Body Name,Body,Service Area Categorisation,Service Division Categorisation,Responsible Unit,Expenses Type,Detailed Expenses Type,Payment Date,Transaction Number,Payment Amount,Supplier Type,Supplier Name,Supplier Id
Portsmouth City Council,PCC,Adult Social Care,Learning Disability Support Adults (18 - 64),Adult Care,Third Party Payments,Other establishments,05-Apr-23,6711025,181.01,PRIVATE PROVIDER,Classified as 'personal data' (under the Data Protection Act 2018),300000020461691
Portsmouth City Council,PCC,Adult Social Care,Learning Disability Support Adults (18 - 64),Adult Care,Third Party Payments,Other establishments,05-Apr-23,6711025,206.6,PRIVATE PROVIDER,Classified as 'personal data' (under the Data Protection Act 2018),300000020461691
Portsmouth City Council,PCC,Adult Social Care,Learning Disability Support Adults (18 - 64),Adult Care,Third Party Payments,Other establishments,05-Apr-23,6711025,"1,046.50",PRIVATE PROVIDER,Classified as 'personal data' (under the Data Protection Act 2018),300000020461691
Portsmouth City Council,PCC,Adult Social Care,Physical Support Older People (85+),Adult Care,Third Party Payments,Other establishments,05-Apr-23,6711036,123.7,PRIVATE PROVIDER,Classified as 'personal data' (under the Data Protection Act 2018),300000020463664
Portsmouth City Council,PCC,Adult Social Care,Physical Support Older People (85+),Adult Care,Third Party Payments,Other establishments,05-Apr-23,6711036,626.52,PRIVATE PROVIDER,Classified as 'personal data' (under the Data Protection Act 2018),300000020463664
Portsmouth City Council,PCC,Adult Social Care,Learning Disability Support Adults (18 - 64),Adult Care,Third Party Payments,Other establishments,05-Apr-23,6711023,34.65,PRIVATE PROVIDER,Classified as 'personal data' (under the Data Protection Act 2018),300000020459645
Portsmouth City Council,PCC,Adult Social Care,Learning Disability Support Adults (18 - 64),Adult Care,Third Party Payments,Other establishments,05-Apr-23,6711023,101.89,PRIVATE PROVIDER,Classified as 'personal data' (under the Data Protection Act 2018),300000020459645
Portsmouth City Council,PCC,Adult Social Care,Learning Disability Support Adults (18 - 64),Adult Care,Third Party Payments,Other establishments,05-Apr-23,6711023,123.7,PRIVATE PROVIDER,Classified as 'personal data' (under the Data Protection Act 2018),300000020459645
Portsmouth City Council,PCC,Adult Social Care,Learning Disability Support Adults (18 - 64),Adult Care,Third Party Payments,Other establishments,05-Apr-23,6711023,123.7,PRIVATE PROVIDER,Classified as 'personal data' (under the Data Protection Act 2018),300000020459645
Portsmouth City Council,PCC,Adult Social Care,Learning Disability Support Adults (18 - 64),Adult Care,Third Party Payments,Other establishments,05-Apr-23,6711023,626.52,PRIVATE PROVIDER,Classified as 'personal data' (under the Data Protection Act 2018),300000020459645
Portsmouth City Council,PCC,Adult Social Care,Learning Disability Support Adults (18 - 64),Adult Care,Third Party Payments,Other establishments,05-Apr-23,6711023,626.52,PRIVATE PROVIDER,Classified as 'personal data' (under the Data Protection Act 2018),300000020459645
Portsmouth City Council,PCC,Adult Social Care,Learning Disability Support Adults (18 - 64),Adult Care,Third Party Payments,Other establishments,05-Apr-23,6711067,206.6,PRIVATE PROVIDER,Classified as 'personal data' (under the Data Protection Act 2018),300000020482736
Portsmouth City Council,PCC,Adult Social Care,Learning Disability Support Adults (18 - 64),Adult Care,Third Party Payments,Other establishments,05-Apr-23,6711067,206.6,PRIVATE PROVIDER,Classified as 'personal data' (under the Data Protection Act 2018),300000020482736
Portsmouth City Council,PCC,Adult Social Care,Learning Disability Support Adults (18 - 64),Adult Care,Third Party Payments,Other establishments,05-Apr-23,6711067,"1,046.50",PRIVATE PROVIDER,Classified as 'personal data' (under the Data Protection Act 2018),300000020482736
Portsmouth City Council,PCC,Adult Social Care,Learning Disability Support Adults (18 - 64),Adult Care,Third Party Payments,Other establishments,05-Apr-23,6711067,"1,046.50",PRIVATE PROVIDER,Classified as 'personal data' (under the Data Protection Act 2018),300000020482736
Portsmouth City Council,PCC,Adult Social Care,Mental Health Support Adults (18 - 64),Adult Care,Third Party Payments,Other establishments,05-Apr-23,6711029,206.6,PRIVATE PROVIDER,Classified as 'personal data' (under the Data Protection Act 2018),300000020459284
Portsmouth City Council,PCC,Adult Social Care,Mental Health Support Adults (18 - 64),Adult Care,Third Party Payments,Other establishments,05-Apr-23,6711029,"1,046.50",PRIVATE PROVIDER,Classified as 'personal data' (under the Data Protection Act 2018),300000020459284
Portsmouth City Council,PCC,Adult Social Care,Learning Disability Support Adults (18 - 64),Adult Care,Third Party Payments,Other establishments,05-Apr-23,6711053,123.7,PRIVATE PROVIDER,Classified as 'personal data' (under the Data Protection Act 2018),300000020479687
Portsmouth City Council,PCC,Adult Social Care,Learning Disability Support Adults (18 - 64),Adult Care,Third Party Payments,Other establishments,05-Apr-23,6711053,626.52,PRIVATE PROVIDER,Classified as 'personal data' (under the Data Protection Act 2018),300000020479687
Portsmouth City Council,PCC,Adult Social Care,Learning Disability Support Adults (18 - 64),Adult Care,Third Party Payments,Other establishments,05-Apr-23,6711093,123.7,PRIVATE PROVIDER,Classified as 'personal data' (under the Data Protection Act 2018),300000155803794
Portsmouth City Council,PCC,Adult Social Care,Learning Disability Support Adults (18 - 64),Adult Care,Third Party Payments,Other establishments,05-Apr-23,6711093,206.6,PRIVATE PROVIDER,Classified as 'personal data' (under the Data Protection Act 2018),300000155803794
Portsmouth City Council,PCC,Adult Social Care,Learning Disability Support Adults (18 - 64),Adult Care,Third Party Payments,Other establishments,05-Apr-23,6711093,626.52,PRIVATE PROVIDER,Classified as 'personal data' (under the Data Protection Act 2018),300000155803794
Portsmouth City Council,PCC,Adult Social Care,Learning Disability Support Adults (18 - 64),Adult Care,Third Party Payments,Other establishments,05-Apr-23,6711093,"1,046.50",PRIVATE PROVIDER,Classified as 'personal data' (under the Data Protection Act 2018),300000155803794
Portsmouth City Council,PCC,Public Health,Miscellaneous Public Services,Public Health,Third Party Payments,Other establishments,25-Apr-23,6714006,768,SUPPLIER,Classified as 'personal data' (under the Data Protection Act 2018),300000020482572
Portsmouth City Council,PCC,Public Health,Miscellaneous Public Services,Public Health,Third Party Payments,Other establishments,25-Apr-23,6714006,210,SUPPLIER,Classified as 'personal data' (under the Data Protection Act 2018),300000020482572
Portsmouth City Council,PCC,Adult Social Care,Learning Disability Support Adults (18 - 64),Adult Care,Third Party Payments,Other establishments,03-Apr-23,6710186,-696.39,PRIVATE PROVIDER,Classified as 'personal data' (under the Data Protection Act 2018),300000020457885
Portsmouth City Council,PCC,Adult Social Care,Learning Disability Support Adults (18 - 64),Adult Care,Third Party Payments,Other establishments,03-Apr-23,6710186,464.26,PRIVATE PROVIDER,Classified as 'personal data' (under the Data Protection Act 2018),300000020457885
Portsmouth City Council,PCC,Adult Social Care,Learning Disability Support Adults (18 - 64),Adult Care,Third Party Payments,Other establishments,03-Apr-23,6710186,"2,137.08",PRIVATE PROVIDER,Classified as 'personal data' (under the Data Protection Act 2018),300000020457885
Portsmouth City Council,PCC,Adult Social Care,Learning Disability Support Adults (18 - 64),Adult Care,Third Party Payments,Other establishments,21-Apr-23,6713606,928.52,PRIVATE PROVIDER,Classified as 'personal data' (under the Data Protection Act 2018),300000020457885
Portsmouth City Council,PCC,Adult Social Care,Physical Support Adults (18 - 64),Adult Care,Third Party Payments,Other establishments,21-Apr-23,6713323,"1,092.00",PRIVATE PROVIDER,Classified as 'personal data' (under the Data Protection Act 2018),300000366886489
Portsmouth City Council,PCC,Adult Social Care,Social Care Activities,Adult Care,Third Party Payments,Other establishments,14-Apr-23,6712319,841,SELF EMPLOYED,Classified as 'personal data' (under the Data Protection Act 2018),300000564234213
Portsmouth City Council,PCC,Adult Social Care,Learning Disability Support Adults (18 - 64),Adult Care,Third Party Payments,Other establishments,06-Apr-23,6711290,207.44,PRIVATE PROVIDER,Classified as 'personal data' (under the Data Protection Act 2018),300000020482808
Portsmouth City Council,PCC,Adult Social Care,Learning Disability Support Adults (18 - 64),Adult Care,Third Party Payments,Other establishments,06-Apr-23,6711290,414.88,PRIVATE PROVIDER,Classified as 'personal data' (under the Data Protection Act 2018),300000020482808
Portsmouth City Council,PCC,Adult Social Care,Learning Disability Support Adults (18 - 64),Adult Care,Third Party Payments,Other establishments,06-Apr-23,6711290,414.88,PRIVATE PROVIDER,Classified as 'personal data' (under the Data Protection Act 2018),300000020482808
Portsmouth City Council,PCC,Adult Social Care,Learning Disability Support Adults (18 - 64),Adult Care,Third Party Payments,Other establishments,06-Apr-23,6711290,414.88,PRIVATE PROVIDER,Classified as 'personal data' (under the Data Protection Act 2018),300000020482808
Portsmouth City Council,PCC,Adult Social Care,Commissioning & service delivery,Adult Care,Supplies and Services,Services,11-Apr-23,6711545,650,SOLETRADER,Classified as 'personal data' (under the Data Protection Act 2018),300000020472812
Portsmouth City Council,PCC,Adult Social Care,Support with Memory and Cognition Older People (85+),Adult Care,Third Party Payments,Other establishments,12-Apr-23,6711686,-327.81,SUPPLIER,Classified as 'personal data' (under the Data Protection Act 2018),300000020458234
Portsmouth City Council,PCC,Adult Social Care,Mental Health Support Adults (18 - 64),Adult Care,Third Party Payments,Other establishments,12-Apr-23,6711686,"2,628.00",SUPPLIER,Classified as 'personal data' (under the Data Protection Act 2018),300000020458234
Portsmouth City Council,PCC,Adult Social Care,Mental Health Support Adults (18 - 64),Adult Care,Third Party Payments,Other establishments,12-Apr-23,6711686,"2,630.70",SUPPLIER,Classified as 'personal data' (under the Data Protection Act 2018),300000020458234
Portsmouth City Council,PCC,Adult Social Care,Physical Support Adults (18 - 64),Adult Care,Third Party Payments,Other establishments,12-Apr-23,6711686,"2,658.90",SUPPLIER,Classified as 'personal data' (under the Data Protection Act 2018),300000020458234
Portsmouth City Council,PCC,Adult Social Care,Social Care Activities,Adult Care,Third Party Payments,Joint authorities,12-Apr-23,6711686,"2,913.90",SUPPLIER,Classified as 'personal data' (under the Data Protection Act 2018),300000020458234
Portsmouth City Council,PCC,Adult Social Care,Mental Health Support Adults (18 - 64),Adult Care,Third Party Payments,Other establishments,12-Apr-23,6711686,"2,966.40",SUPPLIER,Classified as 'personal data' (under the Data Protection Act 2018),300000020458234
Portsmouth City Council,PCC,Adult Social Care,Mental Health Support Adults (18 - 64),Adult Care,Third Party Payments,Other establishments,12-Apr-23,6711686,"3,034.50",SUPPLIER,Classified as 'personal data' (under the Data Protection Act 2018),300000020458234
Portsmouth City Council,PCC,Adult Social Care,Mental Health Support Adults (18 - 64),Adult Care,Third Party Payments,Other establishments,12-Apr-23,6711686,"3,048.30",SUPPLIER,Classified as 'personal data' (under the Data Protection Act 2018),300000020458234
Portsmouth City Council,PCC,Adult Social Care,Mental Health Support Adults (18 - 64),Adult Care,Third Party Payments,Other establishments,12-Apr-23,6711686,"3,048.30",SUPPLIER,Classified as 'personal data' (under the Data Protection Act 2018),300000020458234
Portsmouth City Council,PCC,Adult Social Care,Physical Support Adults (18 - 64),Adult Care,Third Party Payments,Joint authorities,12-Apr-23,6711686,"3,088.20",SUPPLIER,Classified as 'personal data' (under the Data Protection Act 2018),300000020458234
Portsmouth City Council,PCC,Adult Social Care,Support with Memory and Cognition Older People (85+),Adult Care,Third Party Payments,Other establishments,12-Apr-23,6712125,"4,882.50",SUPPLIER,Classified as 'personal data' (under the Data Protection Act 2018),300000442975233
Portsmouth City Council,PCC,Adult Social Care,Support with Memory and Cognition Older People (65 - 74),Adult Care,Supplies and Services,Communications and computing,05-Apr-23,6711064,153.75,SUPPLIER,COMMUNICATIONS SOUTH NETWORK SERVICES,300000020477774
Portsmouth City Council,PCC,Adult Social Care,Learning Disability Support Adults (18 - 64),Adult Care,Third Party Payments,Other establishments,11-Apr-23,6711544,"1,075.20",SUPPLIER,COMMUNITY INTEGRATED CARE (CIC),300000020462064
Portsmouth City Council,PCC,Adult Social Care,Learning Disability Support Adults (18 - 64),Adult Care,Third Party Payments,Other establishments,12-Apr-23,6711984,"8,422.50",SUPPLIER,COMMUNITY INTEGRATED CARE (CIC),300000020462064
Portsmouth City Council,PCC,Adult Social Care,Learning Disability Support Adults (18 - 64),Adult Care,Third Party Payments,Other establishments,12-Apr-23,6711984,"8,422.50",SUPPLIER,COMMUNITY INTEGRATED CARE (CIC),300000020462064
Portsmouth City Council,PCC,Adult Social Care,Learning Disability Support Adults (18 - 64),Adult Care,Third Party Payments,Other establishments,12-Apr-23,6711984,"8,422.50",SUPPLIER,COMMUNITY INTEGRATED CARE (CIC),300000020462064
Portsmouth City Council,PCC,Adult Social Care,Learning Disability Support Adults (18 - 64),Adult Care,Third Party Payments,Other establishments,12-Apr-23,6711984,"10,587.90",SUPPLIER,COMMUNITY INTEGRATED CARE (CIC),300000020462064
Portsmouth City Council,PCC,Adult Social Care,Learning Disability Support Adults (18 - 64),Adult Care,Third Party Payments,Other establishments,12-Apr-23,6711984,"10,587.90",SUPPLIER,COMMUNITY INTEGRATED CARE (CIC),300000020462064
Portsmouth City Council,PCC,Adult Social Care,Learning Disabilty Support Older People (65 - 74),Adult Care,Third Party Payments,Joint authorities,12-Apr-23,6711984,"17,327.70",SUPPLIER,COMMUNITY INTEGRATED CARE (CIC),300000020462064
Portsmouth City Council,PCC,Adult Social Care,Learning Disability Support Adults (18 - 64),Adult Care,Third Party Payments,Other establishments,25-Apr-23,6713951,766.03,SUPPLIER,COMMUNITY INTEGRATED CARE (CIC),300000020462064
Portsmouth City Council,PCC,Adult Social Care,Learning Disability Support Adults (18 - 64),Adult Care,Third Party Payments,Other establishments,25-Apr-23,6713951,940.2,SUPPLIER,COMMUNITY INTEGRATED CARE (CIC),300000020462064
Portsmouth City Council,PCC,Adult Social Care,Learning Disability Support Adults (18 - 64),Adult Care,Third Party Payments,Other establishments,25-Apr-23,6713951,940.2,SUPPLIER,COMMUNITY INTEGRATED CARE (CIC),300000020462064
Portsmouth City Council,PCC,Adult Social Care,Learning Disability Support Adults (18 - 64),Adult Care,Third Party Payments,Other establishments,25-Apr-23,6713951,940.2,SUPPLIER,COMMUNITY INTEGRATED CARE (CIC),300000020462064
Portsmouth City Council,PCC,Adult Social Care,Learning Disability Support Adults (18 - 64),Adult Care,Third Party Payments,Other establishments,25-Apr-23,6713951,949.24,SUPPLIER,COMMUNITY INTEGRATED CARE (CIC),300000020462064
Portsmouth City Council,PCC,Adult Social Care,Learning Disability Support Adults (18 - 64),Adult Care,Third Party Payments,Other establishments,25-Apr-23,6713951,949.24,SUPPLIER,COMMUNITY INTEGRATED CARE (CIC),300000020462064
Portsmouth City Council,PCC,Adult Social Care,Learning Disability Support Adults (18 - 64),Adult Care,Third Party Payments,Other establishments,25-Apr-23,6713951,949.24,SUPPLIER,COMMUNITY INTEGRATED CARE (CIC),300000020462064
Portsmouth City Council,PCC,Adult Social Care,Learning Disability Support Adults (18 - 64),Adult Care,Third Party Payments,Other establishments,25-Apr-23,6713951,949.24,SUPPLIER,COMMUNITY INTEGRATED CARE (CIC),300000020462064
Portsmouth City Council,PCC,Adult Social Care,Learning Disability Support Adults (18 - 64),Adult Care,Third Party Payments,Other establishments,25-Apr-23,6713951,949.24,SUPPLIER,COMMUNITY INTEGRATED CARE (CIC),300000020462064
Portsmouth City Council,PCC,Adult Social Care,Learning Disability Support Adults (18 - 64),Adult Care,Third Party Payments,Other establishments,25-Apr-23,6713951,949.24,SUPPLIER,COMMUNITY INTEGRATED CARE (CIC),300000020462064
Portsmouth City Council,PCC,Adult Social Care,Social Care Activities,Adult Care,Third Party Payments,Other establishments,25-Apr-23,6713951,"1,013.79",SUPPLIER,COMMUNITY INTEGRATED CARE (CIC),300000020462064
Portsmouth City Council,PCC,Adult Social Care,Social Care Activities,Adult Care,Third Party Payments,Other establishments,25-Apr-23,6713951,"1,013.79",SUPPLIER,COMMUNITY INTEGRATED CARE (CIC),300000020462064
Portsmouth City Council,PCC,Adult Social Care,Social Care Activities,Adult Care,Third Party Payments,Other establishments,25-Apr-23,6713951,"1,013.79",SUPPLIER,COMMUNITY INTEGRATED CARE (CIC),300000020462064
Portsmouth City Council,PCC,Adult Social Care,Social Care Activities,Adult Care,Third Party Payments,Joint authorities,25-Apr-23,6713951,"1,013.79",SUPPLIER,COMMUNITY INTEGRATED CARE (CIC),300000020462064
Portsmouth City Council,PCC,Adult Social Care,Learning Disability Support Adults (18 - 64),Adult Care,Third Party Payments,Other establishments,25-Apr-23,6713951,"1,013.79",SUPPLIER,COMMUNITY INTEGRATED CARE (CIC),300000020462064
Portsmouth City Council,PCC,Adult Social Care,Learning Disability Support Adults (18 - 64),Adult Care,Third Party Payments,Other establishments,25-Apr-23,6713951,"1,013.79",SUPPLIER,COMMUNITY INTEGRATED CARE (CIC),300000020462064
Portsmouth City Council,PCC,Adult Social Care,Learning Disability Support Adults (18 - 64),Adult Care,Third Party Payments,Other establishments,25-Apr-23,6713951,"1,276.71",SUPPLIER,COMMUNITY INTEGRATED CARE (CIC),300000020462064
Portsmouth City Council,PCC,Adult Social Care,Learning Disability Support Adults (18 - 64),Adult Care,Third Party Payments,Other establishments,25-Apr-23,6713951,"1,702.29",SUPPLIER,COMMUNITY INTEGRATED CARE (CIC),300000020462064
Portsmouth City Council,PCC,Adult Social Care,Social Care Activities,Adult Care,Third Party Payments,Other establishments,25-Apr-23,6713951,"1,758.28",SUPPLIER,COMMUNITY INTEGRATED CARE (CIC),300000020462064
Portsmouth City Council,PCC,Adult Social Care,Learning Disability Support Adults (18 - 64),Adult Care,Third Party Payments,Other establishments,25-Apr-23,6713951,"1,758.28",SUPPLIER,COMMUNITY INTEGRATED CARE (CIC),300000020462064
Portsmouth City Council,PCC,Adult Social Care,Learning Disability Support Adults (18 - 64),Adult Care,Third Party Payments,Other establishments,25-Apr-23,6713951,"1,758.28",SUPPLIER,COMMUNITY INTEGRATED CARE (CIC),300000020462064
Portsmouth City Council,PCC,Adult Social Care,Learning Disability Support Adults (18 - 64),Adult Care,Third Party Payments,Other establishments,25-Apr-23,6713951,"1,758.28",SUPPLIER,COMMUNITY INTEGRATED CARE (CIC),300000020462064
Portsmouth City Council,PCC,Adult Social Care,Learning Disability Support Adults (18 - 64),Adult Care,Third Party Payments,Other establishments,25-Apr-23,6713951,"1,758.28",SUPPLIER,COMMUNITY INTEGRATED CARE (CIC),300000020462064
Portsmouth City Council,PCC,Adult Social Care,Social Care Activities,Adult Care,Third Party Payments,Other establishments,25-Apr-23,6713951,"1,824.30",SUPPLIER,COMMUNITY INTEGRATED CARE (CIC),300000020462064
Portsmouth City Council,PCC,Adult Social Care,Social Care Activities,Adult Care,Third Party Payments,Other establishments,25-Apr-23,6713951,"1,824.30",SUPPLIER,COMMUNITY INTEGRATED CARE (CIC),300000020462064
Portsmouth City Council,PCC,Adult Social Care,Social Care Activities,Adult Care,Third Party Payments,Other establishments,25-Apr-23,6713951,"1,824.30",SUPPLIER,COMMUNITY INTEGRATED CARE (CIC),300000020462064
Portsmouth City Council,PCC,Adult Social Care,Social Care Activities,Adult Care,Third Party Payments,Other establishments,25-Apr-23,6713951,"1,824.30",SUPPLIER,COMMUNITY INTEGRATED CARE (CIC),300000020462064
Portsmouth City Council,PCC,Adult Social Care,Social Care Activities,Adult Care,Third Party Payments,Joint authorities,25-Apr-23,6713951,"1,824.30",SUPPLIER,COMMUNITY INTEGRATED CARE (CIC),300000020462064
Portsmouth City Council,PCC,Adult Social Care,Social Care Activities,Adult Care,Third Party Payments,Joint authorities,25-Apr-23,6713951,"1,824.30",SUPPLIER,COMMUNITY INTEGRATED CARE (CIC),300000020462064
Portsmouth City Council,PCC,Adult Social Care,Learning Disability Support Adults (18 - 64),Adult Care,Third Party Payments,Other establishments,25-Apr-23,6713951,"1,824.30",SUPPLIER,COMMUNITY INTEGRATED CARE (CIC),300000020462064
Portsmouth City Council,PCC,Adult Social Care,Learning Disability Support Adults (18 - 64),Adult Care,Third Party Payments,Other establishments,25-Apr-23,6713951,"1,824.30",SUPPLIER,COMMUNITY INTEGRATED CARE (CIC),300000020462064
Portsmouth City Council,PCC,Adult Social Care,Learning Disability Support Adults (18 - 64),Adult Care,Third Party Payments,Other establishments,25-Apr-23,6713951,"1,824.30",SUPPLIER,COMMUNITY INTEGRATED CARE (CIC),300000020462064
Portsmouth City Council,PCC,Adult Social Care,Learning Disability Support Adults (18 - 64),Adult Care,Third Party Payments,Other establishments,25-Apr-23,6713951,"1,824.30",SUPPLIER,COMMUNITY INTEGRATED CARE (CIC),300000020462064
Portsmouth City Council,PCC,Adult Social Care,Learning Disability Support Adults (18 - 64),Adult Care,Third Party Payments,Other establishments,25-Apr-23,6713951,"1,824.30",SUPPLIER,COMMUNITY INTEGRATED CARE (CIC),300000020462064
Portsmouth City Council,PCC,Adult Social Care,Learning Disability Support Adults (18 - 64),Adult Care,Third Party Payments,Other establishments,25-Apr-23,6713951,"1,824.30",SUPPLIER,COMMUNITY INTEGRATED CARE (CIC),300000020462064
Portsmouth City Council,PCC,Adult Social Care,Learning Disability Support Adults (18 - 64),Adult Care,Third Party Payments,Other establishments,25-Apr-23,6713951,"2,636.55",SUPPLIER,COMMUNITY INTEGRATED CARE (CIC),300000020462064
Portsmouth City Council,PCC,Adult Social Care,Learning Disability Support Adults (18 - 64),Adult Care,Third Party Payments,Other establishments,25-Apr-23,6713951,"2,681.10",SUPPLIER,COMMUNITY INTEGRATED CARE (CIC),300000020462064
Portsmouth City Council,PCC,Adult Social Care,Learning Disability Support Adults (18 - 64),Adult Care,Third Party Payments,Other establishments,25-Apr-23,6713951,"3,409.70",SUPPLIER,COMMUNITY INTEGRATED CARE (CIC),300000020462064
Portsmouth City Council,PCC,Adult Social Care,Learning Disability Support Adults (18 - 64),Adult Care,Third Party Payments,Other establishments,25-Apr-23,6713951,"3,830.14",SUPPLIER,COMMUNITY INTEGRATED CARE (CIC),300000020462064
Portsmouth City Council,PCC,Adult Social Care,Learning Disability Support Adults (18 - 64),Adult Care,Third Party Payments,Other establishments,25-Apr-23,6713951,"3,830.14",SUPPLIER,COMMUNITY INTEGRATED CARE (CIC),300000020462064
Portsmouth City Council,PCC,Adult Social Care,Learning Disability Support Adults (18 - 64),Adult Care,Third Party Payments,Other establishments,25-Apr-23,6713951,"3,830.14",SUPPLIER,COMMUNITY INTEGRATED CARE (CIC),300000020462064
Portsmouth City Council,PCC,Adult Social Care,Learning Disability Support Adults (18 - 64),Adult Care,Third Party Payments,Other establishments,25-Apr-23,6713951,"3,830.14",SUPPLIER,COMMUNITY INTEGRATED CARE (CIC),300000020462064
Portsmouth City Council,PCC,Adult Social Care,Learning Disability Support Adults (18 - 64),Adult Care,Third Party Payments,Other establishments,25-Apr-23,6713951,"3,830.14",SUPPLIER,COMMUNITY INTEGRATED CARE (CIC),300000020462064
Portsmouth City Council,PCC,Adult Social Care,Learning Disability Support Adults (18 - 64),Adult Care,Third Party Payments,Other establishments,25-Apr-23,6713951,"3,830.14",SUPPLIER,COMMUNITY INTEGRATED CARE (CIC),300000020462064
Portsmouth City Council,PCC,Adult Social Care,Learning Disability Support Adults (18 - 64),Adult Care,Third Party Payments,Other establishments,25-Apr-23,6713951,"4,343.57",SUPPLIER,COMMUNITY INTEGRATED CARE (CIC),300000020462064
Portsmouth City Council,PCC,Adult Social Care,Learning Disability Support Adults (18 - 64),Adult Care,Third Party Payments,Other establishments,25-Apr-23,6713951,"4,723.84",SUPPLIER,COMMUNITY INTEGRATED CARE (CIC),300000020462064
Portsmouth City Council,PCC,Adult Social Care,Learning Disability Support Adults (18 - 64),Adult Care,Third Party Payments,Other establishments,25-Apr-23,6713951,"5,212.29",SUPPLIER,COMMUNITY INTEGRATED CARE (CIC),300000020462064
Portsmouth City Council,PCC,Adult Social Care,Social Care Activities,Adult Care,Third Party Payments,Other establishments,25-Apr-23,6713951,"5,472.90",SUPPLIER,COMMUNITY INTEGRATED CARE (CIC),300000020462064
Portsmouth City Council,PCC,Adult Social Care,Learning Disability Support Adults (18 - 64),Adult Care,Third Party Payments,Other establishments,25-Apr-23,6713951,"5,675.31",SUPPLIER,COMMUNITY INTEGRATED CARE (CIC),300000020462064
Portsmouth City Council,PCC,Adult Social Care,Learning Disability Support Adults (18 - 64),Adult Care,Third Party Payments,Other establishments,25-Apr-23,6713951,"5,702.66",SUPPLIER,COMMUNITY INTEGRATED CARE (CIC),300000020462064
Portsmouth City Council,PCC,Adult Social Care,Learning Disability Support Adults (18 - 64),Adult Care,Third Party Payments,Other establishments,25-Apr-23,6713951,"5,762.18",SUPPLIER,COMMUNITY INTEGRATED CARE (CIC),300000020462064
Portsmouth City Council,PCC,Adult Social Care,Social Care Activities,Adult Care,Third Party Payments,Other establishments,25-Apr-23,6713951,"5,935.92",SUPPLIER,COMMUNITY INTEGRATED CARE (CIC),300000020462064
Portsmouth City Council,PCC,Adult Social Care,Social Care Activities,Adult Care,Third Party Payments,Joint authorities,25-Apr-23,6713951,"6,978.38",SUPPLIER,COMMUNITY INTEGRATED CARE (CIC),300000020462064
Portsmouth City Council,PCC,Adult Social Care,Social Care Activities,Adult Care,Third Party Payments,Other establishments,25-Apr-23,6713951,"7,412.74",SUPPLIER,COMMUNITY INTEGRATED CARE (CIC),300000020462064
Portsmouth City Council,PCC,Adult Social Care,Social Care Activities,Adult Care,Third Party Payments,Other establishments,25-Apr-23,6713951,"7,456.17",SUPPLIER,COMMUNITY INTEGRATED CARE (CIC),300000020462064
Portsmouth City Council,PCC,Adult Social Care,Learning Disability Support Adults (18 - 64),Adult Care,Third Party Payments,Other establishments,25-Apr-23,6713951,"8,324.18",SUPPLIER,COMMUNITY INTEGRATED CARE (CIC),300000020462064
Portsmouth City Council,PCC,Adult Social Care,Social Care Activities,Adult Care,Third Party Payments,Other establishments,25-Apr-23,6713951,"10,280.36",SUPPLIER,COMMUNITY INTEGRATED CARE (CIC),300000020462064
Portsmouth City Council,PCC,Adult Social Care,Learning Disability Support Adults (18 - 64),Adult Care,Third Party Payments,Other establishments,04-Apr-23,6710908,"2,322.88",SUPPLIER,CONTEMPLATION CARE LTD,300000020459814
Portsmouth City Council,PCC,Adult Social Care,Learning Disability Support Adults (18 - 64),Adult Care,Third Party Payments,Other establishments,12-Apr-23,6711877,"7,551.00",SUPPLIER,CONTEMPLATION CARE LTD,300000020459814
Portsmouth City Council,PCC,Adult Social Care,Physical Support Adults (18 - 64),Adult Care,Third Party Payments,Joint authorities,12-Apr-23,6712062,"5,439.90",SUPPLIER,CONTEMPLATION HOMES - NORTHCOTT HOUSE,300000150764378
Portsmouth City Council,PCC,Adult Social Care,Physical Support Older People (85+),Adult Care,Third Party Payments,Other establishments,12-Apr-23,6711595,"3,522.00",SUPPLIER,CONTEMPLATION HOMES LIMITED,300000020464125
Portsmouth City Council,PCC,Public Health,Miscellaneous Public Services,Public Health,Third Party Payments,Other establishments,25-Apr-23,6713984,"1,204.00",SUPPLIER,CRANESWATER GROUP PRACTICE,300000020460527
Portsmouth City Council,PCC,Adult Social Care,Social Care Activities,Adult Care,Third Party Payments,Other establishments,12-Apr-23,6711629,"3,891.60",SUPPLIER,CRAWFORDS CARE HOMES LTD,300000020481837
Portsmouth City Council,PCC,Adult Social Care,Social Care Activities,Adult Care,Third Party Payments,Joint authorities,12-Apr-23,6711629,"7,069.20",SUPPLIER,CRAWFORDS CARE HOMES LTD,300000020481837
Portsmouth City Council,PCC,Adult Social Care,Learning Disability Support Adults (18 - 64),Adult Care,Third Party Payments,Other establishments,03-Apr-23,6710170,-227.01,SUPPLIER,CREATIVE ADVANCES LTD,300000015963865
Portsmouth City Council,PCC,Adult Social Care,Learning Disability Support Adults (18 - 64),Adult Care,Third Party Payments,Other establishments,03-Apr-23,6710170,-142.32,SUPPLIER,CREATIVE ADVANCES LTD,300000015963865
Portsmouth City Council,PCC,Adult Social Care,Learning Disability Support Adults (18 - 64),Adult Care,Third Party Payments,Other establishments,03-Apr-23,6710170,-75.67,SUPPLIER,CREATIVE ADVANCES LTD,300000015963865
