Body Name,Body Id,Month,Date,Department,Beneficiary,Purpose,Merchant Category, Amounts 
THURROCK BC,E1502X,Apr-23,02/02/2023,Adults; Housing and Health,Redacted,Transport Related Expenditure,Car Allowances, 171.00 
THURROCK BC,E1502X,Apr-23,23/02/2023,Adults; Housing and Health,Redacted,Transport Related Expenditure,Car Allowances, 40.93 
THURROCK BC,E1502X,Apr-23,28/02/2023,Adults; Housing and Health,Redacted,Transport Related Expenditure,Car Allowances, 131.85 
THURROCK BC,E1502X,Apr-23,24/02/2023,Adults; Housing and Health,Redacted,Transport Related Expenditure,Car Allowances, 36.72 
THURROCK BC,E1502X,Apr-23,27/02/2023,Adults; Housing and Health,Redacted,Transport Related Expenditure,Car Allowances, 36.00 
THURROCK BC,E1502X,Apr-23,21/02/2023,Adults; Housing and Health,Redacted,Transport Related Expenditure,Car Allowances, 18.90 
THURROCK BC,E1502X,Apr-23,15/02/2023,Adults; Housing and Health,Redacted,Transport Related Expenditure,Car Allowances, 7.50 
THURROCK BC,E1502X,Apr-23,20/02/2023,Adults; Housing and Health,Redacted,Supplies and Services,Professional Fees, 58.00 
THURROCK BC,E1502X,Apr-23,08/02/2023,Adults; Housing and Health,Redacted,Third Party Payments,Additional Expenditure, 90.00 
THURROCK BC,E1502X,Apr-23,09/02/2023,Adults; Housing and Health,Redacted,Transport Related Expenditure,Car Allowances, 34.20 
THURROCK BC,E1502X,Apr-23,13/09/2022,Adults; Housing and Health,Redacted,Third Party Payments,Additional Expenditure, 5.00 
THURROCK BC,E1502X,Apr-23,13/09/2022,Adults; Housing and Health,Redacted,Transport Related Expenditure,Car Allowances, 27.45 
THURROCK BC,E1502X,Apr-23,06/03/2023,Adults; Housing and Health,Redacted,Transport Related Expenditure,Car Allowances, 3.15 
THURROCK BC,E1502X,Apr-23,07/03/2023,Adults; Housing and Health,Redacted,Transport Related Expenditure,Car Allowances, 4.95 
THURROCK BC,E1502X,Apr-23,01/03/2023,Adults; Housing and Health,Redacted,Transport Related Expenditure,Car Allowances, 374.31 
THURROCK BC,E1502X,Apr-23,03/03/2023,Adults; Housing and Health,Redacted,Transport Related Expenditure,Car Allowances, 61.83 
THURROCK BC,E1502X,Apr-23,08/03/2023,Adults; Housing and Health,Redacted,Transport Related Expenditure,Car Allowances, 4.14 
THURROCK BC,E1502X,Apr-23,09/03/2023,Adults; Housing and Health,Redacted,Transport Related Expenditure,Car Allowances, 9.45 
THURROCK BC,E1502X,Apr-23,21/03/2023,Adults; Housing and Health,Redacted,Transport Related Expenditure,Car Allowances, 99.00 
THURROCK BC,E1502X,Apr-23,22/03/2023,Adults; Housing and Health,Redacted,Supplies and Services,Subsistence Allowance Staff, 13.00 
THURROCK BC,E1502X,Apr-23,22/03/2023,Adults; Housing and Health,Redacted,Transport Related Expenditure,Car Allowances, 10.40 
THURROCK BC,E1502X,Apr-23,28/03/2023,Adults; Housing and Health,Redacted,Transport Related Expenditure,Car Allowances, 96.80 
THURROCK BC,E1502X,Apr-23,29/03/2023,Adults; Housing and Health,Redacted,Supplies and Services,Professional Fees, 98.12 
THURROCK BC,E1502X,Apr-23,29/03/2023,Adults; Housing and Health,Redacted,Transport Related Expenditure,Car Allowances, 404.17 
THURROCK BC,E1502X,Apr-23,15/03/2023,Adults; Housing and Health,Redacted,Transport Related Expenditure,Car Allowances, 10.35 
THURROCK BC,E1502X,Apr-23,16/03/2023,Adults; Housing and Health,Redacted,Transport Related Expenditure,Car Allowances, 54.95 
THURROCK BC,E1502X,Apr-23,31/03/2023,Adults; Housing and Health,Redacted,Third Party Payments,Additional Expenditure, 33.70 
THURROCK BC,E1502X,Apr-23,31/03/2023,Adults; Housing and Health,Redacted,Transport Related Expenditure,Car Allowances," 2,113.45 "
THURROCK BC,E1502X,Apr-23,17/03/2023,Adults; Housing and Health,Redacted,Supplies and Services,Project Work, 549.00 
THURROCK BC,E1502X,Apr-23,17/03/2023,Adults; Housing and Health,Redacted,Transport Related Expenditure,Car Allowances, 29.48 
THURROCK BC,E1502X,Apr-23,24/03/2023,Adults; Housing and Health,Redacted,Transport Related Expenditure,Car Allowances, 116.56 
THURROCK BC,E1502X,Apr-23,14/03/2023,Adults; Housing and Health,Redacted,Supplies and Services,Subsistence Allowance Staff, 32.00 
THURROCK BC,E1502X,Apr-23,14/03/2023,Adults; Housing and Health,Redacted,Transport Related Expenditure,Car Allowances, 4.55 
THURROCK BC,E1502X,Apr-23,20/03/2023,Adults; Housing and Health,Redacted,Third Party Payments,Additional Expenditure, 1.00 
THURROCK BC,E1502X,Apr-23,20/03/2023,Adults; Housing and Health,Redacted,Transport Related Expenditure,Car Allowances, 19.35 
THURROCK BC,E1502X,Apr-23,27/03/2023,Adults; Housing and Health,Redacted,Supplies and Services,Professional Fees, 90.00 
THURROCK BC,E1502X,Apr-23,27/03/2023,Adults; Housing and Health,Redacted,Third Party Payments,Additional Expenditure, 146.82 
THURROCK BC,E1502X,Apr-23,27/03/2023,Adults; Housing and Health,Redacted,Transport Related Expenditure,Car Allowances, 466.59 
THURROCK BC,E1502X,Apr-23,18/03/2023,Adults; Housing and Health,Redacted,Transport Related Expenditure,Car Allowances, 18.29 
THURROCK BC,E1502X,Apr-23,10/03/2023,Adults; Housing and Health,Redacted,Transport Related Expenditure,Car Allowances, 13.50 
THURROCK BC,E1502X,Apr-23,13/03/2023,Adults; Housing and Health,Redacted,Third Party Payments,Additional Expenditure, 8.75 
THURROCK BC,E1502X,Apr-23,13/03/2023,Adults; Housing and Health,Redacted,Transport Related Expenditure,Car Allowances, 15.30 
THURROCK BC,E1502X,Apr-23,11/03/2023,Adults; Housing and Health,Redacted,Transport Related Expenditure,Car Allowances, 44.43 
THURROCK BC,E1502X,Apr-23,25/03/2023,Adults; Housing and Health,Redacted,Supplies and Services,Subsistence Allowance Staff, 8.78 
THURROCK BC,E1502X,Apr-23,25/03/2023,Adults; Housing and Health,Redacted,Transport Related Expenditure,Car Allowances, 221.69 
THURROCK BC,E1502X,Apr-23,23/03/2023,Adults; Housing and Health,Redacted,Transport Related Expenditure,Car Allowances, 176.85 
THURROCK BC,E1502X,Apr-23,30/03/2023,Adults; Housing and Health,Redacted,Supplies and Services,Professional Fees, 90.00 
THURROCK BC,E1502X,Apr-23,30/03/2023,Adults; Housing and Health,Redacted,Third Party Payments,Additional Expenditure, 96.50 
THURROCK BC,E1502X,Apr-23,30/03/2023,Adults; Housing and Health,Redacted,Transport Related Expenditure,Car Allowances, 693.28 
THURROCK BC,E1502X,Apr-23,12/03/2023,Adults; Housing and Health,Redacted,Transport Related Expenditure,Car Allowances, 29.70 
THURROCK BC,E1502X,Apr-23,02/04/2023,Adults; Housing and Health,Redacted,Third Party Payments,Supported Living," 15,428.70 "
THURROCK BC,E1502X,Apr-23,02/04/2023,Adults; Housing and Health,Redacted,Transport Related Expenditure,Car Allowances, 45.81 
THURROCK BC,E1502X,Apr-23,03/04/2023,Adults; Housing and Health,Redacted,Supplies and Services,Professional Fees, 90.00 
THURROCK BC,E1502X,Apr-23,03/04/2023,Adults; Housing and Health,Redacted,Transfer Payments,Direct Payments," 162,500.58 "
THURROCK BC,E1502X,Apr-23,03/04/2023,Adults; Housing and Health,Redacted,Transport Related Expenditure,Car Allowances, 81.59 
THURROCK BC,E1502X,Apr-23,01/04/2023,Adults; Housing and Health,Redacted,Supplies and Services,Professional Fees, 90.00 
THURROCK BC,E1502X,Apr-23,01/04/2023,Adults; Housing and Health,Redacted,Third Party Payments,Additional Expenditure, 90.75 
THURROCK BC,E1502X,Apr-23,01/04/2023,Adults; Housing and Health,Redacted,Transport Related Expenditure,Car Allowances, 35.20 
THURROCK BC,E1502X,Apr-23,04/04/2023,Adults; Housing and Health,Redacted,Supplies and Services,Professional Fees, 270.00 
THURROCK BC,E1502X,Apr-23,04/04/2023,Adults; Housing and Health,Redacted,Supplies and Services,Subsistence Allowance Staff, 6.75 
THURROCK BC,E1502X,Apr-23,04/04/2023,Adults; Housing and Health,Redacted,Third Party Payments,Additional Expenditure, 115.00 
THURROCK BC,E1502X,Apr-23,04/04/2023,Adults; Housing and Health,Redacted,Transport Related Expenditure,Car Allowances, 207.07 
THURROCK BC,E1502X,Apr-23,04/04/2023,Adults; Housing and Health,Redacted,Capital Schemes,Improvement Grants," 7,743.11 "
THURROCK BC,E1502X,Apr-23,05/04/2023,Adults; Housing and Health,Redacted,Supplies and Services,Professional Fees, 90.00 
THURROCK BC,E1502X,Apr-23,05/04/2023,Adults; Housing and Health,Redacted,Transport Related Expenditure,Car Allowances, 153.69 
THURROCK BC,E1502X,Apr-23,06/04/2023,Adults; Housing and Health,Redacted,Supplies and Services,Professional Fees, 90.00 
THURROCK BC,E1502X,Apr-23,06/04/2023,Adults; Housing and Health,Redacted,Transport Related Expenditure,Car Allowances, 89.10 
THURROCK BC,E1502X,Apr-23,07/04/2023,Adults; Housing and Health,Redacted,Transport Related Expenditure,Car Allowances, 34.34 
THURROCK BC,E1502X,Apr-23,20/04/2023,Adults; Housing and Health,Redacted,Third Party Payments,Recharges from Other Local Authorities, 120.00 
THURROCK BC,E1502X,Apr-23,20/04/2023,Adults; Housing and Health,Redacted,Transport Related Expenditure,Car Allowances, 2.21 
THURROCK BC,E1502X,Apr-23,11/04/2023,Adults; Housing and Health,Redacted,Transport Related Expenditure,Car Allowances, 108.90 
THURROCK BC,E1502X,Apr-23,11/04/2023,Adults; Housing and Health,Redacted,Capital Schemes,Improvement Grants," 20,388.30 "
THURROCK BC,E1502X,Apr-23,17/04/2023,Adults; Housing and Health,Redacted,Third Party Payments,Residential Homes Independent Sector," 50,912.99 "
THURROCK BC,E1502X,Apr-23,17/04/2023,Adults; Housing and Health,Redacted,Third Party Payments,Additional Expenditure, 45.00 
THURROCK BC,E1502X,Apr-23,17/04/2023,Adults; Housing and Health,Redacted,Transport Related Expenditure,Car Allowances, 462.05 
THURROCK BC,E1502X,Apr-23,19/04/2023,Adults; Housing and Health,Redacted,Supplies and Services,Project Work," 1,241.00 "
THURROCK BC,E1502X,Apr-23,19/04/2023,Adults; Housing and Health,Redacted,Transport Related Expenditure,Car Allowances, 43.20 
THURROCK BC,E1502X,Apr-23,13/04/2023,Adults; Housing and Health,Redacted,Supplies and Services,Professional Fees, 90.00 
THURROCK BC,E1502X,Apr-23,13/04/2023,Adults; Housing and Health,Redacted,Transport Related Expenditure,Car Allowances, 121.19 
THURROCK BC,E1502X,Apr-23,13/04/2023,Adults; Housing and Health,Redacted,Capital Schemes,Improvement Grants," 5,265.06 "
THURROCK BC,E1502X,Apr-23,12/04/2023,Adults; Housing and Health,Redacted,Supplies and Services,Professional Fees, 90.00 
THURROCK BC,E1502X,Apr-23,12/04/2023,Adults; Housing and Health,Redacted,Third Party Payments,Additional Expenditure, 32.00 
THURROCK BC,E1502X,Apr-23,12/04/2023,Adults; Housing and Health,Redacted,Transport Related Expenditure,Car Allowances, 100.34 
THURROCK BC,E1502X,Apr-23,14/04/2023,Adults; Housing and Health,Redacted,Supplies and Services,Professional Fees, 90.00 
THURROCK BC,E1502X,Apr-23,14/04/2023,Adults; Housing and Health,Redacted,Transport Related Expenditure,Car Allowances, 97.65 
THURROCK BC,E1502X,Apr-23,14/04/2023,Adults; Housing and Health,Redacted,Capital Schemes,Improvement Grants," 7,870.00 "
THURROCK BC,E1502X,Apr-23,10/04/2023,Adults; Housing and Health,Redacted,Transport Related Expenditure,Car Allowances, 130.32 
THURROCK BC,E1502X,Apr-23,21/04/2023,Adults; Housing and Health,Redacted,Supplies and Services,Subsistence Allowance Staff, 13.50 
THURROCK BC,E1502X,Apr-23,21/04/2023,Adults; Housing and Health,Redacted,Third Party Payments,Additional Expenditure, 34.99 
THURROCK BC,E1502X,Apr-23,21/04/2023,Adults; Housing and Health,Redacted,Transport Related Expenditure,Car Allowances, 20.79 
THURROCK BC,E1502X,Apr-23,21/04/2023,Adults; Housing and Health,Redacted,Capital Schemes,Improvement Grants," 11,974.15 "
THURROCK BC,E1502X,Apr-23,16/04/2023,Adults; Housing and Health,Redacted,Transport Related Expenditure,Car Allowances, 6.75 
THURROCK BC,E1502X,Apr-23,26/04/2023,Adults; Housing and Health,Redacted,Transport Related Expenditure,Car Allowances, 124.70 
THURROCK BC,E1502X,Apr-23,26/04/2023,Adults; Housing and Health,Redacted,Capital Schemes,Improvement Grants," 7,420.00 "
THURROCK BC,E1502X,Apr-23,27/04/2023,Adults; Housing and Health,Redacted,Supplies and Services,Subsistence Allowance Staff, 26.40 
THURROCK BC,E1502X,Apr-23,27/04/2023,Adults; Housing and Health,Redacted,Third Party Payments,Additional Expenditure, 27.99 
THURROCK BC,E1502X,Apr-23,27/04/2023,Adults; Housing and Health,Redacted,Transport Related Expenditure,Car Allowances, 141.09 
THURROCK BC,E1502X,Apr-23,25/04/2023,Adults; Housing and Health,Redacted,Supplies and Services,Professional Fees, 90.00 
THURROCK BC,E1502X,Apr-23,25/04/2023,Adults; Housing and Health,Redacted,Transport Related Expenditure,Car Allowances, 227.70 
THURROCK BC,E1502X,Apr-23,25/04/2023,Adults; Housing and Health,Redacted,Capital Schemes,Improvement Grants," 2,585.00 "
THURROCK BC,E1502X,Apr-23,24/04/2023,Adults; Housing and Health,Redacted,Supplies and Services,Professional Fees, 90.00 
THURROCK BC,E1502X,Apr-23,24/04/2023,Adults; Housing and Health,Redacted,Transport Related Expenditure,Car Allowances, 225.90 
THURROCK BC,E1502X,Apr-23,08/04/2023,Adults; Housing and Health,Redacted,Supplies and Services,Professional Fees, 90.00 
THURROCK BC,E1502X,Apr-23,08/04/2023,Adults; Housing and Health,Redacted,Third Party Payments,Additional Expenditure, 31.09 
THURROCK BC,E1502X,Apr-23,08/04/2023,Adults; Housing and Health,Redacted,Transport Related Expenditure,Car Allowances, 193.41 
THURROCK BC,E1502X,Apr-23,15/04/2023,Adults; Housing and Health,Redacted,Third Party Payments,Residential Homes Independent Sector," 21,687.99 "
THURROCK BC,E1502X,Apr-23,15/04/2023,Adults; Housing and Health,Redacted,Transport Related Expenditure,Car Allowances, 11.25 
THURROCK BC,E1502X,Apr-23,22/04/2023,Adults; Housing and Health,Redacted,Third Party Payments,Additional Expenditure, 21.09 
THURROCK BC,E1502X,Apr-23,22/04/2023,Adults; Housing and Health,Redacted,Transport Related Expenditure,Car Allowances, 5.94 
THURROCK BC,E1502X,Apr-23,23/04/2023,Adults; Housing and Health,Redacted,Transport Related Expenditure,Car Allowances, 3.33 
THURROCK BC,E1502X,Apr-23,09/04/2023,Adults; Housing and Health,Redacted,Transport Related Expenditure,Car Allowances, 18.14 
THURROCK BC,E1502X,Apr-23,12/08/2022,Adults; Housing and Health,Redacted,Supplies and Services,Professional Fees, 90.00 
THURROCK BC,E1502X,Apr-23,11/04/2023,Adults; Housing and Health,Footsteps Care Residential Childrens Home,Third Party Payments,Supported Living," 10,286.40 "
THURROCK BC,E1502X,Apr-23,01/04/2023,Adults; Housing and Health,Merrie Loots Rest Home,Third Party Payments,Residential Homes Independent Sector," 24,438.99 "
THURROCK BC,E1502X,Apr-23,01/03/2023,Adults; Housing and Health,Bluebell Place Ltd,Third Party Payments,Nursing Homes Independent Sector," 30,871.72 "
THURROCK BC,E1502X,Apr-23,01/03/2023,Adults; Housing and Health,Bluebell Place Ltd,Third Party Payments,Residential Homes Independent Sector," 92,586.21 "
THURROCK BC,E1502X,Apr-23,01/03/2023,Adults; Housing and Health,Bluebell Place Ltd,Third Party Payments,Respite Care," 6,390.97 "
THURROCK BC,E1502X,Apr-23,31/01/2023,Adults; Housing and Health,Christian Care Homes,Third Party Payments,Home Care Independent Sector, 302.88 
THURROCK BC,E1502X,Apr-23,29/03/2023,Adults; Housing and Health,Christian Care Homes,Third Party Payments,Residential Homes Independent Sector," 15,874.92 "
THURROCK BC,E1502X,Apr-23,12/04/2023,Adults; Housing and Health,Christian Care Homes,Third Party Payments,Home Care Independent Sector," 14,411.00 "
THURROCK BC,E1502X,Apr-23,03/04/2023,Adults; Housing and Health,Purple Conversation Cic,Transfer Payments,Direct Payments," 460,177.96 "
THURROCK BC,E1502X,Apr-23,23/01/2023,Adults; Housing and Health,John Stanleys Care Agency Ltd,Third Party Payments,Home Care Independent Sector," 1,410.67 "
THURROCK BC,E1502X,Apr-23,09/03/2023,Adults; Housing and Health,John Stanleys Care Agency Ltd,Third Party Payments,Home Care Independent Sector,-173.34 
THURROCK BC,E1502X,Apr-23,17/04/2023,Adults; Housing and Health,John Stanleys Care Agency Ltd,Third Party Payments,Home Care Independent Sector, 453.09 
THURROCK BC,E1502X,Apr-23,19/04/2023,Adults; Housing and Health,John Stanleys Care Agency Ltd,Third Party Payments,Home Care Independent Sector," 135,885.46 "
THURROCK BC,E1502X,Apr-23,19/04/2023,Adults; Housing and Health,John Stanleys Care Agency Ltd,Third Party Payments,24 Hour Care," 6,949.26 "
THURROCK BC,E1502X,Apr-23,04/02/2023,Adults; Housing and Health,Pineapple Care Services Ltd,Third Party Payments,Home Care Independent Sector," 2,737.23 "
THURROCK BC,E1502X,Apr-23,05/03/2023,Adults; Housing and Health,Pineapple Care Services Ltd,Third Party Payments,Home Care Independent Sector," 1,180.20 "
THURROCK BC,E1502X,Apr-23,28/03/2023,Adults; Housing and Health,Pineapple Care Services Ltd,Third Party Payments,Home Care Independent Sector, 49.85 
THURROCK BC,E1502X,Apr-23,31/03/2023,Adults; Housing and Health,Pineapple Care Services Ltd,Third Party Payments,Home Care Independent Sector," 118,942.17 "
THURROCK BC,E1502X,Apr-23,23/03/2023,Adults; Housing and Health,Pineapple Care Services Ltd,Third Party Payments,Home Care Independent Sector, 19.94 
THURROCK BC,E1502X,Apr-23,04/04/2023,Adults; Housing and Health,Pineapple Care Services Ltd,Third Party Payments,Home Care Independent Sector, 64.79 
THURROCK BC,E1502X,Apr-23,20/08/2022,Adults; Housing and Health,Pineapple Care Services Ltd,Third Party Payments,Home Care Independent Sector," 1,515.48 "
THURROCK BC,E1502X,Apr-23,01/04/2023,Adults; Housing and Health,Akaba Social Uk Ltd,Third Party Payments,Home Care Independent Sector," 20,544.17 "
THURROCK BC,E1502X,Apr-23,01/04/2023,Adults; Housing and Health,Akaba Social Uk Ltd,Third Party Payments,Supported Living," 52,777.80 "
THURROCK BC,E1502X,Apr-23,05/04/2023,Adults; Housing and Health,A K Supported Housing Ltd,Third Party Payments,Supported Living," 55,178.09 "
THURROCK BC,E1502X,Apr-23,19/04/2023,Adults; Housing and Health,A K Supported Housing Ltd,Third Party Payments,Supported Living," 10,559.27 "
THURROCK BC,E1502X,Apr-23,31/03/2023,Adults; Housing and Health,Hamelin Trust,Third Party Payments,Respite Care," 2,970.00 "
THURROCK BC,E1502X,Apr-23,31/03/2023,Adults; Housing and Health,Hamelin Trust,Third Party Payments,Supported Living, 597.00 
THURROCK BC,E1502X,Apr-23,20/03/2023,Adults; Housing and Health,Oasis Young Peoples Services Uk Ltd,Third Party Payments,Supported Living, 652.80 
THURROCK BC,E1502X,Apr-23,17/04/2023,Adults; Housing and Health,Oasis Young Peoples Services Uk Ltd,Third Party Payments,Supported Living," 3,181.80 "
THURROCK BC,E1502X,Apr-23,04/04/2023,Adults; Housing and Health,H M Land Registry,Supplies and Services,Land Registry Fees, 3.00 
THURROCK BC,E1502X,Apr-23,18/04/2023,Adults; Housing and Health,H M Land Registry,Supplies and Services,Land Registry Fees, 3.00 
THURROCK BC,E1502X,Apr-23,12/04/2023,Adults; Housing and Health,H M Land Registry,Supplies and Services,Land Registry Fees, 3.00 
THURROCK BC,E1502X,Apr-23,14/04/2023,Adults; Housing and Health,Lyreco Uk Ltd,Supplies and Services,Stationery, 30.73 
THURROCK BC,E1502X,Apr-23,21/04/2023,Adults; Housing and Health,Lyreco Uk Ltd,Supplies and Services,Stationery, 9.90 
THURROCK BC,E1502X,Apr-23,06/04/2023,Adults; Housing and Health,Peabody,Third Party Payments,Private Contractors," 18,035.08 "
THURROCK BC,E1502X,Apr-23,12/04/2023,Adults; Housing and Health,Peabody,Third Party Payments,Supported Living," 3,232.70 "
THURROCK BC,E1502X,Apr-23,21/04/2023,Adults; Housing and Health,Peabody,Third Party Payments,Preserve Rights," 5,321.61 "
THURROCK BC,E1502X,Apr-23,21/04/2023,Adults; Housing and Health,Peabody,Third Party Payments,Residential Homes Independent Sector," 55,035.68 "
THURROCK BC,E1502X,Apr-23,28/04/2023,Adults; Housing and Health,Peabody,Third Party Payments,Private Contractors," 18,035.08 "
THURROCK BC,E1502X,Apr-23,14/04/2023,Adults; Housing and Health,The Fantastic Chop Shop,Supplies and Services,Provisions Food, 326.36 
THURROCK BC,E1502X,Apr-23,21/04/2023,Adults; Housing and Health,The Fantastic Chop Shop,Supplies and Services,Provisions Food, 392.14 
THURROCK BC,E1502X,Apr-23,11/04/2023,Adults; Housing and Health,Sunnyside House Ltd,Third Party Payments,Home Care Independent Sector, 324.51 
THURROCK BC,E1502X,Apr-23,11/04/2023,Adults; Housing and Health,Sunnyside House Ltd,Third Party Payments,Residential Homes Independent Sector," 39,361.17 "
THURROCK BC,E1502X,Apr-23,11/04/2023,Adults; Housing and Health,Sunnyside House Ltd,Third Party Payments,Supported Living," 33,795.63 "
THURROCK BC,E1502X,Apr-23,01/04/2023,Adults; Housing and Health,Bradbury House Organisation,Third Party Payments,Residential Homes Independent Sector," 3,201.00 "
THURROCK BC,E1502X,Apr-23,18/04/2023,Adults; Housing and Health,Treetops Learning Community T/A Treetops School,Third Party Payments,Day Care Independent Sector," 52,475.00 "
THURROCK BC,E1502X,Apr-23,31/03/2023,Adults; Housing and Health,Hrh Healthcare Ltd,Third Party Payments,Residential Homes Independent Sector," 91,187.60 "
THURROCK BC,E1502X,Apr-23,31/03/2023,Adults; Housing and Health,Hrh Healthcare Ltd,Third Party Payments,Respite Care," 6,349.44 "
THURROCK BC,E1502X,Apr-23,13/10/2022,Adults; Housing and Health,Guardian Homecare Uk Ltd,Third Party Payments,Home Care Independent Sector, 837.78 
THURROCK BC,E1502X,Apr-23,16/11/2022,Adults; Housing and Health,Guardian Homecare Uk Ltd,Third Party Payments,Home Care Independent Sector, 889.98 
THURROCK BC,E1502X,Apr-23,08/12/2022,Adults; Housing and Health,Guardian Homecare Uk Ltd,Third Party Payments,Home Care Independent Sector, 937.37 
THURROCK BC,E1502X,Apr-23,13/09/2022,Adults; Housing and Health,Guardian Homecare Uk Ltd,Third Party Payments,Home Care Independent Sector, 970.36 
THURROCK BC,E1502X,Apr-23,28/03/2023,Adults; Housing and Health,Guardian Homecare Uk Ltd,Third Party Payments,Home Care Independent Sector, 643.96 
THURROCK BC,E1502X,Apr-23,15/03/2023,Adults; Housing and Health,Guardian Homecare Uk Ltd,Third Party Payments,Home Care Independent Sector," 2,035.54 "
THURROCK BC,E1502X,Apr-23,19/04/2023,Adults; Housing and Health,Guardian Homecare Uk Ltd,Third Party Payments,Home Care Independent Sector,-852.13 
THURROCK BC,E1502X,Apr-23,01/04/2023,Adults; Housing and Health,Meadow View Residential Home,Third Party Payments,Residential Homes Independent Sector," 93,147.17 "
THURROCK BC,E1502X,Apr-23,15/04/2023,Adults; Housing and Health,The Barn & Coach House,Third Party Payments,Residential Homes Independent Sector," 15,872.00 "
THURROCK BC,E1502X,Apr-23,05/12/2022,Adults; Housing and Health,Charleys,Supplies and Services,Contract Catering Charge, 281.20 
THURROCK BC,E1502X,Apr-23,02/03/2023,Adults; Housing and Health,Charleys,Supplies and Services,Contract Catering Charge, 103.60 
THURROCK BC,E1502X,Apr-23,21/04/2023,Adults; Housing and Health,Charleys,Supplies and Services,Provisions Food, 590.78 
THURROCK BC,E1502X,Apr-23,28/02/2023,Adults; Housing and Health,L & Q Living Limited,Third Party Payments,Respite Care," 31,963.67 "
THURROCK BC,E1502X,Apr-23,31/03/2023,Adults; Housing and Health,L & Q Living Limited,Third Party Payments,Respite Care," 30,213.67 "
THURROCK BC,E1502X,Apr-23,03/04/2023,Adults; Housing and Health,Bupa Care Homes,Third Party Payments,Nursing Homes Independent Sector," 3,076.62 "
THURROCK BC,E1502X,Apr-23,04/04/2023,Adults; Housing and Health,Bupa Care Homes,Third Party Payments,Residential Homes Independent Sector," 15,000.00 "
THURROCK BC,E1502X,Apr-23,03/04/2023,Adults; Housing and Health,Pgs Healthcare Limited,Third Party Payments,Supported Living," 6,855.80 "
THURROCK BC,E1502X,Apr-23,03/04/2023,Adults; Housing and Health,Royal Mail,Supplies and Services,Postage, 99.90 
THURROCK BC,E1502X,Apr-23,01/04/2023,Adults; Housing and Health,Larchwood Care South Ltd,Third Party Payments,Residential Homes Independent Sector," 2,507.14 "
THURROCK BC,E1502X,Apr-23,01/04/2023,Adults; Housing and Health,Elysium Healthcare,Third Party Payments,Residential Homes Independent Sector," 7,836.60 "
THURROCK BC,E1502X,Apr-23,31/03/2023,Adults; Housing and Health,Kynite Rescue Kennels,Supplies and Services,Vet Fees," 1,798.03 "
THURROCK BC,E1502X,Apr-23,10/04/2023,Adults; Housing and Health,Longcroft,Third Party Payments,Residential Homes Independent Sector," 8,408.56 "
THURROCK BC,E1502X,Apr-23,01/04/2023,Adults; Housing and Health,Ranc Care Homes Ltd,Third Party Payments,Residential Homes Independent Sector," 3,214.29 "
THURROCK BC,E1502X,Apr-23,01/04/2023,Adults; Housing and Health,Regents Care Services,Third Party Payments,Supported Living," 11,221.43 "
THURROCK BC,E1502X,Apr-23,02/01/2023,Adults; Housing and Health,Regents Care Services,Third Party Payments,Supported Living," 6,111.42 "
THURROCK BC,E1502X,Apr-23,01/04/2023,Adults; Housing and Health,Elizabeth Fitzroy Support,Third Party Payments,Preserve Rights," 7,176.51 "
