Purchasing Organisation,Payment Date,Voucher Number (Internal Classification),Payment Number,Supplier Name,Service Area,Amount (£),Purpose,Supplier Type (Internal Classification),Invoice Type (Internal Classification),Cost Centre No,Directorate
RBC Legal Entity,06/04/2023,4788315,360955,E P COLLIER PRIMARY,Primary School Delegated Budget (DSG),-6737.9,School Transfer Payment,Third Party Supplier,CREDIT,3140,NAAA-Former Directorate of Education and Childrens Services
RBC Legal Entity,06/04/2023,4788340,360955,E P COLLIER PRIMARY,Primary School Delegated Budget (DSG),-1846.9,School Transfer Payment,Third Party Supplier,CREDIT,3140,NAAA-Former Directorate of Education and Childrens Services
RBC Legal Entity,06/04/2023,4788360,360955,E P COLLIER PRIMARY,High Needs Block – Base Funding,4200,School Transfer Payment,Third Party Supplier,STANDARD,3676,NAAA-Former Directorate of Education and Childrens Services
RBC Legal Entity,06/04/2023,4788216,360956,EMMER GREEN PRIMARY,Primary School Delegated Budget (DSG),90963.25,School Transfer Payment,SUPPLIER,STANDARD,3140,NAAA-Former Directorate of Education and Childrens Services
RBC Legal Entity,06/04/2023,4788266,360956,EMMER GREEN PRIMARY,Primary School Delegated Budget (DSG),-2465.46,School Transfer Payment,SUPPLIER,CREDIT,3140,NAAA-Former Directorate of Education and Childrens Services
RBC Legal Entity,06/04/2023,4788291,360956,EMMER GREEN PRIMARY,Primary School Delegated Budget (DSG),-3407.25,School Transfer Payment,SUPPLIER,CREDIT,3140,NAAA-Former Directorate of Education and Childrens Services
RBC Legal Entity,06/04/2023,4788316,360956,EMMER GREEN PRIMARY,Primary School Delegated Budget (DSG),-7623.98,School Transfer Payment,SUPPLIER,CREDIT,3140,NAAA-Former Directorate of Education and Childrens Services
RBC Legal Entity,06/04/2023,4788341,360956,EMMER GREEN PRIMARY,Primary School Delegated Budget (DSG),-2089.78,School Transfer Payment,SUPPLIER,CREDIT,3140,NAAA-Former Directorate of Education and Childrens Services
RBC Legal Entity,06/04/2023,4788217,360957,ENGLISH MARTYRS RC PRIMARY,Primary School Delegated Budget (DSG),93578.02,School Transfer Payment,Third Party Supplier,STANDARD,3140,NAAA-Former Directorate of Education and Childrens Services
RBC Legal Entity,06/04/2023,4788267,360957,ENGLISH MARTYRS RC PRIMARY,Primary School Delegated Budget (DSG),-9176.99,School Transfer Payment,Third Party Supplier,CREDIT,3140,NAAA-Former Directorate of Education and Childrens Services
RBC Legal Entity,06/04/2023,4788292,360957,ENGLISH MARTYRS RC PRIMARY,Primary School Delegated Budget (DSG),-3267,School Transfer Payment,Third Party Supplier,CREDIT,3140,NAAA-Former Directorate of Education and Childrens Services
RBC Legal Entity,06/04/2023,4788317,360957,ENGLISH MARTYRS RC PRIMARY,Primary School Delegated Budget (DSG),-7310.16,School Transfer Payment,Third Party Supplier,CREDIT,3140,NAAA-Former Directorate of Education and Childrens Services
RBC Legal Entity,06/04/2023,4788342,360957,ENGLISH MARTYRS RC PRIMARY,Primary School Delegated Budget (DSG),-2003.76,School Transfer Payment,Third Party Supplier,CREDIT,3140,NAAA-Former Directorate of Education and Childrens Services
RBC Legal Entity,06/04/2023,4788218,360958,GEOFFREY FIELD INFANT SCHOOL,Primary School Delegated Budget (DSG),70254.42,School Transfer Payment,GOVERNMENT,STANDARD,3140,NAAA-Former Directorate of Education and Childrens Services
RBC Legal Entity,06/04/2023,4788268,360958,GEOFFREY FIELD INFANT SCHOOL,Primary School Delegated Budget (DSG),-11231.54,School Transfer Payment,GOVERNMENT,CREDIT,3140,NAAA-Former Directorate of Education and Childrens Services
RBC Legal Entity,06/04/2023,4788293,360958,GEOFFREY FIELD INFANT SCHOOL,Primary School Delegated Budget (DSG),-2178,School Transfer Payment,GOVERNMENT,CREDIT,3140,NAAA-Former Directorate of Education and Childrens Services
RBC Legal Entity,06/04/2023,4788318,360958,GEOFFREY FIELD INFANT SCHOOL,Primary School Delegated Budget (DSG),-4873.44,School Transfer Payment,GOVERNMENT,CREDIT,3140,NAAA-Former Directorate of Education and Childrens Services
RBC Legal Entity,06/04/2023,4788343,360958,GEOFFREY FIELD INFANT SCHOOL,Primary School Delegated Budget (DSG),-1335.84,School Transfer Payment,GOVERNMENT,CREDIT,3140,NAAA-Former Directorate of Education and Childrens Services
RBC Legal Entity,06/04/2023,4788219,360959,GEOFFREY FIELD JUNIOR,Primary School Delegated Budget (DSG),89920.9,School Transfer Payment,SUPPLIER,STANDARD,3140,NAAA-Former Directorate of Education and Childrens Services
RBC Legal Entity,06/04/2023,4788269,360959,GEOFFREY FIELD JUNIOR,Primary School Delegated Budget (DSG),-16162.46,School Transfer Payment,SUPPLIER,CREDIT,3140,NAAA-Former Directorate of Education and Childrens Services
RBC Legal Entity,06/04/2023,4788294,360959,GEOFFREY FIELD JUNIOR,Primary School Delegated Budget (DSG),-2945.25,School Transfer Payment,SUPPLIER,CREDIT,3140,NAAA-Former Directorate of Education and Childrens Services
RBC Legal Entity,06/04/2023,4788319,360959,GEOFFREY FIELD JUNIOR,Primary School Delegated Budget (DSG),-6590.22,School Transfer Payment,SUPPLIER,CREDIT,3140,NAAA-Former Directorate of Education and Childrens Services
RBC Legal Entity,06/04/2023,4788344,360959,GEOFFREY FIELD JUNIOR,Primary School Delegated Budget (DSG),-1806.42,School Transfer Payment,SUPPLIER,CREDIT,3140,NAAA-Former Directorate of Education and Childrens Services
RBC Legal Entity,06/04/2023,4788220,360960,KATESGROVE PRIMARY,Primary School Delegated Budget (DSG),144723.94,School Transfer Payment,Third Party Supplier,STANDARD,3140,NAAA-Former Directorate of Education and Childrens Services
RBC Legal Entity,06/04/2023,4788270,360960,KATESGROVE PRIMARY,Primary School Delegated Budget (DSG),-12190.33,School Transfer Payment,Third Party Supplier,CREDIT,3140,NAAA-Former Directorate of Education and Childrens Services
RBC Legal Entity,06/04/2023,4788295,360960,KATESGROVE PRIMARY,Primary School Delegated Budget (DSG),-5090.25,School Transfer Payment,Third Party Supplier,CREDIT,3140,NAAA-Former Directorate of Education and Childrens Services
RBC Legal Entity,06/04/2023,4788320,360960,KATESGROVE PRIMARY,Primary School Delegated Budget (DSG),-11389.82,School Transfer Payment,Third Party Supplier,CREDIT,3140,NAAA-Former Directorate of Education and Childrens Services
RBC Legal Entity,06/04/2023,4788345,360960,KATESGROVE PRIMARY,Primary School Delegated Budget (DSG),-3122.02,School Transfer Payment,Third Party Supplier,CREDIT,3140,NAAA-Former Directorate of Education and Childrens Services
RBC Legal Entity,06/04/2023,4788436,360961,MANOR PRIMARY,Primary School Delegated Budget (DSG),67763.71,School Transfer Payment,SUPPLIER,STANDARD,3140,NAAA-Former Directorate of Education and Childrens Services
RBC Legal Entity,06/04/2023,4788440,360961,MANOR PRIMARY,Primary School Delegated Budget (DSG),-15751.55,School Transfer Payment,SUPPLIER,CREDIT,3140,NAAA-Former Directorate of Education and Childrens Services
RBC Legal Entity,06/04/2023,4788442,360961,MANOR PRIMARY,Primary School Delegated Budget (DSG),-2112,School Transfer Payment,SUPPLIER,CREDIT,3140,NAAA-Former Directorate of Education and Childrens Services
RBC Legal Entity,06/04/2023,4788444,360961,MANOR PRIMARY,Primary School Delegated Budget (DSG),-4725.76,School Transfer Payment,SUPPLIER,CREDIT,3140,NAAA-Former Directorate of Education and Childrens Services
RBC Legal Entity,06/04/2023,4788446,360961,MANOR PRIMARY,Primary School Delegated Budget (DSG),-1295.36,School Transfer Payment,SUPPLIER,CREDIT,3140,NAAA-Former Directorate of Education and Childrens Services
RBC Legal Entity,06/04/2023,4788221,360962,MICKLANDS PRIMARY,Primary School Delegated Budget (DSG),79212.09,School Transfer Payment,SUPPLIER,STANDARD,3140,NAAA-Former Directorate of Education and Childrens Services
RBC Legal Entity,06/04/2023,4788271,360962,MICKLANDS PRIMARY,Primary School Delegated Budget (DSG),-9313.96,School Transfer Payment,SUPPLIER,CREDIT,3140,NAAA-Former Directorate of Education and Childrens Services
RBC Legal Entity,06/04/2023,4788296,360962,MICKLANDS PRIMARY,Primary School Delegated Budget (DSG),-2887.5,School Transfer Payment,SUPPLIER,CREDIT,3140,NAAA-Former Directorate of Education and Childrens Services
RBC Legal Entity,06/04/2023,4788321,360962,MICKLANDS PRIMARY,Primary School Delegated Budget (DSG),-6461,School Transfer Payment,SUPPLIER,CREDIT,3140,NAAA-Former Directorate of Education and Childrens Services
RBC Legal Entity,06/04/2023,4788346,360962,MICKLANDS PRIMARY,Primary School Delegated Budget (DSG),-1771,School Transfer Payment,SUPPLIER,CREDIT,3140,NAAA-Former Directorate of Education and Childrens Services
RBC Legal Entity,06/04/2023,4788222,360963,MOORLANDS PRIMARY,Primary School Delegated Budget (DSG),81016.74,School Transfer Payment,Third Party Supplier,STANDARD,3140,NAAA-Former Directorate of Education and Childrens Services
RBC Legal Entity,06/04/2023,4788272,360963,MOORLANDS PRIMARY,Primary School Delegated Budget (DSG),-19860.65,School Transfer Payment,Third Party Supplier,CREDIT,3140,NAAA-Former Directorate of Education and Childrens Services
RBC Legal Entity,06/04/2023,4788297,360963,MOORLANDS PRIMARY,Primary School Delegated Budget (DSG),-2598.75,School Transfer Payment,Third Party Supplier,CREDIT,3140,NAAA-Former Directorate of Education and Childrens Services
RBC Legal Entity,06/04/2023,4788322,360963,MOORLANDS PRIMARY,Primary School Delegated Budget (DSG),-5814.9,School Transfer Payment,Third Party Supplier,CREDIT,3140,NAAA-Former Directorate of Education and Childrens Services
RBC Legal Entity,06/04/2023,4788347,360963,MOORLANDS PRIMARY,Primary School Delegated Budget (DSG),-1593.9,School Transfer Payment,Third Party Supplier,CREDIT,3140,NAAA-Former Directorate of Education and Childrens Services
RBC Legal Entity,06/04/2023,4788223,360964,OXFORD ROAD PRIMARY,Primary School Delegated Budget (DSG),54652.9,School Transfer Payment,SUPPLIER,STANDARD,3140,NAAA-Former Directorate of Education and Childrens Services
RBC Legal Entity,06/04/2023,4788273,360964,OXFORD ROAD PRIMARY,Primary School Delegated Budget (DSG),-9176.99,School Transfer Payment,SUPPLIER,CREDIT,3140,NAAA-Former Directorate of Education and Childrens Services
RBC Legal Entity,06/04/2023,4788298,360964,OXFORD ROAD PRIMARY,Primary School Delegated Budget (DSG),-1732.5,School Transfer Payment,SUPPLIER,CREDIT,3140,NAAA-Former Directorate of Education and Childrens Services
RBC Legal Entity,06/04/2023,4788323,360964,OXFORD ROAD PRIMARY,Primary School Delegated Budget (DSG),-3876.6,School Transfer Payment,SUPPLIER,CREDIT,3140,NAAA-Former Directorate of Education and Childrens Services
RBC Legal Entity,06/04/2023,4788348,360964,OXFORD ROAD PRIMARY,Primary School Delegated Budget (DSG),-1062.6,School Transfer Payment,SUPPLIER,CREDIT,3140,NAAA-Former Directorate of Education and Childrens Services
RBC Legal Entity,06/04/2023,4788224,360965,PARK LANE PRIMARY,Primary School Delegated Budget (DSG),92123.57,School Transfer Payment,SUPPLIER,STANDARD,3140,NAAA-Former Directorate of Education and Childrens Services
RBC Legal Entity,06/04/2023,4788274,360965,PARK LANE PRIMARY,Primary School Delegated Budget (DSG),-12875.18,School Transfer Payment,SUPPLIER,CREDIT,3140,NAAA-Former Directorate of Education and Childrens Services
RBC Legal Entity,06/04/2023,4788299,360965,PARK LANE PRIMARY,Primary School Delegated Budget (DSG),-3382.5,School Transfer Payment,SUPPLIER,CREDIT,3140,NAAA-Former Directorate of Education and Childrens Services
RBC Legal Entity,06/04/2023,4788324,360965,PARK LANE PRIMARY,Primary School Delegated Budget (DSG),-7568.6,School Transfer Payment,SUPPLIER,CREDIT,3140,NAAA-Former Directorate of Education and Childrens Services
RBC Legal Entity,06/04/2023,4788349,360965,PARK LANE PRIMARY,Primary School Delegated Budget (DSG),-2074.6,School Transfer Payment,SUPPLIER,CREDIT,3140,NAAA-Former Directorate of Education and Childrens Services
RBC Legal Entity,06/04/2023,4788225,360966,REDLANDS PRIMARY,Primary School Delegated Budget (DSG),50556.67,School Transfer Payment,SUPPLIER,STANDARD,3140,NAAA-Former Directorate of Education and Childrens Services
RBC Legal Entity,06/04/2023,4788275,360966,REDLANDS PRIMARY,Primary School Delegated Budget (DSG),-4246.07,School Transfer Payment,SUPPLIER,CREDIT,3140,NAAA-Former Directorate of Education and Childrens Services
RBC Legal Entity,06/04/2023,4788300,360966,REDLANDS PRIMARY,Primary School Delegated Budget (DSG),-1699.5,School Transfer Payment,SUPPLIER,CREDIT,3140,NAAA-Former Directorate of Education and Childrens Services
RBC Legal Entity,06/04/2023,4788325,360966,REDLANDS PRIMARY,Primary School Delegated Budget (DSG),-3802.76,School Transfer Payment,SUPPLIER,CREDIT,3140,NAAA-Former Directorate of Education and Childrens Services
RBC Legal Entity,06/04/2023,4788350,360966,REDLANDS PRIMARY,Primary School Delegated Budget (DSG),-1042.36,School Transfer Payment,SUPPLIER,CREDIT,3140,NAAA-Former Directorate of Education and Childrens Services
RBC Legal Entity,06/04/2023,4781783,360967,THE RIDGEWAY PRIMARY,The Ridgeway Primary,-4375.27,Bank Income Holding Code,SUPPLIER,CREDIT,3118,NAAA-Former Directorate of Education and Childrens Services
RBC Legal Entity,06/04/2023,4788231,360967,THE RIDGEWAY PRIMARY,Primary School Delegated Budget (DSG),100810.58,School Transfer Payment,SUPPLIER,STANDARD,3140,NAAA-Former Directorate of Education and Childrens Services
RBC Legal Entity,06/04/2023,4788281,360967,THE RIDGEWAY PRIMARY,Primary School Delegated Budget (DSG),-18627.92,School Transfer Payment,SUPPLIER,CREDIT,3140,NAAA-Former Directorate of Education and Childrens Services
RBC Legal Entity,06/04/2023,4788306,360967,THE RIDGEWAY PRIMARY,Primary School Delegated Budget (DSG),-3283.5,School Transfer Payment,SUPPLIER,CREDIT,3140,NAAA-Former Directorate of Education and Childrens Services
RBC Legal Entity,06/04/2023,4788331,360967,THE RIDGEWAY PRIMARY,Primary School Delegated Budget (DSG),-7347.08,School Transfer Payment,SUPPLIER,CREDIT,3140,NAAA-Former Directorate of Education and Childrens Services
RBC Legal Entity,06/04/2023,4788356,360967,THE RIDGEWAY PRIMARY,Primary School Delegated Budget (DSG),-2013.88,School Transfer Payment,SUPPLIER,CREDIT,3140,NAAA-Former Directorate of Education and Childrens Services
RBC Legal Entity,06/04/2023,4788226,360968,SOUTHCOTE PRIMARY,Primary School Delegated Budget (DSG),133439.38,School Transfer Payment,SUPPLIER,STANDARD,3140,NAAA-Former Directorate of Education and Childrens Services
RBC Legal Entity,06/04/2023,4788276,360968,SOUTHCOTE PRIMARY,Primary School Delegated Budget (DSG),-12738.21,School Transfer Payment,SUPPLIER,CREDIT,3140,NAAA-Former Directorate of Education and Childrens Services
RBC Legal Entity,06/04/2023,4788301,360968,SOUTHCOTE PRIMARY,Primary School Delegated Budget (DSG),-4925.25,School Transfer Payment,SUPPLIER,CREDIT,3140,NAAA-Former Directorate of Education and Childrens Services
RBC Legal Entity,06/04/2023,4788326,360968,SOUTHCOTE PRIMARY,Primary School Delegated Budget (DSG),-11020.62,School Transfer Payment,SUPPLIER,CREDIT,3140,NAAA-Former Directorate of Education and Childrens Services
RBC Legal Entity,06/04/2023,4788351,360968,SOUTHCOTE PRIMARY,Primary School Delegated Budget (DSG),-3020.82,School Transfer Payment,SUPPLIER,CREDIT,3140,NAAA-Former Directorate of Education and Childrens Services
RBC Legal Entity,06/04/2023,4788361,360968,SOUTHCOTE PRIMARY,High Needs Block – Base Funding,3200,School Transfer Payment,SUPPLIER,STANDARD,3676,NAAA-Former Directorate of Education and Childrens Services
RBC Legal Entity,06/04/2023,4788227,360969,ST ANNES RC PRIMARY,Primary School Delegated Budget (DSG),44928.43,School Transfer Payment,SUPPLIER,STANDARD,3140,NAAA-Former Directorate of Education and Childrens Services
RBC Legal Entity,06/04/2023,4788277,360969,ST ANNES RC PRIMARY,Primary School Delegated Budget (DSG),-5204.86,School Transfer Payment,SUPPLIER,CREDIT,3140,NAAA-Former Directorate of Education and Childrens Services
RBC Legal Entity,06/04/2023,4788302,360969,ST ANNES RC PRIMARY,Primary School Delegated Budget (DSG),-1485,School Transfer Payment,SUPPLIER,CREDIT,3140,NAAA-Former Directorate of Education and Childrens Services
RBC Legal Entity,06/04/2023,4788327,360969,ST ANNES RC PRIMARY,Primary School Delegated Budget (DSG),-3322.8,School Transfer Payment,SUPPLIER,CREDIT,3140,NAAA-Former Directorate of Education and Childrens Services
RBC Legal Entity,06/04/2023,4788352,360969,ST ANNES RC PRIMARY,Primary School Delegated Budget (DSG),-910.8,School Transfer Payment,SUPPLIER,CREDIT,3140,NAAA-Former Directorate of Education and Childrens Services
RBC Legal Entity,06/04/2023,4767549,360970,ST MARTINS RC PRIMARY,St Martin's RC Primary,1152.82,Bank Income Holding Code,GOVERNMENT,STANDARD,3108,NAAA-Former Directorate of Education and Childrens Services
RBC Legal Entity,06/04/2023,4767710,360970,ST MARTINS RC PRIMARY,School Grants Holding Account,500,School Transfer Payment,GOVERNMENT,STANDARD,3295,NAAA-Former Directorate of Education and Childrens Services
RBC Legal Entity,06/04/2023,4767731,360970,ST MARTINS RC PRIMARY,School Grants Holding Account,-7275,School Transfer Payment,GOVERNMENT,CREDIT,3295,NAAA-Former Directorate of Education and Childrens Services
RBC Legal Entity,06/04/2023,4781786,360970,ST MARTINS RC PRIMARY,St Martin's RC Primary,2280.44,Bank Income Holding Code,GOVERNMENT,STANDARD,3108,NAAA-Former Directorate of Education and Childrens Services
RBC Legal Entity,06/04/2023,4788228,360970,ST MARTINS RC PRIMARY,Primary School Delegated Budget (DSG),32524.87,School Transfer Payment,GOVERNMENT,STANDARD,3140,NAAA-Former Directorate of Education and Childrens Services
RBC Legal Entity,06/04/2023,4788278,360970,ST MARTINS RC PRIMARY,Primary School Delegated Budget (DSG),-1506.67,School Transfer Payment,GOVERNMENT,CREDIT,3140,NAAA-Former Directorate of Education and Childrens Services
RBC Legal Entity,06/04/2023,4788303,360970,ST MARTINS RC PRIMARY,Primary School Delegated Budget (DSG),-1080.75,School Transfer Payment,GOVERNMENT,CREDIT,3140,NAAA-Former Directorate of Education and Childrens Services
RBC Legal Entity,06/04/2023,4788328,360970,ST MARTINS RC PRIMARY,Primary School Delegated Budget (DSG),-2418.26,School Transfer Payment,GOVERNMENT,CREDIT,3140,NAAA-Former Directorate of Education and Childrens Services
RBC Legal Entity,06/04/2023,4788353,360970,ST MARTINS RC PRIMARY,Primary School Delegated Budget (DSG),-662.86,School Transfer Payment,GOVERNMENT,CREDIT,3140,NAAA-Former Directorate of Education and Childrens Services
RBC Legal Entity,06/04/2023,4788229,360971,ST MICHAELS PRIMARY,Primary School Delegated Budget (DSG),97758.39,School Transfer Payment,SUPPLIER,STANDARD,3140,NAAA-Former Directorate of Education and Childrens Services
RBC Legal Entity,06/04/2023,4788279,360971,ST MICHAELS PRIMARY,Primary School Delegated Budget (DSG),-17669.13,School Transfer Payment,SUPPLIER,CREDIT,3140,NAAA-Former Directorate of Education and Childrens Services
RBC Legal Entity,06/04/2023,4788304,360971,ST MICHAELS PRIMARY,Primary School Delegated Budget (DSG),-3324.75,School Transfer Payment,SUPPLIER,CREDIT,3140,NAAA-Former Directorate of Education and Childrens Services
RBC Legal Entity,06/04/2023,4788329,360971,ST MICHAELS PRIMARY,Primary School Delegated Budget (DSG),-7439.38,School Transfer Payment,SUPPLIER,CREDIT,3140,NAAA-Former Directorate of Education and Childrens Services
RBC Legal Entity,06/04/2023,4788354,360971,ST MICHAELS PRIMARY,Primary School Delegated Budget (DSG),-2039.18,School Transfer Payment,SUPPLIER,CREDIT,3140,NAAA-Former Directorate of Education and Childrens Services
RBC Legal Entity,06/04/2023,4788230,360972,THAMESIDE PRIMARY SCHOOL,Primary School Delegated Budget (DSG),89036.46,School Transfer Payment,SUPPLIER,STANDARD,3140,NAAA-Former Directorate of Education and Childrens Services
RBC Legal Entity,06/04/2023,4788280,360972,THAMESIDE PRIMARY SCHOOL,Primary School Delegated Budget (DSG),-12190.33,School Transfer Payment,SUPPLIER,CREDIT,3140,NAAA-Former Directorate of Education and Childrens Services
RBC Legal Entity,06/04/2023,4788305,360972,THAMESIDE PRIMARY SCHOOL,Primary School Delegated Budget (DSG),-3135,School Transfer Payment,SUPPLIER,CREDIT,3140,NAAA-Former Directorate of Education and Childrens Services
RBC Legal Entity,06/04/2023,4788330,360972,THAMESIDE PRIMARY SCHOOL,Primary School Delegated Budget (DSG),-7014.8,School Transfer Payment,SUPPLIER,CREDIT,3140,NAAA-Former Directorate of Education and Childrens Services
RBC Legal Entity,06/04/2023,4788355,360972,THAMESIDE PRIMARY SCHOOL,Primary School Delegated Budget (DSG),-1922.8,School Transfer Payment,SUPPLIER,CREDIT,3140,NAAA-Former Directorate of Education and Childrens Services
RBC Legal Entity,06/04/2023,4788233,360973,WILSON PRIMARY,Primary School Delegated Budget (DSG),95542.55,School Transfer Payment,SUPPLIER,STANDARD,3140,NAAA-Former Directorate of Education and Childrens Services
RBC Legal Entity,06/04/2023,4788283,360973,WILSON PRIMARY,Primary School Delegated Budget (DSG),-9998.81,School Transfer Payment,SUPPLIER,CREDIT,3140,NAAA-Former Directorate of Education and Childrens Services
RBC Legal Entity,06/04/2023,4788308,360973,WILSON PRIMARY,Primary School Delegated Budget (DSG),-3415.5,School Transfer Payment,SUPPLIER,CREDIT,3140,NAAA-Former Directorate of Education and Childrens Services
RBC Legal Entity,06/04/2023,4788333,360973,WILSON PRIMARY,Primary School Delegated Budget (DSG),-7642.44,School Transfer Payment,SUPPLIER,CREDIT,3140,NAAA-Former Directorate of Education and Childrens Services
RBC Legal Entity,06/04/2023,4788358,360973,WILSON PRIMARY,Primary School Delegated Budget (DSG),-2094.84,School Transfer Payment,SUPPLIER,CREDIT,3140,NAAA-Former Directorate of Education and Childrens Services
RBC Legal Entity,06/04/2023,4788149,360974,THE HOLY BROOK SCHOOL,High Needs Block – Base Funding,16000,School Transfer Payment,SUPPLIER,STANDARD,3676,NAAA-Former Directorate of Education and Childrens Services
RBC Legal Entity,06/04/2023,4788125,360975,BLAGDON NURSERY,Primary School Delegated Budget (DSG),22182.81,School Transfer Payment,SUPPLIER,STANDARD,3140,NAAA-Former Directorate of Education and Childrens Services
RBC Legal Entity,06/04/2023,4788134,360975,BLAGDON NURSERY,Primary School Delegated Budget (DSG),9040.2,School Transfer Payment,SUPPLIER,STANDARD,3140,NAAA-Former Directorate of Education and Childrens Services
RBC Legal Entity,06/04/2023,4788140,360975,BLAGDON NURSERY,High Needs Block – Base Funding,5070.6,School Transfer Payment,SUPPLIER,STANDARD,3676,NAAA-Former Directorate of Education and Childrens Services
RBC Legal Entity,06/04/2023,4788126,360976,BLAGRAVE NURSERY,Primary School Delegated Budget (DSG),6857.96,School Transfer Payment,Third Party Supplier,STANDARD,3140,NAAA-Former Directorate of Education and Childrens Services
RBC Legal Entity,06/04/2023,4788135,360976,BLAGRAVE NURSERY,Primary School Delegated Budget (DSG),3630.9,School Transfer Payment,Third Party Supplier,STANDARD,3140,NAAA-Former Directorate of Education and Childrens Services
RBC Legal Entity,06/04/2023,4788427,360977,CAVERSHAM NURSERY,Primary School Delegated Budget (DSG),12026.94,School Transfer Payment,GOVERNMENT,STANDARD,3140,NAAA-Former Directorate of Education and Childrens Services
RBC Legal Entity,06/04/2023,4788432,360977,CAVERSHAM NURSERY,Primary School Delegated Budget (DSG),5053.62,School Transfer Payment,GOVERNMENT,STANDARD,3140,NAAA-Former Directorate of Education and Childrens Services
RBC Legal Entity,06/04/2023,4788127,360978,NEW BRIDGE NURSERY SCHOOL,Primary School Delegated Budget (DSG),9476.42,School Transfer Payment,GOVERNMENT,STANDARD,3140,NAAA-Former Directorate of Education and Childrens Services
RBC Legal Entity,06/04/2023,4788136,360978,NEW BRIDGE NURSERY SCHOOL,Primary School Delegated Budget (DSG),5557.5,School Transfer Payment,GOVERNMENT,STANDARD,3140,NAAA-Former Directorate of Education and Childrens Services
RBC Legal Entity,06/04/2023,4788141,360978,NEW BRIDGE NURSERY SCHOOL,High Needs Block – Base Funding,5675,School Transfer Payment,GOVERNMENT,STANDARD,3676,NAAA-Former Directorate of Education and Childrens Services
RBC Legal Entity,06/04/2023,4788428,360979,NORCOT EARLY YEARS CENTRE,Primary School Delegated Budget (DSG),18938.79,School Transfer Payment,GOVERNMENT,STANDARD,3140,NAAA-Former Directorate of Education and Childrens Services
RBC Legal Entity,06/04/2023,4788433,360979,NORCOT EARLY YEARS CENTRE,Primary School Delegated Budget (DSG),7261.8,School Transfer Payment,GOVERNMENT,STANDARD,3140,NAAA-Former Directorate of Education and Childrens Services
RBC Legal Entity,06/04/2023,4788448,360979,NORCOT EARLY YEARS CENTRE,High Needs Block – Base Funding,5070.6,School Transfer Payment,GOVERNMENT,STANDARD,3676,NAAA-Former Directorate of Education and Childrens Services
RBC Legal Entity,06/04/2023,4780053,360981,ICAM ARCHIVE SYSTEMS,Archives General,1420,Equipment Purchase & Repair,SUPPLIER,STANDARD,1256,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,06/04/2023,4779918,360982,KRP CONSULTING ENGINEERS LTD,Streetscene,4950,TPP to Others,SUPPLIER,STANDARD,4567,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,06/04/2023,4783239,360983,BOSLEY BUILDERS,DLO Day to Day Trades,3910.38,Subcontractors Labour,SUB-CONTRACTOR,STANDARD,4010,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,06/04/2023,4783240,360983,BOSLEY BUILDERS,DLO Wokingham Trades,12295.46,Subcontractors Labour,SUB-CONTRACTOR,STANDARD,4050,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,06/04/2023,4779887,360985,ACORNS PROJECTS LIMITED,Local Safety Schemes,800,Contractors,SUPPLIER,STANDARD,8852,ZZZC-Capital
RBC Legal Entity,06/04/2023,4779889,360985,ACORNS PROJECTS LIMITED,Local Safety Schemes,800,Contractors,SUPPLIER,STANDARD,8852,ZZZC-Capital
RBC Legal Entity,06/04/2023,4782803,360986,MOTOR ACCIDENT PROTECTION SERVICES LTD,Insurance CEC,2070.7,Insurances  Central,SUPPLIER,STANDARD,2205,LAAA-Directorate of Resources
RBC Legal Entity,06/04/2023,4779929,360987,NSL LIMITED,Parking & Enforcement,625.92,Fees + Charges  General,Third Party Supplier,STANDARD,4725,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,06/04/2023,4779930,360987,NSL LIMITED,Special Parking Area,6345,External Legal Services,Third Party Supplier,STANDARD,4724,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,06/04/2023,4779930,360987,NSL LIMITED,Bus Lane Enforcement,8721,External Legal Services,Third Party Supplier,STANDARD,4722,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,06/04/2023,4779950,360987,NSL LIMITED,Residents Parking,653.8,Postage Carriage Stamp Duty,Third Party Supplier,STANDARD,4723,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,06/04/2023,4779950,360987,NSL LIMITED,Residents Parking,865.2,Postage Carriage Stamp Duty,Third Party Supplier,STANDARD,4723,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,06/04/2023,4779950,360987,NSL LIMITED,Residents Parking,980,Postage Carriage Stamp Duty,Third Party Supplier,STANDARD,4723,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,06/04/2023,4779950,360987,NSL LIMITED,Residents Parking,983.5,Postage Carriage Stamp Duty,Third Party Supplier,STANDARD,4723,KAAA-Directorate of Economic Growth and Neighbourhood Services
RBC Legal Entity,06/04/2023,4779951,360987,NSL LIMITED,Special Parking Area,7331.93,Leasing Costs,Third Party Supplier,STANDARD,4724,KAAA-Directorate of Economic Growth and Neighbourhood Services
