Updated,TT,Transaction Number, Amount ,Ap/Ar ID,Ap/Ar ID(T),Period,Expense Area(T),Cipfa(T)
05/04/2023,II,4119124,465,HC106975,Hoople Ltd,202401,Schools,Employees
21/04/2023,II,4120851,727.14,HC106975,Hoople Ltd,202401,Schools,Employees
03/04/2023,II,4118911,6265.11,HC106975,Hoople Ltd,202401,Schools,Support Services
05/04/2023,II,4119257,2227.47,HC107007,Redacted,202401,Highways & Transport,Transfer Payments
17/04/2023,II,4120374,2373.58,HC107382,Redacted,202401,Highways & Transport,Transport-Related Expenditure
17/04/2023,II,4120375,2399.98,HC107382,Redacted,202401,Highways & Transport,Transport-Related Expenditure
17/04/2023,II,4120379,900,HC107382,Redacted,202401,Highways & Transport,Transport-Related Expenditure
05/04/2023,II,4119101,2328,HC107466,Hfds & Worcs. Health & Care NHS Trust,202401,Education and Commissioning,Third Party Payments
05/04/2023,II,4119110,968,HC107466,Hfds & Worcs. Health & Care NHS Trust,202401,Education and Commissioning,Third Party Payments
06/04/2023,II,4119093,1238,HC107466,Hfds & Worcs. Health & Care NHS Trust,202401,Education and Commissioning,Third Party Payments
06/04/2023,II,4119099,2328,HC107466,Hfds & Worcs. Health & Care NHS Trust,202401,Education and Commissioning,Third Party Payments
06/04/2023,II,4119100,1090,HC107466,Hfds & Worcs. Health & Care NHS Trust,202401,Education and Commissioning,Third Party Payments
06/04/2023,II,4119102,1238,HC107466,Hfds & Worcs. Health & Care NHS Trust,202401,Education and Commissioning,Third Party Payments
06/04/2023,II,4119103,1936,HC107466,Hfds & Worcs. Health & Care NHS Trust,202401,Education and Commissioning,Third Party Payments
06/04/2023,II,4119104,1090,HC107466,Hfds & Worcs. Health & Care NHS Trust,202401,Education and Commissioning,Third Party Payments
06/04/2023,II,4119109,1090,HC107466,Hfds & Worcs. Health & Care NHS Trust,202401,Education and Commissioning,Third Party Payments
20/04/2023,GI,3193553,467.75,HC107574,Lugwardine Primary Academy,202401,Dedicated Schools Grant,Support Services
20/04/2023,GI,3193561,467.75,HC107574,Lugwardine Primary Academy,202401,Dedicated Schools Grant,Support Services
05/04/2023,II,4119254,16357.6,HC107605,Redacted,202401,Highways & Transport,Transfer Payments
20/04/2023,GI,3193630,734.5,HC107656,St Pauls Church of England Primary School,202401,Dedicated Schools Grant,Support Services
20/04/2023,GI,3193631,467.75,HC107656,St Pauls Church of England Primary School,202401,Dedicated Schools Grant,Support Services
20/04/2023,GI,3193632,531.5,HC107656,St Pauls Church of England Primary School,202401,Dedicated Schools Grant,Support Services
20/04/2023,GI,3193634,467.75,HC107656,St Pauls Church of England Primary School,202401,Dedicated Schools Grant,Support Services
20/04/2023,GI,3193635,734.5,HC107656,St Pauls Church of England Primary School,202401,Dedicated Schools Grant,Support Services
20/04/2023,GI,3193637,467.75,HC107656,St Pauls Church of England Primary School,202401,Dedicated Schools Grant,Support Services
27/04/2023,II,4121308,1920,HC107724,Redacted,202401,Dedicated Schools Grant,Supplies & Services
21/04/2023,II,4120885,2610.39,HC107729,Catholic Insurance Service Ltd,202401,Schools,Supplies & Services
18/04/2023,II,4120583,506.72,HC107758,Onside Independent Advocacy,202401,Care Operations,Supplies & Services
03/04/2023,II,4118844,17328.92,HC107758,Onside Independent Advocacy,202401,Commissioned Services,Third Party Payments
11/04/2023,II,4119762,8231.36,HC107758,Onside Independent Advocacy,202401,Commissioned Services,Third Party Payments
11/04/2023,II,4119763,2057.84,HC107758,Onside Independent Advocacy,202401,Commissioned Services,Third Party Payments
03/04/2023,II,4118832,4339,HC107830,Much Dewchurch Parish Council,202401,Highways & Transport,Third Party Payments
10/04/2023,II,4119546,5240,HC107876,Jactall Ltd T/A Nick Maddy Coaches,202401,Highways & Transport,Third Party Payments
10/04/2023,II,4119556,13146,HC107876,Jactall Ltd T/A Nick Maddy Coaches,202401,Highways & Transport,Third Party Payments
12/04/2023,II,4119797,900,HC107876,Jactall Ltd T/A Nick Maddy Coaches,202401,Highways & Transport,Third Party Payments
28/04/2023,II,4121478,2611.3,HC107876,Jactall Ltd T/A Nick Maddy Coaches,202401,Highways & Transport,Third Party Payments
14/04/2023,II,4120187,9946.12,HC107876,Jactall Ltd T/A Nick Maddy Coaches,202401,Highways & Transport,Transport-Related Expenditure
14/04/2023,II,4120188,2226.17,HC107876,Jactall Ltd T/A Nick Maddy Coaches,202401,Highways & Transport,Transport-Related Expenditure
14/04/2023,II,4120189,3660.22,HC107876,Jactall Ltd T/A Nick Maddy Coaches,202401,Highways & Transport,Transport-Related Expenditure
14/04/2023,II,4120190,8842.12,HC107876,Jactall Ltd T/A Nick Maddy Coaches,202401,Highways & Transport,Transport-Related Expenditure
17/04/2023,II,4120336,3160.2,HC107876,Jactall Ltd T/A Nick Maddy Coaches,202401,Highways & Transport,Transport-Related Expenditure
17/04/2023,II,4120337,2574.62,HC107876,Jactall Ltd T/A Nick Maddy Coaches,202401,Highways & Transport,Transport-Related Expenditure
17/04/2023,II,4120352,4118.15,HC107876,Jactall Ltd T/A Nick Maddy Coaches,202401,Highways & Transport,Transport-Related Expenditure
25/04/2023,II,4121152,14216.55,HC107907,Lower Severn Internal Drainage Board,202401,"Finance, Legal & Governance",Third Party Payments
03/04/2023,II,4118898,443.59,HC107912,Redacted,202401,Dedicated Schools Grant,Supplies & Services
28/04/2023,GI,3197864,50000,HC107953,Natwest One Card (Direct Debit A/C),202401,"Finance, Legal & Governance",Supplies & Services
14/04/2023,II,4119574,896.4,HC107980,Quadient UK Ltd(Neopost Ltd),202401,Highways & Transport,Supplies & Services
14/04/2023,II,4119575,5795.4,HC107980,Quadient UK Ltd(Neopost Ltd),202401,Highways & Transport,Supplies & Services
05/04/2023,II,4118765,4257,HC108022,Newsquest Media Group Ltd,202401,Highways & Transport,Supplies & Services
18/04/2023,II,4120412,431.52,HC108022,Newsquest Media Group Ltd,202401,Highways & Transport,Supplies & Services
10/04/2023,II,4119572,1050.96,HC108022,Newsquest Media Group Ltd,202401,People & Performance,Supplies & Services
25/04/2023,II,4120944,560,HC108073,Nicola's School Of Dance Ltd,202401,Schools,Supplies & Services
06/04/2023,II,4119283,144386.93,HC108143,Nottingham Rehab Ltd,202401,Commissioned Services,Supplies & Services
10/04/2023,II,4119475,71854.72,HC108143,Nottingham Rehab Ltd,202401,Commissioned Services,Supplies & Services
06/04/2023,II,4119283,23694.5,HC108143,Nottingham Rehab Ltd,202401,Commissioned Services,Transport-Related Expenditure
10/04/2023,II,4119475,21028.75,HC108143,Nottingham Rehab Ltd,202401,Commissioned Services,Transport-Related Expenditure
07/04/2023,II,4119417,2948,HC108143,Nottingham Rehab Ltd,202401,Community Wellbeing Delivery Board,Capital Expenditure
07/04/2023,II,4119474,40922.08,HC108143,Nottingham Rehab Ltd,202401,Prevention and Support,Supplies & Services
03/04/2023,II,4118915,1098.43,HC108143,Nottingham Rehab Ltd,202401,Talk Community Programme,Supplies & Services
03/04/2023,II,4118858,1522.5,HC108174,Oaker Wood Leisure Ltd,202401,Schools,Supplies & Services
11/04/2023,II,4119673,450,HC108174,Oaker Wood Leisure Ltd,202401,Schools,Supplies & Services
12/04/2023,II,4119782,1844.5,HC108174,Oaker Wood Leisure Ltd,202401,Schools,Supplies & Services
14/04/2023,II,4120161,1249.5,HC108174,Oaker Wood Leisure Ltd,202401,Schools,Supplies & Services
24/04/2023,II,4121004,1736,HC108174,Oaker Wood Leisure Ltd,202401,Schools,Supplies & Services
28/04/2023,II,4121356,3077.73,HC108188,OCLC (Uk) Limited,202401,Cultural Services,Supplies & Services
17/04/2023,II,4120334,470,HC108194,Octaga Security Services Ltd,202401,Property Services,Third Party Payments
17/04/2023,II,4120333,8997.6,HC108194,Octaga Security Services Ltd,202401,Property Services,Third Party Payments
19/04/2023,II,4120335,10629.16,HC108194,Octaga Security Services Ltd,202401,Property Services,Third Party Payments
20/04/2023,GI,3194259,1054.29,HC108278,Orleton C.E. Primary School Imprest,202401,Schools,Premises-Related Expenditure
20/04/2023,GI,3194259,1245.93,HC108278,Orleton C.E. Primary School Imprest,202401,Schools,Supplies & Services
10/04/2023,II,4119488,2600,HC108286,Orphans Press Ltd,202401,Economic Growth,Supplies & Services
10/04/2023,II,4119522,650,HC108286,Orphans Press Ltd,202401,Economic Growth,Supplies & Services
10/04/2023,II,4119523,1300,HC108286,Orphans Press Ltd,202401,Economic Growth,Supplies & Services
10/04/2023,II,4119524,1300,HC108286,Orphans Press Ltd,202401,Economic Growth,Supplies & Services
10/04/2023,II,4119525,650,HC108286,Orphans Press Ltd,202401,Economic Growth,Supplies & Services
10/04/2023,II,4119526,2600,HC108286,Orphans Press Ltd,202401,Economic Growth,Supplies & Services
10/04/2023,II,4119527,3250,HC108286,Orphans Press Ltd,202401,Economic Growth,Supplies & Services
10/04/2023,II,4119528,1300,HC108286,Orphans Press Ltd,202401,Economic Growth,Supplies & Services
06/04/2023,II,4119370,681,HC108286,Orphans Press Ltd,202401,"Finance, Legal & Governance",Supplies & Services
13/04/2023,II,4119900,2500,HC108307,Owen Pell Ltd,202401,Corporate Property Programme Board,Capital Expenditure
12/04/2023,II,4119755,17494.82,HC108307,Owen Pell Ltd,202401,Economic Development Delivery Board,Capital Expenditure
21/04/2023,II,4119972,10927.75,HC108307,Owen Pell Ltd,202401,Housing & Independent Living Capital,Capital Expenditure
21/04/2023,II,4119972,26601.69,HC108307,Owen Pell Ltd,202401,Integrated Commissioning,Capital Expenditure
03/04/2023,II,4118825,25060.61,HC108307,Owen Pell Ltd,202401,Major Infrastructure Programme Board,Capital Expenditure
11/04/2023,II,4119512,58635.06,HC108307,Owen Pell Ltd,202401,Major Infrastructure Programme Board,Capital Expenditure
11/04/2023,II,4119596,105730.6,HC108307,Owen Pell Ltd,202401,Major Infrastructure Programme Board,Capital Expenditure
13/04/2023,II,4119693,3429.28,HC108307,Owen Pell Ltd,202401,Major Infrastructure Programme Board,Capital Expenditure
18/04/2023,II,4120541,9959.38,HC108307,Owen Pell Ltd,202401,Major Infrastructure Programme Board,Capital Expenditure
18/04/2023,II,4120587,1888.98,HC108307,Owen Pell Ltd,202401,Major Infrastructure Programme Board,Capital Expenditure
13/04/2023,II,4119905,3484,HC108319,Oxford University Press,202401,Cultural Services,Supplies & Services
03/04/2023,II,4118908,5542.48,HC108319,Oxford University Press,202401,Schools,Supplies & Services
17/04/2023,II,4120244,4715,HC108361,Jones Coaches Ltd,202401,Highways & Transport,Transport-Related Expenditure
17/04/2023,II,4120245,4455.79,HC108361,Jones Coaches Ltd,202401,Highways & Transport,Transport-Related Expenditure
17/04/2023,II,4120282,4958.57,HC108361,Jones Coaches Ltd,202401,Highways & Transport,Transport-Related Expenditure
17/04/2023,II,4120283,6352.6,HC108361,Jones Coaches Ltd,202401,Highways & Transport,Transport-Related Expenditure
17/04/2023,II,4120284,5736.2,HC108361,Jones Coaches Ltd,202401,Highways & Transport,Transport-Related Expenditure
11/04/2023,II,4119296,850,HC108361,Jones Coaches Ltd,202401,Schools,Supplies & Services
12/04/2023,II,4119809,4562.17,HC108416,Parrys Fruit & Veg,202401,Economic Development Delivery Board,Capital Expenditure
21/04/2023,II,4120871,756,HC108416,Parrys Fruit & Veg,202401,Economic Development Delivery Board,Capital Expenditure
21/04/2023,WM,3194715,682.43,HC108443,West Mercia Energy,202401,Highways & Transport,Premises-Related Expenditure
21/04/2023,WM,3194716,3010.06,HC108443,West Mercia Energy,202401,Highways & Transport,Premises-Related Expenditure
21/04/2023,WM,3194722,620.98,HC108443,West Mercia Energy,202401,Highways & Transport,Premises-Related Expenditure
21/04/2023,WM,3194723,1161.23,HC108443,West Mercia Energy,202401,Highways & Transport,Premises-Related Expenditure
21/04/2023,WM,3194729,503.03,HC108443,West Mercia Energy,202401,Highways & Transport,Premises-Related Expenditure
21/04/2023,WM,3194730,486.29,HC108443,West Mercia Energy,202401,Highways & Transport,Premises-Related Expenditure
21/04/2023,WM,3194741,739.39,HC108443,West Mercia Energy,202401,Highways & Transport,Premises-Related Expenditure
21/04/2023,WM,3194742,776.05,HC108443,West Mercia Energy,202401,Highways & Transport,Premises-Related Expenditure
21/04/2023,WM,3194743,761.03,HC108443,West Mercia Energy,202401,Highways & Transport,Premises-Related Expenditure
21/04/2023,WM,3194744,762.64,HC108443,West Mercia Energy,202401,Highways & Transport,Premises-Related Expenditure
21/04/2023,WM,3194745,1250.2,HC108443,West Mercia Energy,202401,Highways & Transport,Premises-Related Expenditure
21/04/2023,WM,3194746,763.84,HC108443,West Mercia Energy,202401,Highways & Transport,Premises-Related Expenditure
21/04/2023,WM,3194747,1189.06,HC108443,West Mercia Energy,202401,Highways & Transport,Premises-Related Expenditure
21/04/2023,WM,3194748,1022.4,HC108443,West Mercia Energy,202401,Highways & Transport,Premises-Related Expenditure
21/04/2023,WM,3194753,544.68,HC108443,West Mercia Energy,202401,Highways & Transport,Premises-Related Expenditure
21/04/2023,WM,3194754,638.57,HC108443,West Mercia Energy,202401,Highways & Transport,Premises-Related Expenditure
21/04/2023,WM,3194757,834.07,HC108443,West Mercia Energy,202401,Highways & Transport,Premises-Related Expenditure
21/04/2023,WM,3194760,499.47,HC108443,West Mercia Energy,202401,Highways & Transport,Premises-Related Expenditure
21/04/2023,WM,3194761,640.79,HC108443,West Mercia Energy,202401,Highways & Transport,Premises-Related Expenditure
21/04/2023,WM,3194762,1296.8,HC108443,West Mercia Energy,202401,Highways & Transport,Premises-Related Expenditure
21/04/2023,WM,3194766,932.62,HC108443,West Mercia Energy,202401,Highways & Transport,Premises-Related Expenditure
21/04/2023,WM,3194774,705.06,HC108443,West Mercia Energy,202401,Highways & Transport,Premises-Related Expenditure
21/04/2023,WM,3194779,1471.76,HC108443,West Mercia Energy,202401,Highways & Transport,Premises-Related Expenditure
21/04/2023,WM,3194783,1692.29,HC108443,West Mercia Energy,202401,Highways & Transport,Premises-Related Expenditure
21/04/2023,WM,3194785,1121.49,HC108443,West Mercia Energy,202401,Highways & Transport,Premises-Related Expenditure
21/04/2023,WM,3194800,4980.69,HC108443,West Mercia Energy,202401,Highways & Transport,Premises-Related Expenditure
21/04/2023,WM,3194801,3104.44,HC108443,West Mercia Energy,202401,Highways & Transport,Premises-Related Expenditure
21/04/2023,WM,3194802,666.46,HC108443,West Mercia Energy,202401,Highways & Transport,Premises-Related Expenditure
21/04/2023,WM,3194803,564.11,HC108443,West Mercia Energy,202401,Highways & Transport,Premises-Related Expenditure
21/04/2023,WM,3194804,1756.41,HC108443,West Mercia Energy,202401,Highways & Transport,Premises-Related Expenditure
21/04/2023,WM,3194814,2224.7,HC108443,West Mercia Energy,202401,Highways & Transport,Premises-Related Expenditure
21/04/2023,WM,3194817,1406.89,HC108443,West Mercia Energy,202401,Highways & Transport,Premises-Related Expenditure
21/04/2023,WM,3194831,1835.96,HC108443,West Mercia Energy,202401,Highways & Transport,Premises-Related Expenditure
21/04/2023,WM,3194843,433.41,HC108443,West Mercia Energy,202401,Highways & Transport,Premises-Related Expenditure
21/04/2023,WM,3194850,473.67,HC108443,West Mercia Energy,202401,Highways & Transport,Premises-Related Expenditure
21/04/2023,WM,3194861,463.03,HC108443,West Mercia Energy,202401,Highways & Transport,Premises-Related Expenditure
21/04/2023,WM,3194874,2002.87,HC108443,West Mercia Energy,202401,Highways & Transport,Premises-Related Expenditure
21/04/2023,WM,3194886,1135.15,HC108443,West Mercia Energy,202401,Highways & Transport,Premises-Related Expenditure
21/04/2023,WM,3194894,781.44,HC108443,West Mercia Energy,202401,Highways & Transport,Premises-Related Expenditure
21/04/2023,WM,3194895,472.63,HC108443,West Mercia Energy,202401,Highways & Transport,Premises-Related Expenditure
21/04/2023,WM,3194896,453.5,HC108443,West Mercia Energy,202401,Highways & Transport,Premises-Related Expenditure
21/04/2023,WM,3194899,747.58,HC108443,West Mercia Energy,202401,Highways & Transport,Premises-Related Expenditure
21/04/2023,WM,3194900,1272.27,HC108443,West Mercia Energy,202401,Highways & Transport,Premises-Related Expenditure
21/04/2023,WM,3194902,1157.47,HC108443,West Mercia Energy,202401,Highways & Transport,Premises-Related Expenditure
21/04/2023,WM,3194906,754.85,HC108443,West Mercia Energy,202401,Highways & Transport,Premises-Related Expenditure
21/04/2023,WM,3194914,1201.43,HC108443,West Mercia Energy,202401,Highways & Transport,Premises-Related Expenditure
21/04/2023,WM,3194949,1022.9,HC108443,West Mercia Energy,202401,Highways & Transport,Premises-Related Expenditure
21/04/2023,WM,3194971,598.58,HC108443,West Mercia Energy,202401,Highways & Transport,Premises-Related Expenditure
21/04/2023,WM,3194973,526.83,HC108443,West Mercia Energy,202401,Highways & Transport,Premises-Related Expenditure
21/04/2023,WM,3194976,1027.02,HC108443,West Mercia Energy,202401,Highways & Transport,Premises-Related Expenditure
21/04/2023,WM,3194977,1137.97,HC108443,West Mercia Energy,202401,Highways & Transport,Premises-Related Expenditure
21/04/2023,WM,3194978,1213.99,HC108443,West Mercia Energy,202401,Highways & Transport,Premises-Related Expenditure
21/04/2023,WM,3194980,745.03,HC108443,West Mercia Energy,202401,Highways & Transport,Premises-Related Expenditure
21/04/2023,WM,3194981,2409.51,HC108443,West Mercia Energy,202401,Highways & Transport,Premises-Related Expenditure
21/04/2023,WM,3194982,926.08,HC108443,West Mercia Energy,202401,Highways & Transport,Premises-Related Expenditure
21/04/2023,WM,3194983,1116.93,HC108443,West Mercia Energy,202401,Highways & Transport,Premises-Related Expenditure
21/04/2023,WM,3194987,616.45,HC108443,West Mercia Energy,202401,Highways & Transport,Premises-Related Expenditure
21/04/2023,WM,3194988,648.22,HC108443,West Mercia Energy,202401,Highways & Transport,Premises-Related Expenditure
21/04/2023,WM,3194989,1860.21,HC108443,West Mercia Energy,202401,Highways & Transport,Premises-Related Expenditure
21/04/2023,WM,3194991,3077.07,HC108443,West Mercia Energy,202401,Highways & Transport,Premises-Related Expenditure
21/04/2023,WM,3194992,12586.41,HC108443,West Mercia Energy,202401,Highways & Transport,Premises-Related Expenditure
21/04/2023,WM,3194994,1580.65,HC108443,West Mercia Energy,202401,Highways & Transport,Premises-Related Expenditure
21/04/2023,WM,3194995,553.33,HC108443,West Mercia Energy,202401,Highways & Transport,Premises-Related Expenditure
21/04/2023,WM,3194996,996.93,HC108443,West Mercia Energy,202401,Highways & Transport,Premises-Related Expenditure
21/04/2023,WM,3194997,19384.95,HC108443,West Mercia Energy,202401,Highways & Transport,Premises-Related Expenditure
21/04/2023,WM,3194998,26099.19,HC108443,West Mercia Energy,202401,Highways & Transport,Premises-Related Expenditure
21/04/2023,WM,3194999,20607.52,HC108443,West Mercia Energy,202401,Highways & Transport,Premises-Related Expenditure
21/04/2023,WM,3194727,1647.6,HC108443,West Mercia Energy,202401,Property Services,Premises-Related Expenditure
21/04/2023,WM,3194728,1264.82,HC108443,West Mercia Energy,202401,Property Services,Premises-Related Expenditure
21/04/2023,WM,3194721,758,HC108443,West Mercia Energy,202401,Schools,Premises-Related Expenditure
21/04/2023,WM,3194749,532.81,HC108443,West Mercia Energy,202401,Schools,Premises-Related Expenditure
21/04/2023,WM,3194750,741.24,HC108443,West Mercia Energy,202401,Schools,Premises-Related Expenditure
21/04/2023,WM,3194755,557.54,HC108443,West Mercia Energy,202401,Schools,Premises-Related Expenditure
21/04/2023,WM,3194756,2729.77,HC108443,West Mercia Energy,202401,Schools,Premises-Related Expenditure
21/04/2023,WM,3194759,553.88,HC108443,West Mercia Energy,202401,Schools,Premises-Related Expenditure
21/04/2023,WM,3194763,1458.34,HC108443,West Mercia Energy,202401,Schools,Premises-Related Expenditure
21/04/2023,WM,3194765,674.5,HC108443,West Mercia Energy,202401,Schools,Premises-Related Expenditure
21/04/2023,WM,3194767,478.45,HC108443,West Mercia Energy,202401,Schools,Premises-Related Expenditure
21/04/2023,WM,3194771,1194.37,HC108443,West Mercia Energy,202401,Schools,Premises-Related Expenditure
21/04/2023,WM,3194775,1258.86,HC108443,West Mercia Energy,202401,Schools,Premises-Related Expenditure
21/04/2023,WM,3194782,462.49,HC108443,West Mercia Energy,202401,Schools,Premises-Related Expenditure
21/04/2023,WM,3194790,1077.15,HC108443,West Mercia Energy,202401,Schools,Premises-Related Expenditure
21/04/2023,WM,3194791,550.85,HC108443,West Mercia Energy,202401,Schools,Premises-Related Expenditure
21/04/2023,WM,3194795,421.57,HC108443,West Mercia Energy,202401,Schools,Premises-Related Expenditure
21/04/2023,WM,3194797,561,HC108443,West Mercia Energy,202401,Schools,Premises-Related Expenditure
21/04/2023,WM,3194815,779.44,HC108443,West Mercia Energy,202401,Schools,Premises-Related Expenditure
21/04/2023,WM,3194816,773.07,HC108443,West Mercia Energy,202401,Schools,Premises-Related Expenditure
21/04/2023,WM,3194819,519.57,HC108443,West Mercia Energy,202401,Schools,Premises-Related Expenditure
21/04/2023,WM,3194825,640.47,HC108443,West Mercia Energy,202401,Schools,Premises-Related Expenditure
21/04/2023,WM,3194826,527.17,HC108443,West Mercia Energy,202401,Schools,Premises-Related Expenditure
21/04/2023,WM,3194827,1443.11,HC108443,West Mercia Energy,202401,Schools,Premises-Related Expenditure
21/04/2023,WM,3194844,828.65,HC108443,West Mercia Energy,202401,Schools,Premises-Related Expenditure
21/04/2023,WM,3194847,993,HC108443,West Mercia Energy,202401,Schools,Premises-Related Expenditure
21/04/2023,WM,3194849,1408.34,HC108443,West Mercia Energy,202401,Schools,Premises-Related Expenditure
21/04/2023,WM,3194851,551.21,HC108443,West Mercia Energy,202401,Schools,Premises-Related Expenditure
21/04/2023,WM,3194853,485.94,HC108443,West Mercia Energy,202401,Schools,Premises-Related Expenditure
21/04/2023,WM,3194854,671.38,HC108443,West Mercia Energy,202401,Schools,Premises-Related Expenditure
21/04/2023,WM,3194856,574.27,HC108443,West Mercia Energy,202401,Schools,Premises-Related Expenditure
21/04/2023,WM,3194857,492.97,HC108443,West Mercia Energy,202401,Schools,Premises-Related Expenditure
21/04/2023,WM,3194858,1204.87,HC108443,West Mercia Energy,202401,Schools,Premises-Related Expenditure
21/04/2023,WM,3194863,600.13,HC108443,West Mercia Energy,202401,Schools,Premises-Related Expenditure
21/04/2023,WM,3194865,821.39,HC108443,West Mercia Energy,202401,Schools,Premises-Related Expenditure
21/04/2023,WM,3194866,825.82,HC108443,West Mercia Energy,202401,Schools,Premises-Related Expenditure
21/04/2023,WM,3194867,937.72,HC108443,West Mercia Energy,202401,Schools,Premises-Related Expenditure
21/04/2023,WM,3194868,508.9,HC108443,West Mercia Energy,202401,Schools,Premises-Related Expenditure
21/04/2023,WM,3194869,752,HC108443,West Mercia Energy,202401,Schools,Premises-Related Expenditure
21/04/2023,WM,3194870,497.21,HC108443,West Mercia Energy,202401,Schools,Premises-Related Expenditure
21/04/2023,WM,3194873,865.7,HC108443,West Mercia Energy,202401,Schools,Premises-Related Expenditure
21/04/2023,WM,3194875,505.89,HC108443,West Mercia Energy,202401,Schools,Premises-Related Expenditure
21/04/2023,WM,3194876,1744.87,HC108443,West Mercia Energy,202401,Schools,Premises-Related Expenditure
21/04/2023,WM,3194877,508.11,HC108443,West Mercia Energy,202401,Schools,Premises-Related Expenditure
21/04/2023,WM,3194879,863.19,HC108443,West Mercia Energy,202401,Schools,Premises-Related Expenditure
21/04/2023,WM,3194887,470.37,HC108443,West Mercia Energy,202401,Schools,Premises-Related Expenditure
21/04/2023,WM,3194888,509.12,HC108443,West Mercia Energy,202401,Schools,Premises-Related Expenditure
21/04/2023,WM,3194891,650.21,HC108443,West Mercia Energy,202401,Schools,Premises-Related Expenditure
21/04/2023,WM,3194912,578.89,HC108443,West Mercia Energy,202401,Schools,Premises-Related Expenditure
21/04/2023,WM,3194917,793.04,HC108443,West Mercia Energy,202401,Schools,Premises-Related Expenditure
21/04/2023,WM,3194918,897.16,HC108443,West Mercia Energy,202401,Schools,Premises-Related Expenditure
21/04/2023,WM,3194919,446.51,HC108443,West Mercia Energy,202401,Schools,Premises-Related Expenditure
21/04/2023,WM,3194920,941.53,HC108443,West Mercia Energy,202401,Schools,Premises-Related Expenditure
21/04/2023,WM,3194956,690.9,HC108443,West Mercia Energy,202401,Schools,Premises-Related Expenditure
21/04/2023,WM,3194975,759.48,HC108443,West Mercia Energy,202401,Schools,Premises-Related Expenditure
21/04/2023,WM,3194984,2024.59,HC108443,West Mercia Energy,202401,Schools,Premises-Related Expenditure
21/04/2023,WM,3194985,539.13,HC108443,West Mercia Energy,202401,Schools,Premises-Related Expenditure
21/04/2023,WM,3194990,2949.49,HC108443,West Mercia Energy,202401,Schools,Premises-Related Expenditure
21/04/2023,WM,3194993,2601.2,HC108443,West Mercia Energy,202401,Schools,Premises-Related Expenditure
21/04/2023,II,4120840,1624.8,HC108444,Patrol,202401,Highways & Transport,Supplies & Services
06/04/2023,II,4119393,427.05,HC108505,Pearson Education Ltd,202401,Schools,Supplies & Services
03/04/2023,II,4118753,1900,HC108588,Peterchurch Parish Council,202401,Highways & Transport,Third Party Payments
17/04/2023,II,4120251,6476.54,HC108593,Peters Ltd,202401,Cultural Services,Supplies & Services
04/04/2023,II,4118487,1199,HC108596,Peterstow Parish Council,202401,Highways & Transport,Third Party Payments
07/04/2023,II,4119402,1840,HC108604,PGL Travel Ltd,202401,Schools,Supplies & Services
21/04/2023,II,4120865,1881,HC108604,PGL Travel Ltd,202401,Schools,Supplies & Services
21/04/2023,II,4120866,760,HC108604,PGL Travel Ltd,202401,Schools,Supplies & Services
21/04/2023,II,4120867,570,HC108604,PGL Travel Ltd,202401,Schools,Supplies & Services
24/04/2023,II,4121014,1750,HC108604,PGL Travel Ltd,202401,Schools,Supplies & Services
25/04/2023,II,4119958,1152.85,HC108646,PHS Group Plc,202401,Property Services,Third Party Payments
25/04/2023,II,4119959,1085.29,HC108646,PHS Group Plc,202401,Property Services,Third Party Payments
25/04/2023,II,4119961,1087.84,HC108646,PHS Group Plc,202401,Property Services,Third Party Payments
25/04/2023,II,4119965,1150.92,HC108646,PHS Group Plc,202401,Property Services,Third Party Payments
25/04/2023,II,4119966,1102.96,HC108646,PHS Group Plc,202401,Property Services,Third Party Payments
25/04/2023,II,4119967,1150.92,HC108646,PHS Group Plc,202401,Property Services,Third Party Payments
06/04/2023,II,4119319,1950,HC108651,National Youth Advocacy Service (nyas),202401,"Finance, Legal & Governance",Supplies & Services
28/04/2023,II,4121321,445,HC108656,Pindar Travel Infomation Systems Ltd T/A Pindar Creative,202401,Highways & Transport,Supplies & Services
21/04/2023,II,4120906,2676.1,HC108668,Pitney Bowes Finance Ltd,202401,Property Services,Supplies & Services
20/04/2023,GI,3193619,467.75,HC108716,Stretton Sugwas CE Academy,202401,Dedicated Schools Grant,Support Services
20/04/2023,GI,3193620,467.75,HC108716,Stretton Sugwas CE Academy,202401,Dedicated Schools Grant,Support Services
20/04/2023,GI,3193623,851.5,HC108716,Stretton Sugwas CE Academy,202401,Dedicated Schools Grant,Support Services
20/04/2023,GI,3193624,734.5,HC108716,Stretton Sugwas CE Academy,202401,Dedicated Schools Grant,Support Services
12/04/2023,II,4119849,5424.3,HC108725,Pontrilas Developments Ltd,202401,Property Services,Premises-Related Expenditure
12/04/2023,II,4119806,10164,HC108725,Pontrilas Developments Ltd,202401,Property Services,Premises-Related Expenditure
12/04/2023,II,4119851,33075,HC108725,Pontrilas Developments Ltd,202401,Property Services,Premises-Related Expenditure
12/04/2023,II,4119861,4252.5,HC108725,Pontrilas Developments Ltd,202401,Property Services,Premises-Related Expenditure
19/04/2023,II,4120658,590,HC108836,Assessments & Learning,202401,Schools,Supplies & Services
24/04/2023,II,4120975,745,HC108869,Ogleby Butchers,202401,Talk Community Programme,Transfer Payments
24/04/2023,II,4120987,422.53,HC108883,Chandos Pharmacy,202401,Public Health,Supplies & Services
11/04/2023,II,4119371,4339,HC108891,Pyons Group Parish Council,202401,Highways & Transport,Third Party Payments
