Supplier Name,Unique Reference,Invoice Amount,Invoice Date,Payment Date,Division,Service
May Harris Multi Services Ltd,Nov 23/388,941.64,31-AUG-2023,02-NOV-2023,B5000C-Place Directorate,B5076E-Facilities Management and Compliance
Thomas Ridley and Son Ltd,Nov 23/389,946.39,12-OCT-2023,16-NOV-2023,B6200C-Childrens Services Directorate,B6106E-Waltham Forest Catering Service
Leyton Orient Dispensary Ltd,Nov 23/390,949.32,30-SEP-2023,21-NOV-2023,B2100C-Stronger Communities Directorate,B6082E-Partnership and Sexual Health
Supreme Company and Sons Ltd,Nov 23/391,952,13-NOV-2023,16-NOV-2023,B6200C-Childrens Services Directorate,B6113E-Provisions Team Short Breaks and Home School Transport
Thomas Ridley and Son Ltd,Nov 23/392,958.27,30-NOV-2023,30-NOV-2023,B6200C-Childrens Services Directorate,B6106E-Waltham Forest Catering Service
DSI Billing Services Ltd,Nov 23/393,958.43,31-OCT-2023,24-NOV-2023,B5000C-Place Directorate,B5503E-Housing Access
Miracles Day Care,Nov 23/394,960,01-SEP-2023,21-NOV-2023,B6200C-Childrens Services Directorate,B6026E-Looked After Childrens Service
Nudge Education Limited,Nov 23/395,962.82,12-SEP-2023,23-NOV-2023,B6200C-Childrens Services Directorate,B6503E-Central Expenditure High Needs
Kie Leadership Training and Dev,Nov 23/396,963,29-NOV-2023,30-NOV-2023,B2100C-Stronger Communities Directorate,B5122E-Skills
Thomas Ridley and Son Ltd,Nov 23/397,966.15,16-NOV-2023,16-NOV-2023,B6200C-Childrens Services Directorate,B6106E-Waltham Forest Catering Service
CEMNA Services Ltd,Nov 23/398,966.46,31-OCT-2023,14-NOV-2023,B5000C-Place Directorate,B5103E-Physical Regeneration Programme Management
CEMNA Services Ltd,Nov 23/399,966.46,30-SEP-2023,21-NOV-2023,B5000C-Place Directorate,B5103E-Physical Regeneration Programme Management
Thomas Ridley and Son Ltd,Nov 23/400,968.19,07-NOV-2023,07-NOV-2023,B6200C-Childrens Services Directorate,B6106E-Waltham Forest Catering Service
Thomas Ridley and Son Ltd,Nov 23/401,975.15,09-NOV-2023,09-NOV-2023,B6200C-Childrens Services Directorate,B6106E-Waltham Forest Catering Service
Thomas Ridley and Son Ltd,Nov 23/402,977.99,16-NOV-2023,16-NOV-2023,B6200C-Childrens Services Directorate,B6106E-Waltham Forest Catering Service
Love Creative Marketing Limited,Nov 23/403,981.6,30-JUN-2023,14-NOV-2023,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
Reddo Care and Support C.I.C.,Nov 23/404,981.66,09-OCT-2023,30-NOV-2023,B6200C-Childrens Services Directorate,B6023E-Safeguarding and Family Support 1
Cubiquity Limited,Nov 23/405,982.28,31-OCT-2023,24-NOV-2023,B6200C-Childrens Services Directorate,B6503E-Central Expenditure High Needs
Goldline Car Services Ltd,Nov 23/406,985.08,31-OCT-2023,27-NOV-2023,B6200C-Childrens Services Directorate,B6029E-Youth and Family Resilience Service
Thomas Ridley and Son Ltd,Nov 23/407,987.3,15-NOV-2023,15-NOV-2023,B6200C-Childrens Services Directorate,B6106E-Waltham Forest Catering Service
Wel-Medical Ltd,Nov 23/408,997.14,06-OCT-2023,27-NOV-2023,B4000C-Resources Directorate,B4065E-Coroners Service
My Active Practice CIC,Nov 23/409,997.5,03-OCT-2023,03-NOV-2023,B7000C-Neighbourhoods and Environment Directorate,B5143E-Leisure
Sysco GB Limited t/a Brakes,Nov 23/410,998.36,20-SEP-2023,03-NOV-2023,B6100C-Adult Social Care Directorate,B6071E-Provider Services
BGC Brokers L.P.,Nov 23/411,1000,30-SEP-2023,10-NOV-2023,B4000C-Resources Directorate,B4051E-Treasury and Pensions Management
Cushman & Wakefield LLP,Nov 23/412,1005.74,15-SEP-2023,24-NOV-2023,B5000C-Place Directorate,B5072E-Estates and Valuations
Cubiquity Limited,Nov 23/413,1005.9,26-APR-2023,03-NOV-2023,B7000C-Neighbourhoods and Environment Directorate,B5145E-Highways Service
Thomas Ridley and Son Ltd,Nov 23/414,1016.92,10-NOV-2023,10-NOV-2023,B6200C-Childrens Services Directorate,B6106E-Waltham Forest Catering Service
Capital Kids Cricket,Nov 23/416,1020,09-SEP-2023,06-NOV-2023,B7000C-Neighbourhoods and Environment Directorate,B5143E-Leisure
DCC Interactive Ltd,Nov 23/415,1020,09-OCT-2023,03-NOV-2023,B6200C-Childrens Services Directorate,B6025E-Protection and Partnership
Cubiquity Limited,Nov 23/417,1024,16-NOV-2023,28-NOV-2023,B6200C-Childrens Services Directorate,B6011E-Strategic Director Childrens Services Service
Thomas Ridley and Son Ltd,Nov 23/418,1031.4,23-NOV-2023,23-NOV-2023,B6200C-Childrens Services Directorate,B6106E-Waltham Forest Catering Service
London Screen Academy,Nov 23/419,1033.33,07-SEP-2023,08-NOV-2023,B6200C-Childrens Services Directorate,B6503E-Central Expenditure High Needs
5 Paper Buildings,Nov 23/420,1036,29-JUL-2023,15-NOV-2023,B4000C-Resources Directorate,B4062E-Legal Services
Thomas Ridley and Son Ltd,Nov 23/421,1036.67,03-NOV-2023,03-NOV-2023,B6200C-Childrens Services Directorate,B6106E-Waltham Forest Catering Service
CaringLife UK Ltd,Nov 23/422,1040.52,29-OCT-2023,22-NOV-2023,B6200C-Childrens Services Directorate,B6028E-Placement and Resource Services
Royal Mail,Nov 23/423,1044,18-JUL-2023,13-NOV-2023,B2100C-Stronger Communities Directorate,B5122E-Skills
Thomas Ridley and Son Ltd,Nov 23/424,1047.07,30-NOV-2023,30-NOV-2023,B6200C-Childrens Services Directorate,B6106E-Waltham Forest Catering Service
Thomas Ridley and Son Ltd,Nov 23/425,1047.85,02-NOV-2023,02-NOV-2023,B6200C-Childrens Services Directorate,B6106E-Waltham Forest Catering Service
Acorn Care & Education Ltd,Nov 23/426,1048.96,21-JUL-2021,17-NOV-2023,B6200C-Childrens Services Directorate,B6503E-Central Expenditure High Needs
Cubiquity Limited,Nov 23/427,1050,29-SEP-2023,21-NOV-2023,B5000C-Place Directorate,B5503E-Housing Access
DCC Interactive Ltd,Nov 23/429,1050,28-SEP-2023,30-NOV-2023,B6100C-Adult Social Care Directorate,B6075E-Adult Care and Quality Standards Management
Morrison & Mann Ltd,Nov 23/428,1050,28-JUL-2023,09-NOV-2023,B2100C-Stronger Communities Directorate,B2092E-Children and Families Early Help 
Field Court Chambers,Nov 23/430,1053,20-JUN-2023,27-NOV-2023,B4000C-Resources Directorate,B4062E-Legal Services
Bloomsbury Publishing Plc,Nov 23/431,1054,07-NOV-2023,15-NOV-2023,B4000C-Resources Directorate,B4062E-Legal Services
Waltham Forest Com.Transport,Nov 23/432,1058.43,31-OCT-2023,14-NOV-2023,B6200C-Childrens Services Directorate,B6029E-Youth and Family Resilience Service
Comfort Angelz Daycare,Nov 23/433,1062,20-SEP-2023,21-NOV-2023,B6200C-Childrens Services Directorate,B6026E-Looked After Childrens Service
Askews and Holt Library Services Ltd,Nov 23/434,1064.75,30-OCT-2023,23-NOV-2023,B2100C-Stronger Communities Directorate,B2056E-Libraries Registrars Ceremonies
Askews and Holt Library Services Ltd,Nov 23/435,1065.42,16-OCT-2023,15-NOV-2023,B2100C-Stronger Communities Directorate,B2056E-Libraries Registrars Ceremonies
Thomas Ridley and Son Ltd,Nov 23/436,1074.37,08-NOV-2023,08-NOV-2023,B6200C-Childrens Services Directorate,B6106E-Waltham Forest Catering Service
Adecco UK Ltd,Nov 23/437,1075.2,18-SEP-2023,02-NOV-2023,B5000C-Place Directorate,B5162E-Homelessness Service
Tippershire Self Drive Vehicle Hire,Nov 23/438,1076.12,31-AUG-2023,02-NOV-2023,B7000C-Neighbourhoods and Environment Directorate,B5147E-Transport
Fenix Recruitment Solutions Ltd,Nov 23/439,1078.2,10-OCT-2023,07-NOV-2023,B6200C-Childrens Services Directorate,B6023E-Safeguarding and Family Support 1
Fenix Recruitment Solutions Ltd,Nov 23/440,1078.2,18-OCT-2023,23-NOV-2023,B6200C-Childrens Services Directorate,B6023E-Safeguarding and Family Support 1
Intercountry Adoption Centre,Nov 23/441,1078.8,13-JUL-2023,03-NOV-2023,B6200C-Childrens Services Directorate,B6028E-Placement and Resource Services
Cornerstone Barristers,Nov 23/445,1080,26-JUN-2023,01-NOV-2023,B4000C-Resources Directorate,B4062E-Legal Services
East of Eden 17 Ltd,Nov 23/442,1080,07-OCT-2023,02-NOV-2023,B2100C-Stronger Communities Directorate,B5111E-Culture and Heritage Service
Francis Taylor Building,Nov 23/444,1080,01-NOV-2023,02-NOV-2023,B7000C-Neighbourhoods and Environment Directorate,B5151E-Director Regulatory and Contingency Planning Service
London Wildlife Limited,Nov 23/443,1080,09-OCT-2023,03-NOV-2023,B1000C-Chief Executive Directorate,B2025E-Leadership Office Service
Resources for Autism,Nov 23/446,1085,30-SEP-2023,13-NOV-2023,B6200C-Childrens Services Directorate,B6113E-Provisions Team Short Breaks and Home School Transport
Oakdale Therapies Ltd.,Nov 23/447,1092,31-AUG-2023,07-NOV-2023,B6200C-Childrens Services Directorate,B6028E-Placement and Resource Services
Thomas Ridley and Son Ltd,Nov 23/448,1100.34,30-NOV-2023,30-NOV-2023,B6200C-Childrens Services Directorate,B6106E-Waltham Forest Catering Service
Reddo Care and Support C.I.C.,Nov 23/449,1100.4,16-OCT-2023,23-NOV-2023,B6200C-Childrens Services Directorate,B6023E-Safeguarding and Family Support 1
Reddo Care and Support C.I.C.,Nov 23/450,1100.4,09-OCT-2023,27-NOV-2023,B6200C-Childrens Services Directorate,B6023E-Safeguarding and Family Support 1
Reddo Care and Support C.I.C.,Nov 23/451,1100.4,25-SEP-2023,03-NOV-2023,B6200C-Childrens Services Directorate,B6023E-Safeguarding and Family Support 1
Reddo Care and Support C.I.C.,Nov 23/452,1100.4,09-OCT-2023,03-NOV-2023,B6200C-Childrens Services Directorate,B6023E-Safeguarding and Family Support 1
Thomas Ridley and Son Ltd,Nov 23/453,1102.83,07-NOV-2023,07-NOV-2023,B6200C-Childrens Services Directorate,B6106E-Waltham Forest Catering Service
Kindred Les Enfants,Nov 23/454,1104,15-SEP-2023,30-NOV-2023,B6200C-Childrens Services Directorate,B6026E-Looked After Childrens Service
Kindred Les Enfants,Nov 23/455,1104,10-OCT-2023,30-NOV-2023,B6200C-Childrens Services Directorate,B6026E-Looked After Childrens Service
5 Paper Buildings,Nov 23/456,1110,23-MAR-2023,01-NOV-2023,B4000C-Resources Directorate,B4062E-Legal Services
Adecco UK Ltd,Nov 23/457,1113.6,18-SEP-2023,02-NOV-2023,B5000C-Place Directorate,B5162E-Homelessness Service
Liberty Care Ltd,Nov 23/459,1116,30-OCT-2023,03-NOV-2023,B6200C-Childrens Services Directorate,B6113E-Provisions Team Short Breaks and Home School Transport
Prescon building services ltd,Nov 23/458,1116,30-AUG-2023,23-NOV-2023,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
Carter Brown The Expert Services,Nov 23/460,1120.2,03-JUL-2023,24-NOV-2023,B6200C-Childrens Services Directorate,B6023E-Safeguarding and Family Support 1
Newline (Essex) Ltd,Nov 23/461,1126.98,31-OCT-2023,24-NOV-2023,B6100C-Adult Social Care Directorate,B6071E-Provider Services
Thomas Ridley and Son Ltd,Nov 23/462,1137.81,09-NOV-2023,09-NOV-2023,B6200C-Childrens Services Directorate,B6106E-Waltham Forest Catering Service
Cubiquity Limited,Nov 23/463,1140,31-OCT-2023,24-NOV-2023,B2100C-Stronger Communities Directorate,B2063E-Communities and Participation
New Court Chambers,Nov 23/464,1140,25-JUL-2023,16-NOV-2023,B6200C-Childrens Services Directorate,B6022E-Safeguarding and Family Support Group
Waltham Forest Services Limited_23266,Nov 23/465,1140.48,10-NOV-2023,15-NOV-2023,B4000C-Resources Directorate,B4045E-CT Social Fund Service
Sysco GB Limited t/a Brakes,Nov 23/466,1141.71,01-NOV-2023,30-NOV-2023,B6100C-Adult Social Care Directorate,B6071E-Provider Services
Rightmove Group Limited,Nov 23/467,1146,20-OCT-2023,16-NOV-2023,B4000C-Resources Directorate,B4075E-Commercial Client and Innovation
Traffic Data Centre,Nov 23/468,1149.2,20-OCT-2023,14-NOV-2023,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
Cornerstone Barristers,Nov 23/469,1152,18-OCT-2023,22-NOV-2023,B7000C-Neighbourhoods and Environment Directorate,B5151E-Director Regulatory and Contingency Planning Service
Thomas Ridley and Son Ltd,Nov 23/470,1152.4,22-NOV-2023,22-NOV-2023,B6200C-Childrens Services Directorate,B6106E-Waltham Forest Catering Service
Kindred Les Enfants,Nov 23/471,1155,25-MAY-2023,30-NOV-2023,B6200C-Childrens Services Directorate,B6026E-Looked After Childrens Service
Nudge Education Limited,Nov 23/472,1155.38,19-OCT-2023,23-NOV-2023,B6200C-Childrens Services Directorate,B6503E-Central Expenditure High Needs
Sysco GB Limited t/a Brakes,Nov 23/473,1156.4,27-SEP-2023,06-NOV-2023,B6100C-Adult Social Care Directorate,B6071E-Provider Services
Thomas Ridley and Son Ltd,Nov 23/474,1168.05,17-NOV-2023,17-NOV-2023,B6200C-Childrens Services Directorate,B6106E-Waltham Forest Catering Service
National Teaching & Advisory,Nov 23/475,1170,30-SEP-2023,14-NOV-2023,B6200C-Childrens Services Directorate,B6503E-Central Expenditure High Needs
New Court Chambers,Nov 23/477,1176,06-SEP-2023,22-NOV-2023,B6200C-Childrens Services Directorate,B6022E-Safeguarding and Family Support Group
Pipeline Drain Solutions Ltd,Nov 23/478,1176,18-OCT-2023,13-NOV-2023,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
Spartan Crew Ltd,Nov 23/476,1176,10-OCT-2023,10-NOV-2023,B1000C-Chief Executive Directorate,B2025E-Leadership Office Service
Cubiquity Limited,Nov 23/479,1176.78,31-OCT-2023,24-NOV-2023,B2100C-Stronger Communities Directorate,B2063E-Communities and Participation
Insight Direct (UK) Ltd,Nov 23/480,1179.8,26-SEP-2023,15-NOV-2023,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
Sysco GB Limited t/a Brakes,Nov 23/481,1182.12,25-OCT-2023,28-NOV-2023,B6100C-Adult Social Care Directorate,B6071E-Provider Services
Fenix Recruitment Solutions Ltd,Nov 23/482,1191.6,18-OCT-2023,23-NOV-2023,B6200C-Childrens Services Directorate,B6023E-Safeguarding and Family Support 1
Fenix Recruitment Solutions Ltd,Nov 23/483,1191.6,10-OCT-2023,09-NOV-2023,B6200C-Childrens Services Directorate,B6026E-Looked After Childrens Service
Sharpe Pritchard LLP,Nov 23/484,1194,31-AUG-2023,23-NOV-2023,B7000C-Neighbourhoods and Environment Directorate,B5145E-Highways Service
Walker Fire UK Ltd,Nov 23/485,1194,18-AUG-2023,09-NOV-2023,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
Mallard Consultancy Ltd,Nov 23/486,1198.8,19-OCT-2023,14-NOV-2023,B7000C-Neighbourhoods and Environment Directorate,B5142E-Neighbourhood Management
5 Paper Buildings,Nov 23/488,1200,29-AUG-2023,23-NOV-2023,B4000C-Resources Directorate,B4062E-Legal Services
Tamira Ltd,Nov 23/487,1200,28-SEP-2023,10-NOV-2023,B6200C-Childrens Services Directorate,B6106E-Waltham Forest Catering Service
Hags-SMP Limited,Nov 23/489,1201.92,13-NOV-2023,28-NOV-2023,B7000C-Neighbourhoods and Environment Directorate,B5148E-Parks and Open Spaces Service
Fenix Recruitment Solutions Ltd,Nov 23/490,1203.06,18-OCT-2023,13-NOV-2023,B6200C-Childrens Services Directorate,B6023E-Safeguarding and Family Support 1
Leyton Midland Cars,Nov 23/491,1212,31-OCT-2023,07-NOV-2023,B6200C-Childrens Services Directorate,B6026E-Looked After Childrens Service
The 36 Group Ltd,Nov 23/492,1215,19-SEP-2023,01-NOV-2023,B4000C-Resources Directorate,B4062E-Legal Services
Askews and Holt Library Services Ltd,Nov 23/493,1223.53,06-NOV-2023,30-NOV-2023,B2100C-Stronger Communities Directorate,B2056E-Libraries Registrars Ceremonies
Thomas Ridley and Son Ltd,Nov 23/494,1227.35,02-NOV-2023,02-NOV-2023,B6200C-Childrens Services Directorate,B6106E-Waltham Forest Catering Service
Flying Hire Limited,Nov 23/495,1230.72,14-NOV-2023,30-NOV-2023,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
XMA Limited,Nov 23/496,1231.46,20-OCT-2023,15-NOV-2023,B2100C-Stronger Communities Directorate,B2031E-Technology Services
Thomas Ridley and Son Ltd,Nov 23/497,1237.13,01-NOV-2023,01-NOV-2023,B6200C-Childrens Services Directorate,B6106E-Waltham Forest Catering Service
Thomas Ridley and Son Ltd,Nov 23/498,1238.87,07-NOV-2023,07-NOV-2023,B6200C-Childrens Services Directorate,B6106E-Waltham Forest Catering Service
Fenix Recruitment Solutions Ltd,Nov 23/499,1239.6,10-OCT-2023,07-NOV-2023,B6200C-Childrens Services Directorate,B6023E-Safeguarding and Family Support 1
Tri-Star packaging Supplies Ltd,Nov 23/500,1240.48,12-SEP-2023,07-NOV-2023,B6200C-Childrens Services Directorate,B6106E-Waltham Forest Catering Service
DSI Billing Services Ltd,Nov 23/501,1242.79,31-OCT-2023,24-NOV-2023,B5000C-Place Directorate,B5503E-Housing Access
Sysco GB Limited t/a Brakes,Nov 23/502,1243.09,18-OCT-2023,14-NOV-2023,B6100C-Adult Social Care Directorate,B6071E-Provider Services
NewSchools (Leyton) Ltd,Nov 23/503,1244.52,09-OCT-2023,07-NOV-2023,B5000C-Place Directorate,B5094E-PFI
New Court Chambers,Nov 23/504,1248,25-JUL-2023,15-NOV-2023,B6200C-Childrens Services Directorate,B6021E-Director of Childrens Social Care Service
DSI Billing Services Ltd,Nov 23/505,1248.94,31-OCT-2023,24-NOV-2023,B5000C-Place Directorate,B5503E-Housing Access
Elbow Creative Ltd,Nov 23/506,1263.6,16-OCT-2023,30-NOV-2023,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
OPUS Buinsess Systems Ltd,Nov 23/507,1272.18,21-NOV-2023,21-NOV-2023,B2100C-Stronger Communities Directorate,B2045E-Resident Experience and Business Support
Deka Chambers Ltd,Nov 23/508,1284,28-SEP-2023,14-NOV-2023,B4000C-Resources Directorate,B4062E-Legal Services
Mabelles Support Services,Nov 23/509,1292.96,03-OCT-2023,07-NOV-2023,B2100C-Stronger Communities Directorate,B2092E-Children and Families Early Help 
APS Group Limited,Nov 23/510,1293.37,26-SEP-2023,20-NOV-2023,B2100C-Stronger Communities Directorate,B2045E-Resident Experience and Business Support
My Active Practice CIC,Nov 23/511,1295,28-NOV-2023,29-NOV-2023,B7000C-Neighbourhoods and Environment Directorate,B5143E-Leisure
Nudge Education Limited,Nov 23/512,1299.38,20-SEP-2023,23-NOV-2023,B6200C-Childrens Services Directorate,B6503E-Central Expenditure High Needs
5 Paper Buildings,Nov 23/513,1302,24-MAY-2023,02-NOV-2023,B4000C-Resources Directorate,B4062E-Legal Services
REDACTED PERSONAL DATA,Nov 23/514,1320,01-OCT-2023,03-NOV-2023,B1000C-Chief Executive Directorate,B2025E-Leadership Office Service
5 Paper Buildings,Nov 23/515,1332,13-NOV-2023,29-NOV-2023,B4000C-Resources Directorate,B4062E-Legal Services
5 Paper Buildings,Nov 23/516,1332,13-NOV-2023,29-NOV-2023,B4000C-Resources Directorate,B4062E-Legal Services
Waltham Forest Services Limited_23266,Nov 23/517,1338,31-AUG-2023,24-NOV-2023,B5000C-Place Directorate,B5076E-Facilities Management and Compliance
Adecco UK Ltd,Nov 23/518,1344,18-SEP-2023,02-NOV-2023,B5000C-Place Directorate,B5162E-Homelessness Service
ADI Audio Visual Ltd,Nov 23/519,1347,12-OCT-2023,07-NOV-2023,B2100C-Stronger Communities Directorate,B5111E-Culture and Heritage Service
Nudge Education Limited,Nov 23/520,1347.95,31-OCT-2023,23-NOV-2023,B6200C-Childrens Services Directorate,B6503E-Central Expenditure High Needs
Nudge Education Limited,Nov 23/521,1347.95,31-OCT-2023,23-NOV-2023,B6200C-Childrens Services Directorate,B6503E-Central Expenditure High Needs
Askews and Holt Library Services Ltd,Nov 23/522,1355.33,02-OCT-2023,15-NOV-2023,B2100C-Stronger Communities Directorate,B2056E-Libraries Registrars Ceremonies
Innovate Healthcare Management,Nov 23/523,1356,06-OCT-2023,10-NOV-2023,B6200C-Childrens Services Directorate,B6102E-School HR Trading
Audit Partnership Ltd,Nov 23/524,1364.54,28-SEP-2023,07-NOV-2023,B4000C-Resources Directorate,B4031E-Internal Audit and Anti Fraud Service
The Conservation Volunteers,Nov 23/525,1367.73,16-OCT-2023,28-NOV-2023,B7000C-Neighbourhoods and Environment Directorate,B5149E-Allotments
XMA Limited,Nov 23/526,1373.28,06-OCT-2023,02-NOV-2023,B2100C-Stronger Communities Directorate,B2031E-Technology Services
ESPO-Eastern Shires Purchasing,Nov 23/527,1375.2,06-OCT-2023,02-NOV-2023,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
Askews and Holt Library Services Ltd,Nov 23/528,1394.36,06-NOV-2023,30-NOV-2023,B2100C-Stronger Communities Directorate,B2056E-Libraries Registrars Ceremonies
Creative Therapy,Nov 23/529,1395,27-OCT-2023,27-NOV-2023,B6200C-Childrens Services Directorate,B6029E-Youth and Family Resilience Service
Carter Brown The Expert Services,Nov 23/530,1403.4,14-SEP-2023,21-NOV-2023,B6200C-Childrens Services Directorate,B6026E-Looked After Childrens Service
Triple 3 Healthcare Group Limited,Nov 23/531,1414.38,22-OCT-2023,28-NOV-2023,B6200C-Childrens Services Directorate,B6023E-Safeguarding and Family Support 1
Adecco UK Ltd,Nov 23/532,1420.8,12-SEP-2023,02-NOV-2023,B5000C-Place Directorate,B5162E-Homelessness Service
Adecco UK Ltd,Nov 23/533,1420.8,09-OCT-2023,03-NOV-2023,B5000C-Place Directorate,B5162E-Homelessness Service
Adecco UK Ltd,Nov 23/534,1420.8,09-OCT-2023,03-NOV-2023,B5000C-Place Directorate,B5162E-Homelessness Service
Adecco UK Ltd,Nov 23/535,1420.8,03-OCT-2023,02-NOV-2023,B5000C-Place Directorate,B5162E-Homelessness Service
Adecco UK Ltd,Nov 23/536,1420.8,03-OCT-2023,02-NOV-2023,B5000C-Place Directorate,B5162E-Homelessness Service
Adecco UK Ltd,Nov 23/537,1420.8,09-OCT-2023,03-NOV-2023,B5000C-Place Directorate,B5162E-Homelessness Service
Adecco UK Ltd,Nov 23/538,1420.8,12-SEP-2023,02-NOV-2023,B5000C-Place Directorate,B5162E-Homelessness Service
Adecco UK Ltd,Nov 23/539,1430.4,12-SEP-2023,02-NOV-2023,B5000C-Place Directorate,B5162E-Homelessness Service
Adecco UK Ltd,Nov 23/540,1430.4,09-OCT-2023,03-NOV-2023,B5000C-Place Directorate,B5162E-Homelessness Service
P J Bingham & Co Ltd,Nov 23/541,1431,25-OCT-2023,15-NOV-2023,B4000C-Resources Directorate,B4062E-Legal Services
XMA Limited,Nov 23/542,1438.56,06-OCT-2023,02-NOV-2023,B2100C-Stronger Communities Directorate,B2031E-Technology Services
4 Paper Buildings,Nov 23/546,1440,25-OCT-2023,07-NOV-2023,B6200C-Childrens Services Directorate,B6022E-Safeguarding and Family Support Group
Liberty Care Ltd,Nov 23/544,1440,30-OCT-2023,03-NOV-2023,B6200C-Childrens Services Directorate,B6113E-Provisions Team Short Breaks and Home School Transport
Miracles Day Care,Nov 23/543,1440,01-AUG-2023,22-NOV-2023,B6200C-Childrens Services Directorate,B6026E-Looked After Childrens Service
P J Bingham & Co Ltd,Nov 23/545,1440,13-NOV-2023,28-NOV-2023,B4000C-Resources Directorate,B4062E-Legal Services
Carter Brown The Expert Services,Nov 23/547,1450.8,14-SEP-2023,23-NOV-2023,B6200C-Childrens Services Directorate,B6023E-Safeguarding and Family Support 1
New Court Chambers,Nov 23/548,1452,13-OCT-2023,17-NOV-2023,B6200C-Childrens Services Directorate,B6022E-Safeguarding and Family Support Group
Nudge Education Limited,Nov 23/549,1454.11,09-AUG-2023,23-NOV-2023,B6200C-Childrens Services Directorate,B6503E-Central Expenditure High Needs
Lambourne End Centre,Nov 23/550,1456.67,02-NOV-2023,28-NOV-2023,B6200C-Childrens Services Directorate,B6503E-Central Expenditure High Needs
Adecco UK Ltd,Nov 23/551,1459.2,18-SEP-2023,02-NOV-2023,B5000C-Place Directorate,B5162E-Homelessness Service
Adecco UK Ltd,Nov 23/552,1459.2,09-OCT-2023,03-NOV-2023,B5000C-Place Directorate,B5162E-Homelessness Service
Adecco UK Ltd,Nov 23/553,1459.2,12-SEP-2023,02-NOV-2023,B5000C-Place Directorate,B5162E-Homelessness Service
Oscar Cass T/A Other Surface,Nov 23/554,1470,23-OCT-2023,16-NOV-2023,B2100C-Stronger Communities Directorate,B5111E-Culture and Heritage Service
Mabelles Support Services,Nov 23/555,1475.4,31-OCT-2023,27-NOV-2023,B2100C-Stronger Communities Directorate,B2092E-Children and Families Early Help 
Appreciate Business Services,Nov 23/556,1480,06-NOV-2023,10-NOV-2023,B7000C-Neighbourhoods and Environment Directorate,B2071E-Director of Climate and Behaviour Change Service
Cornerstone Barristers,Nov 23/557,1485,13-OCT-2023,16-NOV-2023,B4000C-Resources Directorate,B4062E-Legal Services
Adecco UK Ltd,Nov 23/558,1488,09-OCT-2023,03-NOV-2023,B5000C-Place Directorate,B5162E-Homelessness Service
FRENZY CREATIVE LIMITED,Nov 23/559,1504.01,05-SEP-2023,22-NOV-2023,B7000C-Neighbourhoods and Environment Directorate,B5144E-Waste Management
Adecco UK Ltd,Nov 23/560,1507.2,03-OCT-2023,02-NOV-2023,B5000C-Place Directorate,B5162E-Homelessness Service
Adecco UK Ltd,Nov 23/561,1507.2,12-SEP-2023,02-NOV-2023,B5000C-Place Directorate,B5162E-Homelessness Service
Adecco UK Ltd,Nov 23/562,1507.54,09-OCT-2023,03-NOV-2023,B5000C-Place Directorate,B5162E-Homelessness Service
Adecco UK Ltd,Nov 23/563,1507.54,03-OCT-2023,02-NOV-2023,B5000C-Place Directorate,B5162E-Homelessness Service
Adecco UK Ltd,Nov 23/564,1507.54,18-SEP-2023,02-NOV-2023,B5000C-Place Directorate,B5162E-Homelessness Service
Thomas Ridley and Son Ltd,Nov 23/565,1513.9,31-OCT-2023,16-NOV-2023,B6200C-Childrens Services Directorate,B6106E-Waltham Forest Catering Service
JLA Total Care Ltd,Nov 23/566,1523.36,01-NOV-2023,27-NOV-2023,B6100C-Adult Social Care Directorate,B6071E-Provider Services
JLA Total Care Ltd,Nov 23/567,1523.36,09-OCT-2023,02-NOV-2023,B6100C-Adult Social Care Directorate,B6071E-Provider Services
4 Brick Court,Nov 23/568,1536,31-OCT-2023,06-NOV-2023,B6200C-Childrens Services Directorate,B6022E-Safeguarding and Family Support Group
WELTREE LTD T/A ST. JAMES CHEMIST,Nov 23/569,1547.34,30-SEP-2023,07-NOV-2023,B2100C-Stronger Communities Directorate,B6082E-Partnership and Sexual Health
Carter Brown The Expert Services,Nov 23/570,1547.76,14-SEP-2023,24-NOV-2023,B6200C-Childrens Services Directorate,B6023E-Safeguarding and Family Support 1
Acorn Care & Education Ltd,Nov 23/571,1554.24,15-MAR-2023,17-NOV-2023,B6200C-Childrens Services Directorate,B6503E-Central Expenditure High Needs
Acorn Care & Education Ltd,Nov 23/572,1554.24,15-MAR-2023,17-NOV-2023,B6200C-Childrens Services Directorate,B6503E-Central Expenditure High Needs
Fountains Direct Ltd,Nov 23/573,1560,30-OCT-2023,27-NOV-2023,B0000C-Council Balance Sheet,B0000E-Council Balance Sheet Service
REDACTED PERSONAL DATA,Nov 23/574,1562,19-OCT-2023,10-NOV-2023,B6200C-Childrens Services Directorate,B6113E-Provisions Team Short Breaks and Home School Transport
