﻿PAYMENT DATE,DEPARTMENT,SUPPLIER NAME,PAY GROUP,ACCOUNT DESCRIPTION,NET AMOUNT 
10-OCT-2024,Adults & Communities (P),ORDERS OF ST JOHNS CARE TRUST GREGORY HOUSE RESIDENTIAL CARE HOME&&SSAROE599,S/S HOMES,5502-Residential,"£2,780.88"
10-OCT-2024,Adults & Communities (P),OVAL HOUSE(PRIME LIFE LTD)&&SSARO7356,S/S HOMES,5502-Residential,"£8,078.00"
10-OCT-2024,Adults & Communities (P),OXENDON HOUSE CARE HOME LTD&&SSAROE56952,S/S HOMES,5502-Residential,"£10,918.46"
10-OCT-2024,Adults & Communities (P),PAKS TRUST&&SSAROE1010,S/S HOMES,5502-Residential,"£4,459.68"
10-OCT-2024,Adults & Communities (P),PATHFINDERS CARE (OLLERTON) LTD&&SSARO1505,S/S HOMES,5501-Nursing,"£16,362.04"
10-OCT-2024,Adults & Communities (P),PATHFINDERS CARE (OLLERTON) LTD&&SSARO1505,S/S HOMES,5501-Nursing,"£1,607.14"
10-OCT-2024,Adults & Communities (P),PATHWAYS CARE GROUP LTD T/A FAMILLE HOUSE&&SSAROE40283,S/S HOMES,5502-Residential,"£35,746.28"
10-OCT-2024,Adults & Communities (P),PATHWAYS CARE GROUP T/A HONEYSUCKLE FARM&&SSAROE40466,S/S HOMES,5502-Residential,"£38,376.20"
10-OCT-2024,Adults & Communities (P),PEAR TREE GROVE LTD&&SARO5532,S/S HOMES,5502-Residential,"£29,202.52"
10-OCT-2024,Adults & Communities (P),PEARLCARE (GLENFIELD) LTD&&SSAROE58990,S/S HOMES,5502-Residential,"£7,217.36"
10-OCT-2024,Adults & Communities (P),PILGRIMS FRIEND SOCIETY T/A PILGRIM HOMES&&SSARO3362,S/S HOMES,5502-Residential,"£6,392.00"
10-OCT-2024,Adults & Communities (P),PINE VIEW HEALTHCARE LTD&&SSARO1112,S/S HOMES,5502-Residential,"£9,584.00"
10-OCT-2024,Adults & Communities (P),PINNACLE CARE LTD&&SSAROE944,S/S HOMES,5502-Residential,"£3,900.84"
10-OCT-2024,Adults & Communities (P),PJ CARE LTD&&SSARO3314,S/S HOMES,5501-Nursing,"£3,691.56"
10-OCT-2024,Adults & Communities (P),PLANS4REHAB LTD&&SSARO3363,S/S HOMES,5501-Nursing,"£12,825.48"
10-OCT-2024,Adults & Communities (P),PLANS4REHAB LTD&&SSARO3363,S/S HOMES,5501-Nursing,"£2,234.67"
10-OCT-2024,Adults & Communities (P),PLANS4REHAB LTD&&SSARO3363,S/S HOMES,5501-Nursing,"£40,032.96"
10-OCT-2024,Adults & Communities (P),PLANS4REHAB LTD&&SSARO3363,S/S HOMES,5501-Nursing,"£10,428.48"
10-OCT-2024,Adults & Communities (P),PRECIOUS CARE HOMES LTD T/A MARWOOD RESIDENTIAL HOME&&SSAROE532,S/S HOMES,5502-Residential,"£17,356.00"
10-OCT-2024,Adults & Communities (P),PRETTY 333 LTD&&SSAROE539,S/S HOMES,5502-Residential,"£5,690.60"
10-OCT-2024,Adults & Communities (P),PRIME LIFE LTD BARONS PARK&&SSAROE40201,S/S HOMES,5501-Nursing,"£80,083.80"
10-OCT-2024,Adults & Communities (P),PRIME LIFE LTD T/A MILL HOUSE & COTTAGES&&SSARO7127,S/S HOMES,5502-Residential,"£3,322.40"
10-OCT-2024,Adults & Communities (P),PRIME LIFE LTD T/A PHOENIX CARE VILLAGE&&SSARO5387,S/S HOMES,5502-Residential,"£2,263.40"
10-OCT-2024,Adults & Communities (P),PRIME LIFE LTD T/A WOODVILLE CARE HOME&&SSAROE49047,S/S HOMES,5502-Residential,"£54,247.24"
10-OCT-2024,Adults & Communities (P),PRIME LIFE LTD T/A WOODVILLE CARE HOME&&SSAROE49047,S/S HOMES,5502-Residential,"£2,185.71"
10-OCT-2024,Adults & Communities (P),PRIME LIFE LTD&&SSARO3236,S/S HOMES,5502-Residential,"£1,010.00"
10-OCT-2024,Adults & Communities (P),PRIME LIFE LTD&&SSARO3236,S/S HOMES,5502-Residential,"£31,660.00"
10-OCT-2024,Adults & Communities (P),PRIME LIFE LTD&&SSARO3236,S/S HOMES,5502-Residential,"£34,325.34"
10-OCT-2024,Adults & Communities (P),PRIME LIFE LTD&&SSARO3236,S/S HOMES,5502-Residential,"£3,764.00"
10-OCT-2024,Adults & Communities (P),PRIME LIFE LTD&&SSARO3236,S/S HOMES,5502-Residential,£678.29
10-OCT-2024,Adults & Communities (P),PRIME LIFE LTD&&SSARO3236,S/S HOMES,5501-Nursing,"£223,027.04"
10-OCT-2024,Adults & Communities (P),PRIME LIFE LTD&&SSARO3236,S/S HOMES,5502-Residential,"£1,680.00"
10-OCT-2024,Adults & Communities (P),PRIME LIFE LTD&&SSARO3236,S/S HOMES,5502-Residential,£960.00
10-OCT-2024,Adults & Communities (P),PRIME LIFE LTD&&SSARO3236,S/S HOMES,5502-Residential,"£47,655.00"
10-OCT-2024,Adults & Communities (P),PRIME LIFE LTD&&SSARO3236,S/S HOMES,5502-Residential,"£2,185.71"
10-OCT-2024,Adults & Communities (P),PRIME LIFE LTD&&SSARO3236,S/S HOMES,5502-Residential,"£18,010.38"
10-OCT-2024,Adults & Communities (P),PRIME LIFE LTD&&SSARO3236,S/S HOMES,5502-Residential,"£14,873.60"
10-OCT-2024,Adults & Communities (P),PRIME LIFE LTD&&SSARO3236,S/S HOMES,5502-Residential,"£59,555.46"
10-OCT-2024,Adults & Communities (P),PRIME LIFE LTD&&SSARO3236,S/S HOMES,5502-Residential,£716.57
10-OCT-2024,Adults & Communities (P),PRIME LIFE LTD&&SSARO3236,S/S HOMES,5502-Residential,"£32,060.10"
10-OCT-2024,Adults & Communities (P),PRIME LIFE LTD&&SSARO3236,S/S HOMES,5502-Residential,"£40,807.72"
10-OCT-2024,Adults & Communities (P),PRIME LIFE LTD&&SSARO3236,S/S HOMES,5502-Residential,"£1,453.57"
10-OCT-2024,Adults & Communities (P),PRIME LIFE LTD&&SSARO3333,S/S HOMES,5502-Residential,"£6,592.00"
10-OCT-2024,Adults & Communities (P),PRIME LIFE LTD&&SSAROE1144,S/S HOMES,5502-Residential,£950.00
10-OCT-2024,Adults & Communities (P),PRIME LIFE LTD&&SSAROE1144,S/S HOMES,5502-Residential,"£63,092.00"
10-OCT-2024,Adults & Communities (P),PRIME LIFE LTD&&SSAROE1144,S/S HOMES,5502-Residential,"£8,212.86"
10-OCT-2024,Adults & Communities (P),PRIME LIFE LTD&&SSAROE1144,S/S HOMES,5502-Residential,£840.00
10-OCT-2024,Adults & Communities (P),PRIME LIFE LTD&&SSAROE1144,S/S HOMES,5502-Residential,"£3,120.00"
10-OCT-2024,Adults & Communities (P),PRIME LIFE LTD&&SSAROE1144,S/S HOMES,5502-Residential,"£80,856.00"
10-OCT-2024,Adults & Communities (P),PRIME LIFE LTD&&SSAROE1144,S/S HOMES,5502-Residential,£600.00
10-OCT-2024,Adults & Communities (P),PRIME LIFE LTD&&SSAROE56173,S/S HOMES,5502-Residential,"£133,713.20"
10-OCT-2024,Adults & Communities (P),PRIME LIFE LTD&&SSAROE56173,S/S HOMES,5502-Residential,"£1,140.00"
10-OCT-2024,Adults & Communities (P),PRIME LIFE LTD&&SSAROE56173,S/S HOMES,5502-Residential,"£38,944.00"
10-OCT-2024,Adults & Communities (P),PRIME LIFE LTD&&SSAROE56173,S/S HOMES,5502-Residential,"£4,267.34"
10-OCT-2024,Adults & Communities (P),PRIME LIFE LTD&&SSAROE56173,S/S HOMES,5502-Residential,"£1,680.00"
10-OCT-2024,Adults & Communities (P),PRIME LIFE LTD(THE MEWS)&&SSARO7776,S/S HOMES,5502-Residential,"£10,480.00"
10-OCT-2024,Adults & Communities (P),PRIME LIFE LTD(THE MEWS)&&SSARO7776,S/S HOMES,5502-Residential,"£3,742.86"
10-OCT-2024,Adults & Communities (P),PRIMELIFE (B MYCARE LTD) T/A LUTTERWORTH COUNTRY HOUSE CARE&&SSARO230,S/S HOMES,5502-Residential,"£116,044.00"
10-OCT-2024,Adults & Communities (P),PRIMELIFE (B MYCARE LTD) T/A LUTTERWORTH COUNTRY HOUSE CARE&&SSARO230,S/S HOMES,5502-Residential,"£7,920.00"
10-OCT-2024,Adults & Communities (P),PRIMELIFE (B MYCARE LTD) T/A LUTTERWORTH COUNTRY HOUSE CARE&&SSARO230,S/S HOMES,5502-Residential,£600.00
10-OCT-2024,Adults & Communities (P),PRIMELIFE (B MYCARE LTD) T/A LUTTERWORTH COUNTRY HOUSE CARE&&SSARO230,S/S HOMES,5502-Residential,"£3,072.00"
10-OCT-2024,Adults & Communities (P),PRIMELIFE LTD T/A LYNDON CROFT&&SARO7568,S/S HOMES,5502-Residential,"£3,920.00"
10-OCT-2024,Adults & Communities (P),PRIMROSE LODGE&&SSAROE559,S/S HOMES,5502-Residential,"£23,940.00"
10-OCT-2024,Adults & Communities (P),QUALITY CARE (EM) LTD&&SSARO1134,S/S HOMES,5502-Residential,"£11,110.00"
10-OCT-2024,Adults & Communities (P),QUALITY CARE (EM) LTD&&SSARO1134,S/S HOMES,5502-Residential,"£5,402.74"
10-OCT-2024,Adults & Communities (P),QUARRY HILL GRANGE (AMAFHH HEATHCARE LTD)&&SSARO5570,S/S HOMES,5502-Residential,"£49,476.00"
10-OCT-2024,Adults & Communities (P),QUORN ORCHARDS RESIDENTIAL CARE HOME&&SSARO1370,S/S HOMES,5502-Residential,"£5,358.00"
10-OCT-2024,Adults & Communities (P),QUORN ORCHARDS RESIDENTIAL CARE HOME&&SSARO1370,S/S HOMES,5502-Residential,"£75,096.00"
10-OCT-2024,Adults & Communities (P),R AHMAD T/A HEARTWELL&&SSAROE653,S/S HOMES,5502-Residential,"£8,710.79"
10-OCT-2024,Adults & Communities (P),R BONOMAULLY T/A STONESBY LODGE&&SSAROE40392,S/S HOMES,5502-Residential,"£7,183.56"
10-OCT-2024,Adults & Communities (P),RADCLIFFE MANOR HOUSE&&SSARO2976,S/S HOMES,5502-Residential,"£1,534.00"
10-OCT-2024,Adults & Communities (P),RADCLIFFE MANOR HOUSE&&SSARO2976,S/S HOMES,5502-Residential,"£6,408.00"
10-OCT-2024,Adults & Communities (P),RADCLIFFE MANOR HOUSE&&SSARO2976,S/S HOMES,5502-Residential,"£3,304.00"
10-OCT-2024,Adults & Communities (P),REASON CARE LTD T/AS THE TROC&&SSARO3016,S/S HOMES,5502-Residential,"£6,208.00"
10-OCT-2024,Adults & Communities (P),RMBI CO NO4 ACCOUNT&&SAROE40444,S/S HOMES,5502-Residential,"£41,408.00"
10-OCT-2024,Adults & Communities (P),REDACTED PERSONAL DATA,S/S HOMES,5502-Residential,"£4,828.57"
10-OCT-2024,Adults & Communities (P),REDACTED PERSONAL DATA,S/S HOMES,5502-Residential,"£18,900.00"
10-OCT-2024,Adults & Communities (P),REDACTED PERSONAL DATA,S/S HOMES,5502-Residential,"£46,593.96"
10-OCT-2024,Adults & Communities (P),ROSE LODGE (COUNTRY COURT CARE HOMES 2 LTD) &&SSARO7540,S/S HOMES,5502-Residential,"£5,400.00"
10-OCT-2024,Adults & Communities (P),ROSEDALE CARE HOME LTD&&SSARO1053,S/S HOMES,5502-Residential,"£9,882.12"
10-OCT-2024,Adults & Communities (P),ROSEWARNE T/A SALUTEM LD BIDCO IV LTD&&SSAROE390,S/S HOMES,5502-Residential,"£5,579.92"
10-OCT-2024,Adults & Communities (P),ROSMEAD HEALTHCARE&&SSARO3320,S/S HOMES,5502-Residential,"£2,553.80"
10-OCT-2024,Adults & Communities (P),ROYAL SOCIETY FOR THE BLIND (RESIDENTIAL A/C)&&SSAROE13283,S/S HOMES,5502-Residential,"£4,865.14"
10-OCT-2024,Adults & Communities (P),ROYAL SOCIETY FOR THE BLIND (RESIDENTIAL A/C)&&SSAROE13283,S/S HOMES,5502-Residential,"£15,351.04"
10-OCT-2024,Adults & Communities (P),ROYAL SOCIETY FOR THE BLIND (RESIDENTIAL A/C)&&SSAROE13283,S/S HOMES,5502-Residential,"£52,929.80"
10-OCT-2024,Adults & Communities (P),ROYAL WINDSOR CARE HOME (CROWN CARE XI LTD)&&SARO7224,S/S HOMES,5502-Residential,"£4,580.00"
10-OCT-2024,Adults & Communities (P),RUNWOOD HOMES LTD&&SSARO2844,S/S HOMES,5502-Residential,£771.43
10-OCT-2024,Adults & Communities (P),RUNWOOD HOMES LTD&&SSARO2844,S/S HOMES,5502-Residential,"£2,361.24"
10-OCT-2024,Adults & Communities (P),RUNWOOD HOMES LTD&&SSARO3337,S/S HOMES,5502-Residential,"£2,403.92"
10-OCT-2024,Adults & Communities (P),RUSHCLIFFE CARE LTD T/A BEAUMANOR&&SSAROE353,S/S HOMES,5502-Residential,"£1,704.29"
10-OCT-2024,Adults & Communities (P),RUSHCLIFFE CARE LTD T/A BEAUMANOR&&SSAROE353,S/S HOMES,5501-Nursing,"£72,429.88"
10-OCT-2024,Adults & Communities (P),RUSHCLIFFE CARE LTD T/A CASTLE DONINGTON NURSING HOME&&SSAROE40221,S/S HOMES,5501-Nursing,"£4,187.82"
10-OCT-2024,Adults & Communities (P),RUSHCLIFFE CARE LTD T/A CASTLE DONINGTON NURSING HOME&&SSAROE40221,S/S HOMES,5501-Nursing,"£2,900.89"
10-OCT-2024,Adults & Communities (P),RUSHCLIFFE CARE LTD T/A CASTLE DONINGTON NURSING HOME&&SSAROE40221,S/S HOMES,5502-Residential,"£2,671.42"
10-OCT-2024,Adults & Communities (P),RUSHCLIFFE CARE LTD T/A CASTLE DONINGTON NURSING HOME&&SSAROE40221,S/S HOMES,5501-Nursing,"£4,187.82"
10-OCT-2024,Adults & Communities (P),RUSHCLIFFE CARE LTD T/A CASTLE DONINGTON NURSING HOME&&SSAROE40221,S/S HOMES,5501-Nursing,"£4,187.82"
10-OCT-2024,Adults & Communities (P),RUSHCLIFFE CARE LTD T/A CASTLE DONINGTON NURSING HOME&&SSAROE40221,S/S HOMES,5501-Nursing,"£2,934.02"
10-OCT-2024,Adults & Communities (P),RUSHCLIFFE CARE LTD T/A CASTLE DONINGTON NURSING HOME&&SSAROE40221,S/S HOMES,5501-Nursing,"£4,187.82"
10-OCT-2024,Adults & Communities (P),RUSHCLIFFE CARE LTD T/A CASTLE DONINGTON NURSING HOME&&SSAROE40221,S/S HOMES,5501-Nursing,"£4,187.82"
10-OCT-2024,Adults & Communities (P),RUSHCLIFFE CARE LTD T/A CASTLE DONINGTON NURSING HOME&&SSAROE40221,S/S HOMES,5501-Nursing,"£4,187.82"
10-OCT-2024,Adults & Communities (P),RUSHCLIFFE CARE LTD T/A CASTLE DONINGTON NURSING HOME&&SSAROE40221,S/S HOMES,5501-Nursing,"£4,087.82"
10-OCT-2024,Adults & Communities (P),RUSHCLIFFE CARE LTD T/A CASTLE DONINGTON NURSING HOME&&SSAROE40221,S/S HOMES,5501-Nursing,"£4,187.82"
10-OCT-2024,Adults & Communities (P),RUSHCLIFFE CARE LTD T/A CASTLE DONINGTON NURSING HOME&&SSAROE40221,S/S HOMES,5501-Nursing,"£4,187.82"
10-OCT-2024,Adults & Communities (P),RUSHCLIFFE CARE LTD T/A CASTLE DONINGTON NURSING HOME&&SSAROE40221,S/S HOMES,5501-Nursing,"£4,087.82"
10-OCT-2024,Adults & Communities (P),RUSHCLIFFE CARE LTD T/A CASTLE DONINGTON NURSING HOME&&SSAROE40221,S/S HOMES,5501-Nursing,"£4,187.82"
10-OCT-2024,Adults & Communities (P),RUSHCLIFFE CARE LTD T/A CASTLE DONINGTON NURSING HOME&&SSAROE40221,S/S HOMES,5501-Nursing,"£79,304.52"
10-OCT-2024,Adults & Communities (P),RUSHCLIFFE CARE LTD T/A CASTLE DONINGTON NURSING HOME&&SSAROE40221,S/S HOMES,5501-Nursing,"£4,087.82"
10-OCT-2024,Adults & Communities (P),RUSHCLIFFE CARE LTD T/A CASTLE DONINGTON NURSING HOME&&SSAROE40221,S/S HOMES,5501-Nursing,"£4,187.82"
10-OCT-2024,Adults & Communities (P),RUSHCLIFFE CARE LTD T/A CASTLE DONINGTON NURSING HOME&&SSAROE40221,S/S HOMES,5501-Nursing,"£1,853.07"
10-OCT-2024,Adults & Communities (P),RUSHCLIFFE CARE LTD T/A CASTLE DONINGTON NURSING HOME&&SSAROE40221,S/S HOMES,5501-Nursing,"£2,093.91"
10-OCT-2024,Adults & Communities (P),RUSHCLIFFE CARE LTD T/A CASTLE DONINGTON NURSING HOME&&SSAROE40221,S/S HOMES,5501-Nursing,"£4,187.82"
10-OCT-2024,Adults & Communities (P),RUSHCLIFFE CARE LTD T/A CASTLE DONINGTON NURSING HOME&&SSAROE40221,S/S HOMES,5501-Nursing,"£4,087.82"
10-OCT-2024,Adults & Communities (P),RUSHCLIFFE CARE LTD T/A CASTLE DONINGTON NURSING HOME&&SSAROE40221,S/S HOMES,5501-Nursing,"£2,463.91"
10-OCT-2024,Adults & Communities (P),RUSHCLIFFE CARE LTD T/A CASTLE DONINGTON NURSING HOME&&SSAROE40221,S/S HOMES,5501-Nursing,"£4,087.82"
10-OCT-2024,Adults & Communities (P),RUSHCLIFFE CARE LTD T/A CASTLE DONINGTON NURSING HOME&&SSAROE40221,S/S HOMES,5501-Nursing,"£4,087.82"
10-OCT-2024,Adults & Communities (P),RUSHCLIFFE CARE LTD T/A CASTLE DONINGTON NURSING HOME&&SSAROE40221,S/S HOMES,5501-Nursing,"£4,187.82"
10-OCT-2024,Adults & Communities (P),RUSHCLIFFE CARE LTD T/A COALVILLE NURSING & RESIDENTIAL HOME&&SSAROE66717,S/S HOMES,5501-Nursing,"£68,792.72"
10-OCT-2024,Adults & Communities (P),RUSHCLIFFE CARE LTD T/A EPINAL WAY CARE CENTRE&&SSAROE4,S/S HOMES,5502-Residential,"£16,556.44"
10-OCT-2024,Adults & Communities (P),RUSHCLIFFE CARE LTD T/A EPINAL WAY CARE CENTRE&&SSAROE4,S/S HOMES,5502-Residential,"£65,726.76"
10-OCT-2024,Adults & Communities (P),RUSHCLIFFE CARE LTD T/A JASMINE COURT&&SSARO1136,S/S HOMES,5501-Nursing,"£135,854.69"
10-OCT-2024,Adults & Communities (P),RUSHCLIFFE CARE LTD T/A OLD SCHOOL HOUSE/HAYES CLOSE&&SSARO1393,S/S HOMES,5502-Residential,"£27,678.24"
10-OCT-2024,Adults & Communities (P),RUSHCLIFFE CARE LTD T/A OLD SCHOOL HOUSE/HAYES CLOSE&&SSARO1393,S/S HOMES,5502-Residential,£643.96
10-OCT-2024,Adults & Communities (P),RUSHCLIFFE CARE LTD T/A OLD SCHOOL HOUSE/HAYES CLOSE&&SSARO1393,S/S HOMES,5502-Residential,£643.96
10-OCT-2024,Adults & Communities (P),RUSHCLIFFE CARE LTD T/A OLD SCHOOL HOUSE/HAYES CLOSE&&SSARO1393,S/S HOMES,5502-Residential,£643.96
10-OCT-2024,Adults & Communities (P),RUSHCLIFFE CARE LTD T/A OLD SCHOOL HOUSE/HAYES CLOSE&&SSARO1393,S/S HOMES,5502-Residential,£643.96
10-OCT-2024,Adults & Communities (P),RUSHCLIFFE CARE LTD T/A OLD SCHOOL HOUSE/HAYES CLOSE&&SSARO1393,S/S HOMES,5502-Residential,£643.96
10-OCT-2024,Adults & Communities (P),RUSHCLIFFE CARE LTD T/A OLD SCHOOL HOUSE/HAYES CLOSE&&SSARO1393,S/S HOMES,5502-Residential,"£44,957.44"
10-OCT-2024,Adults & Communities (P),RUSHCLIFFE CARE LTD T/A OLD SCHOOL HOUSE/HAYES CLOSE&&SSARO1393,S/S HOMES,5502-Residential,£643.96
10-OCT-2024,Adults & Communities (P),RUSHCLIFFE CARE LTD T/A PARKMANOR RESIDENTIAL HOME&&SSAROE422,S/S HOMES,5501-Nursing,"£61,049.40"
10-OCT-2024,Adults & Communities (P),RUSHCLIFFE CARE LTD T/A THE HALL&&SSARO3376,S/S HOMES,5502-Residential,"£41,580.36"
10-OCT-2024,Adults & Communities (P),RUTLAND HOUSE COMMUNITY TRUST&&SSAROE68167,S/S HOMES,5502-Residential,"£17,412.96"
10-OCT-2024,Adults & Communities (P),S2 CARE LTD(T/A GOKUL VRANDAVAN)&&SSARO970,S/S HOMES,5502-Residential,"£10,160.00"
10-OCT-2024,Adults & Communities (P),S4 CARE LTD T/A ALSTON HOUSE&&SSAROE533,S/S HOMES,5502-Residential,"£18,100.00"
10-OCT-2024,Adults & Communities (P),S5 CARE LTD (T/A GEORGE HYTHE HOUSE)&&SSARO6120,S/S HOMES,5502-Residential,"£3,042.86"
10-OCT-2024,Adults & Communities (P),S5 CARE LTD (T/A GEORGE HYTHE HOUSE)&&SSARO6120,S/S HOMES,5502-Residential,"£83,261.81"
10-OCT-2024,Adults & Communities (P),S5 CARE LTD (T/A GEORGE HYTHE HOUSE)&&SSARO6120,S/S HOMES,5502-Residential,"£10,292.84"
10-OCT-2024,Adults & Communities (P),SANCTUARY CARE (NORTH) LTD&&SARO3239,S/S HOMES,5501-Nursing,"£2,709.60"
10-OCT-2024,Adults & Communities (P),SANCTUARY HOME CARE LTD&&SSARO2283,S/S HOMES,5502-Residential,"£15,264.60"
10-OCT-2024,Adults & Communities (P),SANCTUARY HOMECARE LTD T/A SKELTON COURT&&SARO5723,S/S HOMES,5502-Residential,"£9,984.58"
10-OCT-2024,Adults & Communities (P),SANCTUARY HOMECARE LTD T/A SKELTON COURT&&SARO5723,S/S HOMES,5502-Residential,"£2,363.94"
10-OCT-2024,Adults & Communities (P),SERENITY INMIND LTD&&SSARO6689,S/S HOMES,5502-Residential,"£16,665.58"
10-OCT-2024,Adults & Communities (P),SG GIBSON T/A WAVERLEY&&SSARO1480,S/S HOMES,5502-Residential,"£3,248.00"
10-OCT-2024,Adults & Communities (P),REDACTED PERSONAL DATA,S/S HOMES,5502-Residential,"£13,440.00"
10-OCT-2024,Adults & Communities (P),SHEFFCARE LTD KNOWLE HILL RESIDENTIAL HOME&SSARO7445,S/S HOMES,5502-Residential,"£2,520.00"
10-OCT-2024,Adults & Communities (P),SIGNATURE OF LEICESTER COPERATION LTD T/A SOUTH LODGE&&SSARO1838,S/S HOMES,5502-Residential,"£16,343.60"
10-OCT-2024,Adults & Communities (P),SR CARE LTD T/A THE CHESTNUTS&&SSAROE43299,S/S HOMES,5502-Residential,"£79,079.96"
10-OCT-2024,Adults & Communities (P),ST BERNARDS HALLATON MANOR LTD&&SSAROE14425,S/S HOMES,5502-Residential,"£46,904.72"
10-OCT-2024,Adults & Communities (P),ST CLOUD CARE PLC&&SSAROE1003,S/S HOMES,5501-Nursing,"£3,200.00"
10-OCT-2024,Adults & Communities (P),ST MARTINS RES HOME LTD&&SSARO2034,S/S HOMES,5502-Residential,"£28,145.16"
10-OCT-2024,Adults & Communities (P),STANTON MANOR(SONIC SILVER LTD) &&SSARO7495,S/S HOMES,5502-Residential,"£3,646.24"
10-OCT-2024,Adults & Communities (P),STONESBY HOUSE&&SSAROE997,S/S HOMES,5502-Residential,"£12,437.70"
10-OCT-2024,Adults & Communities (P),SUTTON IN THE ELMS&&SARO8868,S/S HOMES,5502-Residential,"£91,589.44"
10-OCT-2024,Adults & Communities (P),SUTTON IN THE ELMS&&SARO8868,S/S HOMES,5502-Residential,"£2,314.29"
10-OCT-2024,Adults & Communities (P),SYNERGY CARE LEICESTER LTD T/A GROBY LODGE&&SSARO1091,S/S HOMES,5502-Residential,"£20,746.00"
10-OCT-2024,Adults & Communities (P),SYNERGY CARE LEICESTER LTD T/A GROBY LODGE&&SSARO1091,S/S HOMES,5502-Residential,"£1,084.35"
10-OCT-2024,Adults & Communities (P),REDACTED PERSONAL DATA,S/S HOMES,5502-Residential,"£2,200.00"
10-OCT-2024,Adults & Communities (P),REDACTED PERSONAL DATA,S/S HOMES,5502-Residential,"£32,194.44"
10-OCT-2024,Adults & Communities (P),TANGLEWOOD CARE SERVICES LTD&&SSARO9270,S/S HOMES,5501-Nursing,"£2,768.88"
10-OCT-2024,Adults & Communities (P),THE ASHTON CARE HOME&&SARO3106,S/S HOMES,5502-Residential,"£3,332.00"
10-OCT-2024,Adults & Communities (P),THE ASHTON CARE HOME&&SARO3106,S/S HOMES,5502-Residential,"£2,990.00"
10-OCT-2024,Adults & Communities (P),THE ASHTON CARE HOME&&SARO3106,S/S HOMES,5502-Residential,"£1,174.65"
10-OCT-2024,Adults & Communities (P),THE ASHTON CARE HOME&&SARO3106,S/S HOMES,5502-Residential,"£4,485.00"
10-OCT-2024,Adults & Communities (P),THE ASHTON CARE HOME&&SARO3106,S/S HOMES,5502-Residential,"£68,736.16"
10-OCT-2024,Adults & Communities (P),THE ASHTON CARE HOME&&SARO3106,S/S HOMES,5502-Residential,"£8,002.54"
10-OCT-2024,Adults & Communities (P),THE CHANTRY&&SARO3073,S/S HOMES,5502-Residential,"£65,423.20"
10-OCT-2024,Adults & Communities (P),THE EMMIE DIXON HOME LTD&&SSARO7625,S/S HOMES,5502-Residential,"£5,108.00"
10-OCT-2024,Adults & Communities (P),THE VILLAGE CARE HOME LTD&&SSARO7438,S/S HOMES,5502-Residential,"£19,320.00"
10-OCT-2024,Adults & Communities (P),THE VILLAGE CARE HOME LTD&&SSARO7438,S/S HOMES,5502-Residential,"£2,488.58"
10-OCT-2024,Adults & Communities (P),TODAYWISE LTD&&SSAROE40280,S/S HOMES,5502-Residential,"£51,268.00"
10-OCT-2024,Adults & Communities (P),TOPCLASS CARE LTD&&SSAROE1111,S/S HOMES,5502-Residential,£942.86
10-OCT-2024,Adults & Communities (P),TOPCLASS CARE LTD&&SSAROE1111,S/S HOMES,5502-Residential,"£19,232.00"
10-OCT-2024,Adults & Communities (P),TURNBULLS HEALTHCARE LTD T/A PINGLENOOK RESIDENTIAL&&SSARO5533,S/S HOMES,5502-Residential,"£1,080.00"
10-OCT-2024,Adults & Communities (P),TURNBULLS HEALTHCARE LTD T/A PINGLENOOK RESIDENTIAL&&SSARO5533,S/S HOMES,5502-Residential,"£25,536.00"
10-OCT-2024,Adults & Communities (P),UNDERLEY SCHOOLS LTD&&SSARO1867,S/S HOMES,5502-Residential,"£8,845.20"
10-OCT-2024,Adults & Communities (P),V&L CORPORATION LTD&&SSAROE40238,S/S HOMES,5502-Residential,"£2,914.29"
10-OCT-2024,Adults & Communities (P),V&L CORPORATION LTD&&SSAROE40238,S/S HOMES,5502-Residential,"£88,446.08"
10-OCT-2024,Adults & Communities (P),V&L CORPORATION LTD&&SSAROE40238,S/S HOMES,5502-Residential,"£4,738.00"
10-OCT-2024,Adults & Communities (P),V&S KELLY & J CULVERWELL DAMASCUS HOUSE&&SSAROE40374,S/S HOMES,5502-Residential,"£35,236.72"
10-OCT-2024,Adults & Communities (P),VALORUM CARE GROUP LTD&&SSARO6108,S/S HOMES,5502-Residential,"£9,312.40"
10-OCT-2024,Adults & Communities (P),VENETIA HOUSE (BLUE STAR CARE LTD)&&SSARO1095,S/S HOMES,5502-Residential,"£5,706.44"
10-OCT-2024,Adults & Communities (P),VOYAGE 1 LTD&&SSAROE2344,S/S HOMES,5502-Residential,"£21,662.88"
10-OCT-2024,Adults & Communities (P),VOYAGE 1 LTD&&SSAROE2344,S/S HOMES,5502-Residential,"£4,650.71"
10-OCT-2024,Adults & Communities (P),VOYAGE 1 LTD&&SSAROE2344,S/S HOMES,5502-Residential,"£7,856.80"
10-OCT-2024,Adults & Communities (P),VOYAGE CARE 20 TOWNGATE&&SSARO3296,S/S HOMES,5502-Residential,"£10,286.04"
10-OCT-2024,Adults & Communities (P),VOYAGE LTD&&SSAROE1094,S/S HOMES,5502-Residential,£732.21
10-OCT-2024,Adults & Communities (P),VOYAGE LTD&&SSAROE1094,S/S HOMES,5502-Residential,"£38,873.80"
10-OCT-2024,Adults & Communities (P),VOYAGE LTD&&SSAROE1094,S/S HOMES,5502-Residential,"£1,708.48"
