﻿PAYMENT DATE,DEPARTMENT,SUPPLIER NAME,PAY GROUP,ACCOUNT DESCRIPTION,NET AMOUNT
24-JUN-2024,Adults & Communities (P),PATHWAY CARE GROUP T/A HARMONY HOUSE&SSARO6990,S/S HOMES,5502-Residential,"£1,449.92"
24-JUN-2024,Adults & Communities (P),PATHWAY CARE GROUP T/A HARMONY HOUSE&SSARO6990,S/S HOMES,5502-Residential,"£1,449.92"
24-JUN-2024,Adults & Communities (P),PATHWAY CARE GROUP T/A HARMONY HOUSE&SSARO6990,S/S HOMES,5502-Residential,"£1,449.92"
24-JUN-2024,Adults & Communities (P),PATHWAY CARE GROUP T/A HARMONY HOUSE&SSARO6990,S/S HOMES,5502-Residential,"£1,449.92"
24-JUN-2024,Adults & Communities (P),PATHWAY CARE GROUP T/A HARMONY HOUSE&SSARO6990,S/S HOMES,5502-Residential,"£21,062.74"
24-JUN-2024,Adults & Communities (P),PATHWAY CARE GROUP T/A HARMONY HOUSE&SSARO6990,S/S HOMES,5502-Residential,"£1,679.46"
24-JUN-2024,Adults & Communities (P),WESTROYD HOUSE COUNTY HEALTH CARE&&SSAROE40326,S/S HOMES,5502-Residential,"£1,392.86"
24-JUN-2024,Adults & Communities (P),WESTROYD HOUSE COUNTY HEALTH CARE&&SSAROE40326,S/S HOMES,5502-Residential,"£1,249.71"
24-JUN-2024,Adults & Communities (P),WESTROYD HOUSE COUNTY HEALTH CARE&&SSAROE40326,S/S HOMES,5502-Residential,"£2,571.43"
24-JUN-2024,Adults & Communities (P),WESTROYD HOUSE COUNTY HEALTH CARE&&SSAROE40326,S/S HOMES,5502-Residential,"£3,140.00"
24-JUN-2024,Adults & Communities (P),WESTROYD HOUSE COUNTY HEALTH CARE&&SSAROE40326,S/S HOMES,5502-Residential,"£3,140.00"
24-JUN-2024,Adults & Communities (P),WESTROYD HOUSE COUNTY HEALTH CARE&&SSAROE40326,S/S HOMES,5502-Residential,"£8,080.14"
24-JUN-2024,Balance Sheet Cost Centres (P),ALP Schools Ltd,TRADE SUPPLIER,9642-Reserved Debtors - Non Public Sector,"£2,167.90"
28-JUN-2024,Adults & Communities (P),RAYNES HEALTHCARE LTD&&ISHC7020,HOME CARE,5505-Homecare,"£1,915.32"
28-JUN-2024,Adults & Communities (P),RAYNES HEALTHCARE LTD&&ISHC7020,HOME CARE,5505-Homecare,"£1,729.74"
03-JUN-2024,C&FS (P),Acorn Care & Education Ltd (Sales),TRADE SUPPLIER,5411-Private Contractors - General,"£16,285.71"
03-JUN-2024,C&FS (P),Acorn Care & Education Ltd (Sales),TRADE SUPPLIER,5411-Private Contractors - General,"£8,405.14"
03-JUN-2024,C&FS (P),Acorn Care & Education Ltd (Sales),TRADE SUPPLIER,5411-Private Contractors - General,£642.86
03-JUN-2024,C&FS (P),Acorn Care & Education Ltd (Sales),TRADE SUPPLIER,5411-Private Contractors - General,"£5,464.29"
03-JUN-2024,C&FS (P),REDACTED PERSONAL DATA,GENERAL,5642-Foster Parents Fostering Allowances,"£1,795.28"
03-JUN-2024,C&FS (P),REDACTED PERSONAL DATA,GENERAL,5642-Foster Parents Fostering Allowances,"£1,795.28"
03-JUN-2024,C&FS (P),REDACTED PERSONAL DATA,GENERAL,5642-Foster Parents Fostering Allowances,"£1,217.14"
03-JUN-2024,C&FS (P),Anew Young People Services Ltd,TRADE SUPPLIER,5451-LCT/LAC (Not Fostered),"£2,116.59"
03-JUN-2024,C&FS (P),Anew Young People Services Ltd,TRADE SUPPLIER,5451-LCT/LAC (Not Fostered),"£1,980.03"
03-JUN-2024,C&FS (P),REDACTED PERSONAL DATA,GENERAL,5627-Transfer Payments Education Costs,"£1,000.00"
03-JUN-2024,C&FS (P),Baca Charity,TRADE SUPPLIER,5411-Private Contractors - General,"£2,206.18"
03-JUN-2024,C&FS (P),Baca Charity,TRADE SUPPLIER,5411-Private Contractors - General,"£1,203.37"
03-JUN-2024,C&FS (P),Blue Mountain Homes Ltd,TRADE SUPPLIER,5411-Private Contractors - General,"£23,081.44"
03-JUN-2024,Adults & Communities (P),Carlton Construction Services,SUBCONTRACTOR,2102-R&M Buildings Service Contracts,"£7,708.00"
03-JUN-2024,C&FS (P),REDACTED PERSONAL DATA,GENERAL,5612-Special Guardianship Allowance,£714.76
03-JUN-2024,Chief Executives (P),Charnwood Borough Council,GENERAL,4908-Grants,"£6,816.00"
03-JUN-2024,Environment & Transport (P),Circle Taxis Ltd,TRADE SUPPLIER,3201-Pooled Transport Recharge Inhouse,"£2,115.00"
03-JUN-2024,Environment & Transport (P),Circle Taxis Ltd,TRADE SUPPLIER,3201-Pooled Transport Recharge Inhouse,"£1,100.00"
03-JUN-2024,Balance Sheet Cost Centres (P),Clarke Willmott LLP,NON TRADE,9722-Reserved Creditors - Non Public Sector,"£175,000.00"
03-JUN-2024,C&FS (P),Daystar Care Services Ltd,TRADE SUPPLIER,5429-Community/Domiciliary,"£2,430.00"
03-JUN-2024,C&FS (P),DFD Care and Support Services Ltd,TRADE SUPPLIER,5411-Private Contractors - General,"£6,898.44"
03-JUN-2024,C&FS (P),DFD Care and Support Services Ltd,TRADE SUPPLIER,5451-LCT/LAC (Not Fostered),"£21,545.00"
03-JUN-2024,C&FS (P),DFD Care and Support Services Ltd,TRADE SUPPLIER,5411-Private Contractors - General,"£6,453.37"
03-JUN-2024,C&FS (P),REDACTED PERSONAL DATA,GENERAL,5626-Transfer Payments Section 23 Grants,"£1,991.00"
03-JUN-2024,C&FS (P),REDACTED PERSONAL DATA,GENERAL,5627-Transfer Payments Education Costs,"£1,000.00"
03-JUN-2024,C&FS (P),Favour Health Ltd,TRADE SUPPLIER,5411-Private Contractors - General,£874.28
03-JUN-2024,C&FS (P),Favour Health Ltd,TRADE SUPPLIER,5411-Private Contractors - General,£874.28
03-JUN-2024,C&FS (P),Favour Health Ltd,TRADE SUPPLIER,5411-Private Contractors - General,£874.28
03-JUN-2024,C&FS (P),Favour Health Ltd,TRADE SUPPLIER,5411-Private Contractors - General,£874.28
03-JUN-2024,C&FS (P),Favour Health Ltd,TRADE SUPPLIER,5411-Private Contractors - General,£874.28
03-JUN-2024,C&FS (P),Favour Health Ltd,TRADE SUPPLIER,5411-Private Contractors - General,£874.28
03-JUN-2024,C&FS (P),Ferntree Support Ltd,TRADE SUPPLIER,5411-Private Contractors - General,"£4,694.33"
03-JUN-2024,C&FS (P),Ferntree Support Ltd,TRADE SUPPLIER,5411-Private Contractors - General,"£4,694.33"
03-JUN-2024,C&FS (P),Ferntree Support Ltd,TRADE SUPPLIER,5411-Private Contractors - General,"£4,694.33"
03-JUN-2024,C&FS (P),Ferntree Support Ltd,TRADE SUPPLIER,5411-Private Contractors - General,"£4,694.33"
03-JUN-2024,C&FS (P),FTM Dance CIC (Forward Thinking Movement),TRADE SUPPLIER,5429-Community/Domiciliary,"£7,850.15"
03-JUN-2024,Chief Executives (P),Harborough District Council,GENERAL,4908-Grants,"£2,233.00"
03-JUN-2024,C&FS (P),Hatch Group,TRADE SUPPLIER,5411-Private Contractors - General,"£13,956.80"
03-JUN-2024,Chief Executives (P),Hinckley & Bosworth Borough Council,GENERAL,4908-Grants,"£3,873.00"
03-JUN-2024,C&FS (P),Horizon Care & Education Group Ltd,TRADE SUPPLIER,5411-Private Contractors - General,"£16,191.30"
03-JUN-2024,C&FS (P),Horizon Supported Accommodation Ltd,TRADE SUPPLIER,5451-LCT/LAC (Not Fostered),"£2,023.91"
03-JUN-2024,C&FS (P),Horizon Supported Accommodation Ltd,TRADE SUPPLIER,5451-LCT/LAC (Not Fostered),"£1,116.64"
03-JUN-2024,C&FS (P),Horizon Supported Accommodation Ltd,TRADE SUPPLIER,5411-Private Contractors - General,"£2,657.56"
03-JUN-2024,C&FS (P),Inspirations Care Ltd,TRADE SUPPLIER,5411-Private Contractors - General,"£23,571.43"
03-JUN-2024,C&FS (P),Inspirations Leicestershire Ltd,TRADE SUPPLIER,5411-Private Contractors - General,"£20,232.86"
03-JUN-2024,C&FS (P),Key Transitions Ltd,TRADE SUPPLIER,5411-Private Contractors - General,"£2,828.70"
03-JUN-2024,C&FS (P),Key Transitions Ltd,TRADE SUPPLIER,5411-Private Contractors - General,"£2,828.70"
03-JUN-2024,C&FS (P),Key Transitions Ltd,TRADE SUPPLIER,5411-Private Contractors - General,"£8,449.67"
03-JUN-2024,C&FS (P),Key Transitions Ltd,TRADE SUPPLIER,5411-Private Contractors - General,"£2,828.70"
03-JUN-2024,C&FS (P),Key Transitions Ltd,TRADE SUPPLIER,5411-Private Contractors - General,"£2,828.70"
03-JUN-2024,C&FS (P),Key Transitions Ltd,TRADE SUPPLIER,5451-LCT/LAC (Not Fostered),"£8,177.10"
03-JUN-2024,C&FS (P),Key Transitions Ltd,TRADE SUPPLIER,5451-LCT/LAC (Not Fostered),"£8,177.10"
03-JUN-2024,C&FS (P),Key Transitions Ltd,TRADE SUPPLIER,5411-Private Contractors - General,"£2,328.90"
03-JUN-2024,C&FS (P),Key Transitions Ltd,TRADE SUPPLIER,5411-Private Contractors - General,"£2,828.70"
03-JUN-2024,Corporate Resources (CR) (P),LCC Central Imprest Account,GENERAL,9666-Cash - Imprests,"£10,344.80"
03-JUN-2024,Balance Sheet Cost Centres (P),LCC Customer Rep Direct Payments A/C,OTHER LOCAL AUTHORITIES,9668-Cash - Floats,"£1,627.35"
03-JUN-2024,C&FS (P),REDACTED PERSONAL DATA,GENERAL,5627-Transfer Payments Education Costs,"£1,000.00"
03-JUN-2024,Corporate Resources (CR) (P),Melton Borough Council,OTHER LOCAL AUTHORITIES,2311-Rates,"£6,645.00"
03-JUN-2024,Capital - In Year Spend (P),Mewies Engineering Consultants Ltd,TRADE SUPPLIER,941G-L&B - Design Fees - External,"£2,662.00"
03-JUN-2024,C&FS (P),Next Steps Supported Living Ltd,TRADE SUPPLIER,5411-Private Contractors - General,"£1,835.36"
03-JUN-2024,C&FS (P),Next Steps Supported Living Ltd,TRADE SUPPLIER,5411-Private Contractors - General,"£3,326.59"
03-JUN-2024,C&FS (P),Next Steps Supported Living Ltd,TRADE SUPPLIER,5411-Private Contractors - General,"£5,629.80"
03-JUN-2024,C&FS (P),Next Steps Supported Living Ltd,TRADE SUPPLIER,5411-Private Contractors - General,"£3,441.30"
03-JUN-2024,C&FS (P),Next Steps Supported Living Ltd,TRADE SUPPLIER,5411-Private Contractors - General,"£5,629.80"
03-JUN-2024,C&FS (P),Next Steps Supported Living Ltd,TRADE SUPPLIER,5411-Private Contractors - General,"£5,629.80"
03-JUN-2024,C&FS (P),Next Steps Supported Living Ltd,TRADE SUPPLIER,5411-Private Contractors - General,"£3,326.59"
03-JUN-2024,C&FS (P),Next Steps Supported Living Ltd,TRADE SUPPLIER,5411-Private Contractors - General,"£3,441.30"
03-JUN-2024,Chief Executives (P),North West Leicestershire District Council,GENERAL,4908-Grants,£824.00
03-JUN-2024,Chief Executives (P),Oadby & Wigston Borough Council,GENERAL,4908-Grants,£541.00
03-JUN-2024,Balance Sheet Cost Centres (P),REDACTED PERSONAL DATA,NON TRADE,9321-Expenditure,£775.00
03-JUN-2024,C&FS (P),Platform Up Ltd,TRADE SUPPLIER,5411-Private Contractors - General,"£1,529.98"
03-JUN-2024,Environment & Transport (P),Platinum Electrical Ltd,TRADE SUPPLIER,5411-Private Contractors - General,"£1,493.23"
03-JUN-2024,C&FS (P),Purple Heart Healthcare Agency,TRADE SUPPLIER,5429-Community/Domiciliary,"£16,615.50"
03-JUN-2024,C&FS (P),Purple Heart Healthcare Agency,TRADE SUPPLIER,5429-Community/Domiciliary,"£16,520.00"
03-JUN-2024,Environment & Transport (P),Queniborough Parish Council,NON TRADE,4901-Other Expenditure,"£2,513.60"
03-JUN-2024,Balance Sheet Cost Centres (P),Reed Specialist Recruitment Ltd,TRADE SUPPLIER,9728-Control Accounts (Current Liability),"£235,601.42"
03-JUN-2024,C&FS (P),Reed Specialist Recruitment Ltd,TRADE SUPPLIER,5443-Agency & Contracted Services,"£6,625.00"
03-JUN-2024,C&FS (P),Reed Specialist Recruitment Ltd,TRADE SUPPLIER,5443-Agency & Contracted Services,"£1,325.00"
03-JUN-2024,C&FS (P),Repton School,OTHER LOCAL AUTHORITIES,5323-External SEN Providers Independent Sch,"£3,453.00"
03-JUN-2024,C&FS (P),Repton School,OTHER LOCAL AUTHORITIES,5323-External SEN Providers Independent Sch,"£2,834.40"
03-JUN-2024,Adults & Communities (P),Rich & Carr Ltd,TRADE SUPPLIER,4905-Legal Expenses,"£5,000.00"
03-JUN-2024,C&FS (P),REDACTED PERSONAL DATA,GENERAL,5642-Foster Parents Fostering Allowances,"£1,020.00"
03-JUN-2024,C&FS (P),School Development Support Agency Ltd,TRADE SUPPLIER,4507-Consultants & Specialists,£500.00
03-JUN-2024,Environment & Transport (P),Signal Traffic Management Ltd,TRADE SUPPLIER,5411-Private Contractors - General,£906.02
03-JUN-2024,C&FS (P),Synchrony Psychology,TRADE SUPPLIER,5443-Agency & Contracted Services,£780.00
03-JUN-2024,C&FS (P),Three Counties Housing Care and Support Ltd,TRADE SUPPLIER,5411-Private Contractors - General,"£3,816.00"
03-JUN-2024,C&FS (P),Three Counties Housing Care and Support Ltd,TRADE SUPPLIER,5411-Private Contractors - General,"£2,839.28"
03-JUN-2024,C&FS (P),Three Counties Housing Care and Support Ltd,TRADE SUPPLIER,5411-Private Contractors - General,"£3,816.00"
03-JUN-2024,C&FS (P),REDACTED PERSONAL DATA,GENERAL,5626-Transfer Payments Section 23 Grants,"£5,000.00"
03-JUN-2024,C&FS (P),Unity Residential Care Services Ltd,TRADE SUPPLIER,5411-Private Contractors - General,"£24,610.00"
03-JUN-2024,C&FS (P),Young People First Ltd,TRADE SUPPLIER,5411-Private Contractors - General,"£3,342.90"
03-JUN-2024,C&FS (P),Young People First Ltd,TRADE SUPPLIER,5411-Private Contractors - General,"£3,342.90"
03-JUN-2024,C&FS (P),Young People First Ltd,TRADE SUPPLIER,5411-Private Contractors - General,"£3,342.90"
03-JUN-2024,C&FS (P),Young People First Ltd,TRADE SUPPLIER,5411-Private Contractors - General,"£3,342.90"
04-JUN-2024,Adults & Communities (P),3D Recruit Ltd,TRADE SUPPLIER,5443-Agency & Contracted Services,"£5,320.00"
04-JUN-2024,Adults & Communities (P),3D Recruit Ltd,TRADE SUPPLIER,5443-Agency & Contracted Services,"£4,940.00"
04-JUN-2024,Adults & Communities (P),3D Recruit Ltd,TRADE SUPPLIER,5443-Agency & Contracted Services,"£12,540.00"
04-JUN-2024,Adults & Communities (P),3D Recruit Ltd,TRADE SUPPLIER,5443-Agency & Contracted Services,"£3,420.00"
04-JUN-2024,Adults & Communities (P),3D Recruit Ltd,TRADE SUPPLIER,5443-Agency & Contracted Services,"£7,980.00"
04-JUN-2024,C&FS (P),Baca Charity,TRADE SUPPLIER,5411-Private Contractors - General,"£2,917.17"
04-JUN-2024,C&FS (P),Baca Charity,TRADE SUPPLIER,5411-Private Contractors - General,"£2,908.15"
04-JUN-2024,C&FS (P),Baca Charity,TRADE SUPPLIER,5411-Private Contractors - General,"£3,108.71"
04-JUN-2024,Corporate Resources (CR) (P),Blue Arrow Ltd,TRADE SUPPLIER,4901-Other Expenditure,£587.42
04-JUN-2024,Adults & Communities (P),CCS Media Ltd,TRADE SUPPLIER,4608-IT Multimedia,£769.57
04-JUN-2024,C&FS (P),CHILDCARE CORPORATION LTD T/A CHARNWOOD DAY NURSERY & PRESCHOOL&&EYRS2637884,GENERAL,4908-Grants,£630.00
04-JUN-2024,C&FS (P),CHILDCARE CORPORATION LTD T/A THE LAURELS DAY NURSERY AND PRESCHOOL&&EYRS2637847,GENERAL,4908-Grants,£525.00
04-JUN-2024,C&FS (P),Cornerstones Group Ltd,TRADE SUPPLIER,5411-Private Contractors - General,"£5,807.76"
04-JUN-2024,C&FS (P),Cornerstones Group Ltd,TRADE SUPPLIER,5411-Private Contractors - General,"£5,807.76"
04-JUN-2024,C&FS (P),Cornerstones Group Ltd,TRADE SUPPLIER,5411-Private Contractors - General,"£5,807.76"
04-JUN-2024,C&FS (P),Cornerstones Group Ltd,TRADE SUPPLIER,5411-Private Contractors - General,"£5,807.76"
04-JUN-2024,C&FS (P),Cornerstones Group Ltd,TRADE SUPPLIER,5411-Private Contractors - General,"£5,807.76"
04-JUN-2024,C&FS (P),Cornerstones Group Ltd,TRADE SUPPLIER,5411-Private Contractors - General,"£5,807.76"
04-JUN-2024,C&FS (P),Cornerstones Group Ltd,TRADE SUPPLIER,5411-Private Contractors - General,"£3,726.64"
04-JUN-2024,C&FS (P),Cornerstones Group Ltd,TRADE SUPPLIER,5411-Private Contractors - General,"£5,807.76"
04-JUN-2024,C&FS (P),Daystar Care Services Ltd,TRADE SUPPLIER,5429-Community/Domiciliary,£672.00
04-JUN-2024,C&FS (P),Daystar Care Services Ltd,TRADE SUPPLIER,5429-Community/Domiciliary,£630.00
04-JUN-2024,C&FS (P),Daystar Care Services Ltd,TRADE SUPPLIER,5429-Community/Domiciliary,£552.00
04-JUN-2024,C&FS (P),Daystar Care Services Ltd,TRADE SUPPLIER,5429-Community/Domiciliary,"£1,000.00"
04-JUN-2024,C&FS (P),Daystar Care Services Ltd,TRADE SUPPLIER,5429-Community/Domiciliary,"£1,250.00"
04-JUN-2024,C&FS (P),Daystar Care Services Ltd,TRADE SUPPLIER,5429-Community/Domiciliary,£562.50
04-JUN-2024,C&FS (P),Daystar Care Services Ltd,TRADE SUPPLIER,5429-Community/Domiciliary,"£1,012.00"
04-JUN-2024,C&FS (P),Daystar Care Services Ltd,TRADE SUPPLIER,5429-Community/Domiciliary,£700.00
04-JUN-2024,Environment & Transport (P),Diamond Bus East Midlands,TRADE SUPPLIER,5428-Minimum Cost Contracts,"£11,055.65"
04-JUN-2024,C&FS (P),FLECKNEY BAPTIST PRESCHOOL&&EYRS1782,GENERAL,4908-Grants,£525.00
04-JUN-2024,Environment & Transport (P),Fujitsu Services Ltd,TRADE SUPPLIER,4102-General Equipment - Purchase & Repairs,"£4,937.60"
04-JUN-2024,C&FS (P),GREAT BOWDEN PLAYGROUP&&EYRS1113,GENERAL,4908-Grants,£945.00
04-JUN-2024,Balance Sheet Cost Centres (P),HM Revenue & Customs     1,TRADE SUPPLIER,9721-Creditors Control,£803.40
04-JUN-2024,Corporate Resources (CR) (P),Insight Direct (UK) Ltd,TRADE SUPPLIER,4603-IT Software Licenses/Subscription,"£49,970.78"
04-JUN-2024,C&FS (P),REDACTED PERSONAL DATA,GENERAL,4908-Grants,£743.00
04-JUN-2024,C&FS (P),KIDSPACE PRE-SCHOOL&&EYRS2741530,GENERAL,5325-External SEN Providers Top Up Fee,£720.00
04-JUN-2024,Schools Revenue Cost Centres (P),LCC Burbage CE Infants School A/C,NON TRADE,9667-Cash - School Allowances,"£34,000.00"
04-JUN-2024,Balance Sheet Cost Centres (P),LCC Customer Direct Payments A/C,OTHER LOCAL AUTHORITIES,9668-Cash - Floats,"£5,144.69"
04-JUN-2024,C&FS (P),LCC Diseworth C E Primary School A/C,NON TRADE,4507-Consultants & Specialists,"£1,225.00"
04-JUN-2024,Schools Revenue Cost Centres (P),LCC Fleckney CE School A/C,NON TRADE,9667-Cash - School Allowances,"£50,000.00"
04-JUN-2024,Schools Revenue Cost Centres (P),LCC Loughborough Ashmount School A/C,NON TRADE,9667-Cash - School Allowances,"£75,000.00"
04-JUN-2024,Schools Revenue Cost Centres (P),LCC Melton Mowbray Birch Wood School A/C,NON TRADE,9667-Cash - School Allowances,"£27,000.00"
04-JUN-2024,C&FS (P),LCC OADBY WOODLAND GRANGE PRIMARY SCHOOL&&EXMT0074,GENERAL,5325-External SEN Providers Top Up Fee,£900.00
04-JUN-2024,C&FS (P),Learn Academies Trust T/A Red Hill Field Primary School,GENERAL,5325-External SEN Providers Top Up Fee,"£1,050.00"
04-JUN-2024,C&FS (P),LIME TREE BARROW LTD&&EYRS2742103,GENERAL,4908-Grants,£577.50
04-JUN-2024,C&FS (P),MINI OAKS PRE SCHOOL&&EYRSEXMT0127DISCOVERYSCHOOLSTRUST,GENERAL,4908-Grants,£630.00
04-JUN-2024,Adults & Communities (P),Mosaic Shaping Disability Services     1,NON TRADE,5411-Private Contractors - General,"£5,533.96"
04-JUN-2024,C&FS (P),Mott Macdonald Ltd,TRADE SUPPLIER,5445-Adoption Support,"£6,531.50"
04-JUN-2024,C&FS (P),Next Steps Supported Living Ltd,TRADE SUPPLIER,5411-Private Contractors - General,"£3,556.14"
04-JUN-2024,Chief Executives (P),PeopleScout Ltd,TRADE SUPPLIER,"4503-Advertising, Publicity & Marketing",£574.41
04-JUN-2024,Environment & Transport (P),PeopleScout Ltd,TRADE SUPPLIER,"4503-Advertising, Publicity & Marketing",£524.78
04-JUN-2024,Chief Executives (P),PeopleScout Ltd,TRADE SUPPLIER,"4503-Advertising, Publicity & Marketing",£574.41
04-JUN-2024,Environment & Transport (P),PeopleScout Ltd,TRADE SUPPLIER,"4503-Advertising, Publicity & Marketing","£1,538.84"
04-JUN-2024,Environment & Transport (P),PeopleScout Ltd,TRADE SUPPLIER,"4503-Advertising, Publicity & Marketing","£1,743.08"
04-JUN-2024,C&FS (P),Platform Up Ltd,TRADE SUPPLIER,5411-Private Contractors - General,£890.00
04-JUN-2024,C&FS (P),Purple Heart Healthcare Agency,TRADE SUPPLIER,5429-Community/Domiciliary,"£7,461.00"
04-JUN-2024,C&FS (P),Purple Heart Healthcare Agency,TRADE SUPPLIER,5429-Community/Domiciliary,"£6,293.00"
04-JUN-2024,C&FS (P),Purple Heart Healthcare Agency,TRADE SUPPLIER,5429-Community/Domiciliary,"£7,461.00"
04-JUN-2024,C&FS (P),Redefine Living Ltd,TRADE SUPPLIER,5411-Private Contractors - General,"£5,934.28"
04-JUN-2024,Environment & Transport (P),Reed Specialist Recruitment Ltd,TRADE SUPPLIER,4507-Consultants & Specialists,"£36,496.62"
04-JUN-2024,C&FS (P),ROBERT BAKEWELL PLAYGROUP LIMITED&&EYRSEY423120,GENERAL,4908-Grants,"£1,425.00"
04-JUN-2024,Adults & Communities (P),REDACTED PERSONAL DATA,TRADE INDIVIDUAL,4507-Consultants & Specialists,"£1,100.00"
04-JUN-2024,Environment & Transport (P),Signal Traffic Management Ltd,TRADE SUPPLIER,5411-Private Contractors - General,"£2,265.05"
04-JUN-2024,Environment & Transport (P),Signal Traffic Management Ltd,TRADE SUPPLIER,5411-Private Contractors - General,"£2,265.05"
04-JUN-2024,Environment & Transport (P),Signal Traffic Management Ltd,TRADE SUPPLIER,5411-Private Contractors - General,"£1,812.04"
04-JUN-2024,Environment & Transport (P),Signal Traffic Management Ltd,TRADE SUPPLIER,5411-Private Contractors - General,£709.83
