PAYMENT DATE,DEPARTMENT,SUPPLIER NAME,PAY GROUP,ACCOUNT DESCRIPTION,NET AMOUNT
27-Mar-25,C&FS (P),REDACTED PERSONAL DATA,GENERAL,4908-Grants,£622.50
27-Mar-25,C&FS (P),STANTON UNDER BARDON PLAYGROUP&&EYRS1484,GENERAL,4908-Grants,"£3,821.10"
27-Mar-25,C&FS (P),STANTON UNDER BARDON PLAYGROUP&&EYRS1484,EARLY YEARS,4908-Grants,"£1,551.55"
27-Mar-25,C&FS (P),STANTON UNDER BARDON PLAYGROUP&&EYRS1484,GENERAL,4908-Grants,£708.60
27-Mar-25,C&FS (P),STANTON UNDER BARDON PLAYGROUP&&EYRS1484,EARLY YEARS,4908-Grants,"£2,418.00"
28-Mar-25,Adults & Communities (P),ALLAG CARE(OAK HOUSE)&&SSARO7925,S/S HOMES,5502-Residential,"£22,705.72"
28-Mar-25,Adults & Communities (P),ALLAG CARE(OAK HOUSE)&&SSARO7925,S/S HOMES,5502-Residential,"£17,975.35"
28-Mar-25,Adults & Communities (P),ALLAG CARE(OAK HOUSE)&&SSARO7925,S/S HOMES,5502-Residential,"£26,490.00"
28-Mar-25,Chief Executives (P),1 Crown Office Row,NON TRADE,4507-Consultants & Specialists,"£6,725.00"
28-Mar-25,Chief Executives (P),Idox Software Ltd,TRADE SUPPLIER,4602-IT Services,"£17,287.53"
28-Mar-25,Adults & Communities (P),REDACTED PERSONAL DATA,GENERAL,5661-ASC Clients Cash (Direct) Payments,"£2,819.06"
28-Mar-25,Adults & Communities (P),REDACTED PERSONAL DATA,GENERAL,5661-ASC Clients Cash (Direct) Payments,"£5,613.19"
28-Mar-25,Adults & Communities (P),REDACTED PERSONAL DATA,GENERAL,5661-ASC Clients Cash (Direct) Payments,£688.50
28-Mar-25,Adults & Communities (P),REDACTED PERSONAL DATA,GENERAL,5661-ASC Clients Cash (Direct) Payments,"£1,922.57"
28-Mar-25,Adults & Communities (P),REDACTED PERSONAL DATA,GENERAL,5661-ASC Clients Cash (Direct) Payments,"£3,958.73"
28-Mar-25,Adults & Communities (P),REDACTED PERSONAL DATA,GENERAL,5661-ASC Clients Cash (Direct) Payments,"£5,852.60"
28-Mar-25,Adults & Communities (P),REDACTED PERSONAL DATA,GENERAL,5661-ASC Clients Cash (Direct) Payments,"£2,886.50"
28-Mar-25,Adults & Communities (P),REDACTED PERSONAL DATA,GENERAL,5661-ASC Clients Cash (Direct) Payments,"£1,505.33"
28-Mar-25,Adults & Communities (P),REDACTED PERSONAL DATA,GENERAL,5661-ASC Clients Cash (Direct) Payments,"£1,040.49"
28-Mar-25,Adults & Communities (P),REDACTED PERSONAL DATA,GENERAL,5661-ASC Clients Cash (Direct) Payments,£662.47
28-Mar-25,Adults & Communities (P),REDACTED PERSONAL DATA,GENERAL,5661-ASC Clients Cash (Direct) Payments,"£1,761.81"
28-Mar-25,Adults & Communities (P),REDACTED PERSONAL DATA,GENERAL,5661-ASC Clients Cash (Direct) Payments,"£1,728.00"
28-Mar-25,Adults & Communities (P),REDACTED PERSONAL DATA,GENERAL,5661-ASC Clients Cash (Direct) Payments,£655.47
28-Mar-25,Adults & Communities (P),REDACTED PERSONAL DATA,GENERAL,5661-ASC Clients Cash (Direct) Payments,£976.12
28-Mar-25,Adults & Communities (P),REDACTED PERSONAL DATA,GENERAL,5661-ASC Clients Cash (Direct) Payments,£616.53
28-Mar-25,Adults & Communities (P),REDACTED PERSONAL DATA,GENERAL,5661-ASC Clients Cash (Direct) Payments,"£5,999.83"
28-Mar-25,Adults & Communities (P),REDACTED PERSONAL DATA,GENERAL,5506-Supported Living,£557.75
28-Mar-25,Adults & Communities (P),REDACTED PERSONAL DATA,GENERAL,5661-ASC Clients Cash (Direct) Payments,"£1,208.83"
28-Mar-25,Adults & Communities (P),REDACTED PERSONAL DATA,GENERAL,5661-ASC Clients Cash (Direct) Payments,£860.58
28-Mar-25,Adults & Communities (P),REDACTED PERSONAL DATA,GENERAL,5661-ASC Clients Cash (Direct) Payments,£502.17
28-Mar-25,Adults & Communities (P),REDACTED PERSONAL DATA,GENERAL,5661-ASC Clients Cash (Direct) Payments,"£1,565.37"
28-Mar-25,Adults & Communities (P),REDACTED PERSONAL DATA,GENERAL,5661-ASC Clients Cash (Direct) Payments,"£1,112.61"
28-Mar-25,Adults & Communities (P),REDACTED PERSONAL DATA,GENERAL,5661-ASC Clients Cash (Direct) Payments,"£6,298.83"
28-Mar-25,Adults & Communities (P),REDACTED PERSONAL DATA,GENERAL,5661-ASC Clients Cash (Direct) Payments,"£1,333.46"
28-Mar-25,Adults & Communities (P),REDACTED PERSONAL DATA,GENERAL,5661-ASC Clients Cash (Direct) Payments,"£6,011.30"
28-Mar-25,Adults & Communities (P),REDACTED PERSONAL DATA,GENERAL,5661-ASC Clients Cash (Direct) Payments,£897.26
28-Mar-25,Adults & Communities (P),REDACTED PERSONAL DATA,GENERAL,5661-ASC Clients Cash (Direct) Payments,£759.84
28-Mar-25,Adults & Communities (P),REDACTED PERSONAL DATA,GENERAL,5661-ASC Clients Cash (Direct) Payments,"£1,338.54"
28-Mar-25,Adults & Communities (P),REDACTED PERSONAL DATA,GENERAL,5661-ASC Clients Cash (Direct) Payments,"£3,498.57"
28-Mar-25,Adults & Communities (P),REDACTED PERSONAL DATA,GENERAL,5661-ASC Clients Cash (Direct) Payments,"£2,616.86"
31-Mar-25,C&FS (P),GRACE DIEU MANOR PREPARATORY SCHOOL&&EYRSEXMT0025,EARLY YEARS,4908-Grants,"£5,303.34"
31-Mar-25,Corporate Resources (CR) (P),Aon UK Ltd,TRADE SUPPLIER,4507-Consultants & Specialists,"£2,666.40"
31-Mar-25,C&FS (P),HOPE COMMUNITY CHURCH & FAMILY CENTRE&&EYRS1624,GENERAL,4908-Grants,£816.75
31-Mar-25,C&FS (P),HOPE COMMUNITY CHURCH & FAMILY CENTRE&&EYRS1624,GENERAL,4908-Grants,£999.96
31-Mar-25,C&FS (P),HOPE COMMUNITY CHURCH & FAMILY CENTRE&&EYRS1624,EARLY YEARS,4908-Grants,£804.53
03-Mar-25,Environment & Transport (P),ABC Taxis (Leicester) Ltd,TRADE SUPPLIER,3125-Transport External Operator Contract,£878.40
03-Mar-25,Environment & Transport (P),ABC Taxis (Leicester) Ltd,TRADE SUPPLIER,3125-Transport External Operator Contract,£732.00
03-Mar-25,Environment & Transport (P),REDACTED PERSONAL DATA,NON TRADE,3125-Transport External Operator Contract,£732.60
03-Mar-25,C&FS (P),Achieving Together Ltd,NON TRADE,5451-LCT/LAC (Not Fostered),"£2,301.30"
03-Mar-25,C&FS (P),Achieving Together Ltd,NON TRADE,5451-LCT/LAC (Not Fostered),"£6,177.68"
03-Mar-25,C&FS (P),Allied Intergrated Services Ltd,TRADE SUPPLIER,5411-Private Contractors - General,"£5,092.99"
03-Mar-25,C&FS (P),Allied Intergrated Services Ltd,TRADE SUPPLIER,5411-Private Contractors - General,"£3,454.33"
03-Mar-25,C&FS (P),Allied Intergrated Services Ltd,TRADE SUPPLIER,5411-Private Contractors - General,"£3,454.33"
03-Mar-25,C&FS (P),Allied Intergrated Services Ltd,TRADE SUPPLIER,5411-Private Contractors - General,"£3,454.33"
03-Mar-25,C&FS (P),REDACTED PERSONAL DATA,GENERAL,4507-Consultants & Specialists,£660.00
03-Mar-25,C&FS (P),Arch Homes & Support Ltd,TRADE SUPPLIER,5451-LCT/LAC (Not Fostered),"£2,739.00"
03-Mar-25,C&FS (P),REDACTED PERSONAL DATA,GENERAL,5627-Transfer Payments Education Costs,"£1,000.00"
03-Mar-25,Environment & Transport (P),REDACTED PERSONAL DATA,NON TRADE,3125-Transport External Operator Contract,"£2,090.00"
03-Mar-25,C&FS (P),Cambian Childcare Ltd,TRADE SUPPLIER,5411-Private Contractors - General,"£21,400.00"
03-Mar-25,C&FS (P),Cambian Childcare Ltd,TRADE SUPPLIER,5411-Private Contractors - General,"£19,400.00"
03-Mar-25,C&FS (P),Cambian Childcare Ltd,TRADE SUPPLIER,5411-Private Contractors - General,"£22,470.00"
03-Mar-25,C&FS (P),Cambian Childcare Ltd,TRADE SUPPLIER,5411-Private Contractors - General,"£25,400.00"
03-Mar-25,C&FS (P),Cambian Childcare Ltd,TRADE SUPPLIER,5411-Private Contractors - General,"£23,325.96"
03-Mar-25,C&FS (P),Cambian Childcare Ltd,TRADE SUPPLIER,5411-Private Contractors - General,"£22,600.00"
03-Mar-25,C&FS (P),REDACTED PERSONAL DATA,GENERAL,5627-Transfer Payments Education Costs,"£1,000.00"
03-Mar-25,C&FS (P),Compass Community Schools Ltd,TRADE SUPPLIER,5323-External SEN Providers Independent Sch,"£19,983.33"
03-Mar-25,C&FS (P),Compass Community Schools Ltd,TRADE SUPPLIER,5323-External SEN Providers Independent Sch,"£17,526.92"
03-Mar-25,C&FS (P),Compass Community Schools Ltd,TRADE SUPPLIER,5323-External SEN Providers Independent Sch,"£34,079.87"
03-Mar-25,C&FS (P),Compass Community Schools Ltd,TRADE SUPPLIER,5323-External SEN Providers Independent Sch,"£34,666.67"
03-Mar-25,C&FS (P),Compass Community Schools Ltd,TRADE SUPPLIER,5323-External SEN Providers Independent Sch,"£34,079.87"
03-Mar-25,C&FS (P),Compass Community Schools Ltd,TRADE SUPPLIER,5323-External SEN Providers Independent Sch,"£32,550.00"
03-Mar-25,C&FS (P),Compass Community Schools Ltd,TRADE SUPPLIER,5323-External SEN Providers Independent Sch,"£19,983.33"
03-Mar-25,C&FS (P),Compass Community Schools Ltd,TRADE SUPPLIER,5323-External SEN Providers Independent Sch,"£32,550.00"
03-Mar-25,C&FS (P),Compass Community Schools Ltd,TRADE SUPPLIER,5323-External SEN Providers Independent Sch,"£29,083.33"
03-Mar-25,C&FS (P),Compass Community Schools Ltd,TRADE SUPPLIER,5323-External SEN Providers Independent Sch,"£34,079.87"
03-Mar-25,C&FS (P),Compass Community Schools Ltd,TRADE SUPPLIER,5323-External SEN Providers Independent Sch,"£29,083.33"
03-Mar-25,C&FS (P),REDACTED PERSONAL DATA,GENERAL,5627-Transfer Payments Education Costs,"£1,000.00"
03-Mar-25,Environment & Transport (P),Diamond Bus East Midlands,TRADE SUPPLIER,5428-Minimum Cost Contracts,"£3,908.76"
03-Mar-25,Environment & Transport (P),Enterprise Flex E Rent,TRADE SUPPLIER,3301-Vehicle & Plant Hire,£746.46
03-Mar-25,Environment & Transport (P),Enterprise Flex E Rent,TRADE SUPPLIER,3301-Vehicle & Plant Hire,£904.88
03-Mar-25,Environment & Transport (P),Enterprise Flex E Rent,TRADE SUPPLIER,3301-Vehicle & Plant Hire,£750.00
03-Mar-25,Environment & Transport (P),FARRUKH TAXIS LTD,NON TRADE,3125-Transport External Operator Contract,"£3,098.80"
03-Mar-25,Environment & Transport (P),Fleet Factors Ltd,TRADE SUPPLIER,3102-Vehicle & Plant Repairs & Maintenance,"£60,505.28"
03-Mar-25,C&FS (P),REDACTED PERSONAL DATA,GENERAL,5627-Transfer Payments Education Costs,"£1,000.00"
03-Mar-25,C&FS (P),Headzpace Therapeutic Care Ltd,TRADE SUPPLIER,5451-LCT/LAC (Not Fostered),"£42,700.00"
03-Mar-25,C&FS (P),Headzpace Therapeutic Care Ltd,TRADE SUPPLIER,5451-LCT/LAC (Not Fostered),"£59,500.00"
03-Mar-25,C&FS (P),Horizon Care & Education Group Ltd,TRADE SUPPLIER,5411-Private Contractors - General,"£18,000.15"
03-Mar-25,Environment & Transport (P),REDACTED PERSONAL DATA,TRADE INDIVIDUAL,3125-Transport External Operator Contract,"£1,752.00"
03-Mar-25,C&FS (P),REDACTED PERSONAL DATA,TRADE INDIVIDUAL,5323-External SEN Providers Independent Sch,"£1,374.52"
03-Mar-25,Balance Sheet Cost Centres (P),LCC CHILDREN'S AND FAMILY SERVICE,OTHER LOCAL AUTHORITIES,9668-Cash - Floats,"£4,690.62"
03-Mar-25,Environment & Transport (P),REDACTED PERSONAL DATA,TRADE INDIVIDUAL,3125-Transport External Operator Contract,"£1,890.22"
03-Mar-25,Corporate Resources (CR) (P),Matthew Algie & Company Ltd,TRADE SUPPLIER,4504-Provisions Purchases,£860.00
03-Mar-25,Corporate Resources (CR) (P),Matthew Algie & Company Ltd,TRADE SUPPLIER,4504-Provisions Purchases,£960.00
03-Mar-25,C&FS (P),REDACTED PERSONAL DATA,GENERAL,5627-Transfer Payments Education Costs,"£1,000.00"
03-Mar-25,C&FS (P),New Leaf Family Services Ltd,FACTOR,5624-Transfer Payments Sector 17 Other,"£1,898.75"
03-Mar-25,Corporate Resources (CR) (P),Newsquest Media Group Ltd,TRADE SUPPLIER,"4503-Advertising, Publicity & Marketing","£1,500.00"
03-Mar-25,Corporate Resources (CR) (P),Nisbets,TRADE SUPPLIER,4301-Protective Clothing & Uniforms,"£2,471.37"
03-Mar-25,Environment & Transport (P),Nottingham City Transport Ltd,TRADE SUPPLIER,5428-Minimum Cost Contracts,"£5,165.63"
03-Mar-25,Environment & Transport (P),P S TAXIS LTD,TRADE SUPPLIER,3125-Transport External Operator Contract,"£3,798.00"
03-Mar-25,Environment & Transport (P),Premier Taxis Leicester Ltd,TRADE SUPPLIER,3125-Transport External Operator Contract,£722.00
03-Mar-25,Environment & Transport (P),Premier Taxis Leicester Ltd,TRADE SUPPLIER,3124-Other Transport Costs,"£1,144.00"
03-Mar-25,Environment & Transport (P),Premier Taxis Leicester Ltd,TRADE SUPPLIER,3124-Other Transport Costs,£884.00
03-Mar-25,Environment & Transport (P),Premier Taxis Leicester Ltd,TRADE SUPPLIER,3124-Other Transport Costs,"£1,176.00"
03-Mar-25,Environment & Transport (P),Premier Taxis Leicester Ltd,TRADE SUPPLIER,3125-Transport External Operator Contract,£850.00
03-Mar-25,C&FS (P),Purple Ash Ltd,TRADE SUPPLIER,5411-Private Contractors - General,"£24,400.04"
03-Mar-25,C&FS (P),Purple Ash Ltd,TRADE SUPPLIER,5411-Private Contractors - General,"£24,799.88"
03-Mar-25,C&FS (P),Purple Heart Healthcare Agency,TRADE SUPPLIER,5624-Transfer Payments Sector 17 Other,"£6,496.00"
03-Mar-25,Adults & Communities (P),REDACTED PERSONAL DATA,TRADE INDIVIDUAL,4507-Consultants & Specialists,"£1,499.00"
03-Mar-25,C&FS (P),Ragdoll Training & Therapeutic Services Ltd,TRADE SUPPLIER,5445-Adoption Support,£690.00
03-Mar-25,C&FS (P),Redefine Living Ltd,TRADE SUPPLIER,5451-LCT/LAC (Not Fostered),"£1,838.07"
03-Mar-25,Environment & Transport (P),Robert Smyth Academy T/A Tudor Grange Academies Trust,TRADE SUPPLIER,3113-Home to Sch Trans Contract Buses Sec,"£16,815.50"
03-Mar-25,C&FS (P),REDACTED PERSONAL DATA,GENERAL,5627-Transfer Payments Education Costs,"£1,000.00"
03-Mar-25,Environment & Transport (P),Signal Traffic Management Ltd,TRADE SUPPLIER,5411-Private Contractors - General,"£1,384.80"
03-Mar-25,Environment & Transport (P),Signal Traffic Management Ltd,TRADE SUPPLIER,5411-Private Contractors - General,"£10,616.80"
03-Mar-25,Environment & Transport (P),Signal Traffic Management Ltd,TRADE SUPPLIER,5411-Private Contractors - General,"£1,835.18"
03-Mar-25,Corporate Resources (CR) (P),SoloProtect Ltd,TRADE SUPPLIER,4603-IT Software Licenses/Subscription,"£3,975.00"
03-Mar-25,C&FS (P),Young People First Ltd,TRADE SUPPLIER,5411-Private Contractors - General,"£3,454.33"
03-Mar-25,C&FS (P),Young People First Ltd,TRADE SUPPLIER,5411-Private Contractors - General,"£3,454.33"
03-Mar-25,C&FS (P),Young People First Ltd,TRADE SUPPLIER,5411-Private Contractors - General,"£3,454.33"
04-Mar-25,Corporate Resources (CR) (P),AF Blakemore & Son Ltd T/A Blakemore Food Service Ltd,TRADE SUPPLIER,4504-Provisions Purchases,£597.96
04-Mar-25,Corporate Resources (CR) (P),AF Blakemore & Son Ltd T/A Blakemore Food Service Ltd,TRADE SUPPLIER,4504-Provisions Purchases,£667.94
04-Mar-25,Corporate Resources (CR) (P),AF Blakemore & Son Ltd T/A Blakemore Food Service Ltd,TRADE SUPPLIER,4504-Provisions Purchases,£563.03
04-Mar-25,Corporate Resources (CR) (P),AF Blakemore & Son Ltd T/A Blakemore Food Service Ltd,TRADE SUPPLIER,4504-Provisions Purchases,£835.24
04-Mar-25,C&FS (P),Aspire Supported Accommodation Ltd,TRADE SUPPLIER,5411-Private Contractors - General,"£1,200.00"
04-Mar-25,C&FS (P),Aspire Supported Accommodation Ltd,TRADE SUPPLIER,5411-Private Contractors - General,"£3,100.00"
04-Mar-25,C&FS (P),Baca Charity,TRADE SUPPLIER,5411-Private Contractors - General,"£1,612.51"
04-Mar-25,C&FS (P),Baca Charity,TRADE SUPPLIER,5411-Private Contractors - General,"£2,292.51"
04-Mar-25,C&FS (P),Baca Charity,TRADE SUPPLIER,5411-Private Contractors - General,"£2,860.23"
04-Mar-25,C&FS (P),Baca Charity,TRADE SUPPLIER,5411-Private Contractors - General,"£2,368.93"
04-Mar-25,C&FS (P),Bleep 360 Care Ltd,TRADE SUPPLIER,5411-Private Contractors - General,"£39,929.10"
04-Mar-25,Chief Executives (P),Carter Brown The Expert Service Ltd,TRADE SUPPLIER,4507-Consultants & Specialists,"£1,234.70"
04-Mar-25,Chief Executives (P),Carter Brown The Expert Service Ltd,TRADE SUPPLIER,4507-Consultants & Specialists,"£1,971.80"
04-Mar-25,C&FS (P),Compass Childrens Homes Ltd,TRADE SUPPLIER,5411-Private Contractors - General,"£6,479.00"
04-Mar-25,C&FS (P),Creating Tomorrow Multi Academy Trust,TRADE SUPPLIER,5323-External SEN Providers Independent Sch,"£5,773.67"
04-Mar-25,Environment & Transport (P),Duncan Dearden Agricultural Contractor,TRADE SUPPLIER,5411-Private Contractors - General,"£1,626.52"
04-Mar-25,Environment & Transport (P),Duncan Dearden Agricultural Contractor,TRADE SUPPLIER,5411-Private Contractors - General,"£1,014.87"
04-Mar-25,Environment & Transport (P),Duncan Dearden Agricultural Contractor,TRADE SUPPLIER,5411-Private Contractors - General,"£2,400.00"
04-Mar-25,Environment & Transport (P),Duncan Dearden Agricultural Contractor,TRADE SUPPLIER,5411-Private Contractors - General,"£1,598.16"
04-Mar-25,Environment & Transport (P),Duncan Dearden Agricultural Contractor,TRADE SUPPLIER,4507-Consultants & Specialists,£561.27
04-Mar-25,C&FS (P),Esland North Ltd T/A Oracle Care Ltd,TRADE SUPPLIER,5411-Private Contractors - General,"£25,464.29"
04-Mar-25,Environment & Transport (P),ESPO,TRADE SUPPLIER,4102-General Equipment - Purchase & Repairs,£522.95
04-Mar-25,C&FS (P),Esteem Multi Academy Trust,TRADE SUPPLIER,5323-External SEN Providers Independent Sch,"£4,527.14"
04-Mar-25,C&FS (P),Favour Health Ltd,TRADE SUPPLIER,5411-Private Contractors - General,£810.00
04-Mar-25,C&FS (P),Ferntree Support Ltd,TRADE SUPPLIER,5411-Private Contractors - General,"£2,476.28"
04-Mar-25,Environment & Transport (P),First Leicester City Bus Ltd,TRADE SUPPLIER,5428-Minimum Cost Contracts,"£1,319.48"
04-Mar-25,Environment & Transport (P),Firsthose (Leicester) Ltd,TRADE SUPPLIER,3102-Vehicle & Plant Repairs & Maintenance,£557.72
04-Mar-25,Environment & Transport (P),Fleet Factors Ltd,TRADE SUPPLIER,3102-Vehicle & Plant Repairs & Maintenance,"£5,709.02"
04-Mar-25,Corporate Resources (CR) (P),Hands On Mechanical Ltd,TRADE SUPPLIER,2105-Reactive Maintenance M&E,"£2,332.50"
04-Mar-25,C&FS (P),Horizon Supported Accommodation Ltd,TRADE SUPPLIER,5411-Private Contractors - General,"£1,737.24"
04-Mar-25,C&FS (P),Horizon Supported Accommodation Ltd,TRADE SUPPLIER,5411-Private Contractors - General,"£1,737.24"
04-Mar-25,C&FS (P),Horizon Supported Accommodation Ltd,TRADE SUPPLIER,5411-Private Contractors - General,"£1,681.20"
04-Mar-25,C&FS (P),Horizon Supported Accommodation Ltd,TRADE SUPPLIER,5411-Private Contractors - General,"£3,566.24"
04-Mar-25,C&FS (P),Horizon Supported Accommodation Ltd,TRADE SUPPLIER,5411-Private Contractors - General,"£3,566.24"
04-Mar-25,C&FS (P),Horizon Supported Accommodation Ltd,TRADE SUPPLIER,5411-Private Contractors - General,"£3,566.24"
04-Mar-25,C&FS (P),Horizon Supported Accommodation Ltd,TRADE SUPPLIER,5411-Private Contractors - General,"£3,451.20"
04-Mar-25,C&FS (P),Horizon Supported Accommodation Ltd,TRADE SUPPLIER,5411-Private Contractors - General,"£3,336.16"
04-Mar-25,C&FS (P),REDACTED PERSONAL DATA,TRADE INDIVIDUAL,5443-Agency & Contracted Services,"£1,205.00"
04-Mar-25,C&FS (P),Key Transitions Ltd,TRADE SUPPLIER,5451-LCT/LAC (Not Fostered),"£2,072.81"
04-Mar-25,C&FS (P),Keys PCE Ltd,NON TRADE,5411-Private Contractors - General,"£1,589.96"
04-Mar-25,Balance Sheet Cost Centres (P),LCC CHILDREN'S AND FAMILY SERVICE,OTHER LOCAL AUTHORITIES,9668-Cash - Floats,"£6,769.33"
04-Mar-25,C&FS (P),Mavayah Living Ltd,TRADE SUPPLIER,5451-LCT/LAC (Not Fostered),"£5,934.33"
04-Mar-25,Adults & Communities (P),REDACTED PERSONAL DATA,TRADE SUPPLIER,4508-Medical Fees & Treatment,"£4,611.45"
04-Mar-25,Chief Executives (P),Morph Ecological Consultants Ltd,TRADE SUPPLIER,4507-Consultants & Specialists,"£3,270.00"
04-Mar-25,C&FS (P),Newpath Social Care Ltd,TRADE SUPPLIER,5622-Transfer Payments Pocket Money,£851.68
04-Mar-25,C&FS (P),Newpath Social Care Ltd,TRADE SUPPLIER,5622-Transfer Payments Pocket Money,£691.66
04-Mar-25,C&FS (P),Newpath Social Care Ltd,TRADE SUPPLIER,5622-Transfer Payments Pocket Money,£606.15
04-Mar-25,C&FS (P),Newpath Social Care Ltd,TRADE SUPPLIER,5622-Transfer Payments Pocket Money,£521.68
04-Mar-25,Environment & Transport (P),Nikita Autocraft,NON TRADE,3102-Vehicle & Plant Repairs & Maintenance,£816.00
04-Mar-25,C&FS (P),Priority Care Services Ltd,NON TRADE,5411-Private Contractors - General,"£26,571.34"
04-Mar-25,C&FS (P),Redwood Childcare Ltd,NON TRADE,5411-Private Contractors - General,"£25,685.00"
04-Mar-25,C&FS (P),Redwood Childcare Ltd,NON TRADE,5411-Private Contractors - General,"£25,685.00"
04-Mar-25,Chief Executives (P),Risk Solutions,TRADE SUPPLIER,4507-Consultants & Specialists,"£1,931.50"
04-Mar-25,Adults & Communities (P),S&W Mobility Services Ltd,TRADE SUPPLIER,2102-R&M Buildings Service Contracts,"£1,053.75"
04-Mar-25,C&FS (P),Sense Children & Adult Services,NON TRADE,5429-Community/Domiciliary,£521.40
04-Mar-25,C&FS (P),Sense Children & Adult Services,NON TRADE,5429-Community/Domiciliary,£521.40
04-Mar-25,C&FS (P),Sense Children & Adult Services,NON TRADE,5429-Community/Domiciliary,£521.40
04-Mar-25,Environment & Transport (P),Signal Traffic Management Ltd,TRADE SUPPLIER,5411-Private Contractors - General,"£1,505.00"
04-Mar-25,Public Health (P),Turning Point Services Ltd,TRADE SUPPLIER,5443-Agency & Contracted Services,"£1,000.00"
04-Mar-25,Public Health (P),Turning Point Services Ltd,TRADE SUPPLIER,5443-Agency & Contracted Services,£600.00
04-Mar-25,C&FS (P),Witlens Ltd,TRADE SUPPLIER,5429-Community/Domiciliary,£705.00
04-Mar-25,C&FS (P),Witlens Ltd,TRADE SUPPLIER,5429-Community/Domiciliary,"£2,256.00"
04-Mar-25,C&FS (P),Witlens Ltd,TRADE SUPPLIER,5429-Community/Domiciliary,"£1,222.00"
04-Mar-25,C&FS (P),Woodleigh Healthcare Children Services Ltd,TRADE SUPPLIER,5411-Private Contractors - General,"£48,399.96"
04-Mar-25,Adults & Communities (P),Wycliffe Peugeot,TRADE SUPPLIER,2321-Rent & Room Hire,"£20,147.40"
04-Mar-25,Adults & Communities (P),Wycliffe Peugeot,TRADE SUPPLIER,2321-Rent & Room Hire,"£8,614.30"
05-Mar-25,Adults & Communities (P),2M HEATH & HOMECARE SERVICES LTD&&ISHC3873,HOME CARE,5505-Homecare,"£16,313.63"
05-Mar-25,Adults & Communities (P),ABSOLUTE CARE AGENCY&&ISHC2620,HOME CARE,5505-Homecare,"£15,150.59"
05-Mar-25,Adults & Communities (P),ABUNDANT CARE LIMITED&&ISHC6217,HOME CARE,5505-Homecare,£816.23
05-Mar-25,Adults & Communities (P),ACCREDO SUPPORT & DEVELOPMENT LTD&&SUPL525,SUPPORTED LIVING,5506-Supported Living,"£52,198.25"
05-Mar-25,Adults & Communities (P),ADAPTUS CARES LTD&&ISHC5289,HOME CARE,5505-Homecare,"£1,546.19"
05-Mar-25,Adults & Communities (P),ADJUVO CARE & SUPPORT LTD&&SUPL6474,SUPPORTED LIVING,5506-Supported Living,"£38,637.73"
05-Mar-25,Adults & Communities (P),ADVANCE HOUSING & SUPPORT LTD T/A ADVANCE&&SUPL5271,SUPPORTED LIVING,5506-Supported Living,"£1,398.06"
05-Mar-25,Adults & Communities (P),ADVANCE HOUSING & SUPPORT LTD T/A ADVANCE&&SUPL5271,SUPPORTED LIVING,5506-Supported Living,"£13,962.38"
05-Mar-25,Adults & Communities (P),AFFINITY TRUST&&SUPL4188,SUPPORTED LIVING,5506-Supported Living,"£4,930.88"
05-Mar-25,Adults & Communities (P),AFFINITY TRUST&&SUPL4188,SUPPORTED LIVING,5506-Supported Living,"£467,150.22"
