PAYMENT DATE,DEPARTMENT,SUPPLIER NAME,PAY GROUP,ACCOUNT DESCRIPTION,NET AMOUNT 
06-Nov-24,C&FS (P),Compass Childrens Homes Ltd,TRADE SUPPLIER,5411-Private Contractors - General,"£22,475.00"
06-Nov-24,C&FS (P),Compass Childrens Homes Ltd,TRADE SUPPLIER,5411-Private Contractors - General,"£21,351.25"
06-Nov-24,C&FS (P),Compass Childrens Homes Ltd,TRADE SUPPLIER,5411-Private Contractors - General,"£21,750.00"
06-Nov-24,Environment & Transport (P),Crown Cars (Leic) Ltd,TRADE SUPPLIER,3125-Transport External Operator Contract,"£3,677.10"
06-Nov-24,Corporate Resources (CR) (P),Crowndale Foodservices Ltd,TRADE SUPPLIER,4504-Provisions Purchases,£539.90
06-Nov-24,Corporate Resources (CR) (P),Crowndale Foodservices Ltd,TRADE SUPPLIER,4504-Provisions Purchases,£642.62
06-Nov-24,Corporate Resources (CR) (P),Crowndale Foodservices Ltd,TRADE SUPPLIER,4504-Provisions Purchases,"£1,317.55"
06-Nov-24,C&FS (P),Cumbrian Outbound Ltd,TRADE SUPPLIER,5411-Private Contractors - General,"£51,343.75"
06-Nov-24,C&FS (P),Cumbrian Outbound Ltd,TRADE SUPPLIER,5411-Private Contractors - General,"£11,593.75"
06-Nov-24,C&FS (P),REDACTED PERSONAL DATA,GENERAL,5614-Adoption Allowances,"£1,102.71"
06-Nov-24,C&FS (P),Delam Care Ltd,TRADE SUPPLIER,5411-Private Contractors - General,"£21,478.57"
06-Nov-24,Balance Sheet Cost Centres (P),Department For Work & Pensions,GENERAL,9321-Expenditure,£743.00
06-Nov-24,Environment & Transport (P),Derbyshire County Council,OTHER LOCAL AUTHORITIES,3125-Transport External Operator Contract,£966.00
06-Nov-24,Adults & Communities (P),DHC MIDLANDS LTD T/A DIAMOND HOME CARE&&ISHC7331,GENERAL,5501-Nursing,"£6,373.56"
06-Nov-24,Adults & Communities (P),DHC MIDLANDS LTD T/A DIAMOND HOME CARE&&ISHC7331,GENERAL,5501-Nursing,"£3,886.07"
06-Nov-24,Adults & Communities (P),DHC MIDLANDS LTD T/A DIAMOND HOME CARE&&ISHC7331,GENERAL,5501-Nursing,"£6,373.56"
06-Nov-24,Adults & Communities (P),DHC MIDLANDS LTD T/A DIAMOND HOME CARE&&ISHC7331,GENERAL,5501-Nursing,"£6,373.56"
06-Nov-24,Chief Executives (P),DNA Legal Ltd,TRADE SUPPLIER,4507-Consultants & Specialists,"£1,926.00"
06-Nov-24,Chief Executives (P),DNA Legal Ltd,TRADE SUPPLIER,4507-Consultants & Specialists,£757.00
06-Nov-24,Chief Executives (P),DNA Legal Ltd,TRADE SUPPLIER,4507-Consultants & Specialists,"£1,504.00"
06-Nov-24,Environment & Transport (P),Duncan Dearden Agricultural Contractor,TRADE SUPPLIER,5411-Private Contractors - General,"£21,724.00"
06-Nov-24,C&FS (P),REDACTED PERSONAL DATA,GENERAL,5624-Transfer Payments Sector 17 Other,£508.00
06-Nov-24,Environment & Transport (P),Enterprise Flex E Rent,TRADE SUPPLIER,3301-Vehicle & Plant Hire,"£1,746.57"
06-Nov-24,Environment & Transport (P),Enva England Ltd,TRADE SUPPLIER,5411-Private Contractors - General,"£39,242.02"
06-Nov-24,Environment & Transport (P),Enva England Ltd,TRADE SUPPLIER,3102-Vehicle & Plant Repairs & Maintenance,£675.00
06-Nov-24,Environment & Transport (P),Enva England Ltd,TRADE SUPPLIER,5433-Specialist Disposal Costs - Pops (Persistent Organic Pollutants),"£5,714.25"
06-Nov-24,C&FS (P),Esland North Ltd,TRADE SUPPLIER,5411-Private Contractors - General,"£16,287.00"
06-Nov-24,C&FS (P),Esland North Ltd,TRADE SUPPLIER,5411-Private Contractors - General,"£10,010.88"
06-Nov-24,C&FS (P),Esland North Ltd,TRADE SUPPLIER,5411-Private Contractors - General,"£21,402.98"
06-Nov-24,Adults & Communities (P),FOSSE HEALTHCARE LTD&&&&ISHC3231,GENERAL,5501-Nursing,"£7,202.04"
06-Nov-24,Adults & Communities (P),FOSSE HEALTHCARE LTD&&&&ISHC3231,GENERAL,5501-Nursing,"£7,202.04"
06-Nov-24,Adults & Communities (P),FOSSE HEALTHCARE LTD&&&&ISHC3231,GENERAL,5501-Nursing,"£7,202.04"
06-Nov-24,Adults & Communities (P),FOSSE HEALTHCARE LTD&&&&ISHC3231,GENERAL,5501-Nursing,"£4,250.12"
06-Nov-24,C&FS (P),FTM Dance CIC (Forward Thinking Movement),TRADE SUPPLIER,5429-Community/Domiciliary,"£20,685.53"
06-Nov-24,C&FS (P),REDACTED PERSONAL DATA,GENERAL,5642-Foster Parents Fostering Allowances,"£1,543.80"
06-Nov-24,C&FS (P),REDACTED PERSONAL DATA,GENERAL,5642-Foster Parents Fostering Allowances,"£1,316.14"
06-Nov-24,Balance Sheet Cost Centres (P),Gavin Edmondson Solicitors Ltd,NON TRADE,9321-Expenditure,"£1,500.00"
06-Nov-24,Balance Sheet Cost Centres (P),Gavin Edmondson Solicitors Ltd,NON TRADE,9321-Expenditure,"£4,418.00"
06-Nov-24,Environment & Transport (P),GTMS Environmental Services Ltd,TRADE SUPPLIER,4901-Other Expenditure,"£4,782.35"
06-Nov-24,Capital - In Year Spend (P),Hands On Mechanical Ltd,TRADE SUPPLIER,941D-L&B - Building Costs,"£1,210.86"
06-Nov-24,Environment & Transport (P),HaskoningDHV UK Ltd,TRADE SUPPLIER,4507-Consultants & Specialists,"£24,049.00"
06-Nov-24,Environment & Transport (P),Health & Safety Executive (HSE),TRADE SUPPLIER,4532-Other Services,"£2,679.60"
06-Nov-24,C&FS (P),Horizon Care & Education Group Ltd,TRADE SUPPLIER,5411-Private Contractors - General,"£17,732.00"
06-Nov-24,C&FS (P),Horizon Care & Education Group Ltd,TRADE SUPPLIER,5411-Private Contractors - General,"£17,200.97"
06-Nov-24,C&FS (P),Horizon Care & Education Group Ltd,TRADE SUPPLIER,5411-Private Contractors - General,"£17,732.00"
06-Nov-24,C&FS (P),Horizon Care & Education Group Ltd,TRADE SUPPLIER,5411-Private Contractors - General,"£16,731.01"
06-Nov-24,C&FS (P),Horizon Care & Education Group Ltd,TRADE SUPPLIER,5411-Private Contractors - General,"£17,732.00"
06-Nov-24,C&FS (P),Horizon Supported Accommodation Ltd,TRADE SUPPLIER,5451-LCT/LAC (Not Fostered),"£15,646.80"
06-Nov-24,Corporate Resources (CR) (P),Innes England,TRADE SUPPLIER,4507-Consultants & Specialists,£900.00
06-Nov-24,Environment & Transport (P),REDACTED PERSONAL DATA,TRADE INDIVIDUAL,3125-Transport External Operator Contract,"£2,373.00"
06-Nov-24,Environment & Transport (P),REDACTED PERSONAL DATA,TRADE INDIVIDUAL,3125-Transport External Operator Contract,"£1,066.00"
06-Nov-24,C&FS (P),REDACTED PERSONAL DATA,GENERAL,5629-Transfer Payments Section 24,"£1,268.54"
06-Nov-24,Environment & Transport (P),JH Bodyworks Ltd,TRADE SUPPLIER,3102-Vehicle & Plant Repairs & Maintenance,"£1,250.00"
06-Nov-24,Environment & Transport (P),JH Bodyworks Ltd,TRADE SUPPLIER,3102-Vehicle & Plant Repairs & Maintenance,£920.00
06-Nov-24,Environment & Transport (P),Keyline Civils Specialist Ltd,TRADE SUPPLIER,4109-Materials,"£2,276.40"
06-Nov-24,Environment & Transport (P),KGN Taxis Ltd,TRADE SUPPLIER,3125-Transport External Operator Contract,"£1,939.50"
06-Nov-24,Schools Revenue Cost Centres (P),LCC Anstey Latimer CP School A/C,GENERAL,8111-DFE,"£16,777.00"
06-Nov-24,Schools Revenue Cost Centres (P),LCC Anstey Latimer CP School A/C,GENERAL,8111-DFE,"£11,194.00"
06-Nov-24,Schools Revenue Cost Centres (P),LCC Ashby De La Zouch CE Primary School A/C,GENERAL,8111-DFE,"£13,359.00"
06-Nov-24,Schools Revenue Cost Centres (P),LCC Ashby De La Zouch CE Primary School A/C,GENERAL,8111-DFE,"£10,862.00"
06-Nov-24,Schools Revenue Cost Centres (P),LCC Ashby De La Zouch Woodcote Primary School A/C,GENERAL,8111-DFE,"£8,202.00"
06-Nov-24,Schools Revenue Cost Centres (P),LCC Ashby De La Zouch Woodcote Primary School A/C,GENERAL,8111-DFE,"£10,121.00"
06-Nov-24,Schools Revenue Cost Centres (P),LCC Barwell CI School A/C,GENERAL,8111-DFE,"£8,168.00"
06-Nov-24,Schools Revenue Cost Centres (P),LCC Barwell CI School A/C,GENERAL,8111-DFE,"£9,940.00"
06-Nov-24,Schools Revenue Cost Centres (P),LCC Belton CE Primary School A/C,GENERAL,8111-DFE,"£5,132.00"
06-Nov-24,Schools Revenue Cost Centres (P),LCC Belton CE Primary School A/C,GENERAL,8111-DFE,"£9,823.00"
06-Nov-24,Schools Revenue Cost Centres (P),LCC Billesdon Parochial Primary School A/C,GENERAL,8111-DFE,"£4,574.00"
06-Nov-24,Schools Revenue Cost Centres (P),LCC Billesdon Parochial Primary School A/C,GENERAL,8111-DFE,"£9,788.00"
06-Nov-24,Schools Revenue Cost Centres (P),LCC Blaby Thistly Meadow Primary School A/C,GENERAL,8111-DFE,"£12,910.00"
06-Nov-24,Schools Revenue Cost Centres (P),LCC Blaby Thistly Meadow Primary School A/C,GENERAL,8111-DFE,"£10,646.00"
06-Nov-24,Schools Revenue Cost Centres (P),LCC Breedon On The Hill St Hardulphs School A/C,GENERAL,8111-DFE,"£3,463.00"
06-Nov-24,Schools Revenue Cost Centres (P),LCC Breedon On The Hill St Hardulphs School A/C,GENERAL,8111-DFE,"£9,608.00"
06-Nov-24,Schools Revenue Cost Centres (P),LCC Broughton Astley Orchard CE School A/C,GENERAL,8111-DFE,"£8,866.00"
06-Nov-24,Schools Revenue Cost Centres (P),LCC Broughton Astley Orchard CE School A/C,GENERAL,8111-DFE,"£10,302.00"
06-Nov-24,Schools Revenue Cost Centres (P),LCC Buckminster CP School A/C,GENERAL,8111-DFE,"£3,576.00"
06-Nov-24,Schools Revenue Cost Centres (P),LCC Buckminster CP School A/C,GENERAL,8111-DFE,"£9,584.00"
06-Nov-24,Schools Revenue Cost Centres (P),LCC Burbage CE Infants School A/C,GENERAL,8111-DFE,"£10,953.00"
06-Nov-24,Schools Revenue Cost Centres (P),LCC Burbage CE Infants School A/C,GENERAL,8111-DFE,"£10,354.00"
06-Nov-24,Schools Revenue Cost Centres (P),LCC Burbage County Junior School A/C,GENERAL,8111-DFE,"£15,932.00"
06-Nov-24,Schools Revenue Cost Centres (P),LCC Burbage County Junior School A/C,GENERAL,8111-DFE,"£11,445.00"
06-Nov-24,Schools Revenue Cost Centres (P),LCC Burbage Sketchley Hill CP School A/C,GENERAL,8111-DFE,"£23,960.00"
06-Nov-24,Schools Revenue Cost Centres (P),LCC Burbage Sketchley Hill CP School A/C,GENERAL,8111-DFE,"£12,209.00"
06-Nov-24,Schools Revenue Cost Centres (P),LCC Burton On The Wolds CP School A/C,GENERAL,8111-DFE,"£8,686.00"
06-Nov-24,Schools Revenue Cost Centres (P),LCC Burton On The Wolds CP School A/C,GENERAL,8111-DFE,"£10,325.00"
06-Nov-24,Schools Revenue Cost Centres (P),LCC Coalville All Saints CE School A/C,GENERAL,8111-DFE,"£12,415.00"
06-Nov-24,Schools Revenue Cost Centres (P),LCC Coalville All Saints CE School A/C,GENERAL,8111-DFE,"£10,477.00"
06-Nov-24,Schools Revenue Cost Centres (P),LCC Coalville Belvoir Dale County School A/C,GENERAL,8111-DFE,"£15,205.00"
06-Nov-24,Schools Revenue Cost Centres (P),LCC Coalville Belvoir Dale County School A/C,GENERAL,8111-DFE,"£10,827.00"
06-Nov-24,Schools Revenue Cost Centres (P),LCC Coalville Warren Hills CP School A/C,GENERAL,8111-DFE,"£11,334.00"
06-Nov-24,Schools Revenue Cost Centres (P),LCC Coalville Warren Hills CP School A/C,GENERAL,8111-DFE,"£10,319.00"
06-Nov-24,Schools Revenue Cost Centres (P),LCC Congerstone County School A/C,GENERAL,8111-DFE,"£8,387.00"
06-Nov-24,Schools Revenue Cost Centres (P),LCC Congerstone County School A/C,GENERAL,8111-DFE,"£10,302.00"
06-Nov-24,Schools Revenue Cost Centres (P),LCC Cossington CE School A/C,GENERAL,8111-DFE,"£5,508.00"
06-Nov-24,Schools Revenue Cost Centres (P),LCC Cossington CE School A/C,GENERAL,8111-DFE,"£9,847.00"
06-Nov-24,Schools Revenue Cost Centres (P),LCC Countesthorpe Greenfields Primary School A/C,GENERAL,8111-DFE,"£25,844.00"
06-Nov-24,Schools Revenue Cost Centres (P),LCC Countesthorpe Greenfields Primary School A/C,GENERAL,8111-DFE,"£12,396.00"
06-Nov-24,Schools Revenue Cost Centres (P),LCC Diseworth C E Primary School A/C,GENERAL,8111-DFE,"£2,988.00"
06-Nov-24,Schools Revenue Cost Centres (P),LCC Diseworth C E Primary School A/C,GENERAL,8111-DFE,"£9,573.00"
06-Nov-24,Schools Revenue Cost Centres (P),LCC Ellistown CP School A/C,GENERAL,8111-DFE,"£9,480.00"
06-Nov-24,Schools Revenue Cost Centres (P),LCC Ellistown CP School A/C,GENERAL,8111-DFE,"£10,331.00"
06-Nov-24,Schools Revenue Cost Centres (P),LCC Fleckney CE School A/C,GENERAL,8111-DFE,"£18,850.00"
06-Nov-24,Schools Revenue Cost Centres (P),LCC Fleckney CE School A/C,GENERAL,8111-DFE,"£11,603.00"
06-Nov-24,Schools Revenue Cost Centres (P),LCC Glenfield The Hall Primary School A/C,GENERAL,8111-DFE,"£17,323.00"
06-Nov-24,Schools Revenue Cost Centres (P),LCC Glenfield The Hall Primary School A/C,GENERAL,8111-DFE,"£11,363.00"
06-Nov-24,Schools Revenue Cost Centres (P),LCC Great Glen St Cuthberts CE Primary School A/C,GENERAL,8111-DFE,"£14,078.00"
06-Nov-24,Schools Revenue Cost Centres (P),LCC Great Glen St Cuthberts CE Primary School A/C,GENERAL,8111-DFE,"£11,054.00"
06-Nov-24,Schools Revenue Cost Centres (P),LCC Griffydam CP School A/C,GENERAL,8111-DFE,"£5,168.00"
06-Nov-24,Schools Revenue Cost Centres (P),LCC Griffydam CP School A/C,GENERAL,8111-DFE,"£9,812.00"
06-Nov-24,Schools Revenue Cost Centres (P),LCC Groby Elizabeth Woodville County School A/C,GENERAL,8111-DFE,"£9,393.00"
06-Nov-24,Schools Revenue Cost Centres (P),LCC Groby Elizabeth Woodville County School A/C,GENERAL,8111-DFE,"£10,383.00"
06-Nov-24,Schools Revenue Cost Centres (P),LCC Groby Martinshaw County School A/C,GENERAL,8111-DFE,"£9,553.00"
06-Nov-24,Schools Revenue Cost Centres (P),LCC Groby Martinshaw County School A/C,GENERAL,8111-DFE,"£10,343.00"
06-Nov-24,Schools Revenue Cost Centres (P),LCC Hallaton CE School A/C,GENERAL,8111-DFE,"£4,150.00"
06-Nov-24,Schools Revenue Cost Centres (P),LCC Hallaton CE School A/C,GENERAL,8111-DFE,"£9,713.00"
06-Nov-24,Schools Revenue Cost Centres (P),LCC Harby CE School A/C,GENERAL,8111-DFE,"£4,485.00"
06-Nov-24,Schools Revenue Cost Centres (P),LCC Harby CE School A/C,GENERAL,8111-DFE,"£9,678.00"
06-Nov-24,Schools Revenue Cost Centres (P),LCC Hathern CE Primary School A/C,GENERAL,8111-DFE,"£9,036.00"
06-Nov-24,Schools Revenue Cost Centres (P),LCC Hathern CE Primary School A/C,GENERAL,8111-DFE,"£10,313.00"
06-Nov-24,Schools Revenue Cost Centres (P),LCC Heather County School A/C,GENERAL,8111-DFE,"£5,674.00"
06-Nov-24,Schools Revenue Cost Centres (P),LCC Heather County School A/C,GENERAL,8111-DFE,"£9,923.00"
06-Nov-24,Schools Revenue Cost Centres (P),LCC Hemington County Primary School A/C,GENERAL,8111-DFE,"£3,732.00"
06-Nov-24,Schools Revenue Cost Centres (P),LCC Hemington County Primary School A/C,GENERAL,8111-DFE,"£9,648.00"
06-Nov-24,Schools Revenue Cost Centres (P),LCC Hinckley St Marys C of E Primary School,GENERAL,8111-DFE,"£12,247.00"
06-Nov-24,Schools Revenue Cost Centres (P),LCC Hinckley St Marys C of E Primary School,GENERAL,8111-DFE,"£10,669.00"
06-Nov-24,Schools Revenue Cost Centres (P),LCC Hinckley Westfield CI School A/C,GENERAL,8111-DFE,"£12,904.00"
06-Nov-24,Schools Revenue Cost Centres (P),LCC Hinckley Westfield CI School A/C,GENERAL,8111-DFE,"£10,413.00"
06-Nov-24,Schools Revenue Cost Centres (P),LCC Hinckley Westfield CJ School A/C,GENERAL,8111-DFE,"£17,282.00"
06-Nov-24,Schools Revenue Cost Centres (P),LCC Hinckley Westfield CJ School A/C,GENERAL,8111-DFE,"£11,468.00"
06-Nov-24,Schools Revenue Cost Centres (P),LCC Hose CE School A/C,GENERAL,8111-DFE,"£3,169.00"
06-Nov-24,Schools Revenue Cost Centres (P),LCC Hose CE School A/C,GENERAL,8111-DFE,"£9,590.00"
06-Nov-24,Schools Revenue Cost Centres (P),LCC Hugglescote CP School A/C,GENERAL,8111-DFE,"£21,036.00"
06-Nov-24,Schools Revenue Cost Centres (P),LCC Hugglescote CP School A/C,GENERAL,8111-DFE,"£11,690.00"
06-Nov-24,Schools Revenue Cost Centres (P),LCC Ibstock CJ School A/C,GENERAL,8111-DFE,"£15,460.00"
06-Nov-24,Schools Revenue Cost Centres (P),LCC Ibstock CJ School A/C,GENERAL,8111-DFE,"£11,270.00"
06-Nov-24,Schools Revenue Cost Centres (P),LCC Ibstock St Denys CE Infants School A/C,GENERAL,8111-DFE,"£11,267.00"
06-Nov-24,Schools Revenue Cost Centres (P),LCC Ibstock St Denys CE Infants School A/C,GENERAL,8111-DFE,"£10,255.00"
06-Nov-24,Schools Revenue Cost Centres (P),LCC Kegworth CP School A/C,GENERAL,8111-DFE,"£10,534.00"
06-Nov-24,Schools Revenue Cost Centres (P),LCC Kegworth CP School A/C,GENERAL,8111-DFE,"£10,459.00"
06-Nov-24,Schools Revenue Cost Centres (P),LCC Kilby CE School A/C,GENERAL,8111-DFE,"£4,661.00"
06-Nov-24,Schools Revenue Cost Centres (P),LCC Kilby CE School A/C,GENERAL,8111-DFE,"£9,771.00"
06-Nov-24,Schools Revenue Cost Centres (P),LCC Little Bowden CP School A/C,GENERAL,8111-DFE,"£15,711.00"
06-Nov-24,Schools Revenue Cost Centres (P),LCC Little Bowden CP School A/C,GENERAL,8111-DFE,"£11,253.00"
06-Nov-24,Schools Revenue Cost Centres (P),LCC Long Clawson CE School A/C,GENERAL,8111-DFE,"£3,530.00"
06-Nov-24,Schools Revenue Cost Centres (P),LCC Long Clawson CE School A/C,GENERAL,8111-DFE,"£9,549.00"
06-Nov-24,Schools Revenue Cost Centres (P),LCC Long Whatton Primary School A/C,GENERAL,8111-DFE,"£4,961.00"
06-Nov-24,Schools Revenue Cost Centres (P),LCC Long Whatton Primary School A/C,GENERAL,8111-DFE,"£9,794.00"
06-Nov-24,Schools Revenue Cost Centres (P),LCC Loughborough Ashmount School A/C,GENERAL,8111-DFE,"£9,777.00"
06-Nov-24,Schools Revenue Cost Centres (P),LCC Loughborough Booth Wood CP School A/C,GENERAL,8111-DFE,"£10,450.00"
06-Nov-24,Schools Revenue Cost Centres (P),LCC Loughborough Booth Wood CP School A/C,GENERAL,8111-DFE,"£10,401.00"
06-Nov-24,Schools Revenue Cost Centres (P),LCC Loughborough Thorpe Acre County Junior School A/C,GENERAL,8111-DFE,"£10,329.00"
06-Nov-24,Schools Revenue Cost Centres (P),LCC Loughborough Thorpe Acre County Junior School A/C,GENERAL,8111-DFE,"£10,430.00"
06-Nov-24,Schools Revenue Cost Centres (P),LCC Loughborough Thorpe Acre Infant School A/C,GENERAL,8111-DFE,"£7,898.00"
06-Nov-24,Schools Revenue Cost Centres (P),LCC Loughborough Thorpe Acre Infant School A/C,GENERAL,8111-DFE,"£9,893.00"
06-Nov-24,Schools Revenue Cost Centres (P),LCC Melton Mowbray Birch Wood School A/C,GENERAL,8111-DFE,"£9,707.00"
06-Nov-24,Schools Revenue Cost Centres (P),LCC Moira Primary School,GENERAL,8111-DFE,"£10,056.00"
06-Nov-24,Schools Revenue Cost Centres (P),LCC Moira Primary School,GENERAL,8111-DFE,"£10,325.00"
06-Nov-24,Schools Revenue Cost Centres (P),LCC New Swannington Primary School A/C,GENERAL,8111-DFE,"£8,629.00"
06-Nov-24,Schools Revenue Cost Centres (P),LCC New Swannington Primary School A/C,GENERAL,8111-DFE,"£10,273.00"
06-Nov-24,Schools Revenue Cost Centres (P),LCC Newbold Coleorton CE School A/C,GENERAL,8111-DFE,"£2,921.00"
06-Nov-24,Schools Revenue Cost Centres (P),LCC Newbold Coleorton CE School A/C,GENERAL,8111-DFE,"£9,526.00"
06-Nov-24,Schools Revenue Cost Centres (P),LCC Newbold Verdon CP School A/C,GENERAL,8111-DFE,"£11,096.00"
06-Nov-24,Schools Revenue Cost Centres (P),LCC Newbold Verdon CP School A/C,GENERAL,8111-DFE,"£10,523.00"
06-Nov-24,Schools Revenue Cost Centres (P),LCC Newton Burgoland CP School A/C,GENERAL,8111-DFE,"£4,770.00"
06-Nov-24,Schools Revenue Cost Centres (P),LCC Newton Burgoland CP School A/C,GENERAL,8111-DFE,"£9,783.00"
06-Nov-24,Schools Revenue Cost Centres (P),LCC Quorn St Bartholomews CE Primary School A/C,GENERAL,8111-DFE,"£21,135.00"
06-Nov-24,Schools Revenue Cost Centres (P),LCC Quorn St Bartholomews CE Primary School A/C,GENERAL,8111-DFE,"£11,947.00"
06-Nov-24,Schools Revenue Cost Centres (P),LCC Sheepy Magna CE School A/C,GENERAL,8111-DFE,"£5,400.00"
06-Nov-24,Schools Revenue Cost Centres (P),LCC Sheepy Magna CE School A/C,GENERAL,8111-DFE,"£9,864.00"
06-Nov-24,Schools Revenue Cost Centres (P),LCC Shepshed Oxley CP School A/C,GENERAL,8111-DFE,"£11,752.00"
06-Nov-24,Schools Revenue Cost Centres (P),LCC Shepshed Oxley CP School A/C,GENERAL,8111-DFE,"£10,617.00"
06-Nov-24,Schools Revenue Cost Centres (P),LCC Shepshed St Botolphs CE Primary School A/C,GENERAL,8111-DFE,"£14,924.00"
06-Nov-24,Schools Revenue Cost Centres (P),LCC Shepshed St Botolphs CE Primary School A/C,GENERAL,8111-DFE,"£11,002.00"
06-Nov-24,Schools Revenue Cost Centres (P),LCC Stathern CP School A/C,GENERAL,8111-DFE,"£4,936.00"
06-Nov-24,Schools Revenue Cost Centres (P),LCC Stathern CP School A/C,GENERAL,8111-DFE,"£9,818.00"
06-Nov-24,Schools Revenue Cost Centres (P),LCC Swithland St Leonards CE School A/C,GENERAL,8111-DFE,"£4,414.00"
06-Nov-24,Schools Revenue Cost Centres (P),LCC Swithland St Leonards CE School A/C,GENERAL,8111-DFE,"£9,742.00"
06-Nov-24,Schools Revenue Cost Centres (P),LCC Thurlaston CE Primary School A/C,GENERAL,8111-DFE,"£4,569.00"
06-Nov-24,Schools Revenue Cost Centres (P),LCC Thurlaston CE Primary School A/C,GENERAL,8111-DFE,"£9,748.00"
06-Nov-24,Schools Revenue Cost Centres (P),LCC Whitwick CE Primary School A/C,GENERAL,8111-DFE,"£16,738.00"
06-Nov-24,Schools Revenue Cost Centres (P),LCC Whitwick CE Primary School A/C,GENERAL,8111-DFE,"£11,253.00"
06-Nov-24,Schools Revenue Cost Centres (P),LCC Wigston Thythorn Field CP School A/C,GENERAL,8111-DFE,"£9,464.00"
06-Nov-24,Schools Revenue Cost Centres (P),LCC Wigston Thythorn Field CP School A/C,GENERAL,8111-DFE,"£10,337.00"
06-Nov-24,Schools Revenue Cost Centres (P),LCC Woodstone County School A/C,GENERAL,8111-DFE,"£9,682.00"
06-Nov-24,Schools Revenue Cost Centres (P),LCC Woodstone County School A/C,GENERAL,8111-DFE,"£10,378.00"
06-Nov-24,Schools Revenue Cost Centres (P),LCC Worthington Primary School A/C,GENERAL,8111-DFE,"£4,170.00"
06-Nov-24,Schools Revenue Cost Centres (P),LCC Worthington Primary School A/C,GENERAL,8111-DFE,"£9,648.00"
06-Nov-24,Schools Revenue Cost Centres (P),LCC Wymeswold CE School A/C,GENERAL,8111-DFE,"£5,767.00"
06-Nov-24,Schools Revenue Cost Centres (P),LCC Wymeswold CE School A/C,GENERAL,8111-DFE,"£9,911.00"
06-Nov-24,C&FS (P),Leicester Grammar School,NON TRADE,5323-External SEN Providers Independent Sch,"£45,301.65"
06-Nov-24,Environment & Transport (P),Loughborough Gospel Hall Trust,NON TRADE,8327-Fees & Charges Section 38,"£1,500.00"
06-Nov-24,Corporate Resources (CR) (P),Mastek Systems Company Ltd,TRADE SUPPLIER,4604-IT Equipment Repairs & Maintenance,"£109,917.16"
06-Nov-24,Environment & Transport (P),Master Cabs Leicester Ltd,TRADE SUPPLIER,3125-Transport External Operator Contract,"£1,113.00"
06-Nov-24,Environment & Transport (P),Master Cabs Leicester Ltd,TRADE SUPPLIER,3125-Transport External Operator Contract,"£1,680.00"
06-Nov-24,Environment & Transport (P),Master Cabs Leicester Ltd,TRADE SUPPLIER,3125-Transport External Operator Contract,"£1,782.00"
06-Nov-24,Environment & Transport (P),Master Cabs Leicester Ltd,TRADE SUPPLIER,3125-Transport External Operator Contract,"£2,709.00"
06-Nov-24,Environment & Transport (P),Master Cabs Leicester Ltd,TRADE SUPPLIER,3125-Transport External Operator Contract,"£2,919.00"
06-Nov-24,Environment & Transport (P),Master Cabs Leicester Ltd,TRADE SUPPLIER,3125-Transport External Operator Contract,"£1,029.00"
06-Nov-24,Environment & Transport (P),Master Cabs Leicester Ltd,TRADE SUPPLIER,3125-Transport External Operator Contract,"£1,479.00"
06-Nov-24,Environment & Transport (P),Master Cabs Leicester Ltd,TRADE SUPPLIER,3125-Transport External Operator Contract,"£3,717.00"
06-Nov-24,Environment & Transport (P),Master Cabs Leicester Ltd,TRADE SUPPLIER,3125-Transport External Operator Contract,"£3,087.00"
06-Nov-24,Environment & Transport (P),Master Cabs Leicester Ltd,TRADE SUPPLIER,3125-Transport External Operator Contract,"£2,640.00"
06-Nov-24,Environment & Transport (P),Master Cabs Leicester Ltd,TRADE SUPPLIER,3125-Transport External Operator Contract,"£2,373.00"
06-Nov-24,Environment & Transport (P),Master Cabs Leicester Ltd,TRADE SUPPLIER,3125-Transport External Operator Contract,"£1,032.00"
06-Nov-24,Environment & Transport (P),Master Cabs Leicester Ltd,TRADE SUPPLIER,3125-Transport External Operator Contract,"£2,667.00"
06-Nov-24,Environment & Transport (P),Master Cabs Leicester Ltd,TRADE SUPPLIER,3125-Transport External Operator Contract,"£2,310.00"
06-Nov-24,Adults & Communities (P),Mental Health Matters,GENERAL,5316-Voluntary Sector Contract Support,"£14,450.08"
06-Nov-24,Environment & Transport (P),REDACTED PERSONAL DATA,NON TRADE,3125-Transport External Operator Contract,£570.00
06-Nov-24,C&FS (P),REDACTED PERSONAL DATA,GENERAL,5612-Special Guardianship Allowance,"£1,387.29"
06-Nov-24,Corporate Resources (CR) (P),Midland Foods Ltd,TRADE SUPPLIER,4504-Provisions Purchases,£516.57
06-Nov-24,Corporate Resources (CR) (P),Midland Foods Ltd,TRADE SUPPLIER,4504-Provisions Purchases,"£15,262.82"
06-Nov-24,Corporate Resources (CR) (P),Midland Foods Ltd,TRADE SUPPLIER,4504-Provisions Purchases,"£12,250.53"
06-Nov-24,Corporate Resources (CR) (P),Midland Foods Ltd,TRADE SUPPLIER,4504-Provisions Purchases,"£9,468.61"
06-Nov-24,Environment & Transport (P),Midland Quarry Products Ltd,TRADE SUPPLIER,4109-Materials,£604.86
06-Nov-24,Environment & Transport (P),Midland Quarry Products Ltd,TRADE SUPPLIER,4109-Materials,"£1,029.74"
06-Nov-24,Environment & Transport (P),Midlands Road Safety Ltd,TRADE SUPPLIER,5443-Agency & Contracted Services,£800.00
