PAYMENT DATE,DEPARTMENT,SUPPLIER NAME,PAY GROUP,ACCOUNT DESCRIPTION,NET AMOUNT 
10-May-24,Corporate Resources (CR) (P),Proudcastle Ltd,TRADE SUPPLIER,2102-R&M Buildings Service Contracts,£505.00
10-May-24,Corporate Resources (CR) (P),Proudcastle Ltd,TRADE SUPPLIER,2102-R&M Buildings Service Contracts,"£3,200.00"
10-May-24,Corporate Resources (CR) (P),Proudcastle Ltd,TRADE SUPPLIER,2102-R&M Buildings Service Contracts,£505.00
10-May-24,Corporate Resources (CR) (P),Proudcastle Ltd,TRADE SUPPLIER,2102-R&M Buildings Service Contracts,£600.00
10-May-24,Corporate Resources (CR) (P),Proudcastle Ltd,TRADE SUPPLIER,2102-R&M Buildings Service Contracts,£505.00
10-May-24,Corporate Resources (CR) (P),Proudcastle Ltd,TRADE SUPPLIER,2102-R&M Buildings Service Contracts,£505.00
10-May-24,Corporate Resources (CR) (P),Proudcastle Ltd,TRADE SUPPLIER,2102-R&M Buildings Service Contracts,£505.00
10-May-24,Corporate Resources (CR) (P),Proudcastle Ltd,TRADE SUPPLIER,2102-R&M Buildings Service Contracts,£505.00
10-May-24,Corporate Resources (CR) (P),Proudcastle Ltd,TRADE SUPPLIER,2102-R&M Buildings Service Contracts,£800.00
10-May-24,Corporate Resources (CR) (P),Proudcastle Ltd,TRADE SUPPLIER,2102-R&M Buildings Service Contracts,"£15,560.00"
10-May-24,Corporate Resources (CR) (P),Proudcastle Ltd,TRADE SUPPLIER,2102-R&M Buildings Service Contracts,"£1,600.00"
10-May-24,Corporate Resources (CR) (P),Proudcastle Ltd,TRADE SUPPLIER,2102-R&M Buildings Service Contracts,£505.00
10-May-24,Corporate Resources (CR) (P),Proudcastle Ltd,TRADE SUPPLIER,2102-R&M Buildings Service Contracts,£505.00
10-May-24,Corporate Resources (CR) (P),Proudcastle Ltd,TRADE SUPPLIER,2102-R&M Buildings Service Contracts,£505.00
10-May-24,Corporate Resources (CR) (P),Proudcastle Ltd,TRADE SUPPLIER,2102-R&M Buildings Service Contracts,"£4,500.00"
10-May-24,Corporate Resources (CR) (P),Proudcastle Ltd,TRADE SUPPLIER,2102-R&M Buildings Service Contracts,"£1,100.00"
10-May-24,Corporate Resources (CR) (P),Proudcastle Ltd,TRADE SUPPLIER,2102-R&M Buildings Service Contracts,£600.00
10-May-24,Corporate Resources (CR) (P),Proudcastle Ltd,TRADE SUPPLIER,2102-R&M Buildings Service Contracts,£600.00
10-May-24,Corporate Resources (CR) (P),Proudcastle Ltd,TRADE SUPPLIER,2102-R&M Buildings Service Contracts,£800.00
10-May-24,Corporate Resources (CR) (P),Proudcastle Ltd,TRADE SUPPLIER,2102-R&M Buildings Service Contracts,£600.00
10-May-24,Corporate Resources (CR) (P),Proudcastle Ltd,TRADE SUPPLIER,2102-R&M Buildings Service Contracts,£600.00
10-May-24,Corporate Resources (CR) (P),Proudcastle Ltd,TRADE SUPPLIER,2102-R&M Buildings Service Contracts,£600.00
10-May-24,Corporate Resources (CR) (P),Proudcastle Ltd,TRADE SUPPLIER,2102-R&M Buildings Service Contracts,£600.00
10-May-24,Corporate Resources (CR) (P),Proudcastle Ltd,TRADE SUPPLIER,2102-R&M Buildings Service Contracts,£505.00
10-May-24,Corporate Resources (CR) (P),Proudcastle Ltd,TRADE SUPPLIER,2102-R&M Buildings Service Contracts,£600.00
10-May-24,Corporate Resources (CR) (P),Proudcastle Ltd,TRADE SUPPLIER,2102-R&M Buildings Service Contracts,£505.00
10-May-24,Corporate Resources (CR) (P),Proudcastle Ltd,TRADE SUPPLIER,2102-R&M Buildings Service Contracts,£505.00
10-May-24,Corporate Resources (CR) (P),Proudcastle Ltd,TRADE SUPPLIER,2102-R&M Buildings Service Contracts,£505.00
10-May-24,Corporate Resources (CR) (P),Proudcastle Ltd,TRADE SUPPLIER,2102-R&M Buildings Service Contracts,£885.00
10-May-24,Corporate Resources (CR) (P),Proudcastle Ltd,TRADE SUPPLIER,2101-R&M Buildings,£505.00
10-May-24,Corporate Resources (CR) (P),Proudcastle Ltd,TRADE SUPPLIER,2102-R&M Buildings Service Contracts,£750.00
10-May-24,Corporate Resources (CR) (P),Proudcastle Ltd,TRADE SUPPLIER,2102-R&M Buildings Service Contracts,£800.00
10-May-24,Corporate Resources (CR) (P),Proudcastle Ltd,TRADE SUPPLIER,2102-R&M Buildings Service Contracts,£505.00
10-May-24,Corporate Resources (CR) (P),Proudcastle Ltd,TRADE SUPPLIER,2102-R&M Buildings Service Contracts,£505.00
10-May-24,Corporate Resources (CR) (P),Proudcastle Ltd,TRADE SUPPLIER,2101-R&M Buildings,£505.00
10-May-24,Corporate Resources (CR) (P),Proudcastle Ltd,TRADE SUPPLIER,2102-R&M Buildings Service Contracts,£800.00
10-May-24,Corporate Resources (CR) (P),Proudcastle Ltd,TRADE SUPPLIER,2102-R&M Buildings Service Contracts,£505.00
10-May-24,Corporate Resources (CR) (P),Proudcastle Ltd,TRADE SUPPLIER,2102-R&M Buildings Service Contracts,£800.00
10-May-24,Corporate Resources (CR) (P),Proudcastle Ltd,TRADE SUPPLIER,2102-R&M Buildings Service Contracts,£600.00
10-May-24,Corporate Resources (CR) (P),Proudcastle Ltd,TRADE SUPPLIER,2102-R&M Buildings Service Contracts,£900.00
10-May-24,Corporate Resources (CR) (P),Proudcastle Ltd,TRADE SUPPLIER,2101-R&M Buildings,£505.00
10-May-24,Corporate Resources (CR) (P),Proudcastle Ltd,TRADE SUPPLIER,2102-R&M Buildings Service Contracts,£505.00
10-May-24,Corporate Resources (CR) (P),Proudcastle Ltd,TRADE SUPPLIER,2102-R&M Buildings Service Contracts,£505.00
10-May-24,Corporate Resources (CR) (P),Proudcastle Ltd,TRADE SUPPLIER,2102-R&M Buildings Service Contracts,£505.00
10-May-24,Corporate Resources (CR) (P),Proudcastle Ltd,TRADE SUPPLIER,2102-R&M Buildings Service Contracts,"£4,015.00"
10-May-24,Corporate Resources (CR) (P),Proudcastle Ltd,TRADE SUPPLIER,2102-R&M Buildings Service Contracts,£505.00
10-May-24,Corporate Resources (CR) (P),Proudcastle Ltd,TRADE SUPPLIER,2102-R&M Buildings Service Contracts,"£2,250.00"
10-May-24,Corporate Resources (CR) (P),Proudcastle Ltd,TRADE SUPPLIER,2102-R&M Buildings Service Contracts,£505.00
10-May-24,Corporate Resources (CR) (P),Proudcastle Ltd,TRADE SUPPLIER,2102-R&M Buildings Service Contracts,£505.00
10-May-24,Corporate Resources (CR) (P),Proudcastle Ltd,TRADE SUPPLIER,2102-R&M Buildings Service Contracts,£600.00
10-May-24,Corporate Resources (CR) (P),Proudcastle Ltd,TRADE SUPPLIER,2102-R&M Buildings Service Contracts,£505.00
10-May-24,Corporate Resources (CR) (P),Proudcastle Ltd,TRADE SUPPLIER,2102-R&M Buildings Service Contracts,£505.00
10-May-24,Corporate Resources (CR) (P),Proudcastle Ltd,TRADE SUPPLIER,2105-Reactive Maintenance M&E,"£2,500.00"
10-May-24,Corporate Resources (CR) (P),Proudcastle Ltd,TRADE SUPPLIER,2102-R&M Buildings Service Contracts,£600.00
10-May-24,Corporate Resources (CR) (P),Proudcastle Ltd,TRADE SUPPLIER,2102-R&M Buildings Service Contracts,£600.00
10-May-24,Corporate Resources (CR) (P),Proudcastle Ltd,TRADE SUPPLIER,2102-R&M Buildings Service Contracts,£885.00
10-May-24,Corporate Resources (CR) (P),Proudcastle Ltd,TRADE SUPPLIER,2102-R&M Buildings Service Contracts,£505.00
10-May-24,Corporate Resources (CR) (P),Proudcastle Ltd,TRADE SUPPLIER,2102-R&M Buildings Service Contracts,£505.00
10-May-24,Corporate Resources (CR) (P),Proudcastle Ltd,TRADE SUPPLIER,2102-R&M Buildings Service Contracts,£600.00
10-May-24,Corporate Resources (CR) (P),Proudcastle Ltd,TRADE SUPPLIER,2101-R&M Buildings,£600.00
10-May-24,Corporate Resources (CR) (P),Proudcastle Ltd,TRADE SUPPLIER,2102-R&M Buildings Service Contracts,£600.00
10-May-24,Corporate Resources (CR) (P),Proudcastle Ltd,TRADE SUPPLIER,2102-R&M Buildings Service Contracts,£885.00
10-May-24,Corporate Resources (CR) (P),Proudcastle Ltd,TRADE SUPPLIER,2102-R&M Buildings Service Contracts,£505.00
10-May-24,Corporate Resources (CR) (P),Proudcastle Ltd,TRADE SUPPLIER,2102-R&M Buildings Service Contracts,£900.00
10-May-24,Corporate Resources (CR) (P),Proudcastle Ltd,TRADE SUPPLIER,2102-R&M Buildings Service Contracts,£800.00
10-May-24,Corporate Resources (CR) (P),Proudcastle Ltd,TRADE SUPPLIER,2101-R&M Buildings,£505.00
10-May-24,Corporate Resources (CR) (P),Proudcastle Ltd,TRADE SUPPLIER,2102-R&M Buildings Service Contracts,£505.00
10-May-24,Corporate Resources (CR) (P),Proudcastle Ltd,TRADE SUPPLIER,2102-R&M Buildings Service Contracts,£505.00
10-May-24,Corporate Resources (CR) (P),Proudcastle Ltd,TRADE SUPPLIER,2102-R&M Buildings Service Contracts,£505.00
10-May-24,Corporate Resources (CR) (P),Proudcastle Ltd,TRADE SUPPLIER,2102-R&M Buildings Service Contracts,£505.00
10-May-24,Corporate Resources (CR) (P),Proudcastle Ltd,TRADE SUPPLIER,2102-R&M Buildings Service Contracts,£505.00
10-May-24,Corporate Resources (CR) (P),Proudcastle Ltd,TRADE SUPPLIER,2102-R&M Buildings Service Contracts,£505.00
10-May-24,Corporate Resources (CR) (P),Proudcastle Ltd,TRADE SUPPLIER,2102-R&M Buildings Service Contracts,"£33,500.00"
10-May-24,Corporate Resources (CR) (P),Proudcastle Ltd,TRADE SUPPLIER,2102-R&M Buildings Service Contracts,£600.00
10-May-24,Corporate Resources (CR) (P),Proudcastle Ltd,TRADE SUPPLIER,2102-R&M Buildings Service Contracts,£600.00
10-May-24,Corporate Resources (CR) (P),Proudcastle Ltd,TRADE SUPPLIER,2102-R&M Buildings Service Contracts,"£1,100.00"
10-May-24,Corporate Resources (CR) (P),Proudcastle Ltd,TRADE SUPPLIER,2102-R&M Buildings Service Contracts,£700.00
10-May-24,Corporate Resources (CR) (P),Proudcastle Ltd,TRADE SUPPLIER,2102-R&M Buildings Service Contracts,£800.00
10-May-24,Corporate Resources (CR) (P),Proudcastle Ltd,TRADE SUPPLIER,2102-R&M Buildings Service Contracts,£505.00
10-May-24,Corporate Resources (CR) (P),Proudcastle Ltd,TRADE SUPPLIER,2102-R&M Buildings Service Contracts,£505.00
10-May-24,Corporate Resources (CR) (P),Proudcastle Ltd,TRADE SUPPLIER,2102-R&M Buildings Service Contracts,£505.00
10-May-24,Corporate Resources (CR) (P),Proudcastle Ltd,TRADE SUPPLIER,2102-R&M Buildings Service Contracts,£505.00
10-May-24,Corporate Resources (CR) (P),Proudcastle Ltd,TRADE SUPPLIER,2102-R&M Buildings Service Contracts,"£1,600.00"
10-May-24,Corporate Resources (CR) (P),Proudcastle Ltd,TRADE SUPPLIER,2102-R&M Buildings Service Contracts,£800.00
10-May-24,Corporate Resources (CR) (P),Proudcastle Ltd,TRADE SUPPLIER,2102-R&M Buildings Service Contracts,£505.00
10-May-24,Corporate Resources (CR) (P),Proudcastle Ltd,TRADE SUPPLIER,2102-R&M Buildings Service Contracts,£505.00
10-May-24,Corporate Resources (CR) (P),Proudcastle Ltd,TRADE SUPPLIER,2101-R&M Buildings,£600.00
10-May-24,Corporate Resources (CR) (P),Proudcastle Ltd,TRADE SUPPLIER,2102-R&M Buildings Service Contracts,"£4,500.00"
10-May-24,Corporate Resources (CR) (P),Proudcastle Ltd,TRADE SUPPLIER,2102-R&M Buildings Service Contracts,£505.00
10-May-24,Corporate Resources (CR) (P),Proudcastle Ltd,TRADE SUPPLIER,2102-R&M Buildings Service Contracts,£505.00
10-May-24,Corporate Resources (CR) (P),Proudcastle Ltd,TRADE SUPPLIER,2102-R&M Buildings Service Contracts,£505.00
10-May-24,Corporate Resources (CR) (P),Proudcastle Ltd,TRADE SUPPLIER,2102-R&M Buildings Service Contracts,£505.00
10-May-24,Corporate Resources (CR) (P),Proudcastle Ltd,TRADE SUPPLIER,2102-R&M Buildings Service Contracts,"£1,450.00"
10-May-24,Corporate Resources (CR) (P),Proudcastle Ltd,TRADE SUPPLIER,2102-R&M Buildings Service Contracts,£505.00
10-May-24,Corporate Resources (CR) (P),Proudcastle Ltd,TRADE SUPPLIER,2102-R&M Buildings Service Contracts,£505.00
10-May-24,Corporate Resources (CR) (P),Proudcastle Ltd,TRADE SUPPLIER,2102-R&M Buildings Service Contracts,£505.00
10-May-24,Corporate Resources (CR) (P),Proudcastle Ltd,TRADE SUPPLIER,2102-R&M Buildings Service Contracts,£505.00
10-May-24,Corporate Resources (CR) (P),Proudcastle Ltd,TRADE SUPPLIER,2102-R&M Buildings Service Contracts,£505.00
10-May-24,Corporate Resources (CR) (P),Proudcastle Ltd,TRADE SUPPLIER,2102-R&M Buildings Service Contracts,£505.00
10-May-24,Corporate Resources (CR) (P),Proudcastle Ltd,TRADE SUPPLIER,2102-R&M Buildings Service Contracts,"£1,100.00"
10-May-24,Corporate Resources (CR) (P),Proudcastle Ltd,TRADE SUPPLIER,2102-R&M Buildings Service Contracts,"£1,050.00"
10-May-24,Corporate Resources (CR) (P),Proudcastle Ltd,TRADE SUPPLIER,2102-R&M Buildings Service Contracts,£600.00
10-May-24,Corporate Resources (CR) (P),Proudcastle Ltd,TRADE SUPPLIER,2102-R&M Buildings Service Contracts,£600.00
10-May-24,Corporate Resources (CR) (P),Proudcastle Ltd,TRADE SUPPLIER,2102-R&M Buildings Service Contracts,£505.00
10-May-24,Corporate Resources (CR) (P),Proudcastle Ltd,TRADE SUPPLIER,2101-R&M Buildings,£505.00
10-May-24,Corporate Resources (CR) (P),Proudcastle Ltd,TRADE SUPPLIER,2102-R&M Buildings Service Contracts,"£4,500.00"
10-May-24,Corporate Resources (CR) (P),Proudcastle Ltd,TRADE SUPPLIER,2101-R&M Buildings,£900.00
10-May-24,Corporate Resources (CR) (P),Proudcastle Ltd,TRADE SUPPLIER,2102-R&M Buildings Service Contracts,"£6,600.00"
10-May-24,Corporate Resources (CR) (P),Proudcastle Ltd,TRADE SUPPLIER,2102-R&M Buildings Service Contracts,£800.00
10-May-24,Environment & Transport (P),Raichas Travel,TRADE SUPPLIER,3113-Home to Sch Trans Contract Buses Sec,"£5,400.00"
10-May-24,Environment & Transport (P),Raichas Travel,TRADE SUPPLIER,3303-Taxi Hire,"£2,160.00"
10-May-24,Environment & Transport (P),Raichas Travel,TRADE SUPPLIER,3113-Home to Sch Trans Contract Buses Sec,"£4,320.00"
10-May-24,Environment & Transport (P),Raichas Travel,TRADE SUPPLIER,3303-Taxi Hire,"£1,890.00"
10-May-24,Environment & Transport (P),Red Door Film & Media Ltd,TRADE SUPPLIER,4109-Materials,"£2,495.00"
10-May-24,C&FS (P),Risk Solutions,TRADE SUPPLIER,5443-Agency & Contracted Services,"£2,000.00"
10-May-24,Environment & Transport (P),Safety Supply Company Ltd,TRADE SUPPLIER,4109-Materials,£995.50
10-May-24,Chief Executives (P),Sarah Seekins Consultancy Ltd,TRADE SUPPLIER,4905-Legal Expenses,"£1,888.10"
10-May-24,C&FS (P),REDACTED PERSONAL DATA,NON TRADE,5411-Private Contractors - General,£900.00
10-May-24,C&FS (P),REDACTED PERSONAL DATA,NON TRADE,5411-Private Contractors - General,£895.00
10-May-24,Environment & Transport (P),Saymez Cars,TRADE SUPPLIER,3303-Taxi Hire,"£2,309.00"
10-May-24,Environment & Transport (P),Saymez Cars,TRADE SUPPLIER,3203-Pooled Transport Recharge Contractors,"£1,940.00"
10-May-24,Environment & Transport (P),Saymez Cars,TRADE SUPPLIER,3303-Taxi Hire,"£2,788.50"
10-May-24,Environment & Transport (P),Saymez Cars,TRADE SUPPLIER,3201-Pooled Transport Recharge Inhouse,£928.00
10-May-24,C&FS (P),Scalliwags,NON TRADE,5221-Public Bodies Health,"£1,400.00"
10-May-24,Corporate Resources (CR) (P),Segway Events Ltd,TRADE SUPPLIER,4532-Other Services,"£1,700.00"
10-May-24,Adults & Communities (P),Seven Resourcing Ltd,TRADE SUPPLIER,1201-Agency Costs,£606.88
10-May-24,C&FS (P),Signature Property Solutions Ltd,TRADE SUPPLIER,5624-Transfer Payments Sector 17 Other,"£3,675.00"
10-May-24,C&FS (P),Signature Property Solutions Ltd,TRADE SUPPLIER,5624-Transfer Payments Sector 17 Other,£750.00
10-May-24,Environment & Transport (P),Site Welding Services,TRADE SUPPLIER,2101-R&M Buildings,"£3,600.00"
10-May-24,Environment & Transport (P),Site Welding Services,TRADE SUPPLIER,2101-R&M Buildings,£980.00
10-May-24,C&FS (P),Small Talk (SLT) Ltd,TRADE SUPPLIER,5323-External SEN Providers Independent Sch,£985.00
10-May-24,Balance Sheet Cost Centres (P),Spaldings (Uk) Ltd,TRADE SUPPLIER,9631-Inventories - General,£535.92
10-May-24,Corporate Resources (CR) (P),Specialist Waste Recycling Ltd,TRADE SUPPLIER,2403-Refuse Removal & Hygiene Disposal,"£12,809.62"
10-May-24,Corporate Resources (CR) (P),Specialist Waste Recycling Ltd,TRADE SUPPLIER,2403-Refuse Removal & Hygiene Disposal,"£11,303.35"
10-May-24,C&FS (P),Spencer Clarke Group Ltd,TRADE SUPPLIER,1201-Agency Costs,"£1,955.00"
10-May-24,C&FS (P),Spencer Clarke Group Ltd,TRADE SUPPLIER,1201-Agency Costs,"£1,955.00"
10-May-24,Environment & Transport (P),Staffordshire County Council,OTHER LOCAL AUTHORITIES,3201-Pooled Transport Recharge Inhouse,"£3,665.20"
10-May-24,Environment & Transport (P),Stennetts Ltd,TRADE SUPPLIER,3104-Petrol / Oil / Types / Spares,"£1,625.00"
10-May-24,Environment & Transport (P),Stewart Hill Associates Ltd T/A Guardian Angels,TRADE SUPPLIER,1703-Training Expenses,£815.00
10-May-24,Environment & Transport (P),Stewart Hill Associates Ltd T/A Guardian Angels,TRADE SUPPLIER,1703-Training Expenses,£815.00
10-May-24,Environment & Transport (P),Sweco UK Ltd,TRADE SUPPLIER,4507-Consultants & Specialists,"£7,755.89"
10-May-24,Environment & Transport (P),Sweco UK Ltd,TRADE SUPPLIER,4507-Consultants & Specialists,"£10,826.59"
10-May-24,Environment & Transport (P),Sweco UK Ltd,TRADE SUPPLIER,4507-Consultants & Specialists,"£12,759.60"
10-May-24,Environment & Transport (P),Sweco UK Ltd,TRADE SUPPLIER,4507-Consultants & Specialists,"£4,685.18"
10-May-24,Environment & Transport (P),Sweco UK Ltd,TRADE SUPPLIER,4507-Consultants & Specialists,"£10,826.59"
10-May-24,Environment & Transport (P),Sweco UK Ltd,TRADE SUPPLIER,4507-Consultants & Specialists,"£7,915.15"
10-May-24,Corporate Resources (CR) (P),Syston Rolling Shutters Ltd,TRADE SUPPLIER,2105-Reactive Maintenance M&E,"£1,495.00"
10-May-24,Environment & Transport (P),REDACTED PERSONAL DATA,NON TRADE,3303-Taxi Hire,"£1,435.20"
10-May-24,Environment & Transport (P),REDACTED PERSONAL DATA,NON TRADE,3303-Taxi Hire,"£1,076.40"
10-May-24,Environment & Transport (P),REDACTED PERSONAL DATA,NON TRADE,3303-Taxi Hire,"£1,076.40"
10-May-24,C&FS (P),Tailored Education Services Limited t/a Lake Haven School,TRADE SUPPLIER,5323-External SEN Providers Independent Sch,"£21,000.00"
10-May-24,Corporate Resources (CR) (P),Talking Life Ltd,TRADE SUPPLIER,1703-Training Expenses,"£2,715.00"
10-May-24,Corporate Resources (CR) (P),Tanwood Construction Ltd,SUBCONTRACTOR,2101-R&M Buildings,"£4,108.00"
10-May-24,Capital - In Year Spend (P),Tanwood Construction Ltd,SUBCONTRACTOR,941D-L&B - Building Costs,"£15,974.00"
10-May-24,Capital - In Year Spend (P),Tanwood Construction Ltd,SUBCONTRACTOR,941G-L&B - Design Fees - External,£598.00
10-May-24,Capital - In Year Spend (P),Tanwood Construction Ltd,SUBCONTRACTOR,941D-L&B - Building Costs,"£40,037.15"
10-May-24,Corporate Resources (CR) (P),Tanwood Construction Ltd,SUBCONTRACTOR,2101-R&M Buildings,"£10,097.00"
10-May-24,Capital - In Year Spend (P),Tanwood Construction Ltd,SUBCONTRACTOR,941D-L&B - Building Costs,"£20,916.00"
10-May-24,Corporate Resources (CR) (P),Tanwood Construction Ltd,SUBCONTRACTOR,2101-R&M Buildings,"£3,207.00"
10-May-24,Environment & Transport (P),REDACTED PERSONAL DATA,TRADE SUPPLIER,3303-Taxi Hire,"£1,820.00"
10-May-24,Corporate Resources (CR) (P),Thomas Cassie & Sons Leicester Ltd,TRADE SUPPLIER,2106-Reactive Maint Buildings,"£4,090.20"
10-May-24,Corporate Resources (CR) (P),Thornton Hope Consultancy Ltd,TRADE SUPPLIER,4507-Consultants & Specialists,"£16,789.00"
10-May-24,Environment & Transport (P),Traffix Ltd,SUBCONTRACTOR,5411-Private Contractors - General,£970.00
10-May-24,Central Items (NCS) (P),Tuskerdirect Ltd,TRADE SUPPLIER,3302-Vehicle Operational Lease,£638.87
10-May-24,C&FS (P),UK Association for Music Education Music Mark,TRADE SUPPLIER,4909-Subscriptions,"£1,425.00"
10-May-24,Balance Sheet Cost Centres (P),UK Electric Ltd T/A Exterior Lighting Solutions UK Ltd,TRADE SUPPLIER,9631-Inventories - General,"£1,102.70"
10-May-24,Chief Executives (P),REDACTED PERSONAL DATA,TRADE SUPPLIER,1201-Agency Costs,"£1,800.00"
10-May-24,Corporate Resources (CR) (P),Vohkus Ltd,TRADE SUPPLIER,4601-IT Equipment Hardware,"£1,477.00"
10-May-24,Corporate Resources (CR) (P),Wanlip Sand & Gravel,TRADE SUPPLIER,2101-R&M Buildings,£515.00
10-May-24,Corporate Resources (CR) (P),Wanlip Sand & Gravel,TRADE SUPPLIER,2101-R&M Buildings,£515.00
10-May-24,Environment & Transport (P),Welland Waste Management,TRADE SUPPLIER,5419-Private Contractors Green Waste,"£12,741.93"
10-May-24,Balance Sheet Cost Centres (P),Westbury Industrial Supplies Ltd,TRADE SUPPLIER,9631-Inventories - General,£504.00
10-May-24,Balance Sheet Cost Centres (P),Westbury Industrial Supplies Ltd,TRADE SUPPLIER,9631-Inventories - General,£680.70
10-May-24,C&FS (P),Witlens Ltd,TRADE SUPPLIER,5429-Community/Domiciliary,"£2,256.00"
10-May-24,C&FS (P),Witlens Ltd,TRADE SUPPLIER,5429-Community/Domiciliary,£587.50
10-May-24,C&FS (P),Witlens Ltd,TRADE SUPPLIER,5429-Community/Domiciliary,£587.50
10-May-24,Corporate Resources (CR) (P),Wonde Ltd,TRADE SUPPLIER,4102-General Equipment - Purchase & Repairs,"£51,199.49"
10-May-24,Adults & Communities (P),Workpays Ltd,TRADE SUPPLIER,4912-Educational Bodies Exam Fees,"£16,568.57"
10-May-24,Environment & Transport (P),Yakub Taxis Ltd,TRADE SUPPLIER,3303-Taxi Hire,"£2,277.00"
10-May-24,Environment & Transport (P),Yakub Taxis Ltd,TRADE SUPPLIER,3303-Taxi Hire,"£2,574.00"
10-May-24,C&FS (P),Yakub Taxis Ltd,TRADE SUPPLIER,5626-Transfer Payments Section 23 Grants,£651.00
10-May-24,Environment & Transport (P),Yakub Taxis Ltd,TRADE SUPPLIER,3303-Taxi Hire,"£2,717.45"
10-May-24,Environment & Transport (P),Yakub Taxis Ltd,TRADE SUPPLIER,3303-Taxi Hire,"£3,031.20"
10-May-24,Environment & Transport (P),Yakub Taxis Ltd,TRADE SUPPLIER,3303-Taxi Hire,"£2,016.00"
13-May-24,Environment & Transport (P),24x7 Ltd,TRADE SUPPLIER,3112-Home to Sch Trans Contract Buses Prim,"£1,333.44"
13-May-24,Environment & Transport (P),A1 Leicester Taxi Ltd,TRADE SUPPLIER,3303-Taxi Hire,"£1,517.10"
13-May-24,Adults & Communities (P),Achieve With Us Ltd,TRADE SUPPLIER,5661-ASC Clients Cash (Direct) Payments,"£8,555.60"
13-May-24,C&FS (P),REDACTED PERSONAL DATA,GENERAL,2321-Rent & Room Hire,£510.00
13-May-24,C&FS (P),REDACTED PERSONAL DATA,GENERAL,2321-Rent & Room Hire,£510.00
13-May-24,Schools Revenue Cost Centres (P),Anstey Latimer CP School,GENERAL,9667-Cash - School Allowances,"£15,195.00"
13-May-24,Schools Revenue Cost Centres (P),Appleby Magna Sir John Moore CP School,GENERAL,9667-Cash - School Allowances,"£6,632.00"
13-May-24,Schools Revenue Cost Centres (P),Ashby CE Primary School,GENERAL,9667-Cash - School Allowances,"£12,148.00"
13-May-24,Schools Revenue Cost Centres (P),Ashby Woodcote CP School,GENERAL,9667-Cash - School Allowances,"£7,677.00"
13-May-24,C&FS (P),Aspire Lifeskills Ltd,TRADE SUPPLIER,5323-External SEN Providers Independent Sch,"£17,500.00"
13-May-24,C&FS (P),Aspire Lifeskills Ltd,TRADE SUPPLIER,5323-External SEN Providers Independent Sch,"£343,423.30"
13-May-24,C&FS (P),Avon Park School,TRADE SUPPLIER,5323-External SEN Providers Independent Sch,"£18,846.06"
13-May-24,C&FS (P),Avon Park School,TRADE SUPPLIER,5323-External SEN Providers Independent Sch,"£31,373.66"
13-May-24,C&FS (P),Baca Charity,TRADE SUPPLIER,5622-Transfer Payments Pocket Money,£899.64
13-May-24,C&FS (P),Back Care Solutions Ltd,TRADE SUPPLIER,4901-Other Expenditure,£566.95
13-May-24,Schools Revenue Cost Centres (P),Barwell County Infants School,GENERAL,9667-Cash - School Allowances,"£7,566.00"
13-May-24,C&FS (P),REDACTED PERSONAL DATA,GENERAL,5628-Transfer Payments Leaving Care Grants,£625.00
13-May-24,Schools Revenue Cost Centres (P),Belton CP School,GENERAL,9667-Cash - School Allowances,"£5,038.00"
13-May-24,Schools Revenue Cost Centres (P),Billesdon Parochial Primary School,GENERAL,9667-Cash - School Allowances,"£4,701.00"
13-May-24,Corporate Resources (CR) (P),Blaby District Council,OTHER LOCAL AUTHORITIES,2311-Rates,£637.00
13-May-24,Corporate Resources (CR) (P),Blaby District Council,OTHER LOCAL AUTHORITIES,2311-Rates,£637.00
13-May-24,Schools Revenue Cost Centres (P),Blaby Thistly Meadow CP School,GENERAL,9667-Cash - School Allowances,"£11,878.00"
13-May-24,C&FS (P),Bredon School (2002) Ltd,TRADE SUPPLIER,5323-External SEN Providers Independent Sch,"£15,130.00"
13-May-24,Schools Revenue Cost Centres (P),Breedon on the Hill CP School,GENERAL,9667-Cash - School Allowances,"£3,668.00"
13-May-24,Schools Revenue Cost Centres (P),Broughton Astley CE Primary School,GENERAL,9667-Cash - School Allowances,"£8,146.00"
13-May-24,Schools Revenue Cost Centres (P),Buckminster CP School,GENERAL,9667-Cash - School Allowances,"£3,760.00"
13-May-24,Schools Revenue Cost Centres (P),Burbage CE Infants School,GENERAL,9667-Cash - School Allowances,"£10,561.00"
13-May-24,Schools Revenue Cost Centres (P),Burbage Junior School,GENERAL,9667-Cash - School Allowances,"£15,102.00"
13-May-24,Schools Revenue Cost Centres (P),Burbage Sketchley Hill CP School,GENERAL,9667-Cash - School Allowances,"£24,064.00"
13-May-24,Schools Revenue Cost Centres (P),Burton On The Wolds CP School,GENERAL,9667-Cash - School Allowances,"£8,174.00"
13-May-24,Schools Revenue Cost Centres (P),Castle Donington St Edwards CE Primary School,GENERAL,9667-Cash - School Allowances,"£8,300.00"
13-May-24,Corporate Resources (CR) (P),Charnwood Borough Council,OTHER LOCAL AUTHORITIES,2311-Rates,"£2,300.00"
13-May-24,Chief Executives (P),REDACTED PERSONAL DATA,GENERAL,2321-Rent & Room Hire,£510.00
13-May-24,Chief Executives (P),REDACTED PERSONAL DATA,GENERAL,2321-Rent & Room Hire,£510.00
13-May-24,Schools Revenue Cost Centres (P),Coalville All Saints CE Primary School,GENERAL,9667-Cash - School Allowances,"£10,632.00"
