PAYMENT DATE,DEPARTMENT,SUPPLIER NAME,PAY GROUP,ACCOUNT DESCRIPTION,NET AMOUNT
03-JAN-2025,Adults & Communities (P),CARE 4 U (LEICESTERSHIRE) LTD&&ISHC2529,HOME CARE,5505-Homecare,"£28,301.75"
03-JAN-2025,Adults & Communities (P),CARE AT HOME (MIDLANDS) LTD&&ISHC2753,HOME CARE,5505-Homecare,£577.17
03-JAN-2025,Adults & Communities (P),CARE AT HOME (MIDLANDS) LTD&&ISHC2753,HOME CARE,5505-Homecare,"£29,432.99"
03-JAN-2025,Adults & Communities (P),CARE AT HOME (MIDLANDS) LTD&&ISHC2753,HOME CARE,5505-Homecare,"£29,244.76"
03-JAN-2025,Adults & Communities (P),CARE AT HOME (MIDLANDS) LTD&&ISHC2753,HOME CARE,5505-Homecare,£565.21
03-JAN-2025,Adults & Communities (P),CARE STAFFING LTD&&ISHC6650,HOME CARE,5505-Homecare,"£1,579.41"
03-JAN-2025,Adults & Communities (P),CARE WITH PRIDE LTD&&ISHC7027,HOME CARE,5505-Homecare,"£9,323.82"
03-JAN-2025,Adults & Communities (P),CARE WITH PRIDE LTD&&ISHC7027,HOME CARE,5505-Homecare,£788.89
03-JAN-2025,Adults & Communities (P),CARELINK HEALTHCARE PROFESSIONALS LTD&&ISHC3871,HOME CARE,5505-Homecare,"£19,145.45"
03-JAN-2025,Adults & Communities (P),CAREMARK HINCKLEY BOSWORTH & BLABY&&ISHC3015,HOME CARE,5505-Homecare,"£16,673.34"
03-JAN-2025,Adults & Communities (P),CARING HANDS (NOTTINGHAM) LTD&&ISHC7072,HOME CARE,5505-Homecare,"£8,273.94"
03-JAN-2025,Adults & Communities (P),CARING HANDS LEICESTER LTD&&ISHC3209,HOME CARE,5505-Homecare,"£32,703.84"
03-JAN-2025,Adults & Communities (P),CHOICES FOR LIFE (UK)LTD&&CLCD3323,CLC,5504-Day/CLC Services,"£20,086.66"
03-JAN-2025,Adults & Communities (P),CITY & COUNTY CARE SERVICES LTD&&ISHCHC486,HOME CARE,5505-Homecare,"£9,043.45"
03-JAN-2025,Adults & Communities (P),COMMUNITY CARELINE NORTHWEST LEICESTERSHIRE LTD&&ISHCHC1514,HOME CARE,5505-Homecare,"£7,559.45"
03-JAN-2025,Adults & Communities (P),CONTINUITY HEALTHCARE SERVICES LTD&&ISHC6572,HOME CARE,5505-Homecare,"£5,577.29"
03-JAN-2025,Adults & Communities (P),D&H COMMUNITY SUPPORT LTD&&CLCD3309,CLC,5504-Day/CLC Services,"£33,201.76"
03-JAN-2025,Adults & Communities (P),DHC MIDLANDS LTD T/A DIAMOND HOME CARE&&ISHC7331,HOME CARE,5505-Homecare,"£18,060.64"
03-JAN-2025,Adults & Communities (P),DIRECT CARE WORKS LTD&&CLCD3327,CLC,5504-Day/CLC Services,"£3,995.19"
03-JAN-2025,Adults & Communities (P),ELIEZER SUPPORTED LIVING SERVICES&&ISHC7032,HOME CARE,5505-Homecare,"£10,225.47"
03-JAN-2025,Adults & Communities (P),EMSA HOMEHELP LTD T/A BLUEBIRD CARE LEICS&&ISHC3983,HOME CARE,5505-Homecare,"£4,976.22"
03-JAN-2025,Adults & Communities (P),EMSA HOMEHELP LTD T/A BLUEBIRD CARE LEICS&&ISHC3983,HOME CARE,5505-Homecare,"£4,604.99"
03-JAN-2025,Adults & Communities (P),ENLIVEN SOCIAL CARE LTD&&ISHC7033,HOME CARE,5505-Homecare,"£6,770.83"
03-JAN-2025,Adults & Communities (P),ENRYCH&&CLCD3315,CLC,5504-Day/CLC Services,"£11,684.05"
03-JAN-2025,Adults & Communities (P),EVERYDAY LIVING CARE LTD&&ISHC6574,HOME CARE,5505-Homecare,"£17,067.16"
03-JAN-2025,Adults & Communities (P),EVERYDAY LIVING LIMITED&&CLCD6862,CLC,5504-Day/CLC Services,£582.08
03-JAN-2025,Adults & Communities (P),EVHM LLP&&SSARO6193,HOME CARE,5502-Residential,"£7,400.80"
03-JAN-2025,Adults & Communities (P),EVOLVING CARE&&ISHC2825,HOME CARE,5505-Homecare,"£3,803.55"
03-JAN-2025,Adults & Communities (P),FIRST CHOICE CARE AGENCY LTD&&ISHC3934,HOME CARE,5505-Homecare,"£3,139.24"
03-JAN-2025,Adults & Communities (P),FOSSE HEALTHCARE LTD&&&&ISHC3231,HOME CARE,5505-Homecare,"£15,030.50"
03-JAN-2025,Adults & Communities (P),FOSSE HEALTHCARE LTD&&&&ISHC3231,HOME CARE,5505-Homecare,"£5,958.53"
03-JAN-2025,Adults & Communities (P),FREEDOM SUPPORT SOLUTIONS LTD&&CLCD4598,CLC,5504-Day/CLC Services,"£3,687.36"
03-JAN-2025,Adults & Communities (P),FTM DANCE&&CLCD3324,CLC,5504-Day/CLC Services,"£3,789.50"
03-JAN-2025,Adults & Communities (P),GLEBE HOUSE (CHARNWOOD) LTD&&CLCD3308,CLC,5504-Day/CLC Services,"£11,246.02"
03-JAN-2025,Adults & Communities (P),GLEBE HOUSE (CHARNWOOD) LTD&&CLCD3308,CLC,5504-Day/CLC Services,"£22,016.88"
03-JAN-2025,Adults & Communities (P),GLEE CARE LTD&&ISCH5871,HOME CARE,5505-Homecare,"£4,477.20"
03-JAN-2025,Adults & Communities (P),GLEE CARE LTD&&ISCH5871,HOME CARE,5505-Homecare,£534.04
03-JAN-2025,Adults & Communities (P),GLEE CARE LTD&&ISCH5871,HOME CARE,5505-Homecare,"£1,024.18"
03-JAN-2025,Adults & Communities (P),GLOBAL CARING GROUP LTD&&ISHC7003,HOME CARE,5505-Homecare,"£16,097.55"
03-JAN-2025,Adults & Communities (P),HELP AT HOME LTD&&ISHC3234,HOME CARE,5505-Homecare,"£38,792.83"
03-JAN-2025,Adults & Communities (P),IBC QUALITY SOLUTIONS&&CLCD6783,CLC,5504-Day/CLC Services,"£12,393.06"
03-JAN-2025,Adults & Communities (P),JEWEL HOME CARE LTD&&ISHC7014,HOME CARE,5505-Homecare,"£21,835.87"
03-JAN-2025,Adults & Communities (P),K PRASAD & GIVECARE LTD T/A BOSWORTH HOMECARE SERVICES&&ISHCHC446,HOME CARE,5505-Homecare,"£25,726.12"
03-JAN-2025,Adults & Communities (P),KEY 2 CARE LTD T/A DERBYSHIRE CARE SERVICES&&ISHC6569,HOME CARE,5505-Homecare,"£8,155.65"
03-JAN-2025,Adults & Communities (P),KRIS CARERS LTD&&ISHC3937,HOME CARE,5505-Homecare,"£17,243.69"
03-JAN-2025,Adults & Communities (P),LEEDS AUTISM SERVICES&&CLCD6876,CLC,5504-Day/CLC Services,£619.71
03-JAN-2025,Adults & Communities (P),LEICESTERSHIRE LEICESTER AND RUTLAND HEADWAY&&CLCD3328,CLC,5504-Day/CLC Services,£606.71
03-JAN-2025,Adults & Communities (P),MARCHA SOLUTIONS LTD T/A BLUEBIRD CARE LOUGHBOROUGH&&ISHC6008,HOME CARE,5505-Homecare,"£3,556.00"
03-JAN-2025,Adults & Communities (P),MARCHA SOLUTIONS LTD T/A BLUEBIRD CARE LOUGHBOROUGH&&ISHC6008,HOME CARE,5505-Homecare,"£7,112.00"
03-JAN-2025,Adults & Communities (P),MEDACS HEALTHCARE&&ISHC3235,HOME CARE,5505-Homecare,"£18,454.30"
03-JAN-2025,Adults & Communities (P),MEDILINE HOMECARE LTD&&ISHC6554,HOME CARE,5505-Homecare,"£24,406.60"
03-JAN-2025,Adults & Communities (P),MELTON CARE SERVICES LTD&&ISHC2246,HOME CARE,5505-Homecare,"£11,995.30"
03-JAN-2025,Adults & Communities (P),MILIFE CARE SERVICE LTD&&ISHC3782,HOME CARE,5505-Homecare,"£5,954.47"
03-JAN-2025,Adults & Communities (P),MOBILE CARE SERVICES LTD&&ISHCHC443,HOME CARE,5505-Homecare,"£5,020.76"
03-JAN-2025,Adults & Communities (P),MONAHEN CARE & SUPPORT LTD&&ISHC7021,HOME CARE,5505-Homecare,"£2,337.05"
03-JAN-2025,Adults & Communities (P),MOSAIC SHAPING DISABILITY SERVICES&&CLCD3331,CLC,5504-Day/CLC Services,"£3,138.32"
03-JAN-2025,Adults & Communities (P),MURRAY HEALTH CARE SERVICES &&ISHC6255,HOME CARE,5505-Homecare,"£14,081.99"
03-JAN-2025,Adults & Communities (P),NEW HOPE SPECIALIST CARE LTD&&ISHC3161,HOME CARE,5505-Homecare,"£1,851.27"
03-JAN-2025,Adults & Communities (P),NO PLACE LIKE HOME&&ISHC7004,HOME CARE,5505-Homecare,"£12,639.32"
03-JAN-2025,Adults & Communities (P),PASSION HEALTHCARE LIMITED&&ISHC2772,HOME CARE,5505-Homecare,"£32,259.12"
03-JAN-2025,Adults & Communities (P),PASSIONATE HOMECARE LTD T/A MY HOMECARE&&ISHC6335,HOME CARE,5505-Homecare,"£19,098.32"
03-JAN-2025,Adults & Communities (P),PINEAPPLE SUPPORT SERVICES LTD&&CLCD1673,CLC,5504-Day/CLC Services,"£3,341.48"
03-JAN-2025,Adults & Communities (P),PLUS POINT CARE LTD&&ISHC7006,HOME CARE,5505-Homecare,"£6,444.52"
03-JAN-2025,Adults & Communities (P),PRACTICAL CARE SOLUTIONS LTD&&ISHC3327,HOME CARE,5505-Homecare,"£19,053.72"
03-JAN-2025,Adults & Communities (P),PRECIOUS HOPE HEALTH & HOME CARE&&ISHC3233,HOME CARE,5505-Homecare,"£25,875.81"
03-JAN-2025,Adults & Communities (P),PRO HELP LTD&&ISHC5331,HOME CARE,5505-Homecare,£894.36
03-JAN-2025,Adults & Communities (P),PRO HELP LTD&&ISHC5331,HOME CARE,5505-Homecare,"£23,242.48"
03-JAN-2025,Adults & Communities (P),PROFAD CARE AGENCY LTD&&ISHC7022,HOME CARE,5505-Homecare,£627.83
03-JAN-2025,Adults & Communities (P),PURE HOMECARE LTD&&ISHC3745,HOME CARE,5505-Homecare,"£1,909.18"
03-JAN-2025,Adults & Communities (P),RELIANCE COMMUNITY CARE LTD&&ISHC3815,HOME CARE,5505-Homecare,"£12,409.24"
03-JAN-2025,Adults & Communities (P),RKS DOMICILARY CARE LTD T/A CAREMARK(CHARNWOOD)&&ISHC7028,HOME CARE,5505-Homecare,"£11,399.58"
03-JAN-2025,Adults & Communities (P),SHEPSHED CARERS LTD&&ISHCHC405,HOME CARE,5505-Homecare,"£8,803.33"
03-JAN-2025,Adults & Communities (P),SOVA HEALTHCARE LEICESTER LTD&&ISHC3195,HOME CARE,5505-Homecare,"£11,059.95"
03-JAN-2025,Adults & Communities (P),STORM HOMECARE LTD&&ISHC3169,HOME CARE,5505-Homecare,£860.31
03-JAN-2025,Adults & Communities (P),SUPPORT & CONNECTIONS LTD&&CLCD3316,CLC,5504-Day/CLC Services,"£5,678.56"
03-JAN-2025,Adults & Communities (P),TLR HEALTH CARE SERVICES LTD&&ISHC5887,HOME CARE,5505-Homecare,£910.94
03-JAN-2025,Adults & Communities (P),TLR HEALTH CARE SERVICES LTD&&ISHC5887,HOME CARE,5505-Homecare,£910.94
03-JAN-2025,Adults & Communities (P),TLR HEALTH CARE SERVICES LTD&&ISHC5887,HOME CARE,5505-Homecare,£910.94
03-JAN-2025,Adults & Communities (P),TLR HEALTH CARE SERVICES LTD&&ISHC5887,HOME CARE,5505-Homecare,£559.44
03-JAN-2025,Adults & Communities (P),TLR HEALTH CARE SERVICES LTD&&ISHC5887,HOME CARE,5505-Homecare,"£9,289.02"
03-JAN-2025,Adults & Communities (P),TRINITY TOWERS LTD T/A KARE PLUS&&ISHC5642,HOME CARE,5505-Homecare,"£12,914.77"
03-JAN-2025,Adults & Communities (P),UK CARE TEAM LTD&&ISHC7010,HOME CARE,5505-Homecare,"£17,531.96"
03-JAN-2025,Adults & Communities (P),VILLAGE HOMECARE LTD&&ISHC2754,HOME CARE,5505-Homecare,"£10,815.49"
03-JAN-2025,Adults & Communities (P),VISTA&&CLCD3329,CLC,5504-Day/CLC Services,£688.68
03-JAN-2025,Adults & Communities (P),VOYAGE 1 LTD T/A VOYAGE CARE&&CLCD3317,CLC,5504-Day/CLC Services,"£13,614.61"
03-JAN-2025,Adults & Communities (P),WHM WORK CONNECTIONS LTD&&CLCD3312,CLC,5504-Day/CLC Services,"£20,439.68"
03-JAN-2025,Adults & Communities (P),WITLENS LTD&&ISHC7023,HOME CARE,5505-Homecare,"£4,371.01"
02-JAN-2025,Adults & Communities (P),ABBEY HEALTHCARE (AARON COURT) LTD&&SSARO2996,S/S HOMES,5502-Residential,"£66,404.00"
02-JAN-2025,Adults & Communities (P),ABBEY HEALTHCARE (AARON COURT) LTD&&SSARO2996,S/S HOMES,5502-Residential,"£2,971.43"
02-JAN-2025,Adults & Communities (P),ABBEYFIELDS EXTRA CARE&&SSAROE52835,S/S HOMES,5502-Residential,"£20,439.60"
02-JAN-2025,Adults & Communities (P),ACACIA CARE (MH) LTD&&SSARO6777,S/S HOMES,5502-Residential,"£5,940.00"
02-JAN-2025,Adults & Communities (P),ACACIA CARE (MH) LTD&&SSARO6777,S/S HOMES,5502-Residential,"£4,000.00"
02-JAN-2025,Adults & Communities (P),ACACIA CARE (MH) LTD&&SSARO6777,S/S HOMES,5502-Residential,£636.43
02-JAN-2025,Adults & Communities (P),ACACIA CARE (MH) LTD&&SSARO6777,S/S HOMES,5502-Residential,"£5,940.00"
02-JAN-2025,Adults & Communities (P),ACACIA CARE (MH) LTD&&SSARO6777,S/S HOMES,5502-Residential,"£17,100.00"
02-JAN-2025,Adults & Communities (P),ACACIA CARE (NOTTINGHAM) LTD T/A KINGSFIELD COURT&&SSARO8540,S/S HOMES,5502-Residential,"£2,275.00"
02-JAN-2025,Adults & Communities (P),ACACIA CARE (NOTTINGHAM) LTD T/A KINGSFIELD COURT&&SSARO8540,S/S HOMES,5502-Residential,"£81,124.00"
02-JAN-2025,Adults & Communities (P),ACACIA CARE(HINCKLEY)LTD T/A GRANVILLE GARDENS&&SSARO7648,S/S HOMES,5502-Residential,"£31,592.00"
02-JAN-2025,Adults & Communities (P),ACCOMPLISH GROUP LTD&&SSARO6655,S/S HOMES,5502-Residential,"£16,328.88"
02-JAN-2025,Adults & Communities (P),ACORN LODGE&&SSARO3214,S/S HOMES,5502-Residential,"£7,380.00"
02-JAN-2025,Adults & Communities (P),AHAVAH HEALTHCARE LTD&&SSARO1638,S/S HOMES,5502-Residential,"£25,015.76"
02-JAN-2025,Adults & Communities (P),AKARI CARE LTD T/A SEALE PASTURES&&SSAROE47014,S/S HOMES,5502-Residential,"£28,800.84"
02-JAN-2025,Adults & Communities (P),ALA CARE LTD&&SSAROE1044,S/S HOMES,5502-Residential,"£47,920.00"
02-JAN-2025,Adults & Communities (P),ALA CARE LTD&&SSAROE182,S/S HOMES,5502-Residential,"£44,932.00"
02-JAN-2025,Adults & Communities (P),ALA CARE LTD&&SSAROE40269,S/S HOMES,5502-Residential,"£48,136.00"
02-JAN-2025,Adults & Communities (P),ALEXANDRA CARE (LEICESTER) LTD DANE VIEW CARE HOME&&SSARO5677,S/S HOMES,5501-Nursing,"£24,693.44"
02-JAN-2025,Adults & Communities (P),ALICE HOUSE (FLOLLIE INVESTMENTS LIMITED)&&SSARO5641,S/S HOMES,5502-Residential,"£3,065.60"
02-JAN-2025,Adults & Communities (P),ALLAG CARE LIMITED  GWENDOLEN&&SSARO3351,S/S HOMES,5502-Residential,"£32,210.16"
02-JAN-2025,Adults & Communities (P),ALLAG CARE LIMITED  GWENDOLEN&&SSARO3351,S/S HOMES,5502-Residential,£574.28
02-JAN-2025,Adults & Communities (P),ALLAG CARE LTD T/A SYCAMORE COTTAGE&&SSAROE44469,S/S HOMES,5502-Residential,"£9,744.00"
02-JAN-2025,Adults & Communities (P),ALLCONTRAST LTD & GIVECARE LTD&&SSAROE2374,S/S HOMES,5502-Residential,"£62,988.00"
02-JAN-2025,Adults & Communities (P),ALPHA CARE MANAGEMENT SERVICES NO 2 LTD&&SSARO1217,S/S HOMES,5502-Residential,"£6,803.60"
02-JAN-2025,Adults & Communities (P),ALPHA CARE MANAGEMENT SERVICES NO 2 LTD&&SSARO1217,S/S HOMES,5502-Residential,"£4,629.86"
02-JAN-2025,Adults & Communities (P),ALTHAM COURT C/H (HC-ONE NO.1 LIMITED)&&SSARO7713,S/S HOMES,5502-Residential,"£3,060.00"
02-JAN-2025,Adults & Communities (P),AMBERWOOD CARE HOME LTD&&SSAROE40398,S/S HOMES,5502-Residential,"£31,758.57"
02-JAN-2025,Adults & Communities (P),AMS CARE SERVICE LTD&&SSARO2055 T/A APRIL COTTAGE,S/S HOMES,5502-Residential,"£37,270.66"
02-JAN-2025,Adults & Communities (P),AMS CARE SERVICE LTD&&SSARO2055 T/A APRIL COTTAGE,S/S HOMES,5502-Residential,"£1,304.29"
02-JAN-2025,Adults & Communities (P),AMS CARE SERVICE LTD&&SSARO2055 T/A APRIL COTTAGE,S/S HOMES,5502-Residential,"£2,015.71"
02-JAN-2025,Adults & Communities (P),AMS CARE SERVICE LTD&&SSARO2055 T/A APRIL COTTAGE,S/S HOMES,5502-Residential,"£3,320.00"
02-JAN-2025,Adults & Communities (P),APPLE HOUSE LEICESTER LTD&&SSAROE185,S/S HOMES,5502-Residential,"£1,039.20"
02-JAN-2025,Adults & Communities (P),APPLE HOUSE LEICESTER LTD&&SSAROE185,S/S HOMES,5502-Residential,"£29,343.60"
02-JAN-2025,Adults & Communities (P),ARDALE LTD T/A OAKHAM GRANGE CARE HOME&&SSARO7395,S/S HOMES,5502-Residential,"£5,201.16"
02-JAN-2025,Adults & Communities (P),ARK CARE LODGE&&SSAROE699,S/S HOMES,5502-Residential,"£4,113.72"
02-JAN-2025,Adults & Communities (P),ASH TREE&&SSAROE424,S/S HOMES,5502-Residential,"£24,232.88"
02-JAN-2025,Adults & Communities (P),ASHBY COURT NURSING HOME&&SSAROE40195,S/S HOMES,5501-Nursing,"£54,384.32"
02-JAN-2025,Adults & Communities (P),ASHFORD HOUSE(MAURICARE)&&SSARO5545,S/S HOMES,5502-Residential,"£49,302.00"
02-JAN-2025,Adults & Communities (P),ASHTON LODGE&&SSAROE40467,S/S HOMES,5502-Residential,"£5,204.00"
02-JAN-2025,Adults & Communities (P),AUTISM CARE (UK) LTD&&SSAROE1335,S/S HOMES,5502-Residential,£713.04
02-JAN-2025,Adults & Communities (P),AUTISM CARE (UK) LTD&&SSAROE1335,S/S HOMES,5502-Residential,£713.04
02-JAN-2025,Adults & Communities (P),AUTISM CARE (UK) LTD&&SSAROE1335,S/S HOMES,5502-Residential,£713.04
02-JAN-2025,Adults & Communities (P),AUTISM CARE (UK) LTD&&SSAROE1335,S/S HOMES,5502-Residential,£713.04
02-JAN-2025,Adults & Communities (P),AUTISM CARE (UK) LTD&&SSAROE1335,S/S HOMES,5502-Residential,£713.04
02-JAN-2025,Adults & Communities (P),AUTISM CARE (UK) LTD&&SSAROE1335,S/S HOMES,5502-Residential,"£10,480.72"
02-JAN-2025,Adults & Communities (P),AUTISM CARE (UK) LTD&&SSAROE1335,S/S HOMES,5502-Residential,£713.04
02-JAN-2025,Adults & Communities (P),AUTISM CARE (UK) LTD&&SSAROE1335,S/S HOMES,5502-Residential,£713.04
02-JAN-2025,Adults & Communities (P),AUTISM CARE (UK) LTD&&SSAROE1335,S/S HOMES,5502-Residential,£713.04
02-JAN-2025,Adults & Communities (P),AUTISM CARE (UK) LTD&&SSAROE1335,S/S HOMES,5502-Residential,£713.04
02-JAN-2025,Adults & Communities (P),AUTISM EAST MIDLANDS&&SARO6582,S/S HOMES,5502-Residential,"£5,566.12"
02-JAN-2025,Adults & Communities (P),AVERY HOMES HINCKLEY LTD&&SSARO2898,S/S HOMES,5502-Residential,"£69,872.00"
02-JAN-2025,Adults & Communities (P),AVERY HOMES HINCKLEY LTD&&SSARO2898,S/S HOMES,5502-Residential,"£8,680.00"
02-JAN-2025,Adults & Communities (P),AVERY HOMES HINCKLEY LTD&&SSARO2898,S/S HOMES,5502-Residential,"£8,680.00"
02-JAN-2025,Adults & Communities (P),AVERY HOMES HINCKLEY LTD&&SSARO2898,S/S HOMES,5502-Residential,"£8,680.00"
02-JAN-2025,Adults & Communities (P),AVERY HOMES HINCKLEY LTD&&SSARO2898,S/S HOMES,5502-Residential,"£1,504.29"
02-JAN-2025,Adults & Communities (P),AVERY HOMES HINCKLEY LTD&&SSARO2898,S/S HOMES,5502-Residential,"£4,680.00"
02-JAN-2025,Adults & Communities (P),AVERY HOMES HINCKLEY LTD&&SSARO2898,S/S HOMES,5502-Residential,"£4,680.00"
02-JAN-2025,Adults & Communities (P),AVERY HOMES HINCKLEY LTD&&SSARO2898,S/S HOMES,5502-Residential,"£4,680.00"
02-JAN-2025,Adults & Communities (P),AVERY HOMES HINCKLEY LTD&&SSARO2898,S/S HOMES,5502-Residential,"£8,680.00"
02-JAN-2025,Adults & Communities (P),AVERY HOMES NELSON LTD T/A GLENMOOR HOUSE CARE HOME&&SSARO3190,S/S HOMES,5502-Residential,"£3,400.00"
02-JAN-2025,Adults & Communities (P),AVVISIM CARE LTD T/A FERNLEIGH CARE HOME&&SSAROE40336,S/S HOMES,5502-Residential,"£44,423.20"
02-JAN-2025,Adults & Communities (P),AYLESHAM COURT NURSING HOME&&SSAROE59696,S/S HOMES,5501-Nursing,£546.86
02-JAN-2025,Adults & Communities (P),AYLESHAM COURT NURSING HOME&&SSAROE59696,S/S HOMES,5501-Nursing,"£46,615.71"
02-JAN-2025,Adults & Communities (P),AYLESTONE GRANGE LTD&&SSARO3251,S/S HOMES,5502-Residential,"£11,734.34"
02-JAN-2025,Adults & Communities (P),B&L PREMIER CARE LTD T/A BEECHDALE HOUSE CARE HOME&&SSARO7649,S/S HOMES,5502-Residential,"£2,615.24"
02-JAN-2025,Adults & Communities (P),BABA SAWAN LODGE LTD T/A HOLLYWELL COURT RESIDENTIAL HOME&&SSARO1080,S/S HOMES,5502-Residential,"£7,343.00"
02-JAN-2025,Adults & Communities (P),BABA SAWAN LODGE LTD T/A HOLLYWELL COURT RESIDENTIAL HOME&&SSARO1080,S/S HOMES,5502-Residential,£720.97
02-JAN-2025,Adults & Communities (P),BABA SAWAN LODGE LTD T/A HOLLYWELL COURT RESIDENTIAL HOME&&SSARO1080,S/S HOMES,5502-Residential,"£2,243.00"
02-JAN-2025,Adults & Communities (P),BADBY PARK LTD&&SSARO3105,S/S HOMES,5502-Residential,£735.26
02-JAN-2025,Adults & Communities (P),BARCHESTER HEALTHCARE HOME LTD T/A MARPLE DALE WINDSOR&&SSAROE350,S/S HOMES,5502-Residential,"£3,484.00"
02-JAN-2025,Adults & Communities (P),BARCHESTER HEALTHCARE HOMES LTD LANCASTER GRANGE&&SARO3353,S/S HOMES,5502-Residential,"£3,624.00"
