PAYMENT DATE,DEPARTMENT,SUPPLIER NAME,PAY GROUP,ACCOUNT DESCRIPTION,NET AMOUNT
19-JUL-2024,Adults & Communities (P),BABA SAWAN LODGE LIMITED T/A BOW LODGE&&SSARO7165,S/S HOMES,5502-Residential,"£11,098.67"
19-JUL-2024,Adults & Communities (P),FIELD HOUSE NURSING HOME LTD&&SSARO2972,S/S HOMES,5501-Nursing,"£5,264.57"
19-JUL-2024,Adults & Communities (P),KEMPS PLACE LTD&&SSARO6409,S/S HOMES,5502-Residential,"£2,862.00"
19-JUL-2024,Adults & Communities (P),WESTDALE RESIDENTIAL(WESTDALE QUAKER HOUSING ASSC LTD)&&SSARO7472,S/S HOMES,5502-Residential,"£2,374.62"
23-JUL-2024,C&FS (P),Fullhurst Community College,TRADE SUPPLIER,5323-External SEN Providers Independent Sch,"£9,000.00"
26-JUL-2024,Environment & Transport (P),Green Fox Community Energy Co-operative,TRADE SUPPLIER,4507-Consultants & Specialists,£705.60
01-JUL-2024,Environment & Transport (P),Abbey Cars,TRADE SUPPLIER,3125-Transport External Operator Contract,"£1,178.10"
01-JUL-2024,Environment & Transport (P),ABC Taxis (Leicester) Ltd,TRADE SUPPLIER,3125-Transport External Operator Contract,£806.00
01-JUL-2024,Environment & Transport (P),ABC Taxis (Leicester) Ltd,TRADE SUPPLIER,3125-Transport External Operator Contract,"£1,232.00"
01-JUL-2024,C&FS (P),Achieving Together Ltd,NON TRADE,5451-LCT/LAC (Not Fostered),"£6,177.68"
01-JUL-2024,Environment & Transport (P),Bennie Equipment Ltd,TRADE SUPPLIER,5411-Private Contractors - General,£710.97
01-JUL-2024,Environment & Transport (P),Biffa Waste Services Ltd,TRADE SUPPLIER,5425-Specialist Disposal Costs Paint,"£4,740.01"
01-JUL-2024,Capital - In Year Spend (P),Blaby District Council,OTHER LOCAL AUTHORITIES,941R-L&B - Reffcus,"£916,245.00"
01-JUL-2024,Capital - In Year Spend (P),Charnwood Borough Council,OTHER LOCAL AUTHORITIES,941R-L&B - Reffcus,"£1,108,147.00"
01-JUL-2024,Environment & Transport (P),Coalville Cabs Ltd,TRADE SUPPLIER,3125-Transport External Operator Contract,"£1,617.00"
01-JUL-2024,Environment & Transport (P),Coalville Cabs Ltd,TRADE SUPPLIER,3124-Other Transport Costs,"£1,344.00"
01-JUL-2024,Environment & Transport (P),Coalville Cabs Ltd,TRADE SUPPLIER,3125-Transport External Operator Contract,"£1,188.20"
01-JUL-2024,Environment & Transport (P),Coalville Cabs Ltd,TRADE SUPPLIER,3125-Transport External Operator Contract,"£2,151.00"
01-JUL-2024,Environment & Transport (P),Coalville Cabs Ltd,TRADE SUPPLIER,3125-Transport External Operator Contract,"£1,261.00"
01-JUL-2024,Environment & Transport (P),Coalville Cabs Ltd,TRADE SUPPLIER,3125-Transport External Operator Contract,"£1,435.20"
01-JUL-2024,Environment & Transport (P),Coalville Cabs Ltd,TRADE SUPPLIER,3125-Transport External Operator Contract,£717.60
01-JUL-2024,Environment & Transport (P),Coalville Cabs Ltd,TRADE SUPPLIER,3125-Transport External Operator Contract,"£1,674.50"
01-JUL-2024,Environment & Transport (P),Coalville Cabs Ltd,TRADE SUPPLIER,3125-Transport External Operator Contract,"£1,326.00"
01-JUL-2024,C&FS (P),Community Inclusive Trust,TRADE SUPPLIER,5212-OLEA Recoupment,"£67,226.17"
01-JUL-2024,C&FS (P),Community Inclusive Trust,TRADE SUPPLIER,5212-OLEA Recoupment,"£38,500.00"
01-JUL-2024,C&FS (P),Daystar Care Services Ltd,TRADE SUPPLIER,5429-Community/Domiciliary,"£1,620.00"
01-JUL-2024,C&FS (P),Daystar Care Services Ltd,TRADE SUPPLIER,5429-Community/Domiciliary,£874.00
01-JUL-2024,C&FS (P),Daystar Care Services Ltd,TRADE SUPPLIER,5451-LCT/LAC (Not Fostered),"£9,028.64"
01-JUL-2024,C&FS (P),REDACTED PERSONAL DATA,GENERAL,5627-Transfer Payments Education Costs,"£1,000.00"
01-JUL-2024,Environment & Transport (P),FARRUKH TAXIS LTD,NON TRADE,3125-Transport External Operator Contract,£880.00
01-JUL-2024,Public Health (P),Feel Created Ltd,TRADE SUPPLIER,4602-IT Services,"£2,640.00"
01-JUL-2024,C&FS (P),REDACTED PERSONAL DATA,GENERAL,5627-Transfer Payments Education Costs,"£1,000.00"
01-JUL-2024,Public Health (P),REDACTED PERSONAL DATA,NON TRADE,4507-Consultants & Specialists,£927.00
01-JUL-2024,Environment & Transport (P),Harborough District Council,OTHER LOCAL AUTHORITIES,5211-Other Local Authorities,"£83,821.49"
01-JUL-2024,Capital - In Year Spend (P),Harborough District Council,OTHER LOCAL AUTHORITIES,941R-L&B - Reffcus,"£438,163.00"
01-JUL-2024,C&FS (P),Inglehurst Junior School,OTHER LOCAL AUTHORITIES,5323-External SEN Providers Independent Sch,"£3,268.00"
01-JUL-2024,C&FS (P),REDACTED PERSONAL DATA,GENERAL,5627-Transfer Payments Education Costs,"£1,000.00"
01-JUL-2024,C&FS (P),REDACTED PERSONAL DATA,GENERAL,5627-Transfer Payments Education Costs,"£1,000.00"
01-JUL-2024,Balance Sheet Cost Centres (P),LCC CHILDREN'S AND FAMILY SERVICE,OTHER LOCAL AUTHORITIES,9668-Cash - Floats,"£2,800.00"
01-JUL-2024,Balance Sheet Cost Centres (P),LCC Customer Rep Direct Payments A/C,OTHER LOCAL AUTHORITIES,9668-Cash - Floats,"£1,000.00"
01-JUL-2024,C&FS (P),REDACTED PERSONAL DATA,GENERAL,5627-Transfer Payments Education Costs,"£1,000.00"
01-JUL-2024,Capital - In Year Spend (P),Melton Borough Council,OTHER LOCAL AUTHORITIES,941R-L&B - Reffcus,"£255,293.00"
01-JUL-2024,C&FS (P),Michael Drayton Junior School,TRADE SUPPLIER,5212-OLEA Recoupment,"£6,988.00"
01-JUL-2024,C&FS (P),REDACTED PERSONAL DATA,GENERAL,5627-Transfer Payments Education Costs,"£1,000.00"
01-JUL-2024,Environment & Transport (P),MTS Cleansing Services Ltd,TRADE SUPPLIER,2501-Grounds Maintenance,"£1,375.00"
01-JUL-2024,Environment & Transport (P),Murphys Taxis Ltd,FACTOR,3125-Transport External Operator Contract,"£1,260.00"
01-JUL-2024,Environment & Transport (P),Murphys Taxis Ltd,FACTOR,3125-Transport External Operator Contract,"£1,427.80"
01-JUL-2024,C&FS (P),NACRO,TRADE SUPPLIER,5323-External SEN Providers Independent Sch,"£2,941.28"
01-JUL-2024,C&FS (P),NACRO,TRADE SUPPLIER,5323-External SEN Providers Independent Sch,"£2,846.14"
01-JUL-2024,Capital - In Year Spend (P),North West Leicestershire District Council,OTHER LOCAL AUTHORITIES,941R-L&B - Reffcus,"£708,897.00"
01-JUL-2024,Capital - In Year Spend (P),Oadby & Wigston Borough Council,OTHER LOCAL AUTHORITIES,941R-L&B - Reffcus,"£381,299.00"
01-JUL-2024,Adults & Communities (P),Peters Ltd,TRADE SUPPLIER,4111-Books & Audio Visual,£722.43
01-JUL-2024,Adults & Communities (P),Peters Ltd,TRADE SUPPLIER,4111-Books & Audio Visual,£526.34
01-JUL-2024,Environment & Transport (P),Premier Taxis Leicester Ltd,TRADE SUPPLIER,3125-Transport External Operator Contract,"£2,553.60"
01-JUL-2024,Environment & Transport (P),Premier Taxis Leicester Ltd,TRADE SUPPLIER,3125-Transport External Operator Contract,"£1,360.00"
01-JUL-2024,Environment & Transport (P),Premier Taxis Leicester Ltd,TRADE SUPPLIER,3125-Transport External Operator Contract,"£2,711.11"
01-JUL-2024,Environment & Transport (P),Premier Taxis Leicester Ltd,TRADE SUPPLIER,3125-Transport External Operator Contract,"£2,713.20"
01-JUL-2024,Environment & Transport (P),Premier Taxis Leicester Ltd,TRADE SUPPLIER,3124-Other Transport Costs,£756.00
01-JUL-2024,Environment & Transport (P),Premier Taxis Leicester Ltd,TRADE SUPPLIER,3124-Other Transport Costs,£660.00
01-JUL-2024,Environment & Transport (P),Premier Taxis Leicester Ltd,TRADE SUPPLIER,3124-Other Transport Costs,£748.00
01-JUL-2024,Environment & Transport (P),Premier Taxis Leicester Ltd,TRADE SUPPLIER,3125-Transport External Operator Contract,"£1,972.00"
01-JUL-2024,Environment & Transport (P),Premier Taxis Leicester Ltd,TRADE SUPPLIER,3125-Transport External Operator Contract,"£1,972.00"
01-JUL-2024,Environment & Transport (P),Premier Taxis Leicester Ltd,TRADE SUPPLIER,3125-Transport External Operator Contract,£966.00
01-JUL-2024,Environment & Transport (P),Premier Taxis Leicester Ltd,TRADE SUPPLIER,3125-Transport External Operator Contract,£729.00
01-JUL-2024,Environment & Transport (P),Premier Taxis Leicester Ltd,TRADE SUPPLIER,3125-Transport External Operator Contract,"£2,380.00"
01-JUL-2024,Environment & Transport (P),Premier Taxis Leicester Ltd,TRADE SUPPLIER,3125-Transport External Operator Contract,"£1,836.00"
01-JUL-2024,C&FS (P),Premium Care Solutions Ltd,TRADE SUPPLIER,5429-Community/Domiciliary,"£1,664.26"
01-JUL-2024,C&FS (P),Premium Care Solutions Ltd,TRADE SUPPLIER,5429-Community/Domiciliary,"£2,069.08"
01-JUL-2024,Environment & Transport (P),Prime Taxis,TRADE SUPPLIER,3125-Transport External Operator Contract,"£2,169.39"
01-JUL-2024,Environment & Transport (P),Prime Taxis,TRADE SUPPLIER,3125-Transport External Operator Contract,"£2,657.46"
01-JUL-2024,Environment & Transport (P),Prime Taxis,TRADE SUPPLIER,3125-Transport External Operator Contract,£673.20
01-JUL-2024,Environment & Transport (P),Prime Taxis,TRADE SUPPLIER,3125-Transport External Operator Contract,"£1,719.63"
01-JUL-2024,Environment & Transport (P),Prime Taxis,TRADE SUPPLIER,3125-Transport External Operator Contract,"£1,644.29"
01-JUL-2024,Environment & Transport (P),Prime Taxis,TRADE SUPPLIER,3125-Transport External Operator Contract,"£1,088.21"
01-JUL-2024,Environment & Transport (P),Prime Taxis,TRADE SUPPLIER,3125-Transport External Operator Contract,£986.04
01-JUL-2024,Environment & Transport (P),Prime Taxis,TRADE SUPPLIER,3125-Transport External Operator Contract,"£1,207.80"
01-JUL-2024,Environment & Transport (P),Prime Taxis,TRADE SUPPLIER,3125-Transport External Operator Contract,"£2,136.92"
01-JUL-2024,Environment & Transport (P),Prime Taxis,TRADE SUPPLIER,3125-Transport External Operator Contract,"£1,342.28"
01-JUL-2024,Environment & Transport (P),Prime Taxis,TRADE SUPPLIER,3125-Transport External Operator Contract,£879.17
01-JUL-2024,Environment & Transport (P),Prime Taxis,TRADE SUPPLIER,3125-Transport External Operator Contract,£931.39
01-JUL-2024,Environment & Transport (P),Prime Taxis,TRADE SUPPLIER,3125-Transport External Operator Contract,£568.81
01-JUL-2024,Environment & Transport (P),Prime Taxis,TRADE SUPPLIER,3125-Transport External Operator Contract,"£1,262.25"
01-JUL-2024,Environment & Transport (P),Prime Taxis,TRADE SUPPLIER,3125-Transport External Operator Contract,"£2,120.98"
01-JUL-2024,Environment & Transport (P),Prime Taxis,TRADE SUPPLIER,3125-Transport External Operator Contract,"£2,255.22"
01-JUL-2024,Environment & Transport (P),Prime Taxis,TRADE SUPPLIER,3125-Transport External Operator Contract,£799.23
01-JUL-2024,Environment & Transport (P),Prime Taxis,TRADE SUPPLIER,3125-Transport External Operator Contract,"£1,565.78"
01-JUL-2024,Environment & Transport (P),Prime Taxis,TRADE SUPPLIER,3125-Transport External Operator Contract,"£2,405.01"
01-JUL-2024,Corporate Resources (CR) (P),Proudcastle Ltd,TRADE SUPPLIER,2102-R&M Buildings Service Contracts,£505.00
01-JUL-2024,Corporate Resources (CR) (P),Proudcastle Ltd,TRADE SUPPLIER,2102-R&M Buildings Service Contracts,£505.00
01-JUL-2024,Adults & Communities (P),Quadient Finance UK Ltd,TRADE SUPPLIER,4607-Postal Services ,"£2,000.00"
01-JUL-2024,Adults & Communities (P),Quadient Finance UK Ltd,TRADE SUPPLIER,4607-Postal Services ,"£2,000.00"
01-JUL-2024,C&FS (P),Rise Multi Academy Trust,NON TRADE,5212-OLEA Recoupment,"£2,170.00"
01-JUL-2024,Environment & Transport (P),Safe Cars,TRADE SUPPLIER,3125-Transport External Operator Contract,£827.00
01-JUL-2024,Environment & Transport (P),Selecta UK Ltd,TRADE SUPPLIER,3102-Vehicle & Plant Repairs & Maintenance,£528.78
01-JUL-2024,Environment & Transport (P),Selecta UK Ltd,TRADE SUPPLIER,3102-Vehicle & Plant Repairs & Maintenance,£524.40
01-JUL-2024,C&FS (P),REDACTED PERSONAL DATA,GENERAL,4901-Other Expenditure,"£2,030.00"
01-JUL-2024,Corporate Resources (CR) (P),SoloProtect Ltd,TRADE SUPPLIER,4603-IT Software Licenses/Subscription,"£3,975.00"
01-JUL-2024,Environment & Transport (P),Syston & District Volunteer Centre Vehicle A/C,NON TRADE,3125-Transport External Operator Contract,"£2,047.65"
01-JUL-2024,Capital - In Year Spend (P),Temple Group Ltd,TRADE SUPPLIER,944A-Infr - Infrastructure Exp,"£15,008.44"
01-JUL-2024,C&FS (P),REDACTED PERSONAL DATA,GENERAL,5627-Transfer Payments Education Costs,"£1,000.00"
01-JUL-2024,Adults & Communities (P),Ulverscroft Ltd,TRADE SUPPLIER,4111-Books & Audio Visual,"£1,513.89"
01-JUL-2024,Environment & Transport (P),Viking Coaches,TRADE SUPPLIER,3112-Home to Sch Trans Contract Buses Prim,"£6,270.00"
01-JUL-2024,Environment & Transport (P),Viking Coaches,TRADE SUPPLIER,3112-Home to Sch Trans Contract Buses Prim,"£9,805.00"
01-JUL-2024,Environment & Transport (P),Yakub Taxis Ltd,TRADE SUPPLIER,3125-Transport External Operator Contract,"£1,545.60"
01-JUL-2024,Environment & Transport (P),Yakub Taxis Ltd,TRADE SUPPLIER,3125-Transport External Operator Contract,"£2,176.00"
02-JUL-2024,C&FS (P),ABSOLUTE HEALTHCARE LTD T/A WESTWARDS NURSERY&&EYRSEY553923,EARLY YEARS,4908-Grants,£709.56
02-JUL-2024,C&FS (P),ALISON BATES T/A LITTLE EXPLORERS NURSERY STOKE GOLDING&&EYRS2625012,EARLY YEARS,4908-Grants,£841.20
02-JUL-2024,C&FS (P),REDACTED PERSONAL DATA,EARLY YEARS,4908-Grants,£910.00
02-JUL-2024,C&FS (P),REDACTED PERSONAL DATA,EARLY YEARS,4908-Grants,"£1,261.80"
02-JUL-2024,C&FS (P),ASHBY PRESCHOOL ACADEMY&&EYRS2665072,EARLY YEARS,4908-Grants,"£2,014.40"
02-JUL-2024,C&FS (P),ASHBY PRESCHOOL ACADEMY&&EYRS2665072,EARLY YEARS,4908-Grants,£803.67
02-JUL-2024,C&FS (P),BABBLEBROOKE LTD&&EYRS1772,EARLY YEARS,4908-Grants,£815.97
02-JUL-2024,C&FS (P),BARWELL VILLAGE HALL PLAYGROUP&&EYRS1694,EARLY YEARS,4908-Grants,£957.96
02-JUL-2024,C&FS (P),BEAVER CHILDCARE LTD T/A CHARNWOOD NURSERY  & PRE SCHOOL&&EYRS1519,EARLY YEARS,4908-Grants,"£1,163.24"
02-JUL-2024,C&FS (P),BEAVER CHILDCARE LTD T/A CHARNWOOD NURSERY  & PRE SCHOOL&&EYRS1519,EARLY YEARS,4908-Grants,"£3,785.40"
02-JUL-2024,C&FS (P),BEAVER CHILDCARE LTD T/A CHARNWOOD PRESCHOOL&&EYRSEY562091,EARLY YEARS,4908-Grants,£981.30
02-JUL-2024,C&FS (P),BEAVER CHILDCARE T/A CHARNWOOD NURSERY AND PRE SCHOOL (ROTHLEY)&&EYRS2633577,EARLY YEARS,4908-Grants,"£2,523.60"
02-JUL-2024,C&FS (P),BELTON PLAYGROUP&&EYRS1562,EARLY YEARS,4908-Grants,£755.42
02-JUL-2024,C&FS (P),BILINGUAL DAY NURSERY & PRESCHOOL RAVENSTONE&&EYRS2654583,EARLY YEARS,4908-Grants,£893.78
02-JUL-2024,C&FS (P),BILINGUAL DAY NURSERY ASHBY&&EYRSEY551087,EARLY YEARS,4908-Grants,£823.67
02-JUL-2024,C&FS (P),BLABY PRE SCHOOL&&EYRS1517,EARLY YEARS,4908-Grants,£807.45
02-JUL-2024,C&FS (P),BLUEBELL NURSERY SCHOOL&&EYRS1748,EARLY YEARS,4908-Grants,"£1,090.72"
02-JUL-2024,C&FS (P),BLUEBELLS OF RATBY LTD&&EYRS2649491,EARLY YEARS,4908-Grants,"£1,296.11"
02-JUL-2024,C&FS (P),BRADGATE PRESCHOOL&&EYRSEXMT0090,EARLY YEARS,4908-Grants,£520.38
02-JUL-2024,C&FS (P),BRITANNIA FIELDS PLAYGROUP&&EYRS1387,EARLY YEARS,4908-Grants,"£2,361.84"
02-JUL-2024,C&FS (P),BROAD STREET PLAYGROUP&&EYRS1388,EARLY YEARS,4908-Grants,"£2,039.91"
02-JUL-2024,C&FS (P),BUBBLES ACTIVE PLAY AND BLUE BUBBLES PRE-SCHOOL LTD&&EYRS497949,EARLY YEARS,4908-Grants,"£1,820.00"
02-JUL-2024,C&FS (P),BUCKMINSTER PRE SCHOOL&&EYRSEXMT0076,EARLY YEARS,4908-Grants,£975.78
02-JUL-2024,C&FS (P),BURBAGE PRESCHOOL&&EYRS2529002,EARLY YEARS,4908-Grants,"£2,523.60"
02-JUL-2024,C&FS (P),BUSH BABIES CHILDRENS NURSERIES LTD T/A LILAC BUSH NURSERY&&EYRS1739,EARLY YEARS,4908-Grants,"£1,530.00"
02-JUL-2024,C&FS (P),BUSY BEES AT LEICESTER WIGSTON MAGNA T/A BUSH BABIES CHILDRENS NURSERIES LTD&&EYRS223213,EARLY YEARS,4908-Grants,£634.53
02-JUL-2024,C&FS (P),BUSY BEES AT LEICESTER WIGSTON MAGNA T/A BUSH BABIES CHILDRENS NURSERIES LTD&&EYRS223213,EARLY YEARS,4908-Grants,"£1,261.80"
02-JUL-2024,C&FS (P),BUSY BEES DAY NURSERY&&EYRS1599,EARLY YEARS,4908-Grants,"£8,963.42"
02-JUL-2024,C&FS (P),BUSY BEES DAY NURSERY&&EYRS1599,EARLY YEARS,4908-Grants,"£3,555.57"
02-JUL-2024,C&FS (P),BUSY BEES NURSERIES LTD T/A BUSY BEES DAY NURSERY AT BITTESWELL&&EYRSEY482339,EARLY YEARS,4908-Grants,£722.03
02-JUL-2024,C&FS (P),BUSY BODIES CHILDCARE LTD&&EYRS2721997,EARLY YEARS,4908-Grants,"£1,287.30"
02-JUL-2024,C&FS (P),BUTTERFLY PRESCHOOL&&EYRS2675353,EARLY YEARS,4908-Grants,£910.00
02-JUL-2024,C&FS (P),CAPTAINS CABIN PRE-SCHOOL&&EXMT0138,EARLY YEARS,4908-Grants,"£9,040.48"
02-JUL-2024,C&FS (P),CARMEN DASAOLU&&EYRSCMA00014,EARLY YEARS,4908-Grants,"£1,026.00"
02-JUL-2024,C&FS (P),REDACTED PERSONAL DATA,EARLY YEARS,4908-Grants,£525.75
02-JUL-2024,C&FS (P),CATERPILLAR PRE SCHOOL&&EYRS1789,EARLY YEARS,4908-Grants,£824.14
02-JUL-2024,C&FS (P),CHEEKY MONKEYS PRE SCHOOL&&EYRS1689,EARLY YEARS,4908-Grants,£683.10
02-JUL-2024,C&FS (P),CHILDCARE CORPORATION LTD T/A KIDDI CARU DAY NURSERY AND PRESCHOOL&&EYRS2637820,EARLY YEARS,4908-Grants,"£5,915.16"
02-JUL-2024,C&FS (P),CHILDCARE CORPORATION LTD T/A KIDDI CARU DAY NURSERY AND PRESCHOOL&&EYRS2637820,EARLY YEARS,4908-Grants,£537.14
02-JUL-2024,C&FS (P),CHILDCARE CORPORATION LTD T/A KIRBY MUXLOE DAY NURSERY AND PRESCHOOL&&EYRS2637885,EARLY YEARS,4908-Grants,"£41,823.97"
02-JUL-2024,C&FS (P),CHILDCARE CORPORATION LTD T/A KIRBY MUXLOE DAY NURSERY AND PRESCHOOL&&EYRS2637885,EARLY YEARS,4908-Grants,£655.44
02-JUL-2024,C&FS (P),CHILDCARE CORPORATION LTD T/A MELTON MOWBRAY NURSERY SCHOOL AND PRESCHOOL&&EYRS2637815,EARLY YEARS,4908-Grants,"£1,075.06"
02-JUL-2024,C&FS (P),CHILDCARE CORPORATION LTD T/A WHITWICK DAY NURSERY AND PRESCHOOL&&EYRS2637883,EARLY YEARS,4908-Grants,"£1,419.34"
02-JUL-2024,C&FS (P),CHILDREN 1ST @ BIRSTALL&&EYRSEY561767,EARLY YEARS,4908-Grants,"£3,230.02"
02-JUL-2024,C&FS (P),CHILDREN 1ST @ HATHERN &&EYRSEY561772,EARLY YEARS,4908-Grants,"£4,948.21"
02-JUL-2024,C&FS (P),CHILDREN 1ST @ HATHERN &&EYRSEY561772,EARLY YEARS,4908-Grants,£542.22
02-JUL-2024,C&FS (P),CHILDREN 1ST @ SYSTON&&EYRSEY561773,EARLY YEARS,4908-Grants,"£1,480.29"
02-JUL-2024,C&FS (P),CHILDREN 1ST @ SYSTON&&EYRSEY561773,EARLY YEARS,4908-Grants,"£5,778.69"
02-JUL-2024,C&FS (P),CHILDREN 1ST AT SHEPSHED&&EYRS1705,EARLY YEARS,4908-Grants,"£1,221.14"
02-JUL-2024,C&FS (P),CHILDS TIME LTD T/A HANDKERCHIEF NURSERY&&EYRS1426,EARLY YEARS,4908-Grants,"£22,745.27"
02-JUL-2024,C&FS (P),COBDEN PRESCHOOL&&EYRS1784,EARLY YEARS,4908-Grants,£925.32
02-JUL-2024,C&FS (P),COBDEN PRESCHOOL&&EYRS1784,EARLY YEARS,4908-Grants,"£1,709.52"
02-JUL-2024,C&FS (P),REDACTED PERSONAL DATA,EARLY YEARS,4908-Grants,£508.01
02-JUL-2024,C&FS (P),DEN FARMSIDE&&EYRSEY556945,EARLY YEARS,4908-Grants,£946.35
02-JUL-2024,C&FS (P),DISCOVER OUTDOORS LTD T/A NATURES WAY FOREST KINDERGARTEN&&EYRS2636719,EARLY YEARS,4908-Grants,£910.00
02-JUL-2024,C&FS (P),REDACTED PERSONAL DATA,EARLY YEARS,4908-Grants,"£4,817.10"
02-JUL-2024,C&FS (P),EARLY YEARS ACADEMY IBSTOCK&&EYRS2771383,EARLY YEARS,4908-Grants,"£1,463.68"
02-JUL-2024,C&FS (P),EARLY YEARS NURSERY&&EYRS1679,EARLY YEARS,4908-Grants,£716.43
02-JUL-2024,C&FS (P),EARLY YEARS NURSERY&&EYRS1679,EARLY YEARS,4908-Grants,"£1,463.00"
02-JUL-2024,C&FS (P),EARLY YEARS NURSERY&&EYRS1697,EARLY YEARS,4908-Grants,"£3,615.22"
02-JUL-2024,C&FS (P),EARLY YEARS NURSERY&&EYRS1697,EARLY YEARS,4908-Grants,"£7,779.53"
02-JUL-2024,C&FS (P),REDACTED PERSONAL DATA,EARLY YEARS,4908-Grants,"£1,261.80"
02-JUL-2024,C&FS (P),REDACTED PERSONAL DATA,EARLY YEARS,4908-Grants,"£1,009.44"
02-JUL-2024,C&FS (P),REDACTED PERSONAL DATA,EARLY YEARS,4908-Grants,£910.00
02-JUL-2024,C&FS (P),REDACTED PERSONAL DATA,EARLY YEARS,4908-Grants,£736.05
02-JUL-2024,C&FS (P),EVERGREEN LODGE NURSERY & PRESCHOOL LTD&&EYRS2741329,EARLY YEARS,4908-Grants,"£1,228.84"
02-JUL-2024,C&FS (P),FAIRFIELD SCHOOL NURSERY&&EYRS1201,EARLY YEARS,4908-Grants,"£4,962.91"
02-JUL-2024,C&FS (P),FIRST STEPS PLAYGROUP (BARLESTONE)&&EYRS1109,EARLY YEARS,4908-Grants,£764.51
02-JUL-2024,C&FS (P),FLECKNEY BAPTIST PRESCHOOL&&EYRS1782,EARLY YEARS,4908-Grants,"£1,022.16"
02-JUL-2024,C&FS (P),FLECKNEY BAPTIST PRESCHOOL&&EYRS1782,EARLY YEARS,4908-Grants,£784.32
02-JUL-2024,C&FS (P),FRISBY PRESCHOOL&&EYRS1112,EARLY YEARS,4908-Grants,£757.08
02-JUL-2024,C&FS (P),GRASSHOPPER CLUB&&EYRS1500,EARLY YEARS,4908-Grants,"£1,261.80"
02-JUL-2024,C&FS (P),GREAT DALBY PRE SCHOOL PLAYGROUP&&EYRS1531,EARLY YEARS,4908-Grants,"£2,670.81"
02-JUL-2024,C&FS (P),GREEN ACRES CHILDCARE&&EYRS1807,EARLY YEARS,4908-Grants,"£2,717.20"
02-JUL-2024,C&FS (P),GREEN ACRES CHILDCARE&&EYRS1807,EARLY YEARS,4908-Grants,"£1,682.40"
02-JUL-2024,C&FS (P),GREENFIELD PRIMARY SCHOOL&&EYRSEXMT0026,EARLY YEARS,4908-Grants,"£1,178.31"
02-JUL-2024,C&FS (P),GREENFIELD PRIMARY SCHOOL&&EYRSEXMT0026,EARLY YEARS,4908-Grants,"£4,515.55"
