PAYMENT DATE,DEPARTMENT,SUPPLIER NAME,PAY GROUP,ACCOUNT DESCRIPTION,NET AMOUNT
01-Aug-24,Environment & Transport (P),A K TAXI SERVICES LTD,TRADE SUPPLIER,3125-Transport External Operator Contract,"£2,791.81"
01-Aug-24,Environment & Transport (P),A K TAXI SERVICES LTD,TRADE SUPPLIER,3125-Transport External Operator Contract,"£3,106.50"
01-Aug-24,Environment & Transport (P),A1 63 Mercia Taxi,TRADE SUPPLIER,3125-Transport External Operator Contract,"£1,110.00"
01-Aug-24,Environment & Transport (P),A1 63 Mercia Taxi,TRADE SUPPLIER,3125-Transport External Operator Contract,£992.00
01-Aug-24,Environment & Transport (P),A1 63 Mercia Taxi,TRADE SUPPLIER,3125-Transport External Operator Contract,£500.00
01-Aug-24,Environment & Transport (P),AA Taxis,TRADE SUPPLIER,3125-Transport External Operator Contract,"£2,800.00"
01-Aug-24,Environment & Transport (P),ABC Taxis (Leicester) Ltd,TRADE SUPPLIER,3124-Other Transport Costs,£713.30
01-Aug-24,Environment & Transport (P),AECOM Ltd,TRADE SUPPLIER,4507-Consultants & Specialists,"£67,316.45"
01-Aug-24,Corporate Resources (CR) (P),All Purpose Cleaning & Catering Supplies Ltd,TRADE SUPPLIER,4109-Materials,£658.02
01-Aug-24,Environment & Transport (P),Allscreens Nationwide Ltd,TRADE SUPPLIER,3102-Vehicle & Plant Repairs & Maintenance,£624.00
01-Aug-24,Adults & Communities (P),REDACTED PERSONAL DATA,NON TRADE,8403-Non Res/Managed Income - Client Income,"£1,591.26"
01-Aug-24,Environment & Transport (P),AR Parrish Plant Hire,SUBCONTRACTOR,3301-Vehicle & Plant Hire,"£2,849.00"
01-Aug-24,Environment & Transport (P),AR Parrish Plant Hire,SUBCONTRACTOR,3301-Vehicle & Plant Hire,"£2,849.00"
01-Aug-24,Environment & Transport (P),AR Parrish Plant Hire,SUBCONTRACTOR,3301-Vehicle & Plant Hire,£798.50
01-Aug-24,Environment & Transport (P),AR Parrish Plant Hire,SUBCONTRACTOR,3301-Vehicle & Plant Hire,£727.75
01-Aug-24,Capital - In Year Spend (P),Arcelle Consulting,TRADE SUPPLIER,941G-L&B - Design Fees - External,"£4,640.00"
01-Aug-24,Environment & Transport (P),Arriva Midlands Ltd,TRADE SUPPLIER,3124-Other Transport Costs,"£3,504.00"
01-Aug-24,Environment & Transport (P),Arriva Midlands Ltd,TRADE SUPPLIER,3124-Other Transport Costs,"£5,124.00"
01-Aug-24,Environment & Transport (P),Arriva Midlands Ltd,TRADE SUPPLIER,5428-Minimum Cost Contracts,"£3,615.00"
01-Aug-24,Environment & Transport (P),Arriva Midlands Ltd,TRADE SUPPLIER,5428-Minimum Cost Contracts,"£3,800.00"
01-Aug-24,Environment & Transport (P),Arriva Midlands Ltd,TRADE SUPPLIER,5428-Minimum Cost Contracts,"£2,175.00"
01-Aug-24,Environment & Transport (P),Arriva Midlands Ltd,TRADE SUPPLIER,5428-Minimum Cost Contracts,"£3,485.00"
01-Aug-24,Environment & Transport (P),Arriva Midlands Ltd,TRADE SUPPLIER,5428-Minimum Cost Contracts,"£3,100.00"
01-Aug-24,Environment & Transport (P),Arriva Midlands Ltd,TRADE SUPPLIER,5428-Minimum Cost Contracts,"£3,100.00"
01-Aug-24,Environment & Transport (P),Arriva Midlands Ltd,TRADE SUPPLIER,5428-Minimum Cost Contracts,"£2,375.00"
01-Aug-24,Environment & Transport (P),Arriva Midlands Ltd,TRADE SUPPLIER,5428-Minimum Cost Contracts,"£3,295.00"
01-Aug-24,Environment & Transport (P),Arriva Midlands Ltd,TRADE SUPPLIER,5428-Minimum Cost Contracts,"£3,790.00"
01-Aug-24,C&FS (P),Back Care Solutions Ltd,TRADE SUPPLIER,4901-Other Expenditure,"£1,226.12"
01-Aug-24,Environment & Transport (P),Bains Travel,TRADE SUPPLIER,3125-Transport External Operator Contract,"£2,700.00"
01-Aug-24,Environment & Transport (P),Bains Travel,TRADE SUPPLIER,3125-Transport External Operator Contract,"£1,020.00"
01-Aug-24,Environment & Transport (P),Bains Travel,TRADE SUPPLIER,3125-Transport External Operator Contract,"£3,720.00"
01-Aug-24,Environment & Transport (P),Bains Travel,TRADE SUPPLIER,3125-Transport External Operator Contract,"£4,000.00"
01-Aug-24,Environment & Transport (P),Bains Travel,TRADE SUPPLIER,3125-Transport External Operator Contract,"£3,740.00"
01-Aug-24,Environment & Transport (P),Bains Travel,TRADE SUPPLIER,3125-Transport External Operator Contract,"£2,160.00"
01-Aug-24,Environment & Transport (P),Bains Travel,TRADE SUPPLIER,3125-Transport External Operator Contract,"£3,565.00"
01-Aug-24,Environment & Transport (P),Bains Travel,TRADE SUPPLIER,3125-Transport External Operator Contract,"£3,100.00"
01-Aug-24,Environment & Transport (P),Bains Travel,TRADE SUPPLIER,3125-Transport External Operator Contract,"£4,500.00"
01-Aug-24,Environment & Transport (P),Bains Travel,TRADE SUPPLIER,3125-Transport External Operator Contract,"£4,900.00"
01-Aug-24,Environment & Transport (P),Bains Travel,TRADE SUPPLIER,3125-Transport External Operator Contract,"£5,500.00"
01-Aug-24,Environment & Transport (P),Bituchem Building Products Ltd,TRADE SUPPLIER,4901-Other Expenditure,"£14,862.90"
01-Aug-24,Corporate Resources (CR) (P),Blaby District Council,OTHER LOCAL AUTHORITIES,2311-Rates,£793.00
01-Aug-24,Capital - In Year Spend (P),Breakwell Sumner Partnership Ltd,TRADE SUPPLIER,941D-L&B - Building Costs,"£5,000.00"
01-Aug-24,Environment & Transport (P),Brindley Lift Truck Services Ltd,TRADE SUPPLIER,3301-Vehicle & Plant Hire,£580.00
01-Aug-24,C&FS (P),Casaegis Ltd,TRADE INDIVIDUAL,5411-Private Contractors - General,"£44,042.14"
01-Aug-24,C&FS (P),Casaegis Ltd,TRADE INDIVIDUAL,5411-Private Contractors - General,"£41,542.14"
01-Aug-24,C&FS (P),Casaegis Ltd,TRADE INDIVIDUAL,5411-Private Contractors - General,"£42,621.43"
01-Aug-24,C&FS (P),Casaegis Ltd,TRADE INDIVIDUAL,5411-Private Contractors - General,"£42,621.43"
01-Aug-24,Environment & Transport (P),Central Construction Services Ltd,SUBCONTRACTOR,3301-Vehicle & Plant Hire,"£1,760.00"
01-Aug-24,Corporate Resources (CR) (P),Charnwood Borough Council,OTHER LOCAL AUTHORITIES,2311-Rates,"£3,652.54"
01-Aug-24,Corporate Resources (CR) (P),Charnwood Borough Council,OTHER LOCAL AUTHORITIES,2311-Rates,"£2,646.00"
01-Aug-24,C&FS (P),Chroma Therapies Ltd,TRADE SUPPLIER,5445-Adoption Support,"£1,440.00"
01-Aug-24,Environment & Transport (P),Coalville Cabs Ltd,TRADE SUPPLIER,3125-Transport External Operator Contract,"£1,972.25"
01-Aug-24,C&FS (P),Community Hosting and Support CIC,TRADE SUPPLIER,5411-Private Contractors - General,"£3,985.80"
01-Aug-24,Corporate Resources (CR) (P),Corden Hardware Co Ltd,TRADE SUPPLIER,2101-R&M Buildings,"£2,767.05"
01-Aug-24,Environment & Transport (P),Crown Hill Taxis & Care Services Ltd,TRADE SUPPLIER,3125-Transport External Operator Contract,"£1,920.00"
01-Aug-24,Environment & Transport (P),Crown Hill Taxis & Care Services Ltd,TRADE SUPPLIER,3125-Transport External Operator Contract,"£2,062.50"
01-Aug-24,Environment & Transport (P),Crown Hill Taxis & Care Services Ltd,TRADE SUPPLIER,3125-Transport External Operator Contract,"£1,298.00"
01-Aug-24,Environment & Transport (P),Crown Hill Taxis & Care Services Ltd,TRADE SUPPLIER,3125-Transport External Operator Contract,"£3,760.00"
01-Aug-24,Environment & Transport (P),Crown Hill Taxis & Care Services Ltd,TRADE SUPPLIER,3125-Transport External Operator Contract,"£4,280.00"
01-Aug-24,Environment & Transport (P),Crown Hill Taxis & Care Services Ltd,TRADE SUPPLIER,3125-Transport External Operator Contract,"£1,716.00"
01-Aug-24,Environment & Transport (P),Crown Hill Taxis & Care Services Ltd,TRADE SUPPLIER,3125-Transport External Operator Contract,"£2,960.00"
01-Aug-24,Environment & Transport (P),Crown Hill Taxis & Care Services Ltd,TRADE SUPPLIER,3125-Transport External Operator Contract,"£1,036.00"
01-Aug-24,Environment & Transport (P),Crown Hill Taxis & Care Services Ltd,TRADE SUPPLIER,3125-Transport External Operator Contract,"£2,301.00"
01-Aug-24,Corporate Resources (CR) (P),CSM Leicester,TRADE SUPPLIER,2101-R&M Buildings,"£1,500.00"
01-Aug-24,Adults & Communities (P),Cuttlefish Multimedia Ltd,TRADE SUPPLIER,4602-IT Services,£740.00
01-Aug-24,Corporate Resources (CR) (P),Cyber Media Solutions Ltd,TRADE SUPPLIER,4603-IT Software Licenses/Subscription,£730.00
01-Aug-24,Environment & Transport (P),REDACTED PERSONAL DATA,TRADE INDIVIDUAL,3125-Transport External Operator Contract,"£1,424.50"
01-Aug-24,Environment & Transport (P),Diamond Bus East Midlands,TRADE SUPPLIER,5428-Minimum Cost Contracts,"£11,194.55"
01-Aug-24,Environment & Transport (P),Diamond Bus East Midlands,TRADE SUPPLIER,5428-Minimum Cost Contracts,"£9,166.65"
01-Aug-24,Environment & Transport (P),REDACTED PERSONAL DATA,NON TRADE,3125-Transport External Operator Contract,"£3,280.00"
01-Aug-24,Environment & Transport (P),Direct Taxis,TRADE SUPPLIER,3125-Transport External Operator Contract,"£1,216.00"
01-Aug-24,Environment & Transport (P),Direct Taxis,TRADE SUPPLIER,3125-Transport External Operator Contract,"£2,065.30"
01-Aug-24,C&FS (P),Duston Care Ltd,TRADE SUPPLIER,5451-LCT/LAC (Not Fostered),£550.00
01-Aug-24,Environment & Transport (P),Effect Digital Ltd,TRADE SUPPLIER,4109-Materials,"£1,000.00"
01-Aug-24,Environment & Transport (P),Enva England Ltd,TRADE SUPPLIER,5411-Private Contractors - General,"£1,012.32"
01-Aug-24,Environment & Transport (P),FCC Recycling (UK) Ltd,TRADE SUPPLIER,5411-Private Contractors - General,"£57,979.38"
01-Aug-24,Environment & Transport (P),FHP Property Consultants,TRADE SUPPLIER,2321-Rent & Room Hire,"£5,165.50"
01-Aug-24,Corporate Resources (CR) (P),Filta Group Ltd,TRADE SUPPLIER,2112-Programmed Work,"£2,549.00"
01-Aug-24,C&FS (P),G &H Care Ltd,NON TRADE,5411-Private Contractors - General,"£4,821.30"
01-Aug-24,C&FS (P),G &H Care Ltd,NON TRADE,5411-Private Contractors - General,"£1,607.10"
01-Aug-24,C&FS (P),G &H Care Ltd,NON TRADE,5411-Private Contractors - General,"£4,982.01"
01-Aug-24,C&FS (P),G &H Care Ltd,NON TRADE,5411-Private Contractors - General,"£4,821.30"
01-Aug-24,Adults & Communities (P),GAP Property Services Leicester Ltd,TRADE SUPPLIER,2102-R&M Buildings Service Contracts,"£1,151.00"
01-Aug-24,Environment & Transport (P),Gemco Service Ltd,TRADE SUPPLIER,3102-Vehicle & Plant Repairs & Maintenance,"£1,807.99"
01-Aug-24,Environment & Transport (P),Granthams GT Ltd,TRADE SUPPLIER,4532-Other Services,"£9,035.00"
01-Aug-24,Environment & Transport (P),Green Fox Community Energy Co-operative,TRADE SUPPLIER,4507-Consultants & Specialists,£705.60
01-Aug-24,Capital - In Year Spend (P),Greenhatch Group Ltd,TRADE SUPPLIER,941G-L&B - Design Fees - External,"£7,020.00"
01-Aug-24,Environment & Transport (P),"Grimston, Saxebye & Shoby Parish Council",OTHER LOCAL AUTHORITIES,5411-Private Contractors - General,"£2,000.00"
01-Aug-24,Balance Sheet Cost Centres (P),Halfords Ltd,TRADE SUPPLIER,9642-Reserved Debtors - Non Public Sector,"£2,291.00"
01-Aug-24,Corporate Resources (CR) (P),Hinckley & Bosworth Borough Council,OTHER LOCAL AUTHORITIES,2311-Rates,£748.00
01-Aug-24,Environment & Transport (P),Jetline Taxis Ltd,TRADE SUPPLIER,3125-Transport External Operator Contract,"£2,160.00"
01-Aug-24,Environment & Transport (P),Jetline Taxis Ltd,TRADE SUPPLIER,3125-Transport External Operator Contract,"£2,487.00"
01-Aug-24,Environment & Transport (P),Jetline Taxis Ltd,TRADE SUPPLIER,3125-Transport External Operator Contract,"£1,005.00"
01-Aug-24,Environment & Transport (P),Jetline Taxis Ltd,TRADE SUPPLIER,3125-Transport External Operator Contract,"£1,672.00"
01-Aug-24,Corporate Resources (CR) (P),JR Allen & Sons Ltd,SUBCONTRACTOR,2105-Reactive Maintenance M&E,£848.27
01-Aug-24,Corporate Resources (CR) (P),Kefron International Ltd,TRADE SUPPLIER,4507-Consultants & Specialists,"£5,634.72"
01-Aug-24,Environment & Transport (P),KGN Taxis Ltd,TRADE SUPPLIER,3125-Transport External Operator Contract,"£1,888.00"
01-Aug-24,Environment & Transport (P),KGN Taxis Ltd,TRADE SUPPLIER,3125-Transport External Operator Contract,"£1,764.00"
01-Aug-24,Environment & Transport (P),KGN Taxis Ltd,TRADE SUPPLIER,3125-Transport External Operator Contract,"£2,894.00"
01-Aug-24,Environment & Transport (P),KGN Taxis Ltd,TRADE SUPPLIER,3125-Transport External Operator Contract,"£2,123.30"
01-Aug-24,Corporate Resources (CR) (P),Kings Armoured Security Services Ltd,TRADE SUPPLIER,5411-Private Contractors - General,"£1,473.61"
01-Aug-24,Environment & Transport (P),Labwaste Ltd T/A Tradebe,TRADE SUPPLIER,5411-Private Contractors - General,"£1,200.00"
01-Aug-24,Environment & Transport (P),Ladybird Cranes Ltd T/A Ladybird Skip Movers,TRADE SUPPLIER,2101-R&M Buildings,£532.99
01-Aug-24,Environment & Transport (P),Ladybird Cranes Ltd T/A Ladybird Skip Movers,TRADE SUPPLIER,2101-R&M Buildings,£554.32
01-Aug-24,Environment & Transport (P),Ladybird Cranes Ltd T/A Ladybird Skip Movers,TRADE SUPPLIER,2101-R&M Buildings,£844.72
01-Aug-24,Environment & Transport (P),Ladybird Cranes Ltd T/A Ladybird Skip Movers,TRADE SUPPLIER,2101-R&M Buildings,£770.62
01-Aug-24,Capital - In Year Spend (P),Leicester City Council,TRADE SUPPLIER,944A-Infr - Infrastructure Exp,"£42,227.00"
01-Aug-24,Environment & Transport (P),Master Cabs Leicester Ltd,TRADE SUPPLIER,3125-Transport External Operator Contract,"£2,641.00"
01-Aug-24,Environment & Transport (P),Master Cabs Leicester Ltd,TRADE SUPPLIER,3125-Transport External Operator Contract,"£1,147.00"
01-Aug-24,Environment & Transport (P),Master Cabs Leicester Ltd,TRADE SUPPLIER,3125-Transport External Operator Contract,"£3,051.75"
01-Aug-24,Environment & Transport (P),Master Cabs Leicester Ltd,TRADE SUPPLIER,3125-Transport External Operator Contract,£984.00
01-Aug-24,Environment & Transport (P),Master Cabs Leicester Ltd,TRADE SUPPLIER,3125-Transport External Operator Contract,"£1,080.00"
01-Aug-24,Environment & Transport (P),Master Cabs Leicester Ltd,TRADE SUPPLIER,3125-Transport External Operator Contract,"£1,180.00"
01-Aug-24,Environment & Transport (P),Master Cabs Leicester Ltd,TRADE SUPPLIER,3125-Transport External Operator Contract,"£1,060.00"
01-Aug-24,Environment & Transport (P),Master Cabs Leicester Ltd,TRADE SUPPLIER,3125-Transport External Operator Contract,"£1,332.00"
01-Aug-24,Environment & Transport (P),Master Cabs Leicester Ltd,TRADE SUPPLIER,3125-Transport External Operator Contract,"£1,176.00"
01-Aug-24,Environment & Transport (P),Master Cabs Leicester Ltd,TRADE SUPPLIER,3125-Transport External Operator Contract,"£2,035.00"
01-Aug-24,Environment & Transport (P),Master Cabs Leicester Ltd,TRADE SUPPLIER,3125-Transport External Operator Contract,"£1,677.00"
01-Aug-24,Environment & Transport (P),Master Cabs Leicester Ltd,TRADE SUPPLIER,3125-Transport External Operator Contract,"£1,454.00"
01-Aug-24,Environment & Transport (P),Master Cabs Leicester Ltd,TRADE SUPPLIER,3125-Transport External Operator Contract,"£3,540.00"
01-Aug-24,Environment & Transport (P),Master Cabs Leicester Ltd,TRADE SUPPLIER,3125-Transport External Operator Contract,"£1,240.00"
01-Aug-24,Environment & Transport (P),Master Cabs Leicester Ltd,TRADE SUPPLIER,3125-Transport External Operator Contract,"£2,440.00"
01-Aug-24,Environment & Transport (P),Master Cabs Leicester Ltd,TRADE SUPPLIER,3125-Transport External Operator Contract,"£3,400.00"
01-Aug-24,Environment & Transport (P),Master Cabs Leicester Ltd,TRADE SUPPLIER,3125-Transport External Operator Contract,"£2,680.00"
01-Aug-24,Environment & Transport (P),Master Cabs Leicester Ltd,TRADE SUPPLIER,3125-Transport External Operator Contract,"£2,260.00"
01-Aug-24,Environment & Transport (P),Master Cabs Leicester Ltd,TRADE SUPPLIER,3125-Transport External Operator Contract,"£3,753.04"
01-Aug-24,Environment & Transport (P),Master Cabs Leicester Ltd,TRADE SUPPLIER,3125-Transport External Operator Contract,£972.00
01-Aug-24,Environment & Transport (P),Master Cabs Leicester Ltd,TRADE SUPPLIER,3125-Transport External Operator Contract,"£3,180.00"
01-Aug-24,Environment & Transport (P),Master Cabs Leicester Ltd,TRADE SUPPLIER,3125-Transport External Operator Contract,"£2,620.00"
01-Aug-24,Environment & Transport (P),Master Cabs Leicester Ltd,TRADE SUPPLIER,3125-Transport External Operator Contract,"£1,540.00"
01-Aug-24,Environment & Transport (P),Master Cabs Leicester Ltd,TRADE SUPPLIER,3125-Transport External Operator Contract,£980.00
01-Aug-24,Environment & Transport (P),Master Cabs Leicester Ltd,TRADE SUPPLIER,3125-Transport External Operator Contract,"£2,086.50"
01-Aug-24,Public Health (P),Midlands Partnership NHS Foundation Trust,TRADE SUPPLIER,5221-Public Bodies Health,"£207,759.94"
01-Aug-24,Public Health (P),Midlands Partnership NHS Foundation Trust,TRADE SUPPLIER,5211-Other Local Authorities,"£1,336.00"
01-Aug-24,Public Health (P),Midlands Partnership NHS Foundation Trust,TRADE SUPPLIER,5211-Other Local Authorities,"£1,304.00"
01-Aug-24,C&FS (P),NonStop Consulting Ltd,TRADE SUPPLIER,1201-Agency Costs,"£1,035.00"
01-Aug-24,Corporate Resources (CR) (P),North West Leicestershire District Council,OTHER LOCAL AUTHORITIES,2311-Rates,"£1,351.00"
01-Aug-24,Adults & Communities (P),REDACTED PERSONAL DATA,NON TRADE,8403-Non Res/Managed Income - Client Income,"£1,493.46"
01-Aug-24,Environment & Transport (P),P&P Cabs Ltd,TRADE SUPPLIER,3125-Transport External Operator Contract,£606.00
01-Aug-24,Environment & Transport (P),P&P Cabs Ltd,TRADE SUPPLIER,3125-Transport External Operator Contract,"£3,081.00"
01-Aug-24,Environment & Transport (P),P&P Cabs Ltd,TRADE SUPPLIER,3125-Transport External Operator Contract,"£2,528.00"
01-Aug-24,Environment & Transport (P),P&P Cabs Ltd,TRADE SUPPLIER,3125-Transport External Operator Contract,"£1,472.00"
01-Aug-24,Environment & Transport (P),P&P Cabs Ltd,TRADE SUPPLIER,3125-Transport External Operator Contract,"£2,900.00"
01-Aug-24,Environment & Transport (P),P&P Cabs Ltd,TRADE SUPPLIER,3125-Transport External Operator Contract,"£1,909.00"
01-Aug-24,Environment & Transport (P),P&P Cabs Ltd,TRADE SUPPLIER,3125-Transport External Operator Contract,"£1,680.00"
01-Aug-24,Environment & Transport (P),P&P Cabs Ltd,TRADE SUPPLIER,3125-Transport External Operator Contract,"£3,500.00"
01-Aug-24,Environment & Transport (P),P&P Cabs Ltd,TRADE SUPPLIER,3125-Transport External Operator Contract,"£1,839.88"
01-Aug-24,Environment & Transport (P),P&P Cabs Ltd,TRADE SUPPLIER,3125-Transport External Operator Contract,"£4,400.00"
01-Aug-24,Environment & Transport (P),P&P Cabs Ltd,TRADE SUPPLIER,3125-Transport External Operator Contract,"£4,300.00"
01-Aug-24,Environment & Transport (P),P&P Cabs Ltd,TRADE SUPPLIER,3125-Transport External Operator Contract,"£2,224.00"
01-Aug-24,Corporate Resources (CR) (P),Penna Plc,TRADE SUPPLIER,1201-Agency Costs,"£14,459.00"
01-Aug-24,Adults & Communities (P),Peters Ltd,TRADE SUPPLIER,4111-Books & Audio Visual,£739.07
01-Aug-24,Adults & Communities (P),Peters Ltd,TRADE SUPPLIER,4111-Books & Audio Visual,£707.00
01-Aug-24,Adults & Communities (P),REDACTED PERSONAL DATA,NON TRADE,8403-Non Res/Managed Income - Client Income,£587.82
01-Aug-24,Environment & Transport (P),Planters (Leicester) Ltd,SUBCONTRACTOR,3301-Vehicle & Plant Hire,£508.80
01-Aug-24,Environment & Transport (P),Planters (Leicester) Ltd,SUBCONTRACTOR,3301-Vehicle & Plant Hire,£654.50
01-Aug-24,Environment & Transport (P),Planters (Leicester) Ltd,SUBCONTRACTOR,3301-Vehicle & Plant Hire,£604.80
01-Aug-24,Environment & Transport (P),Planters (Leicester) Ltd,SUBCONTRACTOR,3301-Vehicle & Plant Hire,"£1,780.44"
01-Aug-24,Adults & Communities (P),Premier Mobility UK Ltd,TRADE SUPPLIER,4102-General Equipment - Purchase & Repairs,"£1,171.00"
01-Aug-24,Adults & Communities (P),Premier Mobility UK Ltd,TRADE SUPPLIER,4102-General Equipment - Purchase & Repairs,"£1,321.00"
01-Aug-24,Adults & Communities (P),Premier Mobility UK Ltd,TRADE SUPPLIER,4102-General Equipment - Purchase & Repairs,"£1,278.00"
01-Aug-24,Environment & Transport (P),Premier Taxis Leicester Ltd,TRADE SUPPLIER,3125-Transport External Operator Contract,"£1,596.00"
01-Aug-24,Environment & Transport (P),Premier Taxis Leicester Ltd,TRADE SUPPLIER,3125-Transport External Operator Contract,"£2,080.00"
01-Aug-24,Environment & Transport (P),Premier Taxis Leicester Ltd,TRADE SUPPLIER,3125-Transport External Operator Contract,"£2,880.00"
01-Aug-24,Environment & Transport (P),Premier Taxis Leicester Ltd,TRADE SUPPLIER,3125-Transport External Operator Contract,"£2,560.00"
01-Aug-24,Environment & Transport (P),Premier Taxis Leicester Ltd,TRADE SUPPLIER,3125-Transport External Operator Contract,"£3,600.00"
01-Aug-24,Environment & Transport (P),Premier Taxis Leicester Ltd,TRADE SUPPLIER,3125-Transport External Operator Contract,"£2,392.00"
01-Aug-24,Environment & Transport (P),Premier Taxis Leicester Ltd,TRADE SUPPLIER,3125-Transport External Operator Contract,£528.00
01-Aug-24,Environment & Transport (P),Premier Taxis Leicester Ltd,TRADE SUPPLIER,3125-Transport External Operator Contract,"£1,760.00"
01-Aug-24,Environment & Transport (P),Premier Taxis Leicester Ltd,TRADE SUPPLIER,3125-Transport External Operator Contract,"£1,638.00"
01-Aug-24,Environment & Transport (P),Premier Taxis Leicester Ltd,TRADE SUPPLIER,3125-Transport External Operator Contract,"£2,800.00"
01-Aug-24,Environment & Transport (P),Premier Taxis Leicester Ltd,TRADE SUPPLIER,3125-Transport External Operator Contract,"£2,080.00"
01-Aug-24,Environment & Transport (P),Premier Taxis Leicester Ltd,TRADE SUPPLIER,3125-Transport External Operator Contract,"£1,094.40"
01-Aug-24,Environment & Transport (P),Premier Taxis Leicester Ltd,TRADE SUPPLIER,3125-Transport External Operator Contract,"£1,560.00"
01-Aug-24,Environment & Transport (P),Premier Taxis Leicester Ltd,TRADE SUPPLIER,3125-Transport External Operator Contract,"£1,890.00"
01-Aug-24,Environment & Transport (P),Premier Taxis Leicester Ltd,TRADE SUPPLIER,3125-Transport External Operator Contract,"£2,160.00"
01-Aug-24,Environment & Transport (P),Premier Taxis Leicester Ltd,TRADE SUPPLIER,3125-Transport External Operator Contract,"£2,600.00"
01-Aug-24,Environment & Transport (P),Premier Taxis Leicester Ltd,TRADE SUPPLIER,3125-Transport External Operator Contract,"£3,344.00"
01-Aug-24,Environment & Transport (P),Premier Taxis Leicester Ltd,TRADE SUPPLIER,3125-Transport External Operator Contract,"£1,400.00"
01-Aug-24,Environment & Transport (P),Premier Taxis Leicester Ltd,TRADE SUPPLIER,3125-Transport External Operator Contract,"£1,120.00"
01-Aug-24,Environment & Transport (P),Premier Taxis Leicester Ltd,TRADE SUPPLIER,3125-Transport External Operator Contract,"£2,880.00"
01-Aug-24,Environment & Transport (P),Premier Taxis Leicester Ltd,TRADE SUPPLIER,3125-Transport External Operator Contract,"£1,160.00"
01-Aug-24,Environment & Transport (P),Premier Taxis Leicester Ltd,TRADE SUPPLIER,3125-Transport External Operator Contract,"£3,720.00"
01-Aug-24,Environment & Transport (P),Premier Taxis Leicester Ltd,TRADE SUPPLIER,3125-Transport External Operator Contract,"£1,782.00"
01-Aug-24,Environment & Transport (P),Premier Taxis Leicester Ltd,TRADE SUPPLIER,3125-Transport External Operator Contract,"£1,602.00"
01-Aug-24,Environment & Transport (P),Premier Taxis Leicester Ltd,TRADE SUPPLIER,3125-Transport External Operator Contract,"£2,200.00"
01-Aug-24,Environment & Transport (P),Premier Taxis Leicester Ltd,TRADE SUPPLIER,3125-Transport External Operator Contract,£840.00
01-Aug-24,Environment & Transport (P),Premier Taxis Leicester Ltd,TRADE SUPPLIER,3125-Transport External Operator Contract,"£2,368.00"
01-Aug-24,Environment & Transport (P),Premier Taxis Leicester Ltd,TRADE SUPPLIER,3125-Transport External Operator Contract,£641.92
