DIRECTORATE,PAYMENT DATE,PAYMENT AMOUNT,PAYEE,SUPPLIER NO,ACTIVITY
Environment & Community Services Directorate,02-Feb-24,"1,140.00",VELOCITY SPORTS LIMITED,Invoice,General Grounds Maintenance
Resources Directorate,02-Feb-24,792.92,VH & JM GAMESTER,Invoice,Rent Allowances
Environment & Community Services Directorate,02-Feb-24,715.00,W F HOWES LTD,Invoice,Library Books 
Resources Directorate,02-Feb-24,"1,370.40",WALLAKERS PROPERTY CONSULTANCE,Invoice,Rent Allowances
Adult Social Services Directorate,02-Feb-24,"52,062.21",Walsingham Support Ltd,Invoice,Supported Living
Chief Executives Directorate,02-Feb-24,"50,969.31",Westco Trading Ltd,Invoice,Communications Contract
Adult Social Services Directorate,02-Feb-24,"5,677.36",Willow Grange Care Ltd,Invoice,External Nursing Care
Adult Social Services Directorate,02-Feb-24,"8,805.36",Willows Care Home (Romford) Lt,Invoice,External Nursing Care
Adult Social Services Directorate,02-Feb-24,"4,600.00",Windmill Care Limited,Invoice,External Residential Care
Resources Directorate,02-Feb-24,790.96,WOODLANDS ESTATE,Invoice,Rent Allowances
Resources Directorate,02-Feb-24,851.52,YOUR MOVE.CO.UK LTD,Invoice,Rent Allowances
Adult Social Services Directorate,05-Feb-24,639.95,APETITO UK LTD,Invoice,ACS Meals Contract
Environment & Community Services Directorate,05-Feb-24,"5,908.54",Askews & Holts Library Service,Invoice,Library Books 
Environment & Community Services Directorate,05-Feb-24,"2,472.00",C H Skips Limited,Invoice,Materials
Adult Social Services Directorate,05-Feb-24,"15,933.89",Callisto Healthcare Limited,Invoice,External Nursing Care
Adult Social Services Directorate,05-Feb-24,"287,434.80",CARE UK COMMUNITY PARTNERSHIP,Invoice,External Nursing Care
Resources Directorate,05-Feb-24,"17,406.88",City Of London (London Council,Invoice,Materials
Housing & Regeneration Directorate,05-Feb-24,856.80,Corporation Transport,Invoice,Postage
Capital Expenditure,05-Feb-24,562.26,DHP (UK) LLP,Invoice,CAPEXP Professional Fees
Environment & Community Services Directorate,05-Feb-24,"216,820.40",F M Conway Limited,Invoice,CPZ Zone Extensions
Environment & Community Services Directorate,05-Feb-24,"2,100.00",Gala Interiors Ltd,Invoice,General Contract Work
Chief Executives Directorate,05-Feb-24,567.60,Great West Way Ltd,Invoice,General Contract Work
Environment & Community Services Directorate,05-Feb-24,"1,757.27",GREATBATCH LTD,Invoice,Traffic and Pedestrian Meas
Adult Social Services Directorate,05-Feb-24,"9,833.28",HESTIA HOUSING & SUPPORT,Invoice,External Lodgings
Capital Expenditure,05-Feb-24,"4,984.98",Highway Quality Solutions Ltd,Invoice,CAPEXP Construction Work
Environment & Community Services Directorate,05-Feb-24,"18,852.76",IPL Plastics (UK) Ltd t/a IPL ,Invoice,Equipment
Chief Executives Directorate,05-Feb-24,"90,000.00",Kingston University,Invoice,Other Office Expenses
Adult Social Services Directorate,05-Feb-24,"11,265.62",Liaise South Limited,Invoice,External Residential Care
Environment & Community Services Directorate,05-Feb-24,"6,810.00",Metis Consultants Ltd,Invoice,Consultants Fees
Adult Social Services Directorate,05-Feb-24,"12,987.11",NAS SERVICES LIMITED,Invoice,External Residential Care
Adult Social Services Directorate,05-Feb-24,"1,475.71",NonStop Consulting Ltd,Invoice,Agency Staff
Environment & Community Services Directorate,05-Feb-24,"16,290.61",Parkguard Ltd,Invoice,General Grounds Maintenance
Capital Expenditure,05-Feb-24,"4,655.65",Portable Venues Group Ltd,Invoice,CAPEXP Other Building Reltd Wk
Environment & Community Services Directorate,05-Feb-24,"11,787.00",PROJECT CENTRE Ltd,Invoice,Traffic and Pedestrian Meas
Environment & Community Services Directorate,05-Feb-24,"1,665.00",QIK GROUP LTD T/A QIK LOO,Invoice,General Grounds Maintenance
Housing & Regeneration Directorate,05-Feb-24,"3,348.53",Redacted Personal Data,Invoice,Contributions- Bed & Breakfast
Resources Directorate,05-Feb-24,500.00,Redacted Personal Data,Invoice,Miscellaneous Expenses
Resources Directorate,05-Feb-24,500.00,Redacted Personal Data,Invoice,Miscellaneous Expenses
Resources Directorate,05-Feb-24,500.00,Redacted Personal Data,Invoice,Miscellaneous Expenses
Resources Directorate,05-Feb-24,500.00,Redacted Personal Data,Invoice,Miscellaneous Expenses
Resources Directorate,05-Feb-24,500.00,Redacted Personal Data,Invoice,Miscellaneous Expenses
Resources Directorate,05-Feb-24,500.00,Redacted Personal Data,Invoice,Miscellaneous Expenses
Resources Directorate,05-Feb-24,500.00,Redacted Personal Data,Invoice,Miscellaneous Expenses
Resources Directorate,05-Feb-24,500.00,Redacted Personal Data,Invoice,Miscellaneous Expenses
Resources Directorate,05-Feb-24,500.00,Redacted Personal Data,Invoice,Miscellaneous Expenses
Resources Directorate,05-Feb-24,500.00,Redacted Personal Data,Invoice,Miscellaneous Expenses
Resources Directorate,05-Feb-24,500.00,Redacted Personal Data,Invoice,Miscellaneous Expenses
Resources Directorate,05-Feb-24,500.00,Redacted Personal Data,Invoice,Miscellaneous Expenses
Resources Directorate,05-Feb-24,500.00,Redacted Personal Data,Invoice,Miscellaneous Expenses
Resources Directorate,05-Feb-24,500.00,Redacted Personal Data,Invoice,Miscellaneous Expenses
Resources Directorate,05-Feb-24,500.00,Redacted Personal Data,Invoice,Miscellaneous Expenses
Resources Directorate,05-Feb-24,500.00,Redacted Personal Data,Invoice,Miscellaneous Expenses
Resources Directorate,05-Feb-24,500.00,Redacted Personal Data,Invoice,Miscellaneous Expenses
Resources Directorate,05-Feb-24,500.00,Redacted Personal Data,Invoice,Miscellaneous Expenses
Resources Directorate,05-Feb-24,500.00,Redacted Personal Data,Invoice,Miscellaneous Expenses
Resources Directorate,05-Feb-24,500.00,Redacted Personal Data,Invoice,Miscellaneous Expenses
Resources Directorate,05-Feb-24,500.00,Redacted Personal Data,Invoice,Miscellaneous Expenses
Resources Directorate,05-Feb-24,500.00,Redacted Personal Data,Invoice,Miscellaneous Expenses
Resources Directorate,05-Feb-24,500.00,Redacted Personal Data,Invoice,Miscellaneous Expenses
Resources Directorate,05-Feb-24,500.00,Redacted Personal Data,Invoice,Miscellaneous Expenses
Resources Directorate,05-Feb-24,500.00,Redacted Personal Data,Invoice,Miscellaneous Expenses
Resources Directorate,05-Feb-24,500.00,Redacted Personal Data,Invoice,Miscellaneous Expenses
Resources Directorate,05-Feb-24,500.00,Redacted Personal Data,Invoice,Miscellaneous Expenses
Resources Directorate,05-Feb-24,500.00,Redacted Personal Data,Invoice,Miscellaneous Expenses
Resources Directorate,05-Feb-24,500.00,Redacted Personal Data,Invoice,Miscellaneous Expenses
Resources Directorate,05-Feb-24,500.00,Redacted Personal Data,Invoice,Miscellaneous Expenses
Resources Directorate,05-Feb-24,500.00,Redacted Personal Data,Invoice,Miscellaneous Expenses
Resources Directorate,05-Feb-24,500.00,Redacted Personal Data,Invoice,Miscellaneous Expenses
Resources Directorate,05-Feb-24,500.00,Redacted Personal Data,Invoice,Miscellaneous Expenses
Resources Directorate,05-Feb-24,500.00,Redacted Personal Data,Invoice,Miscellaneous Expenses
Resources Directorate,05-Feb-24,500.00,Redacted Personal Data,Invoice,Miscellaneous Expenses
Resources Directorate,05-Feb-24,500.00,Redacted Personal Data,Invoice,Miscellaneous Expenses
Resources Directorate,05-Feb-24,500.00,Redacted Personal Data,Invoice,Miscellaneous Expenses
Resources Directorate,05-Feb-24,500.00,Redacted Personal Data,Invoice,Miscellaneous Expenses
Resources Directorate,05-Feb-24,500.00,Redacted Personal Data,Invoice,Miscellaneous Expenses
Resources Directorate,05-Feb-24,500.00,Redacted Personal Data,Invoice,Miscellaneous Expenses
Resources Directorate,05-Feb-24,500.00,Redacted Personal Data,Invoice,Miscellaneous Expenses
Resources Directorate,05-Feb-24,500.00,Redacted Personal Data,Invoice,Miscellaneous Expenses
Resources Directorate,05-Feb-24,500.00,Redacted Personal Data,Invoice,Miscellaneous Expenses
Resources Directorate,05-Feb-24,500.00,Redacted Personal Data,Invoice,Miscellaneous Expenses
Resources Directorate,05-Feb-24,500.00,Redacted Personal Data,Invoice,Miscellaneous Expenses
Resources Directorate,05-Feb-24,500.00,Redacted Personal Data,Invoice,Miscellaneous Expenses
Resources Directorate,05-Feb-24,500.00,Redacted Personal Data,Invoice,Miscellaneous Expenses
Resources Directorate,05-Feb-24,500.00,Redacted Personal Data,Invoice,Miscellaneous Expenses
Resources Directorate,05-Feb-24,500.00,Redacted Personal Data,Invoice,Miscellaneous Expenses
Resources Directorate,05-Feb-24,500.00,Redacted Personal Data,Invoice,Miscellaneous Expenses
Resources Directorate,05-Feb-24,500.00,Redacted Personal Data,Invoice,Miscellaneous Expenses
Resources Directorate,05-Feb-24,500.00,Redacted Personal Data,Invoice,Miscellaneous Expenses
Resources Directorate,05-Feb-24,500.00,Redacted Personal Data,Invoice,Miscellaneous Expenses
Resources Directorate,05-Feb-24,500.00,Redacted Personal Data,Invoice,Miscellaneous Expenses
Resources Directorate,05-Feb-24,500.00,Redacted Personal Data,Invoice,Miscellaneous Expenses
Resources Directorate,05-Feb-24,500.00,Redacted Personal Data,Invoice,Miscellaneous Expenses
Resources Directorate,05-Feb-24,500.00,Redacted Personal Data,Invoice,Miscellaneous Expenses
Resources Directorate,05-Feb-24,500.00,Redacted Personal Data,Invoice,Miscellaneous Expenses
Resources Directorate,05-Feb-24,500.00,Redacted Personal Data,Invoice,Miscellaneous Expenses
Resources Directorate,05-Feb-24,500.00,Redacted Personal Data,Invoice,Miscellaneous Expenses
Resources Directorate,05-Feb-24,500.00,Redacted Personal Data,Invoice,Miscellaneous Expenses
Resources Directorate,05-Feb-24,500.00,Redacted Personal Data,Invoice,Miscellaneous Expenses
Resources Directorate,05-Feb-24,500.00,Redacted Personal Data,Invoice,Miscellaneous Expenses
Resources Directorate,05-Feb-24,500.00,Redacted Personal Data,Invoice,Miscellaneous Expenses
Resources Directorate,05-Feb-24,500.00,Redacted Personal Data,Invoice,Miscellaneous Expenses
Resources Directorate,05-Feb-24,500.00,Redacted Personal Data,Invoice,Miscellaneous Expenses
Resources Directorate,05-Feb-24,500.00,Redacted Personal Data,Invoice,Miscellaneous Expenses
Resources Directorate,05-Feb-24,500.00,Redacted Personal Data,Invoice,Miscellaneous Expenses
Resources Directorate,05-Feb-24,500.00,Redacted Personal Data,Invoice,Miscellaneous Expenses
Resources Directorate,05-Feb-24,500.00,Redacted Personal Data,Invoice,Miscellaneous Expenses
Resources Directorate,05-Feb-24,500.00,Redacted Personal Data,Invoice,Miscellaneous Expenses
Resources Directorate,05-Feb-24,500.00,Redacted Personal Data,Invoice,Miscellaneous Expenses
Resources Directorate,05-Feb-24,500.00,Redacted Personal Data,Invoice,Miscellaneous Expenses
Resources Directorate,05-Feb-24,500.00,Redacted Personal Data,Invoice,Miscellaneous Expenses
Resources Directorate,05-Feb-24,500.00,Redacted Personal Data,Invoice,Miscellaneous Expenses
Resources Directorate,05-Feb-24,500.00,Redacted Personal Data,Invoice,Miscellaneous Expenses
Resources Directorate,05-Feb-24,500.00,Redacted Personal Data,Invoice,Miscellaneous Expenses
Resources Directorate,05-Feb-24,500.00,Redacted Personal Data,Invoice,Miscellaneous Expenses
Resources Directorate,05-Feb-24,500.00,Redacted Personal Data,Invoice,Miscellaneous Expenses
Resources Directorate,05-Feb-24,500.00,Redacted Personal Data,Invoice,Miscellaneous Expenses
Resources Directorate,05-Feb-24,500.00,Redacted Personal Data,Invoice,Miscellaneous Expenses
Resources Directorate,05-Feb-24,500.00,Redacted Personal Data,Invoice,Miscellaneous Expenses
Resources Directorate,05-Feb-24,500.00,Redacted Personal Data,Invoice,Miscellaneous Expenses
Resources Directorate,05-Feb-24,500.00,Redacted Personal Data,Invoice,Miscellaneous Expenses
Resources Directorate,05-Feb-24,500.00,Redacted Personal Data,Invoice,Miscellaneous Expenses
Resources Directorate,05-Feb-24,500.00,Redacted Personal Data,Invoice,Miscellaneous Expenses
Resources Directorate,05-Feb-24,500.00,Redacted Personal Data,Invoice,Miscellaneous Expenses
Resources Directorate,05-Feb-24,500.00,Redacted Personal Data,Invoice,Miscellaneous Expenses
Resources Directorate,05-Feb-24,500.00,Redacted Personal Data,Invoice,Miscellaneous Expenses
Resources Directorate,05-Feb-24,500.00,Redacted Personal Data,Invoice,Miscellaneous Expenses
Resources Directorate,05-Feb-24,620.97,Redacted Personal Data,Invoice,Miscellaneous Expenses
Resources Directorate,05-Feb-24,500.00,Redacted Personal Data,Invoice,Miscellaneous Expenses
Resources Directorate,05-Feb-24,500.00,Redacted Personal Data,Invoice,Miscellaneous Expenses
Resources Directorate,05-Feb-24,500.00,Redacted Personal Data,Invoice,Miscellaneous Expenses
Resources Directorate,05-Feb-24,500.00,Redacted Personal Data,Invoice,Miscellaneous Expenses
Resources Directorate,05-Feb-24,500.00,Redacted Personal Data,Invoice,Miscellaneous Expenses
Resources Directorate,05-Feb-24,500.00,Redacted Personal Data,Invoice,Miscellaneous Expenses
Resources Directorate,05-Feb-24,500.00,Redacted Personal Data,Invoice,Miscellaneous Expenses
Resources Directorate,05-Feb-24,500.00,Redacted Personal Data,Invoice,Miscellaneous Expenses
Resources Directorate,05-Feb-24,500.00,Redacted Personal Data,Invoice,Miscellaneous Expenses
Resources Directorate,05-Feb-24,500.00,Redacted Personal Data,Invoice,Miscellaneous Expenses
Housing & Regeneration Directorate,05-Feb-24,"4,267.55",Richmond Housing Partnership,Invoice,Homeless Red Act Initiatives
Environment & Community Services Directorate,05-Feb-24,"47,551.13",Serco Limited,Invoice,Ocs-Contract Defaults
Environment & Community Services Directorate,05-Feb-24,800.00,Sheen Road Chiropractic,Invoice,Other Minor Contract Payments
Environment & Community Services Directorate,05-Feb-24,"1,200.00",Sovereign City Pub Co Ltd,Invoice,Other Minor Contract Payments
Housing & Regeneration Directorate,05-Feb-24,"3,270.00",Stewart & Young Ltd,Invoice,Social Fund Payments
Environment & Community Services Directorate,05-Feb-24,"5,469.34",Tarmac Trading Ltd,Invoice,Materials
Environment & Community Services Directorate,05-Feb-24,"5,160.96",The Graphic Company,Invoice,Materials
Capital Expenditure,05-Feb-24,"2,400.00",Twin and Earth Limited,Invoice,CAPEXP Professional Fees
Adult Social Services Directorate,05-Feb-24,"1,150.00",Vineyard Community Centre,Invoice,Supported Housing Programme
Environment & Community Services Directorate,05-Feb-24,690.00,Warwick Reynolds Associates,Invoice,Conservation Contract
Environment & Community Services Directorate,05-Feb-24,"118,393.87",West London Waste Authority,Invoice,Wrwa - Refuse Disposal
Capital Expenditure,06-Feb-24,"1,295.76",A.D.M.I Doors Ltd,Invoice,CAPEXP Other Building Reltd Wk
Housing & Regeneration Directorate,06-Feb-24,"4,936.34",ACR LONDON LTD,Invoice,Planned Maintenance - Bldgs
Housing & Regeneration Directorate,06-Feb-24,"1,411.68",AMALGAMATED LIFTS LTD,Invoice,Planned Maintenance - Bldgs
Environment & Community Services Directorate,06-Feb-24,510.00,Assemble Design Limited,Invoice,Materials
Capital Expenditure,06-Feb-24,"2,770.95",ASTON CORD LIMITED,Invoice,CAPEXP Housing Grants Analysis
Environment & Community Services Directorate,06-Feb-24,"1,212.00",Blue Box Batteries Ltd,Invoice,Furniture
Environment & Community Services Directorate,06-Feb-24,614.30,Bolinda UK Ltd,Invoice,Library Books 
Capital Expenditure,06-Feb-24,703.00,Carlisle and Hampton Hill Fede,Invoice,CAPEXP Other Building Reltd Wk
Environment & Community Services Directorate,06-Feb-24,"5,279.98",Cengage Learning (EMEA) Ltd,Invoice,Library Books 
Environment & Community Services Directorate,06-Feb-24,"2,071.94",Certas Energy UK Ltd,Invoice,Materials
Housing & Regeneration Directorate,06-Feb-24,702.83,CITYSPRINT (UK) LTD,Invoice,Postage
Environment & Community Services Directorate,06-Feb-24,960.00,Continental Landscapes Ltd,Invoice,Equipment
Chief Executives Directorate,06-Feb-24,"5,000.00",CRYING SONS LTD,Invoice,Project Work
Housing & Regeneration Directorate,06-Feb-24,"17,777.47",DEBA UK LTD,Invoice,Planned Maintenance - Bldgs
Chief Executives Directorate,06-Feb-24,"8,313.59",DISPLAY WIZARD LTD,Invoice,General Contract Work
Housing & Regeneration Directorate,06-Feb-24,714.00,DMC Electrical Contractors Lim,Invoice,Feasibility Studies
Capital Expenditure,06-Feb-24,"30,506.15",F M Conway Limited,Invoice,CAPEXP Construction Work
Environment & Community Services Directorate,06-Feb-24,734.46,GREATBATCH LTD,Invoice,Traffic and Pedestrian Meas
Capital Expenditure,06-Feb-24,"1,524.00",Guardian Industrial Doors Ltd,Invoice,CAPEXP Other Building Reltd Wk
Adult Social Services Directorate,06-Feb-24,"1,535.20",HAIL,Invoice,External Homecare
Capital Expenditure,06-Feb-24,"1,670.76",Highway Quality Solutions Ltd,Invoice,CAPEXP Construction Work
Capital Expenditure,06-Feb-24,"8,863.20",K & A Construction,Invoice,CAPEXP Other Building Reltd Wk
Chief Executives Directorate,06-Feb-24,"55,053.60",Kingston University,Invoice,Other minor services
Housing & Regeneration Directorate,06-Feb-24,"1,960.80",La Belle Roofing Co LTD,Invoice,Reactive maintenance - bldgs
Adult Social Services Directorate,06-Feb-24,"11,265.62",Liaise South Limited,Invoice,External Residential Care
Environment & Community Services Directorate,06-Feb-24,"15,775.33",Metis Consultants Ltd,Invoice,Consultants Fees
Capital Expenditure,06-Feb-24,"8,043.00",METROPOLITAN WORKSHOP,Invoice,CAPEXP Professional Fees
Resources Directorate,06-Feb-24,"1,260.00",NEC Software Solutions UK Ltd,Invoice,Software Maintenance
Environment & Community Services Directorate,06-Feb-24,"2,610.00",Newsquest Media Group Ltd,Invoice,Section 14 RTA Costs
Adult Social Services Directorate,06-Feb-24,"224,388.00",NHS Southwest London ICB,Invoice,Respite Care
Adult Social Services Directorate,06-Feb-24,885.43,NonStop Consulting Ltd,Invoice,Agency Staff
Housing & Regeneration Directorate,06-Feb-24,"16,441.56",OCS UK&I LIMITED,Invoice,Cleaning Contracts 
Capital Expenditure,06-Feb-24,"1,970.98",Operational Services,Invoice,CAPEXP Construction Work
Capital Expenditure,06-Feb-24,714.00,P W SECURE-IT LTD,Invoice,CAPEXP Other Building Reltd Wk
Housing & Regeneration Directorate,06-Feb-24,"2,040.94",PHS Compliance,Invoice,Planned Maintenance - Bldgs
Resources Directorate,06-Feb-24,505.04,Redacted Personal Data,Invoice,Rent Allowances
Resources Directorate,06-Feb-24,"1,583.64",Redacted Personal Data,Invoice,Rent Allowances
Resources Directorate,06-Feb-24,830.70,Redacted Personal Data,Invoice,Rent Allowances
Resources Directorate,06-Feb-24,847.45,Redacted Personal Data,Invoice,Rent Allowances
Resources Directorate,06-Feb-24,595.00,Redacted Personal Data,Invoice,Rent Allowances
Resources Directorate,06-Feb-24,721.08,Redacted Personal Data,Invoice,Rent Allowances
Resources Directorate,06-Feb-24,588.54,Redacted Personal Data,Invoice,Rent Allowances
Resources Directorate,06-Feb-24,571.14,Redacted Personal Data,Invoice,Rent Allowances
Resources Directorate,06-Feb-24,530.84,Redacted Personal Data,Invoice,Rent Allowances
Resources Directorate,06-Feb-24,643.14,Redacted Personal Data,Invoice,Rent Allowances
Resources Directorate,06-Feb-24,"1,343.83",Redacted Personal Data,Invoice,Rent Allowances
Housing & Regeneration Directorate,06-Feb-24,912.37,Redacted Personal Data,Invoice,Contributions- Bed & Breakfast
Adult Social Services Directorate,06-Feb-24,"1,840.00",Redacted Personal Data,Invoice,Other Minor Contract Payments
Adult Social Services Directorate,06-Feb-24,720.00,Redacted Personal Data,Invoice,Cleaning
Housing & Regeneration Directorate,06-Feb-24,831.00,Richmond Furniture Scheme,Invoice,Social Fund Payments
Resources Directorate,06-Feb-24,"960,266.82",RICHMOND HOUSING PARTNERSHIP,Invoice,Rent Allowances
Resources Directorate,06-Feb-24,767.03,RICHMOND HOUSING PARTNERSHIP,Invoice,Rent Allowances
Environment & Community Services Directorate,06-Feb-24,"244,125.44",Saba Park Services Uk Ltd,Invoice,Furniture
Environment & Community Services Directorate,06-Feb-24,"4,750.00",Salix River & Wetland Services,Invoice,Subsistance
Capital Expenditure,06-Feb-24,"1,620.00",Smith ,Invoice,CAPEXP Other Building Reltd Wk
Chief Executives Directorate,06-Feb-24,"6,466.32",Specialist Computer Centres pl,Invoice,Hardware purchases
Housing & Regeneration Directorate,06-Feb-24,"3,010.00",Stewart & Young Ltd,Invoice,Social Fund Payments
Housing & Regeneration Directorate,06-Feb-24,630.00,Stonewest Ltd,Invoice,Other Minor Contract Payments
Environment & Community Services Directorate,06-Feb-24,"2,839.53",Sue Hill Recruitment & Service,Invoice,Agency Staff
Housing & Regeneration Directorate,06-Feb-24,"2,420.46",T BROWN GROUP LTD,Invoice,Reactive maintenance - bldgs
Housing & Regeneration Directorate,06-Feb-24,"5,806.45",T Mohan & Co Ltd,Invoice,Reactive maintenance - bldgs
Environment & Community Services Directorate,06-Feb-24,"6,194.61",Tarmac Trading Ltd,Invoice,Materials
Housing & Regeneration Directorate,06-Feb-24,"5,703.53",Twickenham Parochial Schools T,Invoice,Rents
Capital Expenditure,06-Feb-24,"2,280.00",Twin and Earth Limited,Invoice,CAPEXP Professional Fees
Capital Expenditure,06-Feb-24,"12,678.86",UK Power Networks (Operations),Invoice,CAPEXP Other Building Reltd Wk
Housing & Regeneration Directorate,06-Feb-24,"1,515.49",Underley Furnishing Limited,Invoice,Homeless Red Act Initiatives
Capital Expenditure,06-Feb-24,"36,904.78",WEC Electrical Contractors Ltd,Invoice,CAPEXP Other Building Reltd Wk
Capital Expenditure,06-Feb-24,"79,716.36",WESTMINSTER BUILDING SERVICES ,Invoice,CAPEXP Other Building Reltd Wk
Adult Social Services Directorate,06-Feb-24,718.56,Zed Carz Ltd,Invoice,External Residential Care
Housing & Regeneration Directorate,06-Feb-24,515.77,Zip Heaters Ltd,Invoice,Planned Maintenance - Bldgs
Capital Expenditure,07-Feb-24,"9,442.51",AECOM Limited,Invoice,CAPEXP Construction Work
Resources Directorate,07-Feb-24,772.68,ALLPAY  LTD (FORTIS ET FIDES),Invoice,Allpay
Environment & Community Services Directorate,07-Feb-24,"7,800.00",Barnes Common Limited,Invoice,Conservation Contract
Housing & Regeneration Directorate,07-Feb-24,"1,860.00",Croydon Court Limited,Invoice,B&B Payments
Housing & Regeneration Directorate,07-Feb-24,"4,526.00",Elderflower Estate Limited,Invoice,B&B Payments
Environment & Community Services Directorate,07-Feb-24,"52,788.72",Environment Agency,Invoice,EA Flood Defence
Environment & Community Services Directorate,07-Feb-24,"1,759.20",E-Service,Invoice,Subsistance
Capital Expenditure,07-Feb-24,"7,697.40",F G Mileham Ltd 1966,Invoice,CAPEXP Housing Grants Analysis
Housing & Regeneration Directorate,07-Feb-24,"3,435.42",Gilroy Court Limited,Invoice,B&B Payments
Chief Executives Directorate,07-Feb-24,"10,344.00",IDOX Software Ltd,Invoice,Miscellaneous Expenses
Capital Expenditure,07-Feb-24,"3,210.00",King Adaptations Building Serv,Invoice,CAPEXP Housing Grants Analysis
Environment & Community Services Directorate,07-Feb-24,960.00,Landmark Arts Centre Ltd,Invoice,Other Minor Contract Payments
Housing & Regeneration Directorate,07-Feb-24,"20,646.00",LHG Thornton Heath Ltd,Invoice,B&B Payments
Housing & Regeneration Directorate,07-Feb-24,"44,838.00",London Hounslow Ltd,Invoice,B&B Payments
Housing & Regeneration Directorate,07-Feb-24,"2,046.00",London Walthamstow Limited,Invoice,B&B Payments
Housing & Regeneration Directorate,07-Feb-24,"1,620.00",MANAGEMENT LTD,Invoice,B&B Payments
Adult Social Services Directorate,07-Feb-24,598.36,MOTION PICTURE LICENSING COMPA,Invoice,Materials
Housing & Regeneration Directorate,07-Feb-24,"8,065.00",Norbury Property Services,Invoice,B&B Payments
Environment & Community Services Directorate,07-Feb-24,800.00,Park Road Surgery,Invoice,Other Minor Contract Payments
Chief Executives Directorate,07-Feb-24,"6,262.80",Recognition Design and Marketi,Invoice,Hardware purchases
Housing & Regeneration Directorate,07-Feb-24,837.15,Redacted Personal Data,Invoice,Homeless Red Act Initiatives
Environment & Community Services Directorate,07-Feb-24,700.00,Redacted Personal Data,Invoice,Other minor services
Housing & Regeneration Directorate,07-Feb-24,"4,960.00",RENT CONNECT,Invoice,B&B Payments
Housing & Regeneration Directorate,07-Feb-24,"2,423.50",Royal Mail Group Ltd,Invoice,Postage
Capital Expenditure,07-Feb-24,"21,697.73",SENATOR INTERNATIONAL LTD,Invoice,CAPEXP Equipment Purchase
Housing & Regeneration Directorate,07-Feb-24,"2,511.00",Sittara Ltd,Invoice,B&B Payments
Environment & Community Services Directorate,07-Feb-24,574.50,Sue Hill Recruitment & Service,Invoice,Agency Staff
Capital Expenditure,07-Feb-24,"8,070.00",T BROWN GROUP LTD,Invoice,CAPEXP Housing Grants Analysis
Housing & Regeneration Directorate,07-Feb-24,"1,041.60",TM HOUSE & HOSTELS LTD,Invoice,B&B Payments
Housing & Regeneration Directorate,07-Feb-24,"16,535.00",Top Tier Property Solutions Lt,Invoice,B&B Payments
Capital Expenditure,07-Feb-24,"11,967.00",WESSEX LIFT CO  LTD,Invoice,CAPEXP Housing Grants Analysis
Chief Executives Directorate,07-Feb-24,"4,652.40",Westco Trading Ltd,Invoice,Miscellaneous Expenses
Adult Social Services Directorate,08-Feb-24,"2,449.00",Achieve Together Limited,Invoice,External Homecare
Housing & Regeneration Directorate,08-Feb-24,984.00,AFS Security Ltd,Invoice,Security & Fire Protection
Adult Social Services Directorate,08-Feb-24,"67,735.52",Amber Home Carers Ltd,Invoice,External Homecare
Adult Social Services Directorate,08-Feb-24,"3,170.33",Aspire Care Services Ltd,Invoice,External Homecare
Adult Social Services Directorate,08-Feb-24,"694,502.26",CARE UK COMMUNITY PARTNERSHIP,Invoice,External Residential Care
Environment & Community Services Directorate,08-Feb-24,522.74,Commercial Limited,Invoice,Stationery
Adult Social Services Directorate,08-Feb-24,"2,852.64",Devine Care Ltd,Invoice,External Homecare
Adult Social Services Directorate,08-Feb-24,"20,983.50",Eleada Care Services,Invoice,External Homecare
Adult Social Services Directorate,08-Feb-24,"1,997.54",Geneva Road Ltd T/A EnhanceAbl,Invoice,External Resi Respite Care
Adult Social Services Directorate,08-Feb-24,899.78,Goldcrest Healthcare Service,Invoice,External Homecare
Adult Social Services Directorate,08-Feb-24,"6,412.32",HATS Group Ltd,Invoice,Transport Hire & Leasing Costs
Chief Executives Directorate,08-Feb-24,"50,000.00",Kingston University,Invoice,Software purchases
Adult Social Services Directorate,08-Feb-24,980.69,Medacs Homecare,Invoice,External Homecare
Capital Expenditure,08-Feb-24,"17,892.00",Metis Consultants Ltd,Invoice,CAPEXP Professional Fees
Housing & Regeneration Directorate,08-Feb-24,567.54,NISBETS NEXT DAY CATERING EQUI,Invoice,Miscellaneous Expenses
Adult Social Services Directorate,08-Feb-24,"1,764.00",PORTMASTER LTD T/A CAPITAL CAR,Invoice,Transport Hire & Leasing Costs
Adult Social Services Directorate,08-Feb-24,960.00,Premier Cars Mini Cab Services,Invoice,Transport Hire & Leasing Costs
Environment & Community Services Directorate,08-Feb-24,852.00,Redacted Personal Data,Invoice,Sport Coaching
Capital Expenditure,08-Feb-24,"3,500.00",Redacted Personal Data,Invoice,CAPEXP Capital grants
Adult Social Services Directorate,08-Feb-24,"1,245.60",Redacted Personal Data,Invoice,Occupational Health Doctors
Housing & Regeneration Directorate,08-Feb-24,"16,987.44",Royal Mail Group Ltd,Invoice,Postage
Adult Social Services Directorate,08-Feb-24,900.00,SHARE COMMUNITY,Invoice,External Daycare
Chief Executives Directorate,08-Feb-24,840.00,SUGG FILMS LTD,Invoice,Miscellaneous Expenses
Adult Social Services Directorate,08-Feb-24,"3,674.30",UK Star Care Ltd,Invoice,External Homecare
Adult Social Services Directorate,08-Feb-24,"75,884.63",United Response Services LTD,Invoice,External Residential Care
