Service Label,Service Code,Service division,Service division code,Organisational unit,Expenditure Category,Expenditure code,Date,Transaction number,Net Amount,Capital or Revenue,Supplier name,Supplier ID
PLACE AND COMMUNITIES,600,LIBRARIES,6815,Book Fund,Furniture Equipment and Materials,6140000,02/07/2024,1900141638,385.42,Revenue,ASKEWS LIBRARY SERVICES LTD,0000103588
PLACE AND COMMUNITIES,600,LIBRARIES,6815,Book Fund,Furniture Equipment and Materials,6140000,02/07/2024,1900141639,741.27,Revenue,ASKEWS LIBRARY SERVICES LTD,0000103588
PLACE AND COMMUNITIES,600,LIBRARIES,6815,Book Fund,Furniture Equipment and Materials,6140000,02/07/2024,1900141640,1306.73,Revenue,ASKEWS LIBRARY SERVICES LTD,0000103588
PLACE AND COMMUNITIES,600,LIBRARIES,6815,Book Fund,Furniture Equipment and Materials,6140000,04/07/2024,1900141641,435.55,Revenue,ASKEWS LIBRARY SERVICES LTD,0000103588
PLACE AND COMMUNITIES,600,LIBRARIES,6815,Book Fund,Furniture Equipment and Materials,6140000,04/07/2024,1900141643,416.04,Revenue,ASKEWS LIBRARY SERVICES LTD,0000103588
PLACE AND COMMUNITIES,600,LIBRARIES,6815,Book Fund,Furniture Equipment and Materials,6140000,04/07/2024,1900141645,477.2,Revenue,ASKEWS LIBRARY SERVICES LTD,0000103588
PLACE AND COMMUNITIES,600,LIBRARIES,6815,Book Fund,Furniture Equipment and Materials,6140000,04/07/2024,1900141647,464.52,Revenue,ASKEWS LIBRARY SERVICES LTD,0000103588
PLACE AND COMMUNITIES,600,LIBRARIES,6815,Book Fund,Furniture Equipment and Materials,6140000,04/07/2024,1900141648,674.86,Revenue,ASKEWS LIBRARY SERVICES LTD,0000103588
PLACE AND COMMUNITIES,600,LIBRARIES,6815,Book Fund,Furniture Equipment and Materials,6140000,11/07/2024,1900141649,475.45,Revenue,ASKEWS LIBRARY SERVICES LTD,0000103588
PLACE AND COMMUNITIES,600,LIBRARIES,6815,Book Fund,Furniture Equipment and Materials,6140000,04/07/2024,1900141650,563.93,Revenue,ASKEWS LIBRARY SERVICES LTD,0000103588
PLACE AND COMMUNITIES,600,LIBRARIES,6815,Book Fund,Furniture Equipment and Materials,6140000,04/07/2024,1900141653,588.02,Revenue,ASKEWS LIBRARY SERVICES LTD,0000103588
PLACE AND COMMUNITIES,600,LIBRARIES,6815,Book Fund,Furniture Equipment and Materials,6140000,04/07/2024,1900141654,353.77,Revenue,ASKEWS LIBRARY SERVICES LTD,0000103588
PLACE AND COMMUNITIES,600,LIBRARIES,6815,Book Fund,Furniture Equipment and Materials,6140000,04/07/2024,1900141655,695.62,Revenue,ASKEWS LIBRARY SERVICES LTD,0000103588
PLACE AND COMMUNITIES,600,LIBRARIES,6815,Book Fund,Furniture Equipment and Materials,6140000,04/07/2024,1900141656,721.21,Revenue,ASKEWS LIBRARY SERVICES LTD,0000103588
PLACE AND COMMUNITIES,600,LIBRARIES,6815,Book Fund,Furniture Equipment and Materials,6140000,04/07/2024,1900141657,744.05,Revenue,ASKEWS LIBRARY SERVICES LTD,0000103588
PLACE AND COMMUNITIES,600,LIBRARIES,6815,Book Fund,Furniture Equipment and Materials,6140000,18/07/2024,1900141659,346.12,Revenue,ASKEWS LIBRARY SERVICES LTD,0000103588
PLACE AND COMMUNITIES,600,LIBRARIES,6815,Book Fund,Furniture Equipment and Materials,6140000,04/07/2024,1900141660,522.05,Revenue,ASKEWS LIBRARY SERVICES LTD,0000103588
PLACE AND COMMUNITIES,600,LIBRARIES,6815,Book Fund,Furniture Equipment and Materials,6140000,04/07/2024,1900141663,529.79,Revenue,ASKEWS LIBRARY SERVICES LTD,0000103588
PLACE AND COMMUNITIES,600,LIBRARIES,6815,Book Fund,Furniture Equipment and Materials,6140000,11/07/2024,1900141664,516.43,Revenue,ASKEWS LIBRARY SERVICES LTD,0000103588
PLACE AND COMMUNITIES,600,LIBRARIES,6815,Book Fund,Furniture Equipment and Materials,6140000,09/07/2024,1900141666,1153.11,Revenue,ASKEWS LIBRARY SERVICES LTD,0000103588
PLACE AND COMMUNITIES,600,LIBRARIES,6815,Book Fund,Furniture Equipment and Materials,6140000,11/07/2024,1900141668,392.43,Revenue,ASKEWS LIBRARY SERVICES LTD,0000103588
PLACE AND COMMUNITIES,600,LIBRARIES,6815,Book Fund,Furniture Equipment and Materials,6140000,25/07/2024,1900141672,473.32,Revenue,DLT MEDIA (UK) LTD,0000134339
PLACE AND COMMUNITIES,600,LIBRARIES,6815,Book Fund,Furniture Equipment and Materials,6140000,18/07/2024,1900141673,595.99,Revenue,ASKEWS LIBRARY SERVICES LTD,0000103588
PLACE AND COMMUNITIES,600,LIBRARIES,6815,Book Fund,Furniture Equipment and Materials,6140000,11/07/2024,1900141675,411.63,Revenue,ASKEWS LIBRARY SERVICES LTD,0000103588
PLACE AND COMMUNITIES,600,LIBRARIES,6815,Book Fund,Furniture Equipment and Materials,6140000,11/07/2024,1900141676,562.03,Revenue,ASKEWS LIBRARY SERVICES LTD,0000103588
PLACE AND COMMUNITIES,600,LIBRARIES,6815,Book Fund,Furniture Equipment and Materials,6140000,16/07/2024,1900141682,782.74,Revenue,ASKEWS LIBRARY SERVICES LTD,0000103588
PLACE AND COMMUNITIES,600,LIBRARIES,6815,Book Fund,Furniture Equipment and Materials,6140000,16/07/2024,1900141683,730.22,Revenue,ASKEWS LIBRARY SERVICES LTD,0000103588
PLACE AND COMMUNITIES,600,LIBRARIES,6815,Book Fund,Furniture Equipment and Materials,6140000,16/07/2024,1900141685,675.95,Revenue,ASKEWS LIBRARY SERVICES LTD,0000103588
PLACE AND COMMUNITIES,600,LIBRARIES,6815,Book Fund,Furniture Equipment and Materials,6140000,18/07/2024,1900141686,636.24,Revenue,ASKEWS LIBRARY SERVICES LTD,0000103588
PLACE AND COMMUNITIES,600,LIBRARIES,6815,Book Fund,Furniture Equipment and Materials,6140000,18/07/2024,1900141687,671.9,Revenue,ASKEWS LIBRARY SERVICES LTD,0000103588
PLACE AND COMMUNITIES,600,LIBRARIES,6815,Book Fund,Furniture Equipment and Materials,6140000,23/07/2024,1900141688,317.3,Revenue,ASKEWS LIBRARY SERVICES LTD,0000103588
PLACE AND COMMUNITIES,600,LIBRARIES,6815,Book Fund,Furniture Equipment and Materials,6140000,25/07/2024,1900141691,287.15,Revenue,ASKEWS LIBRARY SERVICES LTD,0000103588
PLACE AND COMMUNITIES,600,LIBRARIES,6815,Book Fund,Furniture Equipment and Materials,6140000,18/07/2024,1900141693,712.19,Revenue,ASKEWS LIBRARY SERVICES LTD,0000103588
PLACE AND COMMUNITIES,600,LIBRARIES,6815,Book Fund,Furniture Equipment and Materials,6140000,25/07/2024,1900141694,273.55,Revenue,ASKEWS LIBRARY SERVICES LTD,0000103588
PLACE AND COMMUNITIES,600,LIBRARIES,6815,Book Fund,Furniture Equipment and Materials,6140000,25/07/2024,1900141695,262.4,Revenue,ASKEWS LIBRARY SERVICES LTD,0000103588
PLACE AND COMMUNITIES,600,LIBRARIES,6815,Book Fund,Furniture Equipment and Materials,6140000,25/07/2024,1900141696,326.87,Revenue,ASKEWS LIBRARY SERVICES LTD,0000103588
PLACE AND COMMUNITIES,600,LIBRARIES,6815,Book Fund,Furniture Equipment and Materials,6140000,30/07/2024,1900141700,703.55,Revenue,ASKEWS LIBRARY SERVICES LTD,0000103588
PLACE AND COMMUNITIES,600,LIBRARIES,6815,Book Fund,Furniture Equipment and Materials,6140000,30/07/2024,1900141701,687.56,Revenue,ASKEWS LIBRARY SERVICES LTD,0000103588
PLACE AND COMMUNITIES,600,LIBRARIES,6815,Book Fund,Furniture Equipment and Materials,6140000,30/07/2024,1900141708,500.31,Revenue,ASKEWS LIBRARY SERVICES LTD,0000103588
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Residential Care Home Placements,6151210,18/07/2024,2100294707,950,Revenue,THE HILLINGS,0000117678
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Residential Care Home Placements,6151210,18/07/2024,2100294708,950,Revenue,THE HILLINGS,0000117678
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Residential Care Home Placements,6151210,18/07/2024,2100294709,950,Revenue,THE HILLINGS,0000117678
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Residential Care Home Placements,6151210,18/07/2024,2100294710,950,Revenue,THE HILLINGS,0000117678
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Residential Care Home Placements,6151210,18/07/2024,2100297012,-271.43,Revenue,THE HILLINGS,0000117678
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Residential Care Home Placements,6151210,18/07/2024,2100297013,-950,Revenue,THE HILLINGS,0000117678
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Residential Care Home Placements,6151210,18/07/2024,2100297014,-950,Revenue,THE HILLINGS,0000117678
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Residential Care Home Placements,6151210,18/07/2024,2100297015,-950,Revenue,THE HILLINGS,0000117678
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Residential Care Home Placements,6151210,18/07/2024,2100297016,-950,Revenue,THE HILLINGS,0000117678
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Residential Care Home Placements,6151210,18/07/2024,2100297017,-950,Revenue,THE HILLINGS,0000117678
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Residential Care Home Placements,6151210,18/07/2024,2100297018,-950,Revenue,THE HILLINGS,0000117678
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Residential Care Home Placements,6151210,18/07/2024,2100297019,-950,Revenue,THE HILLINGS,0000117678
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Residential Care Home Placements,6151210,18/07/2024,2100297020,-950,Revenue,THE HILLINGS,0000117678
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Residential Care Home Placements,6151210,18/07/2024,2100297021,-950,Revenue,THE HILLINGS,0000117678
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Residential Care Home Placements,6151210,18/07/2024,2100297022,-950,Revenue,THE HILLINGS,0000117678
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Residential Care Home Placements,6151210,18/07/2024,2100297023,-950,Revenue,THE HILLINGS,0000117678
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Residential Care Home Placements,6151210,18/07/2024,2100297024,-542.86,Revenue,THE HILLINGS,0000117678
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Transport Contracts,6151520,23/07/2024,2100299599,-254.4,Revenue,SPEEDLINE TAXIS DUNSTABLE LTD,0000137019
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Residential Care Home Placements,6151210,18/07/2024,2100313729,950,Revenue,THE HILLINGS,0000117678
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Residential Care Home Placements,6151210,18/07/2024,2100313730,950,Revenue,THE HILLINGS,0000117678
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Residential Care Home Placements,6151210,18/07/2024,2100313731,950,Revenue,THE HILLINGS,0000117678
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,65+ packages Nth,Residential Care Home Placements,6151210,18/07/2024,2100313732,950,Revenue,THE HILLINGS,0000117678
RESOURCES,150,FINANCE,7200,Bedc CCG Reimburse,Direct Payments for clients incl P.Budgets,6161600,18/07/2024,2100315459,-1306.85,Revenue,Personal Payment,0000301454
RESOURCES,150,FINANCE,7200,Bedc CCG Reimburse,Direct Payments for clients incl P.Budgets,6161600,18/07/2024,2100315460,-1829.59,Revenue,Personal Payment,0000301454
RESOURCES,150,FINANCE,7200,Bedc CCG Reimburse,Direct Payments for clients incl P.Budgets,6161600,18/07/2024,2100315461,-1829.59,Revenue,Personal Payment,0000301454
RESOURCES,150,FINANCE,7200,Bedc CCG Reimburse,Direct Payments for clients incl P.Budgets,6161600,18/07/2024,2100315462,-1829.59,Revenue,Personal Payment,0000301454
RESOURCES,150,FINANCE,7200,Bedc CCG Reimburse,Direct Payments for clients incl P.Budgets,6161600,18/07/2024,2100315463,-1306.85,Revenue,Personal Payment,0000301454
RESOURCES,150,FINANCE,7200,Bedc CCG Reimburse,Direct Payments for clients incl P.Budgets,6161600,18/07/2024,2100315464,-522.74,Revenue,Personal Payment,0000301454
RESOURCES,150,FINANCE,7200,Bedc CCG Reimburse,Direct Payments for clients incl P.Budgets,6161600,18/07/2024,2100315465,-1829.59,Revenue,Personal Payment,0000301454
RESOURCES,150,FINANCE,7200,Bedc CCG Reimburse,Direct Payments for clients incl P.Budgets,6161600,18/07/2024,2100315466,-1829.59,Revenue,Personal Payment,0000301454
RESOURCES,150,FINANCE,7200,Bedc CCG Reimburse,Direct Payments for clients incl P.Budgets,6161600,18/07/2024,2100315467,-1829.59,Revenue,Personal Payment,0000301454
RESOURCES,150,FINANCE,7200,Bedc CCG Reimburse,Direct Payments for clients incl P.Budgets,6161600,18/07/2024,2100315468,-1829.59,Revenue,Personal Payment,0000301454
RESOURCES,150,FINANCE,7200,Bedc CCG Reimburse,Direct Payments for clients incl P.Budgets,6161600,18/07/2024,2100315469,830.1,Revenue,Personal Payment,0000301454
RESOURCES,150,FINANCE,7200,Bedc CCG Reimburse,Direct Payments for clients incl P.Budgets,6161600,18/07/2024,2100315470,1162.14,Revenue,Personal Payment,0000301454
RESOURCES,150,FINANCE,7200,Bedc CCG Reimburse,Direct Payments for clients incl P.Budgets,6161600,18/07/2024,2100315471,1162.14,Revenue,Personal Payment,0000301454
RESOURCES,150,FINANCE,7200,Bedc CCG Reimburse,Direct Payments for clients incl P.Budgets,6161600,18/07/2024,2100315472,1162.14,Revenue,Personal Payment,0000301454
RESOURCES,150,FINANCE,7200,Bedc CCG Reimburse,Direct Payments for clients incl P.Budgets,6161600,18/07/2024,2100315473,830.1,Revenue,Personal Payment,0000301454
RESOURCES,150,FINANCE,7200,Bedc CCG Reimburse,Direct Payments for clients incl P.Budgets,6161600,18/07/2024,2100315474,332.04,Revenue,Personal Payment,0000301454
RESOURCES,150,FINANCE,7200,Bedc CCG Reimburse,Direct Payments for clients incl P.Budgets,6161600,18/07/2024,2100315475,1162.14,Revenue,Personal Payment,0000301454
RESOURCES,150,FINANCE,7200,Bedc CCG Reimburse,Direct Payments for clients incl P.Budgets,6161600,18/07/2024,2100315476,1162.14,Revenue,Personal Payment,0000301454
RESOURCES,150,FINANCE,7200,Bedc CCG Reimburse,Direct Payments for clients incl P.Budgets,6161600,18/07/2024,2100315477,1162.14,Revenue,Personal Payment,0000301454
RESOURCES,150,FINANCE,7200,Bedc CCG Reimburse,Direct Payments for clients incl P.Budgets,6161600,18/07/2024,2100315478,1162.14,Revenue,Personal Payment,0000301454
RESOURCES,150,FINANCE,7200,Bedc CCG Reimburse,Direct Payments for clients incl P.Budgets,6161600,18/07/2024,2100315479,1162.14,Revenue,Personal Payment,0000301454
RESOURCES,150,FINANCE,7200,Bedc CCG Reimburse,Direct Payments for clients incl P.Budgets,6161600,18/07/2024,2100315480,1162.14,Revenue,Personal Payment,0000301454
RESOURCES,150,FINANCE,7200,Bedc CCG Reimburse,Direct Payments for clients incl P.Budgets,6161600,18/07/2024,2100315481,1162.14,Revenue,Personal Payment,0000301454
RESOURCES,150,FINANCE,7200,Bedc CCG Reimburse,Direct Payments for clients incl P.Budgets,6161600,18/07/2024,2100315482,1162.14,Revenue,Personal Payment,0000301454
RESOURCES,150,FINANCE,7200,Bedc CCG Reimburse,Direct Payments for clients incl P.Budgets,6161600,18/07/2024,2100315483,498.06,Revenue,Personal Payment,0000301454
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Physical Dis,Home Care,6151225,02/07/2024,2100318440,379.23,Revenue,SMART CHOICE HEALTHCARE SERVIC,0000148493
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Physical Dis,Home Care,6151225,02/07/2024,2100318441,379.23,Revenue,SMART CHOICE HEALTHCARE SERVIC,0000148493
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Physical Dis,Home Care,6151225,02/07/2024,2100318442,379.23,Revenue,SMART CHOICE HEALTHCARE SERVIC,0000148493
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Physical Dis,Home Care,6151225,02/07/2024,2100318443,379.23,Revenue,SMART CHOICE HEALTHCARE SERVIC,0000148493
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Physical Dis,Home Care,6151225,02/07/2024,2100318444,379.23,Revenue,SMART CHOICE HEALTHCARE SERVIC,0000148493
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Physical Dis,Home Care,6151225,02/07/2024,2100318445,379.23,Revenue,SMART CHOICE HEALTHCARE SERVIC,0000148493
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Physical Dis,Home Care,6151225,02/07/2024,2100318446,379.23,Revenue,SMART CHOICE HEALTHCARE SERVIC,0000148493
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Physical Dis,Home Care,6151225,02/07/2024,2100318447,379.23,Revenue,SMART CHOICE HEALTHCARE SERVIC,0000148493
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Physical Dis,Home Care,6151225,02/07/2024,2100318448,379.23,Revenue,SMART CHOICE HEALTHCARE SERVIC,0000148493
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Physical Dis,Home Care,6151225,02/07/2024,2100318449,936.22,Revenue,SMART CHOICE HEALTHCARE SERVIC,0000148493
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Physical Dis,Home Care,6151225,02/07/2024,2100318450,936.22,Revenue,SMART CHOICE HEALTHCARE SERVIC,0000148493
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Physical Dis,Home Care,6151225,02/07/2024,2100318451,936.22,Revenue,SMART CHOICE HEALTHCARE SERVIC,0000148493
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Physical Dis,Home Care,6151225,02/07/2024,2100318452,936.22,Revenue,SMART CHOICE HEALTHCARE SERVIC,0000148493
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Physical Dis,Home Care,6151225,02/07/2024,2100318453,936.22,Revenue,SMART CHOICE HEALTHCARE SERVIC,0000148493
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Physical Dis,Home Care,6151225,02/07/2024,2100318454,936.22,Revenue,SMART CHOICE HEALTHCARE SERVIC,0000148493
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Physical Dis,Home Care,6151225,02/07/2024,2100318455,936.22,Revenue,SMART CHOICE HEALTHCARE SERVIC,0000148493
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Physical Dis,Home Care,6151225,02/07/2024,2100318456,936.22,Revenue,SMART CHOICE HEALTHCARE SERVIC,0000148493
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Physical Dis,Home Care,6151225,02/07/2024,2100318457,936.22,Revenue,SMART CHOICE HEALTHCARE SERVIC,0000148493
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Physical Dis,Home Care,6151225,02/07/2024,2100318458,936.22,Revenue,SMART CHOICE HEALTHCARE SERVIC,0000148493
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Physical Dis,Home Care,6151225,02/07/2024,2100318459,936.22,Revenue,SMART CHOICE HEALTHCARE SERVIC,0000148493
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Physical Dis,Home Care,6151225,02/07/2024,2100318460,936.22,Revenue,SMART CHOICE HEALTHCARE SERVIC,0000148493
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Physical Dis,Home Care,6151225,02/07/2024,2100318461,936.22,Revenue,SMART CHOICE HEALTHCARE SERVIC,0000148493
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Physical Dis,Home Care,6151225,02/07/2024,2100318462,936.22,Revenue,SMART CHOICE HEALTHCARE SERVIC,0000148493
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Supported Living,6151215,02/07/2024,2100318463,455,Revenue,NEXT STEP SUPPORT LTD,0000147400
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Supported Living,6151215,02/07/2024,2100318464,455,Revenue,NEXT STEP SUPPORT LTD,0000147400
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Supported Living,6151215,02/07/2024,2100318465,455,Revenue,NEXT STEP SUPPORT LTD,0000147400
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Supported Living,6151215,02/07/2024,2100318466,455,Revenue,NEXT STEP SUPPORT LTD,0000147400
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Physical Dis,Supported Living,6151215,02/07/2024,2100318467,1083.6,Revenue,SOCIAL CARE SOLUTIONS LTD,0000139247
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Physical Dis,Supported Living,6151215,02/07/2024,2100318468,1083.6,Revenue,SOCIAL CARE SOLUTIONS LTD,0000139247
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Physical Dis,Supported Living,6151215,02/07/2024,2100318469,1083.6,Revenue,SOCIAL CARE SOLUTIONS LTD,0000139247
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Physical Dis,Supported Living,6151215,02/07/2024,2100318470,1083.6,Revenue,SOCIAL CARE SOLUTIONS LTD,0000139247
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Supported Living,6151215,02/07/2024,2100318471,660.48,Revenue,SOCIAL CARE SOLUTIONS LTD,0000139247
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Supported Living,6151215,02/07/2024,2100318472,660.48,Revenue,SOCIAL CARE SOLUTIONS LTD,0000139247
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Supported Living,6151215,02/07/2024,2100318473,660.48,Revenue,SOCIAL CARE SOLUTIONS LTD,0000139247
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Supported Living,6151215,02/07/2024,2100318474,660.48,Revenue,SOCIAL CARE SOLUTIONS LTD,0000139247
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Supported Living,6151215,02/07/2024,2100318475,541.8,Revenue,SOCIAL CARE SOLUTIONS LTD,0000139247
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Supported Living,6151215,02/07/2024,2100318476,541.8,Revenue,SOCIAL CARE SOLUTIONS LTD,0000139247
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Supported Living,6151215,02/07/2024,2100318477,541.8,Revenue,SOCIAL CARE SOLUTIONS LTD,0000139247
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Supported Living,6151215,02/07/2024,2100318478,541.8,Revenue,SOCIAL CARE SOLUTIONS LTD,0000139247
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Supported Living,6151215,02/07/2024,2100318479,541.8,Revenue,SOCIAL CARE SOLUTIONS LTD,0000139247
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Supported Living,6151215,02/07/2024,2100318480,541.8,Revenue,SOCIAL CARE SOLUTIONS LTD,0000139247
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Supported Living,6151215,02/07/2024,2100318481,541.8,Revenue,SOCIAL CARE SOLUTIONS LTD,0000139247
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Supported Living,6151215,02/07/2024,2100318482,541.8,Revenue,SOCIAL CARE SOLUTIONS LTD,0000139247
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Supported Living,6151215,02/07/2024,2100318483,288.96,Revenue,SOCIAL CARE SOLUTIONS LTD,0000139247
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Supported Living,6151215,02/07/2024,2100318484,288.96,Revenue,SOCIAL CARE SOLUTIONS LTD,0000139247
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Supported Living,6151215,02/07/2024,2100318485,288.96,Revenue,SOCIAL CARE SOLUTIONS LTD,0000139247
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Supported Living,6151215,02/07/2024,2100318486,288.96,Revenue,SOCIAL CARE SOLUTIONS LTD,0000139247
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Supported Living,6151215,02/07/2024,2100318487,1227.59,Revenue,NEXT STEP SUPPORT LTD,0000147400
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Supported Living,6151215,02/07/2024,2100318488,1227.59,Revenue,NEXT STEP SUPPORT LTD,0000147400
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Supported Living,6151215,02/07/2024,2100318489,1227.59,Revenue,NEXT STEP SUPPORT LTD,0000147400
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Learning Disab Pack,Supported Living,6151215,02/07/2024,2100318490,1227.59,Revenue,NEXT STEP SUPPORT LTD,0000147400
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Physical Dis,Home Care,6151225,02/07/2024,2100318491,1295,Revenue,PROMEDICA24 (LANCASHIRE) LIMIT,0000149621
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Physical Dis,Home Care,6151225,02/07/2024,2100318492,1295,Revenue,PROMEDICA24 (LANCASHIRE) LIMIT,0000149621
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Physical Dis,Home Care,6151225,02/07/2024,2100318493,1295,Revenue,PROMEDICA24 (LANCASHIRE) LIMIT,0000149621
SOCIAL CARE HEALTH & HOUSING,500,COMMUNITY ASSESS,5203,Physical Dis,Home Care,6151225,02/07/2024,2100318494,1295,Revenue,PROMEDICA24 (LANCASHIRE) LIMIT,0000149621
