Body name,Directorate,Service Area Categorisation,Supplier Name,Payment Date,Card Transaction,Net Amount,Purpose of Spend,Procurement Classification: ProClass Label
Solihull MBC,Adult Care Support,Adult Social Care,Accord Housing Asssociation,19/01/2023,,584.22,ASC RESIDENTIAL CARE PERMANENT,Not Classified
Solihull MBC,Adult Care Support,Adult Social Care,Accord Housing Asssociation,24/01/2023,,2726.36,ASC RESIDENTIAL CARE PERMANENT,Not Classified
Solihull MBC,Adult Care Support,Adult Social Care,Accord Housing Asssociation,04/01/2023,,2726.36,ASC RESIDENTIAL CARE PERMANENT,Not Classified
Solihull MBC,Adult Care Support,Adult Social Care,Accord Housing Asssociation,24/01/2023,,2726.36,ASC RESIDENTIAL CARE PERMANENT,Not Classified
Solihull MBC,Economy and Infrastructure,Other Housing Services,Accord Housing Asssociation,27/01/2023,,14155.41,OTHER CONTRACTED SERVICES,SLA Charges - External Providers
Solihull MBC,Adult Care Support,Adult Social Care,Accord Housing Asssociation,04/01/2023,,2726.36,ASC RESIDENTIAL CARE PERMANENT,Not Classified
Solihull MBC,Adult Care Support,Adult Social Care,Accord Housing Asssociation,24/01/2023,,2726.36,ASC RESIDENTIAL CARE PERMANENT,Not Classified
Solihull MBC,Economy and Infrastructure,Other Housing Services,Accord Housing Asssociation,30/01/2023,,27226.50,OTHER CONTRACTED SERVICES,SLA Charges - External Providers
Solihull MBC,Adult Care Support,Adult Social Care,Accord Housing Asssociation,04/01/2023,,2726.36,ASC RESIDENTIAL CARE PERMANENT,Not Classified
Solihull MBC,Adult Care Support,Adult Social Care,Accord Housing Asssociation,24/01/2023,,2726.36,ASC RESIDENTIAL CARE PERMANENT,Not Classified
Solihull MBC,Adult Care Support,Adult Social Care,Accord Housing Asssociation,04/01/2023,,2726.36,ASC RESIDENTIAL CARE PERMANENT,Not Classified
Solihull MBC,Adult Care Support,Adult Social Care,Accord Housing Asssociation,24/01/2023,,2726.36,ASC RESIDENTIAL CARE PERMANENT,Not Classified
Solihull MBC,Adult Care Support,Adult Social Care,Accord Housing Asssociation,04/01/2023,,876.33,ASC RESIDENTIAL CARE PERMANENT,Not Classified
Solihull MBC,Adult Care Support,Adult Social Care,Accord Housing Asssociation,04/01/2023,,2726.36,ASC RESIDENTIAL CARE PERMANENT,Not Classified
Solihull MBC,Adult Care Support,Adult Social Care,Accord Housing Asssociation,24/01/2023,,2726.36,ASC RESIDENTIAL CARE PERMANENT,Not Classified
Solihull MBC,Adult Care Support,Adult Social Care,Accord Housing Asssociation,04/01/2023,,2726.36,ASC RESIDENTIAL CARE PERMANENT,Not Classified
Solihull MBC,Adult Care Support,Adult Social Care,Accord Housing Asssociation,24/01/2023,,2726.36,ASC RESIDENTIAL CARE PERMANENT,Not Classified
Solihull MBC,Adult Care Support,Adult Social Care,Accord Housing Asssociation,04/01/2023,,2757.44,ASC RESIDENTIAL CARE PERMANENT,Not Classified
Solihull MBC,Adult Care Support,Adult Social Care,Accord Housing Asssociation,24/01/2023,,2757.44,ASC RESIDENTIAL CARE PERMANENT,Not Classified
Solihull MBC,Adult Care Support,Adult Social Care,Accord Housing Asssociation,24/01/2023,,1823.59,ASC RESIDENTIAL CARE PERMANENT,Not Classified
Solihull MBC,Adult Care Support,Adult Social Care,Accord Housing Asssociation,04/01/2023,,2726.36,ASC RESIDENTIAL CARE PERMANENT,Not Classified
Solihull MBC,Adult Care Support,Adult Social Care,Accord Housing Asssociation,24/01/2023,,2726.36,ASC RESIDENTIAL CARE PERMANENT,Not Classified
Solihull MBC,Adult Care Support,Adult Social Care,Accord Housing Asssociation,04/01/2023,,2726.36,ASC RESIDENTIAL CARE PERMANENT,Not Classified
Solihull MBC,Adult Care Support,Adult Social Care,Accord Housing Asssociation,04/01/2023,,2726.36,ASC RESIDENTIAL CARE PERMANENT,Not Classified
Solihull MBC,Adult Care Support,Adult Social Care,Accord Housing Asssociation,24/01/2023,,2726.36,ASC RESIDENTIAL CARE PERMANENT,Not Classified
Solihull MBC,Adult Care Support,Adult Social Care,Accord Housing Asssociation,04/01/2023,,2757.44,ASC RESIDENTIAL CARE PERMANENT,Not Classified
Solihull MBC,Adult Care Support,Adult Social Care,Accord Housing Asssociation,24/01/2023,,2757.44,ASC RESIDENTIAL CARE PERMANENT,Not Classified
Solihull MBC,Adult Care Support,Adult Social Care,Accord Housing Asssociation,04/01/2023,,2757.44,ASC RESIDENTIAL CARE PERMANENT,Not Classified
Solihull MBC,Adult Care Support,Adult Social Care,Accord Housing Asssociation,24/01/2023,,2757.44,ASC RESIDENTIAL CARE PERMANENT,Not Classified
Solihull MBC,Economy and Infrastructure,Cultural & Related Services,Acculine Markings Ltd,12/01/2023,,1150.00,OTHER CONTRACTED SERVICES,Land Protection
Solihull MBC,Children and Education,Children & Education Services,Achieve Mentoring,27/01/2023,,830.76,CLIENTS EXPENSES,Not Classified
Solihull MBC,Children and Education,Children & Education Services,ACPAS Ltd,19/01/2023,,265.20,PROFESSIONAL FEES,CSC - Other
Solihull MBC,Children and Education,Children & Education Services,ACPAS Ltd,20/01/2023,,854.00,PROFESSIONAL FEES,Not Classified
Solihull MBC,Adult Care Support,Adult Social Care,Action Graphics (Bham) Ltd,18/01/2023,,1013.27,GENERAL BUILDING COSTS,Building Construction Materials - Other
Solihull MBC,Childrens Services DSG Central,Children & Education Services,Active Angels,05/01/2023,,2776.95,GRANTS & SUBSCRIPTIONS,Not Classified
Solihull MBC,Childrens Services DSG Central,Children & Education Services,Active Angels,11/01/2023,,17713.58,GRANTS & SUBSCRIPTIONS,Not Classified
Solihull MBC,Resources,Central Services to the Public,Adecco UK Ltd,05/01/2023,,911.40,AGENCY STAFF,Agency Staff - Professional
Solihull MBC,Resources,Central Services to the Public,Adecco UK Ltd,05/01/2023,,911.40,AGENCY STAFF,Agency Staff - Professional
Solihull MBC,Resources,Central Services to the Public,Adecco UK Ltd,10/01/2023,,683.55,AGENCY STAFF,Agency Staff - Professional
Solihull MBC,Resources,Central Services to the Public,Adecco UK Ltd,10/01/2023,,683.55,AGENCY STAFF,Agency Staff - Professional
Solihull MBC,Resources,Central Services to the Public,Adecco UK Ltd,18/01/2023,,455.70,AGENCY STAFF,Agency Staff - Professional
Solihull MBC,Resources,Central Services to the Public,Adecco UK Ltd,18/01/2023,,455.70,AGENCY STAFF,Agency Staff - Professional
Solihull MBC,Resources,Central Services to the Public,Adecco UK Ltd,24/01/2023,,1124.06,AGENCY STAFF,Agency Staff - Professional
Solihull MBC,Resources,Central Services to the Public,Adecco UK Ltd,24/01/2023,,1124.06,AGENCY STAFF,Agency Staff - Professional
Solihull MBC,Resources,Central Services to the Public,ADT Fire And Security PLC,18/01/2023,,1373.68,OTHER PREMISE COSTS,Security - Alarms
Solihull MBC,Children and Education,Children & Education Services,Advanced Child Care Assessments Ltd,23/01/2023,,527.83,PROFESSIONAL FEES,CSC - Other
Solihull MBC,Adult Care Support,Adult Social Care,Age UK Solihull,04/01/2023,,1083.34,OTHER CONTRACTED SERVICES,SLA Charges - External Providers
Solihull MBC,Adult Care Support,Adult Social Care,Age UK Solihull,04/01/2023,,66090.42,OTHER CONTRACTED SERVICES,SLA Charges - External Providers
Solihull MBC,Adult Care Support,Adult Social Care,Age UK Solihull,04/01/2023,,15820.75,OTHER CONTRACTED SERVICES,SLA Charges - External Providers
Solihull MBC,Economy and Infrastructure,Central Services to the Public,Age UK Solihull,27/01/2023,,42601.11,GRANTS & SUBSCRIPTIONS,Grants - Other
Solihull MBC,Adult Care Support,Adult Social Care,Aidapt Bathrooms Ltd,09/01/2023,,286.00,PURCHASE OF EQUIPMENT/MACHINERY,Social Community Care - Non Fitted Equipment
Solihull MBC,Adult Care Support,Adult Social Care,Aidapt Bathrooms Ltd,01/01/2023,,1125.00,PURCHASE OF EQUIPMENT/MACHINERY,Social Community Care - Non Fitted Equipment
Solihull MBC,Adult Care Support,Adult Social Care,Aidapt Bathrooms Ltd,24/01/2023,,701.80,PURCHASE OF EQUIPMENT/MACHINERY,Social Community Care - Non Fitted Equipment
Solihull MBC,Adult Care Support,Adult Social Care,Aidapt Bathrooms Ltd,24/01/2023,,266.20,PURCHASE OF EQUIPMENT/MACHINERY,Social Community Care - Non Fitted Equipment
Solihull MBC,Adult Care Support,Adult Social Care,Aidapt Bathrooms Ltd,09/01/2023,,1089.00,PURCHASE OF EQUIPMENT/MACHINERY,Social Community Care - Non Fitted Equipment
Solihull MBC,Adult Care Support,Adult Social Care,Aidapt Bathrooms Ltd,26/01/2023,,2600.00,PURCHASE OF EQUIPMENT/MACHINERY,ASC - Social Community Care Supplies & Services - Adult
Solihull MBC,Adult Care Support,Adult Social Care,Aidapt Bathrooms Ltd,26/01/2023,,1664.00,PURCHASE OF EQUIPMENT/MACHINERY,ASC - Social Community Care Supplies & Services - Adult
Solihull MBC,Adult Care Support,Adult Social Care,Aidapt Bathrooms Ltd,26/01/2023,,1170.00,PURCHASE OF EQUIPMENT/MACHINERY,ASC - Social Community Care Supplies & Services - Adult
Solihull MBC,Adult Care Support,Adult Social Care,Aidapt Bathrooms Ltd,26/01/2023,,1815.00,OTHER CONTRACTED SERVICES,ASC - Social Community Care Supplies & Services - Adult
Solihull MBC,Resources,Central Services to the Public,Airey Consultancy Services Ltd,25/01/2023,,1350.00,PROFESSIONAL FEES,Consultancy - Business
Solihull MBC,Adult Care Support,Adult Social Care,Alexandra House - SJMT,19/01/2023,,2336.88,ASC RESIDENTIAL CARE PERMANENT,Not Classified
Solihull MBC,Adult Care Support,Adult Social Care,Alexandra House - SJMT,19/01/2023,,2726.36,ASC RESIDENTIAL CARE PERMANENT,Not Classified
Solihull MBC,Adult Care Support,Adult Social Care,Alexandra House - SJMT,24/01/2023,,2726.36,ASC RESIDENTIAL CARE PERMANENT,Not Classified
Solihull MBC,Adult Care Support,Adult Social Care,Alexandra House - SJMT,04/01/2023,,2726.36,ASC RESIDENTIAL CARE PERMANENT,Not Classified
Solihull MBC,Adult Care Support,Adult Social Care,Alexandra House - SJMT,24/01/2023,,2726.36,ASC RESIDENTIAL CARE PERMANENT,Not Classified
Solihull MBC,Adult Care Support,Adult Social Care,Alexandra House - SJMT,04/01/2023,,922.70,ASC RESIDENTIAL CARE PERMANENT,Not Classified
Solihull MBC,Adult Care Support,Adult Social Care,Alexandra House - SJMT,24/01/2023,,2583.56,ASC RESIDENTIAL CARE PERMANENT,Not Classified
Solihull MBC,Adult Care Support,Adult Social Care,Alexandra House - SJMT,04/01/2023,,2583.56,ASC RESIDENTIAL CARE PERMANENT,Not Classified
Solihull MBC,Adult Care Support,Adult Social Care,Alexandra House - SJMT,24/01/2023,,2583.56,ASC RESIDENTIAL CARE PERMANENT,Not Classified
Solihull MBC,Adult Care Support,Adult Social Care,Alexandra House - SJMT,04/01/2023,,2583.56,ASC RESIDENTIAL CARE PERMANENT,Not Classified
Solihull MBC,Adult Care Support,Adult Social Care,Alexandra House - SJMT,24/01/2023,,2583.56,ASC RESIDENTIAL CARE PERMANENT,Not Classified
Solihull MBC,Adult Care Support,Adult Social Care,Alexandra House - SJMT,04/01/2023,,2583.56,ASC RESIDENTIAL CARE RESPITE,Not Classified
Solihull MBC,Adult Care Support,Adult Social Care,Alexandra House - SJMT,24/01/2023,,2583.56,ASC RESIDENTIAL CARE RESPITE,Not Classified
Solihull MBC,Adult Care Support,Adult Social Care,Alexandra House - SJMT,04/01/2023,,-1476.32,ASC RESIDENTIAL CARE RESPITE,Not Classified
Solihull MBC,Adult Care Support,Adult Social Care,Alexandra House - SJMT,04/01/2023,,-922.70,ASC RESIDENTIAL CARE RESPITE,Not Classified
Solihull MBC,Adult Care Support,Adult Social Care,Alexandra House - SJMT,04/01/2023,,2726.36,ASC RESIDENTIAL CARE PERMANENT,Not Classified
Solihull MBC,Adult Care Support,Adult Social Care,Alexandra House - SJMT,24/01/2023,,2726.36,ASC RESIDENTIAL CARE PERMANENT,Not Classified
Solihull MBC,Adult Care Support,Adult Social Care,Alexandra House - SJMT,04/01/2023,,-2336.88,ASC RESIDENTIAL CARE PERMANENT,Not Classified
Solihull MBC,Adult Care Support,Adult Social Care,Alexandra House - SJMT,04/01/2023,,2583.56,ASC RESIDENTIAL CARE PERMANENT,Not Classified
Solihull MBC,Adult Care Support,Adult Social Care,Alexandra House - SJMT,24/01/2023,,2583.56,ASC RESIDENTIAL CARE PERMANENT,Not Classified
Solihull MBC,Adult Care Support,Adult Social Care,Alexandra House - SJMT,04/01/2023,,2726.36,ASC RESIDENTIAL CARE PERMANENT,Not Classified
Solihull MBC,Adult Care Support,Adult Social Care,Alexandra House - SJMT,24/01/2023,,2726.36,ASC RESIDENTIAL CARE PERMANENT,Not Classified
Solihull MBC,Adult Care Support,Adult Social Care,Alexandra House - SJMT,04/01/2023,,2720.20,ASC RESIDENTIAL CARE RESPITE,Not Classified
Solihull MBC,Adult Care Support,Adult Social Care,Alexandra House - SJMT,24/01/2023,,2720.20,ASC RESIDENTIAL CARE RESPITE,Not Classified
Solihull MBC,Adult Care Support,Adult Social Care,Alexandra House - SJMT,04/01/2023,,2583.56,ASC RESIDENTIAL CARE PERMANENT,Not Classified
Solihull MBC,Adult Care Support,Adult Social Care,Alexandra House - SJMT,24/01/2023,,2583.56,ASC RESIDENTIAL CARE PERMANENT,Not Classified
Solihull MBC,Adult Care Support,Adult Social Care,Alexandra House - SJMT,04/01/2023,,2534.56,ASC RESIDENTIAL CARE PERMANENT,Not Classified
Solihull MBC,Adult Care Support,Adult Social Care,Alexandra House - SJMT,24/01/2023,,2534.56,ASC RESIDENTIAL CARE PERMANENT,Not Classified
Solihull MBC,Adult Care Support,Adult Social Care,Alexandra House - SJMT,04/01/2023,,2578.24,ASC RESIDENTIAL CARE PERMANENT,Not Classified
Solihull MBC,Adult Care Support,Adult Social Care,Alexandra House - SJMT,24/01/2023,,2578.24,ASC RESIDENTIAL CARE PERMANENT,Not Classified
