Body name,Directorate,Service Area Categorisation,Supplier Name,Payment Date,Card Transaction,Net Amount,Purpose of Spend,Procurement Classification: ProClass Label
Solihull MBC,Adult Care Support,Adult Social Care,Accord Housing Asssociation,09/08/2022,,2929.08,ASC RESIDENTIAL CARE PERMANENT,Not Classified
Solihull MBC,Adult Care Support,Adult Social Care,Accord Housing Asssociation,09/08/2022,,2757.44,ASC RESIDENTIAL CARE PERMANENT,Not Classified
Solihull MBC,Adult Care Support,Adult Social Care,Accord Housing Asssociation,09/08/2022,,2757.44,ASC RESIDENTIAL CARE PERMANENT,Not Classified
Solihull MBC,Adult Care Support,Adult Social Care,Accord Housing Asssociation,09/08/2022,,2929.08,ASC RESIDENTIAL CARE RESPITE,Not Classified
Solihull MBC,Childrens Services DSG Central,Children & Education Services,Acorn Care & Education Ltd,05/08/2022,,10833.33,OTHER CONTRACTED SERVICES,Not Classified
Solihull MBC,Children and Education,Children & Education Services,Acorn Care & Education Ltd,19/08/2022,,16265.17,OTHER CONTRACTED SERVICES,Not Classified
Solihull MBC,Children and Education,Children & Education Services,Acorn Care & Education Ltd,19/08/2022,,1323.08,OTHER CONTRACTED SERVICES,Not Classified
Solihull MBC,Children and Education,Children & Education Services,ACPAS Ltd,26/08/2022,,822.80,PROFESSIONAL FEES,Not Classified
Solihull MBC,Children and Education,Children & Education Services,ACPAS Ltd,26/08/2022,,883.96,PROFESSIONAL FEES,Not Classified
Solihull MBC,Children and Education,Children & Education Services,Acre Wood Housing Ltd,19/08/2022,,2828.57,LODGING SEMIINDEP RENT,Not Classified
Solihull MBC,Children and Education,Children & Education Services,Acre Wood Housing Ltd,19/08/2022,,8171.43,LODGING SEMIINDEP RENT,Not Classified
Solihull MBC,Children and Education,Children & Education Services,Acre Wood Housing Ltd,19/08/2022,,-5971.43,LODGING SEMIINDEP RENT,Not Classified
Solihull MBC,Economy and Infrastructure,Central Services to the Public,Act On Energy,18/08/2022,,29987.50,GRANTS SUBSCRIPTIONS,Grants - Other
Solihull MBC,Economy and Infrastructure,Central Services to the Public,Act On Energy,18/08/2022,,29987.50,GRANTS SUBSCRIPTIONS,Grants - Other
Solihull MBC,Resources,Central Services to the Public,Adecco UK Ltd,02/08/2022,,1124.06,AGENCY STAFF,Agency Staff - Professional
Solihull MBC,Resources,Central Services to the Public,Adecco UK Ltd,02/08/2022,,1124.06,AGENCY STAFF,Agency Staff - Professional
Solihull MBC,Resources,Central Services to the Public,Adecco UK Ltd,14/08/2022,,1124.06,AGENCY STAFF,Agency Staff - Professional
Solihull MBC,Resources,Central Services to the Public,Adecco UK Ltd,14/08/2022,,1124.06,AGENCY STAFF,Agency Staff - Professional
Solihull MBC,Resources,Central Services to the Public,Adecco UK Ltd,17/08/2022,,1124.06,AGENCY STAFF,Agency Staff - Professional
Solihull MBC,Resources,Central Services to the Public,Adecco UK Ltd,17/08/2022,,1108.87,AGENCY STAFF,Agency Staff - Professional
Solihull MBC,Resources,Central Services to the Public,Adecco UK Ltd,23/08/2022,,1124.06,AGENCY STAFF,Agency Staff - Professional
Solihull MBC,Resources,Central Services to the Public,Adecco UK Ltd,23/08/2022,,1124.06,AGENCY STAFF,Agency Staff - Professional
Solihull MBC,Children and Education,Children & Education Services,ADT Fire & Security PLC,21/08/2022,,-6924.25,CONTRACTORS,Not Classified
Solihull MBC,Children and Education,Children & Education Services,ADT Fire & Security PLC,21/08/2022,,6924.25,CONTRACTORS,Not Classified
Solihull MBC,Children and Education,Children & Education Services,ADT Fire & Security PLC,21/08/2022,,-5583.00,CONTRACTORS,Not Classified
Solihull MBC,Children and Education,Children & Education Services,ADT Fire & Security PLC,21/08/2022,,5583.00,CONTRACTORS,Not Classified
Solihull MBC,Children and Education,Children & Education Services,Advanced Child Care Assessments Ltd,09/08/2022,,348.20,LEGAL FEES EXTERNAL,Legal Services - Other
Solihull MBC,Children and Education,Children & Education Services,Aerling,03/05/2022,Card Transaction,239.16,OFFICERS MEMBERS TRAVEL COSTS,Public Transport - Not Elsewhere Classified
Solihull MBC,Children and Education,Children & Education Services,Aerling,03/05/2022,Card Transaction,285.57,DEFAULT CODE FOR PURCHASE CARD SPEND,Public Transport - Not Elsewhere Classified
Solihull MBC,Adult Care Support,Adult Social Care,Age UK Solihull,01/08/2022,,66090.42,OTHER CONTRACTED SERVICES,SLA Charges - External Providers
Solihull MBC,Adult Care Support,Adult Social Care,Age UK Solihull,01/08/2022,,15820.75,OTHER CONTRACTED SERVICES,SLA Charges - External Providers
Solihull MBC,Adult Care Support,Adult Social Care,Aidapt Bathrooms Ltd,23/08/2022,,900.00,OTHER CONTRACTED SERVICES,ASC - Social Community Care Supplies & Services - Adult
Solihull MBC,Adult Care Support,Adult Social Care,Aidapt Bathrooms Ltd,24/08/2022,,2200.00,FURNITURE EQUIPMENT,Social Community Care - Fitted Equipment
Solihull MBC,Adult Care Support,Adult Social Care,Aidapt Bathrooms Ltd,22/08/2022,,0.00,FURNITURE EQUIPMENT,Social Community Care - Fitted Equipment
Solihull MBC,Adult Care Support,Adult Social Care,Aidapt Bathrooms Ltd,19/08/2022,,475.00,OTHER CONTRACTED SERVICES,ASC - Social Community Care Supplies & Services - Adult
Solihull MBC,Adult Care Support,Adult Social Care,Aidapt Bathrooms Ltd,19/08/2022,,2450.00,OTHER CONTRACTED SERVICES,ASC - Social Community Care Supplies & Services - Adult
Solihull MBC,Adult Care Support,Adult Social Care,Aidapt Bathrooms Ltd,19/08/2022,,245.00,FURNITURE EQUIPMENT,Social Community Care - Fitted Equipment
Solihull MBC,Adult Care Support,Adult Social Care,Aidapt Bathrooms Ltd,20/08/2022,,2350.00,OTHER CONTRACTED SERVICES,ASC - Social Community Care Supplies & Services - Adult
Solihull MBC,Adult Care Support,Adult Social Care,Aidapt Bathrooms Ltd,03/08/2022,,1600.00,OTHER CONTRACTED SERVICES,ASC - Social Community Care Supplies & Services - Adult
Solihull MBC,Adult Care Support,Adult Social Care,Aidapt Bathrooms Ltd,03/08/2022,,380.00,OTHER CONTRACTED SERVICES,ASC - Social Community Care Supplies & Services - Adult
Solihull MBC,Adult Care Support,Adult Social Care,Aidapt Bathrooms Ltd,03/08/2022,,600.00,OTHER CONTRACTED SERVICES,ASC - Social Community Care Supplies & Services - Adult
Solihull MBC,Adult Care Support,Adult Social Care,Aidapt Bathrooms Ltd,03/08/2022,,360.00,OTHER CONTRACTED SERVICES,ASC - Social Community Care Supplies & Services - Adult
Solihull MBC,Adult Care Support,Adult Social Care,Aidapt Bathrooms Ltd,22/08/2022,,360.00,FURNITURE EQUIPMENT,Social Community Care - Fitted Equipment
Solihull MBC,Adult Care Support,Adult Social Care,Aidapt Bathrooms Ltd,20/08/2022,,276.00,OTHER CONTRACTED SERVICES,ASC - Social Community Care Supplies & Services - Adult
Solihull MBC,Adult Care Support,Adult Social Care,Aidapt Bathrooms Ltd,22/08/2022,,0.00,OTHER CONTRACTED SERVICES,ASC - Social Community Care Supplies & Services - Adult
Solihull MBC,Adult Care Support,Adult Social Care,Aidapt Bathrooms Ltd,20/08/2022,,3240.00,OTHER CONTRACTED SERVICES,ASC - Social Community Care Supplies & Services - Adult
Solihull MBC,Economy and Infrastructure,Planning & Development Services,Ainsty Timber Marketing,31/08/2022,,4576.00,CONTRACTORS,Open Spaces - Construction - CAPITAL
Solihull MBC,Resources,Central Services to the Public,Airey Consultancy Services Ltd,17/08/2022,,1100.00,PROFESSIONAL FEES,Consultancy - Business
Solihull MBC,Childrens Services DSG Central,Children & Education Services,Alderbrook School,17/08/2022,,70026.67,OTHER CONTRACTED SERVICES,Not Classified
Solihull MBC,Childrens Services DSG Central,Children & Education Services,Alderbrook School,17/08/2022,,97344.00,OTHER CONTRACTED SERVICES,Not Classified
Solihull MBC,Children and Education,Children & Education Services,Alderbrook School,31/08/2022,,1235.00,CONTRACTORS,Buildings - Construction - CAPITAL
Solihull MBC,Children and Education,Children & Education Services,Alderbrook School,31/08/2022,,695.00,CONTRACTORS,Buildings - Construction - CAPITAL
Solihull MBC,Adult Care Support,Adult Social Care,Alexandra House - SJMT,16/08/2022,,7091.95,ASC RESIDENTIAL CARE RESPITE,Not Classified
Solihull MBC,Adult Care Support,Adult Social Care,Alexandra House - SJMT,09/08/2022,,2726.36,ASC RESIDENTIAL CARE PERMANENT,Not Classified
Solihull MBC,Adult Care Support,Adult Social Care,Alexandra House - SJMT,09/08/2022,,2583.56,ASC RESIDENTIAL CARE PERMANENT,Not Classified
Solihull MBC,Adult Care Support,Adult Social Care,Alexandra House - SJMT,09/08/2022,,2583.56,ASC RESIDENTIAL CARE PERMANENT,Not Classified
Solihull MBC,Adult Care Support,Adult Social Care,Alexandra House - SJMT,09/08/2022,,1068.65,ASC RESIDENTIAL CARE RESPITE,Not Classified
Solihull MBC,Adult Care Support,Adult Social Care,Alexandra House - SJMT,09/08/2022,,2583.56,ASC RESIDENTIAL CARE RESPITE,Not Classified
Solihull MBC,Adult Care Support,Adult Social Care,Alexandra House - SJMT,09/08/2022,,2726.36,ASC RESIDENTIAL CARE PERMANENT,Not Classified
Solihull MBC,Adult Care Support,Adult Social Care,Alexandra House - SJMT,09/08/2022,,2726.36,ASC RESIDENTIAL CARE PERMANENT,Not Classified
Solihull MBC,Adult Care Support,Adult Social Care,Alexandra House - SJMT,09/08/2022,,2583.56,ASC RESIDENTIAL CARE PERMANENT,Not Classified
Solihull MBC,Adult Care Support,Adult Social Care,Alexandra House - SJMT,09/08/2022,,2726.36,ASC RESIDENTIAL CARE PERMANENT,Not Classified
Solihull MBC,Adult Care Support,Adult Social Care,Alexandra House - SJMT,09/08/2022,,2583.56,ASC RESIDENTIAL CARE PERMANENT,Not Classified
Solihull MBC,Adult Care Support,Adult Social Care,Alexandra House - SJMT,09/08/2022,,2534.56,ASC RESIDENTIAL CARE PERMANENT,Not Classified
Solihull MBC,Adult Care Support,Adult Social Care,Alexandra House - SJMT,09/08/2022,,2578.24,ASC RESIDENTIAL CARE PERMANENT,Not Classified
Solihull MBC,Adult Care Support,Adult Social Care,Alexandra House - SJMT,09/08/2022,,2726.36,ASC RESIDENTIAL CARE PERMANENT,Not Classified
Solihull MBC,Adult Care Support,Adult Social Care,Alexandra House - SJMT,09/08/2022,,2550.80,ASC RESIDENTIAL CARE PERMANENT,Not Classified
Solihull MBC,Resources,Central Services to the Public,Allen Lane Limited,05/08/2022,,3125.00,AGENCY STAFF,Agency Staff - Professional
Solihull MBC,Resources,Central Services to the Public,Allen Lane Limited,15/08/2022,,3125.00,AGENCY STAFF,Agency Staff - Professional
Solihull MBC,Economy and Infrastructure,Cultural & Related Services,Allied Publicity Services (Manchester) Ltd,31/08/2022,,1494.61,STATIONERY,Stationery - General
Solihull MBC,Economy and Infrastructure HRA,Housing Revenue Account,Allpay.net Ltd,12/08/2022,,1530.55,PAYMENT CHARGES,Not Classified
Solihull MBC,Resources,Central Services to the Public,Allpay.net Ltd,12/08/2022,,1527.48,PROFESSIONAL FEES,Not Classified
Solihull MBC,Economy and Infrastructure HRA,Housing Revenue Account,Allpay.net Ltd,23/08/2022,,53.11,PAYMENT CHARGES,Not Classified
Solihull MBC,Economy and Infrastructure HRA,Housing Revenue Account,Allpay.net Ltd,23/08/2022,,685.16,PAYMENT CHARGES,Not Classified
Solihull MBC,Economy and Infrastructure HRA,Housing Revenue Account,Allpay.net Ltd,23/08/2022,,784.67,PAYMENT CHARGES,Not Classified
Solihull MBC,Economy and Infrastructure HRA,Housing Revenue Account,Allpay.net Ltd,23/08/2022,,5.29,PAYMENT CHARGES,Not Classified
Solihull MBC,Economy and Infrastructure HRA,Housing Revenue Account,Allpay.net Ltd,23/08/2022,,28.88,PAYMENT CHARGES,Not Classified
Solihull MBC,Economy and Infrastructure HRA,Housing Revenue Account,Allpay.net Ltd,23/08/2022,,15.01,PAYMENT CHARGES,Not Classified
Solihull MBC,Resources,Central Services to the Public,Allpay.net Ltd,23/08/2022,,832.26,PROFESSIONAL FEES,Not Classified
Solihull MBC,Resources,Central Services to the Public,Allpay.net Ltd,23/08/2022,,823.52,PROFESSIONAL FEES,Not Classified
Solihull MBC,Resources,Central Services to the Public,Allpay.net Ltd,23/08/2022,,12.12,PROFESSIONAL FEES,Not Classified
Solihull MBC,Resources,Central Services to the Public,Allpay.net Ltd,23/08/2022,,11.53,PROFESSIONAL FEES,Not Classified
Solihull MBC,Adult Care Support,Adult Social Care,Alophonsus Services Ltd,10/08/2022,,11662.28,ASC RESIDENTIAL CARE PERMANENT,Not Classified
Solihull MBC,Children and Education,Children & Education Services,Alpha Biolaboratories Ltd,01/08/2022,,544.00,PROFESSIONAL FEES,Not Classified
Solihull MBC,Children and Education,Children & Education Services,Alpha Biolaboratories Ltd,05/08/2022,,544.00,PROFESSIONAL FEES,Not Classified
Solihull MBC,Children and Education,Children & Education Services,Alpha Biolaboratories Ltd,26/08/2022,,-464.00,PROFESSIONAL FEES,Not Classified
Solihull MBC,Children and Education,Children & Education Services,Alpha Biolaboratories Ltd,26/08/2022,,-584.00,PROFESSIONAL FEES,Not Classified
Solihull MBC,Children and Education,Children & Education Services,Alpha Biolaboratories Ltd,26/08/2022,,464.00,PROFESSIONAL FEES,Not Classified
Solihull MBC,Children and Education,Children & Education Services,Alpha Biolaboratories Ltd,26/08/2022,,584.00,PROFESSIONAL FEES,Not Classified
Solihull MBC,Children and Education,Children & Education Services,Alpha Biolaboratories Ltd,26/08/2022,,410.00,PROFESSIONAL FEES,Not Classified
Solihull MBC,Children and Education,Children & Education Services,Alpha Biolaboratories Ltd,26/08/2022,,709.50,PROFESSIONAL FEES,Not Classified
Solihull MBC,Economy and Infrastructure,Highways & Transport Services,Altron Comm Equip,03/07/2022,Card Transaction,272.40,CLEANING,Domestic Goods - Not Elsewhere Classified
Solihull MBC,Resources,Central Services to the Public,Amazon Prime,03/06/2022,Card Transaction,2000.00,GENERAL OFFICE EXPENSES,Domestic Goods - Commercial
Solihull MBC,Resources,Central Services to the Public,Amazon.co.uk,03/07/2022,Card Transaction,191.64,HARDWARE PURCHASE,Domestic Goods - Commercial
Solihull MBC,Economy and Infrastructure,Highways & Transport Services,Amazon.co.uk,03/06/2022,Card Transaction,244.95,INTERNAL MISCELLANEOUS CHARGES,Domestic Goods - Commercial
Solihull MBC,Children and Education,Children & Education Services,Amberleigh Care Ltd,25/08/2022,,10940.52,OTHER CONTRACTED SERVICES,Not Classified
Solihull MBC,Children and Education,Children & Education Services,Amberleigh Care Ltd,25/08/2022,,5248.92,OTHER CONTRACTED SERVICES,Not Classified
Solihull MBC,Children and Education,Children & Education Services,Amberleigh Care Ltd,25/08/2022,,3857.64,OTHER CONTRACTED SERVICES,Not Classified
Solihull MBC,Economy and Infrastructure,Highways & Transport Services,Amey OW Ltd,19/08/2022,,1848.35,WASTE DISPOSAL,Waste Management - Waste Disposal
Solihull MBC,Economy and Infrastructure,Planning & Development Services,Amey OW Ltd,07/08/2022,,4200.00,PROFESSIONAL FEES,Consultancy - Business
Solihull MBC,Economy and Infrastructure,Planning & Development Services,Amion Consulting,12/08/2022,,3500.00,PROFESSIONAL FEES,Consultancy - Business
Solihull MBC,Economy and Infrastructure,Planning & Development Services,Amion Consulting,14/08/2022,,3500.00,PROFESSIONAL FEES,Consultancy - Business
Solihull MBC,Public Health,Central Services to the Public,Amznmktplace,03/06/2022,Card Transaction,250.00,OFFICERS EXPENSES,Domestic Goods - Commercial
Solihull MBC,Public Health,Central Services to the Public,Amznmktplace,03/06/2022,Card Transaction,250.00,OFFICERS EXPENSES,Domestic Goods - Commercial
Solihull MBC,Children and Education,Children & Education Services,Amznmktplace,03/06/2022,Card Transaction,289.38,MATERIALS,Domestic Goods - Commercial
Solihull MBC,Resources,Planning & Development Services,Amznmktplace,03/05/2022,Card Transaction,341.04,HARDWARE PURCHASE,Domestic Goods - Commercial
Solihull MBC,Children and Education,Children & Education Services,Amznmktplace,03/07/2022,Card Transaction,385.70,GENERAL OFFICE EXPENSES,Domestic Goods - Commercial
Solihull MBC,Childrens Services DSG Central,Children & Education Services,Amznmktplace,03/06/2022,Card Transaction,525.46,DEFAULT CODE FOR PURCHASE CARD SPEND,Domestic Goods - Commercial
Solihull MBC,Adult Care Support,Adult Social Care,Amznmktplace,03/05/2022,Card Transaction,527.39,ASC DAY CARE,Domestic Goods - Commercial
Solihull MBC,Resources,Central Services to the Public,Amznmktplace,03/06/2022,Card Transaction,664.90,HARDWARE PURCHASE,Domestic Goods - Commercial
Solihull MBC,Economy and Infrastructure,Cultural & Related Services,Amznmktplace,03/06/2022,Card Transaction,665.00,GOVERNMENT GRANTS,Domestic Goods - Commercial
Solihull MBC,Resources,Planning & Development Services,Amznmktplace,03/05/2022,Card Transaction,945.28,HARDWARE PURCHASE,Domestic Goods - Commercial
Solihull MBC,Children and Education,Children & Education Services,Anchor Fostercare,19/08/2022,,1980.96,EXTERNAL FOSTERING,Not Classified
Solihull MBC,Children and Education,Children & Education Services,Anchor Fostercare,19/08/2022,,2950.20,EXTERNAL FOSTERING,Not Classified
Solihull MBC,Children and Education,Children & Education Services,Anchor Fostercare,19/08/2022,,1980.96,EXTERNAL FOSTERING,Not Classified
Solihull MBC,Children and Education,Children & Education Services,Anchor Fostercare,19/08/2022,,2950.20,EXTERNAL FOSTERING,Not Classified
Solihull MBC,Children and Education,Children & Education Services,Anchor Fostercare,19/08/2022,,1980.96,EXTERNAL FOSTERING,Not Classified
Solihull MBC,Children and Education,Children & Education Services,Anchor Fostercare,19/08/2022,,2950.20,EXTERNAL FOSTERING,Not Classified
Solihull MBC,Children and Education,Children & Education Services,Anchor Fostercare,19/08/2022,,1980.96,EXTERNAL FOSTERING,Not Classified
Solihull MBC,Children and Education,Children & Education Services,Anchor Fostercare,19/08/2022,,2950.20,EXTERNAL FOSTERING,Not Classified
Solihull MBC,Adult Care Support,Adult Social Care,Anchor Trust,10/08/2022,,3445.96,ASC RESIDENTIAL CARE PERMANENT,Not Classified
Solihull MBC,Adult Care Support,Adult Social Care,Anchor Trust,10/08/2022,,3146.92,ASC RESIDENTIAL CARE PERMANENT,Not Classified
Solihull MBC,Children and Education,Children & Education Services,St Ives Chambers,21/08/2022,,950.00,LEGAL FEES EXTERNAL,Legal Services - Other
Solihull MBC,Adult Care Support,Adult Social Care,Angels Healthcare Ltd,23/08/2022,,1084.16,ASC DOMICLIARY CARE,Not Classified
