Body,Body name,Date,Transaction number,Invoice Number,Amount,Supplier Name,Supplier ID,VAT Registration Number,Expense Area,Expense Type,Expense Code,BVACOP,ProClass,ProClass Description,Extended Description,Profit Centre
http://statistics.data.gov.uk/id/statistical-geography/E08000009 ,Trafford,06/12/2023,5100454048,53749475,886.08,ADT Fire & Security PLC,3007,GB413633086,Sanyu Daycare,EXT ALARMS/SEC,200015,,192200,FACILITIES MGT : Security,Sanyu British Telecom & Fire Alarm 23-24,130570
http://statistics.data.gov.uk/id/statistical-geography/E08000009 ,Trafford,01/12/2023,5100454070,1085605331,"1,251.65",Stannah Lift Services Ltd,3008,GB236778328,Capital Schemes,A&M PAY TO CONTRACTO,400400,,321311,SOCIAL CARE : Equipment,Redacted,990000
http://statistics.data.gov.uk/id/statistical-geography/E08000009 ,Trafford,08/12/2023,5100454262,1085606902,"6,277.00",Stannah Lift Services Ltd,3008,GB236778328,Capital Schemes,A&M PAY TO CONTRACTO,400400,,321311,SOCIAL CARE : Equipment,Redacted,990000
http://statistics.data.gov.uk/id/statistical-geography/E08000009 ,Trafford,15/12/2023,5100454806,1085609620,"6,219.00",Stannah Lift Services Ltd,3008,GB236778328,Capital Schemes,A&M PAY TO CONTRACTO,400400,,321311,SOCIAL CARE : Equipment,Redacted,990000
http://statistics.data.gov.uk/id/statistical-geography/E08000009 ,Trafford,22/12/2023,5100455552,1085614073,"3,738.00",Stannah Lift Services Ltd,3008,GB236778328,Capital Schemes,A&M PAY TO CONTRACTO,400400,,321311,SOCIAL CARE : Equipment,Fast Track 18511,990000
http://statistics.data.gov.uk/id/statistical-geography/E08000009 ,Trafford,22/12/2023,5100455594,1085611159,"6,397.00",Stannah Lift Services Ltd,3008,GB236778328,Capital Schemes,A&M PAY TO CONTRACTO,400400,,321311,SOCIAL CARE : Equipment,Fast track 18510,990000
http://statistics.data.gov.uk/id/statistical-geography/E08000009 ,Trafford,22/12/2023,5100455595,1085612773,"2,647.00",Stannah Lift Services Ltd,3008,GB236778328,Capital Schemes,A&M PAY TO CONTRACTO,400400,,321311,SOCIAL CARE : Equipment,Fast Track Straight stairlift 18518,990000
http://statistics.data.gov.uk/id/statistical-geography/E08000009 ,Trafford,22/12/2023,5100455809,1085614643,"8,029.00",Stannah Lift Services Ltd,3008,GB236778328,Capital Schemes,A&M PAY TO CONTRACTO,400400,,321311,SOCIAL CARE : Equipment,Redacted,990000
http://statistics.data.gov.uk/id/statistical-geography/E08000009 ,Trafford,22/12/2023,5100455814,1085614917,"3,714.00",Stannah Lift Services Ltd,3008,GB236778328,Capital Schemes,A&M PAY TO CONTRACTO,400400,,321311,SOCIAL CARE : Equipment,Redacted,990000
http://statistics.data.gov.uk/id/statistical-geography/E08000009 ,Trafford,22/12/2023,5100455841,1085615017,"6,277.00",Stannah Lift Services Ltd,3008,GB236778328,Capital Schemes,A&M PAY TO CONTRACTO,400400,,321311,SOCIAL CARE : Equipment,Fast Track 18506,990000
http://statistics.data.gov.uk/id/statistical-geography/E08000009 ,Trafford,07/12/2023,5100455168,979900144,-364.00,Tunstall Healthcare (Uk) Ltd,3036,GB182879709,ASCOT HOUSE (MFT),MEDICAL REQUISITES,220076,,311000,MEDICAL : Consumables,61005/30 Universal Sensor 869mhz,154013
http://statistics.data.gov.uk/id/statistical-geography/E08000009 ,Trafford,07/12/2023,5100455603,970002449,364.00,Tunstall Healthcare (Uk) Ltd,3036,GB182879709,ASCOT HOUSE (MFT),MEDICAL REQUISITES,220076,,311000,MEDICAL : Consumables,61005/30 Universal Sensor 869mhz,154013
http://statistics.data.gov.uk/id/statistical-geography/E08000009 ,Trafford,07/12/2023,5100455603,970002449,5.95,Tunstall Healthcare (Uk) Ltd,3036,GB182879709,ASCOT HOUSE (MFT),MEDICAL REQUISITES,220076,,311000,MEDICAL : Consumables,Redacted,154013
http://statistics.data.gov.uk/id/statistical-geography/E08000009 ,Trafford,22/12/2023,5100455165,970002450,686.40,Tunstall Healthcare (Uk) Ltd,3036,GB182879709,ASCOT HOUSE (MFT),MEDICAL REQUISITES,220076,,311000,MEDICAL : Consumables,FG/D4106010A Censor Pads Chairs,154013
http://statistics.data.gov.uk/id/statistical-geography/E08000009 ,Trafford,06/12/2023,5100454802,7420,"5,158.84",MAC Roofing & Contracting Ltd,3077,GB166207763,Capital Schemes,A&M PAY TO CONTRACTO,400400,,391110,CONSTRUCTION: Bld Construction,Redacted,990000
http://statistics.data.gov.uk/id/statistical-geography/E08000009 ,Trafford,22/12/2023,5100455419,10325195,"39,892.08",Kier Construction Ltd,3203,GB166099927,Capital Schemes,A&M PAY TO CONTRACTO,400400,,391110,CONSTRUCTION: Bld Construction,Partington Leisure Village - PCSA,990000
http://statistics.data.gov.uk/id/statistical-geography/E08000009 ,Trafford,22/12/2023,5100455422,10325196,"28,053.00",Kier Construction Ltd,3203,GB166099927,Capital Schemes,A&M PAY TO CONTRACTO,400400,,391110,CONSTRUCTION: Bld Construction,Stretford LC RIBA3,990000
http://statistics.data.gov.uk/id/statistical-geography/E08000009 ,Trafford,22/12/2023,5100455869,10325623,"837,865.81",Kier Construction Ltd,3203,GB166099927,Capital Schemes,A&M PAY TO CONTRACTO,400400,,391110,CONSTRUCTION: Bld Construction,Redacted,990000
http://statistics.data.gov.uk/id/statistical-geography/E08000009 ,Trafford,06/12/2023,5100454202,1397,550.00,Westshield Ltd,3389,GB151562580,Lynwood Property,PROFESSIONAL FEES,220456,,192300,FACILITIES MGT : Storage,Hale Church - Handyman Works,626206
http://statistics.data.gov.uk/id/statistical-geography/E08000009 ,Trafford,19/12/2023,5100454937,1398,400.00,Westshield Ltd,3389,GB151562580,Lynwood Property,STORES ONCOSTS,220078,,192300,FACILITIES MGT : Storage,Digi locks + dispensers + snags,626206
http://statistics.data.gov.uk/id/statistical-geography/E08000009 ,Trafford,01/12/2023,5100454020,64660,"1,890.00",VLC (Stairlifts) Limited,3536,GB812311285,LIFT REPAIRS & MTCE,CLIENTS LIFT REP & M,220406,,191400,FACILITIES MGT : Lifts,Service Charges 31/10/2023,250210
http://statistics.data.gov.uk/id/statistical-geography/E08000009 ,Trafford,04/12/2023,5100454051,64693,995.00,VLC (Stairlifts) Limited,3536,GB812311285,LIFT REPAIRS & MTCE,CLIENTS LIFT REP & M,220406,,321311,SOCIAL CARE : Equipment,Removal of a through floor lift,250210
http://statistics.data.gov.uk/id/statistical-geography/E08000009 ,Trafford,04/12/2023,5100454113,64707,84.50,VLC (Stairlifts) Limited,3536,GB812311285,LIFT REPAIRS & MTCE,CLIENTS LIFT REP & M,220406,,191400,FACILITIES MGT : Lifts,Redacted,250210
http://statistics.data.gov.uk/id/statistical-geography/E08000009 ,Trafford,04/12/2023,5100454114,64708,145.33,VLC (Stairlifts) Limited,3536,GB812311285,LIFT REPAIRS & MTCE,CLIENTS LIFT REP & M,220406,,191400,FACILITIES MGT : Lifts,Redacted,250210
http://statistics.data.gov.uk/id/statistical-geography/E08000009 ,Trafford,05/12/2023,5100454108,64710,150.00,VLC (Stairlifts) Limited,3536,GB812311285,LIFT REPAIRS & MTCE,CLIENTS LIFT REP & M,220406,,321311,SOCIAL CARE : Equipment,Redacted,250210
http://statistics.data.gov.uk/id/statistical-geography/E08000009 ,Trafford,05/12/2023,5100454112,64706,57.75,VLC (Stairlifts) Limited,3536,GB812311285,LIFT REPAIRS & MTCE,CLIENTS LIFT REP & M,220406,,191400,FACILITIES MGT : Lifts,Redacted,250210
http://statistics.data.gov.uk/id/statistical-geography/E08000009 ,Trafford,06/12/2023,5100454204,64714,102.66,VLC (Stairlifts) Limited,3536,GB812311285,LIFT REPAIRS & MTCE,CLIENTS LIFT REP & M,220406,,321311,SOCIAL CARE : Equipment,Redacted,250210
http://statistics.data.gov.uk/id/statistical-geography/E08000009 ,Trafford,06/12/2023,5100454206,64715,126.25,VLC (Stairlifts) Limited,3536,GB812311285,LIFT REPAIRS & MTCE,CLIENTS LIFT REP & M,220406,,191400,FACILITIES MGT : Lifts,Redacted,250210
http://statistics.data.gov.uk/id/statistical-geography/E08000009 ,Trafford,06/12/2023,5100454207,64716,54.75,VLC (Stairlifts) Limited,3536,GB812311285,LIFT REPAIRS & MTCE,CLIENTS LIFT REP & M,220406,,191400,FACILITIES MGT : Lifts,Redacted,250210
http://statistics.data.gov.uk/id/statistical-geography/E08000009 ,Trafford,06/12/2023,5100454208,64717,56.50,VLC (Stairlifts) Limited,3536,GB812311285,LIFT REPAIRS & MTCE,CLIENTS LIFT REP & M,220406,,321311,SOCIAL CARE : Equipment,Redacted,250210
http://statistics.data.gov.uk/id/statistical-geography/E08000009 ,Trafford,11/12/2023,5100454563,64731,93.00,VLC (Stairlifts) Limited,3536,GB812311285,LIFT REPAIRS & MTCE,CLIENTS LIFT REP & M,220406,,321311,SOCIAL CARE : Equipment,Redacted,250210
http://statistics.data.gov.uk/id/statistical-geography/E08000009 ,Trafford,11/12/2023,5100454564,64732,63.75,VLC (Stairlifts) Limited,3536,GB812311285,LIFT REPAIRS & MTCE,CLIENTS LIFT REP & M,220406,,321311,SOCIAL CARE : Equipment,Redacted,250210
http://statistics.data.gov.uk/id/statistical-geography/E08000009 ,Trafford,11/12/2023,5100454565,64733,284.50,VLC (Stairlifts) Limited,3536,GB812311285,LIFT REPAIRS & MTCE,CLIENTS LIFT REP & M,220406,,321311,SOCIAL CARE : Equipment,Redacted,250210
http://statistics.data.gov.uk/id/statistical-geography/E08000009 ,Trafford,12/12/2023,5100454600,64744,63.75,VLC (Stairlifts) Limited,3536,GB812311285,LIFT REPAIRS & MTCE,CLIENTS LIFT REP & M,220406,,191400,FACILITIES MGT : Lifts,Redacted,250210
http://statistics.data.gov.uk/id/statistical-geography/E08000009 ,Trafford,12/12/2023,5100454619,64746,590.00,VLC (Stairlifts) Limited,3536,GB812311285,LIFT REPAIRS & MTCE,CLIENTS LIFT REP & M,220406,,321311,SOCIAL CARE : Equipment,Redacted,250210
http://statistics.data.gov.uk/id/statistical-geography/E08000009 ,Trafford,12/12/2023,5100454633,64745,166.25,VLC (Stairlifts) Limited,3536,GB812311285,LIFT REPAIRS & MTCE,CLIENTS LIFT REP & M,220406,,191400,FACILITIES MGT : Lifts,Redacted,250210
http://statistics.data.gov.uk/id/statistical-geography/E08000009 ,Trafford,14/12/2023,5100454808,64757,150.00,VLC (Stairlifts) Limited,3536,GB812311285,LIFT REPAIRS & MTCE,CLIENTS LIFT REP & M,220406,,321311,SOCIAL CARE : Equipment,Redacted,250210
http://statistics.data.gov.uk/id/statistical-geography/E08000009 ,Trafford,18/12/2023,5100454894,64764,63.75,VLC (Stairlifts) Limited,3536,GB812311285,LIFT REPAIRS & MTCE,CLIENTS LIFT REP & M,220406,,191400,FACILITIES MGT : Lifts,Redacted,250210
http://statistics.data.gov.uk/id/statistical-geography/E08000009 ,Trafford,22/12/2023,5100455036,64794,57.75,VLC (Stairlifts) Limited,3536,GB812311285,LIFT REPAIRS & MTCE,CLIENTS LIFT REP & M,220406,,321311,SOCIAL CARE : Equipment,Redacted,250210
http://statistics.data.gov.uk/id/statistical-geography/E08000009 ,Trafford,22/12/2023,5100455037,64793,159.50,VLC (Stairlifts) Limited,3536,GB812311285,LIFT REPAIRS & MTCE,CLIENTS LIFT REP & M,220406,,321311,SOCIAL CARE : Equipment,Redacted,250210
http://statistics.data.gov.uk/id/statistical-geography/E08000009 ,Trafford,22/12/2023,5100455038,64792,170.16,VLC (Stairlifts) Limited,3536,GB812311285,LIFT REPAIRS & MTCE,CLIENTS LIFT REP & M,220406,,321311,SOCIAL CARE : Equipment,Redacted,250210
http://statistics.data.gov.uk/id/statistical-geography/E08000009 ,Trafford,22/12/2023,5100455039,64795,150.00,VLC (Stairlifts) Limited,3536,GB812311285,LIFT REPAIRS & MTCE,CLIENTS LIFT REP & M,220406,,191400,FACILITIES MGT : Lifts,Redacted,250210
http://statistics.data.gov.uk/id/statistical-geography/E08000009 ,Trafford,22/12/2023,5100455418,64800,147.75,VLC (Stairlifts) Limited,3536,GB812311285,LIFT REPAIRS & MTCE,CLIENTS LIFT REP & M,220406,,321311,SOCIAL CARE : Equipment,Redacted,250210
http://statistics.data.gov.uk/id/statistical-geography/E08000009 ,Trafford,22/12/2023,5100455756,64827,"2,767.50",VLC (Stairlifts) Limited,3536,GB812311285,LIFT REPAIRS & MTCE,CLIENTS LIFT REP & M,220406,,321311,SOCIAL CARE : Equipment,Comprehensiive element 1st December 2023,250210
http://statistics.data.gov.uk/id/statistical-geography/E08000009 ,Trafford,22/12/2023,5100455757,64831,260.25,VLC (Stairlifts) Limited,3536,GB812311285,LIFT REPAIRS & MTCE,CLIENTS LIFT REP & M,220406,,191400,FACILITIES MGT : Lifts,Redacted,250210
http://statistics.data.gov.uk/id/statistical-geography/E08000009 ,Trafford,22/12/2023,5100455760,64832,137.17,VLC (Stairlifts) Limited,3536,GB812311285,LIFT REPAIRS & MTCE,CLIENTS LIFT REP & M,220406,,191400,FACILITIES MGT : Lifts,Redacted,250210
http://statistics.data.gov.uk/id/statistical-geography/E08000009 ,Trafford,22/12/2023,5100455763,64833,154.35,VLC (Stairlifts) Limited,3536,GB812311285,LIFT REPAIRS & MTCE,CLIENTS LIFT REP & M,220406,,191400,FACILITIES MGT : Lifts,Redacted,250210
http://statistics.data.gov.uk/id/statistical-geography/E08000009 ,Trafford,22/12/2023,5100455765,64834,142.05,VLC (Stairlifts) Limited,3536,GB812311285,LIFT REPAIRS & MTCE,CLIENTS LIFT REP & M,220406,,191400,FACILITIES MGT : Lifts,Redacted,250210
http://statistics.data.gov.uk/id/statistical-geography/E08000009 ,Trafford,22/12/2023,5100455766,64835,61.25,VLC (Stairlifts) Limited,3536,GB812311285,LIFT REPAIRS & MTCE,CLIENTS LIFT REP & M,220406,,191400,FACILITIES MGT : Lifts,Redacted,250210
http://statistics.data.gov.uk/id/statistical-geography/E08000009 ,Trafford,22/12/2023,5100455771,64836,71.25,VLC (Stairlifts) Limited,3536,GB812311285,LIFT REPAIRS & MTCE,CLIENTS LIFT REP & M,220406,,191400,FACILITIES MGT : Lifts,Redacted,250210
http://statistics.data.gov.uk/id/statistical-geography/E08000009 ,Trafford,22/12/2023,5100455774,64837,66.00,VLC (Stairlifts) Limited,3536,GB812311285,LIFT REPAIRS & MTCE,CLIENTS LIFT REP & M,220406,,191400,FACILITIES MGT : Lifts,Redacted,250210
http://statistics.data.gov.uk/id/statistical-geography/E08000009 ,Trafford,18/12/2023,5100454916,13100,"212,627.14",George Cox & Sons Ltd,3760,GB588646475,Capital Schemes,EXT ENG HIGHWAY,400205,,391111,CONSTRUCTION : Maintenance,improve pedestrian and cycle facilities,990000
http://statistics.data.gov.uk/id/statistical-geography/E08000009 ,Trafford,22/12/2023,5100455371,1123015,"304,174.97",A E Yates Ltd,3880,GB145669831,Capital Schemes,EXT ENG HIGHWAY,400205,,391400,WORKS - CONSTRUCTION : Roads,Specialist civils / street works,990000
http://statistics.data.gov.uk/id/statistical-geography/E08000009 ,Trafford,06/12/2023,5100454245,002381,"6,704.95",ISG Construction Ltd,4450,GB653587309,Capital Schemes,A&M PAY TO CONTRACTO,400400,,391110,CONSTRUCTION: Bld Construction,Redacted,990000
http://statistics.data.gov.uk/id/statistical-geography/E08000009 ,Trafford,22/12/2023,5100456012,5235,360.00,H2O Flowtech Ltd,4462,GB166322514,PP:GENERAL POLLUTION,INVESTIGATIONS,220454,,181800,ENVIRONMENT : Technical Equip,Annual telemetry costs,544100
http://statistics.data.gov.uk/id/statistical-geography/E08000009 ,Trafford,01/12/2023,5100455160,90911849,"183,983.33",Amey LG Ltd,4521,GB813047950,JVC: Minor Reactive,JVC Fixed Fee,230610,,191700,FM : Property Management,Lot 2a 2023-24 fees,235201
http://statistics.data.gov.uk/id/statistical-geography/E08000009 ,Trafford,01/12/2023,5100455161,90911856,"63,550.00",Amey LG Ltd,4521,GB813047950,JVC: Street light mt,JVC Fixed Fee,230610,,191700,FM : Property Management,Lot 2b 2023-24 fees,235221
http://statistics.data.gov.uk/id/statistical-geography/E08000009 ,Trafford,01/12/2023,5100455162,90911857,"339,925.00",Amey LG Ltd,4521,GB813047950,JVC: Condition surve,JVC Fixed Fee,230610,,191700,FM : Property Management,Lot 3  2023-24 fees,235302
http://statistics.data.gov.uk/id/statistical-geography/E08000009 ,Trafford,01/12/2023,5100455163,90911858,"38,583.37",Amey LG Ltd,4521,GB813047950,GMRAPS,SUPPLIES/SERVICES,220472,,191700,FM : Property Management,GMRAPS 2023/24,402033
http://statistics.data.gov.uk/id/statistical-geography/E08000009 ,Trafford,04/12/2023,5100455394,90909464,"2,012.37",Amey LG Ltd,4521,GB813047950,Capital Schemes,EXT PROJECT MAN,400220,,191700,FM : Property Management,Redacted,990000
http://statistics.data.gov.uk/id/statistical-geography/E08000009 ,Trafford,04/12/2023,5100455396,90909465,"12,722.95",Amey LG Ltd,4521,GB813047950,Capital Schemes,EXT PROJECT MAN,400220,,191700,FM : Property Management,Redacted,990000
http://statistics.data.gov.uk/id/statistical-geography/E08000009 ,Trafford,04/12/2023,5100455397,90909466,"25,467.19",Amey LG Ltd,4521,GB813047950,Capital Schemes,EXT PROJECT MAN,400220,,191700,FM : Property Management,Redacted,990000
http://statistics.data.gov.uk/id/statistical-geography/E08000009 ,Trafford,04/12/2023,5100455398,90909467,"4,032.58",Amey LG Ltd,4521,GB813047950,Capital Schemes,EXT PROJECT MAN,400220,,151100,CONSULTANCY : Construction,23/24 Capital building etc.,990000
http://statistics.data.gov.uk/id/statistical-geography/E08000009 ,Trafford,05/12/2023,5100455126,90911891,"5,250.66",Amey LG Ltd,4521,GB813047950,OTP: Recycling Inits,OTHER MISC EXPENSES,220850,,151300,CONSULTANCY : Environmental,TRO?�s at 7 sites due to access issues,233004
http://statistics.data.gov.uk/id/statistical-geography/E08000009 ,Trafford,06/12/2023,5100455483,90912056,409.66,Amey LG Ltd,4521,GB813047950,Capital Schemes,A&M PAY TO CONTRACTO,400400,,191700,FM : Property Management,Chapel Road/Claremont Fence,990000
http://statistics.data.gov.uk/id/statistical-geography/E08000009 ,Trafford,06/12/2023,5100455484,90912059,570.40,Amey LG Ltd,4521,GB813047950,Capital Schemes,A&M PAY TO CONTRACTO,400400,,191700,FM : Property Management,Chapel Road/Claremont Fence,990000
http://statistics.data.gov.uk/id/statistical-geography/E08000009 ,Trafford,06/12/2023,5100455485,90912065,932.01,Amey LG Ltd,4521,GB813047950,Capital Schemes,A&M PAY TO CONTRACTO,400400,,191700,FM : Property Management,Chapel Road/Claremont Fence,990000
http://statistics.data.gov.uk/id/statistical-geography/E08000009 ,Trafford,06/12/2023,5100455560,90912433,-37.89,Amey LG Ltd,4521,GB813047950,Capital Schemes,EXT PROJECT MAN,400220,,151100,CONSULTANCY : Construction,23/24 Capital building etc.,990000
http://statistics.data.gov.uk/id/statistical-geography/E08000009 ,Trafford,06/12/2023,5100455561,90912432,37.89,Amey LG Ltd,4521,GB813047950,TT:REGENT ROAD,EXTERNAL DAY-TO-DAY,200100,,231800,HWY : Services,TRO work,400026
http://statistics.data.gov.uk/id/statistical-geography/E08000009 ,Trafford,06/12/2023,5100455598,90909385,"132,042.88",Amey LG Ltd,4521,GB813047950,Capital Schemes,EXT PROJECT MAN,400220,,151100,CONSULTANCY : Construction,23/24 Capital building etc.,990000
http://statistics.data.gov.uk/id/statistical-geography/E08000009 ,Trafford,07/12/2023,5100455159,90911848,"919,957.58",Amey LG Ltd,4521,GB813047950,JVC: Residual Waste,JVC Fixed Fee,230610,,191700,FM : Property Management,Lot 1a 2023-24 fees,235101
http://statistics.data.gov.uk/id/statistical-geography/E08000009 ,Trafford,08/12/2023,5100455486,90912070,"1,529.15",Amey LG Ltd,4521,GB813047950,Capital Schemes,A&M PAY TO CONTRACTO,400400,,191700,FM : Property Management,Chapel Road/Claremont Fence,990000
http://statistics.data.gov.uk/id/statistical-geography/E08000009 ,Trafford,08/12/2023,5100455487,90912086,356.50,Amey LG Ltd,4521,GB813047950,Capital Schemes,A&M PAY TO CONTRACTO,400400,,191700,FM : Property Management,Chapel Road/Claremont Fence,990000
http://statistics.data.gov.uk/id/statistical-geography/E08000009 ,Trafford,08/12/2023,5100455488,90912093,449.82,Amey LG Ltd,4521,GB813047950,Capital Schemes,A&M PAY TO CONTRACTO,400400,,191700,FM : Property Management,Chapel Road/Claremont Fence,990000
http://statistics.data.gov.uk/id/statistical-geography/E08000009 ,Trafford,08/12/2023,5100455489,90912094,71.40,Amey LG Ltd,4521,GB813047950,Capital Schemes,A&M PAY TO CONTRACTO,400400,,191700,FM : Property Management,Chapel Road/Claremont Fence,990000
http://statistics.data.gov.uk/id/statistical-geography/E08000009 ,Trafford,08/12/2023,5100455490,90912106,128.52,Amey LG Ltd,4521,GB813047950,Capital Schemes,A&M PAY TO CONTRACTO,400400,,191700,FM : Property Management,Chapel Road/Claremont Fence,990000
http://statistics.data.gov.uk/id/statistical-geography/E08000009 ,Trafford,08/12/2023,5100455491,90912087,589.05,Amey LG Ltd,4521,GB813047950,AM:BROWN ST CAR PAR,PROFESSIONAL FEES,220456,,191700,FM : Property Management,Annual Maintenance Budget - Brown St,622776
http://statistics.data.gov.uk/id/statistical-geography/E08000009 ,Trafford,08/12/2023,5100455492,90912088,89.25,Amey LG Ltd,4521,GB813047950,AM:BROWN ST CAR PAR,PROFESSIONAL FEES,220456,,191700,FM : Property Management,Annual Maintenance Budget - Brown St,622776
http://statistics.data.gov.uk/id/statistical-geography/E08000009 ,Trafford,08/12/2023,5100455493,90912064,203.13,Amey LG Ltd,4521,GB813047950,PP:ALTRINCHAM CREMAT,EXTERNAL DAY-TO-DAY,200100,,191700,FM : Property Management,Amey,540020
http://statistics.data.gov.uk/id/statistical-geography/E08000009 ,Trafford,08/12/2023,5100455494,90912067,78.54,Amey LG Ltd,4521,GB813047950,PP:ALTRINCHAM CREMAT,EXTERNAL DAY-TO-DAY,200100,,191700,FM : Property Management,Amey,540020
http://statistics.data.gov.uk/id/statistical-geography/E08000009 ,Trafford,08/12/2023,5100455495,90912068,87.88,Amey LG Ltd,4521,GB813047950,PP:ALTRINCHAM CREMAT,EXTERNAL DAY-TO-DAY,200100,,191700,FM : Property Management,Amey,540020
http://statistics.data.gov.uk/id/statistical-geography/E08000009 ,Trafford,08/12/2023,5100455496,90912092,59.50,Amey LG Ltd,4521,GB813047950,PP:ALTRINCHAM CREMAT,EXTERNAL DAY-TO-DAY,200100,,191700,FM : Property Management,Amey,540020
http://statistics.data.gov.uk/id/statistical-geography/E08000009 ,Trafford,08/12/2023,5100455497,90912099,96.39,Amey LG Ltd,4521,GB813047950,PP:ALTRINCHAM CREMAT,EXTERNAL DAY-TO-DAY,200100,,191700,FM : Property Management,Amey,540020
http://statistics.data.gov.uk/id/statistical-geography/E08000009 ,Trafford,08/12/2023,5100455498,90912103,192.78,Amey LG Ltd,4521,GB813047950,PP:ALTRINCHAM CREMAT,EXTERNAL DAY-TO-DAY,200100,,191700,FM : Property Management,Amey,540020
http://statistics.data.gov.uk/id/statistical-geography/E08000009 ,Trafford,08/12/2023,5100455499,90912101,192.78,Amey LG Ltd,4521,GB813047950,PP:ALTRINCHAM CREMAT,EXTERNAL DAY-TO-DAY,200100,,191700,FM : Property Management,Amey,540020
http://statistics.data.gov.uk/id/statistical-geography/E08000009 ,Trafford,11/12/2023,5100455473,90912052,"9,714.41",Amey LG Ltd,4521,GB813047950,Capital Schemes,A&M PAY TO CONTRACTO,400400,,231400,HWY : Street Lighting,Works to electrical and fabric of TTH,990000
http://statistics.data.gov.uk/id/statistical-geography/E08000009 ,Trafford,12/12/2023,5100455155,90911889,"27,749.42",Amey LG Ltd,4521,GB813047950,Capital Schemes,EXT PROJECT MAN,400220,,191700,FM : Property Management,Redacted,990000
http://statistics.data.gov.uk/id/statistical-geography/E08000009 ,Trafford,12/12/2023,5100455156,90911890,"9,775.50",Amey LG Ltd,4521,GB813047950,Capital Schemes,EXT PROJECT MAN,400220,,151100,CONSULTANCY : Construction,23/24 Capital building etc.,990000
http://statistics.data.gov.uk/id/statistical-geography/E08000009 ,Trafford,12/12/2023,5100455157,90911887,"4,121.72",Amey LG Ltd,4521,GB813047950,Capital Schemes,EXT PROJECT MAN,400220,,191700,FM : Property Management,Redacted,990000
http://statistics.data.gov.uk/id/statistical-geography/E08000009 ,Trafford,12/12/2023,5100455158,90911888,"14,369.52",Amey LG Ltd,4521,GB813047950,Capital Schemes,EXT PROJECT MAN,400220,,191700,FM : Property Management,Redacted,990000
http://statistics.data.gov.uk/id/statistical-geography/E08000009 ,Trafford,12/12/2023,5100455457,90912053,139.09,Amey LG Ltd,4521,GB813047950,Sanyu Daycare,EXTERNAL DAY-TO-DAY,200100,,151110,CONSULTANCY : Gen Construction,Boiler Service / Gas safety check,130570
http://statistics.data.gov.uk/id/statistical-geography/E08000009 ,Trafford,12/12/2023,5100455458,90912058,238.00,Amey LG Ltd,4521,GB813047950,Sanyu Daycare,EXTERNAL DAY-TO-DAY,200100,,151110,CONSULTANCY : Gen Construction,Annual Key Holding,130570
http://statistics.data.gov.uk/id/statistical-geography/E08000009 ,Trafford,12/12/2023,5100455463,90912104,96.39,Amey LG Ltd,4521,GB813047950,Sanyu Daycare,EXTERNAL DAY-TO-DAY,200100,,151110,CONSULTANCY : Gen Construction,Intruder Alarm Service,130570
http://statistics.data.gov.uk/id/statistical-geography/E08000009 ,Trafford,12/12/2023,5100455464,90912054,52.36,Amey LG Ltd,4521,GB813047950,LP:TRAF. WATER SC -,EXTERNAL DAY-TO-DAY,200100,,191700,FM : Property Management,Redacted,552020
http://statistics.data.gov.uk/id/statistical-geography/E08000009 ,Trafford,12/12/2023,5100455465,90912071,449.31,Amey LG Ltd,4521,GB813047950,LP:TRAF. WATER SC -,EXTERNAL DAY-TO-DAY,200100,,191700,FM : Property Management,Redacted,552020
http://statistics.data.gov.uk/id/statistical-geography/E08000009 ,Trafford,12/12/2023,5100455466,90912063,76.10,Amey LG Ltd,4521,GB813047950,NETWORK - SUPP LIVIN,EQUIPMENT - PURCHASE,220048,,181900,ENVIRONMENT : Testing & Insp,PAT Shawe View,251317
http://statistics.data.gov.uk/id/statistical-geography/E08000009 ,Trafford,12/12/2023,5100455467,90912057,35.70,Amey LG Ltd,4521,GB813047950,Trafford MES,PROFESSIONAL FEES,220456,,191700,FM : Property Management,2 x invoices,624002
http://statistics.data.gov.uk/id/statistical-geography/E08000009 ,Trafford,12/12/2023,5100455468,90912095,35.70,Amey LG Ltd,4521,GB813047950,Trafford MES,PROFESSIONAL FEES,220456,,191700,FM : Property Management,2 x invoices,624002
http://statistics.data.gov.uk/id/statistical-geography/E08000009 ,Trafford,12/12/2023,5100455469,90912351,688.43,Amey LG Ltd,4521,GB813047950,Capital Schemes,A&M PAY TO CONTRACTO,400400,,151300,CONSULTANCY : Environmental,Reactive Asbestos Survey Works,990000
http://statistics.data.gov.uk/id/statistical-geography/E08000009 ,Trafford,12/12/2023,5100455470,90912078,331.42,Amey LG Ltd,4521,GB813047950,AM:SHAWS RD 16 AL,SUPPLIES/SERVICES,220472,,151300,CONSULTANCY : Environmental,Asbestos PRA - 16 Shaws Road,622280
http://statistics.data.gov.uk/id/statistical-geography/E08000009 ,Trafford,12/12/2023,5100455471,90912077,331.42,Amey LG Ltd,4521,GB813047950,AM:SHAWS RD 16 AL,SUPPLIES/SERVICES,220472,,151300,CONSULTANCY : Environmental,Asbestos PRA - 18 Shaws Road,622280
http://statistics.data.gov.uk/id/statistical-geography/E08000009 ,Trafford,12/12/2023,5100455475,90912079,331.42,Amey LG Ltd,4521,GB813047950,AM:Altrincham Market,SUPPLIES/SERVICES,220472,,151300,CONSULTANCY : Environmental,Asbestos PRA - Altrincham Market Hall,622000
