Body,Body name,Date,Transaction number,Invoice Number,Amount,Supplier Name,Supplier ID,VAT Registration Number,Expense Area,Expense Type,Expense Code,BVACOP,ProClass,ProClass Description,Extended Description,Profit Centre
http://statistics.data.gov.uk/id/statistical-geography/E08000009 ,Trafford,19/02/2024,5100458199,014/24,250.00,Hoist and Shower Chair Company Ltd,4655,GB789250193,LIFT REPAIRS & MTCE,CLIENTS LIFT REP & M,220406,,191400,FACILITIES MGT : Lifts,Removal of a hoist,250210
http://statistics.data.gov.uk/id/statistical-geography/E08000009 ,Trafford,19/02/2024,5100458201,015/24,250.00,Hoist and Shower Chair Company Ltd,4655,GB789250193,LIFT REPAIRS & MTCE,CLIENTS LIFT REP & M,220406,,191400,FACILITIES MGT : Lifts,removal of a hoist,250210
http://statistics.data.gov.uk/id/statistical-geography/E08000009 ,Trafford,16/02/2024,5100458099,016/24.,750.00,Hoist and Shower Chair Company Ltd,4655,GB789250193,LIFT REPAIRS & MTCE,CLIENTS LIFT REP & M,220406,,191400,FACILITIES MGT : Lifts,Removal of X2 Hoists & a changing table,250210
http://statistics.data.gov.uk/id/statistical-geography/E08000009 ,Trafford,14/02/2024,5100457863,386-23,"2,804.00",Hoist and Shower Chair Company Ltd,4655,GB789250193,Capital Schemes,A&M PAY TO CONTRACTO,400400,,191400,FACILITIES MGT : Lifts,Fast Track Hoist 18584,990000
http://statistics.data.gov.uk/id/statistical-geography/E08000009 ,Trafford,09/02/2024,5100456499,352-23,"6,754.00",Hoist and Shower Chair Company Ltd,4655,GB789250193,Capital Schemes,A&M PAY TO CONTRACTO,400400,,191400,FACILITIES MGT : Lifts,Fast track 2x Ceiling Track Hoists,990000
http://statistics.data.gov.uk/id/statistical-geography/E08000009 ,Trafford,09/02/2024,5100457672,004/24,"5,430.50",Hoist and Shower Chair Company Ltd,4655,GB789250193,Capital Schemes,A&M PAY TO CONTRACTO,400400,,191400,FACILITIES MGT : Lifts,Redacted,990000
http://statistics.data.gov.uk/id/statistical-geography/E08000009 ,Trafford,07/02/2024,5100457533,017/24,"5,424.50",Hoist and Shower Chair Company Ltd,4655,GB789250193,Capital Schemes,A&M PAY TO CONTRACTO,400400,,191400,FACILITIES MGT : Lifts,Fast Track x2 Hoists 18585,990000
http://statistics.data.gov.uk/id/statistical-geography/E08000009 ,Trafford,01/02/2024,5100457864,005/24,"6,177.00",Hoist and Shower Chair Company Ltd,4655,GB789250193,Capital Schemes,A&M PAY TO CONTRACTO,400400,,191400,FACILITIES MGT : Lifts,Redacted,990000
http://statistics.data.gov.uk/id/statistical-geography/E08000009 ,Trafford,22/02/2024,5100456566,1154,"78,067.39",Thomas Kershaw Builders Ltd,4695,GB425712073,Capital Schemes,A&M PAY TO CONTRACTO,400400,,391100,CONSTRUCTION : Buildings,Crofts Bank Unit Refurbishment,990000
http://statistics.data.gov.uk/id/statistical-geography/E08000009 ,Trafford,08/02/2024,5100458556,3040003493,"147,319.72",Galliford Try Building Limited,4662,GB223413506,Capital Schemes,A&M PAY TO CONTRACTO,400400,,391110,CONSTRUCTION: Bld Construction,Brentwood School Expansion,990000
http://statistics.data.gov.uk/id/statistical-geography/E08000009 ,Trafford,28/02/2024,5100459807,90914340,330.00,Amey LG Ltd,4521,GB813047950,TT:CECIL ROAD EAST,EXT PLAY FIELDS MNT,200435,,391311,Open Spaces : Maintenance,debris removal,400064
http://statistics.data.gov.uk/id/statistical-geography/E08000009 ,Trafford,28/02/2024,5100459807,90914340,"3,469.00",Amey LG Ltd,4521,GB813047950,TT:CECIL ROAD EAST,EXT PLAY FIELDS MNT,200435,,391311,Open Spaces : Maintenance,wall repair,400064
http://statistics.data.gov.uk/id/statistical-geography/E08000009 ,Trafford,28/02/2024,5100459807,90914340,170.00,Amey LG Ltd,4521,GB813047950,TT:CECIL ROAD EAST,EXT PLAY FIELDS MNT,200435,,391311,Open Spaces : Maintenance,replace sign,400064
http://statistics.data.gov.uk/id/statistical-geography/E08000009 ,Trafford,28/02/2024,5100459808,90914342,743.00,Amey LG Ltd,4521,GB813047950,TT:VICTORIA ROAD HAL,EXT PLAY FIELDS MNT,200435,,391311,Open Spaces : Maintenance,surface patching,400042
http://statistics.data.gov.uk/id/statistical-geography/E08000009 ,Trafford,28/02/2024,5100459828,90918055,"22,247.45",Amey LG Ltd,4521,GB813047950,Capital Schemes,EXT PROJECT MAN,400220,,191700,FM : Property Management,Redacted,990000
http://statistics.data.gov.uk/id/statistical-geography/E08000009 ,Trafford,28/02/2024,5100459829,90918056,"5,410.00",Amey LG Ltd,4521,GB813047950,Capital Schemes,EXT PROJECT MAN,400220,,191700,FM : Property Management,Redacted,990000
http://statistics.data.gov.uk/id/statistical-geography/E08000009 ,Trafford,28/02/2024,5100459830,90918057,"45,171.43",Amey LG Ltd,4521,GB813047950,Capital Schemes,EXT PROJECT MAN,400220,,151100,CONSULTANCY : Construction,23/24 Capital building etc.,990000
http://statistics.data.gov.uk/id/statistical-geography/E08000009 ,Trafford,28/02/2024,5100459831,90918054,"6,806.48",Amey LG Ltd,4521,GB813047950,Capital Schemes,EXT PROJECT MAN,400220,,191700,FM : Property Management,Redacted,990000
http://statistics.data.gov.uk/id/statistical-geography/E08000009 ,Trafford,16/02/2024,5100455482,90912091,"3,024.00",Amey LG Ltd,4521,GB813047950,IS: Grafton Centre,PROFESSIONAL FEES,220456,,191700,FM : Property Management,Redacted,624403
http://statistics.data.gov.uk/id/statistical-geography/E08000009 ,Trafford,16/02/2024,5100455482,90912091,574.56,Amey LG Ltd,4521,GB813047950,IS: Grafton Centre,PROFESSIONAL FEES,220456,,191700,FM : Property Management,Redacted,624403
http://statistics.data.gov.uk/id/statistical-geography/E08000009 ,Trafford,16/02/2024,5100458904,90917360,"2,784.00",Amey LG Ltd,4521,GB813047950,Capital Schemes,CAP PUR ICT H/W & S/,400130,,151300,CONSULTANCY : Environmental,Replace pole at Chepstow,990000
http://statistics.data.gov.uk/id/statistical-geography/E08000009 ,Trafford,16/02/2024,5100459226,90914699,"1,890.00",Amey LG Ltd,4521,GB813047950,Envir OTP Client,SUPPLIES/SERVICES,220472,,151300,CONSULTANCY : Environmental,Removal of Abandoned Container,237000
http://statistics.data.gov.uk/id/statistical-geography/E08000009 ,Trafford,16/02/2024,5100459226,90914699,793.00,Amey LG Ltd,4521,GB813047950,Envir OTP Client,SUPPLIES/SERVICES,220472,,151300,CONSULTANCY : Environmental,Redacted,237000
http://statistics.data.gov.uk/id/statistical-geography/E08000009 ,Trafford,01/02/2024,5100455914,AD91213,2.08,Banner Group Ltd,100353,GB391085740,Families First (CIN),STATIONERY,220310,,341100,STATIONERY : Paper,0591251BallpointPenBlue,131215
http://statistics.data.gov.uk/id/statistical-geography/E08000009 ,Trafford,01/02/2024,5100455914,AD91213,7.72,Banner Group Ltd,100353,GB391085740,Families First (CIN),STATIONERY,220310,,341100,STATIONERY : Paper,1171041A5Diary,131215
http://statistics.data.gov.uk/id/statistical-geography/E08000009 ,Trafford,01/02/2024,5100455914,AD91213,5.16,Banner Group Ltd,100353,GB391085740,Families First (CIN),STATIONERY,220310,,341100,STATIONERY : Paper,1171029A4Diary,131215
http://statistics.data.gov.uk/id/statistical-geography/E08000009 ,Trafford,01/02/2024,5100455914,AD91213,3.12,Banner Group Ltd,100353,GB391085740,Families First (CIN),STATIONERY,220310,,341100,STATIONERY : Paper,1476426BallpointPenBlack,131215
http://statistics.data.gov.uk/id/statistical-geography/E08000009 ,Trafford,01/02/2024,5100455914,AD91213,3.87,Banner Group Ltd,100353,GB391085740,Families First (CIN),STATIONERY,220310,,341100,STATIONERY : Paper,3672932Sellotape,131215
http://statistics.data.gov.uk/id/statistical-geography/E08000009 ,Trafford,01/02/2024,5100455914,AD91213,0.71,Banner Group Ltd,100353,GB391085740,Families First (CIN),STATIONERY,220310,,341100,STATIONERY : Paper,6028091LaminatingPouch,131215
http://statistics.data.gov.uk/id/statistical-geography/E08000009 ,Trafford,01/02/2024,5100455914,AD91213,10.10,Banner Group Ltd,100353,GB391085740,Families First (CIN),STATIONERY,220310,,341100,STATIONERY : Paper,9100035A4 notepad,131215
http://statistics.data.gov.uk/id/statistical-geography/E08000009 ,Trafford,01/02/2024,5100455914,AD91213,10.10,Banner Group Ltd,100353,GB391085740,Families First (CIN),STATIONERY,220310,,341100,STATIONERY : Paper,9100035A4 notepad,131215
http://statistics.data.gov.uk/id/statistical-geography/E08000009 ,Trafford,01/02/2024,5100455945,AD96065,0.90,Banner Group Ltd,100353,GB391085740,PP:ALTRINCHAM CREMAT,STATIONERY,220310,,341100,STATIONERY : Paper,Redacted,540020
http://statistics.data.gov.uk/id/statistical-geography/E08000009 ,Trafford,01/02/2024,5100455945,AD96065,57.39,Banner Group Ltd,100353,GB391085740,PP:ALTRINCHAM CREMAT,STATIONERY,220310,,341000,STATIONERY,Q-connect copier paper A4 80gsm,540020
http://statistics.data.gov.uk/id/statistical-geography/E08000009 ,Trafford,01/02/2024,5100455945,AD96065,3.92,Banner Group Ltd,100353,GB391085740,PP:ALTRINCHAM CREMAT,STATIONERY,220310,,341100,STATIONERY : Paper,QCONNECT MULTI-FUNCTIONAL LBLS 8,540020
http://statistics.data.gov.uk/id/statistical-geography/E08000009 ,Trafford,01/02/2024,5100455945,AD96065,3.63,Banner Group Ltd,100353,GB391085740,PP:ALTRINCHAM CREMAT,STATIONERY,220310,,341100,STATIONERY : Paper,Redacted,540020
http://statistics.data.gov.uk/id/statistical-geography/E08000009 ,Trafford,01/02/2024,5100455945,AD96065,6.60,Banner Group Ltd,100353,GB391085740,PP:ALTRINCHAM CREMAT,STATIONERY,220310,,341100,STATIONERY : Paper,Redacted,540020
http://statistics.data.gov.uk/id/statistical-geography/E08000009 ,Trafford,01/02/2024,5100455945,AD96065,5.53,Banner Group Ltd,100353,GB391085740,PP:ALTRINCHAM CREMAT,STATIONERY,220310,,341100,STATIONERY : Paper,Redacted,540020
http://statistics.data.gov.uk/id/statistical-geography/E08000009 ,Trafford,01/02/2024,5100455945,AD96065,5.21,Banner Group Ltd,100353,GB391085740,PP:ALTRINCHAM CREMAT,STATIONERY,220310,,341100,STATIONERY : Paper,Redacted,540020
http://statistics.data.gov.uk/id/statistical-geography/E08000009 ,Trafford,01/02/2024,5100455945,AD96065,1.96,Banner Group Ltd,100353,GB391085740,PP:ALTRINCHAM CREMAT,STATIONERY,220310,,341100,STATIONERY : Paper,Redacted,540020
http://statistics.data.gov.uk/id/statistical-geography/E08000009 ,Trafford,02/02/2024,5100456125,AE05487,3.53,Banner Group Ltd,100353,GB391085740,PP:ALTRINCHAM CREMAT,STATIONERY,220310,,341100,STATIONERY : Paper,Redacted,540020
http://statistics.data.gov.uk/id/statistical-geography/E08000009 ,Trafford,02/02/2024,5100456461,AE39079,2.42,Banner Group Ltd,100353,GB391085740,PLACEMENT FOSTERING,EQUIPMENT - PURCHASE,220048,,341100,STATIONERY : Paper,Redacted,130435
http://statistics.data.gov.uk/id/statistical-geography/E08000009 ,Trafford,02/02/2024,5100456461,AE39079,11.58,Banner Group Ltd,100353,GB391085740,PLACEMENT FOSTERING,EQUIPMENT - PURCHASE,220048,,341100,STATIONERY : Paper,Redacted,130435
http://statistics.data.gov.uk/id/statistical-geography/E08000009 ,Trafford,02/02/2024,5100456461,AE39079,1.26,Banner Group Ltd,100353,GB391085740,PLACEMENT FOSTERING,EQUIPMENT - PURCHASE,220048,,341100,STATIONERY : Paper,Redacted,130435
http://statistics.data.gov.uk/id/statistical-geography/E08000009 ,Trafford,02/02/2024,5100457228,AE58062,125.50,Banner Group Ltd,100353,GB391085740,LOCAL ELECTIONS,STATIONERY,220310,,341100,STATIONERY : Paper,UHU WHITE TACK HANDY 42196 PK12,602000
http://statistics.data.gov.uk/id/statistical-geography/E08000009 ,Trafford,07/02/2024,5100457483,AE70750,38.26,Banner Group Ltd,100353,GB391085740,HS:ADAPTATIONS,STATIONERY,220310,,341100,STATIONERY : Paper,Q-connect copier paper,302300
http://statistics.data.gov.uk/id/statistical-geography/E08000009 ,Trafford,07/02/2024,5100457483,AE70750,22.72,Banner Group Ltd,100353,GB391085740,HS:ADAPTATIONS,STATIONERY,220310,,341100,STATIONERY : Paper,Xerox Performer A4 paper,302300
http://statistics.data.gov.uk/id/statistical-geography/E08000009 ,Trafford,07/02/2024,5100457483,AE70750,30.26,Banner Group Ltd,100353,GB391085740,HS:ADAPTATIONS,STATIONERY,220310,,341100,STATIONERY : Paper,A4 Copier Paper,302300
http://statistics.data.gov.uk/id/statistical-geography/E08000009 ,Trafford,07/02/2024,5100457483,AE70750,5.21,Banner Group Ltd,100353,GB391085740,HS:ADAPTATIONS,STATIONERY,220310,,341100,STATIONERY : Paper,Q-Connect C4 envelopes,302300
http://statistics.data.gov.uk/id/statistical-geography/E08000009 ,Trafford,09/02/2024,5100457581,AE76234,17.14,Banner Group Ltd,100353,GB391085740,Sanyu Daycare,STATIONERY,220310,,341000,STATIONERY,STEINBEIS NO1 CLASSIC WH A4 80GSM,130570
http://statistics.data.gov.uk/id/statistical-geography/E08000009 ,Trafford,09/02/2024,5100457582,AE80483,11.24,Banner Group Ltd,100353,GB391085740,Trafford Strategic S,STATIONERY,220310,,341100,STATIONERY : Paper,Redacted,131730
http://statistics.data.gov.uk/id/statistical-geography/E08000009 ,Trafford,12/02/2024,5100457583,AE86806,4.20,Banner Group Ltd,100353,GB391085740,CCTV CENTRAL WATCH,STATIONERY,220310,,341100,STATIONERY : Paper,Redacted,514000
http://statistics.data.gov.uk/id/statistical-geography/E08000009 ,Trafford,13/02/2024,5100457273,AE61777,13.99,Banner Group Ltd,100353,GB391085740,CCTV CENTRAL WATCH,STATIONERY,220310,,341100,STATIONERY : Paper,Leitz WOW Tape Dispenser Dual Colour,514000
http://statistics.data.gov.uk/id/statistical-geography/E08000009 ,Trafford,13/02/2024,5100457287,AE62386,25.24,Banner Group Ltd,100353,GB391085740,CCTV CENTRAL WATCH,STATIONERY,220310,,341100,STATIONERY : Paper,2Work Hand Towel C-Fold 2-Ply White,514000
http://statistics.data.gov.uk/id/statistical-geography/E08000009 ,Trafford,13/02/2024,5100457287,AE62386,8.71,Banner Group Ltd,100353,GB391085740,CCTV CENTRAL WATCH,STATIONERY,220310,,341100,STATIONERY : Paper,2Work Washing Up Liquid Fresh Citrus,514000
http://statistics.data.gov.uk/id/statistical-geography/E08000009 ,Trafford,15/02/2024,5100457585,AE96578,2.10,Banner Group Ltd,100353,GB391085740,NETWORK - SUPP LIVIN,STATIONERY,220310,,341100,STATIONERY : Paper,A4 case bound book,251317
http://statistics.data.gov.uk/id/statistical-geography/E08000009 ,Trafford,16/02/2024,5100457586,AF08558,7.76,Banner Group Ltd,100353,GB391085740,SENSORY EQUIPMENT,STATIONERY,220310,,341100,STATIONERY : Paper,113-9457 - Jiffy AirKraft Bag Size 5 260,250241
http://statistics.data.gov.uk/id/statistical-geography/E08000009 ,Trafford,16/02/2024,5100457586,AF08558,8.07,Banner Group Ltd,100353,GB391085740,SENSORY EQUIPMENT,STATIONERY,220310,,341100,STATIONERY : Paper,113-9115 - Jiffy AirKraft Bag Size 1 170,250241
http://statistics.data.gov.uk/id/statistical-geography/E08000009 ,Trafford,16/02/2024,5100457587,AF08563,5.10,Banner Group Ltd,100353,GB391085740,HRSSC GMP (GF),STATIONERY,220310,,341100,STATIONERY : Paper,Redacted,740020
http://statistics.data.gov.uk/id/statistical-geography/E08000009 ,Trafford,19/02/2024,5100457144,AE51593,9.80,Banner Group Ltd,100353,GB391085740,REGISTRATION OF BIRT,STATIONERY,220310,,341100,STATIONERY : Paper,Redacted,603000
http://statistics.data.gov.uk/id/statistical-geography/E08000009 ,Trafford,19/02/2024,5100457144,AE51593,3.58,Banner Group Ltd,100353,GB391085740,REGISTRATION OF BIRT,STATIONERY,220310,,341100,STATIONERY : Paper,Redacted,603000
http://statistics.data.gov.uk/id/statistical-geography/E08000009 ,Trafford,19/02/2024,5100457144,AE51593,3.92,Banner Group Ltd,100353,GB391085740,REGISTRATION OF BIRT,STATIONERY,220310,,341100,STATIONERY : Paper,Redacted,603000
http://statistics.data.gov.uk/id/statistical-geography/E08000009 ,Trafford,19/02/2024,5100457588,AF15114,0.98,Banner Group Ltd,100353,GB391085740,ADVISORY INSP ADMIN,STATIONERY,220310,,341100,STATIONERY : Paper,Redacted,120006
http://statistics.data.gov.uk/id/statistical-geography/E08000009 ,Trafford,19/02/2024,5100457588,AF15114,4.40,Banner Group Ltd,100353,GB391085740,ADVISORY INSP ADMIN,STATIONERY,220310,,341100,STATIONERY : Paper,Redacted,120006
http://statistics.data.gov.uk/id/statistical-geography/E08000009 ,Trafford,19/02/2024,5100457588,AF15114,0.22,Banner Group Ltd,100353,GB391085740,ADVISORY INSP ADMIN,STATIONERY,220310,,341100,STATIONERY : Paper,Redacted,120006
http://statistics.data.gov.uk/id/statistical-geography/E08000009 ,Trafford,19/02/2024,5100457588,AF15114,0.90,Banner Group Ltd,100353,GB391085740,ADVISORY INSP ADMIN,STATIONERY,220310,,341100,STATIONERY : Paper,Redacted,120006
http://statistics.data.gov.uk/id/statistical-geography/E08000009 ,Trafford,19/02/2024,5100457588,AF15114,0.77,Banner Group Ltd,100353,GB391085740,ADVISORY INSP ADMIN,STATIONERY,220310,,341100,STATIONERY : Paper,Redacted,120006
http://statistics.data.gov.uk/id/statistical-geography/E08000009 ,Trafford,19/02/2024,5100457588,AF15114,4.15,Banner Group Ltd,100353,GB391085740,ADVISORY INSP ADMIN,STATIONERY,220310,,341100,STATIONERY : Paper,Redacted,120006
http://statistics.data.gov.uk/id/statistical-geography/E08000009 ,Trafford,19/02/2024,5100457588,AF15114,2.08,Banner Group Ltd,100353,GB391085740,ADVISORY INSP ADMIN,STATIONERY,220310,,341100,STATIONERY : Paper,Redacted,120006
http://statistics.data.gov.uk/id/statistical-geography/E08000009 ,Trafford,19/02/2024,5100457588,AF15114,12.10,Banner Group Ltd,100353,GB391085740,ADVISORY INSP ADMIN,STATIONERY,220310,,341100,STATIONERY : Paper,Redacted,120006
http://statistics.data.gov.uk/id/statistical-geography/E08000009 ,Trafford,21/02/2024,5100458246,AF19694,5.16,Banner Group Ltd,100353,GB391085740,Early Years Service,STATIONERY,220310,,341100,STATIONERY : Paper,Mycafe Wooden Coffee Stirrers,141300
http://statistics.data.gov.uk/id/statistical-geography/E08000009 ,Trafford,21/02/2024,5100458246,AF19694,1.08,Banner Group Ltd,100353,GB391085740,Early Years Service,STATIONERY,220310,,341100,STATIONERY : Paper,Maxima Clear Plastic Disposable 7oz,141300
http://statistics.data.gov.uk/id/statistical-geography/E08000009 ,Trafford,21/02/2024,5100458246,AF19694,14.96,Banner Group Ltd,100353,GB391085740,Early Years Service,STATIONERY,220310,,341100,STATIONERY : Paper,35Cl Rippled Wall Hot Cups,141300
http://statistics.data.gov.uk/id/statistical-geography/E08000009 ,Trafford,21/02/2024,5100458246,AF19694,21.66,Banner Group Ltd,100353,GB391085740,Early Years Service,STATIONERY,220310,,341100,STATIONERY : Paper,Nescafe Original Coffee One Cup Stick,141300
http://statistics.data.gov.uk/id/statistical-geography/E08000009 ,Trafford,21/02/2024,5100458246,AF19694,6.90,Banner Group Ltd,100353,GB391085740,Early Years Service,STATIONERY,220310,,341100,STATIONERY : Paper,Mycafe white sugar sachets,141300
http://statistics.data.gov.uk/id/statistical-geography/E08000009 ,Trafford,21/02/2024,5100458246,AF19694,19.58,Banner Group Ltd,100353,GB391085740,Early Years Service,STATIONERY,220310,,341100,STATIONERY : Paper,Lakeland semi skimmed milk sticks,141300
http://statistics.data.gov.uk/id/statistical-geography/E08000009 ,Trafford,22/02/2024,5100449641,9991666,6.60,Banner Group Ltd,100353,GB391085740,Acc Traff Altrincham,STATIONERY,220310,,341100,STATIONERY : Paper,Q Connect glue sticks,532025
http://statistics.data.gov.uk/id/statistical-geography/E08000009 ,Trafford,22/02/2024,5100449641,9991666,15.48,Banner Group Ltd,100353,GB391085740,Acc Traff Altrincham,STATIONERY,220310,,341100,STATIONERY : Paper,Sellotape sticky hook strip,532025
http://statistics.data.gov.uk/id/statistical-geography/E08000009 ,Trafford,22/02/2024,5100449641,9991666,26.96,Banner Group Ltd,100353,GB391085740,Acc Traff Altrincham,STATIONERY,220310,,341100,STATIONERY : Paper,Redacted,532025
http://statistics.data.gov.uk/id/statistical-geography/E08000009 ,Trafford,22/02/2024,5100449641,9991666,13.48,Banner Group Ltd,100353,GB391085740,Acc Traff Altrincham,STATIONERY,220310,,341100,STATIONERY : Paper,A3 laminating pouches,532025
http://statistics.data.gov.uk/id/statistical-geography/E08000009 ,Trafford,22/02/2024,5100449641,9991666,5.60,Banner Group Ltd,100353,GB391085740,Acc Traff Altrincham,STATIONERY,220310,,341100,STATIONERY : Paper,A4 punched pockets,532025
http://statistics.data.gov.uk/id/statistical-geography/E08000009 ,Trafford,22/02/2024,5100449641,9991666,5.50,Banner Group Ltd,100353,GB391085740,Acc Traff Altrincham,STATIONERY,220310,,341100,STATIONERY : Paper,Post-it notes,532025
http://statistics.data.gov.uk/id/statistical-geography/E08000009 ,Trafford,22/02/2024,5100449641,9991666,1.35,Banner Group Ltd,100353,GB391085740,Acc Traff Altrincham,STATIONERY,220310,,341100,STATIONERY : Paper,Q Connect Invisible tape,532025
http://statistics.data.gov.uk/id/statistical-geography/E08000009 ,Trafford,22/02/2024,5100449641,9991666,9.50,Banner Group Ltd,100353,GB391085740,Acc Traff Altrincham,STATIONERY,220310,,341100,STATIONERY : Paper,A5 Note pads,532025
http://statistics.data.gov.uk/id/statistical-geography/E08000009 ,Trafford,22/02/2024,5100449641,9991666,1.52,Banner Group Ltd,100353,GB391085740,Acc Traff Altrincham,STATIONERY,220310,,341100,STATIONERY : Paper,Staples size 26/6,532025
http://statistics.data.gov.uk/id/statistical-geography/E08000009 ,Trafford,22/02/2024,5100449641,9991666,-1.40,Banner Group Ltd,100353,GB391085740,FI:GENERAL CONTINGEN,Mat Small Price Diff,220082,,341100,STATIONERY : Paper,,610500
http://statistics.data.gov.uk/id/statistical-geography/E08000009 ,Trafford,22/02/2024,5100453453,AC48259,60.52,Banner Group Ltd,100353,GB391085740,OLD HALL ROAD,STATIONERY,220310,,341000,STATIONERY,Redacted,130465
http://statistics.data.gov.uk/id/statistical-geography/E08000009 ,Trafford,22/02/2024,5100453453,AC48259,-19.28,Banner Group Ltd,100353,GB391085740,OLD HALL ROAD,STATIONERY,220310,,341000,STATIONERY,Redacted,130465
http://statistics.data.gov.uk/id/statistical-geography/E08000009 ,Trafford,23/02/2024,5100458328,AF24961,24.44,Banner Group Ltd,100353,GB391085740,ADVISORY INSP ADMIN,STATIONERY,220310,,341100,STATIONERY : Paper,Redacted,120006
http://statistics.data.gov.uk/id/statistical-geography/E08000009 ,Trafford,23/02/2024,5100458356,AF29846,112.49,Banner Group Ltd,100353,GB391085740,LICENSING CORE,PHOTOCOPIER EXPENSES,220330,,341000,STATIONERY,Avery Office Guillotine 460mm,543000
http://statistics.data.gov.uk/id/statistical-geography/E08000009 ,Trafford,23/02/2024,5100458430,AF34921,12.90,Banner Group Ltd,100353,GB391085740,Early Help Hub 11-18,STATIONERY,220310,,341100,STATIONERY : Paper,Redacted,149005
http://statistics.data.gov.uk/id/statistical-geography/E08000009 ,Trafford,15/02/2024,5100456935,90913739,"183,983.33",Amey LG Ltd,4521,GB813047950,JVC: Minor Reactive,JVC Fixed Fee,230610,,191700,FM : Property Management,Lot 2a 2023-24 fees,235201
http://statistics.data.gov.uk/id/statistical-geography/E08000009 ,Trafford,15/02/2024,5100456936,90913740,"63,550.00",Amey LG Ltd,4521,GB813047950,JVC: Street light mt,JVC Fixed Fee,230610,,191700,FM : Property Management,Lot 2b 2023-24 fees,235221
http://statistics.data.gov.uk/id/statistical-geography/E08000009 ,Trafford,15/02/2024,5100456938,90913741,"339,925.00",Amey LG Ltd,4521,GB813047950,JVC: Condition surve,JVC Fixed Fee,230610,,191700,FM : Property Management,Lot 3  2023-24 fees,235302
http://statistics.data.gov.uk/id/statistical-geography/E08000009 ,Trafford,15/02/2024,5100458229,90915219,"22,571.60",Amey LG Ltd,4521,GB813047950,MUFC TMP,SUPP & SERV COVID 19,220495,,231800,HWY : Services,MUFC TM 23/24,403362
http://statistics.data.gov.uk/id/statistical-geography/E08000009 ,Trafford,15/02/2024,5100458290,90916439,448.45,Amey LG Ltd,4521,GB813047950,External Recharges,CHARGES FOR SERVICES,330100,,151300,CONSULTANCY : Environmental,Installation of temporary Heras fencing,350109
http://statistics.data.gov.uk/id/statistical-geography/E08000009 ,Trafford,15/02/2024,5100458414,90917408,293.89,Amey LG Ltd,4521,GB813047950,YP:Music Centres,EXTERNAL DAY-TO-DAY,200100,,231800,HWY : Services,Winter Gritting at the Claremont Centre,120410
