Service Area,Service Division,Expense Type,Expense Code,Detailed Expense Type,Payment Date,Transaction Number,Amount Exc VAT,Supplier Name
Dedicated Schools Grant BG0015,DSG High Needs Block,Central Support and Other Recharges,689989,Unclassified E690,08/02/2024,4232705-JAN2024TOPUP/44,"œ2,900.00",MELROSE LEARNING TRUST.
Dedicated Schools Grant BG0015,DSG High Needs Block,Central Support and Other Recharges,689989,Unclassified E690,08/02/2024,4232706-JAN2024TOPUP/50,"œ2,700.00",MELROSE LEARNING TRUST.
Regeneration Economy and Growth,Business Durham,Supplies and Services,384540,Miscellaneous Expenses,08/02/2024,4232715-5148,œ500.00,MJG PUBLISHING LTD T/A NORTHERN INSIGHT MAGAZINE.
Dedicated Schools Grant BG0015,DSG High Needs Block,Central Support and Other Recharges,689988,Unclassified E690,08/02/2024,4232717-JAN2024TOPUP/84,œ907.00,MOWBRAY SCHOOL (NORTH YORKSHIRE COUNTY COUNCIL).
Neighbourhoods and Climate Change,Environmental Services,Supplies and Services,384899,Miscellaneous Expenses,08/02/2024,4232738-RES-02-2024-116,"œ9,696.71",NATIONAL TRUST.
Dedicated Schools Grant BG0015,DSG High Needs Block,Central Support and Other Recharges,689988,Unclassified E690,08/02/2024,4232741-JAN2024TOPUP/207,"œ6,202.00",NEW COLLEGE DURHAM ACADEMIES TRUST.
Dedicated Schools Grant BG0015,DSG High Needs Block,Central Support and Other Recharges,689988,Unclassified E690,08/02/2024,4232742-JAN2024TOPUP/35,"œ14,238.00",NEW COLLEGE DURHAM ACADEMIES TRUST.
Neighbourhoods and Climate Change,Highways,Supplies and Services,336005,Advertising E336,08/02/2024,4232743-44372226,œ603.76,NEWSQUEST (YORKSHIRE & NORTH EAST) LTD.
Neighbourhoods and Climate Change,Highways,Third Party Payments,460155,Contract Payments,08/02/2024,4232743-44372492,œ533.00,NEWSQUEST (YORKSHIRE & NORTH EAST) LTD.
Children and Young Peoples Services,Head of Education and Skills,Transfer Payments,510051,School Children,08/02/2024,4232746-AWPU-02-2024-001,"œ4,292.81",NORTH DURHAM ACADEMY.
Children and Young Peoples Services,Head of Education and Skills,Transfer Payments,510051,School Children,08/02/2024,4232746-AWPU-02-2024-035,"œ3,440.25",NORTH DURHAM ACADEMY.
Dedicated Schools Grant BG0015,DSG High Needs Block,Central Support and Other Recharges,689988,Unclassified E690,08/02/2024,4232746-JAN2024TOPUP/87,"œ8,267.00",NORTH DURHAM ACADEMY.
Children and Young Peoples Services,Head of Education and Skills,Transfer Payments,510051,School Children,08/02/2024,4232747-AWPU-02-2024-002,"œ4,742.62",NORTH EAST LEARNING TRUST (NELT).
Children and Young Peoples Services,Head of Education and Skills,Transfer Payments,510051,School Children,08/02/2024,4232747-AWPU-02-2024-038,"œ2,752.20",NORTH EAST LEARNING TRUST (NELT).
Dedicated Schools Grant BG0015,DSG High Needs Block,Central Support and Other Recharges,689988,Unclassified E690,08/02/2024,4232747-JAN2024TOPUP/194,"œ6,073.00",NORTH EAST LEARNING TRUST (NELT).
Dedicated Schools Grant BG0015,DSG High Needs Block,Central Support and Other Recharges,689988,Unclassified E690,08/02/2024,4232747-JAN2024TOPUP/196,œ966.00,NORTH EAST LEARNING TRUST (NELT).
Dedicated Schools Grant BG0015,DSG High Needs Block,Central Support and Other Recharges,689988,Unclassified E690,08/02/2024,4232747-JAN2024TOPUP/43,"œ9,016.00",NORTH EAST LEARNING TRUST (NELT).
Dedicated Schools Grant BG0015,DSG High Needs Block,Central Support and Other Recharges,689988,Unclassified E690,08/02/2024,4232748-JAN2024TOPUP/114,"œ4,245.00",NORTH EAST LEARNING TRUST (NELT).
Dedicated Schools Grant BG0015,DSG High Needs Block,Central Support and Other Recharges,689989,Unclassified E690,08/02/2024,4232748-JAN2024TOPUP/115,"œ10,016.00",NORTH EAST LEARNING TRUST (NELT).
Regeneration Economy and Growth,Corporate Property and Land,Construction work A908,908105,Construction work,08/02/2024,4232750-50073959,"œ1,260.00",NORTHERN POWERGRID (NORTHEAST) LTD.
Dedicated Schools Grant BG0015,DSG High Needs Block,Central Support and Other Recharges,689988,Unclassified E690,08/02/2024,4232753-JAN2024TOPUP/75,"œ1,825.00",OAK LEARNING TRUST.
Dedicated Schools Grant BG0015,DSG High Needs Block,Central Support and Other Recharges,689989,Unclassified E690,08/02/2024,4232754-JAN2024TOPUP/51,"œ3,600.00",ONE EXCELLENCE MULTI ACADEMY TRUST.
Dedicated Schools Grant BG0015,DSG High Needs Block,Central Support and Other Recharges,689988,Unclassified E690,08/02/2024,4232754-JAN2024TOPUP/52,"œ2,200.00",ONE EXCELLENCE MULTI ACADEMY TRUST.
Dedicated Schools Grant BG0015,DSG High Needs Block,Central Support and Other Recharges,689989,Unclassified E690,08/02/2024,4232755-JAN2024TOPUP/171,"œ2,975.00",ONE EXCELLENCE MULTI ACADEMY TRUST.
Dedicated Schools Grant BG0015,DSG High Needs Block,Central Support and Other Recharges,689988,Unclassified E690,08/02/2024,4232755-JAN2024TOPUP/172,"œ1,085.00",ONE EXCELLENCE MULTI ACADEMY TRUST.
Regeneration Economy and Growth,Corporate Property and Land,Supplies and Services,304221,Equipment and Materials,08/02/2024,4232765-XL312487,œ728.14,PARK ELECTRICAL DISTRIBUTORS LTD.
Neighbourhoods and Climate Change,Highways,Stock A926,926900,Stock in hand-Inventory system,08/02/2024,4232765-XL312490,"œ1,795.50",PARK ELECTRICAL DISTRIBUTORS LTD.
Children and Young Peoples Services,Head of Education and Skills,Transfer Payments,510051,School Children,08/02/2024,4232766-AWPU-02-2024-013,"œ3,685.98",PARK VIEW ACADEMY.
Dedicated Schools Grant BG0015,DSG High Needs Block,Central Support and Other Recharges,689988,Unclassified E690,08/02/2024,4232766-JAN2024TOPUP/101,"œ19,746.00",PARK VIEW ACADEMY.
Dedicated Schools Grant BG0015,DSG High Needs Block,Central Support and Other Recharges,689988,Unclassified E690,08/02/2024,4232771-JAN2024TOPUP/65,"œ1,775.00",PELE TRUST T/A HEDDON ST ANDREWS C OF E PRIMARY SCHOOL.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,08/02/2024,4232772-858,"œ2,000.00",PETERLEE EXECUTIVE CARS LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,08/02/2024,4232772-859,œ780.00,PETERLEE EXECUTIVE CARS LTD.
Neighbourhoods and Climate Change,Environmental Services,Supplies and Services,384199,Miscellaneous Expenses,08/02/2024,4232774-10656,œ713.33,PETERLEE TOWN COUNCIL.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,08/02/2024,4232783-ST28,"œ1,640.65",PRESTYS HACKNEY & PRIVATE HIRE TAXIS.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,08/02/2024,4232783-WW5,"œ3,612.60",PRESTYS HACKNEY & PRIVATE HIRE TAXIS.
Dedicated Schools Grant BG0015,DSG High Needs Block,Central Support and Other Recharges,689988,Unclassified E690,08/02/2024,4232786-JAN2024TOPUP/107,"œ1,759.00",QUEEN ELIZABETH HIGH SCHOOL.
Children and Young Peoples Services,Head of Education and Skills,Transport,230007,Contract Hire,08/02/2024,4232789-4006-0124,"œ2,844.00",RAYNERS COACHES.
Dedicated Schools Grant BG0015,DSG High Needs Block,Central Support and Other Recharges,689989,Unclassified E690,08/02/2024,4232793-JAN2024TOPUP/108,"œ8,542.00",RIBBON ACADEMY TRUST.
Dedicated Schools Grant BG0015,DSG High Needs Block,Central Support and Other Recharges,689988,Unclassified E690,08/02/2024,4232793-JAN2024TOPUP/109,"œ8,881.00",RIBBON ACADEMY TRUST.
Neighbourhoods and Climate Change,Environmental Services,Transport,210057,Repair and Maintenance of Vehicles,08/02/2024,4232795-716487,"œ2,474.21",RICKERBY LTD.
Neighbourhoods and Climate Change,Environmental Services,Transport,210057,Repair and Maintenance of Vehicles,08/02/2024,4232795-716488,"œ3,288.93",RICKERBY LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,08/02/2024,4232799-W182-JAN24,"œ2,148.22",ROGERS TAXIS.
Children and Young Peoples Services,Head of Education and Skills,Transport,230007,Contract Hire,08/02/2024,4232801-4079-0124,"œ2,400.00",S & S TRAVEL LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,08/02/2024,4232801-W032-0124,"œ4,173.20",S & S TRAVEL LTD.
Dedicated Schools Grant BG0015,DSG High Needs Block,Central Support and Other Recharges,689988,Unclassified E690,08/02/2024,4232804-JAN2024TOPUP/116,œ693.00,SAMUEL KINGS SCHOOL.
Children and Young Peoples Services,Head of Education and Skills,Transfer Payments,510051,School Children,08/02/2024,4232808-AWPU-02-2024-029,"œ3,129.60",SEDGEFIELD COMMUNITY COLLEGE.
Dedicated Schools Grant BG0015,DSG High Needs Block,Central Support and Other Recharges,689988,Unclassified E690,08/02/2024,4232808-JAN2024TOPUP/118,"œ17,034.00",SEDGEFIELD COMMUNITY COLLEGE.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,08/02/2024,4232810-24011,"œ3,240.00",SHOTTON PRIVATE HIRE.
Children and Young Peoples Services,Head of Education and Skills,Transport,230007,Contract Hire,08/02/2024,4232813-3770,"œ1,720.00",SIMONS TAXIS.
Children and Young Peoples Services,Head of Education and Skills,Transport,230007,Contract Hire,08/02/2024,4232813-3771,"œ2,903.80",SIMONS TAXIS.
Chief Executives Office,Communications Management,Supplies and Services,332029,Printing Stationery and Gen Off Exps,08/02/2024,4232814-27260,œ695.00,SIMPLY STRIPES (THE SIGNMAKERS) LTD.
Children and Young Peoples Services,Head of Early Help Inclusion & Vulnerable Children.,Supplies and Services,384409,Miscellaneous Expenses,08/02/2024,4232816-1385,"œ6,896.00",SJ SSC LIMITED T/A SPORTSCOOL DURHAM.
Resources BK0010,Digital Services,Supplies and Services,342051,Computers and Communications,08/02/2024,4232819-INVUK1157094,œ519.04,SOFTCAT PLC.
Neighbourhoods and Climate Change,Partnerships & Community Engagement Div.,Supplies and Services,384086,Miscellaneous Expenses,08/02/2024,4232821-VOUCHER23NB-BASH030,"œ1,380.00",SOUTH DURHAM ENTERPRISE AGENCY LTD.
Dedicated Schools Grant BG0015,DSG High Needs Block,Central Support and Other Recharges,689988,Unclassified E690,08/02/2024,4232825-JAN2024TOPUP/129,"œ14,063.00",ST BEDES CATHOLIC ACADEMY (LANCHESTER).
Dedicated Schools Grant BG0015,DSG High Needs Block,Central Support and Other Recharges,615092,Support Services,08/02/2024,4232825-RES-02-2024-127,"œ3,342.00",ST BEDES CATHOLIC ACADEMY (LANCHESTER).
Dedicated Schools Grant BG0015,DSG High Needs Block,Central Support and Other Recharges,689989,Unclassified E690,08/02/2024,4232827-JAN2024TOPUP/147,"œ3,273.00",ST HELEN AUCKLAND ACADEMY PRIMARY SCHOOL.
Dedicated Schools Grant BG0015,DSG High Needs Block,Central Support and Other Recharges,689988,Unclassified E690,08/02/2024,4232827-JAN2024TOPUP/148,"œ3,200.00",ST HELEN AUCKLAND ACADEMY PRIMARY SCHOOL.
Dedicated Schools Grant BG0015,DSG High Needs Block,Central Support and Other Recharges,689988,Unclassified E690,08/02/2024,4232828-JAN2024TOPUP/149,"œ2,567.00",ST JOHN THE BAPTIST PRIMARY SCHOOL.
Dedicated Schools Grant BG0015,DSG High Needs Block,Central Support and Other Recharges,689989,Unclassified E690,08/02/2024,4232830-JAN2024TOPUP/173,"œ2,678.00",ST MICHAEL`S RCVA PRIMARY SCHOOL.
Dedicated Schools Grant BG0015,DSG High Needs Block,Central Support and Other Recharges,689988,Unclassified E690,08/02/2024,4232830-JAN2024TOPUP/174,œ687.00,ST MICHAEL`S RCVA PRIMARY SCHOOL.
Children and Young Peoples Services,Head of Education and Skills,Transfer Payments,510051,School Children,08/02/2024,4232831-AWPU-02-2024-008,"œ3,513.96",STAINDROP ACADEMY.
Dedicated Schools Grant BG0015,DSG High Needs Block,Central Support and Other Recharges,689989,Unclassified E690,08/02/2024,4232832-JAN2024TOPUP/32,"œ4,700.00",STANLEY LEARNING PARTNERSHIP.
Dedicated Schools Grant BG0015,DSG High Needs Block,Central Support and Other Recharges,689988,Unclassified E690,08/02/2024,4232832-JAN2024TOPUP/33,"œ10,027.00",STANLEY LEARNING PARTNERSHIP.
Dedicated Schools Grant BG0015,DSG High Needs Block,Central Support and Other Recharges,689989,Unclassified E690,08/02/2024,4232833-JAN2024TOPUP/127,"œ2,735.00",STANLEY LEARNING PARTNERSHIP.
Dedicated Schools Grant BG0015,DSG High Needs Block,Central Support and Other Recharges,689988,Unclassified E690,08/02/2024,4232833-JAN2024TOPUP/128,"œ2,540.00",STANLEY LEARNING PARTNERSHIP.
Dedicated Schools Grant BG0015,DSG High Needs Block,Central Support and Other Recharges,689989,Unclassified E690,08/02/2024,4232834-JAN2024TOPUP/61,"œ2,600.00",STANLEY LEARNING PARTNERSHIP.
Dedicated Schools Grant BG0015,DSG High Needs Block,Central Support and Other Recharges,689988,Unclassified E690,08/02/2024,4232834-JAN2024TOPUP/62,"œ3,700.00",STANLEY LEARNING PARTNERSHIP.
Dedicated Schools Grant BG0015,DSG High Needs Block,Central Support and Other Recharges,689989,Unclassified E690,08/02/2024,4232835-JAN2024TOPUP/125,"œ3,473.00",STANLEY LEARNING PARTNERSHIP.
Dedicated Schools Grant BG0015,DSG High Needs Block,Central Support and Other Recharges,689988,Unclassified E690,08/02/2024,4232835-JAN2024TOPUP/126,"œ1,100.00",STANLEY LEARNING PARTNERSHIP.
Dedicated Schools Grant BG0015,DSG High Needs Block,Central Support and Other Recharges,689988,Unclassified E690,08/02/2024,4232836-JAN2024TOPUP/6,"œ4,015.00",STANLEY LEARNING PARTNERSHIP.
Dedicated Schools Grant BG0015,DSG High Needs Block,Central Support and Other Recharges,689989,Unclassified E690,08/02/2024,4232836-JAN2024TOPUP/7,"œ1,989.00",STANLEY LEARNING PARTNERSHIP.
Dedicated Schools Grant BG0015,DSG High Needs Block,Central Support and Other Recharges,689988,Unclassified E690,08/02/2024,4232837-JAN2024TOPUP/47,"œ3,186.00",STANLEY LEARNING PARTNERSHIP.
Dedicated Schools Grant BG0015,DSG High Needs Block,Central Support and Other Recharges,689989,Unclassified E690,08/02/2024,4232837-JAN2024TOPUP/48,"œ6,200.00",STANLEY LEARNING PARTNERSHIP.
Dedicated Schools Grant BG0015,DSG High Needs Block,Central Support and Other Recharges,689989,Unclassified E690,08/02/2024,4232838-JAN2024TOPUP/5,"œ3,400.00",STANLEY LEARNING PARTNERSHIP.
Dedicated Schools Grant BG0015,DSG High Needs Block,Central Support and Other Recharges,689989,Unclassified E690,08/02/2024,4232839-JAN2024TOPUP/77,"œ7,400.00",STANLEY LEARNING PARTNERSHIP.
Dedicated Schools Grant BG0015,DSG High Needs Block,Central Support and Other Recharges,689988,Unclassified E690,08/02/2024,4232839-JAN2024TOPUP/78,"œ5,400.00",STANLEY LEARNING PARTNERSHIP.
Dedicated Schools Grant BG0015,DSG High Needs Block,Central Support and Other Recharges,689989,Unclassified E690,08/02/2024,4232840-JAN2024TOPUP/19,"œ5,879.00",STANLEY LEARNING PARTNERSHIP.
Dedicated Schools Grant BG0015,DSG High Needs Block,Central Support and Other Recharges,689988,Unclassified E690,08/02/2024,4232840-JAN2024TOPUP/20,"œ9,900.00",STANLEY LEARNING PARTNERSHIP.
Dedicated Schools Grant BG0015,DSG High Needs Block,Central Support and Other Recharges,689988,Unclassified E690,08/02/2024,4232841-JAN2024TOPUP/26,"œ2,458.00",STANLEY LEARNING PARTNERSHIP.
Dedicated Schools Grant BG0015,DSG High Needs Block,Central Support and Other Recharges,689989,Unclassified E690,08/02/2024,4232841-JAN2024TOPUP/27,"œ2,394.00",STANLEY LEARNING PARTNERSHIP.
Neighbourhoods and Climate Change,Environmental Services,Premises,120009,Energy Costs,08/02/2024,4232843-SI-000106,"œ1,618.38",STARK CONNECT LTD.
Regeneration Economy and Growth,Corporate Property and Land,Third Party Payments,430100,Rendered by Private Contractors,08/02/2024,4232844-20280,"œ6,120.00",STEADFAST SECURITY SOLUTIONS LTD.
Regeneration Economy and Growth,Corporate Property and Land,Third Party Payments,430100,Rendered by Private Contractors,08/02/2024,4232844-20313,œ837.00,STEADFAST SECURITY SOLUTIONS LTD.
Neighbourhoods and Climate Change,Environmental Services,Supplies and Services,304221,Equipment and Materials,08/02/2024,4232847-6012935,œ565.63,STORM ENVIRONMENTAL LTD.
Dedicated Schools Grant BG0015,DSG High Needs Block,Central Support and Other Recharges,689988,Unclassified E690,08/02/2024,4232850-JAN2024TOPUP/112,œ671.00,SUNDERLAND CITY COUNCIL.
Neighbourhoods and Climate Change,Partnerships & Community Engagement Div.,Cap Exp on Grants & Other Financial Assistance (REFCUS),918004,Contributions to other bodies 918004,08/02/2024,4232852-VOUCHER23AB-3TWN006,"œ5,121.00",SUNNISIDE COMMUNITY ASSOCIATION.
Children and Young Peoples Services,Head of Education and Skills,Transport,230010,Contract Hire,08/02/2024,4232858-112096,"œ2,123.60",TAYLOR`S TAXIS.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,08/02/2024,4232858-DCC/2023/44,"œ3,283.92",TAYLOR`S TAXIS.
Adult and Health Services,Head of Adults,Transport,230005,Contract Hire,08/02/2024,4232858-DCC/2023/46,"œ1,496.00",TAYLOR`S TAXIS.
Children and Young Peoples Services,Head of Early Help Inclusion & Vulnerable Children.,Employees,080025,Agency Staff,08/02/2024,4232859-0000557677,"œ1,442.00",TEACHERACTIVE LTD.
Dedicated Schools Grant BG0015,DSG High Needs Block,Central Support and Other Recharges,689988,Unclassified E690,08/02/2024,4232862-JAN2024TOPUP/195,"œ1,899.00",TEESSIDE HIGH SCHOOL LTD.
Dedicated Schools Grant BG0015,DSG High Needs Block,Central Support and Other Recharges,689988,Unclassified E690,08/02/2024,4232863-JAN2024TOPUP/197,"œ4,760.00",THE EDUCATION PARTNERSHIP (UK) LTD.
Dedicated Schools Grant BG0015,DSG High Needs Block,Central Support and Other Recharges,689988,Unclassified E690,08/02/2024,4232865-JAN2024TOPUP/119,"œ10,100.00",THE LAIDLAW SCHOOLS TRUST T/A SEDGEFIELD HARDWICK PRIMARY SCHOOL.
Dedicated Schools Grant BG0015,DSG High Needs Block,Central Support and Other Recharges,689989,Unclassified E690,08/02/2024,4232865-JAN2024TOPUP/120,"œ3,400.00",THE LAIDLAW SCHOOLS TRUST T/A SEDGEFIELD HARDWICK PRIMARY SCHOOL.
Children and Young Peoples Services,Head of Education and Skills,Supplies and Services,348037,Subsistence E348,08/02/2024,4232866-RES-02-2024-131,"œ5,470.00",THE LUCY FAITHFULL FOUNDATION.
Regeneration Economy and Growth,Culture Sport and Tourism,Supplies and Services,384199,Miscellaneous Expenses,08/02/2024,4232869-INV-0578,œ807.74,THINKING DIGITAL LTD.
Dedicated Schools Grant BG0015,DSG High Needs Block,Central Support and Other Recharges,689988,Unclassified E690,08/02/2024,4232872-JAN2024TOPUP/30,"œ6,057.00",TOGETHER LEARNING PARTNERSHIP (CLEVES CROSS PRIMARY SCHOOL).
Dedicated Schools Grant BG0015,DSG High Needs Block,Central Support and Other Recharges,689989,Unclassified E690,08/02/2024,4232872-JAN2024TOPUP/31,"œ4,173.00",TOGETHER LEARNING PARTNERSHIP (CLEVES CROSS PRIMARY SCHOOL).
Dedicated Schools Grant BG0015,DSG High Needs Block,Central Support and Other Recharges,689989,Unclassified E690,08/02/2024,4232873-JAN2024TOPUP/110,"œ7,273.00",TOGETHER LEARNING PARTNERSHIP (ROSA STREET PRIMARY SCHOOL).
Dedicated Schools Grant BG0015,DSG High Needs Block,Central Support and Other Recharges,689988,Unclassified E690,08/02/2024,4232873-JAN2024TOPUP/111,"œ8,433.00",TOGETHER LEARNING PARTNERSHIP (ROSA STREET PRIMARY SCHOOL).
Regeneration Economy and Growth,Corporate Property and Land,Supplies and Services,304221,Equipment and Materials,08/02/2024,4232875-41180,"œ1,584.00",TOTAL PUMP SOLUTIONS LTD.
Regeneration Economy and Growth,Corporate Property and Land,Supplies and Services,304221,Equipment and Materials,08/02/2024,4232875-41184,œ513.00,TOTAL PUMP SOLUTIONS LTD.
Resources BK0010,Legal & Democratic Services,Supplies and Services,338042,Services,08/02/2024,4232880-308226/INVGR700,"œ1,440.00",TRINITY CHAMBERS.
Resources BK0010,Legal & Democratic Services,Supplies and Services,338042,Services,08/02/2024,4232880-309138/INVKW770,œ720.00,TRINITY CHAMBERS.
Dedicated Schools Grant BG0015,DSG High Needs Block,Central Support and Other Recharges,689989,Unclassified E690,08/02/2024,4232881-JAN2024TOPUP/191,"œ4,300.00",TUDHOE LEARNING TRUST.
Dedicated Schools Grant BG0015,DSG High Needs Block,Central Support and Other Recharges,689988,Unclassified E690,08/02/2024,4232881-JAN2024TOPUP/192,"œ4,897.00",TUDHOE LEARNING TRUST.
Dedicated Schools Grant BG0015,DSG High Needs Block,Central Support and Other Recharges,689989,Unclassified E690,08/02/2024,4232882-JAN2024TOPUP/204,œ700.00,TUDHOE LEARNING TRUST.
Dedicated Schools Grant BG0015,DSG High Needs Block,Central Support and Other Recharges,689988,Unclassified E690,08/02/2024,4232882-JAN2024TOPUP/205,"œ2,300.00",TUDHOE LEARNING TRUST.
Dedicated Schools Grant BG0015,DSG High Needs Block,Central Support and Other Recharges,689989,Unclassified E690,08/02/2024,4232883-JAN2024TOPUP/123,"œ3,665.00",TUDHOE LEARNING TRUST.
Dedicated Schools Grant BG0015,DSG High Needs Block,Central Support and Other Recharges,689988,Unclassified E690,08/02/2024,4232883-JAN2024TOPUP/124,"œ1,800.00",TUDHOE LEARNING TRUST.
Dedicated Schools Grant BG0015,DSG High Needs Block,Central Support and Other Recharges,689989,Unclassified E690,08/02/2024,4232884-JAN2024TOPUP/199,"œ1,600.00",TUDHOE LEARNING TRUST.
Dedicated Schools Grant BG0015,DSG High Needs Block,Central Support and Other Recharges,689988,Unclassified E690,08/02/2024,4232884-JAN2024TOPUP/200,"œ1,579.00",TUDHOE LEARNING TRUST.
Dedicated Schools Grant BG0015,DSG High Needs Block,Central Support and Other Recharges,689989,Unclassified E690,08/02/2024,4232885-JAN2024TOPUP/38,"œ3,346.00",TUDHOE LEARNING TRUST.
Dedicated Schools Grant BG0015,DSG High Needs Block,Central Support and Other Recharges,689988,Unclassified E690,08/02/2024,4232885-JAN2024TOPUP/39,"œ3,971.00",TUDHOE LEARNING TRUST.
Dedicated Schools Grant BG0015,DSG High Needs Block,Central Support and Other Recharges,689988,Unclassified E690,08/02/2024,4232886-JAN2024TOPUP/121,"œ1,100.00",TUDHOE LEARNING TRUST.
Dedicated Schools Grant BG0015,DSG High Needs Block,Central Support and Other Recharges,689989,Unclassified E690,08/02/2024,4232886-JAN2024TOPUP/122,œ900.00,TUDHOE LEARNING TRUST.
Dedicated Schools Grant BG0015,DSG High Needs Block,Central Support and Other Recharges,689989,Unclassified E690,08/02/2024,4232887-JAN2024TOPUP/1,œ900.00,TUDHOE LEARNING TRUST.
Dedicated Schools Grant BG0015,DSG High Needs Block,Central Support and Other Recharges,689988,Unclassified E690,08/02/2024,4232887-JAN2024TOPUP/2,"œ3,693.00",TUDHOE LEARNING TRUST.
Neighbourhoods and Climate Change,Highways,Supplies and Services,304221,Equipment and Materials,08/02/2024,4232889-255834,œ866.49,TYNEDALE ROADSTONE LTD.
Neighbourhoods and Climate Change,Highways,Supplies and Services,304221,Equipment and Materials,08/02/2024,4232889-255835,"œ1,373.95",TYNEDALE ROADSTONE LTD.
Neighbourhoods and Climate Change,Highways,Supplies and Services,304221,Equipment and Materials,08/02/2024,4232889-255836,"œ1,355.35",TYNEDALE ROADSTONE LTD.
Neighbourhoods and Climate Change,Environmental Services,Supplies and Services,384899,Miscellaneous Expenses,08/02/2024,4232891-RES-02-2024-113,"œ1,928.59",UNIVERSITY OF NEWCASTLE UPON TYNE.
Neighbourhoods and Climate Change,Environmental Services,Supplies and Services,384899,Miscellaneous Expenses,08/02/2024,4232892-RES-02-2024-115,"œ7,978.67",UNIVERSITY OF SUNDERLAND.
Neighbourhoods and Climate Change,Environmental Services,Transport,210057,Repair and Maintenance of Vehicles,08/02/2024,4232895-52356,œ989.86,VERSALIFT DISTRIBUTORS (UK) LTD.
Dedicated Schools Grant BG0015,DSG High Needs Block,Central Support and Other Recharges,689988,Unclassified E690,08/02/2024,4232896-JAN2024TOPUP/70,œ958.00,VISION LEARNING TRUST LTD.
Neighbourhoods and Climate Change,Highways,Supplies and Services,338027,Services,08/02/2024,4232898-SPN0000049,"œ313,800.00",VOLKERSTEVIN INFRASTRUCTURE LTD.*
Neighbourhoods and Climate Change,Highways,Third Party Payments,430127,Rendered by Private Contractors,08/02/2024,4232899-52805,"œ1,937.50",W MARLEY AGRICULTURAL CONTRACTORS LTD.
Dedicated Schools Grant BG0015,DSG High Needs Block,Central Support and Other Recharges,689988,Unclassified E690,08/02/2024,4232902-JAN2024TOPUP/209,"œ2,681.00",WHICKHAM SCHOOL & SPORTS COLLEGE.
Dedicated Schools Grant BG0015,DSG High Needs Block,Third Party Payments,440111,Other third party payments E440,08/02/2024,4232902-JAN2024TOPUP/210,"œ1,026.00",WHICKHAM SCHOOL & SPORTS COLLEGE.
Children and Young Peoples Services,Head of Education and Skills,Transfer Payments,510051,School Children,08/02/2024,4232907-AWPU-02-2024-032,"œ3,317.38",WOLSINGHAM SCHOOL & COMMUNITY COLLEGE.
Regeneration Economy and Growth,Corporate Property and Land,Supplies and Services,338045,Services,08/02/2024,4232908-3761541,"œ3,393.00",WOMBLE BOND DICKINSON (UK) LLP.
Regeneration Economy and Growth,Planning & Housing,Supplies and Services,304259,Equipment and Materials,08/02/2024,4232910-0000346648,œ506.65,YORK SURVEY SUPPLY CENTRE LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230009,Contract Hire,08/02/2024,4232443-14-JAN24,"œ1,908.69",REDACTED - PAYMENT TO INDIVIDUAL
Children and Young Peoples Services,Head of Education and Skills,Transport,230007,Contract Hire,08/02/2024,4232444-01973,"œ1,218.00",REDACTED - PAYMENT TO INDIVIDUAL
Children and Young Peoples Services,Head of Education and Skills,Transport,230012,Contract Hire,08/02/2024,4232444-01981,"œ3,484.00",REDACTED - PAYMENT TO INDIVIDUAL
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,08/02/2024,4232444-01982,"œ2,960.00",REDACTED - PAYMENT TO INDIVIDUAL
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,08/02/2024,4232444-0199,"œ3,714.90",REDACTED - PAYMENT TO INDIVIDUAL
Children and Young Peoples Services,Head of Education and Skills,Transport,230034,Contract Hire,08/02/2024,4232444-02008,"œ1,120.00",REDACTED - PAYMENT TO INDIVIDUAL
Children and Young Peoples Services,Head of Education and Skills,Transport,230003,Contract Hire,08/02/2024,4232540-5191-0124,"œ4,760.00",REDACTED - PAYMENT TO INDIVIDUAL
Children and Young Peoples Services,Head of Education and Skills,Transport,230034,Contract Hire,08/02/2024,4232562-4011-0124,"œ2,500.00",REDACTED - PAYMENT TO INDIVIDUAL
Children and Young Peoples Services,Head of Education and Skills,Transport,230034,Contract Hire,08/02/2024,4232562-6003-0124,"œ3,465.00",REDACTED - PAYMENT TO INDIVIDUAL
Neighbourhoods and Climate Change,Environmental Services,Supplies and Services,384700,Miscellaneous Expenses,08/02/2024,4232577-RES-02-2024-110,"œ2,852.75",REDACTED - PAYMENT TO INDIVIDUAL
Children and Young Peoples Services,Head of Education and Skills,Transport,230035,Contract Hire,08/02/2024,4232624-3017-0124,"œ2,340.00",REDACTED - PAYMENT TO INDIVIDUAL
