Service Area,Service Division,Expense Type,Expense Code,Detailed Expense Type,Payment Date,Transaction Number,Amount Exc VAT,Supplier Name
Children and Young Peoples Services,Head of Education and Skills,Transport,230034,Contract Hire,02/01/2024,4218811-109077,"£2,858.48",24X7LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230007,Contract Hire,02/01/2024,4218811-109078,"£1,755.09",24X7LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230007,Contract Hire,02/01/2024,4218811-109079,"£1,836.00",24X7LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230009,Contract Hire,02/01/2024,4218811-109080,"£1,456.80",24X7LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230009,Contract Hire,02/01/2024,4218811-109081,"£2,003.60",24X7LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230009,Contract Hire,02/01/2024,4218811-109083,"£2,141.00",24X7LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,02/01/2024,4218811-109084,"£3,783.20",24X7LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,02/01/2024,4218811-109085,"£3,584.40",24X7LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,02/01/2024,4218811-109086,"£3,302.18",24X7LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,02/01/2024,4218811-109087,"£3,987.20",24X7LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,02/01/2024,4218811-109088,"£3,064.00",24X7LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,02/01/2024,4218811-109089,"£3,504.80",24X7LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,02/01/2024,4218811-109090,"£1,879.01",24X7LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,02/01/2024,4218811-109091,"£3,431.20",24X7LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,02/01/2024,4218811-109092,"£1,405.44",24X7LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230010,Contract Hire,02/01/2024,4218811-109093,£591.02,24X7LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,02/01/2024,4218811-109095/3,"£4,262.60",24X7LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,02/01/2024,4218811-109096/2,"£4,405.80",24X7LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230009,Contract Hire,02/01/2024,4218811-110698,"£2,147.00",24X7LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230007,Contract Hire,02/01/2024,4218811-110809,"£3,052.72",24X7LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230034,Contract Hire,02/01/2024,4218811-110878,"£2,192.22",24X7LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230010,Contract Hire,02/01/2024,4218811-111247,"£2,786.31",24X7LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230006,Contract Hire,02/01/2024,4218811-111262,"£3,958.08",24X7LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230006,Contract Hire,02/01/2024,4218811-111263,"£1,648.79",24X7LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,02/01/2024,4218811-16231,"£3,493.56",24X7LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,02/01/2024,4218819-AC2073,"£1,801.58",ACE TAXIS (WINSTON).
Children and Young Peoples Services,Head of Education and Skills,Supplies and Services,338027,Services,02/01/2024,4218821-1223/01,£500.00,ADAM BUSHNELL LTD.
Neighbourhoods and Climate Change,Environmental Services,Supplies and Services,338066,Services,02/01/2024,4218827-INV-0137,£949.86,AJ & L HUNTER.
Regeneration Economy and Growth,Culture Sport and Tourism,Supplies and Services,384199,Miscellaneous Expenses,02/01/2024,4218830-180175,"£1,670.00",ALBANY OFFICE EQUIPMENT (WHOLESALE) LTD.
Adult and Health Services,Commissioning inc Supporting People,Supplies and Services,384540,Miscellaneous Expenses,02/01/2024,4218834-103007,"£1,275.00",ALLWAG PROMOTIONS LTD.
Regeneration Economy and Growth,Corporate Property and Land,Third Party Payments,430100,Rendered by Private Contractors,02/01/2024,4218837-SI30286,"£2,500.00",AMBIC LTD.
Regeneration Economy and Growth,Corporate Property and Land,Third Party Payments,430100,Rendered by Private Contractors,02/01/2024,4218837-SI30287,£750.00,AMBIC LTD.
Resources BK0010,Legal & Democratic Services,Supplies and Services,338102,Services,02/01/2024,4218839-0014693,"£18,000.00",ANALYTICAL SERVICES INTERNATIONAL LTD.
Dedicated Schools Grant BG0015,DSG High Needs Block,Central Support and Other Recharges,689988,Unclassified E690,02/01/2024,4218844-RES-12-2023-329,"£8,247.00",APOLLO SCHOOLS TRUST T/A ENDEAVOUR ACADEMY.
Neighbourhoods and Climate Change,Environmental Services,Supplies and Services,384199,Miscellaneous Expenses,02/01/2024,4218847-20004,£680.00,ARC ENTERTAINMENTS.
Children and Young Peoples Services,Head of Education and Skills,Transport,230009,Contract Hire,02/01/2024,4218854-7397,"£3,325.00",ATLAS TAXIS MANAGEMENT LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,02/01/2024,4218854-A088NOV23,£992.00,ATLAS TAXIS MANAGEMENT LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,02/01/2024,4218854-A153NOV23,"£3,511.39",ATLAS TAXIS MANAGEMENT LTD.
Adult and Health Services,Head of Adults,Transport,230005,Contract Hire,02/01/2024,4218854-SED125NOV23,"£1,440.00",ATLAS TAXIS MANAGEMENT LTD.
Regeneration Economy and Growth,Corporate Property and Land,Supplies and Services,304221,Equipment and Materials,02/01/2024,4218856-308702,£839.74,AVIRE LTD.
Neighbourhoods and Climate Change,Environmental Services,Supplies and Services,304221,Equipment and Materials,02/01/2024,4218858-INV161045,"£1,944.50",AZTEC CHEMICALS LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230007,Contract Hire,02/01/2024,4218864-4517NOV23,"£2,542.20",BENNETTS TAXIS.
Regeneration Economy and Growth,Culture Sport and Tourism,Supplies and Services,324117,Provisions E324,02/01/2024,4218869-25006786,"£1,537.30",BIDFOOD.
Regeneration Economy and Growth,Culture Sport and Tourism,Supplies and Services,324117,Provisions E324,02/01/2024,4218869-25007074,£790.50,BIDFOOD.
Regeneration Economy and Growth,Culture Sport and Tourism,Supplies and Services,324117,Provisions E324,02/01/2024,4218869-28484988,"£1,714.18",BIDFOOD.
Neighbourhoods and Climate Change,Highways,Supplies and Services,304221,Equipment and Materials,02/01/2024,4218870-207R03167,£619.52,BIFFA WASTE SERVICES LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230006,Contract Hire,02/01/2024,4218871-F320NOV23,"£1,199.76",BIG MAMA`S TAXI.
Children and Young Peoples Services,Head of Education and Skills,Transport,230007,Contract Hire,02/01/2024,4218873-INV-786,"£1,382.44",BILL SCOTT TAXIS LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,02/01/2024,4218874-0827,"£2,888.19",BIRDS TAXIS LTD.
Dedicated Schools Grant BG0015,DSG High Needs Block,Third Party Payments,440080,Other third party payments E440,02/01/2024,4218876-RES-12-2023-330,"£6,849.00",BISHOP AUCKLAND COLLEGE.
Children and Young Peoples Services,Head of Education and Skills,Transport,230034,Contract Hire,02/01/2024,4218878-1279/NOV23,"£3,420.00",BON VOYAGE TAXIS LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230034,Contract Hire,02/01/2024,4218878-6081-NOV23,"£3,190.00",BON VOYAGE TAXIS LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230006,Contract Hire,02/01/2024,4218878-F675/NOV23,"£2,912.64",BON VOYAGE TAXIS LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,02/01/2024,4218878-M121/NOV23,"£3,980.12",BON VOYAGE TAXIS LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,02/01/2024,4218878-N029/NOV23,"£3,398.75",BON VOYAGE TAXIS LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,02/01/2024,4218878-N071/NOV23,"£3,420.00",BON VOYAGE TAXIS LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,02/01/2024,4218878-N107/NOV23,"£3,477.00",BON VOYAGE TAXIS LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,02/01/2024,4218878-N348/NOV23,"£3,515.00",BON VOYAGE TAXIS LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,02/01/2024,4218878-W060/NOV23,"£3,800.00",BON VOYAGE TAXIS LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230034,Contract Hire,02/01/2024,4218879-6074-NOV23,"£3,130.00",BON VOYAGE TRANSPORT LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,02/01/2024,4218879-A193,"£3,610.00",BON VOYAGE TRANSPORT LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,02/01/2024,4218879-A194/NOV23,"£3,800.00",BON VOYAGE TRANSPORT LTD.
Regeneration Economy and Growth,Transport and Contract Services,Supplies and Services,384197,Miscellaneous Expenses,02/01/2024,4218881-0039013,£574.06,BOX IT NORTH.
Children and Young Peoples Services,Head of Education and Skills,Supplies and Services,308011,Furniture,02/01/2024,4218891-19765,£500.80,BROWN & ILLINGWORTH LTD.
Neighbourhoods and Climate Change,Environmental Services,Supplies and Services,304999,Equipment and Materials,02/01/2024,4218898-07-064,£945.48,CACTUS TREE GUARDS LTD.
Neighbourhoods and Climate Change,Environmental Services,Supplies and Services,304221,Equipment and Materials,02/01/2024,4218901-438838,"£1,045.20",CARRS BILLINGTON AGRICULTURE.
Neighbourhoods and Climate Change,Highways,Supplies and Services,304221,Equipment and Materials,02/01/2024,4218901-439084,£569.79,CARRS BILLINGTON AGRICULTURE.
Neighbourhoods and Climate Change,Highways,Supplies and Services,304259,Equipment and Materials,02/01/2024,4218901-439094,£503.00,CARRS BILLINGTON AGRICULTURE.
Regeneration Economy and Growth,Corporate Property and Land,Third Party Payments,430100,Rendered by Private Contractors,02/01/2024,4218903-12162,£548.63,CATHEDRAL LOCK & SAFE SERVICES LTD.
Regeneration Economy and Growth,Culture Sport and Tourism,Supplies and Services,384199,Miscellaneous Expenses,02/01/2024,4218906-INV-0884,"£3,000.00",CHANNELL EVENTS LTD.
Children and Young Peoples Services,Head of Childrens Social Care,Supplies and Services,384500,Miscellaneous Expenses,02/01/2024,4218912-INV-9408,"£1,092.00",CHROMA THERAPIES LTD.
Children and Young Peoples Services,Head of Early Help Inclusion & Vulnerable Children.,Supplies and Services,384362,Miscellaneous Expenses,02/01/2024,4218914-PLEE12/23,£600.00,CIRCURAMA.
Children and Young Peoples Services,Head of Education and Skills,Supplies and Services,338035,Services,02/01/2024,4218916-806480792,£710.00,CITY & GUILDS OF LONDON INSTITUTE.
Regeneration Economy and Growth,Corporate Property and Land,Third Party Payments,430100,Rendered by Private Contractors,02/01/2024,4218917-CC146079,£650.00,CITY CLEAN NORTHERN LTD.
Regeneration Economy and Growth,Corporate Property and Land,Supplies and Services,304221,Equipment and Materials,02/01/2024,4218920-2852ABY313,"£1,010.00",CITY PLUMBING SUPPLIES HOLDINGS LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230004,Contract Hire,02/01/2024,4218926-F2261123,"£1,807.00",CLOVER TAXIS.
Regeneration Economy and Growth,Corporate Property and Land,Third Party Payments,430100,Rendered by Private Contractors,02/01/2024,4218931-10920,"£3,308.40",COMMERCIAL COVERINGS LTD.
Adult and Health Services,Head of Adults,Third Party Payments,478151,Purchase of Care,02/01/2024,4218932-421R211300,"£5,230.40",COMMUNITY INTEGRATED CARE LTD.
Adult and Health Services,Head of Adults,Third Party Payments,478151,Purchase of Care,02/01/2024,4218932-421R211335,"£1,055.43",COMMUNITY INTEGRATED CARE LTD.
Children and Young Peoples Services,Head of Childrens Social Care,Supplies and Services,338045,Services,02/01/2024,4218939-9184,£500.00,COOPER STOTT SOLICITORS.
Children and Young Peoples Services,Head of Education and Skills,Supplies and Services,338094,Services,02/01/2024,4218942-1596,"£1,060.00",CORNERSTONES CENTRE FOR THE COMMUNITY.
Regeneration Economy and Growth,Business Durham,Premises,120021,Energy Costs,02/01/2024,4218943-18052648,"£4,278.78",CORONA ENERGY RETAIL 2 LTD.
Regeneration Economy and Growth,Business Durham,Premises,120021,Energy Costs,02/01/2024,4218943-18052649,"£1,879.62",CORONA ENERGY RETAIL 2 LTD.
Regeneration Economy and Growth,Business Durham,Premises,120021,Energy Costs,02/01/2024,4218943-18052670,"£5,099.30",CORONA ENERGY RETAIL 2 LTD.
Regeneration Economy and Growth,Business Durham,Premises,120021,Energy Costs,02/01/2024,4218943-18053203,"£1,619.74",CORONA ENERGY RETAIL 2 LTD.
Children and Young Peoples Services,Head of Childrens Social Care,Transport,230005,Contract Hire,02/01/2024,4218948-116923,£547.66,CROFT BUSINESS SERVICES LTD T/A CROFT TRAVEL.
Children and Young Peoples Services,Head of Childrens Social Care,Transport,230005,Contract Hire,02/01/2024,4218948-116925,£662.20,CROFT BUSINESS SERVICES LTD T/A CROFT TRAVEL.
Children and Young Peoples Services,Head of Childrens Social Care,Transport,230005,Contract Hire,02/01/2024,4218948-116926,£927.08,CROFT BUSINESS SERVICES LTD T/A CROFT TRAVEL.
Children and Young Peoples Services,Head of Childrens Social Care,Transport,230005,Contract Hire,02/01/2024,4218948-116974,£547.66,CROFT BUSINESS SERVICES LTD T/A CROFT TRAVEL.
Children and Young Peoples Services,Head of Childrens Social Care,Transport,230005,Contract Hire,02/01/2024,4218948-116976,£529.76,CROFT BUSINESS SERVICES LTD T/A CROFT TRAVEL.
Children and Young Peoples Services,Head of Childrens Social Care,Transport,230005,Contract Hire,02/01/2024,4218948-116977,£927.08,CROFT BUSINESS SERVICES LTD T/A CROFT TRAVEL.
Neighbourhoods and Climate Change,Environmental Services,Supplies and Services,304403,Equipment and Materials,02/01/2024,4218949-INV0143072,"£3,582.00",CROMWELL POLYTHENE LTD.
Neighbourhoods and Climate Change,Highways,Third Party Payments,430127,Rendered by Private Contractors,02/01/2024,4218954-INV-0287,£812.50,D & L HOPPS.
Children and Young Peoples Services,Head of Education and Skills,Transport,230010,Contract Hire,02/01/2024,4218957-TBALNOV2301,"£2,114.39",DALELINK PRIVATE HIRE.
Children and Young Peoples Services,Head of Education and Skills,Transport,230003,Contract Hire,02/01/2024,4218958-520,"£6,750.00",DANNY`S TRAVEL.
Resources BK0010,Digital Services,Supplies and Services,342033,Computers and Communications,02/01/2024,4218967-7402969436,£628.00,DELL COMPUTER CORPORATION LTD.
Resources BK0010,Digital Services,Stock A926,926900,Stock in hand-Inventory system,02/01/2024,4218967-7402969585,£568.90,DELL COMPUTER CORPORATION LTD.
Resources BK0010,Digital Services,Supplies and Services,342033,Computers and Communications,02/01/2024,4218967-7402970037,£628.00,DELL COMPUTER CORPORATION LTD.
Children and Young Peoples Services,Head of Childrens Social Care,Transport,230005,Contract Hire,02/01/2024,4218970-DH2349F,£500.00,DH2 CABS.
Children and Young Peoples Services,Head of Childrens Social Care,Transport,230005,Contract Hire,02/01/2024,4218970-DH2349G,£660.00,DH2 CABS.
Children and Young Peoples Services,Head of Childrens Social Care,Transport,230005,Contract Hire,02/01/2024,4218970-DH2349N,£770.00,DH2 CABS.
Children and Young Peoples Services,Head of Childrens Social Care,Transport,230005,Contract Hire,02/01/2024,4218970-DH2349O,£540.00,DH2 CABS.
Children and Young Peoples Services,Head of Childrens Social Care,Transport,230005,Contract Hire,02/01/2024,4218970-DH2349P,£696.00,DH2 CABS.
Children and Young Peoples Services,Head of Childrens Social Care,Transport,230005,Contract Hire,02/01/2024,4218970-DH2349S,£572.00,DH2 CABS.
Children and Young Peoples Services,Head of Childrens Social Care,Transport,230005,Contract Hire,02/01/2024,4218970-DH2349U,£800.00,DH2 CABS.
Children and Young Peoples Services,Head of Childrens Social Care,Transport,230005,Contract Hire,02/01/2024,4218970-DH2349ZB,£700.00,DH2 CABS.
Children and Young Peoples Services,Head of Childrens Social Care,Transport,230005,Contract Hire,02/01/2024,4218970-DH2349ZG,£600.00,DH2 CABS.
Children and Young Peoples Services,Head of Childrens Social Care,Transport,230005,Contract Hire,02/01/2024,4218970-DH2350G,£500.00,DH2 CABS.
Children and Young Peoples Services,Head of Childrens Social Care,Transport,230005,Contract Hire,02/01/2024,4218970-DH2350H,£660.00,DH2 CABS.
Children and Young Peoples Services,Head of Childrens Social Care,Transport,230005,Contract Hire,02/01/2024,4218970-DH2350J,£640.00,DH2 CABS.
Children and Young Peoples Services,Head of Childrens Social Care,Transport,230005,Contract Hire,02/01/2024,4218970-DH2350P,£770.00,DH2 CABS.
Children and Young Peoples Services,Head of Childrens Social Care,Transport,230005,Contract Hire,02/01/2024,4218970-DH2350Q,£540.00,DH2 CABS.
Children and Young Peoples Services,Head of Childrens Social Care,Transport,230005,Contract Hire,02/01/2024,4218970-DH2350R,£656.00,DH2 CABS.
Children and Young Peoples Services,Head of Childrens Social Care,Transport,230005,Contract Hire,02/01/2024,4218970-DH2350S,"£1,060.00",DH2 CABS.
Children and Young Peoples Services,Head of Childrens Social Care,Transport,230005,Contract Hire,02/01/2024,4218970-DH2350ZE,£700.00,DH2 CABS.
Children and Young Peoples Services,Head of Childrens Social Care,Transport,230005,Contract Hire,02/01/2024,4218970-DH2350ZJ,£634.00,DH2 CABS.
Regeneration Economy and Growth,Economic Development,Supplies and Services,384437,Miscellaneous Expenses,02/01/2024,4218971-081223,£800.00,DMC 4 DURHAM CIC.
Regeneration Economy and Growth,Planning & Housing,Supplies and Services,308013,Furniture,02/01/2024,4218986-00347,£780.00,DUCKS CARPET CLEARANCE WAREHOUSE.
Adult and Health Services,Commissioning inc Supporting People,Third Party Payments,479102,Purchase of Care,02/01/2024,4218989-592,"£1,920.00",DURHAM COUNTY CARERS SUPPORT.
Neighbourhoods and Climate Change,Environmental Services,Supplies and Services,304221,Equipment and Materials,02/01/2024,4218994-0000109926,£724.21,EAST RIDING HORTICULTURE LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230006,Contract Hire,02/01/2024,4218995-INV0287,"£2,430.85",EC UK TRANSPORT LTD T/A EMPIRE CARS.
Neighbourhoods and Climate Change,Highways,Premises,120009,Energy Costs,02/01/2024,4218997-000017633101,"£502,983.03",EDF ENERGY CUSTOMERS PLC T/A EDF ENERGY.
Regeneration Economy and Growth,Corporate Property and Land,Supplies and Services,304221,Equipment and Materials,02/01/2024,4218998-059-329226,£730.44,EDMUNDSON ELECTRICAL LTD.
Adult and Health Services,Head of Adults,Supplies and Services,338045,Services,02/01/2024,4219007-111945,"£4,702.37",EMG SOLICITORS LTD.
Regeneration Economy and Growth,Culture Sport and Tourism,Supplies and Services,338047,Services,02/01/2024,4219009-29709,"£8,680.00",ENTERTAINERS SHOW PROVIDERS LTD.
Neighbourhoods and Climate Change,Environmental Services,Supplies and Services,304221,Equipment and Materials,02/01/2024,4219012-6946789,"£17,028.00",ESE WORLD LTD.
Neighbourhoods and Climate Change,Environmental Services,Supplies and Services,304221,Equipment and Materials,02/01/2024,4219012-6946790,"£17,028.00",ESE WORLD LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230003,Contract Hire,02/01/2024,4219016-2202,"£2,000.00",EX626 LTD.
Neighbourhoods and Climate Change,Highways,Supplies and Services,304221,Equipment and Materials,02/01/2024,4219018-0000023935,£920.50,EXTERIOR LIGHTING SOLUTIONS (UK) LTD.
Children and Young Peoples Services,Head of Childrens Social Care,Supplies and Services,338044,Services,02/01/2024,4219025-109917,£530.05,FORENSIC TESTING SERVICE LTD.
Resources BK0010,Digital Services,Supplies and Services,304639,Equipment and Materials,02/01/2024,4219029-SI-8135,"£1,197.00",FULL CONTROL NETWORKS.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,02/01/2024,4219031-103761,"£2,948.46",G & P JOHNSON LTD T/A NIGHTINGALE COACHES.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,02/01/2024,4219031-103765,"£3,545.40",G & P JOHNSON LTD T/A NIGHTINGALE COACHES.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,02/01/2024,4219031-103782,"£1,661.55",G & P JOHNSON LTD T/A NIGHTINGALE COACHES.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,02/01/2024,4219031-103783,"£1,853.64",G & P JOHNSON LTD T/A NIGHTINGALE COACHES.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,02/01/2024,4219031-103784,"£1,053.74",G & P JOHNSON LTD T/A NIGHTINGALE COACHES.
Children and Young Peoples Services,Head of Education and Skills,Transport,230008,Contract Hire,02/01/2024,4219031-103785,"£1,094.21",G & P JOHNSON LTD T/A NIGHTINGALE COACHES.
Children and Young Peoples Services,Head of Education and Skills,Transport,230006,Contract Hire,02/01/2024,4219031-103786,"£1,114.54",G & P JOHNSON LTD T/A NIGHTINGALE COACHES.
Children and Young Peoples Services,Head of Education and Skills,Transport,230003,Contract Hire,02/01/2024,4219034-25200,"£4,655.00",GARNETTS LTD (COACHES).
Children and Young Peoples Services,Head of Education and Skills,Transport,230003,Contract Hire,02/01/2024,4219034-25200/2,"£6,365.00",GARNETTS LTD (COACHES).
Children and Young Peoples Services,Head of Education and Skills,Transport,230007,Contract Hire,02/01/2024,4219034-25200/3,"£4,655.00",GARNETTS LTD (COACHES).
Children and Young Peoples Services,Head of Education and Skills,Transport,230003,Contract Hire,02/01/2024,4219034-25200/4,"£4,655.00",GARNETTS LTD (COACHES).
Children and Young Peoples Services,Head of Education and Skills,Transport,230007,Contract Hire,02/01/2024,4219034-25200/5,"£5,890.00",GARNETTS LTD (COACHES).
Neighbourhoods and Climate Change,Environmental Services,Supplies and Services,304999,Equipment and Materials,02/01/2024,4219037-14053,"£1,074.30",GB SPORT & LEISURE UK LTD.
Neighbourhoods and Climate Change,Highways,Third Party Payments,430128,Rendered by Private Contractors,02/01/2024,4219040-1339,"£2,347.50",GH & RG STOBBS.
Resources BK0010,Legal & Democratic Services,Supplies and Services,338025,Services,02/01/2024,4219049-372418/1190,£810.00,GORDON FLETCHER & SONS LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230007,Contract Hire,02/01/2024,4219054-90/316,"£3,747.37",GRAHAMS MOTOR SERVICES LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230007,Contract Hire,02/01/2024,4219054-90/317,"£3,944.60",GRAHAMS MOTOR SERVICES LTD.
Children and Young Peoples Services,Head of Education and Skills,Transport,230007,Contract Hire,02/01/2024,4219054-90/318,"£3,747.37",GRAHAMS MOTOR SERVICES LTD.
Regeneration Economy and Growth,Culture Sport and Tourism,Premises,145023,Cleaning and Domestic Supplies,02/01/2024,4219055-06/250927,£538.34,GREENHAM TRADING LTD.
Neighbourhoods and Climate Change,Highways,Stock A926,926900,Stock in hand-Inventory system,02/01/2024,4219055-06/251539,"£1,582.50",GREENHAM TRADING LTD.
Resources BK0010,Digital Services,Supplies and Services,304303,Equipment and Materials,02/01/2024,4219059-INV0197078,"£1,420.82",GVAV LTD T/A AUDIO VISUAL SOLUTIONS.
Resources BK0010,Digital Services,Supplies and Services,304303,Equipment and Materials,02/01/2024,4219059-INV0197079,£830.47,GVAV LTD T/A AUDIO VISUAL SOLUTIONS.
Neighbourhoods and Climate Change,Environmental Services,Supplies and Services,304221,Equipment and Materials,02/01/2024,4219059-INV0197080,£780.20,GVAV LTD T/A AUDIO VISUAL SOLUTIONS.
Resources BK0010,Digital Services,Supplies and Services,304303,Equipment and Materials,02/01/2024,4219059-INV0197102,£534.90,GVAV LTD T/A AUDIO VISUAL SOLUTIONS.
Children and Young Peoples Services,Head of Education and Skills,Third Party Payments,440999,Other third party payments E440,02/01/2024,4219065-DURMUL051223,"£2,700.00",HANDCRAFTED PROJECTS.
Children and Young Peoples Services,Head of Education and Skills,Transport,230007,Contract Hire,02/01/2024,4219070-SI-219,"£1,665.66",HEPWORTHS TRAVEL.
