Auth,Proclass,Supplier,Date,Dept,Cost Code,Invoiced
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Advinia Care Homes Ltd,45238,Health and Adult Care (formerly OCO),Community Care - Bury East INT,994.22
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Brookdale Care Home Limited,45238,Health and Adult Care (formerly OCO),Community Care - North INT,994.22
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Prime Healthcare (Bury) Ltd (Abbeydale),45238,Health and Adult Care (formerly OCO),Community Care - Bury West INT,994.22
Bury Metropolitan Borough Council,Catering,Tiffin Sandwiches Ltd,45244,Department of Operations,Catering High,998.24
Bury Metropolitan Borough Council,Legal Services,Redacted,45254,Children & Young People,Safeguarding Team - External Legal,1000
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Sefton Council,45232,Corporate Core Services,Administration,1000
Bury Metropolitan Borough Council,Medical,Tower Family Healthcare Tottington,45260,Health and Adult Care (formerly OCO),Public Health,1000
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Cinnabar Support & Living Ltd,45238,Health and Adult Care (formerly OCO),Community Care - Older Peoples Mental Health Team,1001.32
Bury Metropolitan Borough Council,Transport,Magnum Whiteline Ltd,45251,Children & Young People,Home to School Transport SEN,1003.04
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Homecare Services Bury,45245,Health and Adult Care (formerly OCO),Community Care - North INT,1003.47
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Roseberry Care Centres England Ltd,45238,Health and Adult Care (formerly OCO),Community Care - Choices for Living Well,1004.31
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,United Response Services Ltd,45239,Health and Adult Care (formerly OCO),Community Care - Learning Disability Team,1004.6
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,United Response Services Ltd,45239,Health and Adult Care (formerly OCO),Community Care - Learning Disability Team,1004.6
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Homecare Services Bury,45245,Health and Adult Care (formerly OCO),Community Care - North INT,1008.71
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Holme Manor Residential Home,45238,Health and Adult Care (formerly OCO),Community Care - North INT,1009.4
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Clarity Homecare (Bury) Ltd,45246,Health and Adult Care (formerly OCO),Community Care - Whitefield INT,1009.92
Bury Metropolitan Borough Council,Legal Services,18 St John Street Chambers,45253,Children & Young People,Safeguarding Team - External Legal,1010
Bury Metropolitan Borough Council,Legal Services,18 St John Street Chambers,45253,Children & Young People,Safeguarding Team - External Legal,1010
Bury Metropolitan Borough Council,Legal Services,Redacted,45233,Children & Young People,Safeguarding Team - External Legal,1012.5
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Outreach Community & Residential Services,45239,Health and Adult Care (formerly OCO),Community Care - Reviewing Team,1014.06
Bury Metropolitan Borough Council,Catering,"Cosalea Brandlesholme, Turnaround Together Limited",45231,Health and Adult Care (formerly OCO),CHOICES FOR LIVING WELL,1016
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Outreach Community & Residential Services,45239,Health and Adult Care (formerly OCO),Community Care - Community Mental Health Team,1016.96
Bury Metropolitan Borough Council,Catering,"Cosalea Brandlesholme, Turnaround Together Limited",45260,Health and Adult Care (formerly OCO),CHOICES FOR LIVING WELL,1017.5
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Angel Care Services UK,45246,Health and Adult Care (formerly OCO),Community Care - Hospital Social Work Team,1018.69
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Redacted,45245,Health and Adult Care (formerly OCO),Community Care - Prestwich INT,1021.8
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Ecclesholme Care Home,45238,Health and Adult Care (formerly OCO),Community Care - North INT,1022
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Lifeways Community Care Ltd,45239,Health and Adult Care (formerly OCO),Community Care - Bury West INT,1030
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Lifeways Community Care Ltd,45239,Health and Adult Care (formerly OCO),Community Care - Bury West INT,1030
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Lifeways Community Care Ltd,45239,Health and Adult Care (formerly OCO),Community Care - Bury West INT,1030
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Lifeways Community Care Ltd,45239,Health and Adult Care (formerly OCO),Community Care - Bury West INT,1030
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Lifeways Community Care Ltd,45239,Health and Adult Care (formerly OCO),Community Care - Bury West INT,1030
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Lifeways Community Care Ltd,45239,Health and Adult Care (formerly OCO),Community Care - Bury West INT,1030
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Lifeways Community Care Ltd,45239,Health and Adult Care (formerly OCO),Community Care - Bury West INT,1030
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Lifeways Community Care Ltd,45239,Health and Adult Care (formerly OCO),Community Care - Bury West INT,1030
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Lifeways Community Care Ltd,45239,Health and Adult Care (formerly OCO),Community Care - Bury West INT,1030
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Lifeways Community Care Ltd,45239,Health and Adult Care (formerly OCO),Community Care - Learning Disability Team,1030
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Lifeways Community Care Ltd,45239,Health and Adult Care (formerly OCO),Community Care - Reviewing Team,1030
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Lifeways Community Care Ltd,45239,Health and Adult Care (formerly OCO),Community Care - Learning Disability Team,1030
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Lifeways Community Care Ltd,45239,Health and Adult Care (formerly OCO),Community Care - Learning Disability Team,1030
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Lifeways Community Care Ltd,45239,Health and Adult Care (formerly OCO),Community Care - Reviewing Team,1030
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Lifeways Community Care Ltd,45239,Health and Adult Care (formerly OCO),Community Care - Learning Disability Team,1030
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Lifeways Community Care Ltd,45239,Health and Adult Care (formerly OCO),Community Care - Prestwich INT,1030
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Lifeways Community Care Ltd,45239,Health and Adult Care (formerly OCO),Community Care - Learning Disability Team,1030
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Lifeways Community Care Ltd,45239,Health and Adult Care (formerly OCO),Community Care - Learning Disability Team,1030
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Lifeways Community Care Ltd,45239,Health and Adult Care (formerly OCO),Community Care - Whitefield INT,1030
Bury Metropolitan Borough Council,Cleaning and Janitorial,Techserve (Northwest) Limited,45253,Department of Operations,Workshop,1030
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Langdon Community,45239,Health and Adult Care (formerly OCO),Community Care - Learning Disability Team,1033.34
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Langdon Community,45239,Health and Adult Care (formerly OCO),Community Care - Learning Disability Team,1033.34
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Langdon Community,45239,Health and Adult Care (formerly OCO),Community Care - Learning Disability Team,1033.34
Bury Metropolitan Borough Council,Consultancy,Hunter AHP Resourcing Ltd,45259,Health and Adult Care (formerly OCO),CHOICES FOR LIVING WELL,1035
Bury Metropolitan Borough Council,Consultancy,Hunter AHP Resourcing Ltd,45247,Health and Adult Care (formerly OCO),CHOICES FOR LIVING WELL,1035
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Engage Care Services,45246,Health and Adult Care (formerly OCO),Community Care - North INT,1041.58
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Care4us Health Care Limited,45246,Health and Adult Care (formerly OCO),Community Care - Bury East INT,1041.92
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Homecare Services Bury,45245,Health and Adult Care (formerly OCO),Community Care - North INT,1042.16
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Complete Care NW Ltd,45246,Health and Adult Care (formerly OCO),Community Care - North INT,1044.58
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,KV Care Limited,45246,Health and Adult Care (formerly OCO),Community Care - Community Mental Health Team,1044.99
Bury Metropolitan Borough Council,Transport,Harveys Cars Limited,45246,Children & Young People,Home to School Transport SEN,1045.08
Bury Metropolitan Borough Council,Medical,Amiable Medical Services Limited,45259,Health and Adult Care (formerly OCO),Local Reform & Community Voices Grant,1050
Bury Metropolitan Borough Council,Consultancy,NIJI Services Ltd,45238,Health and Adult Care (formerly OCO),Local Reform & Community Voices Grant,1050
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Independent Clinical Services Ltd t/a Thornbury Nursing Services,45246,Children & Young People,Short Breaks Service,1050.3
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Methodist Homes For The Aged (Epworth Grange),45238,Health and Adult Care (formerly OCO),Community Care - Hospital Social Work Team,1052.92
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Homecare Services Bury,45237,Health and Adult Care (formerly OCO),Community Care - North INT,1053.04
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Respite (North West) Ltd,45239,Health and Adult Care (formerly OCO),Community Care - Community Mental Health Team,1056.24
Bury Metropolitan Borough Council,Cleaning and Janitorial,JMS Cleaning Services (UK) Ltd,45233,"Business, Growth & Infrastructure",Lettings - Managed Workspace,1056.25
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Homecare Services Bury,45237,Health and Adult Care (formerly OCO),Community Care - North INT,1056.26
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,The Salvation Army,45238,Health and Adult Care (formerly OCO),Community Care - Prestwich INT,1057.65
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Care Connect Bury Ltd T/A Care Connect,45246,Health and Adult Care (formerly OCO),Community Care - Bury West INT,1059.49
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Care Connect Bury Ltd T/A Care Connect,45246,Health and Adult Care (formerly OCO),Community Care - Bury West INT,1062.71
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Methodist Homes For The Aged (Epworth Grange),45238,Health and Adult Care (formerly OCO),Community Care - Bury West INT,1069.2
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Methodist Homes For The Aged (Epworth Grange),45238,Health and Adult Care (formerly OCO),Community Care - Bury West INT,1069.2
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Methodist Homes For The Aged (Epworth Grange),45238,Health and Adult Care (formerly OCO),Community Care - Bury West INT,1069.2
Bury Metropolitan Borough Council,Human Resources,James Andrews Recruitment Solutions Ltd,45253,Children & Young People,Through Care Support Costs,1070.78
Bury Metropolitan Borough Council,Human Resources,James Andrews Recruitment Solutions Ltd,45238,Children & Young People,Through Care Support Costs,1070.78
Bury Metropolitan Borough Council,Human Resources,James Andrews Recruitment Solutions Ltd,45258,Children & Young People,Through Care Support Costs,1070.78
Bury Metropolitan Borough Council,Human Resources,James Andrews Recruitment Solutions Ltd,45231,Children & Young People,Through Care Support Costs,1070.78
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Langdon Community,45239,Health and Adult Care (formerly OCO),Community Care - Learning Disability Team,1073.52
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Outreach Community & Residential Services,45239,Health and Adult Care (formerly OCO),Community Care - Learning Disability Team,1073.71
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Homecare Services Bury,45245,Health and Adult Care (formerly OCO),Community Care - Reviewing Team,1078.43
Bury Metropolitan Borough Council,Transport,Atlas Luxury Minibuses,45247,Children & Young People,Home to School Transport SEN,1080
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,GP Care Services Ltd,45238,Health and Adult Care (formerly OCO),Community Care - Whitefield INT,1084
Bury Metropolitan Borough Council,Utilities (not telephones - see - ICT),NPower Ltd,45233,Housing Revenue Account,General Management,1086.15
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Care Connect Bury Ltd T/A Care Connect,45246,Health and Adult Care (formerly OCO),Community Care - Community Mental Health Team,1086.49
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Care Connect Bury Ltd T/A Care Connect,45246,Health and Adult Care (formerly OCO),Community Care - Hospital Social Work Team,1091.73
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Cavalry Healthcare Ltd,45252,Children & Young People,Short Breaks Service,1092
Bury Metropolitan Borough Council,Financial Services,SG Equipment Finance Limited,45237,Department of Operations,Transport Fleet Management,1094.39
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Homecare Services Bury,45237,Health and Adult Care (formerly OCO),Community Care - Reviewing Team,1098.18
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,CFS Care Ltd,45259,Children & Young People,Through Care Support Costs,1100.57
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Angel Care Services UK,45246,Health and Adult Care (formerly OCO),Community Care - Older Peoples Mental Health Team,1103.73
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Right Care NW Ltd,45246,Health and Adult Care (formerly OCO),Community Care - Choices for Living Well,1107.44
Bury Metropolitan Borough Council,Utilities (not telephones - see - ICT),Water Plus Ltd,45251,Children & Young People,CS Unoccupied Buildings,1111.12
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Drive Devilbiss Healthcare Ltd,45244,Health and Adult Care (formerly OCO),Integrated Community Equipment Service (ICES),1111.4
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Independent Clinical Services Ltd t/a Thornbury Nursing Services,45232,Children & Young People,Short Breaks Service,1111.83
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Independent Clinical Services Ltd t/a Thornbury Nursing Services,45246,Children & Young People,Short Breaks Service,1111.83
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Independent Clinical Services Ltd t/a Thornbury Nursing Services,45251,Children & Young People,Short Breaks Service,1111.83
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Creative Support Ltd,45239,Health and Adult Care (formerly OCO),Community Care - Learning Disability Team,1113.28
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Creative Support Ltd,45239,Health and Adult Care (formerly OCO),Community Care - Learning Disability Team,1113.28
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Creative Support Ltd,45247,Health and Adult Care (formerly OCO),Community Care - Learning Disability Team,1113.28
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Creative Support Ltd,45247,Health and Adult Care (formerly OCO),Community Care - Learning Disability Team,1113.28
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Creative Support Ltd,45247,Health and Adult Care (formerly OCO),Community Care - Learning Disability Team,1113.28
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Denehurst Care ltd T/A Browfield Residential Home,45238,Health and Adult Care (formerly OCO),Community Care - North INT,1113.28
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Langdon Community,45239,Health and Adult Care (formerly OCO),Community Care - Learning Disability Team,1113.28
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Langdon Community,45239,Health and Adult Care (formerly OCO),Community Care - Learning Disability Team,1113.28
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,"Next Stage ""A Way Forward"" Ltd",45239,Health and Adult Care (formerly OCO),Community Care - Learning Disability Team,1113.28
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,"Next Stage ""A Way Forward"" Ltd",45239,Health and Adult Care (formerly OCO),Community Care - Bury East INT,1113.28
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Northern Healthcare Limited,45239,Health and Adult Care (formerly OCO),Community Care - Community Mental Health Team,1113.28
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Outreach Community & Residential Services,45239,Health and Adult Care (formerly OCO),Community Care - Learning Disability Team,1113.48
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Outreach Community & Residential Services,45239,Health and Adult Care (formerly OCO),Community Care - Learning Disability Team,1113.48
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Independent Clinical Services Ltd t/a Thornbury Nursing Services,45251,Children & Young People,Short Breaks Service,1114.83
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Independent Clinical Services Ltd t/a Thornbury Nursing Services,45251,Children & Young People,Short Breaks Service,1114.83
Bury Metropolitan Borough Council,Works (Construction / Repair / Maintenance),PRE Electrical Solutions Ltd,45236,Department of Operations,"3, Knowsley Place",1116.48
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Care4us Health Care Limited,45246,Health and Adult Care (formerly OCO),Community Care - Choices for Living Well,1119.78
Bury Metropolitan Borough Council,Mail Services,Critiqom Ltd,45260,Corporate Core Finance,Benefits,1120.66
Bury Metropolitan Borough Council,Mail Services,Critiqom Ltd,45260,Corporate Core Finance,Revenues billing & Recovery,1120.66
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Complete Care NW Ltd,45246,Health and Adult Care (formerly OCO),Community Care - Bury West INT,1121.15
Bury Metropolitan Borough Council,Catering,"Cosalea Brandlesholme, Turnaround Together Limited",45246,Health and Adult Care (formerly OCO),CHOICES FOR LIVING WELL,1124.5
Bury Metropolitan Borough Council,Leisure Services,Hawthorn Hotel Ltd,45237,"Business, Growth & Infrastructure",Homelessness & Housing Needs Teams,1125
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,IntraQuest Community CIC,45233,Health and Adult Care (formerly OCO),Community Care - Adult Care,1125
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Independent Clinical Services Ltd t/a Thornbury Nursing Services,45251,Children & Young People,Short Breaks Service,1125.15
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,1 Homecare Ltd,45246,Health and Adult Care (formerly OCO),Community Care - Hospital Social Work Team,1125.98
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Engage Care Services,45246,Health and Adult Care (formerly OCO),Community Care - Bury East INT,1126.95
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,KV Care Limited,45246,Health and Adult Care (formerly OCO),Community Care - Learning Disability Team,1126.95
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Homecare Services Bury,45245,Health and Adult Care (formerly OCO),Community Care - Older Peoples Mental Health Team,1127.59
Bury Metropolitan Borough Council,Legal Services,18 St John Street Chambers,45233,Children & Young People,Safeguarding Team - External Legal,1130
Bury Metropolitan Borough Council,Legal Services,18 St John Street Chambers,45232,Children & Young People,Safeguarding Team - External Legal,1130
Bury Metropolitan Borough Council,Building Construction Materials and Services,ISG Construction Ltd,45257,Department of Operations,Architects,1137.22
Bury Metropolitan Borough Council,Catering,Morris Quality Bakers Ltd,45233,Department of Operations,Catering High,1137.58
Bury Metropolitan Borough Council,Stationery,Newsquest Media Group Ltd,45250,Department of Operations,Traffic Management Works account,1138.83
Bury Metropolitan Borough Council,Consultancy,Craig Ormerod Associates Ltd,45254,Children & Young People,Independent Fees,1140
Bury Metropolitan Borough Council,Transport,Magnum Whiteline Ltd,45231,Children & Young People,Care & Support Service,1140
Bury Metropolitan Borough Council,Human Resources,The Oyster Partnership Limited,45251,Corporate Core Finance,Revenues & Benefits,1140
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Angel Care Services UK,45246,Health and Adult Care (formerly OCO),Community Care - Choices for Living Well,1141.29
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Engage Care Services,45246,Health and Adult Care (formerly OCO),Community Care - Bury East INT,1143.34
Bury Metropolitan Borough Council,Traffic Management,NSL Ltd,45233,Department of Operations,Bus Lane Enforcement,1146.17
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Build - Bury Independent Living Development,45239,Health and Adult Care (formerly OCO),Community Care - Learning Disability Team,1148.16
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Care4us Health Care Limited,45246,Health and Adult Care (formerly OCO),Community Care - Whitefield INT,1149.83
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Next Level Football Coaching,45250,Children & Young People,DFE Individual Grants,1150
Bury Metropolitan Borough Council,Medical,Whittaker Lane Medical Centre,45260,Health and Adult Care (formerly OCO),Public Health,1150.83
Bury Metropolitan Borough Council,Works (Construction / Repair / Maintenance),PRE Electrical Solutions Ltd,45259,Department of Operations,Bury Market,1152.63
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Lifeways Community Care Ltd,45239,Health and Adult Care (formerly OCO),Community Care - Bury West INT,1153.25
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Clarity Homecare (Bury) Ltd,45246,Health and Adult Care (formerly OCO),Community Care - Bury West INT,1157.01
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Homecare Services Bury,45237,Health and Adult Care (formerly OCO),Community Care - Older Peoples Mental Health Team,1159.43
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Specialist Care Team Ltd,45246,Health and Adult Care (formerly OCO),Community Care - Prestwich INT,1165.07
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Care Connect Bury Ltd T/A Care Connect,45257,Health and Adult Care (formerly OCO),FALCON & GRIFFIN HOME CARE,1167.93
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,KV Care Limited,45246,Health and Adult Care (formerly OCO),Community Care - Community Mental Health Team,1167.93
Bury Metropolitan Borough Council,Human Resources,NonStop Consulting Ltd,45233,Children & Young People,Safeguarding Teams,1170
Bury Metropolitan Borough Council,Human Resources,NonStop Consulting Ltd,45254,Children & Young People,Safeguarding Teams,1170
Bury Metropolitan Borough Council,Human Resources,NonStop Consulting Ltd,45254,Children & Young People,Safeguarding Teams,1170
Bury Metropolitan Borough Council,Human Resources,NonStop Consulting Ltd,45251,Children & Young People,Safeguarding Teams,1170
Bury Metropolitan Borough Council,Human Resources,NonStop Consulting Ltd,45259,Children & Young People,Safeguarding Teams,1170
Bury Metropolitan Borough Council,Human Resources,NonStop Consulting Ltd,45257,Children & Young People,Safeguarding Teams,1170
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Angel Care Services UK,45246,Health and Adult Care (formerly OCO),Community Care - Whitefield INT,1171.35
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Complete Care NW Ltd,45246,Health and Adult Care (formerly OCO),Community Care - Prestwich INT,1171.52
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Complete Care NW Ltd,45246,Health and Adult Care (formerly OCO),Community Care - North INT,1173.94
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Nazareth Care Charitable Trust (NCCT),45238,Health and Adult Care (formerly OCO),Community Care - Whitefield INT,1174.99
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Beech House,45238,Health and Adult Care (formerly OCO),Community Care - Prestwich INT,1175.8
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,I Care GB Limited,45246,Health and Adult Care (formerly OCO),Community Care - Whitefield INT,1183.61
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,United Response Services Ltd,45239,Health and Adult Care (formerly OCO),Community Care - Hospital Social Work Team,1191.68
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,United Response Services Ltd,45239,Health and Adult Care (formerly OCO),Community Care - Learning Disability Team,1191.68
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Creative Support Ltd,45247,Health and Adult Care (formerly OCO),Community Care - Community Mental Health Team,1192.8
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Creative Support Ltd,45247,Health and Adult Care (formerly OCO),Community Care - Community Mental Health Team,1192.8
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Creative Support Ltd,45247,Health and Adult Care (formerly OCO),Community Care - Community Mental Health Team,1192.8
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Creative Support Ltd,45239,Health and Adult Care (formerly OCO),Community Care - Learning Disability Team,1192.8
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Creative Support Ltd,45247,Health and Adult Care (formerly OCO),Community Care - Learning Disability Team,1192.8
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Creative Support Ltd,45247,Health and Adult Care (formerly OCO),Community Care - Learning Disability Team,1192.8
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Langdon Community,45239,Health and Adult Care (formerly OCO),Community Care - Learning Disability Team,1192.8
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Langdon Community,45239,Health and Adult Care (formerly OCO),Community Care - Learning Disability Team,1192.8
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,The Focus Foundation,45239,Health and Adult Care (formerly OCO),Community Care - Learning Disability Team,1192.8
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Next Chapter Healthcare Ltd,45239,Health and Adult Care (formerly OCO),Community Care - Prestwich INT,1193
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Next Chapter Healthcare Ltd,45239,Health and Adult Care (formerly OCO),Community Care - Bury East INT,1193
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Next Chapter Healthcare Ltd,45239,Health and Adult Care (formerly OCO),Community Care - Bury West INT,1193
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Next Chapter Healthcare Ltd,45239,Health and Adult Care (formerly OCO),Community Care - Bury West INT,1193
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Build - Bury Independent Living Development,45239,Health and Adult Care (formerly OCO),Community Care - Learning Disability Team,1193.02
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Independent Clinical Services Ltd t/a Thornbury Nursing Services,45246,Children & Young People,Short Breaks Service,1196.31
Bury Metropolitan Borough Council,Health and Safety,Reactec Limited,45246,Department of Operations,HNS Maintenance,1197
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Right Care NW Ltd,45246,Health and Adult Care (formerly OCO),Community Care - Bury West INT,1200.54
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Swiis Foster Care Ltd,45257,Children & Young People,Independent Foster Agency,1202.19
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Specialist Care Team Ltd,45246,Health and Adult Care (formerly OCO),Community Care - Prestwich INT,1206.58
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Care Connect Bury Ltd T/A Care Connect,45257,Health and Adult Care (formerly OCO),FALCON & GRIFFIN HOME CARE,1208.91
Bury Metropolitan Borough Council,Non Proclass Spend,Redacted,45245,Health and Adult Care (formerly OCO),Community Care - North INT,1209.6
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Right Care NW Ltd,45246,Health and Adult Care (formerly OCO),Community Care - Bury West INT,1209.81
Bury Metropolitan Borough Council,Utilities (not telephones - see - ICT),NPower Ltd,45252,Department of Operations,Libraries,1210.37
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Right Care NW Ltd,45246,Health and Adult Care (formerly OCO),Community Care - Bury West INT,1211.82
Bury Metropolitan Borough Council,Consultancy,WSP UK Ltd,45253,"Business, Growth & Infrastructure",Building Regulations - Chargeable,1212.5
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Care Connect Bury Ltd T/A Care Connect,45246,Health and Adult Care (formerly OCO),Community Care - Bury West INT,1212.63
Bury Metropolitan Borough Council,Utilities (not telephones - see - ICT),Water Plus Ltd,45233,Health and Adult Care (formerly OCO),CHOICES FOR LIVING WELL,1213.17
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,"Next Stage ""A Way Forward"" Ltd",45239,Health and Adult Care (formerly OCO),Community Care - Community Mental Health Team,1214.68
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,"Next Stage ""A Way Forward"" Ltd",45239,Health and Adult Care (formerly OCO),Community Care - Community Mental Health Team,1214.68
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,"Next Stage ""A Way Forward"" Ltd",45239,Health and Adult Care (formerly OCO),Community Care - Community Mental Health Team,1214.68
