Auth,Proclass,Supplier,Date,Dept,Cost Code,Invoiced
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,1 Homecare Ltd,45156,Health and Adult Care (formerly OCO),Community Care - Rapid Response,537.8
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,1 Homecare Ltd,45156,Health and Adult Care (formerly OCO),Community Care - Rapid Response,523.3
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,1 Homecare Ltd,45162,Health and Adult Care (formerly OCO),Community Care - Bury East INT,607.32
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,1 Homecare Ltd,45162,Health and Adult Care (formerly OCO),Community Care - Choices for Living Well,1722.02
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,1 Homecare Ltd,45162,Health and Adult Care (formerly OCO),Community Care - Hospital Social Work Team,1927.15
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,1 Homecare Ltd,45162,Health and Adult Care (formerly OCO),Community Care - Bury East INT,852.75
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,1 Homecare Ltd,45162,Health and Adult Care (formerly OCO),Community Care - Bury East INT,2373.27
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,1 Homecare Ltd,45162,Health and Adult Care (formerly OCO),Community Care - Bury East INT,586.37
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,1 Homecare Ltd,45162,Health and Adult Care (formerly OCO),Community Care - Bury East INT,516.65
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,1 Homecare Ltd,45162,Health and Adult Care (formerly OCO),Community Care - Bury East INT,1364.96
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,1 Homecare Ltd,45162,Health and Adult Care (formerly OCO),Community Care - Bury East INT,677.04
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,1 Homecare Ltd,45162,Health and Adult Care (formerly OCO),Community Care - Bury East INT,539.62
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,1 Homecare Ltd,45162,Health and Adult Care (formerly OCO),Community Care - Bury East INT,541.23
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,1 Homecare Ltd,45162,Health and Adult Care (formerly OCO),Community Care - Hospital Social Work Team,4419.3
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,1 Homecare Ltd,45162,Health and Adult Care (formerly OCO),Community Care - Bury East INT,1059.49
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,1 Homecare Ltd,45162,Health and Adult Care (formerly OCO),Community Care - Bury East INT,3167.98
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,1 Homecare Ltd,45162,Health and Adult Care (formerly OCO),Community Care - Bury East INT,843.48
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,1 Homecare Ltd,45162,Health and Adult Care (formerly OCO),Community Care - Bury East INT,519.87
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,1 Homecare Ltd,45162,Health and Adult Care (formerly OCO),Community Care - Choices for Living Well,847.11
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,1 Homecare Ltd,45162,Health and Adult Care (formerly OCO),Community Care - Bury East INT,587.57
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,1 Homecare Ltd,45162,Health and Adult Care (formerly OCO),Community Care - Bury East INT,2073.03
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,1 Homecare Ltd,45162,Health and Adult Care (formerly OCO),Community Care - Bury East INT,3061.59
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,1 Homecare Ltd,45162,Health and Adult Care (formerly OCO),Community Care - Bury East INT,532.36
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,1 Homecare Ltd,45162,Health and Adult Care (formerly OCO),Community Care - Rapid Response,4453.96
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,1 Homecare Ltd,45162,Health and Adult Care (formerly OCO),Community Care - Older Peoples Mental Health Team,1443.14
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,1 Homecare Ltd,45162,Health and Adult Care (formerly OCO),Community Care - Rapid Response,1458.86
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,365 Support Limited,45154,Health and Adult Care (formerly OCO),Community Care - North INT,1502.76
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,3one3 Group,45152,Children & Young People,Youth Service,1109.98
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,4 Pure Heart Limited,45140,Children & Young People,Childrens Residential,15714.38
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,4 Pure Heart Limited,45140,Children & Young People,Childrens Residential,22142.85
Bury Metropolitan Borough Council,Non Proclass Spend,Aaron Mitchell Wall,45160,Health and Adult Care (formerly OCO),Community Care - Community Mental Health Team,573.72
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Abbey Healthcare (Farnworth) Ltd,45154,Health and Adult Care (formerly OCO),Community Care - Choices for Living Well,2612
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Abbey Healthcare (Farnworth) Ltd,45154,Health and Adult Care (formerly OCO),Community Care - Choices for Living Well,2612
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Abbeycliffe Care Home,45154,Health and Adult Care (formerly OCO),Community Care - Older Peoples Mental Health Team,2651.4
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Abbeycliffe Care Home,45154,Health and Adult Care (formerly OCO),Community Care - Older Peoples Mental Health Team,2651.4
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Abbeycliffe Care Home,45154,Health and Adult Care (formerly OCO),Community Care - Reviewing Team,2651.4
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Abbeycliffe Care Home,45154,Health and Adult Care (formerly OCO),Community Care - Reviewing Team,2530.8
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Abbeycliffe Care Home,45154,Health and Adult Care (formerly OCO),Community Care - Older Peoples Mental Health Team,2530.8
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Abbeycliffe Care Home,45154,Health and Adult Care (formerly OCO),Community Care - Older Peoples Mental Health Team,2651.4
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Abbeycliffe Care Home,45154,Health and Adult Care (formerly OCO),Community Care - Whitefield INT,2651.4
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Abbeycliffe Care Home,45154,Health and Adult Care (formerly OCO),Community Care - Whitefield INT,2530.8
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Abbeycliffe Care Home,45154,Health and Adult Care (formerly OCO),Community Care - Whitefield INT,2530.8
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Abbeycliffe Care Home,45154,Health and Adult Care (formerly OCO),Community Care - Whitefield INT,2651.4
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Abbeycliffe Care Home,45154,Health and Adult Care (formerly OCO),Community Care - Older Peoples Mental Health Team,2530.8
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Abbeycliffe Care Home,45154,Health and Adult Care (formerly OCO),Community Care - Older Peoples Mental Health Team,2651.4
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Abbeycliffe Care Home,45154,Health and Adult Care (formerly OCO),Community Care - North INT,2530.8
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Abbeycliffe Care Home,45154,Health and Adult Care (formerly OCO),Community Care - Bury West INT,2651.4
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Abbeycliffe Care Home,45154,Health and Adult Care (formerly OCO),Community Care - Bury West INT,2530.8
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Abbeycliffe Care Home,45154,Health and Adult Care (formerly OCO),Community Care - Bury West INT,2651.4
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Abbeycliffe Care Home,45154,Health and Adult Care (formerly OCO),Community Care - Bury West INT,2530.8
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Abbeycliffe Care Home,45154,Health and Adult Care (formerly OCO),Community Care - North INT,2530.8
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Abbeycliffe Care Home,45154,Health and Adult Care (formerly OCO),Community Care - Choices for Living Well,2530.8
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Abbeycliffe Care Home,45154,Health and Adult Care (formerly OCO),Community Care - Bury West INT,2651.4
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Abbeycliffe Care Home,45154,Health and Adult Care (formerly OCO),Community Care - Hospital Social Work Team,2530.8
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Abbeycliffe Care Home,45154,Health and Adult Care (formerly OCO),Community Care - Bury East INT,2530.8
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Abbeycliffe Care Home,45154,Health and Adult Care (formerly OCO),Community Care - Bury West INT,2530.8
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Abbeycliffe Care Home,45154,Health and Adult Care (formerly OCO),Community Care - Bury West INT,2530.8
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Abbeywood Nursing Home,45154,Health and Adult Care (formerly OCO),Community Care - Bury West INT,2530.8
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Abbeywood Nursing Home,45154,Health and Adult Care (formerly OCO),Community Care - Bury West INT,2651.4
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Abbeywood Nursing Home,45154,Health and Adult Care (formerly OCO),Community Care - Choices for Living Well,2651.4
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Abbeywood Nursing Home,45154,Health and Adult Care (formerly OCO),Community Care - North INT,2530.8
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Abbeywood Nursing Home,45154,Health and Adult Care (formerly OCO),Community Care - North INT,2530.8
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Abbeywood Nursing Home,45154,Health and Adult Care (formerly OCO),Community Care - North INT,2651.4
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Abbeywood Nursing Home,45154,Health and Adult Care (formerly OCO),Community Care - North INT,2651.4
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Abbeywood Nursing Home,45154,Health and Adult Care (formerly OCO),Community Care - North INT,2651.4
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Abbeywood Nursing Home,45154,Health and Adult Care (formerly OCO),Community Care - North INT,2651.4
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Abbeywood Nursing Home,45154,Health and Adult Care (formerly OCO),Community Care - Choices for Living Well,2530.8
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Abbeywood Nursing Home,45154,Health and Adult Care (formerly OCO),Community Care - Bury West INT,2530.8
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Abbeywood Nursing Home,45154,Health and Adult Care (formerly OCO),Community Care - Hospital Social Work Team,2530.8
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Abbeywood Nursing Home,45154,Health and Adult Care (formerly OCO),Community Care - Choices for Living Well,2530.8
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Abbeywood Nursing Home,45154,Health and Adult Care (formerly OCO),Community Care - North INT,2530.8
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Abbeywood Nursing Home,45154,Health and Adult Care (formerly OCO),Community Care - North INT,2530.8
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Abbeywood Nursing Home,45154,Health and Adult Care (formerly OCO),Community Care - North INT,1230.98
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Abbeywood Nursing Home,45154,Health and Adult Care (formerly OCO),Community Care - North INT,2651.4
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Abbeywood Nursing Home,45154,Health and Adult Care (formerly OCO),Community Care - North INT,2530.8
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Abbeywood Nursing Home,45154,Health and Adult Care (formerly OCO),Community Care - North INT,2530.8
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Abbeywood Nursing Home,45154,Health and Adult Care (formerly OCO),Community Care - Bury West INT,2169.28
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Abbeywood Nursing Home,45154,Health and Adult Care (formerly OCO),Community Care - Bury West INT,2530.8
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Abbeywood Nursing Home,45154,Health and Adult Care (formerly OCO),Community Care - Choices for Living Well,2651.4
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Abbeywood Nursing Home,45154,Health and Adult Care (formerly OCO),Community Care - Choices for Living Well,2530.8
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Abbeywood Nursing Home,45154,Health and Adult Care (formerly OCO),Community Care - Older Peoples Mental Health Team,2530.8
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Abbeywood Nursing Home,45154,Health and Adult Care (formerly OCO),Community Care - Older Peoples Mental Health Team,2530.8
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Abbeywood Nursing Home,45154,Health and Adult Care (formerly OCO),Community Care - Older Peoples Mental Health Team,2530.8
Bury Metropolitan Borough Council,Building Construction Materials and Services,ABM (Lancashire) Limited,45145,Department of Operations,Property Maintenance (Fees-Variable Oncost),1700
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Access to Care Limited,45154,Health and Adult Care (formerly OCO),Community Care - North INT,799.96
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Access to Care Limited,45154,Health and Adult Care (formerly OCO),Community Care - North INT,2000.04
Bury Metropolitan Borough Council,Education,Access To Music Ltd,45156,Children & Young People,Post - 16 Commissioned Place,1824
Bury Metropolitan Borough Council,Education,Access To Music Ltd,45156,Children & Young People,Post - 16 Commissioned Place,1476.67
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Accomplish Group Lifestyles Limited,45154,Health and Adult Care (formerly OCO),Community Care - Learning Disability Team,18742.8
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Accomplish Group Lifestyles Limited,45167,Health and Adult Care (formerly OCO),Community Care - Bury West INT,1310.4
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Accomplish Group Lifestyles Limited,45167,Health and Adult Care (formerly OCO),Community Care - Bury West INT,8620.96
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Accomplish Group Lifestyles Limited,45167,Health and Adult Care (formerly OCO),Community Care - Bury West INT,8620.96
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Accomplish Group Lifestyles Limited,45167,Health and Adult Care (formerly OCO),Community Care - Bury West INT,567.04
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Accomplish Group Lifestyles Limited,45167,Health and Adult Care (formerly OCO),Community Care - Bury West INT,721.72
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Accomplish Group Lifestyles Limited,45167,Health and Adult Care (formerly OCO),Community Care - Bury West INT,721.72
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Accomplish Group Lifestyles Limited,45167,Health and Adult Care (formerly OCO),Community Care - Bury West INT,721.72
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Accomplish Group Lifestyles Limited,45167,Health and Adult Care (formerly OCO),Community Care - Bury West INT,721.72
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Accomplish Group Lifestyles Limited,45167,Health and Adult Care (formerly OCO),Community Care - Bury West INT,721.72
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Accomplish Group Lifestyles Limited,45167,Health and Adult Care (formerly OCO),Community Care - Bury West INT,1082.56
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Accomplish Group Lifestyles Limited,45167,Health and Adult Care (formerly OCO),Community Care - Bury West INT,1443.44
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Accomplish Group Lifestyles Limited,45167,Health and Adult Care (formerly OCO),Community Care - Bury West INT,1443.44
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Accomplish Group Lifestyles Limited,45167,Health and Adult Care (formerly OCO),Community Care - Bury West INT,1864.26
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Accomplish Group Lifestyles Limited,45167,Health and Adult Care (formerly OCO),Community Care - Bury West INT,1310.4
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Accomplish Group Lifestyles Limited,45167,Health and Adult Care (formerly OCO),Community Care - Bury West INT,8620.96
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Accomplish Group Lifestyles Limited,45167,Health and Adult Care (formerly OCO),Community Care - Bury West INT,1310.4
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Accomplish Group Lifestyles Limited,45167,Health and Adult Care (formerly OCO),Community Care - Bury West INT,8620.96
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Accomplish Group Lifestyles Limited,45167,Health and Adult Care (formerly OCO),Community Care - Bury West INT,1310.4
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Accomplish Group Lifestyles Limited,45167,Health and Adult Care (formerly OCO),Community Care - Bury West INT,8620.96
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Accomplish Group Lifestyles Limited,45167,Health and Adult Care (formerly OCO),Community Care - Bury West INT,4745.44
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Accomplish Group Lifestyles Limited,45167,Health and Adult Care (formerly OCO),Community Care - Bury West INT,4745.44
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Accomplish Group Lifestyles Limited,45167,Health and Adult Care (formerly OCO),Community Care - Bury West INT,4745.44
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Accomplish Group Lifestyles Limited,45167,Health and Adult Care (formerly OCO),Community Care - Bury West INT,4745.44
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Accomplish Group Lifestyles Limited,45167,Health and Adult Care (formerly OCO),Community Care - Bury West INT,4745.44
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Accomplish Group Lifestyles Limited,45167,Health and Adult Care (formerly OCO),Community Care - Bury West INT,3954.56
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Accomplish Group Lifestyles Limited,45167,Health and Adult Care (formerly OCO),Community Care - Bury West INT,3954.56
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Accomplish Group Lifestyles Limited,45167,Health and Adult Care (formerly OCO),Community Care - Bury West INT,3954.56
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Accomplish Group Lifestyles Limited,45167,Health and Adult Care (formerly OCO),Community Care - Bury West INT,1694.81
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Accomplish Group Lifestyles Limited,45167,Health and Adult Care (formerly OCO),Community Care - Bury West INT,2259.75
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Accomplish Group Lifestyles Limited,45167,Health and Adult Care (formerly OCO),Community Care - Bury West INT,3954.56
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Accomplish Group Lifestyles Limited,45167,Health and Adult Care (formerly OCO),Community Care - Bury West INT,1553.58
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Accomplish Group Lifestyles Limited,45167,Health and Adult Care (formerly OCO),Community Care - Bury West INT,3954.56
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Accomplish Group Lifestyles Limited,45167,Health and Adult Care (formerly OCO),Community Care - Bury West INT,3954.56
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Accomplish Group Lifestyles Limited,45167,Health and Adult Care (formerly OCO),Community Care - Bury West INT,3954.56
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Accomplish Group Lifestyles Limited,45167,Health and Adult Care (formerly OCO),Community Care - Bury West INT,3954.56
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Accomplish Group Lifestyles Limited,45167,Health and Adult Care (formerly OCO),Community Care - Bury West INT,3954.56
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Accomplish Group Lifestyles Limited,45167,Health and Adult Care (formerly OCO),Community Care - Bury West INT,4745.44
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Accomplish Group Lifestyles Limited,45167,Health and Adult Care (formerly OCO),Community Care - Bury West INT,4745.44
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Accomplish Group Lifestyles Limited,45167,Health and Adult Care (formerly OCO),Community Care - Bury West INT,4745.44
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Accomplish Group Lifestyles Limited,45167,Health and Adult Care (formerly OCO),Community Care - Bury West INT,3954.56
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Accomplish Group Lifestyles Limited,45167,Health and Adult Care (formerly OCO),Community Care - Bury West INT,3954.56
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Accomplish Group Lifestyles Limited,45167,Health and Adult Care (formerly OCO),Community Care - Bury West INT,748.8
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Accomplish Group Lifestyles Limited,45167,Health and Adult Care (formerly OCO),Community Care - Bury West INT,4926.23
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Accomplish Group Lifestyles Limited,45167,Health and Adult Care (formerly OCO),Community Care - Bury West INT,1310.4
Bury Metropolitan Borough Council,Education,Acorn Care & Education Ltd,45141,Children & Young People,Independent Fees,12038.36
Bury Metropolitan Borough Council,Education,Acorn Care & Education Ltd,45141,Children & Young People,Independent Fees,23373
Bury Metropolitan Borough Council,Education,Acorn Care & Education Ltd,45141,Children & Young People,Independent Fees,16729.62
Bury Metropolitan Borough Council,Education,Acorn Care & Education Ltd,45141,Children & Young People,Independent Fees,11523.62
Bury Metropolitan Borough Council,Education,Acorn Care & Education Ltd,45141,Children & Young People,Independent Fees,17596.66
Bury Metropolitan Borough Council,Education,Acorn Care & Education Ltd,45141,Children & Young People,Independent Fees,21411.62
Bury Metropolitan Borough Council,Education,Acorn Care & Education Ltd,45141,Children & Young People,Independent Fees,24373.34
Bury Metropolitan Borough Council,Education,Acorn Care & Education Ltd,45141,Children & Young People,Independent Fees,23373
Bury Metropolitan Borough Council,Education,Acorn Care & Education Ltd,45141,Children & Young People,Independent Fees,11853.6
Bury Metropolitan Borough Council,Education,Acorn Care & Education Ltd,45141,Children & Young People,Independent Fees,15782.66
Bury Metropolitan Borough Council,Education,Acorn Care & Education Ltd,45141,Children & Young People,Independent Fees,18652.46
Bury Metropolitan Borough Council,Education,Acorn Care & Education Ltd,45141,Children & Young People,Independent Fees,21111.66
Bury Metropolitan Borough Council,Education,Acorn Care & Education Ltd,45141,Children & Young People,Independent Fees,25835.74
Bury Metropolitan Borough Council,Education,Acorn Care & Education Ltd,45141,Children & Young People,Independent Fees,11179.35
Bury Metropolitan Borough Council,Education,Acorn Care & Education Ltd,45141,Children & Young People,Independent Fees,13537.26
Bury Metropolitan Borough Council,Education,Acorn Care & Education Ltd,45141,Children & Young People,Independent Fees,12844.66
Bury Metropolitan Borough Council,Education,Acorn Care & Education Ltd,45141,Children & Young People,Independent Fees,16729.62
Bury Metropolitan Borough Council,Education,Acorn Care & Education Ltd,45141,Children & Young People,Independent Fees,25000
Bury Metropolitan Borough Council,Education,Acorn Care & Education Ltd,45141,Children & Young People,Independent Fees,25833.34
Bury Metropolitan Borough Council,Education,Acorn Care & Education Ltd,45154,Children & Young People,Independent Fees,10918.38
Bury Metropolitan Borough Council,Education,Acorn Care & Education Ltd,45156,Children & Young People,Independent Fees,24373.34
Bury Metropolitan Borough Council,Education,Acorn Care & Education Ltd,45156,Children & Young People,Independent Fees,21666.66
Bury Metropolitan Borough Council,Education,Acorn Care & Education Ltd,45156,Children & Young People,Independent Fees,2234
Bury Metropolitan Borough Council,Education,Acorn Care & Education Ltd,45156,Children & Young People,Independent Fees,24373.33
Bury Metropolitan Borough Council,Education,Acorn Care & Education Ltd,45156,Children & Young People,Independent Fees,11523.62
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Action For Children,45145,Children & Young People,Short Breaks Service,114539.23
Bury Metropolitan Borough Council,Education,Adele Johnston Coaching Limited,45153,Health and Adult Care (formerly OCO),Public Health,6666
Bury Metropolitan Borough Council,Education,Adele Johnston Coaching Limited,45155,Health and Adult Care (formerly OCO),Public Health,6666
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Adlington Manor,45154,Health and Adult Care (formerly OCO),Community Care - Whitefield INT,5200
Bury Metropolitan Borough Council,Housing Management,Adullam Homes Housing Association,45140,"Business, Growth & Infrastructure",Homeless Prevention & RSI,16666.67
Bury Metropolitan Borough Council,Housing Management,Adullam Homes Housing Association,45162,Health and Adult Care (formerly OCO),Substance Misuse,3716.16
Bury Metropolitan Borough Council,Housing Management,Adullam Homes Housing Association,45162,Health and Adult Care (formerly OCO),Substance Misuse,3716.16
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Advinia Care Homes Ltd,45154,Health and Adult Care (formerly OCO),Community Care - Whitefield INT,2530.8
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Advinia Care Homes Ltd,45154,Health and Adult Care (formerly OCO),Community Care - Older Peoples Mental Health Team,2651.4
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Advinia Care Homes Ltd,45154,Health and Adult Care (formerly OCO),Community Care - Reviewing Team,2651.4
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Advinia Care Homes Ltd,45154,Health and Adult Care (formerly OCO),Community Care - Older Peoples Mental Health Team,2367.3
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Advinia Care Homes Ltd,45154,Health and Adult Care (formerly OCO),Community Care - Older Peoples Mental Health Team,2651.4
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Advinia Care Homes Ltd,45154,Health and Adult Care (formerly OCO),Community Care - Older Peoples Mental Health Team,2651.4
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Advinia Care Homes Ltd,45154,Health and Adult Care (formerly OCO),Community Care - Older Peoples Mental Health Team,2651.4
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Advinia Care Homes Ltd,45154,Health and Adult Care (formerly OCO),Community Care - Older Peoples Mental Health Team,2530.8
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Advinia Care Homes Ltd,45154,Health and Adult Care (formerly OCO),Community Care - Older Peoples Mental Health Team,2651.4
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Advinia Care Homes Ltd,45154,Health and Adult Care (formerly OCO),Community Care - Older Peoples Mental Health Team,3018.44
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Advinia Care Homes Ltd,45154,Health and Adult Care (formerly OCO),Community Care - Bury West INT,2530.8
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Advinia Care Homes Ltd,45154,Health and Adult Care (formerly OCO),Community Care - Hospital Social Work Team,1057.65
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Advinia Care Homes Ltd,45154,Health and Adult Care (formerly OCO),Community Care - Hospital Social Work Team,1410.19
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Advinia Care Homes Ltd,45154,Health and Adult Care (formerly OCO),Community Care - Hospital Social Work Team,2467.84
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Advinia Care Homes Ltd,45154,Health and Adult Care (formerly OCO),Community Care - North INT,2651.4
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Advinia Care Homes Ltd,45154,Health and Adult Care (formerly OCO),Community Care - Bury East INT,2530.8
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Advinia Care Homes Ltd,45154,Health and Adult Care (formerly OCO),Community Care - Bury East INT,2651.4
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Advinia Care Homes Ltd,45154,Health and Adult Care (formerly OCO),Community Care - Bury East INT,2651.4
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Advinia Care Homes Ltd,45154,Health and Adult Care (formerly OCO),Community Care - North INT,2651.4
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Advinia Care Homes Ltd,45154,Health and Adult Care (formerly OCO),Community Care - North INT,2651.4
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Advinia Care Homes Ltd,45154,Health and Adult Care (formerly OCO),Community Care - Bury East INT,3018.44
