Auth,Proclass,Supplier,Date,Dept,Cost Code,Invoiced
Bury Metropolitan Borough Council,Art & Leisure Services,Fairways Lodge & Leisure Club,45182,"Business, Growth & Infrastructure",Homelessness & Housing Needs Teams,500
Bury Metropolitan Borough Council,Art & Leisure Services,Fairways Lodge & Leisure Club,45182,"Business, Growth & Infrastructure",Homelessness & Housing Needs Teams,500
Bury Metropolitan Borough Council,Art & Leisure Services,Fairways Lodge & Leisure Club,45182,"Business, Growth & Infrastructure",Homelessness & Housing Needs Teams,500
Bury Metropolitan Borough Council,Art & Leisure Services,Fairways Lodge & Leisure Club,45181,"Business, Growth & Infrastructure",Homelessness & Housing Needs Teams,500
Bury Metropolitan Borough Council,Art & Leisure Services,Fairways Lodge & Leisure Club,45181,"Business, Growth & Infrastructure",Homelessness & Housing Needs Teams,500
Bury Metropolitan Borough Council,Building Construction Materials and Services,Bury Property Solutions,45195,Health and Adult Care (formerly OCO),CHOICES FOR LIVING WELL,500
Bury Metropolitan Borough Council,Education,AC Education Limited,45191,Children & Young People,Fostering Services,500
Bury Metropolitan Borough Council,Legal Services,Redacted,45175,Children & Young People,Safeguarding Team - External Legal,500
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Premier Care Limited,45189,Health and Adult Care (formerly OCO),Community Care - Choices for Living Well,500.3
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Premier Care Limited,45189,Health and Adult Care (formerly OCO),Community Care - Choices for Living Well,500.3
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Lifeways Community Care Ltd,45182,Health and Adult Care (formerly OCO),Community Care - Prestwich INT,501.07
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Lifeways Community Care Ltd,45182,Health and Adult Care (formerly OCO),Community Care - Bury West INT,501.08
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Lifeways Community Care Ltd,45182,Health and Adult Care (formerly OCO),Community Care - Bury West INT,501.08
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Lifeways Community Care Ltd,45182,Health and Adult Care (formerly OCO),Community Care - Bury West INT,501.08
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Lifeways Community Care Ltd,45182,Health and Adult Care (formerly OCO),Community Care - Bury West INT,501.08
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Lifeways Community Care Ltd,45182,Health and Adult Care (formerly OCO),Community Care - Bury West INT,501.08
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Lifeways Community Care Ltd,45182,Health and Adult Care (formerly OCO),Community Care - Bury West INT,501.08
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Lifeways Community Care Ltd,45182,Health and Adult Care (formerly OCO),Community Care - Bury West INT,501.08
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Lifeways Community Care Ltd,45182,Health and Adult Care (formerly OCO),Community Care - Bury West INT,501.08
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Lifeways Community Care Ltd,45182,Health and Adult Care (formerly OCO),Community Care - Bury West INT,501.08
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Lifeways Community Care Ltd,45182,Health and Adult Care (formerly OCO),Community Care - Bury West INT,501.08
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Lifeways Community Care Ltd,45182,Health and Adult Care (formerly OCO),Community Care - Bury West INT,501.08
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Lifeways Community Care Ltd,45182,Health and Adult Care (formerly OCO),Community Care - Bury West INT,501.08
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Lifeways Community Care Ltd,45182,Health and Adult Care (formerly OCO),Community Care - Bury West INT,501.08
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Lifeways Community Care Ltd,45182,Health and Adult Care (formerly OCO),Community Care - Learning Disability Team,501.08
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Lifeways Community Care Ltd,45182,Health and Adult Care (formerly OCO),Community Care - Hospital Social Work Team,501.08
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Lifeways Community Care Ltd,45182,Health and Adult Care (formerly OCO),Community Care - Learning Disability Team,501.08
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Lifeways Community Care Ltd,45182,Health and Adult Care (formerly OCO),Community Care - Learning Disability Team,501.08
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Lifeways Community Care Ltd,45182,Health and Adult Care (formerly OCO),Community Care - Learning Disability Team,501.08
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Lifeways Community Care Ltd,45182,Health and Adult Care (formerly OCO),Community Care - Learning Disability Team,501.08
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Lifeways Community Care Ltd,45182,Health and Adult Care (formerly OCO),Community Care - Reviewing Team,501.08
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Lifeways Community Care Ltd,45182,Health and Adult Care (formerly OCO),Community Care - Reviewing Team,501.08
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Lifeways Community Care Ltd,45182,Health and Adult Care (formerly OCO),Community Care - Whitefield INT,501.08
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,I Care GB Limited,45189,Health and Adult Care (formerly OCO),Community Care - Whitefield INT,501.33
Bury Metropolitan Borough Council,Housing Management,Right - Step Limited,45184,Children & Young People,Through Care Support Costs,501.5
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Care Connect Bury Ltd T/A Care Connect,45189,Health and Adult Care (formerly OCO),Community Care - Disability,501.74
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,KV Care Limited,45189,Health and Adult Care (formerly OCO),Community Care - Community Mental Health Team,502
Bury Metropolitan Borough Council,Utilities,Integrated Water Services Ltd,45180,Department of Operations,Property Maintenance (Fees-Variable Oncost),502.09
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,I Care GB Limited,45189,Health and Adult Care (formerly OCO),Community Care - Whitefield INT,502.54
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,I Care GB Limited,45189,Health and Adult Care (formerly OCO),Community Care - Whitefield INT,505.36
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,"Next Stage ""A Way Forward"" Ltd",45189,Health and Adult Care (formerly OCO),Community Care - Community Mental Health Team,506.12
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,"Next Stage ""A Way Forward"" Ltd",45189,Health and Adult Care (formerly OCO),Community Care - Community Mental Health Team,506.12
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,"Next Stage ""A Way Forward"" Ltd",45189,Health and Adult Care (formerly OCO),Community Care - Community Mental Health Team,506.12
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,"Next Stage ""A Way Forward"" Ltd",45189,Health and Adult Care (formerly OCO),Community Care - Community Mental Health Team,506.12
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,"Next Stage ""A Way Forward"" Ltd",45189,Health and Adult Care (formerly OCO),Community Care - Community Mental Health Team,506.12
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,"Next Stage ""A Way Forward"" Ltd",45189,Health and Adult Care (formerly OCO),Community Care - Community Mental Health Team,506.12
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,"Next Stage ""A Way Forward"" Ltd",45189,Health and Adult Care (formerly OCO),Community Care - Community Mental Health Team,506.12
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,"Next Stage ""A Way Forward"" Ltd",45182,Health and Adult Care (formerly OCO),Community Care - Community Mental Health Team,506.12
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,"Next Stage ""A Way Forward"" Ltd",45182,Health and Adult Care (formerly OCO),Community Care - Community Mental Health Team,506.12
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,"Next Stage ""A Way Forward"" Ltd",45182,Health and Adult Care (formerly OCO),Community Care - Community Mental Health Team,506.12
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,"Next Stage ""A Way Forward"" Ltd",45182,Health and Adult Care (formerly OCO),Community Care - Community Mental Health Team,506.12
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,"Next Stage ""A Way Forward"" Ltd",45182,Health and Adult Care (formerly OCO),Community Care - Community Mental Health Team,506.12
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,"Next Stage ""A Way Forward"" Ltd",45182,Health and Adult Care (formerly OCO),Community Care - Community Mental Health Team,506.12
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,"Next Stage ""A Way Forward"" Ltd",45182,Health and Adult Care (formerly OCO),Community Care - Community Mental Health Team,506.12
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Right Care NW Ltd,45189,Health and Adult Care (formerly OCO),Community Care - North INT,506.37
Bury Metropolitan Borough Council,Catering,School Grid Ltd,45183,Department of Operations,Catering Overheads,506.42
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Angel Care Services UK,45189,Health and Adult Care (formerly OCO),Community Care - Choices for Living Well,506.78
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,"Next Stage ""A Way Forward"" Ltd",45189,Health and Adult Care (formerly OCO),Community Care - Community Mental Health Team,506.94
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Persona Group Ltd,45189,Health and Adult Care (formerly OCO),Community Care - Learning Disability Team,507
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Persona Group Ltd,45189,Health and Adult Care (formerly OCO),Community Care - Learning Disability Team,507
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Persona Group Ltd,45189,Health and Adult Care (formerly OCO),Community Care - Learning Disability Team,507
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Persona Group Ltd,45189,Health and Adult Care (formerly OCO),Community Care - Learning Disability Team,507
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Persona Group Ltd,45189,Health and Adult Care (formerly OCO),Community Care - Learning Disability Team,507
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Persona Group Ltd,45189,Health and Adult Care (formerly OCO),Community Care - Learning Disability Team,507
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Persona Group Ltd,45189,Health and Adult Care (formerly OCO),Community Care - Learning Disability Team,507
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Persona Group Ltd,45189,Health and Adult Care (formerly OCO),Community Care - Learning Disability Team,507
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Persona Group Ltd,45182,Health and Adult Care (formerly OCO),Community Care - Learning Disability Team,507
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Persona Group Ltd,45189,Health and Adult Care (formerly OCO),Community Care - Bury East INT,507
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Persona Group Ltd,45182,Health and Adult Care (formerly OCO),Community Care - Learning Disability Team,507
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Persona Group Ltd,45182,Health and Adult Care (formerly OCO),Community Care - Learning Disability Team,507
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,I Care GB Limited,45189,Health and Adult Care (formerly OCO),Community Care - Whitefield INT,508.99
Bury Metropolitan Borough Council,Stationery,Newsquest Media Group Ltd,45194,Department of Operations,Traffic Management Works account,510.51
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Homecare Services Bury,45189,Health and Adult Care (formerly OCO),Community Care - North INT,510.8
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Redacted,45188,Health and Adult Care (formerly OCO),Community Care - Prestwich INT,510.9
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,I Care GB Limited,45189,Health and Adult Care (formerly OCO),Community Care - Whitefield INT,511
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Angel Care Services UK,45189,Health and Adult Care (formerly OCO),Community Care - Prestwich INT,511.22
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Outreach Community & Residential Services,45182,Health and Adult Care (formerly OCO),Community Care - Learning Disability Team,511.29
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Outreach Community & Residential Services,45182,Health and Adult Care (formerly OCO),Community Care - Learning Disability Team,511.29
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Outreach Community & Residential Services,45182,Health and Adult Care (formerly OCO),Community Care - Reviewing Team,511.29
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,The Abbeyfield Society - Downing House,45182,Health and Adult Care (formerly OCO),Community Care - North INT,511.32
Bury Metropolitan Borough Council,Catering,School Grid Ltd,45190,Department of Operations,Catering Primary,512.31
Bury Metropolitan Borough Council,Healthcare,Grace Specialist HealthCare Limited,45182,Health and Adult Care (formerly OCO),Community Care - Community Mental Health Team,512.4
Bury Metropolitan Borough Council,Utilities,Corona Energy Retail 4 Limited,45198,Department of Operations,General,515.4
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Care Connect Bury Ltd T/A Care Connect,45189,Health and Adult Care (formerly OCO),Community Care - Bury West INT,516.85
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Specialist Care Team Ltd,45189,Health and Adult Care (formerly OCO),Community Care - Prestwich INT,516.85
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Nottingham Rehab Ltd,45180,Health and Adult Care (formerly OCO),Integrated Community Equipment Service (ICES),517.4
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Homecare Services Bury,45189,Health and Adult Care (formerly OCO),Community Care - North INT,518.06
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,I Care GB Limited,45189,Health and Adult Care (formerly OCO),Community Care - Bury West INT,518.46
Bury Metropolitan Borough Council,Utilities,Corona Energy Retail 4 Limited,45198,"Business, Growth & Infrastructure",Lettings - Managed Workspace,519.02
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Care Connect Bury Ltd T/A Care Connect,45189,Health and Adult Care (formerly OCO),Community Care - Reviewing Team,519.27
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Nottingham Rehab Ltd,45180,Health and Adult Care (formerly OCO),Integrated Community Equipment Service (ICES),519.8
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Redacted,45188,Health and Adult Care (formerly OCO),Community Care - North INT,520
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Creative Support Ltd,45189,Health and Adult Care (formerly OCO),Community Care - Learning Disability Team,521.52
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Creative Support Ltd,45182,Health and Adult Care (formerly OCO),Community Care - Learning Disability Team,521.52
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,KV Care Limited,45189,Health and Adult Care (formerly OCO),Community Care - Community Mental Health Team,522.47
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,1 Homecare Ltd,45189,Health and Adult Care (formerly OCO),Community Care - Bury East INT,522.49
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,I Care GB Limited,45189,Health and Adult Care (formerly OCO),Community Care - Bury West INT,523.09
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,I Care GB Limited,45189,Health and Adult Care (formerly OCO),Community Care - Whitefield INT,523.25
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,1 Homecare Ltd,45189,Health and Adult Care (formerly OCO),Community Care - Bury East INT,524.71
Bury Metropolitan Borough Council,Consultancy,Hanzak Ltd,45196,Health and Adult Care (formerly OCO),Local Reform & Community Voices Grant,525
Bury Metropolitan Borough Council,Healthcare,Bury GP Federation,45180,Health and Adult Care (formerly OCO),Public Health,525
Bury Metropolitan Borough Council,Healthcare,Bury GP Federation,45180,Health and Adult Care (formerly OCO),Public Health,525
Bury Metropolitan Borough Council,Passenger Transport,Smart Platforms Rental Ltd,45180,Department of Operations,Transport Fleet Management,525
Bury Metropolitan Borough Council,Passenger Transport,Smart Platforms Rental Ltd,45197,Department of Operations,Transport Fleet Management,525
Bury Metropolitan Borough Council,Passenger Transport,Smart Platforms Rental Ltd,45184,Department of Operations,Transport Fleet Management,525
Bury Metropolitan Borough Council,Passenger Transport,Smart Platforms Rental Ltd,45175,Department of Operations,Transport Fleet Management,525
Bury Metropolitan Borough Council,Passenger Transport,Smart Platforms Rental Ltd,45190,Department of Operations,Transport Fleet Management,525
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Build - Bury Independent Living Development,45182,Health and Adult Care (formerly OCO),Community Care - Bury West INT,526.24
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Lifeways Community Care Ltd,45182,Health and Adult Care (formerly OCO),Community Care - Bury West INT,526.92
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,DMD Recruitment Ltd,45195,Health and Adult Care (formerly OCO),CHOICES FOR LIVING WELL,527
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,DMD Recruitment Ltd,45175,Health and Adult Care (formerly OCO),CHOICES FOR LIVING WELL,527
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Elmar Home Care Manchester Ltd,45189,Health and Adult Care (formerly OCO),Community Care - Bury West INT,528.3
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,The Salvation Army,45182,Health and Adult Care (formerly OCO),Community Care - Choices for Living Well,528.8
Bury Metropolitan Borough Council,Housing Management,Six Town Housing,45192,Department of Operations,Ramsbottom Civic Suite,528.87
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Care Connect Bury Ltd T/A Care Connect,45189,Health and Adult Care (formerly OCO),Community Care - Choices for Living Well,528.94
Bury Metropolitan Borough Council,Facilities and Management Services,CPGM Healthcare Limited (CHL),45177,Health and Adult Care (formerly OCO),Substance Misuse,529.75
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,"Next Stage ""A Way Forward"" Ltd",45189,Health and Adult Care (formerly OCO),Community Care - Bury East INT,530.7
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,United Response Services Ltd,45182,Health and Adult Care (formerly OCO),Community Care - Learning Disability Team,530.7
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,I Care GB Limited,45189,Health and Adult Care (formerly OCO),Community Care - Whitefield INT,530.95
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Right Care NW Ltd,45189,Health and Adult Care (formerly OCO),Community Care - North INT,532.16
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Right Care NW Ltd,45189,Health and Adult Care (formerly OCO),Community Care - North INT,532.36
Bury Metropolitan Borough Council,Human Resources,NonStop Consulting Ltd,45187,Children & Young People,Safeguarding Teams,532.8
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,United Response Services Ltd,45182,Health and Adult Care (formerly OCO),Community Care - Reviewing Team,532.88
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Outreach Community & Residential Services,45182,Health and Adult Care (formerly OCO),Community Care - Learning Disability Team,535.8
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Outreach Community & Residential Services,45182,Health and Adult Care (formerly OCO),Community Care - Learning Disability Team,535.8
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Outreach Community & Residential Services,45182,Health and Adult Care (formerly OCO),Community Care - Learning Disability Team,535.8
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Outreach Community & Residential Services,45182,Health and Adult Care (formerly OCO),Community Care - Hospital Social Work Team,535.8
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Outreach Community & Residential Services,45182,Health and Adult Care (formerly OCO),Community Care - Hospital Social Work Team,535.8
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Outreach Community & Residential Services,45182,Health and Adult Care (formerly OCO),Community Care - Learning Disability Team,536.24
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Outreach Community & Residential Services,45182,Health and Adult Care (formerly OCO),Community Care - ASC Safeguarding Team,536.24
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Outreach Community & Residential Services,45182,Health and Adult Care (formerly OCO),Community Care - ASC Safeguarding Team,536.24
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Outreach Community & Residential Services,45182,Health and Adult Care (formerly OCO),Community Care - Learning Disability Team,536.88
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Outreach Community & Residential Services,45182,Health and Adult Care (formerly OCO),Community Care - Learning Disability Team,536.88
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Angel Care Services UK,45189,Health and Adult Care (formerly OCO),Community Care - Reviewing Team,537
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Complete Care NW Ltd,45189,Health and Adult Care (formerly OCO),Community Care - Prestwich INT,538.01
Bury Metropolitan Borough Council,Building Construction Materials and Services,Proteus Equipment Ltd,45187,Department of Operations,HNS Maintenance,540
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,BAB Business Group Ltd,45191,Children & Young People,Youth Service,540
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Specialist Care Team Ltd,45189,Health and Adult Care (formerly OCO),Community Care - Prestwich INT,540.42
Bury Metropolitan Borough Council,Sports / Playground Equipment and Maintenance,TRUTURF,45174,Department of Operations,Grounds Maintenance,541.67
Bury Metropolitan Borough Council,Sports / Playground Equipment and Maintenance,TRUTURF,45174,Department of Operations,Grounds Maintenance,541.67
Bury Metropolitan Borough Council,Sports / Playground Equipment and Maintenance,TRUTURF,45174,Department of Operations,Grounds Maintenance,541.67
Bury Metropolitan Borough Council,Stationery,Newsquest Media Group Ltd,45191,Department of Operations,Traffic Management Works account,541.73
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Whitefield House Ltd,45182,Health and Adult Care (formerly OCO),Community Care - North INT,542.35
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Royal Mencap Society,45182,Health and Adult Care (formerly OCO),Community Care - Learning Disability Team,543.34
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Parkland Regency Care Ltd,45182,Health and Adult Care (formerly OCO),Community Care - North INT,544
Bury Metropolitan Borough Council,Utilities,Integrated Water Services Ltd,45183,Department of Operations,Property Maintenance (Fees-Variable Oncost),544.5
Bury Metropolitan Borough Council,Cleaning and Janitorial,Alliance Disposables Ltd,45195,Department of Operations,Bury Market,546.75
Bury Metropolitan Borough Council,Utilities,Integrated Water Services Ltd,45182,Department of Operations,Property Maintenance (Fees-Variable Oncost),549
Bury Metropolitan Borough Council,Works (Construction / Repair / Maintenance),Authorized Access Systems Ltd,45187,Department of Operations,Bury Market,549
Bury Metropolitan Borough Council,Stationery,Newsquest Media Group Ltd,45174,"Business, Growth & Infrastructure",Development Management,549.78
Bury Metropolitan Borough Council,Stationery,Newsquest Media Group Ltd,45194,Department of Operations,Traffic Management Works account,549.78
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,1 Homecare Ltd,45189,Health and Adult Care (formerly OCO),Community Care - Bury East INT,549.89
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Redacted,45188,Health and Adult Care (formerly OCO),Community Care - Bury East INT,550.2
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Redacted,45188,Health and Adult Care (formerly OCO),Community Care - Bury East INT,550.2
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Redacted,45188,Health and Adult Care (formerly OCO),Community Care - Bury East INT,550.2
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Redacted,45188,Health and Adult Care (formerly OCO),Community Care - Bury East INT,550.2
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Redacted,45188,Health and Adult Care (formerly OCO),Community Care - Bury East INT,550.2
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Redacted,45188,Health and Adult Care (formerly OCO),Community Care - Bury East INT,550.2
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Redacted,45188,Health and Adult Care (formerly OCO),Community Care - Bury East INT,550.2
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Right Care NW Ltd,45189,Health and Adult Care (formerly OCO),Community Care - Choices for Living Well,551.91
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Park View (The Ferns),45182,Health and Adult Care (formerly OCO),Community Care - Hospital Social Work Team,553.17
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Specialist Care Team Ltd,45189,Health and Adult Care (formerly OCO),Community Care - Prestwich INT,553.72
Bury Metropolitan Borough Council,Education,Pearson Education Ltd,45175,Corporate Core Services,Central Community Education,554.4
Bury Metropolitan Borough Council,Clothing,Johnsons Workwear,45181,Department of Operations,Workshop,555.3
Bury Metropolitan Borough Council,Passenger Transport,Bucher Municipal Ltd,45173,Department of Operations,Transport Fleet Management,556.61
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Creative Support Ltd,45182,Health and Adult Care (formerly OCO),Community Care - Bury East INT,556.64
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,"Next Stage ""A Way Forward"" Ltd",45182,Health and Adult Care (formerly OCO),Community Care - Learning Disability Team,556.64
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Northern Healthcare Limited,45182,Health and Adult Care (formerly OCO),Community Care - Hospital Social Work Team,556.64
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Outreach Community & Residential Services,45182,Health and Adult Care (formerly OCO),Community Care - Hospital Social Work Team,556.64
Bury Metropolitan Borough Council,Building Construction Materials and Services,Midworth Heating Co Ltd,45188,Department of Operations,Bury Market,556.73
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Lifeways Community Care Ltd,45182,Health and Adult Care (formerly OCO),Community Care - Bury West INT,556.74
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Lifeways Community Care Ltd,45182,Health and Adult Care (formerly OCO),Community Care - Bury West INT,556.74
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,"Next Stage ""A Way Forward"" Ltd",45182,Health and Adult Care (formerly OCO),Community Care - Community Mental Health Team,556.74
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Outreach Community & Residential Services,45182,Health and Adult Care (formerly OCO),Community Care - Learning Disability Team,556.74
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,United Response Services Ltd,45182,Health and Adult Care (formerly OCO),Community Care - Learning Disability Team,557.24
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,1 Homecare Ltd,45189,Health and Adult Care (formerly OCO),Community Care - Bury East INT,557.55
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,1 Homecare Ltd,45189,Health and Adult Care (formerly OCO),Community Care - Bury East INT,557.55
Bury Metropolitan Borough Council,Healthcare,Crawshaw Hall Healthcare Ltd,45182,Health and Adult Care (formerly OCO),Community Care - Hospital Social Work Team,557.62
Bury Metropolitan Borough Council,Cleaning and Janitorial,Alliance Disposables Ltd,45187,Department of Operations,Greenmount,558
Bury Metropolitan Borough Council,Housing Management,Six Town Housing,45181,Children & Young People,New Kershaw Centre Building Costs,558.22
Bury Metropolitan Borough Council,Art & Leisure Services,Fairways Lodge & Leisure Club,45181,"Business, Growth & Infrastructure",Asylum & Immigration Services,558.33
Bury Metropolitan Borough Council,Art & Leisure Services,Fairways Lodge & Leisure Club,45181,"Business, Growth & Infrastructure",Asylum & Immigration Services,558.33
Bury Metropolitan Borough Council,Art & Leisure Services,Fairways Lodge & Leisure Club,45181,"Business, Growth & Infrastructure",Asylum & Immigration Services,558.33
Bury Metropolitan Borough Council,Consultancy,Kobia Ltd,45174,Health and Adult Care (formerly OCO),Strategic Safeguarding Team,560
Bury Metropolitan Borough Council,Utilities,Integrated Water Services Ltd,45180,Department of Operations,Property Maintenance (Fees-Variable Oncost),560
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Sunny Bank P.R.S. Limited,45182,Health and Adult Care (formerly OCO),Community Care - Community Mental Health Team,560.4
Bury Metropolitan Borough Council,Social Community Care Supplies and Services,Pendleton Care Ltd,45182,Health and Adult Care (formerly OCO),Community Care - Learning Disability Team,560.56
Bury Metropolitan Borough Council,Building Construction Materials and Services,Pinnacle Building and Surveying Consultants Ltd,45184,Corporate Core Services,Six Town Housing Holding Account,560.8
Bury Metropolitan Borough Council,Facilities and Management Services,CPGM Healthcare Limited (CHL),45194,Health and Adult Care (formerly OCO),Substance Misuse,562.35
