Name of Organisation,Body,Service Area,Service Detail,Spend Description,Date,Amount (Net of VAT),Unrecoverable VAT,Supplier Name,Spend,Spend,Transaction Reference
South Tyneside Council,00CL,Business & Resources Group,Furniture & Equipment - General,Haven Point - Catering,18/08/2023,1889.99,£0.00,Nisbets PLC,222865,Revenue,STC181624
South Tyneside Council,00CL,Economic Regeneration Group,Purchase of Stock Items,Cleaning Service,18/08/2023,1891.00,£0.00,Greenham Trading Limited,224400,Revenue,STC181625
South Tyneside Council,00CL,Economic Regeneration Group,Grant Payments - General,NOTCA Adult Education,18/08/2023,1920.00,£0.00,TLG Business Services (The Launch Group),215956,Revenue,STC181636
South Tyneside Council,00CL,Regeneration & Environment Capital,Capital Demolition Costs,Future High Streets Fund,18/08/2023,1950.00,£0.00,Mableson Hall Ltd,828532,Capital,STC181657
South Tyneside Council,00CL,Business & Resources Group,Staff Training,Training,18/08/2023,2000.00,£0.00,Blue Cabin CIC,230641,Revenue,STC181681
South Tyneside Council,00CL,Business & Resources Group,Highways & ST Homes Trading Equipment & Materials,Engineer Works D.L.O. - Cont. Highways,18/08/2023,2111.25,£0.00,William Smith Group 1832 Ltd (formerly William Smith & Sons Barnard Castle Limited),227630,Revenue,STC181719
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Voluntary Sector - Boarded Out Children,Commissioned Fostering,18/08/2023,2261.18,£0.00,Foster Cares Limited,213500,Revenue,STC181784
South Tyneside Council,00CL,Business and Resources Capital,Capital Advisors & Consultants Fees,Road Resurfacing,18/08/2023,2340.00,£0.00,Northumberland County Council,850000,Capital,STC181809
South Tyneside Council,00CL,Economic Regeneration Group,Grant Payments - General,NOTCA Adult Education,18/08/2023,2400.00,£0.00,TLG Business Services (The Launch Group),215956,Revenue,STC181826
South Tyneside Council,00CL,Business & Resources Group,Software,Libraries Admin,18/08/2023,2500.00,£0.00,Bolinda UK Ltd,223170,Revenue,STC181860
South Tyneside Council,00CL,Business & Resources Group,Software,Libraries Admin,18/08/2023,2500.00,£0.00,Bolinda UK Ltd,223170,Revenue,STC181861
South Tyneside Council,00CL,"Childrens, Adults & Families Group",School Travel Contracts,Home to College Transport,18/08/2023,2606.40,£0.00,Budget Buses,218950,Revenue,STC181884
South Tyneside Council,00CL,Business and Resources Capital,Capital Enhancement Costs,Road Resurfacing,18/08/2023,2617.78,£0.00,Waterman Infrastructure and Environment,850000,Capital,STC181889
South Tyneside Council,00CL,"Childrens, Adults, & Families Group",Agency Staff - Non-Teachers,Commissioning Unit - Transactional,18/08/2023,2720.92,£0.00,Hampton’s Resourcing,219040,Revenue,STC181922
South Tyneside Council,00CL,Economic Regeneration Capital,Capital Advisors & Consultants Fees,Coast Road Realignment Scheme,18/08/2023,2750.00,£0.00,Northumberland County Council,850015,Capital,STC181933
South Tyneside Council,00CL,Business & Resources Group,Default Procurement Subjective,Human Resources,18/08/2023,2850.00,£0.00,DDH Psychological Solutions Limited,230600,Revenue,STC181953
South Tyneside Council,00CL,Economic Regeneration Group,Property Reactive / General Repairs,R&M Bereavement Services,18/08/2023,2864.12,£0.00,Facultatieve Technologies Ltd,232834,Revenue,STC181955
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Grant Payments - General,Adult Skills,18/08/2023,2880.00,£0.00,TLG Business Services (The Launch Group),216191,Revenue,STC181962
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Default Procurement Subjective,Simonside Youth Centre,18/08/2023,2890.00,£0.00,Redacted - personal info,219410,Revenue,STC181967
South Tyneside Council,00CL,"Childrens, Adults & Families Group",School Travel Contracts,Special Educational Needs Transport,18/08/2023,3174.86,£0.00,Budget Buses,218930,Revenue,STC182045
South Tyneside Council,00CL,Business & Resources Group,Furniture & Equipment - General,Engineering Works General Overhead,18/08/2023,3340.00,£0.00,CID Trading Ltd (CID Group t/a),227610,Revenue,STC182109
South Tyneside Council,00CL,Childrens Adults and Health,Agency Staff - Teachers,Different Voices in Harmony,18/08/2023,3348.00,£0.00,Redacted - personal info,210991,Revenue,STC182111
South Tyneside Council,00CL,Economic Regeneration Capital,Capital Enhancement Costs,Hebburn Energy Project Phase 1,18/08/2023,3389.00,£0.00,BRE Global Ltd,854571,Capital,STC182117
South Tyneside Council,00CL,Economic Regeneration Capital,Capital Enhancement Costs,Fire Reform Act Portfolio Works,18/08/2023,3400.31,£0.00,CDS Security and Fire Ltd (formerly CDS Security Ltd),820004,Capital,STC182124
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Purchase of Stock Items,Technology & Independence,18/08/2023,3640.00,£0.00,Tunstall Healthcare (UK) Ltd,221500,Revenue,STC182192
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Other Service Contracts & Supplies,Commissioned Fostering,18/08/2023,3860.21,£0.00,Foster Cares Limited,213500,Revenue,STC182224
South Tyneside Council,00CL,"Childrens, Adults & Families Group",The Matrix - NECA Ltd contract,The Matrix,18/08/2023,3929.12,£0.00,Turning Point Services Limited,216510,Revenue,STC182235
South Tyneside Council,00CL,"Childrens, Adults & Families Group",The Matrix - NECA Ltd contract,The Matrix,18/08/2023,3929.12,£0.00,Turning Point Services Limited,216510,Revenue,STC182236
South Tyneside Council,00CL,"Childrens, Adults & Families Group",The Matrix - NECA Ltd contract,The Matrix,18/08/2023,3929.12,£0.00,Turning Point Services Limited,216510,Revenue,STC182237
South Tyneside Council,00CL,"Childrens, Adults & Families Group",The Matrix - NECA Ltd contract,The Matrix,18/08/2023,3929.12,£0.00,Turning Point Services Limited,216510,Revenue,STC182238
South Tyneside Council,00CL,Business & Resources Group,Highways & ST Homes Trading Equipment & Materials,Engineer Works D.L.O. - Cont. Highways,18/08/2023,3938.59,£0.00,William Smith Group 1832 Ltd (formerly William Smith & Sons Barnard Castle Limited),227630,Revenue,STC182240
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Voluntary Sector - Boarded Out Children,Commissioned Fostering,18/08/2023,4314.31,£0.00,Foster Cares Limited,213500,Revenue,STC182302
South Tyneside Council,00CL,Business and Resources Capital,Capital Equipment Purchases,Replacement Vehicles and Plant Hire,18/08/2023,4970.00,£0.00,GBM PRODUCTS LIMITED,854500,Capital,STC182364
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Purchase of Stock Items,CES Pressure Nursing Alternating,18/08/2023,4990.00,£0.00,Direct Healthcare Group,221430,Revenue,STC182368
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Voluntary Sector - Boarded Out Children,Commissioned Fostering,18/08/2023,6226.51,£0.00,Foster Cares Limited,213500,Revenue,STC182451
South Tyneside Council,00CL,Economic Regeneration Capital,Capital Advisors & Consultants Fees,Holborn Riverside Development,18/08/2023,7146.60,£0.00,DWF LLP (DWF Law LLP),857000,Capital,STC182500
South Tyneside Council,00CL,Business & Resources,DLUHC Future Councils Pilot Funding,Future Councils Pilot,18/08/2023,9087.96,£0.00,Wilmite,230320,Revenue,STC182594
South Tyneside Council,00CL,Business & Resources Group,Consultancy,Handy Estates,18/08/2023,9540.00,£0.00,APSE,226885,Revenue,STC182603
South Tyneside Council,00CL,Business & Resources,Payments to Academies,Household Support Fund,18/08/2023,10020.00,£0.00,Holy Trinity Church of England Academy,237107,Revenue,STC182616
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Voluntary Sector - General,Voluntary Sector Funding,18/08/2023,10251.08,£0.00,Humankind Charity formerly DISC Ltd (Developing Initiatives for Support in the Community),220020,Revenue,STC182623
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Voluntary Sector - General,Voluntary Sector Funding,18/08/2023,10251.08,£0.00,Humankind Charity formerly DISC Ltd (Developing Initiatives for Support in the Community),220020,Revenue,STC182624
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Voluntary Sector - General,Voluntary Sector Funding,18/08/2023,10251.08,£0.00,Humankind Charity formerly DISC Ltd (Developing Initiatives for Support in the Community),220020,Revenue,STC182625
South Tyneside Council,00CL,Business and Resources,Capital Equipment Purchases,ICT - Business Solutions,18/08/2023,10622.7,£0.00,Renovotec Limited,857522,Capital,STC182638
South Tyneside Council,00CL,Childrens Adults and Health,Payments to Academies,Primary Special Needs Top Up,18/08/2023,11088.01,£0.00,Wise Academies,210063,Revenue,STC182648
South Tyneside Council,00CL,Business and Resources Capital,Capital Advisors & Consultants Fees,ICT - Technology Refresh,18/08/2023,12775,£0.00,Civica UK Limited,857519,Capital,STC182688
South Tyneside Council,00CL,Business & Resources Group,Legal Advisors,Legal Services - Support,18/08/2023,12870,£0.00,Dere Street Barristers,231100,Revenue,STC182692
South Tyneside Council,00CL,Business & Resources,Payments to Academies,Household Support Fund,18/08/2023,15120,£0.00,Ridgeway Academy,237107,Revenue,STC182725
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Extra Care Sheltered Accommodation,Physical Support,18/08/2023,15367.86,£0.00,Dale Care Limited,221001,Revenue,STC182731
South Tyneside Council,00CL,Business & Resources,Payments to Academies,Household Support Fund,18/08/2023,19680,£0.00,Harton Academy (part of the Illuminare Multi Academy Trust),237107,Revenue,STC182788
South Tyneside Council,00CL,Business & Resources,Free Meals Payments,Household Support Fund,18/08/2023,20640,£0.00,Tyne Coast College,237107,Revenue,STC182799
South Tyneside Council,00CL,Economic Regeneration Group,Grant Payments - General,NOTCA Adult Education,18/08/2023,25004,£0.00,Lokman Training Ltd,215956,Revenue,STC182906
South Tyneside Council,00CL,Economic Regeneration Capital,Capital Enhancement Costs,High Risk Asbestos in Civic Buildings,18/08/2023,25373,£0.00,Rhodar Industrial Services Ltd,820006,Capital,STC182909
South Tyneside Council,00CL,Business & Resources,Free Meals Payments,Household Support Fund,18/08/2023,25740,£0.00,Hebburn Comprehensive School,237107,Revenue,STC182910
South Tyneside Council,00CL,Business & Resources Group,Maintenance of Computer Equipment,ICT & Digital Services,18/08/2023,26796.74,£0.00,Daisy Corporate Services Trading Limited,230440,Revenue,STC182918
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Voluntary Sector - Boarded Out Children,Out of Area Placements,18/08/2023,27119.04,£0.00,Vita Nova NE Ltd,213700,Revenue,STC182920
South Tyneside Council,00CL,Business & Resources,Free Meals Payments,Household Support Fund,18/08/2023,27706.4,£0.00,Mortimer Community College,237107,Revenue,STC182922
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Home Care - Other Cases,Physical Support,18/08/2023,37522.61,£0.00,Cera Homecare Ltd (previously CRG Homecare Limited),221001,Revenue,STC182947
South Tyneside Council,00CL,Business & Resources Group,Waste Transfer,Recycling Village,18/08/2023,48592.13,£0.00,Gateshead Council,228400,Revenue,STC182972
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Voluntary Sector - General,Voluntary Sector Funding,18/08/2023,66268.75,£0.00,Age Concern Tyneside South,220020,Revenue,STC182994
South Tyneside Council,00CL,Business & Resources,Payments to Academies,Household Support Fund,18/08/2023,68470,£0.00,Bishop Chadwick Catholic EducationTrust,237107,Revenue,STC182996
South Tyneside Council,00CL,"Children, Adults & Health",Learning & Early Help,Ukraine Refugees,21/08/2023,"£2,500.00",£0.00,The Post Office,237056,Revenue,CH0002
South Tyneside Council,00CL,Business & Resources Group,CAF Grants East Shields & Whitburn,East Shields & Whitburn,21/08/2023,538.00,£0.00,Westoe RFC Juniors,222890,Revenue,STC179864
South Tyneside Council,00CL,Business & Resources Group,Legal Advisors,Legal Services - Support,21/08/2023,625.00,£0.00,Dere Street Barristers,231100,Revenue,STC180089
South Tyneside Council,00CL,Economic Regeneration Group,Property Reactive / General Repairs,R&M Factories,21/08/2023,665.20,£0.00,Knight Frank LLP,232808,Revenue,STC180248
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Voluntary Sector - Boarded Out Children,Commissioned Fostering,21/08/2023,766.94,£0.00,Foster Care Associates - North East,213500,Revenue,STC180458
South Tyneside Council,00CL,Business & Resources Group,External Trainers Services,Fitness Class Programmes,21/08/2023,770.00,£0.00,Redacted - personal info,224082,Revenue,STC180463
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Purchase of Stock Items,Community Equipment Service,21/08/2023,771.75,£0.00,Nottingham Rehab Supplies (NRS Healthcare),221420,Revenue,STC180465
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Voluntary Sector - Boarded Out Children,Commissioned Fostering,21/08/2023,816.54,£0.00,Foster Care Associates - North East,213500,Revenue,STC180580
South Tyneside Council,00CL,Economic Regeneration Group,Property Reactive / General Repairs,R&M Community Centres,21/08/2023,850.00,£0.00,Coolbreeze FM Ltd,232850,Revenue,STC180625
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Client Contributions - Residential,Learning Disability Support,21/08/2023,910.05,£0.00,Redacted - personal info,221004,Revenue,STC180732
South Tyneside Council,00CL,Business and Resources Capital,Capital Equipment Purchases,Replacement Vehicles and Plant Hire,21/08/2023,1001.71,£0.00,Auto Electrical Solutions Ltd,854500,Capital,STC180859
South Tyneside Council,00CL,Business & Resources Group,Vehicle Running Costs,Fleet Management - Transport Operations,21/08/2023,1402.00,£0.00,Logistics UK (formerly Freight Transport Association),227000,Revenue,STC181274
South Tyneside Council,00CL,Economic Regeneration Group,Property Reactive / General Repairs,R&M Childrens Centres,21/08/2023,1420.00,£0.00,AM & B Wilson Limited,232855,Revenue,STC181287
South Tyneside Council,00CL,Business & Resources Group,Highways & ST Homes Trading Subcontractors,Engineer Works D.L.O. - Cont. Highways,21/08/2023,1700.50,£0.00,Total Resources (UK) Limited t/a TM Lincs,227630,Revenue,STC181493
South Tyneside Council,00CL,Business and Resources Capital,Capital Equipment Purchases,Replacement Vehicles and Plant Hire,21/08/2023,1770.00,£0.00,KTD (NE) Ltd,854500,Capital,STC181549
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Purchase of Stock Items,Community Equipment Service,21/08/2023,1782.84,£0.00,Nottingham Rehab Supplies (NRS Healthcare),221420,Revenue,STC181554
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Rents Paid - General,ILAC General,21/08/2023,1800.00,£0.00,North East Supported Tenancies Ltd,213300,Revenue,STC181570
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Rents Paid - General,ILAC General,21/08/2023,1800.00,£0.00,North East Supported Tenancies Ltd,213300,Revenue,STC181571
South Tyneside Council,00CL,Economic Regeneration Group,Property Reactive / General Repairs,R&M Schools Buyback,21/08/2023,1850.00,£0.00,CDS Security and Fire Ltd (formerly CDS Security Ltd),232860,Revenue,STC181601
South Tyneside Council,00CL,Economic Regeneration Group,External Printing Contractors,Printing,21/08/2023,1887.00,£0.00,Field Print Limited,236030,Revenue,STC181622
South Tyneside Council,00CL,Economic Regeneration Capital,Capital Enhancement Costs,Fire Reform Act Portfolio Works,21/08/2023,2360.00,£0.00,YCS Construction Limited,820004,Capital,STC181817
South Tyneside Council,00CL,Business & Resources Group,Highways & ST Homes Trading Subcontractors,Engineer Works D.L.O. - Cont. Highways,21/08/2023,2460.00,£0.00,BCE Northern Limited,227630,Revenue,STC181841
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Client Contributions - Fairer Charging,Learning Disability Support,21/08/2023,2927.01,£0.00,Redacted - personal info,221004,Revenue,STC181980
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Voluntary Sector - Boarded Out Children,Commissioned Fostering,21/08/2023,2944.00,£0.00,Foster Care Associates - North East,213500,Revenue,STC181985
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Voluntary Sector - Boarded Out Children,Commissioned Fostering,21/08/2023,2944.00,£0.00,Foster Care Associates - North East,213500,Revenue,STC181986
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Voluntary Sector - Boarded Out Children,Commissioned Fostering,21/08/2023,2944.00,£0.00,Foster Care Associates - North East,213500,Revenue,STC181987
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Voluntary Sector - Boarded Out Children,Commissioned Fostering,21/08/2023,3100.00,£0.00,Halliwell Homes Limited,213500,Revenue,STC182022
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Voluntary Sector - Boarded Out Children,Out of Area Placements,21/08/2023,3150.00,£0.00,Standby Healthcare,213700,Revenue,STC182042
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Voluntary Sector - Boarded Out Children,Commissioned Fostering,21/08/2023,3287.10,£0.00,UK Fostering,213500,Revenue,STC182084
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Voluntary Sector - Boarded Out Children,Commissioned Fostering,21/08/2023,3287.10,£0.00,UK Fostering,213500,Revenue,STC182085
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Voluntary Sector - Boarded Out Children,Commissioned Fostering,21/08/2023,3287.10,£0.00,UK Fostering,213500,Revenue,STC182086
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Voluntary Sector - Boarded Out Children,Commissioned Fostering,21/08/2023,3396.67,£0.00,UK Fostering,213500,Revenue,STC182118
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Voluntary Sector - Boarded Out Children,Commissioned Fostering,21/08/2023,3396.67,£0.00,UK Fostering,213500,Revenue,STC182119
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Voluntary Sector - Boarded Out Children,Commissioned Fostering,21/08/2023,3420.00,£0.00,UK Fostering,213500,Revenue,STC182126
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Voluntary Sector - Boarded Out Children,Commissioned Fostering,21/08/2023,3420.00,£0.00,UK Fostering,213500,Revenue,STC182127
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Client Contributions - Fairer Charging,Learning Disability Support,21/08/2023,3456.04,£0.00,Redacted - personal info,221004,Revenue,STC182135
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Voluntary Sector - Boarded Out Children,Commissioned Fostering,21/08/2023,3457.80,£0.00,Foster Care Associates - North East,213500,Revenue,STC182138
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Voluntary Sector - Boarded Out Children,Commissioned Fostering,21/08/2023,3457.80,£0.00,Foster Care Associates - North East,213500,Revenue,STC182139
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Voluntary Sector - Boarded Out Children,Commissioned Fostering,21/08/2023,3498.60,£0.00,UK Fostering,213500,Revenue,STC182153
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Voluntary Sector - Boarded Out Children,Commissioned Fostering,21/08/2023,3534.00,£0.00,UK Fostering,213500,Revenue,STC182158
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Voluntary Sector - Boarded Out Children,Commissioned Fostering,21/08/2023,3615.22,£0.00,UK Fostering,213500,Revenue,STC182180
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Voluntary Sector - Boarded Out Children,Commissioned Fostering,21/08/2023,3840.00,£0.00,Foster Care Associates - North East,213500,Revenue,STC182219
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Voluntary Sector - Boarded Out Children,Commissioned Fostering,21/08/2023,3840.00,£0.00,Foster Care Associates - North East,213500,Revenue,STC182220
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Voluntary Sector - Boarded Out Children,Commissioned Fostering,21/08/2023,3906.60,£0.00,Foster Care Associates - North East,213500,Revenue,STC182232
South Tyneside Council,00CL,Adults and Children's Capital,Capital Grants to Third Parties,Disabled Facilities Grant 96 Act,21/08/2023,4155.00,£0.00,Stannah Lift Services Ltd,819000,Capital,STC182278
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Voluntary Sector - Boarded Out Children,Commissioned Fostering,21/08/2023,4158.30,£0.00,Foster Care Associates - North East,213500,Revenue,STC182279
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Voluntary Sector - Boarded Out Children,Commissioned Fostering,21/08/2023,5757.01,£0.00,UK Fostering,213500,Revenue,STC182417
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Rents Paid - General,ILAC General,21/08/2023,5773.00,£0.00,North East Supported Tenancies Ltd,213300,Revenue,STC182419
South Tyneside Council,00CL,"Childrens, Adults & Families Group",School Travel Contracts,Special Educational Needs Transport,21/08/2023,6499.78,£0.00,Budget Buses,218930,Revenue,STC182465
South Tyneside Council,00CL,Economic Regeneration Group,Water & Sewerage Charges,Energy Recharges,21/08/2023,6564.75,£0.00,Wave Utilities (Anglian Water Business (National) Ltd),238500,Revenue,STC182469
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Other Service Contracts & Supplies,Head of Children & Families Social Care,21/08/2023,6921.43,£0.00,Impact Family Services,212050,Revenue,STC182490
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Rents Paid - General,ILAC General,21/08/2023,11056,£0.00,North East Supported Tenancies Ltd,213300,Revenue,STC182645
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Rents Paid - General,ILAC General,21/08/2023,11056,£0.00,North East Supported Tenancies Ltd,213300,Revenue,STC182646
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Rents Paid - General,ILAC General,21/08/2023,11056,£0.00,North East Supported Tenancies Ltd,213300,Revenue,STC182647
South Tyneside Council,00CL,Business and Resources Capital,Capital Equipment Purchases,Replacement Vehicles and Plant Hire,21/08/2023,12846,£0.00,KTD (NE) Ltd,854500,Capital,STC182691
South Tyneside Council,00CL,Economic Regeneration Capital,Capital Advisors & Consultants Fees,Holborn Riverside Development,21/08/2023,13136,£0.00,Bloom Procurement Services,857000,Capital,STC182698
South Tyneside Council,00CL,"Childrens, Adults & Families Group",School Support Services,Top Ups Independent Providers Post16,21/08/2023,51489.14,£0.00,Groundwork South Tyneside & Newcastle,217760,Revenue,STC182980
South Tyneside Council,00CL,Business & Resources Group,Highways & ST Homes Trading Subcontractors,Engineer Works D.L.O. - Cont. Highways,21/08/2023,56000,£0.00,BCE Northern Limited,227630,Revenue,STC182984
South Tyneside Council,00CL,Economic Regeneration Capital,Capital Advisors & Consultants Fees,Holborn Riverside Development,21/08/2023,58283.09,£0.00,Bloom Procurement Services,857000,Capital,STC182990
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Voluntary Sector - Boarded Out Children,Out of Area Placements,21/08/2023,68250,£0.00,Sunbridge Childcare Limited,213700,Revenue,STC182995
South Tyneside Council,00CL,Economic Regeneration Capital,Capital Enhancement Costs,Hebburn Energy Project Phase 1,21/08/2023,77598,£0.00,Buro Happold Ltd,854571,Capital,STC183002
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Home Care - Other Cases,Physical Support,21/08/2023,156992.84,£0.00,Human Support Group Ltd,221001,Revenue,STC183040
South Tyneside Council,00CL,Business & Resources Group,Corporate Finance,Household Support Fund,22/08/2023,"£70,000.00",£0.00,The Post Office,237107,Revenue,CH0003
South Tyneside Council,00CL,Housing Revenue Account,Housing Rent Suspense - Refunds,Tenants Refunds,22/08/2023,515.31,£0.00,Redacted - personal info,710020,Revenue,STC179808
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Default Procurement Subjective,Simonside Youth Centre,22/08/2023,520.00,£0.00,Redacted - personal info,219410,Revenue,STC179829
South Tyneside Council,00CL,Business & Resources Group,Other Service Contracts & Supplies,Fleet Management - Transport Operations,22/08/2023,547.00,£0.00,Farid Hillend Engineering Limited (formerly Heil),227000,Revenue,STC179877
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Purchase of Stock Items,Community Equipment Service,22/08/2023,562.00,£0.00,Direct Healthcare Group,221420,Revenue,STC179915
South Tyneside Council,00CL,Housing Revenue Account,Alarms Monitoring & Maintenance,Estate Management - Riverside,22/08/2023,668.86,£0.00,Orbis Protect Limited (formerly Sitex Orbis Ltd),708430,Revenue,STC180252
South Tyneside Council,00CL,Economic Regeneration Group,Rent Income - General,Business Incubation : South Shields Business,22/08/2023,749.75,£0.00,Potts Gray Management Company Limited,235965,Revenue,STC180422
South Tyneside Council,00CL,Economic Regeneration Capital,Capital Enhancement Costs,Legionnaires Water Management,22/08/2023,760.00,£0.00,Franks Portlock Consulting,820002,Capital,STC180448
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Other Service Contracts & Supplies,In House Fostering,22/08/2023,800.00,£0.00,Redacted - personal info,213800,Revenue,STC180543
South Tyneside Council,00CL,Economic Regeneration Capital,Capital Demolition Costs,Vacant / Surplus Property Demolitions,22/08/2023,814.38,£0.00,Northern Powergrid (NEDL),825002,Capital,STC180572
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Voluntary Sector - Boarded Out Children,Out of Area Placements,22/08/2023,816.54,£0.00,Foster Care Associates - North East,213700,Revenue,STC180581
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Voluntary Sector - Boarded Out Children,Commissioned Fostering,22/08/2023,856.84,£0.00,Foster Care Associates - North East,213500,Revenue,STC180634
South Tyneside Council,00CL,Business & Resources Group,Medical Services,Summer Festival,22/08/2023,934.20,£0.00,St John's Ambulance,222840,Revenue,STC180772
South Tyneside Council,00CL,Adults and Children's Capital,Capital Grants to Third Parties,Disabled Facilities Grant 96 Act,22/08/2023,1100.00,£0.00,Stannah Lift Services Ltd,819000,Capital,STC180985
South Tyneside Council,00CL,Business & Resources Group,External Trainers Services,Fitness Class Programmes,22/08/2023,1256.00,£0.00,Redacted - personal info,224082,Revenue,STC181168
South Tyneside Council,00CL,Business & Resources Group,Hire of Non Council Vehicles,Fleet Management - Transport Operations,22/08/2023,1263.80,£0.00,Enterprise Rent-A-Car UK Limited t/a Enterprise Flex-E-Rent,227000,Revenue,STC181175
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Purchase of Stock Items,Community Equipment Service,22/08/2023,1360.57,£0.00,Nottingham Rehab Supplies (NRS Healthcare),221420,Revenue,STC181245
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Grant Payments - General,Adult Skills,22/08/2023,1852.80,£0.00,Northern Rights,216191,Revenue,STC181605
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Voluntary Sector - Boarded Out Children,Commissioned Fostering,22/08/2023,2174.40,£0.00,St Oswalds Hospice,213500,Revenue,STC181750
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Voluntary Sector - Boarded Out Children,Commissioned Fostering,22/08/2023,2174.40,£0.00,St Oswalds Hospice,213500,Revenue,STC181751
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Voluntary Sector - Boarded Out Children,Commissioned Fostering,22/08/2023,2174.40,£0.00,St Oswalds Hospice,213500,Revenue,STC181752
South Tyneside Council,00CL,Childrens Adults and Health,Agency Staff - Teachers,Different Voices in Harmony,22/08/2023,2460.00,£0.00,Redacted - personal info,210991,Revenue,STC181842
South Tyneside Council,00CL,Business & Resources Group,Highways & ST Homes Trading Equipment & Materials,Engineer Works D.L.O. - Cont. Highways,22/08/2023,2704.82,£0.00,Marshalls,227630,Revenue,STC181918
South Tyneside Council,00CL,Business & Resources Group,Highways & ST Homes Trading Equipment & Materials,Engineer Works D.L.O. - Cont. Highways,22/08/2023,2879.04,£0.00,Marshalls,227630,Revenue,STC181961
South Tyneside Council,00CL,Business & Resources Group,Highways & ST Homes Trading Equipment & Materials,Engineer Works D.L.O. - Cont. Highways,22/08/2023,2880.08,£0.00,Marshalls,227630,Revenue,STC181964
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Voluntary Sector - Boarded Out Children,Out of Area Placements,22/08/2023,2899.20,£0.00,St Oswalds Hospice,213700,Revenue,STC181969
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Default Procurement Subjective,Services for Young People,22/08/2023,3120.00,£0.00,Inspire by Plant Power,219470,Revenue,STC182027
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Voluntary Sector - Boarded Out Children,Commissioned Fostering,22/08/2023,3128.40,£0.00,Foster Care Associates - North East,213500,Revenue,STC182030
South Tyneside Council,00CL,"Childrens, Adults & Families Group",School Support Services,Top Ups Independent Providers Post16,22/08/2023,3283.60,£0.00,Ruskin Mill Trust - Clervaux Garden School,217760,Revenue,STC182083
