Name of Organisation,Body,Service Area,Service Detail,Spend Description,Date,Amount (Net of VAT),Unrecoverable VAT,Supplier Name,Spend,Spend,Transaction Reference
South Tyneside Council,00CL,Business & Resources Group,Vehicle Running Costs,Fleet Management - Transport Operations,03-May-23,33319.3,£0.00,Your NRG Limited,227000,Revenue,STC170969
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Home Care - Other Cases,Physical Support,03-May-23,32692.12,£0.00,Cera Homecare Ltd (previously CRG Homecare Limited),221001,Revenue,STC170970
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Voluntary Sector - General,Voluntary Sector Funding,03-May-23,22803.33,£0.00,"Change, Grow, Live",220020,Revenue,STC171025
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Rents Paid - General,ILAC General,03-May-23,22480,£0.00,North East Supported Tenancies Ltd,213300,Revenue,STC171027
South Tyneside Council,00CL,Business and Resources,Postage Expenses,Digitalised Mail,03-May-23,22140.86,£0.00,Critiqom Limited,230385,Revenue,STC171029
South Tyneside Council,00CL,Regeneration & Environment Capital,Capital Enhancement Costs,Hawthorn Refurbishment,03-May-23,21676,£0.00,E-ON,820330,Capital,STC171033
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Voluntary Sector - Boarded Out Children,Out of Area Placements,03-May-23,16844.07,£0.00,Spark of Genius (Training) Ltd,213700,Revenue,STC171081
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Supported Living,Mental Health Support,03-May-23,14473.9,£0.00,Positive Individual Proactive Support Limited,221005,Revenue,STC171115
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Rents Paid - General,ILAC General,03-May-23,11056,£0.00,North East Supported Tenancies Ltd,213300,Revenue,STC171171
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Rents Paid - General,ILAC General,03-May-23,11056,£0.00,North East Supported Tenancies Ltd,213300,Revenue,STC171172
South Tyneside Council,00CL,Regeneration & Environment Capital,Capital Construction Costs,CLOSED AR 080623 Covid Memorials,03-May-23,8000,£0.00,Cultural Spring Sunderland University Account,854966,Capital,STC171248
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Rents Paid - General,ILAC General,03-May-23,6837.36,£0.00,South Tyneside Churches Key Project,213300,Revenue,STC171295
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Rents Paid - General,ILAC General,03-May-23,5820,£0.00,North East Supported Tenancies Ltd,213300,Revenue,STC171338
South Tyneside Council,00CL,Business & Resources Group,Other Service Contracts & Supplies,Fleet Management - Transport Operations,03-May-23,5802.02,£0.00,Teletrac Navman (UK) Ltd (previously Trafficmaster Ltd),227000,Revenue,STC171340
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Default Procurement Subjective,Outdoor Education Service,03-May-23,4999,£0.00,EduFocus Ltd,219110,Revenue,STC171398
South Tyneside Council,00CL,Business & Resources Group,Hire of Non Council Vehicles,Fleet Management - Transport Operations,03-May-23,4692,£0.00,Riverside Truck Rental Limited,227000,Revenue,STC171428
South Tyneside Council,00CL,Business & Resources Group,Hire of Non Council Vehicles,Fleet Management - Transport Operations,03-May-23,4692,£0.00,Riverside Truck Rental Limited,227000,Revenue,STC171429
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Client Travel & Expenses,Sec 17 - ILAC2,03-May-23,4098.49,£0.00,Serenity Welfare Limited,213322,Revenue,STC171485
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Rents Paid - General,ILAC General,03-May-23,3978,£0.00,South Tyneside Churches Key Project,213300,Revenue,STC171500
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Furniture & Equipment - General,Primary Buy Back,03-May-23,3949.72,£0.00,Aspire Business Software Ltd,218430,Revenue,STC171505
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Voluntary Sector - Boarded Out Children,Commissioned Fostering,03-May-23,3914.4,£0.00,Fostering People Ltd,213500,Revenue,STC171511
South Tyneside Council,00CL,Business & Resources Group,Subscriptions,Legal Services - Support,03-May-23,3914.15,£0.00,DX Network Services Ltd,231100,Revenue,STC171512
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Other Service Contracts & Supplies,Commissioned Fostering,03-May-23,3775.5,£0.00,Fostering People Ltd,213500,Revenue,STC171534
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Voluntary Sector - Boarded Out Children,Commissioned Fostering,03-May-23,3775.5,£0.00,Fostering People Ltd,213500,Revenue,STC171535
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Voluntary Sector - Boarded Out Children,Commissioned Fostering,03-May-23,3702.9,£0.00,Fostering People Ltd,213500,Revenue,STC171548
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Voluntary Sector - Boarded Out Children,Commissioned Fostering,03-May-23,3702.9,£0.00,Fostering People Ltd,213500,Revenue,STC171549
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Other Service Contracts & Supplies,Commissioned Fostering,03-May-23,3642.9,£0.00,Fostering People Ltd,213500,Revenue,STC171560
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Voluntary Sector - Boarded Out Children,Commissioned Fostering,03-May-23,3514.2,£0.00,Fostering People Ltd,213500,Revenue,STC171586
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Voluntary Sector - Boarded Out Children,Commissioned Fostering,03-May-23,3503.7,£0.00,Fostering People Ltd,213500,Revenue,STC171590
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Voluntary Sector - Boarded Out Children,Commissioned Fostering,03-May-23,3503.7,£0.00,Fostering People Ltd,213500,Revenue,STC171591
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Voluntary Sector - Boarded Out Children,Commissioned Fostering,03-May-23,3326.7,£0.00,Fostering People Ltd,213500,Revenue,STC171629
South Tyneside Council,00CL,Business and Resources,Postage Expenses,Digitalised Mail,03-May-23,3199.63,£0.00,Critiqom Limited,230385,Revenue,STC171658
South Tyneside Council,00CL,Childrens Adults and Health,Other Service Contracts & Supplies,Holiday Activities & Food Grant,03-May-23,3165,£0.00,Bede's Helping Hands,219830,Revenue,STC171662
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Voluntary Sector - Boarded Out Children,Commissioned Fostering,03-May-23,3128.4,£0.00,Fostering People Ltd,213500,Revenue,STC171667
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Voluntary Sector - Boarded Out Children,Commissioned Fostering,03-May-23,3128.4,£0.00,Fostering People Ltd,213500,Revenue,STC171668
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Voluntary Sector - Boarded Out Children,Commissioned Fostering,03-May-23,3128.4,£0.00,Fostering People Ltd,213500,Revenue,STC171669
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Voluntary Sector - Boarded Out Children,Commissioned Fostering,03-May-23,3128.4,£0.00,Fostering People Ltd,213500,Revenue,STC171670
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Voluntary Sector - Boarded Out Children,Commissioned Fostering,03-May-23,3128.4,£0.00,Fostering People Ltd,213500,Revenue,STC171671
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Voluntary Sector - Boarded Out Children,Commissioned Fostering,03-May-23,3128.4,£0.00,Fostering People Ltd,213500,Revenue,STC171672
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Accommodation Costs,Supporting People Grants Paid,03-May-23,3071.25,£0.00,Mental Health Matters,222110,Revenue,STC171682
South Tyneside Council,00CL,"Childrens, Adults & Families Group",School Travel Contracts,Home to College Transport,03-May-23,2770.8,£0.00,Budget Buses,218950,Revenue,STC171753
South Tyneside Council,00CL,"Childrens, Adults & Families Group",School Travel Contracts,Special Educational Needs Transport,03-May-23,2694,£0.00,Budget Buses,218930,Revenue,STC171774
South Tyneside Council,00CL,Business and Resources Capital,Capital Enhancement Costs,Road Resurfacing,03-May-23,2500,£0.00,Kainos Software Ltd,850000,Capital,STC171806
South Tyneside Council,00CL,Economic Regeneration,Capital Sundry Costs,Viking Energy Network Jarrow,03-May-23,2425.76,£0.00,Bloom Procurement Services,854570,Capital,STC171826
South Tyneside Council,00CL,"Childrens, Adults & Families Group",School Travel Contracts,Special Educational Needs Transport,03-May-23,2340,£0.00,CD Passenger Services,218930,Revenue,STC171849
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Consultancy,Outdoor Education Service,03-May-23,2230,£0.00,Redacted - personal info,219110,Revenue,STC171891
South Tyneside Council,00CL,Business & Resources Group,Accommodation Costs,Member Allowances and Expenses,03-May-23,2137.5,£0.00,Bournemouth Convention Bureau Ltd,232000,Revenue,STC171922
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Furniture & Equipment - General,Head of Adult Services,03-May-23,2120,£0.00,SoloProtect Limited,220200,Revenue,STC171925
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Legal Advisors,Head of Adult Services,03-May-23,2071.5,£0.00,EEJ Health (Dr Emmanuella Akande),220200,Revenue,STC171943
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Other Service Contracts & Supplies,Sec 17 -  Central Pot,03-May-23,1962.8,£0.00,The Angelou Centre,213602,Revenue,STC171986
South Tyneside Council,00CL,Business & Resources Group,Hire of Non Council Vehicles,Fleet Management - Transport Operations,03-May-23,1960.79,£0.00,Enterprise Rent-A-Car UK Limited t/a Enterprise Flex-E-Rent,227000,Revenue,STC171987
South Tyneside Council,00CL,Business and Resources Capital,Capital Equipment Purchases,ICT - Desktop Refresh,03-May-23,1894.5,£0.00,CCS Media,857503,Capital,STC172037
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Rents Paid - General,ILAC General,03-May-23,1800,£0.00,North East Supported Tenancies Ltd,213300,Revenue,STC172071
South Tyneside Council,00CL,Business & Resources Group,Non Contract Maintenance of Land,South Shields Crematorium,03-May-23,1757,£0.00,Obitus (Vividea Ltd t/a),226760,Revenue,STC172092
South Tyneside Council,00CL,Business & Resources Group,External Trainers Services,Fitness Class Programmes,03-May-23,1725,£0.00,North East Dance CIC,224082,Revenue,STC172103
South Tyneside Council,00CL,Business & Resources Group,Mortuary Services,Coroners Service,03-May-23,1700,£0.00,Regent Funeral Services Ltd,237020,Revenue,STC172134
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Voluntary Sector - Boarded Out Children,Commissioned Fostering,03-May-23,1668.48,£0.00,Fostering People Ltd,213500,Revenue,STC172147
South Tyneside Council,00CL,Economic Regeneration Group,Contributions to Community Associations,Asset Management,03-May-23,1666,£0.00,Clegwell Community Association,232300,Revenue,STC172149
South Tyneside Council,00CL,Childrens Adults and Health,Other Service Contracts & Supplies,Holiday Activities & Food Grant,03-May-23,1500,£0.00,Parish of Jarrow & Simonside,219830,Revenue,STC172250
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Rents Paid - General,ILAC General,03-May-23,1491.3,£0.00,Fostering People Ltd,213300,Revenue,STC172267
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Rents Paid - General,ILAC General,03-May-23,1491.3,£0.00,Fostering People Ltd,213300,Revenue,STC172268
South Tyneside Council,00CL,Business and Resources Capital,Capital Construction Costs,Road Resurfacing,03-May-23,1245,£0.00,Total Resources (UK) Limited t/a TM Lincs,850000,Capital,STC172419
South Tyneside Council,00CL,Business & Resources Group,Hire of Non Council Vehicles,Fleet Management - Transport Operations,03-May-23,1213.2,£0.00,Enterprise Rent-A-Car UK Limited t/a Enterprise Flex-E-Rent,227000,Revenue,STC172432
South Tyneside Council,00CL,Business & Resources Group,Hire of Non Council Vehicles,Fleet Management - Transport Operations,03-May-23,1213.2,£0.00,Enterprise Rent-A-Car UK Limited t/a Enterprise Flex-E-Rent,227000,Revenue,STC172433
South Tyneside Council,00CL,Business & Resources Group,"Hire of Plant, Scaffolding & Skips",Fleet Management - Transport Operations,03-May-23,1196.71,£0.00,Wernick Hire Limited,227000,Revenue,STC172450
South Tyneside Council,00CL,Business & Resources Group,Highways & ST Homes Trading Subcontractors,Engineer Works D.L.O. - Cont. Highways,03-May-23,1109,£0.00,Total Resources (UK) Limited t/a TM Lincs,227630,Revenue,STC172539
South Tyneside Council,00CL,Business & Resources Group,"Hire of Plant, Scaffolding & Skips",Fleet Management - Transport Operations,03-May-23,1045.56,£0.00,Wernick Hire Limited,227000,Revenue,STC172593
South Tyneside Council,00CL,Business & Resources Group,Hire of Non Council Vehicles,Fleet Management - Transport Operations,03-May-23,993,£0.00,Enterprise Rent-A-Car UK Limited t/a Enterprise Flex-E-Rent,227000,Revenue,STC172678
South Tyneside Council,00CL,Business & Resources Group,Hire of Non Council Vehicles,Fleet Management - Transport Operations,03-May-23,993,£0.00,Enterprise Rent-A-Car UK Limited t/a Enterprise Flex-E-Rent,227000,Revenue,STC172679
South Tyneside Council,00CL,Business & Resources Group,Hire of Non Council Vehicles,Fleet Management - Transport Operations,03-May-23,993,£0.00,Enterprise Rent-A-Car UK Limited t/a Enterprise Flex-E-Rent,227000,Revenue,STC172680
South Tyneside Council,00CL,Economic Regeneration Group,Property Reactive / General Repairs,R&M Bereavement Services,03-May-23,990,£0.00,CSL Dualcom Ltd,232834,Revenue,STC172684
South Tyneside Council,00CL,Regeneration & Environment Capital,Capital Construction Costs, Jarrow Footbridge(Monkton Terrace),03-May-23,987,£0.00,Total Resources (UK) Limited t/a TM Lincs,852038,Capital,STC172692
South Tyneside Council,00CL,Business & Resources Group,Hire of Non Council Vehicles,Fleet Management - Transport Operations,03-May-23,948,£0.00,Enterprise Rent-A-Car UK Limited t/a Enterprise Flex-E-Rent,227000,Revenue,STC172730
South Tyneside Council,00CL,Business & Resources Group,Hire of Non Council Vehicles,Fleet Management - Transport Operations,03-May-23,948,£0.00,Enterprise Rent-A-Car UK Limited t/a Enterprise Flex-E-Rent,227000,Revenue,STC172731
South Tyneside Council,00CL,Business & Resources Group,"Hire of Plant, Scaffolding & Skips",Fleet Management - Transport Operations,03-May-23,930,£0.00,Wernick Hire Limited,227000,Revenue,STC172757
South Tyneside Council,00CL,Business & Resources Group,"Hire of Plant, Scaffolding & Skips",Fleet Management - Transport Operations,03-May-23,930,£0.00,Wernick Hire Limited,227000,Revenue,STC172758
South Tyneside Council,00CL,Business & Resources Group,"Hire of Plant, Scaffolding & Skips",Fleet Management - Transport Operations,03-May-23,930,£0.00,Wernick Hire Limited,227000,Revenue,STC172759
South Tyneside Council,00CL,Business & Resources Group,"Hire of Plant, Scaffolding & Skips",Fleet Management - Transport Operations,03-May-23,930,£0.00,Wernick Hire Limited,227000,Revenue,STC172760
South Tyneside Council,00CL,Business & Resources Group,"Hire of Plant, Scaffolding & Skips",Fleet Management - Transport Operations,03-May-23,930,£0.00,Wernick Hire Limited,227000,Revenue,STC172761
South Tyneside Council,00CL,Business & Resources Group,"Hire of Plant, Scaffolding & Skips",Fleet Management - Transport Operations,03-May-23,930,£0.00,Wernick Hire Limited,227000,Revenue,STC172762
South Tyneside Council,00CL,Business & Resources Group,"Hire of Plant, Scaffolding & Skips",Fleet Management - Transport Operations,03-May-23,930,£0.00,Wernick Hire Limited,227000,Revenue,STC172763
South Tyneside Council,00CL,Business & Resources Group,"Hire of Plant, Scaffolding & Skips",Fleet Management - Transport Operations,03-May-23,930,£0.00,Wernick Hire Limited,227000,Revenue,STC172764
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Purchase of Stock Items,Community Equipment Service,03-May-23,890,£0.00,Direct Healthcare Group,221420,Revenue,STC172807
South Tyneside Council,00CL,Business & Resources Group,External Trainers Services,Fitness Class Programmes,03-May-23,850,£0.00,Redacted - personal info,224082,Revenue,STC172853
South Tyneside Council,00CL,Economic Regeneration Group,Property Reactive / General Repairs,R&M Schools Buyback,03-May-23,817.13,£0.00,CDS Security and Fire Ltd (formerly CDS Security Ltd),232860,Revenue,STC172884
South Tyneside Council,00CL,Business & Resources Group,Other Service Contracts & Supplies,Fleet Management - Workshop Operations,03-May-23,784.19,£0.00,Elis UK Ltd,227030,Revenue,STC172943
South Tyneside Council,00CL,Economic Regeneration Group,Schools Maintenance Non-Buyback,R&M Non-Buyback,03-May-23,771.12,£0.00,CDS Security and Fire Ltd (formerly CDS Security Ltd),232870,Revenue,STC172970
South Tyneside Council,00CL,Economic Regeneration Group,Property Reactive / General Repairs,R&M Schools Buyback,03-May-23,771.12,£0.00,CDS Security and Fire Ltd (formerly CDS Security Ltd),232860,Revenue,STC172971
South Tyneside Council,00CL,Economic Regeneration Group,Property Reactive / General Repairs,R&M Schools Buyback,03-May-23,771.12,£0.00,CDS Security and Fire Ltd (formerly CDS Security Ltd),232860,Revenue,STC172972
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Water & Sewerage Charges,Thurston Activity Centre,03-May-23,750,£0.00,Pumptrack Ltd,219100,Revenue,STC172989
South Tyneside Council,00CL,Business & Resources Group,Waste Transfer,Recycling Village,03-May-23,747.72,£0.00,Tyne Tees Security Ltd,228400,Revenue,STC172999
South Tyneside Council,00CL,Business and Resources Capital,Capital Equipment Purchases,Replacement Vehicles and Plant Hire,03-May-23,736.4,£0.00,Auto Electrical Solutions Ltd,854500,Capital,STC173013
South Tyneside Council,00CL,Business & Resources Group,"Hire of Plant, Scaffolding & Skips",Fleet Management - Transport Operations,03-May-23,730.72,£0.00,Wernick Hire Limited,227000,Revenue,STC173031
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Purchase of Stock Items,Community Equipment Service,03-May-23,718.45,£0.00,Nottingham Rehab Supplies (NRS Healthcare),221420,Revenue,STC173058
South Tyneside Council,00CL,Business & Resources Group,Hire of Non Council Vehicles,Fleet Management - Transport Operations,03-May-23,705.9,£0.00,Enterprise Rent-A-Car UK Limited t/a Enterprise Flex-E-Rent,227000,Revenue,STC173075
South Tyneside Council,00CL,Business & Resources Group,Hire of Non Council Vehicles,Fleet Management - Transport Operations,03-May-23,693,£0.00,Enterprise Rent-A-Car UK Limited t/a Enterprise Flex-E-Rent,227000,Revenue,STC173113
South Tyneside Council,00CL,Business & Resources Group,Hire of Non Council Vehicles,Fleet Management - Transport Operations,03-May-23,693,£0.00,Enterprise Rent-A-Car UK Limited t/a Enterprise Flex-E-Rent,227000,Revenue,STC173114
