Name of Organisation,Body,Service Area,Service Detail,Spend Description,Date,Amount (Net of VAT),Unrecoverable VAT,Supplier Name,Spend,Spend,Transaction Reference
South Tyneside Council,00CL,Business & Resources Group,Staff Training,Training,11-Dec-2023,5436.00,5436.00,Expedient Training Services Ltd,230641,Revenue,STC194061
South Tyneside Council,00CL,Business & Resources Group,Property Reactive / General Repairs,Haven Point,11-Dec-2023,5527.00,5527.00,TSUK Interiors Limited,222950,Revenue,STC194069
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Supported Living,Learning Disability Support,11-Dec-2023,5880.72,5880.72,Lifeways Community Care Limited,221004,Revenue,STC194083
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Supported Living,Learning Disability Support,11-Dec-2023,5880.72,5880.72,Lifeways Community Care Limited,221004,Revenue,STC194084
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Supported Living,Learning Disability Support,11-Dec-2023,6520.24,6520.24,Lifeways Community Care Limited,221004,Revenue,STC194111
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Supported Living,Learning Disability Support,11-Dec-2023,6661.84,6661.84,Lifeways Community Care Limited,221004,Revenue,STC194117
South Tyneside Council,00CL,Business & Resources Group,Subscriptions,Legal Services - Support,11-Dec-2023,6710.04,6710.04,Thomson Reuters (Legal),231100,Revenue,STC194120
South Tyneside Council,00CL,Balance Sheet,NNDR Refunds,Balance Sheet Corporate Finance,11-Dec-2023,6786.70,6786.70,NR - NHS PROPERTY SERVICES LTD135298,999999,Balance Sheet,STC194127
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Supported Living,Learning Disability Support,11-Dec-2023,6960.40,6960.40,Lifeways Community Care Limited,221004,Revenue,STC194133
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Supported Living,Learning Disability Support,11-Dec-2023,7240.16,7240.16,Lifeways Community Care Limited,221004,Revenue,STC194147
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Supported Living,Learning Disability Support,11-Dec-2023,7967.40,7967.40,Lifeways Community Care Limited,221004,Revenue,STC194174
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Supported Living,Learning Disability Support,11-Dec-2023,8221.20,8221.20,Lifeways Community Care Limited,221004,Revenue,STC194185
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Supported Living,Learning Disability Support,11-Dec-2023,8840.04,8840.04,Lifeways Community Care Limited,221004,Revenue,STC194209
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Supported Living,Learning Disability Support,11-Dec-2023,11219.32,11219.32,Lifeways Community Care Limited,221004,Revenue,STC194276
South Tyneside Council,00CL,Business & Resources Group,Corporate Finance,Household Support Fund,11/12/2023,"£11,400.00",£0.00,Aldi,237107,Revenue,DEC2023-003
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Supported Living,Learning Disability Support,11-Dec-2023,12786.72,12786.72,Lifeways Community Care Limited,221004,Revenue,STC194300
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Extra Care Sheltered Accommodation,Physical Support,11-Dec-2023,14517.81,14517.81,Dale Care Limited,221001,Revenue,STC194326
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Supported Living,Learning Disability Support,11-Dec-2023,15150.72,15150.72,Lifeways Community Care Limited,221004,Revenue,STC194334
South Tyneside Council,00CL,Business and Resources Capital,Capital Equipment Purchases,Replacement Vehicles and Plant Hire,11-Dec-2023,16076.00,16076.00,KTD (NE) Ltd,854500,Capital,STC194343
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Supported Living,Learning Disability Support,11-Dec-2023,21533.52,21533.52,Lifeways Community Care Limited,221004,Revenue,STC194407
South Tyneside Council,00CL,Business & Resources Group,Corporate Finance,Household Support Fund,11/12/2023,"£33,000.00",£0.00,The Post Office,237107,Revenue,DEC2023-002
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Home Care - Other Cases,Physical Support,11-Dec-2023,164620.50,164620.50,Human Support Group Ltd,221001,Revenue,STC194554
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Client Travel & Expenses,Sec 17 -  Central Pot,12-Dec-2023,525.00,525.00,Nearby Group Ltd (formerly Richmond Taxis),213602,Revenue,STC192194
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Client Travel & Expenses,Adults with Disabilities Team,12-Dec-2023,550.00,550.00,Nearby Group Ltd (formerly Richmond Taxis),220550,Revenue,STC192227
South Tyneside Council,00CL,"Childrens, Adults & Families Group",School Travel Contracts,Special Educational Needs Transport,12-Dec-2023,560.00,560.00,Nearby Group Ltd (formerly Richmond Taxis),218930,Revenue,STC192245
South Tyneside Council,00CL,Housing Revenue Account,Housing Rent Suspense - Refunds,Tenants Refunds,12-Dec-2023,590.10,590.10,Redacted -personal info,710020,Revenue,STC192281
South Tyneside Council,00CL,Adults and Children's Capital,Capital Grants to Third Parties,DFG Minor Adaptations,12-Dec-2023,617.00,617.00,Peart Access Ramps Ltd,819002,Capital,STC192350
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Purchase of Stock Items,Community Equipment Service,12-Dec-2023,623.60,623.60,Nottingham Rehab Supplies (NRS Healthcare),221420,Revenue,STC192356
South Tyneside Council,00CL,Economic Regeneration Group,Schools Maintenance Non-Buyback,R&M Non-Buyback,12-Dec-2023,672.00,672.00,Windoor Services Ltd,232870,Revenue,STC192496
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Purchase of Stock Items,Community Equipment Service,12-Dec-2023,700.90,700.90,Nottingham Rehab Supplies (NRS Healthcare),221420,Revenue,STC192566
South Tyneside Council,00CL,Economic Regeneration Group,Property Reactive / General Repairs,R&M Factories,12-Dec-2023,862.50,862.50,Windoor Services Ltd,232808,Revenue,STC192750
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Client Travel & Expenses,Adults with Disabilities Team,12-Dec-2023,912.00,912.00,C J  Transport Services (North East) Limited,220550,Revenue,STC192807
South Tyneside Council,00CL,"Childrens, Adults & Families Group",School Travel Contracts,Special Educational Needs Transport,12-Dec-2023,960.00,960.00,Nearby Group Ltd (formerly Richmond Taxis),218930,Revenue,STC192856
South Tyneside Council,00CL,"Childrens, Adults & Families Group",School Travel Contracts,Special Educational Needs Transport,12-Dec-2023,1045.00,1045.00,Nearby Group Ltd (formerly Richmond Taxis),218930,Revenue,STC192926
South Tyneside Council,00CL,Economic Regeneration Capital,Capital Enhancement Costs,Fire Reform Act Portfolio Works,12-Dec-2023,1056.25,1056.25,CDS Security and Fire Ltd (formerly CDS Security Ltd),820004,Capital,STC192946
South Tyneside Council,00CL,Business & Resources Group,Other Service Contracts & Supplies,ICT & Digital Services,12-Dec-2023,1080.00,1080.00,APaaS Application Packaging Services Limited,230440,Revenue,STC192959
South Tyneside Council,00CL,Business & Resources Group,Other Service Contracts & Supplies,ICT & Digital Services,12-Dec-2023,1080.00,1080.00,APaaS Application Packaging Services Limited,230440,Revenue,STC192960
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Purchase of Stock Items,CES Pressure Nursing Alternating,12-Dec-2023,1100.00,1100.00,Direct Healthcare Group,221430,Revenue,STC192986
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Client Travel & Expenses,ILAC General,12-Dec-2023,1140.00,1140.00,Nearby Group Ltd (formerly Richmond Taxis),213300,Revenue,STC193013
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Supported Living,Learning Disability Support,12-Dec-2023,1192.40,1192.40,Mencap,221004,Revenue,STC193049
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Client Travel & Expenses,Sec 17 -  Central Pot,12-Dec-2023,1199.36,1199.36,C J  Transport Services (North East) Limited,213602,Revenue,STC193084
South Tyneside Council,00CL,"Childrens, Adults & Families Group",School Travel Contracts,Special Educational Needs Transport,12-Dec-2023,1216.00,1216.00,Nearby Group Ltd (formerly Richmond Taxis),218930,Revenue,STC193101
South Tyneside Council,00CL,"Childrens, Adults & Families Group",School Travel Contracts,Special Educational Needs Transport,12-Dec-2023,1232.00,1232.00,C J  Transport Services (North East) Limited,218930,Revenue,STC193108
South Tyneside Council,00CL,"Childrens, Adults & Families Group",School Travel Contracts,Special Educational Needs Transport,12-Dec-2023,1260.00,1260.00,Nearby Group Ltd (formerly Richmond Taxis),218930,Revenue,STC193130
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Default Procurement Subjective,Pupil Support,12-Dec-2023,1280.00,1280.00,C J  Transport Services (North East) Limited,211810,Revenue,STC193140
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Client Travel & Expenses,Sec 17 -  Central Pot,12-Dec-2023,1312.00,1312.00,C J  Transport Services (North East) Limited,213602,Revenue,STC193151
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Home Care - Other Cases,Physical Support,12-Dec-2023,1317.84,1317.84,Care Outcomes UK Ltd,221001,Revenue,STC193153
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Client Travel & Expenses,Sec 17 -  Central Pot,12-Dec-2023,1414.00,1414.00,Nearby Group Ltd (formerly Richmond Taxis),213602,Revenue,STC193198
South Tyneside Council,00CL,"Childrens, Adults & Families Group",School Travel Contracts,Special Educational Needs Transport,12-Dec-2023,1500.00,1500.00,C J  Transport Services (North East) Limited,218930,Revenue,STC193250
South Tyneside Council,00CL,Economic Regeneration Group,Rent Income - General,Business Incubation : Jarrow Business Centre,12-Dec-2023,1506.22,1506.22,Tyne & Wear Marine Ltd,235970,Revenue,STC193256
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Purchase of Stock Items,Community Equipment Service,12-Dec-2023,1537.20,1537.20,Nottingham Rehab Supplies (NRS Healthcare),221420,Revenue,STC193267
South Tyneside Council,00CL,"Childrens, Adults & Families Group",School Travel Contracts,Home to College Transport,12-Dec-2023,1540.00,1540.00,Nearby Group Ltd (formerly Richmond Taxis),218950,Revenue,STC193268
South Tyneside Council,00CL,Business & Resources Group,Other Service Contracts & Supplies,ICT & Digital Services,12-Dec-2023,1620.00,1620.00,APaaS Application Packaging Services Limited,230440,Revenue,STC193297
South Tyneside Council,00CL,Childrens Adults and Health,Accommodation Costs,Neighbourhood Team East,12-Dec-2023,1656.67,1656.67,West Hall Boarding Kennels and Livery Yard,221140,Revenue,STC193312
South Tyneside Council,00CL,Adults and Children's Capital,Capital Grants to Third Parties,Disabled Facilities Grant 96 Act,12-Dec-2023,1794.00,1794.00,Peart Access Ramps Ltd,819000,Capital,STC193357
South Tyneside Council,00CL,"Childrens, Adults & Families Group",School Travel Contracts,Special Educational Needs Transport,12-Dec-2023,1840.00,1840.00,C J  Transport Services (North East) Limited,218930,Revenue,STC193375
South Tyneside Council,00CL,"Childrens, Adults & Families Group",School Travel Contracts,Sec 17 -  Central Pot,12-Dec-2023,1852.50,1852.50,Nearby Group Ltd (formerly Richmond Taxis),213602,Revenue,STC193380
South Tyneside Council,00CL,"Childrens, Adults & Families Group",School Travel Contracts,Special Educational Needs Transport,12-Dec-2023,1935.18,1935.18,Nearby Group Ltd (formerly Richmond Taxis),218930,Revenue,STC193425
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Client Travel & Expenses,Sec 17 -  Central Pot,12-Dec-2023,2016.00,2016.00,C J  Transport Services (North East) Limited,213602,Revenue,STC193448
South Tyneside Council,00CL,"Childrens, Adults & Families Group",School Travel Contracts,Special Educational Needs Transport,12-Dec-2023,2090.00,2090.00,Nearby Group Ltd (formerly Richmond Taxis),218930,Revenue,STC193466
South Tyneside Council,00CL,Business & Resources Group,Highways & ST Homes Trading Equipment & Materials,Engineer Works D.L.O. - Cont. Highways,12-Dec-2023,2275.00,2275.00,Vision Techniques (UK) Ltd,227630,Revenue,STC193541
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Client Travel & Expenses,Sec 17 -  Central Pot,12-Dec-2023,2480.00,2480.00,C J  Transport Services (North East) Limited,213602,Revenue,STC193592
South Tyneside Council,00CL,"Childrens, Adults & Families Group",School Travel Contracts,Special Educational Needs Transport,12-Dec-2023,2563.80,2563.80,C J  Transport Services (North East) Limited,218930,Revenue,STC193611
South Tyneside Council,00CL,"Childrens, Adults & Families Group",School Travel Contracts,Special Educational Needs Transport,12-Dec-2023,2624.00,2624.00,C J  Transport Services (North East) Limited,218930,Revenue,STC193627
South Tyneside Council,00CL,"Childrens, Adults & Families Group",School Travel Contracts,Special Educational Needs Transport,12-Dec-2023,2625.00,2625.00,C J  Transport Services (North East) Limited,218930,Revenue,STC193628
South Tyneside Council,00CL,Regeneration & Environment Capital,Capital Advisors & Consultants Fees,Ecology S106,12-Dec-2023,2660.00,2660.00,Dodio (Kean Media Ltd t/a),828116,Capital,STC193637
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Client Travel & Expenses,ILAC General,12-Dec-2023,2784.00,2784.00,C J  Transport Services (North East) Limited,213300,Revenue,STC193671
South Tyneside Council,00CL,"Childrens, Adults & Families Group",School Travel Contracts,Special Educational Needs Transport,12-Dec-2023,2880.00,2880.00,C J  Transport Services (North East) Limited,218930,Revenue,STC193702
South Tyneside Council,00CL,Housing Revenue Account,Alarms Monitoring & Maintenance,Estate Management - Hebburn,12-Dec-2023,2930.40,2930.40,The Steadfast Group,708230,Revenue,STC193713
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Voluntary Sector - Boarded Out Children,Commissioned Fostering,12-Dec-2023,3396.67,3396.67,UK Fostering,213500,Revenue,STC193803
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Voluntary Sector - Boarded Out Children,Commissioned Fostering,12-Dec-2023,3396.67,3396.67,UK Fostering,213500,Revenue,STC193804
South Tyneside Council,00CL,Economic Regeneration Group,Electricity Charges,Energy Recharges,12-Dec-2023,3416.45,3416.45,EDF Energy Customers plc,238500,Revenue,STC193808
South Tyneside Council,00CL,Adults and Children's Capital,Capital Grants to Third Parties,Disabled Facilities Grant 96 Act,12-Dec-2023,3508.00,3508.00,Stannah Lift Services Ltd,819000,Capital,STC193826
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Client Travel & Expenses,Sec 17 -  Central Pot,12-Dec-2023,3515.00,3515.00,Nearby Group Ltd (formerly Richmond Taxis),213602,Revenue,STC193827
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Voluntary Sector - Boarded Out Children,Commissioned Fostering,12-Dec-2023,3534.00,3534.00,UK Fostering,213500,Revenue,STC193831
South Tyneside Council,00CL,Adults and Children's Capital,Capital Grants to Third Parties,Disabled Facilities Grant 96 Act,12-Dec-2023,3556.00,3556.00,Stannah Lift Services Ltd,819000,Capital,STC193836
South Tyneside Council,00CL,"Childrens, Adults & Families Group",School Travel Contracts,Special Educational Needs Transport,12-Dec-2023,3872.00,3872.00,C J  Transport Services (North East) Limited,218930,Revenue,STC193888
South Tyneside Council,00CL,Economic Regeneration Group,Property Reactive / General Repairs,R&M Schools Buyback,12-Dec-2023,3932.00,3932.00,CDS Security and Fire Ltd (formerly CDS Security Ltd),232860,Revenue,STC193909
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Client Travel & Expenses,ILAC General,12-Dec-2023,4000.00,4000.00,C J  Transport Services (North East) Limited,213300,Revenue,STC193914
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Client Travel & Expenses,Children with Disability Team,12-Dec-2023,4000.00,4000.00,C J  Transport Services (North East) Limited,213100,Revenue,STC193915
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Other Service Contracts & Supplies,Commissioned Fostering,12-Dec-2023,4081.77,4081.77,Foster Care Solutions Ltd,213500,Revenue,STC193924
South Tyneside Council,00CL,Economic Regeneration Capital,Capital Enhancement Costs,Legionnaires Water Management,12-Dec-2023,4228.93,4228.93,Franks Portlock Consulting,820002,Capital,STC193952
South Tyneside Council,00CL,Adults and Children's Capital,Capital Grants to Third Parties,Disabled Facilities Grant 96 Act,12-Dec-2023,4500.00,4500.00,D Lincoln Limited,819000,Capital,STC194000
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Client Travel & Expenses,ILAC General,12-Dec-2023,4576.00,4576.00,C J  Transport Services (North East) Limited,213300,Revenue,STC194010
South Tyneside Council,00CL,"Childrens, Adults & Families Group",School Travel Contracts,Home to College Transport,12-Dec-2023,5120.00,5120.00,C J  Transport Services (North East) Limited,218950,Revenue,STC194037
South Tyneside Council,00CL,"Childrens, Adults & Families Group",School Travel Contracts,Special Educational Needs Transport,12-Dec-2023,5776.00,5776.00,C J  Transport Services (North East) Limited,218930,Revenue,STC194076
South Tyneside Council,00CL,"Childrens, Adults & Families Group",School Travel Contracts,Special Educational Needs Transport,12-Dec-2023,7072.00,7072.00,C J  Transport Services (North East) Limited,218930,Revenue,STC194138
South Tyneside Council,00CL,"Childrens, Adults & Families Group",School Travel Contracts,Special Educational Needs Transport,12-Dec-2023,7680.00,7680.00,C J  Transport Services (North East) Limited,218930,Revenue,STC194169
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Home Care - Other Cases,Physical Support,12-Dec-2023,8074.08,8074.08,Care Outcomes UK Ltd,221001,Revenue,STC194181
South Tyneside Council,00CL,"Childrens, Adults & Families Group",School Travel Contracts,Special Educational Needs Transport,12-Dec-2023,8096.00,8096.00,C J  Transport Services (North East) Limited,218930,Revenue,STC194182
South Tyneside Council,00CL,Economic Regeneration Group,Property Reactive / General Repairs,R&M Schools Buyback,12-Dec-2023,9468.00,9468.00,CDS Security and Fire Ltd (formerly CDS Security Ltd),232860,Revenue,STC194236
South Tyneside Council,00CL,"Childrens, Adults & Families Group",School Travel Contracts,Home to College Transport,12-Dec-2023,9620.00,9620.00,C J  Transport Services (North East) Limited,218950,Revenue,STC194242
South Tyneside Council,00CL,"Childrens, Adults & Families Group",School Travel Contracts,Home to College Transport,12-Dec-2023,10965.00,10965.00,Nearby Group Ltd (formerly Richmond Taxis),218950,Revenue,STC194274
South Tyneside Council,00CL,Business & Resources Group,Property Reactive / General Repairs,Parks General,12-Dec-2023,14658.00,14658.00,Birch Tree Northern Limited,223640,Revenue,STC194328
South Tyneside Council,00CL,Business & Resources Group,Property Reactive / General Repairs,Parks General,12-Dec-2023,14658.00,14658.00,Birch Tree Northern Limited,223640,Revenue,STC194329
South Tyneside Council,00CL,Economic Regeneration Capital,Capital Enhancement Costs,Works to Allow Asset Transfers,12-Dec-2023,15763.10,15763.10,The Steadfast Group,856530,Capital,STC194338
South Tyneside Council,00CL,"Childrens, Adults & Families Group",School Travel Contracts,Special Educational Needs Transport,12-Dec-2023,15936.00,15936.00,C J  Transport Services (North East) Limited,218930,Revenue,STC194339
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Supported Living,Learning Disability Support,12-Dec-2023,26598.88,26598.88,Ashdown Care Homes Ltd,221004,Revenue,STC194429
South Tyneside Council,00CL,Regeneration & Environment Capital,Capital Demolition Costs,Future High Streets Fund,12-Dec-2023,32971.87,32971.87,Groundwork Services (Durham) Limited,828532,Capital,STC194455
South Tyneside Council,00CL,Regeneration & Environment Capital,Capital Construction Costs,Control Room and CCTV Relocation,12-Dec-2023,35845.26,35845.26,North PB Ltd,854528,Capital,STC194463
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Extra Care Sheltered Accommodation,Physical Support,12-Dec-2023,49037.16,49037.16,Springfield Home Care Services Limited (Positive Life Choices part of Springfield H/Care),221001,Revenue,STC194489
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Home Care - Other Cases,Physical Support,12-Dec-2023,179576.02,179576.02,Springfield Home Care Services Limited (Positive Life Choices part of Springfield H/Care),221001,Revenue,STC194557
South Tyneside Council,00CL,Business & Resources Group,"CAF Grants West Shields, Cleadon & East Boldon",West Shields Cleadon & East Boldon,13-Dec-2023,500.00,500.00,Birch Grove Residents Association,222894,Revenue,STC192146
South Tyneside Council,00CL,Business & Resources Group,"CAF Grants West Shields, Cleadon & East Boldon",West Shields Cleadon & East Boldon,13-Dec-2023,500.00,500.00,Blenkinsop Court Tenants Association,222894,Revenue,STC192147
South Tyneside Council,00CL,Business & Resources Group,CAF Grants Riverside,Riverside,13-Dec-2023,500.00,500.00,Laygate Community School,222893,Revenue,STC192148
South Tyneside Council,00CL,Economic Regeneration Group,Non-Staff Advertising,General Tourism Marketing,13-Dec-2023,500.00,500.00,Redacted -personal info,236057,Revenue,STC192149
South Tyneside Council,00CL,Economic Regeneration Group,Non-Staff Advertising,Christmas Marketing,13-Dec-2023,525.00,525.00,Forward and Thinking Limited,236059,Revenue,STC192195
South Tyneside Council,00CL,Business & Resources Group,Legal Advisors,Legal Services - Support,13-Dec-2023,550.00,550.00,Dere Street Barristers,231100,Revenue,STC192228
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Furniture & Equipment - General,Toner Avenue Jnr Kitchen,13-Dec-2023,577.00,577.00,Norseman Direct Limited,217395,Revenue,STC192265
South Tyneside Council,00CL,"Childrens, Adults & Families Group",School Travel Contracts,Special Educational Needs Transport,13-Dec-2023,578.50,578.50,Nearby Group Ltd (formerly Richmond Taxis),218930,Revenue,STC192266
South Tyneside Council,00CL,Business & Resources Group,Legal Advisors,Legal Services - Support,13-Dec-2023,600.00,600.00,Dere Street Barristers,231100,Revenue,STC192310
South Tyneside Council,00CL,Business & Resources Group,Legal Advisors,Legal Services - Support,13-Dec-2023,600.00,600.00,Dere Street Barristers,231100,Revenue,STC192311
South Tyneside Council,00CL,Business & Resources Group,Default Procurement Subjective,Cultural Development,13-Dec-2023,600.00,600.00,Hacel Lighting Limited,222830,Revenue,STC192312
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Nursing Care,Mental Health Support,13-Dec-2023,602.92,602.92,Barchester - Billingham Grange,221005,Revenue,STC192335
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Nursing Care,Mental Health Support,13-Dec-2023,603.10,603.10,Barchester - Billingham Grange,221005,Revenue,STC192336
South Tyneside Council,00CL,Economic Regeneration Capital,Capital Advisors & Consultants Fees,Holborn Riverside Development,13-Dec-2023,606.00,606.00,DWF LLP (DWF Law LLP),857000,Capital,STC192339
South Tyneside Council,00CL,Economic Regeneration Capital,Capital Enhancement Costs,Car Park Improvements Lines and Signs,13-Dec-2023,607.92,607.92,William Smith Group 1832 Ltd (formerly William Smith & Sons Barnard Castle Limited),830009,Capital,STC192342
South Tyneside Council,00CL,Regeneration & Environment Capital,Capital Enhancement Costs,Midlefields External Works Masterplan,13-Dec-2023,610.00,610.00,Todd Milburn Partnership Limited,820328,Capital,STC192344
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Purchase of Stock Items,Community Equipment Service,13-Dec-2023,623.60,623.60,Nottingham Rehab Supplies (NRS Healthcare),221420,Revenue,STC192357
South Tyneside Council,00CL,Business & Resources Group,Legal Advisors,Legal Services - Support,13-Dec-2023,625.00,625.00,Dere Street Barristers,231100,Revenue,STC192362
South Tyneside Council,00CL,Business & Resources Group,Legal Advisors,Legal Services - Support,13-Dec-2023,625.00,625.00,Dere Street Barristers,231100,Revenue,STC192363
South Tyneside Council,00CL,Business & Resources Group,Legal Advisors,Legal Services - Support,13-Dec-2023,625.00,625.00,Dere Street Barristers,231100,Revenue,STC192364
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Purchase of Stock Items,Community Equipment Service,13-Dec-2023,642.38,642.38,Direct Healthcare Group,221420,Revenue,STC192449
South Tyneside Council,00CL,Adults and Children's Capital,Capital Grants to Third Parties,DFG Minor Adaptations,13-Dec-2023,669.00,669.00,Peart Access Ramps Ltd,819002,Capital,STC192492
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Grant Payments - General,Community Learning Grant,13-Dec-2023,672.00,672.00,Key Subject Tuition Ltd,215955,Revenue,STC192497
South Tyneside Council,00CL,Business & Resources Group,Staff Training,Training,13-Dec-2023,675.00,675.00,Association of Electoral Administrators,230641,Revenue,STC192509
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Purchase of Stock Items,CES Pressure Nursing Alternating,13-Dec-2023,738.80,738.80,Frontier Therapeutics Ltd,221430,Revenue,STC192604
South Tyneside Council,00CL,Business & Resources Group,Legal Advisors,Legal Services - Support,13-Dec-2023,775.00,775.00,Dere Street Barristers,231100,Revenue,STC192639
South Tyneside Council,00CL,Adults and Children's Capital,Capital Grants to Third Parties,Disabled Facilities Grant 96 Act,13-Dec-2023,795.00,795.00,Dolphin Stairlifts (North East) Ltd,819000,Capital,STC192658
South Tyneside Council,00CL,Business & Resources Group,Postage Expenses,Admin - Central Admin,13-Dec-2023,881.42,881.42,Quadient Finance UK Limited,231320,Revenue,STC192769
South Tyneside Council,00CL,Business & Resources Group,Staff Training,Training,13-Dec-2023,900.00,900.00,CPH Training Ltd,230641,Revenue,STC192784
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Travel & Subsistence Expenses,Education Psychology,13-Dec-2023,903.54,903.54,TravelPerk UK IRL Limited (formerly Click Travel),216720,Revenue,STC192791
South Tyneside Council,00CL,Adults and Children's Capital,Capital Grants to Third Parties,DFG Minor Adaptations,13-Dec-2023,959.00,959.00,Peart Access Ramps Ltd,819002,Capital,STC192854
South Tyneside Council,00CL,Business & Resources Group,Other Service Contracts & Supplies,Cultural Development,13-Dec-2023,1050.00,1050.00,Red Stamp Productions LTD,222830,Revenue,STC192934
South Tyneside Council,00CL,Economic Regeneration Capital,Capital Advisors & Consultants Fees,Major Transport Schemes,13-Dec-2023,1082.00,1082.00,WSP UK LTD,828352,Capital,STC192961
South Tyneside Council,00CL,Business & Resources Group,Legal Advisors,Legal Services - Support,13-Dec-2023,1093.75,1093.75,Dere Street Barristers,231100,Revenue,STC192965
South Tyneside Council,00CL,Economic Regeneration Group,Printing & Stationery Consumables,Printing,13-Dec-2023,1166.40,1166.40,Antalis Ltd,236030,Revenue,STC193040
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Purchase of Stock Items,Technology & Independence,13-Dec-2023,1201.00,1201.00,Oysta Technology Limited INACTIVE Please use Access UK Ltd - 10076869,221500,Revenue,STC193092
South Tyneside Council,00CL,Economic Regeneration Group,Property Planned Maintenance,Business Incubation : Jarrow Business Centre,13-Dec-2023,1483.95,1483.95,JC Maintenance Services Limited,235970,Revenue,STC193242
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Supported Living,Learning Disability Support,13-Dec-2023,1645.65,1645.65,Mencap,221004,Revenue,STC193306
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Supported Living,Learning Disability Support,13-Dec-2023,1650.39,1650.39,Mencap,221004,Revenue,STC193308
South Tyneside Council,00CL,Economic Regeneration Group,Property Reactive / General Repairs,R&M Non Factory Units,13-Dec-2023,1725.00,1725.00,Arc Environmental Limited,232805,Revenue,STC193333
South Tyneside Council,00CL,Business and Resources Capital,Capital Equipment Purchases,Replacement Vehicles and Plant Hire,13-Dec-2023,1770.00,1770.00,KTD (NE) Ltd,854500,Capital,STC193349
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Purchase of Stock Items,CES Pressure Nursing Alternating,13-Dec-2023,1810.00,1810.00,Direct Healthcare Group,221430,Revenue,STC193367
South Tyneside Council,00CL,Business & Resources Group,Highways & ST Homes Trading Equipment & Materials,Engineer Works D.L.O. - Cont. Highways,13-Dec-2023,1944.24,1944.24,Marshalls,227630,Revenue,STC193427
South Tyneside Council,00CL,Economic Regeneration Group,Other Service Contracts & Supplies,Inward Investments and Events,13-Dec-2023,1995.00,1995.00,North of Tyne Combined Authority,235830,Revenue,STC193439
South Tyneside Council,00CL,Adults and Children's Capital,Capital Grants to Third Parties,DFG Minor Adaptations,13-Dec-2023,2060.00,2060.00,Peart Access Ramps Ltd,819002,Capital,STC193463
South Tyneside Council,00CL,Childrens Adults and Health,Default Procurement Subjective,PHAB Day Care Staffing,13-Dec-2023,2154.99,2154.99,Health and Care (UK) Ltd T/A Medical Supplies,220571,Revenue,STC193489
