Name of Organisation,Body,Service Area,Service Detail,Spend Description,Date,Amount (Net of VAT),Unrecoverable VAT,Supplier Name,Spend,Spend,Transaction Reference
South Tyneside Council,00CL,Business & Resources Group,Insurance Premium - Combined Liability,Insurance Premiums,11/01/2024,"£6,066.00",£0.00,Gallagher Bassett International Ltd,230800,Revenue,STC197486
South Tyneside Council,00CL,Business & Resources Group,Insurance Premiums - Council Other,Insurance Premiums,11/01/2024,"£6,110.02",£0.00,Zurich Insurance Company,230800,Revenue,STC197489
South Tyneside Council,00CL,Economic Regeneration Capital,Capital Construction Costs,Hebburn Energy Project Phase 1,11/01/2024,"£6,373.17",£0.00,Vital Energi Utilities Ltd,854571,Capital,STC197503
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Purchase of Stock Items,Assistive Technologies,11/01/2024,"£7,300.00",£0.00,Cair (UK) Ltd,221520,Revenue,STC197548
South Tyneside Council,00CL,Adults and Children's Capital,Capital Grants to Third Parties,Disabled Facilities Grant 96 Act,11/01/2024,"£7,334.00",£0.00,Stannah Lift Services Ltd,819000,Capital,STC197551
South Tyneside Council,00CL,"Childrens, Adults & Families Group",School Travel Contracts,Home to College Transport,11/01/2024,"£8,190.00",£0.00,C J  Transport Services (North East) Limited,218950,Revenue,STC197588
South Tyneside Council,00CL,Business & Resources Group,Highways & ST Homes Trading Equipment & Materials,Engineer Works D.L.O. - Cont. Highways,11/01/2024,"£10,370.50",£0.00,North East Concrete Limited,227630,Revenue,STC197680
South Tyneside Council,00CL,"Childrens, Adults & Families Group",School Support Services,Top Ups Independent Providers Post16,11/01/2024,"£10,828.96",£0.00,"NHS England, Cumbria, Northumberland, Tyne & Wear",217760,Revenue,STC197709
South Tyneside Council,00CL,"Childrens, Adults & Families Group",School Travel Contracts,Special Educational Needs Transport,11/01/2024,"£10,896.00",£0.00,C J  Transport Services (North East) Limited,218930,Revenue,STC197711
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Grant Payments - General,Further Education 16-18,11/01/2024,"£13,756.47",£0.00,Resources NE Ltd,216180,Revenue,STC197782
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Extra Care Sheltered Accommodation,Physical Support,11/01/2024,"£13,849.77",£0.00,Dale Care Limited,221001,Revenue,STC197784
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Supported Living,Learning Disability Support,11/01/2024,"£14,609.28",£0.00,Real Life Options,221004,Revenue,STC197793
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Grant Payments - General,Adult Skills,11/01/2024,"£15,495.00",£0.00,Lomax Training Services Limited,216191,Revenue,STC197813
South Tyneside Council,00CL,Economic Regeneration Group,Schools Maintenance Non-Buyback,R&M Non-Buyback,11/01/2024,"£16,387.26",£0.00,Advanced Renewable Power Ltd,232870,Revenue,STC197832
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Voluntary Sector - Boarded Out Children,Out of Area Placements,11/01/2024,"£17,742.84",£0.00,St Cuthberts Care,213700,Revenue,STC197843
South Tyneside Council,00CL,Business & Resources Group,Routine Contract Ground Maintenance,Grounds Maintenance Routine Works,11/01/2024,"£21,385.42",£0.00,Tivoli Group,226830,Revenue,STC197919
South Tyneside Council,00CL,Economic Regeneration Capital,Capital Enhancement Costs,Coast Road Realignment Scheme,11/01/2024,"£25,093.09",£0.00,Howard Civil Engineering Ltd,850015,Capital,STC197953
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Voluntary Sector - Boarded Out Children,Out of Area Placements,11/01/2024,"£27,119.04",£0.00,Vita Nova NE Ltd,213700,Revenue,STC197971
South Tyneside Council,00CL,Childrens Adults and Health,Out of Borough School Fees,OOB Education Placements,11/01/2024,"£46,523.00",£0.00,Impact Childcare & Education Ltd (formerly ID Residential Ltd),211150,Revenue,STC198042
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Home Care - Complex Cases,Mental Health Support,11/01/2024,"£60,161.92",£0.00,Real Life Options,221005,Revenue,STC198076
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Voluntary Sector - Boarded Out Children,Out of Area Placements,11/01/2024,"£63,550.00",£0.00,Nugent Care,213700,Revenue,STC198084
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Voluntary Sector - General,Voluntary Sector Funding,11/01/2024,"£66,268.75",£0.00,Age Concern Tyneside South,220020,Revenue,STC198088
South Tyneside Council,00CL,Business & Resources Group,Agency Staff - Non-Teachers,Agency Contract Suspense,11/01/2024,"£105,964.06",£0.00,Magnit Global GRI Limited (formerly Geometric Results International),238650,Revenue,STC198117
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Home Care - Other Cases,Physical Support,11/01/2024,"£128,790.31",£0.00,Dale Care Limited,221001,Revenue,STC198132
South Tyneside Council,00CL,Economic Regeneration Capital,Capital Enhancement Costs,Replacement LED Lanterns,11/01/2024,"£143,717.92",£0.00,Connect Roads South Tyneside Ltd,826100,Capital,STC198136
South Tyneside Council,00CL,Balance Sheet,Fire Insurance Provision,Balance Sheet Corporate Finance,12-Jan-24,873.6,£0.00,McLarens (MYI Ltd t/a),999999,Balance Sheet,STC195510
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Payments to Carers,Social Support for Carers,12-Jan-24,500,£0.00,Redacted - personal info,221008,Revenue,STC194588
South Tyneside Council,00CL,Economic Regeneration Group,Property Reactive / General Repairs,R&M Regeneration & Property,12-Jan-24,508,£0.00,Astral Control Services Ltd,232810,Revenue,STC194643
South Tyneside Council,00CL,Childrens Adults and Health,Fixtures & Fittings,Domestic Abuse Grant,12-Jan-24,518.5,£0.00,NLS Security Limited (Newcastle Locksmiths),225225,Revenue,STC194669
South Tyneside Council,00CL,Childrens Adults and Health,Fixtures & Fittings,Domestic Abuse Grant,12-Jan-24,518.5,£0.00,NLS Security Limited (Newcastle Locksmiths),225225,Revenue,STC194670
South Tyneside Council,00CL,Childrens Adults and Health,Fixtures & Fittings,Domestic Abuse Grant,12-Jan-24,528.5,£0.00,NLS Security Limited (Newcastle Locksmiths),225225,Revenue,STC194700
South Tyneside Council,00CL,Childrens Adults and Health,Fixtures & Fittings,Domestic Abuse Grant,12-Jan-24,532,£0.00,NLS Security Limited (Newcastle Locksmiths),225225,Revenue,STC194709
South Tyneside Council,00CL,Childrens Adults and Health,Out of Borough School Fees,OOB Education Placements,12-Jan-24,550,£0.00,Prospero Group Limited,211150,Revenue,STC194756
South Tyneside Council,00CL,Economic Regeneration Capital,Capital Enhancement Costs,Car Park Improvements Lines and Signs,12-Jan-24,550,£0.00,SEA (Systems Engineering & Assessment Ltd),830009,Capital,STC194757
South Tyneside Council,00CL,Childrens Adults and Health,Fixtures & Fittings,Domestic Abuse Grant,12-Jan-24,554,£0.00,NLS Security Limited (Newcastle Locksmiths),225225,Revenue,STC194765
South Tyneside Council,00CL,Childrens Adults and Health,Fixtures & Fittings,Domestic Abuse Grant,12-Jan-24,559,£0.00,NLS Security Limited (Newcastle Locksmiths),225225,Revenue,STC194768
South Tyneside Council,00CL,Childrens Adults and Health,Fixtures & Fittings,Domestic Abuse Grant,12-Jan-24,562,£0.00,NLS Security Limited (Newcastle Locksmiths),225225,Revenue,STC194773
South Tyneside Council,00CL,Childrens Adults and Health,Fixtures & Fittings,Domestic Abuse Grant,12-Jan-24,566,£0.00,NLS Security Limited (Newcastle Locksmiths),225225,Revenue,STC194778
South Tyneside Council,00CL,Childrens Adults and Health,Fixtures & Fittings,Domestic Abuse Grant,12-Jan-24,566,£0.00,NLS Security Limited (Newcastle Locksmiths),225225,Revenue,STC194779
South Tyneside Council,00CL,Childrens Adults and Health,Fixtures & Fittings,Domestic Abuse Grant,12-Jan-24,569,£0.00,NLS Security Limited (Newcastle Locksmiths),225225,Revenue,STC194788
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Purchase of Stock Items,Community Equipment Service,12-Jan-24,573.98,£0.00,Etac Limited (Previously R82 UK Limited),221420,Revenue,STC194797
South Tyneside Council,00CL,Economic Regeneration Group,Property Reactive / General Repairs,R&M Regeneration & Property,12-Jan-24,576.02,£0.00,Pyrocel Ltd,232810,Revenue,STC194806
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Supported Living,Learning Disability Support,12-Jan-24,591,£0.00,Lifeways Community Care Limited,221004,Revenue,STC194841
South Tyneside Council,00CL,Childrens Adults and Health,Fixtures & Fittings,Domestic Abuse Grant,12-Jan-24,591,£0.00,NLS Security Limited (Newcastle Locksmiths),225225,Revenue,STC194842
South Tyneside Council,00CL,Economic Regeneration Group,Property Reactive / General Repairs,R&M Schools Buyback,12-Jan-24,595,£0.00,AM & B Wilson Limited,232860,Revenue,STC194853
South Tyneside Council,00CL,Regeneration & Environment Capital,Capital Advisors & Consultants Fees,Stronger Shores,12-Jan-24,600,£0.00,Carr Accounting Agency Limited,828111,Capital,STC194876
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Agency Staff - Non-Teachers,Locality 2 - Day Care - (BH/W),12-Jan-24,624.7,£0.00,Humly North East Ltd,215446,Revenue,STC194927
South Tyneside Council,00CL,Business & Resources Group,Legal Advisors,Legal Services - Support,12-Jan-24,625,£0.00,Dere Street Barristers,231100,Revenue,STC194934
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Agency Staff - Non-Teachers,Locality 2 - Day Care - (BH/W),12-Jan-24,631.36,£0.00,Humly North East Ltd,215446,Revenue,STC194952
South Tyneside Council,00CL,Childrens Adults and Health,Fixtures & Fittings,Domestic Abuse Grant,12-Jan-24,641,£0.00,NLS Security Limited (Newcastle Locksmiths),225225,Revenue,STC194984
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Agency Staff - Non-Teachers,Locality 2 - Day Care - (BH/W),12-Jan-24,674.65,£0.00,Humly North East Ltd,215446,Revenue,STC195086
South Tyneside Council,00CL,Housing Revenue Account,Housing Rent Suspense - Refunds,Tenants Refunds,12-Jan-24,674.87,£0.00,Redacted - personal info,710020,Revenue,STC195087
South Tyneside Council,00CL,Childrens Adults and Health,Out of Borough School Fees,OOB Education Placements,12-Jan-24,689.7,£0.00,Acorn Care & Education Ltd,211150,Revenue,STC195140
South Tyneside Council,00CL,Childrens Adults and Health,Out of Borough School Fees,OOB Education Placements,12-Jan-24,689.7,£0.00,Acorn Care & Education Ltd,211150,Revenue,STC195141
South Tyneside Council,00CL,Business & Resources Group,Staff Training,Training,12-Jan-24,690,£0.00,Expedient Training Services Ltd,230641,Revenue,STC195144
South Tyneside Council,00CL,Business & Resources Group,Legal Advisors,Legal Services - Support,12-Jan-24,725,£0.00,Dere Street Barristers,231100,Revenue,STC195217
South Tyneside Council,00CL,Business & Resources Group,Legal Advisors,Legal Services - Support,12-Jan-24,725,£0.00,Dere Street Barristers,231100,Revenue,STC195218
South Tyneside Council,00CL,"Childrens, Adults & Families Group",School Support Services,ISB Contingencies High Needs Block,12-Jan-24,746,£0.00,Redacted - personal info,217740,Revenue,STC195256
South Tyneside Council,00CL,"Childrens, Adults & Families Group",External Trainers Services,Thurston Activity Centre,12-Jan-24,750,£0.00,Redacted - personal info,219100,Revenue,STC195268
South Tyneside Council,00CL,Economic Regeneration Capital,Capital Enhancement Costs,Car Park Improvements Lines and Signs,12-Jan-24,750,£0.00,Conduent Public Sector UK Ltd (previously known as Conduent Parking Enforcement Solutions Ltd),830009,Capital,STC195269
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Supported Living,Learning Disability Support,12-Jan-24,758.8,£0.00,Lifeways Community Care Limited,221004,Revenue,STC195282
South Tyneside Council,00CL,Business & Resources Group,Servicing/Electric Testing of Equipment,ICT & Digital Services,12-Jan-24,772.88,£0.00,BT - British Telecommunications PLC,230440,Revenue,STC195300
South Tyneside Council,00CL,Business & Resources Group,Legal Advisors,Legal Services - Support,12-Jan-24,775,£0.00,Dere Street Barristers,231100,Revenue,STC195312
South Tyneside Council,00CL,Business & Resources Group,Routine Contract Ground Maintenance,Grounds Maintenance Routine Works,12-Jan-24,787.54,£0.00,Tivoli Group,226830,Revenue,STC195338
South Tyneside Council,00CL,Business & Resources Group,Staff Training,Training,12-Jan-24,800,£0.00,Fox & Associates Consulting Ltd T/A Strengthening Practice,230641,Revenue,STC195380
South Tyneside Council,00CL,"Childrens, Adults & Families Group",School Support Services,ISB Contingencies High Needs Block,12-Jan-24,825,£0.00,Vision for Education Ltd,217740,Revenue,STC195420
South Tyneside Council,00CL,Business & Resources Group,External Trainers Services,Fitness Class Programmes,12-Jan-24,856,£0.00,Redacted - personal info,224082,Revenue,STC195478
South Tyneside Council,00CL,Business & Resources Group,Staff Training,Training,12-Jan-24,877,£0.00,Serco Limited,230641,Revenue,STC195525
South Tyneside Council,00CL,Economic Regeneration Group,Schools Maintenance Non-Buyback,R&M Non-Buyback,12-Jan-24,879,£0.00,AM & B Wilson Limited,232870,Revenue,STC195527
South Tyneside Council,00CL,"Childrens, Adults & Families Group",School Support Services,ISB Contingencies High Needs Block,12-Jan-24,880,£0.00,Kip McGrath Education Centres,217740,Revenue,STC195532
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Purchase of Stock Items,Technology & Independence,12-Jan-24,971.55,£0.00,Avoira Ltd (formerly Rocom Limited (Nycomm Ltd)),221500,Revenue,STC195668
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Home Care - Other Cases,Physical Support,12-Jan-24,1042,£0.00,Human Support Group Ltd,221001,Revenue,STC195756
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Other Service Contracts & Supplies,The Place,12-Jan-24,1080,£0.00,Kip McGrath Education Centres,214200,Revenue,STC195807
South Tyneside Council,00CL,Economic Regeneration Group,Purchase of Stock Items,Cleaning Service,12-Jan-24,1097.76,£0.00,Greenham Trading Limited,224400,Revenue,STC195823
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Agency Staff - Non-Teachers,Commissioning Unit,12-Jan-24,1100,£0.00,Hampton’s Resourcing,219030,Revenue,STC195854
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Purchase of Stock Items,Community Equipment Service,12-Jan-24,1144.18,£0.00,Nottingham Rehab Supplies (NRS Healthcare),221420,Revenue,STC195900
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Legal Advisors,Sec 17 -  Central Pot,12-Jan-24,1189.88,£0.00,Memory Assessment Experts (MAE) Ltd,213602,Revenue,STC195965
South Tyneside Council,00CL,Business & Resources Group,Entertainers Services,Winter Wonderland,12-Jan-24,1200,£0.00,Ignite Entertainment,223951,Revenue,STC196011
South Tyneside Council,00CL,Business & Resources Group,Property Reactive / General Repairs,Haven Point,12-Jan-24,1231.1,£0.00,Prospec Limited,222950,Revenue,STC196033
South Tyneside Council,00CL,Business and Resources Capital,Capital Construction Costs,Road Resurfacing,12-Jan-24,1245,£0.00,Total Resources (UK) Limited t/a TM Lincs,850000,Capital,STC196045
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Furniture & Equipment - General,Hearing Impaired Service,12-Jan-24,1295,£0.00,Oticon Limited,211700,Revenue,STC196107
South Tyneside Council,00CL,Business and Resources Capital,Capital Enhancement Costs,South Shields Museum & Arts Gallery,12-Jan-24,1350,£0.00,Todd Milburn Partnership Limited,827051,Capital,STC196152
South Tyneside Council,00CL,Business & Resources Group,Legal Advisors,Legal Services - Support,12-Jan-24,1440,£0.00,Dere Street Barristers,231100,Revenue,STC196224
South Tyneside Council,00CL,Business & Resources Group,"Hire of Plant, Scaffolding & Skips",Fleet Management - Transport Operations,12-Jan-24,1450,£0.00,George Vardy Haulage,227000,Revenue,STC196231
South Tyneside Council,00CL,Business & Resources Group,"Hire of Plant, Scaffolding & Skips",Fleet Management - Transport Operations,12-Jan-24,1450,£0.00,George Vardy Haulage,227000,Revenue,STC196232
South Tyneside Council,00CL,Business & Resources Group,"Hire of Plant, Scaffolding & Skips",Fleet Management - Transport Operations,12-Jan-24,1450,£0.00,George Vardy Haulage,227000,Revenue,STC196233
South Tyneside Council,00CL,Business & Resources Group,"Hire of Plant, Scaffolding & Skips",Fleet Management - Transport Operations,12-Jan-24,1450,£0.00,George Vardy Haulage,227000,Revenue,STC196234
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Rents Paid - General,ILAC General,12-Jan-24,1450.17,£0.00,Swiis Foster Care Ltd,213300,Revenue,STC196235
South Tyneside Council,00CL,Business and Resources Capital,Capital Advisors & Consultants Fees,Road Resurfacing,12-Jan-24,1474.8,£0.00,Waterman Aspen Ltd,850000,Capital,STC196251
South Tyneside Council,00CL,Business & Resources Group,Furniture & Equipment - General,Haven Point,12-Jan-24,1488.6,£0.00,G T Cleaning Machines Ltd,222950,Revenue,STC196260
South Tyneside Council,00CL,Housing Revenue Account,Housing Rent Suspense - Refunds,Tenants Refunds,12-Jan-24,1515.76,£0.00,Redacted - personal info,710020,Revenue,STC196282
South Tyneside Council,00CL,Business & Resources Group,"Hire of Plant, Scaffolding & Skips",Fleet Management - Transport Operations,12-Jan-24,1530,£0.00,George Vardy Haulage,227000,Revenue,STC196291
South Tyneside Council,00CL,Business & Resources Group,"Hire of Plant, Scaffolding & Skips",Fleet Management - Transport Operations,12-Jan-24,1530,£0.00,George Vardy Haulage,227000,Revenue,STC196292
South Tyneside Council,00CL,Business & Resources Group,Default Procurement Subjective,Council Tax and Business Rates Collection,12-Jan-24,1596.68,£0.00,Critiqom Limited,230140,Revenue,STC196325
South Tyneside Council,00CL,Business & Resources,Furniture & Equipment - General,Libraries NPO Project,12-Jan-24,1607.4,£0.00,Charterhouse Holdings PLC (Xpres),222855,Revenue,STC196342
South Tyneside Council,00CL,Business & Resources Group,Highways & ST Homes Trading Subcontractors,Engineer Works D.L.O. - Cont. Highways,12-Jan-24,1741,£0.00,Total Resources (UK) Limited t/a TM Lincs,227630,Revenue,STC196430
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Purchase of Stock Items,Technology & Independence,12-Jan-24,1755.9,£0.00,Tunstall Healthcare (UK) Ltd,221500,Revenue,STC196443
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Furniture & Equipment - General,Early Years Central Management Team,12-Jan-24,1800,£0.00,CareScribe Ltd,215410,Revenue,STC196464
South Tyneside Council,00CL,Business & Resources Group,Entertainers Services,Winter Wonderland,12-Jan-24,1800,£0.00,Mint Management,223951,Revenue,STC196465
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Purchase of Stock Items,Community Equipment Service,12-Jan-24,1896,£0.00,Nottingham Rehab Supplies (NRS Healthcare),221420,Revenue,STC196519
South Tyneside Council,00CL,Economic Regeneration Group,Furniture & Equipment - General,Pest Control costs,12-Jan-24,1947.15,£0.00,Killgerm Chemicals Ltd,236260,Revenue,STC196541
South Tyneside Council,00CL,Regeneration & Environment Capital,Capital Enhancement Costs,Playing Fields Strategies,12-Jan-24,1964,£0.00,Grounds Management Association,854521,Capital,STC196552
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Supported Living,Learning Disability Support,12-Jan-24,1970,£0.00,Lifeways Community Care Limited,221004,Revenue,STC196556
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Supported Living,Learning Disability Support,12-Jan-24,1970,£0.00,Lifeways Community Care Limited,221004,Revenue,STC196557
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Supported Living,Learning Disability Support,12-Jan-24,2048.8,£0.00,Lifeways Community Care Limited,221004,Revenue,STC196590
South Tyneside Council,00CL,Regeneration & Environment Capital,Capital Enhancement Costs,Thurston Roofing Works,12-Jan-24,2050,£0.00,GSL Ecology,820247,Capital,STC196593
South Tyneside Council,00CL,Business & Resources Group,Staff Training,Finance Team,12-Jan-24,2082.98,£0.00,CIPFA Business Ltd,230070,Revenue,STC196611
South Tyneside Council,00CL,Business & Resources Group,Cleaning Expenses,Haven Point,12-Jan-24,2085,£0.00,Spectrum Industrial Ltd,222950,Revenue,STC196612
South Tyneside Council,00CL,Childrens Adults and Health,Other Service Contracts & Supplies,Holiday Activities & Food Grant,12-Jan-24,2106,£0.00,Asset Base South Tyneside CIC (Fit Belli Deli),219830,Revenue,STC196630
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Agency Staff - Non-Teachers,Head of Adult Services,12-Jan-24,2300,£0.00,Hampton’s Resourcing,220200,Revenue,STC196719
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Property Reactive / General Repairs,Cleadon JMI Kitchen,12-Jan-24,2360.95,£0.00,Upnorth Engineering Services Limited,217475,Revenue,STC196751
South Tyneside Council,00CL,Childrens Adults and Health,Other Service Contracts & Supplies,Holiday Activities & Food Grant,12-Jan-24,2460,£0.00,AD Multi Sports Limited (Alan Dowson),219830,Revenue,STC196784
South Tyneside Council,00CL,Business & Resources Group,Staff Training,Training,12-Jan-24,2638,£0.00,Fox & Associates Consulting Ltd T/A Strengthening Practice,230641,Revenue,STC196838
South Tyneside Council,00CL,Business & Resources Group,Other Infrastructure Repairs,Bridges Structural,12-Jan-24,2697.89,£0.00,Northumberland County Council,227770,Revenue,STC196851
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Agency Staff - Non-Teachers,Commissioning Unit,12-Jan-24,2750,£0.00,Hampton’s Resourcing,219030,Revenue,STC196861
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Home Care - Other Cases,Physical Support,12-Jan-24,2927.17,£0.00,Human Support Group Ltd,221001,Revenue,STC196922
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Home Care - Other Cases,Physical Support,12-Jan-24,2927.17,£0.00,Human Support Group Ltd,221001,Revenue,STC196923
South Tyneside Council,00CL,Childrens Adults and Health,Other Service Contracts & Supplies,Holiday Activities & Food Grant,12-Jan-24,2982,£0.00,Customs House Trust (The Customs Space),219830,Revenue,STC196937
South Tyneside Council,00CL,Regeneration & Environment Capital,Capital Enhancement Costs,Recycle Village Skip Replacement,12-Jan-24,3022.38,£0.00,UK Container Maintenance Ltd,856557,Capital,STC196948
South Tyneside Council,00CL,Business & Resources Group,Criticom contract (Pensions),Pensions Office,12-Jan-24,3201.02,£0.00,Critiqom Limited,230710,Revenue,STC196992
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Grant Payments - General,Adult Skills,12/01/2024,"£3,360.00",£0.00,Key Subject Tuition Ltd,216191,Revenue,STC197045
South Tyneside Council,00CL,Economic Regeneration Group,Consultancy,Local Plan,12/01/2024,"£3,417.50",£0.00,Bluegrass Research Ltd,236450,Revenue,STC197063
South Tyneside Council,00CL,Business & Resources Group,Telephone Expenses,Corporate & Democratic Costs,12/01/2024,"£3,459.46",£0.00,Vodafone Ltd,237070,Revenue,STC197069
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Voluntary Sector - Boarded Out Children,Commissioned Fostering,12/01/2024,"£3,572.17",£0.00,The Fostering Company North East Limited,213500,Revenue,STC197088
South Tyneside Council,00CL,Business and Resources Capital,Capital Equipment Purchases,Replacement Vehicles and Plant Hire,12/01/2024,"£3,800.00",£0.00,FSG Engineering,854500,Capital,STC197139
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Computer Equipment and Hardware,Open Zone City Learning Centre,12/01/2024,"£3,808.00",£0.00,Getech Ltd,210710,Revenue,STC197144
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Client Travel & Expenses,ILAC General,12/01/2024,"£4,000.00",£0.00,C J  Transport Services (North East) Limited,213300,Revenue,STC197196
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Home Care - Other Cases,Physical Support,12/01/2024,"£4,092.00",£0.00,Keyfort Group Ltd (formerly Neuro Partners Ltd),221001,Revenue,STC197225
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Supported Living,Learning Disability Support,12/01/2024,"£4,110.60",£0.00,Lifeways Community Care Limited,221004,Revenue,STC197232
South Tyneside Council,00CL,Economic Regeneration Group,Grant Payments - General,NOTCA Adult Education,12/01/2024,"£4,132.00",£0.00,Lomax Training Services Limited,215956,Revenue,STC197236
South Tyneside Council,00CL,Childrens Adults and Health,Out of Borough School Fees,OOB Education Placements,12/01/2024,"£4,250.00",£0.00,Acorn Care & Education Ltd,211150,Revenue,STC197270
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Client Travel & Expenses,ILAC General,12/01/2024,"£4,465.00",£0.00,Lotus Travel NE Ltd,213300,Revenue,STC197310
South Tyneside Council,00CL,Business & Resources Group,"Hire of Plant, Scaffolding & Skips",Fleet Management - Transport Operations,12/01/2024,"£4,590.00",£0.00,George Vardy Haulage,227000,Revenue,STC197335
South Tyneside Council,00CL,Economic Regeneration Capital,Capital Enhancement Costs,Electricity at Work,12/01/2024,"£4,592.00",£0.00,Ring Ready 20007 Limited,820001,Capital,STC197336
South Tyneside Council,00CL,Childrens Adults and Health,Out of Borough School Fees,OOB Education Placements,12/01/2024,"£4,641.65",£0.00,Young Foundations Ltd,211150,Revenue,STC197341
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Supported Living,Learning Disability Support,12/01/2024,"£5,880.72",£0.00,Lifeways Community Care Limited,221004,Revenue,STC197462
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Supported Living,Learning Disability Support,12/01/2024,"£5,880.72",£0.00,Lifeways Community Care Limited,221004,Revenue,STC197463
South Tyneside Council,00CL,Regeneration & Environment Capital,Capital Construction Costs,Control Room and CCTV Relocation,12/01/2024,"£6,065.02",£0.00,North PB Ltd,854528,Capital,STC197485
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Agency Staff - Non-Teachers,Commissioning Unit,12/01/2024,"£6,250.00",£0.00,Hampton’s Resourcing,219030,Revenue,STC197496
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Supported Living,Learning Disability Support,12/01/2024,"£6,520.24",£0.00,Lifeways Community Care Limited,221004,Revenue,STC197514
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Supported Living,Learning Disability Support,12/01/2024,"£6,661.84",£0.00,Lifeways Community Care Limited,221004,Revenue,STC197524
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Supported Living,Learning Disability Support,12/01/2024,"£6,960.40",£0.00,Lifeways Community Care Limited,221004,Revenue,STC197538
South Tyneside Council,00CL,Business & Resources Group,Payments to Tree Maintenance Contractor,Tree Maintenance,12/01/2024,"£7,101.45",£0.00,TEP (The Environment Partnership) Ltd,226790,Revenue,STC197540
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Supported Living,Learning Disability Support,12/01/2024,"£7,240.16",£0.00,Lifeways Community Care Limited,221004,Revenue,STC197543
South Tyneside Council,00CL,Childrens Adults and Health,Independent Sector Payments Public Health,Domestic Abuse Grant,12/01/2024,"£7,425.00",£0.00,Wriggle Productions Ltd (t/a Wriggle Marketing),225225,Revenue,STC197557
South Tyneside Council,00CL,Business & Resources Group,Software,ICT & Digital Services,12/01/2024,"£7,566.49",£0.00,Satisnet Ltd,230440,Revenue,STC197564
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Supported Living,Learning Disability Support,12/01/2024,"£7,967.40",£0.00,Lifeways Community Care Limited,221004,Revenue,STC197581
South Tyneside Council,00CL,Childrens Adults and Health,Out of Borough School Fees,OOB Education Placements,12/01/2024,"£8,053.02",£0.00,Talbot House School,211150,Revenue,STC197586
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Grant Payments - General,Adult Skills,12/01/2024,"£8,264.00",£0.00,Lomax Training Services Limited,216191,Revenue,STC197592
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Home Care - Other Cases,Physical Support,12/01/2024,"£8,314.61",£0.00,Keyfort Group Ltd (formerly Neuro Partners Ltd),221001,Revenue,STC197596
South Tyneside Council,00CL,Childrens Adults and Health,Out of Borough School Fees,OOB Education Placements,12/01/2024,"£8,629.94",£0.00,Talbot House School,211150,Revenue,STC197609
