Name of Organisation,Body,Service Area,Service Detail,Spend Description,Date,Amount (Net of VAT),Unrecoverable VAT,Supplier Name,Spend,Spend,Transaction Reference
South Tyneside Council,00CL,Economic Regeneration Group,Property Reactive / General Repairs,Business Incubation : Jarrow Business Centre,10-Nov-2023,670.70,£0.00,S Davison (Electricals) Ltd,235970,Revenue,STC189540
South Tyneside Council,00CL,Business & Resources Group,Other Service Contracts & Supplies,Handy Estates,10-Nov-2023,690.95,£0.00,Wolseley UK Limited,226885,Revenue,STC189600
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Client Contributions - Fairer Charging,Home Care Service,10-Nov-2023,715.00,£0.00,Redacted - personal info,220370,Revenue,STC189636
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Payments to Carers,Shared Lives - Carer Payments,10-Nov-2023,730.43,£0.00,Redacted - personal info,220800,Revenue,STC189670
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Payments to Carers,Shared Lives - Carer Payments,10-Nov-2023,737.16,£0.00,Redacted - personal info,220800,Revenue,STC189685
South Tyneside Council,00CL,"Childrens, Adults & Families Group",External Trainers Services,Thurston Activity Centre,10-Nov-2023,750.00,£0.00,Redacted - personal info,219100,Revenue,STC189706
South Tyneside Council,00CL,Regeneration and Environment Capital,Capital Enhancement Costs,Jarrow Business Centre Refurbishment,10-Nov-2023,750.00,£0.00,Fairhurst,854566,Capital,STC189707
South Tyneside Council,00CL,Business & Resources Group,Legal Advisors,Legal Services - Support,10-Nov-2023,775.00,£0.00,Dere Street Barristers,231100,Revenue,STC189746
South Tyneside Council,00CL,Business & Resources Group,Other Service Contracts & Supplies,Handy Estates,10-Nov-2023,784.57,£0.00,Wolseley UK Limited,226885,Revenue,STC189760
South Tyneside Council,00CL,Housing Revenue Account,Housing Rent Suspense - Refunds,Tenants Refunds,10-Nov-2023,793.52,£0.00,Redacted - personal info,710020,Revenue,STC189776
South Tyneside Council,00CL,Balance Sheet,MMI Insurance Provision,Balance Sheet Corporate Finance,10-Nov-2023,815.06,£0.00,Municipal Mutual Insurance Ltd,999999,Balance Sheet,STC189823
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Purchase of Stock Items,Community Equipment Service,10-Nov-2023,839.94,£0.00,Etac Limited (Previously R82 UK Limited),221420,Revenue,STC189850
South Tyneside Council,00CL,Business & Resources Group,Legal Advisors,Legal Services - Support,10-Nov-2023,875.00,£0.00,Dere Street Barristers,231100,Revenue,STC189902
South Tyneside Council,00CL,Business & Resources Group,Legal Advisors,Legal Services - Support,10-Nov-2023,875.00,£0.00,Dere Street Barristers,231100,Revenue,STC189903
South Tyneside Council,00CL,"Childrens, Adults & Families Group",School Support Services,ISB Contingencies High Needs Block,10-Nov-2023,880.00,£0.00,Kip McGrath Education Centres,217740,Revenue,STC189912
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Purchase of Stock Items,Community Equipment Service,10-Nov-2023,939.91,£0.00,Etac Limited (Previously R82 UK Limited),221420,Revenue,STC189997
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Supported Living,Learning Disability Support,10-Nov-2023,959.20,£0.00,United Response,221004,Revenue,STC190020
South Tyneside Council,00CL,Economic Regeneration Group,Property Reactive / General Repairs,Business Incubation : One Trinity Green,10-Nov-2023,962.11,£0.00,Stone Technical Services Group Limited,235950,Revenue,STC190027
South Tyneside Council,00CL,Business & Resources Group,Property Reactive / General Repairs,Parks General,10-Nov-2023,975.00,£0.00,Glassfibre Flagpoles Limited t/a Harrisons,223640,Revenue,STC190037
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Payments to Carers,Shared Lives - Carer Payments,10-Nov-2023,982.87,£0.00,Redacted - personal info,220800,Revenue,STC190046
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Payments to Carers,Shared Lives - Carer Payments,10-Nov-2023,982.87,£0.00,Redacted - personal info,220800,Revenue,STC190047
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Payments to Carers,Shared Lives - Carer Payments,10-Nov-2023,982.87,£0.00,Redacted - personal info,220800,Revenue,STC190048
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Payments to Carers,Shared Lives - Carer Payments,10-Nov-2023,982.87,£0.00,Redacted - personal info,220800,Revenue,STC190049
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Payments to Carers,Shared Lives - Carer Payments,10-Nov-2023,982.87,£0.00,Redacted - personal info,220800,Revenue,STC190050
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Payments to Carers,Shared Lives - Carer Payments,10-Nov-2023,982.87,£0.00,Redacted - personal info,220800,Revenue,STC190051
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Payments to Carers,Shared Lives - Carer Payments,10-Nov-2023,982.87,£0.00,Redacted - personal info,220800,Revenue,STC190052
South Tyneside Council,00CL,Business & Resources Group,Legal Advisors,Legal Services - Support,10-Nov-2023,999.00,£0.00,Mallard Consultancy Ltd,231100,Revenue,STC190075
South Tyneside Council,00CL,Business & Resources Group,Legal Advisors,Legal Services - Support,10-Nov-2023,1000.00,£0.00,Trinity Barristers (Newcastle),231100,Revenue,STC190082
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Purchase of Stock Items,Community Equipment Service,10-Nov-2023,1000.88,£0.00,Etac Limited (Previously R82 UK Limited),221420,Revenue,STC190093
South Tyneside Council,00CL,Business & Resources Group,Highways & ST Homes Trading Subcontractors,Engineer Works D.L.O. - Cont. Highways,10-Nov-2023,1083.00,£0.00,Total Resources (UK) Limited t/a TM Lincs,227630,Revenue,STC190164
South Tyneside Council,00CL,Business & Resources Group,Legal Advisors,Legal Services - Support,10-Nov-2023,1085.00,£0.00,Dere Street Barristers,231100,Revenue,STC190165
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Tyne & Wear Archive Service,Education Psychology,10-Nov-2023,1102.23,£0.00,Tyne & Wear Archives & Museums,216720,Revenue,STC190185
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Home Care - Other Cases,Physical Support,10-Nov-2023,1144.64,£0.00,Westhome Care Services,221001,Revenue,STC190208
South Tyneside Council,00CL,Business & Resources Group,Default Procurement Subjective,Council Tax and Business Rates Collection,10-Nov-2023,1182.05,£0.00,Critiqom Limited,230140,Revenue,STC190238
South Tyneside Council,00CL,Business & Resources Group,Equipment Hire,Admin-Leisure Facilities,10-Nov-2023,1450.00,£0.00,Ring Ready 20007 Limited,223940,Revenue,STC190484
South Tyneside Council,00CL,Regeneration & Environment Capital,Capital Construction Costs,Control Room and CCTV Relocation,10-Nov-2023,1460.00,£0.00,North PB Ltd,854528,Capital,STC190490
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Payments to Carers,Shared Lives - Carer Payments,10-Nov-2023,1474.31,£0.00,Redacted - personal info,220800,Revenue,STC190498
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Payments to Carers,Shared Lives - Carer Payments,10-Nov-2023,1474.31,£0.00,Redacted - personal info,220800,Revenue,STC190499
South Tyneside Council,00CL,Business & Resources Group,Legal Advisors,Legal Services - Support,10-Nov-2023,1500.00,£0.00,Parklane Plowden Chambers,231100,Revenue,STC190540
South Tyneside Council,00CL,Economic Regeneration Capital,Capital Enhancement Costs,EAW-Front Line Build Major Works,10-Nov-2023,1680.75,£0.00,S Davison (Electricals) Ltd,820009,Capital,STC190647
South Tyneside Council,00CL,Economic Regeneration Group,Property Reactive / General Repairs,Business Incubation : Quadrus Centre,10-Nov-2023,1752.33,£0.00,S Davison (Electricals) Ltd,235960,Revenue,STC190684
South Tyneside Council,00CL,Business & Resources Group,Furniture & Equipment - General,Temple Park Centre,10-Nov-2023,1808.00,£0.00,G T Cleaning Machines Ltd,222920,Revenue,STC190711
South Tyneside Council,00CL,Regeneration & Environment Capital,Capital Enhancement Costs,SS Town Hall Data Centre Air Conditioning,10-Nov-2023,1920.00,£0.00,S Davison (Electricals) Ltd,820331,Capital,STC190767
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Other Service Contracts & Supplies,Commissioning Unit,10-Nov-2023,2184.57,£0.00,Community Catalysts,219030,Revenue,STC190873
South Tyneside Council,00CL,Business and Resources Capital,Capital Advisors & Consultants Fees,Road Resurfacing,10-Nov-2023,2205.88,£0.00,Pavement Testing Services Limited,850000,Capital,STC190882
South Tyneside Council,00CL,Business and Resources Capital,Capital Enhancement Costs,Road Resurfacing,10-Nov-2023,2500.00,£0.00,Kainos Software Ltd,850000,Capital,STC190965
South Tyneside Council,00CL,Economic Regeneration Group,Property Reactive / General Repairs,Business Incubation : South Shields Business,10-Nov-2023,2652.25,£0.00,Springs Roofing Ltd,235965,Revenue,STC190999
South Tyneside Council,00CL,Business & Resources Group,Highways & ST Homes Trading Equipment & Materials,Engineer Works D.L.O. - Cont. Highways,10-Nov-2023,2673.44,£0.00,Marshalls,227630,Revenue,STC191000
South Tyneside Council,00CL,Business & Resources,Furniture & Equipment - General,Libraries NPO Project,10-Nov-2023,2715.80,£0.00,Connected - IT Business Services Limited,222855,Revenue,STC191008
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Agency Staff - Non-Teachers,Head of Adult Services,10-Nov-2023,2875.00,£0.00,Hampton’s Resourcing,220200,Revenue,STC191048
South Tyneside Council,00CL,Business and Resources Capital,Capital Equipment Purchases,Replacement Vehicles and Plant Hire,10-Nov-2023,3206.92,£0.00,PENNY HYDRAULICS,854500,Capital,STC191128
South Tyneside Council,00CL,Business & Resources Group,Winter Maintenance in house charges,Winter Maintenance,10-Nov-2023,3240.55,£0.00,DTN Europe UK Ltd (previously MeteoGroup UK Ltd),227790,Revenue,STC191138
South Tyneside Council,00CL,Business & Resources Group,Legal Advisors,Legal Services - Support,10-Nov-2023,3350.00,£0.00,Dere Street Barristers,231100,Revenue,STC191169
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Purchase of Stock Items,Assistive Technologies,10-Nov-2023,3600.00,£0.00,Tunstall Healthcare (UK) Ltd,221520,Revenue,STC191231
South Tyneside Council,00CL,Business & Resources Group,Car Parking Fines,General Car Parking Administration,10-Nov-2023,3686.70,£0.00,Paybyphone Ltd,227350,Revenue,STC191245
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Home Care - Other Cases,Learning Disability Support,10-Nov-2023,3717.60,£0.00,Keyfort Group Ltd (formerly Neuro Partners Ltd),221004,Revenue,STC191250
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Purchase of Stock Items,Community Equipment Service,10-Nov-2023,3794.00,£0.00,Etac Limited (Previously R82 UK Limited),221420,Revenue,STC191258
South Tyneside Council,00CL,Economic Regeneration Group,Alarms Monitoring & Maintenance,Business Incubation : Quadrus Centre,10-Nov-2023,3919.66,£0.00,The Steadfast Group,235960,Revenue,STC191281
South Tyneside Council,00CL,Economic Regeneration Group,Alarms Monitoring & Maintenance,Business Incubation : One Trinity Green,10-Nov-2023,3919.66,£0.00,The Steadfast Group,235950,Revenue,STC191282
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Out of Borough School Fees,Inter LEA Recoupment,10-Nov-2023,4094.48,£0.00,Sunderland City Council,211100,Revenue,STC191317
South Tyneside Council,00CL,Economic Regeneration Group,Alarms Monitoring & Maintenance,Business Incubation : South Shields Business,10-Nov-2023,4174.36,£0.00,The Steadfast Group,235965,Revenue,STC191328
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Voluntary Sector - Boarded Out Children,Out of Area Placements,10-Nov-2023,6266.28,£0.00,TACT - The Adolescent and Children's Trust,213700,Revenue,STC191520
South Tyneside Council,00CL,Business & Resources Group,Other Service Contracts & Supplies,Refuse Collection - Domestic,10-Nov-2023,6368.04,£0.00,Bramble Hub,228180,Revenue,STC191529
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Rents Paid - General,ILAC General,10-Nov-2023,6708.32,£0.00,South Tyneside Churches Key Project,213300,Revenue,STC191545
South Tyneside Council,00CL,Economic Regeneration Group,Schools Maintenance Non-Buyback,R&M Non-Buyback,10-Nov-2023,6742.28,£0.00,Birch Tree Northern Limited,232870,Revenue,STC191546
South Tyneside Council,00CL,Business & Resources Group,Maintenance of Computer Equipment,ICT & Digital Services,10-Nov-2023,6982.06,£0.00,Phoenix Software Ltd,230440,Revenue,STC191563
South Tyneside Council,00CL,Business & Resources Group,Property Reactive / General Repairs,Parks General,10-Nov-2023,6999.16,£0.00,Tivoli Group,223640,Revenue,STC191564
South Tyneside Council,00CL,Business & Resources Group,Coroners Services,Coroners Service,10-Nov-2023,7060.50,£0.00,Redacted - personal info,237020,Revenue,STC191571
South Tyneside Council,00CL,Economic Regeneration Group,Alarms Monitoring & Maintenance,Business Incubation : Jarrow Business Centre,10-Nov-2023,7980.60,£0.00,The Steadfast Group,235970,Revenue,STC191611
South Tyneside Council,00CL,Business & Resources Group,Routine Contract Ground Maintenance,Grounds Maintenance Routine Works,10-Nov-2023,8400.00,£0.00,Tivoli Group,226830,Revenue,STC191639
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Home Care - Other Cases,Physical Support,10-Nov-2023,8597.64,£0.00,Home Group Developments Ltd,221001,Revenue,STC191646
South Tyneside Council,00CL,Economic Regeneration Group,Rent of Cleadon Park Community Facility,Cleadon Park PCT Building,10-Nov-2023,8633.52,£0.00,NHS Property Services,232640,Revenue,STC191648
South Tyneside Council,00CL,Regeneration & Environment Capital,Capital Sundry Costs,Flood and Coastal risk mgt,10-Nov-2023,8715.00,£0.00,Royal Haskoning DHV UK Ltd,828113,Capital,STC191651
South Tyneside Council,00CL,Housing Revenue Account,Housing Rent Suspense - Monies Received,Housing Rents Suspense Account,10-Nov-2023,8968.93,£0.00,Karbon Homes Ltd formerly ISOS Housing Ltd,710010,Revenue,STC191661
South Tyneside Council,00CL,Business & Resources Group,Default Procurement Subjective,Human Resources,10-Nov-2023,9832.00,£0.00,North East Regional Employers Organisation,230600,Revenue,STC191690
South Tyneside Council,00CL,Economic Regeneration Group,Consultancy,Local Plan,10-Nov-2023,9995.00,£0.00,Delib Limited,236450,Revenue,STC191698
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Voluntary Sector - General,Voluntary Sector Funding,10-Nov-2023,10437.50,£0.00,Everyturn - previously Mental Health Concern,220020,Revenue,STC191714
South Tyneside Council,00CL,Regeneration & Environment Capital,Capital Advisors & Consultants Fees,Stronger Shores,10-Nov-2023,10494.53,£0.00,Ove Arup & Partners Ltd,828111,Capital,STC191718
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Alarms Monitoring & Maintenance,Gatehouse Security,10-Nov-2023,10527.60,£0.00,The Steadfast Group,221560,Revenue,STC191724
South Tyneside Council,00CL,Childrens Adults and Health,Out of Borough School Fees,OOB Education Placements,10-Nov-2023,11286.12,£0.00,Impact Childcare & Education Ltd (formerly ID Residential Ltd),211150,Revenue,STC191745
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Residential Care,Support with Memory and Cognition,10-Nov-2023,12381.60,£0.00,Memory Lane Care Homes Ltd,221003,Revenue,STC191780
South Tyneside Council,00CL,Business & Resources Group,Highways & ST Homes Trading Equipment & Materials,Engineer Works D.L.O. - Cont. Highways,10-Nov-2023,14038.25,£0.00,North East Concrete Limited,227630,Revenue,STC191819
South Tyneside Council,00CL,Economic Regeneration Group,Default Procurement Subjective,Regeneration Team,10-Nov-2023,14300.00,£0.00,Ryder Architecture Limited,235610,Revenue,STC191824
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Rents Paid - General,ILAC General,10-Nov-2023,15537.24,£0.00,South Tyneside Churches Key Project,213300,Revenue,STC191847
South Tyneside Council,00CL,Business and Resources Capital,Capital Equipment Purchases,Replacement Vehicles and Plant Hire,10-Nov-2023,24005.20,£0.00,Lookers PLC,854500,Capital,STC191947
South Tyneside Council,00CL,Business and Resources Capital,Capital Equipment Purchases,Replacement Vehicles and Plant Hire,10-Nov-2023,24558.33,£0.00,Lookers PLC,854500,Capital,STC191949
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Voluntary Sector - Boarded Out Children,Out of Area Placements,10-Nov-2023,27119.04,£0.00,Vita Nova NE Ltd,213700,Revenue,STC191967
South Tyneside Council,00CL,Business and Resources Capital,Capital Construction Costs,Road Resurfacing,10-Nov-2023,28193.30,£0.00,Northumbrian Roads Limited,850000,Capital,STC191971
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Supported Living,Learning Disability Support,10-Nov-2023,34421.20,£0.00,Creative Support Ltd,221004,Revenue,STC191998
South Tyneside Council,00CL,Business & Resources Group,Vehicle Running Costs,Fleet Management - Transport Operations,10-Nov-2023,35314.86,£0.00,Your NRG Limited,227000,Revenue,STC192001
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Voluntary Sector - Boarded Out Children,Out of Area Placements,10-Nov-2023,35984.00,£0.00,Forever Care (HMO NE Ltd t/a),213700,Revenue,STC192002
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Supported Living,Learning Disability Support,10-Nov-2023,41494.12,£0.00,Orbis Support Ltd,221004,Revenue,STC192011
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Supported Living,Learning Disability Support,10-Nov-2023,57138.76,£0.00,Orbis Support Ltd,221004,Revenue,STC192041
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Voluntary Sector - Boarded Out Children,Out of Area Placements,10-Nov-2023,63550.00,£0.00,Nugent Care,213700,Revenue,STC192049
South Tyneside Council,00CL,Economic Regeneration Group,Rent of Cleadon Park Community Facility,Cleadon Park PCT Building,10-Nov-2023,105600.14,£0.00,NHS Property Services,232640,Revenue,STC192078
South Tyneside Council,00CL,Economic Regeneration Group,Rent of Cleadon Park Community Facility,Cleadon Park PCT Building,10-Nov-2023,105600.14,£0.00,NHS Property Services,232640,Revenue,STC192079
South Tyneside Council,00CL,Regeneration & Environment Capital,Capital Construction Costs, Jarrow Footbridge(Monkton Terrace),10-Nov-2023,113255.68,£0.00,Meldrum Construction Services Ltd,852038,Capital,STC192083
South Tyneside Council,00CL,Economic Regeneration Group,Rent of Cleadon Park Community Facility,Cleadon Park PCT Building,10-Nov-2023,114233.66,£0.00,NHS Property Services,232640,Revenue,STC192084
South Tyneside Council,00CL,Economic Regeneration Group,Rent of Cleadon Park Community Facility,Cleadon Park PCT Building,10-Nov-2023,114233.66,£0.00,NHS Property Services,232640,Revenue,STC192085
South Tyneside Council,00CL,Economic Regeneration Group,Rent of Cleadon Park Community Facility,Cleadon Park PCT Building,10-Nov-2023,114233.66,£0.00,NHS Property Services,232640,Revenue,STC192086
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Voluntary Sector - Boarded Out Children,Out of Area Placements,13-Nov-2023,522.49,£0.00,Standby Healthcare,213700,Revenue,STC189122
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Purchase of Stock Items,Community Equipment Service,13-Nov-2023,529.60,£0.00,Nottingham Rehab Supplies (NRS Healthcare),221420,Revenue,STC189142
South Tyneside Council,00CL,Childrens Adults and Health,Entertainers Services,Childrens Services Family Hubs,13-Nov-2023,540.00,£0.00,Kalma Life UK,212095,Revenue,STC189165
South Tyneside Council,00CL,Business & Resources Group,Legal Advisors,Legal Services - Support,13-Nov-2023,560.00,£0.00,Ward Hadaway Solicitors,231100,Revenue,STC189216
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Supported Living,Learning Disability Support,13-Nov-2023,758.80,£0.00,Lifeways Community Care Limited,221004,Revenue,STC189725
South Tyneside Council,00CL,Business & Resources Group,Vehicle Running Costs,Fleet Management - Transport Operations,13-Nov-2023,765.00,£0.00,Your NRG Limited,227000,Revenue,STC189734
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Legal Advisors,Sec 17 -  Central Pot,13-Nov-2023,788.00,£0.00,Lextox (E4Law Ltd),213602,Revenue,STC189764
South Tyneside Council,00CL,Business & Resources Group,Default Procurement Subjective,Fleet Management - Workshop Operations,13-Nov-2023,853.52,£0.00,Whale Tankers Ltd,227030,Revenue,STC189877
South Tyneside Council,00CL,Balance Sheet,Other Tenants Rent Deposits,Balance Sheet Corporate Finance,13-Nov-2023,1000.00,£0.00,Redacted - personal info,999999,Balance Sheet,STC190083
South Tyneside Council,00CL,Business and Resources Capital,Capital Construction Costs,Road Resurfacing,13-Nov-2023,1245.00,£0.00,Total Resources (UK) Limited t/a TM Lincs,850000,Capital,STC190324
South Tyneside Council,00CL,Business and Resources Capital,Capital Construction Costs,Road Resurfacing,13-Nov-2023,1245.00,£0.00,Total Resources (UK) Limited t/a TM Lincs,850000,Capital,STC190325
South Tyneside Council,00CL,Business & Resources Group,Furniture & Equipment - General,Haven Point,13-Nov-2023,1441.80,£0.00,BNP Paribas Leasing Solutions Ltd,222950,Revenue,STC190481
South Tyneside Council,00CL,Business and Resources Capital,Capital Advisors & Consultants Fees,Road Resurfacing,13-Nov-2023,1474.80,£0.00,Waterman Aspen Ltd,850000,Capital,STC190501
South Tyneside Council,00CL,Business & Resources Group,Highways & ST Homes Trading Equipment & Materials,Engineer Works D.L.O. - Cont. Highways,13-Nov-2023,1549.09,£0.00,Whale Tankers Ltd,227630,Revenue,STC190578
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Supported Living,Learning Disability Support,13-Nov-2023,1970.00,£0.00,Lifeways Community Care Limited,221004,Revenue,STC190782
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Supported Living,Learning Disability Support,13-Nov-2023,1970.00,£0.00,Lifeways Community Care Limited,221004,Revenue,STC190783
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Supported Living,Learning Disability Support,13-Nov-2023,2048.76,£0.00,Mencap,221004,Revenue,STC190821
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Supported Living,Learning Disability Support,13-Nov-2023,2048.80,£0.00,Lifeways Community Care Limited,221004,Revenue,STC190822
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Client Contributions - Residential,Physical Support,13-Nov-2023,2212.23,£0.00,Redacted - personal info,221001,Revenue,STC190885
South Tyneside Council,00CL,Economic Regeneration Group,Property Reactive / General Repairs,Business Incubation : Jarrow Business Centre,13-Nov-2023,2337.40,£0.00,NLS Security Limited (Newcastle Locksmiths),235970,Revenue,STC190916
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Home Care - Other Cases,Physical Support,13-Nov-2023,2400.00,£0.00,Standby Healthcare,221001,Revenue,STC190935
South Tyneside Council,00CL,Business & Resources Group,Criticom contract (Pensions),Pensions Office,13-Nov-2023,2706.75,£0.00,Critiqom Limited,230710,Revenue,STC191005
South Tyneside Council,00CL,Adults and Children's Capital,Capital Grants to Third Parties,Disabled Facilities Grant 96 Act,13-Nov-2023,2788.00,£0.00,Peart Access Ramps Ltd,819000,Capital,STC191027
South Tyneside Council,00CL,Business and Resources Capital,Capital Construction Costs,Road Resurfacing,13-Nov-2023,2935.00,£0.00,Northumbrian Roads Limited,850000,Capital,STC191060
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Voluntary Sector - Boarded Out Children,Out of Area Placements,13-Nov-2023,3150.00,£0.00,Standby Healthcare,213700,Revenue,STC191114
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Consultancy,Public Health Salaries & Overheads,13-Nov-2023,3544.00,£0.00,South Tyneside & Sunderland NHS Foundation Trust,225000,Revenue,STC191213
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Supported Living,Learning Disability Support,13-Nov-2023,3650.00,£0.00,Calvert Trust,221004,Revenue,STC191239
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Voluntary Sector - Boarded Out Children,Commissioned Fostering,13-Nov-2023,3704.13,£0.00,A1 Foster Care,213500,Revenue,STC191249
South Tyneside Council,00CL,Adults and Children's Capital,Capital Grants to Third Parties,Disabled Facilities Grant 96 Act,13-Nov-2023,4328.00,£0.00,Peart Access Ramps Ltd,819000,Capital,STC191352
South Tyneside Council,00CL,Adults and Children's Capital,Capital Grants to Third Parties,Disabled Facilities Grant 96 Act,13-Nov-2023,5043.00,£0.00,Peart Access Ramps Ltd,819000,Capital,STC191434
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Block Gross Accommodation Costs,Supporting People Grants Paid,13-Nov-2023,5223.92,£0.00,Tyne Housing Association Ltd,222110,Revenue,STC191444
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Block Gross Accommodation Costs,Supporting People Grants Paid,13-Nov-2023,5223.92,£0.00,Tyne Housing Association Ltd,222110,Revenue,STC191445
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Block Gross Accommodation Costs,Supporting People Grants Paid,13-Nov-2023,5223.92,£0.00,Tyne Housing Association Ltd,222110,Revenue,STC191446
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Block Gross Accommodation Costs,Supporting People Grants Paid,13-Nov-2023,5734.25,£0.00,Tyne Housing Association Ltd,222110,Revenue,STC191486
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Supported Living,Learning Disability Support,13-Nov-2023,5880.72,£0.00,Lifeways Community Care Limited,221004,Revenue,STC191495
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Supported Living,Learning Disability Support,13-Nov-2023,5880.72,£0.00,Lifeways Community Care Limited,221004,Revenue,STC191496
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Client Contributions - Fairer Charging,Learning Disability Support,13-Nov-2023,5951.88,£0.00,Redacted - personal info,221004,Revenue,STC191502
South Tyneside Council,00CL,Economic Regeneration Capital,Capital Construction Costs,Hebburn Energy Project Phase 1,13-Nov-2023,6373.17,£0.00,Vital Energi Utilities Ltd,854571,Capital,STC191530
South Tyneside Council,00CL,Adults and Children's Capital,Capital Grants to Third Parties,Disabled Facilities Grant 96 Act,13-Nov-2023,6467.00,£0.00,Peart Access Ramps Ltd,819000,Capital,STC191534
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Supported Living,Learning Disability Support,13-Nov-2023,6520.24,£0.00,Lifeways Community Care Limited,221004,Revenue,STC191538
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Supported Living,Learning Disability Support,13-Nov-2023,6661.84,£0.00,Lifeways Community Care Limited,221004,Revenue,STC191543
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Supported Living,Learning Disability Support,13-Nov-2023,6960.40,£0.00,Lifeways Community Care Limited,221004,Revenue,STC191561
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Supported Living,Learning Disability Support,13-Nov-2023,7240.16,£0.00,Lifeways Community Care Limited,221004,Revenue,STC191580
South Tyneside Council,00CL,Business and Resources Capital,Capital Enhancement Costs,Road Resurfacing,13-Nov-2023,7480.00,£0.00,Waterman Infrastructure and Environment,850000,Capital,STC191593
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Supported Living,Learning Disability Support,13-Nov-2023,7967.40,£0.00,Lifeways Community Care Limited,221004,Revenue,STC191609
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Supported Living,Learning Disability Support,13-Nov-2023,8221.20,£0.00,Lifeways Community Care Limited,221004,Revenue,STC191625
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Supported Living,Learning Disability Support,13-Nov-2023,8840.04,£0.00,Lifeways Community Care Limited,221004,Revenue,STC191656
South Tyneside Council,00CL,Business and Resources Capital,Capital Construction Costs,Road Resurfacing,13-Nov-2023,9084.04,£0.00,Northumbrian Roads Limited,850000,Capital,STC191665
South Tyneside Council,00CL,Business and Resources Capital,Capital Construction Costs,Road Resurfacing,13-Nov-2023,10571.40,£0.00,Northumbrian Roads Limited,850000,Capital,STC191726
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Supported Living,Learning Disability Support,13-Nov-2023,11219.32,£0.00,Lifeways Community Care Limited,221004,Revenue,STC191742
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Supported Living,Learning Disability Support,13-Nov-2023,12786.72,£0.00,Lifeways Community Care Limited,221004,Revenue,STC191789
