Name of Organisation,Body,Service Area,Service Detail,Spend Description,Date,Amount (Net of VAT),Unrecoverable VAT,Supplier Name,Spend,Spend,Transaction Reference
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Residential Care,Mental Health Support,11/07/2023,46442.76,£0.00,Careline Lifestyles Ltd,221005,Revenue,STC179615
South Tyneside Council,00CL,"Childrens, Adults & Families Group",School Travel Contracts,Special Educational Needs Transport,11/07/2023,46860.00,£0.00,Lotus Travel NE Ltd,218930,Revenue,STC179618
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Residential Care,Learning Disability Support,11/07/2023,47068.88,£0.00,SELF Ltd,221004,Revenue,STC179619
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Residential Care,Learning Disability Support,11/07/2023,50215.38,£0.00,Lifeways Community Care Limited,221004,Revenue,STC179623
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Residential Care,Learning Disability Support,11/07/2023,50927.72,£0.00,Community Integrated Care,221004,Revenue,STC179626
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Residential Care,Mental Health Support,11/07/2023,50963.32,£0.00,Salutem Shared Services Limited,221005,Revenue,STC179627
South Tyneside Council,00CL,Business & Resources Group,Payments to Tree Maintenance Contractor,Tree Maintenance,11/07/2023,53116.14,£0.00,Glendale Managed Services Ltd,226790,Revenue,STC179630
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Residential Care,Physical Support,11/07/2023,55399.90,£0.00,Seahaven Rest Home,221001,Revenue,STC179634
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Nursing Care,Mental Health Support,11/07/2023,57023.40,£0.00,HC-One Beamish Limited,221005,Revenue,STC179638
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Residential Care,Physical Support,11/07/2023,57995.22,£0.00,Care Homes UK Ltd,221001,Revenue,STC179642
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Residential Care,Mental Health Support,11/07/2023,59924.64,£0.00,Salutem Shared Services Limited,221005,Revenue,STC179644
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Nursing Care,Physical Support,11/07/2023,62237.87,£0.00,HC-One Beamish Limited,221001,Revenue,STC179645
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Residential Care,Support with Memory and Cognition,11/07/2023,70750.86,£0.00,Khalid Hamodi - St Thomas Complex,221003,Revenue,STC179656
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Residential Care,Learning Disability Support,11/07/2023,77056.24,£0.00,Cygnet (DH) Ltd was Danshell Healthcare Ltd,221004,Revenue,STC179662
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Nursing Care,Physical Support,11/07/2023,78621.42,£0.00,Countrywide Care Homes Limited,221001,Revenue,STC179663
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Residential Care,Learning Disability Support,11/07/2023,81719.37,£0.00,North East Autism Society,221004,Revenue,STC179664
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Residential Care,Physical Support,11/07/2023,81747.33,£0.00,Anchor Hanover Group,221001,Revenue,STC179665
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Residential Care,Learning Disability Support,11/07/2023,86123.16,£0.00,Salutem Shared Services Limited,221004,Revenue,STC179669
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Residential Care,Learning Disability Support,11/07/2023,92272.50,£0.00,Renal Health Limited,221004,Revenue,STC179676
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Residential Care,Physical Support,11/07/2023,94388.23,£0.00,Barchester - Bedewell Grange Care Home,221001,Revenue,STC179679
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Residential Care,Physical Support,11/07/2023,102440.80,£0.00,Ashlea Mews,221001,Revenue,STC179682
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Nursing Care,Physical Support,11/07/2023,107234.13,£0.00,Roseberry Care Centres,221001,Revenue,STC179685
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Residential Care,Mental Health Support,11/07/2023,109366.52,£0.00,Ascot Care NE Ltd,221005,Revenue,STC179687
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Residential Care,Physical Support,11/07/2023,116272.82,£0.00,GB Healthcare Group Ltd,221001,Revenue,STC179692
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Residential Care,Physical Support,11/07/2023,124535.66,£0.00,Atlas Care Homes Ltd,221001,Revenue,STC179696
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Residential Care Respite,Physical Support,11/07/2023,124729.07,£0.00,Castle Central Services Ltd (Previously BCL Management Ltd),221001,Revenue,STC179697
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Residential Care,Support with Memory and Cognition,11/07/2023,125455.84,£0.00,Hawthorn Court Care Home,221003,Revenue,STC179698
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Residential Care,Support with Memory and Cognition,11/07/2023,129450.05,£0.00,Stapleton House Limited,221003,Revenue,STC179700
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Residential Care,Social Support for Social Isolation,11/07/2023,135536.05,£0.00,SLW Limited,221009,Revenue,STC179703
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Residential Care,Physical Support,11/07/2023,136083.62,£0.00,Needham Court Care Home,221001,Revenue,STC179704
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Residential Care,Physical Support,11/07/2023,137813.33,£0.00,Amicura Services Ltd,221001,Revenue,STC179706
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Residential Care,Support with Memory and Cognition,11/07/2023,154752.52,£0.00,Care UK Community Partnerships Ltd,221003,Revenue,STC179710
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Residential Care,Physical Support,11/07/2023,172362.55,£0.00,Barchester - Harton Grange Care Home,221001,Revenue,STC179712
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Residential Care,Physical Support,11/07/2023,173586.76,£0.00,Hill Care Services,221001,Revenue,STC179714
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Residential Care,Learning Disability Support,11/07/2023,176682.76,£0.00,Careline Lifestyles Ltd,221004,Revenue,STC179717
South Tyneside Council,00CL,Business & Resources Group,Property Planned Maintenance,Haven Point,12/07/2023,500.00,£0.00,Prospec Limited,222950,Revenue,STC176846
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Purchase of Stock Items,Community Equipment Service,12/07/2023,512.08,£0.00,Bellman and Symfon UK Ltd,221420,Revenue,STC176914
South Tyneside Council,00CL,Adults and Children's Capital,Capital Grants to Third Parties,DFG Minor Adaptations,12/07/2023,523.00,£0.00,Peart Access Ramps Ltd,819002,Capital,STC176937
South Tyneside Council,00CL,Business & Resources Group,Catering Provisions,Haven Point - Catering,12/07/2023,563.82,£0.00,Costa Ltd,222865,Revenue,STC177024
South Tyneside Council,00CL,Business & Resources Group,Printing & Stationery Consumables,Green Waste,12/07/2023,568.68,£0.00,Critiqom Limited,228210,Revenue,STC177038
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Purchase of Stock Items,Community Equipment Service,12/07/2023,591.30,£0.00,Nottingham Rehab Supplies (NRS Healthcare),221420,Revenue,STC177071
South Tyneside Council,00CL,Business & Resources Group,Property Reactive / General Repairs,Haven Point - Catering,12/07/2023,600.76,£0.00,Espresso Services North,222865,Revenue,STC177122
South Tyneside Council,00CL,Business & Resources Group,Printing & Stationery Consumables,Green Waste,12/07/2023,698.67,£0.00,Critiqom Limited,228210,Revenue,STC177405
South Tyneside Council,00CL,Business & Resources Group,Staff Training,Training,12/07/2023,750.00,£0.00,Show Racism the Red Card,230641,Revenue,STC177493
South Tyneside Council,00CL,Adults and Children's Capital,Capital Grants to Third Parties,DFG Minor Adaptations,12/07/2023,803.00,£0.00,Stannah Lift Services Ltd,819002,Capital,STC177592
South Tyneside Council,00CL,Business & Resources Group,Catering Provisions,Haven Point - Catering,12/07/2023,866.08,£0.00,Costa Ltd,222865,Revenue,STC177687
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Supported Living,Learning Disability Support,12/07/2023,1138.20,£0.00,Mencap,221004,Revenue,STC178038
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Adult Day Care Services,Learning Disability Support,12/07/2023,1198.24,£0.00,Percy Hedley Foundation,221004,Revenue,STC178096
South Tyneside Council,00CL,Business & Resources Group,Catering Provisions,Haven Point - Catering,12/07/2023,1517.99,£0.00,Costa Ltd,222865,Revenue,STC178304
South Tyneside Council,00CL,Economic Regeneration Capital,Capital Enhancement Costs,Hebburn Energy Project Phase 1,12/07/2023,1536.00,£0.00,Advantex Network Solutions Limited,854571,Capital,STC178310
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Adult Day Care Services,Learning Disability Support,12/07/2023,1544.13,£0.00,Percy Hedley Foundation,221004,Revenue,STC178314
South Tyneside Council,00CL,Economic Regeneration Capital,Capital Enhancement Costs,Hebburn Energy Project Phase 1,12/07/2023,1591.53,£0.00,Advantex Network Solutions Limited,854571,Capital,STC178333
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Staff Training,LEA Music Services,12/07/2023,1600.00,£0.00,Stockton on Tees Borough Council,210990,Revenue,STC178337
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Property Reactive / General Repairs,Forest View Primary Kitchen,12/07/2023,1853.91,£0.00,Upnorth Engineering Services Limited,217310,Revenue,STC178480
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Adult Day Care Services,Learning Disability Support,12/07/2023,2115.76,£0.00,Percy Hedley Foundation,221004,Revenue,STC178573
South Tyneside Council,00CL,Housing Revenue Account,Waste Services Recharges,Estate Management - jarrow & Boldon,12/07/2023,2200.00,£0.00,Orbis Protect Limited (formerly Sitex Orbis Ltd),708330,Revenue,STC178593
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Purchase of Stock Items,Community Equipment Service,12/07/2023,2280.00,£0.00,Seating Matters,221420,Revenue,STC178623
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Adult Day Care Services,Learning Disability Support,12/07/2023,2476.30,£0.00,Percy Hedley Foundation,221004,Revenue,STC178683
South Tyneside Council,00CL,Adults and Children's Capital,Capital Grants to Third Parties,Disabled Facilities Grant 96 Act,12/07/2023,2510.00,£0.00,Peart Access Ramps Ltd,819000,Capital,STC178695
South Tyneside Council,00CL,Business & Resources Group,Highways & ST Homes Trading Subcontractors,Engineer Works D.L.O. - Cont. Highways,12/07/2023,2957.19,£0.00,Northumbrian Roads Limited,227630,Revenue,STC178793
South Tyneside Council,00CL,Business & Resources Group,Highways & ST Homes Trading Subcontractors,Engineer Works D.L.O. - Cont. Highways,12/07/2023,3227.45,£0.00,BCE Northern Limited,227630,Revenue,STC178857
South Tyneside Council,00CL,Adults and Children's Capital,Capital Grants to Third Parties,Disabled Facilities Grant 96 Act,12/07/2023,3370.00,£0.00,Peart Access Ramps Ltd,819000,Capital,STC178898
South Tyneside Council,00CL,Business & Resources Group,Other Service Contracts & Supplies,Summer Festival,12/07/2023,3450.00,£0.00,Lightmedia Displays Limited,222840,Revenue,STC178913
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Adult Day Care Services,Learning Disability Support,12/07/2023,3464.14,£0.00,Percy Hedley Foundation,221004,Revenue,STC178920
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Adult Day Care Services,Learning Disability Support,12/07/2023,3509.87,£0.00,Percy Hedley Foundation,221004,Revenue,STC178931
South Tyneside Council,00CL,Economic Regeneration Group,Electricity Charges,Energy Recharges,12/07/2023,3628.87,£0.00,EDF Energy Customers plc,238500,Revenue,STC178957
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Furniture & Equipment - General,Mortimer Comp Kitchen,12/07/2023,4025.00,£0.00,P & N Associates Ltd.,217525,Revenue,STC179022
South Tyneside Council,00CL,Regeneration & Environment Capital,Capital Sundry Costs,Flood and Coastal risk mgt,12/07/2023,5000.00,£0.00,Wear Rivers Trust,828113,Capital,STC179119
South Tyneside Council,00CL,Business & Resources Group,Highways & ST Homes Trading Subcontractors,Engineer Works D.L.O. - Cont. Highways,12/07/2023,6266.31,£0.00,Northumbrian Roads Limited,227630,Revenue,STC179214
South Tyneside Council,00CL,Business and Resources Capital,Capital Construction Costs,Road Resurfacing,12/07/2023,6508.00,£0.00,Northumbrian Roads Limited,850000,Capital,STC179225
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Other Service Contracts & Supplies,Sec 17 - Contact & Referral,12/07/2023,6921.43,£0.00,Impact Family Services,212610,Revenue,STC179242
South Tyneside Council,00CL,Business & Resources Group,Highways & ST Homes Trading Subcontractors,Engineer Works D.L.O. - Cont. Highways,12/07/2023,7252.92,£0.00,BCE Northern Limited,227630,Revenue,STC179266
South Tyneside Council,00CL,Business & Resources Group,Coroners Services,Coroners Service,12/07/2023,7476.30,£0.00,South Tyneside & Sunderland NHS Foundation Trust,237020,Revenue,STC179272
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Default Procurement Subjective,Head of Children & Families Social Care,12/07/2023,11000.00,£0.00,Tile Hill Interim & Executive Ltd,212050,Revenue,STC179366
South Tyneside Council,00CL,Regeneration and Environment ,Default Procurement Subjective,Capability Fund,12/07/2023,15472.37,£0.00,Bloom Procurement Services,227820,Revenue,STC179437
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Voluntary Sector - Boarded Out Children,Out of Area Placements,12/07/2023,15800.00,£0.00,Impact Childcare & Education Ltd (formerly ID Residential Ltd),213700,Revenue,STC179440
South Tyneside Council,00CL,Regeneration & Environment,Grant Payments - General,UK Shared Prosperity Fund,12/07/2023,22754.52,£0.00,Hospitality & Hope,235944,Revenue,STC179520
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Voluntary Sector - General,Other Grants - OPTIONS,12/07/2023,25441.25,£0.00,Impact Family Services,225213,Revenue,STC179537
South Tyneside Council,00CL,Business & Resources Group,Default Procurement Subjective,Handy Estates,12/07/2023,36936.11,£0.00,Complete Weed Control (Tyne & Wear),226885,Revenue,STC179589
South Tyneside Council,00CL,Economic Regeneration Group,Electricity Charges,Energy Recharges,12/07/2023,56292.40,£0.00,EDF Energy Customers plc,238500,Revenue,STC179637
South Tyneside Council,00CL,Economic Regeneration Group,Electricity Charges,Energy Recharges,12/07/2023,71735.34,£0.00,EDF Energy Customers plc,238500,Revenue,STC179657
South Tyneside Council,00CL,Economic Regeneration Group,Property Reactive / General Repairs,R&M Schools Buyback,13/07/2023,508.00,£0.00,Astral Control Services Ltd,232860,Revenue,STC176894
South Tyneside Council,00CL,Business & Resources Group,Furniture & Equipment - General,Monkton Stadium,13/07/2023,523.78,£0.00,J P Lennard Limited,223880,Revenue,STC176939
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Purchase of Stock Items,Community Equipment Service,13/07/2023,545.80,£0.00,Nottingham Rehab Supplies (NRS Healthcare),221420,Revenue,STC176983
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Other Service Contracts & Supplies,The Place,13/07/2023,555.00,£0.00,Bishop Konstant Catholic Academy Trust – St Wilfrid’s Catholic High School and Sixth Form College,214200,Revenue,STC177007
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Client Contributions - Residential,Physical Support,13/07/2023,676.85,£0.00,Redacted - personal info,221001,Revenue,STC177353
South Tyneside Council,00CL,Business & Resources Group,Vehicle Running Costs,Fleet Management - Transport Operations,13/07/2023,679.36,£0.00,Direct Tyre Management Limited,227000,Revenue,STC177368
South Tyneside Council,00CL,Economic Regeneration Capital,Capital Construction Costs,Local Safety Schemes,13/07/2023,688.78,£0.00,Jack Coupe & Sons Limited t/a Coupeline,830030,Capital,STC177382
South Tyneside Council,00CL,Regeneration & Environment,Other Service Contracts & Supplies,Multiply Adult Numeracy Programme,13/07/2023,696.00,£0.00,Key Subject Tuition Ltd,215954,Revenue,STC177401
South Tyneside Council,00CL,Business & Resources Group,Vehicle Running Costs,Fleet Management - Transport Operations,13/07/2023,1007.79,£0.00,Direct Tyre Management Limited,227000,Revenue,STC177854
South Tyneside Council,00CL,Economic Regeneration Capital,Capital Enhancement Costs,Electricity at Work,13/07/2023,1040.00,£0.00,YCS Construction Limited,820001,Capital,STC177889
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Purchase of Stock Items,CES Pressure Nursing Alternating,13/07/2023,1100.00,£0.00,Direct Healthcare Group,221430,Revenue,STC177969
South Tyneside Council,00CL,Business & Resources Group,External Trainers Services,Fitness Class Programmes,13/07/2023,1131.00,£0.00,Redacted - personal info,224082,Revenue,STC178000
South Tyneside Council,00CL,Regeneration & Environment Capital,Capital Advisors & Consultants Fees,Feasibility Works Capital Sites,13/07/2023,1425.00,£0.00,Spatial Geomatics Ltd,828538,Capital,STC178253
South Tyneside Council,00CL,Economic Regeneration Group,Property Reactive / General Repairs,R&M Regeneration & Property,13/07/2023,1739.58,£0.00,Coolbreeze FM Ltd,232810,Revenue,STC178418
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Other Service Contracts & Supplies,Head of Adult Services,13/07/2023,1830.00,£0.00,Baltimore Consulting Ltd,220200,Revenue,STC178469
South Tyneside Council,00CL,Business and Resources Capital,Capital Computer Software Intangible Cos,ICT - Microsoft Licensing,13/07/2023,1900.50,£0.00,Trustmarque Solutions Limited,857518,Capital,STC178495
South Tyneside Council,00CL,Business & Resources Group,Property Reactive / General Repairs,Foreshores,13/07/2023,2000.00,£0.00,YCS Construction Limited,223830,Revenue,STC178522
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Purchase of Stock Items,Community Equipment Service,13/07/2023,2562.47,£0.00,Direct Healthcare Group,221420,Revenue,STC178707
South Tyneside Council,00CL,Business & Resources Group,Highways & ST Homes Trading Subcontractors,Engineer Works D.L.O. - Cont. Highways,13/07/2023,2803.35,£0.00,BCE Northern Limited,227630,Revenue,STC178758
South Tyneside Council,00CL,Business & Resources Group,Routine Contract Ground Maintenance,Grounds Maintenance Routine Works,13/07/2023,3160.00,£0.00,Ravensworth Nurseries Ltd,226830,Revenue,STC178830
South Tyneside Council,00CL,Adults and Children's Capital,Capital Grants to Third Parties,Disabled Facilities Grant 96 Act,13/07/2023,3165.00,£0.00,Stannah Lift Services Ltd,819000,Capital,STC178833
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Other Service Contracts & Supplies,Sec 17 -  Central Pot,13/07/2023,3708.00,£0.00,Durham County Council,213602,Revenue,STC178968
South Tyneside Council,00CL,Business & Resources Group,Highways & ST Homes Trading Subcontractors,Engineer Works D.L.O. - Cont. Highways,13/07/2023,3801.53,£0.00,BCE Northern Limited,227630,Revenue,STC178988
South Tyneside Council,00CL,Business & Resources Group,Car Parking Fines,General Car Parking Administration,13/07/2023,4116.53,£0.00,Paybyphone Ltd,227350,Revenue,STC179034
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Payments to Local Authorities - General,Inter LEA Recoupment,13/07/2023,4292.96,£0.00,Bill Quay Primary School,211100,Revenue,STC179053
South Tyneside Council,00CL,Business & Resources Group,"Hire of Plant, Scaffolding & Skips",Fleet Management - Transport Operations,13/07/2023,4720.00,£0.00,George Vardy Haulage,227000,Revenue,STC179096
South Tyneside Council,00CL,Business & Resources Group,Alarms Monitoring & Maintenance,Summer Festival,13/07/2023,4803.77,£0.00,Phoenix Eye Limited,222840,Revenue,STC179107
South Tyneside Council,00CL,Business & Resources Group,"Hire of Plant, Scaffolding & Skips",Fleet Management - Transport Operations,13/07/2023,5508.00,£0.00,George Vardy Haulage,227000,Revenue,STC179157
South Tyneside Council,00CL,Business & Resources Group,Highways & ST Homes Trading Subcontractors,Engineer Works D.L.O. - Cont. Highways,13/07/2023,7547.40,£0.00,BCE Northern Limited,227630,Revenue,STC179275
South Tyneside Council,00CL,Childrens Adults and Health,Out of Borough School Fees,OOB Education Placements,13/07/2023,7645.63,£0.00,Percy Hedley Foundation,211150,Revenue,STC179284
South Tyneside Council,00CL,Economic Regeneration Group,Property Reactive / General Repairs,R&M Regeneration & Property,13/07/2023,8101.00,£0.00,Astral Control Services Ltd,232810,Revenue,STC179302
South Tyneside Council,00CL,Business & Resources Group,Highways & ST Homes Trading Subcontractors,Engineer Works D.L.O. - Cont. Highways,13/07/2023,8610.60,£0.00,BCE Northern Limited,227630,Revenue,STC179315
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Alarms Monitoring & Maintenance,Gatehouse Security,13/07/2023,9699.90,£0.00,Tyne Tees Security Ltd PLEASE USE STEADFAST GROUP INSTEAD,221560,Revenue,STC179334
South Tyneside Council,00CL,Childrens Adults and Health,Out of Borough School Fees,OOB Education Placements,13/07/2023,25920.84,£0.00,Percy Hedley Foundation,211150,Revenue,STC179544
South Tyneside Council,00CL,Regeneration & Environment Capital,Capital Demolition Costs,Future High Streets Fund,13/07/2023,45831.03,£0.00,Groundwork Services (Durham) Limited,828532,Capital,STC179613
South Tyneside Council,00CL,Business & Resources Group,Agency Staff - Non-Teachers,Agency Contract Suspense,13/07/2023,75582.50,£0.00,Magnit Global GRI Limited (formerly Geometric Results International),238650,Revenue,STC179660
South Tyneside Council,00CL,Business & Resources Group,Default Procurement Subjective,Cultural Development,13/07/2023,157400.00,£0.00,Customs House Trust (The Customs Space),222830,Revenue,STC179711
South Tyneside Council,00CL,"Childrens, Adults & Families Group",PFI Unitary Charge - Fixed,Boldon School PFI,13/07/2023,273626.73,£0.00,Boldon School Limited (PFI),219720,Revenue,STC179722
South Tyneside Council,00CL,"Childrens, Adults & Families Group",PFI Unitary Charge - Fixed,Boldon School PFI,13/07/2023,280931.67,£0.00,Boldon School Limited (PFI),219720,Revenue,STC179724
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Payments to Carers,Social Support for Carers,14/07/2023,500.00,£0.00,Redacted - personal info,221008,Revenue,STC176847
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Training Expenses,In House Fostering,14/07/2023,500.00,£0.00,Network Training North East,213800,Revenue,STC176848
South Tyneside Council,00CL,Business & Resources Group,Highways & ST Homes Trading Equipment & Materials,Engineer Works D.L.O. - Cont. Highways,14/07/2023,510.00,£0.00,Breedon Trading Ltd,227630,Revenue,STC176908
South Tyneside Council,00CL,Business & Resources Group,General Pension Payments,Past Service Pension and Other Employee Costs,14/07/2023,510.55,£0.00,Durham County Council Pension Fund,238010,Revenue,STC176912
South Tyneside Council,00CL,Economic Regeneration Group,Printing & Stationery Consumables,Printing,14/07/2023,514.08,£0.00,Premier Paper Group Limited,236030,Revenue,STC176916
South Tyneside Council,00CL,Business & Resources Group,Legal Advisors,Legal Services - Support,14/07/2023,525.00,£0.00,Dere Street Barristers,231100,Revenue,STC176943
South Tyneside Council,00CL,Business & Resources Group,Furniture & Equipment - General,Mayoral Expenses,14/07/2023,527.30,£0.00,Michaels Civic Robes,232100,Revenue,STC176949
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Consultancy,DOLS,14/07/2023,528.13,£0.00,Redacted - personal info,221020,Revenue,STC176953
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Subscriptions,Outdoor Education Service,14/07/2023,530.00,£0.00,Outdoor Education Advisers Panel Ltd,219110,Revenue,STC176957
South Tyneside Council,00CL,Business & Resources Group,External Trainers Services,Fitness Class Programmes,14/07/2023,535.00,£0.00,Redacted - personal info,224082,Revenue,STC176969
South Tyneside Council,00CL,Economic Regeneration Group,Non-Staff Advertising,Marketing Team,14/07/2023,595.00,£0.00,Craig Leng Photography,236000,Revenue,STC177081
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Payments to Carers,Social Support for Carers,14/07/2023,600.00,£0.00,Redacted - personal info,221008,Revenue,STC177100
South Tyneside Council,00CL,Business & Resources Group,Legal Advisors,Legal Services - Support,14/07/2023,600.00,£0.00,Trinity Barristers (Newcastle),231100,Revenue,STC177103
South Tyneside Council,00CL,Economic Regeneration Group,Property Reactive / General Repairs,R&M Leisure Facilities,14/07/2023,601.60,£0.00,FT Leisure Ltd,232822,Revenue,STC177125
South Tyneside Council,00CL,Business & Resources Group,Legal Advisors,Legal Services - Support,14/07/2023,625.00,£0.00,Dere Street Barristers,231100,Revenue,STC177159
South Tyneside Council,00CL,Business & Resources Group,Legal Advisors,Legal Services - Support,14/07/2023,625.00,£0.00,Dere Street Barristers,231100,Revenue,STC177160
South Tyneside Council,00CL,Business & Resources Group,Legal Advisors,Legal Services - Support,14/07/2023,625.00,£0.00,Dere Street Barristers,231100,Revenue,STC177161
South Tyneside Council,00CL,Business & Resources Group,Legal Advisors,Legal Services - Support,14/07/2023,625.00,£0.00,Dere Street Barristers,231100,Revenue,STC177162
South Tyneside Council,00CL,"Childrens, Adults & Families Group",External Trainers Services,Thurston Activity Centre,14/07/2023,650.00,£0.00,Redacted - personal info,219100,Revenue,STC177302
South Tyneside Council,00CL,"Childrens, Adults & Families Group",School Support Services,ISB Contingencies High Needs Block,14/07/2023,700.60,£0.00,Protocol Education Ltd,217740,Revenue,STC177418
South Tyneside Council,00CL,"Childrens, Adults & Families Group",School Support Services,ISB Contingencies High Needs Block,14/07/2023,702.75,£0.00,Protocol Education Ltd,217740,Revenue,STC177422
South Tyneside Council,00CL,"Childrens, Adults & Families Group",School Support Services,ISB Contingencies High Needs Block,14/07/2023,720.00,£0.00,Bill Quay Training Ltd,217740,Revenue,STC177448
South Tyneside Council,00CL,Business & Resources Group,Legal Advisors,Legal Services - Support,14/07/2023,750.00,£0.00,Parklane Plowden Chambers,231100,Revenue,STC177494
South Tyneside Council,00CL,Business & Resources Group,Furniture & Equipment - General,Emergency Planning,14/07/2023,770.24,£0.00,Balfour Beatty Living Places Ltd,236110,Revenue,STC177519
South Tyneside Council,00CL,Business & Resources Group,Legal Advisors,Legal Services - Support,14/07/2023,775.00,£0.00,Dere Street Barristers,231100,Revenue,STC177528
South Tyneside Council,00CL,Business & Resources Group,Legal Advisors,Legal Services - Support,14/07/2023,775.00,£0.00,Dere Street Barristers,231100,Revenue,STC177529
South Tyneside Council,00CL,Business & Resources Group,Legal Advisors,Legal Services - Support,14/07/2023,775.00,£0.00,Dere Street Barristers,231100,Revenue,STC177530
South Tyneside Council,00CL,"Childrens, Adults & Families Group",School Support Services,ISB Contingencies High Needs Block,14/07/2023,800.00,£0.00,Vision for Education Ltd,217740,Revenue,STC177573
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Legal Advisors,Head of Adult Services,14/07/2023,830.75,£0.00,Deepak Gupta Limited,220200,Revenue,STC177638
South Tyneside Council,00CL,Business & Resources Group,Default Procurement Subjective,Council Tax and Business Rates Collection,14/07/2023,834.00,£0.00,Critiqom Limited,230140,Revenue,STC177642
South Tyneside Council,00CL,"Childrens, Adults & Families Group",Payments to Carers,Shared Lives - Carer Payments,14/07/2023,861.00,£0.00,Redacted - personal info,220800,Revenue,STC177683
South Tyneside Council,00CL,Business & Resources Group,Legal Advisors,Legal Services - Support,14/07/2023,875.00,£0.00,Dere Street Barristers,231100,Revenue,STC177699
South Tyneside Council,00CL,Business & Resources Group,Legal Advisors,Legal Services - Support,14/07/2023,875.00,£0.00,Dere Street Barristers,231100,Revenue,STC177700
South Tyneside Council,00CL,Business & Resources Group,Legal Advisors,Legal Services - Support,14/07/2023,875.00,£0.00,Dere Street Barristers,231100,Revenue,STC177701
South Tyneside Council,00CL,Business & Resources Group,Legal Advisors,Legal Services - Support,14/07/2023,875.00,£0.00,Dere Street Barristers,231100,Revenue,STC177702
South Tyneside Council,00CL,Business & Resources Group,Legal Advisors,Legal Services - Support,14/07/2023,970.00,£0.00,Trinity Barristers (Newcastle),231100,Revenue,STC177799
South Tyneside Council,00CL,"Childrens, Adults, & Families Group",Agency Staff - Non-Teachers,Commissioning Unit - Transactional,14/07/2023,1020.35,£0.00,Hampton’s Resourcing,219040,Revenue,STC177882
