,Supplier ID,Supplier ID(T),Amount,Account,Account(T),Payment Date,TransNo,Service(T),Cost Centre(T)
INSERTED DETAIL,705542,Midwest Mechanical&ElectricalServicesLtd,168.97,R2001,R&M - Departmental planned (external),13/11/2023,130392845,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,705542,Midwest Mechanical&ElectricalServicesLtd,97.00,R2001,R&M - Departmental planned (external),13/11/2023,130393089,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,705542,Midwest Mechanical&ElectricalServicesLtd,90.69,R2001,R&M - Departmental planned (external),13/11/2023,130407615,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,705542,Midwest Mechanical&ElectricalServicesLtd,161.00,R2001,R&M - Departmental planned (external),13/11/2023,130407609,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,705542,Midwest Mechanical&ElectricalServicesLtd,40.00,R2001,R&M - Departmental planned (external),13/11/2023,130407611,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,705542,Midwest Mechanical&ElectricalServicesLtd,142.55,R2001,R&M - Departmental planned (external),13/11/2023,130407605,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,705542,Midwest Mechanical&ElectricalServicesLtd,53.80,R2001,R&M - Departmental planned (external),13/11/2023,130407607,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,705542,Midwest Mechanical&ElectricalServicesLtd,154.48,R2001,R&M - Departmental planned (external),13/11/2023,130407620,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,705542,Midwest Mechanical&ElectricalServicesLtd,53.00,R2001,R&M - Departmental planned (external),13/11/2023,130407618,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,705542,Midwest Mechanical&ElectricalServicesLtd,53.00,R2001,R&M - Departmental planned (external),13/11/2023,130407616,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,705542,Midwest Mechanical&ElectricalServicesLtd,53.00,R2001,R&M - Departmental planned (external),13/11/2023,130407621,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,705542,Midwest Mechanical&ElectricalServicesLtd,99.69,R2001,R&M - Departmental planned (external),13/11/2023,130407623,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,705542,Midwest Mechanical&ElectricalServicesLtd,53.17,R2001,R&M - Departmental planned (external),13/11/2023,130396831,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,705542,Midwest Mechanical&ElectricalServicesLtd,53.00,R2001,R&M - Departmental planned (external),13/11/2023,130396945,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,705542,Midwest Mechanical&ElectricalServicesLtd,60.67,R2001,R&M - Departmental planned (external),13/11/2023,130396167,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,705542,Midwest Mechanical&ElectricalServicesLtd,53.00,R2001,R&M - Departmental planned (external),13/11/2023,130396170,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,705542,Midwest Mechanical&ElectricalServicesLtd,53.00,R2001,R&M - Departmental planned (external),13/11/2023,130396948,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,705542,Midwest Mechanical&ElectricalServicesLtd,53.00,R2001,R&M - Departmental planned (external),13/11/2023,130397802,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,705542,Midwest Mechanical&ElectricalServicesLtd,53.00,R2001,R&M - Departmental planned (external),13/11/2023,130393273,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,705542,Midwest Mechanical&ElectricalServicesLtd,113.88,R2001,R&M - Departmental planned (external),13/11/2023,130394065,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,705542,Midwest Mechanical&ElectricalServicesLtd,67.59,R2001,R&M - Departmental planned (external),13/11/2023,130394267,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,705542,Midwest Mechanical&ElectricalServicesLtd,53.00,R2001,R&M - Departmental planned (external),13/11/2023,130395548,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,705542,Midwest Mechanical&ElectricalServicesLtd,145.56,R2001,R&M - Departmental planned (external),13/11/2023,130395535,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,705542,Midwest Mechanical&ElectricalServicesLtd,93.59,R2001,R&M - Departmental planned (external),13/11/2023,130395543,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,705542,Midwest Mechanical&ElectricalServicesLtd,53.00,R2001,R&M - Departmental planned (external),13/11/2023,130395546,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,705542,Midwest Mechanical&ElectricalServicesLtd,40.00,R2001,R&M - Departmental planned (external),13/11/2023,130399592,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,705542,Midwest Mechanical&ElectricalServicesLtd,57.99,R2001,R&M - Departmental planned (external),13/11/2023,130399708,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,705542,Midwest Mechanical&ElectricalServicesLtd,93.59,R2001,R&M - Departmental planned (external),13/11/2023,130407625,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,705542,Midwest Mechanical&ElectricalServicesLtd,92.52,R2001,R&M - Departmental planned (external),13/11/2023,130407628,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,705542,Midwest Mechanical&ElectricalServicesLtd,112.66,R2001,R&M - Departmental planned (external),13/11/2023,130407629,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,705542,Midwest Mechanical&ElectricalServicesLtd,60.28,R2001,R&M - Departmental planned (external),13/11/2023,130407630,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,705542,Midwest Mechanical&ElectricalServicesLtd,53.00,R2001,R&M - Departmental planned (external),13/11/2023,130401332,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,705542,Midwest Mechanical&ElectricalServicesLtd,53.00,R2001,R&M - Departmental planned (external),13/11/2023,130403299,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,705542,Midwest Mechanical&ElectricalServicesLtd,62.07,R2001,R&M - Departmental planned (external),13/11/2023,130395550,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,705542,Midwest Mechanical&ElectricalServicesLtd,53.00,R2001,R&M - Departmental planned (external),13/11/2023,130395851,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,705542,Midwest Mechanical&ElectricalServicesLtd,40.00,R2001,R&M - Departmental planned (external),13/11/2023,130403986,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,705542,Midwest Mechanical&ElectricalServicesLtd,60.00,R2001,R&M - Departmental planned (external),13/11/2023,130404006,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,705542,Midwest Mechanical&ElectricalServicesLtd,40.00,R2001,R&M - Departmental planned (external),13/11/2023,130403982,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,705542,Midwest Mechanical&ElectricalServicesLtd,53.00,R2001,R&M - Departmental planned (external),13/11/2023,130403984,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,705542,Midwest Mechanical&ElectricalServicesLtd,53.00,R2001,R&M - Departmental planned (external),13/11/2023,130403985,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,705542,Midwest Mechanical&ElectricalServicesLtd,40.00,R2001,R&M - Departmental planned (external),13/11/2023,130403979,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,705542,Midwest Mechanical&ElectricalServicesLtd,53.79,R2001,R&M - Departmental planned (external),13/11/2023,130403977,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,705542,Midwest Mechanical&ElectricalServicesLtd,40.00,R2001,R&M - Departmental planned (external),13/11/2023,130403980,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,705542,Midwest Mechanical&ElectricalServicesLtd,40.00,R2001,R&M - Departmental planned (external),13/11/2023,130403981,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,705542,Midwest Mechanical&ElectricalServicesLtd,"7,945.88",R2001,R&M - Departmental planned (external),13/11/2023,130403585,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Planned Maintenance			"
INSERTED DETAIL,705542,Midwest Mechanical&ElectricalServicesLtd,53.00,R2001,R&M - Departmental planned (external),13/11/2023,130403965,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,705542,Midwest Mechanical&ElectricalServicesLtd,150.36,R2001,R&M - Departmental planned (external),13/11/2023,130403975,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,705542,Midwest Mechanical&ElectricalServicesLtd,53.79,R2001,R&M - Departmental planned (external),13/11/2023,130403976,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,705542,Midwest Mechanical&ElectricalServicesLtd,91.60,R2001,R&M - Departmental planned (external),13/11/2023,130403969,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,705542,Midwest Mechanical&ElectricalServicesLtd,"1,200.00",R2001,R&M - Departmental planned (external),13/11/2023,130404330,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Planned Maintenance			"
INSERTED DETAIL,705542,Midwest Mechanical&ElectricalServicesLtd,40.00,R2001,R&M - Departmental planned (external),13/11/2023,130401067,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,705542,Midwest Mechanical&ElectricalServicesLtd,60.67,R2001,R&M - Departmental planned (external),13/11/2023,130401188,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,705542,Midwest Mechanical&ElectricalServicesLtd,73.29,R2001,R&M - Departmental planned (external),13/11/2023,130401190,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,705542,Midwest Mechanical&ElectricalServicesLtd,61.45,R2001,R&M - Departmental planned (external),13/11/2023,130401194,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,705542,Midwest Mechanical&ElectricalServicesLtd,54.79,R2001,R&M - Departmental planned (external),13/11/2023,130401072,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,705542,Midwest Mechanical&ElectricalServicesLtd,96.56,R2001,R&M - Departmental planned (external),13/11/2023,130401209,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,705542,Midwest Mechanical&ElectricalServicesLtd,73.29,R2001,R&M - Departmental planned (external),13/11/2023,130401208,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,705542,Midwest Mechanical&ElectricalServicesLtd,39.75,R2001,R&M - Departmental planned (external),13/11/2023,130401195,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,705542,Midwest Mechanical&ElectricalServicesLtd,66.00,R2001,R&M - Departmental planned (external),13/11/2023,130401197,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,705542,Midwest Mechanical&ElectricalServicesLtd,57.95,R2001,R&M - Departmental planned (external),13/11/2023,130401205,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,705542,Midwest Mechanical&ElectricalServicesLtd,81.38,R2001,R&M - Departmental planned (external),13/11/2023,130406324,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,705542,Midwest Mechanical&ElectricalServicesLtd,53.00,R2001,R&M - Departmental planned (external),13/11/2023,130406036,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,705542,Midwest Mechanical&ElectricalServicesLtd,330.33,R2001,R&M - Departmental planned (external),13/11/2023,130406050,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,705542,Midwest Mechanical&ElectricalServicesLtd,40.00,R2001,R&M - Departmental planned (external),13/11/2023,130406017,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,705542,Midwest Mechanical&ElectricalServicesLtd,54.99,R2001,R&M - Departmental planned (external),13/11/2023,130405860,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,705542,Midwest Mechanical&ElectricalServicesLtd,127.55,R2001,R&M - Departmental planned (external),13/11/2023,130405545,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,705542,Midwest Mechanical&ElectricalServicesLtd,53.00,R2001,R&M - Departmental planned (external),13/11/2023,130406332,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,705542,Midwest Mechanical&ElectricalServicesLtd,53.00,R2001,R&M - Departmental planned (external),13/11/2023,130406328,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,705542,Midwest Mechanical&ElectricalServicesLtd,53.00,R2001,R&M - Departmental planned (external),13/11/2023,130406330,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,705542,Midwest Mechanical&ElectricalServicesLtd,"1,874.67",R2001,R&M - Departmental planned (external),13/11/2023,130406327,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,705542,Midwest Mechanical&ElectricalServicesLtd,134.07,R2001,R&M - Departmental planned (external),13/11/2023,130406710,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,705542,Midwest Mechanical&ElectricalServicesLtd,50.74,R2001,R&M - Departmental planned (external),13/11/2023,130406714,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,705542,Midwest Mechanical&ElectricalServicesLtd,101.29,R2001,R&M - Departmental planned (external),13/11/2023,130407110,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,705542,Midwest Mechanical&ElectricalServicesLtd,127.70,R2001,R&M - Departmental planned (external),13/11/2023,130406565,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,705542,Midwest Mechanical&ElectricalServicesLtd,40.00,R2001,R&M - Departmental planned (external),13/11/2023,130406705,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,705542,Midwest Mechanical&ElectricalServicesLtd,107.72,R2001,R&M - Departmental planned (external),13/11/2023,130406706,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,705542,Midwest Mechanical&ElectricalServicesLtd,72.00,R2001,R&M - Departmental planned (external),13/11/2023,130406709,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,705542,Midwest Mechanical&ElectricalServicesLtd,82.10,R2001,R&M - Departmental planned (external),13/11/2023,130406563,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,705542,Midwest Mechanical&ElectricalServicesLtd,164.62,R2001,R&M - Departmental planned (external),13/11/2023,130407115,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,705542,Midwest Mechanical&ElectricalServicesLtd,73.30,R2001,R&M - Departmental planned (external),13/11/2023,130407602,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,705542,Midwest Mechanical&ElectricalServicesLtd,82.26,R2001,R&M - Departmental planned (external),13/11/2023,130407603,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,705542,Midwest Mechanical&ElectricalServicesLtd,53.80,R2001,R&M - Departmental planned (external),13/11/2023,130407604,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,705542,Midwest Mechanical&ElectricalServicesLtd,53.80,R2001,R&M - Departmental planned (external),13/11/2023,130407594,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,705542,Midwest Mechanical&ElectricalServicesLtd,67.59,R2001,R&M - Departmental planned (external),13/11/2023,130407596,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,705542,Midwest Mechanical&ElectricalServicesLtd,161.00,R2001,R&M - Departmental planned (external),13/11/2023,130407597,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,705542,Midwest Mechanical&ElectricalServicesLtd,67.59,R2001,R&M - Departmental planned (external),13/11/2023,130407599,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,705542,Midwest Mechanical&ElectricalServicesLtd,197.36,R2001,R&M - Departmental planned (external),13/11/2023,130407601,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,705542,Midwest Mechanical&ElectricalServicesLtd,95.75,R2001,R&M - Departmental planned (external),13/11/2023,130396164,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,705542,Midwest Mechanical&ElectricalServicesLtd,40.00,R2001,R&M - Departmental planned (external),13/11/2023,130396145,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,705542,Midwest Mechanical&ElectricalServicesLtd,114.25,R2001,R&M - Departmental planned (external),13/11/2023,130396162,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,705542,Midwest Mechanical&ElectricalServicesLtd,63.14,R2001,R&M - Departmental planned (external),13/11/2023,130396144,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,705542,Midwest Mechanical&ElectricalServicesLtd,80.59,R2001,R&M - Departmental planned (external),13/11/2023,130396153,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,705542,Midwest Mechanical&ElectricalServicesLtd,137.36,R2001,R&M - Departmental planned (external),13/11/2023,130396166,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,705542,Midwest Mechanical&ElectricalServicesLtd,53.00,R2001,R&M - Departmental planned (external),13/11/2023,130396165,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,705542,Midwest Mechanical&ElectricalServicesLtd,173.77,R2001,R&M - Departmental planned (external),13/11/2023,130396529,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,705542,Midwest Mechanical&ElectricalServicesLtd,53.00,R2001,R&M - Departmental planned (external),13/11/2023,130396822,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,705542,Midwest Mechanical&ElectricalServicesLtd,73.30,R2001,R&M - Departmental planned (external),13/11/2023,130402971,Estates and Valuations,"i10 Facilities Management	"
INSERTED DETAIL,705542,Midwest Mechanical&ElectricalServicesLtd,113.68,R2001,R&M - Departmental planned (external),13/11/2023,130402487,Estates and Valuations,"i10 Facilities Management	"
INSERTED DETAIL,705542,Midwest Mechanical&ElectricalServicesLtd,40.00,R2001,R&M - Departmental planned (external),13/11/2023,130406553,Estates and Valuations,Magistrates
INSERTED DETAIL,705542,Midwest Mechanical&ElectricalServicesLtd,53.00,R2001,R&M - Departmental planned (external),13/11/2023,130406062,Estates and Valuations,Magistrates
INSERTED DETAIL,705542,Midwest Mechanical&ElectricalServicesLtd,93.59,R2001,R&M - Departmental planned (external),13/11/2023,130406059,Estates and Valuations,Magistrates
INSERTED DETAIL,705542,Midwest Mechanical&ElectricalServicesLtd,40.00,R2001,R&M - Departmental planned (external),13/11/2023,130407608,Estates and Valuations,Magistrates
INSERTED DETAIL,705542,Midwest Mechanical&ElectricalServicesLtd,736.97,R2001,R&M - Departmental planned (external),13/11/2023,130406717,Project and Works Team – Maintenance Programme,Centralised R&M
INSERTED DETAIL,705542,Midwest Mechanical&ElectricalServicesLtd,"64,663.31",C1100,Construction and Conversion,13/11/2023,130407278,,Corporate Asset Management
INSERTED DETAIL,705542,Midwest Mechanical&ElectricalServicesLtd,82.43,R2001,R&M - Departmental planned (external),13/11/2023,130407766,Project and Works Team – Maintenance Programme,"R&M Bulk Orders - Response Maintenance			"
INSERTED DETAIL,705542,Midwest Mechanical&ElectricalServicesLtd,"1,186.78",R4400,Services - Professional Fees,22/11/2023,191214737,Fleet Services,Fleet Management
INSERTED DETAIL,705542,Midwest Mechanical&ElectricalServicesLtd,121.80,R4400,Services - Professional Fees,22/11/2023,191214738,Fleet Services,Fleet Management
INSERTED DETAIL,705543,Arnold Clark Autoparts,49.29,R4000,Equipment - Purchase,27/11/2023,191216360,Fleet Services,Fleet Management
INSERTED DETAIL,705543,Arnold Clark Autoparts,50.55,R4000,Equipment - Purchase,15/11/2023,191211928,Fleet Services,Fleet Management
INSERTED DETAIL,705543,Arnold Clark Autoparts,28.24,R4000,Equipment - Purchase,15/11/2023,191211928,Fleet Services,Fleet Management
INSERTED DETAIL,705543,Arnold Clark Autoparts,135.41,R4000,Equipment - Purchase,15/11/2023,191211929,Fleet Services,Fleet Management
INSERTED DETAIL,705543,Arnold Clark Autoparts,16.61,R4000,Equipment - Purchase,30/11/2023,191217723,Fleet Services,Fleet Management
INSERTED DETAIL,705543,Arnold Clark Autoparts,132.00,R4000,Equipment - Purchase,22/11/2023,191214734,Fleet Services,Fleet Management
INSERTED DETAIL,705543,Arnold Clark Autoparts,133.66,R4000,Equipment - Purchase,22/11/2023,191214735,Fleet Services,Fleet Management
INSERTED DETAIL,705543,Arnold Clark Autoparts,68.57,R4000,Equipment - Purchase,22/11/2023,191214735,Fleet Services,Fleet Management
INSERTED DETAIL,705543,Arnold Clark Autoparts,260.00,R4000,Equipment - Purchase,22/11/2023,191214732,Fleet Services,Fleet Management
INSERTED DETAIL,705543,Arnold Clark Autoparts,81.00,R4000,Equipment - Purchase,22/11/2023,191214731,Fleet Services,Fleet Management
INSERTED DETAIL,705543,Arnold Clark Autoparts,135.41,R4000,Equipment - Purchase,22/11/2023,191214729,Fleet Services,Fleet Management
INSERTED DETAIL,705543,Arnold Clark Autoparts,49.29,R4000,Equipment - Purchase,22/11/2023,191214730,Fleet Services,Fleet Management
INSERTED DETAIL,705543,Arnold Clark Autoparts,5.35,R4000,Equipment - Purchase,22/11/2023,191214728,Fleet Services,Fleet Management
INSERTED DETAIL,705543,Arnold Clark Autoparts,133.85,R4000,Equipment - Purchase,22/11/2023,191214727,Fleet Services,Fleet Management
INSERTED DETAIL,705543,Arnold Clark Autoparts,353.53,R4000,Equipment - Purchase,22/11/2023,191214733,Fleet Services,Fleet Management
INSERTED DETAIL,705543,Arnold Clark Autoparts,-260.00,R4000,Equipment - Purchase,22/11/2023,191214736,Fleet Services,Fleet Management
INSERTED DETAIL,705592,Mitchell Diesel Limited,63.48,R4000,Equipment - Purchase,22/11/2023,191214670,Fleet Services,Fleet Management
INSERTED DETAIL,705592,Mitchell Diesel Limited,58.45,R4000,Equipment - Purchase,22/11/2023,191214670,Fleet Services,Fleet Management
INSERTED DETAIL,705592,Mitchell Diesel Limited,15.80,R4000,Equipment - Purchase,15/11/2023,191211909,Fleet Services,Fleet Management
INSERTED DETAIL,705609,Mobile Mini UK Limited,"1,424.00",R2001,R&M - Departmental planned (external),15/11/2023,130402384,Project and Works Team – Maintenance Programme,Centralised R&M
INSERTED DETAIL,705609,Mobile Mini UK Limited,961.60,R4001,Equipment - Hire,29/11/2023,130409641,Leisure Services,WV Active Business Support
INSERTED DETAIL,705609,Mobile Mini UK Limited,50.00,R4000,Equipment - Purchase,16/11/2023,130405719,Leisure Services,Aldersley Leisure Village
INSERTED DETAIL,705609,Mobile Mini UK Limited,60.00,R4001,Equipment - Hire,01/11/2023,130406338,Bereavement Services,"Bereavement services - Grounds maintenance	"
INSERTED DETAIL,705609,Mobile Mini UK Limited,150.00,R4001,Equipment - Hire,01/11/2023,130406570,Project and Works Team – Maintenance Programme,Centralised R&M
INSERTED DETAIL,705609,Mobile Mini UK Limited,"1,620.00",R4001,Equipment - Hire,01/11/2023,130406337,Project and Works Team – Maintenance Programme,Centralised R&M
INSERTED DETAIL,705609,Mobile Mini UK Limited,"1,424.00",R4400,Services - Professional Fees,02/11/2023,130405286,City Development,Interchange Ph2 Development
INSERTED DETAIL,705609,Mobile Mini UK Limited,458.20,R4001,Equipment - Hire,02/11/2023,130406724,City Events,"ALV - Darts & Comedy			"
INSERTED DETAIL,705609,Mobile Mini UK Limited,308.00,C1100,Construction and Conversion,30/11/2023,130409312,,GF - Brewers Yard Phase 1 - Culwell Street
INSERTED DETAIL,705609,Mobile Mini UK Limited,"1,424.00",R4400,Services - Professional Fees,23/11/2023,130408816,City Development,Interchange Ph2 Development
INSERTED DETAIL,705609,Mobile Mini UK Limited,308.00,C1100,Construction and Conversion,23/11/2023,130398412,,GF - Brewers Yard Phase 1 - Culwell Street
INSERTED DETAIL,705609,Mobile Mini UK Limited,50.00,R4001,Equipment - Hire,13/11/2023,130407965,Bereavement Services,"Bereavement services - Grounds maintenance	"
INSERTED DETAIL,705609,Mobile Mini UK Limited,308.00,C1100,Construction and Conversion,13/11/2023,130405861,,GF - Brewers Yard Phase 1 - Culwell Street
INSERTED DETAIL,705634,Morelock Signs Limited,264.00,R4007,Materials,14/11/2023,130406912,Street Lighting,Street Lighting Maintenance
INSERTED DETAIL,705634,Morelock Signs Limited,79.90,R4007,Materials,02/11/2023,130406571,Street Lighting,Signs Illuminated
INSERTED DETAIL,705640,Morris & Alexander Limited,"1,310.00",R4003,Equipment - R & M,07/11/2023,130404892,Older People Provider Services,"ILS Stores			"
INSERTED DETAIL,705640,Morris & Alexander Limited,"1,237.00",R4003,Equipment - R & M,07/11/2023,130404892,Older People Provider Services,"ILS Stores			"
