Transparency Report December 2023,,,,,,,,
Body Name,Service Code,Service Label,Exp Code,Expenditure Category Lvl 6,Date,Transaction Number,Supplier Name,Sum of Amount
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG208,Other establishments,45267,SOT1015569,Choices Housing Association Ltd,11728.92
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG208,Other establishments,45279,SOT1021895,Choices Housing Association Ltd,6341.360000000001
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG208,Other establishments,45279,SOT1021896,Choices Housing Association Ltd,3693.48
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG208,Other establishments,45279,SOT1021962,Choices Housing Association Ltd,8782.26
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG208,Other establishments,45267,SOT1015577,Choices Housing Association/ Longeaves,6409.639999999999
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG208,Other establishments,45279,SOT1021970,Choices Housing Association/ Longeaves,6859.639999999999
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG207,Other establishments,45267,SOT1015629,CHRISTCHURCH COURT,4359.2
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG207,Other establishments,45279,SOT1022020,CHRISTCHURCH COURT,4359.2
Stoke City Council,4ASCHIWC,ASC Health Int & Wellb Capital,QXWLC,Works,45278,SOT1010663,CIA Fire & Security Limited,2500
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG208,Other establishments,45267,SOT1015657,Cima Care Burton Ltd - The Pines,10898
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG208,Other establishments,45279,SOT1022048,Cima Care Burton Ltd - The Pines,10898
Stoke City Council,4HRAHT,Housing Transformation,BH100,Cleaning and domestic supplies,45280,SOT1019367,Citron Hygiene UK Limited,713.12
Stoke City Council,4CAF,Children and Family Services,CC109,Contract hire&operating leases,45268,SOT1016081,City Cabs Buses and Coaches Ltd,45028.17
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,CC109,Contract hire&operating leases,45268,SOT1016081,City Cabs Buses and Coaches Ltd,3154.83
Stoke City Council,4CAF,Children and Family Services,CC109,Contract hire&operating leases,45261,SOT1013799,City Centre Central,14866
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,CC109,Contract hire&operating leases,45261,SOT1013799,City Centre Central,1100
Stoke City Council,4CAF,Children and Family Services,EA147,Independent units within CC,45280,SOT1020795,Clay Housing,3857.14
Stoke City Council,4CAF,Children and Family Services,EA147,Independent units within CC,45280,SOT1020796,Clay Housing,7350
Stoke City Council,4CAF,Children and Family Services,EA147,Independent units within CC,45280,SOT1020797,Clay Housing,7350
Stoke City Council,4CAF,Children and Family Services,EA147,Independent units within CC,45280,SOT1020798,Clay Housing,7350
Stoke City Council,4CAF,Children and Family Services,EA147,Independent units within CC,45280,SOT1020799,Clay Housing,24320.71
Stoke City Council,4CITD,City Director,dh100,Grants and subscriptions,45264,SOT1014169,Claybody Theatre,4409.25
Stoke City Council,4SCHL,Schools,BH100,Cleaning and domestic supplies,45280,SOT1022397,Cleaning & Hygiene Dist. Ltd,1283.82
Stoke City Council,4SCHL,Schools,BH102,Cleaning and domestic supplies,45280,SOT1022397,Cleaning & Hygiene Dist. Ltd,512.22
Stoke City Council,4CAF,Children and Family Services,AB300,Training,45278,SOT1011453,REDACTED - Personal Data,1000
Stoke City Council,4HGDC,"Housing, Development & Growth Capital",QXWRC,Works,45273,SOT1019366,Closomat Ltd,4787
Stoke City Council,4HGDC,"Housing, Development & Growth Capital",QXWRC,Works,45280,SOT1014808,Closomat Ltd,4840
Stoke City Council,4HDG,"Housing, Development & Growth",DE139,Services,45273,SOT1012088,Codi International Ltd,810
Stoke City Council,4CAF,Children and Family Services,AA700,Agency staff,45264,SOT1013432,Comensura Ltd,39813.11
Stoke City Council,4CAF,Children and Family Services,AA700,Agency staff,45266,SOT1014351,Comensura Ltd,39053.47000000001
Stoke City Council,4CAF,Children and Family Services,AA700,Agency staff,45273,SOT1016103,Comensura Ltd,43669.090000000004
Stoke City Council,4CITD,City Director,AA700,Agency staff,45264,SOT1013432,Comensura Ltd,12614.56
Stoke City Council,4CITD,City Director,AA700,Agency staff,45266,SOT1014351,Comensura Ltd,8575.5
Stoke City Council,4CITD,City Director,AA700,Agency staff,45273,SOT1016103,Comensura Ltd,9880.029999999999
Stoke City Council,4HDG,"Housing, Development & Growth",AA700,Agency staff,45264,SOT1013432,Comensura Ltd,7739.98
Stoke City Council,4HDG,"Housing, Development & Growth",AA700,Agency staff,45266,SOT1014351,Comensura Ltd,7739.969999999999
Stoke City Council,4HDG,"Housing, Development & Growth",AA700,Agency staff,45273,SOT1016103,Comensura Ltd,7739.99
Stoke City Council,4HDG,"Housing, Development & Growth",DE113,Services,45264,SOT1013432,Comensura Ltd,814.66
Stoke City Council,4HDG,"Housing, Development & Growth",DE113,Services,45266,SOT1014351,Comensura Ltd,991.76
Stoke City Council,4HDG,"Housing, Development & Growth",DE113,Services,45273,SOT1016103,Comensura Ltd,850.08
Stoke City Council,4HRAHT,Housing Transformation,GI100,Inter departmental ,45264,SOT1013432,Comensura Ltd,1505.55
Stoke City Council,4HRAHT,Housing Transformation,GI100,Inter departmental ,45266,SOT1014351,Comensura Ltd,1505.55
Stoke City Council,4HRAHT,Housing Transformation,GI100,Inter departmental ,45273,SOT1016103,Comensura Ltd,1505.55
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,AA700,Agency staff,45264,SOT1013432,Comensura Ltd,6950
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,AA700,Agency staff,45266,SOT1014351,Comensura Ltd,8115.67
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,AA700,Agency staff,45273,SOT1016103,Comensura Ltd,9647.99
Stoke City Council,4STAR,Strategy & Resources,AA700,Agency staff,45264,SOT1013432,Comensura Ltd,12958.150000000001
Stoke City Council,4STAR,Strategy & Resources,AA700,Agency staff,45266,SOT1014351,Comensura Ltd,15487.95
Stoke City Council,4STAR,Strategy & Resources,AA700,Agency staff,45273,SOT1016103,Comensura Ltd,15713.32
Stoke City Council,4STARC,Strategy & Resources Capital,QXPII,Internal Fees,45264,SOT1013432,Comensura Ltd,1011.92
Stoke City Council,4STARC,Strategy & Resources Capital,QXPII,Internal Fees,45266,SOT1014351,Comensura Ltd,1264.9
Stoke City Council,4STARC,Strategy & Resources Capital,QXPII,Internal Fees,45273,SOT1016103,Comensura Ltd,1011.92
Stoke City Council,4SUSP,Suspended Codes,AA700,Agency staff,45264,SOT1013432,Comensura Ltd,1277.98
Stoke City Council,4SUSP,Suspended Codes,AA700,Agency staff,45266,SOT1014351,Comensura Ltd,1277.98
Stoke City Council,4HDG,"Housing, Development & Growth",DA101,Equipment  furniture and mater,45261,SOT1013720,Commercial Body Specialists,600
Stoke City Council,4CAF,Children and Family Services,DK135,Miscellaneous expenses,45261,SOT1012328,Community Foster Care,15120
Stoke City Council,4CAF,Children and Family Services,DK135,Miscellaneous expenses,45280,SOT1020857,Community Foster Care,15120
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG115,Other establishments,45264,SOT1014325,Community Integrated Care ,2779.92
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG115,Other establishments,45264,SOT1014326,Community Integrated Care ,3383.25
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG115,Other establishments,45264,SOT1014327,Community Integrated Care ,3222.88
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG115,Other establishments,45264,SOT1014328,Community Integrated Care ,-15854.720000000007
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG208,Other establishments,45264,SOT1014328,Community Integrated Care ,26455.050000000003
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG432,Other establishments,45264,SOT1014325,Community Integrated Care ,4116.42
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG432,Other establishments,45264,SOT1014326,Community Integrated Care ,8981.28
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG432,Other establishments,45264,SOT1014327,Community Integrated Care ,8981.28
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG432,Other establishments,45264,SOT1014328,Community Integrated Care ,9622.8
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG436,Other establishments,45264,SOT1014325,Community Integrated Care ,6361.74
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG436,Other establishments,45264,SOT1014326,Community Integrated Care ,2860.11
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG436,Other establishments,45264,SOT1014327,Community Integrated Care ,2298.7799999999997
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG436,Other establishments,45264,SOT1014328,Community Integrated Care ,6976.530000000001
Stoke City Council,4CAF,Children and Family Services,DK135,Miscellaneous expenses,45273,SOT1019489,Compass Childrens Homes Limited,49851.43
Stoke City Council,4CAF,Children and Family Services,DK135,Miscellaneous expenses,45280,SOT1020810,Compass Fostering Central Limited,146049.45000000004
Stoke City Council,4CAF,Children and Family Services,DK135,Miscellaneous expenses,45280,SOT1020834,Compass Fostering North,3599.96
Stoke City Council,4HDG,"Housing, Development & Growth",DA133,Equipment  furniture and mater,45271,SOT0990296,Compass Minerals UK Limited,11736.28
Stoke City Council,4STAR,Strategy & Resources,dg105,Expenses,45280,SOT1015818,Compass Psychological Services Limited,2558.16
Stoke City Council,4CAF,Children and Family Services,DA144,Equipment  furniture and mater,45264,SOT1004589,Connevans Ltd,1550
Stoke City Council,4STARC,Strategy & Resources Capital,QXWBE,External Fees,45264,SOT1003588,Conservation By Design Ltd,840.36
Stoke City Council,4CAF,Children and Family Services,DK135,Miscellaneous expenses,45273,SOT1019511,Contemporary Concept Care Limited,23571.43
Stoke City Council,4CAF,Children and Family Services,CC104,Contract hire&operating leases,45268,SOT1015311,Copelands Tours (S-O-T) Ltd,1700
Stoke City Council,4CAF,Children and Family Services,CC104,Contract hire&operating leases,45268,SOT1015682,Copelands Tours (S-O-T) Ltd,1700
Stoke City Council,4CAF,Children and Family Services,CC104,Contract hire&operating leases,45268,SOT1015683,Copelands Tours (S-O-T) Ltd,1650
Stoke City Council,4CAF,Children and Family Services,CC104,Contract hire&operating leases,45275,SOT1019775,Copelands Tours (S-O-T) Ltd,1250
Stoke City Council,4PUBH,Public Health,CB101,Recharges,45271,SOT1015841,Copelands Tours (S-O-T) Ltd,17052
Stoke City Council,4PUBH,Public Health,CB101,Recharges,45271,SOT1016208,Copelands Tours (S-O-T) Ltd,16332
Stoke City Council,4PUBH,Public Health,CB101,Recharges,45273,SOT1019524,Copelands Tours (S-O-T) Ltd,4163
Stoke City Council,4PUBH,Public Health,DB104,Catering,45266,SOT1009318,Costa Ltd,700
Stoke City Council,4CAF,Children and Family Services,DK135,Miscellaneous expenses,45273,SOT1019458,Country Care Childrens Homes Ltd,25692.86
Stoke City Council,4CAF,Children and Family Services,DK135,Miscellaneous expenses,45273,SOT1019459,Country Care Childrens Homes Ltd,26978.57
Stoke City Council,4CAF,Children and Family Services,DK135,Miscellaneous expenses,45273,SOT1019460,Country Care Childrens Homes Ltd,26978.57
Stoke City Council,4CAF,Children and Family Services,DK135,Miscellaneous expenses,45280,SOT1012296,Coventry City Council,7400.88
Stoke City Council,4HRADRC,Housing Development and Regen Capital,QXWBE,External Fees,45280,SOT1022459,CPC Project Services Limited,1700
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG115,Other establishments,45264,SOT1014322,Craagmoor SYI South Wales Priory,2634.6
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG208,Other establishments,45267,SOT1015541,Craegmoor Health Care Ltd (High Cross House),1144.16
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG208,Other establishments,45267,SOT1015542,Craegmoor Health Care Ltd (High Cross House),7235.139999999999
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG208,Other establishments,45279,SOT1021934,Craegmoor Health Care Ltd (High Cross House),1144.16
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG208,Other establishments,45279,SOT1021935,Craegmoor Health Care Ltd (High Cross House),7235.139999999999
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG208,Other establishments,45267,SOT1015536,Craegmoor Health Care Ltd (Strathmore House),9693.060000000001
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG208,Other establishments,45279,SOT1021929,Craegmoor Health Care Ltd (Strathmore House),9693.060000000001
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG208,Other establishments,45267,SOT1015494,Craegmoor Healthcare Ltd,15023.720000000001
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG208,Other establishments,45279,SOT1021887,Craegmoor Healthcare Ltd,15023.720000000001
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG115,Other establishments,45264,SOT1014313,Craegmoor SYI Stoke / West Midlands Priory,12260.759999999998
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG115,Other establishments,45264,SOT1014314,Craegmoor SYI Stoke / West Midlands Priory,8678.92
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG115,Other establishments,45264,SOT1014335,Craegmore Facilities - Benton Lane,14394.52
Stoke City Council,4CAF,Children and Family Services,DE113,Services,45280,SOT1022450,Created Academy Staffordshire Limited,4020
Stoke City Council,4CAF,Children and Family Services,EC105,Other local authorities,45280,SOT0965827,Created Academy Staffordshire Limited,720
Stoke City Council,4CAF,Children and Family Services,EC105,Other local authorities,45280,SOT0988809,Created Academy Staffordshire Limited,630
Stoke City Council,4CAF,Children and Family Services,EC105,Other local authorities,45280,SOT0988811,Created Academy Staffordshire Limited,540
Stoke City Council,4CAF,Children and Family Services,EC105,Other local authorities,45280,SOT0992759,Created Academy Staffordshire Limited,630
Stoke City Council,4CAF,Children and Family Services,EC105,Other local authorities,45280,SOT1012494,Created Academy Staffordshire Limited,720
Stoke City Council,4CAF,Children and Family Services,EC105,Other local authorities,45280,SOT1013545,Created Academy Staffordshire Limited,800
Stoke City Council,4CAF,Children and Family Services,EC105,Other local authorities,45280,SOT1020422,Created Academy Staffordshire Limited,800
Stoke City Council,4CAF,Children and Family Services,EC105,Other local authorities,45280,SOT1020423,Created Academy Staffordshire Limited,720
Stoke City Council,4CAF,Children and Family Services,EC105,Other local authorities,45280,SOT1020424,Created Academy Staffordshire Limited,720
Stoke City Council,4CAF,Children and Family Services,EC105,Other local authorities,45280,SOT1020425,Created Academy Staffordshire Limited,720
Stoke City Council,4CAF,Children and Family Services,EC105,Other local authorities,45280,SOT1020426,Created Academy Staffordshire Limited,630
Stoke City Council,4CAF,Children and Family Services,EC105,Other local authorities,45280,SOT1020427,Created Academy Staffordshire Limited,700
Stoke City Council,4CAF,Children and Family Services,EC105,Other local authorities,45280,SOT1020428,Created Academy Staffordshire Limited,800
Stoke City Council,4CAF,Children and Family Services,EC105,Other local authorities,45280,SOT1020429,Created Academy Staffordshire Limited,800
Stoke City Council,4CAF,Children and Family Services,EC105,Other local authorities,45280,SOT1020430,Created Academy Staffordshire Limited,720
Stoke City Council,4CAF,Children and Family Services,EC105,Other local authorities,45280,SOT1020431,Created Academy Staffordshire Limited,720
Stoke City Council,4CAF,Children and Family Services,EC105,Other local authorities,45280,SOT1020434,Created Academy Staffordshire Limited,630
Stoke City Council,4CAF,Children and Family Services,EC105,Other local authorities,45280,SOT1020435,Created Academy Staffordshire Limited,630
Stoke City Council,4CAF,Children and Family Services,EC105,Other local authorities,45280,SOT1020436,Created Academy Staffordshire Limited,720
Stoke City Council,4CAF,Children and Family Services,EC105,Other local authorities,45280,SOT1020437,Created Academy Staffordshire Limited,720
Stoke City Council,4CAF,Children and Family Services,EC105,Other local authorities,45280,SOT1020438,Created Academy Staffordshire Limited,720
Stoke City Council,4CAF,Children and Family Services,EC105,Other local authorities,45280,SOT1020439,Created Academy Staffordshire Limited,720
Stoke City Council,4CAF,Children and Family Services,EC105,Other local authorities,45280,SOT1020440,Created Academy Staffordshire Limited,720
Stoke City Council,4CAF,Children and Family Services,EC105,Other local authorities,45280,SOT1020442,Created Academy Staffordshire Limited,720
Stoke City Council,4CAF,Children and Family Services,EC105,Other local authorities,45280,SOT1020443,Created Academy Staffordshire Limited,790
Stoke City Council,4CAF,Children and Family Services,EC105,Other local authorities,45280,SOT1022079,Created Academy Staffordshire Limited,630
Stoke City Council,4HDG,"Housing, Development & Growth",DE100,Services,45261,SOT1013784,Crown Hotel Operations Ltd,4865
Stoke City Council,4HDG,"Housing, Development & Growth",DE100,Services,45261,SOT1013785,Crown Hotel Operations Ltd,7812.5
Stoke City Council,4HDG,"Housing, Development & Growth",DE100,Services,45261,SOT1013787,Crown Hotel Operations Ltd,6725
Stoke City Council,4HDG,"Housing, Development & Growth",DE100,Services,45261,SOT1013789,Crown Hotel Operations Ltd,7812.5
Stoke City Council,4HDG,"Housing, Development & Growth",DE100,Services,45261,SOT1013791,CROWN RENTAL AGENCY LTD,29250
Stoke City Council,4CAF,Children and Family Services,DK135,Miscellaneous expenses,45273,SOT1019443,Crystal Care Solutions Ltd,26254.29
Stoke City Council,4HRADRC,Housing Development and Regen Capital,QXWBE,External Fees,45261,SOT1013467,Currie & Brown UK Ltd,2294.5
Stoke City Council,4HRADRC,Housing Development and Regen Capital,QXWBE,External Fees,45280,SOT1020449,Currie & Brown UK Ltd,2294
Stoke City Council,4GFBS,General Fund,YA261,Current Assets,45268,SOT1015695,Cyclescheme Limited,4166.67
Stoke City Council,4GFBS,General Fund,YA261,Current Assets,45268,SOT1015950,Cyclescheme Limited,733.33
Stoke City Council,4HDG,"Housing, Development & Growth",de135,Services,45278,SOT1020391,Cyclist Training Ltd,8681
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG185,Other establishments,45261,SOT1013746,D Beverstock & M Beverstock (Shared Lives),889.1
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG185,Other establishments,45265,SOT1013746,D Beverstock & M Beverstock (Shared Lives),889.1
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG185,Other establishments,45271,SOT1016373,D Beverstock & M Beverstock (Shared Lives),889.1
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG185,Other establishments,45279,SOT1021876,D Beverstock & M Beverstock (Shared Lives),889.1
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,IC398,Fees and Charges,45280,SOT1022471,REDACTED - Personal Data,5186.15
Stoke City Council,4HRAHT,Housing Transformation,IC516,Property Based Charges,45261,SOT1013755,REDACTED - Personal Data,1357.95
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG205,Other establishments,45267,SOT1015595,Davlyn House Care Home,5401.04
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG205,Other establishments,45279,SOT1021987,Davlyn House Care Home,7629.609999999999
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG206,Other establishments,45267,SOT1015595,Davlyn House Care Home,1338.58
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG206,Other establishments,45279,SOT1021987,Davlyn House Care Home,1338.58
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG207,Other establishments,45267,SOT1015595,Davlyn House Care Home,2454
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG207,Other establishments,45279,SOT1021987,Davlyn House Care Home,2454
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG209,Other establishments,45267,SOT1015595,Davlyn House Care Home,2700.98
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG209,Other establishments,45279,SOT1021987,Davlyn House Care Home,2700.98
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,IC656,Fees and Charges,45279,SOT1021987,Davlyn House Care Home,-539.72
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,IC658,Fees and Charges,45267,SOT1015595,Davlyn House Care Home,-1641.04
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,IC658,Fees and Charges,45279,SOT1021987,Davlyn House Care Home,-1641.04
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG205,Other establishments,45267,SOT1015563,Daycare Services Ltd,8807.14
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG205,Other establishments,45279,SOT1021956,Daycare Services Ltd,5585.71
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG207,Other establishments,45267,SOT1015563,Daycare Services Ltd,4900
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG207,Other establishments,45279,SOT1021956,Daycare Services Ltd,4900
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG209,Other establishments,45267,SOT1015563,Daycare Services Ltd,1200
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG209,Other establishments,45279,SOT1021956,Daycare Services Ltd,1200
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,IC656,Fees and Charges,45279,SOT1021956,Daycare Services Ltd,-543.64
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,IC658,Fees and Charges,45267,SOT1015563,Daycare Services Ltd,-1727.52
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,IC658,Fees and Charges,45279,SOT1021956,Daycare Services Ltd,-1727.52
Stoke City Council,4HDG,"Housing, Development & Growth",CC104,Contract hire&operating leases,45280,SOT1020865,Days Rental,602.7
Stoke City Council,4HDG,"Housing, Development & Growth",CC104,Contract hire&operating leases,45280,SOT1020866,Days Rental,745.2
Stoke City Council,4HDG,"Housing, Development & Growth",CC104,Contract hire&operating leases,45280,SOT1020867,Days Rental,745.2
Stoke City Council,4HDG,"Housing, Development & Growth",CC104,Contract hire&operating leases,45280,SOT1020869,Days Rental,745.2
Stoke City Council,4STAR,Strategy & Resources,dg105,Expenses,45266,SOT1010974,Deans Court Chambers,700
Stoke City Council,4PUBH,Public Health,EA191,Independent units within CC,45266,SOT1014821,DECIPHer IMPACT Limited,5000
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG104,Other establishments,45267,SOT1015492,Delam Care Limited,1532.16
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG104,Other establishments,45267,SOT1015513,Delam Care Limited,3355.72
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG104,Other establishments,45267,SOT1015538,Delam Care Limited,6342.42
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG104,Other establishments,45279,SOT1021885,Delam Care Limited,1532.16
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG104,Other establishments,45279,SOT1021906,Delam Care Limited,3355.72
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG104,Other establishments,45279,SOT1021931,Delam Care Limited,6342.42
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG205,Other establishments,45267,SOT1015567,Delam Care Limited,4581.549999999999
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG205,Other establishments,45279,SOT1021960,Delam Care Limited,1832.62
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG208,Other establishments,45267,SOT1015492,Delam Care Limited,4359.139999999999
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG208,Other establishments,45267,SOT1015513,Delam Care Limited,1761.16
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG208,Other establishments,45267,SOT1015538,Delam Care Limited,12917.539999999999
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG208,Other establishments,45267,SOT1015566,Delam Care Limited,11955.96
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG208,Other establishments,45267,SOT1015567,Delam Care Limited,1680.96
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG208,Other establishments,45279,SOT1021885,Delam Care Limited,4359.139999999999
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG208,Other establishments,45279,SOT1021906,Delam Care Limited,1761.16
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG208,Other establishments,45279,SOT1021931,Delam Care Limited,12917.539999999999
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG208,Other establishments,45279,SOT1021959,Delam Care Limited,11955.96
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG208,Other establishments,45279,SOT1021960,Delam Care Limited,1680.96
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG209,Other establishments,45267,SOT1015492,Delam Care Limited,4134.36
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG209,Other establishments,45267,SOT1015513,Delam Care Limited,2072
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG209,Other establishments,45267,SOT1015538,Delam Care Limited,6822.62
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG209,Other establishments,45267,SOT1015567,Delam Care Limited,3979.8599999999997
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG209,Other establishments,45279,SOT1021885,Delam Care Limited,4134.36
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG209,Other establishments,45279,SOT1021906,Delam Care Limited,2072
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG209,Other establishments,45279,SOT1021931,Delam Care Limited,6822.62
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG209,Other establishments,45279,SOT1021960,Delam Care Limited,3979.8599999999997
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,IC659,Fees and Charges,45267,SOT1015538,Delam Care Limited,-2638.24
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,IC659,Fees and Charges,45279,SOT1021931,Delam Care Limited,-2638.24
Stoke City Council,4HDG,"Housing, Development & Growth",CA105,Direct transport costs,45280,SOT1020480,Dennis Eagle Ltd,907.5
Stoke City Council,4HDG,"Housing, Development & Growth",CA105,Direct transport costs,45280,SOT1020481,Dennis Eagle Ltd,1072.5
Stoke City Council,4HDG,"Housing, Development & Growth",DA102,Equipment  furniture and mater,45267,SOT1014393,Dennis Eagle Ltd,588.62
Stoke City Council,4HDG,"Housing, Development & Growth",DA102,Equipment  furniture and mater,45267,SOT1014397,Dennis Eagle Ltd,1794.44
Stoke City Council,4HDG,"Housing, Development & Growth",DA102,Equipment  furniture and mater,45272,SOT1016367,Dennis Eagle Ltd,1750.34
Stoke City Council,4HDG,"Housing, Development & Growth",DA102,Equipment  furniture and mater,45280,SOT1020478,Dennis Eagle Ltd,1277.68
Stoke City Council,4HDG,"Housing, Development & Growth",DA102,Equipment  furniture and mater,45281,SOT1021852,Dennis Eagle Ltd,1525.18
Stoke City Council,4HDG,"Housing, Development & Growth",DA102,Equipment  furniture and mater,45281,SOT1021853,Dennis Eagle Ltd,1235.85
Stoke City Council,4STAR,Strategy & Resources,IAG12,Govt Grants - BIS,45278,SOT1020381,"Department of Business, Energy&Industrial Strategy",768240
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG208,Other establishments,45267,SOT1015552,Derwent House,10992.92
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG208,Other establishments,45279,SOT1021945,Derwent House,12948.42
Stoke City Council,4CAF,Children and Family Services,DE113,Services,45280,SOT1020457,Diamond Families,780
Stoke City Council,4CAF,Children and Family Services,DE113,Services,45266,SOT1007712,REDACTED - Personal Data,1170
Stoke City Council,4CAF,Children and Family Services,DE113,Services,45280,SOT1012489,REDACTED - Personal Data,1080
Stoke City Council,4CAF,Children and Family Services,DE113,Services,45280,SOT1015487,REDACTED - Personal Data,810
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG209,Other establishments,45267,SOT1015670,Dignus Healthcare LTD,11250
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG209,Other establishments,45279,SOT1022061,Dignus Healthcare LTD,11250
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG115,Other establishments,45273,SOT1010660,Dimensions (UK) Ltd,1854.44
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG115,Other establishments,45273,SOT1011839,Dimensions (UK) Ltd,961.52
