Transparency Report February 2024,,,,,,,,
Body Name,Service Code,Service Label,Exp Code,Expenditure Category Lvl 6,Date,Transaction Number,Supplier Name,Sum of Amount
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG205,Other establishments,45323,SOT1035540,BELONG LIMITED,8764.42
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG205,Other establishments,45337,SOT1042216,BELONG LIMITED,8764.42
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG205,Other establishments,45351,SOT1046472,BELONG LIMITED,8764.42
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG209,Other establishments,45323,SOT1035540,BELONG LIMITED,2004.84
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG209,Other establishments,45337,SOT1042216,BELONG LIMITED,2004.84
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG209,Other establishments,45351,SOT1046472,BELONG LIMITED,2004.84
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,IC656,Fees and Charges,45323,SOT1035540,BELONG LIMITED,-2412.3
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,IC656,Fees and Charges,45337,SOT1042216,BELONG LIMITED,-2412.3
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,IC656,Fees and Charges,45351,SOT1046472,BELONG LIMITED,-2412.3
Stoke City Council,4HGDC,"Housing, Development & Growth Capital",QXWNE,External Fees,45350,SOT1040731,Bentley Project Management,2281.25
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG205,Other establishments,45323,SOT1035568,Berkeley Court,1388
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG205,Other establishments,45337,SOT1042244,Berkeley Court,1388
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG205,Other establishments,45351,SOT1046503,Berkeley Court,1388
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,IC656,Fees and Charges,45323,SOT1035568,Berkeley Court,-1044.46
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,IC656,Fees and Charges,45337,SOT1042244,Berkeley Court,-1044.46
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,IC656,Fees and Charges,45351,SOT1046503,Berkeley Court,-1044.46
Stoke City Council,4CAF,Children and Family Services,EA147,Independent units within CC,45336,SOT1041665,Bespoke Transitions,15472.43
Stoke City Council,4CAF,Children and Family Services,EG133,Other establishments,45336,SOT1041665,Bespoke Transitions,20040.61
Stoke City Council,4CAF,Children and Family Services,eg221,Other establishments,45348,SOT1045278,Bespoke Transitions Limited,2557.4
Stoke City Council,4HDG,"Housing, Development & Growth",CA106,Direct transport costs,45331,SOT1039908,Best Tyre Co Ltd,2026.2
Stoke City Council,4HDG,"Housing, Development & Growth",CA106,Direct transport costs,45338,SOT1042692,Best Tyre Co Ltd,1748.55
Stoke City Council,4HDG,"Housing, Development & Growth",CA106,Direct transport costs,45345,SOT1044765,Best Tyre Co Ltd,2820
Stoke City Council,4HDG,"Housing, Development & Growth",CA106,Direct transport costs,45350,SOT1046065,Best Tyre Co Ltd,1302.6
Stoke City Council,4STAR,Strategy & Resources,DF100,Communications and computing,45341,SOT1035595,Bibliotheca Ltd,8855.16
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG429,Other establishments,45348,SOT1045391,BIG Healthcare,26476.8
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG433,Other establishments,45348,SOT1045391,BIG Healthcare,28224
Stoke City Council,4SCHL,Schools,DK193,Miscellaneous expenses,45334,SOT1033664,BIG Heritage CIC,600
Stoke City Council,4HRAHT,Housing Transformation,DK107,Miscellaneous expenses,45338,SOT1042525,Binghams Solicitors,3400
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG115,Other establishments,45348,SOT1045374,Birmingham City Council,1816
Stoke City Council,4CAF,Children and Family Services,EG219,Other establishments,45345,000009366625618,BKG HOTEL AT BOOKING.C,663.33
Stoke City Council,4HDG,"Housing, Development & Growth",DE100,Services,45345,000009305009258,BKG HOTEL AT BOOKING.C,641.67
Stoke City Council,4HDG,"Housing, Development & Growth",DE100,Services,45345,000009338862944,BKG HOTEL AT BOOKING.C,641.67
Stoke City Council,4CAF,Children and Family Services,DB104,Catering,45329,SOT1036202,Blakemore Food Service Ltd,30313.55
Stoke City Council,4CAF,Children and Family Services,DB104,Catering,45329,SOT1036208,Blakemore Food Service Ltd,20016.13
Stoke City Council,4CAF,Children and Family Services,DB104,Catering,45329,SOT1036210,Blakemore Food Service Ltd,898.02
Stoke City Council,4CITD,City Director,DB104,Catering,45341,SOT1042066,Blakemore Food Service Ltd,987.53
Stoke City Council,4CITD,City Director,DB104,Catering,45341,SOT1042265,Blakemore Food Service Ltd,511.39
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,DB104,Catering,45337,SOT1040077,Blakemore Food Service Ltd,530.36
Stoke City Council,4SCHL,Schools,DB100,Catering,45329,SOT1035252,Blakemore Food Service Ltd,667.81
Stoke City Council,4CAF,Children and Family Services,DB104,Catering,45328,(blank),Blakemore Foodservice,2182.67
Stoke City Council,4CITD,City Director,DG148,Expenses,45345,SOT1044631,Blitz Fireworks,1000
Stoke City Council,4STAR,Strategy & Resources,DE105,Services,45336,SOT1040828,BLOOM PROCUREMENT SERVICES LTD,34794.1
Stoke City Council,4CAF,Children and Family Services,BC101,Rents,45345,SOT1044795,Blurton Community Hub,1350
Stoke City Council,4CAF,Children and Family Services,EC105,Other local authorities,45345,SOT1044492,Blythe Bridge High School,10444.44
Stoke City Council,4HDG,"Housing, Development & Growth",EH133,Private contractors,45324,SOT1028939,Boden & Davies Ltd,595
Stoke City Council,4HDG,"Housing, Development & Growth",EH133,Private contractors,45324,SOT1035365,Boden & Davies Ltd,600.6
Stoke City Council,4HDG,"Housing, Development & Growth",EH133,Private contractors,45324,SOT1035386,Boden & Davies Ltd,1273.3
Stoke City Council,4HDG,"Housing, Development & Growth",EH133,Private contractors,45350,SOT1042513,Boden & Davies Ltd,662.9
Stoke City Council,4HDG,"Housing, Development & Growth",EH133,Private contractors,45350,SOT1045159,Boden & Davies Ltd,621.6
Stoke City Council,4HDG,"Housing, Development & Growth",EH133,Private contractors,45350,SOT1045191,Boden & Davies Ltd,3989.3
Stoke City Council,4HDG,"Housing, Development & Growth",EH133,Private contractors,45350,SOT1045192,Boden & Davies Ltd,528.5
Stoke City Council,4HDG,"Housing, Development & Growth",EH133,Private contractors,45350,SOT1045204,Boden & Davies Ltd,3323.4
Stoke City Council,4HRAHT,Housing Transformation,DK107,Miscellaneous expenses,45329,SOT1037509,Bond Turner,5750
Stoke City Council,4PUBH,Public Health,DB104,Catering,45331,SOT1039722,Booker,0
Stoke City Council,4HGDC,"Housing, Development & Growth Capital",QXWLC,Works,45343,SOT1044334,Bowmer & Kirland Limited - North West,1918251.39
Stoke City Council,4HGDC,"Housing, Development & Growth Capital",QXWLC,Works,45343,SOT1044335,Bowmer & Kirland Limited - North West,3531977.71
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG185,Other establishments,45327,SOT1036451,REDACTED - Personal Data,1402.72
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG185,Other establishments,45341,SOT1043109,REDACTED - Personal Data,1402.72
Stoke City Council,4HRAHT,Housing Transformation,IC516,Property Based Charges,45336,SOT1040780,BRADLEY PIKE & GEMMA PIKE,784
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG205,Other establishments,45323,SOT1035466,Bradwell Hall Nursing Home Limited,54565.09
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG205,Other establishments,45323,SOT1035467,Bradwell Hall Nursing Home Limited,40080.44
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG205,Other establishments,45337,SOT1042141,Bradwell Hall Nursing Home Limited,36736.51
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG205,Other establishments,45337,SOT1042142,Bradwell Hall Nursing Home Limited,39369.58
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG205,Other establishments,45351,SOT1046397,Bradwell Hall Nursing Home Limited,54734.229999999996
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG205,Other establishments,45351,SOT1046398,Bradwell Hall Nursing Home Limited,37980.44
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG207,Other establishments,45323,SOT1035466,Bradwell Hall Nursing Home Limited,39829.58
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG207,Other establishments,45323,SOT1035467,Bradwell Hall Nursing Home Limited,8687.16
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG207,Other establishments,45337,SOT1042141,Bradwell Hall Nursing Home Limited,42929.58
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG207,Other establishments,45337,SOT1042142,Bradwell Hall Nursing Home Limited,8687.16
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG207,Other establishments,45351,SOT1046397,Bradwell Hall Nursing Home Limited,67553.58
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG207,Other establishments,45351,SOT1046398,Bradwell Hall Nursing Home Limited,10858.59
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG209,Other establishments,45323,SOT1035466,Bradwell Hall Nursing Home Limited,23211.359999999993
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG209,Other establishments,45337,SOT1042141,Bradwell Hall Nursing Home Limited,23211.359999999993
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG209,Other establishments,45351,SOT1046397,Bradwell Hall Nursing Home Limited,23211.359999999993
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,IC656,Fees and Charges,45323,SOT1035466,Bradwell Hall Nursing Home Limited,-2305.96
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,IC656,Fees and Charges,45323,SOT1035467,Bradwell Hall Nursing Home Limited,-5143.42
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,IC656,Fees and Charges,45337,SOT1042141,Bradwell Hall Nursing Home Limited,1771.8000000000004
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,IC656,Fees and Charges,45337,SOT1042142,Bradwell Hall Nursing Home Limited,-5143.42
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,IC656,Fees and Charges,45351,SOT1046397,Bradwell Hall Nursing Home Limited,-2311.2599999999998
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,IC656,Fees and Charges,45351,SOT1046398,Bradwell Hall Nursing Home Limited,-5143.42
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,IC658,Fees and Charges,45323,SOT1035466,Bradwell Hall Nursing Home Limited,-566.9
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,IC658,Fees and Charges,45323,SOT1035467,Bradwell Hall Nursing Home Limited,-1035.58
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,IC658,Fees and Charges,45337,SOT1042141,Bradwell Hall Nursing Home Limited,-566.9
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,IC658,Fees and Charges,45337,SOT1042142,Bradwell Hall Nursing Home Limited,-1035.58
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,IC658,Fees and Charges,45351,SOT1046397,Bradwell Hall Nursing Home Limited,-566.9
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,IC658,Fees and Charges,45351,SOT1046398,Bradwell Hall Nursing Home Limited,-1035.58
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,IC660,Fees and Charges,45323,SOT1035466,Bradwell Hall Nursing Home Limited,-525.9
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,IC660,Fees and Charges,45337,SOT1042141,Bradwell Hall Nursing Home Limited,-525.9
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,IC660,Fees and Charges,45351,SOT1046397,Bradwell Hall Nursing Home Limited,-525.9
Stoke City Council,4PUBH,Public Health,DB104,Catering,45323,SOT1034615,Brakes Bros Ltd,781.85
Stoke City Council,4PUBH,Public Health,DA156,Equipment  furniture and mater,45350,SOT1043820,BRENNTAG UK LIMITED,2414.54
Stoke City Council,4CAF,Children and Family Services,DK135,Miscellaneous expenses,45341,SOT1043071,Bridgehaven Care Services Limited,18126.43
Stoke City Council,4CAF,Children and Family Services,EG133,Other establishments,45338,SOT1041684,Bridging Gaps Fostering Agency,3400
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG208,Other establishments,45323,SOT1035518,Bright Futures Care Ltd ,11785.96
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG208,Other establishments,45337,SOT1042194,Bright Futures Care Ltd ,11785.96
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG208,Other establishments,45351,SOT1046450,Bright Futures Care Ltd ,11785.96
Stoke City Council,4HDG,"Housing, Development & Growth",DE158,Services,45350,SOT1041969,Brighter Future Housing Association,10694.36
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,DH100,Grants and subscriptions,45345,SOT1034493,Brighter Future Housing Association,10023
Stoke City Council,4HGDC,"Housing, Development & Growth Capital",QXCGR,Grant Payments,45336,SOT1039915,British Ceramics Biennial Ltd,3541.6
Stoke City Council,4HDG,"Housing, Development & Growth",DI110,Private Finance Initiative&PPP,45327,SOT1036177,British Gas Business Limited,255988.57
Stoke City Council,4HRAHT,Housing Transformation,BB100,Energy costs,45324,SOT1035825,British Gas Business Limited,518.36
Stoke City Council,4STAR,Strategy & Resources,df130,Communications and computing,45329,SOT1039543,British Telecommunications PLC,23108.43
Stoke City Council,4CAF,Children and Family Services,CC109,Contract hire&operating leases,45350,SOT1041802,Brittannia Travel,11015
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG207,Other establishments,45337,SOT1042131,Broad Meadow Court,3000
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG207,Other establishments,45351,SOT1046386,Broad Meadow Court,1680
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG209,Other establishments,45323,SOT1035456,Broad Meadow Court,2653.04
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG209,Other establishments,45337,SOT1042131,Broad Meadow Court,2653.04
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG209,Other establishments,45351,SOT1046386,Broad Meadow Court,2653.04
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,IC658,Fees and Charges,45337,SOT1042131,Broad Meadow Court,-1436.1100000000001
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,IC658,Fees and Charges,45351,SOT1046386,Broad Meadow Court,-810.32
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,IC660,Fees and Charges,45323,SOT1035456,Broad Meadow Court,-748.38
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,IC660,Fees and Charges,45337,SOT1042131,Broad Meadow Court,-748.38
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,IC660,Fees and Charges,45351,SOT1046386,Broad Meadow Court,-748.38
Stoke City Council,4CAF,Children and Family Services,de113,Services,45324,SOT1035083,Brook Cottage Childminding,2000
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG205,Other establishments,45323,SOT1035577,BROOKLANDS REST HOME LIMITED,1917.9
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG205,Other establishments,45337,SOT1042252,BROOKLANDS REST HOME LIMITED,1917.9
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG205,Other establishments,45351,SOT1046512,BROOKLANDS REST HOME LIMITED,1917.9
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG208,Other establishments,45323,SOT1035508,Brooklyn Care Home,9109.66
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG208,Other establishments,45337,SOT1042183,Brooklyn Care Home,9109.66
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG208,Other establishments,45351,SOT1046439,Brooklyn Care Home,9109.66
Stoke City Council,4HDG,"Housing, Development & Growth",DE125,Services,45324,SOT1035641,Brown Recycling Ltd,1439.74
Stoke City Council,4HDG,"Housing, Development & Growth",DE125,Services,45327,SOT1036338,Brown Recycling Ltd,2924.3
Stoke City Council,4PUBH,Public Health,DE126,Services,45343,SOT1043121,Brown Recycling Ltd,1094.48
Stoke City Council,4PUBH,Public Health,DE126,Services,45343,SOT1043229,Brown Recycling Ltd,508.85
Stoke City Council,4HDG,"Housing, Development & Growth",DA130,Equipment  furniture and mater,45350,SOT1041943,Broxap Limited,1300.35
Stoke City Council,4STAR,Strategy & Resources,DF123,Communications and computing,45350,SOT1045298,Bry-Kol (FM) Limited,672.25
Stoke City Council,4HDG,"Housing, Development & Growth",ca105,Direct transport costs,45329,SOT1034487,Bucher Municipal Ltd formerly Johnston Sweepers ,4316.88
Stoke City Council,4CAF,Children and Family Services,DE100,Services,45341,SOT1042906,Busybugs,900
Stoke City Council,4CAF,Children and Family Services,DE100,Services,45341,SOT1042922,Busybugs,900
Stoke City Council,4CAF,Children and Family Services,de113,Services,45334,SOT1040347,Busybugs,1000
Stoke City Council,4CAF,Children and Family Services,de113,Services,45341,SOT1043008,Busybugs,1000
Stoke City Council,4STAR,Strategy & Resources,DK100,Miscellaneous expenses,45345,SOT1044561,Butters John Bee,625.05
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,DK133,Miscellaneous expenses,45348,SOT1015748,C & S Building Services,550
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,DK133,Miscellaneous expenses,45348,SOT1015953,C & S Building Services,950
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,DK133,Miscellaneous expenses,45348,SOT1015954,C & S Building Services,550
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,DK133,Miscellaneous expenses,45348,SOT1034702,C & S Building Services,520
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,DK133,Miscellaneous expenses,45348,SOT1034705,C & S Building Services,750
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,DK133,Miscellaneous expenses,45348,SOT1042293,C & S Building Services,640
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,DK134,Miscellaneous expenses,45348,SOT1015742,C & S Building Services,600
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,DK134,Miscellaneous expenses,45348,SOT1023595,C & S Building Services,1150
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,DK134,Miscellaneous expenses,45348,SOT1034697,C & S Building Services,1400
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,DK134,Miscellaneous expenses,45348,SOT1034698,C & S Building Services,1500
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,DK134,Miscellaneous expenses,45348,SOT1045184,C & S Building Services,1450
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,DK134,Miscellaneous expenses,45350,SOT1045369,C & S Building Services,650
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,DK140,Miscellaneous expenses,45348,SOT1042323,C & S Building Services,980
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,DK140,Miscellaneous expenses,45348,SOT1045186,C & S Building Services,640
Stoke City Council,4CAF,Children and Family Services,DB104,Catering,45327,SOT1036212,C..A..BENGRY LTD.,2670.63
Stoke City Council,4CAF,Children and Family Services,DB104,Catering,45331,SOT1039917,C..A..BENGRY LTD.,4883.58
Stoke City Council,4CAF,Children and Family Services,DB104,Catering,45338,SOT1042296,C..A..BENGRY LTD.,2826.33
Stoke City Council,4CAF,Children and Family Services,DB104,Catering,45348,SOT1045289,C..A..BENGRY LTD.,2851.91
Stoke City Council,4STAR,Strategy & Resources,BA100,Repairs alterations mtce of bu,45350,SOT1042749,C2C Consulting Engineers Ltd,750
Stoke City Council,4CAF,Children and Family Services,AA100,Salaries,45345,000009378547798,C2E874900541F UKVI,1239
Stoke City Council,4STAR,Strategy & Resources,de115,Services,45331,SOT1040251,CAATALYST UK LTD,19681.09
Stoke City Council,4ASCHIWC,ASC Health Int & Wellb Capital,QXWBC,Works,45343,SOT1039653,Cadent Gas Limited,1430
Stoke City Council,4HGDC,"Housing, Development & Growth Capital",QXWLE,External Fees,45343,SOT1043816,Capewell Contracts Limited,800
Stoke City Council,4HGDC,"Housing, Development & Growth Capital",QXWLE,External Fees,45350,SOT1044647,Capital & Centric (Adagio) Ltd,50371.95
Stoke City Council,4HDG,"Housing, Development & Growth",DG105,Expenses,45350,SOT1044699,Capsticks Solicitors LLP,22878
Stoke City Council,4CAF,Children and Family Services,DK135,Miscellaneous expenses,45338,SOT1041615,Capstone Foster Care (Midlands) Ltd,102070.73
Stoke City Council,4CAF,Children and Family Services,EA147,Independent units within CC,45336,SOT1041717,Care All Around Limited,3653.57
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG205,Other establishments,45323,SOT1035553,Care Concepts Staffs LTD Formerly Salutem Care ,16898.08
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG205,Other establishments,45337,SOT1042229,Care Concepts Staffs LTD Formerly Salutem Care ,15040.94
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG205,Other establishments,45351,SOT1046486,Care Concepts Staffs LTD Formerly Salutem Care ,14803.220000000001
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG207,Other establishments,45323,SOT1035553,Care Concepts Staffs LTD Formerly Salutem Care ,13904.44
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG207,Other establishments,45337,SOT1042229,Care Concepts Staffs LTD Formerly Salutem Care ,13904.44
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG207,Other establishments,45351,SOT1046486,Care Concepts Staffs LTD Formerly Salutem Care ,16398.94
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG208,Other establishments,45323,SOT1035553,Care Concepts Staffs LTD Formerly Salutem Care ,1300
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG208,Other establishments,45337,SOT1042229,Care Concepts Staffs LTD Formerly Salutem Care ,1300
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG208,Other establishments,45351,SOT1046486,Care Concepts Staffs LTD Formerly Salutem Care ,1300
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG209,Other establishments,45323,SOT1035553,Care Concepts Staffs LTD Formerly Salutem Care ,2638.58
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG209,Other establishments,45337,SOT1042229,Care Concepts Staffs LTD Formerly Salutem Care ,3442.87
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG209,Other establishments,45351,SOT1046486,Care Concepts Staffs LTD Formerly Salutem Care ,2638.58
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,IC656,Fees and Charges,45323,SOT1035553,Care Concepts Staffs LTD Formerly Salutem Care ,-522.9
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,IC656,Fees and Charges,45337,SOT1042229,Care Concepts Staffs LTD Formerly Salutem Care ,-522.9
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,IC656,Fees and Charges,45351,SOT1046486,Care Concepts Staffs LTD Formerly Salutem Care ,-522.9
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,IC658,Fees and Charges,45323,SOT1035553,Care Concepts Staffs LTD Formerly Salutem Care ,-1159.52
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,IC658,Fees and Charges,45337,SOT1042229,Care Concepts Staffs LTD Formerly Salutem Care ,-1159.52
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,IC658,Fees and Charges,45351,SOT1046486,Care Concepts Staffs LTD Formerly Salutem Care ,-2680.8799999999997
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,IC660,Fees and Charges,45323,SOT1035553,Care Concepts Staffs LTD Formerly Salutem Care ,-581.42
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,IC660,Fees and Charges,45337,SOT1042229,Care Concepts Staffs LTD Formerly Salutem Care ,-581.42
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,IC660,Fees and Charges,45351,SOT1046486,Care Concepts Staffs LTD Formerly Salutem Care ,-581.42
Stoke City Council,4CAF,Children and Family Services,EA147,Independent units within CC,45336,SOT1041667,CARE FOR ME HOUSING AND SUPPORT LLP,6164.280000000001
Stoke City Council,4CAF,Children and Family Services,EA147,Independent units within CC,45350,SOT1043059,CARE FOR ME HOUSING AND SUPPORT LLP,7707.219999999999
Stoke City Council,4CAF,Children and Family Services,EG133,Other establishments,45336,SOT1041667,CARE FOR ME HOUSING AND SUPPORT LLP,7696.42
Stoke City Council,4CAF,Children and Family Services,EG133,Other establishments,45350,SOT1043059,CARE FOR ME HOUSING AND SUPPORT LLP,8303.66
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG208,Other establishments,45323,SOT1035550,Care Services Ltd T/A Oak House,4408.78
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG208,Other establishments,45337,SOT1042226,Care Services Ltd T/A Oak House,4408.78
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG208,Other establishments,45351,SOT1046483,Care Services Ltd T/A Oak House,4408.78
Stoke City Council,4CAF,Children and Family Services,de113,Services,45327,SOT1035680,Care Today,3590.4
Stoke City Council,4CAF,Children and Family Services,de113,Services,45327,SOT1036264,Care Today,3590.4
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG205,Other establishments,45350,SOT1046138,Care-a-lot limited,10202.4
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG207,Other establishments,45350,SOT1046138,Care-a-lot limited,763
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG136,Other establishments,45331,SOT1039881,Carehomes Stoke Ltd,66228.4
Stoke City Council,4CAF,Children and Family Services,DK135,Miscellaneous expenses,45336,SOT1041597,Caretech Community Services Ltd,18157.14
Stoke City Council,4CAF,Children and Family Services,DK135,Miscellaneous expenses,45336,SOT1041598,Caretech Community Services Ltd,16607.14
Stoke City Council,4CAF,Children and Family Services,DK135,Miscellaneous expenses,45336,SOT1041599,Caretech Community Services Ltd,18821.43
Stoke City Council,4CAF,Children and Family Services,DK135,Miscellaneous expenses,45336,SOT1041600,Caretech Community Services Ltd,20592.86
Stoke City Council,4CAF,Children and Family Services,DK135,Miscellaneous expenses,45336,SOT1041601,Caretech Community Services Ltd,18954.28
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG115,Other establishments,45348,SOT1045381,Caretech Community Services Ltd,4266
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG208,Other establishments,45323,SOT1035501,Caretech Community Services Ltd,4547.12
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG208,Other establishments,45323,SOT1035502,Caretech Community Services Ltd,4241.12
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG208,Other establishments,45337,SOT1042177,Caretech Community Services Ltd,4547.12
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG208,Other establishments,45337,SOT1042178,Caretech Community Services Ltd,4241.12
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG208,Other establishments,45351,SOT1046433,Caretech Community Services Ltd,4547.12
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG208,Other establishments,45351,SOT1046434,Caretech Community Services Ltd,4241.12
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG429,Other establishments,45348,SOT1045380,Caretech Community Services Ltd,29022.809999999998
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG430,Other establishments,45348,SOT1045380,Caretech Community Services Ltd,5191.4400000000005
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG433,Other establishments,45348,SOT1045380,Caretech Community Services Ltd,14734.08
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG434,Other establishments,45348,SOT1045380,Caretech Community Services Ltd,6970
Stoke City Council,4SCHIW,Social Care Health Int & Wellb,EG208,Other establishments,45329,SOT1035949,Caring Focus Limited,1547.8
Stoke City Council,4CAF,Children and Family Services,EC105,Other local authorities,45350,SOT1040646,Carmarthenshire Count Council,17958.989999999998
