Transparency Report September 2023,,,,,,,,
Body Name,Service Code,Service Label,Exp Code,Expenditure Category Lvl 6,Date,Transaction Number,Supplier Name,Total
Stoke City Council,4CAF,Children and Family Services,DK136,Miscellaneous expenses,45172.999444444446,SOT0976646,National Offender Management Service,25140
Stoke City Council,4CAF,Children and Family Services,DH105,Grants and subscriptions,45181.999444444446,SOT0978513,Ncfe,1070
Stoke City Council,4CAF,Children and Family Services,DK135,Miscellaneous expenses,45176.999444444446,SOT0978842,New Chapters Foster Care,6687.28
Stoke City Council,4CAF,Children and Family Services,DK135,Miscellaneous expenses,45176.999444444446,SOT0978854,New Life Fostering Agency,16107.839999999998
Stoke City Council,4CAF,Children and Family Services,DK135,Miscellaneous expenses,45176.999444444446,SOT0978861,NEXUS FOSTERING LTD,21794
Stoke City Council,4CAF,Children and Family Services,DE113,Services,45188.999444444446,SOT0983818,Nisai Virtual Academy Ltd,5250
Stoke City Council,4CAF,Children and Family Services,DA144,Equipment  furniture and mater,45181.999444444446,SOT0979700,Nobisco Limited,1821.12
Stoke City Council,4CAF,Children and Family Services,DA104,Equipment  furniture and mater,45186.999444444446,SOT0980691,Nobisco Limited,5226.34
Stoke City Council,4CAF,Children and Family Services,AA700,Agency staff,45188.999444444446,SOT0978508,NonStop Consulting Ltd,1042.29
Stoke City Council,4CAF,Children and Family Services,AA700,Agency staff,45181.999444444446,SOT0976762,NonStop Consulting Ltd,831.02
Stoke City Council,4CAF,Children and Family Services,AA700,Agency staff,45181.999444444446,SOT0979382,NonStop Consulting Ltd,1042.29
Stoke City Council,4CAF,Children and Family Services,AA700,Agency staff,45190.999444444446,SOT0984238,NonStop Consulting Ltd,633.83
Stoke City Council,4CAF,Children and Family Services,AA700,Agency staff,45176.999444444446,SOT0978146,NonStop Consulting Ltd,845.1
Stoke City Council,4CAF,Children and Family Services,AA700,Agency staff,45176.999444444446,SOT0976976,NonStop Consulting Ltd,1042.29
Stoke City Council,4CAF,Children and Family Services,AA700,Agency staff,45176.999444444446,SOT0976975,NonStop Consulting Ltd,1042.29
Stoke City Council,4CAF,Children and Family Services,AA700,Agency staff,45176.999444444446,SOT0978136,NonStop Consulting Ltd,1042.29
Stoke City Council,4CAF,Children and Family Services,AA700,Agency staff,45176.999444444446,SOT0978125,NonStop Consulting Ltd,1042.29
Stoke City Council,4CAF,Children and Family Services,AA700,Agency staff,45176.999444444446,SOT0978145,NonStop Consulting Ltd,1042.29
Stoke City Council,4CAF,Children and Family Services,AA700,Agency staff,45176.999444444446,SOT0978428,NonStop Consulting Ltd,1042.29
Stoke City Council,4CAF,Children and Family Services,AA700,Agency staff,45176.999444444446,SOT0978427,NonStop Consulting Ltd,1042.29
Stoke City Council,4CAF,Children and Family Services,AA700,Agency staff,45176.999444444446,SOT0978142,NonStop Consulting Ltd,1042.29
Stoke City Council,4CAF,Children and Family Services,AA700,Agency staff,45176.999444444446,SOT0978378,NonStop Consulting Ltd,1042.29
Stoke City Council,4CAF,Children and Family Services,AA700,Agency staff,45176.999444444446,SOT0978126,NonStop Consulting Ltd,1056.38
Stoke City Council,4CAF,Children and Family Services,AA700,Agency staff,45176.999444444446,SOT0978575,NonStop Consulting Ltd,1056.38
Stoke City Council,4CAF,Children and Family Services,AA700,Agency staff,45176.999444444446,SOT0978543,NonStop Consulting Ltd,1883.67
Stoke City Council,4CAF,Children and Family Services,AA700,Agency staff,45197.999444444446,SOT0988649,NonStop Consulting Ltd,831.02
Stoke City Council,4CAF,Children and Family Services,AA700,Agency staff,45197.999444444446,SOT0988457,NonStop Consulting Ltd,1042.29
Stoke City Council,4CAF,Children and Family Services,AA700,Agency staff,45197.999444444446,SOT0988632,NonStop Consulting Ltd,1042.29
Stoke City Council,4CAF,Children and Family Services,AA700,Agency staff,45197.999444444446,SOT0988456,NonStop Consulting Ltd,1042.29
Stoke City Council,4CAF,Children and Family Services,AA700,Agency staff,45197.999444444446,SOT0988458,NonStop Consulting Ltd,1042.29
Stoke City Council,4CAF,Children and Family Services,AA700,Agency staff,45197.999444444446,SOT0988652,NonStop Consulting Ltd,1056.38
Stoke City Council,4CAF,Children and Family Services,AA700,Agency staff,45197.999444444446,SOT0988639,NonStop Consulting Ltd,1056.38
Stoke City Council,4CAF,Children and Family Services,AA700,Agency staff,45197.999444444446,SOT0988640,NonStop Consulting Ltd,1436.67
Stoke City Council,4CAF,Children and Family Services,AA700,Agency staff,45179.999444444446,SOT0978379,NonStop Consulting Ltd,633.83
Stoke City Council,4CAF,Children and Family Services,AA700,Agency staff,45179.999444444446,SOT0978300,NonStop Consulting Ltd,1042.29
Stoke City Council,4CAF,Children and Family Services,AA700,Agency staff,45179.999444444446,SOT0978567,NonStop Consulting Ltd,1042.29
Stoke City Council,4CAF,Children and Family Services,AA700,Agency staff,45179.999444444446,SOT0978545,NonStop Consulting Ltd,1042.29
Stoke City Council,4CAF,Children and Family Services,AA700,Agency staff,45179.999444444446,SOT0978571,NonStop Consulting Ltd,1042.29
Stoke City Council,4CAF,Children and Family Services,AA700,Agency staff,45179.999444444446,SOT0978565,NonStop Consulting Ltd,1042.29
Stoke City Council,4CAF,Children and Family Services,AA700,Agency staff,45195.999444444446,SOT0976915,NonStop Consulting Ltd,1042.29
Stoke City Council,4CAF,Children and Family Services,AA700,Agency staff,45186.999444444446,SOT0979201,NonStop Consulting Ltd,1042.29
Stoke City Council,4CAF,Children and Family Services,AA700,Agency staff,45186.999444444446,SOT0976856,NonStop Consulting Ltd,1042.29
Stoke City Council,4CAF,Children and Family Services,AA700,Agency staff,45186.999444444446,SOT0979400,NonStop Consulting Ltd,1042.29
Stoke City Council,4CAF,Children and Family Services,AA700,Agency staff,45186.999444444446,SOT0976854,NonStop Consulting Ltd,1056.38
Stoke City Council,4CAF,Children and Family Services,AA700,Agency staff,45186.999444444446,SOT0979398,NonStop Consulting Ltd,1112.72
Stoke City Council,4CAF,Children and Family Services,AA700,Agency staff,45186.999444444446,SOT0979399,NonStop Consulting Ltd,1883.67
Stoke City Council,4CAF,Children and Family Services,DE100,Services,45174.999444444446,SOT0977577,North Road Nursery Ltd,16030.77
Stoke City Council,4CAF,Children and Family Services,DE113,Services,45193.999444444446,SOT0984898,NT & AS,33690
Stoke City Council,4CAF,Children and Family Services,EC105,Other local authorities,45193.999444444446,SOT0984908,NT & AS,600
Stoke City Council,4CAF,Children and Family Services,EC105,Other local authorities,45193.999444444446,SOT0984907,NT & AS,780
Stoke City Council,4CAF,Children and Family Services,EC105,Other local authorities,45193.999444444446,SOT0984913,NT & AS,810
Stoke City Council,4CAF,Children and Family Services,EC105,Other local authorities,45193.999444444446,SOT0984909,NT & AS,900
Stoke City Council,4CAF,Children and Family Services,EC105,Other local authorities,45193.999444444446,SOT0984915,NT & AS,900
Stoke City Council,4CAF,Children and Family Services,EC105,Other local authorities,45193.999444444446,SOT0984912,NT & AS,960
Stoke City Council,4CAF,Children and Family Services,EC105,Other local authorities,45193.999444444446,SOT0984910,NT & AS,960
Stoke City Council,4CAF,Children and Family Services,EC105,Other local authorities,45193.999444444446,SOT0984905,NT & AS,990
Stoke City Council,4CAF,Children and Family Services,EC105,Other local authorities,45193.999444444446,SOT0984899,NT & AS,1080
Stoke City Council,4CAF,Children and Family Services,EC105,Other local authorities,45193.999444444446,SOT0984906,NT & AS,1680
Stoke City Council,4CAF,Children and Family Services,EC105,Other local authorities,45193.999444444446,SOT0984902,NT & AS,2250
Stoke City Council,4CAF,Children and Family Services,EC105,Other local authorities,45193.999444444446,SOT0984903,NT & AS,2340
Stoke City Council,4CAF,Children and Family Services,EC105,Other local authorities,45193.999444444446,SOT0984900,NT & AS,2430
Stoke City Council,4CAF,Children and Family Services,EC105,Other local authorities,45193.999444444446,SOT0984901,NT & AS,2520
Stoke City Council,4CAF,Children and Family Services,EC105,Other local authorities,45193.999444444446,SOT0984904,NT & AS,2790
Stoke City Council,4CAF,Children and Family Services,DE100,Services,45183.999444444446,SOT0980371,Nymel Day Nurseries Ltd T/A Little Potters Day Nur,858.92
Stoke City Council,4CAF,Children and Family Services,DG100,Expenses,45183.999444444446,SOT0978141,Ofsted,3120
Stoke City Council,4CAF,Children and Family Services,DG100,Expenses,45183.999444444446,SOT0980501,Ofsted,3120
Stoke City Council,4CAF,Children and Family Services,DB104,Catering,45176.999444444446,SOT0978510,On A Roll Sandwich Company Limited,2108.33
Stoke City Council,4CAF,Children and Family Services,DB104,Catering,45197.999444444446,SOT0988633,On A Roll Sandwich Company Limited,1761.81
Stoke City Council,4CAF,Children and Family Services,DB104,Catering,45197.999444444446,SOT0988630,On A Roll Sandwich Company Limited,1858.84
Stoke City Council,4CAF,Children and Family Services,DB104,Catering,45186.999444444446,SOT0980798,On A Roll Sandwich Company Limited,2047.06
Stoke City Council,4CAF,Children and Family Services,DK135,Miscellaneous expenses,45176.999444444446,SOT0978827,Orange Grove Fostercare Ltd ,46385.08
Stoke City Council,4CAF,Children and Family Services,DK135,Miscellaneous expenses,45176.999444444446,SOT0978875,Orchard Care (North East) Limited,3234
Stoke City Council,4CAF,Children and Family Services,DK135,Miscellaneous expenses,45190.999444444446,SOT0984512,ORCHARD CHILDREN HOMES LTD,19928.57
Stoke City Council,4CAF,Children and Family Services,DK135,Miscellaneous expenses,45197.999444444446,SOT0988538,ORCHARD CHILDREN HOMES LTD,19285.71
Stoke City Council,4CAF,Children and Family Services,ea149,Independent units within CC,45174.999444444446,SOT0977782,ORCHARD CHILDREN HOMES LTD,19928.66
Stoke City Council,4CAF,Children and Family Services,EG196,Other establishments,45176.999444444446,SOT0978187,Ormiston Meridian Academy,1350
Stoke City Council,4CAF,Children and Family Services,EG196,Other establishments,45186.999444444446,SOT0980730,Ormiston Meridian Academy,1450
Stoke City Council,4CAF,Children and Family Services,DK135,Miscellaneous expenses,45176.999444444446,SOT0978884,Outbound Care Limited,25464.29
Stoke City Council,4CAF,Children and Family Services,DE113,Services,45188.999444444446,SOT0981638,Pace Education,4500
Stoke City Council,4CAF,Children and Family Services,DE113,Services,45188.999444444446,SOT0979852,Pace Education,16578.8
Stoke City Council,4CAF,Children and Family Services,DK135,Miscellaneous expenses,45176.999444444446,SOT0978820,Parallel Parents,78122.41
Stoke City Council,4CAF,Children and Family Services,DK135,Miscellaneous expenses,45176.999444444446,SOT0978823,Park Foster Care,106444.16
Stoke City Council,4CAF,Children and Family Services,DK135,Miscellaneous expenses,45176.999444444446,SOT0978900,Parkwood Care Limited,31221.43
Stoke City Council,4CAF,Children and Family Services,DK135,Miscellaneous expenses,45190.999444444446,SOT0984543,Pasture View Nurturing Homes Ltd,12533.57
Stoke City Council,4CAF,Children and Family Services,AA700,Agency staff,45190.999444444446,SOT0984316,Pertemps Professional Recruitment Ltd,828.65
Stoke City Council,4CAF,Children and Family Services,DK135,Miscellaneous expenses,45176.999444444446,SOT0978835,Phoenix Fostering,5900
Stoke City Council,4CAF,Children and Family Services,DE113,Services,45179.999444444446,SOT0979014,Phoenix Learning Ltd,18589.2
Stoke City Council,4CAF,Children and Family Services,DE113,Services,45179.999444444446,SOT0979015,Phoenix Learning Ltd,19634.3
Stoke City Council,4CAF,Children and Family Services,DE126,Services,45176.999444444446,SOT0978257,PHS Group Ltd,925.82
Stoke City Council,4CAF,Children and Family Services,DE113,Services,45188.999444444446,SOT0981662,Pinc College Midlands,13799.99
Stoke City Council,4CAF,Children and Family Services,DE113,Services,45188.999444444446,SOT0981663,Pinc College Midlands,13799.99
Stoke City Council,4CAF,Children and Family Services,cc109,Contract hire&operating leases,45174.999444444446,SOT0977816,Plants Luxury Travel LTD,3344
Stoke City Council,4CAF,Children and Family Services,DK135,Miscellaneous expenses,45190.999444444446,SOT0984506,Platinum Services for Children Residential Care ,18874.4
Stoke City Council,4CAF,Children and Family Services,BC100,Rents,45186.999444444446,SOT0980760,Portakabin Ltd,3964.08
Stoke City Council,4CAF,Children and Family Services,DK135,Miscellaneous expenses,45190.999444444446,SOT0984515,Positive Pathways,16045.25
Stoke City Council,4CAF,Children and Family Services,DE100,Services,45183.999444444446,SOT0980515,Potteries Educational Trust t/a Moorside High Sch,15000
Stoke City Council,4CAF,Children and Family Services,DK135,Miscellaneous expenses,45176.999444444446,SOT0978831,Prestige Adolescent Care & Education,52430.46
Stoke City Council,4CAF,Children and Family Services,ea149,Independent units within CC,45174.999444444446,SOT0977738,Prestige Adolescent Care & Education,1831.2
Stoke City Council,4CAF,Children and Family Services,cc109,Contract hire&operating leases,45176.999444444446,SOT0978345,Prestige Nursing Care,503.44
Stoke City Council,4CAF,Children and Family Services,cc109,Contract hire&operating leases,45176.999444444446,SOT0978341,Prestige Nursing Care,575.36
Stoke City Council,4CAF,Children and Family Services,cc109,Contract hire&operating leases,45183.999444444446,SOT0980138,Prestige Nursing Care,683.24
Stoke City Council,4CAF,Children and Family Services,cc109,Contract hire&operating leases,45183.999444444446,SOT0980448,Prestige Nursing Care,897.7
Stoke City Council,4CAF,Children and Family Services,cc109,Contract hire&operating leases,45183.999444444446,SOT0980450,Prestige Nursing Care,984.84
Stoke City Council,4CAF,Children and Family Services,cc109,Contract hire&operating leases,45183.999444444446,SOT0980453,Prestige Nursing Care,1446.38
Stoke City Council,4CAF,Children and Family Services,cc109,Contract hire&operating leases,45183.999444444446,SOT0980454,Prestige Nursing Care,1899.44
Stoke City Council,4CAF,Children and Family Services,cc109,Contract hire&operating leases,45183.999444444446,SOT0980455,Prestige Nursing Care,2628.65
Stoke City Council,4CAF,Children and Family Services,cc109,Contract hire&operating leases,45183.999444444446,SOT0980452,Prestige Nursing Care,3008.46
Stoke City Council,4CAF,Children and Family Services,cc109,Contract hire&operating leases,45183.999444444446,SOT0980456,Prestige Nursing Care,3014.2
Stoke City Council,4CAF,Children and Family Services,cc109,Contract hire&operating leases,45197.999444444446,SOT0988638,Prime Cars Travel Limited,1602
Stoke City Council,4CAF,Children and Family Services,DK135,Miscellaneous expenses,45190.999444444446,SOT0984509,Progress Children`s Services Ltd,23526.79
Stoke City Council,4CAF,Children and Family Services,DK135,Miscellaneous expenses,45176.999444444446,SOT0978845,Progress Children`s Services Ltd,36230.68
Stoke City Council,4CAF,Children and Family Services,AA700,Agency staff,45174.999444444446,SOT0976760,Prospero Recruitment Ltd,772.35
Stoke City Council,4CAF,Children and Family Services,AA700,Agency staff,45181.999444444446,SOT0979751,Prospero Recruitment Ltd,649.5
Stoke City Council,4CAF,Children and Family Services,AA700,Agency staff,45181.999444444446,SOT0979749,Prospero Recruitment Ltd,772.35
Stoke City Council,4CAF,Children and Family Services,AA700,Agency staff,45181.999444444446,SOT0976844,Prospero Recruitment Ltd,1233.45
Stoke City Council,4CAF,Children and Family Services,AA700,Agency staff,45181.999444444446,SOT0978535,Prospero Recruitment Ltd,1275
Stoke City Council,4CAF,Children and Family Services,AA700,Agency staff,45176.999444444446,SOT0978407,Prospero Recruitment Ltd,1764.5
Stoke City Council,4CAF,Children and Family Services,EG218,Other establishments,45181.999444444446,SOT0979748,Prospero Recruitment Ltd,1100.7
Stoke City Council,4CAF,Children and Family Services,DK135,Miscellaneous expenses,45176.999444444446,SOT0978892,Pyramid Care Fostering Services,8500
Stoke City Council,4CAF,Children and Family Services,DK135,Miscellaneous expenses,45176.999444444446,SOT0978844,Quality Fostering Ltd,9180
Stoke City Council,4CAF,Children and Family Services,DK135,Miscellaneous expenses,45176.999444444446,SOT0978843,Quality Protects Children,37399.29
Stoke City Council,4CAF,Children and Family Services,DK135,Miscellaneous expenses,45176.999444444446,SOT0978886,Rainbow Fostering Services Ltd,3400
Stoke City Council,4CAF,Children and Family Services,EG133,Other establishments,45176.999444444446,SOT0978886,Rainbow Fostering Services Ltd,6364.860000000001
Stoke City Council,4CAF,Children and Family Services,EG196,Other establishments,45197.999444444446,SOT0988600,Red Balloon Training,700
Stoke City Council,4CAF,Children and Family Services,ab300,Training,45176.999444444446,SOT0978773,REDACTED - Personal Data,700
Stoke City Council,4CAF,Children and Family Services,DE100,Services,45188.999444444446,SOT0981673,REDACTED - Personal Data,870
Stoke City Council,4CAF,Children and Family Services,DE100,Services,45197.999444444446,SOT0988378,REDACTED - Personal Data,1700
Stoke City Council,4CAF,Children and Family Services,DE113,Services,45181.999444444446,SOT0976825,REDACTED - Personal Data,2070
Stoke City Council,4CAF,Children and Family Services,DE113,Services,45195.999444444446,SOT0979702,REDACTED - Personal Data,1890
Stoke City Council,4CAF,Children and Family Services,DE113,Services,45183.999444444446,SOT0980365,REDACTED - Personal Data,1350
Stoke City Council,4CAF,Children and Family Services,DE113,Services,45183.999444444446,SOT0980136,REDACTED - Personal Data,1440
Stoke City Council,4CAF,Children and Family Services,DK135,Miscellaneous expenses,45190.999444444446,SOT0984542,REDACTED - Personal Data,21283.71
Stoke City Council,4CAF,Children and Family Services,DK135,Miscellaneous expenses,45176.999444444446,SOT0978904,REDACTED - Personal Data,3432.86
Stoke City Council,4CAF,Children and Family Services,DK135,Miscellaneous expenses,45176.999444444446,SOT0978901,REDACTED - Personal Data,30857.14
Stoke City Council,4CAF,Children and Family Services,EG139,Other establishments,45194.999444444446,SOT0986984,REDACTED - Personal Data,512
Stoke City Council,4CAF,Children and Family Services,EG139,Other establishments,45194.999444444446,SOT0986960,REDACTED - Personal Data,516.8
Stoke City Council,4CAF,Children and Family Services,EG139,Other establishments,45194.999444444446,SOT0987024,REDACTED - Personal Data,516.8
Stoke City Council,4CAF,Children and Family Services,EG139,Other establishments,45194.999444444446,SOT0987023,REDACTED - Personal Data,523.2
Stoke City Council,4CAF,Children and Family Services,EG139,Other establishments,45194.999444444446,SOT0986995,REDACTED - Personal Data,5024.76
Stoke City Council,4CAF,Children and Family Services,EG139,Other establishments,45194.999444444446,SOT0987017,REDACTED - Personal Data,544
Stoke City Council,4CAF,Children and Family Services,EG139,Other establishments,45194.999444444446,SOT0987069,REDACTED - Personal Data,576
Stoke City Council,4CAF,Children and Family Services,EG139,Other establishments,45194.999444444446,SOT0987059,REDACTED - Personal Data,600
Stoke City Council,4CAF,Children and Family Services,EG139,Other establishments,45194.999444444446,SOT0987028,REDACTED - Personal Data,1240.32
Stoke City Council,4CAF,Children and Family Services,EG139,Other establishments,45194.999444444446,SOT0987071,REDACTED - Personal Data,620.16
Stoke City Council,4CAF,Children and Family Services,EG139,Other establishments,45194.999444444446,SOT0987072,REDACTED - Personal Data,620.16
Stoke City Council,4CAF,Children and Family Services,EG139,Other establishments,45194.999444444446,SOT0987002,REDACTED - Personal Data,620.16
Stoke City Council,4CAF,Children and Family Services,EG139,Other establishments,45194.999444444446,SOT0987052,REDACTED - Personal Data,640
Stoke City Council,4CAF,Children and Family Services,EG139,Other establishments,45194.999444444446,SOT0986966,REDACTED - Personal Data,640
Stoke City Council,4CAF,Children and Family Services,EG139,Other establishments,45194.999444444446,SOT0987014,REDACTED - Personal Data,640
Stoke City Council,4CAF,Children and Family Services,EG139,Other establishments,45194.999444444446,SOT0986996,REDACTED - Personal Data,1734.4
Stoke City Council,4CAF,Children and Family Services,EG139,Other establishments,45194.999444444446,SOT0987068,REDACTED - Personal Data,697.6
Stoke City Council,4CAF,Children and Family Services,EG139,Other establishments,45194.999444444446,SOT0987053,REDACTED - Personal Data,2528
Stoke City Council,4CAF,Children and Family Services,EG139,Other establishments,45194.999444444446,SOT0986962,REDACTED - Personal Data,720
Stoke City Council,4CAF,Children and Family Services,EG139,Other establishments,45194.999444444446,SOT0987040,REDACTED - Personal Data,800
Stoke City Council,4CAF,Children and Family Services,EG139,Other establishments,45194.999444444446,SOT0987027,REDACTED - Personal Data,826.88
Stoke City Council,4CAF,Children and Family Services,EG139,Other establishments,45194.999444444446,SOT0987031,REDACTED - Personal Data,836
Stoke City Council,4CAF,Children and Family Services,EG139,Other establishments,45194.999444444446,SOT0987060,REDACTED - Personal Data,840
Stoke City Council,4CAF,Children and Family Services,EG139,Other establishments,45194.999444444446,SOT0986997,REDACTED - Personal Data,930.24
Stoke City Council,4CAF,Children and Family Services,EG139,Other establishments,45194.999444444446,SOT0986987,REDACTED - Personal Data,966.8
Stoke City Council,4CAF,Children and Family Services,EG139,Other establishments,45194.999444444446,SOT0987025,REDACTED - Personal Data,983.2
Stoke City Council,4CAF,Children and Family Services,EG139,Other establishments,45194.999444444446,SOT0987000,REDACTED - Personal Data,995.2
Stoke City Council,4CAF,Children and Family Services,EG139,Other establishments,45194.999444444446,SOT0987070,REDACTED - Personal Data,1056
Stoke City Council,4CAF,Children and Family Services,EG139,Other establishments,45194.999444444446,SOT0986993,REDACTED - Personal Data,1120
Stoke City Council,4CAF,Children and Family Services,EG139,Other establishments,45194.999444444446,SOT0986947,REDACTED - Personal Data,1240.32
Stoke City Council,4CAF,Children and Family Services,EG139,Other establishments,45194.999444444446,SOT0987041,REDACTED - Personal Data,1280
Stoke City Council,4CAF,Children and Family Services,EG139,Other establishments,45194.999444444446,SOT0986985,REDACTED - Personal Data,1369.52
Stoke City Council,4CAF,Children and Family Services,EG139,Other establishments,45194.999444444446,SOT0987051,REDACTED - Personal Data,6587.32
Stoke City Council,4CAF,Children and Family Services,EG139,Other establishments,45194.999444444446,SOT0986990,REDACTED - Personal Data,1412
Stoke City Council,4CAF,Children and Family Services,EG139,Other establishments,45194.999444444446,SOT0987029,REDACTED - Personal Data,1600
Stoke City Council,4CAF,Children and Family Services,EG139,Other establishments,45194.999444444446,SOT0987043,REDACTED - Personal Data,1792
Stoke City Council,4CAF,Children and Family Services,EG139,Other establishments,45194.999444444446,SOT0986970,REDACTED - Personal Data,1850.24
Stoke City Council,4CAF,Children and Family Services,EG139,Other establishments,45194.999444444446,SOT0987012,REDACTED - Personal Data,4341.12
Stoke City Council,4CAF,Children and Family Services,EG139,Other establishments,45194.999444444446,SOT0986989,REDACTED - Personal Data,2170.56
Stoke City Council,4CAF,Children and Family Services,EG139,Other establishments,45194.999444444446,SOT0986953,REDACTED - Personal Data,2720
Stoke City Council,4CAF,Children and Family Services,EG139,Other establishments,45194.999444444446,SOT0986979,REDACTED - Personal Data,3472
Stoke City Council,4CAF,Children and Family Services,EG139,Other establishments,45194.999444444446,SOT0986946,REDACTED - Personal Data,4416
Stoke City Council,4CAF,Children and Family Services,EG139,Other establishments,45194.999444444446,SOT0986968,REDACTED - Personal Data,11646.4
Stoke City Council,4CAF,Children and Family Services,EG218,Other establishments,45186.999444444446,SOT0980738,REDACTED - Personal Data,1592.08
Stoke City Council,4CAF,Children and Family Services,EA164,Independent units within CC,45174.999444444446,SOT0977589,REDACTED - Personal Data,812.5
Stoke City Council,4CAF,Children and Family Services,EA164,Independent units within CC,45174.999444444446,SOT0977592,REDACTED - Personal Data,1083.32
Stoke City Council,4CAF,Children and Family Services,EA164,Independent units within CC,45174.999444444446,SOT0977590,REDACTED - Personal Data,812.5
Stoke City Council,4CAF,Children and Family Services,EA164,Independent units within CC,45174.999444444446,SOT0977591,REDACTED - Personal Data,1083.32
Stoke City Council,4CAF,Children and Family Services,EA164,Independent units within CC,45197.999444444446,SOT0988580,REDACTED - Personal Data,666.66
Stoke City Council,4CAF,Children and Family Services,EA164,Independent units within CC,45197.999444444446,SOT0988581,REDACTED - Personal Data,1083.32
Stoke City Council,4CAF,Children and Family Services,EA144,Independent units within CC,45179.999444444446,SOT0979079,REDACTED - Personal Data,639.5
Stoke City Council,4CAF,Children and Family Services,EA144,Independent units within CC,45179.999444444446,SOT0979078,REDACTED - Personal Data,648.1
Stoke City Council,4CAF,Children and Family Services,EA144,Independent units within CC,45183.999444444446,SOT0980148,REDACTED - Personal Data,567.2
Stoke City Council,4CAF,Children and Family Services,EA162,Independent units within CC,45179.999444444446,SOT0979050,REDACTED - Personal Data,655.71
Stoke City Council,4CAF,Children and Family Services,AA713,Agency staff,45169.999444444446,SOT0975822,Reed Talent Solutions,16575
Stoke City Council,4CAF,Children and Family Services,AA713,Agency staff,45190.999444444446,SOT0984078,Reed Talent Solutions,13425
Stoke City Council,4CAF,Children and Family Services,AA713,Agency staff,45186.999444444446,SOT0980737,Reed Talent Solutions,13725
Stoke City Council,4CAF,Children and Family Services,DK135,Miscellaneous expenses,45176.999444444446,SOT0978857,Regional Fostering Services,5117.14
Stoke City Council,4CAF,Children and Family Services,DK135,Miscellaneous expenses,45190.999444444446,SOT0984535,Rising Star Homes ltd,50928.57
Stoke City Council,4CAF,Children and Family Services,DK135,Miscellaneous expenses,45176.999444444446,SOT0978862,S.W.A.P. Ltd.,6052.08
Stoke City Council,4CAF,Children and Family Services,EG218,Other establishments,45169.999444444446,SOT0976504,Safe Hands Counsultancy (UK) Ltd,1463.1
Stoke City Council,4CAF,Children and Family Services,EG218,Other establishments,45197.999444444446,SOT0987527,Safe Hands Counsultancy (UK) Ltd,1463.1
Stoke City Council,4CAF,Children and Family Services,ea147,Independent units within CC,45174.999444444446,SOT0977789,SANCTUARY LTD,7457.1
Stoke City Council,4CAF,Children and Family Services,cc109,Contract hire&operating leases,45174.999444444446,SOT0977588,Scraggs Coaches & Taxis,19176.56
Stoke City Council,4CAF,Children and Family Services,cc109,Contract hire&operating leases,45174.999444444446,SOT0977587,Scraggs Coaches & Taxis,23941
Stoke City Council,4CAF,Children and Family Services,EC105,Other local authorities,45197.999444444446,SOT0987362,Shaw Educational Trust,524.05
Stoke City Council,4CAF,Children and Family Services,EC105,Other local authorities,45197.999444444446,SOT0987397,Shaw Educational Trust,524.05
Stoke City Council,4CAF,Children and Family Services,EC105,Other local authorities,45197.999444444446,SOT0987398,Shaw Educational Trust,541.52
Stoke City Council,4CAF,Children and Family Services,EC105,Other local authorities,45197.999444444446,SOT0987359,Shaw Educational Trust,4342.27
Stoke City Council,4CAF,Children and Family Services,EC105,Other local authorities,45186.999444444446,SOT0980735,Shaw Educational Trust,14161.73
Stoke City Council,4CAF,Children and Family Services,EC105,Other local authorities,45186.999444444446,SOT0980734,Shaw Educational Trust,17035.23
Stoke City Council,4CAF,Children and Family Services,EG218,Other establishments,45190.999444444446,SOT0984160,REDACTED - Personal Data,501.01
Stoke City Council,4CAF,Children and Family Services,cc109,Contract hire&operating leases,45181.999444444446,SOT0979130,Shropshire Council,14520
Stoke City Council,4CAF,Children and Family Services,DK135,Miscellaneous expenses,45188.999444444446,SOT0983836,Solace Care 7 Kings Ltd,35836
Stoke City Council,4CAF,Children and Family Services,DK135,Miscellaneous expenses,45190.999444444446,SOT0984538,Solace Care 7 Kings Ltd,28007.43
Stoke City Council,4CAF,Children and Family Services,cc109,Contract hire&operating leases,45172.999444444446,SOT0975699,Sporting stars CIC,2174.28
Stoke City Council,4CAF,Children and Family Services,cc109,Contract hire&operating leases,45179.999444444446,SOT0979077,Sporting stars CIC,6215.9
Stoke City Council,4CAF,Children and Family Services,DE113,Services,45172.999444444446,SOT0975699,Sporting stars CIC,11100.92
Stoke City Council,4CAF,Children and Family Services,DE113,Services,45179.999444444446,SOT0979077,Sporting stars CIC,26609.14
Stoke City Council,4CAF,Children and Family Services,DE113,Services,45179.999444444446,SOT0979076,Sporting stars CIC,62586
Stoke City Council,4CAF,Children and Family Services,DK135,Miscellaneous expenses,45190.999444444446,SOT0984533,St Benedicts Care Solutions,30335.72
Stoke City Council,4CAF,Children and Family Services,cc109,Contract hire&operating leases,45176.999444444446,SOT0978689,Staffordshire County Council,-540
Stoke City Council,4CAF,Children and Family Services,cc109,Contract hire&operating leases,45176.999444444446,SOT0978691,Staffordshire County Council,2375.73
Stoke City Council,4CAF,Children and Family Services,cc109,Contract hire&operating leases,45176.999444444446,SOT0978690,Staffordshire County Council,2753.4
Stoke City Council,4CAF,Children and Family Services,cc109,Contract hire&operating leases,45176.999444444446,SOT0978692,Staffordshire County Council,2911.06
Stoke City Council,4CAF,Children and Family Services,cc109,Contract hire&operating leases,45176.999444444446,SOT0978688,Staffordshire County Council,3125.03
