Body,Division of Service,Purpose of Expenditure,Merchant Category,Department,Payment Date,Transaction Code,Net Amount,Supplier Name
City of London,Barbican Own Events,Supplies  and  Services,Fees  and  Services,Barbican Centre,45170,74007003244920000580834,628.8,Tate Enterprises
City of London,Barbican Own Events,Supplies  and  Services,Fees  and  Services,Barbican Centre,45170,74045443244920005813869,691.2,Www.Dacs.Org.Uk
City of London,National Lead Force,Transport,Public Transport,City of London Police,45170,74106263243008122311477,740.28,Hotel Emperador
City of London,National Lead Force,Supplies  and  Services,Fees  and  Services,City of London Police,45170,74106263243008122311477,20.36,Foreign Exchange Fee
City of London,Barbican Own Events,Supplies  and  Services,"Equipment, Furniture  and  Materials",Barbican Centre,45170,74208473244000002506277,-899.96,Www.Gsproducts.Co.Uk
City of London,Barbican Own Events,Supplies  and  Services,"Equipment, Furniture  and  Materials",Barbican Centre,45170,74208473244000002514875,-1499.94,Www.Gsproducts.Co.Uk
City of London,Barbican Own Events,Supplies  and  Services,"Equipment, Furniture  and  Materials",Barbican Centre,45170,74208473244000002526093,-999.96,Www.Gsproducts.Co.Uk
City of London,Asylum Seekers Services,Supplies  and  Services,Expenses,DCCS Fam & Young People,45170,RT2529525,350,REDACTED PERSONAL DATA
City of London,Audience's Division,Supplies  and  Services,Advertising/Miscellaneous expenses,Barbican Centre,45170,RT2544999,5003.51,Havas Entertainment Limited 
City of London,Audience's Division,Supplies  and  Services,Advertising/Miscellaneous expenses,Barbican Centre,45170,RT2544999,1001,Havas Entertainment Limited 
City of London,Audience's Division,Supplies  and  Services,Advertising/Miscellaneous expenses,Barbican Centre,45170,RT2544999,200.2,Havas Entertainment Limited 
City of London,Audience's Division,Supplies  and  Services,Advertising/Miscellaneous expenses,Barbican Centre,45170,RT2545021,2002,Havas Entertainment Limited 
City of London,Audience's Division,Supplies  and  Services,Advertising/Miscellaneous expenses,Barbican Centre,45170,RT2545021,500.5,Havas Entertainment Limited 
City of London,Audience's Division,Supplies  and  Services,Advertising/Miscellaneous expenses,Barbican Centre,45170,RT2545021,500.5,Havas Entertainment Limited 
City of London,Audience's Division,Supplies  and  Services,Advertising/Miscellaneous expenses,Barbican Centre,45170,RT2545021,500.5,Havas Entertainment Limited 
City of London,Audience's Division,Supplies  and  Services,Advertising/Miscellaneous expenses,Barbican Centre,45170,RT2545021,400.4,Havas Entertainment Limited 
City of London,Audience's Division,Supplies  and  Services,Advertising/Miscellaneous expenses,Barbican Centre,45170,RT2545021,400.4,Havas Entertainment Limited 
City of London,Audience's Division,Supplies  and  Services,Advertising/Miscellaneous expenses,Barbican Centre,45170,RT2545021,400.4,Havas Entertainment Limited 
City of London,Audience's Division,Supplies  and  Services,Advertising/Miscellaneous expenses,Barbican Centre,45170,RT2545021,300.3,Havas Entertainment Limited 
City of London,Isledon House Estate,Premises,Rates,DCCS Housing,45170,RT2545227,206,London Borough of Islington
City of London,Sydenham Hill Estate,Premises,Rates,DCCS Housing,45170,RT2545403,349,London Borough of Lewisham
City of London,Sydenham Hill Estate,Premises,Rates,DCCS Housing,45170,RT2545407,385,London Borough of Lewisham
City of London,Sydenham Hill Estate,Premises,Rates,DCCS Housing,45170,RT2545409,128,London Borough of Lewisham
City of London,Sydenham Hill Estate,Premises,Rates,DCCS Housing,45170,RT2545413,128,London Borough of Lewisham
City of London,Housing HRA Direct,Premises,Rates,DCCS Housing,45170,RT2545416,824,London Borough of Lambeth
City of London,Sydenham Hill Estate,Premises,Rates,DCCS Housing,45170,RT2545419,385,London Borough of Lewisham
City of London,Sydenham Hill Estate,Premises,Rates,DCCS Housing,45170,RT2545422,300,London Borough of Lewisham
City of London,Sydenham Hill Estate,Premises,Rates,DCCS Housing,45170,RT2545427,349,London Borough of Lewisham
City of London,Sydenham Hill Estate,Premises,Rates,DCCS Housing,45170,RT2545432,385,London Borough of Lewisham
City of London,Sydenham Hill Estate,Premises,Rates,DCCS Housing,45170,RT2545439,349,London Borough of Lewisham
City of London,Sydenham Hill Estate,Premises,Rates,DCCS Housing,45170,RT2545442,385,London Borough of Lewisham
City of London,Sydenham Hill Estate,Premises,Rates,DCCS Housing,45170,RT2545444,361,London Borough of Lewisham
City of London,William Blake Estate,Premises,Rates,DCCS Housing,45170,RT2545456,157,London Borough of Lambeth
City of London,Southwark Estate,Premises,Rates,DCCS Housing,45170,RT2545524,399,London Borough of Southwark 
City of London,Southwark Estate,Premises,Water Services,DCCS Housing,45170,RT2545528,60,London Borough of Southwark 
City of London,Southwark Estate,Premises,Rates,DCCS Housing,45170,RT2545535,127,London Borough of Southwark 
City of London,Sydenham Hill Estate,Premises,Rates,DCCS Housing,45170,RT2546397,385,London Borough of Lewisham
City of London,Sydenham Hill Estate,Premises,Rates,DCCS Housing,45170,RT2546398,361,London Borough of Lewisham
City of London,Sydenham Hill Estate,Premises,Rates,DCCS Housing,45170,RT2546400,361,London Borough of Lewisham
City of London,Sydenham Hill Estate,Premises,Rates,DCCS Housing,45170,RT2546402,361,London Borough of Lewisham
City of London,Sydenham Hill Estate,Premises,Rates,DCCS Housing,45170,RT2546405,385,London Borough of Lewisham
City of London,Sydenham Hill Estate,Premises,Rates,DCCS Housing,45170,RT2546411,385,London Borough of Lewisham
City of London,Sydenham Hill Estate,Premises,Rates,DCCS Housing,45170,RT2546415,385,London Borough of Lewisham
City of London,Sydenham Hill Estate,Premises,Rates,DCCS Housing,45170,RT2546419,385,London Borough of Lewisham
City of London,Sydenham Hill Estate,Premises,Rates,DCCS Housing,45170,RT2546425,385,London Borough of Lewisham
City of London,Sydenham Hill Estate,Premises,Rates,DCCS Housing,45170,RT2546428,449,London Borough of Lewisham
City of London,Sydenham Hill Estate,Premises,Rates,DCCS Housing,45170,RT2546429,421,London Borough of Lewisham
City of London,Sydenham Hill Estate,Premises,Rates,DCCS Housing,45170,RT2546432,385,London Borough of Lewisham
City of London,Sydenham Hill Estate,Premises,Rates,DCCS Housing,45170,RT2546436,233,London Borough of Lewisham
City of London,Sydenham Hill Estate,Premises,Rates,DCCS Housing,45170,RT2546437,421,London Borough of Lewisham
City of London,Sydenham Hill Estate,Premises,Rates,DCCS Housing,45170,RT2546441,385,London Borough of Lewisham
City of London,Sydenham Hill Estate,Premises,Rates,DCCS Housing,45170,RT2546442,407,London Borough of Lewisham
City of London,Sydenham Hill Estate,Premises,Rates,DCCS Housing,45170,RT2546443,385,London Borough of Lewisham
City of London,Sydenham Hill Estate,Premises,Rates,DCCS Housing,45170,RT2546444,385,London Borough of Lewisham
City of London,Sydenham Hill Estate,Premises,Rates,DCCS Housing,45170,RT2546445,449,London Borough of Lewisham
City of London,Sydenham Hill Estate,Premises,Rates,DCCS Housing,45170,RT2546450,449,London Borough of Lewisham
City of London,Sydenham Hill Estate,Premises,Rates,DCCS Housing,45170,RT2546458,385,London Borough of Lewisham
City of London,Sydenham Hill Estate,Premises,Rates,DCCS Housing,45170,RT2546460,349,London Borough of Lewisham
City of London,Sydenham Hill Estate,Premises,Rates,DCCS Housing,45170,RT2546462,385,London Borough of Lewisham
City of London,Sydenham Hill Estate,Premises,Rates,DCCS Housing,45170,RT2546466,385,London Borough of Lewisham
City of London,Sydenham Hill Estate,Premises,Rates,DCCS Housing,45170,RT2546468,449,London Borough of Lewisham
City of London,Sydenham Hill Estate,Premises,Rates,DCCS Housing,45170,RT2546470,385,London Borough of Lewisham
City of London,Sydenham Hill Estate,Premises,Rates,DCCS Housing,45170,RT2546476,385,London Borough of Lewisham
City of London,Sydenham Hill Estate,Premises,Rates,DCCS Housing,45170,RT2546479,385,London Borough of Lewisham
City of London,Sydenham Hill Estate,Premises,Rates,DCCS Housing,45170,RT2546482,361,London Borough of Lewisham
City of London,Sydenham Hill Estate,Premises,Rates,DCCS Housing,45170,RT2546486,434,London Borough of Lewisham
City of London,Port and Launches,Premises,Rates,Markets & Consumer Ptn,45170,RT2548627,339,Royal Borough of Greenwich 
City of London,York Way Estate,Premises,Rates,DCCS Housing,45170,RT2548631,302,London Borough of Islington
City of London,Sydenham Hill Estate,Premises,Rates,DCCS Housing,45170,RT2548652,385,London Borough of Lewisham
City of London,Avondale Square Estate,Premises,Rates,DCCS Housing,45170,RT2552618,668,London Borough of Southwark 
City of London,Avondale Square Estate,Premises,Rates,DCCS Housing,45170,RT2552620,786,London Borough of Southwark 
City of London,Holloway Estate,Premises,Rates,DCCS Housing,45170,RT2554447,549,London Borough of Islington
City of London,York Way Estate,Premises,Rates,DCCS Housing,45170,RT2554448,351,London Borough of Islington
City of London,CL and BHE(City Fund) Estate,Premises,Rates,City Surveyors,45170,RT2554474,6065,London Borough of Islington
City of London,Holloway Estate,Premises,Rates,DCCS Housing,45170,RT2554486,489,London Borough of Islington
City of London,CL and BHE(City Fund) Estate,Premises,Rates,City Surveyors,45170,RT2554508,674,London Borough of Islington
City of London,CL and BHE(City Fund) Estate,Premises,Rates,City Surveyors,45170,RT2554510,4256,London Borough of Islington
City of London,CL and BHE(City Fund) Estate,Premises,Rates,City Surveyors,45170,RT2554513,210,London Borough of Islington
City of London,York Way Estate,Premises,Rates,DCCS Housing,45170,RT2554515,299,London Borough of Islington
City of London,CL and BHE(City Fund) Estate,Premises,Rates,City Surveyors,45170,RT2554534,1110,London Borough of Islington
City of London,Audience's Division,Supplies  and  Services,Advertising/Miscellaneous expenses,Barbican Centre,45170,RT2556213,900.9,Havas Entertainment Limited 
City of London,Audience's Division,Supplies  and  Services,Advertising/Miscellaneous expenses,Barbican Centre,45170,RT2556213,500.5,Havas Entertainment Limited 
City of London,Audience's Division,Supplies  and  Services,Advertising/Miscellaneous expenses,Barbican Centre,45170,RT2556213,0.01,Havas Entertainment Limited 
City of London,Audience's Division,Supplies  and  Services,Advertising/Miscellaneous expenses,Barbican Centre,45170,RT2556213,-0.02,Havas Entertainment Limited 
City of London,Housing HRA Direct,Supplies  and  Services,Grants  and  Subscriptions,DCCS Barbican Estate,45170,RT2563859,3500,HQN Ltd 
City of London,Central Balance Sheet,Tangible Fixed Asset,Capital Outlay,City Surveyors,45170,RT2567583,575,Stace LLP 
City of London,Central Balance Sheet,Tangible Fixed Asset,Capital Outlay,City Surveyors,45170,RT2567583,570,Stace LLP 
City of London,Barbican Own Events,Supplies  and  Services,"Equipment, Furniture  and  Materials",Barbican Centre,45170,RT2569227,764.66,Ansador Limited
City of London,Specialist Operations,Third Party Payments,Other Agencies,City of London Police,45170,RT2573883,120000,Kings College London 
City of London,Asylum Seekers Services,Supplies  and  Services,Expenses,DCCS Fam & Young People,45170,RT2575941,500,REDACTED PERSONAL DATA
City of London,Innovation & Growth,Employees,Direct Employee Expenses,Innovation & Growth,45170,RT2579532,7410,The Barton Partnership Ltd
City of London,Specialist Operations,Supplies  and  Services,"Clothes, Uniform  and  Laundry",City of London Police,45170,RT2583398,2594.7,Banner Group Limited
City of London,Animal Health Services,Supplies  and  Services,"Clothes, Uniform  and  Laundry",Markets & Consumer Ptn,45170,RT2583399,264.2,Banner Group Limited
City of London,Animal Health Services,Supplies  and  Services,"Clothes, Uniform  and  Laundry",Markets & Consumer Ptn,45170,RT2583399,126.4,Banner Group Limited
City of London,Animal Health Services,Supplies  and  Services,"Clothes, Uniform  and  Laundry",Markets & Consumer Ptn,45170,RT2583399,115.7,Banner Group Limited
City of London,Animal Health Services,Supplies  and  Services,"Clothes, Uniform  and  Laundry",Markets & Consumer Ptn,45170,RT2583399,112.2,Banner Group Limited
City of London,Animal Health Services,Supplies  and  Services,"Clothes, Uniform  and  Laundry",Markets & Consumer Ptn,45170,RT2583399,43.18,Banner Group Limited
City of London,Animal Health Services,Supplies  and  Services,"Clothes, Uniform  and  Laundry",Markets & Consumer Ptn,45170,RT2583399,26.4,Banner Group Limited
City of London,Animal Health Services,Supplies  and  Services,"Clothes, Uniform  and  Laundry",Markets & Consumer Ptn,45170,RT2583399,19.8,Banner Group Limited
City of London,Animal Health Services,Supplies  and  Services,"Clothes, Uniform  and  Laundry",Markets & Consumer Ptn,45170,RT2583399,16.06,Banner Group Limited
City of London,Animal Health Services,Supplies  and  Services,"Clothes, Uniform  and  Laundry",Markets & Consumer Ptn,45170,RT2583399,10.4,Banner Group Limited
City of London,Animal Health Services,Supplies  and  Services,"Clothes, Uniform  and  Laundry",Markets & Consumer Ptn,45170,RT2583399,5.3,Banner Group Limited
City of London,Animal Health Services,Supplies  and  Services,"Clothes, Uniform  and  Laundry",Markets & Consumer Ptn,45170,RT2583399,5.26,Banner Group Limited
City of London,Asylum Seekers Services,Supplies  and  Services,Expenses,Chamberlains,45170,RT2583596,500,REDACTED PERSONAL DATA
City of London,Asylum Seekers Services,Supplies  and  Services,Expenses,Chamberlains,45170,RT2583598,500,REDACTED PERSONAL DATA
City of London,Child Social Care,Supplies  and  Services,Fees  and  Services,DCCS Fam & Young People,45170,RT2585707,2120,Temitope Ademosu
City of London,Child Social Care,Supplies  and  Services,Fees  and  Services,DCCS Fam & Young People,45170,RT2585709,3200,Temitope Ademosu
City of London,Child Social Care,Supplies  and  Services,Fees  and  Services,DCCS Fam & Young People,45170,RT2585711,2700,Temitope Ademosu
City of London,Child Social Care,Supplies  and  Services,Fees  and  Services,DCCS Fam & Young People,45170,RT2585713,1800,Temitope Ademosu
City of London,Specialist Operations,Third Party Payments,Government Departments,City of London Police,45170,RT2585748,3135,Analytical Services International Ltd
City of London,Central Balance Sheet,Tangible Fixed Asset,Capital Outlay,Barbican Centre,45170,RT2585815,2380,AECOM Ltd 
City of London,Corporate Services,Supplies  and  Services,Fees  and  Services,City of London Police,45170,RT2586206,1400,Fivium Ltd
City of London,Central Balance Sheet,Tangible Fixed Asset,Capital Outlay,City Surveyors,45170,RT2586403,1950,Asite Solutions Limited
City of London,Port and Launches,Supplies  and  Services,Fees  and  Services,Built Environment,45170,RT2587204,1950,Public Analyst Scientific Services Ltd
City of London,Service Charge Account,Premises,Cleaning and Domestic Supplies,DCCS Barbican Estate,45170,RT2587244,964.75,Beaver House Services Ltd
City of London,Barbican and Community Libraries,Supplies  and  Services,Communications  and  Computing,DCCS Libraries,45170,RT2587261,1209,EBSCO Information Services
City of London,Corporate Services,Transport,Direct Transport Costs,City of London Police,45170,RT2587276,9036.75,Police & Crime Commissioner for Essex
City of London,Programming Division,Supplies  and  Services,Fees  and  Services,Barbican Centre,45170,RT2587392,18597.83,Warner Bros Entertainment UK Limited 
City of London,Barbican Own Events,Supplies  and  Services,Fees  and  Services,Barbican Centre,45170,RT2587392,312,Warner Bros Entertainment UK Limited 
City of London,Early Years and Primary Education,Employees,Direct Employee Expenses,DCCS The Aldgate School,45170,RT2587422,731.25,Connex Education Partnership Limited
City of London,Structural Mtce/Inspections,Supplies  and  Services,Fees  and  Services,Built Environment,45170,RT2587530,9294.56,Arcadis Consulting (UK) Limited 
City of London,Highways,Premises,Repairs and Maintenance,Built Environment,45170,RT2587533,13030.25,Arcadis LLP 
City of London,Central Income & Expenditure,Third Party Payments,Other Agencies,City of London Police,45170,RT2587550,145755.38,Atoc Limited
City of London,Corporate Services,Transport,Direct Transport Costs,City of London Police,45170,RT2587613,12245.95,Police & Crime Commissioner for Essex
City of London,Corporate Services,Transport,Direct Transport Costs,City of London Police,45170,RT2587620,11141.35,Police & Crime Commissioner for Essex
City of London,On Street Parking,Supplies  and  Services,"Printing, Stationery  and  General Office Exps",Built Environment,45170,RT2587687,2069.69,Allied Publicity Services (Manchester) Limited 
City of London,On Street Parking,Supplies  and  Services,"Printing, Stationery  and  General Office Exps",Built Environment,45170,RT2587711,1921.64,Allied Publicity Services (Manchester) Limited 
City of London,On Street Parking,Supplies  and  Services,Communications  and  Computing,Built Environment,45170,RT2587712,6230.07,Allied Publicity Services (Manchester) Limited 
City of London,On Street Parking,Supplies  and  Services,"Printing, Stationery  and  General Office Exps",Built Environment,45170,RT2587715,2393.41,Allied Publicity Services (Manchester) Limited 
City of London,On Street Parking,Supplies  and  Services,Communications  and  Computing,Built Environment,45170,RT2587717,5348.76,Allied Publicity Services (Manchester) Limited 
City of London,Cemetery and Crematorium,Supplies  and  Services,"Printing, Stationery  and  General Office Exps",Open Spaces,45170,RT2587726,2351.47,Allied Publicity Services (Manchester) Limited 
City of London,On Street Parking,Supplies  and  Services,Communications  and  Computing,Built Environment,45170,RT2587740,5492.31,Allied Publicity Services (Manchester) Limited 
City of London,Child Social Care,Employees,Direct Employee Expenses,DCCS Fam & Young People,45170,RT2587760,3150,Panoramic Associates Ltd
City of London,Child Social Care,Employees,Direct Employee Expenses,DCCS Fam & Young People,45170,RT2587760,-525,Panoramic Associates Ltd
City of London,Port and Launches,Supplies  and  Services,Fees  and  Services,Built Environment,45170,RT2587863,975,Public Analyst Scientific Services Ltd
City of London,Central Balance Sheet,Tangible Fixed Asset,Capital Outlay,DCCS Housing,45170,RT2588175,2084.82,Silver DCC Limited
City of London,Child Social Care,Supplies  and  Services,Fees  and  Services,DCCS Fam & Young People,45170,RT2588301,360.7,The Language Shop Ltd
City of London,Asylum Seekers Services,Supplies  and  Services,Fees  and  Services,DCCS Fam & Young People,45170,RT2588301,294.99,The Language Shop Ltd
City of London,Central Balance Sheet,Tangible Fixed Asset,Capital Outlay,Built Environment,45170,RT2588330,6000,Studio Weave Ltd
City of London,Child Social Care,Supplies  and  Services,Fees  and  Services,DCCS Fam & Young People,45170,RT2588340,795.9,Belong Therapeutic Support
City of London,Adult Social Care,Supplies  and  Services,Fees  and  Services,DCCS Adult Services,45170,RT2588983,1608,Barrie Bookkeeping & Payroll Solutions Ltd
City of London,Specialist Operations,Supplies  and  Services,"Equipment, Furniture  and  Materials",City of London Police,45170,RT2589980,900,ACO Electronics Ltd
City of London,Child Social Care,Third Party Payments,Other Agencies,DCCS Fam & Young People,45170,RT2589991,12527.12,Cambian Autism Services Limited
City of London,Technical Services,Employees,Direct Employee Expenses,DCCS Housing,45170,RT2589997,1500,PP Recruitment Limited
City of London,Barbican Own Events,Supplies  and  Services,"Equipment, Furniture  and  Materials",Barbican Centre,45170,RT2589999,675,AC Entertainment Technologies Ltd 
City of London,CO&FO Division,Supplies  and  Services,"Equipment, Furniture  and  Materials",Barbican Centre,45170,RT2590020,525,King and McGaw Ltd
City of London,Audience's Division,Supplies  and  Services,Advertising/Miscellaneous expenses,Barbican Centre,45170,RT2590022,10010,Havas Entertainment Limited 
City of London,Audience's Division,Supplies  and  Services,Advertising/Miscellaneous expenses,Barbican Centre,45170,RT2590022,-2968.4,Havas Entertainment Limited 
City of London,COL Business Improvement Districts,Supplies  and  Services,Advertising/Miscellaneous expenses,Built Environment,45170,RT2590277,1435,Primera Corporation Limited
City of London,COL Business Improvement Districts,Supplies  and  Services,Advertising/Miscellaneous expenses,Built Environment,45170,RT2590277,875,Primera Corporation Limited
City of London,COL Business Improvement Districts,Supplies  and  Services,Advertising/Miscellaneous expenses,Built Environment,45170,RT2590277,490,Primera Corporation Limited
City of London,COL Business Improvement Districts,Supplies  and  Services,Advertising/Miscellaneous expenses,Built Environment,45170,RT2590277,420,Primera Corporation Limited
City of London,COL Business Improvement Districts,Supplies  and  Services,Fees  and  Services,Built Environment,45170,RT2590277,405.82,Primera Corporation Limited
City of London,COL Business Improvement Districts,Supplies  and  Services,Advertising/Miscellaneous expenses,Built Environment,45170,RT2590277,390,Primera Corporation Limited
City of London,COL Business Improvement Districts,Supplies  and  Services,Advertising/Miscellaneous expenses,Built Environment,45170,RT2590277,217,Primera Corporation Limited
City of London,COL Business Improvement Districts,Supplies  and  Services,Advertising/Miscellaneous expenses,Built Environment,45170,RT2590277,175,Primera Corporation Limited
City of London,COL Business Improvement Districts,Supplies  and  Services,Fees  and  Services,Built Environment,45170,RT2590277,49.37,Primera Corporation Limited
City of London,COL Business Improvement Districts,Supplies  and  Services,Advertising/Miscellaneous expenses,Built Environment,45170,RT2590277,43.96,Primera Corporation Limited
City of London,Corporate Services,Premises,Repairs and Maintenance,City of London Police,45170,RT2590368,2158,Office Furniture Online Limited
City of London,Golden Lane Estate,Premises,Repairs and Maintenance,DCCS Housing,45170,RT2590415,403.98,Guardian Water Treatment
City of London,Holloway Estate,Premises,Repairs and Maintenance,DCCS Housing,45170,RT2590415,297.17,Guardian Water Treatment
City of London,Avondale Square Estate,Premises,Repairs and Maintenance,DCCS Housing,45170,RT2590415,215,Guardian Water Treatment
City of London,Golden Lane Estate,Premises,Repairs and Maintenance,DCCS Housing,45170,RT2590415,150.56,Guardian Water Treatment
City of London,Southwark Estate,Premises,Repairs and Maintenance,DCCS Housing,45170,RT2590415,145.57,Guardian Water Treatment
City of London,Southwark Estate,Premises,Repairs and Maintenance,DCCS Housing,45170,RT2590415,137.59,Guardian Water Treatment
City of London,York Way Estate,Premises,Repairs and Maintenance,DCCS Housing,45170,RT2590415,132.2,Guardian Water Treatment
City of London,Other Housing Services,Premises,Repairs and Maintenance,DCCS Housing,45170,RT2590415,124.63,Guardian Water Treatment
City of London,York Way Estate,Premises,Repairs and Maintenance,DCCS Housing,45170,RT2590415,122.13,Guardian Water Treatment
City of London,Middlesex Street Estate,Premises,Repairs and Maintenance,DCCS Housing,45170,RT2590415,114.67,Guardian Water Treatment
City of London,Avondale Square Estate,Premises,Repairs and Maintenance,DCCS Housing,45170,RT2590415,113.63,Guardian Water Treatment
City of London,York Way Estate,Premises,Repairs and Maintenance,DCCS Housing,45170,RT2590415,106.17,Guardian Water Treatment
City of London,Southwark Estate,Premises,Repairs and Maintenance,DCCS Housing,45170,RT2590415,105.65,Guardian Water Treatment
City of London,Avondale Square Estate,Premises,Repairs and Maintenance,DCCS Housing,45170,RT2590415,99.99,Guardian Water Treatment
City of London,Avondale Square Estate,Premises,Repairs and Maintenance,DCCS Housing,45170,RT2590415,91.77,Guardian Water Treatment
City of London,Isledon House Estate,Premises,Repairs and Maintenance,DCCS Housing,45170,RT2590415,87.86,Guardian Water Treatment
City of London,Golden Lane Estate,Premises,Repairs and Maintenance,DCCS Housing,45170,RT2590415,82.21,Guardian Water Treatment
City of London,Dron House,Premises,Repairs and Maintenance,DCCS Housing,45170,RT2590415,81.69,Guardian Water Treatment
City of London,Windsor House,Premises,Repairs and Maintenance,DCCS Housing,45170,RT2590415,75.69,Guardian Water Treatment
City of London,Holloway Estate,Premises,Repairs and Maintenance,DCCS Housing,45170,RT2590415,75.33,Guardian Water Treatment
City of London,Avondale Square Estate,Premises,Repairs and Maintenance,DCCS Housing,45170,RT2590415,65.73,Guardian Water Treatment
City of London,Avondale Square Estate,Premises,Repairs and Maintenance,DCCS Housing,45170,RT2590415,64.05,Guardian Water Treatment
City of London,Avondale Square Estate,Premises,Repairs and Maintenance,DCCS Housing,45170,RT2590415,58.9,Guardian Water Treatment
City of London,Holloway Estate,Premises,Repairs and Maintenance,DCCS Housing,45170,RT2590415,49.76,Guardian Water Treatment
City of London,Golden Lane Estate,Premises,Repairs and Maintenance,DCCS Housing,45170,RT2590415,49.76,Guardian Water Treatment
City of London,York Way Estate,Premises,Repairs and Maintenance,DCCS Housing,45170,RT2590415,49.76,Guardian Water Treatment
City of London,Avondale Square Estate,Premises,Repairs and Maintenance,DCCS Housing,45170,RT2590415,49.76,Guardian Water Treatment
City of London,Avondale Square Estate,Premises,Repairs and Maintenance,DCCS Housing,45170,RT2590415,49.76,Guardian Water Treatment
City of London,Southwark Estate,Premises,Repairs and Maintenance,DCCS Housing,45170,RT2590415,49.76,Guardian Water Treatment
City of London,Southwark Estate,Premises,Repairs and Maintenance,DCCS Housing,45170,RT2590415,49.76,Guardian Water Treatment
City of London,Southwark Estate,Premises,Repairs and Maintenance,DCCS Housing,45170,RT2590415,49.75,Guardian Water Treatment
City of London,Isledon House Estate,Premises,Repairs and Maintenance,DCCS Housing,45170,RT2590415,49.51,Guardian Water Treatment
City of London,Golden Lane Estate,Premises,Repairs and Maintenance,DCCS Housing,45170,RT2590415,48.94,Guardian Water Treatment
City of London,Holloway Estate,Premises,Repairs and Maintenance,DCCS Housing,45170,RT2590415,41.77,Guardian Water Treatment
City of London,Avondale Square Estate,Premises,Repairs and Maintenance,DCCS Housing,45170,RT2590415,41.77,Guardian Water Treatment
City of London,Holloway Estate,Premises,Repairs and Maintenance,DCCS Housing,45170,RT2590415,41.77,Guardian Water Treatment
City of London,Holloway Estate,Premises,Repairs and Maintenance,DCCS Housing,45170,RT2590415,41.77,Guardian Water Treatment
City of London,Golden Lane Estate,Premises,Repairs and Maintenance,DCCS Housing,45170,RT2590415,33.79,Guardian Water Treatment
City of London,Avondale Square Estate,Premises,Repairs and Maintenance,DCCS Housing,45170,RT2590415,33.79,Guardian Water Treatment
City of London,Southwark Estate,Premises,Repairs and Maintenance,DCCS Housing,45170,RT2590415,33.79,Guardian Water Treatment
City of London,Golden Lane Estate,Premises,Repairs and Maintenance,DCCS Housing,45170,RT2590415,33.79,Guardian Water Treatment
City of London,Avondale Square Estate,Premises,Repairs and Maintenance,DCCS Housing,45170,RT2590415,33.79,Guardian Water Treatment
City of London,Avondale Square Estate,Premises,Repairs and Maintenance,DCCS Housing,45170,RT2590415,33.79,Guardian Water Treatment
City of London,Holloway Estate,Premises,Repairs and Maintenance,DCCS Housing,45170,RT2590415,33.79,Guardian Water Treatment
City of London,Golden Lane Estate,Premises,Repairs and Maintenance,DCCS Housing,45170,RT2590415,33.79,Guardian Water Treatment
City of London,Avondale Square Estate,Premises,Repairs and Maintenance,DCCS Housing,45170,RT2590415,33.79,Guardian Water Treatment
City of London,Golden Lane Estate,Premises,Repairs and Maintenance,DCCS Housing,45170,RT2590415,33.79,Guardian Water Treatment
City of London,William Blake Estate,Premises,Repairs and Maintenance,DCCS Housing,45170,RT2590415,26.03,Guardian Water Treatment
City of London,Golden Lane Estate,Premises,Repairs and Maintenance,DCCS Housing,45170,RT2590415,26.03,Guardian Water Treatment
City of London,Community Librairies,Premises,Repairs and Maintenance,DCCS Housing,45170,RT2590415,26.03,Guardian Water Treatment
City of London,Commissioning,Premises,Repairs and Maintenance,DCCS Housing,45170,RT2590415,26.03,Guardian Water Treatment
City of London,William Blake Estate,Premises,Repairs and Maintenance,DCCS Housing,45170,RT2590415,26.03,Guardian Water Treatment
City of London,Golden Lane Estate,Premises,Repairs and Maintenance,DCCS Housing,45170,RT2590415,18.82,Guardian Water Treatment
City of London,Southwark Estate,Premises,Repairs and Maintenance,DCCS Housing,45170,RT2590415,18.82,Guardian Water Treatment
City of London,Avondale Square Estate,Premises,Repairs and Maintenance,DCCS Housing,45170,RT2590415,18.32,Guardian Water Treatment
City of London,William Blake Estate,Premises,Repairs and Maintenance,DCCS Housing,45170,RT2590415,18.32,Guardian Water Treatment
City of London,York Way Estate,Premises,Repairs and Maintenance,DCCS Housing,45170,RT2590415,18.32,Guardian Water Treatment
City of London,William Blake Estate,Premises,Repairs and Maintenance,DCCS Housing,45170,RT2590415,18.32,Guardian Water Treatment
City of London,William Blake Estate,Premises,Repairs and Maintenance,DCCS Housing,45170,RT2590415,18.32,Guardian Water Treatment
City of London,William Blake Estate,Premises,Repairs and Maintenance,DCCS Housing,45170,RT2590415,18.32,Guardian Water Treatment
City of London,Southwark Estate,Premises,Repairs and Maintenance,DCCS Housing,45170,RT2590415,18.32,Guardian Water Treatment
City of London,Golden Lane Estate,Premises,Repairs and Maintenance,DCCS Housing,45170,RT2590415,18.32,Guardian Water Treatment
City of London,Sydenham Hill Estate,Premises,Repairs and Maintenance,DCCS Housing,45170,RT2590415,17.85,Guardian Water Treatment
City of London,Middlesex Street Estate,Premises,Repairs and Maintenance,DCCS Housing,45170,RT2590415,17.82,Guardian Water Treatment
City of London,Holloway Estate,Premises,Repairs and Maintenance,DCCS Housing,45170,RT2590415,17.82,Guardian Water Treatment
City of London,Technical Services,Employees,Indirect Employee Expenses,DCCS Housing,45170,RT2590573,1305,Future of London 2011 Limited
