Body,Division of Service,Purpose of Expenditure,Merchant Category,Department,Payment Date,Transaction Code,Net Amount,Supplier Name
City of London,Local Policing,Supplies  and  Services,"Equipment, Furniture  and  Materials",City of London Police,45051,RT2556056,752.6,Teqex Ltd
City of London,Asylum Seekers Services,Third Party Payments,Other Agencies,DCCS Fam & Young People,45051,RT2556062,3240,Fostering Innovations Limited
City of London,Asylum Seekers Services,Third Party Payments,Other Agencies,DCCS Fam & Young People,45051,RT2556063,3587.14,Fostering Innovations Limited
City of London,CL and BHE(City Fund) Estate,Premises,Repairs and Maintenance,City Surveyors,45051,RT2556124,2507,C.S. Hodges & Son Limited
City of London,Housing Benefit Administration,Transfer Payments,Housing Benefits,DCCS Housing,45051,RT2556126,830.38,REDACTED PERSONAL DATA
City of London,Central Balance Sheet,Tangible Fixed Asset,Capital Outlay,Built Environment,45051,RT2556141,5408.94,Macleod Simmonds Limited
City of London,Barbican Own Events,Supplies  and  Services,Fees  and  Services,Barbican Centre,45051,RT2556172,1000,SASA Music Promotions Ltd
City of London,Barbican Own Events,Supplies  and  Services,Fees  and  Services,Barbican Centre,45051,RT2556203,2333,Kakilang Ltd
City of London,Barbican Own Events,Supplies  and  Services,Fees  and  Services,Barbican Centre,45051,RT2556203,2333,Kakilang Ltd
City of London,Waste Disposal,Supplies  and  Services,"Equipment, Furniture  and  Materials",Built Environment,45051,RT2556235,409,Precia-Molen UK Limited
City of London,Waste Disposal,Supplies  and  Services,"Equipment, Furniture  and  Materials",Built Environment,45051,RT2556235,306,Precia-Molen UK Limited
City of London,Waste Disposal,Supplies  and  Services,"Equipment, Furniture  and  Materials",Built Environment,45051,RT2556235,204,Precia-Molen UK Limited
City of London,York Way Estate,Supplies  and  Services,Fees  and  Services,DCCS Housing,45051,RT2556247,5760,Parkguard Ltd
City of London,Buildings Division,Premises,Energy costs,Barbican Centre,45051,RT2556261,79269.24,Citigen (London) Ltd
City of London,Resilience,Supplies  and  Services,Fees  and  Services,Town Clerks,45051,RT2556272,777.3,Dr Anne Eyre
City of London,Cemetery and Crematorium,Supplies  and  Services,"Equipment, Furniture  and  Materials",Open Spaces,45051,RT2556275,642.46,Landscape Supply Company 
City of London,Buildings Division,Premises,Energy costs,Barbican Centre,45051,RT2556282,23668.9,Citigen (London) Ltd
City of London,CL and BHE(City Fund) Estate,Premises,Repairs and Maintenance,City Surveyors,45051,RT2556283,168166.31,PA Finlay & Co Ltd
City of London,CO&FO Division,Supplies  and  Services,"Equipment, Furniture  and  Materials",Barbican Centre,45051,RT2556286,791.52,One For Fun Limited 
City of London,Buildings Division,Supplies  and  Services,"Equipment, Furniture  and  Materials",Barbican Centre,45051,RT2556287,997.5,Portman Industries Limited T/A Genuine Solutions
City of London,Middlesex Street Estate,Supplies  and  Services,Fees  and  Services,City Surveyors,45051,RT2556291,740,Penham Excel Limited
City of London,Small Business Research and Enterprise Centre,Supplies  and  Services,Advertising/Miscellaneous expenses,"LMA, SBREC & Guildhall Library",45051,RT2556304,3395,Raphael Design Limited
City of London,CO&FO Division,Supplies  and  Services,"Equipment, Furniture  and  Materials",Barbican Centre,45051,RT2556309,697.2,Matthew Clark Bibendum Limited 
City of London,COL Business Improvement Districts,Supplies  and  Services,Grants  and  Subscriptions,Built Environment,45051,RT2556313,3000,Westminster City Council 
City of London,CO&FO Division,Supplies  and  Services,"Equipment, Furniture  and  Materials",Barbican Centre,45051,RT2556314,868.62,Matthew Clark Bibendum Limited 
City of London,Barbican Own Events,Supplies  and  Services,Fees  and  Services,Barbican Centre,45051,RT2556315,800,Miss E A Liburd
City of London,CO&FO Division,Supplies  and  Services,"Equipment, Furniture  and  Materials",Barbican Centre,45051,RT2556318,3615.6,Matthew Clark Bibendum Limited 
City of London,Specialist Operations,Supplies  and  Services,Communications  and  Computing,City of London Police,45051,RT2556327,7800,Smart Desk Systems Limited
City of London,Innovation & Growth,Supplies  and  Services,Expenses,Innovation & Growth,45051,RT2556330,1884,Your London Florist Limited
City of London,Barbican Own Events,Supplies  and  Services,Fees  and  Services,Barbican Centre,45051,RT2556331,500,Daniela Galan Lozada
City of London,Creative Learning Division,Supplies  and  Services,Fees  and  Services,Barbican Centre,45051,RT2556344,2600,Mandy Cheung
City of London,CO&FO Division,Supplies  and  Services,"Equipment, Furniture  and  Materials",Barbican Centre,45051,RT2556385,3254.54,Hachette UK Distribution Limited
City of London,Innovation & Growth,Supplies  and  Services,Fees  and  Services,Innovation & Growth,45051,RT2556398,500,Red Cow Creative Limited
City of London,National Lead Force,Supplies  and  Services,Fees  and  Services,City of London Police,45051,RT2556424,3157.89,Bloom Procurement Services Ltd 
City of London,CO&FO Division,Supplies  and  Services,"Equipment, Furniture  and  Materials",Barbican Centre,45051,RT2556436,843.67,Guild of Master Craftsman Publications Ltd
City of London,Corporate Services,Supplies  and  Services,Communications  and  Computing,City of London Police,45051,RT2556440,5000,JML Software Solutions Ltd
City of London,Corporate Services,Supplies  and  Services,Communications  and  Computing,City of London Police,45051,RT2556440,10000,JML Software Solutions Ltd
City of London,Corporate Services,Supplies  and  Services,Communications  and  Computing,City of London Police,45051,RT2556442,3000,JML Software Solutions Ltd
City of London,Communications,Supplies  and  Services,Advertising/Miscellaneous expenses,Town Clerks,45051,RT2556452,1250,City AM Ltd
City of London,Buildings Division,Employees,Indirect Employee Expenses,Barbican Centre,45051,RT2556456,2672,Develop Training Limited 
City of London,Central Balance Sheet,Tangible Fixed Asset,Capital Outlay,City Surveyors,45051,RT2556459,1500,Integral Engineering Design Ltd
City of London,Corporate Services,Employees,Indirect Employee Expenses,City of London Police,45051,RT2556469,3200,Lazarus Training Ltd
City of London,Child Social Care,Third Party Payments,Other Agencies,DCCS Fam & Young People,45051,RT2556472,9399.88,Higher Level Care Limited
City of London,Child Social Care,Third Party Payments,Other Agencies,DCCS Fam & Young People,45051,RT2556473,9310.02,Higher Level Care Limited
City of London,Other Schools Related Activities,Third Party Payments,Other Establishments,DCCS Fam & Young People,45051,RT2556477,4941.75,New City College
City of London,CO&FO Division,Supplies  and  Services,"Equipment, Furniture  and  Materials",Barbican Centre,45051,RT2556504,967.78,REX International Ltd
City of London,Barbican Own Events,Supplies  and  Services,Fees  and  Services,Barbican Centre,45051,RT2556509,1456,London Contemporary Orchestra
City of London,Homelessness,Supplies  and  Services,Fees  and  Services,DCCS Fam & Young People,45051,RT2556510,810.3,St Mungo Community Housing Association Ltd 
City of London,CO&FO Division,Employees,Direct Employee Expenses,Barbican Centre,45051,RT2556522,1200,Offtowork.co.uk T/A Navolio Ltd
City of London,Local Policing,Supplies  and  Services,Livestock,City of London Police,45051,RT2556524,589.52,REDACTED PERSONAL DATA
City of London,CO&FO Division,Employees,Direct Employee Expenses,Barbican Centre,45051,RT2556527,1200,Offtowork.co.uk T/A Navolio Ltd
City of London,National Lead Force,Supplies  and  Services,Fees  and  Services,City of London Police,45051,RT2556528,950,Skills for Justice (Enterprises) Limited 
City of London,CO&FO Division,Employees,Direct Employee Expenses,Barbican Centre,45051,RT2556529,1200,Offtowork.co.uk T/A Navolio Ltd
City of London,CO&FO Division,Supplies  and  Services,"Equipment, Furniture  and  Materials",Barbican Centre,45051,RT2556555,3136.34,Matthew Clark Bibendum Limited 
City of London,Guildhall Art Gallery,Supplies  and  Services,Fees  and  Services,Innovation & Growth,45051,RT2556582,3500,Curzon PR Ltd
City of London,Adult and Community Learning,Supplies  and  Services,Fees  and  Services,DCCS Adult Services,45051,RT2556587,16238,Links2Work Limited
City of London,Homelessness,Supplies  and  Services,Fees  and  Services,DCCS Fam & Young People,45051,RT2556588,8806.92,London Borough of Harrow
City of London,Homelessness,Supplies  and  Services,Fees  and  Services,DCCS Fam & Young People,45051,RT2556588,-1267.34,London Borough of Harrow
City of London,CO&FO Division,Supplies  and  Services,"Equipment, Furniture  and  Materials",Barbican Centre,45051,RT2556596,640,Laura Knight 
City of London,Town Planning,Supplies  and  Services,Advertising/Miscellaneous expenses,Built Environment,45051,RT2556615,1100.6,McConnells (Midlands) Ltd
City of London,Traffic Management,Supplies  and  Services,Advertising/Miscellaneous expenses,Built Environment,45051,RT2556616,818.6,McConnells (Midlands) Ltd
City of London,Traffic Management,Supplies  and  Services,Advertising/Miscellaneous expenses,Built Environment,45051,RT2556619,2017.1,McConnells (Midlands) Ltd
City of London,National Lead Force,Supplies  and  Services,Fees  and  Services,City of London Police,45051,RT2556622,631.5,Light House Security Limited
City of London,Central Criminal Court (CF),Premises,Repairs and Maintenance,City Surveyors,45051,RT2556630,1380,APS Aegis Limited
City of London,Central Criminal Court (CF),Premises,Repairs and Maintenance,City Surveyors,45051,RT2556630,0.6,APS Aegis Limited
City of London,London Metropolitan Archives,Supplies  and  Services,Expenses,"LMA, SBREC & Guildhall Library",45051,RT2556635,1785,Archives & Records Association 
City of London,National Lead Force,Supplies  and  Services,Fees  and  Services,City of London Police,45051,RT2556648,40000,National CRC Group Limited
City of London,Central Balance Sheet,Tangible Fixed Asset,Capital Outlay,Built Environment,45051,RT2556671,3842.67,Conrad Shawcross Studio Ltd
City of London,Central Balance Sheet,Tangible Fixed Asset,Capital Outlay,Built Environment,45051,RT2556671,1800,Conrad Shawcross Studio Ltd
City of London,Child Social Care,Supplies  and  Services,Fees  and  Services,DCCS Fam & Young People,45051,RT2556673,2400,Appreciating Animals
City of London,Audience's Division,Supplies  and  Services,Fees  and  Services,Barbican Centre,45051,RT2556675,1255,James Drury
City of London,Audience's Division,Supplies  and  Services,Fees  and  Services,Barbican Centre,45051,RT2556675,1255,James Drury
City of London,Local Policing,Supplies  and  Services,Livestock,City of London Police,45051,RT2556679,2979.81,Liphook Equine Hospital Limited
City of London,Barbican Own Events,Supplies  and  Services,Fees  and  Services,Barbican Centre,45051,RT2556684,700,Qu Junktionsm LLP
City of London,Homelessness,Third Party Payments,Other Agencies,DCCS Fam & Young People,45051,RT2556703,17271.14,LIDC Anchor House 
City of London,Homelessness,Third Party Payments,Other Agencies,DCCS Fam & Young People,45051,RT2556703,8106.35,LIDC Anchor House 
City of London,Homelessness,Third Party Payments,Other Agencies,DCCS Fam & Young People,45051,RT2556704,911.21,LIDC Anchor House 
City of London,Homelessness,Third Party Payments,Other Agencies,DCCS Fam & Young People,45051,RT2556709,-25377.49,LIDC Anchor House 
City of London,Homelessness,Third Party Payments,Other Agencies,DCCS Fam & Young People,45051,RT2556714,24782.53,LIDC Anchor House 
City of London,Homelessness,Third Party Payments,Other Agencies,DCCS Fam & Young People,45051,RT2556716,705.79,LIDC Anchor House 
City of London,CO&FO Division,Supplies  and  Services,"Equipment, Furniture  and  Materials",Barbican Centre,45051,RT2556732,735,Abyme Ltd
City of London,Asylum Seekers Services,Third Party Payments,Other Agencies,DCCS Fam & Young People,45051,RT2556745,2010.68,Wentworth Housing Ltd T/A Wentworth Estates
City of London,Asylum Seekers Services,Third Party Payments,Other Agencies,DCCS Fam & Young People,45051,RT2556747,2226.11,Wentworth Housing Ltd T/A Wentworth Estates
City of London,Asylum Seekers Services,Third Party Payments,Other Agencies,DCCS Fam & Young People,45051,RT2556753,2435.71,Jordan Xavier Ltd
City of London,Asylum Seekers Services,Third Party Payments,Other Agencies,DCCS Fam & Young People,45051,RT2556754,553.57,Jordan Xavier Ltd
City of London,Asylum Seekers Services,Third Party Payments,Other Agencies,DCCS Fam & Young People,45051,RT2556755,2435.71,Jordan Xavier Ltd
City of London,Asylum Seekers Services,Third Party Payments,Other Agencies,DCCS Fam & Young People,45051,RT2556756,553.57,Jordan Xavier Ltd
City of London,Asylum Seekers Services,Third Party Payments,Other Agencies,DCCS Fam & Young People,45051,RT2556757,1728.56,Jordan Xavier Ltd
City of London,Asylum Seekers Services,Third Party Payments,Other Agencies,DCCS Fam & Young People,45051,RT2556757,707.15,Jordan Xavier Ltd
City of London,Asylum Seekers Services,Third Party Payments,Other Agencies,DCCS Fam & Young People,45051,RT2556759,392.85,Jordan Xavier Ltd
City of London,Asylum Seekers Services,Third Party Payments,Other Agencies,DCCS Fam & Young People,45051,RT2556759,160.72,Jordan Xavier Ltd
City of London,Asylum Seekers Services,Third Party Payments,Other Agencies,DCCS Fam & Young People,45051,RT2556761,2214.29,Jordan Xavier Ltd
City of London,Asylum Seekers Services,Third Party Payments,Other Agencies,DCCS Fam & Young People,45051,RT2556762,553.57,Jordan Xavier Ltd
City of London,Buildings Division,Premises,Repairs and Maintenance,City Surveyors,45051,RT2556767,153.08,Amalgamated Lifts Limited
City of London,Buildings Division,Premises,Repairs and Maintenance,City Surveyors,45051,RT2556767,102.6,Amalgamated Lifts Limited
City of London,Buildings Division,Premises,Repairs and Maintenance,City Surveyors,45051,RT2556767,102.6,Amalgamated Lifts Limited
City of London,Buildings Division,Premises,Repairs and Maintenance,City Surveyors,45051,RT2556767,102.6,Amalgamated Lifts Limited
City of London,Buildings Division,Premises,Repairs and Maintenance,City Surveyors,45051,RT2556767,102.6,Amalgamated Lifts Limited
City of London,Buildings Division,Premises,Repairs and Maintenance,City Surveyors,45051,RT2556767,102.6,Amalgamated Lifts Limited
City of London,Buildings Division,Premises,Repairs and Maintenance,City Surveyors,45051,RT2556767,93.08,Amalgamated Lifts Limited
City of London,Buildings Division,Premises,Repairs and Maintenance,City Surveyors,45051,RT2556767,93.08,Amalgamated Lifts Limited
City of London,Buildings Division,Premises,Repairs and Maintenance,City Surveyors,45051,RT2556767,93.08,Amalgamated Lifts Limited
City of London,Buildings Division,Premises,Repairs and Maintenance,City Surveyors,45051,RT2556767,93.08,Amalgamated Lifts Limited
City of London,Buildings Division,Premises,Repairs and Maintenance,City Surveyors,45051,RT2556767,93.08,Amalgamated Lifts Limited
City of London,Buildings Division,Premises,Repairs and Maintenance,City Surveyors,45051,RT2556767,93.08,Amalgamated Lifts Limited
City of London,Buildings Division,Premises,Repairs and Maintenance,City Surveyors,45051,RT2556767,93.08,Amalgamated Lifts Limited
City of London,Buildings Division,Premises,Repairs and Maintenance,City Surveyors,45051,RT2556767,93.08,Amalgamated Lifts Limited
City of London,Buildings Division,Premises,Repairs and Maintenance,City Surveyors,45051,RT2556767,93.08,Amalgamated Lifts Limited
City of London,Buildings Division,Premises,Repairs and Maintenance,City Surveyors,45051,RT2556767,93.08,Amalgamated Lifts Limited
City of London,Buildings Division,Premises,Repairs and Maintenance,City Surveyors,45051,RT2556767,93.08,Amalgamated Lifts Limited
City of London,Buildings Division,Premises,Repairs and Maintenance,City Surveyors,45051,RT2556767,93.08,Amalgamated Lifts Limited
City of London,Buildings Division,Premises,Repairs and Maintenance,City Surveyors,45051,RT2556767,83.55,Amalgamated Lifts Limited
City of London,Buildings Division,Premises,Repairs and Maintenance,City Surveyors,45051,RT2556767,83.55,Amalgamated Lifts Limited
City of London,Buildings Division,Premises,Repairs and Maintenance,City Surveyors,45051,RT2556767,83.55,Amalgamated Lifts Limited
City of London,Buildings Division,Premises,Repairs and Maintenance,City Surveyors,45051,RT2556767,83.55,Amalgamated Lifts Limited
City of London,Buildings Division,Premises,Repairs and Maintenance,City Surveyors,45051,RT2556767,34.43,Amalgamated Lifts Limited
City of London,Buildings Division,Premises,Repairs and Maintenance,City Surveyors,45051,RT2556767,34.43,Amalgamated Lifts Limited
City of London,Buildings Division,Premises,Repairs and Maintenance,City Surveyors,45051,RT2556767,34.43,Amalgamated Lifts Limited
City of London,Buildings Division,Premises,Repairs and Maintenance,City Surveyors,45051,RT2556767,34.43,Amalgamated Lifts Limited
City of London,Buildings Division,Premises,Repairs and Maintenance,City Surveyors,45051,RT2556767,34.43,Amalgamated Lifts Limited
City of London,Buildings Division,Premises,Repairs and Maintenance,City Surveyors,45051,RT2556767,34.43,Amalgamated Lifts Limited
City of London,Buildings Division,Premises,Repairs and Maintenance,City Surveyors,45051,RT2556767,34.43,Amalgamated Lifts Limited
City of London,Buildings Division,Premises,Repairs and Maintenance,City Surveyors,45051,RT2556767,34.43,Amalgamated Lifts Limited
City of London,Buildings Division,Premises,Repairs and Maintenance,City Surveyors,45051,RT2556767,34.43,Amalgamated Lifts Limited
City of London,Buildings Division,Premises,Repairs and Maintenance,City Surveyors,45051,RT2556767,34.43,Amalgamated Lifts Limited
City of London,Audience's Division,Supplies  and  Services,Advertising/Miscellaneous expenses,Barbican Centre,45051,RT2556769,750,Gar Powell-Evans Photographer
City of London,Communications,Supplies  and  Services,Fees  and  Services,Town Clerks,45051,RT2556771,8500,Zengenti Limited
City of London,CL and BHE(City Fund) Estate,Premises,Repairs and Maintenance,City Surveyors,45051,RT2556773,106.5,Amalgamated Lifts Limited
City of London,CL and BHE(City Fund) Estate,Premises,Repairs and Maintenance,City Surveyors,45051,RT2556773,106.5,Amalgamated Lifts Limited
City of London,CL and BHE(City Fund) Estate,Premises,Repairs and Maintenance,City Surveyors,45051,RT2556773,106.5,Amalgamated Lifts Limited
City of London,CL and BHE(City Fund) Estate,Premises,Repairs and Maintenance,City Surveyors,45051,RT2556773,96.83,Amalgamated Lifts Limited
City of London,CL and BHE(City Fund) Estate,Premises,Repairs and Maintenance,City Surveyors,45051,RT2556773,96.83,Amalgamated Lifts Limited
City of London,CL and BHE(City Fund) Estate,Premises,Repairs and Maintenance,City Surveyors,45051,RT2556773,96.83,Amalgamated Lifts Limited
City of London,CL and BHE(City Fund) Estate,Premises,Repairs and Maintenance,City Surveyors,45051,RT2556773,96.83,Amalgamated Lifts Limited
City of London,CL and BHE(City Fund) Estate,Premises,Repairs and Maintenance,City Surveyors,45051,RT2556773,96.83,Amalgamated Lifts Limited
City of London,CL and BHE(City Fund) Estate,Premises,Repairs and Maintenance,City Surveyors,45051,RT2556773,96.83,Amalgamated Lifts Limited
City of London,CL and BHE(City Fund) Estate,Premises,Repairs and Maintenance,City Surveyors,45051,RT2556773,96.83,Amalgamated Lifts Limited
City of London,CL and BHE(City Fund) Estate,Premises,Repairs and Maintenance,City Surveyors,45051,RT2556773,96.83,Amalgamated Lifts Limited
City of London,CL and BHE(City Fund) Estate,Premises,Repairs and Maintenance,City Surveyors,45051,RT2556773,87.3,Amalgamated Lifts Limited
City of London,CL and BHE(City Fund) Estate,Premises,Repairs and Maintenance,City Surveyors,45051,RT2556773,38.18,Amalgamated Lifts Limited
City of London,CL and BHE(City Fund) Estate,Premises,Repairs and Maintenance,City Surveyors,45051,RT2556773,38.18,Amalgamated Lifts Limited
City of London,CL and BHE(City Fund) Estate,Premises,Repairs and Maintenance,City Surveyors,45051,RT2556773,28.65,Amalgamated Lifts Limited
City of London,CL and BHE(City Fund) Estate,Premises,Repairs and Maintenance,City Surveyors,45051,RT2556773,28.65,Amalgamated Lifts Limited
City of London,CL and BHE(City Fund) Estate,Premises,Repairs and Maintenance,City Surveyors,45051,RT2556779,515.25,Amalgamated Lifts Limited
City of London,CL and BHE(City Fund) Estate,Premises,Repairs and Maintenance,City Surveyors,45051,RT2556779,142.88,Amalgamated Lifts Limited
City of London,CL and BHE(City Fund) Estate,Premises,Repairs and Maintenance,City Surveyors,45051,RT2556779,72,Amalgamated Lifts Limited
City of London,CL and BHE(City Fund) Estate,Premises,Repairs and Maintenance,City Surveyors,45051,RT2556779,72,Amalgamated Lifts Limited
City of London,Buildings Division,Premises,Repairs and Maintenance,City Surveyors,45051,RT2556781,843.75,Amalgamated Lifts Limited
City of London,Buildings Division,Premises,Repairs and Maintenance,City Surveyors,45051,RT2556781,448.2,Amalgamated Lifts Limited
City of London,Buildings Division,Premises,Repairs and Maintenance,City Surveyors,45051,RT2556781,270,Amalgamated Lifts Limited
City of London,Buildings Division,Premises,Repairs and Maintenance,City Surveyors,45051,RT2556781,252,Amalgamated Lifts Limited
City of London,Buildings Division,Premises,Repairs and Maintenance,City Surveyors,45051,RT2556781,108,Amalgamated Lifts Limited
City of London,Buildings Division,Premises,Repairs and Maintenance,City Surveyors,45051,RT2556781,108,Amalgamated Lifts Limited
City of London,Buildings Division,Premises,Repairs and Maintenance,City Surveyors,45051,RT2556781,72,Amalgamated Lifts Limited
City of London,Buildings Division,Premises,Repairs and Maintenance,City Surveyors,45051,RT2556781,72,Amalgamated Lifts Limited
City of London,Buildings Division,Premises,Repairs and Maintenance,City Surveyors,45051,RT2556781,72,Amalgamated Lifts Limited
City of London,Buildings Division,Premises,Repairs and Maintenance,City Surveyors,45051,RT2556781,72,Amalgamated Lifts Limited
City of London,Buildings Division,Premises,Repairs and Maintenance,City Surveyors,45051,RT2556781,72,Amalgamated Lifts Limited
City of London,Buildings Division,Premises,Repairs and Maintenance,City Surveyors,45051,RT2556781,72,Amalgamated Lifts Limited
City of London,Buildings Division,Premises,Repairs and Maintenance,City Surveyors,45051,RT2556781,72,Amalgamated Lifts Limited
City of London,Buildings Division,Premises,Repairs and Maintenance,City Surveyors,45051,RT2556781,72,Amalgamated Lifts Limited
City of London,Buildings Division,Premises,Repairs and Maintenance,City Surveyors,45051,RT2556781,72,Amalgamated Lifts Limited
City of London,Buildings Division,Premises,Repairs and Maintenance,City Surveyors,45051,RT2556781,72,Amalgamated Lifts Limited
City of London,Buildings Division,Premises,Repairs and Maintenance,City Surveyors,45051,RT2556781,72,Amalgamated Lifts Limited
City of London,Buildings Division,Premises,Repairs and Maintenance,City Surveyors,45051,RT2556781,72,Amalgamated Lifts Limited
City of London,Buildings Division,Premises,Repairs and Maintenance,City Surveyors,45051,RT2556781,72,Amalgamated Lifts Limited
City of London,Buildings Division,Premises,Repairs and Maintenance,City Surveyors,45051,RT2556781,72,Amalgamated Lifts Limited
City of London,Buildings Division,Premises,Repairs and Maintenance,City Surveyors,45051,RT2556781,72,Amalgamated Lifts Limited
City of London,London Metropolitan Archives,Supplies  and  Services,"Equipment, Furniture  and  Materials","LMA, SBREC & Guildhall Library",45051,RT2556783,1537.2,Zip Heaters (UK) Ltd
City of London,Central Criminal Court (CF),Premises,Cleaning and Domestic Supplies,Central Criminal Court,45051,RT2556784,2260,Atalian Servest Limited 
City of London,Highways,Premises,Repairs and Maintenance,City Surveyors,45051,RT2556808,181.5,Amalgamated Lifts Limited
City of London,Highways,Premises,Repairs and Maintenance,City Surveyors,45051,RT2556808,181.5,Amalgamated Lifts Limited
City of London,Highways,Premises,Repairs and Maintenance,City Surveyors,45051,RT2556808,106.35,Amalgamated Lifts Limited
City of London,Highways,Premises,Repairs and Maintenance,City Surveyors,45051,RT2556808,106.35,Amalgamated Lifts Limited
City of London,Off Street Parking,Premises,Repairs and Maintenance,City Surveyors,45051,RT2556808,96.83,Amalgamated Lifts Limited
City of London,Off Street Parking,Premises,Repairs and Maintenance,City Surveyors,45051,RT2556808,96.83,Amalgamated Lifts Limited
City of London,Highways,Premises,Repairs and Maintenance,City Surveyors,45051,RT2556808,96.83,Amalgamated Lifts Limited
City of London,Highways,Premises,Repairs and Maintenance,City Surveyors,45051,RT2556808,96,Amalgamated Lifts Limited
City of London,Off Street Parking,Premises,Repairs and Maintenance,City Surveyors,45051,RT2556808,87.3,Amalgamated Lifts Limited
City of London,Highways,Premises,Repairs and Maintenance,City Surveyors,45051,RT2556808,87.3,Amalgamated Lifts Limited
City of London,Highways,Premises,Repairs and Maintenance,City Surveyors,45051,RT2556808,87.3,Amalgamated Lifts Limited
City of London,Animal Health Services,Premises,Repairs and Maintenance,City Surveyors,45051,RT2556808,87.3,Amalgamated Lifts Limited
City of London,Highways,Premises,Repairs and Maintenance,City Surveyors,45051,RT2556808,87.3,Amalgamated Lifts Limited
City of London,Highways,Premises,Repairs and Maintenance,City Surveyors,45051,RT2556808,87.3,Amalgamated Lifts Limited
City of London,Highways,Premises,Repairs and Maintenance,City Surveyors,45051,RT2556808,87.3,Amalgamated Lifts Limited
City of London,Highways,Premises,Repairs and Maintenance,City Surveyors,45051,RT2556808,87.3,Amalgamated Lifts Limited
City of London,Highways,Premises,Repairs and Maintenance,City Surveyors,45051,RT2556808,87.3,Amalgamated Lifts Limited
City of London,Highways,Premises,Repairs and Maintenance,City Surveyors,45051,RT2556808,87.3,Amalgamated Lifts Limited
City of London,New Spitalfields Market - All Divisions,Premises,Repairs and Maintenance,City Surveyors,45051,RT2556808,87.3,Amalgamated Lifts Limited
City of London,Guildhall Art Gallery,Premises,Repairs and Maintenance,City Surveyors,45051,RT2556808,87.27,Amalgamated Lifts Limited
City of London,Guildhall Art Gallery,Premises,Repairs and Maintenance,City Surveyors,45051,RT2556808,87.27,Amalgamated Lifts Limited
City of London,Guildhall Art Gallery,Premises,Repairs and Maintenance,City Surveyors,45051,RT2556808,87.27,Amalgamated Lifts Limited
City of London,Cemetery and Crematorium,Premises,Repairs and Maintenance,City Surveyors,45051,RT2556808,38.18,Amalgamated Lifts Limited
City of London,Cemetery and Crematorium,Premises,Repairs and Maintenance,City Surveyors,45051,RT2556808,38.18,Amalgamated Lifts Limited
City of London,CL and BHE(City Fund) Estate,Premises,Cleaning and Domestic Supplies,City Surveyors,45051,RT2556809,1930.78,Atalian Servest Limited 
City of London,CL and BHE(City Fund) Estate,Premises,Cleaning and Domestic Supplies,City Surveyors,45051,RT2556809,1774.35,Atalian Servest Limited 
City of London,CL and BHE(City Fund) Estate,Premises,Cleaning and Domestic Supplies,City Surveyors,45051,RT2556809,1271.17,Atalian Servest Limited 
City of London,CL and BHE(City Fund) Estate,Premises,Cleaning and Domestic Supplies,City Surveyors,45051,RT2556809,686.48,Atalian Servest Limited 
City of London,CL and BHE(City Fund) Estate,Premises,Cleaning and Domestic Supplies,City Surveyors,45051,RT2556809,686.44,Atalian Servest Limited 
City of London,CL and BHE(City Fund) Estate,Premises,Cleaning and Domestic Supplies,City Surveyors,45051,RT2556809,513.13,Atalian Servest Limited 
City of London,CL and BHE(City Fund) Estate,Premises,Cleaning and Domestic Supplies,City Surveyors,45051,RT2556809,419.12,Atalian Servest Limited 
City of London,CL and BHE(City Fund) Estate,Premises,Cleaning and Domestic Supplies,City Surveyors,45051,RT2556809,347.12,Atalian Servest Limited 
City of London,CL and BHE(City Fund) Estate,Premises,Cleaning and Domestic Supplies,City Surveyors,45051,RT2556809,345.96,Atalian Servest Limited 
City of London,CL and BHE(City Fund) Estate,Premises,Cleaning and Domestic Supplies,City Surveyors,45051,RT2556809,329.41,Atalian Servest Limited 
City of London,CL and BHE(City Fund) Estate,Premises,Cleaning and Domestic Supplies,City Surveyors,45051,RT2556809,178.32,Atalian Servest Limited 
City of London,CL and BHE(City Fund) Estate,Premises,Cleaning and Domestic Supplies,City Surveyors,45051,RT2556809,158.23,Atalian Servest Limited 
City of London,Specialist Operations,Third Party Payments,Government Departments,City of London Police,45051,RT2556811,3095,Socotec UK Limited 
City of London,CL and BHE(City Fund) Estate,Premises,Cleaning and Domestic Supplies,City Surveyors,45051,RT2556817,428.76,Atalian Servest Limited 
City of London,CL and BHE(City Fund) Estate,Premises,Cleaning and Domestic Supplies,City Surveyors,45051,RT2556817,399.7,Atalian Servest Limited 
City of London,CL and BHE(City Fund) Estate,Premises,Cleaning and Domestic Supplies,City Surveyors,45051,RT2556817,103.25,Atalian Servest Limited 
City of London,CL and BHE(City Fund) Estate,Premises,Cleaning and Domestic Supplies,City Surveyors,45051,RT2556817,72.87,Atalian Servest Limited 
City of London,CL and BHE(City Fund) Estate,Premises,Cleaning and Domestic Supplies,City Surveyors,45051,RT2556817,72.56,Atalian Servest Limited 
City of London,CL and BHE(City Fund) Estate,Premises,Cleaning and Domestic Supplies,City Surveyors,45051,RT2556817,55.66,Atalian Servest Limited 
City of London,CL and BHE(City Fund) Estate,Premises,Cleaning and Domestic Supplies,City Surveyors,45051,RT2556817,51.66,Atalian Servest Limited 
City of London,CL and BHE(City Fund) Estate,Premises,Cleaning and Domestic Supplies,City Surveyors,45051,RT2556817,38.5,Atalian Servest Limited 
City of London,CL and BHE(City Fund) Estate,Premises,Cleaning and Domestic Supplies,City Surveyors,45051,RT2556817,24.71,Atalian Servest Limited 
