Body,Division of Service,Purpose of Expenditure,Merchant Category,Department,Payment Date,Transaction Code,Net Amount,Supplier Name
City of London,Holloway Estate,Premises,Repairs and Maintenance,DCCS Housing,45233,RT2602448,110.94,Wates Property Services Limited 
City of London,Southwark Estate,Premises,Repairs and Maintenance,DCCS Housing,45233,RT2602448,99.14,Wates Property Services Limited 
City of London,York Way Estate,Premises,Repairs and Maintenance,DCCS Housing,45233,RT2602448,99.09,Wates Property Services Limited 
City of London,Golden Lane Estate,Premises,Repairs and Maintenance,DCCS Housing,45233,RT2602448,90.28,Wates Property Services Limited 
City of London,Southwark Estate,Premises,Repairs and Maintenance,DCCS Housing,45233,RT2602448,90.28,Wates Property Services Limited 
City of London,York Way Estate,Premises,Repairs and Maintenance,DCCS Housing,45233,RT2602448,89.44,Wates Property Services Limited 
City of London,Golden Lane Estate,Premises,Repairs and Maintenance,DCCS Housing,45233,RT2602448,85.76,Wates Property Services Limited 
City of London,Middlesex Street Estate,Premises,Repairs and Maintenance,DCCS Housing,45233,RT2602448,81.9,Wates Property Services Limited 
City of London,Avondale Square Estate,Premises,Repairs and Maintenance,DCCS Housing,45233,RT2602448,65.23,Wates Property Services Limited 
City of London,Avondale Square Estate,Premises,Repairs and Maintenance,DCCS Housing,45233,RT2602448,63.66,Wates Property Services Limited 
City of London,Golden Lane Estate,Premises,Repairs and Maintenance,DCCS Housing,45233,RT2602448,63.66,Wates Property Services Limited 
City of London,York Way Estate,Premises,Repairs and Maintenance,DCCS Housing,45233,RT2602448,50,Wates Property Services Limited 
City of London,Avondale Square Estate,Premises,Repairs and Maintenance,DCCS Housing,45233,RT2602448,50,Wates Property Services Limited 
City of London,Barbican and Community Libraries,Supplies  and  Services,Books,DCCS Libraries,45233,RT2602778,734.06,Askews & Holts Library Services Ltd
City of London,Innovation & Growth,Supplies  and  Services,Grants  and  Subscriptions,Innovation & Growth,45233,RT2603008,43496.31,London Borough of Lambeth
City of London,Buildings Division,Supplies  and  Services,"Equipment, Furniture  and  Materials",Barbican Centre,45233,RT2603080,595.65,ISS Mediclean Limited
City of London,Buildings Division,Supplies  and  Services,Fees  and  Services,GSMD,45233,RT2603378,2385,Oakleaf Surveying Ltd
City of London,Community Safety Team,Employees,Indirect Employee Expenses,Chief Operating Officer,45233,RT2604046,930.88,Peoplescout Limited 
City of London,London Metropolitan Archives,Employees,Indirect Employee Expenses,Chief Operating Officer,45233,RT2604242,800,Peoplescout Limited 
City of London,Adult Social Care,Supplies  and  Services,Communications  and  Computing,DCCS Adult Services,45233,RT2604368,1500,Venn Group Limited
City of London,Corporate Services,Supplies  and  Services,"Equipment, Furniture  and  Materials",City Surveyors,45233,RT2604402,4031.39,ISS Mediclean Limited
City of London,Corporate Services,Supplies  and  Services,"Equipment, Furniture  and  Materials",City of London Police,45233,RT2604413,1500,Halfords Limited
City of London,Audience's Division,Supplies  and  Services,Advertising/Miscellaneous expenses,Barbican Centre,45233,RT2604417,1018.68,Allied Publicity Services (Manchester) Limited 
City of London,Audience's Division,Supplies  and  Services,Communications  and  Computing,Barbican Centre,45233,RT2604436,689.87,Allied Publicity Services (Manchester) Limited 
City of London,Audience's Division,Supplies  and  Services,Communications  and  Computing,Barbican Centre,45233,RT2604436,609,Allied Publicity Services (Manchester) Limited 
City of London,Child Social Care,Supplies  and  Services,Fees  and  Services,DCCS Fam & Young People,45233,RT2604447,730,The Appropriate Adult Service Ltd
City of London,Animal Health Services,Transport,Direct Transport Costs,Markets & Consumer Ptn,45233,RT2604449,959.07,Heathrow LDV Limited
City of London,Animal Health Services,Transport,Direct Transport Costs,Markets & Consumer Ptn,45233,RT2604452,858.66,Heathrow LDV Limited
City of London,William Blake Estate,Premises,Repairs and Maintenance,DCCS Housing,45233,RT2604485,1646.45,Amalgamated Ltd
City of London,William Blake Estate,Premises,Repairs and Maintenance,DCCS Housing,45233,RT2604485,1209.79,Amalgamated Ltd
City of London,William Blake Estate,Premises,Repairs and Maintenance,DCCS Housing,45233,RT2604485,308.46,Amalgamated Ltd
City of London,William Blake Estate,Premises,Repairs and Maintenance,DCCS Housing,45233,RT2604485,108.48,Amalgamated Ltd
City of London,William Blake Estate,Premises,Repairs and Maintenance,DCCS Housing,45233,RT2604485,10.92,Amalgamated Ltd
City of London,William Blake Estate,Premises,Repairs and Maintenance,DCCS Housing,45233,RT2604485,7.24,Amalgamated Ltd
City of London,Southwark Estate,Premises,Repairs and Maintenance,Chamberlains,45233,RT2604500,604.21,Amalgamated Ltd
City of London,Southwark Estate,Premises,Repairs and Maintenance,Chamberlains,45233,RT2604500,601.73,Amalgamated Ltd
City of London,Central Balance Sheet,Tangible Fixed Asset,Capital Outlay,City Surveyors,45233,RT2604501,24754,Buro Happold Limited
City of London,Central Balance Sheet,Tangible Fixed Asset,Capital Outlay,City Surveyors,45233,RT2604504,24754,Buro Happold Limited
City of London,Central Balance Sheet,Tangible Fixed Asset,Capital Outlay,City Surveyors,45233,RT2604508,5452.73,Buro Happold Limited
City of London,Central Balance Sheet,Tangible Fixed Asset,Capital Outlay,City Surveyors,45233,RT2604510,5452.73,Buro Happold Limited
City of London,Central Balance Sheet,Tangible Fixed Asset,Capital Outlay,City Surveyors,45233,RT2604512,38169.11,Buro Happold Limited
City of London,Central Balance Sheet,Tangible Fixed Asset,Capital Outlay,City Surveyors,45233,RT2604513,123767.69,Buro Happold Limited
City of London,Central Balance Sheet,Tangible Fixed Asset,Capital Outlay,City Surveyors,45233,RT2604513,49508,Buro Happold Limited
City of London,Avondale Square Estate,Premises,Repairs and Maintenance,DCCS Housing,45233,RT2604527,570.03,Amalgamated Ltd
City of London,Avondale Square Estate,Premises,Repairs and Maintenance,DCCS Housing,45233,RT2604527,330.6,Amalgamated Ltd
City of London,Avondale Square Estate,Premises,Repairs and Maintenance,DCCS Housing,45233,RT2604527,189.76,Amalgamated Ltd
City of London,Avondale Square Estate,Premises,Repairs and Maintenance,DCCS Housing,45233,RT2604527,186.14,Amalgamated Ltd
City of London,Avondale Square Estate,Premises,Repairs and Maintenance,DCCS Housing,45233,RT2604527,149.45,Amalgamated Ltd
City of London,Avondale Square Estate,Premises,Repairs and Maintenance,DCCS Housing,45233,RT2604527,149.29,Amalgamated Ltd
City of London,Avondale Square Estate,Premises,Repairs and Maintenance,DCCS Housing,45233,RT2604527,128.42,Amalgamated Ltd
City of London,Avondale Square Estate,Premises,Repairs and Maintenance,DCCS Housing,45233,RT2604527,99.49,Amalgamated Ltd
City of London,Avondale Square Estate,Premises,Repairs and Maintenance,DCCS Housing,45233,RT2604527,95.66,Amalgamated Ltd
City of London,Avondale Square Estate,Premises,Repairs and Maintenance,DCCS Housing,45233,RT2604527,95.59,Amalgamated Ltd
City of London,Avondale Square Estate,Premises,Repairs and Maintenance,DCCS Housing,45233,RT2604527,82.62,Amalgamated Ltd
City of London,Avondale Square Estate,Premises,Repairs and Maintenance,DCCS Housing,45233,RT2604527,80.56,Amalgamated Ltd
City of London,Avondale Square Estate,Premises,Repairs and Maintenance,DCCS Housing,45233,RT2604527,77.94,Amalgamated Ltd
City of London,Avondale Square Estate,Premises,Repairs and Maintenance,DCCS Housing,45233,RT2604527,47.55,Amalgamated Ltd
City of London,Avondale Square Estate,Premises,Repairs and Maintenance,DCCS Housing,45233,RT2604527,47.3,Amalgamated Ltd
City of London,Avondale Square Estate,Premises,Repairs and Maintenance,DCCS Housing,45233,RT2604527,14.29,Amalgamated Ltd
City of London,Avondale Square Estate,Premises,Repairs and Maintenance,DCCS Housing,45233,RT2604527,7.24,Amalgamated Ltd
City of London,Innovation & Growth,Premises,Repairs and Maintenance,Innovation & Growth,45233,RT2604612,1205.1,Herman Miller Ltd
City of London,Innovation & Growth,Premises,Repairs and Maintenance,Innovation & Growth,45233,RT2604612,823.57,Herman Miller Ltd
City of London,Innovation & Growth,Premises,Repairs and Maintenance,Innovation & Growth,45233,RT2604612,650.93,Herman Miller Ltd
City of London,Innovation & Growth,Premises,Repairs and Maintenance,Innovation & Growth,45233,RT2604612,576.59,Herman Miller Ltd
City of London,Port and Launches,Supplies  and  Services,Communications  and  Computing,Markets & Consumer Ptn,45233,RT2604614,1500,Digital Space Cloud Services Limited
City of London,New Spitalfields Market - All Divisions,Employees,Direct Employee Expenses,Tower Bridge,45233,RT2604647,1579.9,CBW Staffing Solutions Ltd
City of London,Programming Division,Transport,Public Transport,Barbican Centre,45233,RT2604674,541.78,Addison Lee Limited
City of London,Innovation & Growth,Employees,Direct Employee Expenses,Innovation & Growth,45233,RT2605069,2516.25,Office Angels Ltd
City of London,Innovation & Growth,Employees,Direct Employee Expenses,Innovation & Growth,45233,RT2605071,3300,Office Angels Ltd
City of London,Innovation & Growth,Employees,Direct Employee Expenses,Innovation & Growth,45233,RT2605072,1938.75,Office Angels Ltd
City of London,Street Cleansing,Supplies  and  Services,Grants  and  Subscriptions,Built Environment,45233,RT2605492,4892.84,Metdesk Limited
City of London,Corporate Services,Employees,Indirect Employee Expenses,City of London Police,45233,RT2605566,1000,Texthelp Ltd
City of London,CL and BHE(City Fund) Estate,Premises,Energy costs,City Surveyors,45233,RT2605678,1824.74,NPower Business 
City of London,CL and BHE(City Fund) Estate,Premises,Energy costs,City Surveyors,45233,RT2605679,1724.79,NPower Business 
City of London,CL and BHE(City Fund) Estate,Premises,Energy costs,City Surveyors,45233,RT2605680,1527.72,NPower Business 
City of London,CL and BHE(City Fund) Estate,Premises,Energy costs,City Surveyors,45233,RT2605681,1570.6,NPower Business 
City of London,CL and BHE(City Fund) Estate,Premises,Energy costs,City Surveyors,45233,RT2605682,971,NPower Business 
City of London,CL and BHE(City Fund) Estate,Premises,Energy costs,City Surveyors,45233,RT2605683,1666.51,NPower Business 
City of London,CL and BHE(City Fund) Estate,Premises,Energy costs,City Surveyors,45233,RT2605684,1398.06,NPower Business 
City of London,Specialist Operations,Supplies  and  Services,"Equipment, Furniture  and  Materials",City of London Police,45233,RT2606062,725.92,Norbain Holdings Limited
City of London,Specialist Operations,Supplies  and  Services,"Equipment, Furniture  and  Materials",City of London Police,45233,RT2606062,-1.02,Norbain Holdings Limited
City of London,National Lead Force,Third Party Payments,Other Establishments,City of London Police,45233,RT2606308,217338.61,Police & Crime Commissioner for Derbyshire
City of London,National Lead Force,Third Party Payments,Other Establishments,City of London Police,45233,RT2606308,153850,Police & Crime Commissioner for Derbyshire
City of London,Climate Action (CF),Supplies  and  Services,Fees  and  Services,Innovation & Growth,45233,RT2606490,18015.83,Bloom Procurement Services Ltd 
City of London,Holloway Estate,Premises,Repairs and Maintenance,DCCS Housing,45233,RT2606705,1777.68,Amalgamated Ltd
City of London,Holloway Estate,Premises,Repairs and Maintenance,DCCS Housing,45233,RT2606705,875.51,Amalgamated Ltd
City of London,Holloway Estate,Premises,Repairs and Maintenance,DCCS Housing,45233,RT2606705,623.83,Amalgamated Ltd
City of London,Holloway Estate,Premises,Repairs and Maintenance,DCCS Housing,45233,RT2606705,264.54,Amalgamated Ltd
City of London,Holloway Estate,Premises,Repairs and Maintenance,DCCS Housing,45233,RT2606705,249.75,Amalgamated Ltd
City of London,Holloway Estate,Premises,Repairs and Maintenance,DCCS Housing,45233,RT2606705,208.69,Amalgamated Ltd
City of London,Holloway Estate,Premises,Repairs and Maintenance,DCCS Housing,45233,RT2606705,38.19,Amalgamated Ltd
City of London,Holloway Estate,Premises,Repairs and Maintenance,DCCS Housing,45233,RT2606705,38.19,Amalgamated Ltd
City of London,Holloway Estate,Premises,Repairs and Maintenance,DCCS Housing,45233,RT2606705,33.51,Amalgamated Ltd
City of London,Holloway Estate,Premises,Repairs and Maintenance,DCCS Housing,45233,RT2606705,3.62,Amalgamated Ltd
City of London,Innovation & Growth,Supplies  and  Services,Fees  and  Services,Innovation & Growth,45233,RT2606783,16719.75,IRG Advisors LLP 
City of London,Highways,Premises,Repairs and Maintenance,City Surveyors,45233,RT2606830,3489.75,Amalgamated Lifts Limited
City of London,Barbican Own Events,Supplies  and  Services,Fees  and  Services,Barbican Centre,45233,RT2606897,1500,8th House Talent & Communications Limited
City of London,Audience's Division,Supplies  and  Services,Advertising/Miscellaneous expenses,Barbican Centre,45233,RT2606974,1001,Havas Entertainment Limited 
City of London,National Lead Force,Supplies  and  Services,Fees  and  Services,City of London Police,45233,RT2607003,6315.79,Bloom Procurement Services Ltd 
City of London,CO&FO Division,Supplies  and  Services,"Equipment, Furniture  and  Materials",Barbican Centre,45233,RT2607156,1201.8,April Wing Limited T/A Pure Fashions
City of London,Avondale Square Estate,Premises,Repairs and Maintenance,DCCS Housing,45233,RT2607215,5500.66,Pumps & Motors (UK) Limited
City of London,Avondale Square Estate,Premises,Repairs and Maintenance,DCCS Housing,45233,RT2607216,5500.66,Pumps & Motors (UK) Limited
City of London,Avondale Square Estate,Premises,Repairs and Maintenance,DCCS Housing,45233,RT2607217,5500.66,Pumps & Motors (UK) Limited
City of London,Town Planning,Supplies  and  Services,Fees  and  Services,Built Environment,45233,RT2607710,30222.5,The Townscape Consultancy Ltd
City of London,Town Planning,Supplies  and  Services,Fees  and  Services,Built Environment,45233,RT2607710,12089,The Townscape Consultancy Ltd
City of London,Town Planning,Supplies  and  Services,Fees  and  Services,Built Environment,45233,RT2607710,-222.5,The Townscape Consultancy Ltd
City of London,Town Planning,Supplies  and  Services,Fees  and  Services,Built Environment,45233,RT2607710,-1644,The Townscape Consultancy Ltd
City of London,Buildings Division,Employees,Direct Employee Expenses,Barbican Centre,45233,RT2607992,584.54,CBW Staffing Solutions Ltd
City of London,Buildings Division,Employees,Direct Employee Expenses,Barbican Centre,45233,RT2607993,1461.35,CBW Staffing Solutions Ltd
City of London,Buildings Division,Employees,Direct Employee Expenses,Barbican Centre,45233,RT2607994,1257.44,CBW Staffing Solutions Ltd
City of London,Corporate Services,Supplies  and  Services,"Equipment, Furniture  and  Materials",City of London Police,45233,RT2608025,838.4,Laidir Leisure Ltd 
City of London,Buildings Division,Employees,Direct Employee Expenses,Barbican Centre,45233,RT2608091,876.81,CBW Staffing Solutions Ltd
City of London,Buildings Division,Employees,Direct Employee Expenses,Barbican Centre,45233,RT2608092,975.81,CBW Staffing Solutions Ltd
City of London,Buildings Division,Employees,Direct Employee Expenses,Barbican Centre,45233,RT2608097,1774.2,CBW Staffing Solutions Ltd
City of London,Buildings Division,Employees,Direct Employee Expenses,Barbican Centre,45233,RT2608100,1241.94,CBW Staffing Solutions Ltd
City of London,Innovation & Growth,Supplies  and  Services,Grants  and  Subscriptions,Innovation & Growth,45233,RT2608164,6113.34,Westminster City Council 
City of London,Central Balance Sheet,Tangible Fixed Asset,Capital Outlay,City of London Police,45233,RT2608237,2150,Apec Systems Limited
City of London,London Metropolitan Archives,Premises,Repairs and Maintenance,City Surveyors,45233,RT2608317,1075,Square Mile Fire Protection Ltd 
City of London,Housing HRA Direct,Supplies  and  Services,Fees  and  Services,DCCS Housing,45233,RT2608329,55998.7,Abbott Property Solutions Ltd
City of London,Barbican and Community Libraries,Supplies  and  Services,Grants  and  Subscriptions,DCCS Libraries,45233,RT2608334,500,Alexandra Epps
City of London,Cemetery and Crematorium,Supplies  and  Services,"Equipment, Furniture  and  Materials",Open Spaces,45233,RT2608335,7790,Chris Attwooll
City of London,Central Criminal Court (CF),Premises,Repairs and Maintenance,City Surveyors,45233,RT2608353,1280,Amalgamated Lifts Limited
City of London,Programming Division,Supplies  and  Services,"Equipment, Furniture  and  Materials",Barbican Centre,45233,RT2608383,400,Jacobs Massey
City of London,Programming Division,Employees,Direct Employee Expenses,Barbican Centre,45233,RT2608383,400,Jacobs Massey
City of London,Central Balance Sheet,Tangible Fixed Asset,Capital Outlay,DCCS Housing,45233,RT2608384,43178.92,Gerda Security Products Limited
City of London,Central Balance Sheet,Tangible Fixed Asset,Capital Outlay,DCCS Housing,45233,RT2608384,10999.68,Gerda Security Products Limited
City of London,Central Balance Sheet,Tangible Fixed Asset,Capital Outlay,DCCS Housing,45233,RT2608384,1568.62,Gerda Security Products Limited
City of London,Specialist Operations,Supplies  and  Services,Fees  and  Services,City of London Police,45233,RT2608391,1665,Mayor's Office for Policing and Crime 
City of London,LMA Projects,Supplies  and  Services,Fees  and  Services,"LMA, SBREC & Guildhall Library",45233,RT2608447,9850,Laila Sumpton
City of London,CO&FO Division,Supplies  and  Services,"Equipment, Furniture  and  Materials",Barbican Centre,45233,RT2608604,1459.84,Brixton Brewery Limited
City of London,Cemetery and Crematorium,Supplies  and  Services,"Equipment, Furniture  and  Materials",Open Spaces,45233,RT2608628,762.05,Calligraphy UK Ltd
City of London,Schools Delegated Budget,Employees,Direct Employee Expenses,DCCS The Aldgate School,45233,RT2608635,-1011,Office Angels Ltd
City of London,Schools Delegated Budget,Employees,Direct Employee Expenses,DCCS The Aldgate School,45233,RT2608637,-509.2,Office Angels Ltd
City of London,City Gardens,Supplies  and  Services,"Equipment, Furniture  and  Materials",Open Spaces,45233,RT2608643,2147.8,Palmstead Nurseries Ltd
City of London,City Gardens,Supplies  and  Services,"Equipment, Furniture  and  Materials",Open Spaces,45233,RT2608643,140,Palmstead Nurseries Ltd
City of London,Programming Division,Supplies  and  Services,"Equipment, Furniture  and  Materials",Barbican Centre,45233,RT2608663,1389,Live Wire Event Solutions Ltd
City of London,On Street Parking,Supplies  and  Services,Communications  and  Computing,Built Environment,45233,RT2608667,12000,Yunex Limited
City of London,On Street Parking,Supplies  and  Services,Communications  and  Computing,Built Environment,45233,RT2608669,4567.5,Yunex Limited
City of London,CL and BHE(City Fund) Estate,Premises,Repairs and Maintenance,City Surveyors,45233,RT2608670,10673.29,Sykes & Son Ltd
City of London,Port and Launches,Employees,Indirect Employee Expenses,Markets & Consumer Ptn,45233,RT2608673,1200,Sea Fish Industry Authority
City of London,Innovation & Growth,Supplies  and  Services,Fees  and  Services,Innovation & Growth,45233,RT2608676,20000,Smart Data Foundry Limited
City of London,CO&FO Division,Supplies  and  Services,"Equipment, Furniture  and  Materials",Barbican Centre,45233,RT2608717,977.5,Customworks Ltd
City of London,COL Business Improvement Districts,Supplies  and  Services,Fees  and  Services,Built Environment,45233,RT2608721,662.5,Central London Alliance CIC
City of London,Barbican Own Events,Supplies  and  Services,Fees  and  Services,Barbican Centre,45233,RT2608742,550,Rebekah Spencer
City of London,Central Income & Expenditure,Supplies  and  Services,Fees  and  Services,Chamberlains,45233,RT2608748,16601.62,Heywood Limited
City of London,Central Income & Expenditure,Supplies  and  Services,Fees  and  Services,Chamberlains,45233,RT2608748,6534.75,Heywood Limited
City of London,Central Income & Expenditure,Supplies  and  Services,Fees  and  Services,Chamberlains,45233,RT2608748,882.19,Heywood Limited
City of London,Central Income & Expenditure,Supplies  and  Services,Fees  and  Services,Chamberlains,45233,RT2608748,746,Heywood Limited
City of London,Central Income & Expenditure,Supplies  and  Services,Fees  and  Services,Chamberlains,45233,RT2608748,507,Heywood Limited
City of London,Central Income & Expenditure,Supplies  and  Services,Fees  and  Services,Chamberlains,45233,RT2608748,500,Heywood Limited
City of London,Central Income & Expenditure,Supplies  and  Services,Fees  and  Services,Chamberlains,45233,RT2608748,103.69,Heywood Limited
City of London,Central Income & Expenditure,Supplies  and  Services,Fees  and  Services,Chamberlains,45233,RT2608748,60.52,Heywood Limited
City of London,Central Income & Expenditure,Supplies  and  Services,Fees  and  Services,Chamberlains,45233,RT2608748,51.85,Heywood Limited
City of London,Central Criminal Court (CF),Premises,Repairs and Maintenance,City Surveyors,45233,RT2608757,27224.06,Sykes & Son Ltd
City of London,CO&FO Division,Supplies  and  Services,"Equipment, Furniture  and  Materials",Barbican Centre,45233,RT2608761,3451.44,Powder Design Ltd
City of London,Visitor Services and City Information Centre,Supplies  and  Services,Expenses,Destination City,45233,RT2608772,1304.52,The Original London Sightseeing Tour Ltd
City of London,Barbican Own Events,Supplies  and  Services,Fees  and  Services,Barbican Centre,45233,RT2608797,10000,Askonas Holt Limited
City of London,National Lead Force,Supplies  and  Services,Fees  and  Services,City of London Police,45233,RT2608822,35000,National CRC Group Limited
City of London,Local Policing,Supplies  and  Services,"Equipment, Furniture  and  Materials",City of London Police,45233,RT2608865,276,Tactical Kit Limited
City of London,Local Policing,Supplies  and  Services,"Equipment, Furniture  and  Materials",City of London Police,45233,RT2608865,8.33,Tactical Kit Limited
City of London,Local Policing,Supplies  and  Services,"Equipment, Furniture  and  Materials",City of London Police,45233,RT2608865,483,Tactical Kit Limited
City of London,Local Policing,Supplies  and  Services,"Equipment, Furniture  and  Materials",City of London Police,45233,RT2608865,133.3,Tactical Kit Limited
City of London,Local Policing,Supplies  and  Services,"Equipment, Furniture  and  Materials",City of London Police,45233,RT2608865,49.9,Tactical Kit Limited
City of London,Cemetery and Crematorium,Supplies  and  Services,"Equipment, Furniture  and  Materials",Open Spaces,45233,RT2608879,560,Teleshore UK Limited
City of London,Cemetery and Crematorium,Supplies  and  Services,"Equipment, Furniture  and  Materials",Open Spaces,45233,RT2608879,80,Teleshore UK Limited
City of London,Programming Division,Supplies  and  Services,Fees  and  Services,Barbican Centre,45233,RT2608891,718.81,Dogwoof Ltd
City of London,Adult and Community Learning,Supplies  and  Services,Fees  and  Services,DCCS Adult Services,45233,RT2608916,10200,Mark Sargeant 
City of London,On Street Parking,Third Party Payments,Private Contractors,Built Environment,45233,RT2608937,960.84,Marston (Holdings) Limited
City of London,On Street Parking,Third Party Payments,Private Contractors,Built Environment,45233,RT2608939,142521.64,Marston (Holdings) Limited
City of London,CO&FO Division,Supplies  and  Services,"Equipment, Furniture  and  Materials",Barbican Centre,45233,RT2608942,606.63,Matthew Clark Bibendum Limited 
City of London,CL and BHE(City Fund) Estate,Premises,Energy costs,City Surveyors,45233,RT2608946,1512.97,NPower Business 
City of London,Climate Action (CF),Supplies  and  Services,Fees  and  Services,City Surveyors,45233,RT2608948,8249.54,Beveridge Associates Partnership Limited
City of London,CO&FO Division,Supplies  and  Services,"Equipment, Furniture  and  Materials",Barbican Centre,45233,RT2608990,1339.1,The Watercress Company Limited T/A The Wasabi Company
City of London,National Lead Force,Transport,Contract Hire and Operating Leases,City of London Police,45233,RT2609027,1076.25,Enterprise Rent A Car UK Limited
City of London,CO&FO Division,Supplies  and  Services,Fees  and  Services,Barbican Centre,45233,RT2609052,353.7,Inntel Limited
City of London,CO&FO Division,Supplies  and  Services,Fees  and  Services,Barbican Centre,45233,RT2609052,330,Inntel Limited
City of London,National Lead Force,Supplies  and  Services,Fees  and  Services,City of London Police,45233,RT2609055,995,REDACTED PERSONAL DATA
City of London,Innovation & Growth,Supplies  and  Services,Fees  and  Services,Innovation & Growth,45233,RT2609057,900,The HVM Group Ltd
City of London,Barbican Own Events,Supplies  and  Services,Fees  and  Services,Barbican Centre,45233,RT2609087,1000,Gareth Evans 
City of London,CO&FO Division,Supplies  and  Services,"Equipment, Furniture  and  Materials",Barbican Centre,45233,RT2609089,1651.31,The Drinks Club Ltd
City of London,Community Safety Team,Supplies  and  Services,Fees  and  Services,DCCS Fam & Young People,45233,RT2609106,1750,G2V Recruitment Group Limited
City of London,Creative Learning Division,Supplies  and  Services,Fees  and  Services,Barbican Centre,45233,RT2609108,9000,George Ackerley
City of London,Barbican Own Events,Supplies  and  Services,Fees  and  Services,Barbican Centre,45233,RT2609114,24000,Serious Events Ltd 
City of London,Barbican Own Events,Supplies  and  Services,Fees  and  Services,Barbican Centre,45233,RT2609115,7300.28,Serious Events Ltd 
City of London,Barbican Own Events,Supplies  and  Services,Fees  and  Services,Barbican Centre,45233,RT2609115,77.19,Serious Events Ltd 
City of London,Visitor Services and City Information Centre,Supplies  and  Services,Fees  and  Services,Destination City,45233,RT2609315,1015,Helen Dawson Producing and Event Management
City of London,CO&FO Division,Supplies  and  Services,Fees  and  Services,Barbican Centre,45233,RT2609326,1071.36,Brief To Event Solutions Limited
City of London,CO&FO Division,Supplies  and  Services,Fees  and  Services,Barbican Centre,45233,RT2609326,1052.4,Brief To Event Solutions Limited
City of London,New Spitalfields Market - All Divisions,Premises,Water Services,Spitalfields Market,45233,RT2609332,1653.19,Anglian Water Business (National) Limited 
City of London,Walbrook Wharf,Premises,Water Services,City Surveyors,45233,RT2609333,852.2,Anglian Water Business (National) Limited 
City of London,Corporate Services,Employees,Indirect Employee Expenses,City of London Police,45233,RT2609421,750,REDACTED PERSONAL DATA
City of London,York Way Estate,Premises,Repairs and Maintenance,DCCS Housing,45233,RT2609427,628,Guardian Consultancy Services Ltd
City of London,Specialist Operations,Supplies  and  Services,Fees  and  Services,City of London Police,45233,RT2609429,725,National Crime Agency 
City of London,Barbican Own Events,Supplies  and  Services,Expenses,Barbican Centre,45236,74007003308910005397410,444.47,Barbican (Searcys)
City of London,Barbican Own Events,Supplies  and  Services,Expenses,Barbican Centre,45236,74007003308910005397410,66.64,Barbican (Searcys)
City of London,Central Criminal Court (CF),Supplies  and  Services,"Clothes, Uniform  and  Laundry",Central Criminal Court,45236,74163613307563053086679,916.67,Graham Browne Bespoke Tai
City of London,COL Business Improvement Districts,Supplies  and  Services,Advertising/Miscellaneous expenses,Built Environment,45236,74208473307000013462753,833.33,Dmn/Balfouratbowwineva
City of London,Barbican Own Events,Transport,Public Transport,Barbican Centre,45236,74255183307343136477754,582.94,Ryanair Dac 0000000oke33g
City of London,Barbican Own Events,Transport,Public Transport,Barbican Centre,45236,74255183307343136513566,623.24,Ryanair Dac 0000000fi4pkm
City of London,Local Policing,Third Party Payments,Other Agencies,City of London Police,45236,74830503309295355108885,833.33,Travelodge Gb0000
City of London,Corporate Services,Premises,Water Services,City of London Police,45236,RT2460123,502.71,Castle Water Ltd
City of London,Corporate Services,Premises,Water Services,City of London Police,45236,RT2527456,937.95,Castle Water Ltd
City of London,Corporate Services,Premises,Water Services,City of London Police,45236,RT2559654,2157.78,Castle Water Ltd
City of London,Central Balance Sheet,Tangible Fixed Asset,Capital Outlay,City Surveyors,45236,RT2594625,1000,BPTW LLP
City of London,Central Criminal Court (CF),Supplies  and  Services,"Clothes, Uniform  and  Laundry",Central Criminal Court,45236,RT2596500,956.7,Arco Limited
City of London,Walbrook Wharf,Premises,Repairs and Maintenance,City Surveyors,45236,RT2598619,-850,Manchett Group Limited
City of London,Walbrook Wharf,Premises,Repairs and Maintenance,City Surveyors,45236,RT2598622,850,Manchett Group Limited
City of London,Corporate Services,Employees,Indirect Employee Expenses,City of London Police,45236,RT2598751,-1725.5,College of Policing Ltd
City of London,Corporate Services,Employees,Indirect Employee Expenses,City of London Police,45236,RT2598751,4021,College of Policing Ltd
City of London,Central Criminal Court (CF),Employees,Direct Employee Expenses,Central Criminal Court,45236,RT2602746,860,CBW Staffing Solutions Ltd
City of London,London Metropolitan Archives,Premises,Repairs and Maintenance,City Surveyors,45236,RT2603038,6515.24,CBRE Managed Services Limited 
City of London,Walbrook Wharf,Premises,Repairs and Maintenance,City Surveyors,45236,RT2603038,6199.81,CBRE Managed Services Limited 
City of London,Walbrook Wharf,Premises,Repairs and Maintenance,City Surveyors,45236,RT2603038,267.63,CBRE Managed Services Limited 
City of London,Central Balance Sheet,Tangible Fixed Asset,Capital Outlay,City Surveyors,45236,RT2604576,2000,BPTW LLP
City of London,Public Conveniences,Supplies  and  Services,Fees  and  Services,Built Environment,45236,RT2604695,1551.12,Saba Park Services UK Ltd 
City of London,Cost Of Collection,Supplies  and  Services,"Printing, Stationery  and  General Office Exps",Chamberlains,45236,RT2604737,538.44,DSI Billing Services Limited
City of London,Visitor Services and City Information Centre,Supplies  and  Services,Fees  and  Services,Innovation & Growth,45236,RT2604742,6000,Rosendale Partnerships Limited
City of London,Central Balance Sheet,Tangible Fixed Asset,Capital Outlay,DCCS Housing,45236,RT2604761,263232.64,TSG Building Services PLC
City of London,Mayors And City Of London Court,Premises,Repairs and Maintenance,City Surveyors,45236,RT2604915,3943,Wates Property Services Limited 
