Body,Division of Service,Purpose of Expenditure,Merchant Category,Department,Payment Date,Transaction Code,Net Amount,Supplier Name
City of London,Buildings Division,Premises,Repairs and Maintenance,City Surveyors,45268,RT2618639,93.08,Amalgamated Lifts Limited
City of London,Buildings Division,Premises,Repairs and Maintenance,City Surveyors,45268,RT2618639,93.08,Amalgamated Lifts Limited
City of London,Buildings Division,Premises,Repairs and Maintenance,City Surveyors,45268,RT2618639,93.08,Amalgamated Lifts Limited
City of London,Buildings Division,Premises,Repairs and Maintenance,City Surveyors,45268,RT2618639,93.08,Amalgamated Lifts Limited
City of London,Buildings Division,Premises,Repairs and Maintenance,City Surveyors,45268,RT2618639,93.08,Amalgamated Lifts Limited
City of London,Buildings Division,Premises,Repairs and Maintenance,City Surveyors,45268,RT2618639,93.08,Amalgamated Lifts Limited
City of London,Buildings Division,Premises,Repairs and Maintenance,City Surveyors,45268,RT2618639,93.08,Amalgamated Lifts Limited
City of London,Buildings Division,Premises,Repairs and Maintenance,City Surveyors,45268,RT2618639,83.55,Amalgamated Lifts Limited
City of London,Buildings Division,Premises,Repairs and Maintenance,City Surveyors,45268,RT2618639,83.55,Amalgamated Lifts Limited
City of London,Buildings Division,Premises,Repairs and Maintenance,City Surveyors,45268,RT2618639,83.55,Amalgamated Lifts Limited
City of London,Buildings Division,Premises,Repairs and Maintenance,City Surveyors,45268,RT2618639,34.43,Amalgamated Lifts Limited
City of London,Buildings Division,Premises,Repairs and Maintenance,City Surveyors,45268,RT2618639,34.43,Amalgamated Lifts Limited
City of London,Buildings Division,Premises,Repairs and Maintenance,City Surveyors,45268,RT2618639,34.43,Amalgamated Lifts Limited
City of London,Buildings Division,Premises,Repairs and Maintenance,City Surveyors,45268,RT2618639,34.43,Amalgamated Lifts Limited
City of London,Buildings Division,Premises,Repairs and Maintenance,City Surveyors,45268,RT2618639,34.43,Amalgamated Lifts Limited
City of London,Buildings Division,Premises,Repairs and Maintenance,City Surveyors,45268,RT2618639,34.43,Amalgamated Lifts Limited
City of London,Buildings Division,Premises,Repairs and Maintenance,City Surveyors,45268,RT2618639,34.43,Amalgamated Lifts Limited
City of London,Buildings Division,Premises,Repairs and Maintenance,City Surveyors,45268,RT2618639,34.43,Amalgamated Lifts Limited
City of London,Buildings Division,Premises,Repairs and Maintenance,City Surveyors,45268,RT2618639,34.43,Amalgamated Lifts Limited
City of London,Buildings Division,Premises,Repairs and Maintenance,City Surveyors,45268,RT2618639,34.43,Amalgamated Lifts Limited
City of London,Buildings Division,Premises,Repairs and Maintenance,City Surveyors,45268,RT2618639,-0.15,Amalgamated Lifts Limited
City of London,Coroner,Supplies  and  Services,Fees  and  Services,Built Environment,45268,RT2618667,2700,Cronin Limited
City of London,CL and BHE(City Fund) Estate,Premises,Energy costs,City Surveyors,45268,RT2618736,1985.7,Pozitive Energy Ltd
City of London,CL and BHE(City Fund) Estate,Premises,Energy costs,City Surveyors,45268,RT2618738,1866.07,Pozitive Energy Ltd
City of London,Child Social Care,Third Party Payments,Other Agencies,DCCS Fam & Young People,45268,RT2618779,10825.5,Clockwise & Care Limited
City of London,Asylum Seekers Services,Third Party Payments,Other Agencies,DCCS Fam & Young People,45268,RT2618781,4207.01,Eleven D's Ltd
City of London,Asylum Seekers Services,Third Party Payments,Other Agencies,DCCS Fam & Young People,45268,RT2618782,5653.68,Beam Inc Ltd
City of London,Asylum Seekers Services,Third Party Payments,Other Agencies,DCCS Fam & Young People,45268,RT2618784,1756.29,Growhaus Ltd
City of London,Child Social Care,Third Party Payments,Other Agencies,DCCS Fam & Young People,45268,RT2618785,1584.99,Growhaus Ltd
City of London,Asylum Seekers Services,Third Party Payments,Other Agencies,DCCS Fam & Young People,45268,RT2618793,1756.29,Growhaus Ltd
City of London,Asylum Seekers Services,Third Party Payments,Other Agencies,DCCS Fam & Young People,45268,RT2618794,1756.29,Growhaus Ltd
City of London,Asylum Seekers Services,Third Party Payments,Other Agencies,DCCS Fam & Young People,45268,RT2618795,2079.81,Growhaus Ltd
City of London,CO&FO Division,Supplies  and  Services,Grants  and  Subscriptions,Barbican Centre,45268,RT2618820,4983.55,Meritex International Freight Services Ltd
City of London,CO&FO Division,Supplies  and  Services,Grants  and  Subscriptions,Barbican Centre,45268,RT2618839,1972.1,Meritex International Freight Services Ltd
City of London,Audience's Division,Supplies  and  Services,Fees  and  Services,Barbican Centre,45268,RT2618849,1255,Words And Photos Ltd
City of London,Audience's Division,Supplies  and  Services,Fees  and  Services,Barbican Centre,45268,RT2618849,1255,Words And Photos Ltd
City of London,CO&FO Division,Supplies  and  Services,Communications  and  Computing,Barbican Centre,45268,RT2618925,1593.68,Redpalm Technology Services Ltd
City of London,Innovation & Growth,Supplies  and  Services,Fees  and  Services,Innovation & Growth,45271,24011343342000028202180,49.75,Foreign Exchange Fee
City of London,Innovation & Growth,Supplies  and  Services,Expenses,Innovation & Growth,45271,24011343342000028202180,1809.27,Dukes Grocery
City of London,Innovation & Growth,Supplies  and  Services,Expenses,Innovation & Growth,45271,24207853343176201305726,1196.08,Aretskys Patroon
City of London,Innovation & Growth,Supplies  and  Services,Fees  and  Services,Innovation & Growth,45271,24207853343176201305726,32.89,Foreign Exchange Fee
City of London,Programming Division,Supplies  and  Services,Grants  and  Subscriptions,Barbican Centre,45271,24707803344030105333632,736,International Society For
City of London,Programming Division,Supplies  and  Services,Fees  and  Services,Barbican Centre,45271,24707803344030105333632,20.24,Foreign Exchange Fee
City of London,National Lead Force,Supplies  and  Services,Expenses,City of London Police,45271,24755423342263423310988,673.3,Hotel Lexen Newhall
City of London,National Lead Force,Supplies  and  Services,Fees  and  Services,City of London Police,45271,24755423342263423310988,18.52,Foreign Exchange Fee
City of London,National Lead Force,Third Party Payments,Other Agencies,City of London Police,45271,24755423342263423311002,673.3,Hotel Lexen Newhall
City of London,National Lead Force,Supplies  and  Services,Fees  and  Services,City of London Police,45271,24755423342263423311002,18.52,Foreign Exchange Fee
City of London,Innovation & Growth,Supplies  and  Services,Expenses,Innovation & Growth,45271,24906043342041600097733,704.19,Four Seasons Edge
City of London,Innovation & Growth,Supplies  and  Services,Fees  and  Services,Innovation & Growth,45271,24906043342041600097733,19.37,Foreign Exchange Fee
City of London,Asylum Seekers Services,Third Party Payments,Other Agencies,DCCS Housing,45271,74007053343920004752228,594.16,City Of London Corpora
City of London,CO&FO Division,Supplies  and  Services,"Equipment, Furniture  and  Materials",Barbican Centre,45271,74208473343000012249587,527.23,Cirrus Research
City of London,Homelessness,Third Party Payments,Other Agencies,DCCS Fam & Young People,45271,74830503342298114755102,769.1099999999999,Travelodge Gb0000
City of London,Isledon House Estate,Premises,Rates,DCCS Housing,45271,RT2545227,206,London Borough of Islington
City of London,York Way Estate,Premises,Rates,DCCS Housing,45271,RT2548631,302,London Borough of Islington
City of London,Holloway Estate,Premises,Rates,DCCS Housing,45271,RT2554447,549,London Borough of Islington
City of London,York Way Estate,Premises,Rates,DCCS Housing,45271,RT2554448,351,London Borough of Islington
City of London,CL and BHE(City Fund) Estate,Premises,Rates,City Surveyors,45271,RT2554474,6065,London Borough of Islington
City of London,CL and BHE(City Fund) Estate,Premises,Rates,City Surveyors,45271,RT2554483,1690,London Borough of Islington
City of London,London Metropolitan Archives,Premises,Rates,Town Clerks,45271,RT2554484,37240,London Borough of Islington
City of London,City Records Services,Premises,Rates,Town Clerks,45271,RT2554484,15960,London Borough of Islington
City of London,Holloway Estate,Premises,Rates,DCCS Housing,45271,RT2554486,489,London Borough of Islington
City of London,CL and BHE(City Fund) Estate,Premises,Rates,City Surveyors,45271,RT2554508,674,London Borough of Islington
City of London,CL and BHE(City Fund) Estate,Premises,Rates,City Surveyors,45271,RT2554510,4256,London Borough of Islington
City of London,CL and BHE(City Fund) Estate,Premises,Rates,City Surveyors,45271,RT2554513,210,London Borough of Islington
City of London,York Way Estate,Premises,Rates,DCCS Housing,45271,RT2554515,299,London Borough of Islington
City of London,CL and BHE(City Fund) Estate,Premises,Rates,City Surveyors,45271,RT2554534,1110,London Borough of Islington
City of London,Central Management of CHL,Third Party Payments,Joint Authorities,Chamberlains,45271,RT2554950,454230,Museum of London
City of London,Central Balance Sheet,Tangible Fixed Asset,Capital Outlay,City Surveyors,45271,RT2594297,4484.4,Watts Group Limited 
City of London,Central Balance Sheet,Tangible Fixed Asset,Capital Outlay,City Surveyors,45271,RT2601629,4484.4,Watts Group Limited 
City of London,Human Resources Division,Supplies  and  Services,Fees  and  Services,Barbican Centre,45271,RT2604135,1600,Scope 
City of London,Adult Social Care,Third Party Payments,Other Local Authorities,DCCS Adult Services,45271,RT2604850,28875,London Borough of Hackney
City of London,Central Balance Sheet,Tangible Fixed Asset,Capital Outlay,City Surveyors,45271,RT2610311,4484.4,Watts Group Limited 
City of London,Windsor House,Premises,Cleaning and Domestic Supplies,DCCS Housing,45271,RT2610327,600,Alert Pest Control LLP
City of London,Windsor House,Premises,Cleaning and Domestic Supplies,DCCS Housing,45271,RT2610327,600,Alert Pest Control LLP
City of London,Windsor House,Premises,Cleaning and Domestic Supplies,DCCS Housing,45271,RT2610327,600,Alert Pest Control LLP
City of London,Windsor House,Premises,Cleaning and Domestic Supplies,DCCS Housing,45271,RT2610327,600,Alert Pest Control LLP
City of London,National Lead Force,Transport,Contract Hire and Operating Leases,City of London Police,45271,RT2612501,832.12,Enterprise Rent A Car UK Limited
City of London,National Lead Force,Transport,Contract Hire and Operating Leases,City of London Police,45271,RT2612505,765.43,Enterprise Rent A Car UK Limited
City of London,National Lead Force,Transport,Contract Hire and Operating Leases,City of London Police,45271,RT2612505,552.33,Enterprise Rent A Car UK Limited
City of London,National Lead Force,Transport,Contract Hire and Operating Leases,City of London Police,45271,RT2612513,749.84,Enterprise Rent A Car UK Limited
City of London,National Lead Force,Transport,Contract Hire and Operating Leases,City of London Police,45271,RT2612528,543.2,Enterprise Rent A Car UK Limited
City of London,Central Balance Sheet,Tangible Fixed Asset,Capital Outlay,Built Environment,45271,RT2612959,8386.44,F M Conway Ltd
City of London,Barbican and Community Libraries,Supplies  and  Services,Communications  and  Computing,DCCS Libraries,45271,RT2612993,1379.4,CitySprint (UK) Ltd
City of London,Buildings Division,Premises,Repairs and Maintenance,Barbican Centre,45271,RT2613084,6326.25,ZG Lighting (UK) Limited 
City of London,Golden Lane Estate,Premises,Repairs and Maintenance,DCCS Housing,45271,RT2613245,646.03,Amalgamated Ltd
City of London,Avondale Square Estate,Premises,Repairs and Maintenance,DCCS Housing,45271,RT2613532,281.55,Amalgamated Ltd
City of London,Avondale Square Estate,Premises,Repairs and Maintenance,DCCS Housing,45271,RT2613532,186.14,Amalgamated Ltd
City of London,Avondale Square Estate,Premises,Repairs and Maintenance,DCCS Housing,45271,RT2613532,155.5,Amalgamated Ltd
City of London,Avondale Square Estate,Premises,Repairs and Maintenance,DCCS Housing,45271,RT2613532,150.76,Amalgamated Ltd
City of London,Avondale Square Estate,Premises,Repairs and Maintenance,DCCS Housing,45271,RT2613532,150.26,Amalgamated Ltd
City of London,Avondale Square Estate,Premises,Repairs and Maintenance,DCCS Housing,45271,RT2613532,139.28,Amalgamated Ltd
City of London,Avondale Square Estate,Premises,Repairs and Maintenance,DCCS Housing,45271,RT2613532,137.78,Amalgamated Ltd
City of London,Avondale Square Estate,Premises,Repairs and Maintenance,DCCS Housing,45271,RT2613532,131.47,Amalgamated Ltd
City of London,Avondale Square Estate,Premises,Repairs and Maintenance,DCCS Housing,45271,RT2613532,117.44,Amalgamated Ltd
City of London,Avondale Square Estate,Premises,Repairs and Maintenance,DCCS Housing,45271,RT2613532,117.13,Amalgamated Ltd
City of London,Avondale Square Estate,Premises,Repairs and Maintenance,DCCS Housing,45271,RT2613532,99.49,Amalgamated Ltd
City of London,Avondale Square Estate,Premises,Repairs and Maintenance,DCCS Housing,45271,RT2613532,98.5,Amalgamated Ltd
City of London,Avondale Square Estate,Premises,Repairs and Maintenance,DCCS Housing,45271,RT2613532,82.5,Amalgamated Ltd
City of London,Avondale Square Estate,Premises,Repairs and Maintenance,DCCS Housing,45271,RT2613532,52.98,Amalgamated Ltd
City of London,Avondale Square Estate,Premises,Repairs and Maintenance,DCCS Housing,45271,RT2613532,29.08,Amalgamated Ltd
City of London,Avondale Square Estate,Premises,Repairs and Maintenance,DCCS Housing,45271,RT2613532,17.91,Amalgamated Ltd
City of London,Avondale Square Estate,Premises,Repairs and Maintenance,DCCS Housing,45271,RT2613532,3.62,Amalgamated Ltd
City of London,Resilience,Supplies  and  Services,Fees  and  Services,Town Clerks,45271,RT2615508,2000,Castellan Solutions Limited
City of London,Adult Social Care,Supplies  and  Services,Fees  and  Services,DCCS Adult Services,45271,RT2615515,600,Venn Group Limited
City of London,Adult Social Care,Supplies  and  Services,Communications  and  Computing,DCCS Adult Services,45271,RT2615517,1500,Venn Group Limited
City of London,Guildhall Art Gallery,Premises,Repairs and Maintenance,City Surveyors,45271,RT2615524,6169.79,Wates Property Services Limited 
City of London,Guildhall Art Gallery,Premises,Repairs and Maintenance,City Surveyors,45271,RT2615524,2382.01,Wates Property Services Limited 
City of London,Adult and Community Learning,Employees,Indirect Employee Expenses,DCCS Adult Services,45271,RT2615537,959,Paul Neve T/A QualFish Training
City of London,Highways,Premises,Repairs and Maintenance,Built Environment,45271,RT2615542,1468.26,F M Conway Ltd
City of London,Rechargeable Works (Planning/ENV),Premises,Repairs and Maintenance,Built Environment,45271,RT2615544,2726.63,F M Conway Ltd
City of London,Highways,Premises,Repairs and Maintenance,Built Environment,45271,RT2615546,1583.1,F M Conway Ltd
City of London,Corporate Services,Supplies  and  Services,"Equipment, Furniture  and  Materials",City of London Police,45271,RT2615592,1105,Posturite Limited 
City of London,Highways,Premises,Repairs and Maintenance,Built Environment,45271,RT2615660,3506.87,F M Conway Ltd
City of London,Highways,Premises,Repairs and Maintenance,Built Environment,45271,RT2615661,3933,F M Conway Ltd
City of London,Highways,Premises,Repairs and Maintenance,Built Environment,45271,RT2615664,24410.74,F M Conway Ltd
City of London,Rechargeable Works (Planning/ENV),Premises,Repairs and Maintenance,Built Environment,45271,RT2615667,2498.42,F M Conway Ltd
City of London,Central Balance Sheet,Tangible Fixed Asset,Capital Outlay,Built Environment,45271,RT2615703,43161.25,F M Conway Ltd
City of London,Central Balance Sheet,Tangible Fixed Asset,Capital Outlay,Built Environment,45271,RT2615704,34500,F M Conway Ltd
City of London,Rechargeable Works (Planning/ENV),Premises,Repairs and Maintenance,Built Environment,45271,RT2615707,1305.86,F M Conway Ltd
City of London,Rechargeable Works (Planning/ENV),Premises,Repairs and Maintenance,Built Environment,45271,RT2615708,3609.55,F M Conway Ltd
City of London,Central Balance Sheet,Tangible Fixed Asset,Capital Outlay,Built Environment,45271,RT2615722,26998.61,F M Conway Ltd
City of London,National Lead Force,Supplies  and  Services,Fees  and  Services,City of London Police,45271,RT2615723,57015.2,Reed Specialist Recruitment Ltd
City of London,Programming Division,Supplies  and  Services,Fees  and  Services,Barbican Centre,45271,RT2615739,802.14,A24 International LLC
City of London,Innovation & Growth,Employees,Indirect Employee Expenses,Chief Operating Officer,45271,RT2615770,1402,Peoplescout Limited 
City of London,National Lead Force,Supplies  and  Services,Communications  and  Computing,City of London Police,45271,RT2615807,1020,Pure Data Solutions Limited
City of London,National Lead Force,Supplies  and  Services,Communications  and  Computing,City of London Police,45271,RT2615807,580.8,Pure Data Solutions Limited
City of London,CO&FO Division,Supplies  and  Services,"Equipment, Furniture  and  Materials",Barbican Centre,45271,RT2615903,1805.4,Boutinot Ltd
City of London,CL and BHE(City Fund) Estate,Supplies  and  Services,Fees  and  Services,City Surveyors,45271,RT2615972,14932.08,ISS Mediclean Limited
City of London,CL and BHE(City Fund) Estate,Supplies  and  Services,Fees  and  Services,City Surveyors,45271,RT2615972,540,ISS Mediclean Limited
City of London,CL and BHE(City Fund) Estate,Supplies  and  Services,Fees  and  Services,City Surveyors,45271,RT2615972,540,ISS Mediclean Limited
City of London,CL and BHE(City Fund) Estate,Supplies  and  Services,Fees  and  Services,City Surveyors,45271,RT2615972,35,ISS Mediclean Limited
City of London,CL and BHE(City Fund) Estate,Supplies  and  Services,Fees  and  Services,City Surveyors,45271,RT2615972,35,ISS Mediclean Limited
City of London,CL and BHE(City Fund) Estate,Supplies  and  Services,Fees  and  Services,City Surveyors,45271,RT2615972,35,ISS Mediclean Limited
City of London,CL and BHE(City Fund) Estate,Supplies  and  Services,Fees  and  Services,City Surveyors,45271,RT2615973,14450.4,ISS Mediclean Limited
City of London,CL and BHE(City Fund) Estate,Supplies  and  Services,Fees  and  Services,City Surveyors,45271,RT2615973,526.5,ISS Mediclean Limited
City of London,CL and BHE(City Fund) Estate,Supplies  and  Services,Fees  and  Services,City Surveyors,45271,RT2615973,526.5,ISS Mediclean Limited
City of London,CL and BHE(City Fund) Estate,Supplies  and  Services,Fees  and  Services,City Surveyors,45271,RT2615973,35,ISS Mediclean Limited
City of London,Central Balance Sheet,Tangible Fixed Asset,Capital Outlay,DCCS Housing,45271,RT2616549,719834,Higgins Partnerships 1961 Plc
City of London,Barbican and Community Libraries,Supplies  and  Services,Books,DCCS Libraries,45271,RT2616623,446.78,Blissett Bookbinders 
City of London,Barbican and Community Libraries,Supplies  and  Services,Books,DCCS Libraries,45271,RT2616623,135.75,Blissett Bookbinders 
City of London,CL and BHE(City Fund) Estate,Premises,Repairs and Maintenance,City Surveyors,45271,RT2616754,7277.16,CBRE Managed Services Limited 
City of London,CL and BHE(City Fund) Estate,Premises,Repairs and Maintenance,City Surveyors,45271,RT2616754,4339.63,CBRE Managed Services Limited 
City of London,CL and BHE(City Fund) Estate,Premises,Repairs and Maintenance,City Surveyors,45271,RT2616754,3577.82,CBRE Managed Services Limited 
City of London,CL and BHE(City Fund) Estate,Premises,Repairs and Maintenance,City Surveyors,45271,RT2616754,3038.87,CBRE Managed Services Limited 
City of London,CL and BHE(City Fund) Estate,Premises,Repairs and Maintenance,City Surveyors,45271,RT2616754,2874.51,CBRE Managed Services Limited 
City of London,CL and BHE(City Fund) Estate,Premises,Repairs and Maintenance,City Surveyors,45271,RT2616754,2143.29,CBRE Managed Services Limited 
City of London,CL and BHE(City Fund) Estate,Premises,Repairs and Maintenance,City Surveyors,45271,RT2616754,1881.26,CBRE Managed Services Limited 
City of London,CL and BHE(City Fund) Estate,Premises,Repairs and Maintenance,City Surveyors,45271,RT2616754,1676.29,CBRE Managed Services Limited 
City of London,Central Balance Sheet,Tangible Fixed Asset,Capital Outlay,City Surveyors,45271,RT2617147,4235,Bloom Procurement Services Ltd 
City of London,Service Charge Account,Premises,Repairs and Maintenance,DCCS Barbican Estate,45271,RT2617200,4990,DB Site Services (UK) Ltd 
City of London,Service Charge Account,Premises,Repairs and Maintenance,DCCS Barbican Estate,45271,RT2617201,750,DB Site Services (UK) Ltd 
City of London,Middlesex Street Estate,Premises,Repairs and Maintenance,DCCS Housing,45271,RT2617202,2153.77,Abbott Property Solutions Ltd
City of London,Middlesex Street Estate,Premises,Repairs and Maintenance,DCCS Housing,45271,RT2617203,1367.5,Abbott Property Solutions Ltd
City of London,Buildings Division,Employees,Direct Employee Expenses,Barbican Centre,45271,RT2617316,1886.45,CBW Staffing Solutions Ltd
City of London,Street Cleansing,Third Party Payments,Private Contractors,Built Environment,45271,RT2617340,83195.6,Veolia ES (UK) Limited 
City of London,Street Cleansing,Third Party Payments,Private Contractors,Built Environment,45271,RT2617340,82900.76,Veolia ES (UK) Limited 
City of London,Street Cleansing,Third Party Payments,Private Contractors,Built Environment,45271,RT2617340,71972.9,Veolia ES (UK) Limited 
City of London,Street Cleansing,Third Party Payments,Private Contractors,Built Environment,45271,RT2617340,67273.87,Veolia ES (UK) Limited 
City of London,Waste Collection,Third Party Payments,Private Contractors,Built Environment,45271,RT2617340,53952.69,Veolia ES (UK) Limited 
City of London,Waste Collection,Third Party Payments,Private Contractors,Built Environment,45271,RT2617340,43992.78,Veolia ES (UK) Limited 
City of London,Waste Collection,Third Party Payments,Private Contractors,Built Environment,45271,RT2617340,29516.44,Veolia ES (UK) Limited 
City of London,Street Cleansing,Third Party Payments,Private Contractors,Built Environment,45271,RT2617340,16789.49,Veolia ES (UK) Limited 
City of London,Street Cleansing,Third Party Payments,Private Contractors,Built Environment,45271,RT2617340,16533.79,Veolia ES (UK) Limited 
City of London,Street Cleansing,Third Party Payments,Private Contractors,Built Environment,45271,RT2617340,13525.56,Veolia ES (UK) Limited 
City of London,Street Cleansing,Third Party Payments,Private Contractors,Built Environment,45271,RT2617340,11660.45,Veolia ES (UK) Limited 
City of London,Waste Collection,Third Party Payments,Private Contractors,Built Environment,45271,RT2617340,9891.79,Veolia ES (UK) Limited 
City of London,Street Cleansing,Third Party Payments,Private Contractors,Built Environment,45271,RT2617340,7745.32,Veolia ES (UK) Limited 
City of London,Street Cleansing,Third Party Payments,Private Contractors,Built Environment,45271,RT2617340,7392.3,Veolia ES (UK) Limited 
City of London,Transport Organisation,Third Party Payments,Private Contractors,Built Environment,45271,RT2617340,6192.54,Veolia ES (UK) Limited 
City of London,Street Cleansing,Third Party Payments,Private Contractors,Built Environment,45271,RT2617340,6072.21,Veolia ES (UK) Limited 
City of London,Transport Organisation,Third Party Payments,Private Contractors,Built Environment,45271,RT2617340,5068.88,Veolia ES (UK) Limited 
City of London,Waste Collection,Third Party Payments,Private Contractors,Built Environment,45271,RT2617340,4833.53,Veolia ES (UK) Limited 
City of London,Street Cleansing,Third Party Payments,Private Contractors,Built Environment,45271,RT2617340,4273.46,Veolia ES (UK) Limited 
City of London,Waste Collection,Third Party Payments,Private Contractors,Built Environment,45271,RT2617340,4101.81,Veolia ES (UK) Limited 
City of London,Street Cleansing,Third Party Payments,Private Contractors,Built Environment,45271,RT2617340,3956.72,Veolia ES (UK) Limited 
City of London,Street Cleansing,Third Party Payments,Private Contractors,Built Environment,45271,RT2617340,3366.57,Veolia ES (UK) Limited 
City of London,Street Cleansing,Third Party Payments,Private Contractors,Built Environment,45271,RT2617340,2460.56,Veolia ES (UK) Limited 
City of London,Street Cleansing,Third Party Payments,Private Contractors,Built Environment,45271,RT2617340,2181.86,Veolia ES (UK) Limited 
City of London,Waste Collection,Third Party Payments,Private Contractors,Built Environment,45271,RT2617340,1025.45,Veolia ES (UK) Limited 
City of London,Waste Collection,Third Party Payments,Private Contractors,Built Environment,45271,RT2617340,172.53,Veolia ES (UK) Limited 
City of London,Street Cleansing,Third Party Payments,Private Contractors,Built Environment,45271,RT2617340,-1099.6,Veolia ES (UK) Limited 
City of London,Innovation & Growth,Supplies  and  Services,Expenses,Innovation & Growth,45271,RT2617563,3733.5,Seasoned Events Limited
City of London,Innovation & Growth,Supplies  and  Services,Expenses,Innovation & Growth,45271,RT2617563,124.45,Seasoned Events Limited
City of London,Asylum Seekers Services,Third Party Payments,Other Agencies,DCCS Fam & Young People,45271,RT2618161,1076.28,Jordan Xavier Ltd
City of London,Asylum Seekers Services,Third Party Payments,Other Agencies,DCCS Fam & Young People,45271,RT2618168,1464.61,Jordan Xavier Ltd
City of London,Asylum Seekers Services,Third Party Payments,Other Agencies,DCCS Fam & Young People,45271,RT2618169,535.71,Jordan Xavier Ltd
City of London,Asylum Seekers Services,Third Party Payments,Other Agencies,DCCS Fam & Young People,45271,RT2618170,1401.2,Jordan Xavier Ltd
City of London,Asylum Seekers Services,Third Party Payments,Other Agencies,DCCS Fam & Young People,45271,RT2618171,535.71,Jordan Xavier Ltd
City of London,Asylum Seekers Services,Third Party Payments,Other Agencies,DCCS Fam & Young People,45271,RT2618173,1865.65,Jordan Xavier Ltd
City of London,Asylum Seekers Services,Third Party Payments,Other Agencies,DCCS Fam & Young People,45271,RT2618174,535.71,Jordan Xavier Ltd
City of London,Asylum Seekers Services,Third Party Payments,Other Agencies,DCCS Fam & Young People,45271,RT2618175,996,Jordan Xavier Ltd
City of London,Asylum Seekers Services,Third Party Payments,Other Agencies,DCCS Fam & Young People,45271,RT2618176,535.71,Jordan Xavier Ltd
City of London,Landlords Services,Supplies  and  Services,Fees  and  Services,Comp & City Solicitor,45271,RT2618363,825,Howard Lederman 
City of London,Central Balance Sheet,Tangible Fixed Asset,Capital Outlay,City Surveyors,45271,RT2618409,645.5,Thomson Environmental Consultants Limited 
City of London,Central Balance Sheet,Tangible Fixed Asset,Capital Outlay,City Surveyors,45271,RT2618603,62689.09,Acclaim Contracts Limited
City of London,Central Criminal Court (CF),Premises,Repairs and Maintenance,City Surveyors,45271,RT2618633,106.35,Amalgamated Lifts Limited
City of London,Central Criminal Court (CF),Premises,Repairs and Maintenance,City Surveyors,45271,RT2618633,106.35,Amalgamated Lifts Limited
City of London,Central Criminal Court (CF),Premises,Repairs and Maintenance,City Surveyors,45271,RT2618633,106.35,Amalgamated Lifts Limited
City of London,Business Services Directorate,Premises,Repairs and Maintenance,City Surveyors,45271,RT2618633,106.35,Amalgamated Lifts Limited
City of London,Central Criminal Court (CF),Premises,Repairs and Maintenance,City Surveyors,45271,RT2618633,106.35,Amalgamated Lifts Limited
City of London,Business Services Directorate,Premises,Repairs and Maintenance,City Surveyors,45271,RT2618633,106.35,Amalgamated Lifts Limited
City of London,Central Criminal Court (CF),Premises,Repairs and Maintenance,City Surveyors,45271,RT2618633,96.83,Amalgamated Lifts Limited
City of London,Central Criminal Court (CF),Premises,Repairs and Maintenance,City Surveyors,45271,RT2618633,96.83,Amalgamated Lifts Limited
City of London,Business Services Directorate,Premises,Repairs and Maintenance,City Surveyors,45271,RT2618633,96.83,Amalgamated Lifts Limited
City of London,Central Criminal Court (CF),Premises,Repairs and Maintenance,City Surveyors,45271,RT2618633,96.83,Amalgamated Lifts Limited
City of London,Central Criminal Court (CF),Premises,Repairs and Maintenance,City Surveyors,45271,RT2618633,96.83,Amalgamated Lifts Limited
City of London,Central Criminal Court (CF),Premises,Repairs and Maintenance,City Surveyors,45271,RT2618633,96.83,Amalgamated Lifts Limited
City of London,Central Criminal Court (CF),Premises,Repairs and Maintenance,City Surveyors,45271,RT2618633,96.83,Amalgamated Lifts Limited
City of London,Central Criminal Court (CF),Premises,Repairs and Maintenance,City Surveyors,45271,RT2618633,96.83,Amalgamated Lifts Limited
City of London,Central Criminal Court (CF),Premises,Repairs and Maintenance,City Surveyors,45271,RT2618633,96.83,Amalgamated Lifts Limited
City of London,Central Criminal Court (CF),Premises,Repairs and Maintenance,City Surveyors,45271,RT2618633,96.83,Amalgamated Lifts Limited
City of London,Central Criminal Court (CF),Premises,Repairs and Maintenance,City Surveyors,45271,RT2618633,96.83,Amalgamated Lifts Limited
City of London,Business Services Directorate,Premises,Repairs and Maintenance,City Surveyors,45271,RT2618633,96.75,Amalgamated Lifts Limited
City of London,Central Criminal Court (CF),Premises,Repairs and Maintenance,City Surveyors,45271,RT2618633,96.75,Amalgamated Lifts Limited
City of London,Business Services Directorate,Premises,Repairs and Maintenance,City Surveyors,45271,RT2618633,87.3,Amalgamated Lifts Limited
City of London,Business Services Directorate,Premises,Repairs and Maintenance,City Surveyors,45271,RT2618633,87.3,Amalgamated Lifts Limited
City of London,Central Criminal Court (CF),Premises,Repairs and Maintenance,City Surveyors,45271,RT2618633,38.18,Amalgamated Lifts Limited
City of London,Business Services Directorate,Premises,Repairs and Maintenance,City Surveyors,45271,RT2618633,38.18,Amalgamated Lifts Limited
City of London,Business Services Directorate,Premises,Repairs and Maintenance,City Surveyors,45271,RT2618633,0.06,Amalgamated Lifts Limited
City of London,Central Criminal Court (CF),Premises,Repairs and Maintenance,City Surveyors,45271,RT2618633,-0.13,Amalgamated Lifts Limited
City of London,CL and BHE(City Fund) Estate,Premises,Repairs and Maintenance,City Surveyors,45271,RT2618635,106.5,Amalgamated Lifts Limited
