Body,Division of Service,Purpose of Expenditure,Merchant Category,Department,Payment Date,Transaction Code,Net Amount,Supplier Name
City of London,CO&FO Division,Supplies  and  Services,Grants  and  Subscriptions,Barbican Centre,45117,RT2570692,800,Miss Jones Group T/A L Boissel Ltd
City of London,National Lead Force,Premises,Rents,City of London Police,45117,RT2570733,4150,Etc Venues Limited
City of London,Programming Division,Supplies  and  Services,Fees  and  Services,Barbican Centre,45117,RT2570745,815.33,Sony Pictures Releasing
City of London,Barbican Own Events,Supplies  and  Services,Fees  and  Services,Barbican Centre,45117,RT2570745,28,Sony Pictures Releasing
City of London,Barbican Own Events,Supplies  and  Services,Fees  and  Services,Barbican Centre,45117,RT2570747,-28,Sony Pictures Releasing
City of London,Programming Division,Supplies  and  Services,Fees  and  Services,Barbican Centre,45117,RT2570747,-815.33,Sony Pictures Releasing
City of London,Programming Division,Supplies  and  Services,Fees  and  Services,Barbican Centre,45117,RT2570756,815.33,Sony Pictures Releasing
City of London,Barbican Own Events,Supplies  and  Services,Fees  and  Services,Barbican Centre,45117,RT2570756,28,Sony Pictures Releasing
City of London,Central Balance Sheet,Tangible Fixed Asset,Capital Outlay,City Surveyors,45117,RT2570792,238137.4,BAM Construction Limited
City of London,Cost Of Collection,Supplies  and  Services,"Printing, Stationery  and  General Office Exps",Chamberlains,45117,RT2570868,778.34,DSI Billing Services Limited
City of London,Specialist Operations,Supplies  and  Services,"Clothes, Uniform  and  Laundry",City of London Police,45117,RT2571072,73.95,Outdoor and Cycle Concepts Ltd 
City of London,Specialist Operations,Supplies  and  Services,"Clothes, Uniform  and  Laundry",City of London Police,45117,RT2571072,-28.33,Outdoor and Cycle Concepts Ltd 
City of London,Specialist Operations,Supplies  and  Services,"Clothes, Uniform  and  Laundry",City of London Police,45117,RT2571072,40,Outdoor and Cycle Concepts Ltd 
City of London,Specialist Operations,Supplies  and  Services,"Clothes, Uniform  and  Laundry",City of London Police,45117,RT2571072,153,Outdoor and Cycle Concepts Ltd 
City of London,Specialist Operations,Supplies  and  Services,"Clothes, Uniform  and  Laundry",City of London Police,45117,RT2571072,29.75,Outdoor and Cycle Concepts Ltd 
City of London,Specialist Operations,Supplies  and  Services,"Clothes, Uniform  and  Laundry",City of London Police,45117,RT2571072,148.75,Outdoor and Cycle Concepts Ltd 
City of London,Specialist Operations,Supplies  and  Services,"Clothes, Uniform  and  Laundry",City of London Police,45117,RT2571072,-19.12,Outdoor and Cycle Concepts Ltd 
City of London,Specialist Operations,Supplies  and  Services,"Clothes, Uniform  and  Laundry",City of London Police,45117,RT2571072,-4.96,Outdoor and Cycle Concepts Ltd 
City of London,Specialist Operations,Supplies  and  Services,"Clothes, Uniform  and  Laundry",City of London Police,45117,RT2571072,221,Outdoor and Cycle Concepts Ltd 
City of London,Specialist Operations,Supplies  and  Services,"Clothes, Uniform  and  Laundry",City of London Police,45117,RT2571072,144,Outdoor and Cycle Concepts Ltd 
City of London,Specialist Operations,Supplies  and  Services,"Clothes, Uniform  and  Laundry",City of London Police,45117,RT2571072,-11.67,Outdoor and Cycle Concepts Ltd 
City of London,Specialist Operations,Supplies  and  Services,"Clothes, Uniform  and  Laundry",City of London Police,45117,RT2571072,-24,Outdoor and Cycle Concepts Ltd 
City of London,Specialist Operations,Supplies  and  Services,"Clothes, Uniform  and  Laundry",City of London Police,45117,RT2571072,110.5,Outdoor and Cycle Concepts Ltd 
City of London,Specialist Operations,Supplies  and  Services,"Clothes, Uniform  and  Laundry",City of London Police,45117,RT2571072,102,Outdoor and Cycle Concepts Ltd 
City of London,Specialist Operations,Supplies  and  Services,"Clothes, Uniform  and  Laundry",City of London Police,45117,RT2571072,-36.83,Outdoor and Cycle Concepts Ltd 
City of London,Specialist Operations,Supplies  and  Services,"Clothes, Uniform  and  Laundry",City of London Police,45117,RT2571072,-17,Outdoor and Cycle Concepts Ltd 
City of London,Specialist Operations,Supplies  and  Services,"Clothes, Uniform  and  Laundry",City of London Police,45117,RT2571072,32.3,Outdoor and Cycle Concepts Ltd 
City of London,Specialist Operations,Supplies  and  Services,"Clothes, Uniform  and  Laundry",City of London Police,45117,RT2571072,70,Outdoor and Cycle Concepts Ltd 
City of London,Specialist Operations,Supplies  and  Services,"Clothes, Uniform  and  Laundry",City of London Police,45117,RT2571072,114.75,Outdoor and Cycle Concepts Ltd 
City of London,Specialist Operations,Supplies  and  Services,"Clothes, Uniform  and  Laundry",City of London Police,45117,RT2571072,-8.12,Outdoor and Cycle Concepts Ltd 
City of London,Specialist Operations,Supplies  and  Services,"Clothes, Uniform  and  Laundry",City of London Police,45117,RT2571072,-18.42,Outdoor and Cycle Concepts Ltd 
City of London,Specialist Operations,Supplies  and  Services,"Clothes, Uniform  and  Laundry",City of London Police,45117,RT2571072,-6.68,Outdoor and Cycle Concepts Ltd 
City of London,Specialist Operations,Supplies  and  Services,"Clothes, Uniform  and  Laundry",City of London Police,45117,RT2571072,-25.5,Outdoor and Cycle Concepts Ltd 
City of London,Specialist Operations,Supplies  and  Services,"Clothes, Uniform  and  Laundry",City of London Police,45117,RT2571072,-4.96,Outdoor and Cycle Concepts Ltd 
City of London,Specialist Operations,Supplies  and  Services,"Clothes, Uniform  and  Laundry",City of London Police,45117,RT2571072,-24.79,Outdoor and Cycle Concepts Ltd 
City of London,Specialist Operations,Supplies  and  Services,"Clothes, Uniform  and  Laundry",City of London Police,45117,RT2571072,170,Outdoor and Cycle Concepts Ltd 
City of London,Specialist Operations,Supplies  and  Services,"Clothes, Uniform  and  Laundry",City of London Police,45117,RT2571072,-5.38,Outdoor and Cycle Concepts Ltd 
City of London,Specialist Operations,Supplies  and  Services,"Clothes, Uniform  and  Laundry",City of London Police,45117,RT2571072,-12.32,Outdoor and Cycle Concepts Ltd 
City of London,Specialist Operations,Supplies  and  Services,"Clothes, Uniform  and  Laundry",City of London Police,45117,RT2571072,48.75,Outdoor and Cycle Concepts Ltd 
City of London,Specialist Operations,Supplies  and  Services,"Clothes, Uniform  and  Laundry",City of London Police,45117,RT2571072,29.75,Outdoor and Cycle Concepts Ltd 
City of London,CO&FO Division,Supplies  and  Services,"Equipment, Furniture  and  Materials",Barbican Centre,45117,RT2571433,704,Burts Snacks Limited 
City of London,Innovation & Growth,Supplies  and  Services,Fees  and  Services,Innovation & Growth,45117,RT2571577,25600,Aptem Ltd 
City of London,National Lead Force,Premises,Rents,City of London Police,45117,RT2573418,4150,Etc Venues Limited
City of London,COL Business Improvement Districts,Supplies  and  Services,Fees  and  Services,Built Environment,45117,RT2573441,7500,Central London Alliance CIC
City of London,Programming Division,Supplies  and  Services,Fees  and  Services,Barbican Centre,45117,RT2573525,-865.27,Sony Pictures Releasing
City of London,Programming Division,Supplies  and  Services,Fees  and  Services,Barbican Centre,45117,RT2573528,865.27,Sony Pictures Releasing
City of London,Programming Division,Supplies  and  Services,Fees  and  Services,Barbican Centre,45117,RT2573529,408.74,Sony Pictures Releasing
City of London,Programming Division,Supplies  and  Services,Fees  and  Services,Barbican Centre,45117,RT2573529,116.78,Sony Pictures Releasing
City of London,Programming Division,Supplies  and  Services,Fees  and  Services,Barbican Centre,45117,RT2573532,-116.78,Sony Pictures Releasing
City of London,Programming Division,Supplies  and  Services,Fees  and  Services,Barbican Centre,45117,RT2573532,-408.74,Sony Pictures Releasing
City of London,Programming Division,Supplies  and  Services,Fees  and  Services,Barbican Centre,45117,RT2573533,408.74,Sony Pictures Releasing
City of London,Programming Division,Supplies  and  Services,Fees  and  Services,Barbican Centre,45117,RT2573533,116.78,Sony Pictures Releasing
City of London,Car Parking,Premises,Repairs and Maintenance,DCCS Barbican Estate,45117,RT2573626,555,Antron Security Ltd
City of London,Child Social Care,Supplies  and  Services,Grants  and  Subscriptions,DCCS Fam & Young People,45117,RT2573701,29480,London Borough of Hackney
City of London,Central Balance Sheet,Tangible Fixed Asset,Capital Outlay,Built Environment,45117,RT2573983,702,London Underground Ltd
City of London,CO&FO Division,Supplies  and  Services,"Equipment, Furniture  and  Materials",Barbican Centre,45117,RT2574011,570.27,Enotria Winecellars Ltd
City of London,Highways,Premises,Repairs and Maintenance,City Surveyors,45117,RT2574050,75904.69,Griffin Elevators Ltd
City of London,Other Schools Related Activities,Employees,Direct Employee Expenses,DCCS Fam & Young People,45117,RT2574104,860,Panoramic Associates Ltd
City of London,Other Schools Related Activities,Employees,Direct Employee Expenses,DCCS Fam & Young People,45117,RT2574104,840,Panoramic Associates Ltd
City of London,Local Policing,Employees,Indirect Employee Expenses,City of London Police,45117,RT2574132,6880,REDACTED PERSONAL DATA
City of London,Local Policing,Employees,Indirect Employee Expenses,City of London Police,45117,RT2574132,5530,REDACTED PERSONAL DATA
City of London,Local Policing,Employees,Indirect Employee Expenses,City of London Police,45117,RT2574132,4790,REDACTED PERSONAL DATA
City of London,Audience's Division,Supplies  and  Services,Advertising/Miscellaneous expenses,Barbican Centre,45117,RT2574133,500.5,Havas Entertainment Limited 
City of London,City Open Spaces,Supplies  and  Services,"Equipment, Furniture  and  Materials",Open Spaces,45117,RT2574135,354.25,Charles Wilson Engineers Limited
City of London,City Open Spaces,Supplies  and  Services,"Equipment, Furniture  and  Materials",Open Spaces,45117,RT2574135,220.5,Charles Wilson Engineers Limited
City of London,Audience's Division,Supplies  and  Services,Advertising/Miscellaneous expenses,Barbican Centre,45117,RT2574138,500.5,Havas Entertainment Limited 
City of London,National Lead Force,Premises,Rents,City of London Police,45117,RT2574139,2889,Etc Venues Limited
City of London,Audience's Division,Supplies  and  Services,Advertising/Miscellaneous expenses,Barbican Centre,45117,RT2574143,500.5,Havas Entertainment Limited 
City of London,Innovation & Growth,Supplies  and  Services,Expenses,Innovation & Growth,45117,RT2574145,2490,The Cook & The Butler Event Company Ltd
City of London,Audience's Division,Supplies  and  Services,Advertising/Miscellaneous expenses,Barbican Centre,45117,RT2574147,500.49,Havas Entertainment Limited 
City of London,Audience's Division,Supplies  and  Services,Advertising/Miscellaneous expenses,Barbican Centre,45117,RT2574151,600.6,Havas Entertainment Limited 
City of London,Audience's Division,Supplies  and  Services,Advertising/Miscellaneous expenses,Barbican Centre,45117,RT2574152,1000.99,Havas Entertainment Limited 
City of London,Innovation & Growth,Supplies  and  Services,Expenses,Innovation & Growth,45117,RT2574156,2565.75,Clink Trading Limited 
City of London,Innovation & Growth,Supplies  and  Services,Expenses,Innovation & Growth,45117,RT2574156,1402.75,Clink Trading Limited 
City of London,Innovation & Growth,Supplies  and  Services,Expenses,Innovation & Growth,45117,RT2574156,411.5,Clink Trading Limited 
City of London,Buildings Division,Supplies  and  Services,"Equipment, Furniture  and  Materials",Barbican Centre,45117,RT2574166,745,Direct Access Services 
City of London,Climate Action (CF),Supplies  and  Services,Fees  and  Services,City Surveyors,45117,RT2574170,9683.98,Bloom Procurement Services Ltd 
City of London,National Lead Force,Supplies  and  Services,Fees  and  Services,City of London Police,45117,RT2574174,144280,Bloom Procurement Services Ltd 
City of London,Street Scene,Supplies  and  Services,Fees  and  Services,Built Environment,45117,RT2574184,19750,MTEC Warehousing Ltd
City of London,Local Policing,Employees,Indirect Employee Expenses,City of London Police,45117,RT2574195,15029,Kitchener Hotels Ltd
City of London,Cemetery and Crematorium,Premises,Repairs and Maintenance,City Surveyors,45117,RT2574205,490,RPS Consulting Services Limited 
City of London,Cemetery and Crematorium,Premises,Repairs and Maintenance,City Surveyors,45117,RT2574205,300,RPS Consulting Services Limited 
City of London,Cemetery and Crematorium,Premises,Repairs and Maintenance,City Surveyors,45117,RT2574205,225,RPS Consulting Services Limited 
City of London,Cemetery and Crematorium,Premises,Repairs and Maintenance,City Surveyors,45117,RT2574205,155,RPS Consulting Services Limited 
City of London,Programming Division,Supplies  and  Services,"Equipment, Furniture  and  Materials",Barbican Centre,45117,RT2574211,985,Steinway & Sons
City of London,Barbican Own Events,Supplies  and  Services,"Equipment, Furniture  and  Materials",Barbican Centre,45117,RT2574212,594,Steinway & Sons
City of London,Street Scene,Supplies  and  Services,Fees  and  Services,Built Environment,45117,RT2574223,25000,MTEC Warehousing Ltd
City of London,Street Scene,Supplies  and  Services,Fees  and  Services,Built Environment,45117,RT2574224,25000,MTEC Warehousing Ltd
City of London,Adult and Community Learning,Supplies  and  Services,Fees  and  Services,DCCS Adult Services,45117,RT2574225,500,London Design and Engineering UTC
City of London,CO&FO Division,Supplies  and  Services,"Equipment, Furniture  and  Materials",Barbican Centre,45117,RT2574237,1674.68,Brixton Brewery Limited
City of London,Corporate Services,Premises,Repairs and Maintenance,City Surveyors,45117,RT2574241,1187.5,Amalgamated Lifts Limited
City of London,Climate Action (CF),Supplies  and  Services,Fees  and  Services,Innovation & Growth,45117,RT2574242,18015.83,Bloom Procurement Services Ltd 
City of London,Innovation & Growth,Employees,Direct Employee Expenses,Innovation & Growth,45117,RT2574243,7800,The Barton Partnership Ltd
City of London,Innovation & Growth,Employees,Direct Employee Expenses,Innovation & Growth,45117,RT2574244,5850,The Barton Partnership Ltd
City of London,Climate Action (CF),Supplies  and  Services,Fees  and  Services,City Surveyors,45117,RT2574246,-9683.98,Bloom Procurement Services Ltd 
City of London,Corporate Services,Employees,Indirect Employee Expenses,City of London Police,45117,RT2574254,2950,Alecto Forensic Services Limited
City of London,Corporate Services,Supplies  and  Services,Expenses,City of London Police,45117,RT2574254,1335,Alecto Forensic Services Limited
City of London,CO&FO Division,Supplies  and  Services,"Equipment, Furniture  and  Materials",Barbican Centre,45117,RT2574257,514.3,5025 Lifestyle Ltd T/A House of Disaster
City of London,Barbican and Community Libraries,Supplies  and  Services,Communications  and  Computing,DCCS Libraries,45117,RT2574264,9880,Bibliographic Data Services Limited
City of London,Barbican Own Events,Supplies  and  Services,Fees  and  Services,Barbican Centre,45117,RT2574267,600,Morgan Senior
City of London,Barbican Own Events,Transport,Public Transport,Barbican Centre,45117,RT2574267,100,Morgan Senior
City of London,Barbican Own Events,Supplies  and  Services,Fees  and  Services,Barbican Centre,45117,RT2574268,600,Thembelihle Mvula
City of London,Barbican Own Events,Supplies  and  Services,Fees  and  Services,Barbican Centre,45117,RT2574269,600,Ademola Bello
City of London,Barbican Own Events,Supplies  and  Services,Fees  and  Services,Barbican Centre,45117,RT2574270,600,Nana Ama Antwiwaa Owusu-Ansah
City of London,Barbican Own Events,Transport,Public Transport,Barbican Centre,45117,RT2574270,100,Nana Ama Antwiwaa Owusu-Ansah
City of London,Local Policing,Supplies  and  Services,Fees  and  Services,City of London Police,45117,RT2574284,-23.21,Mayor's Office for Policing and Crime 
City of London,Local Policing,Supplies  and  Services,Fees  and  Services,City of London Police,45117,RT2574284,4083.49,Mayor's Office for Policing and Crime 
City of London,National Lead Force,Premises,Rents,City of London Police,45117,RT2574287,4150,Etc Venues Limited
City of London,Small Business Research and Enterprise Centre,Supplies  and  Services,Communications  and  Computing,"LMA, SBREC & Guildhall Library",45117,RT2574325,38,Telefonica UK Limited
City of London,Small Business Research and Enterprise Centre,Supplies  and  Services,Communications  and  Computing,"LMA, SBREC & Guildhall Library",45117,RT2574325,-620,Telefonica UK Limited
City of London,Capital Repayments,Premises,Repairs and Maintenance,Barbican Centre,45117,RT2574368,8155.27,Sykes & Son Ltd
City of London,Central Balance Sheet,Tangible Fixed Asset,Capital Outlay,DCCS Housing,45117,RT2574374,1600,CommComm UK Limited
City of London,Specialist Operations,Employees,Indirect Employee Expenses,City of London Police,45117,RT2574387,2458,College of Policing Ltd
City of London,Asylum Seekers Services,Third Party Payments,Other Agencies,DCCS Fam & Young People,45117,RT2574431,2226.11,Wentworth Housing Ltd T/A Wentworth Estates
City of London,Asylum Seekers Services,Third Party Payments,Other Agencies,DCCS Fam & Young People,45117,RT2574433,4207.01,Eleven D's Ltd
City of London,Asylum Seekers Services,Third Party Payments,Other Agencies,DCCS Fam & Young People,45117,RT2574434,2980.43,My Life Semi Independant Project Ltd
City of London,Asylum Seekers Services,Third Party Payments,Other Agencies,DCCS Fam & Young People,45117,RT2574434,261.29,My Life Semi Independant Project Ltd
City of London,Asylum Seekers Services,Third Party Payments,Other Agencies,DCCS Fam & Young People,45117,RT2574435,3423.29,My Life Semi Independant Project Ltd
City of London,Asylum Seekers Services,Third Party Payments,Other Agencies,DCCS Fam & Young People,45117,RT2574436,2151.88,My Life Semi Independant Project Ltd
City of London,Asylum Seekers Services,Third Party Payments,Other Agencies,DCCS Fam & Young People,45117,RT2574437,2869.71,My Life Semi Independant Project Ltd
City of London,Asylum Seekers Services,Third Party Payments,Other Agencies,DCCS Fam & Young People,45117,RT2574437,270.14,My Life Semi Independant Project Ltd
City of London,Asylum Seekers Services,Third Party Payments,Other Agencies,DCCS Fam & Young People,45117,RT2574439,950,My Life Semi Independant Project Ltd
City of London,Asylum Seekers Services,Third Party Payments,Other Agencies,DCCS Fam & Young People,45117,RT2574440,2900.71,My Life Semi Independant Project Ltd
City of London,Asylum Seekers Services,Third Party Payments,Other Agencies,DCCS Fam & Young People,45117,RT2574441,3144.29,My Life Semi Independant Project Ltd
City of London,Asylum Seekers Services,Third Party Payments,Other Agencies,DCCS Fam & Young People,45117,RT2574442,2164.98,My Life Semi Independant Project Ltd
City of London,Asylum Seekers Services,Third Party Payments,Other Agencies,DCCS Fam & Young People,45117,RT2574443,3210.71,My Life Semi Independant Project Ltd
City of London,Asylum Seekers Services,Third Party Payments,Other Agencies,DCCS Fam & Young People,45117,RT2574444,2869.71,My Life Semi Independant Project Ltd
City of London,Asylum Seekers Services,Third Party Payments,Other Agencies,DCCS Fam & Young People,45117,RT2574444,270.14,My Life Semi Independant Project Ltd
City of London,Asylum Seekers Services,Third Party Payments,Other Agencies,DCCS Fam & Young People,45117,RT2574447,2528.22,My Life Semi Independant Project Ltd
City of London,Asylum Seekers Services,Third Party Payments,Other Agencies,DCCS Fam & Young People,45117,RT2574448,2900.71,My Life Semi Independant Project Ltd
City of London,Asylum Seekers Services,Third Party Payments,Other Agencies,DCCS Fam & Young People,45117,RT2574450,2751.87,My Life Semi Independant Project Ltd
City of London,Asylum Seekers Services,Third Party Payments,Other Agencies,DCCS Fam & Young People,45117,RT2574451,3644.71,My Life Semi Independant Project Ltd
City of London,Asylum Seekers Services,Third Party Payments,Other Agencies,DCCS Fam & Young People,45117,RT2574451,270.14,My Life Semi Independant Project Ltd
City of London,Asylum Seekers Services,Third Party Payments,Other Agencies,DCCS Fam & Young People,45117,RT2574454,2537.57,My Life Semi Independant Project Ltd
City of London,Child Social Care,Third Party Payments,Other Agencies,DCCS Fam & Young People,45117,RT2574455,2980.43,My Life Semi Independant Project Ltd
City of London,Child Social Care,Third Party Payments,Other Agencies,DCCS Fam & Young People,45117,RT2574455,270.14,My Life Semi Independant Project Ltd
City of London,Asylum Seekers Services,Third Party Payments,Other Agencies,DCCS Fam & Young People,45117,RT2574456,2900.71,My Life Semi Independant Project Ltd
City of London,Asylum Seekers Services,Third Party Payments,Other Agencies,DCCS Fam & Young People,45117,RT2574456,270.14,My Life Semi Independant Project Ltd
City of London,Asylum Seekers Services,Third Party Payments,Other Agencies,DCCS Fam & Young People,45117,RT2574460,2229.7,My Life Semi Independant Project Ltd
City of London,Asylum Seekers Services,Third Party Payments,Other Agencies,DCCS Fam & Young People,45117,RT2574464,2759,My Life Semi Independant Project Ltd
City of London,Asylum Seekers Services,Third Party Payments,Other Agencies,DCCS Fam & Young People,45117,RT2574465,5748.29,My Life Semi Independant Project Ltd
City of London,Asylum Seekers Services,Third Party Payments,Other Agencies,DCCS Fam & Young People,45117,RT2574465,270.14,My Life Semi Independant Project Ltd
City of London,Asylum Seekers Services,Third Party Payments,Other Agencies,DCCS Fam & Young People,45117,RT2574466,3055.71,My Life Semi Independant Project Ltd
City of London,Asylum Seekers Services,Third Party Payments,Other Agencies,DCCS Fam & Young People,45117,RT2574467,2936.14,My Life Semi Independant Project Ltd
City of London,Barbican Own Events,Supplies  and  Services,Fees  and  Services,Barbican Centre,45117,RT2574483,6800,Gut Level Ltd
City of London,Child Social Care,Supplies  and  Services,Fees  and  Services,Comp & City Solicitor,45117,RT2574493,915,Mr Steven Ashworth 
City of London,Buildings Division,Employees,Direct Employee Expenses,Barbican Centre,45117,RT2574520,1461.35,CBW Staffing Solutions Ltd
City of London,Buildings Division,Employees,Direct Employee Expenses,Barbican Centre,45117,RT2574521,876.81,CBW Staffing Solutions Ltd
City of London,Buildings Division,Employees,Direct Employee Expenses,Barbican Centre,45117,RT2574522,743.96,CBW Staffing Solutions Ltd
City of London,Buildings Division,Employees,Direct Employee Expenses,Barbican Centre,45117,RT2574523,743.96,CBW Staffing Solutions Ltd
City of London,Buildings Division,Employees,Direct Employee Expenses,Barbican Centre,45117,RT2574525,1301.93,CBW Staffing Solutions Ltd
City of London,Buildings Division,Employees,Direct Employee Expenses,Barbican Centre,45117,RT2574535,584.54,CBW Staffing Solutions Ltd
City of London,Buildings Division,Employees,Direct Employee Expenses,Barbican Centre,45117,RT2574536,1022.89,CBW Staffing Solutions Ltd
City of London,CO&FO Division,Supplies  and  Services,"Equipment, Furniture  and  Materials",Barbican Centre,45117,RT2574548,681.25,Macmillan Distribution Ltd
City of London,Cemetery and Crematorium,Supplies  and  Services,Communications  and  Computing,Open Spaces,45118,74163613192528344612540,500,Quadient UK Ltd
City of London,Programming Division,Supplies  and  Services,Fees  and  Services,Barbican Centre,45118,74208473191000005181287,540,Www.Bafta.Org
City of London,Innovation & Growth,Supplies  and  Services,Fees  and  Services,Innovation & Growth,45118,74332743192319168683119,13.41,Foreign Exchange Fee
City of London,Innovation & Growth,Transport,Public Transport,Innovation & Growth,45118,74332743192319168683119,487.74,The Indian Hotels Co
City of London,Local Policing,Employees,Indirect Employee Expenses,City of London Police,45119,74007003193910009737577,614.98,Holiday Inn Express Crewe
City of London,Specialist Operations,Third Party Payments,Other Agencies,City of London Police,45119,74830503192298139003166,555.02,Travelodge Gb0000
City of London,Adult Social Care,Third Party Payments,Other Agencies,DCCS Adult Services,45119,RT2558340,45,Barrie Bookkeeping & Payroll Solutions Ltd
City of London,Barbican Own Events,Supplies  and  Services,Fees  and  Services,Barbican Centre,45119,RT2563507,22500,Cheek by Jowl Theatre Company Ltd
City of London,Barbican Own Events,Supplies  and  Services,Expenses,Barbican Centre,45119,RT2563507,-1000,Cheek by Jowl Theatre Company Ltd
City of London,Cost Of Collection,Supplies  and  Services,Advertising/Miscellaneous expenses,Chamberlains,45119,RT2563724,1250,Peoplescout Limited 
City of London,Cost Of Collection,Supplies  and  Services,Advertising/Miscellaneous expenses,Chamberlains,45119,RT2563724,400,Peoplescout Limited 
City of London,Cost Of Collection,Supplies  and  Services,Advertising/Miscellaneous expenses,Chamberlains,45119,RT2563724,320,Peoplescout Limited 
City of London,Cost Of Collection,Supplies  and  Services,Advertising/Miscellaneous expenses,Chamberlains,45119,RT2563724,-50,Peoplescout Limited 
City of London,William Blake Estate,Premises,Repairs and Maintenance,City Surveyors,45119,RT2564808,1434,Wates Property Services Limited 
City of London,National Lead Force,Supplies  and  Services,Fees  and  Services,City of London Police,45119,RT2566183,8187.52,Mayor's Office for Policing and Crime 
City of London,CL and BHE(City Fund) Estate,Premises,Rents,City Surveyors,45119,RT2566743,10768,Bidwells LLP
City of London,Commissioning,Premises,Rents,DCCS Housing,45119,RT2566958,5075,4C Hotels (2) Ltd
City of London,National Lead Force,Employees,Indirect Employee Expenses,City of London Police,45119,RT2567708,13900,Red Snapper Learning Ltd
City of London,National Lead Force,Employees,Indirect Employee Expenses,City of London Police,45119,RT2567708,27800,Red Snapper Learning Ltd
City of London,Audience's Division,Transport,Contract Hire and Operating Leases,Barbican Centre,45119,RT2568150,2809.12,Addison Lee Limited
City of London,Barbican and Community Libraries,Supplies  and  Services,Books,DCCS Libraries,45119,RT2568179,550.93,Askews & Holts Library Services Ltd
City of London,Animal Health Services,Employees,Indirect Employee Expenses,Markets & Consumer Ptn,45119,RT2568417,850,MH Associates (Training) Limited
City of London,Homelessness,Third Party Payments,Other Local Authorities,DCCS Fam & Young People,45119,RT2568990,144755,London Borough of Hackney
City of London,CO&FO Division,Supplies  and  Services,Fees  and  Services,Barbican Centre,45119,RT2569184,827,Set Construction Group Ltd
City of London,Walbrook Wharf,Supplies  and  Services,Fees  and  Services,City Surveyors,45119,RT2569699,868.91,Veolia ES (UK) Limited 
City of London,Corporate Services,Supplies  and  Services,Fees  and  Services,Comp & City Solicitor,45119,RT2569803,4095,Chambers Of Fiona Barton QC
City of London,Audience's Division,Supplies  and  Services,Advertising/Miscellaneous expenses,Barbican Centre,45119,RT2570261,827.84,Allied Publicity Services (Manchester) Limited 
City of London,Buildings Division,Premises,Cleaning and Domestic Supplies,GSMD,45119,RT2570960,3080.45,Veolia ES (UK) Limited 
City of London,Buildings Division,Premises,Cleaning and Domestic Supplies,GSMD,45119,RT2570960,681.21,Veolia ES (UK) Limited 
City of London,CO&FO Division,Supplies  and  Services,"Equipment, Furniture  and  Materials",Barbican Centre,45119,RT2571077,1385.62,The Book Service Ltd 
City of London,Highways,Premises,Repairs and Maintenance,Built Environment,45119,RT2571104,6941.02,F M Conway Ltd
City of London,Central Balance Sheet,Tangible Fixed Asset,Capital Outlay,City Surveyors,45119,RT2571134,500,Socotec Asbestos Limited 
City of London,Central Balance Sheet,Tangible Fixed Asset,Capital Outlay,City Surveyors,45119,RT2571153,1990,CMS Cameron McKenna Nabarro Olswang LLP
City of London,Central Balance Sheet,Tangible Fixed Asset,Capital Outlay,City Surveyors,45119,RT2571153,277.21,CMS Cameron McKenna Nabarro Olswang LLP
City of London,Innovation & Growth,Supplies  and  Services,Grants  and  Subscriptions,Chamberlains,45119,RT2571167,10374.72,London Borough of Tower Hamlets 
City of London,Innovation & Growth,Supplies  and  Services,Grants  and  Subscriptions,Innovation & Growth,45119,RT2571168,25936.82,London Borough of Tower Hamlets 
City of London,Early Years and Primary Education,Supplies  and  Services,"Printing, Stationery  and  General Office Exps",DCCS Fam & Young People,45119,RT2571181,792,Allied Publicity Services (Manchester) Limited 
City of London,Early Years and Primary Education,Supplies  and  Services,"Printing, Stationery  and  General Office Exps",DCCS Fam & Young People,45119,RT2571181,0.06,Allied Publicity Services (Manchester) Limited 
City of London,York Way Estate,Supplies  and  Services,"Clothes, Uniform  and  Laundry",DCCS Housing,45119,RT2571189,606.15,PCL Corporatewear Ltd
City of London,National Lead Force,Supplies  and  Services,Fees  and  Services,City of London Police,45119,RT2571236,15000,Meta Procurement Ltd 
City of London,Specialist Operations,Supplies  and  Services,Fees  and  Services,City of London Police,45119,RT2571308,1386.1,Partnering Health Limited
City of London,Specialist Operations,Supplies  and  Services,Fees  and  Services,City of London Police,45119,RT2571308,27722.01,Partnering Health Limited
City of London,Highways,Premises,Repairs and Maintenance,Built Environment,45119,RT2571346,43443.43,F M Conway Ltd
City of London,Highways,Premises,Repairs and Maintenance,Built Environment,45119,RT2571346,35552.18,F M Conway Ltd
City of London,Highways,Premises,Repairs and Maintenance,Built Environment,45119,RT2571346,9596.18,F M Conway Ltd
City of London,Highways,Premises,Repairs and Maintenance,Built Environment,45119,RT2571346,3269.46,F M Conway Ltd
City of London,Drains and Sewers,Premises,Repairs and Maintenance,Built Environment,45119,RT2571346,1789.12,F M Conway Ltd
City of London,Highways,Premises,Repairs and Maintenance,Built Environment,45119,RT2571346,264.54,F M Conway Ltd
City of London,Director of Env Serv (COS),Premises,Repairs and Maintenance,Built Environment,45119,RT2571346,131.13,F M Conway Ltd
City of London,Central Balance Sheet,Tangible Fixed Asset,Capital Outlay,City Surveyors,45119,RT2571354,2436,Bradley-Hole Schoenaich Landscape Architects Limited
City of London,Supervision and Management,Premises,Cleaning and Domestic Supplies,DCCS Adult Services,45119,RT2571357,970,Pristine Cleaning Facilities Limited
