Oxford City Council,Planning Services,General Contracted Services,D3401,08/08/2023,1093476 - 0,500,Revenue,20019568,ASELFORD PLUMBING & HEATING
Oxford City Council,Planning Services,Grants-Private Persons,Y005,08/08/2023,1093476 - 1,32.4,Capital,20019568,ASELFORD PLUMBING & HEATING
Oxford City Council,Planning Services,Temporary Bureau Staffing,A0108,22/08/2023,1093492 - 0,"1,437.30",Revenue,20021031,OPUS PEOPLE SOLUTIONS LTD
Oxford City Council,Planning Services,Temporary Bureau Staffing,A0108,30/08/2023,1093524 - 0,"7,955.00",Revenue,20020035,G2 RECRUITMENT SOLUTIONS
Oxford City Council,Planning Services,Grants-Private Persons,Y005,30/08/2023,1093534 - 0,"5,326.00",Capital,20020588,NKS CONTRACTS CENTRAL LTD
Oxford City Council,Planning Services,Temporary Bureau Staffing,A0108,30/08/2023,1093553 - 0,"1,237.60",Revenue,20020908,"VIVID RESOURCING, A DIVISION OF G2V RECRUITMENT GR"
Oxford City Council,Planning Services,Consultants Fees,D3411,30/08/2023,1093634 - 0,"4,500.00",Revenue,20016755,JEREMY BENN ASSOCIATES LTD t/a JBA CONSULTING
Oxford City Council,Planning Services,Temporary Bureau Staffing,A0108,30/08/2023,1093661 - 0,"1,437.30",Revenue,20021031,OPUS PEOPLE SOLUTIONS LTD
Oxford City Council,Planning Services,Temporary Bureau Staffing,A0108,30/08/2023,1093664 - 0,"1,233.68",Revenue,20021031,OPUS PEOPLE SOLUTIONS LTD
Oxford City Council,Planning Services,Conferences,D3602,05/09/2023,1093692 - 0,"2,400.00",Revenue,20018883,CORNERSTONE BARRISTERS
Oxford City Council,Planning Services,Temporary Bureau Staffing,A0108,05/09/2023,1093718 - 0,"1,127.10",Revenue,20020908,"VIVID RESOURCING, A DIVISION OF G2V RECRUITMENT GR"
Oxford City Council,Planning Services,General Contracted Services,D3401,22/08/2023,1093744 - 0,"2,035.16",Revenue,20021064,SOUTH OXFORDSHIRE DISTRICT COUNCIL
Oxford City Council,Planning Services,General Contracted Services,D3401,05/09/2023,1093749 - 0,460,Revenue,20005314,COVERGOLD LTD
Oxford City Council,Planning Services,Grants-Private Persons,Y005,30/08/2023,1093754 - 0,"2,905.00",Capital,20015923,ABLE LIVING SOLUTIONS
Oxford City Council,Planning Services,Grants-Private Persons,Y005,12/09/2023,1093781 - 0,"5,955.00",Capital,20020588,NKS CONTRACTS CENTRAL LTD
Oxford City Council,Planning Services,Temporary Bureau Staffing,A0108,12/09/2023,1093848 - 0,"1,437.30",Revenue,20021031,OPUS PEOPLE SOLUTIONS LTD
Oxford City Council,Planning Services,Grants-Private Persons,Y005,30/08/2023,1093850 - 0,"8,495.00",Capital,20014420,C M RAYSON BUILDERS
Oxford City Council,Planning Services,Temporary Bureau Staffing,A0108,30/08/2023,1093851 - 0,"1,401.37",Revenue,20021031,OPUS PEOPLE SOLUTIONS LTD
Oxford City Council,Planning Services,Staff Advertising,A0702,12/09/2023,1093880 - 0,450,Revenue,20015757,IHBC ENTERPRISES LTD
Oxford City Council,Planning Services,Grants-Private Persons,Y005,30/08/2023,1093912 - 0,"2,747.00",Capital,20019568,ASELFORD PLUMBING & HEATING
Oxford City Council,Planning Services,General Contracted Services,D3401,30/08/2023,1093912 - 1,500,Revenue,20019568,ASELFORD PLUMBING & HEATING
Oxford City Council,Planning Services,Grants-Private Persons,Y005,05/09/2023,1093945 - 0,"6,689.25",Capital,20020588,NKS CONTRACTS CENTRAL LTD
Oxford City Council,Planning Services,General Contracted Services,D3401,30/08/2023,1093961 - 0,500,Revenue,20019568,ASELFORD PLUMBING & HEATING
Oxford City Council,Planning Services,General Contracted Services,D3401,30/08/2023,1093961 - 1,165,Revenue,20019568,ASELFORD PLUMBING & HEATING
Oxford City Council,Planning Services,Grants-Private Persons,Y005,30/08/2023,1093967 - 0,440,Capital,20019568,ASELFORD PLUMBING & HEATING
Oxford City Council,Planning Services,Grants-Private Persons,Y005,12/09/2023,1093976 - 0,"4,780.00",Capital,20012692,FREECHOICE GROUP
Oxford City Council,Planning Services,Grants-Private Persons,Y005,19/09/2023,1093997 - 0,"7,085.00",Capital,20011660,ASTOR-BANNERMAN (MEDICAL) LTD
Oxford City Council,Planning Services,General Contracted Services,D3401,12/09/2023,1094015 - 0,500,Revenue,20019568,ASELFORD PLUMBING & HEATING
Oxford City Council,Planning Services,General Contracted Services,D3401,12/09/2023,1094015 - 1,208.34,Revenue,20019568,ASELFORD PLUMBING & HEATING
Oxford City Council,Planning Services,Grants-Private Persons,Y005,26/09/2023,1094022 - 0,"17,216.00",Capital,20010352,DOMESTIC LIFT SERVICES LTD
Oxford City Council,Planning Services,General Contracted Services,D3401,12/09/2023,1094147 - 0,765,Revenue,20009530,OSBORNE RICHARDSON LTD
Oxford City Council,Planning Services,General Contracted Services,D3401,12/09/2023,1094148 - 0,"2,125.00",Revenue,20009530,OSBORNE RICHARDSON LTD
Oxford City Council,Planning Services,General Contracted Services,D3401,12/09/2023,1094160 - 0,"1,081.00",Revenue,20021166,CARL BOSWELL LTD
Oxford City Council,Planning Services,Consultants Fees,D3411,26/09/2023,1094182 - 0,"3,000.00",Revenue,20016755,JEREMY BENN ASSOCIATES LTD t/a JBA CONSULTING
Oxford City Council,Planning Services,General Contracted Services,D3401,12/09/2023,1094184 - 0,"3,040.00",Revenue,20021235,INSTRUCT LTD
Oxford City Council,Planning Services,General Contracted Services,D3401,19/09/2023,1094191 - 0,531.25,Revenue,20019568,ASELFORD PLUMBING & HEATING
Oxford City Council,Planning Services,General Contracted Services,D3401,12/09/2023,1094197 - 0,525,Revenue,20019568,ASELFORD PLUMBING & HEATING
Oxford City Council,Planning Services,Grants-Private Persons,Y005,26/09/2023,1094198 - 0,"4,775.00",Capital,20020588,NKS CONTRACTS CENTRAL LTD
Oxford City Council,Planning Services,Grants-Private Persons,Y005,19/09/2023,1094330 - 0,550,Capital,20016167,GRANT PAYMENTS
Oxford City Council,Planning Services,Grants-Private Persons,Y005,26/09/2023,1094425 - 0,"7,995.00",Capital,20014420,C M RAYSON BUILDERS
Oxford City Council,Planning Services,Consultants Fees,D3411,26/09/2023,1094430 - 0,"5,180.00",Revenue,20021352,BNP PARIBAS REAL EST
Oxford City Council,Planning Services,ODS Non VAT Capital,Y262,04/07/2023,3196616 - 0,755.3,Capital,20000005,OXFORD DIRECT SERVICES LTD - (QL ONLY)
Oxford City Council,Planning Services,ODS Non VAT Capital,Y262,04/07/2023,3196627 - 1,750,Capital,20000005,OXFORD DIRECT SERVICES LTD - (QL ONLY)
Oxford City Council,Planning Services,ODS Non VAT Capital,Y262,04/07/2023,3196643 - 1,950,Capital,20000005,OXFORD DIRECT SERVICES LTD - (QL ONLY)
Oxford City Council,Planning Services,ODS Non VAT Capital,Y262,04/07/2023,3196666 - 0,519.81,Capital,20000005,OXFORD DIRECT SERVICES LTD - (QL ONLY)
Oxford City Council,Planning Services,ODS Non VAT Capital,Y262,04/07/2023,3196688 - 1,689.24,Capital,20000005,OXFORD DIRECT SERVICES LTD - (QL ONLY)
Oxford City Council,Planning Services,ODS Non VAT Capital,Y262,04/07/2023,3196693 - 0,650.19,Capital,20000005,OXFORD DIRECT SERVICES LTD - (QL ONLY)
Oxford City Council,Planning Services,ODS Non VAT Capital,Y262,04/07/2023,3196709 - 0,684.09,Capital,20000005,OXFORD DIRECT SERVICES LTD - (QL ONLY)
Oxford City Council,Planning Services,ODS Non VAT Capital,Y262,04/07/2023,3196873 - 1,531.27,Capital,20000005,OXFORD DIRECT SERVICES LTD - (QL ONLY)
Oxford City Council,Planning Services,ODS Non VAT Capital,Y262,04/07/2023,3196936 - 0,608.59,Capital,20000005,OXFORD DIRECT SERVICES LTD - (QL ONLY)
Oxford City Council,Planning Services,ODS Non VAT Capital,Y262,25/07/2023,3199974 - 0,"1,876.72",Capital,20000005,OXFORD DIRECT SERVICES LTD - (QL ONLY)
Oxford City Council,Planning Services,Direct Services Supplies & Services,D3311,01/08/2023,3201051 - 0,479.74,Revenue,20000005,OXFORD DIRECT SERVICES LTD - (QL ONLY)
Oxford City Council,Planning Services,Direct Services Supplies & Services,D3311,01/08/2023,3201052 - 1,446.83,Revenue,20000005,OXFORD DIRECT SERVICES LTD - (QL ONLY)
Oxford City Council,Planning Services,Direct Services Supplies & Services,D3311,01/08/2023,3201061 - 1,453.74,Revenue,20000005,OXFORD DIRECT SERVICES LTD - (QL ONLY)
Oxford City Council,Planning Services,Direct Services Supplies & Services,D3311,01/08/2023,3201064 - 1,425.38,Revenue,20000005,OXFORD DIRECT SERVICES LTD - (QL ONLY)
Oxford City Council,Planning Services,Direct Services Supplies & Services,D3311,01/08/2023,3201066 - 1,433.94,Revenue,20000005,OXFORD DIRECT SERVICES LTD - (QL ONLY)
Oxford City Council,Planning Services,Direct Services Supplies & Services,D3311,01/08/2023,3201068 - 1,606.72,Revenue,20000005,OXFORD DIRECT SERVICES LTD - (QL ONLY)
Oxford City Council,Planning Services,Direct Services Supplies & Services,D3311,01/08/2023,3201101 - 0,773.79,Revenue,20000005,OXFORD DIRECT SERVICES LTD - (QL ONLY)
Oxford City Council,Planning Services,Direct Services Supplies & Services,D3311,01/08/2023,3201112 - 1,528.82,Revenue,20000005,OXFORD DIRECT SERVICES LTD - (QL ONLY)
Oxford City Council,Planning Services,ODS Non VAT Capital,Y262,08/08/2023,3202702 - 1,"1,235.90",Capital,20000005,OXFORD DIRECT SERVICES LTD - (QL ONLY)
Oxford City Council,Planning Services,ODS Non VAT Capital,Y262,08/08/2023,3202881 - 1,757.49,Capital,20000005,OXFORD DIRECT SERVICES LTD - (QL ONLY)
Oxford City Council,Planning Services,ODS Non VAT Capital,Y262,08/08/2023,3203025 - 0,744.31,Capital,20000005,OXFORD DIRECT SERVICES LTD - (QL ONLY)
Oxford City Council,Planning Services,ODS Non VAT Capital,Y262,05/09/2023,3206803 - 1,709.55,Capital,20000005,OXFORD DIRECT SERVICES LTD - (QL ONLY)
Oxford City Council,Planning Services,ODS Non VAT Capital,Y262,05/09/2023,3206825 - 1,"1,445.59",Capital,20000005,OXFORD DIRECT SERVICES LTD - (QL ONLY)
Oxford City Council,Planning Services,ODS Non VAT Capital,Y262,05/09/2023,3206838 - 0,"2,475.20",Capital,20000005,OXFORD DIRECT SERVICES LTD - (QL ONLY)
Oxford City Council,Planning Services,ODS Non VAT Capital,Y262,05/09/2023,3206839 - 1,"3,907.30",Capital,20000005,OXFORD DIRECT SERVICES LTD - (QL ONLY)
Oxford City Council,Planning Services,ODS Non VAT Capital,Y262,05/09/2023,3206846 - 0,"1,248.63",Capital,20000005,OXFORD DIRECT SERVICES LTD - (QL ONLY)
Oxford City Council,Planning Services,ODS Non VAT Capital,Y262,05/09/2023,3206903 - 1,798.47,Capital,20000005,OXFORD DIRECT SERVICES LTD - (QL ONLY)
Oxford City Council,Planning Services,ODS Non VAT Capital,Y262,05/09/2023,3207225 - 0,"4,395.00",Capital,20000005,OXFORD DIRECT SERVICES LTD - (QL ONLY)
Oxford City Council,Planning Services,ODS Non VAT Capital,Y262,05/09/2023,3207235 - 0,697,Capital,20000005,OXFORD DIRECT SERVICES LTD - (QL ONLY)
Oxford City Council,Planning Services,ODS Non VAT Capital,Y262,05/09/2023,3207409 - 1,582.63,Capital,20000005,OXFORD DIRECT SERVICES LTD - (QL ONLY)
Oxford City Council,Planning Services,ODS Non VAT Capital,Y262,19/09/2023,3209306 - 1,760.42,Capital,20000005,OXFORD DIRECT SERVICES LTD - (QL ONLY)
Oxford City Council,Planning Services,ODS Non VAT Capital,Y262,19/09/2023,3209317 - 0,599.2,Capital,20000005,OXFORD DIRECT SERVICES LTD - (QL ONLY)
Oxford City Council,Planning Services,ODS Non VAT Capital,Y262,19/09/2023,3209318 - 1,950.96,Capital,20000005,OXFORD DIRECT SERVICES LTD - (QL ONLY)
Oxford City Council,Planning Services,ODS Non VAT Capital,Y262,19/09/2023,3209795 - 0,643.99,Capital,20000005,OXFORD DIRECT SERVICES LTD - (QL ONLY)
Oxford City Council,Planning Services,Cycle Scheme,A0965,11/07/2023,46362030 - 2,3,Revenue,20014779,CYCLESCHEME LIMITED
Oxford City Council,Planning Services,Services - General Fees,K9401,04/07/2023,46362131 - 1,629.5,Revenue,20000000,GENERAL EXPENSES
Oxford City Council,Planning Services,Temporary Bureau Staffing,A0108,18/07/2023,46362324 - 2,"29,268.70",Revenue,20018053,REED SPECIALIST RECRUITMENT LTD
Oxford City Council,Planning Services,Temporary Bureau Staffing,A0108,18/07/2023,46362324 - 12,928.32,Revenue,20018053,REED SPECIALIST RECRUITMENT LTD
Oxford City Council,Planning Services,Services - General Fees,K9401,08/08/2023,46362344 - 1,706.31,Revenue,20011811,MERTON COLLEGE OXFORD
Oxford City Council,Planning Services,Licences,K9571,25/07/2023,46362359 - 1,534,Revenue,20000000,GENERAL EXPENSES
Oxford City Council,Planning Services,Services - General Fees,K9501,25/07/2023,46362380 - 0,849,Revenue,20020105,PORTAL PLAN QUEST
Oxford City Council,Planning Services,Services - General Fees,K9401,08/08/2023,46362848 - 1,441.67,Revenue,20000000,GENERAL EXPENSES
Oxford City Council,Planning Services,Temporary Bureau Staffing,A0108,15/08/2023,46362895 - 1,"20,950.54",Revenue,20018053,REED SPECIALIST RECRUITMENT LTD
Oxford City Council,Planning Services,Temporary Bureau Staffing,A0108,15/08/2023,46362895 - 11,"1,701.92",Revenue,20018053,REED SPECIALIST RECRUITMENT LTD
Oxford City Council,Planning Services,Services - General Fees,K9401,22/08/2023,46363066 - 1,508.33,Revenue,20019481,JESSOP & COOK ARCHITECTS LTD
Oxford City Council,Planning Services,Services - General Fees,K9501,22/08/2023,46363069 - 0,"2,235.00",Revenue,20020105,PORTAL PLAN QUEST
Oxford City Council,Planning Services,Grants-Private Persons,Y005,22/08/2023,46363087 - 0,"66,000.00",Capital,20002930,OXFORDSHIRE COUNTY COUNCIL
Oxford City Council,Planning Services,Grants-Private Persons,Y005,12/09/2023,46363225 - 1,"10,711.42",Capital,20019471,WARRIOR DOORS LTD
Oxford City Council,Planning Services,Temporary Bureau Staffing,A0108,12/09/2023,46363233 - 2,"21,508.12",Revenue,20018053,REED SPECIALIST RECRUITMENT LTD
Oxford City Council,Planning Services,Temporary Bureau Staffing,A0108,12/09/2023,46363233 - 15,309.44,Revenue,20018053,REED SPECIALIST RECRUITMENT LTD
Oxford City Council,Planning Services,Services - General Fees,K9501,12/09/2023,46363259 - 0,"1,311.00",Revenue,20020105,PORTAL PLAN QUEST
Oxford City Council,Planning Services,Services - General Fees,K9401,19/09/2023,46363284 - 1,458.33,Revenue,20000000,GENERAL EXPENSES
Oxford City Council,Planning Services,Grants-Private Persons,Y005,19/09/2023,46363550 - 1,"16,415.00",Capital,20000000,GENERAL EXPENSES
Oxford City Council,Environmental Sustainability,Consultants Fees,D3411,01/08/2023,1091686 - 1,"8,600.00",Revenue,20021398,PROJECT CENTRE LTD
Oxford City Council,Environmental Sustainability,General Contracted Services,D3401,25/07/2023,1092832 - 0,"2,700.00",Revenue,20018592,MATTS MONITORS LTD
Oxford City Council,Environmental Sustainability,General Contracted Services,D3401,15/08/2023,1093678 - 0,600,Revenue,20021557,ZAPMAP LTD
Oxford City Council,Environmental Sustainability,General Contracted Services,D3401,22/08/2023,1093725 - 0,"7,655.44",Revenue,20017818,RICARDO-AEA LTD
Oxford City Council,Environmental Sustainability,Energy Conservation,B1165,30/08/2023,1093836 - 0,"10,000.00",Revenue,20002930,OXFORDSHIRE COUNTY COUNCIL
Oxford City Council,Environmental Sustainability,General Contracted Services,D3401,12/09/2023,1093873 - 0,"6,435.00",Revenue,20016003,TEAM (ENERGY AUDITING AGENCY LTD)
Oxford City Council,Environmental Sustainability,Parks Services General,B7006,12/09/2023,1093919 - 0,670,Revenue,20000005,OXFORD DIRECT SERVICES LTD - (QL ONLY)
Oxford City Council,Environmental Sustainability,General Contracted Services,D3401,19/09/2023,1094027 - 0,585,Revenue,20018909,POLLUTION MONITORS LIMITED
Oxford City Council,Environmental Sustainability,General Contracted Services,D3401,26/09/2023,1094118 - 0,"2,535.00",Revenue,20016003,TEAM (ENERGY AUDITING AGENCY LTD)
Oxford City Council,Environmental Sustainability,General Contracted Services (DS),D8007,01/08/2023,3200207 - 1,"1,326.87",Revenue,20000005,OXFORD DIRECT SERVICES LTD - (QL ONLY)
Oxford City Council,Environmental Sustainability,Temporary Bureau Staffing,A0108,18/07/2023,46362324 - 10,"4,148.25",Revenue,20018053,REED SPECIALIST RECRUITMENT LTD
Oxford City Council,Environmental Sustainability,Temporary Bureau Staffing,A0108,15/08/2023,46362895 - 9,"10,477.12",Revenue,20018053,REED SPECIALIST RECRUITMENT LTD
Oxford City Council,Environmental Sustainability,Miscellaneous Fees,Y173,15/08/2023,46362911 - 1,"5,550.00",Capital,20000000,GENERAL EXPENSES
Oxford City Council,Environmental Sustainability,Temporary Bureau Staffing,A0108,12/09/2023,46363233 - 12,"9,049.85",Revenue,20018053,REED SPECIALIST RECRUITMENT LTD
Oxford City Council,Environmental Sustainability,Electricity,B1501,04/07/2023,47056350 - 0,457.64,Revenue,20021238,PIVOTED POWER
Oxford City Council,Environmental Sustainability,Electricity,B1501,04/07/2023,47056352 - 0,417.79,Revenue,20021238,PIVOTED POWER
Oxford City Council,Community Services,Temporary Bureau Staffing,A0108,11/07/2023,1091518 - 0,421.43,Revenue,20000200,Gill Cooke Personnel Ltd T A The Recruitment Group
Oxford City Council,Community Services,Temporary Bureau Staffing,A0108,18/07/2023,1091666 - 0,421.43,Revenue,20000200,Gill Cooke Personnel Ltd T A The Recruitment Group
Oxford City Council,Community Services,Security Services,D3418,30/08/2023,1092100 - 0,432,Revenue,20016981,SCOPE SECURITY LTD
Oxford City Council,Community Services,Instructors & Coaching Fees,D3413,18/07/2023,1092290 - 0,"1,350.00",Revenue,20007299,RESTORE LTD
Oxford City Council,Community Services,Temporary Bureau Staffing,A0108,11/07/2023,1092298 - 0,421.43,Revenue,20000200,Gill Cooke Personnel Ltd T A The Recruitment Group
Oxford City Council,Community Services,General Contracted Services,D3401,11/07/2023,1092574 - 0,430,Revenue,20021399,THE DRAMA HUT LTD
Oxford City Council,Community Services,Furniture & Equipment Purchase,D3001,15/08/2023,1092607 - 1,"1,113.50",Revenue,20018272,SANDLER  LIMITED
Oxford City Council,Community Services,General Contracted Services (DS),D8007,04/07/2023,1092693 - 0,"1,300.00",Revenue,20019911,OXFORD DIRECT SERVICES LTD
Oxford City Council,Community Services,Temporary Bureau Staffing,A0108,18/07/2023,1092712 - 0,421.43,Revenue,20000200,Gill Cooke Personnel Ltd T A The Recruitment Group
Oxford City Council,Community Services,Temporary Bureau Staffing,A0108,11/07/2023,1092713 - 0,421.43,Revenue,20000200,Gill Cooke Personnel Ltd T A The Recruitment Group
Oxford City Council,Community Services,Refuse Collection,B1605,11/07/2023,1092722 - 0,"2,884.72",Revenue,20019958,OXFORD DIRECT SERVICES TRADING LTD
Oxford City Council,Community Services,Security Services,D3418,18/07/2023,1092796 - 0,468,Revenue,20016981,SCOPE SECURITY LTD
Oxford City Council,Community Services,Security Services,D3418,18/07/2023,1092797 - 0,468,Revenue,20016981,SCOPE SECURITY LTD
Oxford City Council,Community Services,Transport Hire,C2401,11/07/2023,1092813 - 0,"24,747.96",Revenue,20019958,OXFORD DIRECT SERVICES TRADING LTD
Oxford City Council,Community Services,Organ & Piano Maintenance,D3008,25/07/2023,1092849 - 0,793.5,Revenue,20006985,BISHOP & SON
Oxford City Council,Community Services,General Contracted Services,D3401,25/07/2023,1092853 - 0,"8,237.25",Revenue,20021440,SMARTIFY CIC
Oxford City Council,Community Services,Temporary Bureau Staffing,A0108,25/07/2023,1092877 - 0,421.43,Revenue,20000200,Gill Cooke Personnel Ltd T A The Recruitment Group
Oxford City Council,Community Services,Furniture & Equipment Purchase,D3001,11/07/2023,1092908 - 0,"1,029.17",Revenue,20020795,BLUE BLOOD SPORTS LTD
Oxford City Council,Community Services,General Contracted Services,D3401,11/07/2023,1092937 - 0,"2,250.00",Revenue,20021084,OLIVER PARR
Oxford City Council,Community Services,General Contracted Services,D3401,11/07/2023,1092938 - 0,600,Revenue,20021084,OLIVER PARR
Oxford City Council,Community Services,General Contracted Services,D3401,01/08/2023,1092956 - 0,"2,500.00",Revenue,20021531,C.A. HERSCHEL-SHORLAND
Oxford City Council,Community Services,Furniture & Equipment Purchase,D3001,18/07/2023,1092987 - 0,614,Revenue,20020402,OXFORD OFFICE FURNITURE LIMITED
Oxford City Council,Community Services,Consultants Fees,D3411,11/07/2023,1093000 - 0,"5,775.00",Revenue,20021120,FMG CONSULTING
Oxford City Council,Community Services,Cleaning Materials,B1601,01/08/2023,1093050 - 0,"1,504.80",Revenue,20016920,ALLIANCE DISPOSABLES LTD
Oxford City Council,Community Services,General Contracted Services,D3401,18/07/2023,1093055 - 0,"2,475.00",Revenue,20021461,GEORGE TOWNSEND
Oxford City Council,Community Services,Consultants Fees,D3411,18/07/2023,1093073 - 0,"8,000.00",Revenue,20017076,OXFORD HUB
Oxford City Council,Community Services,Security Services,D3418,25/07/2023,1093086 - 0,"1,400.00",Revenue,20020222,OXFORD SECURITY SERVICES LTD
Oxford City Council,Community Services,Advertising & Publicity,D3802,18/07/2023,1093087 - 0,500,Revenue,20011111,FYNE ASSOCIATES LIMITED
Oxford City Council,Community Services,Town Hall Catering Recharge,D3104,18/07/2023,1093099 - 0,462.75,Revenue,20016257,ELEGANT CUISINE
Oxford City Council,Community Services,Provisions,D3101,18/07/2023,1093099 - 1,"1,375.00",Revenue,20016257,ELEGANT CUISINE
Oxford City Council,Community Services,General Contracted Services,D3401,18/07/2023,1093110 - 0,"7,000.00",Revenue,20021057,DOT DOT DASH COACHING LTD
Oxford City Council,Community Services,Security Services,D3418,01/08/2023,1093115 - 0,567,Revenue,20016981,SCOPE SECURITY LTD
Oxford City Council,Community Services,Goods For Resale,D3011,18/07/2023,1093181 - 0,488.8,Revenue,20021068,THE RADICAL TEA TOWEL CO LTD
Oxford City Council,Community Services,Advertising & Publicity,D3802,25/07/2023,1093195 - 0,595,Revenue,20009194,SCHOOLS PUBLISHING LTD
Oxford City Council,Community Services,Reactive Maintenance & Minor Repairs,B1101,08/08/2023,1093198 - 0,"4,194.00",Revenue,20019359,MITIE PROPERTY SERVICES (UK) LTD
Oxford City Council,Community Services,Consultants Fees,D3411,25/07/2023,1093205 - 0,"8,000.00",Revenue,20017076,OXFORD HUB
Oxford City Council,Community Services,General Contracted Services,D3401,25/07/2023,1093208 - 0,"2,425.00",Revenue,20009036,DIRECT PUBLICITY
Oxford City Council,Community Services,General Contracted Services,D3401,25/07/2023,1093226 - 0,"1,275.00",Revenue,20018049,ANDREW MANSON
Oxford City Council,Community Services,General Contracted Services,D3401,25/07/2023,1093285 - 0,"1,283.38",Revenue,20019958,OXFORD DIRECT SERVICES TRADING LTD
Oxford City Council,Community Services,Furniture & Equipment Purchase,D3001,01/08/2023,1093299 - 0,791.49,Revenue,20021552,ACTIVE OXFORDSHIRE
Oxford City Council,Community Services,Consultants Fees (DS),D8008,22/08/2023,1093384 - 1,"1,875.00",Revenue,20002930,OXFORDSHIRE COUNTY COUNCIL
Oxford City Council,Community Services,General Contracted Services,D3401,01/08/2023,1093407 - 0,"2,400.00",Revenue,20021111,MAUREEN FAIRWEATHER HOLE
Oxford City Council,Community Services,Goods For Resale,D3011,22/08/2023,1093410 - 0,596.65,Revenue,20016628,RHODAWN LTD T/AS BOOKSPEED
Oxford City Council,Community Services,General Contracted Services,D3401,08/08/2023,1093444 - 0,"10,160.00",Revenue,20002930,OXFORDSHIRE COUNTY COUNCIL
Oxford City Council,Community Services,Services Maintenance (Planned),B1103,30/08/2023,1093460 - 0,471.6,Revenue,20019972,ACTIVE SERVICINGUK LTD T/A ACTIVE WASHROOMS
Oxford City Council,Community Services,Services Maintenance (Planned),B1103,30/08/2023,1093464 - 0,531,Revenue,20019972,ACTIVE SERVICINGUK LTD T/A ACTIVE WASHROOMS
Oxford City Council,Community Services,General Contracted Services,D3401,08/08/2023,1093465 - 0,"10,270.21",Revenue,20019958,OXFORD DIRECT SERVICES TRADING LTD
Oxford City Council,Community Services,General Contracted Services,D3401,08/08/2023,1093465 - 1,"4,632.16",Revenue,20019958,OXFORD DIRECT SERVICES TRADING LTD
Oxford City Council,Community Services,Advertising & Publicity,D3802,15/08/2023,1093495 - 0,"1,115.00",Revenue,20020360,THE MEETINGS INDUSTRY ASSOCIATION
Oxford City Council,Community Services,General Contracted Services,D3401,15/08/2023,1093516 - 0,"1,381.84",Revenue,20002930,OXFORDSHIRE COUNTY COUNCIL
Oxford City Council,Community Services,General Contracted Services,D3401,15/08/2023,1093517 - 0,"1,381.84",Revenue,20002930,OXFORDSHIRE COUNTY COUNCIL
Oxford City Council,Community Services,General Contracted Services,D3401,15/08/2023,1093518 - 0,"1,381.84",Revenue,20002930,OXFORDSHIRE COUNTY COUNCIL
Oxford City Council,Community Services,Software Purchase,D3511,30/08/2023,1093541 - 0,"6,094.00",Revenue,20008662,ARTIFAX SOFTWARE LTD
Oxford City Council,Community Services,Organ & Piano Maintenance,D3008,05/09/2023,1093652 - 0,433.5,Revenue,20006985,BISHOP & SON
Oxford City Council,Community Services,General Contracted Services,D3401,15/08/2023,1093660 - 0,"1,740.00",Revenue,20015211,FUSION LIFESTYLE
Oxford City Council,Community Services,General Contracted Services,D3401,15/08/2023,1093668 - 0,"1,530.00",Revenue,20015211,FUSION LIFESTYLE
Oxford City Council,Community Services,Temporary Bureau Staffing,A0108,05/09/2023,1093677 - 0,655.55,Revenue,20000200,Gill Cooke Personnel Ltd T A The Recruitment Group
Oxford City Council,Community Services,Main Contractor,Y021,05/09/2023,1093741 - 0,"55,039.95",Capital,20021468,ETC SPORTS SURFACES LTD
Oxford City Council,Community Services,Main Contractor,Y021,05/09/2023,1093742 - 0,"36,917.80",Capital,20021468,ETC SPORTS SURFACES LTD
Oxford City Council,Community Services,Provisions,D3101,22/08/2023,1093750 - 0,"2,334.33",Revenue,20016257,ELEGANT CUISINE
Oxford City Council,Community Services,Instructors & Coaching Fees,D3413,22/08/2023,1093752 - 0,799,Revenue,20015211,FUSION LIFESTYLE
Oxford City Council,Community Services,Security Services,D3418,05/09/2023,1093757 - 0,541.5,Revenue,20016981,SCOPE SECURITY LTD
Oxford City Council,Community Services,Security Services,D3418,05/09/2023,1093760 - 0,484.5,Revenue,20016981,SCOPE SECURITY LTD
Oxford City Council,Community Services,Advertising & Publicity,D3802,30/08/2023,1093792 - 0,"1,750.00",Revenue,20007856,"NEWSQUEST MIDLANDS, WALES & SOUTH WEST"
Oxford City Council,Community Services,Cleaning Materials,B1601,05/09/2023,1093794 - 0,"1,748.20",Revenue,20016920,ALLIANCE DISPOSABLES LTD
Oxford City Council,Community Services,General Contracted Services,D3401,30/08/2023,1093875 - 0,850,Revenue,20017380,NATALIE CHAMBERS
Oxford City Council,Community Services,General Contracted Services,D3401,30/08/2023,1093883 - 0,"33,300.00",Revenue,20013119,THE STORY MUSEUM
Oxford City Council,Community Services,Furniture Removals,D3425,12/09/2023,1093903 - 0,"1,050.00",Revenue,20017260,JAMIE BRIGGS REMOVAL AND STORAGE LTD
Oxford City Council,Community Services,Furniture Removals,D3425,12/09/2023,1093904 - 0,"1,900.00",Revenue,20017260,JAMIE BRIGGS REMOVAL AND STORAGE LTD
Oxford City Council,Community Services,Temporary Bureau Staffing,A0108,19/09/2023,1093908 - 0,655.55,Revenue,20000200,Gill Cooke Personnel Ltd T A The Recruitment Group
Oxford City Council,Community Services,General Contracted Services,D3401,19/09/2023,1093913 - 0,"6,650.00",Revenue,20012764,RAPLEYS LIMITED LIABILITY PARTNERSHIP
