Oxford City Council,Housing Services,Temporary Bureau Staffing,,A0108,18/04/2023,46360865 - 15,"3,176.11",Revenue,20018053,REED SPECIALIST RECRUITMENT LTD
Oxford City Council,Housing Services,Homeless Prevention,,D3426,25/04/2023,46361112 - 1,800,Revenue,20021301,
Oxford City Council,Housing Services,Rent Allowance Cheques (Home Choice),,F5033,18/04/2023,46361114 - 0,925,Revenue,20021328,
Oxford City Council,Housing Services,Grants,,D3701,25/04/2023,46361140 - 1,502.63,Revenue,20015791,A2 DOMINION GROUP
Oxford City Council,Housing Services,Grants,,D3701,03/05/2023,46361222 - 1,"39,518.50",Revenue,20014586,TURNING POINT
Oxford City Council,Housing Services,Rent Allowance Cheques (Home Choice),,F5033,03/05/2023,46361227 - 0,"1,500.00",Revenue,20019371,
Oxford City Council,Housing Services,Rent Allowance Cheques (Home Choice),,F5033,03/05/2023,46361228 - 1,"2,775.00",Revenue,20021328,
Oxford City Council,Housing Services,Rent Allowance Cheques (Home Choice),,F5033,03/05/2023,46361229 - 0,"2,775.00",Revenue,20015204,A B I PROPERTIES
Oxford City Council,Housing Services,Rent Allowance Cheques (Home Choice),,F5033,03/05/2023,46361230 - 1,"2,775.00",Revenue,20015204,A B I PROPERTIES
Oxford City Council,Housing Services,Rent Allowance Cheques (Home Choice),,F5033,03/05/2023,46361231 - 0,"2,775.00",Revenue,20015204,A B I PROPERTIES
Oxford City Council,Housing Services,Rent Allowance Cheques (Home Choice),,F5033,03/05/2023,46361232 - 1,"4,125.00",Revenue,20020146,
Oxford City Council,Housing Services,Rent Allowance Cheques (Home Choice),,F5033,03/05/2023,46361233 - 0,"3,000.00",Revenue,20020485,
Oxford City Council,Housing Services,Rent Allowance Cheques (Home Choice),,F5033,03/05/2023,46361234 - 1,"3,300.00",Revenue,20014755,
Oxford City Council,Housing Services,Rent Allowance Cheques (Home Choice),,F5033,03/05/2023,46361235 - 0,"3,300.00",Revenue,20015668,LINCOMBE PROPERTY SERVICES
Oxford City Council,Housing Services,Rent Allowance Cheques (Home Choice),,F5033,03/05/2023,46361236 - 1,"2,775.00",Revenue,20015204,A B I PROPERTIES
Oxford City Council,Housing Services,Rent Allowance Cheques (Home Choice),,F5033,03/05/2023,46361237 - 0,"3,330.00",Revenue,20015204,A B I PROPERTIES
Oxford City Council,Housing Services,Rent Allowance Cheques (Home Choice),,F5033,03/05/2023,46361238 - 1,"2,775.00",Revenue,20019595,
Oxford City Council,Housing Services,Rent Allowance Cheques (Home Choice),,F5033,03/05/2023,46361239 - 0,"2,775.00",Revenue,20015204,A B I PROPERTIES
Oxford City Council,Housing Services,Rent Allowance Cheques (Home Choice),,F5033,03/05/2023,46361240 - 1,"2,775.00",Revenue,20019371,
Oxford City Council,Housing Services,Rent Allowance Cheques (Home Choice),,F5033,03/05/2023,46361241 - 0,"2,850.00",Revenue,20019466,
Oxford City Council,Housing Services,Rent Allowance Cheques (Home Choice),,F5033,03/05/2023,46361242 - 1,"3,300.00",Revenue,20019588,
Oxford City Council,Housing Services,Rent Allowance Cheques (Home Choice),,F5033,03/05/2023,46361243 - 0,"2,775.00",Revenue,20019845,
Oxford City Council,Housing Services,Rent Allowance Cheques (Home Choice),,F5033,03/05/2023,46361244 - 1,"2,775.00",Revenue,20015204,A B I PROPERTIES
Oxford City Council,Housing Services,Rent Allowance Cheques (Home Choice),,F5033,03/05/2023,46361245 - 0,"2,775.00",Revenue,20019440,
Oxford City Council,Housing Services,Rent Allowance Cheques (Home Choice),,F5033,03/05/2023,46361246 - 1,"3,300.00",Revenue,20020752,
Oxford City Council,Housing Services,Rent Allowance Cheques (Home Choice),,F5033,03/05/2023,46361247 - 0,"2,775.00",Revenue,20019438,ADMIRAL PROPERTIES
Oxford City Council,Housing Services,Rent Allowance Cheques (Home Choice),,F5033,03/05/2023,46361248 - 1,"3,360.00",Revenue,20020258,
Oxford City Council,Housing Services,Grants,,D3701,03/05/2023,46361252 - 1,"1,032.75",Revenue,20008698,HOMELESS OXFORDSHIRE LTD
Oxford City Council,Housing Services,Rent Allowance Cheques (Home Choice),,F5033,03/05/2023,46361329 - 1,925,Revenue,20019438,ADMIRAL PROPERTIES
Oxford City Council,Housing Services,Rent Allowance Cheques (Home Choice),,F5033,03/05/2023,46361329 - 2,925,Revenue,20019438,ADMIRAL PROPERTIES
Oxford City Council,Housing Services,Rent Allowance Cheques (Home Choice),,F5033,03/05/2023,46361330 - 1,"2,750.00",Revenue,20020146,
Oxford City Council,Housing Services,Grants,,D3701,10/05/2023,46361332 - 1,832.4,Revenue,20020044,FLO'S THE PLACE IN THE PARK
Oxford City Council,Housing Services,Grants,,D3701,10/05/2023,46361332 - 2,366.32,Revenue,20020044,FLO'S THE PLACE IN THE PARK
Oxford City Council,Housing Services,Grants,,D3701,23/05/2023,46361333 - 1,"1,208.07",Revenue,20004693,CRISIS
Oxford City Council,Housing Services,Rent Allowance Cheques (Home Choice),,F5033,10/05/2023,46361347 - 0,"2,775.00",Revenue,20020842,
Oxford City Council,Housing Services,Rent Allowance Cheques (Home Choice),,F5033,10/05/2023,46361348 - 1,"3,889.35",Revenue,20019437,STERLING LETTINGS & MANAGEMENT LTD
Oxford City Council,Housing Services,Rent Allowance Cheques (Home Choice),,F5033,10/05/2023,46361349 - 0,"2,775.00",Revenue,20014832,
Oxford City Council,Housing Services,Rent Allowance Cheques (Home Choice),,F5033,10/05/2023,46361350 - 1,"2,775.00",Revenue,20019468,
Oxford City Council,Housing Services,Rent Allowance Cheques (Home Choice),,F5033,10/05/2023,46361351 - 0,"4,200.00",Revenue,20019807,
Oxford City Council,Housing Services,Rent Allowance Cheques (Home Choice),,F5033,10/05/2023,46361352 - 1,"3,300.00",Revenue,20020172,
Oxford City Council,Housing Services,Rent Allowance Cheques (Home Choice),,F5033,10/05/2023,46361353 - 0,"2,775.00",Revenue,20020577,
Oxford City Council,Housing Services,Rent Allowance Cheques (Home Choice),,F5033,10/05/2023,46361354 - 1,"3,300.00",Revenue,20020193,
Oxford City Council,Housing Services,Rent Allowance Cheques (Home Choice),,F5033,10/05/2023,46361355 - 0,"2,775.00",Revenue,20021069,
Oxford City Council,Housing Services,Rent Allowance Cheques (Home Choice),,F5033,10/05/2023,46361356 - 1,"3,300.00",Revenue,20021032,
Oxford City Council,Housing Services,Rent Allowance Cheques (Home Choice),,F5033,10/05/2023,46361357 - 0,925,Revenue,20021163,
Oxford City Council,Housing Services,Temporary Bureau Staffing,,A0108,16/05/2023,46361453 - 12,"4,670.71",Revenue,20018053,REED SPECIALIST RECRUITMENT LTD
Oxford City Council,Housing Services,Temporary Bureau Staffing,,A0108,16/05/2023,46361453 - 13,"1,644.35",Revenue,20018053,REED SPECIALIST RECRUITMENT LTD
Oxford City Council,Housing Services,Temporary Bureau Staffing,,A0108,16/05/2023,46361453 - 14,592.46,Revenue,20018053,REED SPECIALIST RECRUITMENT LTD
Oxford City Council,Housing Services,Grants,,D3701,23/05/2023,46361461 - 1,832.4,Revenue,20020044,FLO'S THE PLACE IN THE PARK
Oxford City Council,Housing Services,Grants,,D3701,23/05/2023,46361461 - 2,366.32,Revenue,20020044,FLO'S THE PLACE IN THE PARK
Oxford City Council,Housing Services,Homeless Prevention,,D3426,23/05/2023,46361466 - 1,"1,350.00",Revenue,20019606,
Oxford City Council,Housing Services,Homeless Prevention,,D3426,23/05/2023,46361473 - 1,"1,200.00",Revenue,20019507,
Oxford City Council,Housing Services,Homeless Prevention,,D3426,23/05/2023,46361482 - 0,"1,200.00",Revenue,20019606,
Oxford City Council,Housing Services,Grants,,D3701,23/05/2023,46361498 - 1,"4,500.00",Revenue,20002930,OXFORDSHIRE COUNTY COUNCIL
Oxford City Council,Housing Services,Grants,,D3701,23/05/2023,46361505 - 1,"4,500.00",Revenue,20002930,OXFORDSHIRE COUNTY COUNCIL
Oxford City Council,Housing Services,Grants,,D3701,31/05/2023,46361525 - 1,"4,500.00",Revenue,20000000,GENERAL EXPENSES
Oxford City Council,Housing Services,Grants,,D3701,31/05/2023,46361526 - 1,"3,000.00",Revenue,20000000,GENERAL EXPENSES
Oxford City Council,Housing Services,Grants,,D3701,31/05/2023,46361527 - 1,750,Revenue,20000000,GENERAL EXPENSES
Oxford City Council,Housing Services,Rent Allowance Cheques (Home Choice),,F5033,31/05/2023,46361530 - 1,"3,600.00",Revenue,20021516,
Oxford City Council,Housing Services,Grants,,D3701,31/05/2023,46361540 - 1,500,Revenue,20000000,GENERAL EXPENSES
Oxford City Council,Housing Services,Grants,,D3701,31/05/2023,46361541 - 1,"4,000.00",Revenue,20010170,CONNECTION SUPPORT
Oxford City Council,Housing Services,Grants,,D3701,31/05/2023,46361542 - 1,"8,829.00",Revenue,20010170,CONNECTION SUPPORT
Oxford City Council,Housing Services,Grants,,D3701,31/05/2023,46361543 - 1,"4,875.00",Revenue,20010170,CONNECTION SUPPORT
Oxford City Council,Housing Services,Rent Allowance Cheques (Home Choice),,F5033,31/05/2023,46361549 - 1,"1,850.00",Revenue,20020664,LITTLEMORE BAPTIST CHAPEL
Oxford City Council,Housing Services,Grants,,D3701,31/05/2023,46361555 - 1,"21,100.00",Revenue,20014287,ASPIRE COMMUNITY ENTERPRISE LTD
Oxford City Council,Housing Services,General Contracted Services,,D3401,31/05/2023,46361556 - 1,"4,300.00",Revenue,20014287,ASPIRE COMMUNITY ENTERPRISE LTD
Oxford City Council,Housing Services,General Contracted Services,,D3401,31/05/2023,46361557 - 1,"1,700.00",Revenue,20014287,ASPIRE COMMUNITY ENTERPRISE LTD
Oxford City Council,Housing Services,General Contracted Services,,D3401,31/05/2023,46361558 - 1,"15,500.00",Revenue,20014287,ASPIRE COMMUNITY ENTERPRISE LTD
Oxford City Council,Housing Services,Rent Allowance Cheques (Home Choice),,F5033,31/05/2023,46361561 - 0,"2,775.00",Revenue,20019466,
Oxford City Council,Housing Services,Rent Allowance Cheques (Home Choice),,F5033,31/05/2023,46361562 - 1,"2,775.00",Revenue,20010650,
Oxford City Council,Housing Services,Rent Allowance Cheques (Home Choice),,F5033,31/05/2023,46361563 - 0,"2,775.00",Revenue,20019442,
Oxford City Council,Housing Services,Rent Allowance Cheques (Home Choice),,F5033,31/05/2023,46361564 - 1,"2,775.00",Revenue,20019606,
Oxford City Council,Housing Services,Rent Allowance Cheques (Home Choice),,F5033,31/05/2023,46361600 - 0,"1,500.00",Revenue,20019371,
Oxford City Council,Housing Services,Rent Allowance Cheques (Home Choice),,F5033,31/05/2023,46361601 - 1,"1,100.00",Revenue,20021163,
Oxford City Council,Housing Services,Rent Allowance Cheques (Home Choice),,F5033,31/05/2023,46361602 - 0,"2,775.00",Revenue,20020841,
Oxford City Council,Housing Services,Rent Allowance Cheques (Home Choice),,F5033,31/05/2023,46361603 - 1,"2,775.00",Revenue,20020241,
Oxford City Council,Housing Services,Rent Allowance Cheques (Home Choice),,F5033,31/05/2023,46361604 - 0,"2,775.00",Revenue,20010650,
Oxford City Council,Housing Services,Rent Allowance Cheques (Home Choice),,F5033,31/05/2023,46361605 - 1,"3,300.00",Revenue,20010650,
Oxford City Council,Housing Services,Rent Allowance Cheques (Home Choice),,F5033,31/05/2023,46361606 - 0,"2,775.00",Revenue,20015204,A B I PROPERTIES
Oxford City Council,Housing Services,Rent Allowance Cheques (Home Choice),,F5033,31/05/2023,46361607 - 1,"3,225.00",Revenue,20002577,
Oxford City Council,Housing Services,Rent Allowance Cheques (Home Choice),,F5033,31/05/2023,46361608 - 0,"3,300.00",Revenue,20019437,STERLING LETTINGS & MANAGEMENT LTD
Oxford City Council,Housing Services,Rent Allowance Cheques (Home Choice),,F5033,31/05/2023,46361609 - 1,"2,775.00",Revenue,20019469,
Oxford City Council,Housing Services,Rent Allowance Cheques (Home Choice),,F5033,31/05/2023,46361610 - 0,"2,775.00",Revenue,20016372,
Oxford City Council,Housing Services,Rent Allowance Cheques (Home Choice),,F5033,31/05/2023,46361611 - 1,"4,125.00",Revenue,20020433,
Oxford City Council,Housing Services,Rent Allowance Cheques (Home Choice),,F5033,31/05/2023,46361612 - 0,"4,755.30",Revenue,20014832,
Oxford City Council,Housing Services,Rent Allowance Cheques (Home Choice),,F5033,31/05/2023,46361613 - 1,"3,300.00",Revenue,20020744,
Oxford City Council,Housing Services,Rent Allowance Cheques (Home Choice),,F5033,31/05/2023,46361614 - 0,"2,775.00",Revenue,20020237,
Oxford City Council,Housing Services,Rent Allowance Cheques (Home Choice),,F5033,31/05/2023,46361615 - 1,"2,775.00",Revenue,20015204,A B I PROPERTIES
Oxford City Council,Housing Services,Rent Allowance Cheques (Home Choice),,F5033,31/05/2023,46361616 - 0,"4,200.00",Revenue,20020145,
Oxford City Council,Housing Services,Rent Allowance Cheques (Home Choice),,F5033,31/05/2023,46361617 - 1,"3,300.00",Revenue,20010650,
Oxford City Council,Housing Services,Rent Allowance Cheques (Home Choice),,F5033,31/05/2023,46361618 - 0,"3,300.00",Revenue,20015204,A B I PROPERTIES
Oxford City Council,Housing Services,Rent Allowance Cheques (Home Choice),,F5033,31/05/2023,46361619 - 1,"2,502.00",Revenue,20020011,
Oxford City Council,Housing Services,Rent Allowance Cheques (Home Choice),,F5033,31/05/2023,46361620 - 0,"2,775.00",Revenue,20019624,
Oxford City Council,Housing Services,Rent Allowance Cheques (Home Choice),,F5033,31/05/2023,46361621 - 1,"2,775.00",Revenue,20010650,
Oxford City Council,Housing Services,Rent Allowance Cheques (Home Choice),,F5033,31/05/2023,46361622 - 0,"2,775.00",Revenue,20015351,ADMIRAL HOMES
Oxford City Council,Housing Services,Rent Allowance Cheques (Home Choice),,F5033,31/05/2023,46361623 - 1,"2,775.00",Revenue,20020903,
Oxford City Council,Housing Services,Rent Allowance Cheques (Home Choice),,F5033,31/05/2023,46361624 - 0,"3,300.00",Revenue,20020997,
Oxford City Council,Housing Services,Rent Allowance Cheques (Home Choice),,F5033,31/05/2023,46361625 - 1,"3,300.00",Revenue,20016379,
Oxford City Council,Housing Services,Rent Allowance Cheques (Home Choice),,F5033,31/05/2023,46361626 - 0,"3,300.00",Revenue,20010650,
Oxford City Council,Housing Services,Rent Allowance Cheques (Home Choice),,F5033,31/05/2023,46361627 - 1,"3,300.00",Revenue,20021075,
Oxford City Council,Housing Services,Rent Allowance Cheques (Home Choice),,F5033,31/05/2023,46361628 - 0,"2,775.00",Revenue,20021123,
Oxford City Council,Housing Services,Rent Allowance Cheques (Home Choice),,F5033,31/05/2023,46361629 - 1,"4,500.00",Revenue,20016684,
Oxford City Council,Housing Services,Rent Allowance Cheques (Home Choice),,F5033,31/05/2023,46361630 - 0,"4,500.00",Revenue,20021193,
Oxford City Council,Housing Services,Rent Allowance Cheques (Home Choice),,F5033,31/05/2023,46361631 - 1,"4,500.00",Revenue,20021193,
Oxford City Council,Housing Services,Rent Allowance Cheques (Home Choice),,F5033,31/05/2023,46361632 - 0,"4,500.00",Revenue,20021375,
Oxford City Council,Housing Services,Rent Allowance Cheques (Home Choice),,F5033,31/05/2023,46361633 - 1,"3,300.00",Revenue,20021394,
Oxford City Council,Housing Services,Rent Allowance Cheques (Home Choice),,F5033,31/05/2023,46361634 - 0,"1,100.00",Revenue,20021163,
Oxford City Council,Housing Services,Homeless Prevention,,D3426,31/05/2023,46361635 - 1,"1,000.00",Revenue,20021163,
Oxford City Council,Housing Services,Grants,,D3701,06/06/2023,46361637 - 1,"13,274.50",Revenue,20014287,ASPIRE COMMUNITY ENTERPRISE LTD
Oxford City Council,Housing Services,Rent Allowance Cheques (Home Choice),,F5033,06/06/2023,46361646 - 0,"1,100.00",Revenue,20021518,
Oxford City Council,Housing Services,Temporary Bureau Staffing,,A0108,13/06/2023,46361875 - 6,"4,039.09",Revenue,20018053,REED SPECIALIST RECRUITMENT LTD
Oxford City Council,Housing Services,Temporary Bureau Staffing,,A0108,13/06/2023,46361875 - 7,675.18,Revenue,20018053,REED SPECIALIST RECRUITMENT LTD
Oxford City Council,Housing Services,Temporary Bureau Staffing,,A0108,13/06/2023,46361875 - 8,"2,661.04",Revenue,20018053,REED SPECIALIST RECRUITMENT LTD
Oxford City Council,Housing Services,Grants,,D3701,13/06/2023,46361880 - 1,"20,950.00",Revenue,20014287,ASPIRE COMMUNITY ENTERPRISE LTD
Oxford City Council,Housing Services,Homeless Prevention,,D3426,13/06/2023,46361881 - 1,"3,914.10",Revenue,20000000,GENERAL EXPENSES
Oxford City Council,Housing Services,Rent Allowance Cheques (Home Choice),,F5033,13/06/2023,46361902 - 1,"2,775.00",Revenue,20015351,ADMIRAL HOMES
Oxford City Council,Housing Services,Rent Allowance Cheques (Home Choice),,F5033,20/06/2023,46361960 - 1,"2,325.00",Revenue,20021483,GMB PROPERTIES LTD
Oxford City Council,Housing Services,Rent Allowance Cheques (Home Choice),,F5033,20/06/2023,46361961 - 1,"2,325.00",Revenue,20021483,GMB PROPERTIES LTD
Oxford City Council,Housing Services,Rent Allowance Cheques (Home Choice),,F5033,20/06/2023,46361962 - 1,"2,325.00",Revenue,20021483,GMB PROPERTIES LTD
Oxford City Council,Housing Services,Rent Allowance Cheques (Home Choice),,F5033,20/06/2023,46361963 - 1,"2,325.00",Revenue,20021483,GMB PROPERTIES LTD
Oxford City Council,Housing Services,Rent Allowance Cheques (Home Choice),,F5033,20/06/2023,46361964 - 1,"2,325.00",Revenue,20021483,GMB PROPERTIES LTD
Oxford City Council,Housing Services,Rent Allowance Cheques (Home Choice),,F5033,20/06/2023,46361965 - 1,"2,325.00",Revenue,20021483,GMB PROPERTIES LTD
Oxford City Council,Housing Services,Rent Allowance Cheques (Home Choice),,F5033,20/06/2023,46361969 - 1,"2,775.00",Revenue,20010650,
Oxford City Council,Housing Services,Grants,,D3701,20/06/2023,46361972 - 1,832.4,Revenue,20000000,GENERAL EXPENSES
Oxford City Council,Housing Services,Grants,,D3701,20/06/2023,46361972 - 2,366.32,Revenue,20000000,GENERAL EXPENSES
Oxford City Council,Housing Services,Pooled Transport Recharges,,C2301,20/06/2023,46361997 - 2,"6,304.56",Revenue,20019911,OXFORD DIRECT SERVICES LTD
Oxford City Council,Housing Services,Pooled Transport Recharges,,C2301,20/06/2023,46361998 - 0,"3,990.56",Revenue,20019911,OXFORD DIRECT SERVICES LTD
Oxford City Council,Housing Services,Pooled Transport Recharges,,C2301,20/06/2023,46361999 - 2,"3,495.35",Revenue,20019911,OXFORD DIRECT SERVICES LTD
Oxford City Council,Housing Services,"Petrol, Diesel & Oil",,C2201,20/06/2023,46362000 - 0,"2,345.12",Revenue,20019911,OXFORD DIRECT SERVICES LTD
Oxford City Council,Housing Services,Non-Contracted Transport Repairs,,C2101,20/06/2023,46362001 - 2,447.87,Revenue,20019911,OXFORD DIRECT SERVICES LTD
Oxford City Council,Housing Services,Grants,,D3701,27/06/2023,46362025 - 1,550,Revenue,20014287,ASPIRE COMMUNITY ENTERPRISE LTD
Oxford City Council,Housing Services,Grants,,D3701,27/06/2023,46362035 - 1,500,Revenue,20000000,GENERAL EXPENSES
Oxford City Council,Housing Services,Rent Allowance Cheques (Home Choice),,F5033,27/06/2023,46362042 - 1,"1,500.00",Revenue,20019371,
Oxford City Council,Housing Services,Rent Allowance Cheques (Home Choice),,F5033,27/06/2023,46362043 - 0,"2,775.00",Revenue,20020172,
Oxford City Council,Housing Services,Rent Allowance Cheques (Home Choice),,F5033,27/06/2023,46362044 - 1,"3,300.00",Revenue,20020009,
Oxford City Council,Housing Services,Rent Allowance Cheques (Home Choice),,F5033,27/06/2023,46362045 - 0,"2,775.00",Revenue,20020455,
Oxford City Council,Housing Services,Rent Allowance Cheques (Home Choice),,F5033,27/06/2023,46362046 - 1,"3,300.00",Revenue,20020177,
Oxford City Council,Housing Services,Rent Allowance Cheques (Home Choice),,F5033,27/06/2023,46362047 - 0,"2,775.00",Revenue,20019606,
Oxford City Council,Housing Services,Rent Allowance Cheques (Home Choice),,F5033,27/06/2023,46362048 - 1,"2,775.00",Revenue,20020683,
Oxford City Council,Housing Services,Rent Allowance Cheques (Home Choice),,F5033,27/06/2023,46362049 - 0,"2,775.00",Revenue,20010650,
Oxford City Council,Housing Services,Rent Allowance Cheques (Home Choice),,F5033,27/06/2023,46362050 - 1,"2,775.00",Revenue,20010650,
Oxford City Council,Housing Services,Rent Allowance Cheques (Home Choice),,F5033,27/06/2023,46362051 - 0,"2,775.00",Revenue,20010650,
Oxford City Council,Housing Services,Rent Allowance Cheques (Home Choice),,F5033,27/06/2023,46362052 - 1,"3,300.00",Revenue,20016904,
Oxford City Council,Housing Services,Rent Allowance Cheques (Home Choice),,F5033,27/06/2023,46362053 - 0,"2,775.00",Revenue,20010650,
Oxford City Council,Housing Services,Rent Allowance Cheques (Home Choice),,F5033,27/06/2023,46362054 - 1,"2,775.00",Revenue,20019466,
Oxford City Council,Housing Services,Rent Allowance Cheques (Home Choice),,F5033,27/06/2023,46362055 - 0,"3,300.00",Revenue,20019507,
Oxford City Council,Housing Services,Rent Allowance Cheques (Home Choice),,F5033,27/06/2023,46362056 - 1,"3,900.00",Revenue,20019518,
Oxford City Council,Housing Services,Rent Allowance Cheques (Home Choice),,F5033,27/06/2023,46362057 - 0,"2,775.00",Revenue,20010650,
Oxford City Council,Housing Services,Rent Allowance Cheques (Home Choice),,F5033,27/06/2023,46362058 - 1,"3,300.00",Revenue,20019428,
Oxford City Council,Housing Services,Rent Allowance Cheques (Home Choice),,F5033,27/06/2023,46362059 - 0,"4,125.00",Revenue,20019586,
Oxford City Council,Housing Services,Rent Allowance Cheques (Home Choice),,F5033,27/06/2023,46362060 - 1,"4,775.00",Revenue,20019634,
Oxford City Council,Housing Services,Rent Allowance Cheques (Home Choice),,F5033,27/06/2023,46362062 - 1,"4,125.00",Revenue,20020728,
Oxford City Council,Housing Services,Rent Allowance Cheques (Home Choice),,F5033,27/06/2023,46362063 - 0,"3,450.00",Revenue,20019720,
Oxford City Council,Housing Services,Rent Allowance Cheques (Home Choice),,F5033,27/06/2023,46362064 - 1,"3,300.00",Revenue,20019555,
Oxford City Council,Housing Services,Rent Allowance Cheques (Home Choice),,F5033,27/06/2023,46362065 - 0,"4,350.00",Revenue,20015668,LINCOMBE PROPERTY SERVICES
Oxford City Council,Housing Services,Rent Allowance Cheques (Home Choice),,F5033,27/06/2023,46362066 - 1,"4,125.00",Revenue,20016904,
Oxford City Council,Housing Services,Rent Allowance Cheques (Home Choice),,F5033,27/06/2023,46362067 - 0,"2,775.00",Revenue,20020733,
Oxford City Council,Housing Services,Rent Allowance Cheques (Home Choice),,F5033,27/06/2023,46362068 - 1,"2,775.00",Revenue,20010650,
Oxford City Council,Housing Services,Rent Allowance Cheques (Home Choice),,F5033,27/06/2023,46362069 - 0,"2,775.00",Revenue,20020281,
Oxford City Council,Housing Services,Rent Allowance Cheques (Home Choice),,F5033,27/06/2023,46362070 - 1,"3,300.00",Revenue,20016379,
Oxford City Council,Housing Services,Rent Allowance Cheques (Home Choice),,F5033,27/06/2023,46362071 - 0,"2,775.00",Revenue,20010650,
Oxford City Council,Housing Services,Rent Allowance Cheques (Home Choice),,F5033,27/06/2023,46362072 - 1,"2,700.00",Revenue,20020084,
Oxford City Council,Housing Services,Rent Allowance Cheques (Home Choice),,F5033,27/06/2023,46362073 - 0,"3,300.00",Revenue,20010650,
Oxford City Council,Housing Services,Rent Allowance Cheques (Home Choice),,F5033,27/06/2023,46362074 - 1,"4,200.00",Revenue,20021058,
Oxford City Council,Housing Services,Rent Allowance Cheques (Home Choice),,F5033,27/06/2023,46362075 - 0,"2,775.00",Revenue,20020544,
Oxford City Council,Housing Services,Rent Allowance Cheques (Home Choice),,F5033,27/06/2023,46362076 - 1,"4,125.00",Revenue,20020974,LEADERS LTD
Oxford City Council,Housing Services,Rent Allowance Cheques (Home Choice),,F5033,27/06/2023,46362077 - 0,"2,775.00",Revenue,20020011,
Oxford City Council,Housing Services,Rent Allowance Cheques (Home Choice),,F5033,27/06/2023,46362078 - 1,"3,300.00",Revenue,20019845,
Oxford City Council,Housing Services,Rent Allowance Cheques (Home Choice),,F5033,27/06/2023,46362079 - 0,"4,200.00",Revenue,20021437,
Oxford City Council,Housing Services,Rent Allowance Cheques (Home Choice),,F5033,27/06/2023,46362080 - 1,"2,775.00",Revenue,20021473,
Oxford City Council,Housing Services,Rent Allowance Cheques (Home Choice),,F5033,27/06/2023,46362081 - 0,"4,755.00",Revenue,20021258,
Oxford City Council,Housing Services,Water & Sewerage Charges,,B1830,27/06/2023,47056081 - 0,"1,085.72",Revenue,20002423,THAMES WATER UTILITIES LTD
Oxford City Council,Regulatory Services & Community Safety,Temporary Bureau Staffing,,A0108,04/04/2023,1089915 - 1,"1,237.60",Revenue,20020908,"VIVID RESOURCING, A DIVISION OF G2V RECRUITMENT GR"
Oxford City Council,Regulatory Services & Community Safety,General Contracted Services,,D3401,25/04/2023,1090121 - 0,"2,040.00",Revenue,20009530,OSBORNE RICHARDSON LTD
Oxford City Council,Regulatory Services & Community Safety,Temporary Bureau Staffing,,A0108,04/04/2023,1090144 - 1,"1,237.60",Revenue,20020908,"VIVID RESOURCING, A DIVISION OF G2V RECRUITMENT GR"
Oxford City Council,Regulatory Services & Community Safety,Temporary Bureau Staffing,,A0108,04/04/2023,1090340 - 0,837.78,Revenue,20018832,MATCHTECH GROUP PLC
Oxford City Council,Regulatory Services & Community Safety,Temporary Bureau Staffing,,A0108,04/04/2023,1090341 - 0,837.78,Revenue,20018832,MATCHTECH GROUP PLC
Oxford City Council,Regulatory Services & Community Safety,Temporary Bureau Staffing,,A0108,04/04/2023,1090343 - 1,"1,237.60",Revenue,20020908,"VIVID RESOURCING, A DIVISION OF G2V RECRUITMENT GR"
Oxford City Council,Regulatory Services & Community Safety,Temporary Bureau Staffing,,A0108,04/04/2023,1090345 - 0,"1,290.00",Revenue,20020908,"VIVID RESOURCING, A DIVISION OF G2V RECRUITMENT GR"
Oxford City Council,Regulatory Services & Community Safety,Staff Advertising,,A0702,12/04/2023,1090451 - 0,"1,000.00",Revenue,20005063,CHARTERED INSTITUTE OF ENVIRONMENTAL HEALTH
Oxford City Council,Regulatory Services & Community Safety,Temporary Bureau Staffing,,A0108,12/04/2023,1090512 - 0,"1,032.00",Revenue,20020908,"VIVID RESOURCING, A DIVISION OF G2V RECRUITMENT GR"
Oxford City Council,Regulatory Services & Community Safety,Temporary Bureau Staffing,,A0108,12/04/2023,1090513 - 1,"1,237.60",Revenue,20020908,"VIVID RESOURCING, A DIVISION OF G2V RECRUITMENT GR"
Oxford City Council,Regulatory Services & Community Safety,General Contracted Services,,D3401,16/05/2023,1090579 - 1,"2,040.00",Revenue,20009530,OSBORNE RICHARDSON LTD
Oxford City Council,Regulatory Services & Community Safety,General Contracted Services,,D3401,18/04/2023,1090602 - 0,645,Revenue,20021356,CLEAR BID SOLUTIONS LTD
Oxford City Council,Regulatory Services & Community Safety,Temporary Bureau Staffing,,A0108,12/04/2023,1090630 - 0,648.6,Revenue,20018832,MATCHTECH GROUP PLC
Oxford City Council,Regulatory Services & Community Safety,Temporary Bureau Staffing,,A0108,04/04/2023,1090637 - 0,626.41,Revenue,20000200,Gill Cooke Personnel Ltd T A The Recruitment Group
Oxford City Council,Regulatory Services & Community Safety,Temporary Bureau Staffing,,A0108,04/04/2023,1090638 - 0,423.25,Revenue,20000200,Gill Cooke Personnel Ltd T A The Recruitment Group
Oxford City Council,Regulatory Services & Community Safety,Temporary Bureau Staffing,,A0108,04/04/2023,1090640 - 0,499.44,Revenue,20000200,Gill Cooke Personnel Ltd T A The Recruitment Group
Oxford City Council,Regulatory Services & Community Safety,Temporary Bureau Staffing,,A0108,18/04/2023,1090641 - 1,"1,237.60",Revenue,20020908,"VIVID RESOURCING, A DIVISION OF G2V RECRUITMENT GR"
