,,LOCAL GOVERNMENT TRANSPARENCY CODE,,,,,,,,,,
,,EXPENDITURE AND GOVERNMENT PROCUREMENT CARD EXPENDITURE OVER £500 ,,,,,,,,,,
,,QUARTER 4 - 2024/2025,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
Organisation Name,Transaction Number,Service Label,Organisation Unit,Expenditure Category,Payment Date,Net Value,Non Recoverable VAT,Capital or Revenue,Supplier,Card Transaction,Procurement Classification / Merchant Category - Proclass Code,Procurement Classification / Merchant Category - Proclass Description
Hartlepool Borough Council,0080023495,Children & Joint Commissioning,Children and Families,Care Leavers Education Support,45695,3596.26,0,Revenue,Dakota Wesleyan University,No,409999,Social Community Care Supplies & Services - Children - Not Elsewhere Classified
Hartlepool Borough Council,0086602543,Children & Joint Commissioning,Children and Families,Care Leavers Maintenance,45684,540,0,Revenue,NEC Software Solutions Uk Ltd,No,279999,Information Communication Technology - Not Elsewhere Classified 
Hartlepool Borough Council,0086606935,Children & Joint Commissioning,Children and Families,Children Act Section 17,45713,982.27,0,Revenue,23 Taxis,No,361510,Passenger Transport - Taxi Services - Non Staff
Hartlepool Borough Council,0086607552,Children & Joint Commissioning,Children and Families,Children Act Section 17,45727,829.64,0,Revenue,Belle Vue Community Sports,No,261000,Human Resources - Accommodation 
Hartlepool Borough Council,0086602927,Children & Joint Commissioning,Children and Families,Children Act Section 17,45664,581,0,Revenue,Footprints Learning For Life Limited,No,321212,Social Community Care Supplies & Services - Children - Disabled Children - Leisure Early Years
Hartlepool Borough Council,0086605417,Children & Joint Commissioning,Children and Families,Children Act Section 17,45695,948,0,Revenue,Footprints Learning For Life Limited,No,321212,Social Community Care Supplies & Services - Children - Disabled Children - Leisure Early Years
Hartlepool Borough Council,0086609094,Children & Joint Commissioning,Children and Families,Children Act Section 17,45737,672,0,Revenue,Rosedene Nurseries Ltd,No,201700,Financial Services - Grants 
Hartlepool Borough Council,0086609096,Children & Joint Commissioning,Children and Families,Children Act Section 17,45742,699,0,Revenue,Rosedene Nurseries Ltd,No,201700,Financial Services - Grants 
Hartlepool Borough Council,0086609095,Children & Joint Commissioning,Children and Families,Children Act Section 17,45737,794,0,Revenue,Rosedene Nurseries Ltd,No,201700,Financial Services - Grants 
Hartlepool Borough Council,0086604402,Children & Joint Commissioning,Children and Families,Conference Fees,45678,550,0,Revenue,Fidas Consent Training,No,179999,Education - Not Elsewhere Classified 
Hartlepool Borough Council,0086604546,Children & Joint Commissioning,Children and Families,Conference Fees,45681,520,0,Revenue,Orangebox Training Solutions Ltd,No,201700,Financial Services - Grants 
Hartlepool Borough Council,0086604049,Children & Joint Commissioning,Children and Families,Cost of Travel,45678,560.6,0,Revenue,23 Taxis,No,361510,Passenger Transport - Taxi Services - Non Staff
Hartlepool Borough Council,0086608060,Children & Joint Commissioning,Children and Families,Cost of Travel,45730,574.21,0,Revenue,23 Taxis,No,361510,Passenger Transport - Taxi Services - Non Staff
Hartlepool Borough Council,0086604049,Children & Joint Commissioning,Children and Families,Cost of Travel,45678,1519.12,0,Revenue,23 Taxis,No,361510,Passenger Transport - Taxi Services - Non Staff
Hartlepool Borough Council,0086608060,Children & Joint Commissioning,Children and Families,Cost of Travel,45730,2433.44,0,Revenue,23 Taxis,No,361510,Passenger Transport - Taxi Services - Non Staff
Hartlepool Borough Council,0086606935,Children & Joint Commissioning,Children and Families,Cost of Travel,45713,3881.07,0,Revenue,23 Taxis,No,361510,Passenger Transport - Taxi Services - Non Staff
Hartlepool Borough Council,0060604884,Children & Joint Commissioning,Children and Families,Cost of Travel,45741,564.8,0,Revenue,REDACTED,No,401303,Social Community Care Supplies & Services - Children - Residential Services - Foster Care
Hartlepool Borough Council,0060598309,Children & Joint Commissioning,Children and Families,Cost of Travel,45672,622.4,0,Revenue,REDACTED,No,401303,Social Community Care Supplies & Services - Children - Residential Services - Foster Care
Hartlepool Borough Council,0060600853,Children & Joint Commissioning,Children and Families,Cost of Travel,45699,633.2,0,Revenue,REDACTED,No,401303,Social Community Care Supplies & Services - Children - Residential Services - Foster Care
Hartlepool Borough Council,0060604327,Children & Joint Commissioning,Children and Families,Cost of Travel,45734,840,0,Revenue,REDACTED,No,401303,Social Community Care Supplies & Services - Children - Residential Services - Foster Care
Hartlepool Borough Council,0086608458,Children & Joint Commissioning,Children and Families,Cost of Travel,45734,1662.4,0,Revenue,VCare24 Limited,No,361811,Passenger Transport - Bus & Coach Services - Children Social Care
Hartlepool Borough Council,0086602920,Children & Joint Commissioning,Children and Families,Court Reports,45660,1227.99,0,Revenue,Carter Brown - The Expert Service Ltd,No,321111,Social Community Care Supplies & Services - Children - Specialist Needs - Adoption Services
Hartlepool Borough Council,0086604257,Children & Joint Commissioning,Children and Families,Court Reports,45678,1850,0,Revenue,Catherine Tatman,No,401001,Social Community Care Supplies & Services - Children - Community Based Services
Hartlepool Borough Council,0086607390,Children & Joint Commissioning,Children and Families,Court Reports,45716,691.96,0,Revenue,Dr Ursula Cawthorne,No,311600,Healthcare - Services 
Hartlepool Borough Council,0086607142,Children & Joint Commissioning,Children and Families,Court Reports,45728,776.4,0,Revenue,Forensic Testing Service Ltd,No,319999,Healthcare - Not Elsewhere Classified 
Hartlepool Borough Council,0086607817,Children & Joint Commissioning,Children and Families,Court Reports,45723,675,0,Revenue,Foresight Clinical Services Ltd,No,280000,Legal Services 
Hartlepool Borough Council,0086607858,Children & Joint Commissioning,Children and Families,Court Reports,45723,618.2,0,Revenue,Freers Askew Bunting Solictors Ltd,No,289999,Legal Services - Not Elsewhere Classified 
Hartlepool Borough Council,0086607243,Children & Joint Commissioning,Children and Families,Court Reports,45713,796.15,0,Revenue,Kirsty Ruth Lowe,No,289999,Legal Services - Not Elsewhere Classified 
Hartlepool Borough Council,0086604749,Children & Joint Commissioning,Children and Families,Court Reports,45685,796.6,0,Revenue,Kirsty Ruth Lowe,No,289999,Legal Services - Not Elsewhere Classified 
Hartlepool Borough Council,0086607704,Children & Joint Commissioning,Children and Families,Court Reports,45741,1134.37,0,Revenue,Languagewire Ltd,No,280000,Legal Services 
Hartlepool Borough Council,0086607598,Children & Joint Commissioning,Children and Families,Court Reports,45735,540.7,0,Revenue,Lextox,No,311600,Healthcare - Services 
Hartlepool Borough Council,0086603674,Children & Joint Commissioning,Children and Families,Court Reports,45664,623.6,0,Revenue,Lextox,No,311600,Healthcare - Services 
Hartlepool Borough Council,0086604452,Children & Joint Commissioning,Children and Families,Court Reports,45679,623.6,0,Revenue,Lextox,No,311600,Healthcare - Services 
Hartlepool Borough Council,0086607198,Children & Joint Commissioning,Children and Families,Court Reports,45721,709.3,0,Revenue,Lextox,No,311600,Healthcare - Services 
Hartlepool Borough Council,0086607200,Children & Joint Commissioning,Children and Families,Court Reports,45714,718.4,0,Revenue,Lextox,No,311600,Healthcare - Services 
Hartlepool Borough Council,0086602748,Children & Joint Commissioning,Children and Families,Court Reports,45665,789.8,0,Revenue,Lextox,No,311600,Healthcare - Services 
Hartlepool Borough Council,0086607151,Children & Joint Commissioning,Children and Families,Court Reports,45714,791.05,0,Revenue,Lextox,No,311600,Healthcare - Services 
Hartlepool Borough Council,0086607147,Children & Joint Commissioning,Children and Families,Court Reports,45713,804,0,Revenue,Lextox,No,311600,Healthcare - Services 
Hartlepool Borough Council,0086605015,Children & Joint Commissioning,Children and Families,Court Reports,45688,865.67,0,Revenue,Lextox,No,311600,Healthcare - Services 
Hartlepool Borough Council,0086607599,Children & Joint Commissioning,Children and Families,Court Reports,45728,878.1,0,Revenue,Lextox,No,311600,Healthcare - Services 
Hartlepool Borough Council,0086605593,Children & Joint Commissioning,Children and Families,Court Reports,45707,1058,0,Revenue,Lextox,No,311600,Healthcare - Services 
Hartlepool Borough Council,0086607199,Children & Joint Commissioning,Children and Families,Court Reports,45716,1682.8,0,Revenue,Lextox,No,311600,Healthcare - Services 
Hartlepool Borough Council,0080023741,Children & Joint Commissioning,Children and Families,Electricity Charges,45730,1356.3,0,Revenue,Octopus Energy,No,371000,Utilities - Electricity 
Hartlepool Borough Council,0086603326,Children & Joint Commissioning,Children and Families,EmpExp -Agency-Estblshmnt Psts,45681,1157.17,0,Revenue,Magnit Global GRI Limited,No,401408,Social Community Care Supplies & Services - Children - Specialist Needs - Social Work Practice & Training
Hartlepool Borough Council,0086608159,Children & Joint Commissioning,Children and Families,EmpExp -Agency-Estblshmnt Psts,45744,1474.27,0,Revenue,Magnit Global GRI Limited,No,401408,Social Community Care Supplies & Services - Children - Specialist Needs - Social Work Practice & Training
Hartlepool Borough Council,0086605093,Children & Joint Commissioning,Children and Families,EmpExp -Agency-Estblshmnt Psts,45709,1652.38,0,Revenue,Magnit Global GRI Limited,No,401408,Social Community Care Supplies & Services - Children - Specialist Needs - Social Work Practice & Training
Hartlepool Borough Council,0086605550,Children & Joint Commissioning,Children and Families,EmpExp -Agency-Estblshmnt Psts,45716,1884.84,0,Revenue,Magnit Global GRI Limited,No,401408,Social Community Care Supplies & Services - Children - Specialist Needs - Social Work Practice & Training
Hartlepool Borough Council,0086603744,Children & Joint Commissioning,Children and Families,EmpExp -Agency-Estblshmnt Psts,45688,1987.54,0,Revenue,Magnit Global GRI Limited,No,401408,Social Community Care Supplies & Services - Children - Specialist Needs - Social Work Practice & Training
Hartlepool Borough Council,0086607321,Children & Joint Commissioning,Children and Families,EmpExp -Agency-Estblshmnt Psts,45737,2072.02,0,Revenue,Magnit Global GRI Limited,No,401408,Social Community Care Supplies & Services - Children - Specialist Needs - Social Work Practice & Training
Hartlepool Borough Council,0086607321,Children & Joint Commissioning,Children and Families,EmpExp -Agency-Estblshmnt Psts,45737,2145.57,0,Revenue,Magnit Global GRI Limited,No,401408,Social Community Care Supplies & Services - Children - Specialist Needs - Social Work Practice & Training
Hartlepool Borough Council,0086608159,Children & Joint Commissioning,Children and Families,EmpExp -Agency-Estblshmnt Psts,45744,2206.29,0,Revenue,Magnit Global GRI Limited,No,401408,Social Community Care Supplies & Services - Children - Specialist Needs - Social Work Practice & Training
Hartlepool Borough Council,0086603326,Children & Joint Commissioning,Children and Families,EmpExp -Agency-Estblshmnt Psts,45681,2243.69,0,Revenue,Magnit Global GRI Limited,No,401408,Social Community Care Supplies & Services - Children - Specialist Needs - Social Work Practice & Training
Hartlepool Borough Council,0086604101,Children & Joint Commissioning,Children and Families,EmpExp -Agency-Estblshmnt Psts,45695,2256.39,0,Revenue,Magnit Global GRI Limited,No,401408,Social Community Care Supplies & Services - Children - Specialist Needs - Social Work Practice & Training
Hartlepool Borough Council,0086604101,Children & Joint Commissioning,Children and Families,EmpExp -Agency-Estblshmnt Psts,45695,2267.29,0,Revenue,Magnit Global GRI Limited,No,401408,Social Community Care Supplies & Services - Children - Specialist Needs - Social Work Practice & Training
Hartlepool Borough Council,0086603322,Children & Joint Commissioning,Children and Families,EmpExp -Agency-Estblshmnt Psts,45674,2324.79,0,Revenue,Magnit Global GRI Limited,No,401408,Social Community Care Supplies & Services - Children - Specialist Needs - Social Work Practice & Training
Hartlepool Borough Council,0086604610,Children & Joint Commissioning,Children and Families,EmpExp -Agency-Estblshmnt Psts,45702,2387.54,0,Revenue,Magnit Global GRI Limited,No,401408,Social Community Care Supplies & Services - Children - Specialist Needs - Social Work Practice & Training
Hartlepool Borough Council,0086603744,Children & Joint Commissioning,Children and Families,EmpExp -Agency-Estblshmnt Psts,45688,2572.81,0,Revenue,Magnit Global GRI Limited,No,401408,Social Community Care Supplies & Services - Children - Specialist Needs - Social Work Practice & Training
Hartlepool Borough Council,0086605093,Children & Joint Commissioning,Children and Families,EmpExp -Agency-Estblshmnt Psts,45709,2687.08,0,Revenue,Magnit Global GRI Limited,No,401408,Social Community Care Supplies & Services - Children - Specialist Needs - Social Work Practice & Training
Hartlepool Borough Council,0086604610,Children & Joint Commissioning,Children and Families,EmpExp -Agency-Estblshmnt Psts,45702,2818.92,0,Revenue,Magnit Global GRI Limited,No,401408,Social Community Care Supplies & Services - Children - Specialist Needs - Social Work Practice & Training
Hartlepool Borough Council,0086605550,Children & Joint Commissioning,Children and Families,EmpExp -Agency-Estblshmnt Psts,45716,2822.92,0,Revenue,Magnit Global GRI Limited,No,401408,Social Community Care Supplies & Services - Children - Specialist Needs - Social Work Practice & Training
Hartlepool Borough Council,0086606427,Children & Joint Commissioning,Children and Families,EmpExp -Agency-Estblshmnt Psts,45723,2822.92,0,Revenue,Magnit Global GRI Limited,No,401408,Social Community Care Supplies & Services - Children - Specialist Needs - Social Work Practice & Training
Hartlepool Borough Council,0086606932,Children & Joint Commissioning,Children and Families,EmpExp -Agency-Estblshmnt Psts,45730,2840.92,0,Revenue,Magnit Global GRI Limited,No,401408,Social Community Care Supplies & Services - Children - Specialist Needs - Social Work Practice & Training
Hartlepool Borough Council,0086602797,Children & Joint Commissioning,Children and Families,EmpExp -Agency-Estblshmnt Psts,45665,3203.06,0,Revenue,Magnit Global GRI Limited,No,401408,Social Community Care Supplies & Services - Children - Specialist Needs - Social Work Practice & Training
Hartlepool Borough Council,0086602797,Children & Joint Commissioning,Children and Families,EmpExp -Agency-Estblshmnt Psts,45665,4588.54,0,Revenue,Magnit Global GRI Limited,No,401408,Social Community Care Supplies & Services - Children - Specialist Needs - Social Work Practice & Training
Hartlepool Borough Council,0086603322,Children & Joint Commissioning,Children and Families,EmpExp -Agency-Estblshmnt Psts,45674,4593.34,0,Revenue,Magnit Global GRI Limited,No,401408,Social Community Care Supplies & Services - Children - Specialist Needs - Social Work Practice & Training
Hartlepool Borough Council,0086605324,Children & Joint Commissioning,Children and Families,Legal Fees (non vatable),45709,575,0,Revenue,Jack McDonald,No,281000,Legal Services - Advocacy 
Hartlepool Borough Council,0086605325,Children & Joint Commissioning,Children and Families,Legal Fees (non vatable),45709,575,0,Revenue,Jack McDonald,No,281000,Legal Services - Advocacy 
Hartlepool Borough Council,0086607004,Children & Joint Commissioning,Children and Families,Legal Fees (non vatable),45716,900,0,Revenue,Jack McDonald,No,281000,Legal Services - Advocacy 
Hartlepool Borough Council,0086603207,Children & Joint Commissioning,Children and Families,Legal Fees (non vatable),45665,1000,0,Revenue,Jack McDonald,No,281000,Legal Services - Advocacy 
Hartlepool Borough Council,0086606986,Children & Joint Commissioning,Children and Families,Legal Fees (non vatable),45728,1000,0,Revenue,Jack McDonald,No,281000,Legal Services - Advocacy 
Hartlepool Borough Council,0086606997,Children & Joint Commissioning,Children and Families,Legal Fees (non vatable),45720,625,0,Revenue,Karen Hart,No,289999,Legal Services - Not Elsewhere Classified 
Hartlepool Borough Council,0086608216,Children & Joint Commissioning,Children and Families,Legal Fees (non vatable),45744,625,0,Revenue,Karen Hart,No,289999,Legal Services - Not Elsewhere Classified 
Hartlepool Borough Council,0086606989,Children & Joint Commissioning,Children and Families,Legal Fees (non vatable),45720,650,0,Revenue,Karen Hart,No,289999,Legal Services - Not Elsewhere Classified 
Hartlepool Borough Council,0086606987,Children & Joint Commissioning,Children and Families,Legal Fees (non vatable),45720,712.5,0,Revenue,Karen Hart,No,289999,Legal Services - Not Elsewhere Classified 
Hartlepool Borough Council,0086608217,Children & Joint Commissioning,Children and Families,Legal Fees (non vatable),45744,1375,0,Revenue,Karen Hart,No,289999,Legal Services - Not Elsewhere Classified 
Hartlepool Borough Council,0086603272,Children & Joint Commissioning,Children and Families,Legal Fees (non vatable),45665,1700,0,Revenue,Karen Hart,No,289999,Legal Services - Not Elsewhere Classified 
Hartlepool Borough Council,0086604508,Children & Joint Commissioning,Children and Families,Legal Fees (non vatable),45688,1750,0,Revenue,Karen Hart,No,289999,Legal Services - Not Elsewhere Classified 
Hartlepool Borough Council,0086603271,Children & Joint Commissioning,Children and Families,Legal Fees (non vatable),45665,2050,0,Revenue,Karen Hart,No,289999,Legal Services - Not Elsewhere Classified 
Hartlepool Borough Council,0086608214,Children & Joint Commissioning,Children and Families,Legal Fees (non vatable),45744,2062.5,0,Revenue,Karen Hart,No,289999,Legal Services - Not Elsewhere Classified 
Hartlepool Borough Council,0086606994,Children & Joint Commissioning,Children and Families,Legal Fees (non vatable),45720,4187.5,0,Revenue,Karen Hart,No,289999,Legal Services - Not Elsewhere Classified 
Hartlepool Borough Council,0086607831,Children & Joint Commissioning,Children and Families,Legal Fees (non vatable),45730,800,0,Revenue,Lee Mason,No,281000,Legal Services - Advocacy 
Hartlepool Borough Council,0086604526,Children & Joint Commissioning,Children and Families,Legal Fees (non vatable),45688,525,0,Revenue,Michael Dick,No,281000,Legal Services - Advocacy 
Hartlepool Borough Council,0086607837,Children & Joint Commissioning,Children and Families,Legal Fees (non vatable),45737,525,0,Revenue,Michael Dick,No,281000,Legal Services - Advocacy 
Hartlepool Borough Council,0086606857,Children & Joint Commissioning,Children and Families,Legal Fees (non vatable),45716,2575,0,Revenue,Michael Dick,No,281000,Legal Services - Advocacy 
Hartlepool Borough Council,0086603335,Children & Joint Commissioning,Children and Families,Legal Fees (non vatable),45665,625,0,Revenue,Mrs Lucy Harland,No,280000,Legal Services 
Hartlepool Borough Council,0086604420,Children & Joint Commissioning,Children and Families,Legal Fees (non vatable),45688,875,0,Revenue,Mrs Lucy Harland,No,280000,Legal Services 
Hartlepool Borough Council,0086604414,Children & Joint Commissioning,Children and Families,Legal Fees (non vatable),45688,1500,0,Revenue,Mrs Lucy Harland,No,280000,Legal Services 
Hartlepool Borough Council,0086604212,Children & Joint Commissioning,Children and Families,Legal Fees (non vatable),45681,1675,0,Revenue,Mrs Lucy Harland,No,280000,Legal Services 
Hartlepool Borough Council,0086607838,Children & Joint Commissioning,Children and Families,Legal Fees (non vatable),45742,2375,0,Revenue,Mrs Lucy Harland,No,280000,Legal Services 
Hartlepool Borough Council,0086604514,Children & Joint Commissioning,Children and Families,Legal Fees (non vatable),45688,610,0,Revenue,Ms Felicity Herdman,No,281000,Legal Services - Advocacy 
Hartlepool Borough Council,0086603273,Children & Joint Commissioning,Children and Families,Legal Fees (non vatable),45665,712.5,0,Revenue,Ms Felicity Herdman,No,281000,Legal Services - Advocacy 
Hartlepool Borough Council,0086604513,Children & Joint Commissioning,Children and Families,Legal Fees (non vatable),45688,950,0,Revenue,Ms Felicity Herdman,No,281000,Legal Services - Advocacy 
Hartlepool Borough Council,0086606999,Children & Joint Commissioning,Children and Families,Legal Fees (non vatable),45720,950,0,Revenue,Ms Felicity Herdman,No,281000,Legal Services - Advocacy 
Hartlepool Borough Council,0086603301,Children & Joint Commissioning,Children and Families,Legal Fees (non vatable),45665,720,0,Revenue,Nicola Bowker,No,281000,Legal Services - Advocacy 
Hartlepool Borough Council,0086609079,Children & Joint Commissioning,Children and Families,Legal Fees (non vatable),45741,2000,0,Revenue,Troy Benjamin,No,281000,Legal Services - Advocacy 
Hartlepool Borough Council,0086605338,Children & Joint Commissioning,Children and Families,Legal Fees (non vatable),45692,1093.75,0,Revenue,Victoria Hajba-Ward,No,289999,Legal Services - Not Elsewhere Classified 
Hartlepool Borough Council,0086607790,Children & Joint Commissioning,Children and Families,OFSTED Fee,45730,5609,0,Revenue,Ofsted,No,199999,Facilities & Management Services - Not Elsewhere Classified 
Hartlepool Borough Council,0080023707,Children & Joint Commissioning,Children and Families,Other Fuel Charges,45730,4068.54,0,Revenue,British Gas,No,371100,Utilities - Gas 
Hartlepool Borough Council,0086609544,Children & Joint Commissioning,Children and Families,Prof Fees - Child Minding Fees,45741,878.8,0,Revenue,Belle Vue Community Sports,No,261000,Human Resources - Accommodation 
Hartlepool Borough Council,0086608538,Children & Joint Commissioning,Children and Families,Prof Fees - Child Minding Fees,45735,1724.4,0,Revenue,Belle Vue Community Sports,No,261000,Human Resources - Accommodation 
Hartlepool Borough Council,0086608674,Children & Joint Commissioning,Children and Families,Prof Fees - Child Minding Fees,45734,546,0,Revenue,Harbour View,No,321115,Social Community Care Supplies & Services - Children - Community Based Services - Childcare Services
Hartlepool Borough Council,0086606504,Children & Joint Commissioning,Children and Families,Prof Fees - Child Minding Fees,45702,560,0,Revenue,Playmates Private Day Nursery Ltd,No,321115,Social Community Care Supplies & Services - Children - Community Based Services - Childcare Services
Hartlepool Borough Council,0086605883,Children & Joint Commissioning,Children and Families,Prof Fees - Independent Invest,45706,936.25,0,Revenue,Catalyst Stockton on Tees,No,151000,Consultancy - Business 
Hartlepool Borough Council,0086606201,Children & Joint Commissioning,Children and Families,Prof Fees - Independent Invest,45721,900,0,Revenue,"Leadership, Safeguarding & Coaching Cons",No,159999,Consultancy - Not Elsewhere Classified 
Hartlepool Borough Council,0086602096,Children & Joint Commissioning,Children and Families,Prof Fees - Interpreters,45664,600.5,0,Revenue,Everyday Language Solutions,No,159999,Consultancy - Not Elsewhere Classified 
Hartlepool Borough Council,0086608643,Children & Joint Commissioning,Children and Families,Prof Fees - Medical Referals,45742,2500,0,Revenue,Aspire Psychological Services Ltd,No,322002,Social Community Care Supplies & Services - Children - Early Intervention Health Services - Advice & Counselling
Hartlepool Borough Council,0086608937,Children & Joint Commissioning,Children and Families,Prof Fees - Medical Referals,45744,643.5,0,Revenue,North East Regional Employers',No,261500,Human Resources - Training & Conferences 
Hartlepool Borough Council,0086607299,Children & Joint Commissioning,Children and Families,Prof Fees - Medical Referals,45734,940.5,0,Revenue,North East Regional Employers',No,261500,Human Resources - Training & Conferences 
Hartlepool Borough Council,0086602767,Children & Joint Commissioning,Children and Families,Prof Fees -Agency Stf-Supply,45695,864,0,Revenue,Barnardo's,No,321100,Social Community Care Supplies & Services - Children 
Hartlepool Borough Council,0086608132,Children & Joint Commissioning,Children and Families,Prof Fees -Agency Stf-Supply,45737,1286.55,0,Revenue,Cherryl Pharoah Consultancy Limited,No,159999,Consultancy - Not Elsewhere Classified 
Hartlepool Borough Council,0086606596,Children & Joint Commissioning,Children and Families,Prof Fees -Agency Stf-Supply,45721,745.5,0,Revenue,Lisa Rooney,No,152000,Consultancy - Procurement 
Hartlepool Borough Council,0086602797,Children & Joint Commissioning,Children and Families,Prof Fees -Agency Stf-Supply,45665,503.38,0,Revenue,Magnit Global GRI Limited,No,401408,Social Community Care Supplies & Services - Children - Specialist Needs - Social Work Practice & Training
Hartlepool Borough Council,0086606932,Children & Joint Commissioning,Children and Families,Prof Fees -Agency Stf-Supply,45730,683.12,0,Revenue,Magnit Global GRI Limited,No,401408,Social Community Care Supplies & Services - Children - Specialist Needs - Social Work Practice & Training
Hartlepool Borough Council,0086606932,Children & Joint Commissioning,Children and Families,Prof Fees -Agency Stf-Supply,45730,683.12,0,Revenue,Magnit Global GRI Limited,No,401408,Social Community Care Supplies & Services - Children - Specialist Needs - Social Work Practice & Training
Hartlepool Borough Council,0086606932,Children & Joint Commissioning,Children and Families,Prof Fees -Agency Stf-Supply,45730,683.12,0,Revenue,Magnit Global GRI Limited,No,401408,Social Community Care Supplies & Services - Children - Specialist Needs - Social Work Practice & Training
Hartlepool Borough Council,0086608159,Children & Joint Commissioning,Children and Families,Prof Fees -Agency Stf-Supply,45744,776.86,0,Revenue,Magnit Global GRI Limited,No,401408,Social Community Care Supplies & Services - Children - Specialist Needs - Social Work Practice & Training
Hartlepool Borough Council,0086608159,Children & Joint Commissioning,Children and Families,Prof Fees -Agency Stf-Supply,45744,776.86,0,Revenue,Magnit Global GRI Limited,No,401408,Social Community Care Supplies & Services - Children - Specialist Needs - Social Work Practice & Training
Hartlepool Borough Council,0086608159,Children & Joint Commissioning,Children and Families,Prof Fees -Agency Stf-Supply,45744,776.86,0,Revenue,Magnit Global GRI Limited,No,401408,Social Community Care Supplies & Services - Children - Specialist Needs - Social Work Practice & Training
Hartlepool Borough Council,0086606932,Children & Joint Commissioning,Children and Families,Prof Fees -Agency Stf-Supply,45730,847.77,0,Revenue,Magnit Global GRI Limited,No,401408,Social Community Care Supplies & Services - Children - Specialist Needs - Social Work Practice & Training
Hartlepool Borough Council,0086607321,Children & Joint Commissioning,Children and Families,Prof Fees -Agency Stf-Supply,45737,1039.57,0,Revenue,Magnit Global GRI Limited,No,401408,Social Community Care Supplies & Services - Children - Specialist Needs - Social Work Practice & Training
Hartlepool Borough Council,0086607321,Children & Joint Commissioning,Children and Families,Prof Fees -Agency Stf-Supply,45737,1039.57,0,Revenue,Magnit Global GRI Limited,No,401408,Social Community Care Supplies & Services - Children - Specialist Needs - Social Work Practice & Training
Hartlepool Borough Council,0086607321,Children & Joint Commissioning,Children and Families,Prof Fees -Agency Stf-Supply,45737,1039.57,0,Revenue,Magnit Global GRI Limited,No,401408,Social Community Care Supplies & Services - Children - Specialist Needs - Social Work Practice & Training
Hartlepool Borough Council,0086606932,Children & Joint Commissioning,Children and Families,Prof Fees -Agency Stf-Supply,45730,2180.19,0,Revenue,Magnit Global GRI Limited,No,401408,Social Community Care Supplies & Services - Children - Specialist Needs - Social Work Practice & Training
Hartlepool Borough Council,0086606427,Children & Joint Commissioning,Children and Families,Prof Fees -Agency Stf-Supply,45723,2406.44,0,Revenue,Magnit Global GRI Limited,No,401408,Social Community Care Supplies & Services - Children - Specialist Needs - Social Work Practice & Training
Hartlepool Borough Council,0086606207,Children & Joint Commissioning,Children and Families,Prof Fees -Agency Stf-Supply,45702,1432.5,0,Revenue,Moonrise 24 HR Recruitment Ltd,No,409999,Social Community Care Supplies & Services - Children - Not Elsewhere Classified
Hartlepool Borough Council,0086604579,Children & Joint Commissioning,Children and Families,Prof Fees -Agency Stf-Supply,45695,13609.5,0,Revenue,Moonrise 24 HR Recruitment Ltd,No,409999,Social Community Care Supplies & Services - Children - Not Elsewhere Classified
Hartlepool Borough Council,0086604812,Children & Joint Commissioning,Children and Families,Prof Fees -Agency Stf-Supply,45702,13631,0,Revenue,Moonrise 24 HR Recruitment Ltd,No,409999,Social Community Care Supplies & Services - Children - Not Elsewhere Classified
Hartlepool Borough Council,0086605470,Children & Joint Commissioning,Children and Families,Prof Fees -Agency Stf-Supply,45709,13674,0,Revenue,Moonrise 24 HR Recruitment Ltd,No,409999,Social Community Care Supplies & Services - Children - Not Elsewhere Classified
Hartlepool Borough Council,0086606205,Children & Joint Commissioning,Children and Families,Prof Fees -Agency Stf-Supply,45716,13674,0,Revenue,Moonrise 24 HR Recruitment Ltd,No,409999,Social Community Care Supplies & Services - Children - Not Elsewhere Classified
Hartlepool Borough Council,0086606797,Children & Joint Commissioning,Children and Families,Prof Fees -Agency Stf-Supply,45723,13695.5,0,Revenue,Moonrise 24 HR Recruitment Ltd,No,409999,Social Community Care Supplies & Services - Children - Not Elsewhere Classified
Hartlepool Borough Council,0086607131,Children & Joint Commissioning,Children and Families,Prof Fees -Agency Stf-Supply,45730,13695.5,0,Revenue,Moonrise 24 HR Recruitment Ltd,No,409999,Social Community Care Supplies & Services - Children - Not Elsewhere Classified
Hartlepool Borough Council,0086607835,Children & Joint Commissioning,Children and Families,Prof Fees -Agency Stf-Supply,45737,13996.5,0,Revenue,Moonrise 24 HR Recruitment Ltd,No,409999,Social Community Care Supplies & Services - Children - Not Elsewhere Classified
Hartlepool Borough Council,0086603331,Children & Joint Commissioning,Children and Families,Prof Fees -Agency Stf-Supply,45674,15675,0,Revenue,Moonrise 24 HR Recruitment Ltd,No,409999,Social Community Care Supplies & Services - Children - Not Elsewhere Classified
Hartlepool Borough Council,0086603313,Children & Joint Commissioning,Children and Families,Prof Fees -Agency Stf-Supply,45665,15825.5,0,Revenue,Moonrise 24 HR Recruitment Ltd,No,409999,Social Community Care Supplies & Services - Children - Not Elsewhere Classified
Hartlepool Borough Council,0086604055,Children & Joint Commissioning,Children and Families,Prof Fees -Agency Stf-Supply,45688,18358.5,0,Revenue,Moonrise 24 HR Recruitment Ltd,No,409999,Social Community Care Supplies & Services - Children - Not Elsewhere Classified
