DCC Transparency Report Supplier Payment over £500,,,,,,,,,,,
,,,,,,,,,,,
Directorate Description,Department Description,Division Description,Section Description,Supplier Name,Payment Date,Payment Reference,System Reference,Exclusive Amount,Purpose of Spend,Procurement Classification,Selection Code 3 Description
People Services - Adults and Health,Community Support,Physical Support,Community Support - Physical Support,UP24 SEVEN SERVICES LTD,13/06/2023,13148,68335,"1,425.92",South OP (over 65) Physical - DP/Mgd,,SME
People Services - Adults and Health,Community Support,Physical Support,Community Support - Physical Support,UP24 SEVEN SERVICES LTD,13/06/2023,13148,68336,"1,425.92",South OP (over 65) Physical - DP/Mgd,,SME
People Services - Adults and Health,Transitions and Ordinary Lives,Learning Disability Support,Transitions and Ordinary Lives - Learnin,UP24 SEVEN SERVICES LTD,13/06/2023,13148,68341,"1,297.12",Ordinary Lives LD Support (under 65) - DP/Mgd,,SME
People Services - Adults and Health,Transitions and Ordinary Lives,Learning Disability Support,Transitions and Ordinary Lives - Learnin,UP24 SEVEN SERVICES LTD,13/06/2023,13148,68342,"1,426.08",Ordinary Lives LD Support (under 65) - DP/Mgd,,SME
People Services - Adults and Health,Community Support,Physical Support,Community Support - Physical Support,UP24 SEVEN SERVICES LTD,13/06/2023,13148,68345,"1,107.28",East OP (over 65) Physical - DP/Mgd,,SME
People Services - Adults and Health,Community Support,Physical Support,Community Support - Physical Support,UP24 SEVEN SERVICES LTD,13/06/2023,13148,68346,"1,107.28",East OP (over 65) Physical - DP/Mgd,,SME
People Services - Adults and Health,Community Support,Physical Support,Community Support - Physical Support,UP24 SEVEN SERVICES LTD,13/06/2023,13148,68347,"1,287.24",East OP (over 65) Physical - DP/Mgd,,SME
People Services - Adults and Health,Community Support,Physical Support,Community Support - Physical Support,UP24 SEVEN SERVICES LTD,13/06/2023,13148,68348,"1,287.24",East OP (over 65) Physical - DP/Mgd,,SME
Corporate Resources,Property,Property Design & Maintenance,Building - Repairs & Maintenance,FAITHFUL AND GOULD LIMITED,13/06/2023,13084,68350,890.4,Rechargeable Work,,Company
Corporate Resources,Property,Property Design & Maintenance,Building - Repairs & Maintenance,FAITHFUL AND GOULD LIMITED,13/06/2023,13084,68351,"1,380.00",Property Maintenance,,Company
Corporate Resources,Property,Property Design & Maintenance,Building - Repairs & Maintenance,CADANTIS FORENSICS,13/06/2023,13365,68354,"1,757.99",Property Maintenance,,SME
Corporate Resources,Property,Property Design & Maintenance,Building - Repairs & Maintenance,CADANTIS FORENSICS,13/06/2023,13365,68355,"1,480.50",Property Maintenance,,SME
Neighbourhoods,Neighbourhoods,Neighbourhoods,Neighbourhoods,KORDUS CONSULTING LIMITED,13/06/2023,13401,68356,"15,750.40",Assembly Rooms Demolition,,SME
Corporate Resources,Property,Property Design & Maintenance,Building - Repairs & Maintenance,CADANTIS FORENSICS,13/06/2023,13365,68359,784.38,Property Maintenance,,SME
Corporate Resources,Property,Property Design & Maintenance,Building - Repairs & Maintenance,CADANTIS FORENSICS,13/06/2023,13365,68360,"3,026.96",Property Maintenance,,SME
Corporate Resources,Property,Property Design & Maintenance,Building - Repairs & Maintenance,CADANTIS FORENSICS,13/06/2023,13365,68362,"1,120.95",Property Maintenance,,SME
Corporate Resources,"Legal, Procurement and Democratic Servic","Legal, Procurement and Democratic Servic",Democracy - Electoral Services/ Land Cha,PRINT IMAGE NETWORK LTD,13/06/2023,12648,68365,"4,234.97",Conduct Of Elections,,SME
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,ACE NURSERY,13/06/2023,12568,68387,"3,373.92",Nursery Education Grant,,SME
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,REDACTED,13/06/2023,13402,68388,"1,022.40",Nursery Education Grant,,Individual (Non Business)
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,ALVASTON ACHIEVERS DAY NURSERY LIMITED,13/06/2023,12988,68389,"8,076.96",Nursery Education Grant,,SME
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,DERBY DIOCESAN ACADEMY TRUST 2,13/06/2023,13092,68390,"8,451.84",Nursery Education Grant,,Public/Government Agency
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,BRAMBLEBROOK PRE SCHOOL PLAYGROUP,13/06/2023,12591,68393,613.44,Nursery Education Grant,,SME
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,BREADSALL HILLTOP PRIMARY SCHOOL,13/06/2023,12983,68394,"1,669.92",Nursery Education Grant,,Public/Government Agency
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,REDACTED,13/06/2023,12541,68395,"2,964.96",Nursery Education Grant,,SME
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,LEAPFROG DAY NURSERIES DE23 3TZ (INTERFACE),13/06/2023,13080,68396,"1,840.32",Nursery Education Grant,,SME
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,BUSY BEES DAY NURSERY AT DERBY OAKWOOD PART OF BUSY BEES DAY NURSERIES TRADING L,13/06/2023,13442,68397,"1,124.64",Nursery Education Grant,,SME
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,BIZZY KIDZ,13/06/2023,12737,68398,"6,789.09",Nursery Education Grant,,SME
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,REDACTED,13/06/2023,13073,68399,"1,226.88",Nursery Education Grant,,Sole Trader
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,CARLTON PRIVATE DAY NURSERY,13/06/2023,12500,68400,"4,921.60",Nursery Education Grant,,SME
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,CHUCKLES PLAYGROUP,13/06/2023,12559,68401,920.16,Nursery Education Grant,,SME
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,REDACTED,13/06/2023,13001,68402,613.44,Nursery Education Grant,,Individual (Non Business)
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,ONE ACADEMY TRUST DERWENT PRIMARY SCHOOL,13/06/2023,13269,68404,"4,069.15",Nursery Education Grant,,Public/Government Agency
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,DERWENT STEPPING STONES ST JAMES CENTRE,13/06/2023,12607,68405,"2,174.30",Nursery Education Grant,,SME
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,DIAMOND DAY NURSERY,13/06/2023,12736,68406,"2,181.12",Nursery Education Grant,,SME
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,FIELD LANE PLAYGROUP,13/06/2023,12509,68407,"7,259.04",Nursery Education Grant,,SME
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,DERWENT STEPPING STONES ST JAMES CENTRE,13/06/2023,12607,68408,"9,508.32",Nursery Education Grant,,SME
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,DERBY MONTESSORI SCHOOL,13/06/2023,12581,68409,"1,594.94",Nursery Education Grant,,SME
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,FIRST FRIENDS PRIVATE DAY NURSERY,13/06/2023,12562,68410,"3,589.76",Nursery Education Grant,,SME
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,FUN TIME NURSERY LTD,13/06/2023,12824,68411,"2,044.80",Nursery Education Grant,,SME
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,REDACTED,13/06/2023,12666,68412,920.16,Nursery Education Grant,,Sole Trader
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,HEATHERTON PRE SCHOOL,13/06/2023,12671,68414,"3,271.68",Nursery Education Grant,,Public/Government Agency
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,INCREDIBLE KIDS DERBY LTD,13/06/2023,12814,68415,"1,998.79",Nursery Education Grant,,SME
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,LA PETITE ACADEMY,13/06/2023,12514,68418,"1,840.32",Nursery Education Grant,,SME
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,LITTLE SCHOLARS LTD,13/06/2023,12506,68420,"3,660.31",Nursery Education Grant,,SME
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,LITTLE OWLS NURSERY,13/06/2023,13214,68421,"5,878.80",Nursery Education Grant,,Sole Trader
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,REDACTED,13/06/2023,12657,68422,"1,022.40",Nursery Education Grant,,Individual (Non Business)
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,LITTLE SCHOLARS NURSERY,13/06/2023,13346,68423,"6,082.14",Nursery Education Grant,,SME
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,LITTLE ANGELS DAY NURSERY,13/06/2023,12971,68425,"2,862.72",Nursery Education Grant,,SME
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,LITTLE ANGELS PLAYSCHOOL,13/06/2023,12782,68427,"5,623.20",Nursery Education Grant,,SME
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,KINGFISHER DAY NURSERY SPONDON,13/06/2023,12513,68428,"3,517.06",Nursery Education Grant,,SME
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,REDACTED,13/06/2023,12784,68430,592.99,Nursery Education Grant,,SME
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,THE ORCHARD PRIVATE DAY NURSERY,13/06/2023,12579,68432,"3,169.44",Nursery Education Grant,,SME
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,THE ORCHARD PRIVATE DAY NURSERY,13/06/2023,12580,68433,"7,224.96",Nursery Education Grant,,SME
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,PLAYCORNER PRIVATE DAY NURSERY,13/06/2023,13322,68434,"1,022.40",Nursery Education Grant,,SME
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,PLAYDAYS OPPORTUNITY GROUP,13/06/2023,13325,68435,"1,226.88",Nursery Education Grant,,SME
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,POSITIVE STEPS DAYCARE,13/06/2023,12599,68436,"8,792.64",Nursery Education Grant,,SME
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,RYDALE CHILDRENS NURSERY LTD,13/06/2023,13125,68437,"4,566.72",Nursery Education Grant,,SME
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,REDACTED,13/06/2023,12627,68438,920.16,Nursery Education Grant,,Individual (Non Business)
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,SINFIN COMMUNITY CHILDCARE,13/06/2023,12586,68440,"4,805.28",Nursery Education Grant,,SME
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,SINFIN COMMUNITY CHILDCARE,13/06/2023,12586,68441,"4,294.08",Nursery Education Grant,,SME
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,SHELTON LOCK PRESCHOOL,13/06/2023,12617,68443,"2,794.56",Nursery Education Grant,,SME
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,COTTAGE PRIVATE  DAY NURSERY,13/06/2023,12524,68444,"2,576.45",Nursery Education Grant,,SME
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,SHINING STARS NURSERY,13/06/2023,12923,68445,"10,564.80",Nursery Education Grant,,SME
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,SUNNY DAYS NURSERY,13/06/2023,12870,68446,"5,520.96",Nursery Education Grant,,SME
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,THE FARAWAY TREE DAY NURSERY LIMITED,13/06/2023,13036,68447,"3,169.44",Nursery Education Grant,,SME
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,COTTAGE PRIVATE DAY NURSERY,13/06/2023,12525,68448,920.16,Nursery Education Grant,,SME
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,THE EARLY YEARS ACADEMY DERBY,13/06/2023,13270,68449,"1,238.45",Nursery Education Grant,,Public/Government Agency
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,ACTION FOR CHILDREN,13/06/2023,12633,68450,"4,549.68",Nursery Education Grant,,Company
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,ST ANDREWS PRE SCHOOL,13/06/2023,12508,68451,"1,860.77",Nursery Education Grant,,Public/Government Agency
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,THE ORCHARD GARDEN PRIVATE DAY NURSERY,13/06/2023,12578,68453,"13,580.88",Nursery Education Grant,,SME
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,TINY TOTS PRIVATE DAY NURSERY,13/06/2023,13118,68454,"3,823.78",Nursery Education Grant,,SME
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,TREETOPS OAKWOOD,13/06/2023,13441,68455,"2,556.00",Nursery Education Grant,,SME
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,SILVER TREES DAY NURSERY,13/06/2023,12640,68456,"4,072.56",Nursery Education Grant,,SME
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,WHITE HOUSE DAY NURSERY ALVASTON,13/06/2023,12755,68458,"3,169.44",Nursery Education Grant,,SME
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,THE WHITE HOUSE KIDS CLUB,13/06/2023,12601,68460,"2,453.76",Nursery Education Grant,,SME
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,WONDERWORKS PRESCHOOL,13/06/2023,13184,68461,"4,549.68",Nursery Education Grant,,Company
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,REDACTED,13/06/2023,13046,68465,"1,806.24",Nursery Education Grant,,Sole Trader
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,REDACTED,13/06/2023,12955,68466,"1,022.40",Nursery Education Grant,,Sole Trader
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,ACE NURSERY,13/06/2023,12568,68469,"16,257.60",Nursery Education Grant,,SME
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,ALVASTON ACHIEVERS DAY NURSERY LIMITED,13/06/2023,12988,68470,"23,160.90",Nursery Education Grant,,SME
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,DERBY DIOCESAN ACADEMY TRUST 2,13/06/2023,13092,68471,"30,067.20",Nursery Education Grant,,Public/Government Agency
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,THE HARMONY TRUST LTD ASH CROFT PRIMARY ACADEMY,13/06/2023,13029,68472,"8,918.88",Nursery Education Grant,,Public/Government Agency
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,REDACTED,13/06/2023,12541,68473,"1,431.00",Nursery Education Grant,,SME
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,ASHWOOD SPENCER ACADEMY (INTERFACE),13/06/2023,13079,68474,"30,030.60",Nursery Education Grant,,Public/Government Agency
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,ODYSSEY COLLABORATIVE TRUST ASTERDALE PRIMARY SCHOOL,13/06/2023,13102,68476,"13,688.44",Nursery Education Grant,,Public/Government Agency
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,REDACTED,13/06/2023,12682,68477,"4,048.56",Nursery Education Grant,,Sole Trader
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,REDACTED,13/06/2023,12655,68478,710.64,Nursery Education Grant,,Individual (Non Business)
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,ODYSSEY COLLABORATIVE TRUST BEAUFORT PRIMARY SCHOOL,13/06/2023,13101,68479,"13,418.40",Nursery Education Grant,,SME
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,BISHOP LONSDALE CE AIDED PRIMARY SCHOOL AND NURSERY,13/06/2023,12616,68480,"15,956.22",Nursery Education Grant,,Public/Government Agency
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,BIZZY KIDZ,13/06/2023,12737,68481,"32,055.02",Nursery Education Grant,,SME
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,REDACTED,13/06/2023,13073,68483,"4,761.00",Nursery Education Grant,,Sole Trader
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,REDACTED,13/06/2023,12884,68484,"1,472.04",Nursery Education Grant,,Sole Trader
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,REDACTED,13/06/2023,12885,68485,"1,087.20",Nursery Education Grant,,Sole Trader
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,ODYSSEY COLLABORATIVE TRUST BORROW WOOD PRIMARY SCHOOL,13/06/2023,13103,68486,"13,232.79",Nursery Education Grant,,Public/Government Agency
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,LEARNERS TRUST BROOKFIELD PRIMARY SCHOOL,13/06/2023,13134,68487,"14,122.44",Nursery Education Grant,,SME
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,REDACTED,13/06/2023,12783,68488,"7,471.80",Nursery Education Grant,,SME
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,REDACTED,13/06/2023,13171,68489,941.97,Nursery Education Grant,,Individual (Non Business)
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,THE SPENCER ACADEMIES TRUST BRACKENSDALE SPENCER ACADEMY,13/06/2023,13054,68490,"14,999.40",Nursery Education Grant,,Public/Government Agency
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,BRAMBLEBROOK PRE SCHOOL PLAYGROUP,13/06/2023,12591,68491,"12,262.20",Nursery Education Grant,,SME
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,BREADSALL HILLTOP PRIMARY SCHOOL,13/06/2023,12983,68492,"18,490.80",Nursery Education Grant,,Public/Government Agency
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,REDACTED,13/06/2023,13330,68493,"2,318.40",Nursery Education Grant,,Individual (Non Business)
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,LEAPFROG DAY NURSERIES DE23 3TZ (INTERFACE),13/06/2023,13080,68494,"34,310.67",Nursery Education Grant,,SME
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,REDACTED,13/06/2023,12888,68495,"2,956.80",Nursery Education Grant,,Sole Trader
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,BUSY BEES DAY NURSERY AT DERBY OAKWOOD PART OF BUSY BEES DAY NURSERIES TRADING L,13/06/2023,13442,68496,"13,020.71",Nursery Education Grant,,SME
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,BUSY BEES PLAYGROUP,13/06/2023,12620,68497,"13,927.98",Nursery Education Grant,,SME
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,CARLTON PRIVATE DAY NURSERY,13/06/2023,12500,68498,"23,498.45",Nursery Education Grant,,SME
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,CHUCKLES PLAYGROUP,13/06/2023,12559,68499,"2,349.00",Nursery Education Grant,,SME
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,REDACTED,13/06/2023,13127,68500,579.6,Nursery Education Grant,,Individual (Non Business)
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,REDACTED,13/06/2023,12787,68501,579.6,Nursery Education Grant,,SME
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,THE HARMONY TRUST LTD.,13/06/2023,13025,68502,"8,303.76",Nursery Education Grant,,SME
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,REDACTED,13/06/2023,13530,68503,723.6,Nursery Education Grant,,Individual (Non Business)
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,REDACTED,13/06/2023,13227,68504,846,Nursery Education Grant,,Individual (Non Business)
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,REDACTED,13/06/2023,12665,68505,949.14,Nursery Education Grant,,Individual (Non Business)
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,DERBY HIGH SCHOOL,13/06/2023,12498,68507,"6,733.65",Nursery Education Grant,,Public/Government Agency
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,DERBY MONTESSORI SCHOOL,13/06/2023,12581,68508,"7,553.04",Nursery Education Grant,,SME
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,THE HARMONY TRUST LTD CARLYLE INFANT AND NURSERY SCHOOL,13/06/2023,13027,68509,"12,762.00",Nursery Education Grant,,Public/Government Agency
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,THE SPENCER ACADEMIES TRUST CASTLEWARD SPENCER ACADEMY,13/06/2023,13053,68510,"11,825.40",Nursery Education Grant,,SME
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,CHADDESDEN PARK PRIMARY SCHOOL,13/06/2023,13031,68511,"15,660.00",Nursery Education Grant,,Public/Government Agency
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,ONE ACADEMY TRUST DERWENT PRIMARY SCHOOL,13/06/2023,13269,68512,"19,112.40",Nursery Education Grant,,Public/Government Agency
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,DERWENT STEPPING STONES ST JAMES CENTRE,13/06/2023,12607,68513,"21,724.20",Nursery Education Grant,,SME
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,DERWENT STEPPING STONES ST JAMES CENTRE,13/06/2023,12607,68514,"8,043.84",Nursery Education Grant,,SME
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,DIAMOND DAY NURSERY,13/06/2023,12736,68515,"19,629.00",Nursery Education Grant,,SME
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,REDACTED,13/06/2023,12892,68516,"1,305.00",Nursery Education Grant,,Sole Trader
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,REDACTED,13/06/2023,12672,68517,"1,203.54",Nursery Education Grant,,SME
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,REDACTED,13/06/2023,12666,68518,847.8,Nursery Education Grant,,Sole Trader
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,REDACTED,13/06/2023,12869,68519,"2,351.88",Nursery Education Grant,,Sole Trader
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,EMMANUEL SCHOOL,13/06/2023,12571,68520,"9,007.77",Nursery Education Grant,,SME
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,FIRST FRIENDS PRIVATE DAY NURSERY,13/06/2023,12562,68521,"12,210.83",Nursery Education Grant,,SME
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,FIELD LANE PLAYGROUP,13/06/2023,12509,68522,"12,727.80",Nursery Education Grant,,SME
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,DERBY DIOCESAN ACADEMY TRUST FIRS PRIMARY SCHOOL,13/06/2023,13018,68523,"23,139.60",Nursery Education Grant,,SME
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,REDACTED,13/06/2023,12683,68524,"5,569.80",Nursery Education Grant,,Individual (Non Business)
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,FUN TIME NURSERY LTD,13/06/2023,12824,68526,"17,026.56",Nursery Education Grant,,SME
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,ANTHEM SCHOOLS TRUST,13/06/2023,13263,68527,"9,816.00",Nursery Education Grant,,SME
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,GRIFFE FIELD PRIMARY SCHOOL,13/06/2023,13086,68528,"13,778.28",Nursery Education Grant,,Public/Government Agency
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,THE HARMONY TRUST LTD HACKWOOD PRIMARY ACADEMY,13/06/2023,13030,68530,"14,047.20",Nursery Education Grant,,Public/Government Agency
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,HARDWICK PRIMARY SCHOOL,13/06/2023,13007,68532,"21,488.40",Nursery Education Grant,,Public/Government Agency
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,REDACTED,13/06/2023,13331,68533,524.4,Nursery Education Grant,,Individual (Non Business)
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,REDACTED,13/06/2023,12667,68534,"1,665.00",Nursery Education Grant,,Sole Trader
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,HEATHERTON PRE SCHOOL,13/06/2023,12671,68535,"2,633.76",Nursery Education Grant,,Public/Government Agency
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,EAST MIDLANDS EDUCATION TRUST HOMEFIELDS PRIMARY SCHOOL,13/06/2023,13160,68537,"14,154.36",Nursery Education Grant,,Public/Government Agency
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,INCREDIBLE KIDS DERBY LTD,13/06/2023,12814,68538,"14,121.48",Nursery Education Grant,,SME
People Services - Children & Young People,Schools Block,Non Delegated Schools Budget,Non Delegated School Expenditure,REDACTED,13/06/2023,12986,68540,579.6,Nursery Education Grant,,Sole Trader
