Body Name,Body,Service Division,Expense Type,Date Paid,Transaction Ref,Invoice Amount,Supplier Name
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Neighbourhoods,Professional and Contractors Fees,14/05/2024,30033388,236.00 ,Greenaway
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Neighbourhoods,Vehicle Hire,14/05/2024,30033603,933.33 ,Lincs Van Hire
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Neighbourhoods,Vehicle Hire,14/05/2024,30033612,933.33 ,Lincs Van Hire
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,"Performance, Governance & Commissioning",External Printing and Design Costs,14/05/2024,30033695,"10,507.81 ",CFH Docmail Ltd
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,"Performance, Governance & Commissioning",Postages,14/05/2024,30033695,"66,050.40 ",CFH Docmail Ltd
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,"Performance, Governance & Commissioning",Rent Payments,14/05/2024,30033141,300.00 ,The Keals Village Hall
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Property,Buildings Maintenance - Responsive,14/05/2024,30033640,300.00 ,Pest Detective Ltd
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Public Protection,Furniture and Equipment,14/05/2024,30033436,"10,523.30 ",Videcom Security Limited
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Public Protection,"Purchase of Plant, Machinery and Equipment",14/05/2024,30033434,"1,403.20 ",Videcom Security Limited
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Waste,Agency Staff,14/05/2024,30033652,"4,513.91 ",Red Rock Partnership Ltd
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Waste,Agency Staff,14/05/2024,30033653,"1,887.86 ",Red Rock Partnership Ltd
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Waste,Vehicle Hire,14/05/2024,30033605,233.33 ,Lincs Van Hire
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Waste,Workshop Parts,14/05/2024,30033424,419.19 ,Partic Motor Spares Ltd
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Wellbeing Services Manager,Furniture and Equipment,14/05/2024,30033621,"1,129.68 ",Alertcom Limited
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Wellbeing Services Manager,Furniture and Equipment,14/05/2024,30033622,"1,129.68 ",Alertcom Limited
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Wellbeing Services Manager,Other Miscellaneous Expenses,14/05/2024,30033056,538.44 ,Mangar International Limited
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Wellbeing Services Manager,Postages,14/05/2024,30033530,"4,102.00 ",Public Sector Partnership Services Ltd
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,AD Capital - Regulation,Professional Fees,16/05/2024,30033644,272.92 ,Hill Phelan Equine Farm Vet Surgeons
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,AD Capital - Strategic Growth and Development,Agency Staff,16/05/2024,30031834,"34,052.12 ",South Holland District Council
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,AD Capital - Strategic Growth and Development,Grants and Contributions to Outside Bodies - No Service Received,16/05/2024,30033433,"16,000.00 ",Lincolnshire CVS
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,AD Capital - Strategic Growth and Development,Grants and Contributions to Outside Bodies - No Service Received,16/05/2024,30033550,"11,813.71 ",Scorer Hawkins Properties
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,AD Capital - Strategic Projects,Professional and Contractors Fees,16/05/2024,30033749,"2,905.00 ",The Oyster Partnership Ltd
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,AD Chief Finance Officer,Insurance,16/05/2024,30033554,"13,363.34 ",The Risk Factor Ltd
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,AD Housing & Wellbeing,Other Miscellaneous Expenses,16/05/2024,30033559,395.00 ,Keystone Locks
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,AD Housing & Wellbeing,Other Miscellaneous Expenses,16/05/2024,30033755,"2,452.66 ",Capsticks Solicitors LLP
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,AD Housing & Wellbeing,Other Miscellaneous Expenses,16/05/2024,30033756,"2,049.03 ",Capsticks Solicitors LLP
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,AD Leisure & Culture,Legal Fees,16/05/2024,30033771,"3,760.00 ",Freeths LLP
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,AD Leisure & Culture,Legal Fees,16/05/2024,30033772,"1,253.00 ",Freeths LLP
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Development Control,Planning Application Fees,16/05/2024,30033848,550.00 ,“Personal Information Redacted”
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Economic Growth Service Manager (Place),Advertising - Events,16/05/2024,30033840,450.00 ,GRS Signs Ltd
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Growth Relationships & Growth Promotions,Advertising - Events,16/05/2024,30033840,450.00 ,GRS Signs Ltd
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Growth Relationships & Growth Promotions,Other Miscellaneous Expenses,16/05/2024,30033680,717.33 ,Boston Borough Council
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Housing & Homelessness,Other Miscellaneous Expenses,16/05/2024,30033559,395.00 ,Keystone Locks
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Housing & Homelessness,Other Miscellaneous Expenses,16/05/2024,30033755,"2,452.66 ",Capsticks Solicitors LLP
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Housing & Homelessness,Other Miscellaneous Expenses,16/05/2024,30033756,"2,049.03 ",Capsticks Solicitors LLP
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Invest East Lindsey,Buildings Maintenance - Responsive,16/05/2024,30033387,212.80 ,F W Architectural Hardware Ltd
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Neighbourhoods,Agency Staff,16/05/2024,30033836,"3,532.62 ",The Workshop (Wisbech) Ltd
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Neighbourhoods,Materials and Consumables,16/05/2024,30033496,598.20 ,Eastern Shires Purchasing Organisation
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Neighbourhoods,Materials and Consumables,16/05/2024,30033497,398.70 ,Eastern Shires Purchasing Organisation
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Neighbourhoods,Professional and Contractors Fees,16/05/2024,30033835,"1,134.00 ",Sid Dennis and Sons Ltd
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,"Performance, Governance & Commissioning",Catering (Non-Payroll),16/05/2024,30033861,600.00 ,Aquavita Catering Ltd
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Property,Buildings Maintenance - Programmed,16/05/2024,30033345,"5,841.01 ",National Grid formerly Western Power Distribution
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Property,Materials and Consumables,16/05/2024,30033526,289.45 ,Eastern Shires Purchasing Organisation
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Property,Professional and Contractors Fees,16/05/2024,30033838,859.70 ,Freeths LLP
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Property,Works to Buildings (Main Contractor),16/05/2024,30033864,643.88 ,The Workshop (Wisbech) Ltd
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Property,Works to Buildings (Main Contractor),16/05/2024,30033866,"1,133.23 ",The Workshop (Wisbech) Ltd
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Waste,Workshop Parts,16/05/2024,30033512,619.82 ,Chandlers (Farm Equipment) Ltd
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Waste,Workshop Parts,16/05/2024,30033561,476.82 ,Sharmans of Louth
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,AD Chief Finance Officer,Banking Charges,17/05/2024,30034370,592.50 ,King and Shaxson
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,AD Chief Finance Officer,Business Rates - Contribution to Surplus/Deficit,20/05/2024,30034181,"17,461.00 ",MHCLG
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,AD Chief Finance Officer,Business Rates - Share of Income Central Government,20/05/2024,30034181,"1,673,401.00 ",MHCLG
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,AD Chief Finance Officer,Business Rates - Transitional Protection Payments,20/05/2024,30034181,"-117,370.00 ",MHCLG
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,AD Chief Finance Officer,Business Rates Tariff,20/05/2024,30034181,-869.00 ,MHCLG
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,AD Chief Finance Officer,Business Rates Tariff,20/05/2024,30034182,"728,744.00 ",Lincolnshire County Council
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,AD Chief Finance Officer,Non-Ringfenced Government Grants - RSG,20/05/2024,30034181,"-125,681.00 ",MHCLG
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,AD Capital - Regulation,Professional Fees,21/05/2024,30033863,314.78 ,Rase Veterinary Equine
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,AD Capital - Strategic Projects,Legal Fees,21/05/2024,30033842,"1,500.00 ",Eversheds LLP
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,AD Capital - Strategic Projects,Works to Buildings (Main Contractor),21/05/2024,30033985,"9,345.00 ",International Parking Systems UK Grp Ltd
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,AD Chief Finance Officer,Insurance,21/05/2024,30033968,"21,884.80 ",Zurich Municipal Insurance Co
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,AD Chief Finance Officer,Postages,21/05/2024,30033538,869.00 ,Royal Mail Group Ltd
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,AD Chief Finance Officer,Professional and Contractors Fees,21/05/2024,30033681,"3,000.00 ",Link Treasury Services
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,AD Chief Finance Officer,Subscriptions to Organisations and Other Bodies,21/05/2024,30033546,"8,186.00 ",District Councils Network
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,AD Economic Growth,Professional Fees,21/05/2024,30033990,"27,969.83 ",Tim Ronalds Architects
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,AD Housing & Wellbeing,Furniture and Equipment,21/05/2024,30033964,"1,995.00 ",Woodlandz Furnishings GY Ltd
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,AD Housing & Wellbeing,Furniture and Equipment,21/05/2024,30033975,608.00 ,Woodlandz Furnishings GY Ltd
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,AD Housing & Wellbeing,Furniture and Equipment,21/05/2024,30033976,420.00 ,Woodlandz Furnishings GY Ltd
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,AD Housing & Wellbeing,Grants and Contributions - Where a Service is Received,21/05/2024,30034038,"31,000.00 ",Lincolnshire CVS
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,AD Housing & Wellbeing,Other local authorities,21/05/2024,30033816,"50,796.03 ",City of Lincoln Council
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,AD Housing & Wellbeing,Other Miscellaneous Expenses,21/05/2024,30033432,"1,773.75 ",Keltic Clothing
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,AD Housing & Wellbeing,Other Miscellaneous Expenses,21/05/2024,30033978,400.00 ,Walters Estate Agent Ltd
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,AD Housing & Wellbeing,Other Private Contractors,21/05/2024,30033839,"1,342.80 ",AJ Embroidery
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,AD Leisure & Culture,Buildings Maintenance - Programmed,21/05/2024,30033555,"1,342.00 ",H20 Servicing Ltd
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,AD Leisure & Culture,Buildings Maintenance - Programmed,21/05/2024,30033556,800.00 ,H20 Servicing Ltd
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,AD Leisure & Culture,Buildings Maintenance - Programmed,21/05/2024,30033557,"1,050.00 ",H20 Servicing Ltd
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,AD Leisure & Culture,Buildings Maintenance - Responsive,21/05/2024,30033773,250.00 ,Second Element Limited
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Development Control,Employee Professional Subscriptions (Non-Payroll),21/05/2024,30033800,"13,680.00 ",Boston Borough Council
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Development Control,Pre Planning Advice Fees,21/05/2024,30033718,293.00 ,Portal Plan Quest Ltd
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Economic Growth Project Manager,Professional Fees,21/05/2024,30033990,"27,969.83 ",Tim Ronalds Architects
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Economic Growth Service Manager (Place),Grants and Contributions - Where a Service is Received,21/05/2024,30033921,"5,515.00 ",University of Lincoln
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Economic Growth Service Manager (Place),Professional and Contractors Fees,21/05/2024,30033916,"30,000.00 ",University of Lincoln
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Economic Growth Service Manager (Place),Professional and Contractors Fees,21/05/2024,30033919,"20,000.00 ",University of Lincoln
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Economic Growth Service Manager (Place),Professional and Contractors Fees,21/05/2024,30033922,"3,500.00 ",University of Lincoln
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Enabling Activities Housing Development,Other Private Contractors,21/05/2024,30033839,447.60 ,AJ Embroidery
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Enforcement,Professional and Contractors Fees,21/05/2024,30033728,"1,647.10 ",G2 Recruitment Solutions
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Enforcement,Professional and Contractors Fees,21/05/2024,30033731,"1,882.40 ",G2 Recruitment Solutions
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Growth Relationships & Growth Promotions,Grants and Contributions - Where a Service is Received,21/05/2024,30033921,"5,515.00 ",University of Lincoln
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Growth Relationships & Growth Promotions,Professional and Contractors Fees,21/05/2024,30033916,"30,000.00 ",University of Lincoln
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Growth Relationships & Growth Promotions,Professional and Contractors Fees,21/05/2024,30033920,"20,200.00 ",University of Lincoln
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Growth Relationships & Growth Promotions,Professional and Contractors Fees,21/05/2024,30033922,"3,500.00 ",University of Lincoln
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Housing & Homelessness,Furniture and Equipment,21/05/2024,30033964,"1,995.00 ",Woodlandz Furnishings GY Ltd
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Housing & Homelessness,Furniture and Equipment,21/05/2024,30033975,608.00 ,Woodlandz Furnishings GY Ltd
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Housing & Homelessness,Furniture and Equipment,21/05/2024,30033976,420.00 ,Woodlandz Furnishings GY Ltd
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Housing & Homelessness,Other Miscellaneous Expenses,21/05/2024,30033432,"1,773.75 ",Keltic Clothing
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Housing & Homelessness,Other Miscellaneous Expenses,21/05/2024,30033978,400.00 ,Walters Estate Agent Ltd
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Housing & Homelessness,Other Private Contractors,21/05/2024,30033839,447.60 ,AJ Embroidery
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Information Technology,Computer Software Licence Costs,21/05/2024,30033574,387.00 ,Ferret Information Systems Ltd
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Information Technology,Mobile Phones,21/05/2024,30033774,442.24 ,Public Sector Partnership Services Ltd
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Information Technology,Telephones,21/05/2024,30033329,425.24 ,Nominet UK
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Invest East Lindsey,Other Communication Costs,21/05/2024,30033923,418.55 ,New Start Networks Ltd
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Invest East Lindsey,Works to Buildings (Main Contractor),21/05/2024,30033423,"3,000.00 ",Huws Gray Buildbase
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Neighbourhoods,Buildings Maintenance - Programmed,21/05/2024,30033792,"1,109.73 ",GRS Signs Ltd
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Neighbourhoods,Materials and Consumables,21/05/2024,30033716,298.75 ,Overton (UK) Ltd
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Neighbourhoods,Professional and Contractors Fees,21/05/2024,30033888,"3,737.53 ",The Workshop (Wisbech) Ltd
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Neighbourhoods,Professional and Contractors Fees,21/05/2024,30033890,648.00 ,Sid Dennis and Sons Ltd
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Neighbourhoods,Purchase of Vehicles,21/05/2024,30033901,"32,636.40 ",F.P.Smith Motors Ltd
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Neighbourhoods,Purchase of Vehicles,21/05/2024,30033902,"35,826.40 ",F.P.Smith Motors Ltd
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Neighbourhoods,Purchase of Vehicles,21/05/2024,30033905,"35,826.40 ",F.P.Smith Motors Ltd
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Neighbourhoods,Purchase of Vehicles,21/05/2024,30033907,"35,826.40 ",F.P.Smith Motors Ltd
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Neighbourhoods,Purchase of Vehicles,21/05/2024,30033915,"32,099.60 ",F.P.Smith Motors Ltd
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Neighbourhoods,Purchase of Vehicles,21/05/2024,30033917,"32,099.60 ",F.P.Smith Motors Ltd
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Neighbourhoods,Purchase of Vehicles,21/05/2024,30033918,"32,099.60 ",F.P.Smith Motors Ltd
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Neighbourhoods,Purchase of Vehicles,21/05/2024,30033928,"32,636.40 ",F.P.Smith Motors Ltd
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Neighbourhoods,Purchase of Vehicles,21/05/2024,30033929,"32,636.40 ",F.P.Smith Motors Ltd
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Neighbourhoods,Purchase of Vehicles,21/05/2024,30033930,"32,636.40 ",F.P.Smith Motors Ltd
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Neighbourhoods,Water and Sewerage Charges,21/05/2024,30033775,430.28 ,Wave Anglian Water Business National Ltd
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Neighbourhoods,Water and Sewerage Charges,21/05/2024,30033776,318.23 ,Wave Anglian Water Business National Ltd
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Neighbourhoods,Water and Sewerage Charges,21/05/2024,30033777,"1,422.71 ",Wave Anglian Water Business National Ltd
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Neighbourhoods,Water and Sewerage Charges,21/05/2024,30033974,286.19 ,Wave Anglian Water Business National Ltd
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,"Performance, Governance & Commissioning",Postages,21/05/2024,30033693,"7,926.05 ",CFH Docmail Ltd
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,"Performance, Governance & Commissioning",Professional and Contractors Fees,21/05/2024,30034002,510.00 ,C and R Removals and Storage
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,"Performance, Governance & Commissioning",Professional and Contractors Fees,21/05/2024,30034021,"2,033.60 ",C and R Removals and Storage
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,"Performance, Governance & Commissioning",Professional and Contractors Fees,21/05/2024,30034023,"3,915.00 ",C and R Removals and Storage
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,"Performance, Governance & Commissioning",Professional and Contractors Fees,21/05/2024,30034025,"1,056.00 ",C and R Removals and Storage
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,"Performance, Governance & Commissioning",Rent Payments,21/05/2024,30033537,700.00 ,The Meridale Organisation
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,"Performance, Governance & Commissioning",Rent Payments,21/05/2024,30033880,300.00 ,Chapel St Leonards Village Hall
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,"Performance, Governance & Commissioning",Rent Payments,21/05/2024,30033881,275.00 ,St Marys Church Fotherby
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,"Performance, Governance & Commissioning",Rent Payments,21/05/2024,30033889,400.00 ,Louth Town Council
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,"Performance, Governance & Commissioning",Rent Payments,21/05/2024,30033899,320.00 ,Skegness and Winthorpe Parochial Church Council
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,"Performance, Governance & Commissioning",Rent Payments,21/05/2024,30033909,300.00 ,Coronation Hall Management Committee
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,"Performance, Governance & Commissioning",Rent Payments,21/05/2024,30033987,750.00 ,Waggon and Horses
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Planning Policy,Grants and Contributions to Outside Bodies - No Service Received,21/05/2024,30033798,"75,412.56 ",Lincolnshire County Council Highways
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Planning Policy,Shared Management,21/05/2024,30033754,"18,727.99 ",Boston Borough Council
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Property,Buildings Maintenance - Programmed,21/05/2024,30033792,"1,109.73 ",GRS Signs Ltd
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Property,Buildings Maintenance - Responsive,21/05/2024,30033334,349.97 ,Caro Fds Ltd
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Property,Buildings Maintenance - Responsive,21/05/2024,30033855,"1,132.00 ",Bates Environmental Ltd
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Property,Other Private Contractors,21/05/2024,30033912,320.00 ,Dave Skells Traffic Management Ltd
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Property,Professional and Contractors Fees,21/05/2024,30033313,520.00 ,Biffa Waste Services Ltd
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Property,Professional and Contractors Fees,21/05/2024,30033314,"3,597.66 ",Biffa Waste Services Ltd
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Property,Professional and Contractors Fees,21/05/2024,30033744,550.00 ,B and B Tree Specialists
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Property,Water and Sewerage Charges,21/05/2024,30033775,430.28 ,Wave Anglian Water Business National Ltd
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Property,Water and Sewerage Charges,21/05/2024,30033776,318.23 ,Wave Anglian Water Business National Ltd
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Property,Water and Sewerage Charges,21/05/2024,30033777,"1,422.71 ",Wave Anglian Water Business National Ltd
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Property,Water and Sewerage Charges,21/05/2024,30033812,"2,715.71 ",Wave Anglian Water Business National Ltd
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Property,Water and Sewerage Charges,21/05/2024,30033974,286.19 ,Wave Anglian Water Business National Ltd
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Property,Works to Buildings (Main Contractor),21/05/2024,30033946,"3,060.00 ",Carousel Waste & Recycling LTD
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Service Manager - Affordable & Accessible Homes-Housing,Other Private Contractors,21/05/2024,30033839,895.20 ,AJ Embroidery
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Service Manager - Affordable & Accessible Homes-Housing,Works to Buildings (Main Contractor),21/05/2024,30033856,"15,706.99 ",Mark Donner Ltd
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Service Manager - Affordable & Accessible Homes-Housing,Works to Buildings (Main Contractor),21/05/2024,30033944,"7,111.26 ",Gary Walmsley Construction
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Service Manager - Affordable & Accessible Homes-Housing,Works to Buildings (Main Contractor),21/05/2024,30033945,"7,538.44 ",Baptist Building and Roofing Co Ltd
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Transformation Services Manager,Grants and Contributions - Where a Service is Received,21/05/2024,30034038,"31,000.00 ",Lincolnshire CVS
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Waste,External Printing and Design Costs,21/05/2024,30033809,459.20 ,Systematic Print Management Ltd
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Waste,Workshop Parts,21/05/2024,30033257,852.55 ,Dennis Eagle Ltd
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Waste,Workshop Parts,21/05/2024,30033258,454.81 ,Dennis Eagle Ltd
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Waste,Workshop Parts,21/05/2024,30033259,374.08 ,Dennis Eagle Ltd
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Waste,Workshop Parts,21/05/2024,30033305,766.71 ,Dennis Eagle Ltd
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Waste,Workshop Parts,21/05/2024,30033306,761.02 ,Dennis Eagle Ltd
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Waste,Workshop Parts,21/05/2024,30033403,381.11 ,Partic Motor Spares Ltd
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Waste,Workshop Parts,21/05/2024,30033750,686.86 ,Sharmans of Louth
East Lindsey District Council,http://statistics.data.gov.uk/id/local-authority/32UC,Waste,Workshop Parts,21/05/2024,30033841,228.49 ,Truck Links
