Transaction Date,Local Authority Department,Beneficiary,Purpose of Expenditure,Amount (excluding VAT),Non Recoverable VAT,Merchant Category
 22-09-2023,People - Ageing Well,Outlook Care_a,Supported Other Accommodation - Private Contractors Payment,2433.72,0.00,COMMERCIAL SUPPLIER 
 22-09-2023,People - Ageing Well,Abbottswood Lodge,Residential Placements - Private Contractors Payment,1904.88,0.00,COMMERCIAL SUPPLIER 
 22-09-2023,People - Ageing Well,Autism Initiatives,Residential Placements - Private Contractors Payment,6010.88,0.00,COMMERCIAL SUPPLIER 
 22-09-2023,People - Ageing Well,The Cottage Residential Care Home,Residential Placements - Private Contractors Payment,1123.52,0.00,COMMERCIAL SUPPLIER 
 22-09-2023,People - Ageing Well,The Cottage Residential Care Home,Residential Placements - Private Contractors Payment,3204.32,0.00,COMMERCIAL SUPPLIER 
 22-09-2023,People - Ageing Well,Ashgate House Ltd_a,Residential Placements - Private Contractors Payment,5146.20,0.00,COMMERCIAL SUPPLIER 
 22-09-2023,People - Ageing Well,Ashgate House Ltd_a,Residential Placements - Private Contractors Payment,805.84,0.00,COMMERCIAL SUPPLIER 
 22-09-2023,People - Ageing Well,Ashgate House Ltd_a,Residential Placements - Private Contractors Payment,5792.48,0.00,COMMERCIAL SUPPLIER 
 22-09-2023,People - Ageing Well,Ashgate House Ltd_a,Residential Placements - Private Contractors Payment,846.16,0.00,COMMERCIAL SUPPLIER 
 22-09-2023,People - Ageing Well,Ashgate House Ltd_a,Residential Placements - Private Contractors Payment,4072.48,0.00,COMMERCIAL SUPPLIER 
 22-09-2023,People - Ageing Well,Ashgate House Ltd_a,Residential Placements - Private Contractors Payment,1408.12,0.00,COMMERCIAL SUPPLIER 
 22-09-2023,People - Ageing Well,Ashgate House Ltd_a,Residential Placements - Private Contractors Payment,5080.32,0.00,COMMERCIAL SUPPLIER 
 22-09-2023,People - Ageing Well,Ashgate House Ltd_a,Residential Placements - Private Contractors Payment,1269.24,0.00,COMMERCIAL SUPPLIER 
 22-09-2023,People - Ageing Well,Ashgate House Ltd_a,Residential Placements - Private Contractors Payment,3953.36,0.00,COMMERCIAL SUPPLIER 
 22-09-2023,People - Ageing Well,Ashgate House Ltd_a,Residential Placements - Private Contractors Payment,5514.16,0.00,COMMERCIAL SUPPLIER 
 22-09-2023,People - Ageing Well,Ashgate House Ltd_a,Residential Placements - Private Contractors Payment,2280.96,0.00,COMMERCIAL SUPPLIER 
 22-09-2023,People - Ageing Well,Ashgate House Ltd_a,Residential Placements - Private Contractors Payment,4282.72,0.00,COMMERCIAL SUPPLIER 
 22-09-2023,People - Ageing Well,Voyage Ltd - Drakes Place,Residential Placements - Private Contractors Payment,4995.96,0.00,COMMERCIAL SUPPLIER 
 22-09-2023,People - Ageing Well,Acorn Village_a,Residential Placements - Private Contractors Payment,774.92,0.00,COMMERCIAL SUPPLIER 
 22-09-2023,People - Ageing Well,Acorn Village_a,Residential Placements - Private Contractors Payment,3739.92,0.00,COMMERCIAL SUPPLIER 
 22-09-2023,People - Ageing Well,Hilton House,Residential Placements - Private Contractors Payment,4626.80,0.00,COMMERCIAL SUPPLIER 
 22-09-2023,People - Ageing Well,Churchill House_a,Residential Placements - Private Contractors Payment,4551.64,0.00,COMMERCIAL SUPPLIER 
 22-09-2023,People - Ageing Well,Churchill House_a,Residential Placements - Private Contractors Payment,3197.80,0.00,COMMERCIAL SUPPLIER 
 22-09-2023,People - Ageing Well,Churchill House_a,Residential Placements - Private Contractors Payment,4295.52,0.00,COMMERCIAL SUPPLIER 
 22-09-2023,People - Ageing Well,Ashking House Ltd,Residential Placements - Private Contractors Payment,6750.60,0.00,COMMERCIAL SUPPLIER 
 22-09-2023,People - Ageing Well,Ashking House Ltd,Residential Placements - Private Contractors Payment,1746.20,0.00,COMMERCIAL SUPPLIER 
 22-09-2023,People - Ageing Well,Ashking House Ltd,Residential Placements - Private Contractors Payment,4438.56,0.00,COMMERCIAL SUPPLIER 
 22-09-2023,People - Ageing Well,Community Care Mission 2000 Ltd,Residential Placements - Private Contractors Payment,11721.84,0.00,COMMERCIAL SUPPLIER 
 22-09-2023,People - Ageing Well,Community Care Mission 2000 Ltd,Residential Placements - Private Contractors Payment,9979.16,0.00,COMMERCIAL SUPPLIER 
 22-09-2023,People - Ageing Well,Revitalise Respite Holidays.,Respite Care - Private Contractors Payment,1658.00,0.00,COMMERCIAL SUPPLIER 
 22-09-2023,People - Ageing Well,Revitalise Respite Holidays.,Respite Care - Private Contractors Payment,3789.00,0.00,COMMERCIAL SUPPLIER 
 22-09-2023,People - Ageing Well,Revitalise Respite Holidays.,Respite Care - Private Contractors Payment,1658.00,0.00,COMMERCIAL SUPPLIER 
 22-09-2023,People - Ageing Well,Revitalise Respite Holidays.,Respite Care - Private Contractors Payment,2673.43,0.00,COMMERCIAL SUPPLIER 
 22-09-2023,People - Ageing Well,Revitalise Respite Holidays.,Respite Care - Private Contractors Payment,5947.00,0.00,COMMERCIAL SUPPLIER 
 22-09-2023,People - Ageing Well,Revitalise Respite Holidays.,Respite Care - Private Contractors Payment,3368.00,0.00,COMMERCIAL SUPPLIER 
 22-09-2023,People - Ageing Well,Genesis Residential Homes Ltd - Dothan House,Residential Placements - Private Contractors Payment,3085.80,0.00,COMMERCIAL SUPPLIER 
 22-09-2023,People - Ageing Well,Genesis Residential Homes Ltd - Dothan House,Residential Placements - Private Contractors Payment,3085.80,0.00,COMMERCIAL SUPPLIER 
 22-09-2023,People - Ageing Well,Genesis Residential Homes Ltd - Dothan House,Residential Placements - Private Contractors Payment,3085.80,0.00,COMMERCIAL SUPPLIER 
 22-09-2023,People - Ageing Well,Genesis Residential Homes Ltd - Dothan House,Residential Placements - Private Contractors Payment,3085.80,0.00,COMMERCIAL SUPPLIER 
 22-09-2023,People - Ageing Well,Genesis Residential Homes Ltd - Dothan House,Residential Placements - Private Contractors Payment,3085.80,0.00,COMMERCIAL SUPPLIER 
 22-09-2023,People - Ageing Well,Genesis Residential Homes Ltd - Dothan House,Residential Placements - Private Contractors Payment,3085.80,0.00,COMMERCIAL SUPPLIER 
 22-09-2023,People - Ageing Well,DMP Healthcare (Cherry Orchard) Ltd,Nursing Homes - Private Contractors Payment,7388.64,0.00,COMMERCIAL SUPPLIER 
 22-09-2023,People - Ageing Well,DMP Healthcare (Cherry Orchard) Ltd,Nursing Homes - Private Contractors Payment,3200.00,0.00,COMMERCIAL SUPPLIER 
 22-09-2023,People - Ageing Well,DMP Healthcare (Cherry Orchard) Ltd,Nursing Homes - Private Contractors Payment,3150.76,0.00,COMMERCIAL SUPPLIER 
 22-09-2023,People - Ageing Well,DMP Healthcare (Cherry Orchard) Ltd,Nursing Homes - Private Contractors Payment,4060.92,0.00,COMMERCIAL SUPPLIER 
 22-09-2023,People - Ageing Well,DMP Healthcare (Cherry Orchard) Ltd,Residential Placements - Private Contractors Payment,2484.12,0.00,COMMERCIAL SUPPLIER 
 22-09-2023,People - Ageing Well,DMP Healthcare (Cherry Orchard) Ltd,Nursing Homes - Private Contractors Payment,8568.00,0.00,COMMERCIAL SUPPLIER 
 22-09-2023,People - Ageing Well,DMP Healthcare (Cherry Orchard) Ltd,Nursing Homes - Private Contractors Payment,3259.52,0.00,COMMERCIAL SUPPLIER 
 22-09-2023,People - Ageing Well,DMP Healthcare (Cherry Orchard) Ltd,Nursing Homes - Private Contractors Payment,3577.72,0.00,COMMERCIAL SUPPLIER 
 22-09-2023,People - Ageing Well,DMP Healthcare (Cherry Orchard) Ltd,Nursing Homes - Private Contractors Payment,2878.80,0.00,COMMERCIAL SUPPLIER 
 22-09-2023,People - Ageing Well,DMP Healthcare (Cherry Orchard) Ltd,Nursing Homes - Private Contractors Payment,3010.32,0.00,COMMERCIAL SUPPLIER 
 22-09-2023,People - Ageing Well,DMP Healthcare (Cherry Orchard) Ltd,Nursing Homes - Private Contractors Payment,4741.84,0.00,COMMERCIAL SUPPLIER 
 22-09-2023,People - Ageing Well,DMP Healthcare (Cherry Orchard) Ltd,Nursing Homes - Private Contractors Payment,9744.00,0.00,COMMERCIAL SUPPLIER 
 22-09-2023,People - Ageing Well,DMP Healthcare (Cherry Orchard) Ltd,Nursing Homes - Private Contractors Payment,4625.04,0.00,COMMERCIAL SUPPLIER 
 22-09-2023,People - Ageing Well,Whiteheather Ltd,Residential Placements - Private Contractors Payment,10402.00,0.00,COMMERCIAL SUPPLIER 
 22-09-2023,People - Ageing Well,Brook Care Home_a,Residential Placements - Private Contractors Payment,3258.00,0.00,COMMERCIAL SUPPLIER 
 22-09-2023,People - Ageing Well,Castle Care UK Ltd,Respite Care - Private Contractors Payment,4234.29,0.00,COMMERCIAL SUPPLIER 
 22-09-2023,People - Ageing Well,Castle Care UK Ltd,Nursing Homes - Private Contractors Payment,5712.00,0.00,COMMERCIAL SUPPLIER 
 22-09-2023,People - Ageing Well,Castle Care UK Ltd,Nursing Homes - Private Contractors Payment,2992.56,0.00,COMMERCIAL SUPPLIER 
 22-09-2023,People - Ageing Well,Castle Care UK Ltd,Respite Care - Private Contractors Payment,6240.00,0.00,COMMERCIAL SUPPLIER 
 22-09-2023,People - Ageing Well,Barleycroft Care Home Ltd,Nursing Homes - Private Contractors Payment,2856.64,0.00,COMMERCIAL SUPPLIER 
 22-09-2023,People - Ageing Well,Barleycroft Care Home Ltd,Nursing Homes - Private Contractors Payment,3010.32,0.00,COMMERCIAL SUPPLIER 
 22-09-2023,People - Ageing Well,Barleycroft Care Home Ltd,Nursing Homes - Private Contractors Payment,3010.32,0.00,COMMERCIAL SUPPLIER 
 22-09-2023,People - Ageing Well,Barleycroft Care Home Ltd,Residential Placements - Private Contractors Payment,3960.16,0.00,COMMERCIAL SUPPLIER 
 22-09-2023,People - Ageing Well,Barleycroft Care Home Ltd,Nursing Homes - Private Contractors Payment,4600.00,0.00,COMMERCIAL SUPPLIER 
 22-09-2023,People - Ageing Well,Barleycroft Care Home Ltd,Nursing Homes - Private Contractors Payment,3010.32,0.00,COMMERCIAL SUPPLIER 
 22-09-2023,People - Ageing Well,Barleycroft Care Home Ltd,Residential Placements - Private Contractors Payment,3085.80,0.00,COMMERCIAL SUPPLIER 
 22-09-2023,People - Ageing Well,Barleycroft Care Home Ltd,Nursing Homes - Private Contractors Payment,2400.00,0.00,COMMERCIAL SUPPLIER 
 22-09-2023,People - Ageing Well,Barleycroft Care Home Ltd,Nursing Homes - Private Contractors Payment,3010.32,0.00,COMMERCIAL SUPPLIER 
 22-09-2023,People - Ageing Well,Barleycroft Care Home Ltd,Nursing Homes - Private Contractors Payment,3010.32,0.00,COMMERCIAL SUPPLIER 
 22-09-2023,People - Ageing Well,Barleycroft Care Home Ltd,Nursing Homes - Private Contractors Payment,3010.32,0.00,COMMERCIAL SUPPLIER 
 22-09-2023,People - Ageing Well,Barleycroft Care Home Ltd,Nursing Homes - Private Contractors Payment,3010.32,0.00,COMMERCIAL SUPPLIER 
 22-09-2023,People - Ageing Well,Barleycroft Care Home Ltd,Nursing Homes - Private Contractors Payment,3010.32,0.00,COMMERCIAL SUPPLIER 
 22-09-2023,People - Ageing Well,Barleycroft Care Home Ltd,Residential Placements - Private Contractors Payment,3085.80,0.00,COMMERCIAL SUPPLIER 
 22-09-2023,People - Ageing Well,Barleycroft Care Home Ltd,Residential Placements - Private Contractors Payment,3085.80,0.00,COMMERCIAL SUPPLIER 
 22-09-2023,People - Ageing Well,Barleycroft Care Home Ltd,Residential Placements - Private Contractors Payment,3085.80,0.00,COMMERCIAL SUPPLIER 
 22-09-2023,People - Ageing Well,Barleycroft Care Home Ltd,Residential Placements - Private Contractors Payment,2802.40,0.00,COMMERCIAL SUPPLIER 
 22-09-2023,People - Ageing Well,Barleycroft Care Home Ltd,Residential Placements - Private Contractors Payment,3085.80,0.00,COMMERCIAL SUPPLIER 
 22-09-2023,People - Ageing Well,Barleycroft Care Home Ltd,Nursing Homes - Private Contractors Payment,4200.00,0.00,COMMERCIAL SUPPLIER 
 22-09-2023,People - Ageing Well,Barleycroft Care Home Ltd,Nursing Homes - Private Contractors Payment,3010.32,0.00,COMMERCIAL SUPPLIER 
 22-09-2023,People - Ageing Well,Barleycroft Care Home Ltd,Residential Placements - Private Contractors Payment,4200.00,0.00,COMMERCIAL SUPPLIER 
 22-09-2023,People - Ageing Well,Barleycroft Care Home Ltd,Respite Care - Private Contractors Payment,1212.28,0.00,COMMERCIAL SUPPLIER 
 22-09-2023,People - Ageing Well,Barleycroft Care Home Ltd,Respite Care - Private Contractors Payment,1102.07,0.00,COMMERCIAL SUPPLIER 
 22-09-2023,People - Ageing Well,Barleycroft Care Home Ltd,Residential Placements - Private Contractors Payment,3085.80,0.00,COMMERCIAL SUPPLIER 
 22-09-2023,People - Ageing Well,Barleycroft Care Home Ltd,Nursing Homes - Private Contractors Payment,3010.32,0.00,COMMERCIAL SUPPLIER 
 22-09-2023,People - Ageing Well,Barleycroft Care Home Ltd,Residential Placements - Private Contractors Payment,2802.40,0.00,COMMERCIAL SUPPLIER 
 22-09-2023,People - Ageing Well,Barleycroft Care Home Ltd,Nursing Homes - Private Contractors Payment,3800.00,0.00,COMMERCIAL SUPPLIER 
 22-09-2023,People - Ageing Well,Barleycroft Care Home Ltd,Nursing Homes - Private Contractors Payment,3800.00,0.00,COMMERCIAL SUPPLIER 
 22-09-2023,People - Ageing Well,Barleycroft Care Home Ltd,Residential Placements - Private Contractors Payment,3085.80,0.00,COMMERCIAL SUPPLIER 
 22-09-2023,People - Ageing Well,Barleycroft Care Home Ltd,Nursing Homes - Private Contractors Payment,2856.64,0.00,COMMERCIAL SUPPLIER 
 22-09-2023,People - Ageing Well,Barleycroft Care Home Ltd,Residential Placements - Private Contractors Payment,3085.80,0.00,COMMERCIAL SUPPLIER 
 22-09-2023,People - Ageing Well,Barleycroft Care Home Ltd,Nursing Homes - Private Contractors Payment,3800.00,0.00,COMMERCIAL SUPPLIER 
 22-09-2023,People - Ageing Well,Barleycroft Care Home Ltd,Residential Placements - Private Contractors Payment,3085.80,0.00,COMMERCIAL SUPPLIER 
 22-09-2023,People - Ageing Well,Barleycroft Care Home Ltd,Nursing Homes - Private Contractors Payment,3010.32,0.00,COMMERCIAL SUPPLIER 
 22-09-2023,People - Ageing Well,Barleycroft Care Home Ltd,Nursing Homes - Private Contractors Payment,3010.32,0.00,COMMERCIAL SUPPLIER 
 22-09-2023,People - Ageing Well,Barleycroft Care Home Ltd,Nursing Homes - Private Contractors Payment,3243.84,0.00,COMMERCIAL SUPPLIER 
 22-09-2023,People - Ageing Well,Barleycroft Care Home Ltd,Nursing Homes - Private Contractors Payment,3010.32,0.00,COMMERCIAL SUPPLIER 
 22-09-2023,People - Ageing Well,Barleycroft Care Home Ltd,Residential Placements - Private Contractors Payment,2802.40,0.00,COMMERCIAL SUPPLIER 
 22-09-2023,People - Ageing Well,Barleycroft Care Home Ltd,Respite Care - Private Contractors Payment,2250.00,0.00,COMMERCIAL SUPPLIER 
 22-09-2023,People - Ageing Well,Barleycroft Care Home Ltd,Respite Care - Private Contractors Payment,4050.00,0.00,COMMERCIAL SUPPLIER 
 22-09-2023,People - Ageing Well,The Avenues Trust - 73A Neave Crescent,Residential Placements - Private Contractors Payment,6792.36,0.00,COMMERCIAL SUPPLIER 
 22-09-2023,People - Ageing Well,The Avenues Trust - 73A Neave Crescent,Residential Placements - Private Contractors Payment,6789.48,0.00,COMMERCIAL SUPPLIER 
 22-09-2023,People - Ageing Well,The Avenues Trust - 73A Neave Crescent,Residential Placements - Private Contractors Payment,6928.20,0.00,COMMERCIAL SUPPLIER 
 22-09-2023,People - Ageing Well,The Avenues Trust - 73A Neave Crescent,Residential Placements - Private Contractors Payment,6143.52,0.00,COMMERCIAL SUPPLIER 
 22-09-2023,People - Ageing Well,The Avenues Trust - 73A Neave Crescent,Residential Placements - Private Contractors Payment,6659.24,0.00,COMMERCIAL SUPPLIER 
 22-09-2023,People - Ageing Well,The Avenues Trust_a,Residential Placements - Private Contractors Payment,6792.36,0.00,COMMERCIAL SUPPLIER 
 22-09-2023,People - Ageing Well,The Avenues Trust_a,Residential Placements - Private Contractors Payment,6792.36,0.00,COMMERCIAL SUPPLIER 
 22-09-2023,People - Ageing Well,The Avenues Trust_a,Residential Placements - Private Contractors Payment,6792.36,0.00,COMMERCIAL SUPPLIER 
 22-09-2023,People - Ageing Well,The Avenues Trust - 13A Repton Drive,Residential Placements - Private Contractors Payment,6959.84,0.00,COMMERCIAL SUPPLIER 
 22-09-2023,People - Ageing Well,The Avenues Trust - 13A Repton Drive,Residential Placements - Private Contractors Payment,6959.84,0.00,COMMERCIAL SUPPLIER 
 22-09-2023,People - Ageing Well,The Avenues Trust - 13A Repton Drive,Residential Placements - Private Contractors Payment,6959.84,0.00,COMMERCIAL SUPPLIER 
 22-09-2023,People - Ageing Well,The Avenues Trust - 13A Repton Drive,Residential Placements - Private Contractors Payment,6959.84,0.00,COMMERCIAL SUPPLIER 
 22-09-2023,People - Ageing Well,The Avenues Trust - 13A Repton Drive,Residential Placements - Private Contractors Payment,6959.84,0.00,COMMERCIAL SUPPLIER 
 22-09-2023,People - Ageing Well,The Avenues Trust - 13A Repton Drive,Residential Placements - Private Contractors Payment,6959.84,0.00,COMMERCIAL SUPPLIER 
 22-09-2023,People - Ageing Well,Consensus Support Services Ltd - Southwold House,Residential Placements - Private Contractors Payment,9068.16,0.00,COMMERCIAL SUPPLIER 
 22-09-2023,People - Ageing Well,Palm Care Ltd,Residential Placements - Private Contractors Payment,6390.36,0.00,COMMERCIAL SUPPLIER 
 22-09-2023,People - Ageing Well,The Meath,Residential Placements - Private Contractors Payment,6179.04,0.00,COMMERCIAL SUPPLIER 
 22-09-2023,People - Ageing Well,The Meath,Residential Placements - Private Contractors Payment,6179.04,0.00,COMMERCIAL SUPPLIER 
 22-09-2023,People - Ageing Well,Runwood Homes Plc - Woodbury Court,Residential Placements - Private Contractors Payment,2890.84,0.00,COMMERCIAL SUPPLIER 
 22-09-2023,People - Ageing Well,Consensus Support Services Ltd - Rowan House,Residential Placements - Private Contractors Payment,9224.20,0.00,COMMERCIAL SUPPLIER 
 22-09-2023,People - Ageing Well,Runwood Homes Ltd - Kathryn Court,Residential Placements - Private Contractors Payment,3085.80,0.00,COMMERCIAL SUPPLIER 
 22-09-2023,People - Ageing Well,Oaks Health Ltd,Residential Placements - Private Contractors Payment,9505.68,0.00,COMMERCIAL SUPPLIER 
 22-09-2023,People - Ageing Well,Clearwater Care (Hackney) Ltd - Searsons Way,Residential Placements - Private Contractors Payment,13129.64,0.00,COMMERCIAL SUPPLIER 
 22-09-2023,People - Ageing Well,Clearwater Care (Hackney) Ltd - Searsons Way,Residential Placements - Private Contractors Payment,7665.88,0.00,COMMERCIAL SUPPLIER 
 22-09-2023,People - Ageing Well,Clearwater Care (Hackney) Ltd - Searsons Way,Residential Placements - Private Contractors Payment,7186.76,0.00,COMMERCIAL SUPPLIER 
 22-09-2023,People - Ageing Well,Outlook Care - 76 Neave Crescent,Supported Other Accommodation - Private Contractors Payment,821.48,0.00,COMMERCIAL SUPPLIER 
 22-09-2023,People - Ageing Well,Outlook Care - 76 Neave Crescent,Supported Other Accommodation - Private Contractors Payment,1691.92,0.00,COMMERCIAL SUPPLIER 
 22-09-2023,People - Ageing Well,Outlook Care - 76 Neave Crescent,Supported Other Accommodation - Private Contractors Payment,1686.96,0.00,COMMERCIAL SUPPLIER 
 22-09-2023,People - Ageing Well,Outlook Care - 76 Neave Crescent,Supported Other Accommodation - Private Contractors Payment,1686.96,0.00,COMMERCIAL SUPPLIER 
 22-09-2023,People - Ageing Well,Outlook Care - 76 Neave Crescent,Supported Other Accommodation - Private Contractors Payment,1686.96,0.00,COMMERCIAL SUPPLIER 
 22-09-2023,People - Ageing Well,Outlook Care - 76 Neave Crescent,Supported Other Accommodation - Private Contractors Payment,1686.96,0.00,COMMERCIAL SUPPLIER 
 22-09-2023,People - Ageing Well,Outlook Care - 76 Neave Crescent,Supported Other Accommodation - Private Contractors Payment,1686.96,0.00,COMMERCIAL SUPPLIER 
 22-09-2023,People - Ageing Well,Outlook Care - 76 Neave Crescent,Supported Other Accommodation - Private Contractors Payment,1725.76,0.00,COMMERCIAL SUPPLIER 
 22-09-2023,People - Ageing Well,Outlook Care - 76 Neave Crescent,Supported Other Accommodation - Private Contractors Payment,1686.96,0.00,COMMERCIAL SUPPLIER 
 22-09-2023,People - Ageing Well,Outlook Care - 76 Neave Crescent,Supported Other Accommodation - Private Contractors Payment,1858.20,0.00,COMMERCIAL SUPPLIER 
 22-09-2023,People - Ageing Well,Outlook Care - 76 Neave Crescent,Supported Other Accommodation - Private Contractors Payment,1858.20,0.00,COMMERCIAL SUPPLIER 
 22-09-2023,People - Ageing Well,Outlook Care - 76 Neave Crescent,Supported Other Accommodation - Private Contractors Payment,1858.20,0.00,COMMERCIAL SUPPLIER 
 22-09-2023,People - Ageing Well,Outlook Care - 76 Neave Crescent,Supported Other Accommodation - Private Contractors Payment,1659.11,0.00,COMMERCIAL SUPPLIER 
 22-09-2023,People - Ageing Well,Outlook Care - 76 Neave Crescent,Supported Other Accommodation - Private Contractors Payment,1686.96,0.00,COMMERCIAL SUPPLIER 
 22-09-2023,People - Ageing Well,Outlook Care - 76 Neave Crescent,Supported Other Accommodation - Private Contractors Payment,1725.76,0.00,COMMERCIAL SUPPLIER 
 22-09-2023,People - Ageing Well,Outlook Care - 76 Neave Crescent,Supported Other Accommodation - Private Contractors Payment,586.80,0.00,COMMERCIAL SUPPLIER 
 22-09-2023,People - Ageing Well,Outlook Care - 76 Neave Crescent,Supported Other Accommodation - Private Contractors Payment,1857.48,0.00,COMMERCIAL SUPPLIER 
 22-09-2023,People - Ageing Well,Outlook Care - 76 Neave Crescent,Supported Other Accommodation - Private Contractors Payment,1812.16,0.00,COMMERCIAL SUPPLIER 
 22-09-2023,People - Ageing Well,Outlook Care - 76 Neave Crescent,Supported Other Accommodation - Private Contractors Payment,1857.48,0.00,COMMERCIAL SUPPLIER 
 22-09-2023,People - Ageing Well,Outlook Care - 76 Neave Crescent,Supported Other Accommodation - Private Contractors Payment,1725.76,0.00,COMMERCIAL SUPPLIER 
 22-09-2023,People - Ageing Well,Outlook Care - 76 Neave Crescent,Supported Other Accommodation - Private Contractors Payment,1691.92,0.00,COMMERCIAL SUPPLIER 
 22-09-2023,People - Ageing Well,Outlook Care - 76 Neave Crescent,Supported Other Accommodation - Private Contractors Payment,1725.76,0.00,COMMERCIAL SUPPLIER 
 22-09-2023,People - Ageing Well,Outlook Care - 76 Neave Crescent,Supported Other Accommodation - Private Contractors Payment,860.72,0.00,COMMERCIAL SUPPLIER 
 22-09-2023,People - Ageing Well,Outlook Care - 74 Neave Crescent,Residential Placements - Private Contractors Payment,28779.12,0.00,COMMERCIAL SUPPLIER 
 22-09-2023,People - Ageing Well,Outlook Care - 74 Neave Crescent,Respite Care - Private Contractors Payment,5331.07,0.00,COMMERCIAL SUPPLIER 
 22-09-2023,People - Ageing Well,Outlook Care - 74 Neave Crescent,Respite Care - Private Contractors Payment,5147.24,0.00,COMMERCIAL SUPPLIER 
 22-09-2023,People - Ageing Well,Outlook Care - 74 Neave Crescent,Respite Care - Private Contractors Payment,5147.24,0.00,COMMERCIAL SUPPLIER 
 22-09-2023,People - Ageing Well,Outlook Care - 74 Neave Crescent,Respite Care - Private Contractors Payment,4779.58,0.00,COMMERCIAL SUPPLIER 
 22-09-2023,People - Ageing Well,Outlook Care - 74 Neave Crescent,Respite Care - Private Contractors Payment,5331.07,0.00,COMMERCIAL SUPPLIER 
 22-09-2023,People - Ageing Well,Outlook Care - 74 Neave Crescent,Respite Care - Private Contractors Payment,5147.24,0.00,COMMERCIAL SUPPLIER 
 22-09-2023,People - Ageing Well,Outlook Care - 74 Neave Crescent,Respite Care - Private Contractors Payment,5147.24,0.00,COMMERCIAL SUPPLIER 
 22-09-2023,People - Ageing Well,Outlook Care - 74 Neave Crescent,Respite Care - Private Contractors Payment,5147.24,0.00,COMMERCIAL SUPPLIER 
 22-09-2023,People - Ageing Well,Outlook Care - 74 Neave Crescent,Residential Placements - Private Contractors Payment,6006.60,0.00,COMMERCIAL SUPPLIER 
 22-09-2023,People - Ageing Well,Outlook Care - 74 Neave Crescent,Residential Placements - Private Contractors Payment,6006.60,0.00,COMMERCIAL SUPPLIER 
 22-09-2023,People - Ageing Well,Outlook Care - 74 Neave Crescent,Residential Placements - Private Contractors Payment,9240.64,0.00,COMMERCIAL SUPPLIER 
 22-09-2023,People - Ageing Well,Outlook Care - 74 Neave Crescent,Residential Placements - Private Contractors Payment,6006.60,0.00,COMMERCIAL SUPPLIER 
 22-09-2023,People - Ageing Well,Achieve Together  Ltd - Cherrycroft,Residential Placements - Private Contractors Payment,8234.40,0.00,COMMERCIAL SUPPLIER 
 22-09-2023,People - Ageing Well,Black Swan International Ltd - Mid Meadows,Residential Placements - Private Contractors Payment,4146.20,0.00,COMMERCIAL SUPPLIER 
 22-09-2023,People - Ageing Well,Ranc Care Homes Ltd - Brentwood Care Centre,Nursing Homes - Private Contractors Payment,4925.72,0.00,COMMERCIAL SUPPLIER 
 22-09-2023,People - Ageing Well,CAS Learning Disabilities Ltd,Residential Placements - Private Contractors Payment,10157.32,0.00,COMMERCIAL SUPPLIER 
 22-09-2023,People - Ageing Well,Consensus Support Services Ltd - Blakeney House,Residential Placements - Private Contractors Payment,968.80,0.00,COMMERCIAL SUPPLIER 
 22-09-2023,People - Ageing Well,Consensus Support Services Ltd - Blakeney House,Residential Placements - Private Contractors Payment,7050.56,0.00,COMMERCIAL SUPPLIER 
 22-09-2023,People - Ageing Well,Consensus Support Services Ltd - Blakeney House,Residential Placements - Private Contractors Payment,2941.00,0.00,COMMERCIAL SUPPLIER 
 22-09-2023,People - Ageing Well,Roselock Ltd_a,Residential Placements - Private Contractors Payment,7814.36,0.00,COMMERCIAL SUPPLIER 
 22-09-2023,People - Ageing Well,Roselock Ltd_a,Residential Placements - Private Contractors Payment,7814.36,0.00,COMMERCIAL SUPPLIER 
 22-09-2023,People - Ageing Well,Acer Healthcare Operation Ltd,Nursing Homes - Private Contractors Payment,2794.48,0.00,COMMERCIAL SUPPLIER 
 22-09-2023,People - Ageing Well,Acer Healthcare Operation Ltd,Nursing Homes - Private Contractors Payment,2667.76,0.00,COMMERCIAL SUPPLIER 
 22-09-2023,People - Ageing Well,Acer Healthcare Operation Ltd,Nursing Homes - Private Contractors Payment,3833.76,0.00,COMMERCIAL SUPPLIER 
 22-09-2023,People - Ageing Well,Acer Healthcare Operation Ltd,Nursing Homes - Private Contractors Payment,3900.00,0.00,COMMERCIAL SUPPLIER 
 22-09-2023,People - Ageing Well,Acer Healthcare Operation Ltd,Nursing Homes - Private Contractors Payment,2842.28,0.00,COMMERCIAL SUPPLIER 
 22-09-2023,People - Ageing Well,Endsleigh Care Ltd,Residential Placements - Private Contractors Payment,3144.20,0.00,COMMERCIAL SUPPLIER 
 22-09-2023,People - Ageing Well,Endsleigh Care Ltd,Residential Placements - Private Contractors Payment,2096.12,0.00,COMMERCIAL SUPPLIER 
 22-09-2023,People - Ageing Well,Endsleigh Care Ltd,Residential Placements - Private Contractors Payment,3810.88,0.00,COMMERCIAL SUPPLIER 
 22-09-2023,People - Ageing Well,North London Care (Havering) Ltd_a,Residential Placements - Private Contractors Payment,8998.92,0.00,COMMERCIAL SUPPLIER 
 22-09-2023,People - Ageing Well,North London Care (Havering) Ltd_a,Residential Placements - Private Contractors Payment,10197.36,0.00,COMMERCIAL SUPPLIER 
 22-09-2023,People - Ageing Well,North London Care (Havering) Ltd_a,Residential Placements - Private Contractors Payment,8149.68,0.00,COMMERCIAL SUPPLIER 
