Transaction Date,Local Authority Department,Beneficiary,Purpose of Expenditure,Amount (excluding VAT),Non Recoverable VAT,Merchant Category
 09-08-2023,People - Ageing Well,Matrix SCM Ltd,Agency Staff,1281.60,0.00,COMMERCIAL SUPPLIER 
 09-08-2023,People - Ageing Well,Matrix SCM Ltd,Agency Staff,790.91,0.00,COMMERCIAL SUPPLIER 
 09-08-2023,People - Ageing Well,Matrix SCM Ltd,Agency Staff,1275.49,0.00,COMMERCIAL SUPPLIER 
 09-08-2023,People - Ageing Well,Matrix SCM Ltd,Agency Staff,504.90,0.00,COMMERCIAL SUPPLIER 
 09-08-2023,People - Ageing Well,Matrix SCM Ltd,Agency Staff,1213.57,0.00,COMMERCIAL SUPPLIER 
 09-08-2023,People - Ageing Well,Matrix SCM Ltd,Agency Staff,555.17,0.00,COMMERCIAL SUPPLIER 
 09-08-2023,People - Ageing Well,Matrix SCM Ltd,Agency Staff,602.66,0.00,COMMERCIAL SUPPLIER 
 09-08-2023,People - Ageing Well,Matrix SCM Ltd,Agency Staff,1241.28,0.00,COMMERCIAL SUPPLIER 
 09-08-2023,People - Ageing Well,Matrix SCM Ltd,Agency Staff,516.60,0.00,COMMERCIAL SUPPLIER 
 09-08-2023,People - Ageing Well,Matrix SCM Ltd,Agency Staff,790.91,0.00,COMMERCIAL SUPPLIER 
 09-08-2023,People - Ageing Well,Matrix SCM Ltd,Agency Staff,1283.04,0.00,COMMERCIAL SUPPLIER 
 09-08-2023,People - Ageing Well,Matrix SCM Ltd,Agency Staff,710.27,0.00,COMMERCIAL SUPPLIER 
 09-08-2023,People - Ageing Well,Matrix SCM Ltd,Agency Staff,1241.28,0.00,COMMERCIAL SUPPLIER 
 09-08-2023,People - Ageing Well,Matrix SCM Ltd,Agency Staff,1389.60,0.00,COMMERCIAL SUPPLIER 
 09-08-2023,People - Ageing Well,Matrix SCM Ltd,Agency Staff,1395.71,0.00,COMMERCIAL SUPPLIER 
 09-08-2023,People - Ageing Well,Matrix SCM Ltd,Agency Staff,790.93,0.00,COMMERCIAL SUPPLIER 
 09-08-2023,People - Ageing Well,Matrix SCM Ltd,Agency Staff,1211.76,0.00,COMMERCIAL SUPPLIER 
 09-08-2023,People - Ageing Well,Matrix SCM Ltd,Agency Staff,774.90,0.00,COMMERCIAL SUPPLIER 
 09-08-2023,People - Ageing Well,Matrix SCM Ltd,Agency Staff,1277.28,0.00,COMMERCIAL SUPPLIER 
 09-08-2023,People - Ageing Well,Matrix SCM Ltd,Agency Staff,1288.80,0.00,COMMERCIAL SUPPLIER 
 09-08-2023,People - Ageing Well,Matrix SCM Ltd,Agency Staff,1241.28,0.00,COMMERCIAL SUPPLIER 
 09-08-2023,People - Ageing Well,Matrix SCM Ltd,Agency Staff,1275.49,0.00,COMMERCIAL SUPPLIER 
 09-08-2023,People - Ageing Well,Matrix SCM Ltd,Agency Staff,1253.54,0.00,COMMERCIAL SUPPLIER 
 09-08-2023,People - Ageing Well,Matrix SCM Ltd,Agency Staff,755.16,0.00,COMMERCIAL SUPPLIER 
 09-08-2023,People - Ageing Well,Matrix SCM Ltd,Agency Staff,1436.42,0.00,COMMERCIAL SUPPLIER 
 09-08-2023,People - Ageing Well,Matrix SCM Ltd,Agency Staff,1436.42,0.00,COMMERCIAL SUPPLIER 
 09-08-2023,People - Ageing Well,Matrix SCM Ltd,Agency Staff,974.40,0.00,COMMERCIAL SUPPLIER 
 09-08-2023,People - Ageing Well,Matrix SCM Ltd,Agency Staff,1060.26,0.00,COMMERCIAL SUPPLIER 
 09-08-2023,People - Ageing Well,Matrix SCM Ltd,Agency Staff,1686.60,0.00,COMMERCIAL SUPPLIER 
 09-08-2023,People - Ageing Well,Matrix SCM Ltd,Agency Staff,1209.60,0.00,COMMERCIAL SUPPLIER 
 09-08-2023,People - Ageing Well,Matrix SCM Ltd,Agency Staff,846.13,0.00,COMMERCIAL SUPPLIER 
 09-08-2023,People - Ageing Well,Matrix SCM Ltd,Agency Staff,1394.77,0.00,COMMERCIAL SUPPLIER 
 09-08-2023,People - Ageing Well,Matrix SCM Ltd,Agency Staff,1274.05,0.00,COMMERCIAL SUPPLIER 
 09-08-2023,People - Ageing Well,Matrix SCM Ltd,Agency Staff,834.74,0.00,COMMERCIAL SUPPLIER 
 09-08-2023,People - Ageing Well,Essex Ambulance Service Ltd ,Daycare - Private Contractors Payment,577.50,0.00,COMMERCIAL SUPPLIER 
 09-08-2023,People - Ageing Well,Prepaid Financial Services Ltd,Bank Charges,5804.00,0.00,COMMERCIAL SUPPLIER 
 10-08-2023,People - Ageing Well,Amachyck Care Solution Ltd.,Home Care - Private Contractors Payment,1135.70,0.00,COMMERCIAL SUPPLIER 
 10-08-2023,People - Ageing Well,Cakeybakeydoodaa Ltd,Daycare - Private Contractors Payment,624.00,0.00,COMMERCIAL SUPPLIER 
 10-08-2023,People - Ageing Well,Havering Women's Aid,Payments To Voluntary Sector,21904.17,0.00,NON COMMERCIAL SUPPLIER 
 10-08-2023,People - Ageing Well,Posturite Ltd,Purchase - Equipment Furniture And Materials,956.65,0.00,COMMERCIAL SUPPLIER 
 10-08-2023,People - Ageing Well,Posturite Ltd,Purchase - Equipment Furniture And Materials,556.14,0.00,COMMERCIAL SUPPLIER 
 11-08-2023,People - Ageing Well,Headway East London,Daycare - Private Contractors Payment,840.00,0.00,COMMERCIAL SUPPLIER 
 11-08-2023,People - Ageing Well,Headway East London,Daycare - Private Contractors Payment,944.00,0.00,COMMERCIAL SUPPLIER 
 11-08-2023,People - Ageing Well,Seven Arches Nursing Home,Nursing Homes - Private Contractors Payment,2546.46,0.00,COMMERCIAL SUPPLIER 
 11-08-2023,People - Ageing Well,Havering Association for People with Disabilities (H.A.D.),Payments To Voluntary Sector,3332.35,0.00,NON COMMERCIAL SUPPLIER 
 11-08-2023,People - Ageing Well,Havering Association for People with Disabilities (H.A.D.),Payments To Voluntary Sector,3332.35,0.00,NON COMMERCIAL SUPPLIER 
 13-08-2023,People - Ageing Well,Westminster Homecare Ltd_a,Home Care - Private Contractors Payment,1746.88,0.00,COMMERCIAL SUPPLIER 
 13-08-2023,People - Ageing Well,Westminster Homecare Ltd_a,Home Care - Private Contractors Payment,938.79,0.00,COMMERCIAL SUPPLIER 
 13-08-2023,People - Ageing Well,Westminster Homecare Ltd_a,Home Care - Private Contractors Payment,1446.94,0.00,COMMERCIAL SUPPLIER 
 13-08-2023,People - Ageing Well,Westminster Homecare Ltd_a,Home Care - Private Contractors Payment,1446.94,0.00,COMMERCIAL SUPPLIER 
 13-08-2023,People - Ageing Well,Westminster Homecare Ltd_a,Home Care - Private Contractors Payment,1284.60,0.00,COMMERCIAL SUPPLIER 
 13-08-2023,People - Ageing Well,Westminster Homecare Ltd_a,Home Care - Private Contractors Payment,918.76,0.00,COMMERCIAL SUPPLIER 
 13-08-2023,People - Ageing Well,Westminster Homecare Ltd_a,Home Care - Private Contractors Payment,1327.54,0.00,COMMERCIAL SUPPLIER 
 13-08-2023,People - Ageing Well,Westminster Homecare Ltd_a,Home Care - Private Contractors Payment,1639.12,0.00,COMMERCIAL SUPPLIER 
 13-08-2023,People - Ageing Well,Westminster Homecare Ltd_a,Home Care - Private Contractors Payment,679.98,0.00,COMMERCIAL SUPPLIER 
 13-08-2023,People - Ageing Well,Westminster Homecare Ltd_a,Home Care - Private Contractors Payment,967.18,0.00,COMMERCIAL SUPPLIER 
 13-08-2023,People - Ageing Well,Westminster Homecare Ltd_a,Home Care - Private Contractors Payment,1262.76,0.00,COMMERCIAL SUPPLIER 
 13-08-2023,People - Ageing Well,Westminster Homecare Ltd_a,Home Care - Private Contractors Payment,521.26,0.00,COMMERCIAL SUPPLIER 
 13-08-2023,People - Ageing Well,Westminster Homecare Ltd_a,Home Care - Private Contractors Payment,924.95,0.00,COMMERCIAL SUPPLIER 
 13-08-2023,People - Ageing Well,Westminster Homecare Ltd_a,Home Care - Private Contractors Payment,646.49,0.00,COMMERCIAL SUPPLIER 
 13-08-2023,People - Ageing Well,Westminster Homecare Ltd_a,Home Care - Private Contractors Payment,1741.42,0.00,COMMERCIAL SUPPLIER 
 14-08-2023,People - Ageing Well,Phoenix Care Havering Ltd,Home Care - Private Contractors Payment,1070.19,0.00,COMMERCIAL SUPPLIER 
 14-08-2023,People - Ageing Well,Phoenix Care Havering Ltd,Home Care - Private Contractors Payment,971.91,0.00,COMMERCIAL SUPPLIER 
 14-08-2023,People - Ageing Well,Bluebird Care Havering,Home Care - Private Contractors Payment,2670.50,0.00,COMMERCIAL SUPPLIER 
 14-08-2023,People - Ageing Well,Bluebird Care Havering,Home Care - Private Contractors Payment,2670.50,0.00,COMMERCIAL SUPPLIER 
 14-08-2023,People - Ageing Well,Bluebird Care Havering,Home Care - Private Contractors Payment,831.36,0.00,COMMERCIAL SUPPLIER 
 14-08-2023,People - Ageing Well,Bluebird Care Havering,Home Care - Private Contractors Payment,1357.52,0.00,COMMERCIAL SUPPLIER 
 14-08-2023,People - Ageing Well,Radfield Home Care Havering & Brentwood,Home Care - Private Contractors Payment,1186.00,0.00,COMMERCIAL SUPPLIER 
 14-08-2023,People - Ageing Well,Radfield Home Care Havering & Brentwood,Home Care - Private Contractors Payment,756.08,0.00,COMMERCIAL SUPPLIER 
 14-08-2023,People - Ageing Well,Radfield Home Care Havering & Brentwood,Home Care - Private Contractors Payment,502.33,0.00,COMMERCIAL SUPPLIER 
 14-08-2023,People - Ageing Well,Tapestry_a.,Daycare - Private Contractors Payment,732.00,0.00,COMMERCIAL SUPPLIER 
 14-08-2023,People - Ageing Well,Tapestry_a.,Daycare - Private Contractors Payment,610.00,0.00,COMMERCIAL SUPPLIER 
 14-08-2023,People - Ageing Well,Tapestry_a.,Daycare - Private Contractors Payment,1220.00,0.00,COMMERCIAL SUPPLIER 
 14-08-2023,People - Ageing Well,Tapestry_a.,Daycare - Private Contractors Payment,732.00,0.00,COMMERCIAL SUPPLIER 
 14-08-2023,People - Ageing Well,Tapestry_a.,Daycare - Private Contractors Payment,976.00,0.00,COMMERCIAL SUPPLIER 
 14-08-2023,People - Ageing Well,Tapestry_a.,Daycare - Private Contractors Payment,732.00,0.00,COMMERCIAL SUPPLIER 
 14-08-2023,People - Ageing Well,Tapestry_a.,Daycare - Private Contractors Payment,1220.00,0.00,COMMERCIAL SUPPLIER 
 14-08-2023,People - Ageing Well,Tapestry_a.,Daycare - Private Contractors Payment,732.00,0.00,COMMERCIAL SUPPLIER 
 14-08-2023,People - Ageing Well,Tapestry_a.,Daycare - Private Contractors Payment,854.00,0.00,COMMERCIAL SUPPLIER 
 14-08-2023,People - Ageing Well,Tapestry_a.,Daycare - Private Contractors Payment,732.00,0.00,COMMERCIAL SUPPLIER 
 14-08-2023,People - Ageing Well,Tapestry_a.,Daycare - Private Contractors Payment,854.00,0.00,COMMERCIAL SUPPLIER 
 14-08-2023,People - Ageing Well,Tapestry_a.,Daycare - Private Contractors Payment,732.00,0.00,COMMERCIAL SUPPLIER 
 14-08-2023,People - Ageing Well,Tapestry_a.,Daycare - Private Contractors Payment,732.00,0.00,COMMERCIAL SUPPLIER 
 14-08-2023,People - Ageing Well,Tapestry_a.,Daycare - Private Contractors Payment,671.00,0.00,COMMERCIAL SUPPLIER 
 14-08-2023,People - Ageing Well,Tapestry_a.,Daycare - Private Contractors Payment,732.00,0.00,COMMERCIAL SUPPLIER 
 14-08-2023,People - Ageing Well,Tapestry_a.,Daycare - Private Contractors Payment,732.00,0.00,COMMERCIAL SUPPLIER 
 14-08-2023,People - Ageing Well,Tapestry_a.,Daycare - Private Contractors Payment,976.00,0.00,COMMERCIAL SUPPLIER 
 14-08-2023,People - Ageing Well,Tapestry_a.,Daycare - Private Contractors Payment,1220.00,0.00,COMMERCIAL SUPPLIER 
 14-08-2023,People - Ageing Well,Tapestry_a.,Daycare - Private Contractors Payment,976.00,0.00,COMMERCIAL SUPPLIER 
 14-08-2023,People - Ageing Well,Tapestry_a.,Daycare - Private Contractors Payment,732.00,0.00,COMMERCIAL SUPPLIER 
 14-08-2023,People - Ageing Well,Tapestry_a.,Daycare - Private Contractors Payment,732.00,0.00,COMMERCIAL SUPPLIER 
 14-08-2023,People - Ageing Well,Tapestry_a.,Daycare - Private Contractors Payment,732.00,0.00,COMMERCIAL SUPPLIER 
 14-08-2023,People - Ageing Well,C.A.R.E Ltd,Residential Placements - Private Contractors Payment,6093.71,0.00,COMMERCIAL SUPPLIER 
 14-08-2023,People - Ageing Well,C.A.R.E Ltd,Residential Placements - Private Contractors Payment,12400.00,0.00,COMMERCIAL SUPPLIER 
 14-08-2023,People - Ageing Well,C.A.R.E Ltd,Residential Placements - Private Contractors Payment,800.00,0.00,COMMERCIAL SUPPLIER 
 14-08-2023,People - Ageing Well,C.A.R.E Ltd,Residential Placements - Private Contractors Payment,831.86,0.00,COMMERCIAL SUPPLIER 
 14-08-2023,People - Ageing Well,Personal Information - Redacted,Home Care - Private Contractors Payment,1070.18,0.00,INDIVIDUALS 
 14-08-2023,People - Ageing Well,Personal Information - Redacted,Home Care - Private Contractors Payment,7338.25,0.00,INDIVIDUALS 
 14-08-2023,People - Ageing Well,Personal Information - Redacted,Home Care - Private Contractors Payment,1375.96,0.00,INDIVIDUALS 
 14-08-2023,People - Ageing Well,Personal Information - Redacted,Home Care - Private Contractors Payment,1223.08,0.00,INDIVIDUALS 
 14-08-2023,People - Ageing Well,Personal Information - Redacted,Home Care - Private Contractors Payment,2009.32,0.00,INDIVIDUALS 
 14-08-2023,People - Ageing Well,Personal Information - Redacted,Home Care - Private Contractors Payment,611.53,0.00,INDIVIDUALS 
 14-08-2023,People - Ageing Well,Personal Information - Redacted,Home Care - Private Contractors Payment,611.53,0.00,INDIVIDUALS 
 14-08-2023,People - Ageing Well,Personal Information - Redacted,Home Care - Private Contractors Payment,1223.05,0.00,INDIVIDUALS 
 14-08-2023,People - Ageing Well,Personal Information - Redacted,Home Care - Private Contractors Payment,1528.84,0.00,INDIVIDUALS 
 14-08-2023,People - Ageing Well,Personal Information - Redacted,Home Care - Private Contractors Payment,6102.16,0.00,INDIVIDUALS 
 14-08-2023,People - Ageing Well,Personal Information - Redacted,Home Care - Private Contractors Payment,611.54,0.00,INDIVIDUALS 
 14-08-2023,People - Ageing Well,Personal Information - Redacted,Home Care - Private Contractors Payment,917.31,0.00,INDIVIDUALS 
 14-08-2023,People - Ageing Well,Personal Information - Redacted,Home Care - Private Contractors Payment,611.54,0.00,INDIVIDUALS 
 14-08-2023,People - Ageing Well,Personal Information - Redacted,Home Care - Private Contractors Payment,1223.08,0.00,INDIVIDUALS 
 14-08-2023,People - Ageing Well,Personal Information - Redacted,Home Care - Private Contractors Payment,1987.48,0.00,INDIVIDUALS 
 14-08-2023,People - Ageing Well,Personal Information - Redacted,Home Care - Private Contractors Payment,2162.21,0.00,INDIVIDUALS 
 14-08-2023,People - Ageing Well,Personal Information - Redacted,Home Care - Private Contractors Payment,1223.08,0.00,INDIVIDUALS 
 14-08-2023,People - Ageing Well,Personal Information - Redacted,Home Care - Private Contractors Payment,917.31,0.00,INDIVIDUALS 
 14-08-2023,People - Ageing Well,Personal Information - Redacted,Home Care - Private Contractors Payment,524.17,0.00,INDIVIDUALS 
 14-08-2023,People - Ageing Well,Personal Information - Redacted,Home Care - Private Contractors Payment,1550.69,0.00,INDIVIDUALS 
 14-08-2023,People - Ageing Well,Personal Information - Redacted,Home Care - Private Contractors Payment,5256.92,0.00,INDIVIDUALS 
 14-08-2023,People - Ageing Well,Personal Information - Redacted,Home Care - Private Contractors Payment,1004.68,0.00,INDIVIDUALS 
 14-08-2023,People - Ageing Well,Personal Information - Redacted,Home Care - Private Contractors Payment,1441.47,0.00,INDIVIDUALS 
 14-08-2023,People - Ageing Well,Personal Information - Redacted,Home Care - Private Contractors Payment,698.91,0.00,INDIVIDUALS 
 14-08-2023,People - Ageing Well,Personal Information - Redacted,Home Care - Private Contractors Payment,1397.81,0.00,INDIVIDUALS 
 14-08-2023,People - Ageing Well,Personal Information - Redacted,Home Care - Private Contractors Payment,3170.71,0.00,INDIVIDUALS 
 14-08-2023,People - Ageing Well,Personal Information - Redacted,Home Care - Private Contractors Payment,8190.01,0.00,INDIVIDUALS 
 14-08-2023,People - Ageing Well,Personal Information - Redacted,Home Care - Private Contractors Payment,928.23,0.00,INDIVIDUALS 
 14-08-2023,People - Ageing Well,Personal Information - Redacted,Home Care - Private Contractors Payment,611.54,0.00,INDIVIDUALS 
 14-08-2023,People - Ageing Well,Personal Information - Redacted,Home Care - Private Contractors Payment,834.40,0.00,INDIVIDUALS 
 14-08-2023,People - Ageing Well,Personal Information - Redacted,Home Care - Private Contractors Payment,917.88,0.00,INDIVIDUALS 
 14-08-2023,People - Ageing Well,Personal Information - Redacted,Home Care - Private Contractors Payment,917.31,0.00,INDIVIDUALS 
 14-08-2023,People - Ageing Well,Personal Information - Redacted,Home Care - Private Contractors Payment,917.31,0.00,INDIVIDUALS 
 14-08-2023,People - Ageing Well,Personal Information - Redacted,Home Care - Private Contractors Payment,524.16,0.00,INDIVIDUALS 
 14-08-2023,People - Ageing Well,Outreach Support Services Ltd,Home Care - Private Contractors Payment,611.53,0.00,COMMERCIAL SUPPLIER 
 14-08-2023,People - Ageing Well,Outreach Support Services Ltd,Home Care - Private Contractors Payment,1375.96,0.00,COMMERCIAL SUPPLIER 
 14-08-2023,People - Ageing Well,Outreach Support Services Ltd,Home Care - Private Contractors Payment,1223.08,0.00,COMMERCIAL SUPPLIER 
 14-08-2023,People - Ageing Well,Outreach Support Services Ltd,Home Care - Private Contractors Payment,1223.08,0.00,COMMERCIAL SUPPLIER 
 14-08-2023,People - Ageing Well,Outreach Support Services Ltd,Home Care - Private Contractors Payment,917.31,0.00,COMMERCIAL SUPPLIER 
 14-08-2023,People - Ageing Well,Outreach Support Services Ltd,Home Care - Private Contractors Payment,786.26,0.00,COMMERCIAL SUPPLIER 
 14-08-2023,People - Ageing Well,Outreach Support Services Ltd,Home Care - Private Contractors Payment,1223.08,0.00,COMMERCIAL SUPPLIER 
 14-08-2023,People - Ageing Well,Outreach Support Services Ltd,Home Care - Private Contractors Payment,982.82,0.00,COMMERCIAL SUPPLIER 
 14-08-2023,People - Ageing Well,Outreach Support Services Ltd,Home Care - Private Contractors Payment,1026.50,0.00,COMMERCIAL SUPPLIER 
 14-08-2023,People - Ageing Well,Outreach Support Services Ltd,Home Care - Private Contractors Payment,1223.08,0.00,COMMERCIAL SUPPLIER 
 14-08-2023,People - Ageing Well,Outreach Support Services Ltd,Home Care - Private Contractors Payment,1223.08,0.00,COMMERCIAL SUPPLIER 
 14-08-2023,People - Ageing Well,Outreach Support Services Ltd,Home Care - Private Contractors Payment,1863.99,0.00,COMMERCIAL SUPPLIER 
 14-08-2023,People - Ageing Well,Outreach Support Services Ltd,Home Care - Private Contractors Payment,1863.99,0.00,COMMERCIAL SUPPLIER 
 14-08-2023,People - Ageing Well,Outreach Support Services Ltd,Home Care - Private Contractors Payment,1812.76,0.00,COMMERCIAL SUPPLIER 
 14-08-2023,People - Ageing Well,Outreach Support Services Ltd,Home Care - Private Contractors Payment,1223.08,0.00,COMMERCIAL SUPPLIER 
 14-08-2023,People - Ageing Well,Outreach Support Services Ltd,Home Care - Private Contractors Payment,611.54,0.00,COMMERCIAL SUPPLIER 
 14-08-2023,People - Ageing Well,Outreach Support Services Ltd,Home Care - Private Contractors Payment,2271.40,0.00,COMMERCIAL SUPPLIER 
 14-08-2023,People - Ageing Well,Outreach Support Services Ltd,Home Care - Private Contractors Payment,2271.40,0.00,COMMERCIAL SUPPLIER 
 14-08-2023,People - Ageing Well,Outreach Support Services Ltd,Home Care - Private Contractors Payment,2271.40,0.00,COMMERCIAL SUPPLIER 
 14-08-2023,People - Ageing Well,Outreach Support Services Ltd,Home Care - Private Contractors Payment,2271.40,0.00,COMMERCIAL SUPPLIER 
 14-08-2023,People - Ageing Well,Outreach Support Services Ltd,Home Care - Private Contractors Payment,873.63,0.00,COMMERCIAL SUPPLIER 
 14-08-2023,People - Ageing Well,Outreach Support Services Ltd,Home Care - Private Contractors Payment,1375.96,0.00,COMMERCIAL SUPPLIER 
 14-08-2023,People - Ageing Well,Outreach Support Services Ltd,Home Care - Private Contractors Payment,1375.96,0.00,COMMERCIAL SUPPLIER 
 14-08-2023,People - Ageing Well,Outreach Support Services Ltd,Home Care - Private Contractors Payment,873.63,0.00,COMMERCIAL SUPPLIER 
 14-08-2023,People - Ageing Well,Ace Outreach Ltd,Home Care - Private Contractors Payment,1188.00,0.00,COMMERCIAL SUPPLIER 
 15-08-2023,People - Ageing Well,London Care Plc_a,Home Care - Private Contractors Payment,946.80,0.00,COMMERCIAL SUPPLIER 
 15-08-2023,People - Ageing Well,London Care Plc_a,Home Care - Private Contractors Payment,1433.48,0.00,COMMERCIAL SUPPLIER 
 15-08-2023,People - Ageing Well,London Care Plc_a,Home Care - Private Contractors Payment,1444.40,0.00,COMMERCIAL SUPPLIER 
 15-08-2023,People - Ageing Well,London Care Plc_a,Home Care - Private Contractors Payment,884.91,0.00,COMMERCIAL SUPPLIER 
 15-08-2023,People - Ageing Well,London Care Plc_a,Home Care - Private Contractors Payment,1452.04,0.00,COMMERCIAL SUPPLIER 
 15-08-2023,People - Ageing Well,London Care Plc_a,Home Care - Private Contractors Payment,1584.90,0.00,COMMERCIAL SUPPLIER 
 15-08-2023,People - Ageing Well,London Care Plc_a,Home Care - Private Contractors Payment,1597.64,0.00,COMMERCIAL SUPPLIER 
 15-08-2023,People - Ageing Well,Flex360 Limited,Private Contractors Payment - Other,1750.00,0.00,COMMERCIAL SUPPLIER 
 15-08-2023,People - Ageing Well,Inna Care Ltd,Home Care - Private Contractors Payment,1223.08,0.00,COMMERCIAL SUPPLIER 
 15-08-2023,People - Ageing Well,Inna Care Ltd,Home Care - Private Contractors Payment,1223.08,0.00,COMMERCIAL SUPPLIER 
 15-08-2023,People - Ageing Well,Inna Care Ltd,Home Care - Private Contractors Payment,524.18,0.00,COMMERCIAL SUPPLIER 
 15-08-2023,People - Ageing Well,Inna Care Ltd,Home Care - Private Contractors Payment,917.31,0.00,COMMERCIAL SUPPLIER 
 15-08-2023,People - Ageing Well,Inna Care Ltd,Home Care - Private Contractors Payment,1223.06,0.00,COMMERCIAL SUPPLIER 
 15-08-2023,People - Ageing Well,Inna Care Ltd,Home Care - Private Contractors Payment,611.54,0.00,COMMERCIAL SUPPLIER 
 15-08-2023,People - Ageing Well,Inna Care Ltd,Home Care - Private Contractors Payment,917.31,0.00,COMMERCIAL SUPPLIER 
 15-08-2023,People - Ageing Well,Inna Care Ltd,Home Care - Private Contractors Payment,1223.08,0.00,COMMERCIAL SUPPLIER 
 15-08-2023,People - Ageing Well,Inna Care Ltd,Home Care - Private Contractors Payment,1223.08,0.00,COMMERCIAL SUPPLIER 
 15-08-2023,People - Ageing Well,Inna Care Ltd,Home Care - Private Contractors Payment,2446.12,0.00,COMMERCIAL SUPPLIER 
 15-08-2023,People - Ageing Well,Inna Care Ltd,Home Care - Private Contractors Payment,2446.12,0.00,COMMERCIAL SUPPLIER 
 15-08-2023,People - Ageing Well,Inna Care Ltd,Home Care - Private Contractors Payment,1616.21,0.00,COMMERCIAL SUPPLIER 
 15-08-2023,People - Ageing Well,Inna Care Ltd,Home Care - Private Contractors Payment,1616.21,0.00,COMMERCIAL SUPPLIER 
 15-08-2023,People - Ageing Well,Inna Care Ltd,Home Care - Private Contractors Payment,764.42,0.00,COMMERCIAL SUPPLIER 
 15-08-2023,People - Ageing Well,Inna Care Ltd,Home Care - Private Contractors Payment,1179.40,0.00,COMMERCIAL SUPPLIER 
 15-08-2023,People - Ageing Well,Inna Care Ltd,Home Care - Private Contractors Payment,611.54,0.00,COMMERCIAL SUPPLIER 
 15-08-2023,People - Ageing Well,Inna Care Ltd,Home Care - Private Contractors Payment,611.53,0.00,COMMERCIAL SUPPLIER 
 15-08-2023,People - Ageing Well,Inna Care Ltd,Home Care - Private Contractors Payment,611.54,0.00,COMMERCIAL SUPPLIER 
 15-08-2023,People - Ageing Well,Inna Care Ltd,Home Care - Private Contractors Payment,611.54,0.00,COMMERCIAL SUPPLIER 
 15-08-2023,People - Ageing Well,Inna Care Ltd,Home Care - Private Contractors Payment,611.54,0.00,COMMERCIAL SUPPLIER 
 15-08-2023,People - Ageing Well,Inna Care Ltd,Home Care - Private Contractors Payment,917.31,0.00,COMMERCIAL SUPPLIER 
 15-08-2023,People - Ageing Well,Inna Care Ltd,Home Care - Private Contractors Payment,917.31,0.00,COMMERCIAL SUPPLIER 
 15-08-2023,People - Ageing Well,Inna Care Ltd,Home Care - Private Contractors Payment,611.54,0.00,COMMERCIAL SUPPLIER 
 15-08-2023,People - Ageing Well,Inna Care Ltd,Home Care - Private Contractors Payment,1004.68,0.00,COMMERCIAL SUPPLIER 
 15-08-2023,People - Ageing Well,Inna Care Ltd,Home Care - Private Contractors Payment,917.31,0.00,COMMERCIAL SUPPLIER 
 15-08-2023,People - Ageing Well,Inna Care Ltd,Home Care - Private Contractors Payment,917.31,0.00,COMMERCIAL SUPPLIER 
 15-08-2023,People - Ageing Well,London Homecare Ltd,Home Care - Private Contractors Payment,1375.96,0.00,COMMERCIAL SUPPLIER 
 15-08-2023,People - Ageing Well,London Homecare Ltd,Home Care - Private Contractors Payment,1419.64,0.00,COMMERCIAL SUPPLIER 
 15-08-2023,People - Ageing Well,London Homecare Ltd,Home Care - Private Contractors Payment,1419.64,0.00,COMMERCIAL SUPPLIER 
 15-08-2023,People - Ageing Well,London Homecare Ltd,Home Care - Private Contractors Payment,1228.54,0.00,COMMERCIAL SUPPLIER 
 15-08-2023,People - Ageing Well,London Homecare Ltd,Home Care - Private Contractors Payment,1228.54,0.00,COMMERCIAL SUPPLIER 
 15-08-2023,People - Ageing Well,London Homecare Ltd,Home Care - Private Contractors Payment,1375.96,0.00,COMMERCIAL SUPPLIER 
 15-08-2023,People - Ageing Well,London Homecare Ltd,Home Care - Private Contractors Payment,1375.96,0.00,COMMERCIAL SUPPLIER 
 15-08-2023,People - Ageing Well,London Homecare Ltd,Home Care - Private Contractors Payment,764.42,0.00,COMMERCIAL SUPPLIER 
 15-08-2023,People - Ageing Well,London Homecare Ltd,Home Care - Private Contractors Payment,1223.07,0.00,COMMERCIAL SUPPLIER 
 15-08-2023,People - Ageing Well,London Homecare Ltd,Home Care - Private Contractors Payment,1550.69,0.00,COMMERCIAL SUPPLIER 
 15-08-2023,People - Ageing Well,London Homecare Ltd,Home Care - Private Contractors Payment,611.54,0.00,COMMERCIAL SUPPLIER 
 15-08-2023,People - Ageing Well,London Homecare Ltd,Home Care - Private Contractors Payment,655.21,0.00,COMMERCIAL SUPPLIER 
 15-08-2023,People - Ageing Well,London Homecare Ltd,Home Care - Private Contractors Payment,1419.63,0.00,COMMERCIAL SUPPLIER 
 15-08-2023,People - Ageing Well,London Homecare Ltd,Home Care - Private Contractors Payment,764.42,0.00,COMMERCIAL SUPPLIER 
 15-08-2023,People - Ageing Well,London Homecare Ltd,Home Care - Private Contractors Payment,1223.08,0.00,COMMERCIAL SUPPLIER 
 15-08-2023,People - Ageing Well,London Homecare Ltd,Home Care - Private Contractors Payment,1223.08,0.00,COMMERCIAL SUPPLIER 
 15-08-2023,People - Ageing Well,London Homecare Ltd,Home Care - Private Contractors Payment,2533.45,0.00,COMMERCIAL SUPPLIER 
 15-08-2023,People - Ageing Well,London Homecare Ltd,Home Care - Private Contractors Payment,1223.08,0.00,COMMERCIAL SUPPLIER 
 15-08-2023,People - Ageing Well,Premier Carewaiting Ltd,Home Care - Private Contractors Payment,1572.52,0.00,COMMERCIAL SUPPLIER 
