Transaction Date,Local Authority Department,Beneficiary,Purpose of Expenditure,Amount (excluding VAT),Non Recoverable VAT,Merchant Category
 12-12-2023,People - Ageing Well,Heath Care Services Ltd ,Supported Other Accommodation - Private Contractors Payment,1632.96,0.00,COMMERCIAL SUPPLIER 
 12-12-2023,People - Ageing Well,Havering Care Homes Ltd t/a Upminster Nursing Home,Nursing Homes - Private Contractors Payment,1633.14,0.00,COMMERCIAL SUPPLIER 
 04-12-2023,People - Ageing Well,Certified Healthcare Solutions Ltd t/a In Home Care Havering,Home Care - Private Contractors Payment,1638.04,0.00,COMMERCIAL SUPPLIER 
 12-12-2023,People - Ageing Well,The Cedars,Supported Other Accommodation - Private Contractors Payment,1653.48,0.00,COMMERCIAL SUPPLIER 
 08-12-2023,People - Ageing Well,Lodge Group Care UK Ltd,Home Care - Private Contractors Payment,1657.68,0.00,COMMERCIAL SUPPLIER 
 08-12-2023,People - Ageing Well,Home Support Services (Havering & Essex) Ltd,Home Care - Private Contractors Payment,1659.90,0.00,COMMERCIAL SUPPLIER 
 06-12-2023,People - Ageing Well,Matrix SCM Ltd,Agency Staff,1669.48,0.00,COMMERCIAL SUPPLIER 
 12-12-2023,People - Ageing Well,Langley House,Respite Care - Private Contractors Payment,1671.43,0.00,COMMERCIAL SUPPLIER 
 06-12-2023,People - Ageing Well,Hospiva Care & Associates Agency Ltd_a,Home Care - Private Contractors Payment,1678.81,0.00,COMMERCIAL SUPPLIER 
 12-12-2023,People - Ageing Well,Outlook Care - 76 Neave Crescent,Supported Other Accommodation - Private Contractors Payment,1686.96,0.00,COMMERCIAL SUPPLIER 
 12-12-2023,People - Ageing Well,Outlook Care - 76 Neave Crescent,Supported Other Accommodation - Private Contractors Payment,1686.96,0.00,COMMERCIAL SUPPLIER 
 12-12-2023,People - Ageing Well,Outlook Care - 76 Neave Crescent,Supported Other Accommodation - Private Contractors Payment,1686.96,0.00,COMMERCIAL SUPPLIER 
 12-12-2023,People - Ageing Well,Outlook Care - 76 Neave Crescent,Supported Other Accommodation - Private Contractors Payment,1686.96,0.00,COMMERCIAL SUPPLIER 
 12-12-2023,People - Ageing Well,Outlook Care - 76 Neave Crescent,Supported Other Accommodation - Private Contractors Payment,1686.96,0.00,COMMERCIAL SUPPLIER 
 12-12-2023,People - Ageing Well,Outlook Care - 76 Neave Crescent,Supported Other Accommodation - Private Contractors Payment,1686.96,0.00,COMMERCIAL SUPPLIER 
 12-12-2023,People - Ageing Well,Outlook Care - 76 Neave Crescent,Supported Other Accommodation - Private Contractors Payment,1686.96,0.00,COMMERCIAL SUPPLIER 
 12-12-2023,People - Ageing Well,Outlook Care - 76 Neave Crescent,Supported Other Accommodation - Private Contractors Payment,1691.92,0.00,COMMERCIAL SUPPLIER 
 12-12-2023,People - Ageing Well,Outlook Care - 76 Neave Crescent,Supported Other Accommodation - Private Contractors Payment,1691.92,0.00,COMMERCIAL SUPPLIER 
 12-12-2023,People - Ageing Well,Chiltern Invadex (UK) Ltd,Purchase - Equipment Furniture And Materials,1693.00,0.00,NON COMMERCIAL SUPPLIER 
 12-12-2023,People - Ageing Well,Outlook Care - 4 Peel Way,Supported Other Accommodation - Private Contractors Payment,1696.48,0.00,COMMERCIAL SUPPLIER 
 07-12-2023,People - Ageing Well,Cera Care Operations Ltd,Home Care - Private Contractors Payment,1699.20,0.00,COMMERCIAL SUPPLIER 
 12-12-2023,People - Ageing Well,Highfield Care Homes Ltd t/a Romford Grange Care Home,Respite Care - Private Contractors Payment,1704.00,0.00,COMMERCIAL SUPPLIER 
 12-12-2023,People - Ageing Well,Pathways Care and Support Services Ltd,Supported Other Accommodation - Private Contractors Payment,1708.24,0.00,COMMERCIAL SUPPLIER 
 12-12-2023,People - Ageing Well,Vibrance ,Residential Placements - Private Contractors Payment,1720.76,0.00,COMMERCIAL SUPPLIER 
 12-12-2023,People - Ageing Well,Outlook Care - 76 Neave Crescent,Supported Other Accommodation - Private Contractors Payment,1725.76,0.00,COMMERCIAL SUPPLIER 
 12-12-2023,People - Ageing Well,Outlook Care - 76 Neave Crescent,Supported Other Accommodation - Private Contractors Payment,1725.76,0.00,COMMERCIAL SUPPLIER 
 12-12-2023,People - Ageing Well,Outlook Care - 76 Neave Crescent,Supported Other Accommodation - Private Contractors Payment,1725.76,0.00,COMMERCIAL SUPPLIER 
 12-12-2023,People - Ageing Well,Outlook Care - 76 Neave Crescent,Supported Other Accommodation - Private Contractors Payment,1725.76,0.00,COMMERCIAL SUPPLIER 
 12-12-2023,People - Ageing Well,Morepower Ltd t/a Aqs Homecare,Home Care - Private Contractors Payment,1725.77,0.00,COMMERCIAL SUPPLIER 
 03-12-2023,People - Ageing Well,Vibrance Outreach,Daycare - Private Contractors Payment,1728.00,0.00,COMMERCIAL SUPPLIER 
 12-12-2023,People - Ageing Well,Outreach Support Services Ltd,Supported Other Accommodation - Private Contractors Payment,1728.00,0.00,COMMERCIAL SUPPLIER 
 12-12-2023,People - Ageing Well,Ashking House Ltd,Residential Placements - Private Contractors Payment,1746.20,0.00,COMMERCIAL SUPPLIER 
 03-12-2023,People - Ageing Well,Personal Information - Redacted,Home Care - Private Contractors Payment,1747.24,0.00,INDIVIDUALS 
 13-12-2023,People - Ageing Well,Care-Away Ltd T/A Care Support,Home Care - Private Contractors Payment,1750.16,0.00,COMMERCIAL SUPPLIER 
 08-12-2023,People - Ageing Well,Lodge Group Care UK Ltd,Home Care - Private Contractors Payment,1752.71,0.00,COMMERCIAL SUPPLIER 
 13-12-2023,People - Ageing Well,Homestead Care Service,Home Care - Private Contractors Payment,1754.16,0.00,COMMERCIAL SUPPLIER 
 12-12-2023,People - Ageing Well,John Stanleys Care Agency Ltd,Home Care - Private Contractors Payment,1757.80,0.00,COMMERCIAL SUPPLIER 
 12-12-2023,People - Ageing Well,Langley House,Respite Care - Private Contractors Payment,1800.00,0.00,COMMERCIAL SUPPLIER 
 12-12-2023,People - Ageing Well,Oaks Residential Home,Respite Care - Private Contractors Payment,1800.00,0.00,COMMERCIAL SUPPLIER 
 12-12-2023,People - Ageing Well,Ranc Care Homes Ltd - Romford Care Centre,Residential Placements - Private Contractors Payment,1800.00,0.00,COMMERCIAL SUPPLIER 
 13-12-2023,People - Ageing Well,Care-Away Ltd T/A Care Support,Home Care - Private Contractors Payment,1801.25,0.00,COMMERCIAL SUPPLIER 
 08-12-2023,People - Ageing Well,Home Support Services (Havering & Essex) Ltd,Home Care - Private Contractors Payment,1804.78,0.00,COMMERCIAL SUPPLIER 
 08-12-2023,People - Ageing Well,Home Support Services (Havering & Essex) Ltd,Home Care - Private Contractors Payment,1812.05,0.00,COMMERCIAL SUPPLIER 
 12-12-2023,People - Ageing Well,Outlook Care - 76 Neave Crescent,Supported Other Accommodation - Private Contractors Payment,1812.16,0.00,COMMERCIAL SUPPLIER 
 11-12-2023,People - Ageing Well,Outreach Support Services Ltd,Home Care - Private Contractors Payment,1812.76,0.00,COMMERCIAL SUPPLIER 
 12-12-2023,People - Ageing Well,Protecthand Care Ltd ,Supported Other Accommodation - Private Contractors Payment,1814.40,0.00,COMMERCIAL SUPPLIER 
 12-12-2023,People - Ageing Well,Morepower Ltd t/a Aqs Homecare,Home Care - Private Contractors Payment,1822.93,0.00,COMMERCIAL SUPPLIER 
 12-12-2023,People - Ageing Well,Bettertogether Limited,Supported Other Accommodation - Private Contractors Payment,1832.00,0.00,NON COMMERCIAL SUPPLIER 
 12-12-2023,People - Ageing Well,Bettertogether Limited,Supported Other Accommodation - Private Contractors Payment,1832.00,0.00,NON COMMERCIAL SUPPLIER 
 12-12-2023,People - Ageing Well,Bettertogether Limited,Supported Other Accommodation - Private Contractors Payment,1832.00,0.00,NON COMMERCIAL SUPPLIER 
 12-12-2023,People - Ageing Well,Bettertogether Limited,Supported Other Accommodation - Private Contractors Payment,1832.00,0.00,NON COMMERCIAL SUPPLIER 
 12-12-2023,People - Ageing Well,Bettertogether Limited,Supported Other Accommodation - Private Contractors Payment,1832.00,0.00,NON COMMERCIAL SUPPLIER 
 12-12-2023,People - Ageing Well,Bettertogether Limited,Supported Other Accommodation - Private Contractors Payment,1832.00,0.00,NON COMMERCIAL SUPPLIER 
 12-12-2023,People - Ageing Well,Bettertogether Limited,Supported Other Accommodation - Private Contractors Payment,1832.00,0.00,NON COMMERCIAL SUPPLIER 
 11-12-2023,People - Ageing Well,Care-Away Ltd T/A Care Support,Home Care - Private Contractors Payment,1834.00,0.00,COMMERCIAL SUPPLIER 
 12-12-2023,People - Ageing Well,Care-Away Ltd T/A Care Support,Home Care - Private Contractors Payment,1834.00,0.00,COMMERCIAL SUPPLIER 
 06-12-2023,People - Ageing Well,Premier Carewaiting Ltd,Home Care - Private Contractors Payment,1834.60,0.00,COMMERCIAL SUPPLIER 
 08-12-2023,People - Ageing Well,Home Support Services (Havering & Essex) Ltd,Home Care - Private Contractors Payment,1834.63,0.00,COMMERCIAL SUPPLIER 
 12-12-2023,People - Ageing Well,Affinia Healthcare Ltd_a,Supported Other Accommodation - Private Contractors Payment,1840.52,0.00,COMMERCIAL SUPPLIER 
 08-12-2023,People - Ageing Well,Home Support Services (Havering & Essex) Ltd,Home Care - Private Contractors Payment,1841.18,0.00,COMMERCIAL SUPPLIER 
 08-12-2023,People - Ageing Well,Home Support Services (Havering & Essex) Ltd,Home Care - Private Contractors Payment,1845.91,0.00,COMMERCIAL SUPPLIER 
 08-12-2023,People - Ageing Well,Home Support Services (Havering & Essex) Ltd,Home Care - Private Contractors Payment,1855.01,0.00,COMMERCIAL SUPPLIER 
 12-12-2023,People - Ageing Well,Outlook Care - 4 Peel Way,Supported Other Accommodation - Private Contractors Payment,1857.40,0.00,COMMERCIAL SUPPLIER 
 12-12-2023,People - Ageing Well,Outlook Care - 76 Neave Crescent,Supported Other Accommodation - Private Contractors Payment,1857.48,0.00,COMMERCIAL SUPPLIER 
 12-12-2023,People - Ageing Well,Outlook Care - 76 Neave Crescent,Supported Other Accommodation - Private Contractors Payment,1857.48,0.00,COMMERCIAL SUPPLIER 
 12-12-2023,People - Ageing Well,2 Peel Way - Outlook Care,Supported Other Accommodation - Private Contractors Payment,1858.20,0.00,NON COMMERCIAL SUPPLIER 
 12-12-2023,People - Ageing Well,Outlook Care - 76 Neave Crescent,Supported Other Accommodation - Private Contractors Payment,1858.20,0.00,COMMERCIAL SUPPLIER 
 08-12-2023,People - Ageing Well,Home Support Services (Havering & Essex) Ltd,Home Care - Private Contractors Payment,1858.29,0.00,COMMERCIAL SUPPLIER 
 12-12-2023,People - Ageing Well,2 Peel Way - Outlook Care,Supported Other Accommodation - Private Contractors Payment,1858.68,0.00,NON COMMERCIAL SUPPLIER 
 11-12-2023,People - Ageing Well,Outreach Support Services Ltd,Home Care - Private Contractors Payment,1863.99,0.00,COMMERCIAL SUPPLIER 
 11-12-2023,People - Ageing Well,Outreach Support Services Ltd,Home Care - Private Contractors Payment,1863.99,0.00,COMMERCIAL SUPPLIER 
 08-12-2023,People - Ageing Well,Lodge Group Care UK Ltd,Home Care - Private Contractors Payment,1875.01,0.00,COMMERCIAL SUPPLIER 
 15-12-2023,People - Ageing Well,Fountain Based Ltd,Home Care - Private Contractors Payment,1878.25,0.00,COMMERCIAL SUPPLIER 
 04-12-2023,People - Ageing Well,IJB Healthcare Ltd,Home Care - Private Contractors Payment,1878.28,0.00,COMMERCIAL SUPPLIER 
 12-12-2023,People - Ageing Well,Optimal Care Services Ltd,Supported Other Accommodation - Private Contractors Payment,1879.20,0.00,COMMERCIAL SUPPLIER 
 06-12-2023,People - Ageing Well,Hospiva Care & Associates Agency Ltd_a,Home Care - Private Contractors Payment,1884.47,0.00,COMMERCIAL SUPPLIER 
 06-12-2023,People - Ageing Well,Hospiva Care & Associates Agency Ltd_a,Home Care - Private Contractors Payment,1884.47,0.00,COMMERCIAL SUPPLIER 
 12-12-2023,People - Ageing Well,Lodge Lane Care Home Limited,Respite Care - Private Contractors Payment,1885.71,0.00,COMMERCIAL SUPPLIER 
 12-12-2023,People - Ageing Well,Affinia Healthcare Ltd_a,Supported Other Accommodation - Private Contractors Payment,1891.20,0.00,COMMERCIAL SUPPLIER 
 12-12-2023,People - Ageing Well,Affinia Healthcare Ltd_a,Supported Other Accommodation - Private Contractors Payment,1892.68,0.00,COMMERCIAL SUPPLIER 
 08-12-2023,People - Ageing Well,Home Support Services (Havering & Essex) Ltd,Home Care - Private Contractors Payment,1896.50,0.00,COMMERCIAL SUPPLIER 
 12-12-2023,People - Ageing Well,Lodge Lane Care Home Limited,Respite Care - Private Contractors Payment,1900.00,0.00,COMMERCIAL SUPPLIER 
 12-12-2023,People - Ageing Well,Abbottswood Lodge,Residential Placements - Private Contractors Payment,1904.88,0.00,COMMERCIAL SUPPLIER 
 12-12-2023,People - Ageing Well,DMP Healthcare (Heatherbrook) Ltd,Nursing Homes - Private Contractors Payment,1920.00,0.00,NON COMMERCIAL SUPPLIER 
 11-12-2023,People - Ageing Well,Anytime Care 2020_a,Home Care - Private Contractors Payment,1931.06,0.00,COMMERCIAL SUPPLIER 
 12-12-2023,People - Ageing Well,Home Sweet Home Care Ltd,Home Care - Private Contractors Payment,1932.51,0.00,COMMERCIAL SUPPLIER 
 12-12-2023,People - Ageing Well,Care Square Ltd.,Supported Other Accommodation - Private Contractors Payment,1938.00,0.00,COMMERCIAL SUPPLIER 
 08-12-2023,People - Ageing Well,Lodge Group Care UK Ltd,Home Care - Private Contractors Payment,1938.71,0.00,COMMERCIAL SUPPLIER 
 12-12-2023,People - Ageing Well,Outlook Care - 4 Peel Way,Supported Other Accommodation - Private Contractors Payment,1939.76,0.00,COMMERCIAL SUPPLIER 
 12-12-2023,People - Ageing Well,Outlook Care - 4 Peel Way,Supported Other Accommodation - Private Contractors Payment,1939.76,0.00,COMMERCIAL SUPPLIER 
 12-12-2023,People - Ageing Well,Kadmiel Projects Ltd,Supported Other Accommodation - Private Contractors Payment,1947.64,0.00,COMMERCIAL SUPPLIER 
 05-12-2023,People - Ageing Well,Abbey Care Complex ,Nursing Homes - Private Contractors Payment,1950.00,0.00,COMMERCIAL SUPPLIER 
 13-12-2023,People - Ageing Well,Quality Healthcare Solutions Ltd t/a Kare Plus Romford,Home Care - Private Contractors Payment,1954.75,0.00,COMMERCIAL SUPPLIER 
 12-12-2023,People - Ageing Well,Kadmiel Projects Ltd,Supported Other Accommodation - Private Contractors Payment,1957.92,0.00,COMMERCIAL SUPPLIER 
 12-12-2023,People - Ageing Well,Two Trees Caring Home,Residential Placements - Private Contractors Payment,1960.00,0.00,COMMERCIAL SUPPLIER 
 12-12-2023,People - Ageing Well,Affinia Healthcare Ltd_a,Supported Other Accommodation - Private Contractors Payment,1963.24,0.00,COMMERCIAL SUPPLIER 
 11-12-2023,People - Ageing Well,Prestige Care & Support Ltd,Home Care - Private Contractors Payment,1965.67,0.00,COMMERCIAL SUPPLIER 
 12-12-2023,People - Ageing Well,Forward Community Care Ltd,Residential Placements - Private Contractors Payment,1976.40,0.00,COMMERCIAL SUPPLIER 
 11-12-2023,People - Ageing Well,Prestige Care & Support Ltd,Home Care - Private Contractors Payment,1982.78,0.00,COMMERCIAL SUPPLIER 
 03-12-2023,People - Ageing Well,Personal Information - Redacted,Home Care - Private Contractors Payment,1987.48,0.00,INDIVIDUALS 
 09-12-2023,People - Ageing Well,Pleasant Home Healthcare Ltd,Home Care - Private Contractors Payment,1987.48,0.00,COMMERCIAL SUPPLIER 
 12-12-2023,People - Ageing Well,Heath Care Services Ltd ,Supported Other Accommodation - Private Contractors Payment,2016.00,0.00,COMMERCIAL SUPPLIER 
 12-12-2023,People - Ageing Well,Home Sweet Home Care Ltd,Home Care - Private Contractors Payment,2019.51,0.00,COMMERCIAL SUPPLIER 
 12-12-2023,People - Ageing Well,Maison Moti Ltd,Supported Other Accommodation - Private Contractors Payment,2041.20,0.00,COMMERCIAL SUPPLIER 
 12-12-2023,People - Ageing Well,Black Swan International Ltd - Drummonds,Residential Placements - Private Contractors Payment,2044.00,0.00,COMMERCIAL SUPPLIER 
 12-12-2023,People - Ageing Well,Affinia Healthcare Ltd_a,Supported Other Accommodation - Private Contractors Payment,2053.12,0.00,COMMERCIAL SUPPLIER 
 12-12-2023,People - Ageing Well,Bettertogether Limited,Supported Other Accommodation - Private Contractors Payment,2056.00,0.00,NON COMMERCIAL SUPPLIER 
 12-12-2023,People - Ageing Well,Bettertogether Limited,Supported Other Accommodation - Private Contractors Payment,2056.00,0.00,NON COMMERCIAL SUPPLIER 
 12-12-2023,People - Ageing Well,Bettertogether Limited,Supported Other Accommodation - Private Contractors Payment,2056.00,0.00,NON COMMERCIAL SUPPLIER 
 12-12-2023,People - Ageing Well,S & S Support Service Ltd   ,Supported Other Accommodation - Private Contractors Payment,2056.32,0.00,COMMERCIAL SUPPLIER 
 12-12-2023,People - Ageing Well,Lodge Lane Care Home Limited,Respite Care - Private Contractors Payment,2057.14,0.00,COMMERCIAL SUPPLIER 
 12-12-2023,People - Ageing Well,Sahara Care Ltd,Residential Placements - Private Contractors Payment,2072.00,0.00,COMMERCIAL SUPPLIER 
 12-12-2023,People - Ageing Well,Sahara Care Ltd,Residential Placements - Private Contractors Payment,2072.00,0.00,COMMERCIAL SUPPLIER 
 08-12-2023,People - Ageing Well,Lodge Group Care UK Ltd,Home Care - Private Contractors Payment,2072.30,0.00,COMMERCIAL SUPPLIER 
 12-12-2023,People - Ageing Well,Pathways Care and Support Services Ltd,Supported Other Accommodation - Private Contractors Payment,2086.56,0.00,COMMERCIAL SUPPLIER 
 12-12-2023,People - Ageing Well,Endsleigh Care Ltd,Residential Placements - Private Contractors Payment,2096.12,0.00,COMMERCIAL SUPPLIER 
 06-12-2023,People - Ageing Well,Premier Carewaiting Ltd,Home Care - Private Contractors Payment,2096.69,0.00,COMMERCIAL SUPPLIER 
 11-12-2023,People - Ageing Well,Prestige Care & Support Ltd,Home Care - Private Contractors Payment,2097.44,0.00,COMMERCIAL SUPPLIER 
 12-12-2023,People - Ageing Well,Cygnet (OE) Ltd ,Residential Placements - Private Contractors Payment,2100.00,0.00,COMMERCIAL SUPPLIER 
 04-12-2023,People - Ageing Well,Certified Healthcare Solutions Ltd t/a In Home Care Havering,Home Care - Private Contractors Payment,2118.52,0.00,COMMERCIAL SUPPLIER 
 05-12-2023,People - Ageing Well,Livingstone Health Care Services,Home Care - Private Contractors Payment,2129.43,0.00,COMMERCIAL SUPPLIER 
 05-12-2023,People - Ageing Well,Livingstone Health Care Services,Home Care - Private Contractors Payment,2129.43,0.00,COMMERCIAL SUPPLIER 
 05-12-2023,People - Ageing Well,Livingstone Health Care Services,Home Care - Private Contractors Payment,2129.43,0.00,COMMERCIAL SUPPLIER 
 12-12-2023,People - Ageing Well,Ebony Health Care Services Limited,Supported Other Accommodation - Private Contractors Payment,2150.92,0.00,COMMERCIAL SUPPLIER 
 12-12-2023,People - Ageing Well,DMP Healthcare (Heatherbrook) Ltd,Nursing Homes - Private Contractors Payment,2156.04,0.00,NON COMMERCIAL SUPPLIER 
 12-12-2023,People - Ageing Well,Blueboard Care Services Ltd,Supported Other Accommodation - Private Contractors Payment,2159.12,0.00,COMMERCIAL SUPPLIER 
 12-12-2023,People - Ageing Well,Barleycroft Care Home Ltd,Nursing Homes - Private Contractors Payment,2160.00,0.00,COMMERCIAL SUPPLIER 
 03-12-2023,People - Ageing Well,Personal Information - Redacted,Home Care - Private Contractors Payment,2162.21,0.00,INDIVIDUALS 
 12-12-2023,People - Ageing Well,S&A Care Services Ltd.,Supported Other Accommodation - Private Contractors Payment,2177.28,0.00,COMMERCIAL SUPPLIER 
 12-12-2023,People - Ageing Well,DMP Healthcare (Cherry Orchard) Ltd,Residential Placements - Private Contractors Payment,2183.16,0.00,COMMERCIAL SUPPLIER 
 12-12-2023,People - Ageing Well,John Stanleys Care Agency Ltd,Home Care - Private Contractors Payment,2186.23,0.00,COMMERCIAL SUPPLIER 
 08-12-2023,People - Ageing Well,Home Support Services (Havering & Essex) Ltd,Home Care - Private Contractors Payment,2186.26,0.00,COMMERCIAL SUPPLIER 
 06-12-2023,People - Ageing Well,Hospiva Care & Associates Agency Ltd_a,Home Care - Private Contractors Payment,2192.07,0.00,COMMERCIAL SUPPLIER 
 12-12-2023,People - Ageing Well,Adjuvo Care Essex Ltd ,Supported Other Accommodation - Private Contractors Payment,2196.40,0.00,COMMERCIAL SUPPLIER 
 12-12-2023,People - Ageing Well,Lodge Lane Care Home Limited,Respite Care - Private Contractors Payment,2200.00,0.00,COMMERCIAL SUPPLIER 
 20-12-2023,People - Ageing Well,Trinity London Care Ltd,Daycare - Private Contractors Payment,2200.00,0.00,COMMERCIAL SUPPLIER 
 20-12-2023,People - Ageing Well,Trinity London Care Ltd,Daycare - Private Contractors Payment,2200.00,0.00,COMMERCIAL SUPPLIER 
 20-12-2023,People - Ageing Well,Trinity London Care Ltd,Daycare - Private Contractors Payment,2200.00,0.00,COMMERCIAL SUPPLIER 
 12-12-2023,People - Ageing Well,Cygnet Health Care,Residential Placements - Private Contractors Payment,2205.00,0.00,COMMERCIAL SUPPLIER 
 11-12-2023,People - Ageing Well,Outreach Support Services Ltd,Home Care - Private Contractors Payment,2205.89,0.00,COMMERCIAL SUPPLIER 
 12-12-2023,People - Ageing Well,Affinia Healthcare Ltd_a,Supported Other Accommodation - Private Contractors Payment,2217.96,0.00,COMMERCIAL SUPPLIER 
 12-12-2023,People - Ageing Well,Stable Family Home Trust,Supported Other Accommodation - Private Contractors Payment,2223.60,0.00,COMMERCIAL SUPPLIER 
 11-12-2023,People - Ageing Well,Prestige Care & Support Ltd,Home Care - Private Contractors Payment,2227.40,0.00,COMMERCIAL SUPPLIER 
 03-12-2023,People - Ageing Well,Eastway Care Ltd_a,Daycare - Private Contractors Payment,2232.00,0.00,COMMERCIAL SUPPLIER 
 12-12-2023,People - Ageing Well,Bettertogether Limited,Supported Other Accommodation - Private Contractors Payment,2236.00,0.00,NON COMMERCIAL SUPPLIER 
 01-12-2023,People - Ageing Well,Marlow,Residential Placements - Private Contractors Payment,2256.24,0.00,COMMERCIAL SUPPLIER 
 11-12-2023,People - Ageing Well,Prestige Care & Support Ltd,Home Care - Private Contractors Payment,2263.07,0.00,COMMERCIAL SUPPLIER 
 20-12-2023,People - Ageing Well,Everycare Romford ,Home Care - Private Contractors Payment,2271.36,0.00,COMMERCIAL SUPPLIER 
 11-12-2023,People - Ageing Well,Outreach Support Services Ltd,Home Care - Private Contractors Payment,2271.40,0.00,COMMERCIAL SUPPLIER 
 11-12-2023,People - Ageing Well,Outreach Support Services Ltd,Home Care - Private Contractors Payment,2271.40,0.00,COMMERCIAL SUPPLIER 
 11-12-2023,People - Ageing Well,Outreach Support Services Ltd,Home Care - Private Contractors Payment,2271.40,0.00,COMMERCIAL SUPPLIER 
 11-12-2023,People - Ageing Well,Outreach Support Services Ltd,Home Care - Private Contractors Payment,2271.40,0.00,COMMERCIAL SUPPLIER 
 12-12-2023,People - Ageing Well,Ashgate House Ltd_a,Residential Placements - Private Contractors Payment,2280.96,0.00,COMMERCIAL SUPPLIER 
 12-12-2023,People - Ageing Well,Outreach Support Services Ltd,Supported Other Accommodation - Private Contractors Payment,2290.68,0.00,COMMERCIAL SUPPLIER 
 13-12-2023,People - Ageing Well,Care-Away Ltd T/A Care Support,Home Care - Private Contractors Payment,2292.50,0.00,COMMERCIAL SUPPLIER 
 26-12-2023,People - Ageing Well,Caremark,Home Care - Private Contractors Payment,2293.24,0.00,COMMERCIAL SUPPLIER 
 12-12-2023,People - Ageing Well,Hales Group Ltd,Supported Other Accommodation - Private Contractors Payment,2313.36,0.00,COMMERCIAL SUPPLIER 
 12-12-2023,People - Ageing Well,Hales Group Ltd,Supported Other Accommodation - Private Contractors Payment,2313.36,0.00,COMMERCIAL SUPPLIER 
 12-12-2023,People - Ageing Well,Hales Group Ltd,Supported Other Accommodation - Private Contractors Payment,2313.36,0.00,COMMERCIAL SUPPLIER 
 12-12-2023,People - Ageing Well,Hales Group Ltd,Supported Other Accommodation - Private Contractors Payment,2313.36,0.00,COMMERCIAL SUPPLIER 
 12-12-2023,People - Ageing Well,Barleycroft Care Home Ltd,Respite Care - Private Contractors Payment,2314.29,0.00,COMMERCIAL SUPPLIER 
 12-12-2023,People - Ageing Well,Cygnet Health Care,Residential Placements - Private Contractors Payment,2327.24,0.00,COMMERCIAL SUPPLIER 
 12-12-2023,People - Ageing Well,Cygnet Health Care,Residential Placements - Private Contractors Payment,2327.24,0.00,COMMERCIAL SUPPLIER 
 12-12-2023,People - Ageing Well,Cygnet Health Care,Residential Placements - Private Contractors Payment,2327.24,0.00,COMMERCIAL SUPPLIER 
 12-12-2023,People - Ageing Well,Cygnet Health Care,Residential Placements - Private Contractors Payment,2327.24,0.00,COMMERCIAL SUPPLIER 
 12-12-2023,People - Ageing Well,Cygnet Health Care,Residential Placements - Private Contractors Payment,2327.24,0.00,COMMERCIAL SUPPLIER 
 12-12-2023,People - Ageing Well,Cygnet Health Care,Residential Placements - Private Contractors Payment,2327.24,0.00,COMMERCIAL SUPPLIER 
 12-12-2023,People - Ageing Well,Cygnet Health Care,Residential Placements - Private Contractors Payment,2327.24,0.00,COMMERCIAL SUPPLIER 
 12-12-2023,People - Ageing Well,Cygnet Health Care,Residential Placements - Private Contractors Payment,2327.24,0.00,COMMERCIAL SUPPLIER 
 12-12-2023,People - Ageing Well,Cygnet Health Care,Residential Placements - Private Contractors Payment,2327.24,0.00,COMMERCIAL SUPPLIER 
 12-12-2023,People - Ageing Well,Cygnet Health Care,Residential Placements - Private Contractors Payment,2327.24,0.00,COMMERCIAL SUPPLIER 
 12-12-2023,People - Ageing Well,London Borough of Barking & Dagenham_a,Daycare - Private Contractors Payment,2328.00,0.00,LOCAL AUTHORITY SERVICES 
 12-12-2023,People - Ageing Well,London Borough of Barking & Dagenham_a,Daycare - Private Contractors Payment,2328.00,0.00,LOCAL AUTHORITY SERVICES 
 18-12-2023,People - Ageing Well,All Therapy Solutions Ltd,Occupational Health,2330.00,0.00,COMMERCIAL SUPPLIER 
 12-12-2023,People - Ageing Well,Care-Away Ltd T/A Care Support,Home Care - Private Contractors Payment,2358.00,0.00,COMMERCIAL SUPPLIER 
 08-12-2023,People - Ageing Well,Home Support Services (Havering & Essex) Ltd,Home Care - Private Contractors Payment,2380.65,0.00,COMMERCIAL SUPPLIER 
 11-12-2023,People - Ageing Well,Prestige Care & Support Ltd,Home Care - Private Contractors Payment,2385.02,0.00,COMMERCIAL SUPPLIER 
 12-12-2023,People - Ageing Well,Lodge Lane Care Home Limited,Respite Care - Private Contractors Payment,2400.00,0.00,COMMERCIAL SUPPLIER 
 12-12-2023,People - Ageing Well,Lodge Lane Care Home Limited,Respite Care - Private Contractors Payment,2400.00,0.00,COMMERCIAL SUPPLIER 
 14-12-2023,People - Ageing Well,Abbottswood Lodge,Residential Placements - Private Contractors Payment,2400.00,0.00,COMMERCIAL SUPPLIER 
 12-12-2023,People - Ageing Well,Alpine Resources UK Ltd,Supported Other Accommodation - Private Contractors Payment,2402.24,0.00,COMMERCIAL SUPPLIER 
 12-12-2023,People - Ageing Well,Affinia Healthcare Ltd_a,Supported Other Accommodation - Private Contractors Payment,2403.00,0.00,COMMERCIAL SUPPLIER 
 08-12-2023,People - Ageing Well,Home Support Services (Havering & Essex) Ltd,Home Care - Private Contractors Payment,2411.95,0.00,COMMERCIAL SUPPLIER 
 14-12-2023,People - Ageing Well,R G Care Ltd ,Residential Placements - Private Contractors Payment,2432.00,0.00,COMMERCIAL SUPPLIER 
 12-12-2023,People - Ageing Well,Outlook Care_a,Supported Other Accommodation - Private Contractors Payment,2433.72,0.00,COMMERCIAL SUPPLIER 
