Payment Date,Transaction number,Non recoverable VAT,Amount,Supplier,Supplier Number,Expense Type,Directorate,Service area
21/08/2023,891099,0,4560,MAPLE CARE CENTRE,8400031100,ResPlcmts-ProvPayOP,Adults & Health,Bexley Care
21/08/2023,891100,0,4649.6,MAPLE CARE CENTRE,8400031100,NurPlcmts-ProvPayOP,Adults & Health,Bexley Care
21/08/2023,891101,0,4800,MAPLE CARE CENTRE,8400031100,NurPlcmts-ProvPayOP,Adults & Health,Bexley Care
21/08/2023,891102,0,5091.32,MAPLE CARE CENTRE,8400031100,NurPlcmts-ProvPayOP,Adults & Health,Bexley Care
21/08/2023,891103,0,5121.2,MAPLE CARE CENTRE,8400031100,NurPlcmts-ProvPayOP,Adults & Health,Bexley Care
21/08/2023,891104,0,5321.16,MAPLE CARE CENTRE,8400031100,ASC Interim Beds,Adults & Health,Bexley Care
21/08/2023,891105,0,6000,MAPLE CARE CENTRE,8400031100,NurPlcmts-ProvPayOP,Adults & Health,Bexley Care
21/08/2023,891106,0,6000,MAPLE CARE CENTRE,8400031100,ResPlcmts-ProvPayOP,Adults & Health,Bexley Care
21/08/2023,891107,0,7439.32,REDACTED PERSONAL DATA,8300074300,CommServs-ISFDirectPayWA,Adults & Health,Bexley Care
21/08/2023,891109,0,1256.96,REDACTED PERSONAL DATA,8300083500,CommServs-DirectPayOP,Adults & Health,Bexley Care
21/08/2023,891110,0,3070.12,REDACTED PERSONAL DATA,8300081000,CommServs-DirectPayOP,Adults & Health,Bexley Care
21/08/2023,891112,0,3936.12,REDACTED PERSONAL DATA,8300096700,CommServs-ISFDirectPayWA,Adults & Health,Bexley Care
21/08/2023,891116,0,720,REDACTED PERSONAL DATA,8300087000,CommServs-DirectPayOP,Adults & Health,Bexley Care
21/08/2023,891119,0,785.6,REDACTED PERSONAL DATA,8300095100,CommServs-DirectPayWA,Adults & Health,Bexley Care
21/08/2023,891121,0,1072.68,REDACTED PERSONAL DATA,8400042700,CommServs-ProvPayOP,Adults & Health,Bexley Care
21/08/2023,891124,0,628.48,REDACTED PERSONAL DATA,8300104700,CommServs-DirectPayWA,Adults & Health,Bexley Care
21/08/2023,891125,0,-4408.71,MARLBOROUGH COURT NH/RCHE,8400010000,ASC Interim Beds,Adults & Health,Bexley Care
21/08/2023,891126,0,-4408.71,MARLBOROUGH COURT NH/RCHE,8400010000,ASC Interim Beds,Adults & Health,Bexley Care
21/08/2023,891127,0,-2432,MARLBOROUGH COURT NH/RCHE,8400010000,ResPlcmts-ProvPayOP,Adults & Health,Bexley Care
21/08/2023,891128,0,-1959.43,MARLBOROUGH COURT NH/RCHE,8400010000,ASC Interim Beds,Adults & Health,Bexley Care
21/08/2023,891129,0,-1499.4,MARLBOROUGH COURT NH/RCHE,8400010000,ASC Interim Beds,Adults & Health,Bexley Care
21/08/2023,891130,0,-1228.2,MARLBOROUGH COURT NH/RCHE,8400010000,CRAG income - Res Em Respite,Adults & Health,Bexley Care
21/08/2023,891131,0,-1072.2,MARLBOROUGH COURT NH/RCHE,8400010000,CRAG income - Res Em Respite,Adults & Health,Bexley Care
21/08/2023,891132,0,-900.12,MARLBOROUGH COURT NH/RCHE,8400010000,CRAG income - Nursing,Adults & Health,Bexley Care
21/08/2023,891133,0,1285.2,MARLBOROUGH COURT NH/RCHE,8400010000,ResPlcmts-ProvPayOP,Adults & Health,Bexley Care
21/08/2023,891134,0,1499.4,MARLBOROUGH COURT NH/RCHE,8400010000,ResPlcmts-ProvPayOP,Adults & Health,Bexley Care
21/08/2023,891135,0,1820.7,MARLBOROUGH COURT NH/RCHE,8400010000,ResEmRespPlcmts-ProvPayOP,Adults & Health,Bexley Care
21/08/2023,891136,0,1959.43,MARLBOROUGH COURT NH/RCHE,8400010000,ASC Interim Beds,Adults & Health,Bexley Care
21/08/2023,891137,0,2122.71,MARLBOROUGH COURT NH/RCHE,8400010000,ASC Interim Beds,Adults & Health,Bexley Care
21/08/2023,891138,0,2632.5,MARLBOROUGH COURT NH/RCHE,8400010000,NurPlcmts-ProvPayOP,Adults & Health,Bexley Care
21/08/2023,891139,0,2730,MARLBOROUGH COURT NH/RCHE,8400010000,NurPlcmts-ProvPayOP,Adults & Health,Bexley Care
21/08/2023,891140,0,2730,MARLBOROUGH COURT NH/RCHE,8400010000,NurPlcmts-ProvPayOP,Adults & Health,Bexley Care
21/08/2023,891141,0,2730,MARLBOROUGH COURT NH/RCHE,8400010000,ResPlcmts-ProvPayOP,Adults & Health,Bexley Care
21/08/2023,891142,0,2730,MARLBOROUGH COURT NH/RCHE,8400010000,NurPlcmts-ProvPayOP,Adults & Health,Bexley Care
21/08/2023,891143,0,2730,MARLBOROUGH COURT NH/RCHE,8400010000,NurPlcmts-ProvPayOP,Adults & Health,Bexley Care
21/08/2023,891144,0,2730,MARLBOROUGH COURT NH/RCHE,8400010000,NurPlcmts-ProvPayOP,Adults & Health,Bexley Care
21/08/2023,891145,0,2730,MARLBOROUGH COURT NH/RCHE,8400010000,NurPlcmts-ProvPayOP,Adults & Health,Bexley Care
21/08/2023,891146,0,2730,MARLBOROUGH COURT NH/RCHE,8400010000,NurPlcmts-ProvPayWA,Adults & Health,Bexley Care
21/08/2023,891147,0,2775.86,MARLBOROUGH COURT NH/RCHE,8400010000,ASC Interim Beds,Adults & Health,Bexley Care
21/08/2023,891148,0,2998.8,MARLBOROUGH COURT NH/RCHE,8400010000,ResPlcmts-ProvPayOP,Adults & Health,Bexley Care
21/08/2023,891149,0,2998.8,MARLBOROUGH COURT NH/RCHE,8400010000,ResPlcmts-ProvPayOP,Adults & Health,Bexley Care
21/08/2023,891150,0,2998.8,MARLBOROUGH COURT NH/RCHE,8400010000,ResPlcmts-ProvPayOP,Adults & Health,Bexley Care
21/08/2023,891151,0,2998.8,MARLBOROUGH COURT NH/RCHE,8400010000,ResPlcmts-ProvPayOP,Adults & Health,Bexley Care
21/08/2023,891152,0,2998.8,MARLBOROUGH COURT NH/RCHE,8400010000,ResPlcmts-ProvPayOP,Adults & Health,Bexley Care
21/08/2023,891153,0,2998.8,MARLBOROUGH COURT NH/RCHE,8400010000,ResPlcmts-ProvPayOP,Adults & Health,Bexley Care
21/08/2023,891154,0,2998.8,MARLBOROUGH COURT NH/RCHE,8400010000,ResPlcmts-ProvPayOP,Adults & Health,Bexley Care
21/08/2023,891155,0,2998.8,MARLBOROUGH COURT NH/RCHE,8400010000,ResPlcmts-ProvPayOP,Adults & Health,Bexley Care
21/08/2023,891156,0,2998.8,MARLBOROUGH COURT NH/RCHE,8400010000,ResPlcmts-ProvPayOP,Adults & Health,Bexley Care
21/08/2023,891157,0,2998.8,MARLBOROUGH COURT NH/RCHE,8400010000,ResPlcmts-ProvPayOP,Adults & Health,Bexley Care
21/08/2023,891158,0,2998.8,MARLBOROUGH COURT NH/RCHE,8400010000,ResPlcmts-ProvPayOP,Adults & Health,Bexley Care
21/08/2023,891159,0,2998.8,MARLBOROUGH COURT NH/RCHE,8400010000,ResPlcmts-ProvPayOP,Adults & Health,Bexley Care
21/08/2023,891160,0,2998.8,MARLBOROUGH COURT NH/RCHE,8400010000,ResPlcmts-ProvPayOP,Adults & Health,Bexley Care
21/08/2023,891161,0,2998.8,MARLBOROUGH COURT NH/RCHE,8400010000,ASC Interim Beds,Adults & Health,Bexley Care
21/08/2023,891162,0,2998.8,MARLBOROUGH COURT NH/RCHE,8400010000,ASC Interim Beds,Adults & Health,Bexley Care
21/08/2023,891163,0,2998.8,MARLBOROUGH COURT NH/RCHE,8400010000,NurPlcmts-ProvPayOP,Adults & Health,Bexley Care
21/08/2023,891164,0,2998.8,MARLBOROUGH COURT NH/RCHE,8400010000,ResEmRespPlcmts-ProvPayOP,Adults & Health,Bexley Care
21/08/2023,891165,0,3566.76,MARLBOROUGH COURT NH/RCHE,8400010000,ASC Interim Beds,Adults & Health,Bexley Care
21/08/2023,891166,0,3566.76,MARLBOROUGH COURT NH/RCHE,8400010000,ASC Interim Beds,Adults & Health,Bexley Care
21/08/2023,891167,0,3566.76,MARLBOROUGH COURT NH/RCHE,8400010000,ASC Interim Beds,Adults & Health,Bexley Care
21/08/2023,891168,0,3566.76,MARLBOROUGH COURT NH/RCHE,8400010000,ASC Interim Beds,Adults & Health,Bexley Care
21/08/2023,891169,0,3566.76,MARLBOROUGH COURT NH/RCHE,8400010000,ASC Interim Beds,Adults & Health,Bexley Care
21/08/2023,891170,0,3566.76,MARLBOROUGH COURT NH/RCHE,8400010000,ASC Interim Beds,Adults & Health,Bexley Care
21/08/2023,891171,0,3567.68,MARLBOROUGH COURT NH/RCHE,8400010000,NurPlcmts-ProvPayOP,Adults & Health,Bexley Care
21/08/2023,891172,0,4400,MARLBOROUGH COURT NH/RCHE,8400010000,ResPlcmts-ProvPayOP,Adults & Health,Bexley Care
21/08/2023,891173,0,4408.71,MARLBOROUGH COURT NH/RCHE,8400010000,ASC Interim Beds,Adults & Health,Bexley Care
21/08/2023,891174,0,4572,MARLBOROUGH COURT NH/RCHE,8400010000,ASC Interim Beds,Adults & Health,Bexley Care
21/08/2023,891175,0,4572,MARLBOROUGH COURT NH/RCHE,8400010000,ASC Interim Beds,Adults & Health,Bexley Care
21/08/2023,891176,0,4572,MARLBOROUGH COURT NH/RCHE,8400010000,ASC Interim Beds,Adults & Health,Bexley Care
21/08/2023,891177,0,4572,MARLBOROUGH COURT NH/RCHE,8400010000,ASC Interim Beds,Adults & Health,Bexley Care
21/08/2023,891178,0,4572,MARLBOROUGH COURT NH/RCHE,8400010000,ResPlcmts-ProvPayWA,Adults & Health,Bexley Care
21/08/2023,891179,0,4572,MARLBOROUGH COURT NH/RCHE,8400010000,ASC Interim Beds,Adults & Health,Bexley Care
21/08/2023,891180,0,4572,MARLBOROUGH COURT NH/RCHE,8400010000,ASC Interim Beds,Adults & Health,Bexley Care
21/08/2023,891181,0,4864,MARLBOROUGH COURT NH/RCHE,8400010000,ResPlcmts-ProvPayOP,Adults & Health,Bexley Care
21/08/2023,891182,0,17961.43,MARLBOROUGH COURT NH/RCHE,8400010000,ASC Interim Beds,Adults & Health,Bexley Care
21/08/2023,891186,0,1570,REDACTED PERSONAL DATA,8300096600,CommServs-ISFDirectPayWA,Adults & Health,Bexley Care
21/08/2023,891187,0,785.6,REDACTED PERSONAL DATA,8300080900,CommServs-DirectPayOP,Adults & Health,Bexley Care
21/08/2023,891188,0,1090.68,REDACTED PERSONAL DATA,8300077001,CommServs-ISFDirectPayWA,Adults & Health,Bexley Care
21/08/2023,891189,0,852.72,REDACTED PERSONAL DATA,8300066701,CommServs-DirectPayWA,Adults & Health,Bexley Care
21/08/2023,891190,0,864.16,REDACTED PERSONAL DATA,8300076700,CommServs-DirectPayOP,Adults & Health,Bexley Care
21/08/2023,891194,0,581.4,REDACTED PERSONAL DATA,8300103000,CommServs-DirectPayOP,Adults & Health,Bexley Care
21/08/2023,891195,0,785.6,REDACTED PERSONAL DATA,8300098400,CommServs-DirectPayWA,Adults & Health,Bexley Care
21/08/2023,891196,0,-555.12,REDACTED PERSONAL DATA,8300090200,FC Income - Direct Payments,Adults & Health,Bexley Care
21/08/2023,891197,0,1395.36,REDACTED PERSONAL DATA,8300090200,CommServs-DirectPayOP,Adults & Health,Bexley Care
21/08/2023,891198,0,1787.24,REDACTED PERSONAL DATA,8300083600,CommServs-DirectPayOP,Adults & Health,Bexley Care
21/08/2023,891199,0,-1020.68,REDACTED PERSONAL DATA,8300089600,FC Income - Direct Payments,Adults & Health,Bexley Care
21/08/2023,891200,0,2474.64,REDACTED PERSONAL DATA,8300089600,CommServs-DirectPayOP,Adults & Health,Bexley Care
21/08/2023,891202,0,911.04,REDACTED PERSONAL DATA,8400032600,CommServs-ProvPayWA,Adults & Health,Bexley Care
21/08/2023,891203,0,1311.04,REDACTED PERSONAL DATA,8400032600,CommServs-ProvPayWA,Adults & Health,Bexley Care
21/08/2023,891204,0,6000,MAYFLOWER CARE HOME,8400040200,ResPlcmts-ProvPayOP,Adults & Health,Bexley Care
21/08/2023,891205,0,6400,MAYFLOWER CARE HOME,8400040200,NurPlcmts-ProvPayOP,Adults & Health,Bexley Care
21/08/2023,891206,0,6600,MAYFLOWER CARE HOME,8400040200,ResPlcmts-ProvPayOP,Adults & Health,Bexley Care
21/08/2023,891211,0,4181.88,MELBA LODGE,8400044400,ResPlcmts-ProvPayOP,Adults & Health,Bexley Care
21/08/2023,891212,0,4181.88,MELBA LODGE,8400044400,ResPlcmts-ProvPayWA,Adults & Health,Bexley Care
21/08/2023,891213,0,4181.88,MELBA LODGE,8400044400,ResPlcmts-ProvPayOP,Adults & Health,Bexley Care
17/08/2023,891214,0,15000,MENCAP,4334200,Adult Contract Pymt - General,Adults & Health,Bexley Care
21/08/2023,891215,0,2140.76,REDACTED PERSONAL DATA,8300098600,CommServs-DirectPayOP,Adults & Health,Bexley Care
10/08/2023,891217,0,25000,METRO CENTRE LTD,5299901,Metro Centre Ltd,Adults & Health,Health & Wellbeing
10/08/2023,891218,0,25000,METRO CENTRE LTD,5299901,Metro Centre Ltd,Adults & Health,Health & Wellbeing
21/08/2023,891220,0,-983.2,MEYER HOUSE RESIDENTIAL CARE HOME,8400010400,CRAG income - Nursing,Adults & Health,Bexley Care
21/08/2023,891221,0,-970.32,MEYER HOUSE RESIDENTIAL CARE HOME,8400010400,CRAG income - Nursing,Adults & Health,Bexley Care
21/08/2023,891222,0,-697.36,MEYER HOUSE RESIDENTIAL CARE HOME,8400010400,CRAG income - Residential,Adults & Health,Bexley Care
21/08/2023,891223,0,2329.96,MEYER HOUSE RESIDENTIAL CARE HOME,8400010400,NurPlcmts-ProvPayOP,Adults & Health,Bexley Care
21/08/2023,891224,0,2329.96,MEYER HOUSE RESIDENTIAL CARE HOME,8400010400,NurPlcmts-ProvPayOP,Adults & Health,Bexley Care
21/08/2023,891225,0,2376.04,MEYER HOUSE RESIDENTIAL CARE HOME,8400010400,ResPlcmts-ProvPayOP,Adults & Health,Bexley Care
21/08/2023,891226,0,2423.44,MEYER HOUSE RESIDENTIAL CARE HOME,8400010400,ResPlcmts-ProvPayOP,Adults & Health,Bexley Care
21/08/2023,891227,0,2433.52,MEYER HOUSE RESIDENTIAL CARE HOME,8400010400,NurPlcmts-ProvPayWA,Adults & Health,Bexley Care
21/08/2023,891228,0,2600.76,MEYER HOUSE RESIDENTIAL CARE HOME,8400010400,NurPlcmts-ProvPayOP,Adults & Health,Bexley Care
21/08/2023,891229,0,2801.6,MEYER HOUSE RESIDENTIAL CARE HOME,8400010400,NurPlcmts-ProvPayOP,Adults & Health,Bexley Care
21/08/2023,891230,0,2801.6,MEYER HOUSE RESIDENTIAL CARE HOME,8400010400,NurPlcmts-ProvPayOP,Adults & Health,Bexley Care
21/08/2023,891231,0,2801.6,MEYER HOUSE RESIDENTIAL CARE HOME,8400010400,ResPlcmts-ProvPayOP,Adults & Health,Bexley Care
21/08/2023,891232,0,3249.6,MEYER HOUSE RESIDENTIAL CARE HOME,8400010400,NurPlcmts-ProvPayOP,Adults & Health,Bexley Care
21/08/2023,891233,0,4600,MEYER HOUSE RESIDENTIAL CARE HOME,8400010400,NurPlcmts-ProvPayOP,Adults & Health,Bexley Care
21/08/2023,891235,0,1369,REDACTED PERSONAL DATA,8300072200,CommServs-DirectPayWA,Adults & Health,Bexley Care
21/08/2023,891237,0,689.69,REDACTED PERSONAL DATA,8400486100,CommServs-ProvPayWA,Adults & Health,Bexley Care
21/08/2023,891238,0,602.64,REDACTED PERSONAL DATA,8300003400,CommServs-DirectPayWA,Adults & Health,Bexley Care
21/08/2023,891239,0,602.64,REDACTED PERSONAL DATA,8300093900,CommServs-DirectPayWA,Adults & Health,Bexley Care
21/08/2023,891240,0,562.48,REDACTED PERSONAL DATA,8300076600,CommServs-DirectPayWA,Adults & Health,Bexley Care
21/08/2023,891242,0,1693.12,REDACTED PERSONAL DATA,8300099000,CommServs-DirectPayWA,Adults & Health,Bexley Care
21/08/2023,891243,0,-1819.48,MILLSTREAM CARE HOME,8400039800,CRAG income - Residential,Adults & Health,Bexley Care
21/08/2023,891244,0,7653.48,MILLSTREAM CARE HOME,8400039800,ResPlcmts-ProvPayOP,Adults & Health,Bexley Care
21/08/2023,891245,0,2581.04,MILTON LODGE,8400045000,ResPlcmts-ProvPayOP,Adults & Health,Bexley Care
08/08/2023,891246,0,10007.35,MIND IN BEXLEY,2537100,Grants and Contributions,Adults & Health,Health & Wellbeing
17/08/2023,891247,0,3593.97,MIND IN BEXLEY,2537100,Adult Contract Pymt - General,Adults & Health,Bexley Care
17/08/2023,891248,0,44243,MIND IN BEXLEY,2537100,Adult Contract Pymt - General,Adults & Health,Bexley Care
17/08/2023,891249,0,44244,MIND IN BEXLEY,2537100,Adult Contract Pymt - General,Adults & Health,Bexley Care
21/08/2023,891252,0,803.52,REDACTED PERSONAL DATA,8300008500,CommServs-DirectPayWA,Adults & Health,Bexley Care
21/08/2023,891253,0,542.64,REDACTED PERSONAL DATA,8300064600,CommServs-DirectPayWA,Adults & Health,Bexley Care
21/08/2023,891254,0,2170.56,REDACTED PERSONAL DATA,8300064600,CommServs-DirectPayWA,Adults & Health,Bexley Care
21/08/2023,891255,0,1004.4,REDACTED PERSONAL DATA,8300004700,CommServs-DirectPayWA,Adults & Health,Bexley Care
21/08/2023,891256,0,-1004.4,REDACTED PERSONAL DATA,8300062700,CommServs-DirectPayOP,Adults & Health,Bexley Care
21/08/2023,891257,0,685.08,REDACTED PERSONAL DATA,8300062700,CommServs-DirectPayOP,Adults & Health,Bexley Care
21/08/2023,891258,0,2740.32,REDACTED PERSONAL DATA,8300062700,CommServs-DirectPayOP,Adults & Health,Bexley Care
21/08/2023,891259,0,2740.32,REDACTED PERSONAL DATA,8300062700,CommServs-DirectPayOP,Adults & Health,Bexley Care
21/08/2023,891261,0,2750,REDACTED PERSONAL DATA,8300058900,CommServs-DirectPayWA,Adults & Health,Bexley Care
21/08/2023,891262,0,3341.72,REDACTED PERSONAL DATA,8300014700,CommServs-ISFDirectPayWA,Adults & Health,Bexley Care
21/08/2023,891263,0,-652.95,REDACTED PERSONAL DATA,8300067800,CommServs-DirectPayWA,Adults & Health,Bexley Care
21/08/2023,891264,0,870.6,REDACTED PERSONAL DATA,8300067800,CommServs-DirectPayWA,Adults & Health,Bexley Care
21/08/2023,891265,0,2148.6,REDACTED PERSONAL DATA,8300067800,CommServs-DirectPayWA,Adults & Health,Bexley Care
21/08/2023,891266,0,6320.64,REDACTED PERSONAL DATA,8300043100,CommServs-ISFDirectPayOP,Adults & Health,Bexley Care
21/08/2023,891267,0,864.16,REDACTED PERSONAL DATA,8300046400,CommServs-DirectPayWA,Adults & Health,Bexley Care
21/08/2023,891268,0,602.64,REDACTED PERSONAL DATA,8300026800,CommServs-DirectPayWA,Adults & Health,Bexley Care
21/08/2023,891269,0,6471.68,REDACTED PERSONAL DATA,8300051000,CommServs-ISFDirectPayOP,Adults & Health,Bexley Care
21/08/2023,891270,0,1343.68,REDACTED PERSONAL DATA,8300030800,CommServs-DirectPayWA,Adults & Health,Bexley Care
21/08/2023,891271,0,13333.44,REDACTED PERSONAL DATA,8300047900,CommServs-DirectPayWA,Adults & Health,Bexley Care
21/08/2023,891272,0,633.08,REDACTED PERSONAL DATA,8300010900,CommServs-DirectPayWA,Adults & Health,Bexley Care
21/08/2023,891273,0,1718.36,REDACTED PERSONAL DATA,8300056800,CommServs-DirectPayWA,Adults & Health,Bexley Care
21/08/2023,891274,0,8234.08,REDACTED PERSONAL DATA,8300020300,CommServs-ISFDirectPayOP,Adults & Health,Bexley Care
21/08/2023,891275,0,851.6,REDACTED PERSONAL DATA,8300012100,CommServs-DirectPayWA,Adults & Health,Bexley Care
21/08/2023,891276,0,2356.8,REDACTED PERSONAL DATA,8300059300,CommServs-DirectPayWA,Adults & Health,Bexley Care
21/08/2023,891277,0,1099.84,REDACTED PERSONAL DATA,8300012000,CommServs-DirectPayWA,Adults & Health,Bexley Care
21/08/2023,891278,0,1240.32,REDACTED PERSONAL DATA,8300002000,CommServs-DirectPayWA,Adults & Health,Bexley Care
21/08/2023,891279,0,510.96,REDACTED PERSONAL DATA,8300019700,CommServs-DirectPayWA,Adults & Health,Bexley Care
21/08/2023,891280,0,785.6,REDACTED PERSONAL DATA,8300019700,CommServs-DirectPayWA,Adults & Health,Bexley Care
21/08/2023,891281,0,1004.4,REDACTED PERSONAL DATA,8300044700,CommServs-DirectPayWA,Adults & Health,Bexley Care
21/08/2023,891282,0,516.8,REDACTED PERSONAL DATA,8300035500,CommServs-DirectPayWA,Adults & Health,Bexley Care
21/08/2023,891283,0,6891.48,REDACTED PERSONAL DATA,8300021000,CommServs-ISFDirectPayOP,Adults & Health,Bexley Care
21/08/2023,891284,0,4309.48,REDACTED PERSONAL DATA,8300044300,CommServs-ISFDirectPayOP,Adults & Health,Bexley Care
21/08/2023,891286,0,1099.84,REDACTED PERSONAL DATA,8300060400,CommServs-DirectPayWA,Adults & Health,Bexley Care
21/08/2023,891287,0,942.72,REDACTED PERSONAL DATA,8300021100,CommServs-DirectPayWA,Adults & Health,Bexley Care
21/08/2023,891288,0,1099.84,REDACTED PERSONAL DATA,8300004500,CommServs-DirectPayWA,Adults & Health,Bexley Care
21/08/2023,891289,0,3253.56,REDACTED PERSONAL DATA,8300004500,CommServs-DirectPayWA,Adults & Health,Bexley Care
21/08/2023,891291,0,8451.56,REDACTED PERSONAL DATA,8300004800,CommServs-ISFDirectPayWA,Adults & Health,Bexley Care
21/08/2023,891292,0,785.6,REDACTED PERSONAL DATA,8300001400,CommServs-DirectPayWA,Adults & Health,Bexley Care
21/08/2023,891293,0,1447.04,REDACTED PERSONAL DATA,8300045800,CommServs-DirectPayWA,Adults & Health,Bexley Care
21/08/2023,891294,0,686.52,REDACTED PERSONAL DATA,8300038700,CommServs-DirectPayWA,Adults & Health,Bexley Care
21/08/2023,891295,0,710.6,REDACTED PERSONAL DATA,8300038700,CommServs-DirectPayWA,Adults & Health,Bexley Care
21/08/2023,891296,0,671.84,REDACTED PERSONAL DATA,8300009600,CommServs-DirectPayWA,Adults & Health,Bexley Care
21/08/2023,891297,0,1571.2,REDACTED PERSONAL DATA,8300042000,CommServs-DirectPayOP,Adults & Health,Bexley Care
21/08/2023,891298,0,785.6,REDACTED PERSONAL DATA,8300028900,CommServs-DirectPayWA,Adults & Health,Bexley Care
21/08/2023,891299,0,1004.4,REDACTED PERSONAL DATA,8300025900,CommServs-DirectPayWA,Adults & Health,Bexley Care
21/08/2023,891300,0,1517,REDACTED PERSONAL DATA,8300018100,CommServs-DirectPayWA,Adults & Health,Bexley Care
21/08/2023,891301,0,620.16,REDACTED PERSONAL DATA,8300043000,CommServs-DirectPayWA,Adults & Health,Bexley Care
21/08/2023,891302,0,671.84,REDACTED PERSONAL DATA,8300012600,CommServs-DirectPayWA,Adults & Health,Bexley Care
21/08/2023,891304,0,602.64,REDACTED PERSONAL DATA,8300065000,CommServs-DirectPayWA,Adults & Health,Bexley Care
21/08/2023,891305,0,6958.44,REDACTED PERSONAL DATA,8300060100,CommServs-ISFDirectPayOP,Adults & Health,Bexley Care
21/08/2023,891306,0,3255.84,REDACTED PERSONAL DATA,8300011400,CommServs-DirectPayOP,Adults & Health,Bexley Care
21/08/2023,891308,0,723.52,REDACTED PERSONAL DATA,8300019300,CommServs-DirectPayWA,Adults & Health,Bexley Care
21/08/2023,891309,0,2780,REDACTED PERSONAL DATA,8300019300,CommServs-DirectPayWA,Adults & Health,Bexley Care
21/08/2023,891310,0,1099.84,REDACTED PERSONAL DATA,8300051800,CommServs-DirectPayWA,Adults & Health,Bexley Care
21/08/2023,891311,0,803.52,REDACTED PERSONAL DATA,8300060900,CommServs-DirectPayWA,Adults & Health,Bexley Care
21/08/2023,891312,0,3482.96,REDACTED PERSONAL DATA,8300010800,CommServs-ISFDirectPayWA,Adults & Health,Bexley Care
21/08/2023,891313,0,684.76,REDACTED PERSONAL DATA,8300026600,CommServs-DirectPayWA,Adults & Health,Bexley Care
21/08/2023,891314,0,942.72,REDACTED PERSONAL DATA,8300017500,CommServs-DirectPayWA,Adults & Health,Bexley Care
21/08/2023,891315,0,516.8,REDACTED PERSONAL DATA,8300017900,CommServs-DirectPayWA,Adults & Health,Bexley Care
21/08/2023,891316,0,942.72,REDACTED PERSONAL DATA,8300048500,CommServs-DirectPayWA,Adults & Health,Bexley Care
21/08/2023,891317,0,3251.88,REDACTED PERSONAL DATA,8300055100,CommServs-ISFDirectPayWA,Adults & Health,Bexley Care
21/08/2023,891318,0,803.52,REDACTED PERSONAL DATA,8300006300,CommServs-DirectPayWA,Adults & Health,Bexley Care
21/08/2023,891320,0,5262,REDACTED PERSONAL DATA,8300032600,CommServs-ISFDirectPayWA,Adults & Health,Bexley Care
21/08/2023,891321,0,1200,REDACTED PERSONAL DATA,8300041800,CommServs-DirectPayWA,Adults & Health,Bexley Care
21/08/2023,891322,0,930.24,REDACTED PERSONAL DATA,8300052100,CommServs-DirectPayWA,Adults & Health,Bexley Care
21/08/2023,891325,0,826.88,REDACTED PERSONAL DATA,8300103100,CommServs-DirectPayWA,Adults & Health,Bexley Care
21/08/2023,891340,0,5770.2,MOTE LODGE CHESHIRE HOME,8400014000,NurPlcmts-ProvPayWA,Adults & Health,Bexley Care
21/08/2023,891341,0,9013.88,MOTE LODGE CHESHIRE HOME,8400014000,NurPlcmts-ProvPayWA,Adults & Health,Bexley Care
21/08/2023,891342,0,5169.28,MOUNTVIEW,8400011600,ResPlcmts-ProvPayWA,Adults & Health,Bexley Care
21/08/2023,891343,0,5643.44,MOUNTVIEW,8400011600,ResPlcmts-ProvPayWA,Adults & Health,Bexley Care
21/08/2023,891344,0,5800,MOUNTVIEW,8400011600,ResPlcmts-ProvPayOP,Adults & Health,Bexley Care
21/08/2023,891345,0,6422,MOUNTVIEW,8400011600,ResPlcmts-ProvPayWA,Adults & Health,Bexley Care
21/08/2023,891346,0,6440.52,MOUNTVIEW,8400011600,ResPlcmts-ProvPayWA,Adults & Health,Bexley Care
21/08/2023,891347,0,7750.92,MOUNTVIEW,8400011600,ResPlcmts-ProvPayWA,Adults & Health,Bexley Care
21/08/2023,891348,0,9260.84,MOUNTVIEW,8400011600,ResPlcmts-ProvPayWA,Adults & Health,Bexley Care
21/08/2023,891360,0,2356.8,REDACTED PERSONAL DATA,8300060600,CommServs-DirectPayWA,Adults & Health,Bexley Care
21/08/2023,891361,0,600,REDACTED PERSONAL DATA,8300023500,CommServs-DirectPayWA,Adults & Health,Bexley Care
21/08/2023,891362,0,633.08,REDACTED PERSONAL DATA,8300052300,CommServs-DirectPayOP,Adults & Health,Bexley Care
21/08/2023,891363,0,628.48,REDACTED PERSONAL DATA,8300043600,CommServs-DirectPayWA,Adults & Health,Bexley Care
21/08/2023,891364,0,671.84,REDACTED PERSONAL DATA,8300046500,CommServs-DirectPayWA,Adults & Health,Bexley Care
21/08/2023,891365,0,1550.4,REDACTED PERSONAL DATA,8300046500,CommServs-DirectPayWA,Adults & Health,Bexley Care
21/08/2023,891369,0,8547.84,REDACTED PERSONAL DATA,8300045100,CommServs-DirectPayWA,Adults & Health,Bexley Care
21/08/2023,891370,0,620.16,REDACTED PERSONAL DATA,8300035600,CommServs-DirectPayWA,Adults & Health,Bexley Care
21/08/2023,891371,0,1085.28,REDACTED PERSONAL DATA,8300035600,CommServs-DirectPayWA,Adults & Health,Bexley Care
21/08/2023,891372,0,-841.71,REDACTED PERSONAL DATA,8300047100,CommServs-DirectPayOP,Adults & Health,Bexley Care
21/08/2023,891373,0,942.72,REDACTED PERSONAL DATA,8300047100,CommServs-DirectPayOP,Adults & Health,Bexley Care
