Payment Date,Transaction number,Non recoverable VAT,Amount,Supplier,Supplier Number,Expense Type,Directorate,Service area
18/09/2023,896581,0,-2998.8,CEDAR COURT EMI RCHE,8400008200,ResPlcmts-ProvPayOP,Adults & Health,Bexley Care
18/09/2023,896582,0,-2998.8,CEDAR COURT EMI RCHE,8400008200,ResPlcmts-ProvPayOP,Adults & Health,Bexley Care
18/09/2023,896583,0,-2998.8,CEDAR COURT EMI RCHE,8400008200,ResPlcmts-ProvPayOP,Adults & Health,Bexley Care
18/09/2023,896584,0,-2998.8,CEDAR COURT EMI RCHE,8400008200,ResPlcmts-ProvPayOP,Adults & Health,Bexley Care
18/09/2023,896585,0,-2998.8,CEDAR COURT EMI RCHE,8400008200,ResPlcmts-ProvPayOP,Adults & Health,Bexley Care
18/09/2023,896586,0,-2998.8,CEDAR COURT EMI RCHE,8400008200,ResPlcmts-ProvPayOP,Adults & Health,Bexley Care
18/09/2023,896587,0,-2998.8,CEDAR COURT EMI RCHE,8400008200,ResPlcmts-ProvPayOP,Adults & Health,Bexley Care
18/09/2023,896588,0,-2998.8,CEDAR COURT EMI RCHE,8400008200,ResPlcmts-ProvPayOP,Adults & Health,Bexley Care
18/09/2023,896589,0,-2998.8,CEDAR COURT EMI RCHE,8400008200,ResPlcmts-ProvPayOP,Adults & Health,Bexley Care
18/09/2023,896590,0,-2998.8,CEDAR COURT EMI RCHE,8400008200,ResPlcmts-ProvPayOP,Adults & Health,Bexley Care
18/09/2023,896591,0,-2998.8,CEDAR COURT EMI RCHE,8400008200,ResPlcmts-ProvPayOP,Adults & Health,Bexley Care
18/09/2023,896592,0,-2998.8,CEDAR COURT EMI RCHE,8400008200,ResPlcmts-ProvPayOP,Adults & Health,Bexley Care
18/09/2023,896593,0,-2998.8,CEDAR COURT EMI RCHE,8400008200,ResPlcmts-ProvPayOP,Adults & Health,Bexley Care
18/09/2023,896594,0,-2998.8,CEDAR COURT EMI RCHE,8400008200,ResPlcmts-ProvPayOP,Adults & Health,Bexley Care
18/09/2023,896595,0,-2998.8,CEDAR COURT EMI RCHE,8400008200,ResPlcmts-ProvPayOP,Adults & Health,Bexley Care
18/09/2023,896596,0,-2998.8,CEDAR COURT EMI RCHE,8400008200,ResPlcmts-ProvPayOP,Adults & Health,Bexley Care
18/09/2023,896597,0,-2998.8,CEDAR COURT EMI RCHE,8400008200,ResPlcmts-ProvPayOP,Adults & Health,Bexley Care
18/09/2023,896598,0,-2998.8,CEDAR COURT EMI RCHE,8400008200,ResPlcmts-ProvPayOP,Adults & Health,Bexley Care
18/09/2023,896599,0,-2998.8,CEDAR COURT EMI RCHE,8400008200,ResPlcmts-ProvPayOP,Adults & Health,Bexley Care
18/09/2023,896600,0,-2998.8,CEDAR COURT EMI RCHE,8400008200,ResPlcmts-ProvPayOP,Adults & Health,Bexley Care
18/09/2023,896601,0,-2998.8,CEDAR COURT EMI RCHE,8400008200,ResPlcmts-ProvPayOP,Adults & Health,Bexley Care
18/09/2023,896602,0,-2998.8,CEDAR COURT EMI RCHE,8400008200,ResPlcmts-ProvPayOP,Adults & Health,Bexley Care
18/09/2023,896603,0,-2998.8,CEDAR COURT EMI RCHE,8400008200,ResPlcmts-ProvPayOP,Adults & Health,Bexley Care
18/09/2023,896604,0,-2998.8,CEDAR COURT EMI RCHE,8400008200,ResPlcmts-ProvPayOP,Adults & Health,Bexley Care
18/09/2023,896605,0,-2998.8,CEDAR COURT EMI RCHE,8400008200,ASC Interim Beds,Adults & Health,Bexley Care
18/09/2023,896606,0,-2998.8,CEDAR COURT EMI RCHE,8400008200,ASC Interim Beds,Adults & Health,Bexley Care
18/09/2023,896607,0,-2998.8,CEDAR COURT EMI RCHE,8400008200,ASC Interim Beds,Adults & Health,Bexley Care
18/09/2023,896608,0,-2998.8,CEDAR COURT EMI RCHE,8400008200,ASC Interim Beds,Adults & Health,Bexley Care
18/09/2023,896609,0,-2998.8,CEDAR COURT EMI RCHE,8400008200,ASC Interim Beds,Adults & Health,Bexley Care
18/09/2023,896610,0,-2998.8,CEDAR COURT EMI RCHE,8400008200,ResPlcmts-ProvPayOP,Adults & Health,Bexley Care
18/09/2023,896611,0,-2998.8,CEDAR COURT EMI RCHE,8400008200,ResPlcmts-ProvPayOP,Adults & Health,Bexley Care
18/09/2023,896612,0,-2998.8,CEDAR COURT EMI RCHE,8400008200,ResPlcmts-ProvPayOP,Adults & Health,Bexley Care
18/09/2023,896613,0,-2998.8,CEDAR COURT EMI RCHE,8400008200,ResPlcmts-ProvPayOP,Adults & Health,Bexley Care
18/09/2023,896614,0,-2998.8,CEDAR COURT EMI RCHE,8400008200,ResPlcmts-ProvPayOP,Adults & Health,Bexley Care
18/09/2023,896615,0,-2998.8,CEDAR COURT EMI RCHE,8400008200,ResPlcmts-ProvPayOP,Adults & Health,Bexley Care
18/09/2023,896616,0,-2998.8,CEDAR COURT EMI RCHE,8400008200,ResPlcmts-ProvPayOP,Adults & Health,Bexley Care
18/09/2023,896617,0,-2998.8,CEDAR COURT EMI RCHE,8400008200,ResPlcmts-ProvPayOP,Adults & Health,Bexley Care
18/09/2023,896618,0,-2998.8,CEDAR COURT EMI RCHE,8400008200,ResPlcmts-ProvPayOP,Adults & Health,Bexley Care
18/09/2023,896619,0,-2998.8,CEDAR COURT EMI RCHE,8400008200,ResPlcmts-ProvPayOP,Adults & Health,Bexley Care
18/09/2023,896620,0,-2998.8,CEDAR COURT EMI RCHE,8400008200,ResPlcmts-ProvPayOP,Adults & Health,Bexley Care
18/09/2023,896621,0,-2998.8,CEDAR COURT EMI RCHE,8400008200,ResPlcmts-ProvPayOP,Adults & Health,Bexley Care
18/09/2023,896622,0,-2998.8,CEDAR COURT EMI RCHE,8400008200,ResPlcmts-ProvPayOP,Adults & Health,Bexley Care
18/09/2023,896623,0,-2998.8,CEDAR COURT EMI RCHE,8400008200,ResPlcmts-ProvPayOP,Adults & Health,Bexley Care
18/09/2023,896624,0,-2998.8,CEDAR COURT EMI RCHE,8400008200,ResPlcmts-ProvPayOP,Adults & Health,Bexley Care
18/09/2023,896625,0,-2998.8,CEDAR COURT EMI RCHE,8400008200,ResPlcmts-ProvPayOP,Adults & Health,Bexley Care
18/09/2023,896626,0,-2998.8,CEDAR COURT EMI RCHE,8400008200,ResPlcmts-ProvPayOP,Adults & Health,Bexley Care
18/09/2023,896627,0,-2998.8,CEDAR COURT EMI RCHE,8400008200,ResPlcmts-ProvPayOP,Adults & Health,Bexley Care
18/09/2023,896628,0,-2998.8,CEDAR COURT EMI RCHE,8400008200,ResPlcmts-ProvPayOP,Adults & Health,Bexley Care
18/09/2023,896629,0,-2998.8,CEDAR COURT EMI RCHE,8400008200,ResPlcmts-ProvPayOP,Adults & Health,Bexley Care
18/09/2023,896630,0,-2998.8,CEDAR COURT EMI RCHE,8400008200,ResPlcmts-ProvPayOP,Adults & Health,Bexley Care
18/09/2023,896631,0,-2998.8,CEDAR COURT EMI RCHE,8400008200,ResPlcmts-ProvPayOP,Adults & Health,Bexley Care
18/09/2023,896632,0,-2998.8,CEDAR COURT EMI RCHE,8400008200,ResPlcmts-ProvPayOP,Adults & Health,Bexley Care
18/09/2023,896633,0,-2998.8,CEDAR COURT EMI RCHE,8400008200,ResPlcmts-ProvPayOP,Adults & Health,Bexley Care
18/09/2023,896634,0,-2998.8,CEDAR COURT EMI RCHE,8400008200,ResPlcmts-ProvPayOP,Adults & Health,Bexley Care
18/09/2023,896635,0,-2998.8,CEDAR COURT EMI RCHE,8400008200,ResPlcmts-ProvPayOP,Adults & Health,Bexley Care
18/09/2023,896636,0,-2998.8,CEDAR COURT EMI RCHE,8400008200,ResPlcmts-ProvPayOP,Adults & Health,Bexley Care
18/09/2023,896637,0,-2998.8,CEDAR COURT EMI RCHE,8400008200,ResPlcmts-ProvPayOP,Adults & Health,Bexley Care
18/09/2023,896638,0,-2998.8,CEDAR COURT EMI RCHE,8400008200,ResPlcmts-ProvPayOP,Adults & Health,Bexley Care
18/09/2023,896639,0,-2998.8,CEDAR COURT EMI RCHE,8400008200,ResPlcmts-ProvPayOP,Adults & Health,Bexley Care
18/09/2023,896640,0,-2998.8,CEDAR COURT EMI RCHE,8400008200,ResPlcmts-ProvPayOP,Adults & Health,Bexley Care
18/09/2023,896641,0,-2998.8,CEDAR COURT EMI RCHE,8400008200,ResPlcmts-ProvPayOP,Adults & Health,Bexley Care
18/09/2023,896642,0,-2998.8,CEDAR COURT EMI RCHE,8400008200,ResPlcmts-ProvPayOP,Adults & Health,Bexley Care
18/09/2023,896643,0,-2998.8,CEDAR COURT EMI RCHE,8400008200,ResPlcmts-ProvPayOP,Adults & Health,Bexley Care
18/09/2023,896644,0,-2998.8,CEDAR COURT EMI RCHE,8400008200,ResPlcmts-ProvPayOP,Adults & Health,Bexley Care
18/09/2023,896645,0,-2998.8,CEDAR COURT EMI RCHE,8400008200,ResPlcmts-ProvPayOP,Adults & Health,Bexley Care
18/09/2023,896646,0,-2998.8,CEDAR COURT EMI RCHE,8400008200,ResPlcmts-ProvPayOP,Adults & Health,Bexley Care
18/09/2023,896647,0,-2998.8,CEDAR COURT EMI RCHE,8400008200,ResPlcmts-ProvPayOP,Adults & Health,Bexley Care
18/09/2023,896648,0,-2998.8,CEDAR COURT EMI RCHE,8400008200,ResPlcmts-ProvPayOP,Adults & Health,Bexley Care
18/09/2023,896649,0,-2998.8,CEDAR COURT EMI RCHE,8400008200,ResPlcmts-ProvPayOP,Adults & Health,Bexley Care
18/09/2023,896650,0,-2998.8,CEDAR COURT EMI RCHE,8400008200,ResPlcmts-ProvPayOP,Adults & Health,Bexley Care
18/09/2023,896651,0,-2998.8,CEDAR COURT EMI RCHE,8400008200,ResPlcmts-ProvPayOP,Adults & Health,Bexley Care
18/09/2023,896652,0,-2998.8,CEDAR COURT EMI RCHE,8400008200,ResPlcmts-ProvPayOP,Adults & Health,Bexley Care
18/09/2023,896653,0,-2998.8,CEDAR COURT EMI RCHE,8400008200,ResPlcmts-ProvPayOP,Adults & Health,Bexley Care
18/09/2023,896654,0,-2998.8,CEDAR COURT EMI RCHE,8400008200,ResPlcmts-ProvPayOP,Adults & Health,Bexley Care
18/09/2023,896655,0,-2998.8,CEDAR COURT EMI RCHE,8400008200,ResPlcmts-ProvPayOP,Adults & Health,Bexley Care
18/09/2023,896656,0,-2998.8,CEDAR COURT EMI RCHE,8400008200,ResPlcmts-ProvPayOP,Adults & Health,Bexley Care
18/09/2023,896657,0,-2998.8,CEDAR COURT EMI RCHE,8400008200,ResPlcmts-ProvPayOP,Adults & Health,Bexley Care
18/09/2023,896658,0,-2998.8,CEDAR COURT EMI RCHE,8400008200,ResPlcmts-ProvPayOP,Adults & Health,Bexley Care
18/09/2023,896659,0,-2998.8,CEDAR COURT EMI RCHE,8400008200,ResPlcmts-ProvPayOP,Adults & Health,Bexley Care
18/09/2023,896660,0,-2998.8,CEDAR COURT EMI RCHE,8400008200,ResPlcmts-ProvPayOP,Adults & Health,Bexley Care
18/09/2023,896661,0,-2998.8,CEDAR COURT EMI RCHE,8400008200,ResPlcmts-ProvPayOP,Adults & Health,Bexley Care
18/09/2023,896662,0,-2998.8,CEDAR COURT EMI RCHE,8400008200,ResPlcmts-ProvPayOP,Adults & Health,Bexley Care
18/09/2023,896663,0,-2998.8,CEDAR COURT EMI RCHE,8400008200,ResPlcmts-ProvPayOP,Adults & Health,Bexley Care
18/09/2023,896664,0,-2998.8,CEDAR COURT EMI RCHE,8400008200,ResPlcmts-ProvPayOP,Adults & Health,Bexley Care
18/09/2023,896665,0,-2570.4,CEDAR COURT EMI RCHE,8400008200,ResPlcmts-ProvPayOP,Adults & Health,Bexley Care
18/09/2023,896666,0,-2463.3,CEDAR COURT EMI RCHE,8400008200,ASC Interim Beds,Adults & Health,Bexley Care
18/09/2023,896667,0,-1499.4,CEDAR COURT EMI RCHE,8400008200,ResPlcmts-ProvPayOP,Adults & Health,Bexley Care
18/09/2023,896668,0,-1499.4,CEDAR COURT EMI RCHE,8400008200,ResEmRespPlcmts-ProvPayOP,Adults & Health,Bexley Care
18/09/2023,896669,0,-1499.4,CEDAR COURT EMI RCHE,8400008200,ResPlcmts-ProvPayOP,Adults & Health,Bexley Care
18/09/2023,896670,0,-1499.4,CEDAR COURT EMI RCHE,8400008200,ResPlcmts-ProvPayWA,Adults & Health,Bexley Care
18/09/2023,896671,0,-1499.4,CEDAR COURT EMI RCHE,8400008200,ResPlcmts-ProvPayOP,Adults & Health,Bexley Care
18/09/2023,896672,0,-1499.4,CEDAR COURT EMI RCHE,8400008200,ResPlcmts-ProvPayOP,Adults & Health,Bexley Care
18/09/2023,896673,0,-1499.4,CEDAR COURT EMI RCHE,8400008200,ResPlcmts-ProvPayOP,Adults & Health,Bexley Care
18/09/2023,896674,0,-1499.4,CEDAR COURT EMI RCHE,8400008200,ResPlcmts-ProvPayOP,Adults & Health,Bexley Care
18/09/2023,896675,0,-1499.4,CEDAR COURT EMI RCHE,8400008200,ResPlcmts-ProvPayOP,Adults & Health,Bexley Care
18/09/2023,896676,0,-1499.4,CEDAR COURT EMI RCHE,8400008200,ResPlcmts-ProvPayOP,Adults & Health,Bexley Care
18/09/2023,896677,0,-1499.4,CEDAR COURT EMI RCHE,8400008200,ResPlcmts-ProvPayOP,Adults & Health,Bexley Care
18/09/2023,896678,0,-1499.4,CEDAR COURT EMI RCHE,8400008200,ResPlcmts-ProvPayOP,Adults & Health,Bexley Care
18/09/2023,896679,0,-1499.4,CEDAR COURT EMI RCHE,8400008200,ResPlcmts-ProvPayOP,Adults & Health,Bexley Care
18/09/2023,896680,0,-1499.4,CEDAR COURT EMI RCHE,8400008200,ResPlcmts-ProvPayOP,Adults & Health,Bexley Care
18/09/2023,896681,0,-1499.4,CEDAR COURT EMI RCHE,8400008200,ASC Interim Beds,Adults & Health,Bexley Care
18/09/2023,896682,0,-1499.4,CEDAR COURT EMI RCHE,8400008200,ResPlcmts-ProvPayOP,Adults & Health,Bexley Care
18/09/2023,896683,0,-1499.4,CEDAR COURT EMI RCHE,8400008200,ResPlcmts-ProvPayOP,Adults & Health,Bexley Care
18/09/2023,896684,0,-1499.4,CEDAR COURT EMI RCHE,8400008200,ResPlcmts-ProvPayOP,Adults & Health,Bexley Care
18/09/2023,896685,0,-1499.4,CEDAR COURT EMI RCHE,8400008200,ResPlcmts-ProvPayOP,Adults & Health,Bexley Care
18/09/2023,896686,0,-1499.4,CEDAR COURT EMI RCHE,8400008200,ResPlcmts-ProvPayOP,Adults & Health,Bexley Care
18/09/2023,896687,0,-1499.4,CEDAR COURT EMI RCHE,8400008200,ResPlcmts-ProvPayOP,Adults & Health,Bexley Care
18/09/2023,896688,0,-1499.4,CEDAR COURT EMI RCHE,8400008200,ResPlcmts-ProvPayOP,Adults & Health,Bexley Care
18/09/2023,896689,0,-1499.4,CEDAR COURT EMI RCHE,8400008200,ResPlcmts-ProvPayOP,Adults & Health,Bexley Care
18/09/2023,896690,0,-1499.4,CEDAR COURT EMI RCHE,8400008200,ResPlcmts-ProvPayOP,Adults & Health,Bexley Care
18/09/2023,896691,0,-1499.4,CEDAR COURT EMI RCHE,8400008200,ResPlcmts-ProvPayOP,Adults & Health,Bexley Care
18/09/2023,896692,0,-1499.4,CEDAR COURT EMI RCHE,8400008200,ResPlcmts-ProvPayOP,Adults & Health,Bexley Care
18/09/2023,896693,0,-1392.3,CEDAR COURT EMI RCHE,8400008200,ResEmRespPlcmts-ProvPayOP,Adults & Health,Bexley Care
18/09/2023,896694,0,-1178.1,CEDAR COURT EMI RCHE,8400008200,ResPlcmts-ProvPayOP,Adults & Health,Bexley Care
18/09/2023,896695,0,-963.9,CEDAR COURT EMI RCHE,8400008200,ResPlcmts-ProvPayOP,Adults & Health,Bexley Care
18/09/2023,896696,0,809.68,CEDAR COURT EMI RCHE,8400008200,ResPlcmts-ProvPayOP,Adults & Health,Bexley Care
18/09/2023,896697,0,1041.02,CEDAR COURT EMI RCHE,8400008200,ResPlcmts-ProvPayOP,Adults & Health,Bexley Care
18/09/2023,896698,0,1156.69,CEDAR COURT EMI RCHE,8400008200,ASC Interim Beds,Adults & Health,Bexley Care
18/09/2023,896699,0,1272.35,CEDAR COURT EMI RCHE,8400008200,ResPlcmts-ProvPayOP,Adults & Health,Bexley Care
18/09/2023,896700,0,1503.69,CEDAR COURT EMI RCHE,8400008200,ResEmRespPlcmts-ProvPayOP,Adults & Health,Bexley Care
18/09/2023,896701,0,1619.36,CEDAR COURT EMI RCHE,8400008200,ResPlcmts-ProvPayOP,Adults & Health,Bexley Care
18/09/2023,896702,0,1619.36,CEDAR COURT EMI RCHE,8400008200,ResEmRespPlcmts-ProvPayOP,Adults & Health,Bexley Care
18/09/2023,896703,0,1619.36,CEDAR COURT EMI RCHE,8400008200,ResPlcmts-ProvPayOP,Adults & Health,Bexley Care
18/09/2023,896704,0,1619.36,CEDAR COURT EMI RCHE,8400008200,ResPlcmts-ProvPayWA,Adults & Health,Bexley Care
18/09/2023,896705,0,1619.36,CEDAR COURT EMI RCHE,8400008200,ResPlcmts-ProvPayOP,Adults & Health,Bexley Care
18/09/2023,896706,0,1619.36,CEDAR COURT EMI RCHE,8400008200,ResPlcmts-ProvPayOP,Adults & Health,Bexley Care
18/09/2023,896707,0,1619.36,CEDAR COURT EMI RCHE,8400008200,ResPlcmts-ProvPayOP,Adults & Health,Bexley Care
18/09/2023,896708,0,1619.36,CEDAR COURT EMI RCHE,8400008200,ResPlcmts-ProvPayOP,Adults & Health,Bexley Care
18/09/2023,896709,0,1619.36,CEDAR COURT EMI RCHE,8400008200,ResPlcmts-ProvPayOP,Adults & Health,Bexley Care
18/09/2023,896710,0,1619.36,CEDAR COURT EMI RCHE,8400008200,ResPlcmts-ProvPayOP,Adults & Health,Bexley Care
18/09/2023,896711,0,1619.36,CEDAR COURT EMI RCHE,8400008200,ResPlcmts-ProvPayOP,Adults & Health,Bexley Care
18/09/2023,896712,0,1619.36,CEDAR COURT EMI RCHE,8400008200,ResPlcmts-ProvPayOP,Adults & Health,Bexley Care
18/09/2023,896713,0,1619.36,CEDAR COURT EMI RCHE,8400008200,ResPlcmts-ProvPayOP,Adults & Health,Bexley Care
18/09/2023,896714,0,1619.36,CEDAR COURT EMI RCHE,8400008200,ResPlcmts-ProvPayOP,Adults & Health,Bexley Care
18/09/2023,896715,0,1619.36,CEDAR COURT EMI RCHE,8400008200,ASC Interim Beds,Adults & Health,Bexley Care
18/09/2023,896716,0,1619.36,CEDAR COURT EMI RCHE,8400008200,ResPlcmts-ProvPayOP,Adults & Health,Bexley Care
18/09/2023,896717,0,1619.36,CEDAR COURT EMI RCHE,8400008200,ResPlcmts-ProvPayOP,Adults & Health,Bexley Care
18/09/2023,896718,0,1619.36,CEDAR COURT EMI RCHE,8400008200,ResPlcmts-ProvPayOP,Adults & Health,Bexley Care
18/09/2023,896719,0,1619.36,CEDAR COURT EMI RCHE,8400008200,ResPlcmts-ProvPayOP,Adults & Health,Bexley Care
18/09/2023,896720,0,1619.36,CEDAR COURT EMI RCHE,8400008200,ResPlcmts-ProvPayOP,Adults & Health,Bexley Care
18/09/2023,896721,0,1619.36,CEDAR COURT EMI RCHE,8400008200,ResPlcmts-ProvPayOP,Adults & Health,Bexley Care
18/09/2023,896722,0,1619.36,CEDAR COURT EMI RCHE,8400008200,ResPlcmts-ProvPayOP,Adults & Health,Bexley Care
18/09/2023,896723,0,1619.36,CEDAR COURT EMI RCHE,8400008200,ResPlcmts-ProvPayOP,Adults & Health,Bexley Care
18/09/2023,896724,0,1619.36,CEDAR COURT EMI RCHE,8400008200,ResPlcmts-ProvPayOP,Adults & Health,Bexley Care
18/09/2023,896725,0,1619.36,CEDAR COURT EMI RCHE,8400008200,ResPlcmts-ProvPayOP,Adults & Health,Bexley Care
18/09/2023,896726,0,1619.36,CEDAR COURT EMI RCHE,8400008200,ResPlcmts-ProvPayOP,Adults & Health,Bexley Care
18/09/2023,896727,0,2082.03,CEDAR COURT EMI RCHE,8400008200,ResPlcmts-ProvPayOP,Adults & Health,Bexley Care
18/09/2023,896728,0,2429.04,CEDAR COURT EMI RCHE,8400008200,ASC Interim Beds,Adults & Health,Bexley Care
18/09/2023,896729,0,2660.38,CEDAR COURT EMI RCHE,8400008200,ASC Interim Beds,Adults & Health,Bexley Care
18/09/2023,896730,0,2776.05,CEDAR COURT EMI RCHE,8400008200,ResPlcmts-ProvPayOP,Adults & Health,Bexley Care
18/09/2023,896731,0,3238.72,CEDAR COURT EMI RCHE,8400008200,ResPlcmts-ProvPayOP,Adults & Health,Bexley Care
18/09/2023,896732,0,3238.72,CEDAR COURT EMI RCHE,8400008200,ResPlcmts-ProvPayWA,Adults & Health,Bexley Care
18/09/2023,896733,0,3238.72,CEDAR COURT EMI RCHE,8400008200,ResPlcmts-ProvPayOP,Adults & Health,Bexley Care
18/09/2023,896734,0,3238.72,CEDAR COURT EMI RCHE,8400008200,ResPlcmts-ProvPayOP,Adults & Health,Bexley Care
18/09/2023,896735,0,3238.72,CEDAR COURT EMI RCHE,8400008200,ResPlcmts-ProvPayOP,Adults & Health,Bexley Care
18/09/2023,896736,0,3238.72,CEDAR COURT EMI RCHE,8400008200,ResPlcmts-ProvPayOP,Adults & Health,Bexley Care
18/09/2023,896737,0,3238.72,CEDAR COURT EMI RCHE,8400008200,ResEmRespPlcmts-ProvPayOP,Adults & Health,Bexley Care
18/09/2023,896738,0,3238.72,CEDAR COURT EMI RCHE,8400008200,ResPlcmts-ProvPayOP,Adults & Health,Bexley Care
18/09/2023,896739,0,3238.72,CEDAR COURT EMI RCHE,8400008200,ResPlcmts-ProvPayOP,Adults & Health,Bexley Care
18/09/2023,896740,0,3238.72,CEDAR COURT EMI RCHE,8400008200,ResPlcmts-ProvPayOP,Adults & Health,Bexley Care
18/09/2023,896741,0,3238.72,CEDAR COURT EMI RCHE,8400008200,ResPlcmts-ProvPayWA,Adults & Health,Bexley Care
18/09/2023,896742,0,3238.72,CEDAR COURT EMI RCHE,8400008200,ResPlcmts-ProvPayWA,Adults & Health,Bexley Care
18/09/2023,896743,0,3238.72,CEDAR COURT EMI RCHE,8400008200,ResPlcmts-ProvPayWA,Adults & Health,Bexley Care
18/09/2023,896744,0,3238.72,CEDAR COURT EMI RCHE,8400008200,ResPlcmts-ProvPayWA,Adults & Health,Bexley Care
18/09/2023,896745,0,3238.72,CEDAR COURT EMI RCHE,8400008200,ResPlcmts-ProvPayWA,Adults & Health,Bexley Care
18/09/2023,896746,0,3238.72,CEDAR COURT EMI RCHE,8400008200,ResPlcmts-ProvPayOP,Adults & Health,Bexley Care
18/09/2023,896747,0,3238.72,CEDAR COURT EMI RCHE,8400008200,ResPlcmts-ProvPayOP,Adults & Health,Bexley Care
18/09/2023,896748,0,3238.72,CEDAR COURT EMI RCHE,8400008200,ResPlcmts-ProvPayOP,Adults & Health,Bexley Care
18/09/2023,896749,0,3238.72,CEDAR COURT EMI RCHE,8400008200,ResPlcmts-ProvPayOP,Adults & Health,Bexley Care
18/09/2023,896750,0,3238.72,CEDAR COURT EMI RCHE,8400008200,ResPlcmts-ProvPayOP,Adults & Health,Bexley Care
18/09/2023,896751,0,3238.72,CEDAR COURT EMI RCHE,8400008200,ResPlcmts-ProvPayOP,Adults & Health,Bexley Care
18/09/2023,896752,0,3238.72,CEDAR COURT EMI RCHE,8400008200,ResPlcmts-ProvPayOP,Adults & Health,Bexley Care
18/09/2023,896753,0,3238.72,CEDAR COURT EMI RCHE,8400008200,ResPlcmts-ProvPayOP,Adults & Health,Bexley Care
18/09/2023,896754,0,3238.72,CEDAR COURT EMI RCHE,8400008200,ResPlcmts-ProvPayOP,Adults & Health,Bexley Care
18/09/2023,896755,0,3238.72,CEDAR COURT EMI RCHE,8400008200,ResPlcmts-ProvPayOP,Adults & Health,Bexley Care
18/09/2023,896756,0,3238.72,CEDAR COURT EMI RCHE,8400008200,ResPlcmts-ProvPayOP,Adults & Health,Bexley Care
18/09/2023,896757,0,3238.72,CEDAR COURT EMI RCHE,8400008200,ResPlcmts-ProvPayOP,Adults & Health,Bexley Care
18/09/2023,896758,0,3238.72,CEDAR COURT EMI RCHE,8400008200,ResPlcmts-ProvPayOP,Adults & Health,Bexley Care
18/09/2023,896759,0,3238.72,CEDAR COURT EMI RCHE,8400008200,ResPlcmts-ProvPayOP,Adults & Health,Bexley Care
18/09/2023,896760,0,3238.72,CEDAR COURT EMI RCHE,8400008200,ResPlcmts-ProvPayOP,Adults & Health,Bexley Care
18/09/2023,896761,0,3238.72,CEDAR COURT EMI RCHE,8400008200,ResPlcmts-ProvPayOP,Adults & Health,Bexley Care
18/09/2023,896762,0,3238.72,CEDAR COURT EMI RCHE,8400008200,ResPlcmts-ProvPayOP,Adults & Health,Bexley Care
18/09/2023,896763,0,3238.72,CEDAR COURT EMI RCHE,8400008200,ResPlcmts-ProvPayOP,Adults & Health,Bexley Care
18/09/2023,896764,0,3238.72,CEDAR COURT EMI RCHE,8400008200,ResPlcmts-ProvPayOP,Adults & Health,Bexley Care
18/09/2023,896765,0,3238.72,CEDAR COURT EMI RCHE,8400008200,ResPlcmts-ProvPayOP,Adults & Health,Bexley Care
18/09/2023,896766,0,3238.72,CEDAR COURT EMI RCHE,8400008200,ResPlcmts-ProvPayOP,Adults & Health,Bexley Care
18/09/2023,896767,0,3238.72,CEDAR COURT EMI RCHE,8400008200,ResPlcmts-ProvPayOP,Adults & Health,Bexley Care
18/09/2023,896768,0,3238.72,CEDAR COURT EMI RCHE,8400008200,ResPlcmts-ProvPayOP,Adults & Health,Bexley Care
18/09/2023,896769,0,3238.72,CEDAR COURT EMI RCHE,8400008200,ResPlcmts-ProvPayOP,Adults & Health,Bexley Care
18/09/2023,896770,0,3238.72,CEDAR COURT EMI RCHE,8400008200,ResPlcmts-ProvPayOP,Adults & Health,Bexley Care
18/09/2023,896771,0,3238.72,CEDAR COURT EMI RCHE,8400008200,ResPlcmts-ProvPayOP,Adults & Health,Bexley Care
18/09/2023,896772,0,3238.72,CEDAR COURT EMI RCHE,8400008200,ResPlcmts-ProvPayOP,Adults & Health,Bexley Care
18/09/2023,896773,0,3238.72,CEDAR COURT EMI RCHE,8400008200,ResPlcmts-ProvPayOP,Adults & Health,Bexley Care
18/09/2023,896774,0,3238.72,CEDAR COURT EMI RCHE,8400008200,ResPlcmts-ProvPayOP,Adults & Health,Bexley Care
18/09/2023,896775,0,3238.72,CEDAR COURT EMI RCHE,8400008200,ResPlcmts-ProvPayOP,Adults & Health,Bexley Care
18/09/2023,896776,0,3238.72,CEDAR COURT EMI RCHE,8400008200,ResPlcmts-ProvPayOP,Adults & Health,Bexley Care
18/09/2023,896777,0,3238.72,CEDAR COURT EMI RCHE,8400008200,ResPlcmts-ProvPayOP,Adults & Health,Bexley Care
18/09/2023,896778,0,3238.72,CEDAR COURT EMI RCHE,8400008200,ResPlcmts-ProvPayOP,Adults & Health,Bexley Care
18/09/2023,896779,0,3238.72,CEDAR COURT EMI RCHE,8400008200,ResPlcmts-ProvPayOP,Adults & Health,Bexley Care
18/09/2023,896780,0,3238.72,CEDAR COURT EMI RCHE,8400008200,ResPlcmts-ProvPayOP,Adults & Health,Bexley Care
18/09/2023,896781,0,3238.72,CEDAR COURT EMI RCHE,8400008200,ResPlcmts-ProvPayOP,Adults & Health,Bexley Care
18/09/2023,896782,0,3238.72,CEDAR COURT EMI RCHE,8400008200,ResPlcmts-ProvPayOP,Adults & Health,Bexley Care
18/09/2023,896783,0,3238.72,CEDAR COURT EMI RCHE,8400008200,ResPlcmts-ProvPayOP,Adults & Health,Bexley Care
18/09/2023,896784,0,3238.72,CEDAR COURT EMI RCHE,8400008200,ResPlcmts-ProvPayOP,Adults & Health,Bexley Care
