Body Name,Transaction Number,Account Code Description,Expenses Type,Service Code,Service Area Categorisation,Supplier Name,Date,Amount
Bath and North East Somerset Council,81178888,LL3,Supported Living,P28,Adult Services & Council House Building,DIMENSIONS PERSONALISED SUPPORT LTD,16/01/2023,2378.80
Bath and North East Somerset Council,81178888,LL3,Supported Living,P28,Adult Services & Council House Building,DIMENSIONS PERSONALISED SUPPORT LTD,16/01/2023,2453.96
Bath and North East Somerset Council,81178888,LL3,Supported Living,P28,Adult Services & Council House Building,DIMENSIONS PERSONALISED SUPPORT LTD,16/01/2023,2566.70
Bath and North East Somerset Council,81178888,LL3,Supported Living,P28,Adult Services & Council House Building,DIMENSIONS PERSONALISED SUPPORT LTD,16/01/2023,2566.70
Bath and North East Somerset Council,81178888,LL3,Supported Living,P28,Adult Services & Council House Building,DIMENSIONS PERSONALISED SUPPORT LTD,16/01/2023,2662.52
Bath and North East Somerset Council,81178888,LL3,Supported Living,P28,Adult Services & Council House Building,DIMENSIONS PERSONALISED SUPPORT LTD,16/01/2023,2754.60
Bath and North East Somerset Council,81178867,LM3,Residential Care,P28,Adult Services & Council House Building,DIMENSIONS PERSONALISED SUPPORT LTD,16/01/2023,2791.28
Bath and North East Somerset Council,81178867,LM3,Residential Care,P28,Adult Services & Council House Building,DIMENSIONS PERSONALISED SUPPORT LTD,16/01/2023,2834.40
Bath and North East Somerset Council,81178888,LL3,Supported Living,P28,Adult Services & Council House Building,DIMENSIONS PERSONALISED SUPPORT LTD,16/01/2023,2842.81
Bath and North East Somerset Council,81178888,LL3,Supported Living,P28,Adult Services & Council House Building,DIMENSIONS PERSONALISED SUPPORT LTD,16/01/2023,2842.81
Bath and North East Somerset Council,81178867,LM3,Residential Care,P28,Adult Services & Council House Building,DIMENSIONS PERSONALISED SUPPORT LTD,16/01/2023,2923.24
Bath and North East Somerset Council,81178867,LM3,Residential Care,P28,Adult Services & Council House Building,DIMENSIONS PERSONALISED SUPPORT LTD,16/01/2023,2923.24
Bath and North East Somerset Council,81178888,LL3,Supported Living,P28,Adult Services & Council House Building,DIMENSIONS PERSONALISED SUPPORT LTD,16/01/2023,2963.16
Bath and North East Somerset Council,11031616,LJ1,Consultants Fees,P27,Climate & Sustainable Travel,AECOM INFRASTRUCTURE & ENVIRON,16/01/2023,1094.05
Bath and North East Somerset Council,81178867,LM3,Residential Care,P28,Adult Services & Council House Building,DIMENSIONS PERSONALISED SUPPORT LTD,16/01/2023,3101.18
Bath and North East Somerset Council,81178888,LL3,Supported Living,P28,Adult Services & Council House Building,DIMENSIONS PERSONALISED SUPPORT LTD,16/01/2023,3175.47
Bath and North East Somerset Council,81178888,LL3,Supported Living,P28,Adult Services & Council House Building,DIMENSIONS PERSONALISED SUPPORT LTD,16/01/2023,3188.64
Bath and North East Somerset Council,81178888,LL3,Supported Living,P28,Adult Services & Council House Building,DIMENSIONS PERSONALISED SUPPORT LTD,16/01/2023,3338.96
Bath and North East Somerset Council,81178335,LM6,Nursing Care,P28,Adult Services & Council House Building,DIMENSIONS PERSONALISED SUPPORT LTD,16/01/2023,3389.30
Bath and North East Somerset Council,81178335,LM3,Residential Care,P28,Adult Services & Council House Building,DIMENSIONS PERSONALISED SUPPORT LTD,16/01/2023,3892.86
Bath and North East Somerset Council,81178888,LL3,Supported Living,P28,Adult Services & Council House Building,DIMENSIONS PERSONALISED SUPPORT LTD,16/01/2023,4081.16
Bath and North East Somerset Council,81178888,LL3,Supported Living,P28,Adult Services & Council House Building,DIMENSIONS PERSONALISED SUPPORT LTD,16/01/2023,4120.53
Bath and North East Somerset Council,81178867,LM3,Residential Care,P28,Adult Services & Council House Building,DIMENSIONS PERSONALISED SUPPORT LTD,16/01/2023,4404.60
Bath and North East Somerset Council,81178888,LL3,Supported Living,P28,Adult Services & Council House Building,DIMENSIONS PERSONALISED SUPPORT LTD,16/01/2023,4533.91
Bath and North East Somerset Council,81178888,LL3,Supported Living,P28,Adult Services & Council House Building,DIMENSIONS PERSONALISED SUPPORT LTD,16/01/2023,5223.54
Bath and North East Somerset Council,81178888,LL3,Supported Living,P28,Adult Services & Council House Building,DIMENSIONS PERSONALISED SUPPORT LTD,16/01/2023,5486.88
Bath and North East Somerset Council,81178888,LL3,Supported Living,P28,Adult Services & Council House Building,DIMENSIONS PERSONALISED SUPPORT LTD,16/01/2023,5580.59
Bath and North East Somerset Council,81178888,LL3,Supported Living,P28,Adult Services & Council House Building,DIMENSIONS PERSONALISED SUPPORT LTD,16/01/2023,5637.20
Bath and North East Somerset Council,81178867,LM3,Residential Care,P28,Adult Services & Council House Building,DIMENSIONS PERSONALISED SUPPORT LTD,16/01/2023,5972.70
Bath and North East Somerset Council,81178888,LL3,Supported Living,P28,Adult Services & Council House Building,DIMENSIONS PERSONALISED SUPPORT LTD,16/01/2023,6088.16
Bath and North East Somerset Council,81178888,LL3,Supported Living,P28,Adult Services & Council House Building,DIMENSIONS PERSONALISED SUPPORT LTD,16/01/2023,7065.24
Bath and North East Somerset Council,81178888,LL3,Supported Living,P28,Adult Services & Council House Building,DIMENSIONS PERSONALISED SUPPORT LTD,16/01/2023,7628.94
Bath and North East Somerset Council,81178888,LL3,Supported Living,P28,Adult Services & Council House Building,DIMENSIONS PERSONALISED SUPPORT LTD,16/01/2023,8066.43
Bath and North East Somerset Council,81178887,LL3,Supported Living,P28,Adult Services & Council House Building,DIMENSIONS SOMERSET SEV LTD (T/A DISCOVERY),16/01/2023,3901.28
Bath and North East Somerset Council,81178896,LM8,Home Care,P28,Adult Services & Council House Building,DIVINE HEALTHCARE BUSINESS SOLUTIONS LTD,16/01/2023,323.05
Bath and North East Somerset Council,81178132,LA7,Purchases for Resale,P04,Leader,STUART MORRIS TEXTILES,16/01/2023,1140.00
Bath and North East Somerset Council,81178896,LM8,Home Care,P28,Adult Services & Council House Building,DIVINE HEALTHCARE BUSINESS SOLUTIONS LTD,16/01/2023,417.48
Bath and North East Somerset Council,81178896,LM8,Home Care,P28,Adult Services & Council House Building,DIVINE HEALTHCARE BUSINESS SOLUTIONS LTD,16/01/2023,447.30
Bath and North East Somerset Council,81178896,LM8,Home Care,P28,Adult Services & Council House Building,DIVINE HEALTHCARE BUSINESS SOLUTIONS LTD,16/01/2023,447.30
Bath and North East Somerset Council,81178896,LM8,Home Care,P28,Adult Services & Council House Building,DIVINE HEALTHCARE BUSINESS SOLUTIONS LTD,16/01/2023,556.64
Bath and North East Somerset Council,81178896,LM8,Home Care,P28,Adult Services & Council House Building,DIVINE HEALTHCARE BUSINESS SOLUTIONS LTD,16/01/2023,1212.68
Bath and North East Somerset Council,81178896,LM8,Home Care,P28,Adult Services & Council House Building,DIVINE HEALTHCARE BUSINESS SOLUTIONS LTD,16/01/2023,1704.71
Bath and North East Somerset Council,81178896,LM8,Home Care,P28,Adult Services & Council House Building,DIVINE HEALTHCARE BUSINESS SOLUTIONS LTD,16/01/2023,1948.24
Bath and North East Somerset Council,81178896,LM8,Home Care,P28,Adult Services & Council House Building,DIVINE HEALTHCARE BUSINESS SOLUTIONS LTD,16/01/2023,2261.35
Bath and North East Somerset Council,81178896,LM8,Home Care,P28,Adult Services & Council House Building,DIVINE HEALTHCARE BUSINESS SOLUTIONS LTD,16/01/2023,4600.00
Bath and North East Somerset Council,81178896,LM8,Home Care,P28,Adult Services & Council House Building,DIVINE HEALTHCARE BUSINESS SOLUTIONS LTD,16/01/2023,4600.00
Bath and North East Somerset Council,81178896,LM8,Home Care,P28,Adult Services & Council House Building,DIVINE HEALTHCARE BUSINESS SOLUTIONS LTD,16/01/2023,4600.12
Bath and North East Somerset Council,81178896,LM8,Home Care,P28,Adult Services & Council House Building,DIVINE HEALTHCARE BUSINESS SOLUTIONS LTD,16/01/2023,5161.32
Bath and North East Somerset Council,81178896,LM8,Home Care,P28,Adult Services & Council House Building,DIVINE HEALTHCARE BUSINESS SOLUTIONS LTD,16/01/2023,5491.85
Bath and North East Somerset Council,81178896,LM8,Home Care,P28,Adult Services & Council House Building,DIVINE HEALTHCARE BUSINESS SOLUTIONS LTD,16/01/2023,5964.00
Bath and North East Somerset Council,81178896,LM8,Home Care,P28,Adult Services & Council House Building,DIVINE HEALTHCARE BUSINESS SOLUTIONS LTD,16/01/2023,6865.54
Bath and North East Somerset Council,81178896,LM8,Home Care,P28,Adult Services & Council House Building,DIVINE HEALTHCARE BUSINESS SOLUTIONS LTD,16/01/2023,7156.80
Bath and North East Somerset Council,81178896,LM8,Home Care,P28,Adult Services & Council House Building,DIVINE HEALTHCARE BUSINESS SOLUTIONS LTD,16/01/2023,8299.90
Bath and North East Somerset Council,81178772,LM6,Nursing Care,P28,Adult Services & Council House Building,EASTLEIGH CARE HOMES LTD,16/01/2023,885.22
Bath and North East Somerset Council,81178772,LM6,Nursing Care,P28,Adult Services & Council House Building,EASTLEIGH CARE HOMES LTD,16/01/2023,885.24
Bath and North East Somerset Council,81178737,LM3,Residential Care,P28,Adult Services & Council House Building,EDGEMONT HOUSE,16/01/2023,1480.00
Bath and North East Somerset Council,81178376,LL8,Individualised Budget,P28,Adult Services & Council House Building,REDACTED,16/01/2023,982.52
Bath and North East Somerset Council,81178390,LL8,Individualised Budget,P28,Adult Services & Council House Building,REDACTED,16/01/2023,617.00
Bath and North East Somerset Council,81178819,LM3,Residential Care,P28,Adult Services & Council House Building,REDACTED,16/01/2023,5483.36
Bath and North East Somerset Council,81178791,LM3,Residential Care,P28,Adult Services & Council House Building,ELMWOOD RESIDENTIAL HOME LTD,16/01/2023,1000.00
Bath and North East Somerset Council,11031629,LL1,Services to/for Clients,P29,"Children & Young People, Communities & Culture",THORNBURY NURSING SERVICES,16/01/2023,1200.60
Bath and North East Somerset Council,11031563,LH5,Marketing,P04,Leader,GLIDE MEDIA MARKETING,16/01/2023,1203.00
Bath and North East Somerset Council,81178745,LM3,Residential Care,P28,Adult Services & Council House Building,ASPECTS & MILESTONES TRUST,16/01/2023,1203.08
Bath and North East Somerset Council,81178745,LM3,Residential Care,P28,Adult Services & Council House Building,ASPECTS & MILESTONES TRUST,16/01/2023,1203.08
Bath and North East Somerset Council,81178332,LM6,Nursing Care,P28,Adult Services & Council House Building,ELYSIUM HEALTHCARE TD,16/01/2023,5376.32
Bath and North East Somerset Council,11031369,LJ4,Contracts,P05,Neighbourhood Services,MOTUS COMMERCIALS LTD,16/01/2023,1210.25
Bath and North East Somerset Council,81178332,LM6,Nursing Care,P28,Adult Services & Council House Building,ELYSIUM HEALTHCARE TD,16/01/2023,5460.00
Bath and North East Somerset Council,81178656,LL8,Individualised Budget,P29,"Children & Young People, Communities & Culture",REDACTED,16/01/2023,539.22
Bath and North East Somerset Council,81178368,LL8,Individualised Budget,P28,Adult Services & Council House Building,REDACTED,16/01/2023,531.70
Bath and North East Somerset Council,81178805,LM9,Day Care,P28,Adult Services & Council House Building,FAIRFIELD FARM TRUST,16/01/2023,2613.66
Bath and North East Somerset Council,81178805,LM3,Residential Care,P28,Adult Services & Council House Building,FAIRFIELD FARM TRUST,16/01/2023,3150.56
Bath and North East Somerset Council,81178849,LM3,Residential Care,P28,Adult Services & Council House Building,FARLEIGH SCHOOLS LIMITED,16/01/2023,4188.56
Bath and North East Somerset Council,81178849,LM3,Residential Care,P28,Adult Services & Council House Building,FARLEIGH SCHOOLS LIMITED,16/01/2023,6507.06
Bath and North East Somerset Council,11031585,HN1,Electricity,P05,Neighbourhood Services,EDF ENERGY,16/01/2023,1245.76
Bath and North East Somerset Council,11031327,3J2,Consultants,P23,"Housing, Planning & Economic Development",AFA SPECIAL PROJECTS LTD,16/01/2023,1250.00
Bath and North East Somerset Council,11031654,LJ4,Contracts,P05,Neighbourhood Services,MOTUS COMMERCIALS LTD,16/01/2023,1259.63
Bath and North East Somerset Council,81178841,LM3,Residential Care,P28,Adult Services & Council House Building,FREEWAYS TRUST LTD,16/01/2023,1982.24
Bath and North East Somerset Council,81178800,LM3,Residential Care,P28,Adult Services & Council House Building,FREEWAYS TRUST LTD,16/01/2023,2038.00
Bath and North East Somerset Council,81178841,LM3,Residential Care,P28,Adult Services & Council House Building,FREEWAYS TRUST LTD,16/01/2023,2480.74
Bath and North East Somerset Council,81178841,LM3,Residential Care,P28,Adult Services & Council House Building,FREEWAYS TRUST LTD,16/01/2023,4472.46
Bath and North East Somerset Council,81178794,LM6,Nursing Care,P28,Adult Services & Council House Building,FROME NURSING HOME,16/01/2023,1269.78
Bath and North East Somerset Council,81178851,LM3,Residential Care,P28,Adult Services & Council House Building,FSHC NEWCO 2 LTD: REDACTED,16/01/2023,1467.74
Bath and North East Somerset Council,81178851,LM3,Residential Care,P28,Adult Services & Council House Building,FSHC NEWCO 2 LTD: REDACTED,16/01/2023,1560.00
Bath and North East Somerset Council,81178851,LM3,Residential Care,P28,Adult Services & Council House Building,FSHC NEWCO 2 LTD: REDACTED,16/01/2023,1700.00
Bath and North East Somerset Council,81178851,LM3,Residential Care,P28,Adult Services & Council House Building,FSHC NEWCO 2 LTD: REDACTED,16/01/2023,1700.00
Bath and North East Somerset Council,81178851,LM3,Residential Care,P28,Adult Services & Council House Building,FSHC NEWCO 2 LTD: REDACTED,16/01/2023,1900.00
Bath and North East Somerset Council,81178851,LM3,Residential Care,P28,Adult Services & Council House Building,FSHC NEWCO 2 LTD: REDACTED,16/01/2023,1900.00
Bath and North East Somerset Council,81178851,LM3,Residential Care,P28,Adult Services & Council House Building,FSHC NEWCO 2 LTD: REDACTED,16/01/2023,2271.58
Bath and North East Somerset Council,81178561,LL8,Individualised Budget,P28,Adult Services & Council House Building,REDACTED,16/01/2023,651.55
Bath and North East Somerset Council,11031480,HK1,Highway Maintenance,P25,Transport,SELECT ELECTRICS LTD,16/01/2023,1350.00
Bath and North East Somerset Council,11031337,LM4,Respite Care,P29,"Children & Young People, Communities & Culture",FIRST THOUGHT CARE SERVICES,16/01/2023,1350.00
Bath and North East Somerset Council,81178721,LM6,Nursing Care,P28,Adult Services & Council House Building,GRACEWELL HEALTHCARE 3 LIMITED,16/01/2023,418.38
Bath and North East Somerset Council,81178721,LM6,Nursing Care,P28,Adult Services & Council House Building,GRACEWELL HEALTHCARE 3 LIMITED,16/01/2023,418.38
Bath and North East Somerset Council,81178721,LM6,Nursing Care,P28,Adult Services & Council House Building,GRACEWELL HEALTHCARE 3 LIMITED,16/01/2023,418.38
Bath and North East Somerset Council,81178721,LM6,Nursing Care,P28,Adult Services & Council House Building,GRACEWELL HEALTHCARE 3 LIMITED,16/01/2023,418.38
Bath and North East Somerset Council,81178721,LM6,Nursing Care,P28,Adult Services & Council House Building,GRACEWELL HEALTHCARE 3 LIMITED,16/01/2023,418.38
Bath and North East Somerset Council,81178721,LM6,Nursing Care,P28,Adult Services & Council House Building,GRACEWELL HEALTHCARE 3 LIMITED,16/01/2023,418.38
Bath and North East Somerset Council,81178721,LM6,Nursing Care,P28,Adult Services & Council House Building,GRACEWELL HEALTHCARE 3 LIMITED,16/01/2023,418.38
Bath and North East Somerset Council,81178721,LM6,Nursing Care,P28,Adult Services & Council House Building,GRACEWELL HEALTHCARE 3 LIMITED,16/01/2023,418.38
Bath and North East Somerset Council,81178721,LM6,Nursing Care,P28,Adult Services & Council House Building,GRACEWELL HEALTHCARE 3 LIMITED,16/01/2023,418.38
Bath and North East Somerset Council,81178721,LM6,Nursing Care,P28,Adult Services & Council House Building,GRACEWELL HEALTHCARE 3 LIMITED,16/01/2023,418.38
Bath and North East Somerset Council,81178721,LM6,Nursing Care,P28,Adult Services & Council House Building,GRACEWELL HEALTHCARE 3 LIMITED,16/01/2023,418.38
Bath and North East Somerset Council,81178128,LA7,Purchases for Resale,P04,Leader,HARPER COLLINS PUBLISHERS,16/01/2023,1371.11
Bath and North East Somerset Council,81178721,LM6,Nursing Care,P28,Adult Services & Council House Building,GRACEWELL HEALTHCARE 3 LIMITED,16/01/2023,418.38
Bath and North East Somerset Council,81178721,LM6,Nursing Care,P28,Adult Services & Council House Building,GRACEWELL HEALTHCARE 3 LIMITED,16/01/2023,418.38
Bath and North East Somerset Council,81178721,LM6,Nursing Care,P28,Adult Services & Council House Building,GRACEWELL HEALTHCARE 3 LIMITED,16/01/2023,418.38
Bath and North East Somerset Council,81178721,LM6,Nursing Care,P28,Adult Services & Council House Building,GRACEWELL HEALTHCARE 3 LIMITED,16/01/2023,418.38
Bath and North East Somerset Council,81178721,LM6,Nursing Care,P28,Adult Services & Council House Building,GRACEWELL HEALTHCARE 3 LIMITED,16/01/2023,418.38
Bath and North East Somerset Council,81178721,LM6,Nursing Care,P28,Adult Services & Council House Building,GRACEWELL HEALTHCARE 3 LIMITED,16/01/2023,986.18
Bath and North East Somerset Council,81178721,LM6,Nursing Care,P28,Adult Services & Council House Building,GRACEWELL HEALTHCARE 3 LIMITED,16/01/2023,1314.91
Bath and North East Somerset Council,81178721,LM6,Nursing Care,P28,Adult Services & Council House Building,GRACEWELL HEALTHCARE 3 LIMITED,16/01/2023,1793.06
Bath and North East Somerset Council,81178862,LM6,Nursing Care,P28,Adult Services & Council House Building,GRACEWELL HEALTHCARE 3 LIMITED,16/01/2023,1822.16
Bath and North East Somerset Council,81178862,LM6,Nursing Care,P28,Adult Services & Council House Building,GRACEWELL HEALTHCARE 3 LIMITED,16/01/2023,2350.12
Bath and North East Somerset Council,81178862,LM6,Nursing Care,P28,Adult Services & Council House Building,GRACEWELL HEALTHCARE 3 LIMITED,16/01/2023,2471.62
Bath and North East Somerset Council,81178862,LM6,Nursing Care,P28,Adult Services & Council House Building,GRACEWELL HEALTHCARE 3 LIMITED,16/01/2023,2556.62
Bath and North East Somerset Council,81178862,LM6,Nursing Care,P28,Adult Services & Council House Building,GRACEWELL HEALTHCARE 3 LIMITED,16/01/2023,2739.88
Bath and North East Somerset Council,81178721,LM6,Nursing Care,P28,Adult Services & Council House Building,GRACEWELL HEALTHCARE 3 LIMITED,16/01/2023,14742.47
Bath and North East Somerset Council,81178740,LM6,Nursing Care,P28,Adult Services & Council House Building,GRAND CROSS LTD RE KINGSWOOD COURT,16/01/2023,1199.00
Bath and North East Somerset Council,81178877,LL3,Supported Living,P28,Adult Services & Council House Building,HEADWAY BATH & DISTRICT,16/01/2023,14.40
Bath and North East Somerset Council,81178877,LM9,Day Care,P28,Adult Services & Council House Building,HEADWAY BATH & DISTRICT,16/01/2023,70.00
Bath and North East Somerset Council,81178877,LM9,Day Care,P28,Adult Services & Council House Building,HEADWAY BATH & DISTRICT,16/01/2023,70.00
Bath and North East Somerset Council,81178877,LM9,Day Care,P28,Adult Services & Council House Building,HEADWAY BATH & DISTRICT,16/01/2023,70.00
Bath and North East Somerset Council,81178877,LM9,Day Care,P28,Adult Services & Council House Building,HEADWAY BATH & DISTRICT,16/01/2023,70.00
Bath and North East Somerset Council,81178877,LL3,Supported Living,P28,Adult Services & Council House Building,HEADWAY BATH & DISTRICT,16/01/2023,100.00
Bath and North East Somerset Council,81178877,LM9,Day Care,P28,Adult Services & Council House Building,HEADWAY BATH & DISTRICT,16/01/2023,100.00
Bath and North East Somerset Council,81178877,LM9,Day Care,P28,Adult Services & Council House Building,HEADWAY BATH & DISTRICT,16/01/2023,100.00
Bath and North East Somerset Council,81178877,LM9,Day Care,P28,Adult Services & Council House Building,HEADWAY BATH & DISTRICT,16/01/2023,140.00
Bath and North East Somerset Council,81178877,LM9,Day Care,P28,Adult Services & Council House Building,HEADWAY BATH & DISTRICT,16/01/2023,140.00
Bath and North East Somerset Council,81178877,LL3,Supported Living,P28,Adult Services & Council House Building,HEADWAY BATH & DISTRICT,16/01/2023,150.00
Bath and North East Somerset Council,81178877,LL3,Supported Living,P28,Adult Services & Council House Building,HEADWAY BATH & DISTRICT,16/01/2023,175.20
Bath and North East Somerset Council,81178877,LL3,Supported Living,P28,Adult Services & Council House Building,HEADWAY BATH & DISTRICT,16/01/2023,200.00
Bath and North East Somerset Council,81178877,LL3,Supported Living,P28,Adult Services & Council House Building,HEADWAY BATH & DISTRICT,16/01/2023,300.00
Bath and North East Somerset Council,81178877,LL3,Supported Living,P28,Adult Services & Council House Building,HEADWAY BATH & DISTRICT,16/01/2023,400.00
Bath and North East Somerset Council,81178877,LL3,Supported Living,P28,Adult Services & Council House Building,HEADWAY BATH & DISTRICT,16/01/2023,432.40
Bath and North East Somerset Council,81178550,LL8,Individualised Budget,P28,Adult Services & Council House Building,REDACTED,16/01/2023,4704.72
Bath and North East Somerset Council,81178777,LM3,Residential Care,P28,Adult Services & Council House Building,HF TRUST LTD,16/01/2023,3858.00
Bath and North East Somerset Council,81178810,LM3,Residential Care,P28,Adult Services & Council House Building,HILLDALES RESIDENTIAL CARE HOME,16/01/2023,1700.00
Bath and North East Somerset Council,81178864,LM6,Nursing Care,P28,Adult Services & Council House Building,ST MONICAS GENERAL ACCOUNT,16/01/2023,1414.52
Bath and North East Somerset Council,81178864,LM6,Nursing Care,P28,Adult Services & Council House Building,ST MONICAS GENERAL ACCOUNT,16/01/2023,1414.52
Bath and North East Somerset Council,11031569,LJ4,Contracts,P25,Transport,ZIPPE TRANSPORT LTD,16/01/2023,1423.10
Bath and North East Somerset Council,81178748,LM3,Residential Care,P28,Adult Services & Council House Building,HOMES TOGETHER LTD,16/01/2023,5245.12
Bath and North East Somerset Council,11031461,HP6,Water Charges,P05,Neighbourhood Services,WATER2BUSINESS,16/01/2023,1427.06
Bath and North East Somerset Council,81178476,LL8,Individualised Budget,P29,"Children & Young People, Communities & Culture",REDACTED,16/01/2023,856.86
Bath and North East Somerset Council,81178787,LM3,Residential Care,P28,Adult Services & Council House Building,INSPIRED HOMES NETWORK,16/01/2023,3386.34
Bath and North East Somerset Council,81178610,LL8,Individualised Budget,P28,Adult Services & Council House Building,REDACTED,16/01/2023,659.16
Bath and North East Somerset Council,81178606,LL8,Individualised Budget,P28,Adult Services & Council House Building,REDACTED,16/01/2023,1126.00
Bath and North East Somerset Council,81178388,LL8,Individualised Budget,P28,Adult Services & Council House Building,REDACTED,16/01/2023,506.46
Bath and North East Somerset Council,81178389,LM1,Volunt Homes Placements Top/Up,P29,"Children & Young People, Communities & Culture",REDACTED,16/01/2023,1522.54
Bath and North East Somerset Council,81178358,LL8,Individualised Budget,P28,Adult Services & Council House Building,REDACTED,16/01/2023,1327.40
Bath and North East Somerset Council,81178344,LL8,Individualised Budget,P29,"Children & Young People, Communities & Culture",REDACTED,16/01/2023,105.36
Bath and North East Somerset Council,81178344,LL8,Individualised Budget,P29,"Children & Young People, Communities & Culture",REDACTED,16/01/2023,687.22
Bath and North East Somerset Council,81178341,LL8,Individualised Budget,P28,Adult Services & Council House Building,REDACTED,16/01/2023,741.00
Bath and North East Somerset Council,81178341,LL8,Individualised Budget,P28,Adult Services & Council House Building,REDACTED,16/01/2023,1010.22
Bath and North East Somerset Council,11031286,KE2,Payment to Parents/Students,P29,"Children & Young People, Communities & Culture",REDACTED,16/01/2023,576.64
Bath and North East Somerset Council,81178680,LL8,Individualised Budget,P28,Adult Services & Council House Building,REDACTED,16/01/2023,799.00
Bath and North East Somerset Council,81178384,LL8,Individualised Budget,P28,Adult Services & Council House Building,REDACTED,16/01/2023,856.50
Bath and North East Somerset Council,81178822,LM3,Residential Care,P28,Adult Services & Council House Building,KEELEX 176 LTD,16/01/2023,2624.84
Bath and North East Somerset Council,81178593,LL8,Individualised Budget,P28,Adult Services & Council House Building,REDACTED,16/01/2023,507.88
Bath and North East Somerset Council,81178864,LM3,Residential Care,P28,Adult Services & Council House Building,ST MONICAS GENERAL ACCOUNT,16/01/2023,1438.80
Bath and North East Somerset Council,81178864,LM3,Residential Care,P28,Adult Services & Council House Building,ST MONICAS GENERAL ACCOUNT,16/01/2023,1438.80
Bath and North East Somerset Council,81178693,LL8,Individualised Budget,P28,Adult Services & Council House Building,REDACTED,16/01/2023,1408.52
Bath and North East Somerset Council,81178630,LL8,Individualised Budget,P28,Adult Services & Council House Building,REDACTED,16/01/2023,1432.00
Bath and North East Somerset Council,81178714,LM6,Nursing Care,P28,Adult Services & Council House Building,LARKHALL SPRINGS NURSING HOME,16/01/2023,418.38
Bath and North East Somerset Council,81178714,LM6,Nursing Care,P28,Adult Services & Council House Building,LARKHALL SPRINGS NURSING HOME,16/01/2023,418.38
Bath and North East Somerset Council,81178714,LM6,Nursing Care,P28,Adult Services & Council House Building,LARKHALL SPRINGS NURSING HOME,16/01/2023,418.38
Bath and North East Somerset Council,81178714,LM6,Nursing Care,P28,Adult Services & Council House Building,LARKHALL SPRINGS NURSING HOME,16/01/2023,418.38
Bath and North East Somerset Council,81178714,LM6,Nursing Care,P28,Adult Services & Council House Building,LARKHALL SPRINGS NURSING HOME,16/01/2023,418.38
Bath and North East Somerset Council,81178714,LM6,Nursing Care,P28,Adult Services & Council House Building,LARKHALL SPRINGS NURSING HOME,16/01/2023,418.38
Bath and North East Somerset Council,81178714,LM6,Nursing Care,P28,Adult Services & Council House Building,LARKHALL SPRINGS NURSING HOME,16/01/2023,418.38
Bath and North East Somerset Council,81178714,LM6,Nursing Care,P28,Adult Services & Council House Building,LARKHALL SPRINGS NURSING HOME,16/01/2023,418.38
Bath and North East Somerset Council,81178714,LM6,Nursing Care,P28,Adult Services & Council House Building,LARKHALL SPRINGS NURSING HOME,16/01/2023,418.38
Bath and North East Somerset Council,81178714,LM6,Nursing Care,P28,Adult Services & Council House Building,LARKHALL SPRINGS NURSING HOME,16/01/2023,418.38
Bath and North East Somerset Council,81178714,LM6,Nursing Care,P28,Adult Services & Council House Building,LARKHALL SPRINGS NURSING HOME,16/01/2023,418.38
Bath and North East Somerset Council,81178714,LM6,Nursing Care,P28,Adult Services & Council House Building,LARKHALL SPRINGS NURSING HOME,16/01/2023,418.38
Bath and North East Somerset Council,81178714,LM6,Nursing Care,P28,Adult Services & Council House Building,LARKHALL SPRINGS NURSING HOME,16/01/2023,418.38
Bath and North East Somerset Council,81178714,LM6,Nursing Care,P28,Adult Services & Council House Building,LARKHALL SPRINGS NURSING HOME,16/01/2023,418.38
Bath and North East Somerset Council,81178714,LM6,Nursing Care,P28,Adult Services & Council House Building,LARKHALL SPRINGS NURSING HOME,16/01/2023,418.38
Bath and North East Somerset Council,81178714,LM6,Nursing Care,P28,Adult Services & Council House Building,LARKHALL SPRINGS NURSING HOME,16/01/2023,418.38
Bath and North East Somerset Council,81178714,LM6,Nursing Care,P28,Adult Services & Council House Building,LARKHALL SPRINGS NURSING HOME,16/01/2023,418.38
Bath and North East Somerset Council,81178714,LM6,Nursing Care,P28,Adult Services & Council House Building,LARKHALL SPRINGS NURSING HOME,16/01/2023,418.38
Bath and North East Somerset Council,81178714,LM6,Nursing Care,P28,Adult Services & Council House Building,LARKHALL SPRINGS NURSING HOME,16/01/2023,418.38
Bath and North East Somerset Council,81178714,LM6,Nursing Care,P28,Adult Services & Council House Building,LARKHALL SPRINGS NURSING HOME,16/01/2023,418.38
Bath and North East Somerset Council,81178714,LM6,Nursing Care,P28,Adult Services & Council House Building,LARKHALL SPRINGS NURSING HOME,16/01/2023,418.38
Bath and North East Somerset Council,81178714,LM6,Nursing Care,P28,Adult Services & Council House Building,LARKHALL SPRINGS NURSING HOME,16/01/2023,418.38
Bath and North East Somerset Council,81178714,LM6,Nursing Care,P28,Adult Services & Council House Building,LARKHALL SPRINGS NURSING HOME,16/01/2023,418.38
Bath and North East Somerset Council,81178714,LM6,Nursing Care,P28,Adult Services & Council House Building,LARKHALL SPRINGS NURSING HOME,16/01/2023,418.38
Bath and North East Somerset Council,81178714,LM6,Nursing Care,P28,Adult Services & Council House Building,LARKHALL SPRINGS NURSING HOME,16/01/2023,418.38
Bath and North East Somerset Council,81178714,LM6,Nursing Care,P28,Adult Services & Council House Building,LARKHALL SPRINGS NURSING HOME,16/01/2023,418.38
