Body Name,Transaction Number,Account Code Description,Expenses Type,Service Code,Service Area Categorisation,Supplier Name,Date,Amount
Bath and North East Somerset Council,81213922,LA7,Purchases for Resale,P04,Leader,HACHETTE UK DISTRIBUTION LTD,17/07/2023,739.6
Bath and North East Somerset Council,81214581,LM6,Nursing Care,P28,Adult Services & Council House Building,CULVERHAY NURSING HOME,17/07/2023,678
Bath and North East Somerset Council,81214581,LM6,Nursing Care,P28,Adult Services & Council House Building,CULVERHAY NURSING HOME,17/07/2023,678
Bath and North East Somerset Council,81214581,LM6,Nursing Care,P28,Adult Services & Council House Building,CULVERHAY NURSING HOME,17/07/2023,678
Bath and North East Somerset Council,81214581,LM6,Nursing Care,P28,Adult Services & Council House Building,CULVERHAY NURSING HOME,17/07/2023,678
Bath and North East Somerset Council,81214581,LM6,Nursing Care,P28,Adult Services & Council House Building,CULVERHAY NURSING HOME,17/07/2023,678
Bath and North East Somerset Council,81214581,LM6,Nursing Care,P28,Adult Services & Council House Building,CULVERHAY NURSING HOME,17/07/2023,678
Bath and North East Somerset Council,81214581,LM6,Nursing Care,P28,Adult Services & Council House Building,CULVERHAY NURSING HOME,17/07/2023,678
Bath and North East Somerset Council,81214581,LM6,Nursing Care,P28,Adult Services & Council House Building,CULVERHAY NURSING HOME,17/07/2023,678
Bath and North East Somerset Council,81214581,LM6,Nursing Care,P28,Adult Services & Council House Building,CULVERHAY NURSING HOME,17/07/2023,810
Bath and North East Somerset Council,11052102,HP3,Room Hire Charges,P29,Children and Young People & Communities,MIDSOMER NORTON SCHOOLS PARTNERSHIP - HAYESFIELD SCHOOL,17/07/2023,779
Bath and North East Somerset Council,81214447,LM6,Nursing Care,P28,Adult Services & Council House Building,CULVERHAY NURSING HOME,17/07/2023,986.18
Bath and North East Somerset Council,81214581,LM6,Nursing Care,P28,Adult Services & Council House Building,CULVERHAY NURSING HOME,17/07/2023,1010
Bath and North East Somerset Council,11052247,LA1,Equipment Purchase (Non Medical),P28,Adult Services & Council House Building,PEARCE BROTHERS MOBILITY CENTRE,17/07/2023,785
Bath and North East Somerset Council,81214581,LM6,Nursing Care,P28,Adult Services & Council House Building,CULVERHAY NURSING HOME,17/07/2023,1130
Bath and North East Somerset Council,81214581,LM6,Nursing Care,P28,Adult Services & Council House Building,CULVERHAY NURSING HOME,17/07/2023,1130
Bath and North East Somerset Council,81214581,LM6,Nursing Care,P28,Adult Services & Council House Building,CULVERHAY NURSING HOME,17/07/2023,1130
Bath and North East Somerset Council,81214581,LM6,Nursing Care,P28,Adult Services & Council House Building,CULVERHAY NURSING HOME,17/07/2023,1130
Bath and North East Somerset Council,81214581,LM6,Nursing Care,P28,Adult Services & Council House Building,CULVERHAY NURSING HOME,17/07/2023,1130
Bath and North East Somerset Council,81214581,LM6,Nursing Care,P28,Adult Services & Council House Building,CULVERHAY NURSING HOME,17/07/2023,1130
Bath and North East Somerset Council,81214581,LM6,Nursing Care,P28,Adult Services & Council House Building,CULVERHAY NURSING HOME,17/07/2023,1130
Bath and North East Somerset Council,81214581,LM6,Nursing Care,P28,Adult Services & Council House Building,CULVERHAY NURSING HOME,17/07/2023,1130
Bath and North East Somerset Council,81214581,LM6,Nursing Care,P28,Adult Services & Council House Building,CULVERHAY NURSING HOME,17/07/2023,1130
Bath and North East Somerset Council,81214581,LM6,Nursing Care,P28,Adult Services & Council House Building,CULVERHAY NURSING HOME,17/07/2023,1130
Bath and North East Somerset Council,81214581,LM6,Nursing Care,P28,Adult Services & Council House Building,CULVERHAY NURSING HOME,17/07/2023,1130
Bath and North East Somerset Council,81214581,LM6,Nursing Care,P28,Adult Services & Council House Building,CULVERHAY NURSING HOME,17/07/2023,1130
Bath and North East Somerset Council,81214581,LM6,Nursing Care,P28,Adult Services & Council House Building,CULVERHAY NURSING HOME,17/07/2023,1130
Bath and North East Somerset Council,81214581,LM6,Nursing Care,P28,Adult Services & Council House Building,CULVERHAY NURSING HOME,17/07/2023,1135.65
Bath and North East Somerset Council,81214581,LM6,Nursing Care,P28,Adult Services & Council House Building,CULVERHAY NURSING HOME,17/07/2023,1178
Bath and North East Somerset Council,81214581,LM6,Nursing Care,P28,Adult Services & Council House Building,CULVERHAY NURSING HOME,17/07/2023,1255.61
Bath and North East Somerset Council,81214581,LM6,Nursing Care,P28,Adult Services & Council House Building,CULVERHAY NURSING HOME,17/07/2023,1350
Bath and North East Somerset Council,81214581,LM6,Nursing Care,P28,Adult Services & Council House Building,CULVERHAY NURSING HOME,17/07/2023,1569.42
Bath and North East Somerset Council,11052295,LJ2,Legal Fees,P29,Children and Young People & Communities,CAROLINE SUSANNE DAVIES,17/07/2023,804.13
Bath and North East Somerset Council,81214581,LM6,Nursing Care,P28,Adult Services & Council House Building,CULVERHAY NURSING HOME,17/07/2023,1582
Bath and North East Somerset Council,81214581,LM6,Nursing Care,P28,Adult Services & Council House Building,CULVERHAY NURSING HOME,17/07/2023,1582
Bath and North East Somerset Council,81214581,LM6,Nursing Care,P28,Adult Services & Council House Building,CULVERHAY NURSING HOME,17/07/2023,1582
Bath and North East Somerset Council,81214581,LM6,Nursing Care,P28,Adult Services & Council House Building,CULVERHAY NURSING HOME,17/07/2023,1582
Bath and North East Somerset Council,81214581,LM6,Nursing Care,P28,Adult Services & Council House Building,CULVERHAY NURSING HOME,17/07/2023,1582
Bath and North East Somerset Council,11052043,DB1,Agency Staff,P28,Adult Services & Council House Building,BACK-2-FRONT UK LTD,17/07/2023,807.12
Bath and North East Somerset Council,81214581,LM6,Nursing Care,P28,Adult Services & Council House Building,CULVERHAY NURSING HOME,17/07/2023,1582
Bath and North East Somerset Council,81214581,LM6,Nursing Care,P28,Adult Services & Council House Building,CULVERHAY NURSING HOME,17/07/2023,1582
Bath and North East Somerset Council,81214581,LM6,Nursing Care,P28,Adult Services & Council House Building,CULVERHAY NURSING HOME,17/07/2023,1582
Bath and North East Somerset Council,81213932,LA7,Purchases for Resale,P04,Leader,UNIVERSITY GAMES UK LTD,17/07/2023,810
Bath and North East Somerset Council,81214581,LM6,Nursing Care,P28,Adult Services & Council House Building,CULVERHAY NURSING HOME,17/07/2023,1890
Bath and North East Somerset Council,81214581,LM6,Nursing Care,P28,Adult Services & Council House Building,CULVERHAY NURSING HOME,17/07/2023,2034
Bath and North East Somerset Council,81214581,LM6,Nursing Care,P28,Adult Services & Council House Building,CULVERHAY NURSING HOME,17/07/2023,2260
Bath and North East Somerset Council,81214581,LM6,Nursing Care,P28,Adult Services & Council House Building,CULVERHAY NURSING HOME,17/07/2023,2260
Bath and North East Somerset Council,81214581,LM6,Nursing Care,P28,Adult Services & Council House Building,CULVERHAY NURSING HOME,17/07/2023,2260
Bath and North East Somerset Council,81214581,LM6,Nursing Care,P28,Adult Services & Council House Building,CULVERHAY NURSING HOME,17/07/2023,2260
Bath and North East Somerset Council,81214581,LM6,Nursing Care,P28,Adult Services & Council House Building,CULVERHAY NURSING HOME,17/07/2023,2260
Bath and North East Somerset Council,81214581,LM6,Nursing Care,P28,Adult Services & Council House Building,CULVERHAY NURSING HOME,17/07/2023,2260
Bath and North East Somerset Council,81214581,LM6,Nursing Care,P28,Adult Services & Council House Building,CULVERHAY NURSING HOME,17/07/2023,2260
Bath and North East Somerset Council,81214581,LM6,Nursing Care,P28,Adult Services & Council House Building,CULVERHAY NURSING HOME,17/07/2023,2260
Bath and North East Somerset Council,81214581,LM6,Nursing Care,P28,Adult Services & Council House Building,CULVERHAY NURSING HOME,17/07/2023,2260
Bath and North East Somerset Council,81214581,LM6,Nursing Care,P28,Adult Services & Council House Building,CULVERHAY NURSING HOME,17/07/2023,2260
Bath and North East Somerset Council,81214581,LM6,Nursing Care,P28,Adult Services & Council House Building,CULVERHAY NURSING HOME,17/07/2023,2260
Bath and North East Somerset Council,81214581,LM6,Nursing Care,P28,Adult Services & Council House Building,CULVERHAY NURSING HOME,17/07/2023,2260
Bath and North East Somerset Council,81214581,LM6,Nursing Care,P28,Adult Services & Council House Building,CULVERHAY NURSING HOME,17/07/2023,2260
Bath and North East Somerset Council,81214581,LM6,Nursing Care,P28,Adult Services & Council House Building,CULVERHAY NURSING HOME,17/07/2023,2260
Bath and North East Somerset Council,11052039,DB1,Agency Staff,P28,Adult Services & Council House Building,BACK-2-FRONT UK LTD,17/07/2023,820.8
Bath and North East Somerset Council,81214581,LM6,Nursing Care,P28,Adult Services & Council House Building,CULVERHAY NURSING HOME,17/07/2023,2260
Bath and North East Somerset Council,81214581,LM6,Nursing Care,P28,Adult Services & Council House Building,CULVERHAY NURSING HOME,17/07/2023,2260
Bath and North East Somerset Council,81214581,LM6,Nursing Care,P28,Adult Services & Council House Building,CULVERHAY NURSING HOME,17/07/2023,2260
Bath and North East Somerset Council,81214581,LM6,Nursing Care,P28,Adult Services & Council House Building,CULVERHAY NURSING HOME,17/07/2023,2260
Bath and North East Somerset Council,81214581,LM6,Nursing Care,P28,Adult Services & Council House Building,CULVERHAY NURSING HOME,17/07/2023,2260
Bath and North East Somerset Council,81214581,LM6,Nursing Care,P28,Adult Services & Council House Building,CULVERHAY NURSING HOME,17/07/2023,2260
Bath and North East Somerset Council,11052260,HN1,Electricity,P25,Transport,SOUTHERN ELECTRIC PLC,17/07/2023,827.61
Bath and North East Somerset Council,81214581,LM6,Nursing Care,P28,Adult Services & Council House Building,CULVERHAY NURSING HOME,17/07/2023,2260
Bath and North East Somerset Council,81214581,LM6,Nursing Care,P28,Adult Services & Council House Building,CULVERHAY NURSING HOME,17/07/2023,2260
Bath and North East Somerset Council,81213933,LA7,Purchases for Resale,P04,Leader,F H SWIFT,17/07/2023,836
Bath and North East Somerset Council,81214581,LM6,Nursing Care,P28,Adult Services & Council House Building,CULVERHAY NURSING HOME,17/07/2023,2866.72
Bath and North East Somerset Council,81214447,LM6,Nursing Care,P28,Adult Services & Council House Building,CULVERHAY NURSING HOME,17/07/2023,3528.92
Bath and North East Somerset Council,81214544,LM3,Residential Care,P28,Adult Services & Council House Building,CYGNET CARE SERVICES LTS,17/07/2023,7309.12
Bath and North East Somerset Council,81214536,LM6,Nursing Care,P28,Adult Services & Council House Building,CYGNET LEARNING DISABILITIES MIDLANDS LTD,17/07/2023,6374.88
Bath and North East Somerset Council,81214333,LL8,Individualised Budget,P28,Adult Services & Council House Building,REDACTED,17/07/2023,4395.62
Bath and North East Somerset Council,81214569,LM3,Residential Care,P28,Adult Services & Council House Building,REDACTED,17/07/2023,2300
Bath and North East Somerset Council,81214601,LM3,Residential Care,P28,Adult Services & Council House Building,DAVID NERY LTD T/A BEECHCROFT RESIDENTIAL HOME,17/07/2023,1573.4
Bath and North East Somerset Council,81214601,LM3,Residential Care,P28,Adult Services & Council House Building,DAVID NERY LTD T/A BEECHCROFT RESIDENTIAL HOME,17/07/2023,1573.4
Bath and North East Somerset Council,81214601,LM3,Residential Care,P28,Adult Services & Council House Building,DAVID NERY LTD T/A BEECHCROFT RESIDENTIAL HOME,17/07/2023,1573.4
Bath and North East Somerset Council,11052238,LD1,Protective & Safety Clothing & PPE,P05,Neighbourhood Services,SMI GROUP LTD,17/07/2023,900
Bath and North East Somerset Council,81214601,LM3,Residential Care,P28,Adult Services & Council House Building,DAVID NERY LTD T/A BEECHCROFT RESIDENTIAL HOME,17/07/2023,1598.4
Bath and North East Somerset Council,81214282,LL8,Individualised Budget,P28,Adult Services & Council House Building,REDACTED,17/07/2023,4900.2
Bath and North East Somerset Council,81210770,PA4,Payments to Government Departments,Z99,Outside Revenue Accounts,DCLG,17/07/2023,3085620
Bath and North East Somerset Council,81214643,LL3,Supported Living,P28,Adult Services & Council House Building,DEAF SOLUTIONS LTD,17/07/2023,208
Bath and North East Somerset Council,81214643,LL3,Supported Living,P28,Adult Services & Council House Building,DEAF SOLUTIONS LTD,17/07/2023,1092
Bath and North East Somerset Council,11052311,HE5,Security of Premises,P25,Transport,SAFE AND SOUND UK LIMITED,17/07/2023,924.14
Bath and North East Somerset Council,81214643,LL3,Supported Living,P28,Adult Services & Council House Building,DEAF SOLUTIONS LTD,17/07/2023,1820
Bath and North East Somerset Council,81214377,LL8,Individualised Budget,P28,Adult Services & Council House Building,REDACTED,17/07/2023,1668
Bath and North East Somerset Council,81214101,LL8,Individualised Budget,P28,Adult Services & Council House Building,REDACTED,17/07/2023,500.88
Bath and North East Somerset Council,81214626,LL3,Supported Living,P28,Adult Services & Council House Building,DEVON SHELTERED HOMES TRUST - REDACTED,17/07/2023,1121.56
Bath and North East Somerset Council,11052071,LL1,Services to/for Clients,P28,Adult Services & Council House Building,CONNOLLY & CALLAGHAN LTD,17/07/2023,927.5
Bath and North East Somerset Council,81214635,LL3,Supported Living,P28,Adult Services & Council House Building,DIMENSIONS PERSONALISED SUPPORT LTD,17/07/2023,126.3
Bath and North East Somerset Council,81214635,LL3,Supported Living,P28,Adult Services & Council House Building,DIMENSIONS PERSONALISED SUPPORT LTD,17/07/2023,210.5
Bath and North East Somerset Council,81214635,LL3,Supported Living,P28,Adult Services & Council House Building,DIMENSIONS PERSONALISED SUPPORT LTD,17/07/2023,210.5
Bath and North East Somerset Council,81214610,LM4,Respite Care,P28,Adult Services & Council House Building,DIMENSIONS PERSONALISED SUPPORT LTD,17/07/2023,237.82
Bath and North East Somerset Council,81214610,LM4,Respite Care,P28,Adult Services & Council House Building,DIMENSIONS PERSONALISED SUPPORT LTD,17/07/2023,237.82
Bath and North East Somerset Council,81214635,LL3,Supported Living,P28,Adult Services & Council House Building,DIMENSIONS PERSONALISED SUPPORT LTD,17/07/2023,359.3
Bath and North East Somerset Council,81214635,LL3,Supported Living,P28,Adult Services & Council House Building,DIMENSIONS PERSONALISED SUPPORT LTD,17/07/2023,421
Bath and North East Somerset Council,81214610,LM4,Respite Care,P28,Adult Services & Council House Building,DIMENSIONS PERSONALISED SUPPORT LTD,17/07/2023,475.64
Bath and North East Somerset Council,81214610,LM4,Respite Care,P28,Adult Services & Council House Building,DIMENSIONS PERSONALISED SUPPORT LTD,17/07/2023,475.64
Bath and North East Somerset Council,81214610,LM4,Respite Care,P28,Adult Services & Council House Building,DIMENSIONS PERSONALISED SUPPORT LTD,17/07/2023,543.8
Bath and North East Somerset Council,81214610,LM4,Respite Care,P28,Adult Services & Council House Building,DIMENSIONS PERSONALISED SUPPORT LTD,17/07/2023,543.8
Bath and North East Somerset Council,81214635,LL3,Supported Living,P28,Adult Services & Council House Building,DIMENSIONS PERSONALISED SUPPORT LTD,17/07/2023,589.4
Bath and North East Somerset Council,81214610,LM4,Respite Care,P28,Adult Services & Council House Building,DIMENSIONS PERSONALISED SUPPORT LTD,17/07/2023,611.96
Bath and North East Somerset Council,81214610,LM4,Respite Care,P28,Adult Services & Council House Building,DIMENSIONS PERSONALISED SUPPORT LTD,17/07/2023,713.46
Bath and North East Somerset Council,81214610,LM4,Respite Care,P28,Adult Services & Council House Building,DIMENSIONS PERSONALISED SUPPORT LTD,17/07/2023,782.36
Bath and North East Somerset Council,81214610,LM4,Respite Care,P28,Adult Services & Council House Building,DIMENSIONS PERSONALISED SUPPORT LTD,17/07/2023,849.78
Bath and North East Somerset Council,81214635,LL3,Supported Living,P28,Adult Services & Council House Building,DIMENSIONS PERSONALISED SUPPORT LTD,17/07/2023,894.63
Bath and North East Somerset Council,81214635,LL3,Supported Living,P28,Adult Services & Council House Building,DIMENSIONS PERSONALISED SUPPORT LTD,17/07/2023,906.52
Bath and North East Somerset Council,81214610,LM4,Respite Care,P28,Adult Services & Council House Building,DIMENSIONS PERSONALISED SUPPORT LTD,17/07/2023,918.68
Bath and North East Somerset Council,11052281,HN1,Electricity,P25,Transport,BRITISH GAS - ELECTRICITY,17/07/2023,949.19
Bath and North East Somerset Council,81214635,LL3,Supported Living,P28,Adult Services & Council House Building,DIMENSIONS PERSONALISED SUPPORT LTD,17/07/2023,962.04
Bath and North East Somerset Council,81214635,LL3,Supported Living,P28,Adult Services & Council House Building,DIMENSIONS PERSONALISED SUPPORT LTD,17/07/2023,968.3
Bath and North East Somerset Council,11052294,LJ2,Legal Fees,P29,Children and Young People & Communities,CAROLINE SUSANNE DAVIES,17/07/2023,950
Bath and North East Somerset Council,81214635,LL3,Supported Living,P28,Adult Services & Council House Building,DIMENSIONS PERSONALISED SUPPORT LTD,17/07/2023,1011.77
Bath and North East Somerset Council,81214635,LL3,Supported Living,P28,Adult Services & Council House Building,DIMENSIONS PERSONALISED SUPPORT LTD,17/07/2023,1011.77
Bath and North East Somerset Council,81214635,LL3,Supported Living,P28,Adult Services & Council House Building,DIMENSIONS PERSONALISED SUPPORT LTD,17/07/2023,1011.77
Bath and North East Somerset Council,81214610,LM4,Respite Care,P28,Adult Services & Council House Building,DIMENSIONS PERSONALISED SUPPORT LTD,17/07/2023,1223.92
Bath and North East Somerset Council,11052186,3N7,Misc. Costs,P24,Community Services,HARRISON BROOKES LTD,17/07/2023,967.1
Bath and North East Somerset Council,81214635,LL3,Supported Living,P28,Adult Services & Council House Building,DIMENSIONS PERSONALISED SUPPORT LTD,17/07/2023,1235.69
Bath and North East Somerset Council,81214635,LL3,Supported Living,P28,Adult Services & Council House Building,DIMENSIONS PERSONALISED SUPPORT LTD,17/07/2023,1235.69
Bath and North East Somerset Council,81214635,LL3,Supported Living,P28,Adult Services & Council House Building,DIMENSIONS PERSONALISED SUPPORT LTD,17/07/2023,1322.7
Bath and North East Somerset Council,81214610,LM4,Respite Care,P28,Adult Services & Council House Building,DIMENSIONS PERSONALISED SUPPORT LTD,17/07/2023,1325.42
Bath and North East Somerset Council,81214635,LL3,Supported Living,P28,Adult Services & Council House Building,DIMENSIONS PERSONALISED SUPPORT LTD,17/07/2023,1348.34
Bath and North East Somerset Council,81214635,LL3,Supported Living,P28,Adult Services & Council House Building,DIMENSIONS PERSONALISED SUPPORT LTD,17/07/2023,1385.85
Bath and North East Somerset Council,11052149,LL1,Services to/for Clients,P29,Children and Young People & Communities,MEDGEN HEALTHCARE RECRUITMENT,17/07/2023,982.52
Bath and North East Somerset Council,81214610,LM3,Residential Care,P28,Adult Services & Council House Building,DIMENSIONS PERSONALISED SUPPORT LTD,17/07/2023,1454.56
Bath and North East Somerset Council,81214610,LM3,Residential Care,P28,Adult Services & Council House Building,DIMENSIONS PERSONALISED SUPPORT LTD,17/07/2023,1454.56
Bath and North East Somerset Council,81214610,LM4,Respite Care,P28,Adult Services & Council House Building,DIMENSIONS PERSONALISED SUPPORT LTD,17/07/2023,1461.74
Bath and North East Somerset Council,81214635,LL3,Supported Living,P28,Adult Services & Council House Building,DIMENSIONS PERSONALISED SUPPORT LTD,17/07/2023,1474.64
Bath and North East Somerset Council,81214635,LL3,Supported Living,P28,Adult Services & Council House Building,DIMENSIONS PERSONALISED SUPPORT LTD,17/07/2023,1533.2
Bath and North East Somerset Council,81214635,LL3,Supported Living,P28,Adult Services & Council House Building,DIMENSIONS PERSONALISED SUPPORT LTD,17/07/2023,1558.84
Bath and North East Somerset Council,81214635,LL3,Supported Living,P28,Adult Services & Council House Building,DIMENSIONS PERSONALISED SUPPORT LTD,17/07/2023,1600.94
Bath and North East Somerset Council,81214635,LL3,Supported Living,P28,Adult Services & Council House Building,DIMENSIONS PERSONALISED SUPPORT LTD,17/07/2023,1687.03
Bath and North East Somerset Council,81214610,LM3,Residential Care,P28,Adult Services & Council House Building,DIMENSIONS PERSONALISED SUPPORT LTD,17/07/2023,1732.32
Bath and North East Somerset Council,81214610,LM3,Residential Care,P28,Adult Services & Council House Building,DIMENSIONS PERSONALISED SUPPORT LTD,17/07/2023,1767.04
Bath and North East Somerset Council,81214635,LL3,Supported Living,P28,Adult Services & Council House Building,DIMENSIONS PERSONALISED SUPPORT LTD,17/07/2023,1782.99
Bath and North East Somerset Council,81214635,LL3,Supported Living,P28,Adult Services & Council House Building,DIMENSIONS PERSONALISED SUPPORT LTD,17/07/2023,1888.24
Bath and North East Somerset Council,81214635,LL3,Supported Living,P28,Adult Services & Council House Building,DIMENSIONS PERSONALISED SUPPORT LTD,17/07/2023,1895.64
Bath and North East Somerset Council,81214635,LL3,Supported Living,P28,Adult Services & Council House Building,DIMENSIONS PERSONALISED SUPPORT LTD,17/07/2023,1955.88
Bath and North East Somerset Council,81214635,LL3,Supported Living,P28,Adult Services & Council House Building,DIMENSIONS PERSONALISED SUPPORT LTD,17/07/2023,1959.02
Bath and North East Somerset Council,81214635,LL3,Supported Living,P28,Adult Services & Council House Building,DIMENSIONS PERSONALISED SUPPORT LTD,17/07/2023,1996.3
Bath and North East Somerset Council,81214635,LL3,Supported Living,P28,Adult Services & Council House Building,DIMENSIONS PERSONALISED SUPPORT LTD,17/07/2023,2080.5
Bath and North East Somerset Council,81214081,LM3,Residential Care,P28,Adult Services & Council House Building,DIMENSIONS PERSONALISED SUPPORT LTD,17/07/2023,2101.46
Bath and North East Somerset Council,81214635,LL3,Supported Living,P28,Adult Services & Council House Building,DIMENSIONS PERSONALISED SUPPORT LTD,17/07/2023,2164.7
Bath and North East Somerset Council,81214635,LL3,Supported Living,P28,Adult Services & Council House Building,DIMENSIONS PERSONALISED SUPPORT LTD,17/07/2023,2164.7
Bath and North East Somerset Council,81214635,LL3,Supported Living,P28,Adult Services & Council House Building,DIMENSIONS PERSONALISED SUPPORT LTD,17/07/2023,2289.8
Bath and North East Somerset Council,81214610,LM3,Residential Care,P28,Adult Services & Council House Building,DIMENSIONS PERSONALISED SUPPORT LTD,17/07/2023,2322.56
Bath and North East Somerset Council,81214610,LM4,Respite Care,P28,Adult Services & Council House Building,DIMENSIONS PERSONALISED SUPPORT LTD,17/07/2023,2331.52
Bath and North East Somerset Council,81214635,LL3,Supported Living,P28,Adult Services & Council House Building,DIMENSIONS PERSONALISED SUPPORT LTD,17/07/2023,2414.49
Bath and North East Somerset Council,81214635,LL3,Supported Living,P28,Adult Services & Council House Building,DIMENSIONS PERSONALISED SUPPORT LTD,17/07/2023,2435.54
Bath and North East Somerset Council,81214610,LM3,Residential Care,P28,Adult Services & Council House Building,DIMENSIONS PERSONALISED SUPPORT LTD,17/07/2023,2496.16
Bath and North East Somerset Council,81214635,LL3,Supported Living,P28,Adult Services & Council House Building,DIMENSIONS PERSONALISED SUPPORT LTD,17/07/2023,2648.85
Bath and North East Somerset Council,81214635,LL3,Supported Living,P28,Adult Services & Council House Building,DIMENSIONS PERSONALISED SUPPORT LTD,17/07/2023,2653.67
Bath and North East Somerset Council,81214635,LL3,Supported Living,P28,Adult Services & Council House Building,DIMENSIONS PERSONALISED SUPPORT LTD,17/07/2023,2653.67
Bath and North East Somerset Council,81214635,LL3,Supported Living,P28,Adult Services & Council House Building,DIMENSIONS PERSONALISED SUPPORT LTD,17/07/2023,2758.92
Bath and North East Somerset Council,81214610,LM3,Residential Care,P28,Adult Services & Council House Building,DIMENSIONS PERSONALISED SUPPORT LTD,17/07/2023,2791.28
Bath and North East Somerset Council,81214610,LM3,Residential Care,P28,Adult Services & Council House Building,DIMENSIONS PERSONALISED SUPPORT LTD,17/07/2023,2834.4
Bath and North East Somerset Council,81214635,LL3,Supported Living,P28,Adult Services & Council House Building,DIMENSIONS PERSONALISED SUPPORT LTD,17/07/2023,2969.42
Bath and North East Somerset Council,11052154,LM4,Respite Care,P29,Children and Young People & Communities,THORNBURY NURSING SERVICES,17/07/2023,1061.74
Bath and North East Somerset Council,81214610,LM3,Residential Care,P28,Adult Services & Council House Building,DIMENSIONS PERSONALISED SUPPORT LTD,17/07/2023,3101.18
Bath and North East Somerset Council,81214635,LL3,Supported Living,P28,Adult Services & Council House Building,DIMENSIONS PERSONALISED SUPPORT LTD,17/07/2023,3170.77
Bath and North East Somerset Council,81214635,LL3,Supported Living,P28,Adult Services & Council House Building,DIMENSIONS PERSONALISED SUPPORT LTD,17/07/2023,3179.92
Bath and North East Somerset Council,11052049,DB1,Agency Staff,P28,Adult Services & Council House Building,RETAIN HEALTHCARE LTD,17/07/2023,1069.44
Bath and North East Somerset Council,81214635,LL3,Supported Living,P28,Adult Services & Council House Building,DIMENSIONS PERSONALISED SUPPORT LTD,17/07/2023,3251.88
Bath and North East Somerset Council,81214635,LL3,Supported Living,P28,Adult Services & Council House Building,DIMENSIONS PERSONALISED SUPPORT LTD,17/07/2023,3251.88
Bath and North East Somerset Council,81214635,LL3,Supported Living,P28,Adult Services & Council House Building,DIMENSIONS PERSONALISED SUPPORT LTD,17/07/2023,3507.57
Bath and North East Somerset Council,11052261,LJ4,Contracts,P05,Neighbourhood Services,WASTEPARTS UK LTD,17/07/2023,1074.2
Bath and North East Somerset Council,81214635,LL3,Supported Living,P28,Adult Services & Council House Building,DIMENSIONS PERSONALISED SUPPORT LTD,17/07/2023,3760.17
Bath and North East Somerset Council,81214635,LL3,Supported Living,P28,Adult Services & Council House Building,DIMENSIONS PERSONALISED SUPPORT LTD,17/07/2023,3792.42
Bath and North East Somerset Council,81214081,LM3,Residential Care,P28,Adult Services & Council House Building,DIMENSIONS PERSONALISED SUPPORT LTD,17/07/2023,3892.86
Bath and North East Somerset Council,81214635,LL3,Supported Living,P28,Adult Services & Council House Building,DIMENSIONS PERSONALISED SUPPORT LTD,17/07/2023,3928.57
Bath and North East Somerset Council,81214635,LL3,Supported Living,P28,Adult Services & Council House Building,DIMENSIONS PERSONALISED SUPPORT LTD,17/07/2023,4042.36
Bath and North East Somerset Council,81214610,LM3,Residential Care,P28,Adult Services & Council House Building,DIMENSIONS PERSONALISED SUPPORT LTD,17/07/2023,4404.6
Bath and North East Somerset Council,81214635,LL3,Supported Living,P28,Adult Services & Council House Building,DIMENSIONS PERSONALISED SUPPORT LTD,17/07/2023,4631.76
Bath and North East Somerset Council,81213919,LA7,Purchases for Resale,P04,Leader,DROYT PRODUCTS LTD,17/07/2023,1092
Bath and North East Somerset Council,81213914,LA7,Purchases for Resale,P04,Leader,BEEFAYRE LIMITED,17/07/2023,1092
Bath and North East Somerset Council,81214635,LL3,Supported Living,P28,Adult Services & Council House Building,DIMENSIONS PERSONALISED SUPPORT LTD,17/07/2023,4683.28
Bath and North East Somerset Council,81214635,LL3,Supported Living,P28,Adult Services & Council House Building,DIMENSIONS PERSONALISED SUPPORT LTD,17/07/2023,4760.04
Bath and North East Somerset Council,11052291,3F7,External Fees,P23,"Housing, Planning & Economic Development",AEQUUS DEVELOPMENTS LTD,17/07/2023,1097.56
Bath and North East Somerset Council,81214635,LL3,Supported Living,P28,Adult Services & Council House Building,DIMENSIONS PERSONALISED SUPPORT LTD,17/07/2023,5146.38
Bath and North East Somerset Council,11052145,LL1,Services to/for Clients,P29,Children and Young People & Communities,MEDGEN HEALTHCARE RECRUITMENT,17/07/2023,1099.37
Bath and North East Somerset Council,81214635,LL3,Supported Living,P28,Adult Services & Council House Building,DIMENSIONS PERSONALISED SUPPORT LTD,17/07/2023,5319.52
Bath and North East Somerset Council,81214635,LL3,Supported Living,P28,Adult Services & Council House Building,DIMENSIONS PERSONALISED SUPPORT LTD,17/07/2023,5993.12
Bath and North East Somerset Council,81214635,LL3,Supported Living,P28,Adult Services & Council House Building,DIMENSIONS PERSONALISED SUPPORT LTD,17/07/2023,6321.84
Bath and North East Somerset Council,81214635,LL3,Supported Living,P28,Adult Services & Council House Building,DIMENSIONS PERSONALISED SUPPORT LTD,17/07/2023,6409.12
Bath and North East Somerset Council,81214635,LL3,Supported Living,P28,Adult Services & Council House Building,DIMENSIONS PERSONALISED SUPPORT LTD,17/07/2023,6486.82
Bath and North East Somerset Council,81214635,LL3,Supported Living,P28,Adult Services & Council House Building,DIMENSIONS PERSONALISED SUPPORT LTD,17/07/2023,6666.72
Bath and North East Somerset Council,81214635,LL3,Supported Living,P28,Adult Services & Council House Building,DIMENSIONS PERSONALISED SUPPORT LTD,17/07/2023,8392.82
