Council Name,Date,TransNo,Amount £ (Excl VAT),Supplier name,Supplier Category,Expense Area,Expense Type,Expense Code,Unclaimed VAT
London Borough of Sutton,09/01/2024,50445798,"4,816.71",Carshalton Boys Sports College (Academy),SCHOOL FUNDS,People's Services,Pupil Growth,A51014,0
London Borough of Sutton,31/01/2024,20068119,"-5,110.06",Cascade Communications Ltd,LEGAL & PROFESSIONAL SERVICES,Development Growth and Regeneration,External Fees and Consultants,C20000,0
London Borough of Sutton,31/01/2024,20068120,"-5,100.00",Cascade Communications Ltd,LEGAL & PROFESSIONAL SERVICES,Development Growth and Regeneration,External Fees and Consultants,C20000,0
London Borough of Sutton,31/01/2024,20068121,"-5,100.00",Cascade Communications Ltd,LEGAL & PROFESSIONAL SERVICES,Development Growth and Regeneration,External Fees and Consultants,C20000,0
London Borough of Sutton,31/01/2024,20068122,"-1,216.00",Cascade Communications Ltd,LEGAL & PROFESSIONAL SERVICES,Development Growth and Regeneration,External Fees and Consultants,C20000,0
London Borough of Sutton,31/01/2024,20068124,"5,100.00",Cascade Communications Ltd,LEGAL & PROFESSIONAL SERVICES,Development Growth and Regeneration,External Fees and Consultants,C20000,0
London Borough of Sutton,31/01/2024,20068125,"-5,850.00",Cascade Communications Ltd,LEGAL & PROFESSIONAL SERVICES,Development Growth and Regeneration,External Fees and Consultants,C20000,0
London Borough of Sutton,31/01/2024,20068128,"1,216.00",Cascade Communications Ltd,LEGAL & PROFESSIONAL SERVICES,Development Growth and Regeneration,External Fees and Consultants,C20000,0
London Borough of Sutton,21/12/2023,50443362,"2,450.16",Castle Hill Academy,CHILDREN'S SERVICES - SEN SERVICES,People's Services,Top-up Funding,A51016,0
London Borough of Sutton,08/01/2024,50447820,"27,784.86",Catch 22 Charity Limited,CHILDREN'S SERVICES - RESIDENTIAL,People's Services,Residential Care-Children,A56115,0
London Borough of Sutton,08/01/2024,50447821,"27,784.86",Catch 22 Charity Limited,CHILDREN'S SERVICES - RESIDENTIAL,People's Services,Residential Care-Children,A56115,0
London Borough of Sutton,08/01/2024,50447840,"27,784.86",Catch 22 Charity Limited,CHILDREN'S SERVICES - RESIDENTIAL,People's Services,Residential Care-Children,A56115,0
London Borough of Sutton,09/01/2024,50444213,999.70,REDACTED - PERSONAL DATA,GRANTS & EX GRATIA PAYMENTS,People's Services,Payment - Nursery Funding,A51056,0
London Borough of Sutton,20/12/2023,20065723,"14,362.46",CBRE Ltd,TEMP STAFF & CONSULTANCY,Resources,Building Rents,A22005,0
London Borough of Sutton,22/01/2024,50452147,"13,362.10",CENTRAL BEDFORDSHIRE COUNCIL ,CHILDREN'S SERVICES - SEN SERVICES,People's Services,Top-up Funding,A51016,0
London Borough of Sutton,22/01/2024,50452148,"10,021.57",CENTRAL BEDFORDSHIRE COUNCIL ,CHILDREN'S SERVICES - SEN SERVICES,People's Services,Top-up Funding,A51016,0
London Borough of Sutton,22/01/2024,50451109,"2,242.23",Centred (Scotland) N,SOCIAL SERVICES RESIDENTIAL,People's Services,Supported Living,A56088,0
London Borough of Sutton,22/01/2024,50451305,"4,080.00",CHARING GARDENS LTD,SOCIAL SERVICES RESIDENTIAL,People's Services,Residential Care - Ext Provider,A56114,0
London Borough of Sutton,09/01/2024,50444168,"12,762.86",Cheam Baptist Church Pre-School,ACADEMIC INSTNS - OTHER,People's Services,Payment - Nursery Funding,A51056,0
London Borough of Sutton,09/01/2024,50445893,"1,046.51",Cheam Baptist Church Pre-School,ACADEMIC INSTNS - OTHER,People's Services,Payment - school supplementary grant,A51062,0
London Borough of Sutton,01/01/2024,50443401,"16,428.53",Cheam Common Infants School -ACADEMY,SCHOOL FUNDS,People's Services,Top-up Funding,A51016,0
London Borough of Sutton,09/01/2024,50445767,"32,133.03",Cheam Common Infants School -ACADEMY,SCHOOL FUNDS,People's Services,Payment - Nursery Funding,A51056,0
London Borough of Sutton,09/01/2024,50445818,"2,513.81",Cheam Common Infants School -ACADEMY,SCHOOL FUNDS,People's Services,Payment - school supplementary grant,A51062,0
London Borough of Sutton,29/01/2024,50454092,"5,700.00",Cheam Common Infants School -ACADEMY,SCHOOL FUNDS,People's Services,SEND Inclusion funding,A60038,0
London Borough of Sutton,01/01/2024,50443402,"20,922.89",Cheam Common Junior Academy,SCHOOL FUNDS,People's Services,Top-up Funding,A51016,0
London Borough of Sutton,01/01/2024,50443404,"75,074.17",Cheam High School (Academy),SCHOOL FUNDS,People's Services,Top-up Funding,A51016,0
London Borough of Sutton,01/01/2024,50443404,"10,707.00",Cheam High School (Academy),SCHOOL FUNDS,People's Services,Top-up Funding,A51016,0
London Borough of Sutton,01/01/2024,50443421,"79,639.24",Cheam High School (Academy),SCHOOL FUNDS,People's Services,Top-up Funding,A51016,0
London Borough of Sutton,01/01/2024,50443421,"212,361.40",Cheam High School (Academy),SCHOOL FUNDS,People's Services,Top-up Funding,A51016,0
London Borough of Sutton,09/01/2024,50445793,"2,818.86",Cheam High School (Academy),SCHOOL FUNDS,People's Services,Payment - Cluster Lead SENCO,A51035,0
London Borough of Sutton,09/01/2024,50445800,"3,211.14",Cheam High School (Academy),SCHOOL FUNDS,People's Services,Pupil Growth,A51014,0
London Borough of Sutton,01/01/2024,50443405,"55,160.61",Cheam Park Farm Primary School,SCHOOL FUNDS,People's Services,Top-up Funding,A51016,0
London Borough of Sutton,09/01/2024,50445769,668.85,Cheam Park Farm Primary School,SCHOOL FUNDS,People's Services,Payment - Nursery Funding,A51056,0
London Borough of Sutton,22/01/2024,50451381,"-1,462.90",Chegworth Nursing Home Bayswift Ltd,SOCIAL SERVICES RESIDENTIAL,People's Services,Nursing Care Short Term,A56026,0
London Borough of Sutton,22/01/2024,50451381,313.87,Chegworth Nursing Home Bayswift Ltd,SOCIAL SERVICES RESIDENTIAL,People's Services,Nursing Care - 3rd party top up payment,A56023,0
London Borough of Sutton,22/01/2024,50451382,-878.84,Chegworth Nursing Home Bayswift Ltd,SOCIAL SERVICES RESIDENTIAL,People's Services,Nursing Care - 3rd party top up payment,A56023,0
London Borough of Sutton,22/01/2024,50451382,"4,096.12",Chegworth Nursing Home Bayswift Ltd,SOCIAL SERVICES RESIDENTIAL,People's Services,Nursing Care - Ext Provider,A56025,0
London Borough of Sutton,22/01/2024,50451384,"4,150.40",Chegworth Nursing Home Bayswift Ltd,SOCIAL SERVICES RESIDENTIAL,People's Services,Nursing Care - Ext Provider,A56025,0
London Borough of Sutton,22/01/2024,50451385,-878.84,Chegworth Nursing Home Bayswift Ltd,SOCIAL SERVICES RESIDENTIAL,People's Services,Nursing Care - 3rd party top up payment,A56023,0
London Borough of Sutton,22/01/2024,50451385,"4,096.12",Chegworth Nursing Home Bayswift Ltd,SOCIAL SERVICES RESIDENTIAL,People's Services,Nursing Care Short Term,A56026,0
London Borough of Sutton,22/01/2024,50451415,"4,096.12",Chegworth Nursing Home Bayswift Ltd,SOCIAL SERVICES RESIDENTIAL,People's Services,Nursing Care - Ext Provider,A56025,0
London Borough of Sutton,22/01/2024,50451415,-878.84,Chegworth Nursing Home Bayswift Ltd,SOCIAL SERVICES RESIDENTIAL,People's Services,Nursing Care - 3rd party top up payment,A56023,0
London Borough of Sutton,22/01/2024,50451416,-878.84,Chegworth Nursing Home Bayswift Ltd,SOCIAL SERVICES RESIDENTIAL,People's Services,Nursing Care - 3rd party top up payment,A56023,0
London Borough of Sutton,22/01/2024,50451416,"4,560.00",Chegworth Nursing Home Bayswift Ltd,SOCIAL SERVICES RESIDENTIAL,People's Services,Nursing Care Short Term,A56026,0
London Borough of Sutton,22/01/2024,50451419,"4,149.92",Chegworth Nursing Home Bayswift Ltd,SOCIAL SERVICES RESIDENTIAL,People's Services,Nursing Care - Ext Provider,A56025,0
London Borough of Sutton,22/01/2024,50451419,-750.40,Chegworth Nursing Home Bayswift Ltd,SOCIAL SERVICES RESIDENTIAL,People's Services,Nursing Care - 3rd party top up payment,A56023,0
London Borough of Sutton,22/01/2024,50451457,"4,096.12",Chegworth Nursing Home Bayswift Ltd,SOCIAL SERVICES RESIDENTIAL,People's Services,Nursing Care - Ext Provider,A56025,0
London Borough of Sutton,22/01/2024,50451457,-878.84,Chegworth Nursing Home Bayswift Ltd,SOCIAL SERVICES RESIDENTIAL,People's Services,Nursing Care - 3rd party top up payment,A56023,0
London Borough of Sutton,22/01/2024,50451535,-662.24,Chegworth Nursing Home Bayswift Ltd,SOCIAL SERVICES RESIDENTIAL,People's Services,Nursing Care - 3rd party top up payment,A56023,0
London Borough of Sutton,22/01/2024,50451535,"4,955.56",Chegworth Nursing Home Bayswift Ltd,SOCIAL SERVICES RESIDENTIAL,People's Services,Nursing Care Short Term,A56026,0
London Borough of Sutton,22/01/2024,50451536,"4,096.12",Chegworth Nursing Home Bayswift Ltd,SOCIAL SERVICES RESIDENTIAL,People's Services,Nursing Care - Ext Provider,A56025,0
London Borough of Sutton,22/01/2024,50451536,-878.84,Chegworth Nursing Home Bayswift Ltd,SOCIAL SERVICES RESIDENTIAL,People's Services,Nursing Care - 3rd party top up payment,A56023,0
London Borough of Sutton,22/01/2024,50451574,"4,096.12",Chegworth Nursing Home Bayswift Ltd,SOCIAL SERVICES RESIDENTIAL,People's Services,Nursing Care - Ext Provider,A56025,0
London Borough of Sutton,22/01/2024,50451574,-878.84,Chegworth Nursing Home Bayswift Ltd,SOCIAL SERVICES RESIDENTIAL,People's Services,Nursing Care - 3rd party top up payment,A56023,0
London Borough of Sutton,22/01/2024,50451593,"4,096.12",Chegworth Nursing Home Bayswift Ltd,SOCIAL SERVICES RESIDENTIAL,People's Services,Nursing Care - Ext Provider,A56025,0
London Borough of Sutton,22/01/2024,50451593,-878.84,Chegworth Nursing Home Bayswift Ltd,SOCIAL SERVICES RESIDENTIAL,People's Services,Nursing Care - 3rd party top up payment,A56023,0
London Borough of Sutton,22/01/2024,50451620,-878.84,Chegworth Nursing Home Bayswift Ltd,SOCIAL SERVICES RESIDENTIAL,People's Services,Nursing Care - 3rd party top up payment,A56023,0
London Borough of Sutton,22/01/2024,50451620,"4,096.12",Chegworth Nursing Home Bayswift Ltd,SOCIAL SERVICES RESIDENTIAL,People's Services,Nursing Care Short Term,A56026,0
London Borough of Sutton,22/01/2024,50451621,"4,400.00",Chegworth Nursing Home Bayswift Ltd,SOCIAL SERVICES RESIDENTIAL,People's Services,Nursing Care - Ext Provider,A56025,0
London Borough of Sutton,22/01/2024,50451621,-878.84,Chegworth Nursing Home Bayswift Ltd,SOCIAL SERVICES RESIDENTIAL,People's Services,Nursing Care - 3rd party top up payment,A56023,0
London Borough of Sutton,22/01/2024,50451622,-94.16,Chegworth Nursing Home Bayswift Ltd,SOCIAL SERVICES RESIDENTIAL,People's Services,Nursing Care - 3rd party top up payment,A56023,0
London Borough of Sutton,22/01/2024,50451622,"1,302.85",Chegworth Nursing Home Bayswift Ltd,SOCIAL SERVICES RESIDENTIAL,People's Services,Nursing Care - Ext Provider,A56025,0
London Borough of Sutton,22/01/2024,50451647,"4,096.12",Chegworth Nursing Home Bayswift Ltd,SOCIAL SERVICES RESIDENTIAL,People's Services,Nursing Care - Ext Provider,A56025,0
London Borough of Sutton,22/01/2024,50451647,-878.84,Chegworth Nursing Home Bayswift Ltd,SOCIAL SERVICES RESIDENTIAL,People's Services,Nursing Care - 3rd party top up payment,A56023,0
London Borough of Sutton,22/01/2024,50451648,-878.84,Chegworth Nursing Home Bayswift Ltd,SOCIAL SERVICES RESIDENTIAL,People's Services,Nursing Care - 3rd party top up payment,A56023,0
London Borough of Sutton,22/01/2024,50451648,"4,096.12",Chegworth Nursing Home Bayswift Ltd,SOCIAL SERVICES RESIDENTIAL,People's Services,Nursing Care - Ext Provider,A56025,0
London Borough of Sutton,22/01/2024,50451669,"4,560.00",Chegworth Nursing Home Bayswift Ltd,SOCIAL SERVICES RESIDENTIAL,People's Services,Nursing Care - Ext Provider,A56025,0
London Borough of Sutton,22/01/2024,50451669,-878.84,Chegworth Nursing Home Bayswift Ltd,SOCIAL SERVICES RESIDENTIAL,People's Services,Nursing Care - 3rd party top up payment,A56023,0
London Borough of Sutton,22/01/2024,50451670,-878.84,Chegworth Nursing Home Bayswift Ltd,SOCIAL SERVICES RESIDENTIAL,People's Services,Nursing Care - 3rd party top up payment,A56023,0
London Borough of Sutton,22/01/2024,50451670,"4,096.12",Chegworth Nursing Home Bayswift Ltd,SOCIAL SERVICES RESIDENTIAL,People's Services,Nursing Care Short Term,A56026,0
London Borough of Sutton,22/01/2024,50451671,"4,560.00",Chegworth Nursing Home Bayswift Ltd,SOCIAL SERVICES RESIDENTIAL,People's Services,Nursing Care - Ext Provider,A56025,0
London Borough of Sutton,22/01/2024,50451671,-878.84,Chegworth Nursing Home Bayswift Ltd,SOCIAL SERVICES RESIDENTIAL,People's Services,Nursing Care - 3rd party top up payment,A56023,0
London Borough of Sutton,22/01/2024,50451709,"4,096.12",Chegworth Nursing Home Bayswift Ltd,SOCIAL SERVICES RESIDENTIAL,People's Services,Nursing Care - Ext Provider,A56025,0
London Borough of Sutton,22/01/2024,50451709,-878.84,Chegworth Nursing Home Bayswift Ltd,SOCIAL SERVICES RESIDENTIAL,People's Services,Nursing Care - 3rd party top up payment,A56023,0
London Borough of Sutton,22/01/2024,50451710,"4,096.12",Chegworth Nursing Home Bayswift Ltd,SOCIAL SERVICES RESIDENTIAL,People's Services,Nursing Care - Ext Provider,A56025,0
London Borough of Sutton,22/01/2024,50451710,-878.84,Chegworth Nursing Home Bayswift Ltd,SOCIAL SERVICES RESIDENTIAL,People's Services,Nursing Care - 3rd party top up payment,A56023,0
London Borough of Sutton,05/12/2023,50444584,"14,102.52",Children's Trust,CHILDREN'S SERVICES - DAY CARE,People's Services,Residential Care-Children,A56115,0
London Borough of Sutton,05/01/2024,50446498,"6,795.82",Children's Trust,CHILDREN'S SERVICES - DAY CARE,People's Services,Independent School Fees,A56002,0
London Borough of Sutton,05/01/2024,50446499,"6,869.60",Children's Trust,CHILDREN'S SERVICES - DAY CARE,People's Services,Independent School Fees,A56002,0
London Borough of Sutton,05/01/2024,50446500,"6,900.60",Children's Trust,CHILDREN'S SERVICES - DAY CARE,People's Services,Independent School Fees,A56002,0
London Borough of Sutton,17/01/2024,50452127,"3,686.88",Children's Trust,CHILDREN'S SERVICES - DAY CARE,People's Services,Independent School Fees,A56002,0
London Borough of Sutton,22/01/2024,50451325,"7,809.32",Choice Care Group (Surrey) Ltd,SOCIAL SERVICES RESIDENTIAL,People's Services,Residential Care - Ext Provider,A56114,0
London Borough of Sutton,22/01/2024,50451439,"8,682.92",Choice Care Group (Surrey) Ltd,SOCIAL SERVICES RESIDENTIAL,People's Services,Residential Care - Ext Provider,A56114,0
London Borough of Sutton,22/01/2024,50451502,"8,769.56",Choice Care Group (Surrey) Ltd,SOCIAL SERVICES RESIDENTIAL,People's Services,Residential Care - Ext Provider,A56114,0
London Borough of Sutton,22/01/2024,50451570,"7,512.24",Choice Care Group (Surrey) Ltd,SOCIAL SERVICES RESIDENTIAL,People's Services,Residential Care - Ext Provider,A56114,0
London Borough of Sutton,22/01/2024,50451643,"8,863.92",Choice Care Group (Surrey) Ltd,SOCIAL SERVICES RESIDENTIAL,People's Services,Residential Care - Ext Provider,A56114,0
London Borough of Sutton,24/01/2023,20067721,872.60,Choice DSS Lettings,SUNDRY SUPPLIER - HOUSING,Environment Housing and Neighbourhoods,Rent Deposit Scheme,B32179,0
London Borough of Sutton,24/01/2023,20067721,300.00,Choice DSS Lettings,SUNDRY SUPPLIER - HOUSING,Environment Housing and Neighbourhoods,PSL Payments To Landlords,A22031,0
London Borough of Sutton,18/12/2023,20065281,"1,788.44",Choice Support,GRANTS & EX GRATIA PAYMENTS,People's Services,Provider Contract Payments,A44290,0
London Borough of Sutton,18/12/2023,20065282,"1,650.40",Choice Support,GRANTS & EX GRATIA PAYMENTS,People's Services,Provider Contract Payments,A44290,0
London Borough of Sutton,18/12/2023,20065283,"1,650.40",Choice Support,GRANTS & EX GRATIA PAYMENTS,People's Services,Provider Contract Payments,A44290,0
London Borough of Sutton,18/12/2023,20065284,"1,650.40",Choice Support,GRANTS & EX GRATIA PAYMENTS,People's Services,Provider Contract Payments,A44290,0
London Borough of Sutton,18/12/2023,20067617,"1,872.52",Choice Support,GRANTS & EX GRATIA PAYMENTS,People's Services,Provider Contract Payments,A44290,0
London Borough of Sutton,18/12/2023,20067618,"2,116.64",Choice Support,GRANTS & EX GRATIA PAYMENTS,People's Services,Provider Contract Payments,A44290,0
London Borough of Sutton,04/01/2024,50445588,"6,484.68",Choice Support,GRANTS & EX GRATIA PAYMENTS,People's Services,Home Care Services,A56019,0
London Borough of Sutton,11/01/2024,50449586,"6,743.29",Choice Support,GRANTS & EX GRATIA PAYMENTS,People's Services,Supported Living,A56088,0
London Borough of Sutton,11/01/2024,50449586,673.85,Choice Support,GRANTS & EX GRATIA PAYMENTS,People's Services,Supported Living,A56088,0
London Borough of Sutton,11/01/2024,50449586,251.81,Choice Support,GRANTS & EX GRATIA PAYMENTS,People's Services,Supported Living,A56088,0
London Borough of Sutton,11/01/2024,50449587,"1,700.94",Choice Support,GRANTS & EX GRATIA PAYMENTS,People's Services,Supported Living,A56088,0
London Borough of Sutton,11/01/2024,50449587,673.85,Choice Support,GRANTS & EX GRATIA PAYMENTS,People's Services,Supported Living,A56088,0
London Borough of Sutton,11/01/2024,50449587,251.81,Choice Support,GRANTS & EX GRATIA PAYMENTS,People's Services,Supported Living,A56088,0
London Borough of Sutton,11/01/2024,50449587,"2,405.25",Choice Support,GRANTS & EX GRATIA PAYMENTS,People's Services,Supported Living,A56088,0
London Borough of Sutton,11/01/2024,50449589,"6,221.72",Choice Support,GRANTS & EX GRATIA PAYMENTS,People's Services,Supported Living,A56088,0
London Borough of Sutton,11/01/2024,50449589,943.37,Choice Support,GRANTS & EX GRATIA PAYMENTS,People's Services,Supported Living,A56088,0
London Borough of Sutton,11/01/2024,50449591,"1,567.12",Choice Support,GRANTS & EX GRATIA PAYMENTS,People's Services,Supported Living,A56088,0
London Borough of Sutton,11/01/2024,50449591,673.85,Choice Support,GRANTS & EX GRATIA PAYMENTS,People's Services,Supported Living,A56088,0
London Borough of Sutton,11/01/2024,50449591,251.81,Choice Support,GRANTS & EX GRATIA PAYMENTS,People's Services,Supported Living,A56088,0
London Borough of Sutton,11/01/2024,50449591,"2,139.94",Choice Support,GRANTS & EX GRATIA PAYMENTS,People's Services,Supported Living,A56088,0
London Borough of Sutton,11/01/2024,50449592,"2,633.04",Choice Support,GRANTS & EX GRATIA PAYMENTS,People's Services,Supported Living,A56088,0
London Borough of Sutton,11/01/2024,50449592,673.85,Choice Support,GRANTS & EX GRATIA PAYMENTS,People's Services,Supported Living,A56088,0
London Borough of Sutton,11/01/2024,50449592,251.81,Choice Support,GRANTS & EX GRATIA PAYMENTS,People's Services,Supported Living,A56088,0
London Borough of Sutton,11/01/2024,50449592,"4,518.63",Choice Support,GRANTS & EX GRATIA PAYMENTS,People's Services,Supported Living,A56088,0
London Borough of Sutton,11/01/2024,50449593,"1,181.29",Choice Support,GRANTS & EX GRATIA PAYMENTS,People's Services,Supported Living,A56088,0
London Borough of Sutton,11/01/2024,50449593,673.85,Choice Support,GRANTS & EX GRATIA PAYMENTS,People's Services,Supported Living,A56088,0
London Borough of Sutton,11/01/2024,50449593,251.81,Choice Support,GRANTS & EX GRATIA PAYMENTS,People's Services,Supported Living,A56088,0
London Borough of Sutton,11/01/2024,50449593,"3,551.37",Choice Support,GRANTS & EX GRATIA PAYMENTS,People's Services,Supported Living,A56088,0
London Borough of Sutton,11/01/2024,50449594,"7,340.55",Choice Support,GRANTS & EX GRATIA PAYMENTS,People's Services,Supported Living,A56088,0
London Borough of Sutton,11/01/2024,50449594,943.37,Choice Support,GRANTS & EX GRATIA PAYMENTS,People's Services,Supported Living,A56088,0
London Borough of Sutton,11/01/2024,50449595,943.37,Choice Support,GRANTS & EX GRATIA PAYMENTS,People's Services,Supported Living,A56088,0
London Borough of Sutton,11/01/2024,50449595,"5,318.74",Choice Support,GRANTS & EX GRATIA PAYMENTS,People's Services,Supported Living,A56088,0
London Borough of Sutton,11/01/2024,50449596,"6,197.77",Choice Support,GRANTS & EX GRATIA PAYMENTS,People's Services,Supported Living,A56088,0
London Borough of Sutton,11/01/2024,50449596,943.37,Choice Support,GRANTS & EX GRATIA PAYMENTS,People's Services,Supported Living,A56088,0
London Borough of Sutton,22/01/2024,50451006,"2,438.99",Choice Support,GRANTS & EX GRATIA PAYMENTS,People's Services,Supported Living,A56088,0
London Borough of Sutton,22/01/2024,50451006,494.18,Choice Support,GRANTS & EX GRATIA PAYMENTS,People's Services,Supported Living,A56088,0
London Borough of Sutton,22/01/2024,50451006,"1,714.57",Choice Support,GRANTS & EX GRATIA PAYMENTS,People's Services,Supported Living,A56088,0
London Borough of Sutton,22/01/2024,50451006,672.74,Choice Support,GRANTS & EX GRATIA PAYMENTS,People's Services,Supported Living,A56088,0
London Borough of Sutton,22/01/2024,50451007,644.00,Choice Support,GRANTS & EX GRATIA PAYMENTS,People's Services,Supported Living,A56088,0
London Borough of Sutton,22/01/2024,50451008,"4,771.70",Choice Support,GRANTS & EX GRATIA PAYMENTS,People's Services,Supported Living,A56088,0
London Borough of Sutton,22/01/2024,50451008,"1,179.24",Choice Support,GRANTS & EX GRATIA PAYMENTS,People's Services,Supported Living,A56088,0
London Borough of Sutton,22/01/2024,50451009,"8,689.92",Choice Support,GRANTS & EX GRATIA PAYMENTS,People's Services,Supported Living,A56088,0
London Borough of Sutton,22/01/2024,50451009,"1,965.13",Choice Support,GRANTS & EX GRATIA PAYMENTS,People's Services,Supported Living,A56088,0
London Borough of Sutton,22/01/2024,50451019,"1,280.21",Choice Support,GRANTS & EX GRATIA PAYMENTS,People's Services,Supported Living,A56088,0
London Borough of Sutton,22/01/2024,50451019,"5,780.35",Choice Support,GRANTS & EX GRATIA PAYMENTS,People's Services,Supported Living,A56088,0
London Borough of Sutton,22/01/2024,50451019,"1,179.24",Choice Support,GRANTS & EX GRATIA PAYMENTS,People's Services,Supported Living,A56088,0
London Borough of Sutton,22/01/2024,50451020,"3,567.48",Choice Support,GRANTS & EX GRATIA PAYMENTS,People's Services,Supported Living,A56088,0
London Borough of Sutton,22/01/2024,50451022,"1,280.21",Choice Support,GRANTS & EX GRATIA PAYMENTS,People's Services,Supported Living,A56088,0
London Borough of Sutton,22/01/2024,50451022,"3,375.10",Choice Support,GRANTS & EX GRATIA PAYMENTS,People's Services,Supported Living,A56088,0
London Borough of Sutton,22/01/2024,50451022,"1,179.24",Choice Support,GRANTS & EX GRATIA PAYMENTS,People's Services,Supported Living,A56088,0
London Borough of Sutton,22/01/2024,50451029,543.12,Choice Support,GRANTS & EX GRATIA PAYMENTS,People's Services,Supported Living,A56088,0
London Borough of Sutton,22/01/2024,50451029,440.69,Choice Support,GRANTS & EX GRATIA PAYMENTS,People's Services,Supported Living,A56088,0
London Borough of Sutton,22/01/2024,50451029,"2,094.89",Choice Support,GRANTS & EX GRATIA PAYMENTS,People's Services,Supported Living,A56088,0
London Borough of Sutton,22/01/2024,50451037,"1,280.21",Choice Support,GRANTS & EX GRATIA PAYMENTS,People's Services,Supported Living,A56088,0
London Borough of Sutton,22/01/2024,50451037,"5,663.97",Choice Support,GRANTS & EX GRATIA PAYMENTS,People's Services,Supported Living,A56088,0
London Borough of Sutton,22/01/2024,50451037,"1,179.24",Choice Support,GRANTS & EX GRATIA PAYMENTS,People's Services,Supported Living,A56088,0
London Borough of Sutton,22/01/2024,50451039,"1,280.21",Choice Support,GRANTS & EX GRATIA PAYMENTS,People's Services,Supported Living,A56088,0
London Borough of Sutton,22/01/2024,50451039,"3,491.49",Choice Support,GRANTS & EX GRATIA PAYMENTS,People's Services,Supported Living,A56088,0
London Borough of Sutton,22/01/2024,50451039,"1,179.24",Choice Support,GRANTS & EX GRATIA PAYMENTS,People's Services,Supported Living,A56088,0
London Borough of Sutton,22/01/2024,50451047,310.35,Choice Support,GRANTS & EX GRATIA PAYMENTS,People's Services,Supported Living,A56088,0
London Borough of Sutton,22/01/2024,50451047,440.69,Choice Support,GRANTS & EX GRATIA PAYMENTS,People's Services,Supported Living,A56088,0
London Borough of Sutton,22/01/2024,50451047,"2,094.89",Choice Support,GRANTS & EX GRATIA PAYMENTS,People's Services,Supported Living,A56088,0
London Borough of Sutton,22/01/2024,50451048,644.00,Choice Support,GRANTS & EX GRATIA PAYMENTS,People's Services,Supported Living,A56088,0
London Borough of Sutton,22/01/2024,50451048,"5,314.82",Choice Support,GRANTS & EX GRATIA PAYMENTS,People's Services,Supported Living,A56088,0
London Borough of Sutton,22/01/2024,50451048,"1,179.24",Choice Support,GRANTS & EX GRATIA PAYMENTS,People's Services,Supported Living,A56088,0
London Borough of Sutton,22/01/2024,50451049,"6,614.43",Choice Support,GRANTS & EX GRATIA PAYMENTS,People's Services,Supported Living,A56088,0
London Borough of Sutton,22/01/2024,50451049,"1,179.24",Choice Support,GRANTS & EX GRATIA PAYMENTS,People's Services,Supported Living,A56088,0
London Borough of Sutton,22/01/2024,50451050,644.00,Choice Support,GRANTS & EX GRATIA PAYMENTS,People's Services,Supported Living,A56088,0
London Borough of Sutton,22/01/2024,50451060,"1,280.21",Choice Support,GRANTS & EX GRATIA PAYMENTS,People's Services,Supported Living,A56088,0
London Borough of Sutton,22/01/2024,50451060,"3,413.90",Choice Support,GRANTS & EX GRATIA PAYMENTS,People's Services,Supported Living,A56088,0
London Borough of Sutton,22/01/2024,50451060,"1,179.24",Choice Support,GRANTS & EX GRATIA PAYMENTS,People's Services,Supported Living,A56088,0
London Borough of Sutton,22/01/2024,50451063,"2,402.59",Choice Support,GRANTS & EX GRATIA PAYMENTS,People's Services,Supported Living,A56088,0
London Borough of Sutton,22/01/2024,50451063,502.91,Choice Support,GRANTS & EX GRATIA PAYMENTS,People's Services,Supported Living,A56088,0
London Borough of Sutton,22/01/2024,50451063,"1,687.64",Choice Support,GRANTS & EX GRATIA PAYMENTS,People's Services,Supported Living,A56088,0
London Borough of Sutton,22/01/2024,50451063,672.74,Choice Support,GRANTS & EX GRATIA PAYMENTS,People's Services,Supported Living,A56088,0
London Borough of Sutton,22/01/2024,50451065,494.18,Choice Support,GRANTS & EX GRATIA PAYMENTS,People's Services,Supported Living,A56088,0
London Borough of Sutton,22/01/2024,50451065,"4,004.31",Choice Support,GRANTS & EX GRATIA PAYMENTS,People's Services,Supported Living,A56088,0
London Borough of Sutton,22/01/2024,50451065,122.32,Choice Support,GRANTS & EX GRATIA PAYMENTS,People's Services,Supported Living,A56088,0
London Borough of Sutton,22/01/2024,50451068,"5,469.99",Choice Support,GRANTS & EX GRATIA PAYMENTS,People's Services,Supported Living,A56088,0
London Borough of Sutton,22/01/2024,50451068,"1,965.13",Choice Support,GRANTS & EX GRATIA PAYMENTS,People's Services,Supported Living,A56088,0
London Borough of Sutton,22/01/2024,50451069,644.00,Choice Support,GRANTS & EX GRATIA PAYMENTS,People's Services,Supported Living,A56088,0
London Borough of Sutton,22/01/2024,50451069,"5,043.26",Choice Support,GRANTS & EX GRATIA PAYMENTS,People's Services,Supported Living,A56088,0
London Borough of Sutton,22/01/2024,50451069,"1,179.24",Choice Support,GRANTS & EX GRATIA PAYMENTS,People's Services,Supported Living,A56088,0
London Borough of Sutton,22/01/2024,50451070,644.00,Choice Support,GRANTS & EX GRATIA PAYMENTS,People's Services,Supported Living,A56088,0
London Borough of Sutton,22/01/2024,50451070,"5,314.82",Choice Support,GRANTS & EX GRATIA PAYMENTS,People's Services,Supported Living,A56088,0
London Borough of Sutton,22/01/2024,50451070,"1,179.24",Choice Support,GRANTS & EX GRATIA PAYMENTS,People's Services,Supported Living,A56088,0
