Body Name,Directorate,Division,Service Area,Expenditure Category,Supplier Name,Pay Date,Amount,Transaction reference,Narrative
St Helens BC,Place Services,"Arts, Heritage & Tourism",Arts Development & Support,Hire of Rooms,The World Of Glass Enterprises Ltd,45973,16.66,21076969,
St Helens BC,Place Services,"Arts, Heritage & Tourism",Arts Development & Support,Hire of Rooms,The World Of Glass Enterprises Ltd,45973,240,21076969,
St Helens BC,Place Services,"Arts, Heritage & Tourism",Arts Development & Support,Hire of Rooms,The World Of Glass Enterprises Ltd,45973,225,21076969,
St Helens BC,Place Services,"Arts, Heritage & Tourism",Arts Development & Support,Other Hired & Contracting Services,Alef Trust Cic,45975,7800,21076211,
St Helens BC,Place Services,"Arts, Heritage & Tourism",Arts Development & Support,Other Hired & Contracting Services,Heart Of Glass St Helens Limited,45982,2000,21074755,
St Helens BC,People Services,Assistive Equipment & Technology,Assistive Equipment & Technology,Agency Supply Staff,Matrix Scm Limited,45968,1265.55,11137473,
St Helens BC,People Services,Assistive Equipment & Technology,Assistive Equipment & Technology,Agency Supply Staff,Matrix Scm Limited,45968,2.58,11137473,
St Helens BC,People Services,Assistive Equipment & Technology,Assistive Equipment & Technology,Agency Supply Staff,Matrix Scm Limited,45968,3.44,11137473,
St Helens BC,People Services,Assistive Equipment & Technology,Assistive Equipment & Technology,Agency Supply Staff,Matrix Scm Limited,45975,4.73,11137480,
St Helens BC,People Services,Assistive Equipment & Technology,Assistive Equipment & Technology,Agency Supply Staff,Matrix Scm Limited,45975,1479.73,11137480,
St Helens BC,People Services,Assistive Equipment & Technology,Assistive Equipment & Technology,Agency Supply Staff,Matrix Scm Limited,45975,3.01,11137480,
St Helens BC,People Services,Assistive Equipment & Technology,Assistive Equipment & Technology,Agency Supply Staff,Matrix Scm Limited,45975,2.15,11137480,
St Helens BC,People Services,Assistive Equipment & Technology,Assistive Equipment & Technology,Agency Supply Staff,Matrix Scm Limited,45982,1479.72,11138671,
St Helens BC,People Services,Assistive Equipment & Technology,Assistive Equipment & Technology,Agency Supply Staff,Matrix Scm Limited,45982,4.3,11138671,
St Helens BC,People Services,Assistive Equipment & Technology,Assistive Equipment & Technology,Agency Supply Staff,Matrix Scm Limited,45982,2.58,11138671,
St Helens BC,People Services,Assistive Equipment & Technology,Assistive Equipment & Technology,Agency Supply Staff,Matrix Scm Limited,45989,1187.67,11138672,
St Helens BC,People Services,Assistive Equipment & Technology,Assistive Equipment & Technology,Agency Supply Staff,Matrix Scm Limited,45989,3.44,11138672,
St Helens BC,People Services,Assistive Equipment & Technology,Assistive Equipment & Technology,Agency Supply Staff,Matrix Scm Limited,45989,4.73,11138672,
St Helens BC,People Services,Assistive Equipment & Technology,Assistive Equipment & Technology,Agency Supply Staff,Matrix Scm Limited,45989,3.87,11138672,
St Helens BC,People Services,Assistive Equipment & Technology,Assistive Equipment & Technology,Consultancy Services,Personal Care Consultants Ltd,45968,712.5,21073435,
St Helens BC,People Services,Assistive Equipment & Technology,Assistive Equipment & Technology,Consultancy Services,Personal Care Consultants Ltd,45980,556.25,21075226,
St Helens BC,People Services,Assistive Equipment & Technology,Assistive Equipment & Technology,Consultancy Services,Personal Care Consultants Ltd,45987,693.75,21075258,
St Helens BC,People Services,Assistive Equipment & Technology,Assistive Equipment & Technology,Consultancy Services,Personal Care Consultants Ltd,45989,918.75,21076875,
St Helens BC,People Services,Assistive Equipment & Technology,Assistive Equipment & Technology,Minor Repairs and Maintenance,Challenge Forge Limited,45987,3492,21078475,
St Helens BC,People Services,Assistive Equipment & Technology,Assistive Equipment & Technology,Minor Repairs and Maintenance,Independent Adaptations Limited,45982,645,21074971,
St Helens BC,People Services,Assistive Equipment & Technology,Assistive Equipment & Technology,Minor Repairs and Maintenance,Prism Medical Uk Limited,45967,868.05,21072951,
St Helens BC,People Services,Assistive Equipment & Technology,Assistive Equipment & Technology,Minor Repairs and Maintenance,Prism Medical Uk Limited,45982,12338.58,21074846,
St Helens BC,People Services,Assistive Equipment & Technology,Assistive Equipment & Technology,Mobile Phones,Telefonica Uk Limited,45966,1.55,11136600,
St Helens BC,People Services,Assistive Equipment & Technology,Assistive Equipment & Technology,Mobile Phones,Telefonica Uk Limited,45966,0.86,11136600,
St Helens BC,People Services,Assistive Equipment & Technology,Assistive Equipment & Technology,Mobile Phones,Telefonica Uk Limited,45966,28.8,11136600,
St Helens BC,People Services,Assistive Equipment & Technology,Assistive Equipment & Technology,Payments to Private Contractors,Bridgewater Community Healthcare Nhs,45975,28707.33,21075522,
St Helens BC,People Services,Assistive Equipment & Technology,Assistive Equipment & Technology,Payments to Private Contractors,Bridgewater Community Healthcare Nhs,45975,22000,21075524,
St Helens BC,People Services,Assistive Equipment & Technology,Assistive Equipment & Technology,Printing,S F Taylor Positive Print Solutions,45980,1052,21074555,
St Helens BC,People Services,Assistive Equipment & Technology,Assistive Equipment & Technology,Purchase of Equipment,Newlyn Healthcare Specialist Equipment Ltd,45964,3079,21068109,
St Helens BC,People Services,Assistive Equipment & Technology,Assistive Equipment & Technology,Purchase of Equipment,Newlyn Healthcare Specialist Equipment Ltd,45973,1644.62,21065069,
St Helens BC,People Services,Assistive Equipment & Technology,Assistive Equipment & Technology,Purchase of Equipment,Newlyn Healthcare Specialist Equipment Ltd,45974,4751,21067463,
St Helens BC,People Services,Assistive Equipment & Technology,Assistive Equipment & Technology,Purchase of Equipment,Newlyn Healthcare Specialist Equipment Ltd,45989,437,21076169,
St Helens BC,People Services,Assistive Equipment & Technology,Assistive Equipment & Technology,Purchase of Equipment,Prism Medical Uk Limited,45967,1794.07,21072457,
St Helens BC,People Services,Assistive Equipment & Technology,Assistive Equipment & Technology,Purchase of Equipment,Prism Medical Uk Limited,45974,1781.36,21072464,
St Helens BC,People Services,Assistive Equipment & Technology,Assistive Equipment & Technology,Purchase of Equipment,Prism Medical Uk Limited,45974,600.22,21073744,
St Helens BC,People Services,Assistive Equipment & Technology,Assistive Equipment & Technology,Purchase of Equipment,Prism Medical Uk Limited,45988,1794.07,21075333,
St Helens BC,People Services,Assistive Equipment & Technology,Assistive Equipment & Technology,Purchase of Equipment,Specialised Orthotic Services,45981,1871.3,21074641,
St Helens BC,People Services,Assistive Equipment & Technology,Assistive Equipment & Technology,Purchase of Equipment,Tunstall Healthcare (Uk) Limited,45967,1590.24,21072936,
St Helens BC,People Services,Assistive Equipment & Technology,Assistive Equipment & Technology,Purchase of Equipment,Tunstall Healthcare (Uk) Limited,45968,2652,21073412,
St Helens BC,Place Services,Cemeteries & Crematorium,Cemeteries,Clothing & Uniforms,Wray Bros Limited,45989,315.36,21076036,
St Helens BC,Place Services,Cemeteries & Crematorium,Cemeteries,Clothing & Uniforms,Wray Bros Limited,45989,400.32,21076036,
St Helens BC,Place Services,Cemeteries & Crematorium,Cemeteries,Clothing & Uniforms,Wray Bros Limited,45989,45,21076036,
St Helens BC,Place Services,Cemeteries & Crematorium,Cemeteries,Purchase of Equipment,Moss Nurseries Ltd,45985,955,21077872,
St Helens BC,Place Services,Cemeteries & Crematorium,Cemeteries,Purchase of Equipment,Natural Transition Ltd,45971,1600,21076444,
St Helens BC,Place Services,Cemeteries & Crematorium,Cemeteries,Purchase of Equipment,Natural Transition Ltd,45971,91,21076444,
St Helens BC,Place Services,Cemeteries & Crematorium,Cemeteries,Purchase of Equipment,Natural Transition Ltd,45971,1600,21076480,
St Helens BC,Place Services,Cemeteries & Crematorium,Cemeteries,Purchase of Equipment,Natural Transition Ltd,45971,91,21076480,
St Helens BC,Place Services,Cemeteries & Crematorium,Cemeteries,Purchase of Equipment,Teleshore Uk Ltd,45980,459,21074338,
St Helens BC,Place Services,Cemeteries & Crematorium,Cemeteries,Purchase of Equipment,The Columbaria Company,45975,179,21074199,
St Helens BC,Place Services,Cemeteries & Crematorium,Cemeteries,Purchase of Equipment,The Columbaria Company,45975,269,21074199,
St Helens BC,Place Services,Cemeteries & Crematorium,Crematorium,Minor Repairs and Maintenance,Facultatieve Technologies Ltd,45989,882.61,21075638,
St Helens BC,Place Services,Cemeteries & Crematorium,Crematorium,Other Hired & Contracting Services,Security Plus Limited,45966,54.45,21049394,
St Helens BC,Place Services,Cemeteries & Crematorium,Crematorium,Other Hired & Contracting Services,Security Plus Limited,45966,72.6,21052961,
St Helens BC,Place Services,Cemeteries & Crematorium,Crematorium,Other Hired & Contracting Services,Security Plus Limited,45966,72.6,21057119,
St Helens BC,Place Services,Cemeteries & Crematorium,Crematorium,Other Hired & Contracting Services,Security Plus Limited,45966,72.6,21062028,
St Helens BC,Place Services,Cemeteries & Crematorium,Crematorium,Other Hired & Contracting Services,Security Plus Limited,45989,90.75,21076589,
St Helens BC,Place Services,Cemeteries & Crematorium,Crematorium,Purchase of Equipment,The Columbaria Company,45975,300,21074002,
St Helens BC,Place Services,Cemeteries & Crematorium,Crematorium,Purchase of Equipment,The Columbaria Company,45975,250,21074002,
St Helens BC,Place Services,Cemeteries & Crematorium,Crematorium,Purchase of Equipment,The Columbaria Company,45975,300,21074010,
St Helens BC,Place Services,Cemeteries & Crematorium,Crematorium,Purchase of Equipment,The Columbaria Company,45975,250,21074010,
St Helens BC,Place Services,Cemeteries & Crematorium,Crematorium,Purchase of Equipment,Vivedia Ltd,45989,5532,21076073,
St Helens BC,Corporate,Central Services To The Public,Elections,Fees,The Association Of Electoral Administrators,45978,966050,21077466,
St Helens BC,Corporate,Central Services To The Public,Elections,Fees,The Association Of Electoral Administrators,45978,-964660,21077466,
St Helens BC,Corporate,Central Services To The Public,Elections,Postages,Civica Electoral Services Uk Ltd,45968,25956.09,21073558,
St Helens BC,Corporate,Central Services To The Public,Elections,Postages,Royal Mail Group Ltd,45980,1345.52,21074225,
St Helens BC,Corporate,Central Services To The Public,Elections,Postages,Royal Mail Group Ltd,45987,812.54,21075002,
St Helens BC,Corporate,Central Services To The Public,Elections,Printing,Civica Electoral Services Uk Ltd,45968,3798.88,21073558,
St Helens BC,People Services,Children'S 0-19 Public Hlth Prog,Healthy Child Programme,Public Health Services,Mwl Teaching Hospitals Nhs Trust,45968,2305.75,21073124,
St Helens BC,People Services,Children'S 0-19 Public Hlth Prog,Healthy Child Programme,Public Health Services,Wirral Community Nhs Ft,45968,316666.66,21073088,
St Helens BC,People Services,Children's Social Services,Child Protection,Agency Supply Staff,Hamptons Resourcing,45979,2142.84,21074487,
St Helens BC,People Services,Children's Social Services,Child Protection,Agency Supply Staff,Hamptons Resourcing,45986,2142.84,21075377,
St Helens BC,People Services,Children's Social Services,Child Protection,Agency Supply Staff,Leaders In Care,45967,3980.46,21072718,
St Helens BC,People Services,Children's Social Services,Child Protection,Agency Supply Staff,Leaders In Care,45989,1990.23,21073650,
St Helens BC,People Services,Children's Social Services,Child Protection,Agency Supply Staff,Matrix Scm Limited,45968,2085.32,11137473,
St Helens BC,People Services,Children's Social Services,Child Protection,Agency Supply Staff,Matrix Scm Limited,45968,717.89,11137473,
St Helens BC,People Services,Children's Social Services,Child Protection,Agency Supply Staff,Matrix Scm Limited,45968,1113.99,11137473,
St Helens BC,People Services,Children's Social Services,Child Protection,Agency Supply Staff,Matrix Scm Limited,45968,30.53,11137473,
St Helens BC,People Services,Children's Social Services,Child Protection,Agency Supply Staff,Matrix Scm Limited,45968,3.5,11137473,
St Helens BC,People Services,Children's Social Services,Child Protection,Agency Supply Staff,Matrix Scm Limited,45968,428.04,11137473,
St Helens BC,People Services,Children's Social Services,Child Protection,Agency Supply Staff,Matrix Scm Limited,45968,1830.02,11137473,
St Helens BC,People Services,Children's Social Services,Child Protection,Agency Supply Staff,Matrix Scm Limited,45968,28.38,11137473,
St Helens BC,People Services,Children's Social Services,Child Protection,Agency Supply Staff,Matrix Scm Limited,45968,1933.96,11137473,
St Helens BC,People Services,Children's Social Services,Child Protection,Agency Supply Staff,Matrix Scm Limited,45968,1614.95,11137473,
St Helens BC,People Services,Children's Social Services,Child Protection,Agency Supply Staff,Matrix Scm Limited,45968,1436.06,11137473,
St Helens BC,People Services,Children's Social Services,Child Protection,Agency Supply Staff,Matrix Scm Limited,45968,21.5,11137473,
St Helens BC,People Services,Children's Social Services,Child Protection,Agency Supply Staff,Matrix Scm Limited,45968,1831.87,11137473,
St Helens BC,People Services,Children's Social Services,Child Protection,Agency Supply Staff,Matrix Scm Limited,45968,11.85,11137473,
St Helens BC,People Services,Children's Social Services,Child Protection,Agency Supply Staff,Matrix Scm Limited,45968,63.21,11137473,
St Helens BC,People Services,Children's Social Services,Child Protection,Agency Supply Staff,Matrix Scm Limited,45968,1088.12,11137473,
St Helens BC,People Services,Children's Social Services,Child Protection,Agency Supply Staff,Matrix Scm Limited,45968,6.45,11137473,
St Helens BC,People Services,Children's Social Services,Child Protection,Agency Supply Staff,Matrix Scm Limited,45968,1100.48,11137473,
St Helens BC,People Services,Children's Social Services,Child Protection,Agency Supply Staff,Matrix Scm Limited,45968,57.62,11137473,
St Helens BC,People Services,Children's Social Services,Child Protection,Agency Supply Staff,Matrix Scm Limited,45968,4.4,11137473,
St Helens BC,People Services,Children's Social Services,Child Protection,Agency Supply Staff,Matrix Scm Limited,45968,1830.02,11137473,
St Helens BC,People Services,Children's Social Services,Child Protection,Agency Supply Staff,Matrix Scm Limited,45968,127.71,11137473,
St Helens BC,People Services,Children's Social Services,Child Protection,Agency Supply Staff,Matrix Scm Limited,45968,1991.38,11137473,
St Helens BC,People Services,Children's Social Services,Child Protection,Agency Supply Staff,Matrix Scm Limited,45968,37.84,11137473,
St Helens BC,People Services,Children's Social Services,Child Protection,Agency Supply Staff,Matrix Scm Limited,45968,7.9,11137473,
St Helens BC,People Services,Children's Social Services,Child Protection,Agency Supply Staff,Matrix Scm Limited,45968,17.2,11137473,
St Helens BC,People Services,Children's Social Services,Child Protection,Agency Supply Staff,Matrix Scm Limited,45968,1485.32,11137473,
St Helens BC,People Services,Children's Social Services,Child Protection,Agency Supply Staff,Matrix Scm Limited,45968,14.19,11137473,
St Helens BC,People Services,Children's Social Services,Child Protection,Agency Supply Staff,Matrix Scm Limited,45968,1903.67,11137473,
St Helens BC,People Services,Children's Social Services,Child Protection,Agency Supply Staff,Matrix Scm Limited,45968,8.17,11137473,
St Helens BC,People Services,Children's Social Services,Child Protection,Agency Supply Staff,Matrix Scm Limited,45968,1089.22,11137473,
St Helens BC,People Services,Children's Social Services,Child Protection,Agency Supply Staff,Matrix Scm Limited,45968,5.59,11137473,
St Helens BC,People Services,Children's Social Services,Child Protection,Agency Supply Staff,Matrix Scm Limited,45968,1804.86,11137473,
St Helens BC,People Services,Children's Social Services,Child Protection,Agency Supply Staff,Matrix Scm Limited,45968,8.6,11137473,
St Helens BC,People Services,Children's Social Services,Child Protection,Agency Supply Staff,Matrix Scm Limited,45968,1557.99,11137473,
St Helens BC,People Services,Children's Social Services,Child Protection,Agency Supply Staff,Matrix Scm Limited,45968,11.61,11137473,
St Helens BC,People Services,Children's Social Services,Child Protection,Agency Supply Staff,Matrix Scm Limited,45968,1380.88,11137473,
St Helens BC,People Services,Children's Social Services,Child Protection,Agency Supply Staff,Matrix Scm Limited,45968,6.02,11137473,
St Helens BC,People Services,Children's Social Services,Child Protection,Agency Supply Staff,Matrix Scm Limited,45968,1992.82,11137473,
St Helens BC,People Services,Children's Social Services,Child Protection,Agency Supply Staff,Matrix Scm Limited,45968,10.32,11137473,
St Helens BC,People Services,Children's Social Services,Child Protection,Agency Supply Staff,Matrix Scm Limited,45968,1830,11137473,
St Helens BC,People Services,Children's Social Services,Child Protection,Agency Supply Staff,Matrix Scm Limited,45968,75.68,11137473,
St Helens BC,People Services,Children's Social Services,Child Protection,Agency Supply Staff,Matrix Scm Limited,45968,2048.32,11137473,
St Helens BC,People Services,Children's Social Services,Child Protection,Agency Supply Staff,Matrix Scm Limited,45968,1768.6,11137473,
St Helens BC,People Services,Children's Social Services,Child Protection,Agency Supply Staff,Matrix Scm Limited,45968,39.99,11137473,
St Helens BC,People Services,Children's Social Services,Child Protection,Agency Supply Staff,Matrix Scm Limited,45975,1525.14,11137479,
St Helens BC,People Services,Children's Social Services,Child Protection,Agency Supply Staff,Matrix Scm Limited,45975,1831.87,11137480,
St Helens BC,People Services,Children's Social Services,Child Protection,Agency Supply Staff,Matrix Scm Limited,45975,16.77,11137480,
St Helens BC,People Services,Children's Social Services,Child Protection,Agency Supply Staff,Matrix Scm Limited,45975,1703.1,11137480,
St Helens BC,People Services,Children's Social Services,Child Protection,Agency Supply Staff,Matrix Scm Limited,45975,9.89,11137480,
St Helens BC,People Services,Children's Social Services,Child Protection,Agency Supply Staff,Matrix Scm Limited,45975,1830.02,11137480,
St Helens BC,People Services,Children's Social Services,Child Protection,Agency Supply Staff,Matrix Scm Limited,45975,26.23,11137480,
St Helens BC,People Services,Children's Social Services,Child Protection,Agency Supply Staff,Matrix Scm Limited,45975,1804.86,11137480,
St Helens BC,People Services,Children's Social Services,Child Protection,Agency Supply Staff,Matrix Scm Limited,45975,10.75,11137480,
St Helens BC,People Services,Children's Social Services,Child Protection,Agency Supply Staff,Matrix Scm Limited,45975,39.56,11137480,
St Helens BC,People Services,Children's Social Services,Child Protection,Agency Supply Staff,Matrix Scm Limited,45975,1830.02,11137480,
St Helens BC,People Services,Children's Social Services,Child Protection,Agency Supply Staff,Matrix Scm Limited,45975,1830,11137480,
St Helens BC,People Services,Children's Social Services,Child Protection,Agency Supply Staff,Matrix Scm Limited,45975,24.08,11137480,
St Helens BC,People Services,Children's Social Services,Child Protection,Agency Supply Staff,Matrix Scm Limited,45975,1801.16,11137480,
St Helens BC,People Services,Children's Social Services,Child Protection,Agency Supply Staff,Matrix Scm Limited,45975,55.9,11137480,
St Helens BC,People Services,Children's Social Services,Child Protection,Agency Supply Staff,Matrix Scm Limited,45975,2.3,11137480,
St Helens BC,People Services,Children's Social Services,Child Protection,Agency Supply Staff,Matrix Scm Limited,45975,1992.82,11137480,
St Helens BC,People Services,Children's Social Services,Child Protection,Agency Supply Staff,Matrix Scm Limited,45975,7.31,11137480,
St Helens BC,People Services,Children's Social Services,Child Protection,Agency Supply Staff,Matrix Scm Limited,45975,2048.32,11137480,
St Helens BC,People Services,Children's Social Services,Child Protection,Agency Supply Staff,Matrix Scm Limited,45975,6.02,11137480,
St Helens BC,People Services,Children's Social Services,Child Protection,Agency Supply Staff,Matrix Scm Limited,45975,1768.6,11137480,
St Helens BC,People Services,Children's Social Services,Child Protection,Agency Supply Staff,Matrix Scm Limited,45975,25.8,11137480,
St Helens BC,People Services,Children's Social Services,Child Protection,Agency Supply Staff,Matrix Scm Limited,45975,57.62,11137480,
St Helens BC,People Services,Children's Social Services,Child Protection,Agency Supply Staff,Matrix Scm Limited,45975,1599.32,11137480,
St Helens BC,People Services,Children's Social Services,Child Protection,Agency Supply Staff,Matrix Scm Limited,45975,30.1,11137480,
St Helens BC,People Services,Children's Social Services,Child Protection,Agency Supply Staff,Matrix Scm Limited,45975,40,11137480,
St Helens BC,People Services,Children's Social Services,Child Protection,Agency Supply Staff,Matrix Scm Limited,45975,1972.49,11137480,
St Helens BC,People Services,Children's Social Services,Child Protection,Agency Supply Staff,Matrix Scm Limited,45975,32.25,11137480,
St Helens BC,People Services,Children's Social Services,Child Protection,Agency Supply Staff,Matrix Scm Limited,45975,1485.32,11137480,
St Helens BC,People Services,Children's Social Services,Child Protection,Agency Supply Staff,Matrix Scm Limited,45975,18.49,11137480,
St Helens BC,People Services,Children's Social Services,Child Protection,Agency Supply Staff,Matrix Scm Limited,45975,1459.07,11137480,
St Helens BC,People Services,Children's Social Services,Child Protection,Agency Supply Staff,Matrix Scm Limited,45975,52.46,11137480,
St Helens BC,People Services,Children's Social Services,Child Protection,Agency Supply Staff,Matrix Scm Limited,45975,2048.32,11137480,
St Helens BC,People Services,Children's Social Services,Child Protection,Agency Supply Staff,Matrix Scm Limited,45975,1831.87,11137480,
St Helens BC,People Services,Children's Social Services,Child Protection,Agency Supply Staff,Matrix Scm Limited,45975,9.76,11137480,
St Helens BC,People Services,Children's Social Services,Child Protection,Agency Supply Staff,Matrix Scm Limited,45975,79.98,11137480,
St Helens BC,People Services,Children's Social Services,Child Protection,Agency Supply Staff,Matrix Scm Limited,45975,1830.02,11137480,
St Helens BC,People Services,Children's Social Services,Child Protection,Agency Supply Staff,Matrix Scm Limited,45975,30.1,11137480,
St Helens BC,People Services,Children's Social Services,Child Protection,Agency Supply Staff,Matrix Scm Limited,45975,7,11137480,
St Helens BC,People Services,Children's Social Services,Child Protection,Agency Supply Staff,Matrix Scm Limited,45975,370.95,11137480,
St Helens BC,People Services,Children's Social Services,Child Protection,Agency Supply Staff,Matrix Scm Limited,45975,1903.63,11137480,
St Helens BC,People Services,Children's Social Services,Child Protection,Agency Supply Staff,Matrix Scm Limited,45975,1933.96,11137480,
St Helens BC,People Services,Children's Social Services,Child Protection,Agency Supply Staff,Matrix Scm Limited,45975,741.9,11137480,
St Helens BC,People Services,Children's Social Services,Child Protection,Agency Supply Staff,Matrix Scm Limited,45975,1830.02,11137480,
St Helens BC,People Services,Children's Social Services,Child Protection,Agency Supply Staff,Matrix Scm Limited,45975,52.03,11137480,
St Helens BC,People Services,Children's Social Services,Child Protection,Agency Supply Staff,Matrix Scm Limited,45975,1925.08,11137480,
St Helens BC,People Services,Children's Social Services,Child Protection,Agency Supply Staff,Matrix Scm Limited,45975,35.26,11137480,
St Helens BC,People Services,Children's Social Services,Child Protection,Agency Supply Staff,Matrix Scm Limited,45975,7,11137480,
St Helens BC,People Services,Children's Social Services,Child Protection,Agency Supply Staff,Matrix Scm Limited,45975,370.95,11137480,
St Helens BC,People Services,Children's Social Services,Child Protection,Agency Supply Staff,Matrix Scm Limited,45975,425.27,11137480,
St Helens BC,People Services,Children's Social Services,Child Protection,Agency Supply Staff,Matrix Scm Limited,45975,36.12,11137480,
St Helens BC,People Services,Children's Social Services,Child Protection,Agency Supply Staff,Matrix Scm Limited,45975,5.3,11137480,
St Helens BC,People Services,Children's Social Services,Child Protection,Agency Supply Staff,Matrix Scm Limited,45975,1831.89,11137480,
St Helens BC,People Services,Children's Social Services,Child Protection,Agency Supply Staff,Matrix Scm Limited,45975,35.69,11137480,
St Helens BC,People Services,Children's Social Services,Child Protection,Agency Supply Staff,Matrix Scm Limited,45975,2085.32,11137480,
St Helens BC,People Services,Children's Social Services,Child Protection,Agency Supply Staff,Matrix Scm Limited,45975,1830.02,11137480,
St Helens BC,People Services,Children's Social Services,Child Protection,Agency Supply Staff,Matrix Scm Limited,45975,2.15,11137480,
St Helens BC,People Services,Children's Social Services,Child Protection,Agency Supply Staff,Matrix Scm Limited,45975,1459.07,11137480,
St Helens BC,People Services,Children's Social Services,Child Protection,Agency Supply Staff,Matrix Scm Limited,45975,4.3,11137480,
St Helens BC,People Services,Children's Social Services,Child Protection,Agency Supply Staff,Matrix Scm Limited,45975,370.95,11137480,
St Helens BC,People Services,Children's Social Services,Child Protection,Agency Supply Staff,Matrix Scm Limited,45982,1831.89,11138671,
St Helens BC,People Services,Children's Social Services,Child Protection,Agency Supply Staff,Matrix Scm Limited,45982,187.22,11138671,
St Helens BC,People Services,Children's Social Services,Child Protection,Agency Supply Staff,Matrix Scm Limited,45982,1804.86,11138671,
St Helens BC,People Services,Children's Social Services,Child Protection,Agency Supply Staff,Matrix Scm Limited,45982,19.35,11138671,
St Helens BC,People Services,Children's Social Services,Child Protection,Agency Supply Staff,Matrix Scm Limited,45982,1831.87,11138671,
St Helens BC,People Services,Children's Social Services,Child Protection,Agency Supply Staff,Matrix Scm Limited,45982,18.06,11138671,
St Helens BC,People Services,Children's Social Services,Child Protection,Agency Supply Staff,Matrix Scm Limited,45982,1703.1,11138671,
St Helens BC,People Services,Children's Social Services,Child Protection,Agency Supply Staff,Matrix Scm Limited,45982,31.82,11138671,
St Helens BC,People Services,Children's Social Services,Child Protection,Agency Supply Staff,Matrix Scm Limited,45982,7.2,11138671,
St Helens BC,People Services,Children's Social Services,Child Protection,Agency Supply Staff,Matrix Scm Limited,45982,1831.87,11138671,
St Helens BC,People Services,Children's Social Services,Child Protection,Agency Supply Staff,Matrix Scm Limited,45982,3.2,11138671,
St Helens BC,People Services,Children's Social Services,Child Protection,Agency Supply Staff,Matrix Scm Limited,45982,6.77,11138671,
St Helens BC,People Services,Children's Social Services,Child Protection,Agency Supply Staff,Matrix Scm Limited,45982,59.77,11138671,
St Helens BC,People Services,Children's Social Services,Child Protection,Agency Supply Staff,Matrix Scm Limited,45982,1830.02,11138671,
St Helens BC,People Services,Children's Social Services,Child Protection,Agency Supply Staff,Matrix Scm Limited,45982,12.9,11138671,
St Helens BC,People Services,Children's Social Services,Child Protection,Agency Supply Staff,Matrix Scm Limited,45982,741.9,11138671,
St Helens BC,People Services,Children's Social Services,Child Protection,Agency Supply Staff,Matrix Scm Limited,45982,38.7,11138671,
St Helens BC,People Services,Children's Social Services,Child Protection,Agency Supply Staff,Matrix Scm Limited,45982,1831.89,11138671,
St Helens BC,People Services,Children's Social Services,Child Protection,Agency Supply Staff,Matrix Scm Limited,45982,19.35,11138671,
St Helens BC,People Services,Children's Social Services,Child Protection,Agency Supply Staff,Matrix Scm Limited,45982,1801.16,11138671,
St Helens BC,People Services,Children's Social Services,Child Protection,Agency Supply Staff,Matrix Scm Limited,45982,27.95,11138671,
St Helens BC,People Services,Children's Social Services,Child Protection,Agency Supply Staff,Matrix Scm Limited,45982,23,11138671,
St Helens BC,People Services,Children's Social Services,Child Protection,Agency Supply Staff,Matrix Scm Limited,45982,702.16,11138671,
St Helens BC,People Services,Children's Social Services,Child Protection,Agency Supply Staff,Matrix Scm Limited,45982,10.32,11138671,
St Helens BC,People Services,Children's Social Services,Child Protection,Agency Supply Staff,Matrix Scm Limited,45982,2036.24,11138671,
St Helens BC,People Services,Children's Social Services,Child Protection,Agency Supply Staff,Matrix Scm Limited,45982,1934.01,11138671,
St Helens BC,People Services,Children's Social Services,Child Protection,Agency Supply Staff,Matrix Scm Limited,45982,8.17,11138671,
St Helens BC,People Services,Children's Social Services,Child Protection,Agency Supply Staff,Matrix Scm Limited,45982,1830.02,11138671,
St Helens BC,People Services,Children's Social Services,Child Protection,Agency Supply Staff,Matrix Scm Limited,45982,38.7,11138671,
St Helens BC,People Services,Children's Social Services,Child Protection,Agency Supply Staff,Matrix Scm Limited,45982,16.2,11138671,
St Helens BC,People Services,Children's Social Services,Child Protection,Agency Supply Staff,Matrix Scm Limited,45982,1925.08,11138671,
St Helens BC,People Services,Children's Social Services,Child Protection,Agency Supply Staff,Matrix Scm Limited,45982,151.36,11138671,
St Helens BC,People Services,Children's Social Services,Child Protection,Agency Supply Staff,Matrix Scm Limited,45982,1933.96,11138671,
St Helens BC,People Services,Children's Social Services,Child Protection,Agency Supply Staff,Matrix Scm Limited,45982,2081.62,11138671,
St Helens BC,People Services,Children's Social Services,Child Protection,Agency Supply Staff,Matrix Scm Limited,45982,1801.16,11138671,
St Helens BC,People Services,Children's Social Services,Child Protection,Agency Supply Staff,Matrix Scm Limited,45982,23.65,11138671,
St Helens BC,People Services,Children's Social Services,Child Protection,Agency Supply Staff,Matrix Scm Limited,45982,2.4,11138671,
St Helens BC,People Services,Children's Social Services,Child Protection,Agency Supply Staff,Matrix Scm Limited,45982,1768.6,11138671,
St Helens BC,People Services,Children's Social Services,Child Protection,Agency Supply Staff,Matrix Scm Limited,45982,101.48,11138671,
St Helens BC,People Services,Children's Social Services,Child Protection,Agency Supply Staff,Matrix Scm Limited,45982,14.27,11138671,
St Helens BC,People Services,Children's Social Services,Child Protection,Agency Supply Staff,Matrix Scm Limited,45982,1830,11138671,
St Helens BC,People Services,Children's Social Services,Child Protection,Agency Supply Staff,Matrix Scm Limited,45982,1992.82,11138671,
