Body Name,Body Ref,Service Area Categorisation,Expense Type,Payment Date,Transaction Ref,Total Amount,Capital/Revenue,Supplier ID,Supplier Name
Shropshire,00GG,Place - Shire Catering,Supplies & Services - Catering,04/01/2024,11558176,"1,085.64",Revenue,1001530,Bidfood
Shropshire,00GG,Place - Shire Catering,Supplies & Services - Catering,04/01/2024,11558185,487.12,Revenue,1001530,Bidfood
Shropshire,00GG,Place - Shire Catering,Supplies & Services - Catering,04/01/2024,11558186,688.83,Revenue,1001530,Bidfood
Shropshire,00GG,Place - Shire Catering,Supplies & Services - Catering,04/01/2024,11558191,509.47,Revenue,1001530,Bidfood
Shropshire,00GG,Place - Shire Catering,Supplies & Services - Catering,04/01/2024,11558192,631.75,Revenue,1001530,Bidfood
Shropshire,00GG,Place - Shire Catering,Supplies & Services - Catering,04/01/2024,11558196,581.64,Revenue,1001530,Bidfood
Shropshire,00GG,Place - Shire Catering,Supplies & Services - Catering,04/01/2024,11558198,888.19,Revenue,1001530,Bidfood
Shropshire,00GG,Place - Shire Catering,Supplies & Services - Catering,04/01/2024,11558199,"1,553.76",Revenue,1001530,Bidfood
Shropshire,00GG,Place - Shire Catering,Supplies & Services - Catering,04/01/2024,11558200,612.83,Revenue,1001530,Bidfood
Shropshire,00GG,Place - Shire Catering,Supplies & Services - Catering,04/01/2024,11558204,839.52,Revenue,1001530,Bidfood
Shropshire,00GG,Place - Shire Catering,Supplies & Services - Catering,04/01/2024,11558205,715.78,Revenue,1001530,Bidfood
Shropshire,00GG,Place - Shire Catering,Supplies & Services - Catering,04/01/2024,11558207,597.95,Revenue,1001530,Bidfood
Shropshire,00GG,Place - Shire Catering,Supplies & Services - Catering,04/01/2024,11558211,578.51,Revenue,1001530,Bidfood
Shropshire,00GG,Place - Shire Catering,Supplies & Services - Catering,04/01/2024,11558214,690.08,Revenue,1001530,Bidfood
Shropshire,00GG,Place - Shire Catering,Supplies & Services - Catering,04/01/2024,11558217,655.74,Revenue,1001530,Bidfood
Shropshire,00GG,Place - Shire Catering,Supplies & Services - Catering,04/01/2024,11558222,643.73,Revenue,1001530,Bidfood
Shropshire,00GG,Place - Shire Catering,Supplies & Services - Catering,04/01/2024,11558227,"1,273.07",Revenue,1001530,Bidfood
Shropshire,00GG,Place - Shire Catering,Supplies & Services - Catering,04/01/2024,11558229,"1,353.40",Revenue,1001530,Bidfood
Shropshire,00GG,Place - Shire Catering,Supplies & Services - Catering,04/01/2024,11558233,868.96,Revenue,1001530,Bidfood
Shropshire,00GG,Place - Shire Catering,Supplies & Services - Catering,04/01/2024,11558239,"1,373.03",Revenue,1001530,Bidfood
Shropshire,00GG,Place - Shire Catering,Supplies & Services - Catering,04/01/2024,11558242,626.66,Revenue,1001530,Bidfood
Shropshire,00GG,Place - Shire Catering,Supplies & Services - Catering,04/01/2024,11558247,734.21,Revenue,1001530,Bidfood
Shropshire,00GG,Place - Shire Catering,Supplies & Services - Catering,04/01/2024,11558250,"1,954.16",Revenue,1001530,Bidfood
Shropshire,00GG,Place - Shire Catering,Supplies & Services - Catering,04/01/2024,11558258,980.01,Revenue,1001530,Bidfood
Shropshire,00GG,Place - Shire Catering,Supplies & Services - Catering,04/01/2024,11558261,539.15,Revenue,1001530,Bidfood
Shropshire,00GG,Place - Shire Catering,Supplies & Services - Catering,04/01/2024,11558263,518.70,Revenue,1001530,Bidfood
Shropshire,00GG,Place - Shire Catering,Supplies & Services - Catering,04/01/2024,11558264,515.47,Revenue,1001530,Bidfood
Shropshire,00GG,Place - Shire Catering,Supplies & Services - Catering,04/01/2024,11558265,"1,336.69",Revenue,1001530,Bidfood
Shropshire,00GG,Place - Shire Catering,Supplies & Services - Catering,04/01/2024,11558268,926.35,Revenue,1001530,Bidfood
Shropshire,00GG,Place - Shire Catering,Supplies & Services - Catering,04/01/2024,11558273,737.71,Revenue,1001530,Bidfood
Shropshire,00GG,Place - Shire Catering,Supplies & Services - Catering,04/01/2024,11558280,650.71,Revenue,1001530,Bidfood
Shropshire,00GG,Place - Shire Catering,Supplies & Services - Catering,04/01/2024,11558281,918.60,Revenue,1001530,Bidfood
Shropshire,00GG,Place - Shire Catering,Supplies & Services - Catering,04/01/2024,11558285,600.53,Revenue,1001530,Bidfood
Shropshire,00GG,Place - Shire Catering,Supplies & Services - Catering,04/01/2024,11558288,"1,042.74",Revenue,1001530,Bidfood
Shropshire,00GG,Place - Shire Catering,Supplies & Services - Catering,04/01/2024,11558289,821.46,Revenue,1001530,Bidfood
Shropshire,00GG,Place - Shire Catering,Supplies & Services - Catering,04/01/2024,11558291,774.35,Revenue,1001530,Bidfood
Shropshire,00GG,Place - Shire Catering,Supplies & Services - Catering,04/01/2024,11558295,514.25,Revenue,1001530,Bidfood
Shropshire,00GG,Place - Shire Catering,Supplies & Services - Catering,04/01/2024,11558297,987.11,Revenue,1001530,Bidfood
Shropshire,00GG,Place - Shire Catering,Supplies & Services - Catering,04/01/2024,11558305,684.72,Revenue,1001530,Bidfood
Shropshire,00GG,Place - Shire Catering,Supplies & Services - Catering,04/01/2024,11558307,633.47,Revenue,1001530,Bidfood
Shropshire,00GG,Place - Shire Catering,Supplies & Services - Catering,04/01/2024,11558310,570.70,Revenue,1001530,Bidfood
Shropshire,00GG,Place - Shire Catering,Supplies & Services - Catering,04/01/2024,11558312,617.63,Revenue,1001530,Bidfood
Shropshire,00GG,Place - Shire Catering,Supplies & Services - Catering,04/01/2024,11558313,583.67,Revenue,1001530,Bidfood
Shropshire,00GG,Place - Shire Catering,Supplies & Services - Catering,04/01/2024,11558316,508.31,Revenue,1001530,Bidfood
Shropshire,00GG,Place - Shire Catering,Supplies & Services - Catering,04/01/2024,11558319,554.32,Revenue,1001530,Bidfood
Shropshire,00GG,Place - Shire Catering,Supplies & Services - Catering,04/01/2024,11558321,702.97,Revenue,1001530,Bidfood
Shropshire,00GG,Place - Shire Catering,Supplies & Services - Catering,04/01/2024,11558322,801.41,Revenue,1001530,Bidfood
Shropshire,00GG,Place - Shire Catering,Supplies & Services - Catering,04/01/2024,11558324,"1,100.16",Revenue,1001530,Bidfood
Shropshire,00GG,Resources - Automation & Technology,Supplies & Services - Communications and Computing,04/01/2024,3548481,"1,085.52",Revenue,1001651,Ccs Media
Shropshire,00GG,Place - Environment and Transport (Parking),Supplies & Services - Equipment Furniture and Materials,04/01/2024,3549496,892.00,Revenue,1001797,Flowbird Smart City UK Ltd
Shropshire,00GG,Place - Corporate Landlord - Traveller Sites,Premises-Related Expenditure - Repairs alterations and maintenance of buildings,04/01/2024,11555952,950.00,Revenue,1001831,K J Glazing Services Ltd
Shropshire,00GG,Resources - Elections,Supplies & Services - Printing Stationery and General Office Expenses,04/01/2024,3551223,"1,336.64",Revenue,1002635,Impact Mail & Print (Uk) Ltd
Shropshire,00GG,People - Internal Providers - Nursing Services,Employees - Direct Employee Expenses,04/01/2024,3555107,"1,739.50",Revenue,1004226,Nurse Plus And Carer Plus (Uk) Ltd
Shropshire,00GG,Place - Environment and Transport (Public Transport),Supplies & Services - Services,04/01/2024,3550280,"2,616.25",Revenue,1004565,Data Management Consultancy
Shropshire,00GG,Place - Independent Living,Third Party Payments - Private Contractors,04/01/2024,3548196,"8,750.00",Revenue,1004774,Bromford Housing Association
Shropshire,00GG,People - Social Care Hospital Interface Purchasing,Third Party Payments - Private Contractors,04/01/2024,11555712,"1,141.84",Revenue,1005547,Cm Bespoke Care
Shropshire,00GG,People - Social Care Hospital Interface Purchasing,Third Party Payments - Private Contractors,04/01/2024,11557492,"2,935.80",Revenue,1005547,Cm Bespoke Care
Shropshire,00GG,People - Special Educational Needs & Disability,Supplies & Services - Services,04/01/2024,3548273,"1,194.00",Revenue,1005688,Permanent Futures Ltd
Shropshire,00GG,People - Special Educational Needs & Disability,Supplies & Services - Services,04/01/2024,3548276,"1,647.05",Revenue,1005688,Permanent Futures Ltd
Shropshire,00GG,People - Special Educational Needs & Disability,Supplies & Services - Services,04/01/2024,3548283,"1,990.00",Revenue,1005688,Permanent Futures Ltd
Shropshire,00GG,People - Special Educational Needs & Disability,Supplies & Services - Services,04/01/2024,3548285,"1,410.00",Revenue,1005688,Permanent Futures Ltd
Shropshire,00GG,People - Special Educational Needs & Disability,Supplies & Services - Services,04/01/2024,3548292,"1,647.05",Revenue,1005688,Permanent Futures Ltd
Shropshire,00GG,People - Special Educational Needs & Disability,Supplies & Services - Services,04/01/2024,3548299,"2,820.00",Revenue,1005688,Permanent Futures Ltd
Shropshire,00GG,People - Special Educational Needs & Disability,Supplies & Services - Services,04/01/2024,3548303,"2,350.00",Revenue,1005688,Permanent Futures Ltd
Shropshire,00GG,People - Education Psychology Service,Supplies & Services - Services,04/01/2024,3548305,"3,412.00",Revenue,1005688,Permanent Futures Ltd
Shropshire,00GG,People - Education Psychology Service,Supplies & Services - Services,04/01/2024,3548311,"1,412.00",Revenue,1005688,Permanent Futures Ltd
Shropshire,00GG,People - Children’s Case Management,Employees - Direct Employee Expenses,04/01/2024,3549334,"3,080.62",Revenue,1005988,NonStop Consulting Ltd
Shropshire,00GG,People - Looked After Children (LAC) Service,Employees - Direct Employee Expenses,04/01/2024,3549873,"3,080.62",Revenue,1005988,NonStop Consulting Ltd
Shropshire,00GG,People - Looked After Children (LAC) Service,Employees - Direct Employee Expenses,04/01/2024,3549879,"2,328.60",Revenue,1005988,NonStop Consulting Ltd
Shropshire,00GG,People - Looked After Children (LAC) Service,Employees - Direct Employee Expenses,04/01/2024,3550023,"3,154.62",Revenue,1005988,NonStop Consulting Ltd
Shropshire,00GG,Capital - Economic Growth Capital,Non Revenue - Non Revenue,04/01/2024,3540361,"3,846.86",Capital,1006306,Wsp Uk Ltd
Shropshire,00GG,Place - Corporate Landlord - Mardol House & Tannery,Premises-Related Expenditure - Repairs alterations and maintenance of buildings,04/01/2024,11558382,555.12,Revenue,1008604,Pp Electrical Services (Shropshire) Ltd
Shropshire,00GG,Place - Housing Options,Premises-Related Expenditure - Repairs alterations and maintenance of buildings,04/01/2024,11558383,560.04,Revenue,1008604,Pp Electrical Services (Shropshire) Ltd
Shropshire,00GG,People - Placements: Residential Placements,Premises-Related Expenditure - Repairs alterations and maintenance of buildings,04/01/2024,11558385,618.08,Revenue,1008604,Pp Electrical Services (Shropshire) Ltd
Shropshire,00GG,Place - Property Services Group,Premises-Related Expenditure - Repairs alterations and maintenance of buildings,04/01/2024,11558386,560.00,Revenue,1008604,Pp Electrical Services (Shropshire) Ltd
Shropshire,00GG,People - Social Care Hospital Interface Purchasing,Third Party Payments - Private Contractors,04/01/2024,11557063,"2,283.40",Revenue,1009846,Kensington Community Care (I.C.S)
Shropshire,00GG,People - Social Care Hospital Interface Purchasing,Third Party Payments - Private Contractors,04/01/2024,11557064,"1,261.75",Revenue,1009846,Kensington Community Care (I.C.S)
Shropshire,00GG,Capital - Corporate Landlord Capital,Non Revenue - Non Revenue,04/01/2024,3549654,"1,159.00",Capital,1011063,Jeremy Benn Associates Ltd
Shropshire,00GG,People - Social Care Hospital Interface Purchasing,Third Party Payments - Private Contractors,04/01/2024,11554410,"1,631.00",Revenue,1011337,Willow Care North Shropshire Ltd
Shropshire,00GG,People - Social Care Hospital Interface Purchasing,Third Party Payments - Private Contractors,04/01/2024,11554411,535.90,Revenue,1011337,Willow Care North Shropshire Ltd
Shropshire,00GG,People - Social Care Hospital Interface Purchasing,Third Party Payments - Private Contractors,04/01/2024,11554412,757.25,Revenue,1011337,Willow Care North Shropshire Ltd
Shropshire,00GG,People - Social Care Hospital Interface Purchasing,Third Party Payments - Private Contractors,04/01/2024,11554413,599.98,Revenue,1011337,Willow Care North Shropshire Ltd
Shropshire,00GG,People - Social Care Hospital Interface Purchasing,Third Party Payments - Private Contractors,04/01/2024,11554414,"1,246.55",Revenue,1011337,Willow Care North Shropshire Ltd
Shropshire,00GG,People - Social Care Hospital Interface Purchasing,Third Party Payments - Private Contractors,04/01/2024,11554415,524.25,Revenue,1011337,Willow Care North Shropshire Ltd
Shropshire,00GG,People - Social Care Hospital Interface Purchasing,Third Party Payments - Private Contractors,04/01/2024,11554417,"1,444.60",Revenue,1011337,Willow Care North Shropshire Ltd
Shropshire,00GG,People - Social Care Hospital Interface Purchasing,Third Party Payments - Private Contractors,04/01/2024,11554419,585.41,Revenue,1011337,Willow Care North Shropshire Ltd
Shropshire,00GG,People - Social Care Hospital Interface Purchasing,Third Party Payments - Private Contractors,04/01/2024,11554420,629.10,Revenue,1011337,Willow Care North Shropshire Ltd
Shropshire,00GG,People - Social Care Hospital Interface Purchasing,Third Party Payments - Private Contractors,04/01/2024,11555924,"1,887.30",Revenue,1011337,Willow Care North Shropshire Ltd
Shropshire,00GG,People - Social Care Hospital Interface Purchasing,Third Party Payments - Private Contractors,04/01/2024,11555925,553.38,Revenue,1011337,Willow Care North Shropshire Ltd
Shropshire,00GG,Resources - Automation & Technology,Supplies & Services - Communications and Computing,04/01/2024,3548688,"2,010.00",Revenue,1014774,Royal Mail Group Ltd
Shropshire,00GG,People - Looked After Children (LAC) Service,Premises-Related Expenditure - Rents,05/01/2024,3555194,532.60,Revenue,1000078,Bishop Mascall Centre Foundation
Shropshire,00GG,People - Home to School Transport,Transport-Related Expenditure - Contract Hire and Operating Leases,05/01/2024,3554958,"2,952.00",Revenue,1000198,Longmynd Travel Ltd
Shropshire,00GG,People - Home to School Transport,Transport-Related Expenditure - Contract Hire and Operating Leases,05/01/2024,3554959,"1,240.00",Revenue,1000198,Longmynd Travel Ltd
Shropshire,00GG,People - Home to School Transport,Transport-Related Expenditure - Contract Hire and Operating Leases,05/01/2024,3554961,"3,136.00",Revenue,1000198,Longmynd Travel Ltd
Shropshire,00GG,People - Home to School Transport,Transport-Related Expenditure - Contract Hire and Operating Leases,05/01/2024,3554964,"2,991.20",Revenue,1000198,Longmynd Travel Ltd
Shropshire,00GG,People - Home to School Transport,Transport-Related Expenditure - Contract Hire and Operating Leases,05/01/2024,3554965,"3,184.00",Revenue,1000198,Longmynd Travel Ltd
Shropshire,00GG,Place - Environment and Transport (Public Transport),Third Party Payments - Transport Operators,05/01/2024,3555279,"1,242.03",Revenue,1000204,Lakeside Coaches Ltd
Shropshire,00GG,Place - Highways (Streetworks),Supplies & Services - Services,05/01/2024,3550055,638.75,Revenue,1000228,Midland News Association Ltd
Shropshire,00GG,Place - Highways (Streetworks),Supplies & Services - Services,05/01/2024,3550076,"1,567.84",Revenue,1000228,Midland News Association Ltd
Shropshire,00GG,Place - Environment and Transport (Public Transport),Third Party Payments - Transport Operators,05/01/2024,3554452,"5,548.00",Revenue,1000378,Tanat Valley Coaches
Shropshire,00GG,Place - Highways (Operations),Supplies & Services - Services,05/01/2024,3550533,"2,701.00",Revenue,1000428,Compass Minerals Uk Limited
Shropshire,00GG,People - Social Care Community Purchasing,Third Party Payments - Private Contractors,05/01/2024,11555926,597.00,Revenue,1000701,The Strettons Mayfair Trust
Shropshire,00GG,People - Social Care Community Purchasing,Third Party Payments - Private Contractors,05/01/2024,11558120,"7,432.16",Revenue,1000701,The Strettons Mayfair Trust
Shropshire,00GG,Place - Corporate Landlord - Mardol House & Tannery,Premises-Related Expenditure - Repairs alterations and maintenance of buildings,05/01/2024,11557086,"1,015.00",Revenue,1000854,Thomas Consulting Ltd
Shropshire,00GG,People - Shropshire Music Service,Supplies & Services - Equipment Furniture and Materials,05/01/2024,3553623,600.00,Revenue,1000878,Sally Tonge Limited
Shropshire,00GG,People - Internal Providers - Nursing Services,Supplies & Services - Catering,05/01/2024,3551642,528.46,Revenue,1000885,Bikold Ltd
Shropshire,00GG,People - Home to School Transport,Transport-Related Expenditure - Contract Hire and Operating Leases,05/01/2024,3555415,"4,879.01",Revenue,1000931,Wrights Private Hire
Shropshire,00GG,People - Home to School Transport,Transport-Related Expenditure - Contract Hire and Operating Leases,05/01/2024,3555444,"3,893.48",Revenue,1000931,Wrights Private Hire
Shropshire,00GG,Place - Corporate Landlord - Museums & Culture,Premises-Related Expenditure - Cleaning and domestic supplies,05/01/2024,3554086,550.00,Revenue,1001137,Windows Need Cleaning
Shropshire,00GG,Place - Leisure,Premises-Related Expenditure - Repairs alterations and maintenance of buildings,05/01/2024,3550075,"2,382.67",Revenue,1001148,South Shropshire Leisure Ltd
Shropshire,00GG,Place - Leisure,Premises-Related Expenditure - Repairs alterations and maintenance of buildings,05/01/2024,3550080,"1,718.25",Revenue,1001148,South Shropshire Leisure Ltd
Shropshire,00GG,Place - Highways (Operations),Third Party Payments - Private Contractors,05/01/2024,3552287,700.00,Revenue,1001298,A D Hazan
Shropshire,00GG,Place - Business and Consumer Protection,Supplies & Services - Clothes Uniforms and Laundry,05/01/2024,3547398,"1,139.40",Revenue,1001458,Keltic
Shropshire,00GG,Capital - Highways Capital,Non Revenue - Non Revenue,05/01/2024,3551545,"4,154.78",Capital,1001503,Nr Shared Services Control Account
Shropshire,00GG,Capital - Secondary School Capital,Non Revenue - Non Revenue,05/01/2024,3550252,"8,824.00",Capital,1001514,Marmax Products Ltd
Shropshire,00GG,People - Care Management - Social Work Teams,Supplies & Services - Grants and Subscriptions,05/01/2024,3549292,"2,000.00",Revenue,1001803,Royal Voluntary Service
Shropshire,00GG,Resources - Automation & Technology,Supplies & Services - Communications and Computing,05/01/2024,3548735,"19,626.72",Revenue,1001863,boxxe
Shropshire,00GG,Resources - Automation & Technology,Supplies & Services - Communications and Computing,05/01/2024,3548744,"14,503.98",Revenue,1001863,boxxe
Shropshire,00GG,Health and Wellbeing - Substance Misuse (Ringfenced),Third Party Payments - Health Authorities,05/01/2024,3550525,561.81,Revenue,1001875,Orion Medical Supplies Ltd
Shropshire,00GG,Resources - Automation & Technology,Supplies & Services - Printing Stationery and General Office Expenses,05/01/2024,3552422,"2,110.75",Revenue,1002095,Ricoh Uk Ltd
Shropshire,00GG,Resources - Automation & Technology,Supplies & Services - Printing Stationery and General Office Expenses,05/01/2024,3552446,"1,625.32",Revenue,1002095,Ricoh Uk Ltd
Shropshire,00GG,Resources - Automation & Technology,Supplies & Services - Printing Stationery and General Office Expenses,05/01/2024,3552462,"2,211.68",Revenue,1002095,Ricoh Uk Ltd
Shropshire,00GG,Resources - Automation & Technology,Supplies & Services - Printing Stationery and General Office Expenses,05/01/2024,3552463,"1,781.37",Revenue,1002095,Ricoh Uk Ltd
Shropshire,00GG,Resources - Automation & Technology,Supplies & Services - Printing Stationery and General Office Expenses,05/01/2024,3552470,471.79,Revenue,1002095,Ricoh Uk Ltd
Shropshire,00GG,People - Social Care Community Purchasing,Third Party Payments - Private Contractors,05/01/2024,11558887,"4,095.63",Revenue,1002214,Condover College Ltd
Shropshire,00GG,People - Social Care Community Purchasing,Third Party Payments - Private Contractors,05/01/2024,11558888,"2,331.35",Revenue,1002214,Condover College Ltd
Shropshire,00GG,People - Social Care Community Purchasing,Third Party Payments - Private Contractors,05/01/2024,11558889,"2,152.00",Revenue,1002214,Condover College Ltd
Shropshire,00GG,People - Social Care Community Purchasing,Third Party Payments - Private Contractors,05/01/2024,11558890,950.80,Revenue,1002214,Condover College Ltd
Shropshire,00GG,People - Social Care Community Purchasing,Third Party Payments - Private Contractors,05/01/2024,11558891,"1,490.72",Revenue,1002214,Condover College Ltd
Shropshire,00GG,People - Social Care Community Purchasing,Third Party Payments - Private Contractors,05/01/2024,11558892,"1,080.00",Revenue,1002214,Condover College Ltd
Shropshire,00GG,People - Social Care Community Purchasing,Third Party Payments - Private Contractors,05/01/2024,11558893,"2,498.24",Revenue,1002214,Condover College Ltd
Shropshire,00GG,People - Social Care Community Purchasing,Third Party Payments - Private Contractors,05/01/2024,11558895,"1,945.76",Revenue,1002214,Condover College Ltd
Shropshire,00GG,People - Social Care Community Purchasing,Third Party Payments - Private Contractors,05/01/2024,11558896,"3,150.08",Revenue,1002214,Condover College Ltd
Shropshire,00GG,People - Social Care Community Purchasing,Third Party Payments - Private Contractors,05/01/2024,11558897,575.20,Revenue,1002214,Condover College Ltd
Shropshire,00GG,People - Social Care Community Purchasing,Third Party Payments - Private Contractors,05/01/2024,11558898,"2,328.32",Revenue,1002214,Condover College Ltd
Shropshire,00GG,People - Social Care Community Purchasing,Third Party Payments - Private Contractors,05/01/2024,11558899,"3,194.60",Revenue,1002214,Condover College Ltd
Shropshire,00GG,People - Social Care Community Purchasing,Third Party Payments - Private Contractors,05/01/2024,11558900,"1,949.07",Revenue,1002214,Condover College Ltd
Shropshire,00GG,People - Social Care Community Purchasing,Third Party Payments - Private Contractors,05/01/2024,11558901,"1,480.08",Revenue,1002214,Condover College Ltd
Shropshire,00GG,People - Social Care Community Purchasing,Third Party Payments - Private Contractors,05/01/2024,11558902,"2,878.40",Revenue,1002214,Condover College Ltd
Shropshire,00GG,People - Social Care Community Purchasing,Third Party Payments - Private Contractors,05/01/2024,11558903,"3,059.76",Revenue,1002214,Condover College Ltd
Shropshire,00GG,People - Social Care Community Purchasing,Third Party Payments - Private Contractors,05/01/2024,11558904,970.92,Revenue,1002214,Condover College Ltd
Shropshire,00GG,People - Social Care Community Purchasing,Third Party Payments - Private Contractors,05/01/2024,11558905,"2,568.00",Revenue,1002214,Condover College Ltd
Shropshire,00GG,Place - Shire Catering,Supplies & Services - Clothes Uniforms and Laundry,05/01/2024,3549655,922.24,Revenue,1002274,Image@Work
Shropshire,00GG,People - Special Educational Needs & Disability,Third Party Payments - Other Establishments,05/01/2024,3554109,"1,213.57",Revenue,1002319,City Of Wolverhampton College
Shropshire,00GG,Resources - Policy & Governance,Supplies & Services - Services,05/01/2024,3555314,"1,572.76",Revenue,1002552,Tameside Mbc
Shropshire,00GG,Place - Theatre Services,Supplies & Services - Catering,05/01/2024,3554458,"2,564.15",Revenue,1002559,Matthew Clark Wholesale Ltd
Shropshire,00GG,Place - Leisure,Supplies & Services - Equipment Furniture and Materials,05/01/2024,3555265,"1,047.06",Revenue,1002582,The Swimming Teachers Association
Shropshire,00GG,Place - Theatre Services,Third Party Payments - Private Contractors,05/01/2024,3552475,720.68,Revenue,1002669,Studiocanal Limited
Shropshire,00GG,Place - Theatre Services,Third Party Payments - Private Contractors,05/01/2024,3552489,"2,216.58",Revenue,1002669,Studiocanal Limited
Shropshire,00GG,People - Projects,Supplies & Services - Grants and Subscriptions,05/01/2024,3548668,"75,000.00",Revenue,1002677,Solihull Metropolitan Borough Council
Shropshire,00GG,Place - Corporate Landlord - Car Parks,Premises-Related Expenditure - Rents,05/01/2024,3555389,"1,748.75",Revenue,1002800,Whitchurch And District Club
Shropshire,00GG,Corporate Budgets - Corporate & Democratic Core,Supplies & Services - Services,05/01/2024,3548906,"57,000.00",Revenue,1002870,Grant Thornton Uk Llp
Shropshire,00GG,Health and Wellbeing - Sexual Health,Third Party Payments - Health Authorities,05/01/2024,3555213,"74,417.87",Revenue,1003078,Midlands Partnership Nhs Foundation Trust
Shropshire,00GG,Resources - Pension Administration Services,Supplies & Services - Services,05/01/2024,3553264,995.00,Revenue,1003464,Eversheds Sutherland (International) Llp
Shropshire,00GG,Resources - Pension Administration Services,Supplies & Services - Services,05/01/2024,3553292,995.00,Revenue,1003464,Eversheds Sutherland (International) Llp
Shropshire,00GG,Health and Wellbeing - Public Health Children & Young People,Third Party Payments - Health Authorities,05/01/2024,3549282,"705,799.50",Revenue,1003483,Shropshire Community Health Nhs Trust
Shropshire,00GG,People - Non-Delegated Primary DSG,Premises-Related Expenditure - Repairs alterations and maintenance of buildings,05/01/2024,11557108,437.00,Revenue,1003602,HSL Compliance Limited
Shropshire,00GG,Place - Corporate Landlord - Mardol House & Tannery,Premises-Related Expenditure - Energy Costs,05/01/2024,3555296,"14,469.56",Revenue,1003705,West Mercia Energy
Shropshire,00GG,People - Social Care Community Purchasing,Third Party Payments - Private Contractors,05/01/2024,11558909,"4,020.68",Revenue,1003898,Connexus Homes Limited
Shropshire,00GG,Health and Wellbeing - Public Health General Management,Third Party Payments - Private Contractors,05/01/2024,3551092,"4,800.00",Revenue,1003925,Energize Shropshire  Telford & Wrekin
