Body Name,Body Ref,Service Area Categorisation,Expense Type,Payment Date,Transaction Ref,Total Amount,Capital/Revenue,Supplier ID,Supplier Name
Shropshire,00GG,Place - Shire Catering,Supplies & Services - Catering,05/04/2023,11511861,983.42,Revenue,1001530,Bidfood
Shropshire,00GG,Place - Shire Catering,Supplies & Services - Catering,05/04/2023,11511862,630.85,Revenue,1001530,Bidfood
Shropshire,00GG,Place - Shire Catering,Supplies & Services - Catering,05/04/2023,11511863,728.43,Revenue,1001530,Bidfood
Shropshire,00GG,Place - Shire Catering,Supplies & Services - Catering,05/04/2023,11511864,579.92,Revenue,1001530,Bidfood
Shropshire,00GG,Place - Shire Catering,Supplies & Services - Catering,05/04/2023,11511865,552.48,Revenue,1001530,Bidfood
Shropshire,00GG,Place - Shire Catering,Supplies & Services - Catering,05/04/2023,11511879,592.45,Revenue,1001530,Bidfood
Shropshire,00GG,Place - Shire Catering,Supplies & Services - Catering,05/04/2023,11511886,502.35,Revenue,1001530,Bidfood
Shropshire,00GG,Place - Shire Catering,Supplies & Services - Catering,05/04/2023,11511889,596.90,Revenue,1001530,Bidfood
Shropshire,00GG,Place - Shire Catering,Supplies & Services - Catering,05/04/2023,11511894,560.90,Revenue,1001530,Bidfood
Shropshire,00GG,Place - Shire Catering,Supplies & Services - Catering,05/04/2023,11511895,"1,736.36",Revenue,1001530,Bidfood
Shropshire,00GG,Place - Shire Catering,Supplies & Services - Catering,05/04/2023,11511896,867.97,Revenue,1001530,Bidfood
Shropshire,00GG,Place - Shire Catering,Supplies & Services - Catering,05/04/2023,11511903,697.74,Revenue,1001530,Bidfood
Shropshire,00GG,Place - Shire Catering,Supplies & Services - Catering,05/04/2023,11511904,616.58,Revenue,1001530,Bidfood
Shropshire,00GG,Place - Shire Catering,Supplies & Services - Catering,05/04/2023,11511905,578.01,Revenue,1001530,Bidfood
Shropshire,00GG,Place - Shire Catering,Supplies & Services - Catering,05/04/2023,11511909,"1,347.22",Revenue,1001530,Bidfood
Shropshire,00GG,Place - Shire Catering,Supplies & Services - Catering,05/04/2023,11511910,501.19,Revenue,1001530,Bidfood
Shropshire,00GG,Place - Shire Catering,Supplies & Services - Catering,05/04/2023,11511912,826.35,Revenue,1001530,Bidfood
Shropshire,00GG,Place - Shire Catering,Supplies & Services - Catering,05/04/2023,11511915,709.71,Revenue,1001530,Bidfood
Shropshire,00GG,Place - Shire Catering,Supplies & Services - Catering,05/04/2023,11511920,837.01,Revenue,1001530,Bidfood
Shropshire,00GG,Place - Shire Catering,Supplies & Services - Catering,05/04/2023,11511921,572.53,Revenue,1001530,Bidfood
Shropshire,00GG,Place - Shire Catering,Supplies & Services - Catering,05/04/2023,11511924,722.66,Revenue,1001530,Bidfood
Shropshire,00GG,Place - Shire Catering,Supplies & Services - Catering,05/04/2023,11511925,698.99,Revenue,1001530,Bidfood
Shropshire,00GG,Place - Shire Catering,Supplies & Services - Catering,05/04/2023,11511926,516.18,Revenue,1001530,Bidfood
Shropshire,00GG,Place - Shire Catering,Supplies & Services - Catering,05/04/2023,11511929,556.47,Revenue,1001530,Bidfood
Shropshire,00GG,Place - Shire Catering,Supplies & Services - Catering,05/04/2023,11511931,582.24,Revenue,1001530,Bidfood
Shropshire,00GG,Place - Shire Catering,Supplies & Services - Catering,05/04/2023,11511937,541.80,Revenue,1001530,Bidfood
Shropshire,00GG,Place - Shire Catering,Supplies & Services - Catering,05/04/2023,11511939,663.98,Revenue,1001530,Bidfood
Shropshire,00GG,Place - Shire Catering,Supplies & Services - Catering,05/04/2023,11511941,"2,419.36",Revenue,1001530,Bidfood
Shropshire,00GG,Place - Shire Catering,Supplies & Services - Catering,05/04/2023,11511942,609.00,Revenue,1001530,Bidfood
Shropshire,00GG,Place - Shire Catering,Supplies & Services - Catering,05/04/2023,11511944,547.96,Revenue,1001530,Bidfood
Shropshire,00GG,Place - Shire Catering,Supplies & Services - Catering,05/04/2023,11511951,596.49,Revenue,1001530,Bidfood
Shropshire,00GG,Place - Shire Catering,Supplies & Services - Catering,05/04/2023,11511954,512.97,Revenue,1001530,Bidfood
Shropshire,00GG,Place - Shire Catering,Supplies & Services - Catering,05/04/2023,11511959,571.38,Revenue,1001530,Bidfood
Shropshire,00GG,Place - Shire Catering,Supplies & Services - Catering,05/04/2023,11511960,"1,003.61",Revenue,1001530,Bidfood
Shropshire,00GG,Place - Shire Catering,Supplies & Services - Catering,05/04/2023,11511962,703.81,Revenue,1001530,Bidfood
Shropshire,00GG,Place - Shire Catering,Supplies & Services - Catering,05/04/2023,11511963,610.89,Revenue,1001530,Bidfood
Shropshire,00GG,Place - Shire Catering,Supplies & Services - Catering,05/04/2023,11511966,519.43,Revenue,1001530,Bidfood
Shropshire,00GG,Resources - Automation & Technology,Supplies & Services - Communications and Computing,05/04/2023,3455099,"7,637.50",Revenue,1001651,Ccs Media
Shropshire,00GG,Place - Corporate Landlord - Leisure,Premises-Related Expenditure - Repairs alterations and maintenance of buildings,05/04/2023,11510034,"1,218.00",Revenue,1001981,Ductbusters Ltd
Shropshire,00GG,Resources - Automation & Technology,Supplies & Services - Printing Stationery and General Office Expenses,05/04/2023,3458800,"-1,720.42",Revenue,1002095,Ricoh Uk Ltd
Shropshire,00GG,Resources - Automation & Technology,Supplies & Services - Printing Stationery and General Office Expenses,05/04/2023,3460019,"1,082.63",Revenue,1002095,Ricoh Uk Ltd
Shropshire,00GG,Resources - Automation & Technology,Supplies & Services - Printing Stationery and General Office Expenses,05/04/2023,3460028,"2,110.75",Revenue,1002095,Ricoh Uk Ltd
Shropshire,00GG,Resources - Automation & Technology,Supplies & Services - Printing Stationery and General Office Expenses,05/04/2023,3460068,"1,012.47",Revenue,1002095,Ricoh Uk Ltd
Shropshire,00GG,Resources - Automation & Technology,Supplies & Services - Printing Stationery and General Office Expenses,05/04/2023,3460358,"2,208.61",Revenue,1002095,Ricoh Uk Ltd
Shropshire,00GG,People - Social Care Community Purchasing,Third Party Payments - Private Contractors,05/04/2023,11511041,"2,011.20",Revenue,1002214,Condover College Ltd
Shropshire,00GG,People - Social Care Community Purchasing,Third Party Payments - Private Contractors,05/04/2023,11511042,950.80,Revenue,1002214,Condover College Ltd
Shropshire,00GG,People - Social Care Community Purchasing,Third Party Payments - Private Contractors,05/04/2023,11511043,"1,393.20",Revenue,1002214,Condover College Ltd
Shropshire,00GG,People - Social Care Community Purchasing,Third Party Payments - Private Contractors,05/04/2023,11511044,"1,080.00",Revenue,1002214,Condover College Ltd
Shropshire,00GG,People - Social Care Community Purchasing,Third Party Payments - Private Contractors,05/04/2023,11511045,"2,334.80",Revenue,1002214,Condover College Ltd
Shropshire,00GG,People - Social Care Community Purchasing,Third Party Payments - Private Contractors,05/04/2023,11511047,"2,259.20",Revenue,1002214,Condover College Ltd
Shropshire,00GG,People - Social Care Community Purchasing,Third Party Payments - Private Contractors,05/04/2023,11511049,"1,818.48",Revenue,1002214,Condover College Ltd
Shropshire,00GG,People - Social Care Community Purchasing,Third Party Payments - Private Contractors,05/04/2023,11511050,"2,944.00",Revenue,1002214,Condover College Ltd
Shropshire,00GG,People - Social Care Community Purchasing,Third Party Payments - Private Contractors,05/04/2023,11511051,575.20,Revenue,1002214,Condover College Ltd
Shropshire,00GG,People - Social Care Community Purchasing,Third Party Payments - Private Contractors,05/04/2023,11511052,"3,245.40",Revenue,1002214,Condover College Ltd
Shropshire,00GG,People - Social Care Community Purchasing,Third Party Payments - Private Contractors,05/04/2023,11511053,"2,176.00",Revenue,1002214,Condover College Ltd
Shropshire,00GG,People - Social Care Community Purchasing,Third Party Payments - Private Contractors,05/04/2023,11511054,"2,985.60",Revenue,1002214,Condover College Ltd
Shropshire,00GG,People - Social Care Community Purchasing,Third Party Payments - Private Contractors,05/04/2023,11511055,"1,821.55",Revenue,1002214,Condover College Ltd
Shropshire,00GG,People - Social Care Community Purchasing,Third Party Payments - Private Contractors,05/04/2023,11511056,"1,383.24",Revenue,1002214,Condover College Ltd
Shropshire,00GG,People - Social Care Community Purchasing,Third Party Payments - Private Contractors,05/04/2023,11511057,"2,690.08",Revenue,1002214,Condover College Ltd
Shropshire,00GG,People - Social Care Community Purchasing,Third Party Payments - Private Contractors,05/04/2023,11511058,"2,859.60",Revenue,1002214,Condover College Ltd
Shropshire,00GG,People - Social Care Community Purchasing,Third Party Payments - Private Contractors,05/04/2023,11511059,777.00,Revenue,1002214,Condover College Ltd
Shropshire,00GG,People - Social Care Community Purchasing,Third Party Payments - Private Contractors,05/04/2023,11511060,"1,800.00",Revenue,1002214,Condover College Ltd
Shropshire,00GG,People - Social Care Community Purchasing,Third Party Payments - Private Contractors,05/04/2023,11511062,"2,400.00",Revenue,1002214,Condover College Ltd
Shropshire,00GG,Place - Corporate Landlord - Youth Centres & Community,Premises-Related Expenditure - Rents,05/04/2023,3465835,"10,000.00",Revenue,1002250,Wem Town Hall Community Trust Ltd
Shropshire,00GG,Place - Planning Services,Supplies & Services - Communications and Computing,05/04/2023,3455501,"13,422.24",Revenue,1002257,Idox Software Limited
Shropshire,00GG,Resources - Revenues and Benefits Team,Third Party Payments - Other Establishments,05/04/2023,3464207,570.00,Revenue,1002739,Bettws Lifehouse Ltd
Shropshire,00GG,Place - Trading Standards & Licensing,Supplies & Services - Services,05/04/2023,3455524,"3,000.00",Revenue,1002817,Tec
Shropshire,00GG,Place - Economic Growth,Supplies & Services - Services,05/04/2023,3455281,"9,600.00",Revenue,1003833,Salopian Health & Safety Ltd
Shropshire,00GG,People - Housing Options,Supplies & Services - Services,05/04/2023,3466400,"5,661.76",Revenue,1003898,Connexus Homes Limited
Shropshire,00GG,People - Housing Options,Supplies & Services - Services,05/04/2023,3466415,"1,648.75",Revenue,1003898,Connexus Homes Limited
Shropshire,00GG,People - Housing Options,Supplies & Services - Services,05/04/2023,3466416,591.06,Revenue,1003898,Connexus Homes Limited
Shropshire,00GG,People - Housing Options,Supplies & Services - Services,05/04/2023,3466423,"2,208.71",Revenue,1003898,Connexus Homes Limited
Shropshire,00GG,People - Housing Options,Supplies & Services - Services,05/04/2023,3466435,"5,630.65",Revenue,1003898,Connexus Homes Limited
Shropshire,00GG,Resources - Automation & Technology,Supplies & Services - Communications and Computing,05/04/2023,3455542,"1,098.40",Revenue,1003920,Incom Telecommunications
Shropshire,00GG,People - Social Care Community Purchasing,Third Party Payments - Private Contractors,05/04/2023,11511984,"1,065.86",Revenue,1003978,Madison Park Limited T/A Shrewsbury Taxis
Shropshire,00GG,Resources - Commissioning Development & Procurement,Employees - Direct Employee Expenses,05/04/2023,3462998,"280,183.60",Revenue,1004129,Matrix Scm Ltd
Shropshire,00GG,Capital - HRA Dwellings Capital,Non Revenue - Non Revenue,05/04/2023,3465878,"98,421.84",Capital,1004162,Shropshire Towns & Rural Housing Ltd
Shropshire,00GG,Capital - HRA Dwellings Capital,Non Revenue - Non Revenue,05/04/2023,3465879,"411,205.80",Capital,1004162,Shropshire Towns & Rural Housing Ltd
Shropshire,00GG,Capital - HRA Dwellings Capital,Non Revenue - Non Revenue,05/04/2023,3465893,"23,734.56",Capital,1004162,Shropshire Towns & Rural Housing Ltd
Shropshire,00GG,Capital - HRA Dwellings Capital,Non Revenue - Non Revenue,05/04/2023,3465895,"78,861.00",Capital,1004162,Shropshire Towns & Rural Housing Ltd
Shropshire,00GG,Place - Economic Growth,Supplies & Services - Services,05/04/2023,3465935,"9,200.00",Revenue,1004594,Shrewsbury Business Improvement Dist Ltd
Shropshire,00GG,People - Looked After Children Education,Third Party Payments - Other Establishments,05/04/2023,3466042,"1,000.00",Revenue,1004837,The 3-18 Education Trust T/A William Brookes School
Shropshire,00GG,Health and Wellbeing - Substance Misuse (Ringfenced),Supplies & Services - Grants and Subscriptions,05/04/2023,3455096,"14,246.00",Revenue,1005459,We Are With You
Shropshire,00GG,Resources - Revenues and Benefits Team,Third Party Payments - Other Establishments,05/04/2023,3464200,"3,360.00",Revenue,1005917,Ludlow C E School
Shropshire,00GG,Resources - Revenues and Benefits Team,Third Party Payments - Other Establishments,05/04/2023,3464195,630.00,Revenue,1005918,Burford Academy
Shropshire,00GG,People - Education Improvement Service,Supplies & Services - Services,05/04/2023,3455688,"3,200.00",Revenue,1006003,Chris Ogden Education Ltd
Shropshire,00GG,Resources - Revenues and Benefits Team,Third Party Payments - Other Establishments,05/04/2023,3464590,630.00,Revenue,1008314,Gobowen All Rounders Childcare
Shropshire,00GG,Resources - Revenues and Benefits Team,Third Party Payments - Other Establishments,05/04/2023,3464630,570.00,Revenue,1008345,Mount Lane Day Nursery
Shropshire,00GG,Resources - Revenues and Benefits Team,Third Party Payments - Other Establishments,05/04/2023,3464608,840.00,Revenue,1008374,Kidszone
Shropshire,00GG,Resources - Revenues and Benefits Team,Third Party Payments - Other Establishments,05/04/2023,3464638,630.00,Revenue,1008409,Oswestry School Prepcare Nursery
Shropshire,00GG,Resources - Revenues and Benefits Team,Third Party Payments - Other Establishments,05/04/2023,3464625,510.00,Revenue,1008417,Meadow Farm Pre-School
Shropshire,00GG,Resources - Revenues and Benefits Team,Third Party Payments - Other Establishments,05/04/2023,3464631,750.00,Revenue,1008448,The Mulberry Bush Day Nursery
Shropshire,00GG,People - Looked After Children Education,Third Party Payments - Other Establishments,05/04/2023,3466056,"1,440.00",Revenue,1008921,Tenbury C E Primary School
Shropshire,00GG,Resources - Revenues and Benefits Team,Third Party Payments - Other Establishments,05/04/2023,3464197,"1,440.00",Revenue,1009228,Coleham Primary School
Shropshire,00GG,People - Independent Living,Third Party Payments - Private Contractors,05/04/2023,3465849,"33,543.94",Revenue,1009317,Care Plus Staffordshire Ltd
Shropshire,00GG,Resources - Revenues and Benefits Team,Third Party Payments - Other Establishments,05/04/2023,3464202,"3,300.00",Revenue,1010725,Empower Trust - Market Drayton Junior School
Shropshire,00GG,Resources - Revenues and Benefits Team,Third Party Payments - Other Establishments,05/04/2023,3464205,"3,780.00",Revenue,1010729,Empower Trust
Shropshire,00GG,Resources - Revenues and Benefits Team,Third Party Payments - Other Establishments,05/04/2023,3464201,"3,120.00",Revenue,1010730,Empower Trust
Shropshire,00GG,Place - Planning Services,Income - Customer and Client Receipts,05/04/2023,3466030,718.00,Revenue,1011756,Portal Plan Quest Ltd
Shropshire,00GG,Place - Planning Services,Income - Customer and Client Receipts,05/04/2023,3466046,"1,848.00",Revenue,1011756,Portal Plan Quest Ltd
Shropshire,00GG,Place - Museums & Archives,Supplies & Services - Equipment Furniture and Materials,05/04/2023,3455490,741.32,Revenue,1011841,Bookspeed
Shropshire,00GG,Resources - Automation & Technology,Supplies & Services - Communications and Computing,05/04/2023,3455495,"5,492.26",Revenue,1011871,Trustmarque Solutions Limited
Shropshire,00GG,Resources - Automation & Technology,Supplies & Services - Communications and Computing,05/04/2023,3455500,"1,642.80",Revenue,1011871,Trustmarque Solutions Limited
Shropshire,00GG,Place - Corporate Landlord - Admin Buildings,Premises-Related Expenditure - Repairs alterations and maintenance of buildings,05/04/2023,11508814,450.00,Revenue,1012354,James Troop & Co Ltd
Shropshire,00GG,Resources - Revenues and Benefits Team,Third Party Payments - Other Establishments,05/04/2023,3464580,810.00,Revenue,1012371,Crowmoor Nursery and Preschool
Shropshire,00GG,Resources - Information Governance,Employees - Indirect Employee Expenses,05/04/2023,3456627,790.00,Revenue,1012565,PDP Companies Ltd
Shropshire,00GG,Place - Theatre Services,Premises-Related Expenditure - Grounds maintenance costs,05/04/2023,3460427,"1,008.75",Revenue,1013325,ESP Security Solutions Limited
Shropshire,00GG,Capital - Leisure Capital,Non Revenue - Non Revenue,05/04/2023,11508327,"1,695.97",Capital,1013609,Sp Power Systems Ltd
Shropshire,00GG,People - Children’s Case Management,Supplies & Services - Services,05/04/2023,3462300,420.90,Revenue,1014045,Advanced Child Care Assessment Limited
Shropshire,00GG,Place - Climate Change,Supplies & Services - Grants and Subscriptions,05/04/2023,3466386,622.50,Revenue,1014806,Shrewsbury Town Football Club Ltd
Shropshire,00GG,Place - Corporate Landlord - PFI Properties,Premises-Related Expenditure - Cleaning and domestic supplies,06/04/2023,3457646,721.99,Revenue,1000071,Arrow County Supplies
Shropshire,00GG,Capital - Adult Social Care Operations Capital,Non Revenue - Non Revenue,06/04/2023,3457272,"1,152.50",Capital,1000092,Connevans Ltd
Shropshire,00GG,People - Social Care Community Purchasing,Transfer Payments - Adult Social Services Clients,06/04/2023,11512081,"34,310.26",Revenue,1000163,Have A Care
Shropshire,00GG,People - Social Care Mental Health Purchasing,Transfer Payments - Adult Social Services Clients,06/04/2023,11512081,"5,744.27",Revenue,1000163,Have A Care
Shropshire,00GG,Place - Highways (Streetworks),Supplies & Services - Services,06/04/2023,3456059,464.54,Revenue,1000228,Midland News Association Ltd
Shropshire,00GG,Place - Planning Services,Supplies & Services - Services,06/04/2023,3457153,871.02,Revenue,1000228,Midland News Association Ltd
Shropshire,00GG,Place - Highways (Streetworks),Supplies & Services - Services,06/04/2023,3457798,609.71,Revenue,1000228,Midland News Association Ltd
Shropshire,00GG,Place - Highways (Streetworks),Supplies & Services - Services,06/04/2023,3457814,725.85,Revenue,1000228,Midland News Association Ltd
Shropshire,00GG,Place - Property Services Group,Premises-Related Expenditure - Repairs alterations and maintenance of buildings,06/04/2023,11508381,525.16,Revenue,1000322,R M W Electrical Services Ltd
Shropshire,00GG,People - Housing Options,Premises-Related Expenditure - Repairs alterations and maintenance of buildings,06/04/2023,11510012,"1,943.06",Revenue,1000322,R M W Electrical Services Ltd
Shropshire,00GG,Place - Corporate Landlord - Libraries,Premises-Related Expenditure - Repairs alterations and maintenance of buildings,06/04/2023,11510673,"2,685.34",Revenue,1000322,R M W Electrical Services Ltd
Shropshire,00GG,People - Projects,Supplies & Services - Grants and Subscriptions,06/04/2023,3457025,"43,792.00",Revenue,1000401,Telford & Wrekin Council
Shropshire,00GG,Capital - Primary School Capital,Non Revenue - Non Revenue,06/04/2023,3459983,"4,165.20",Capital,1000401,Telford & Wrekin Council
Shropshire,00GG,Capital - Primary School Capital,Non Revenue - Non Revenue,06/04/2023,3459987,"1,078.98",Capital,1000401,Telford & Wrekin Council
Shropshire,00GG,People - Social Care Community Purchasing,Transfer Payments - Adult Social Services Clients,06/04/2023,11512059,"53,062.32",Revenue,1000404,Care At Home
Shropshire,00GG,People - Social Care Hospital Interface Purchasing,Transfer Payments - Adult Social Services Clients,06/04/2023,11512059,"1,778.40",Revenue,1000404,Care At Home
Shropshire,00GG,Place - Corporate Landlord - Leisure,Premises-Related Expenditure - Repairs alterations and maintenance of buildings,06/04/2023,11508850,905.84,Revenue,1000411,Cool Services Ltd
Shropshire,00GG,Place - Corporate Landlord -  Economic Development,Premises-Related Expenditure - Rents,06/04/2023,3467031,"3,250.00",Revenue,1000415,Bridgnorth Town Council
Shropshire,00GG,People - Social Care Community Purchasing,Third Party Payments - Private Contractors,06/04/2023,11512114,499.20,Revenue,1000484,Radis Community Care
Shropshire,00GG,People - Social Care Community Purchasing,Transfer Payments - Adult Social Services Clients,06/04/2023,11512114,"26,476.16",Revenue,1000484,Radis Community Care
Shropshire,00GG,People - Social Care Mental Health Purchasing,Transfer Payments - Adult Social Services Clients,06/04/2023,11512114,"1,512.00",Revenue,1000484,Radis Community Care
Shropshire,00GG,People - Housing Options,Supplies & Services - Services,06/04/2023,3459072,600.00,Revenue,1000498,Glyn Upton Removals
Shropshire,00GG,Place - Registrars and Coroners,Supplies & Services - Services,06/04/2023,3458511,"8,652.43",Revenue,1000534,Royal Shrewsbury Hospital Nhs Trust
Shropshire,00GG,People - Social Care Community Purchasing,Transfer Payments - Adult Social Services Clients,06/04/2023,11512135,"6,655.92",Revenue,1000537,Trident Reach The People Charity
Shropshire,00GG,People - Social Care Mental Health Purchasing,Transfer Payments - Adult Social Services Clients,06/04/2023,11512135,"52,405.05",Revenue,1000537,Trident Reach The People Charity
Shropshire,00GG,People - Social Care Community Purchasing,Third Party Payments - Private Contractors,06/04/2023,11512381,"44,663.32",Revenue,1000537,Trident Reach The People Charity
Shropshire,00GG,People - Social Care Community Purchasing,Third Party Payments - Private Contractors,06/04/2023,11512460,"34,331.28",Revenue,1000537,Trident Reach The People Charity
Shropshire,00GG,People - Social Care Mental Health Purchasing,Third Party Payments - Private Contractors,06/04/2023,11512460,"5,820.92",Revenue,1000537,Trident Reach The People Charity
Shropshire,00GG,Place - Outdoor Partnerships,Premises-Related Expenditure - Repairs alterations and maintenance of buildings,06/04/2023,3462511,"13,014.00",Revenue,1000594,Centrewire Ltd
Shropshire,00GG,People - Special Educational Needs & Disability,Supplies & Services - Equipment Furniture and Materials,06/04/2023,3457635,"3,128.00",Revenue,1000642,Smirthwaite Ltd
Shropshire,00GG,Capital - Development Management Capital,Non Revenue - Non Revenue,06/04/2023,3457215,"41,940.00",Capital,1000670,Prees Heath Forest Nurseries
Shropshire,00GG,Resources - Automation & Technology,Supplies & Services - Communications and Computing,06/04/2023,3457718,"8,540.00",Revenue,1000753,Stone Technologies Ltd
Shropshire,00GG,Capital - Primary School Capital,Non Revenue - Non Revenue,06/04/2023,3461386,"4,272.00",Capital,1000753,Stone Technologies Ltd
