Body Name,Body Ref,Service Area Categorisation,Expense Type,Payment Date,Transaction Ref,Total Amount,Capital/Revenue,Supplier ID,Supplier Name
Shropshire,00GG,People - Special Educational Needs & Disability,Supplies & Services - Services,03/08/2023,3499110,"1,647.05",Revenue,1005688,Permanent Futures Ltd
Shropshire,00GG,People - Education Psychology Service,Supplies & Services - Services,03/08/2023,3499111,"4,265.00",Revenue,1005688,Permanent Futures Ltd
Shropshire,00GG,People - Special Educational Needs & Disability,Supplies & Services - Services,03/08/2023,3499114,"1,194.00",Revenue,1005688,Permanent Futures Ltd
Shropshire,00GG,People - Education Psychology Service,Supplies & Services - Services,03/08/2023,3499120,"1,190.00",Revenue,1005688,Permanent Futures Ltd
Shropshire,00GG,People - Special Educational Needs & Disability,Supplies & Services - Services,03/08/2023,3499132,"1,990.00",Revenue,1005688,Permanent Futures Ltd
Shropshire,00GG,People - Education Psychology Service,Supplies & Services - Services,03/08/2023,3499142,"2,118.00",Revenue,1005688,Permanent Futures Ltd
Shropshire,00GG,People - Special Educational Needs & Disability,Supplies & Services - Services,03/08/2023,3499154,"2,350.00",Revenue,1005688,Permanent Futures Ltd
Shropshire,00GG,People - Education Psychology Service,Supplies & Services - Services,03/08/2023,3499155,"4,265.00",Revenue,1005688,Permanent Futures Ltd
Shropshire,00GG,People - Special Educational Needs & Disability,Supplies & Services - Services,03/08/2023,3499156,"2,350.00",Revenue,1005688,Permanent Futures Ltd
Shropshire,00GG,People - Special Educational Needs & Disability,Supplies & Services - Services,03/08/2023,3499162,"1,647.05",Revenue,1005688,Permanent Futures Ltd
Shropshire,00GG,People - Special Educational Needs & Disability,Third Party Payments - Other Establishments,03/08/2023,3507513,"1,140.00",Revenue,1005802,Diocese of Hereford Multi Academy Trust
Shropshire,00GG,People - Looked After Children (LAC) Service,Employees - Direct Employee Expenses,03/08/2023,3500238,"3,080.62",Revenue,1005988,NonStop Consulting Ltd
Shropshire,00GG,People - Looked After Children (LAC) Service,Employees - Direct Employee Expenses,03/08/2023,3501688,"3,080.62",Revenue,1005988,NonStop Consulting Ltd
Shropshire,00GG,People - Looked After Children (LAC) Service,Employees - Direct Employee Expenses,03/08/2023,3501721,"2,328.60",Revenue,1005988,NonStop Consulting Ltd
Shropshire,00GG,People - Home to School Transport,Transport-Related Expenditure - Contract Hire and Operating Leases,03/08/2023,3507562,"2,160.00",Revenue,1006314,Veezu Midlands Limited t/a Go Carz
Shropshire,00GG,People - Special Educational Needs & Disability,Third Party Payments - Other Establishments,03/08/2023,3507525,"2,106.98",Revenue,1006437,Endeavour Multi Academy Trust
Shropshire,00GG,People - Special Educational Needs & Disability,Third Party Payments - Other Establishments,03/08/2023,3507539,"1,790.94",Revenue,1006437,Endeavour Multi Academy Trust
Shropshire,00GG,Place - Shropshire Hills AONB,Supplies & Services - Services,03/08/2023,3498796,"1,125.00",Revenue,1007434,Personal redaction
Shropshire,00GG,People - Early Years,Third Party Payments - Other Establishments,03/08/2023,3507507,"1,950.00",Revenue,1008394,The Ark
Shropshire,00GG,Place - Corporate Landlord - Leisure,Premises-Related Expenditure - Repairs alterations and maintenance of buildings,03/08/2023,3506842,909.00,Revenue,1008556,Personal redaction
Shropshire,00GG,Place - Independent Living,Third Party Payments - Private Contractors,03/08/2023,3507430,"33,543.94",Revenue,1009317,Care Plus Staffordshire Ltd
Shropshire,00GG,Place - Housing Options,Supplies & Services - Services,03/08/2023,3507620,"22,320.00",Revenue,1010468,Norwood House Hotel Ltd
Shropshire,00GG,Place - Environment and Transport (Public Transport),Transport-Related Expenditure - Direct Transport Costs,03/08/2023,3499003,497.07,Revenue,1010617,Archway Roadmaster Uk Ltd
Shropshire,00GG,Resources - Legal Services – Child Care,Supplies & Services - Services,03/08/2023,3500082,"1,700.00",Revenue,1011007,Personal redaction
Shropshire,00GG,Health and Wellbeing - Regulatory Services,Supplies & Services - Services,03/08/2023,3500569,"1,466.00",Revenue,1011061,Personal redaction
Shropshire,00GG,People - Social Care Hospital Interface Purchasing,Third Party Payments - Private Contractors,03/08/2023,11531507,652.40,Revenue,1011147,Forever Loving Care Limited
Shropshire,00GG,Resources - Human Resources and Organisational Development,Employees - Indirect Employee Expenses,03/08/2023,3500086,860.00,Revenue,1011259,Cantium Business Solutions
Shropshire,00GG,People - Children’s Case Management,Supplies & Services - Services,03/08/2023,3500949,450.00,Revenue,1011461,No5 Chambers Ltd
Shropshire,00GG,People - Quality & Assurance: Learning & Development,Supplies & Services - Services,03/08/2023,3498284,865.00,Revenue,1012115,Talking Life Limited
Shropshire,00GG,Health and Wellbeing - Public Health General Management,Supplies & Services - Services,03/08/2023,3507593,"3,750.00",Revenue,1012263,Public Health Consulting
Shropshire,00GG,Place - Theatre Services,Third Party Payments - Private Contractors,03/08/2023,3507604,967.31,Revenue,1012378,Personal redaction
Shropshire,00GG,Resources - Legal Services – Child Care,Supplies & Services - Services,03/08/2023,3500091,"1,500.00",Revenue,1012986,Linenhall Chambers
Shropshire,00GG,Resources - Legal Services – Child Care,Supplies & Services - Services,03/08/2023,3498962,950.00,Revenue,1013260,No5 Chambers Ltd
Shropshire,00GG,Place - Corporate Landlord - PFI Properties,Premises-Related Expenditure - Cleaning and domestic supplies,04/08/2023,3499614,604.05,Revenue,1000071,Arrow County Supplies
Shropshire,00GG,Place - Corporate Landlord - PFI Properties,Premises-Related Expenditure - Cleaning and domestic supplies,04/08/2023,3503017,698.32,Revenue,1000071,Arrow County Supplies
Shropshire,00GG,People - Home to School Transport,Transport-Related Expenditure - Contract Hire and Operating Leases,04/08/2023,3504671,"2,804.25",Revenue,1000198,Longmynd Travel Ltd
Shropshire,00GG,People - Home to School Transport,Transport-Related Expenditure - Contract Hire and Operating Leases,04/08/2023,3504674,"2,940.00",Revenue,1000198,Longmynd Travel Ltd
Shropshire,00GG,People - Home to School Transport,Transport-Related Expenditure - Contract Hire and Operating Leases,04/08/2023,3504685,"2,130.00",Revenue,1000198,Longmynd Travel Ltd
Shropshire,00GG,People - Home to School Transport,Transport-Related Expenditure - Contract Hire and Operating Leases,04/08/2023,3504686,"3,030.00",Revenue,1000198,Longmynd Travel Ltd
Shropshire,00GG,People - Home to School Transport,Transport-Related Expenditure - Contract Hire and Operating Leases,04/08/2023,3504694,"2,767.50",Revenue,1000198,Longmynd Travel Ltd
Shropshire,00GG,People - Home to School Transport,Transport-Related Expenditure - Contract Hire and Operating Leases,04/08/2023,3504696,"1,162.50",Revenue,1000198,Longmynd Travel Ltd
Shropshire,00GG,People - Home to School Transport,Transport-Related Expenditure - Contract Hire and Operating Leases,04/08/2023,3504731,"2,985.00",Revenue,1000198,Longmynd Travel Ltd
Shropshire,00GG,People - Home to School Transport,Transport-Related Expenditure - Contract Hire and Operating Leases,04/08/2023,3504739,"3,150.00",Revenue,1000198,Longmynd Travel Ltd
Shropshire,00GG,Place - Highways (Streetworks),Supplies & Services - Services,04/08/2023,3499783,"1,335.56",Revenue,1000228,Midland News Association Ltd
Shropshire,00GG,Place - Highways (Streetworks),Supplies & Services - Services,04/08/2023,3499806,"1,567.84",Revenue,1000228,Midland News Association Ltd
Shropshire,00GG,People - Placements: Residential Placements,Premises-Related Expenditure - Repairs alterations and maintenance of buildings,04/08/2023,11532430,609.49,Revenue,1000296,Keith Phillips & Sons Ltd
Shropshire,00GG,Place - Corporate Landlord - Museums & Culture,Premises-Related Expenditure - Repairs alterations and maintenance of buildings,04/08/2023,11532431,478.47,Revenue,1000296,Keith Phillips & Sons Ltd
Shropshire,00GG,Place - Property Services Group,Premises-Related Expenditure - Repairs alterations and maintenance of buildings,04/08/2023,11532502,609.00,Revenue,1000322,R M W Electrical Services Ltd
Shropshire,00GG,Place - Corporate Landlord - Mardol House & Tannery,Premises-Related Expenditure - Repairs alterations and maintenance of buildings,04/08/2023,11532504,586.17,Revenue,1000322,R M W Electrical Services Ltd
Shropshire,00GG,Place - Corporate Landlord - Admin Buildings,Premises-Related Expenditure - Repairs alterations and maintenance of buildings,04/08/2023,11532444,"2,567.00",Revenue,1000324,David Rogers Electrical Contractors Ltd
Shropshire,00GG,Place - Corporate Landlord - Adult Services,Premises-Related Expenditure - Repairs alterations and maintenance of buildings,04/08/2023,11532447,591.99,Revenue,1000324,David Rogers Electrical Contractors Ltd
Shropshire,00GG,Place - Corporate Landlord - Youth Centres & Community,Premises-Related Expenditure - Repairs alterations and maintenance of buildings,04/08/2023,11532450,575.76,Revenue,1000324,David Rogers Electrical Contractors Ltd
Shropshire,00GG,People - Non-Delegated Primary DSG,Premises-Related Expenditure - Repairs alterations and maintenance of buildings,04/08/2023,11532472,"1,062.00",Revenue,1000703,J P F Systems Ltd
Shropshire,00GG,Place - Property Services Group,Premises-Related Expenditure - Repairs alterations and maintenance of buildings,04/08/2023,11532473,958.00,Revenue,1000703,J P F Systems Ltd
Shropshire,00GG,Place - Property Services Group,Premises-Related Expenditure - Repairs alterations and maintenance of buildings,04/08/2023,11532474,"1,062.00",Revenue,1000703,J P F Systems Ltd
Shropshire,00GG,Place - Corporate Landlord -  Highways,Premises-Related Expenditure - Repairs alterations and maintenance of buildings,04/08/2023,11532475,"3,130.00",Revenue,1000703,J P F Systems Ltd
Shropshire,00GG,Place - Corporate Landlord - Libraries,Premises-Related Expenditure - Repairs alterations and maintenance of buildings,04/08/2023,11532476,"4,488.00",Revenue,1000703,J P F Systems Ltd
Shropshire,00GG,Place - Property Services Group,Premises-Related Expenditure - Repairs alterations and maintenance of buildings,04/08/2023,11532477,"5,272.00",Revenue,1000703,J P F Systems Ltd
Shropshire,00GG,Place - Property Services Group,Premises-Related Expenditure - Repairs alterations and maintenance of buildings,04/08/2023,11532478,"4,318.00",Revenue,1000703,J P F Systems Ltd
Shropshire,00GG,Place - Property Services Group,Premises-Related Expenditure - Repairs alterations and maintenance of buildings,04/08/2023,11532479,"1,068.00",Revenue,1000703,J P F Systems Ltd
Shropshire,00GG,Place - Corporate Landlord - Adult Services,Premises-Related Expenditure - Repairs alterations and maintenance of buildings,04/08/2023,11532481,868.00,Revenue,1000703,J P F Systems Ltd
Shropshire,00GG,People - Non-Delegated Primary DSG,Premises-Related Expenditure - Repairs alterations and maintenance of buildings,04/08/2023,11532482,"4,824.00",Revenue,1000703,J P F Systems Ltd
Shropshire,00GG,Place - Property Services Group,Premises-Related Expenditure - Repairs alterations and maintenance of buildings,04/08/2023,11532483,896.00,Revenue,1000703,J P F Systems Ltd
Shropshire,00GG,Place - Corporate Landlord - Youth Centres & Community,Premises-Related Expenditure - Repairs alterations and maintenance of buildings,04/08/2023,11529029,622.56,Revenue,1000752,Window & Door Contract Services
Shropshire,00GG,Place - Corporate Landlord - Museums & Culture,Premises-Related Expenditure - Repairs alterations and maintenance of buildings,04/08/2023,11532435,778.80,Revenue,1000752,Window & Door Contract Services
Shropshire,00GG,Place - Corporate Landlord - Museums & Culture,Premises-Related Expenditure - Repairs alterations and maintenance of buildings,04/08/2023,11532436,674.36,Revenue,1000752,Window & Door Contract Services
Shropshire,00GG,Resources - Automation & Technology,Supplies & Services - Communications and Computing,04/08/2023,3499127,940.00,Revenue,1000753,Stone Technologies Ltd
Shropshire,00GG,Resources - Automation & Technology,Supplies & Services - Communications and Computing,04/08/2023,3499807,"5,530.00",Revenue,1000753,Stone Technologies Ltd
Shropshire,00GG,People - Home to School Transport,Transport-Related Expenditure - Contract Hire and Operating Leases,04/08/2023,3504488,"3,135.00",Revenue,1000766,Birch Travel Ltd
Shropshire,00GG,People - Home to School Transport,Transport-Related Expenditure - Contract Hire and Operating Leases,04/08/2023,3504494,"1,620.00",Revenue,1000766,Birch Travel Ltd
Shropshire,00GG,People - Home to School Transport,Transport-Related Expenditure - Contract Hire and Operating Leases,04/08/2023,3504506,"3,135.00",Revenue,1000766,Birch Travel Ltd
Shropshire,00GG,Place - Shire Catering,Supplies & Services - Catering,04/08/2023,3505495,"1,385.90",Revenue,1000769,The Little Food Company Limited
Shropshire,00GG,Place - Corporate Landlord - Mardol House & Tannery,Premises-Related Expenditure - Cleaning and domestic supplies,04/08/2023,3506758,"2,333.40",Revenue,1000791,Veolia Es (Uk) Ltd
Shropshire,00GG,Place - Shire Catering,Supplies & Services - Catering,04/08/2023,3505910,"1,100.14",Revenue,1000926,Options Management
Shropshire,00GG,People - Looked After Children Education,Third Party Payments - Other Establishments,04/08/2023,3501311,"2,150.00",Revenue,1000948,Telford & Wrekin Council
Shropshire,00GG,People - Home to School Transport,Transport-Related Expenditure - Contract Hire and Operating Leases,04/08/2023,3501236,"3,700.00",Revenue,1001309,Whittle Coach & Bus Ltd
Shropshire,00GG,Place - Outdoor Partnerships,Premises-Related Expenditure - Repairs alterations and maintenance of buildings,04/08/2023,3503258,"1,307.52",Revenue,1001529,Hales Sawmills Ltd
Shropshire,00GG,Capital - Highways Capital,Non Revenue - Non Revenue,04/08/2023,3507808,"112,489.08",Capital,1001846,Mcphillips (Wellington) Ltd
Shropshire,00GG,Health and Wellbeing - Substance Misuse (Ringfenced),Third Party Payments - Health Authorities,04/08/2023,3499613,713.23,Revenue,1001875,Orion Medical Supplies Ltd
Shropshire,00GG,Capital - Housing Services Capital,Non Revenue - Non Revenue,04/08/2023,3507998,"5,822.39",Capital,1001884,A Bate Building Contractor Ltd
Shropshire,00GG,Capital - Housing Services Capital,Non Revenue - Non Revenue,04/08/2023,3507986,"13,050.00",Capital,1002043,Terry Group Limited
Shropshire,00GG,Resources - Automation & Technology,Supplies & Services - Printing Stationery and General Office Expenses,04/08/2023,3504478,"1,994.61",Revenue,1002095,Ricoh Uk Ltd
Shropshire,00GG,Resources - Automation & Technology,Supplies & Services - Printing Stationery and General Office Expenses,04/08/2023,3504527,875.41,Revenue,1002095,Ricoh Uk Ltd
Shropshire,00GG,Place - Theatre Services,Supplies & Services - Catering,04/08/2023,3507831,"2,964.69",Revenue,1002559,Matthew Clark Wholesale Ltd
Shropshire,00GG,People - Care Management - Social Work Teams,Transport-Related Expenditure - Public Transport,04/08/2023,3501318,21.60,Revenue,1002702,Personal redaction
Shropshire,00GG,People - Care Management - Social Work Teams,Supplies & Services - Services,04/08/2023,3501318,980.00,Revenue,1002702,Personal redaction
Shropshire,00GG,People - Special Educational Needs & Disability,Third Party Payments - Other Establishments,04/08/2023,3501723,"10,000.00",Revenue,1002739,Bettws Lifehouse Ltd
Shropshire,00GG,People - Special Educational Needs & Disability,Third Party Payments - Other Establishments,04/08/2023,3502866,"8,833.33",Revenue,1002739,Bettws Lifehouse Ltd
Shropshire,00GG,People - Special Educational Needs & Disability,Third Party Payments - Other Establishments,04/08/2023,3503183,"-8,833.33",Revenue,1002739,Bettws Lifehouse Ltd
Shropshire,00GG,Place - Housing Options,Supplies & Services - Services,04/08/2023,3499652,"3,150.00",Revenue,1002921,The Wrekin Housing Group Ltd
Shropshire,00GG,Capital - Corporate Landlord Capital,Non Revenue - Non Revenue,04/08/2023,11529711,"2,025.00",Capital,1002924,K J Electronics Systems Ltd
Shropshire,00GG,Health and Wellbeing - Sexual Health,Third Party Payments - Joint Authorities,04/08/2023,3507981,"1,027.00",Revenue,1003078,Midlands Partnership Nhs Foundation Trust
Shropshire,00GG,Health and Wellbeing - Sexual Health,Third Party Payments - Health Authorities,04/08/2023,3508011,"69,960.58",Revenue,1003078,Midlands Partnership Nhs Foundation Trust
Shropshire,00GG,Place - Environment and Transport (Public Transport),Transport-Related Expenditure - Contract Hire and Operating Leases,04/08/2023,3499937,500.41,Revenue,1003158,Car Hire (Day Of Swansea) Ltd
Shropshire,00GG,Place - Environment and Transport (Public Transport),Transport-Related Expenditure - Contract Hire and Operating Leases,04/08/2023,3499976,477.22,Revenue,1003158,Car Hire (Day Of Swansea) Ltd
Shropshire,00GG,Place - Corporate Landlord -  Economic Development,Premises-Related Expenditure - Repairs alterations and maintenance of buildings,04/08/2023,11531709,"2,680.00",Revenue,1003262,Srs Electrical Contractors Ltd
Shropshire,00GG,People - Placements: Placement Staffing,Supplies & Services - Services,04/08/2023,3498573,575.00,Revenue,1003285,Q A Limited
Shropshire,00GG,Health and Wellbeing - Sexual Health,Third Party Payments - Joint Authorities,04/08/2023,3508002,"1,036.00",Revenue,1003418,The Royal Wolverhampton Hospitals
Shropshire,00GG,Place - Registrars and Coroners,Supplies & Services - Services,04/08/2023,3499776,451.79,Revenue,1003426,Forensic Pathology Services
Shropshire,00GG,Place - Registrars and Coroners,Supplies & Services - Services,04/08/2023,3499797,448.16,Revenue,1003426,Forensic Pathology Services
Shropshire,00GG,Health and Wellbeing - Regulatory Services,Premises-Related Expenditure - Energy Costs,04/08/2023,11531477,50.52,Revenue,1003705,West Mercia Energy
Shropshire,00GG,People - Early Years,Premises-Related Expenditure - Energy Costs,04/08/2023,11531477,"3,609.60",Revenue,1003705,West Mercia Energy
Shropshire,00GG,People - Enable,Premises-Related Expenditure - Energy Costs,04/08/2023,11531477,"1,194.90",Revenue,1003705,West Mercia Energy
Shropshire,00GG,People - Internal Providers - Day Services,Premises-Related Expenditure - Energy Costs,04/08/2023,11531477,"2,708.44",Revenue,1003705,West Mercia Energy
Shropshire,00GG,People - Non-Delegated Primary DSG,Premises-Related Expenditure - Energy Costs,04/08/2023,11531477,232.48,Revenue,1003705,West Mercia Energy
Shropshire,00GG,People - Placements: Residential Placements,Premises-Related Expenditure - Energy Costs,04/08/2023,11531477,"1,497.00",Revenue,1003705,West Mercia Energy
Shropshire,00GG,Place - Corporate Landlord -  Economic Development,Premises-Related Expenditure - Energy Costs,04/08/2023,11531477,"19,180.46",Revenue,1003705,West Mercia Energy
Shropshire,00GG,Place - Corporate Landlord -  Environmental & Regulatory Service,Premises-Related Expenditure - Energy Costs,04/08/2023,11531477,425.98,Revenue,1003705,West Mercia Energy
Shropshire,00GG,Place - Corporate Landlord -  Highways,Premises-Related Expenditure - Energy Costs,04/08/2023,11531477,"9,637.72",Revenue,1003705,West Mercia Energy
Shropshire,00GG,Place - Corporate Landlord - Admin Buildings,Premises-Related Expenditure - Energy Costs,04/08/2023,11531477,"117,688.34",Revenue,1003705,West Mercia Energy
Shropshire,00GG,Place - Corporate Landlord - Adult Services,Premises-Related Expenditure - Energy Costs,04/08/2023,11531477,"14,144.26",Revenue,1003705,West Mercia Energy
Shropshire,00GG,Place - Corporate Landlord - Car Parks,Premises-Related Expenditure - Energy Costs,04/08/2023,11531477,"5,227.02",Revenue,1003705,West Mercia Energy
Shropshire,00GG,Place - Corporate Landlord - Children's Services,Premises-Related Expenditure - Energy Costs,04/08/2023,11531477,"5,515.04",Revenue,1003705,West Mercia Energy
Shropshire,00GG,Place - Corporate Landlord - Leisure,Premises-Related Expenditure - Energy Costs,04/08/2023,11531477,"11,941.08",Revenue,1003705,West Mercia Energy
Shropshire,00GG,Place - Corporate Landlord - Libraries,Premises-Related Expenditure - Energy Costs,04/08/2023,11531477,"22,366.76",Revenue,1003705,West Mercia Energy
Shropshire,00GG,Place - Corporate Landlord - Museums & Culture,Premises-Related Expenditure - Energy Costs,04/08/2023,11531477,"54,305.56",Revenue,1003705,West Mercia Energy
Shropshire,00GG,Place - Corporate Landlord - Traveller Sites,Premises-Related Expenditure - Energy Costs,04/08/2023,11531477,"18,537.26",Revenue,1003705,West Mercia Energy
Shropshire,00GG,Place - Corporate Landlord - Youth Centres & Community,Premises-Related Expenditure - Energy Costs,04/08/2023,11531477,"3,758.00",Revenue,1003705,West Mercia Energy
Shropshire,00GG,Place - Environment and Transport (Parking),Premises-Related Expenditure - Energy Costs,04/08/2023,11531477,476.28,Revenue,1003705,West Mercia Energy
Shropshire,00GG,Place - Highways (Operations),Supplies & Services - Services,04/08/2023,11531477,"170,967.22",Revenue,1003705,West Mercia Energy
Shropshire,00GG,Place - Housing Options,Premises-Related Expenditure - Energy Costs,04/08/2023,11531477,"3,875.88",Revenue,1003705,West Mercia Energy
Shropshire,00GG,Place - Leisure,Premises-Related Expenditure - Energy Costs,04/08/2023,11531477,"6,525.26",Revenue,1003705,West Mercia Energy
Shropshire,00GG,Place - Outdoor Partnerships,Premises-Related Expenditure - Energy Costs,04/08/2023,11531477,"2,964.92",Revenue,1003705,West Mercia Energy
Shropshire,00GG,Place - Property & Development,Premises-Related Expenditure - Energy Costs,04/08/2023,11531477,298.24,Revenue,1003705,West Mercia Energy
Shropshire,00GG,Place - Shrewsbury Shopping Centres (Commercial),Premises-Related Expenditure - Energy Costs,04/08/2023,11531477,"4,867.68",Revenue,1003705,West Mercia Energy
Shropshire,00GG,Place - Shrewsbury Shopping Centres (Development),Premises-Related Expenditure - Energy Costs,04/08/2023,11531477,"12,644.90",Revenue,1003705,West Mercia Energy
Shropshire,00GG,People - Looked After Children (LAC) Service,Supplies & Services - Services,04/08/2023,3500215,"3,574.00",Revenue,1003719,Newstart Networks Cic
Shropshire,00GG,Place - Leisure,Third Party Payments - Other Agencies,04/08/2023,3501394,"61,166.57",Revenue,1003743,Serco Leisure Operating Ltd
Shropshire,00GG,Resources - Finance,Non Revenue - Non Revenue,04/08/2023,3498654,"3,203.00",Revenue,1004027,Shropshire Doctors Co-Op Ltd
Shropshire,00GG,People - Early Years,Third Party Payments - Other Establishments,04/08/2023,3500098,"3,750.00",Revenue,1004073,Woodside Primary School
Shropshire,00GG,People - Early Years,Third Party Payments - Other Establishments,04/08/2023,3500152,"1,950.00",Revenue,1004073,Woodside Primary School
Shropshire,00GG,Resources - Finance,Non Revenue - Non Revenue,04/08/2023,3508019,"4,822.32",Revenue,1004162,Shropshire Towns & Rural Housing Ltd
Shropshire,00GG,Health and Wellbeing - Sexual Health,Third Party Payments - Joint Authorities,04/08/2023,3507980,868.00,Revenue,1004285,The Dudley Group Nhs Foundation Trust
Shropshire,00GG,People - Home to School Transport,Transport-Related Expenditure - Contract Hire and Operating Leases,04/08/2023,3507995,"1,600.00",Revenue,1004315,Personal redaction
Shropshire,00GG,Health and Wellbeing - Help to Change,Third Party Payments - Private Contractors,04/08/2023,3498627,"14,000.00",Revenue,1004342,Abbott Rapid Diagnostics Ltd
Shropshire,00GG,Place - Environment and Transport (Public Transport),Third Party Payments - Transport Operators,04/08/2023,3500894,"1,500.00",Revenue,1004376,Atoc Limited
Shropshire,00GG,Place - Environment and Transport (Public Transport),Supplies & Services - Services,04/08/2023,3499326,"1,659.58",Revenue,1004565,Data Management Consultancy
Shropshire,00GG,Capital - Housing Services Capital,Non Revenue - Non Revenue,04/08/2023,3507987,"13,513.80",Capital,1004765,M W Knight & Sons Ltd
Shropshire,00GG,Capital - Housing Services Capital,Non Revenue - Non Revenue,04/08/2023,3508007,"10,189.20",Capital,1004765,M W Knight & Sons Ltd
Shropshire,00GG,Capital - Housing Services Capital,Non Revenue - Non Revenue,04/08/2023,3508008,"33,900.00",Capital,1004765,M W Knight & Sons Ltd
Shropshire,00GG,Place - Independent Living,Third Party Payments - Private Contractors,04/08/2023,3499391,"8,750.00",Revenue,1004774,Bromford Housing Association
Shropshire,00GG,People - Social Care Hospital Interface Purchasing,Employees - Direct Employee Expenses,04/08/2023,3500365,"4,606.18",Revenue,1004799,Newcross Healthcare Solutions
Shropshire,00GG,People - Internal Providers - Nursing Services,Employees - Direct Employee Expenses,04/08/2023,3504249,"13,921.92",Revenue,1004799,Newcross Healthcare Solutions
Shropshire,00GG,People - Special Educational Needs & Disability,Supplies & Services - Services,04/08/2023,3501687,595.00,Revenue,1004881,Prime Resolution Limited
Shropshire,00GG,Place - Shire Catering,Supplies & Services - Equipment Furniture and Materials,04/08/2023,3507718,"1,176.22",Revenue,1005013,Nobisco Limited
Shropshire,00GG,Place - Libraries,Third Party Payments - Private Contractors,04/08/2023,3500999,500.00,Revenue,1005022,Axiell Alm Limited
Shropshire,00GG,People - Looked After Children (LAC) Service,Supplies & Services - Services,04/08/2023,3500217,786.00,Revenue,1005189,Lextox
Shropshire,00GG,Health and Wellbeing - Sexual Health,Third Party Payments - Private Contractors,04/08/2023,3507984,"12,821.00",Revenue,1005202,Preventx Limited
Shropshire,00GG,Resources - Legal Services – Child Care,Employees - Direct Employee Expenses,04/08/2023,3498929,"1,693.80",Revenue,1005215,The Oyster Partnership Ltd
Shropshire,00GG,Resources - Legal Services – Child Care,Employees - Direct Employee Expenses,04/08/2023,3498999,"2,833.31",Revenue,1005215,The Oyster Partnership Ltd
