Body Name,Body Ref,Service Area Categorisation,Expense Type,Payment Date,Transaction Ref,Total Amount,Capital/Revenue,Supplier ID,Supplier Name
Shropshire,00GG,Place - Corporate Landlord - Admin Buildings,Premises-Related Expenditure - Rents,06/07/2023,3497050,"6,000.00",Revenue,1000159,Hereford Storage Ltd
Shropshire,00GG,Capital - Children's Residential Care Capital,Non Revenue - Non Revenue,06/07/2023,3489198,"75,836.01",Capital,1000219,Welch & Phillips Ltd
Shropshire,00GG,Place - Planning Services,Supplies & Services - Services,06/07/2023,3490860,638.75,Revenue,1000228,Midland News Association Ltd
Shropshire,00GG,Place - Libraries,Supplies & Services - Equipment Furniture and Materials,06/07/2023,3489853,"1,731.86",Revenue,1000290,Peters Ltd
Shropshire,00GG,People - Early Years,Third Party Payments - Other Establishments,06/07/2023,11523029,"1,096.68",Revenue,1000295,Powys County Council
Shropshire,00GG,Place - Housing Options,Supplies & Services - Services,06/07/2023,3489635,720.00,Revenue,1000498,Glyn Upton Removals
Shropshire,00GG,Place - Shire Catering,Supplies & Services - Catering,06/07/2023,3495739,"2,069.36",Revenue,1000769,The Little Food Company Limited
Shropshire,00GG,Place - Shire Catering,Supplies & Services - Catering,06/07/2023,3493225,973.08,Revenue,1000926,Options Management
Shropshire,00GG,Resources - Finance,Supplies & Services - Communications and Computing,06/07/2023,3487387,"2,165.00",Revenue,1001093,Commercial redaction
Shropshire,00GG,People - Social Care Community Purchasing,Third Party Payments - Private Contractors,06/07/2023,11526836,"2,677.50",Revenue,1001105,Prestige Nursing Ltd
Shropshire,00GG,People - Non-Delegated Primary DSG,Premises-Related Expenditure - Repairs alterations and maintenance of buildings,06/07/2023,3495655,"1,170.00",Revenue,1001274,Derek Griffiths Decorating Contr Ltd
Shropshire,00GG,Place - Shire Catering,Supplies & Services - Catering,06/07/2023,11527547,727.64,Revenue,1001530,Bidfood
Shropshire,00GG,Place - Shire Catering,Supplies & Services - Catering,06/07/2023,11527548,686.86,Revenue,1001530,Bidfood
Shropshire,00GG,Place - Shire Catering,Supplies & Services - Catering,06/07/2023,11527549,785.48,Revenue,1001530,Bidfood
Shropshire,00GG,Place - Shire Catering,Supplies & Services - Catering,06/07/2023,11527554,601.77,Revenue,1001530,Bidfood
Shropshire,00GG,Place - Shire Catering,Supplies & Services - Catering,06/07/2023,11527556,548.90,Revenue,1001530,Bidfood
Shropshire,00GG,Place - Shire Catering,Supplies & Services - Catering,06/07/2023,11527558,681.69,Revenue,1001530,Bidfood
Shropshire,00GG,Place - Shire Catering,Supplies & Services - Catering,06/07/2023,11527559,547.69,Revenue,1001530,Bidfood
Shropshire,00GG,Place - Shire Catering,Supplies & Services - Catering,06/07/2023,11527561,"1,436.37",Revenue,1001530,Bidfood
Shropshire,00GG,Place - Shire Catering,Supplies & Services - Catering,06/07/2023,11527563,943.70,Revenue,1001530,Bidfood
Shropshire,00GG,Place - Shire Catering,Supplies & Services - Catering,06/07/2023,11527565,"1,003.49",Revenue,1001530,Bidfood
Shropshire,00GG,Place - Shire Catering,Supplies & Services - Catering,06/07/2023,11527567,562.31,Revenue,1001530,Bidfood
Shropshire,00GG,Place - Shire Catering,Supplies & Services - Catering,06/07/2023,11527568,878.74,Revenue,1001530,Bidfood
Shropshire,00GG,Place - Shire Catering,Supplies & Services - Catering,06/07/2023,11527569,852.88,Revenue,1001530,Bidfood
Shropshire,00GG,Place - Shire Catering,Supplies & Services - Catering,06/07/2023,11527573,629.14,Revenue,1001530,Bidfood
Shropshire,00GG,Place - Shire Catering,Supplies & Services - Catering,06/07/2023,11527574,647.92,Revenue,1001530,Bidfood
Shropshire,00GG,Place - Shire Catering,Supplies & Services - Catering,06/07/2023,11527576,645.07,Revenue,1001530,Bidfood
Shropshire,00GG,Place - Shire Catering,Supplies & Services - Catering,06/07/2023,11527579,910.47,Revenue,1001530,Bidfood
Shropshire,00GG,Place - Shire Catering,Supplies & Services - Catering,06/07/2023,11527580,606.00,Revenue,1001530,Bidfood
Shropshire,00GG,Place - Shire Catering,Supplies & Services - Catering,06/07/2023,11527583,769.56,Revenue,1001530,Bidfood
Shropshire,00GG,Place - Shire Catering,Supplies & Services - Catering,06/07/2023,11527594,988.72,Revenue,1001530,Bidfood
Shropshire,00GG,Place - Shire Catering,Supplies & Services - Catering,06/07/2023,11527600,629.37,Revenue,1001530,Bidfood
Shropshire,00GG,Place - Shire Catering,Supplies & Services - Catering,06/07/2023,11527604,538.80,Revenue,1001530,Bidfood
Shropshire,00GG,Place - Shire Catering,Supplies & Services - Catering,06/07/2023,11527610,"1,032.43",Revenue,1001530,Bidfood
Shropshire,00GG,Place - Shire Catering,Supplies & Services - Catering,06/07/2023,11527611,"1,051.17",Revenue,1001530,Bidfood
Shropshire,00GG,Place - Shire Catering,Supplies & Services - Catering,06/07/2023,11527613,"1,463.82",Revenue,1001530,Bidfood
Shropshire,00GG,Place - Shire Catering,Supplies & Services - Catering,06/07/2023,11527618,706.44,Revenue,1001530,Bidfood
Shropshire,00GG,Place - Shire Catering,Supplies & Services - Catering,06/07/2023,11527622,515.50,Revenue,1001530,Bidfood
Shropshire,00GG,Place - Shire Catering,Supplies & Services - Catering,06/07/2023,11527625,501.38,Revenue,1001530,Bidfood
Shropshire,00GG,Place - Shire Catering,Supplies & Services - Catering,06/07/2023,11527627,"1,082.22",Revenue,1001530,Bidfood
Shropshire,00GG,Place - Shire Catering,Supplies & Services - Catering,06/07/2023,11527631,528.51,Revenue,1001530,Bidfood
Shropshire,00GG,Place - Shire Catering,Supplies & Services - Catering,06/07/2023,11527634,"1,193.79",Revenue,1001530,Bidfood
Shropshire,00GG,Place - Shire Catering,Supplies & Services - Catering,06/07/2023,11527636,569.01,Revenue,1001530,Bidfood
Shropshire,00GG,Place - Shire Catering,Supplies & Services - Catering,06/07/2023,11527639,521.34,Revenue,1001530,Bidfood
Shropshire,00GG,Place - Shire Catering,Supplies & Services - Catering,06/07/2023,11527643,556.86,Revenue,1001530,Bidfood
Shropshire,00GG,Place - Shire Catering,Supplies & Services - Catering,06/07/2023,11527644,"1,386.74",Revenue,1001530,Bidfood
Shropshire,00GG,Place - Shire Catering,Supplies & Services - Catering,06/07/2023,11527645,534.20,Revenue,1001530,Bidfood
Shropshire,00GG,Place - Shire Catering,Supplies & Services - Catering,06/07/2023,11527647,597.23,Revenue,1001530,Bidfood
Shropshire,00GG,Place - Shire Catering,Supplies & Services - Catering,06/07/2023,11527648,816.97,Revenue,1001530,Bidfood
Shropshire,00GG,Place - Shire Catering,Supplies & Services - Catering,06/07/2023,11527649,871.36,Revenue,1001530,Bidfood
Shropshire,00GG,Place - Shire Catering,Supplies & Services - Catering,06/07/2023,11527652,558.49,Revenue,1001530,Bidfood
Shropshire,00GG,Place - Shire Catering,Supplies & Services - Catering,06/07/2023,11527653,523.06,Revenue,1001530,Bidfood
Shropshire,00GG,Place - Shire Catering,Supplies & Services - Catering,06/07/2023,11527657,514.20,Revenue,1001530,Bidfood
Shropshire,00GG,Place - Shire Catering,Supplies & Services - Catering,06/07/2023,11527658,"1,031.08",Revenue,1001530,Bidfood
Shropshire,00GG,Place - Shire Catering,Supplies & Services - Catering,06/07/2023,11527659,494.50,Revenue,1001530,Bidfood
Shropshire,00GG,Place - Shire Catering,Supplies & Services - Catering,06/07/2023,11527668,593.62,Revenue,1001530,Bidfood
Shropshire,00GG,Place - Shire Catering,Supplies & Services - Catering,06/07/2023,11527669,961.03,Revenue,1001530,Bidfood
Shropshire,00GG,Place - Shire Catering,Supplies & Services - Catering,06/07/2023,11527671,515.07,Revenue,1001530,Bidfood
Shropshire,00GG,Place - Shire Catering,Supplies & Services - Catering,06/07/2023,11527676,720.77,Revenue,1001530,Bidfood
Shropshire,00GG,Place - Shire Catering,Supplies & Services - Catering,06/07/2023,11527678,530.56,Revenue,1001530,Bidfood
Shropshire,00GG,Place - Shire Catering,Supplies & Services - Catering,06/07/2023,11527681,"1,046.31",Revenue,1001530,Bidfood
Shropshire,00GG,Place - Shire Catering,Supplies & Services - Catering,06/07/2023,11527684,891.00,Revenue,1001530,Bidfood
Shropshire,00GG,Place - Shire Catering,Supplies & Services - Catering,06/07/2023,11527687,"1,271.27",Revenue,1001530,Bidfood
Shropshire,00GG,Place - Shire Catering,Supplies & Services - Catering,06/07/2023,11527689,521.34,Revenue,1001530,Bidfood
Shropshire,00GG,Place - Shire Catering,Supplies & Services - Catering,06/07/2023,11527693,601.94,Revenue,1001530,Bidfood
Shropshire,00GG,Place - Shire Catering,Supplies & Services - Catering,06/07/2023,11527694,718.02,Revenue,1001530,Bidfood
Shropshire,00GG,Place - Shire Catering,Supplies & Services - Catering,06/07/2023,11527696,537.73,Revenue,1001530,Bidfood
Shropshire,00GG,Place - Shire Catering,Supplies & Services - Catering,06/07/2023,11527698,569.81,Revenue,1001530,Bidfood
Shropshire,00GG,Place - Shire Catering,Supplies & Services - Catering,06/07/2023,11527701,"1,958.14",Revenue,1001530,Bidfood
Shropshire,00GG,Place - Shire Catering,Supplies & Services - Catering,06/07/2023,11527707,760.22,Revenue,1001530,Bidfood
Shropshire,00GG,Place - Shire Catering,Supplies & Services - Catering,06/07/2023,11527711,788.82,Revenue,1001530,Bidfood
Shropshire,00GG,Place - Shire Catering,Supplies & Services - Catering,06/07/2023,11527712,584.74,Revenue,1001530,Bidfood
Shropshire,00GG,Place - Shire Catering,Supplies & Services - Catering,06/07/2023,11527715,553.97,Revenue,1001530,Bidfood
Shropshire,00GG,Place - Shire Catering,Supplies & Services - Catering,06/07/2023,11527723,679.09,Revenue,1001530,Bidfood
Shropshire,00GG,Place - Shire Catering,Supplies & Services - Catering,06/07/2023,11527726,693.94,Revenue,1001530,Bidfood
Shropshire,00GG,Place - Shire Catering,Supplies & Services - Catering,06/07/2023,11527727,608.98,Revenue,1001530,Bidfood
Shropshire,00GG,Place - Shire Catering,Supplies & Services - Catering,06/07/2023,11527728,670.43,Revenue,1001530,Bidfood
Shropshire,00GG,Place - Shire Catering,Supplies & Services - Catering,06/07/2023,11527729,659.35,Revenue,1001530,Bidfood
Shropshire,00GG,Place - Shire Catering,Supplies & Services - Catering,06/07/2023,11527730,771.33,Revenue,1001530,Bidfood
Shropshire,00GG,Place - Shire Catering,Supplies & Services - Catering,06/07/2023,11527739,-670.19,Revenue,1001530,Bidfood
Shropshire,00GG,People - Non-Delegated Primary DSG,Premises-Related Expenditure - Repairs alterations and maintenance of buildings,06/07/2023,11526744,"1,580.00",Revenue,1002914,Aib Solutions Ltd
Shropshire,00GG,People - Non-Delegated Primary DSG,Premises-Related Expenditure - Repairs alterations and maintenance of buildings,06/07/2023,11526746,840.00,Revenue,1002914,Aib Solutions Ltd
Shropshire,00GG,Place - Property Services Group,Supplies & Services - Communications and Computing,06/07/2023,11527766,"1,457.00",Revenue,1003160,Bentley Systems International Limited
Shropshire,00GG,People - Placements: Placement Staffing,Transport-Related Expenditure - Contract Hire and Operating Leases,06/07/2023,3488131,528.13,Revenue,1003663,Fourways Self Drive
Shropshire,00GG,Place - Corporate Landlord - Mardol House & Tannery,Premises-Related Expenditure - Energy Costs,06/07/2023,3495224,"4,145.42",Revenue,1003705,West Mercia Energy
Shropshire,00GG,Place - Corporate Landlord - Mardol House & Tannery,Premises-Related Expenditure - Energy Costs,06/07/2023,3495236,"2,793.66",Revenue,1003705,West Mercia Energy
Shropshire,00GG,Place - Corporate Landlord - Mardol House & Tannery,Premises-Related Expenditure - Energy Costs,06/07/2023,3495268,"1,851.02",Revenue,1003705,West Mercia Energy
Shropshire,00GG,Place - Housing Options,Premises-Related Expenditure - Repairs alterations and maintenance of buildings,06/07/2023,3496390,"1,992.95",Revenue,1003731,The Firs Riverside B&B Limited
Shropshire,00GG,Resources - Automation & Technology,Supplies & Services - Communications and Computing,06/07/2023,3488132,"13,455.12",Revenue,1003920,Incom Telecommunications
Shropshire,00GG,Resources - Automation & Technology,Supplies & Services - Communications and Computing,06/07/2023,3488157,"1,904.78",Revenue,1003920,Incom Telecommunications
Shropshire,00GG,Resources - Automation & Technology,Supplies & Services - Communications and Computing,06/07/2023,3488160,"3,878.20",Revenue,1003920,Incom Telecommunications
Shropshire,00GG,Health and Wellbeing - Public Health General Management,Third Party Payments - Private Contractors,06/07/2023,3487662,"4,800.00",Revenue,1003925,Energize Shropshire  Telford & Wrekin
Shropshire,00GG,People - Looked After Children Education,Third Party Payments - Other Establishments,06/07/2023,3496903,800.00,Revenue,1004837,The 3-18 Education Trust T/A William Brookes School
Shropshire,00GG,People - Children’s Case Management,Supplies & Services - Services,06/07/2023,3489083,"2,230.00",Revenue,1005189,Lextox
Shropshire,00GG,People - Social Care Hospital Interface Purchasing,Third Party Payments - Private Contractors,06/07/2023,11523456,"1,674.40",Revenue,1005253,Outcome Care And Support Ltd
Shropshire,00GG,People - Social Care Hospital Interface Purchasing,Third Party Payments - Private Contractors,06/07/2023,11523457,"2,145.60",Revenue,1005253,Outcome Care And Support Ltd
Shropshire,00GG,People - Social Care Hospital Interface Purchasing,Third Party Payments - Private Contractors,06/07/2023,11524385,759.20,Revenue,1005253,Outcome Care And Support Ltd
Shropshire,00GG,People - Social Care Hospital Interface Purchasing,Third Party Payments - Private Contractors,06/07/2023,11525838,"1,258.20",Revenue,1005253,Outcome Care And Support Ltd
Shropshire,00GG,People - Social Care Hospital Interface Purchasing,Third Party Payments - Private Contractors,06/07/2023,11525839,739.79,Revenue,1005586,Care Cover 24/7 Ltd
Shropshire,00GG,People - Social Care Hospital Interface Purchasing,Third Party Payments - Private Contractors,06/07/2023,11525840,"1,467.92",Revenue,1005586,Care Cover 24/7 Ltd
Shropshire,00GG,People - Social Care Hospital Interface Purchasing,Third Party Payments - Private Contractors,06/07/2023,11525841,"1,141.72",Revenue,1005586,Care Cover 24/7 Ltd
Shropshire,00GG,People - Social Care Hospital Interface Purchasing,Third Party Payments - Private Contractors,06/07/2023,11525842,"1,467.90",Revenue,1005586,Care Cover 24/7 Ltd
Shropshire,00GG,People - Social Care Hospital Interface Purchasing,Third Party Payments - Private Contractors,06/07/2023,11526833,786.51,Revenue,1005588,Diamond Life Healthcare Ltd
Shropshire,00GG,People - Social Care Hospital Interface Purchasing,Third Party Payments - Private Contractors,06/07/2023,11526834,786.51,Revenue,1005588,Diamond Life Healthcare Ltd
Shropshire,00GG,People - Social Care Hospital Interface Purchasing,Third Party Payments - Private Contractors,06/07/2023,11526835,961.24,Revenue,1005588,Diamond Life Healthcare Ltd
Shropshire,00GG,People - Special Educational Needs & Disability,Supplies & Services - Services,06/07/2023,3488096,"1,317.64",Revenue,1005688,Permanent Futures Ltd
Shropshire,00GG,People - Special Educational Needs & Disability,Supplies & Services - Services,06/07/2023,3488097,"1,592.00",Revenue,1005688,Permanent Futures Ltd
Shropshire,00GG,People - Special Educational Needs & Disability,Supplies & Services - Services,06/07/2023,3488102,"1,880.00",Revenue,1005688,Permanent Futures Ltd
Shropshire,00GG,People - Special Educational Needs & Disability,Supplies & Services - Services,06/07/2023,3488105,"1,317.64",Revenue,1005688,Permanent Futures Ltd
Shropshire,00GG,People - Education Psychology Service,Supplies & Services - Services,06/07/2023,3488108,"1,412.00",Revenue,1005688,Permanent Futures Ltd
Shropshire,00GG,People - Education Psychology Service,Supplies & Services - Services,06/07/2023,3488112,"1,706.00",Revenue,1005688,Permanent Futures Ltd
Shropshire,00GG,People - Special Educational Needs & Disability,Supplies & Services - Services,06/07/2023,3488117,"1,592.00",Revenue,1005688,Permanent Futures Ltd
Shropshire,00GG,People - Special Educational Needs & Disability,Supplies & Services - Services,06/07/2023,3488118,"2,350.00",Revenue,1005688,Permanent Futures Ltd
Shropshire,00GG,People - Education Psychology Service,Supplies & Services - Services,06/07/2023,3488123,"1,706.00",Revenue,1005688,Permanent Futures Ltd
Shropshire,00GG,People - Special Educational Needs & Disability,Third Party Payments - Other Establishments,06/07/2023,3487972,"2,250.00",Revenue,1005913,Radbrook Primary School
Shropshire,00GG,People - Special Educational Needs & Disability,Third Party Payments - Other Establishments,06/07/2023,3495882,720.00,Revenue,1008304,Little Acorns Of Rushbury
Shropshire,00GG,Capital - Corporate Landlord Capital,Non Revenue - Non Revenue,06/07/2023,11527768,"2,489.69",Capital,1008613,DR.E. Contractors Ltd
Shropshire,00GG,Place - Corporate Landlord - Museums & Culture,Premises-Related Expenditure - Repairs alterations and maintenance of buildings,06/07/2023,11527757,696.95,Revenue,1009380,MEB Total Limited
Shropshire,00GG,Place - Corporate Landlord - Museums & Culture,Premises-Related Expenditure - Repairs alterations and maintenance of buildings,06/07/2023,11527758,934.25,Revenue,1009380,MEB Total Limited
Shropshire,00GG,Place - Corporate Landlord - Mardol House & Tannery,Supplies & Services - Services,06/07/2023,3487693,550.00,Revenue,1009583,Personal redaction
Shropshire,00GG,People - Children’s Social Care and Safeguarding Management,Employees - Direct Employee Expenses,06/07/2023,3490131,"2,625.00",Revenue,1013105,Baltimore Consulting Limited
Shropshire,00GG,People - Non-Delegated Primary DSG,Premises-Related Expenditure - Repairs alterations and maintenance of buildings,06/07/2023,11523385,300.00,Revenue,1013244,CLIRA LTD
Shropshire,00GG,Place - Corporate Landlord -  Economic Development,Premises-Related Expenditure - Repairs alterations and maintenance of buildings,06/07/2023,11523385,100.00,Revenue,1013244,CLIRA LTD
Shropshire,00GG,Place - Corporate Landlord - Adult Services,Premises-Related Expenditure - Repairs alterations and maintenance of buildings,06/07/2023,11523385,350.00,Revenue,1013244,CLIRA LTD
Shropshire,00GG,Place - Corporate Landlord - Smallholdings,Premises-Related Expenditure - Repairs alterations and maintenance of buildings,06/07/2023,11523385,75.00,Revenue,1013244,CLIRA LTD
Shropshire,00GG,Place - Outdoor Partnerships,Premises-Related Expenditure - Repairs alterations and maintenance of buildings,06/07/2023,11523385,175.00,Revenue,1013244,CLIRA LTD
Shropshire,00GG,Place - Property & Development,Premises-Related Expenditure - Repairs alterations and maintenance of buildings,06/07/2023,11523385,225.00,Revenue,1013244,CLIRA LTD
Shropshire,00GG,People - Non-Delegated Primary DSG,Premises-Related Expenditure - Repairs alterations and maintenance of buildings,06/07/2023,11523386,700.00,Revenue,1013244,CLIRA LTD
Shropshire,00GG,Place - Corporate Landlord -  Economic Development,Premises-Related Expenditure - Repairs alterations and maintenance of buildings,06/07/2023,11523386,325.00,Revenue,1013244,CLIRA LTD
Shropshire,00GG,Place - Corporate Landlord - Children's Services,Premises-Related Expenditure - Repairs alterations and maintenance of buildings,06/07/2023,11523386,225.00,Revenue,1013244,CLIRA LTD
Shropshire,00GG,Place - Corporate Landlord - Museums & Culture,Premises-Related Expenditure - Repairs alterations and maintenance of buildings,06/07/2023,11523386,125.00,Revenue,1013244,CLIRA LTD
Shropshire,00GG,Place - Corporate Landlord - Traveller Sites,Premises-Related Expenditure - Repairs alterations and maintenance of buildings,06/07/2023,11523386,100.00,Revenue,1013244,CLIRA LTD
Shropshire,00GG,Place - Corporate Landlord - Youth Centres & Community,Premises-Related Expenditure - Repairs alterations and maintenance of buildings,06/07/2023,11523386,125.00,Revenue,1013244,CLIRA LTD
Shropshire,00GG,Place - Corporate Landlord -  Economic Development,Premises-Related Expenditure - Repairs alterations and maintenance of buildings,06/07/2023,11524773,300.00,Revenue,1013244,CLIRA LTD
Shropshire,00GG,Place - Leisure,Premises-Related Expenditure - Repairs alterations and maintenance of buildings,06/07/2023,11524773,125.00,Revenue,1013244,CLIRA LTD
Shropshire,00GG,Place - Shire Catering,Supplies & Services - Grants and Subscriptions,06/07/2023,3487842,"1,789.00",Revenue,1013360,CHAS 2013 Ltd
Shropshire,00GG,People - Home to School Transport,Transport-Related Expenditure - Contract Hire and Operating Leases,06/07/2023,3487965,"3,240.00",Revenue,1014103,Bruces Executive Travel Ltd
Shropshire,00GG,People - Home to School Transport,Transport-Related Expenditure - Contract Hire and Operating Leases,06/07/2023,3488045,"2,700.00",Revenue,1014103,Bruces Executive Travel Ltd
Shropshire,00GG,People - Home to School Transport,Transport-Related Expenditure - Contract Hire and Operating Leases,06/07/2023,3488047,"1,800.00",Revenue,1014103,Bruces Executive Travel Ltd
