Body Name,Body Ref,Service Area Categorisation,Expense Type,Payment Date,Transaction Ref,Total Amount,Capital/Revenue,Supplier ID,Supplier Name
Shropshire,00GG,People - Social Care Hospital Interface Purchasing,Third Party Payments - Private Contractors,04/10/2023,11539148," 1,461.60 ",Revenue,1003380,Quality Home Care Ltd
Shropshire,00GG,People - Social Care Hospital Interface Purchasing,Third Party Payments - Private Contractors,04/10/2023,11539150," 1,461.60 ",Revenue,1003380,Quality Home Care Ltd
Shropshire,00GG,People - Social Care Hospital Interface Purchasing,Third Party Payments - Private Contractors,04/10/2023,11539151, 667.00 ,Revenue,1003380,Quality Home Care Ltd
Shropshire,00GG,People - Social Care Hospital Interface Purchasing,Third Party Payments - Private Contractors,04/10/2023,11539152, 742.40 ,Revenue,1003380,Quality Home Care Ltd
Shropshire,00GG,People - Social Care Hospital Interface Purchasing,Third Party Payments - Private Contractors,04/10/2023,11539153," 1,015.00 ",Revenue,1003380,Quality Home Care Ltd
Shropshire,00GG,People - Social Care Hospital Interface Purchasing,Third Party Payments - Private Contractors,04/10/2023,11539154, 701.80 ,Revenue,1003380,Quality Home Care Ltd
Shropshire,00GG,People - Internal Providers - Nursing Services,Employees - Direct Employee Expenses,04/10/2023,3519045," 4,067.05 ",Revenue,1004226,Nurse Plus And Carer Plus (Uk) Ltd
Shropshire,00GG,People - Internal Providers - Nursing Services,Employees - Direct Employee Expenses,04/10/2023,3522101," (1,044.75)",Revenue,1004226,Nurse Plus And Carer Plus (Uk) Ltd
Shropshire,00GG,Resources - Legal Services – Child Care,Employees - Direct Employee Expenses,04/10/2023,3521328," 1,155.21 ",Revenue,1006330,Sellick Partnership Limited
Shropshire,00GG,People - Early Years,Third Party Payments - Other Establishments,04/10/2023,3522959," 2,750.00 ",Revenue,1008362,Twyford Tots Nursery
Shropshire,00GG,Resources - Customer Services,Employees - Indirect Employee Expenses,04/10/2023,3521981," 1,980.00 ",Revenue,1009223,Barnabas Community Projects Ltd
Shropshire,00GG,Resources - Communications & Engagement,Employees - Indirect Employee Expenses,04/10/2023,3522126, 513.00 ,Revenue,1012344,The Consultation Institute
Shropshire,00GG,People - Placements: Adoption Service,Supplies & Services - Services,04/10/2023,3519798, 997.50 ,Revenue,1012403,Stones Throw LTD
Shropshire,00GG,Place - Economic Growth,Supplies & Services - Services,04/10/2023,3514313, 900.00 ,Revenue,1013005,WCL CONSULTING LIMITED
Shropshire,00GG,Resources - Legal Services – Child Care,Supplies & Services - Services,04/10/2023,3514870," 1,025.00 ",Revenue,1013890,No5 Chambers Ltd
Shropshire,00GG,Resources - Legal Services – Child Care,Supplies & Services - Services,04/10/2023,3521330," 3,350.00 ",Revenue,1013984, No5 Chambers Ltd
Shropshire,00GG,Place - Theatre Services,Supplies & Services - Communications and Computing,04/10/2023,3520053," 1,161.99 ",Revenue,1014774,Royal Mail Group Ltd
Shropshire,00GG,Resources - Legal Services – Child Care,Supplies & Services - Services,04/10/2023,3517440, 750.00 ,Revenue,1015526, No5 Chambers Ltd
Shropshire,00GG,People - Non-Delegated Primary DSG,Premises-Related Expenditure - Repairs alterations and maintenance of buildings,05/10/2023,3515810," 3,525.10 ",Revenue,1000128,R G Edwards & Co Ltd
Shropshire,00GG,Place - Corporate Landlord -  Environmental & Regulatory Service,Premises-Related Expenditure - Repairs alterations and maintenance of buildings,05/10/2023,3515855," 1,288.64 ",Revenue,1000128,R G Edwards & Co Ltd
Shropshire,00GG,Place - Housing Options,Premises-Related Expenditure - Repairs alterations and maintenance of buildings,05/10/2023,3518352, 826.88 ,Revenue,1000128,R G Edwards & Co Ltd
Shropshire,00GG,Place - Corporate Landlord - Admin Buildings,Premises-Related Expenditure - Repairs alterations and maintenance of buildings,05/10/2023,3518356," 5,300.00 ",Revenue,1000128,R G Edwards & Co Ltd
Shropshire,00GG,Place - Corporate Landlord - Car Parks,Premises-Related Expenditure - Repairs alterations and maintenance of buildings,05/10/2023,3518379," 4,195.00 ",Revenue,1000128,R G Edwards & Co Ltd
Shropshire,00GG,Place - Theatre Services,Premises-Related Expenditure - Repairs alterations and maintenance of buildings,05/10/2023,3518447," 5,465.78 ",Revenue,1000128,R G Edwards & Co Ltd
Shropshire,00GG,People - Non-Delegated Primary DSG,Premises-Related Expenditure - Repairs alterations and maintenance of buildings,05/10/2023,11539055, 532.95 ,Revenue,1000128,R G Edwards & Co Ltd
Shropshire,00GG,People - Non-Delegated Primary DSG,Premises-Related Expenditure - Repairs alterations and maintenance of buildings,05/10/2023,11539443," 1,946.40 ",Revenue,1000128,R G Edwards & Co Ltd
Shropshire,00GG,Place - Shire Catering,Supplies & Services - Equipment Furniture and Materials,05/10/2023,3514902, 983.40 ,Revenue,1000156,W V Howe Ltd
Shropshire,00GG,Place - Shire Catering,Supplies & Services - Equipment Furniture and Materials,05/10/2023,3514904, 493.70 ,Revenue,1000156,W V Howe Ltd
Shropshire,00GG,Place - Shire Catering,Supplies & Services - Equipment Furniture and Materials,05/10/2023,3514911, 570.66 ,Revenue,1000156,W V Howe Ltd
Shropshire,00GG,Place - Shire Catering,Supplies & Services - Equipment Furniture and Materials,05/10/2023,3514915, 561.00 ,Revenue,1000156,W V Howe Ltd
Shropshire,00GG,Place - Corporate Landlord - Admin Buildings,Premises-Related Expenditure - Rents,05/10/2023,3518582," 6,000.00 ",Revenue,1000159,Hereford Storage Ltd
Shropshire,00GG,Place - Environment and Transport (Public Transport),Third Party Payments - Transport Operators,05/10/2023,3521003," 9,500.72 ",Revenue,1000220,Arriva Midlands Ltd
Shropshire,00GG,Place - Environment and Transport (Public Transport),Third Party Payments - Transport Operators,05/10/2023,3521010," 9,750.82 ",Revenue,1000220,Arriva Midlands Ltd
Shropshire,00GG,Place - Environment and Transport (Public Transport),Third Party Payments - Transport Operators,05/10/2023,3521171," 7,800.00 ",Revenue,1000220,Arriva Midlands Ltd
Shropshire,00GG,Place - Environment and Transport (Public Transport),Third Party Payments - Transport Operators,05/10/2023,3521191," 17,940.00 ",Revenue,1000220,Arriva Midlands Ltd
Shropshire,00GG,Place - Environment and Transport (Public Transport),Third Party Payments - Transport Operators,05/10/2023,3521197," 9,620.00 ",Revenue,1000220,Arriva Midlands Ltd
Shropshire,00GG,Place - Environment and Transport (Public Transport),Third Party Payments - Transport Operators,05/10/2023,3521542," 10,298.18 ",Revenue,1000220,Arriva Midlands Ltd
Shropshire,00GG,Place - Corporate Landlord - Admin Buildings,Premises-Related Expenditure - Repairs alterations and maintenance of buildings,05/10/2023,11541622," 1,072.99 ",Revenue,1000322,R M W Electrical Services Ltd
Shropshire,00GG,Place - Corporate Landlord - Admin Buildings,Premises-Related Expenditure - Repairs alterations and maintenance of buildings,05/10/2023,11541623," 1,597.06 ",Revenue,1000322,R M W Electrical Services Ltd
Shropshire,00GG,Capital - Primary School Capital,Non Revenue - Non Revenue,05/10/2023,3520423," 27,145.70 ",Capital,1000324,David Rogers Electrical Contractors Ltd
Shropshire,00GG,Capital - Primary School Capital,Non Revenue - Non Revenue,05/10/2023,3521198," 41,733.93 ",Capital,1000324,David Rogers Electrical Contractors Ltd
Shropshire,00GG,Capital - Primary School Capital,Non Revenue - Non Revenue,05/10/2023,3521223," 14,873.06 ",Capital,1000324,David Rogers Electrical Contractors Ltd
Shropshire,00GG,Capital - Corporate Landlord Capital,Non Revenue - Non Revenue,05/10/2023,3519184," 22,192.44 ",Capital,1000411,Cool Services Ltd
Shropshire,00GG,Place - Property Services Group,Premises-Related Expenditure - Repairs alterations and maintenance of buildings,05/10/2023,11542801, 527.42 ,Revenue,1000411,Cool Services Ltd
Shropshire,00GG,Capital - Primary School Capital,Non Revenue - Non Revenue,05/10/2023,3517289," 13,558.66 ",Capital,1000726,Stoneleigh Consultancy Ltd
Shropshire,00GG,Place - Shire Catering,Supplies & Services - Catering,05/10/2023,3519880," 1,173.16 ",Revenue,1000769,The Little Food Company Limited
Shropshire,00GG,Capital - Primary School Capital,Non Revenue - Non Revenue,05/10/2023,3523059," 2,835.92 ",Capital,1000851,Tts Group Ltd
Shropshire,00GG,Strategic Management Board - Programme Management,Supplies & Services - Services,05/10/2023,3514921," 162,500.00 ",Revenue,1000860,Price Waterhouse Coopers
Shropshire,00GG,Strategic Management Board - Programme Management,Supplies & Services - Services,05/10/2023,3514951," 60,022.41 ",Revenue,1000860,Price Waterhouse Coopers
Shropshire,00GG,Strategic Management Board - Programme Management,Supplies & Services - Services,05/10/2023,3514954," 48,000.00 ",Revenue,1000860,Price Waterhouse Coopers
Shropshire,00GG,Capital - Primary School Capital,Non Revenue - Non Revenue,05/10/2023,3523160, 942.71 ,Capital,1000986,Personal redaction
Shropshire,00GG,Place - Registrars and Coroners,Supplies & Services - Communications and Computing,05/10/2023,3514636," 11,860.00 ",Revenue,1001093,Commercial redaction
Shropshire,00GG,Place - Property & Development,Supplies & Services - Communications and Computing,05/10/2023,3518283," 92,717.00 ",Revenue,1001093,Commercial redaction
Shropshire,00GG,Place - Corporate Landlord - Mardol House & Tannery,Premises-Related Expenditure - Cleaning and domestic supplies,05/10/2023,3519091," 1,366.00 ",Revenue,1001137,Windows Need Cleaning
Shropshire,00GG,Resources - Pension Administration Services,Supplies & Services - Services,05/10/2023,3516164, 600.00 ,Revenue,1001257,Pop Creative
Shropshire,00GG,Place - Shire Catering,Supplies & Services - Catering,05/10/2023,11542002, 632.63 ,Revenue,1001530,Bidfood
Shropshire,00GG,Place - Shire Catering,Supplies & Services - Catering,05/10/2023,11542006, 619.77 ,Revenue,1001530,Bidfood
Shropshire,00GG,Place - Shire Catering,Supplies & Services - Catering,05/10/2023,11542008, 562.12 ,Revenue,1001530,Bidfood
Shropshire,00GG,Place - Shire Catering,Supplies & Services - Catering,05/10/2023,11542013," 1,220.19 ",Revenue,1001530,Bidfood
Shropshire,00GG,Place - Shire Catering,Supplies & Services - Catering,05/10/2023,11542014, 700.93 ,Revenue,1001530,Bidfood
Shropshire,00GG,Place - Shire Catering,Supplies & Services - Catering,05/10/2023,11542015," 1,007.79 ",Revenue,1001530,Bidfood
Shropshire,00GG,Place - Shire Catering,Supplies & Services - Catering,05/10/2023,11542017, 746.29 ,Revenue,1001530,Bidfood
Shropshire,00GG,Place - Shire Catering,Supplies & Services - Catering,05/10/2023,11542018, 925.73 ,Revenue,1001530,Bidfood
Shropshire,00GG,Place - Shire Catering,Supplies & Services - Catering,05/10/2023,11542019, 636.49 ,Revenue,1001530,Bidfood
Shropshire,00GG,Place - Shire Catering,Supplies & Services - Catering,05/10/2023,11542020, 779.85 ,Revenue,1001530,Bidfood
Shropshire,00GG,Place - Shire Catering,Supplies & Services - Catering,05/10/2023,11542021, 641.12 ,Revenue,1001530,Bidfood
Shropshire,00GG,Place - Shire Catering,Supplies & Services - Catering,05/10/2023,11542024, 754.78 ,Revenue,1001530,Bidfood
Shropshire,00GG,Place - Shire Catering,Supplies & Services - Catering,05/10/2023,11542026," 1,222.77 ",Revenue,1001530,Bidfood
Shropshire,00GG,Place - Shire Catering,Supplies & Services - Catering,05/10/2023,11542027, 505.39 ,Revenue,1001530,Bidfood
Shropshire,00GG,Place - Shire Catering,Supplies & Services - Catering,05/10/2023,11542029, 699.46 ,Revenue,1001530,Bidfood
Shropshire,00GG,Place - Shire Catering,Supplies & Services - Catering,05/10/2023,11542030," 1,212.40 ",Revenue,1001530,Bidfood
Shropshire,00GG,Place - Shire Catering,Supplies & Services - Catering,05/10/2023,11542032," 1,246.93 ",Revenue,1001530,Bidfood
Shropshire,00GG,Place - Shire Catering,Supplies & Services - Catering,05/10/2023,11542035, 663.76 ,Revenue,1001530,Bidfood
Shropshire,00GG,Place - Shire Catering,Supplies & Services - Catering,05/10/2023,11542044, 513.18 ,Revenue,1001530,Bidfood
Shropshire,00GG,Place - Shire Catering,Supplies & Services - Catering,05/10/2023,11542046, 993.08 ,Revenue,1001530,Bidfood
Shropshire,00GG,Place - Shire Catering,Supplies & Services - Catering,05/10/2023,11542047, 512.75 ,Revenue,1001530,Bidfood
Shropshire,00GG,Place - Shire Catering,Supplies & Services - Catering,05/10/2023,11542048, 533.70 ,Revenue,1001530,Bidfood
Shropshire,00GG,Place - Shire Catering,Supplies & Services - Catering,05/10/2023,11542050," 1,015.70 ",Revenue,1001530,Bidfood
Shropshire,00GG,Place - Shire Catering,Supplies & Services - Catering,05/10/2023,11542053, 838.13 ,Revenue,1001530,Bidfood
Shropshire,00GG,Place - Shire Catering,Supplies & Services - Catering,05/10/2023,11542065, 750.06 ,Revenue,1001530,Bidfood
Shropshire,00GG,Place - Shire Catering,Supplies & Services - Catering,05/10/2023,11542067, 690.96 ,Revenue,1001530,Bidfood
Shropshire,00GG,Place - Shire Catering,Supplies & Services - Catering,05/10/2023,11542070," 2,212.67 ",Revenue,1001530,Bidfood
Shropshire,00GG,Place - Shire Catering,Supplies & Services - Catering,05/10/2023,11542072, 563.80 ,Revenue,1001530,Bidfood
Shropshire,00GG,Place - Shire Catering,Supplies & Services - Catering,05/10/2023,11542073, 803.62 ,Revenue,1001530,Bidfood
Shropshire,00GG,Place - Shire Catering,Supplies & Services - Catering,05/10/2023,11542076," 1,091.47 ",Revenue,1001530,Bidfood
Shropshire,00GG,Place - Shire Catering,Supplies & Services - Catering,05/10/2023,11542078," 1,193.75 ",Revenue,1001530,Bidfood
Shropshire,00GG,Place - Shire Catering,Supplies & Services - Catering,05/10/2023,11542079, 675.33 ,Revenue,1001530,Bidfood
Shropshire,00GG,Place - Shire Catering,Supplies & Services - Catering,05/10/2023,11542080, 502.33 ,Revenue,1001530,Bidfood
Shropshire,00GG,Place - Shire Catering,Supplies & Services - Catering,05/10/2023,11542082, 809.55 ,Revenue,1001530,Bidfood
Shropshire,00GG,Place - Shire Catering,Supplies & Services - Catering,05/10/2023,11542084, 621.44 ,Revenue,1001530,Bidfood
Shropshire,00GG,Place - Shire Catering,Supplies & Services - Catering,05/10/2023,11542086, 525.43 ,Revenue,1001530,Bidfood
Shropshire,00GG,Place - Shire Catering,Supplies & Services - Catering,05/10/2023,11542087, 635.65 ,Revenue,1001530,Bidfood
Shropshire,00GG,Place - Shire Catering,Supplies & Services - Catering,05/10/2023,11542090, 647.67 ,Revenue,1001530,Bidfood
Shropshire,00GG,Place - Shire Catering,Supplies & Services - Catering,05/10/2023,11542093, 640.83 ,Revenue,1001530,Bidfood
Shropshire,00GG,Place - Shire Catering,Supplies & Services - Catering,05/10/2023,11542097, 532.72 ,Revenue,1001530,Bidfood
Shropshire,00GG,Place - Shire Catering,Supplies & Services - Catering,05/10/2023,11542098, 927.91 ,Revenue,1001530,Bidfood
Shropshire,00GG,Place - Shire Catering,Supplies & Services - Catering,05/10/2023,11542099, 835.48 ,Revenue,1001530,Bidfood
Shropshire,00GG,Place - Shire Catering,Supplies & Services - Catering,05/10/2023,11542101, 572.10 ,Revenue,1001530,Bidfood
Shropshire,00GG,Place - Shire Catering,Supplies & Services - Catering,05/10/2023,11542102," 1,373.56 ",Revenue,1001530,Bidfood
Shropshire,00GG,Place - Shire Catering,Supplies & Services - Catering,05/10/2023,11542105, 570.46 ,Revenue,1001530,Bidfood
Shropshire,00GG,Place - Shire Catering,Supplies & Services - Catering,05/10/2023,11542106, 576.91 ,Revenue,1001530,Bidfood
Shropshire,00GG,Place - Shire Catering,Supplies & Services - Catering,05/10/2023,11542107, 513.90 ,Revenue,1001530,Bidfood
Shropshire,00GG,Place - Shire Catering,Supplies & Services - Catering,05/10/2023,11542108," 1,291.94 ",Revenue,1001530,Bidfood
Shropshire,00GG,Place - Shire Catering,Supplies & Services - Catering,05/10/2023,11542109, 870.26 ,Revenue,1001530,Bidfood
Shropshire,00GG,Place - Shire Catering,Supplies & Services - Catering,05/10/2023,11542112, 519.45 ,Revenue,1001530,Bidfood
Shropshire,00GG,Place - Shire Catering,Supplies & Services - Catering,05/10/2023,11542113," 1,653.99 ",Revenue,1001530,Bidfood
Shropshire,00GG,Place - Shire Catering,Supplies & Services - Catering,05/10/2023,11542115, 682.19 ,Revenue,1001530,Bidfood
Shropshire,00GG,Place - Shire Catering,Supplies & Services - Catering,05/10/2023,11542116, 601.71 ,Revenue,1001530,Bidfood
Shropshire,00GG,Place - Shire Catering,Supplies & Services - Catering,05/10/2023,11542118, 524.20 ,Revenue,1001530,Bidfood
Shropshire,00GG,Place - Shire Catering,Supplies & Services - Catering,05/10/2023,11542124," 1,015.54 ",Revenue,1001530,Bidfood
Shropshire,00GG,Place - Shire Catering,Supplies & Services - Catering,05/10/2023,11542130, 519.20 ,Revenue,1001530,Bidfood
Shropshire,00GG,Place - Shire Catering,Supplies & Services - Catering,05/10/2023,11542132, 580.11 ,Revenue,1001530,Bidfood
Shropshire,00GG,Place - Shire Catering,Supplies & Services - Catering,05/10/2023,11542134, 597.60 ,Revenue,1001530,Bidfood
Shropshire,00GG,Place - Shire Catering,Supplies & Services - Catering,05/10/2023,11542135, 558.75 ,Revenue,1001530,Bidfood
Shropshire,00GG,Place - Shire Catering,Supplies & Services - Catering,05/10/2023,11542141, 667.35 ,Revenue,1001530,Bidfood
Shropshire,00GG,Place - Shire Catering,Supplies & Services - Catering,05/10/2023,11542148," 1,199.40 ",Revenue,1001530,Bidfood
Shropshire,00GG,Place - Shire Catering,Supplies & Services - Catering,05/10/2023,11542153, 590.76 ,Revenue,1001530,Bidfood
Shropshire,00GG,Place - Shire Catering,Supplies & Services - Catering,05/10/2023,11542155, 709.67 ,Revenue,1001530,Bidfood
Shropshire,00GG,Place - Shire Catering,Supplies & Services - Catering,05/10/2023,11542156," 2,160.21 ",Revenue,1001530,Bidfood
Shropshire,00GG,Place - Shire Catering,Supplies & Services - Catering,05/10/2023,11542158," 1,298.62 ",Revenue,1001530,Bidfood
Shropshire,00GG,Place - Shire Catering,Supplies & Services - Catering,05/10/2023,11542162, 841.23 ,Revenue,1001530,Bidfood
Shropshire,00GG,Place - Shire Catering,Supplies & Services - Catering,05/10/2023,11542164, 714.97 ,Revenue,1001530,Bidfood
Shropshire,00GG,Place - Shire Catering,Supplies & Services - Catering,05/10/2023,11542165, 674.98 ,Revenue,1001530,Bidfood
Shropshire,00GG,Place - Shire Catering,Supplies & Services - Catering,05/10/2023,11542169, 670.58 ,Revenue,1001530,Bidfood
Shropshire,00GG,Place - Shire Catering,Supplies & Services - Catering,05/10/2023,11542171, 522.53 ,Revenue,1001530,Bidfood
Shropshire,00GG,Place - Shire Catering,Supplies & Services - Catering,05/10/2023,11542175, 511.32 ,Revenue,1001530,Bidfood
Shropshire,00GG,Place - Shire Catering,Supplies & Services - Catering,05/10/2023,11542180, 744.22 ,Revenue,1001530,Bidfood
Shropshire,00GG,Place - Shire Catering,Supplies & Services - Catering,05/10/2023,11542181, 614.96 ,Revenue,1001530,Bidfood
Shropshire,00GG,Place - Shire Catering,Supplies & Services - Catering,05/10/2023,11542182," 1,004.21 ",Revenue,1001530,Bidfood
Shropshire,00GG,Place - Shire Catering,Supplies & Services - Catering,05/10/2023,11542184, 595.38 ,Revenue,1001530,Bidfood
Shropshire,00GG,Place - Shire Catering,Supplies & Services - Catering,05/10/2023,11542186, 647.45 ,Revenue,1001530,Bidfood
Shropshire,00GG,Resources - Welfare & Reform,Transfer Payments - Housing Benefits,05/10/2023,3522482," 1,516.63 ",Revenue,1001810,British Gas Trading Limited
Shropshire,00GG,Resources - Human Resources and Organisational Development,Supplies & Services - Grants and Subscriptions,05/10/2023,3519462," 46,635.00 ",Revenue,1002320,Learning Pool Limited
Shropshire,00GG,Health and Wellbeing - Public Health General Management,Supplies & Services - Grants and Subscriptions,05/10/2023,3522643," 5,178.00 ",Revenue,1002402,Craven Arms Town Council
Shropshire,00GG,Resources - Automation & Technology,Supplies & Services - Communications and Computing,05/10/2023,3514897," 2,864.70 ",Revenue,1003920,Incom Telecommunications
Shropshire,00GG,People - Home to School Transport,Transport-Related Expenditure - Contract Hire and Operating Leases,05/10/2023,3523233," 5,580.00 ",Revenue,1004193,Happy Days Coaches
Shropshire,00GG,People - Looked After Children Education,Third Party Payments - Other Establishments,05/10/2023,3522809," 3,600.00 ",Revenue,1004607,The Shropshire Gateway Educational Trust
Shropshire,00GG,Place - Shire Catering,Premises-Related Expenditure - Cleaning and domestic supplies,05/10/2023,3521217, 63.68 ,Revenue,1005013,Nobisco Limited
Shropshire,00GG,Place - Shire Catering,Supplies & Services - Equipment Furniture and Materials,05/10/2023,3521217, 959.26 ,Revenue,1005013,Nobisco Limited
Shropshire,00GG,People - Children’s Case Management,Supplies & Services - Services,05/10/2023,3516333, 812.00 ,Revenue,1005189,Lextox
Shropshire,00GG,Place - Museums & Archives,Supplies & Services - Services,05/10/2023,3523279, 650.00 ,Revenue,1005564,Personal redaction
Shropshire,00GG,People - Looked After Children (LAC) Service,Employees - Direct Employee Expenses,05/10/2023,3515714," 2,497.80 ",Revenue,1005988,NonStop Consulting Ltd
Shropshire,00GG,People - Looked After Children (LAC) Service,Employees - Direct Employee Expenses,05/10/2023,3515875," 3,039.00 ",Revenue,1005988,NonStop Consulting Ltd
Shropshire,00GG,People - Looked After Children (LAC) Service,Employees - Direct Employee Expenses,05/10/2023,3517658," 2,328.60 ",Revenue,1005988,NonStop Consulting Ltd
Shropshire,00GG,Place - Highways (Operations),Non Revenue - Non Revenue,05/10/2023,3523163," 833,586.46 ",Revenue,1006306,Wsp Uk Ltd
Shropshire,00GG,Resources - Workforce and Improvement Management,Supplies & Services - Services,05/10/2023,3514942," 24,175.00 ",Revenue,1006467,Ascensio Limited
Shropshire,00GG,People - Social Care Community Purchasing,Third Party Payments - Private Contractors,05/10/2023,11542760," 4,779.54 ",Revenue,1008230,Cloverley Care Limited
Shropshire,00GG,People - Early Years,Third Party Payments - Other Establishments,05/10/2023,3523392," 1,950.00 ",Revenue,1008317,Earlyworld Nursery
Shropshire,00GG,People - Special Educational Needs & Disability,Third Party Payments - Other Establishments,05/10/2023,3523400," 2,340.00 ",Revenue,1008362,Twyford Tots Nursery
Shropshire,00GG,People - Early Years,Third Party Payments - Other Establishments,05/10/2023,3523410, 650.00 ,Revenue,1008392,Farm Friends Day Nursery
Shropshire,00GG,People - Early Years,Third Party Payments - Other Establishments,05/10/2023,3523402," 3,003.00 ",Revenue,1008446,Burford Preschool C.I.C.
Shropshire,00GG,People - Special Educational Needs & Disability,Third Party Payments - Other Establishments,05/10/2023,3523386," 3,960.00 ",Revenue,1008463,Katies Kids Limited
Shropshire,00GG,People - Early Years,Third Party Payments - Other Establishments,05/10/2023,3523407," 4,290.00 ",Revenue,1008518,Poppets (Bridgnorth) Limited
Shropshire,00GG,People - Non-Delegated Primary DSG,Premises-Related Expenditure - Repairs alterations and maintenance of buildings,05/10/2023,3522728, 759.00 ,Revenue,1008554,W T Rowley & Sons
Shropshire,00GG,Place - Corporate Landlord -  Highways,Premises-Related Expenditure - Repairs alterations and maintenance of buildings,05/10/2023,11542766," 2,316.76 ",Revenue,1008604,Pp Electrical Services (Shropshire) Ltd
Shropshire,00GG,Place - Housing Options,Premises-Related Expenditure - Repairs alterations and maintenance of buildings,05/10/2023,11542767, 682.90 ,Revenue,1008604,Pp Electrical Services (Shropshire) Ltd
Shropshire,00GG,Place - Culture & Heritage Manager,Supplies & Services - Services,05/10/2023,3522283," 8,320.00 ",Revenue,1008629,Treetops Kids Club
