Body Name,Body Ref,Service Area Categorisation,Expense Type,Payment Date,Transaction Ref,Total Amount,Capital/Revenue,Supplier ID,Supplier Name
Shropshire,00GG,People - Early Years,Premises-Related Expenditure - Water Services,05/09/2023,11536212,182.88,Revenue,1003705,West Mercia Energy
Shropshire,00GG,People - Internal Providers - Day Services,Premises-Related Expenditure - Energy Costs,05/09/2023,11536212,283.88,Revenue,1003705,West Mercia Energy
Shropshire,00GG,People - Non-Delegated Primary DSG,Premises-Related Expenditure - Energy Costs,05/09/2023,11536212,118.14,Revenue,1003705,West Mercia Energy
Shropshire,00GG,People - Non-Delegated Primary DSG,Premises-Related Expenditure - Water Services,05/09/2023,11536212,9.92,Revenue,1003705,West Mercia Energy
Shropshire,00GG,People - Placements: Residential Placements,Premises-Related Expenditure - Energy Costs,05/09/2023,11536212,"4,803.46",Revenue,1003705,West Mercia Energy
Shropshire,00GG,Place - Bereavement Services,Premises-Related Expenditure - Water Services,05/09/2023,11536212,89.52,Revenue,1003705,West Mercia Energy
Shropshire,00GG,Place - Corporate Landlord -  Economic Development,Premises-Related Expenditure - Energy Costs,05/09/2023,11536212,"32,768.06",Revenue,1003705,West Mercia Energy
Shropshire,00GG,Place - Corporate Landlord -  Economic Development,Premises-Related Expenditure - Water Services,05/09/2023,11536212,"7,192.72",Revenue,1003705,West Mercia Energy
Shropshire,00GG,Place - Corporate Landlord -  Environmental & Regulatory Service,Premises-Related Expenditure - Energy Costs,05/09/2023,11536212,449.84,Revenue,1003705,West Mercia Energy
Shropshire,00GG,Place - Corporate Landlord -  Environmental & Regulatory Service,Premises-Related Expenditure - Water Services,05/09/2023,11536212,"2,203.18",Revenue,1003705,West Mercia Energy
Shropshire,00GG,Place - Corporate Landlord -  Highways,Premises-Related Expenditure - Energy Costs,05/09/2023,11536212,"9,445.56",Revenue,1003705,West Mercia Energy
Shropshire,00GG,Place - Corporate Landlord -  Highways,Premises-Related Expenditure - Water Services,05/09/2023,11536212,"3,474.48",Revenue,1003705,West Mercia Energy
Shropshire,00GG,Place - Corporate Landlord - Admin Buildings,Premises-Related Expenditure - Energy Costs,05/09/2023,11536212,"75,955.12",Revenue,1003705,West Mercia Energy
Shropshire,00GG,Place - Corporate Landlord - Admin Buildings,Premises-Related Expenditure - Water Services,05/09/2023,11536212,"12,107.52",Revenue,1003705,West Mercia Energy
Shropshire,00GG,Place - Corporate Landlord - Adult Services,Premises-Related Expenditure - Energy Costs,05/09/2023,11536212,"12,308.26",Revenue,1003705,West Mercia Energy
Shropshire,00GG,Place - Corporate Landlord - Adult Services,Premises-Related Expenditure - Water Services,05/09/2023,11536212,"2,775.18",Revenue,1003705,West Mercia Energy
Shropshire,00GG,Place - Corporate Landlord - Car Parks,Premises-Related Expenditure - Energy Costs,05/09/2023,11536212,"21,351.82",Revenue,1003705,West Mercia Energy
Shropshire,00GG,Place - Corporate Landlord - Car Parks,Premises-Related Expenditure - Water Services,05/09/2023,11536212,"28,829.10",Revenue,1003705,West Mercia Energy
Shropshire,00GG,Place - Corporate Landlord - Children's Services,Premises-Related Expenditure - Energy Costs,05/09/2023,11536212,"4,001.16",Revenue,1003705,West Mercia Energy
Shropshire,00GG,Place - Corporate Landlord - Children's Services,Premises-Related Expenditure - Water Services,05/09/2023,11536212,"1,080.08",Revenue,1003705,West Mercia Energy
Shropshire,00GG,Place - Corporate Landlord - Leisure,Premises-Related Expenditure - Energy Costs,05/09/2023,11536212,"11,993.98",Revenue,1003705,West Mercia Energy
Shropshire,00GG,Place - Corporate Landlord - Leisure,Premises-Related Expenditure - Water Services,05/09/2023,11536212,"2,248.64",Revenue,1003705,West Mercia Energy
Shropshire,00GG,Place - Corporate Landlord - Libraries,Premises-Related Expenditure - Energy Costs,05/09/2023,11536212,"23,435.84",Revenue,1003705,West Mercia Energy
Shropshire,00GG,Place - Corporate Landlord - Libraries,Premises-Related Expenditure - Water Services,05/09/2023,11536212,"5,193.64",Revenue,1003705,West Mercia Energy
Shropshire,00GG,Place - Corporate Landlord - Mardol House & Tannery,Premises-Related Expenditure - Water Services,05/09/2023,11536212,"14,670.52",Revenue,1003705,West Mercia Energy
Shropshire,00GG,Place - Corporate Landlord - Museums & Culture,Premises-Related Expenditure - Energy Costs,05/09/2023,11536212,"28,917.76",Revenue,1003705,West Mercia Energy
Shropshire,00GG,Place - Corporate Landlord - Museums & Culture,Premises-Related Expenditure - Water Services,05/09/2023,11536212,"10,616.66",Revenue,1003705,West Mercia Energy
Shropshire,00GG,Place - Corporate Landlord - Smallholdings,Premises-Related Expenditure - Water Services,05/09/2023,11536212,84.64,Revenue,1003705,West Mercia Energy
Shropshire,00GG,Place - Corporate Landlord - Traveller Sites,Premises-Related Expenditure - Energy Costs,05/09/2023,11536212,"12,261.30",Revenue,1003705,West Mercia Energy
Shropshire,00GG,Place - Corporate Landlord - Traveller Sites,Premises-Related Expenditure - Water Services,05/09/2023,11536212,"10,595.58",Revenue,1003705,West Mercia Energy
Shropshire,00GG,Place - Corporate Landlord - Youth Centres & Community,Premises-Related Expenditure - Energy Costs,05/09/2023,11536212,"4,351.54",Revenue,1003705,West Mercia Energy
Shropshire,00GG,Place - Corporate Landlord - Youth Centres & Community,Premises-Related Expenditure - Water Services,05/09/2023,11536212,"1,824.64",Revenue,1003705,West Mercia Energy
Shropshire,00GG,Place - Environment and Transport (Parking),Premises-Related Expenditure - Energy Costs,05/09/2023,11536212,493.70,Revenue,1003705,West Mercia Energy
Shropshire,00GG,Place - Environment and Transport (Parking),Premises-Related Expenditure - Water Services,05/09/2023,11536212,662.14,Revenue,1003705,West Mercia Energy
Shropshire,00GG,Place - Highways (Operations),Supplies & Services - Services,05/09/2023,11536212,"187,069.34",Revenue,1003705,West Mercia Energy
Shropshire,00GG,Place - Housing Options,Premises-Related Expenditure - Energy Costs,05/09/2023,11536212,"3,035.70",Revenue,1003705,West Mercia Energy
Shropshire,00GG,Place - Leisure,Premises-Related Expenditure - Energy Costs,05/09/2023,11536212,"14,015.60",Revenue,1003705,West Mercia Energy
Shropshire,00GG,Place - Leisure,Premises-Related Expenditure - Water Services,05/09/2023,11536212,20.44,Revenue,1003705,West Mercia Energy
Shropshire,00GG,Place - Outdoor Partnerships,Premises-Related Expenditure - Energy Costs,05/09/2023,11536212,"3,020.84",Revenue,1003705,West Mercia Energy
Shropshire,00GG,Place - Outdoor Partnerships,Premises-Related Expenditure - Water Services,05/09/2023,11536212,"1,020.82",Revenue,1003705,West Mercia Energy
Shropshire,00GG,Place - Property & Development,Premises-Related Expenditure - Energy Costs,05/09/2023,11536212,173.46,Revenue,1003705,West Mercia Energy
Shropshire,00GG,Place - Shrewsbury Shopping Centres (Commercial),Premises-Related Expenditure - Energy Costs,05/09/2023,11536212,"4,859.20",Revenue,1003705,West Mercia Energy
Shropshire,00GG,Place - Shrewsbury Shopping Centres (Development),Premises-Related Expenditure - Energy Costs,05/09/2023,11536212,"12,586.16",Revenue,1003705,West Mercia Energy
Shropshire,00GG,Place - Shropshire Hills AONB,Premises-Related Expenditure - Energy Costs,05/09/2023,11536212,373.94,Revenue,1003705,West Mercia Energy
Shropshire,00GG,Resources - Automation & Technology,Supplies & Services - Communications and Computing,05/09/2023,3511639,"5,310.14",Revenue,1003729,Whistl North Limited
Shropshire,00GG,Place - Environment and Transport (Public Transport),Third Party Payments - Transport Operators,05/09/2023,3510464,"7,500.00",Revenue,1004060,Diamond Bus Company Ltd
Shropshire,00GG,Place - Assistant Director Economy & Place,Non Revenue - Non Revenue,05/09/2023,3510131,"3,495.84",Revenue,1004594,Shrewsbury Business Improvement Dist Ltd
Shropshire,00GG,Capital - Housing Services Capital,Non Revenue - Non Revenue,05/09/2023,3513391,"28,182.00",Capital,1004765,M W Knight & Sons Ltd
Shropshire,00GG,People - Special Educational Needs & Disability,Supplies & Services - Services,05/09/2023,3513543,595.00,Revenue,1004881,Prime Resolution Limited
Shropshire,00GG,Place - Environment and Transport (Public Transport),Transport-Related Expenditure - Direct Transport Costs,05/09/2023,3512071,"5,719.59",Revenue,1006053,Uk Fuels Limited
Shropshire,00GG,People - Home to School Transport,Transport-Related Expenditure - Contract Hire and Operating Leases,05/09/2023,3513551,"1,300.00",Revenue,1006314,Veezu Midlands Limited t/a Go Carz
Shropshire,00GG,People - Home to School Transport,Transport-Related Expenditure - Contract Hire and Operating Leases,05/09/2023,3513555,"1,410.00",Revenue,1006314,Veezu Midlands Limited t/a Go Carz
Shropshire,00GG,People - Home to School Transport,Transport-Related Expenditure - Contract Hire and Operating Leases,05/09/2023,3513561,"1,820.00",Revenue,1006314,Veezu Midlands Limited t/a Go Carz
Shropshire,00GG,People - Children’s Case Management,Transport-Related Expenditure - Contract Hire and Operating Leases,05/09/2023,3513569,595.00,Revenue,1006314,Veezu Midlands Limited t/a Go Carz
Shropshire,00GG,People - Home to School Transport,Transport-Related Expenditure - Contract Hire and Operating Leases,05/09/2023,3513581,990.00,Revenue,1006314,Veezu Midlands Limited t/a Go Carz
Shropshire,00GG,People - Home to School Transport,Transport-Related Expenditure - Contract Hire and Operating Leases,05/09/2023,3513584,520.00,Revenue,1006314,Veezu Midlands Limited t/a Go Carz
Shropshire,00GG,People - Children’s Case Management,Transport-Related Expenditure - Public Transport,05/09/2023,3513585,728.75,Revenue,1006314,Veezu Midlands Limited t/a Go Carz
Shropshire,00GG,People - Home to School Transport,Transport-Related Expenditure - Contract Hire and Operating Leases,05/09/2023,3513586,810.00,Revenue,1006314,Veezu Midlands Limited t/a Go Carz
Shropshire,00GG,People - Home to School Transport,Transport-Related Expenditure - Contract Hire and Operating Leases,05/09/2023,3513587,"1,620.00",Revenue,1006314,Veezu Midlands Limited t/a Go Carz
Shropshire,00GG,People - Home to School Transport,Transport-Related Expenditure - Contract Hire and Operating Leases,05/09/2023,3513592,"2,040.00",Revenue,1006314,Veezu Midlands Limited t/a Go Carz
Shropshire,00GG,People - Home to School Transport,Transport-Related Expenditure - Contract Hire and Operating Leases,05/09/2023,3513598,"1,716.00",Revenue,1006314,Veezu Midlands Limited t/a Go Carz
Shropshire,00GG,People - Looked After Children Education,Third Party Payments - Other Establishments,05/09/2023,3510225,"1,000.00",Revenue,1007410,Personal redaction
Shropshire,00GG,People - Special Educational Needs & Disability,Third Party Payments - Other Establishments,05/09/2023,3513517,625.20,Revenue,1008310,Pant Pandas Childcare Centre
Shropshire,00GG,People - Special Educational Needs & Disability,Third Party Payments - Other Establishments,05/09/2023,3513519,625.20,Revenue,1008310,Pant Pandas Childcare Centre
Shropshire,00GG,People - Special Educational Needs & Disability,Third Party Payments - Other Establishments,05/09/2023,3513520,656.46,Revenue,1008310,Pant Pandas Childcare Centre
Shropshire,00GG,People - Early Years,Third Party Payments - Other Establishments,05/09/2023,11537197,"5,112.90",Revenue,1008326,Kingfisher Nursery School
Shropshire,00GG,People - Early Years,Third Party Payments - Other Establishments,05/09/2023,11537201,"24,453.00",Revenue,1008326,Kingfisher Nursery School
Shropshire,00GG,People - Early Years,Third Party Payments - Other Establishments,05/09/2023,11537200,894.01,Revenue,1008448,The Mulberry Bush Day Nursery
Shropshire,00GG,People - Early Years,Third Party Payments - Other Establishments,05/09/2023,3513718,"10,400.00",Revenue,1008463,Katies Kids Limited
Shropshire,00GG,People - Early Years,Third Party Payments - Other Establishments,05/09/2023,3513686,"1,650.00",Revenue,1008497,Explorers At Trefonen
Shropshire,00GG,People - Early Years,Third Party Payments - Other Establishments,05/09/2023,3513737,"4,675.00",Revenue,1008499,Baet Ta Bitterley C Of E Primary School
Shropshire,00GG,Place - Property Services Group,Premises-Related Expenditure - Repairs alterations and maintenance of buildings,05/09/2023,11537249,"2,196.00",Revenue,1008557,Advanced Wastewater & Drainage Limited
Shropshire,00GG,Capital - Primary School Capital,Non Revenue - Non Revenue,05/09/2023,11537263,"8,633.96",Capital,1008559,Mant Ltd
Shropshire,00GG,Capital - Primary School Capital,Non Revenue - Non Revenue,05/09/2023,11537266,"16,238.00",Capital,1008559,Mant Ltd
Shropshire,00GG,Capital - Corporate Landlord Capital,Non Revenue - Non Revenue,05/09/2023,11537267,"2,257.14",Capital,1008559,Mant Ltd
Shropshire,00GG,Capital - Primary School Capital,Non Revenue - Non Revenue,05/09/2023,11537268,"24,143.40",Capital,1008613,DR.E. Contractors Ltd
Shropshire,00GG,Capital - Housing Services Capital,Non Revenue - Non Revenue,05/09/2023,3513400,"5,270.71",Capital,1009035,W S Building Services (Shropshire) Ltd
Shropshire,00GG,Place - Corporate Landlord - Leisure,Premises-Related Expenditure - Repairs alterations and maintenance of buildings,05/09/2023,11537288,482.34,Revenue,1009320,Dodd Group (Midlands) Ltd
Shropshire,00GG,Place - Property Services Group,Premises-Related Expenditure - Repairs alterations and maintenance of buildings,05/09/2023,11537214,599.36,Revenue,1009380,MEB Total Limited
Shropshire,00GG,Place - Corporate Landlord - Mardol House & Tannery,Premises-Related Expenditure - Repairs alterations and maintenance of buildings,05/09/2023,11537216,"1,305.44",Revenue,1009380,MEB Total Limited
Shropshire,00GG,People - Children’s Case Management,Supplies & Services - Services,05/09/2023,3513566,"2,450.00",Revenue,1011461,No5 Chambers Ltd
Shropshire,00GG,Place - Corporate Landlord - Adult Services,Premises-Related Expenditure - Repairs alterations and maintenance of buildings,05/09/2023,11534283,571.75,Revenue,1012528,Freeflow Drainage Ltd
Shropshire,00GG,Place - Property Services Group,Premises-Related Expenditure - Repairs alterations and maintenance of buildings,05/09/2023,11537278,690.00,Revenue,1012776,Woods Building Services Ltd
Shropshire,00GG,People - Non-Delegated Primary DSG,Premises-Related Expenditure - Repairs alterations and maintenance of buildings,05/09/2023,11537279,795.00,Revenue,1012776,Woods Building Services Ltd
Shropshire,00GG,Place - Planning Services,Employees - Direct Employee Expenses,05/09/2023,3510836,"1,007.00",Revenue,1013010,Michael Davies - MPD Built Environment Consultants Limited
Shropshire,00GG,People - Placements: Residential Placements,Transport-Related Expenditure - Direct Transport Costs,05/09/2023,3513634,37.04,Revenue,1013345,Devonia Imprest Account
Shropshire,00GG,People - Placements: Residential Placements,Transport-Related Expenditure - Public Transport,05/09/2023,3513634,21.50,Revenue,1013345,Devonia Imprest Account
Shropshire,00GG,People - Placements: Residential Placements,Supplies & Services - Equipment Furniture and Materials,05/09/2023,3513634,27.35,Revenue,1013345,Devonia Imprest Account
Shropshire,00GG,People - Placements: Residential Placements,Supplies & Services - Catering,05/09/2023,3513634,324.47,Revenue,1013345,Devonia Imprest Account
Shropshire,00GG,People - Placements: Residential Placements,Supplies & Services - Printing Stationery and General Office Expenses,05/09/2023,3513634,6.12,Revenue,1013345,Devonia Imprest Account
Shropshire,00GG,People - Placements: Residential Placements,Supplies & Services - Services,05/09/2023,3513634,88.72,Revenue,1013345,Devonia Imprest Account
Shropshire,00GG,People - Placements: Residential Placements,Supplies & Services - Communications and Computing,05/09/2023,3513634,5.00,Revenue,1013345,Devonia Imprest Account
Shropshire,00GG,People - Placements: Residential Placements,Third Party Payments - Other Establishments,05/09/2023,3513634,170.40,Revenue,1013345,Devonia Imprest Account
Shropshire,00GG,Capital - Primary School Capital,Non Revenue - Non Revenue,06/09/2023,3513783,"5,791.59",Capital,1000219,Welch & Phillips Ltd
Shropshire,00GG,Place - Housing Options,Premises-Related Expenditure - Repairs alterations and maintenance of buildings,06/09/2023,11536927,579.29,Revenue,1000296,Keith Phillips & Sons Ltd
Shropshire,00GG,Place - Housing Options,Premises-Related Expenditure - Repairs alterations and maintenance of buildings,06/09/2023,11537228,623.63,Revenue,1000296,Keith Phillips & Sons Ltd
Shropshire,00GG,Place - Museums & Archives,Supplies & Services - Equipment Furniture and Materials,06/09/2023,3512849,487.49,Revenue,1000355,Shrops Horticultural Society
Shropshire,00GG,Place - Highways (Operations),Supplies & Services - Services,06/09/2023,3509228,"12,849.30",Revenue,1000428,Compass Minerals Uk Limited
Shropshire,00GG,Place - Highways (Operations),Supplies & Services - Services,06/09/2023,3512547,"-4,690.52",Revenue,1000428,Compass Minerals Uk Limited
Shropshire,00GG,Place - Outdoor Partnerships,Premises-Related Expenditure - Repairs alterations and maintenance of buildings,06/09/2023,3509028,"2,516.00",Revenue,1000649,Broxap Ltd
Shropshire,00GG,Place - Housing Options,Supplies & Services - Services,06/09/2023,3514124,"1,260.00",Revenue,1002000,The Raven Hotel
Shropshire,00GG,Place - Housing Options,Supplies & Services - Services,06/09/2023,3514126,"1,035.00",Revenue,1002000,The Raven Hotel
Shropshire,00GG,Place - Housing Options,Supplies & Services - Services,06/09/2023,3514133,"1,400.00",Revenue,1002000,The Raven Hotel
Shropshire,00GG,Place - Outdoor Partnerships,Supplies & Services - Services,06/09/2023,3510418,"2,300.00",Revenue,1002100,Virtual Shropshire Ltd
Shropshire,00GG,Place - Property & Development,Third Party Payments - Private Contractors,06/09/2023,3510058,"1,440.00",Revenue,1002220,Briar Associates
Shropshire,00GG,Place - Planning Services,Supplies & Services - Services,06/09/2023,3513967,"1,551.00",Revenue,1002961,Sc Land Registry
Shropshire,00GG,People - Social Care Hospital Interface Purchasing,Third Party Payments - Private Contractors,06/09/2023,11537047,812.00,Revenue,1003380,Quality Home Care Ltd
Shropshire,00GG,People - Social Care Hospital Interface Purchasing,Third Party Payments - Private Contractors,06/09/2023,11537048,533.60,Revenue,1003380,Quality Home Care Ltd
Shropshire,00GG,People - Social Care Hospital Interface Purchasing,Third Party Payments - Private Contractors,06/09/2023,11537049,"1,461.60",Revenue,1003380,Quality Home Care Ltd
Shropshire,00GG,People - Social Care Hospital Interface Purchasing,Third Party Payments - Private Contractors,06/09/2023,11537050,510.40,Revenue,1003380,Quality Home Care Ltd
Shropshire,00GG,Corporate Budgets - Other Corporate Budgets,Non Revenue - Non Revenue,06/09/2023,3513677,"2,840.47",Revenue,1003392,Shropshire County Pension Fund
Shropshire,00GG,Corporate Budgets - Non Distributable Costs,Non Revenue - Non Revenue,06/09/2023,3514066,"165,791.00",Revenue,1003392,Shropshire County Pension Fund
Shropshire,00GG,Corporate Budgets - Non Distributable Costs,Non Revenue - Non Revenue,06/09/2023,3514089,"144,695.76",Revenue,1003392,Shropshire County Pension Fund
Shropshire,00GG,Capital - Highways Capital,Non Revenue - Non Revenue,06/09/2023,3513850,"97,196.26",Capital,1003454,National Grid Electricity Distribution (NGED) plc
Shropshire,00GG,Resources - Automation & Technology,Supplies & Services - Communications and Computing,06/09/2023,3503898,"2,118.00",Revenue,1004010,Freedom Of Speech Ltd
Shropshire,00GG,People - Internal Providers - Nursing Services,Employees - Direct Employee Expenses,06/09/2023,3511148,"2,999.59",Revenue,1004226,Nurse Plus And Carer Plus (Uk) Ltd
Shropshire,00GG,People - Social Care Hospital Interface Purchasing,Third Party Payments - Private Contractors,06/09/2023,11537052,850.53,Revenue,1005588,Diamond Life Healthcare Ltd
Shropshire,00GG,Place - Independent Living,Premises-Related Expenditure - Rents,06/09/2023,3509199,495.46,Revenue,1006353,Space Station Self storage
Shropshire,00GG,Capital - Secondary School Capital,Non Revenue - Non Revenue,06/09/2023,3514010,"24,750.00",Capital,1008557,Advanced Wastewater & Drainage Limited
Shropshire,00GG,Resources - Welfare & Reform,Transfer Payments - Housing Benefits,06/09/2023,3514884,"1,605.00",Revenue,1008912,R & R Partnership
Shropshire,00GG,Resources - Insurance,Non Revenue - Non Revenue,06/09/2023,3511589,509.65,Revenue,1010953,Aon Uk Ltd
Shropshire,00GG,People - Home to School Transport,Transport-Related Expenditure - Contract Hire and Operating Leases,06/09/2023,3513761,"1,800.00",Revenue,1010991,Dells Taxis
Shropshire,00GG,People - Home to School Transport,Transport-Related Expenditure - Contract Hire and Operating Leases,06/09/2023,3513767,990.00,Revenue,1010991,Dells Taxis
Shropshire,00GG,People - Home to School Transport,Transport-Related Expenditure - Contract Hire and Operating Leases,06/09/2023,3513819,"1,725.00",Revenue,1010991,Dells Taxis
Shropshire,00GG,People - Home to School Transport,Transport-Related Expenditure - Contract Hire and Operating Leases,06/09/2023,3513842,825.00,Revenue,1010991,Dells Taxis
Shropshire,00GG,People - Home to School Transport,Transport-Related Expenditure - Contract Hire and Operating Leases,06/09/2023,3513847,"1,302.00",Revenue,1010991,Dells Taxis
Shropshire,00GG,Place - Shire Catering,Income - Customer and Client Receipts,06/09/2023,3513826,"3,167.19",Revenue,1011681,Csat T/As Mary Webb School
Shropshire,00GG,Resources - Legal Services – Child Care,Supplies & Services - Services,06/09/2023,3510118,"1,150.00",Revenue,1013984,No5 Chambers Ltd
Shropshire,00GG,Place - Assistant Director Economy & Place,Premises-Related Expenditure - Repairs alterations and maintenance of buildings,07/09/2023,11537868,"15,000.00",Revenue,1000128,R G Edwards & Co Ltd
Shropshire,00GG,Place - Leisure,Supplies & Services - Equipment Furniture and Materials,07/09/2023,3509588,756.68,Revenue,1000212,J P Lennard Ltd
Shropshire,00GG,Place - Planning Services,Supplies & Services - Services,07/09/2023,3510839,696.82,Revenue,1000228,Midland News Association Ltd
Shropshire,00GG,People - Placements: Residential Placements,Transport-Related Expenditure - Public Transport,07/09/2023,3513965,32.40,Revenue,1000256,Chelmaren Childrens Home
Shropshire,00GG,People - Placements: Residential Placements,Supplies & Services - Equipment Furniture and Materials,07/09/2023,3513965,17.26,Revenue,1000256,Chelmaren Childrens Home
Shropshire,00GG,People - Placements: Residential Placements,Supplies & Services - Catering,07/09/2023,3513965,167.75,Revenue,1000256,Chelmaren Childrens Home
Shropshire,00GG,People - Placements: Residential Placements,Supplies & Services - Printing Stationery and General Office Expenses,07/09/2023,3513965,5.82,Revenue,1000256,Chelmaren Childrens Home
Shropshire,00GG,People - Placements: Residential Placements,Supplies & Services - Services,07/09/2023,3513965,129.17,Revenue,1000256,Chelmaren Childrens Home
Shropshire,00GG,People - Placements: Residential Placements,Third Party Payments - Other Establishments,07/09/2023,3513965,133.45,Revenue,1000256,Chelmaren Childrens Home
Shropshire,00GG,People - Social Care Community Purchasing,Third Party Payments - Private Contractors,07/09/2023,11535348,"2,677.50",Revenue,1001105,Prestige Nursing Ltd
Shropshire,00GG,Place - Shire Catering,Supplies & Services - Catering,07/09/2023,11537823,911.26,Revenue,1001530,Bidfood
Shropshire,00GG,Place - Shire Catering,Supplies & Services - Catering,07/09/2023,11537825,627.16,Revenue,1001530,Bidfood
Shropshire,00GG,Place - Shire Catering,Supplies & Services - Catering,07/09/2023,11537826,632.67,Revenue,1001530,Bidfood
Shropshire,00GG,Place - Shire Catering,Supplies & Services - Catering,07/09/2023,11537827,814.51,Revenue,1001530,Bidfood
Shropshire,00GG,Place - Shire Catering,Supplies & Services - Catering,07/09/2023,11537828,"1,702.95",Revenue,1001530,Bidfood
Shropshire,00GG,Place - Shire Catering,Supplies & Services - Catering,07/09/2023,11537829,662.63,Revenue,1001530,Bidfood
Shropshire,00GG,Place - Shire Catering,Supplies & Services - Catering,07/09/2023,11537831,587.08,Revenue,1001530,Bidfood
Shropshire,00GG,Place - Shire Catering,Supplies & Services - Catering,07/09/2023,11537832,678.26,Revenue,1001530,Bidfood
Shropshire,00GG,Place - Shire Catering,Supplies & Services - Catering,07/09/2023,11537833,621.45,Revenue,1001530,Bidfood
Shropshire,00GG,Place - Shire Catering,Supplies & Services - Catering,07/09/2023,11537834,562.26,Revenue,1001530,Bidfood
Shropshire,00GG,Place - Shire Catering,Supplies & Services - Catering,07/09/2023,11537835,746.94,Revenue,1001530,Bidfood
Shropshire,00GG,Place - Shire Catering,Supplies & Services - Catering,07/09/2023,11537836,792.95,Revenue,1001530,Bidfood
Shropshire,00GG,Place - Shire Catering,Supplies & Services - Catering,07/09/2023,11537837,850.60,Revenue,1001530,Bidfood
Shropshire,00GG,Place - Shire Catering,Supplies & Services - Catering,07/09/2023,11537838,"2,056.89",Revenue,1001530,Bidfood
Shropshire,00GG,Place - Shire Catering,Supplies & Services - Catering,07/09/2023,11537839,926.27,Revenue,1001530,Bidfood
Shropshire,00GG,Place - Shire Catering,Supplies & Services - Catering,07/09/2023,11537840,"1,274.66",Revenue,1001530,Bidfood
Shropshire,00GG,Place - Shire Catering,Supplies & Services - Catering,07/09/2023,11537841,673.94,Revenue,1001530,Bidfood
Shropshire,00GG,Place - Shire Catering,Supplies & Services - Catering,07/09/2023,11537842,"1,547.93",Revenue,1001530,Bidfood
Shropshire,00GG,Place - Shire Catering,Supplies & Services - Catering,07/09/2023,11537843,"1,469.61",Revenue,1001530,Bidfood
Shropshire,00GG,Capital - Secondary School Capital,Non Revenue - Non Revenue,07/09/2023,3509262,"3,192.00",Capital,1002896,Better Equipped Educational Supplies Ltd
Shropshire,00GG,Place - Environment and Transport (Public Transport),Transport-Related Expenditure - Contract Hire and Operating Leases,07/09/2023,3508720,450.42,Revenue,1003158,Car Hire (Day Of Swansea) Ltd
Shropshire,00GG,Place - Independent Living,Third Party Payments - Private Contractors,07/09/2023,3514170,"6,583.32",Revenue,1004162,Shropshire Towns & Rural Housing Ltd
Shropshire,00GG,Place - Independent Living,Third Party Payments - Private Contractors,07/09/2023,3514186,"54,890.50",Revenue,1004162,Shropshire Towns & Rural Housing Ltd
Shropshire,00GG,Place - Theatre Services,Third Party Payments - Private Contractors,07/09/2023,3512707,429.14,Revenue,1004493,Altitude Film Distribution Limited
Shropshire,00GG,People - Care Management - Transport,Transport-Related Expenditure - Contract Hire and Operating Leases,07/09/2023,3514266,700.92,Revenue,1004685,Personal redaction
