EXECUTIVE DIRECTOR,BODY,BODY NAME,DATE,TRANSACTION NUMBER,INVOICE NUMBER,AMOUNT,SUPPLIER NAME,SUPPLIER ID,SERVICE THEME,EXPENSE TYPE,EXPENSE CODE,EXPENSE CODE DESCRIPTION
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,17/08/2023,1650298,579793,-70.47,HARLECH FOODSERVICES LTD,3.00000031044639E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,17/08/2023,1651844,563648,67.92,HARLECH FOODSERVICES LTD,3.00000031044639E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,17/08/2023,1651700,555283,209.52,HARLECH FOODSERVICES LTD,3.00000031044639E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,17/08/2023,1651853,564473,49.9,HARLECH FOODSERVICES LTD,3.00000031044639E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,11/08/2023,1650262,575398,95.58,HARLECH FOODSERVICES LTD,3.00000031044639E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,10/08/2023,1650241,573919,564.36,HARLECH FOODSERVICES LTD,3.00000031044639E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,09/08/2023,1650202,571800,143.72,HARLECH FOODSERVICES LTD,3.00000031044639E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,17/08/2023,1651738,556953,147.56,HARLECH FOODSERVICES LTD,3.00000031044639E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,07/08/2023,1650120,566379,77.07,HARLECH FOODSERVICES LTD,3.00000031044639E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,17/08/2023,1651742,557143a,323.4,HARLECH FOODSERVICES LTD,3.00000031044639E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,17/08/2023,1651857,564478,12.99,HARLECH FOODSERVICES LTD,3.00000031044639E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,07/08/2023,1650185,569801,171.95,HARLECH FOODSERVICES LTD,3.00000031044639E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,17/08/2023,1651823,562598,57.98,HARLECH FOODSERVICES LTD,3.00000031044639E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,17/08/2023,1651734,556948,28.89,HARLECH FOODSERVICES LTD,3.00000031044639E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,17/08/2023,1651701,555284,142.15,HARLECH FOODSERVICES LTD,3.00000031044639E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,17/08/2023,1651625,549983,88.77,HARLECH FOODSERVICES LTD,3.00000031044639E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,16/08/2023,1650274,576462,104.76,HARLECH FOODSERVICES LTD,3.00000031044639E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,07/08/2023,1650122,566396,100.35,HARLECH FOODSERVICES LTD,3.00000031044639E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,17/08/2023,1651708,555293,125.3,HARLECH FOODSERVICES LTD,3.00000031044639E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,17/08/2023,1651818,562593,106.74,HARLECH FOODSERVICES LTD,3.00000031044639E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,17/08/2023,1651860,564483,334.72,HARLECH FOODSERVICES LTD,3.00000031044639E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,11/08/2023,1650261,575397,334.65,HARLECH FOODSERVICES LTD,3.00000031044639E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,17/08/2023,1651696,555279,36.39,HARLECH FOODSERVICES LTD,3.00000031044639E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,07/08/2023,1650125,566400,149.45,HARLECH FOODSERVICES LTD,3.00000031044639E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,17/08/2023,1651725,556938,57.69,HARLECH FOODSERVICES LTD,3.00000031044639E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,07/08/2023,1650153,568154,45.57,HARLECH FOODSERVICES LTD,3.00000031044639E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,07/08/2023,1650154,568158,22.8,HARLECH FOODSERVICES LTD,3.00000031044639E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,17/08/2023,1651608,547052,34.93,HARLECH FOODSERVICES LTD,3.00000031044639E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,17/08/2023,1651830,563383,78.35,HARLECH FOODSERVICES LTD,3.00000031044639E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,17/08/2023,1651705,555288,118.36,HARLECH FOODSERVICES LTD,3.00000031044639E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,16/08/2023,1650277,576479,64.14,HARLECH FOODSERVICES LTD,3.00000031044639E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,17/08/2023,1651811,562587,245.83,HARLECH FOODSERVICES LTD,3.00000031044639E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,17/08/2023,1651595,546091,74.85,HARLECH FOODSERVICES LTD,3.00000031044639E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,07/08/2023,1650180,569248,139.74,HARLECH FOODSERVICES LTD,3.00000031044639E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,17/08/2023,1651713,555300,187.29,HARLECH FOODSERVICES LTD,3.00000031044639E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,17/08/2023,1651709,555294,19.96,HARLECH FOODSERVICES LTD,3.00000031044639E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,17/08/2023,1651797,560901,171.56,HARLECH FOODSERVICES LTD,3.00000031044639E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,11/08/2023,1650242,574487,136.05,HARLECH FOODSERVICES LTD,3.00000031044639E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,07/08/2023,1650166,568899,219.25,HARLECH FOODSERVICES LTD,3.00000031044639E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,17/08/2023,1651824,562599,274.41,HARLECH FOODSERVICES LTD,3.00000031044639E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,10/08/2023,1650222,573562,329.84,HARLECH FOODSERVICES LTD,3.00000031044639E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,07/08/2023,1650156,568160a,10.78,HARLECH FOODSERVICES LTD,3.00000031044639E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,17/08/2023,1651805,562530,125.8,HARLECH FOODSERVICES LTD,3.00000031044639E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,17/08/2023,1650294,579774,-46.58,HARLECH FOODSERVICES LTD,3.00000031044639E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,11/08/2023,1650254,575389,114,HARLECH FOODSERVICES LTD,3.00000031044639E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,17/08/2023,1650292,579011,30.38,HARLECH FOODSERVICES LTD,3.00000031044639E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,17/08/2023,1651854,564475,21.09,HARLECH FOODSERVICES LTD,3.00000031044639E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,17/08/2023,1650291,578869,87.45,HARLECH FOODSERVICES LTD,3.00000031044639E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,07/08/2023,1650159,568164,207.68,HARLECH FOODSERVICES LTD,3.00000031044639E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,17/08/2023,1651770,558802,175.23,HARLECH FOODSERVICES LTD,3.00000031044639E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,17/08/2023,1651755,557942,183.93,HARLECH FOODSERVICES LTD,3.00000031044639E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,07/08/2023,1650131,566419,136.61,HARLECH FOODSERVICES LTD,3.00000031044639E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,17/08/2023,1651671,552314,19.96,HARLECH FOODSERVICES LTD,3.00000031044639E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,07/08/2023,1650184,569798,184.1,HARLECH FOODSERVICES LTD,3.00000031044639E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,17/08/2023,1651636,550009,78.5,HARLECH FOODSERVICES LTD,3.00000031044639E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,07/08/2023,1650193,570889,-144.07,HARLECH FOODSERVICES LTD,3.00000031044639E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,17/08/2023,1651672,552315,64.98,HARLECH FOODSERVICES LTD,3.00000031044639E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,17/08/2023,1651833,563386,78.56,HARLECH FOODSERVICES LTD,3.00000031044639E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,17/08/2023,1651859,564481,166.62,HARLECH FOODSERVICES LTD,3.00000031044639E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,17/08/2023,1651848,564011,-69.87,HARLECH FOODSERVICES LTD,3.00000031044639E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,16/08/2023,1650271,576458,34.2,HARLECH FOODSERVICES LTD,3.00000031044639E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,17/08/2023,1651773,558954,-15.5,HARLECH FOODSERVICES LTD,3.00000031044639E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,07/08/2023,1650144,568130,159.28,HARLECH FOODSERVICES LTD,3.00000031044639E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,17/08/2023,1651597,546094,46.58,HARLECH FOODSERVICES LTD,3.00000031044639E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,17/08/2023,1651798,560902,122.99,HARLECH FOODSERVICES LTD,3.00000031044639E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,17/08/2023,1651868,564828,394.67,HARLECH FOODSERVICES LTD,3.00000031044639E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,17/08/2023,1651803,561182,184.43,HARLECH FOODSERVICES LTD,3.00000031044639E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,07/08/2023,1650172,568986,225.33,HARLECH FOODSERVICES LTD,3.00000031044639E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,17/08/2023,1651681,552703,136.04,HARLECH FOODSERVICES LTD,3.00000031044639E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,17/08/2023,1651839,563393,332.69,HARLECH FOODSERVICES LTD,3.00000031044639E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,17/08/2023,1651704,555287,132.52,HARLECH FOODSERVICES LTD,3.00000031044639E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,17/08/2023,1651628,549991,202.3,HARLECH FOODSERVICES LTD,3.00000031044639E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,17/08/2023,1651789,560890,110.77,HARLECH FOODSERVICES LTD,3.00000031044639E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,17/08/2023,1651756,557943,215.6,HARLECH FOODSERVICES LTD,3.00000031044639E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,09/08/2023,1650221,572034,500.41,HARLECH FOODSERVICES LTD,3.00000031044639E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,17/08/2023,1651615,548023,176.12,HARLECH FOODSERVICES LTD,3.00000031044639E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,17/08/2023,1651766,558787,75.54,HARLECH FOODSERVICES LTD,3.00000031044639E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,17/08/2023,1651703,555286,178.39,HARLECH FOODSERVICES LTD,3.00000031044639E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,17/08/2023,1651855,564476,77.44,HARLECH FOODSERVICES LTD,3.00000031044639E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,17/08/2023,1651819,562594,33.96,HARLECH FOODSERVICES LTD,3.00000031044639E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,17/08/2023,1651606,547050,69.87,HARLECH FOODSERVICES LTD,3.00000031044639E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,11/08/2023,1650244,574593,81.18,HARLECH FOODSERVICES LTD,3.00000031044639E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,11/08/2023,1650282,577694,-145.55,HARLECH FOODSERVICES LTD,3.00000031044639E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,16/08/2023,1650270,576456,36.39,HARLECH FOODSERVICES LTD,3.00000031044639E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,17/08/2023,1651697,555280,127.75,HARLECH FOODSERVICES LTD,3.00000031044639E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,17/08/2023,1651812,562588,185.48,HARLECH FOODSERVICES LTD,3.00000031044639E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,07/08/2023,1650195,570893,-167.02,HARLECH FOODSERVICES LTD,3.00000031044639E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,17/08/2023,1651663,552305,107.23,HARLECH FOODSERVICES LTD,3.00000031044639E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,17/08/2023,1651587,544430,135.06,HARLECH FOODSERVICES LTD,3.00000031044639E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,10/08/2023,1650238,573608,196.56,HARLECH FOODSERVICES LTD,3.00000031044639E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,17/08/2023,1651653,551556,292.78,HARLECH FOODSERVICES LTD,3.00000031044639E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,17/08/2023,1651746,557929,139.74,HARLECH FOODSERVICES LTD,3.00000031044639E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,11/08/2023,1650264,575407,420.22,HARLECH FOODSERVICES LTD,3.00000031044639E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,17/08/2023,1651607,547051,112.26,HARLECH FOODSERVICES LTD,3.00000031044639E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,07/08/2023,1650142,568128,29.94,HARLECH FOODSERVICES LTD,3.00000031044639E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,17/08/2023,1651719,556932,368.27,HARLECH FOODSERVICES LTD,3.00000031044639E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,17/08/2023,1651807,562568,367.6,HARLECH FOODSERVICES LTD,3.00000031044639E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,17/08/2023,1651588,544448,149.36,HARLECH FOODSERVICES LTD,3.00000031044639E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,17/08/2023,1651594,544610,62.36,HARLECH FOODSERVICES LTD,3.00000031044639E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,11/08/2023,1650265,575415,-27.99,HARLECH FOODSERVICES LTD,3.00000031044639E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,16/08/2023,1650272,576460,346.2,HARLECH FOODSERVICES LTD,3.00000031044639E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
