EXECUTIVE DIRECTOR,BODY,BODY NAME,DATE,TRANSACTION NUMBER,INVOICE NUMBER,AMOUNT,SUPPLIER NAME,SUPPLIER ID,SERVICE THEME,EXPENSE TYPE,EXPENSE CODE,EXPENSE CODE DESCRIPTION
EXECUTIVE DIRECTOR (CHILDRENS SERVICES),00BX,KMBC,25/05/2023,300000071130001,871/SCH,1270.83,REDACTED,3.00000021673381E14,EARLY HELP AND CHILDREN'S SOCIAL CARE,SERVICES,4418,COUNSEL FEES
EXECUTIVE DIRECTOR (CHILDRENS SERVICES),00BX,KMBC,24/05/2023,300000070746927,928/JMK,1770.83,REDACTED,3.00000021650389E14,EARLY HELP AND CHILDREN'S SOCIAL CARE,SERVICES,4418,COUNSEL FEES
EXECUTIVE DIRECTOR (CHILDRENS SERVICES),00BX,KMBC,24/05/2023,300000070746906,878/JMK,875,REDACTED,3.00000021650389E14,EARLY HELP AND CHILDREN'S SOCIAL CARE,SERVICES,4418,COUNSEL FEES
EXECUTIVE DIRECTOR (CHILDRENS SERVICES),00BX,KMBC,24/05/2023,300000073189258,881/JMK,875,REDACTED,3.00000021650389E14,EARLY HELP AND CHILDREN'S SOCIAL CARE,SERVICES,4418,COUNSEL FEES
EXECUTIVE DIRECTOR (CHILDRENS SERVICES),00BX,KMBC,24/05/2023,300000070746919,879/JMK,812.5,REDACTED,3.00000021650389E14,EARLY HELP AND CHILDREN'S SOCIAL CARE,SERVICES,4418,COUNSEL FEES
EXECUTIVE DIRECTOR (CHILDRENS SERVICES),00BX,KMBC,25/05/2023,300000072160516,Inv 1323/MTC,906.25,REDACTED,3.00000021621649E14,EARLY HELP AND CHILDREN'S SOCIAL CARE,SERVICES,4418,COUNSEL FEES
EXECUTIVE DIRECTOR (CHILDRENS SERVICES),00BX,KMBC,15/05/2023,300000072159896,REDACTED,647.79,REDACTED,3.00000047486443E14,EDUCATION AND INCLUSION,PRIVATE,5308,BASE RATE
EXECUTIVE DIRECTOR (CHILDRENS SERVICES),00BX,KMBC,09/05/2023,300000069658298,REDACTED,235.56,REDACTED,3.00000047486443E14,EDUCATION AND INCLUSION,PRIVATE,5308,BASE RATE
EXECUTIVE DIRECTOR (CHILDRENS SERVICES),00BX,KMBC,09/05/2023,300000069658298,REDACTED,883.35,REDACTED,3.00000047486443E14,EDUCATION AND INCLUSION,PRIVATE,5308,BASE RATE
EXECUTIVE DIRECTOR (CHILDRENS SERVICES),00BX,KMBC,16/05/2023,300000072756734,DF001 - Court Order - ref: 30571/KC/CPT,14000,MSB SOLICITORS,3.00000021656452E14,EARLY HELP AND CHILDREN'S SOCIAL CARE,SERVICES,4418,COUNSEL FEES
EXECUTIVE DIRECTOR (CHILDRENS SERVICES),00BX,KMBC,24/05/2023,300000064848560,00098466,700.06,NASEN HOUSE,3.00000021643892E14,EDUCATION AND INCLUSION,OTHER ESTABLISHMENTS,5202,SCHOOL IMPROVEMENT
EXECUTIVE DIRECTOR (CHILDRENS SERVICES),00BX,KMBC,26/05/2023,300000071496194,7a,1000,NASUMPSYCHOLOGY LTD,3.00000042410579E14,EDUCATION AND INCLUSION,SERVICES,4403,CONSULTANCY FEES
EXECUTIVE DIRECTOR (CHILDRENS SERVICES),00BX,KMBC,12/05/2023,300000072110244,438713,3392.33,NATIONAL FOSTERING AGENCY,3.00000021644657E14,EARLY HELP AND CHILDREN'S SOCIAL CARE,PRIVATE,5334,PLACEMENT ALLOWANCE
EXECUTIVE DIRECTOR (CHILDRENS SERVICES),00BX,KMBC,12/05/2023,300000072110190,431580,1330.35,NATIONAL FOSTERING AGENCY,3.00000021644657E14,EARLY HELP AND CHILDREN'S SOCIAL CARE,PRIVATE,5334,PLACEMENT ALLOWANCE
EXECUTIVE DIRECTOR (CHILDRENS SERVICES),00BX,KMBC,12/05/2023,300000072109390,438712,1483.58,NATIONAL FOSTERING AGENCY,3.00000021644657E14,EARLY HELP AND CHILDREN'S SOCIAL CARE,PRIVATE,5334,PLACEMENT ALLOWANCE
EXECUTIVE DIRECTOR (CHILDRENS SERVICES),00BX,KMBC,12/05/2023,300000072110234,431581,1374.45,NATIONAL FOSTERING AGENCY,3.00000021644657E14,EARLY HELP AND CHILDREN'S SOCIAL CARE,PRIVATE,5334,PLACEMENT ALLOWANCE
EXECUTIVE DIRECTOR (CHILDRENS SERVICES),00BX,KMBC,12/05/2023,300000072110125,440328,-105.97,NATIONAL FOSTERING AGENCY,3.00000021644657E14,EARLY HELP AND CHILDREN'S SOCIAL CARE,PRIVATE,5334,PLACEMENT ALLOWANCE
EXECUTIVE DIRECTOR (CHILDRENS SERVICES),00BX,KMBC,30/05/2023,300000069097921,SI00131644,938,NCFE,3.00000021657068E14,EDUCATION AND INCLUSION,MISCELLANEOUS EXPENSES,4754,COURSE FEES
EXECUTIVE DIRECTOR (CHILDRENS SERVICES),00BX,KMBC,03/05/2023,300000054997188,SI00130401,11186,NCFE,3.00000021657068E14,EDUCATION AND INCLUSION,MISCELLANEOUS EXPENSES,4754,COURSE FEES
EXECUTIVE DIRECTOR (CHILDRENS SERVICES),00BX,KMBC,19/05/2023,300000063477329,NG/018/KMBC,5355,NEXTGEN ACADEMY,3.00000021650744E14,EDUCATION AND INCLUSION,OTHER LOCAL AUTHORITIES,5067,TOP UP FUNDING
EXECUTIVE DIRECTOR (CHILDRENS SERVICES),00BX,KMBC,19/05/2023,300000063477334,NG/017/KMBC,5355,NEXTGEN ACADEMY,3.00000021650744E14,EDUCATION AND INCLUSION,OTHER LOCAL AUTHORITIES,5067,TOP UP FUNDING
EXECUTIVE DIRECTOR (CHILDRENS SERVICES),00BX,KMBC,26/05/2023,300000076947917,Northwood SB Family in Need Programme 2023,4900,NORTHWOOD PRIMARY SCHOOL,3.00000021614308E14,EARLY HELP AND CHILDREN'S SOCIAL CARE,GRANTS AND SUBSCRIPTIONS,4630,SUBSCRIPTIONS AND GRANTS
EXECUTIVE DIRECTOR (CHILDRENS SERVICES),00BX,KMBC,23/05/2023,300000075943374,IN07123449,2385.44,NPOWER LTD,3.00000021613417E14,EDUCATION AND INCLUSION,ENERGY,2522,ELECTRICITY
EXECUTIVE DIRECTOR (CHILDRENS SERVICES),00BX,KMBC,23/05/2023,300000075943575,IN06506240,70.07,NPOWER LTD,3.00000021613417E14,EARLY HELP AND CHILDREN'S SOCIAL CARE,ENERGY,2522,ELECTRICITY
EXECUTIVE DIRECTOR (CHILDRENS SERVICES),00BX,KMBC,23/05/2023,300000075943376,IN06456154,354.03,NPOWER LTD,3.00000021613417E14,EARLY HELP AND CHILDREN'S SOCIAL CARE,ENERGY,2522,ELECTRICITY
EXECUTIVE DIRECTOR (CHILDRENS SERVICES),00BX,KMBC,23/05/2023,300000075943577,IN06767723,78.48,NPOWER LTD,3.00000021613417E14,EARLY HELP AND CHILDREN'S SOCIAL CARE,ENERGY,2522,ELECTRICITY
EXECUTIVE DIRECTOR (CHILDRENS SERVICES),00BX,KMBC,22/05/2023,300000075943313,IN06456146,254.4,NPOWER LTD,3.00000021613417E14,EARLY HELP AND CHILDREN'S SOCIAL CARE,ENERGY,2522,ELECTRICITY
EXECUTIVE DIRECTOR (CHILDRENS SERVICES),00BX,KMBC,23/05/2023,300000075943361,IN06506230,138.07,NPOWER LTD,3.00000021613417E14,EDUCATION AND INCLUSION,ENERGY,2522,ELECTRICITY
EXECUTIVE DIRECTOR (CHILDRENS SERVICES),00BX,KMBC,23/05/2023,300000075943408,IN07081172,433.42,NPOWER LTD,3.00000021613417E14,EARLY HELP AND CHILDREN'S SOCIAL CARE,ENERGY,2522,ELECTRICITY
EXECUTIVE DIRECTOR (CHILDRENS SERVICES),00BX,KMBC,23/05/2023,300000075943364,IN06767717,167.65,NPOWER LTD,3.00000021613417E14,EDUCATION AND INCLUSION,ENERGY,2522,ELECTRICITY
EXECUTIVE DIRECTOR (CHILDRENS SERVICES),00BX,KMBC,23/05/2023,300000075943407,IN06767719,387.65,NPOWER LTD,3.00000021613417E14,EARLY HELP AND CHILDREN'S SOCIAL CARE,ENERGY,2522,ELECTRICITY
EXECUTIVE DIRECTOR (CHILDRENS SERVICES),00BX,KMBC,23/05/2023,300000075943412,IN06456155,85.72,NPOWER LTD,3.00000021613417E14,EARLY HELP AND CHILDREN'S SOCIAL CARE,ENERGY,2522,ELECTRICITY
EXECUTIVE DIRECTOR (CHILDRENS SERVICES),00BX,KMBC,22/05/2023,300000075943318,IN06767711,196.43,NPOWER LTD,3.00000021613417E14,EARLY HELP AND CHILDREN'S SOCIAL CARE,ENERGY,2522,ELECTRICITY
EXECUTIVE DIRECTOR (CHILDRENS SERVICES),00BX,KMBC,23/05/2023,300000075943368,IN07081125,283.42,NPOWER LTD,3.00000021613417E14,EDUCATION AND INCLUSION,ENERGY,2522,ELECTRICITY
EXECUTIVE DIRECTOR (CHILDRENS SERVICES),00BX,KMBC,23/05/2023,300000075943428,IN07081136,113.53,NPOWER LTD,3.00000021613417E14,EARLY HELP AND CHILDREN'S SOCIAL CARE,ENERGY,2522,ELECTRICITY
EXECUTIVE DIRECTOR (CHILDRENS SERVICES),00BX,KMBC,23/05/2023,300000075943421,IN06767720,86.16,NPOWER LTD,3.00000021613417E14,EARLY HELP AND CHILDREN'S SOCIAL CARE,ENERGY,2522,ELECTRICITY
EXECUTIVE DIRECTOR (CHILDRENS SERVICES),00BX,KMBC,22/05/2023,300000075943319,IN07081127,269.5,NPOWER LTD,3.00000021613417E14,EARLY HELP AND CHILDREN'S SOCIAL CARE,ENERGY,2522,ELECTRICITY
EXECUTIVE DIRECTOR (CHILDRENS SERVICES),00BX,KMBC,23/05/2023,300000075943371,IN06786273,2302.04,NPOWER LTD,3.00000021613417E14,EDUCATION AND INCLUSION,ENERGY,2522,ELECTRICITY
EXECUTIVE DIRECTOR (CHILDRENS SERVICES),00BX,KMBC,23/05/2023,300000075943369,IN06456153,2028.83,NPOWER LTD,3.00000021613417E14,EDUCATION AND INCLUSION,ENERGY,2522,ELECTRICITY
EXECUTIVE DIRECTOR (CHILDRENS SERVICES),00BX,KMBC,23/05/2023,300000075943580,IN07081178,84.93,NPOWER LTD,3.00000021613417E14,EARLY HELP AND CHILDREN'S SOCIAL CARE,ENERGY,2522,ELECTRICITY
EXECUTIVE DIRECTOR (CHILDRENS SERVICES),00BX,KMBC,19/05/2023,300000074851622,IN00001608,35578.8,NUGENT,3.00000024673655E14,EDUCATION AND INCLUSION,OTHER LOCAL AUTHORITIES,5067,TOP UP FUNDING
EXECUTIVE DIRECTOR (CHILDRENS SERVICES),00BX,KMBC,30/05/2023,300000070678193,00015,5000,NW EDUCATION AND CARE LTD,3.00000046045738E14,EDUCATION AND INCLUSION,SERVICES,4403,CONSULTANCY FEES
EXECUTIVE DIRECTOR (CHILDRENS SERVICES),00BX,KMBC,12/05/2023,300000060744801,00012,5000,NW EDUCATION AND CARE LTD,3.00000046045738E14,EDUCATION AND INCLUSION,SERVICES,4403,CONSULTANCY FEES
EXECUTIVE DIRECTOR (CHILDRENS SERVICES),00BX,KMBC,23/05/2023,300000076152648,SINCC3F 63607,3216,OFSTED,3.00000021668033E14,EARLY HELP AND CHILDREN'S SOCIAL CARE,GRANTS AND SUBSCRIPTIONS,4630,SUBSCRIPTIONS AND GRANTS
EXECUTIVE DIRECTOR (CHILDRENS SERVICES),00BX,KMBC,23/05/2023,300000076152654,SINCC3F 63615,2059,OFSTED,3.00000021668033E14,EARLY HELP AND CHILDREN'S SOCIAL CARE,GRANTS AND SUBSCRIPTIONS,4662,SUBSCRIPTIONS
EXECUTIVE DIRECTOR (CHILDRENS SERVICES),00BX,KMBC,26/05/2023,300000077346702,5596,6810,OLIVE BRANCH FOSTERING,3.00000053673686E14,EARLY HELP AND CHILDREN'S SOCIAL CARE,PRIVATE,5334,PLACEMENT ALLOWANCE
EXECUTIVE DIRECTOR (CHILDRENS SERVICES),00BX,KMBC,26/05/2023,300000077346699,5595,3201.3,OLIVE BRANCH FOSTERING,3.00000053673686E14,EARLY HELP AND CHILDREN'S SOCIAL CARE,PRIVATE,5334,PLACEMENT ALLOWANCE
EXECUTIVE DIRECTOR (CHILDRENS SERVICES),00BX,KMBC,11/05/2023,300000060744651,230110-OHSU,15779.33,OLSEN HOUSE SCHOOL,3.00000021668475E14,EDUCATION AND INCLUSION,OTHER LOCAL AUTHORITIES,5067,TOP UP FUNDING
EXECUTIVE DIRECTOR (CHILDRENS SERVICES),00BX,KMBC,11/05/2023,300000060744655,230111-OHSU,24646,OLSEN HOUSE SCHOOL,3.00000021668475E14,EDUCATION AND INCLUSION,OTHER LOCAL AUTHORITIES,5067,TOP UP FUNDING
EXECUTIVE DIRECTOR (CHILDRENS SERVICES),00BX,KMBC,11/05/2023,300000060744644,230109-OHSU,17513.33,OLSEN HOUSE SCHOOL,3.00000021668475E14,EDUCATION AND INCLUSION,OTHER LOCAL AUTHORITIES,5067,TOP UP FUNDING
EXECUTIVE DIRECTOR (CHILDRENS SERVICES),00BX,KMBC,11/05/2023,300000060744356,230108-OHSU,17170,OLSEN HOUSE SCHOOL,3.00000021668475E14,EDUCATION AND INCLUSION,OTHER LOCAL AUTHORITIES,5067,TOP UP FUNDING
EXECUTIVE DIRECTOR (CHILDRENS SERVICES),00BX,KMBC,11/05/2023,300000060744666,230112-OHSU,24649.34,OLSEN HOUSE SCHOOL,3.00000021668475E14,EDUCATION AND INCLUSION,OTHER LOCAL AUTHORITIES,5067,TOP UP FUNDING
EXECUTIVE DIRECTOR (CHILDRENS SERVICES),00BX,KMBC,11/05/2023,300000060744680,230114-OHSU,19897.33,OLSEN HOUSE SCHOOL,3.00000021668475E14,EDUCATION AND INCLUSION,OTHER LOCAL AUTHORITIES,5067,TOP UP FUNDING
EXECUTIVE DIRECTOR (CHILDRENS SERVICES),00BX,KMBC,11/05/2023,300000060744673,230113-OHSU,17518,OLSEN HOUSE SCHOOL,3.00000021668475E14,EDUCATION AND INCLUSION,OTHER LOCAL AUTHORITIES,5067,TOP UP FUNDING
EXECUTIVE DIRECTOR (CHILDRENS SERVICES),00BX,KMBC,11/05/2023,300000060744683,230105-OHSU,24033.34,OLSEN HOUSE SCHOOL,3.00000021668475E14,EDUCATION AND INCLUSION,OTHER LOCAL AUTHORITIES,5067,TOP UP FUNDING
EXECUTIVE DIRECTOR (CHILDRENS SERVICES),00BX,KMBC,03/05/2023,300000067589015,2972,270.14,OMEGA CARE GROUP LTD,3.00000021671335E14,EARLY HELP AND CHILDREN'S SOCIAL CARE,"EQUIPMENT, FURNITURE AND MATERIALS",4041,PERSONAL NEEDS OF SERVICE USERS
EXECUTIVE DIRECTOR (CHILDRENS SERVICES),00BX,KMBC,03/05/2023,300000067588880,2959,100,OMEGA CARE GROUP LTD,3.00000021671335E14,EARLY HELP AND CHILDREN'S SOCIAL CARE,"EQUIPMENT, FURNITURE AND MATERIALS",4041,PERSONAL NEEDS OF SERVICE USERS
EXECUTIVE DIRECTOR (CHILDRENS SERVICES),00BX,KMBC,19/05/2023,300000074840795,2899,11,OMEGA CARE GROUP LTD,3.00000021671335E14,EARLY HELP AND CHILDREN'S SOCIAL CARE,"EQUIPMENT, FURNITURE AND MATERIALS",4041,PERSONAL NEEDS OF SERVICE USERS
EXECUTIVE DIRECTOR (CHILDRENS SERVICES),00BX,KMBC,03/05/2023,300000067588835,2960,265.71,OMEGA CARE GROUP LTD,3.00000021671335E14,EARLY HELP AND CHILDREN'S SOCIAL CARE,PRIVATE,5356,LIVING ALLOWANCE
EXECUTIVE DIRECTOR (CHILDRENS SERVICES),00BX,KMBC,03/05/2023,300000067588835,2960,7971.43,OMEGA CARE GROUP LTD,3.00000021671335E14,EARLY HELP AND CHILDREN'S SOCIAL CARE,PRIVATE,5334,PLACEMENT ALLOWANCE
EXECUTIVE DIRECTOR (CHILDRENS SERVICES),00BX,KMBC,09/05/2023,300000069455130,2877,3666.86,OMEGA CARE GROUP LTD,3.00000021671335E14,EARLY HELP AND CHILDREN'S SOCIAL CARE,PRIVATE,5334,PLACEMENT ALLOWANCE
EXECUTIVE DIRECTOR (CHILDRENS SERVICES),00BX,KMBC,03/05/2023,300000067588983,2958,265.71,OMEGA CARE GROUP LTD,3.00000021671335E14,EARLY HELP AND CHILDREN'S SOCIAL CARE,PRIVATE,5356,LIVING ALLOWANCE
EXECUTIVE DIRECTOR (CHILDRENS SERVICES),00BX,KMBC,03/05/2023,300000067588938,2967,274.13,OMEGA CARE GROUP LTD,3.00000021671335E14,EARLY HELP AND CHILDREN'S SOCIAL CARE,PRIVATE,5356,LIVING ALLOWANCE
EXECUTIVE DIRECTOR (CHILDRENS SERVICES),00BX,KMBC,03/05/2023,300000067588983,2958,4661.51,OMEGA CARE GROUP LTD,3.00000021671335E14,EARLY HELP AND CHILDREN'S SOCIAL CARE,PRIVATE,5334,PLACEMENT ALLOWANCE
EXECUTIVE DIRECTOR (CHILDRENS SERVICES),00BX,KMBC,03/05/2023,300000067589015,2972,7971.43,OMEGA CARE GROUP LTD,3.00000021671335E14,EARLY HELP AND CHILDREN'S SOCIAL CARE,PRIVATE,5334,PLACEMENT ALLOWANCE
EXECUTIVE DIRECTOR (CHILDRENS SERVICES),00BX,KMBC,19/05/2023,300000074840795,2899,3312,OMEGA CARE GROUP LTD,3.00000021671335E14,EARLY HELP AND CHILDREN'S SOCIAL CARE,PRIVATE,5334,PLACEMENT ALLOWANCE
EXECUTIVE DIRECTOR (CHILDRENS SERVICES),00BX,KMBC,03/05/2023,300000067588880,2959,3666.86,OMEGA CARE GROUP LTD,3.00000021671335E14,EARLY HELP AND CHILDREN'S SOCIAL CARE,PRIVATE,5334,PLACEMENT ALLOWANCE
EXECUTIVE DIRECTOR (CHILDRENS SERVICES),00BX,KMBC,30/05/2023,300000077429077,2955,17737.31,OMEGA CARE GROUP LTD,3.00000021671335E14,EARLY HELP AND CHILDREN'S SOCIAL CARE,PRIVATE,5334,PLACEMENT ALLOWANCE
EXECUTIVE DIRECTOR (CHILDRENS SERVICES),00BX,KMBC,03/05/2023,300000067588938,2967,7971.43,OMEGA CARE GROUP LTD,3.00000021671335E14,EARLY HELP AND CHILDREN'S SOCIAL CARE,PRIVATE,5334,PLACEMENT ALLOWANCE
EXECUTIVE DIRECTOR (CHILDRENS SERVICES),00BX,KMBC,05/05/2023,300000057397668,14050,2397,"PACT, PARENTS AND CHILDREN TOGETHER",3.000000280393E14,EARLY HELP AND CHILDREN'S SOCIAL CARE,"EQUIPMENT, FURNITURE AND MATERIALS",4211,PROJECT COSTS
EXECUTIVE DIRECTOR (CHILDRENS SERVICES),00BX,KMBC,05/05/2023,300000057397799,14056,2952,"PACT, PARENTS AND CHILDREN TOGETHER",3.000000280393E14,EARLY HELP AND CHILDREN'S SOCIAL CARE,"EQUIPMENT, FURNITURE AND MATERIALS",4211,PROJECT COSTS
EXECUTIVE DIRECTOR (CHILDRENS SERVICES),00BX,KMBC,11/05/2023,300000060846418,14060,2036,"PACT, PARENTS AND CHILDREN TOGETHER",3.000000280393E14,EARLY HELP AND CHILDREN'S SOCIAL CARE,"EQUIPMENT, FURNITURE AND MATERIALS",4211,PROJECT COSTS
EXECUTIVE DIRECTOR (CHILDRENS SERVICES),00BX,KMBC,05/05/2023,300000057397393,14048,1242.5,"PACT, PARENTS AND CHILDREN TOGETHER",3.000000280393E14,EARLY HELP AND CHILDREN'S SOCIAL CARE,"EQUIPMENT, FURNITURE AND MATERIALS",4211,PROJECT COSTS
EXECUTIVE DIRECTOR (CHILDRENS SERVICES),00BX,KMBC,11/05/2023,300000060846398,14065,530,"PACT, PARENTS AND CHILDREN TOGETHER",3.000000280393E14,EARLY HELP AND CHILDREN'S SOCIAL CARE,"EQUIPMENT, FURNITURE AND MATERIALS",4211,PROJECT COSTS
EXECUTIVE DIRECTOR (CHILDRENS SERVICES),00BX,KMBC,05/05/2023,300000057395938,14064,445.5,"PACT, PARENTS AND CHILDREN TOGETHER",3.000000280393E14,EARLY HELP AND CHILDREN'S SOCIAL CARE,"EQUIPMENT, FURNITURE AND MATERIALS",4211,PROJECT COSTS
EXECUTIVE DIRECTOR (CHILDRENS SERVICES),00BX,KMBC,11/05/2023,300000061815524,14059,2270,"PACT, PARENTS AND CHILDREN TOGETHER",3.000000280393E14,EARLY HELP AND CHILDREN'S SOCIAL CARE,"EQUIPMENT, FURNITURE AND MATERIALS",4211,PROJECT COSTS
EXECUTIVE DIRECTOR (CHILDRENS SERVICES),00BX,KMBC,26/05/2023,300000076947924,Park Brow SB Family in Need Programme 2023,3660,PARK BROW COMMUNITY PRIMARY SCHOOL,3.00000021612468E14,EARLY HELP AND CHILDREN'S SOCIAL CARE,GRANTS AND SUBSCRIPTIONS,4630,SUBSCRIPTIONS AND GRANTS
EXECUTIVE DIRECTOR (CHILDRENS SERVICES),00BX,KMBC,26/05/2023,300000076947928,Park View SB Family in Need Programme 2023,3480,PARK VIEW ACADEMY,3.00000021658733E14,EARLY HELP AND CHILDREN'S SOCIAL CARE,GRANTS AND SUBSCRIPTIONS,4630,SUBSCRIPTIONS AND GRANTS
EXECUTIVE DIRECTOR (CHILDRENS SERVICES),00BX,KMBC,23/05/2023,300000076152569,DF001SUMMERTERM2023PARKVIEW,468,PARK VIEW ACADEMY,3.00000021658733E14,EDUCATION AND INCLUSION,INDEPENDENT UNITS WITHIN KMBC E.G. DSO,5009,DEPRIVATION SUPPLEMENTS
EXECUTIVE DIRECTOR (CHILDRENS SERVICES),00BX,KMBC,23/05/2023,300000076152569,DF001SUMMERTERM2023PARKVIEW,2184,PARK VIEW ACADEMY,3.00000021658733E14,EDUCATION AND INCLUSION,INDEPENDENT UNITS WITHIN KMBC E.G. DSO,5008,QUALITY SUPPLEMENTS
EXECUTIVE DIRECTOR (CHILDRENS SERVICES),00BX,KMBC,23/05/2023,300000076152569,DF001SUMMERTERM2023PARKVIEW,58.5,PARK VIEW ACADEMY,3.00000021658733E14,EDUCATION AND INCLUSION,INDEPENDENT UNITS WITHIN KMBC E.G. DSO,5009,DEPRIVATION SUPPLEMENTS
EXECUTIVE DIRECTOR (CHILDRENS SERVICES),00BX,KMBC,23/05/2023,300000076152569,DF001SUMMERTERM2023PARKVIEW,546,PARK VIEW ACADEMY,3.00000021658733E14,EDUCATION AND INCLUSION,INDEPENDENT UNITS WITHIN KMBC E.G. DSO,5008,QUALITY SUPPLEMENTS
EXECUTIVE DIRECTOR (CHILDRENS SERVICES),00BX,KMBC,23/05/2023,300000076152569,DF001SUMMERTERM2023PARKVIEW,1209,PARK VIEW ACADEMY,3.00000021658733E14,EDUCATION AND INCLUSION,OTHER ESTABLISHMENTS,5200,EARLY YEARS PUPIL PREMIUM (DSG)
EXECUTIVE DIRECTOR (CHILDRENS SERVICES),00BX,KMBC,23/05/2023,300000076152569,DF001SUMMERTERM2023PARKVIEW,6183.45,PARK VIEW ACADEMY,3.00000021658733E14,EDUCATION AND INCLUSION,PRIVATE,5308,BASE RATE
EXECUTIVE DIRECTOR (CHILDRENS SERVICES),00BX,KMBC,23/05/2023,300000076152569,DF001SUMMERTERM2023PARKVIEW,24733.8,PARK VIEW ACADEMY,3.00000021658733E14,EDUCATION AND INCLUSION,PRIVATE,5308,BASE RATE
EXECUTIVE DIRECTOR (CHILDRENS SERVICES),00BX,KMBC,22/05/2023,300000075153941,DF001SUMMERTERM2023PARKLANDSMIDTERM,15.75,PARKLANDS PRIVATE DAY NURSERY,3.00000021670563E14,EDUCATION AND INCLUSION,INDEPENDENT UNITS WITHIN KMBC E.G. DSO,5009,DEPRIVATION SUPPLEMENTS
EXECUTIVE DIRECTOR (CHILDRENS SERVICES),00BX,KMBC,22/05/2023,300000075153941,DF001SUMMERTERM2023PARKLANDSMIDTERM,15.75,PARKLANDS PRIVATE DAY NURSERY,3.00000021670563E14,EDUCATION AND INCLUSION,INDEPENDENT UNITS WITHIN KMBC E.G. DSO,5009,DEPRIVATION SUPPLEMENTS
EXECUTIVE DIRECTOR (CHILDRENS SERVICES),00BX,KMBC,22/05/2023,300000075153941,DF001SUMMERTERM2023PARKLANDSMIDTERM,42,PARKLANDS PRIVATE DAY NURSERY,3.00000021670563E14,EDUCATION AND INCLUSION,INDEPENDENT UNITS WITHIN KMBC E.G. DSO,5008,QUALITY SUPPLEMENTS
EXECUTIVE DIRECTOR (CHILDRENS SERVICES),00BX,KMBC,22/05/2023,300000075153941,DF001SUMMERTERM2023PARKLANDSMIDTERM,475.65,PARKLANDS PRIVATE DAY NURSERY,3.00000021670563E14,EDUCATION AND INCLUSION,PRIVATE,5308,BASE RATE
EXECUTIVE DIRECTOR (CHILDRENS SERVICES),00BX,KMBC,22/05/2023,300000075153941,DF001SUMMERTERM2023PARKLANDSMIDTERM,517.65,PARKLANDS PRIVATE DAY NURSERY,3.00000021670563E14,EDUCATION AND INCLUSION,PRIVATE,5308,BASE RATE
EXECUTIVE DIRECTOR (CHILDRENS SERVICES),00BX,KMBC,31/05/2023,300000077083181,8667,1104,PARTNERSHIP FOR LEARNING CHARITY,3.00000021670497E14,EDUCATION AND INCLUSION,EXPENSES,4579,CONFERENCES FEES & EXPENSES
EXECUTIVE DIRECTOR (CHILDRENS SERVICES),00BX,KMBC,17/05/2023,300000073188835,84500,550,PAULS CARPETS LTD,3.00000021630888E14,EARLY HELP AND CHILDREN'S SOCIAL CARE,OTHER PAYMENTS,6123,LEAVING CARE GRANTS
EXECUTIVE DIRECTOR (CHILDRENS SERVICES),00BX,KMBC,26/05/2023,300000076947929,Plantation Primary SB Family in Need Programme 202,2480,PLANTATION PRIMARY SCHOOL,3.00000021630832E14,EARLY HELP AND CHILDREN'S SOCIAL CARE,GRANTS AND SUBSCRIPTIONS,4630,SUBSCRIPTIONS AND GRANTS
EXECUTIVE DIRECTOR (CHILDRENS SERVICES),00BX,KMBC,31/05/2023,300000077539002,28001,16250,POLICE AND CRIME COMMISSIONER FOR MERSEYSIDE,3.00000021643166E14,EARLY HELP AND CHILDREN'S SOCIAL CARE,GRANTS AND SUBSCRIPTIONS,4663,GRANTS - ORGANISATIONS WITH SLAS
EXECUTIVE DIRECTOR (CHILDRENS SERVICES),00BX,KMBC,19/05/2023,300000064848748,PONT123020010,31723.11,PONTVILLE SCHOOL LTD,3.00000021670581E14,EDUCATION AND INCLUSION,OTHER LOCAL AUTHORITIES,5067,TOP UP FUNDING
EXECUTIVE DIRECTOR (CHILDRENS SERVICES),00BX,KMBC,19/05/2023,300000064848802,PONT123020018,24136.33,PONTVILLE SCHOOL LTD,3.00000021670581E14,EDUCATION AND INCLUSION,OTHER LOCAL AUTHORITIES,5067,TOP UP FUNDING
EXECUTIVE DIRECTOR (CHILDRENS SERVICES),00BX,KMBC,19/05/2023,300000064848879,PONT123020011,30667.33,PONTVILLE SCHOOL LTD,3.00000021670581E14,EDUCATION AND INCLUSION,OTHER LOCAL AUTHORITIES,5067,TOP UP FUNDING
EXECUTIVE DIRECTOR (CHILDRENS SERVICES),00BX,KMBC,24/05/2023,300000064848631,PONT123020008,20102.39,PONTVILLE SCHOOL LTD,3.00000021670581E14,EDUCATION AND INCLUSION,OTHER LOCAL AUTHORITIES,5067,TOP UP FUNDING
EXECUTIVE DIRECTOR (CHILDRENS SERVICES),00BX,KMBC,19/05/2023,300000064848774,PONT123020014,20367.08,PONTVILLE SCHOOL LTD,3.00000021670581E14,EDUCATION AND INCLUSION,OTHER LOCAL AUTHORITIES,5067,TOP UP FUNDING
EXECUTIVE DIRECTOR (CHILDRENS SERVICES),00BX,KMBC,19/05/2023,300000064848674,PONT123020020,24456.44,PONTVILLE SCHOOL LTD,3.00000021670581E14,EDUCATION AND INCLUSION,OTHER LOCAL AUTHORITIES,5067,TOP UP FUNDING
