EXECUTIVE DIRECTOR,BODY,BODY NAME,DATE,TRANSACTION NUMBER,INVOICE NUMBER,AMOUNT,SUPPLIER NAME,SUPPLIER ID,SERVICE THEME,EXPENSE TYPE,EXPENSE CODE,EXPENSE CODE DESCRIPTION
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,23/02/2024,300000134646066,INV-155511,8245,BOLD COMMUNICATIONS LTD,3.00000021657806E14,COMMUNITY SAFETY,SERVICES,4407,SUB - CONTRACTOR PAYMENTS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,22/02/2024,300000136827913,INV-157146,3584,BOLD COMMUNICATIONS LTD,3.00000021657806E14,COMMUNITY SAFETY,SERVICES,4407,SUB - CONTRACTOR PAYMENTS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,19/02/2024,300000135138187,Q059 &F,94.87,BRITISH TELECOMMUNICATIONS PLC,3.00000021642782E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,COMMUNICATIONS AND COMPUTING,4500,TELEPHONES
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,19/02/2024,300000135138187,Q059 &F,94.92,BRITISH TELECOMMUNICATIONS PLC,3.00000021642782E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,COMMUNICATIONS AND COMPUTING,4500,TELEPHONES
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,19/02/2024,300000135138187,Q059 &F,94.87,BRITISH TELECOMMUNICATIONS PLC,3.00000021642782E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,COMMUNICATIONS AND COMPUTING,4500,TELEPHONES
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,19/02/2024,300000135138187,Q059 &F,94.87,BRITISH TELECOMMUNICATIONS PLC,3.00000021642782E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,COMMUNICATIONS AND COMPUTING,4500,TELEPHONES
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,19/02/2024,300000135138187,Q059 &F,94.87,BRITISH TELECOMMUNICATIONS PLC,3.00000021642782E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,COMMUNICATIONS AND COMPUTING,4500,TELEPHONES
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,19/02/2024,300000135138187,Q059 &F,94.87,BRITISH TELECOMMUNICATIONS PLC,3.00000021642782E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,COMMUNICATIONS AND COMPUTING,4500,TELEPHONES
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,19/02/2024,300000135138187,Q059 &F,94.87,BRITISH TELECOMMUNICATIONS PLC,3.00000021642782E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,COMMUNICATIONS AND COMPUTING,4500,TELEPHONES
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,19/02/2024,300000135138187,Q059 &F,94.87,BRITISH TELECOMMUNICATIONS PLC,3.00000021642782E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,COMMUNICATIONS AND COMPUTING,4500,TELEPHONES
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,19/02/2024,300000135138187,Q059 &F,94.87,BRITISH TELECOMMUNICATIONS PLC,3.00000021642782E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,COMMUNICATIONS AND COMPUTING,4500,TELEPHONES
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,19/02/2024,300000135138187,Q059 &F,94.87,BRITISH TELECOMMUNICATIONS PLC,3.00000021642782E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,COMMUNICATIONS AND COMPUTING,4500,TELEPHONES
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,19/02/2024,300000135138187,Q059 &F,94.87,BRITISH TELECOMMUNICATIONS PLC,3.00000021642782E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,COMMUNICATIONS AND COMPUTING,4500,TELEPHONES
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,19/02/2024,300000135138187,Q059 &F,94.87,BRITISH TELECOMMUNICATIONS PLC,3.00000021642782E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,COMMUNICATIONS AND COMPUTING,4500,TELEPHONES
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,19/02/2024,300000135138187,Q059 &F,94.87,BRITISH TELECOMMUNICATIONS PLC,3.00000021642782E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,COMMUNICATIONS AND COMPUTING,4500,TELEPHONES
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,19/02/2024,300000135138187,Q059 &F,94.87,BRITISH TELECOMMUNICATIONS PLC,3.00000021642782E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,COMMUNICATIONS AND COMPUTING,4500,TELEPHONES
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,16/02/2024,300000132413042,1464796,796.08,BROADBAND BUYER,3.00000021658242E14,COMMUNITY SAFETY,"EQUIPMENT, FURNITURE AND MATERIALS",4007,EQUIPMENT PURCHASE
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,07/02/2024,300000131489829,02454124,402.28,BUNZL CATERING SUPPLIES,3.00000021657487E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,DIRECT TRANSPORT COST,3003,VEHICLE PARTS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,28/02/2024,300000136735595,W1103059,260.22,BUNZL CATERING SUPPLIES,3.00000021657487E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,DIRECT TRANSPORT COST,3003,VEHICLE PARTS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,28/02/2024,300000137244893,02457216,286.08,BUNZL CATERING SUPPLIES,3.00000021657487E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,DIRECT TRANSPORT COST,3003,VEHICLE PARTS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,28/02/2024,300000136735600,02456583,377.1,BUNZL CATERING SUPPLIES,3.00000021657487E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,DIRECT TRANSPORT COST,3003,VEHICLE PARTS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,07/02/2024,300000131489818,02454732,197.26,BUNZL CATERING SUPPLIES,3.00000021657487E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,DIRECT TRANSPORT COST,3003,VEHICLE PARTS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,23/02/2024,300000136827897,606667,1046.38,BUXTON WATER LTD,3.00000021668638E14,ENVIRONMENTAL SUSTAINABILITY & COMMUNITIES,"EQUIPMENT, FURNITURE AND MATERIALS",4211,PROJECT COSTS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,02/02/2024,300000132412865,2408800001334,165.78,CANON <UK> LTD,3.00000021628912E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,"PRNTG, STNRY & GEN OFFICE EXPS",4300,PHOTOCOPYING CHARGES
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,02/02/2024,300000133393541,2408800001284,17.38,CANON <UK> LTD,3.00000021628912E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,"PRNTG, STNRY & GEN OFFICE EXPS",4300,PHOTOCOPYING CHARGES
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,02/02/2024,300000133393550,2408800001533,449.74,CANON <UK> LTD,3.00000021628912E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,"PRNTG, STNRY & GEN OFFICE EXPS",4300,PHOTOCOPYING CHARGES
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,23/02/2024,300000135628116,2060,757,CATERWARE LTD,3.00000021620542E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,"EQUIPMENT, FURNITURE AND MATERIALS",4007,EQUIPMENT PURCHASE
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,23/02/2024,300000134646045,IN9930,25000,CHANGE GROW LIVE,3.00000021643293E14,COMMUNITY SAFETY,MISCELLANEOUS EXPENSES,4708,MISCELLANEOUS EXPENSES
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,08/02/2024,300000133532068,878096,340.2,CHICKEN JOES,3.00000021656724E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,07/02/2024,300000130657071,877390,382.82,CHICKEN JOES,3.00000021656724E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,16/02/2024,300000133530555,879253,348,CHICKEN JOES,3.00000021656724E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,22/02/2024,300000135516372,882000,130.52,CHICKEN JOES,3.00000021656724E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,22/02/2024,300000135516381,881997,325,CHICKEN JOES,3.00000021656724E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,23/02/2024,300000135459533,881185,280.09,CHICKEN JOES,3.00000021656724E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,16/02/2024,300000133530638,879246,742.71,CHICKEN JOES,3.00000021656724E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,28/02/2024,300000136735605,883104,713.37,CHICKEN JOES,3.00000021656724E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,16/02/2024,300000133530598,879244,328.8,CHICKEN JOES,3.00000021656724E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,28/02/2024,300000136735608,883103,331.85,CHICKEN JOES,3.00000021656724E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,08/02/2024,300000133532022,878097,353.04,CHICKEN JOES,3.00000021656724E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,22/02/2024,300000135516390,882001,50.75,CHICKEN JOES,3.00000021656724E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,07/02/2024,300000130657086,877391,258.32,CHICKEN JOES,3.00000021656724E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,23/02/2024,300000135371431,880046,189.01,CHICKEN JOES,3.00000021656724E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,23/02/2024,300000135459530,88054,282.3,CHICKEN JOES,3.00000021656724E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,23/02/2024,300000135460224,881187,716.28,CHICKEN JOES,3.00000021656724E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,23/02/2024,300000135371431,880046,0,CHICKEN JOES,3.00000021656724E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,29/02/2024,1813202,CV19_20240229_140026_2,15000,REDACTED,3.00000144736628E14,ENVIRONMENTAL SUSTAINABILITY & COMMUNITIES,NON REVENUE CAPITAL,8150,GRANT
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,01/02/2024,1776151,3413515,91.67,CLICK TRAVEL LTD,3.00000021632661E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,EXPENSES,4571,HOTEL EXPENSES
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,01/02/2024,1776151,3413515,34.4,CLICK TRAVEL LTD,3.00000021632661E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,PUBLIC TRANSPORT,3600,RAIL TRANSPORT STAFF
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,09/02/2024,1786133,519180,5925.39,COMPASS MINERALS LTD,3.00000021631287E14,BALANCE SHEET - COMMUNITIES & NEIGHBOURHOODS,"EQUIPMENT, FURNITURE AND MATERIALS",4011,MATERIALS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,09/02/2024,1785487,519227,7811.06,COMPASS MINERALS LTD,3.00000021631287E14,BALANCE SHEET - COMMUNITIES & NEIGHBOURHOODS,"EQUIPMENT, FURNITURE AND MATERIALS",4011,MATERIALS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,09/02/2024,1784382,519141,7957.59,COMPASS MINERALS LTD,3.00000021631287E14,BALANCE SHEET - COMMUNITIES & NEIGHBOURHOODS,"EQUIPMENT, FURNITURE AND MATERIALS",4011,MATERIALS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,20/02/2024,300000142345496,18128058,7769.29,CORONA ENERGY,3.00000021645623E14,LEISURE,ENERGY,2522,ELECTRICITY
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,20/02/2024,300000142345588,18128054,648.15,CORONA ENERGY,3.00000021645623E14,LEISURE,ENERGY,2522,ELECTRICITY
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,20/02/2024,300000142345557,18128063,1080.04,CORONA ENERGY,3.00000021645623E14,LEISURE,ENERGY,2522,ELECTRICITY
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,20/02/2024,300000142345513,18128061,21727.26,CORONA ENERGY,3.00000021645623E14,LEISURE,ENERGY,2522,ELECTRICITY
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,20/02/2024,300000142345546,18128056,26583.93,CORONA ENERGY,3.00000021645623E14,LEISURE,ENERGY,2522,ELECTRICITY
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,13/02/2024,1790258,521924,51.37,COULTONS BREAD LTD,3.00000022067498E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,13/02/2024,1790272,521938,32.75,COULTONS BREAD LTD,3.00000022067498E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,27/02/2024,1795144,522794,57.96,COULTONS BREAD LTD,3.00000022067498E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,06/02/2024,1784131,521464,31.98,COULTONS BREAD LTD,3.00000022067498E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,13/02/2024,1790250,521916,53.04,COULTONS BREAD LTD,3.00000022067498E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,13/02/2024,1790268,521934,54.46,COULTONS BREAD LTD,3.00000022067498E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,06/02/2024,1784149,521482,41.23,COULTONS BREAD LTD,3.00000022067498E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,27/02/2024,1795165,522815,49.22,COULTONS BREAD LTD,3.00000022067498E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,13/02/2024,1790267,521933,22.35,COULTONS BREAD LTD,3.00000022067498E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,06/02/2024,1784155,521488,24.3,COULTONS BREAD LTD,3.00000022067498E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,06/02/2024,1784124,521457,119.55,COULTONS BREAD LTD,3.00000022067498E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,13/02/2024,1790256,521922,38.73,COULTONS BREAD LTD,3.00000022067498E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,06/02/2024,1784132,521465,9.86,COULTONS BREAD LTD,3.00000022067498E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,27/02/2024,1795164,522814,28.25,COULTONS BREAD LTD,3.00000022067498E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,13/02/2024,1790257,521923,48.25,COULTONS BREAD LTD,3.00000022067498E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,27/02/2024,1795174,522824,35.49,COULTONS BREAD LTD,3.00000022067498E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,06/02/2024,1784150,521483,11.24,COULTONS BREAD LTD,3.00000022067498E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,13/02/2024,1790234,521900,17.97,COULTONS BREAD LTD,3.00000022067498E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,13/02/2024,1790279,521945,251.97,COULTONS BREAD LTD,3.00000022067498E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,13/02/2024,1790246,521912,10.37,COULTONS BREAD LTD,3.00000022067498E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,27/02/2024,1795175,522825,25.68,COULTONS BREAD LTD,3.00000022067498E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,13/02/2024,1790270,521936,35.01,COULTONS BREAD LTD,3.00000022067498E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,06/02/2024,1784152,521485,11.24,COULTONS BREAD LTD,3.00000022067498E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,27/02/2024,1795136,522786,25.3,COULTONS BREAD LTD,3.00000022067498E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,27/02/2024,1795147,522797,30.99,COULTONS BREAD LTD,3.00000022067498E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,06/02/2024,1784129,521462,171.04,COULTONS BREAD LTD,3.00000022067498E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,27/02/2024,1795168,522818,201.62,COULTONS BREAD LTD,3.00000022067498E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,06/02/2024,1784134,521467,167.57,COULTONS BREAD LTD,3.00000022067498E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,13/02/2024,1790275,521941,29.18,COULTONS BREAD LTD,3.00000022067498E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,06/02/2024,1784156,521489,10.23,COULTONS BREAD LTD,3.00000022067498E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,27/02/2024,1795166,522816,34.22,COULTONS BREAD LTD,3.00000022067498E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,13/02/2024,1790273,521939,121.84,COULTONS BREAD LTD,3.00000022067498E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,27/02/2024,1795184,522834,255.24,COULTONS BREAD LTD,3.00000022067498E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,27/02/2024,1795177,522827,52.99,COULTONS BREAD LTD,3.00000022067498E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,27/02/2024,1795188,522838,26.2,COULTONS BREAD LTD,3.00000022067498E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,27/02/2024,1795171,522821,47.71,COULTONS BREAD LTD,3.00000022067498E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,06/02/2024,1784151,521484,23.62,COULTONS BREAD LTD,3.00000022067498E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,13/02/2024,1790271,521937,42.72,COULTONS BREAD LTD,3.00000022067498E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,13/02/2024,1790233,521899,29.74,COULTONS BREAD LTD,3.00000022067498E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,13/02/2024,1790281,521947,43.85,COULTONS BREAD LTD,3.00000022067498E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,06/02/2024,1784125,521458,17.47,COULTONS BREAD LTD,3.00000022067498E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,13/02/2024,1790243,521909,17.5,COULTONS BREAD LTD,3.00000022067498E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,27/02/2024,1795140,522790,274.74,COULTONS BREAD LTD,3.00000022067498E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
