EXECUTIVE DIRECTOR,BODY,BODY NAME,DATE,TRANSACTION NUMBER,INVOICE NUMBER,AMOUNT,SUPPLIER NAME,SUPPLIER ID,SERVICE THEME,EXPENSE TYPE,EXPENSE CODE,EXPENSE CODE DESCRIPTION
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,12/07/2023,300000080839606,INV-01074327,441.6,DELICE DE FRANCE,3.0000002167022E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,07/07/2023,300000080044144,INV-01067617,475.44,DELICE DE FRANCE,3.0000002167022E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,05/07/2023,300000080044138,INV-01063618,221.6,DELICE DE FRANCE,3.0000002167022E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,07/07/2023,300000080044141,INV-01067518,443.2,DELICE DE FRANCE,3.0000002167022E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,07/07/2023,300000079994221,INV-01063674,831,DELICE DE FRANCE,3.0000002167022E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,14/07/2023,300000083117332,INV-01082848,664.8,DELICE DE FRANCE,3.0000002167022E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,21/07/2023,300000085394717,INV-01092928,165,DELICE DE FRANCE,3.0000002167022E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,26/07/2023,300000087464703,INV-01095763,1090.96,DELICE DE FRANCE,3.0000002167022E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,07/07/2023,300000080044135,INV-01067498,536.96,DELICE DE FRANCE,3.0000002167022E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,28/07/2023,300000086893523,INV-01103719,1090.96,DELICE DE FRANCE,3.0000002167022E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,07/07/2023,300000079994213,INV-01063754,831,DELICE DE FRANCE,3.0000002167022E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,20/07/2023,1617325,NPSSDE11594133,854.73,REDACTED,3.00000021657E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,DIRECT TRANSPORT COST,3003,VEHICLE PARTS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,20/07/2023,1617326,NPSSDE11594134,64.72,REDACTED,3.00000021657E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,DIRECT TRANSPORT COST,3003,VEHICLE PARTS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,21/07/2023,300000085838824,L6487,340,DURA-SPORT LEISURE CARE LTD,3.00000030196408E14,ENVIRONMENTAL SUSTAINABILITY & COMMUNITIES,"EQUIPMENT, FURNITURE AND MATERIALS",4011,MATERIALS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,21/07/2023,300000085838817,L6482,340,DURA-SPORT LEISURE CARE LTD,3.00000030196408E14,ENVIRONMENTAL SUSTAINABILITY & COMMUNITIES,"EQUIPMENT, FURNITURE AND MATERIALS",4011,MATERIALS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,21/07/2023,300000085838820,L6484,350,DURA-SPORT LEISURE CARE LTD,3.00000030196408E14,ENVIRONMENTAL SUSTAINABILITY & COMMUNITIES,"EQUIPMENT, FURNITURE AND MATERIALS",4011,MATERIALS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,21/07/2023,300000085838814,L6486,340,DURA-SPORT LEISURE CARE LTD,3.00000030196408E14,ENVIRONMENTAL SUSTAINABILITY & COMMUNITIES,"EQUIPMENT, FURNITURE AND MATERIALS",4011,MATERIALS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,21/07/2023,300000085838811,L6483,350,DURA-SPORT LEISURE CARE LTD,3.00000030196408E14,ENVIRONMENTAL SUSTAINABILITY & COMMUNITIES,"EQUIPMENT, FURNITURE AND MATERIALS",4011,MATERIALS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,20/07/2023,300000084182210,0000517606,1443.8,DVS LTD,3.00000021642145E14,COMMUNITY SAFETY,"EQUIPMENT, FURNITURE AND MATERIALS",4007,EQUIPMENT PURCHASE
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,28/07/2023,300000088446970,19447,720,EDWARDS ENGINEERING & FABRICATION CO.LTD,3.00000044934602E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,SERVICES,4407,SUB - CONTRACTOR PAYMENTS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,20/07/2023,300000083778308,16660,2750,ELYGRA LTD,3.00000021667877E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CATERING,4250,PROVISIONS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,27/07/2023,300000085439055,16675,1180,ELYGRA LTD,3.00000021667877E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,"EQUIPMENT, FURNITURE AND MATERIALS",4007,EQUIPMENT PURCHASE
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,26/07/2023,300000085438483,SI-ENI097444,1400,ENITIAL,3.00000021613574E14,ENVIRONMENTAL SUSTAINABILITY & COMMUNITIES,SERVICES,4407,SUB - CONTRACTOR PAYMENTS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,12/07/2023,300000088970204,368,596.4,ENVIRO TREE SERVICES LTD,3.00000025815298E14,ENVIRONMENTAL SUSTAINABILITY & COMMUNITIES,PRIVATE,5306,CONTRACTOR PAYMENTS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,12/07/2023,300000088970221,370,579,ENVIRO TREE SERVICES LTD,3.00000025815298E14,ENVIRONMENTAL SUSTAINABILITY & COMMUNITIES,PRIVATE,5306,CONTRACTOR PAYMENTS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,12/07/2023,300000088970179,365,133.35,ENVIRO TREE SERVICES LTD,3.00000025815298E14,ENVIRONMENTAL SUSTAINABILITY & COMMUNITIES,PRIVATE,5306,CONTRACTOR PAYMENTS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,12/07/2023,300000088970141,363,1258.24,ENVIRO TREE SERVICES LTD,3.00000025815298E14,ENVIRONMENTAL SUSTAINABILITY & COMMUNITIES,PRIVATE,5306,CONTRACTOR PAYMENTS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,12/07/2023,300000088970172,364,298.2,ENVIRO TREE SERVICES LTD,3.00000025815298E14,ENVIRONMENTAL SUSTAINABILITY & COMMUNITIES,PRIVATE,5306,CONTRACTOR PAYMENTS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,12/07/2023,300000088970195,367,1450,ENVIRO TREE SERVICES LTD,3.00000025815298E14,ENVIRONMENTAL SUSTAINABILITY & COMMUNITIES,PRIVATE,5306,CONTRACTOR PAYMENTS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,12/07/2023,300000088970186,366,179.52,ENVIRO TREE SERVICES LTD,3.00000025815298E14,ENVIRONMENTAL SUSTAINABILITY & COMMUNITIES,PRIVATE,5306,CONTRACTOR PAYMENTS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,12/07/2023,300000088970211,369,523.2,ENVIRO TREE SERVICES LTD,3.00000025815298E14,ENVIRONMENTAL SUSTAINABILITY & COMMUNITIES,PRIVATE,5306,CONTRACTOR PAYMENTS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,14/07/2023,1613107,16019313,159.59,ESTAR TRUCK AND VAN LTD,3.00000021628888E14,BALANCE SHEET - COMMUNITIES & NEIGHBOURHOODS,DIRECT TRANSPORT COST,3003,VEHICLE PARTS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,14/07/2023,1610451,16019305,280,ESTAR TRUCK AND VAN LTD,3.00000021628888E14,BALANCE SHEET - COMMUNITIES & NEIGHBOURHOODS,DIRECT TRANSPORT COST,3003,VEHICLE PARTS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,07/07/2023,1607114,16019081,17.3,ESTAR TRUCK AND VAN LTD,3.00000021628888E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,DIRECT TRANSPORT COST,3003,VEHICLE PARTS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,07/07/2023,300000081781288,16518779,2276.41,ESTAR TRUCK AND VAN LTD,3.00000021628888E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,SERVICES,4407,SUB - CONTRACTOR PAYMENTS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,14/07/2023,300000083227683,116718,1760,F.R. SHARROCK LTD,3.00000021629215E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,CONTRACT HIRE AND OPERATING LEASES,3400,VEHICLE HIRE
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,21/07/2023,1617299,116869,503.04,F.R. SHARROCK LTD,3.00000021629215E14,BALANCE SHEET - COMMUNITIES & NEIGHBOURHOODS,DIRECT TRANSPORT COST,3003,VEHICLE PARTS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,28/07/2023,1622559,117135,70.46,F.R. SHARROCK LTD,3.00000021629215E14,BALANCE SHEET - COMMUNITIES & NEIGHBOURHOODS,DIRECT TRANSPORT COST,3003,VEHICLE PARTS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,14/07/2023,1610447,116700,104.83,F.R. SHARROCK LTD,3.00000021629215E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,DIRECT TRANSPORT COST,3003,VEHICLE PARTS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,21/07/2023,1617304,116875,77.85,F.R. SHARROCK LTD,3.00000021629215E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,DIRECT TRANSPORT COST,3003,VEHICLE PARTS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,21/07/2023,1617305,116895,211.9,F.R. SHARROCK LTD,3.00000021629215E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,DIRECT TRANSPORT COST,3003,VEHICLE PARTS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,26/07/2023,1620107,116958,121.4,F.R. SHARROCK LTD,3.00000021629215E14,BALANCE SHEET - COMMUNITIES & NEIGHBOURHOODS,DIRECT TRANSPORT COST,3003,VEHICLE PARTS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,20/07/2023,1615110,116807,485.46,F.R. SHARROCK LTD,3.00000021629215E14,BALANCE SHEET - COMMUNITIES & NEIGHBOURHOODS,DIRECT TRANSPORT COST,3003,VEHICLE PARTS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,20/07/2023,1615106,116803,140.06,F.R. SHARROCK LTD,3.00000021629215E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,DIRECT TRANSPORT COST,3003,VEHICLE PARTS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,19/07/2023,1613105,116767,157.44,F.R. SHARROCK LTD,3.00000021629215E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,DIRECT TRANSPORT COST,3003,VEHICLE PARTS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,21/07/2023,1617300,116870,178.32,F.R. SHARROCK LTD,3.00000021629215E14,BALANCE SHEET - COMMUNITIES & NEIGHBOURHOODS,DIRECT TRANSPORT COST,3003,VEHICLE PARTS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,20/07/2023,1615109,116806,330.51,F.R. SHARROCK LTD,3.00000021629215E14,BALANCE SHEET - COMMUNITIES & NEIGHBOURHOODS,DIRECT TRANSPORT COST,3003,VEHICLE PARTS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,14/07/2023,1610444,116697,48.37,F.R. SHARROCK LTD,3.00000021629215E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,DIRECT TRANSPORT COST,3003,VEHICLE PARTS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,28/07/2023,1622561,117137,107.47,F.R. SHARROCK LTD,3.00000021629215E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,DIRECT TRANSPORT COST,3003,VEHICLE PARTS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,21/07/2023,1617306,116923,108.86,F.R. SHARROCK LTD,3.00000021629215E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,DIRECT TRANSPORT COST,3003,VEHICLE PARTS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,28/07/2023,1622560,117136,16.99,F.R. SHARROCK LTD,3.00000021629215E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,DIRECT TRANSPORT COST,3003,VEHICLE PARTS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,14/07/2023,1610448,116701,51.7,F.R. SHARROCK LTD,3.00000021629215E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,DIRECT TRANSPORT COST,3003,VEHICLE PARTS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,21/07/2023,1617307,116924,80.31,F.R. SHARROCK LTD,3.00000021629215E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,DIRECT TRANSPORT COST,3003,VEHICLE PARTS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,21/07/2023,1617301,116872,38.59,F.R. SHARROCK LTD,3.00000021629215E14,BALANCE SHEET - COMMUNITIES & NEIGHBOURHOODS,DIRECT TRANSPORT COST,3003,VEHICLE PARTS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,14/07/2023,1610450,116703,191.44,F.R. SHARROCK LTD,3.00000021629215E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,DIRECT TRANSPORT COST,3003,VEHICLE PARTS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,20/07/2023,1615105,116802,93.17,F.R. SHARROCK LTD,3.00000021629215E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,DIRECT TRANSPORT COST,3003,VEHICLE PARTS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,19/07/2023,1613106,116769,615,F.R. SHARROCK LTD,3.00000021629215E14,BALANCE SHEET - COMMUNITIES & NEIGHBOURHOODS,DIRECT TRANSPORT COST,3003,VEHICLE PARTS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,26/07/2023,1620109,116961,229.7,F.R. SHARROCK LTD,3.00000021629215E14,BALANCE SHEET - COMMUNITIES & NEIGHBOURHOODS,DIRECT TRANSPORT COST,3003,VEHICLE PARTS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,26/07/2023,1620108,116959,155.64,F.R. SHARROCK LTD,3.00000021629215E14,BALANCE SHEET - COMMUNITIES & NEIGHBOURHOODS,DIRECT TRANSPORT COST,3003,VEHICLE PARTS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,27/07/2023,1622213,116997,330.51,F.R. SHARROCK LTD,3.00000021629215E14,BALANCE SHEET - COMMUNITIES & NEIGHBOURHOODS,DIRECT TRANSPORT COST,3003,VEHICLE PARTS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,20/07/2023,1615108,116805,165.75,F.R. SHARROCK LTD,3.00000021629215E14,BALANCE SHEET - COMMUNITIES & NEIGHBOURHOODS,DIRECT TRANSPORT COST,3003,VEHICLE PARTS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,14/07/2023,1610449,116702,28.08,F.R. SHARROCK LTD,3.00000021629215E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,DIRECT TRANSPORT COST,3003,VEHICLE PARTS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,27/07/2023,1622214,116998,204.51,F.R. SHARROCK LTD,3.00000021629215E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,DIRECT TRANSPORT COST,3003,VEHICLE PARTS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,28/07/2023,1622558,117126,42,F.R. SHARROCK LTD,3.00000021629215E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,DIRECT TRANSPORT COST,3003,VEHICLE PARTS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,21/07/2023,1617308,116927,29.89,F.R. SHARROCK LTD,3.00000021629215E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,DIRECT TRANSPORT COST,3003,VEHICLE PARTS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,20/07/2023,1615107,116804,13.98,F.R. SHARROCK LTD,3.00000021629215E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,DIRECT TRANSPORT COST,3003,VEHICLE PARTS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,28/07/2023,1622557,117117,221.86,F.R. SHARROCK LTD,3.00000021629215E14,BALANCE SHEET - COMMUNITIES & NEIGHBOURHOODS,DIRECT TRANSPORT COST,3003,VEHICLE PARTS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,28/07/2023,1625163,117134,4590.46,F.R. SHARROCK LTD,3.00000021629215E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,DIRECT TRANSPORT COST,3003,VEHICLE PARTS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,21/07/2023,300000084454211,116935,5975,F.R. SHARROCK LTD,3.00000021629215E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,DIRECT TRANSPORT COST,3009,VEHICLE COSTS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,21/07/2023,300000084454219,116936,752.5,F.R. SHARROCK LTD,3.00000021629215E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,DIRECT TRANSPORT COST,3009,VEHICLE COSTS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,14/07/2023,1610445,116698,80.21,F.R. SHARROCK LTD,3.00000021629215E14,BALANCE SHEET - COMMUNITIES & NEIGHBOURHOODS,DIRECT TRANSPORT COST,3003,VEHICLE PARTS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,21/07/2023,1617303,116874,34.5,F.R. SHARROCK LTD,3.00000021629215E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,DIRECT TRANSPORT COST,3003,VEHICLE PARTS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,21/07/2023,1617302,116873,77.29,F.R. SHARROCK LTD,3.00000021629215E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,DIRECT TRANSPORT COST,3003,VEHICLE PARTS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,14/07/2023,1610446,116699,102.72,F.R. SHARROCK LTD,3.00000021629215E14,BALANCE SHEET - COMMUNITIES & NEIGHBOURHOODS,"EQUIPMENT, FURNITURE AND MATERIALS",4011,MATERIALS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,26/07/2023,1620107,116958,493.28,F.R. SHARROCK LTD,3.00000021629215E14,BALANCE SHEET - COMMUNITIES & NEIGHBOURHOODS,"EQUIPMENT, FURNITURE AND MATERIALS",4011,MATERIALS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,12/07/2023,1607116,231341,55.1,FAUN ZOELLER UK LTD,3.00000021614326E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,DIRECT TRANSPORT COST,3003,VEHICLE PARTS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,12/07/2023,1607116,231341,374.95,FAUN ZOELLER UK LTD,3.00000021614326E14,BALANCE SHEET - COMMUNITIES & NEIGHBOURHOODS,DIRECT TRANSPORT COST,3003,VEHICLE PARTS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,20/07/2023,1617311,231563,595.65,FAUN ZOELLER UK LTD,3.00000021614326E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,DIRECT TRANSPORT COST,3003,VEHICLE PARTS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,27/07/2023,300000086206271,SI229055,947.5,FLEET (LINE MARKERS) LTD,3.00000021643008E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,DIRECT TRANSPORT COST,3003,VEHICLE PARTS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,14/07/2023,1631291,INV/2023/07/0987,35.94,FUTURE GARMENTS LTD,3.00000021616337E14,BALANCE SHEET - COMMUNITIES & NEIGHBOURHOODS,"EQUIPMENT, FURNITURE AND MATERIALS",4011,MATERIALS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,04/07/2023,1626108,INV/2023/06/2871,1117.66,FUTURE GARMENTS LTD,3.00000021616337E14,BALANCE SHEET - COMMUNITIES & NEIGHBOURHOODS,"EQUIPMENT, FURNITURE AND MATERIALS",4011,MATERIALS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,11/07/2023,1631111,INV/2023/07/0568,319.2,FUTURE GARMENTS LTD,3.00000021616337E14,BALANCE SHEET - COMMUNITIES & NEIGHBOURHOODS,"EQUIPMENT, FURNITURE AND MATERIALS",4011,MATERIALS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,14/07/2023,1631289,INV/2023/07/0726,319.2,FUTURE GARMENTS LTD,3.00000021616337E14,BALANCE SHEET - COMMUNITIES & NEIGHBOURHOODS,"EQUIPMENT, FURNITURE AND MATERIALS",4011,MATERIALS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,14/07/2023,1631290,INV/2023/07/0950,97.99,FUTURE GARMENTS LTD,3.00000021616337E14,BALANCE SHEET - COMMUNITIES & NEIGHBOURHOODS,"EQUIPMENT, FURNITURE AND MATERIALS",4011,MATERIALS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,17/07/2023,1635398,INV/2023/07/1086,97.99,FUTURE GARMENTS LTD,3.00000021616337E14,BALANCE SHEET - COMMUNITIES & NEIGHBOURHOODS,"EQUIPMENT, FURNITURE AND MATERIALS",4011,MATERIALS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,04/07/2023,1622981,INV/2023/06/2282,319.2,FUTURE GARMENTS LTD,3.00000021616337E14,BALANCE SHEET - COMMUNITIES & NEIGHBOURHOODS,"EQUIPMENT, FURNITURE AND MATERIALS",4011,MATERIALS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,11/07/2023,300000089016594,INV/2023/07/0462,2334.57,FUTURE GARMENTS LTD,3.00000021616337E14,BALANCE SHEET - COMMUNITIES & NEIGHBOURHOODS,"EQUIPMENT, FURNITURE AND MATERIALS",4001,OFFICE EQUIPMENT LEASING
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,11/07/2023,1631113,INV/2023/07/0619,185.07,FUTURE GARMENTS LTD,3.00000021616337E14,BALANCE SHEET - COMMUNITIES & NEIGHBOURHOODS,"EQUIPMENT, FURNITURE AND MATERIALS",4011,MATERIALS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,17/07/2023,1635399,INV/2023/07/1147,486,FUTURE GARMENTS LTD,3.00000021616337E14,BALANCE SHEET - COMMUNITIES & NEIGHBOURHOODS,"EQUIPMENT, FURNITURE AND MATERIALS",4011,MATERIALS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,11/07/2023,1631112,INV/2023/07/0617,119.2,FUTURE GARMENTS LTD,3.00000021616337E14,BALANCE SHEET - COMMUNITIES & NEIGHBOURHOODS,"EQUIPMENT, FURNITURE AND MATERIALS",4011,MATERIALS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,04/07/2023,1622982,INV/2023/06/2390,477.01,FUTURE GARMENTS LTD,3.00000021616337E14,BALANCE SHEET - COMMUNITIES & NEIGHBOURHOODS,"EQUIPMENT, FURNITURE AND MATERIALS",4011,MATERIALS
EXECUTIVE DIRECTOR (COMMUNITIES & NEIGHBOURHOODS),00BX,KMBC,21/07/2023,300000091775220,2023030563,3524.23,G4S CASH SERVICES (UK) LTD,3.00000021643638E14,NEIGHBOURHOOD AND COMMERCIAL SERVICES,SERVICES,4405,SECURICOR SERVICES
