* Expenditure Category,* Date,TOTAL,* SUPPLIER FINAL
Police - Other Investigative Expenses,45330,950,KING'S COLLEGE LONDON
Computer Maintenance,45342,11944,KIM SOFTWARE SOLUTIONS
Police - FSS,45335,4924.83,THIRD PARTY FORENSIC SERVICES
Police - FSS,45335,19996.06,THIRD PARTY FORENSIC SERVICES
Police - FSS,45349,8353.96,THIRD PARTY FORENSIC SERVICES
Police - FSS,45349,32554.62,THIRD PARTY FORENSIC SERVICES
Police Reactive Maintenance - Building Services,45337,1044,KENDRA ENERGY SOLUTIONS LTD
Clothing & Uniform,45328,2125,KEELA INTERNATIONAL LTD
Police - Counsel Fees,45328,525,KBW BARRISTERS CHAMBERS
Equipment General,45328,704,KAYS MEDICAL LTD
Clothing & Uniform,45349,991.64,JOHN ROBERTS ASSOCIATES LTD
Clothing & Uniform,45349,1207.04,JOHN ROBERTS ASSOCIATES LTD
Police - Counsel Fees,45330,900,JOHN BEGGS QC
Police - Counsel Fees,45335,20000,JOHN BEGGS QC
Training Expenses (External),45330,960,NDORS TRAINER
Police - Legal Costs,45341,-24561.25,JMW SOLICITORS LLP
Police - Horse Expenses,45351,1000,ANIMAL RELATED SERVICES
Waste Collection Charges,45330,720,JACKSON SKIPS & RECYCLING LTD
Waste Collection Charges,45337,880,JACKSON SKIPS & RECYCLING LTD
Training Expenses (External),45328,1520,NDORS TRAINER
Vehicle Purchase,45351,3460.05,INTOMOVE LTD
Training Expenses (External),45351,900,THIRD PARTY SUPPLIER
Police - Statutory Maintenance,45349,3312.9500000000007,INTEGRATED WATER SERVICES LTD
Police - Statutory Maintenance,45349,3312.9500000000007,INTEGRATED WATER SERVICES LTD
Telecommunications Equipment,45328,4193.38,THIRD PARTY SUPPLIER
Postage & Carriage,45330,918.5500000000001,THIRD PARTY SUPPLIER
Equipment,45330,701.04,THIRD PARTY SUPPLIER
Computer Equipment (Hardware),45330,1298.34,THIRD PARTY SUPPLIER
Telecommunications Equipment,45330,15200.46,THIRD PARTY SUPPLIER
Computer Equipment (Hardware),45330,598.26,THIRD PARTY SUPPLIER
Equipment General,45330,4123.72,THIRD PARTY SUPPLIER
Computer Equipment (Hardware),45330,10160.96,THIRD PARTY SUPPLIER
Equipment General,45330,4123.72,THIRD PARTY SUPPLIER
Telecommunications Equipment,45337,24298.44,THIRD PARTY SUPPLIER
Telecommunications Equipment,45349,7598.75,THIRD PARTY SUPPLIER
Telecommunications Equipment,45349,2329.04,THIRD PARTY SUPPLIER
Computer Data Network,45351,11810.37,THIRD PARTY SUPPLIER
Telecommunications Equipment,45351,11810.37,THIRD PARTY SUPPLIER
Computer Equipment (Hardware),45351,35356.36,THIRD PARTY SUPPLIER
Police - Horse Expenses,45335,1080,ANIMAL RELATED SERVICES
Training Expenses (External),45342,1625,HSQE LTD
Police - Telecom Forensics,45330,89940.76000000001,HOME OFFICE
Police - Firearms Ammunition,45330,6458.76,HOME OFFICE
Training Expenses (External),45328,800,NDORS TRAINER
Training Expenses (External),45349,880,NDORS TRAINER
Police - Promotional Materials,45351,500,HECKFORD PRINTERS LTD
Police - Surgeons,45344,-14576.56,HCRG MEDICAL SERVICES
Police - Surgeons,45342,134904.24,HCRG MEDICAL SERVICES
Police - Surgeons,45344,134904.24,HCRG MEDICAL SERVICES
Recruitment - Advertising,45337,775.75,HAVAS PEOPLE LTD
Equipment General,45337,547.72,HARROW GREEN LTD
Police - Vehicle Workshop Parts,45335,518,HALLIWELL JONES LIMITED SOUTHPORT
Police - Vehicle Workshop Parts,45335,1554.99,HALFORDS
Police - Vehicle Workshop Parts,45328,-676.4,GSF CAR PARTS LTD
Furniture General,45330,17100,GRESHAM OFFICE FURNITURE LTD
Furniture General,45344,1140,GRESHAM OFFICE FURNITURE LTD
Furniture General,45344,1170,GRESHAM OFFICE FURNITURE LTD
Furniture General,45344,1560,GRESHAM OFFICE FURNITURE LTD
Furniture General,45351,960,GRESHAM OFFICE FURNITURE LTD
Delegated Grounds Maintenance,45344,750,GREENLANDS
Police - Other Third Party Payments,45342,14069.83,GREATER MANCHESTER COMBINED AUTHORITY - GMP
Police - Other Third Party Payments,45342,22600.35,GREATER MANCHESTER COMBINED AUTHORITY - GMP
Police - Other Third Party Payments,45342,16511.52,GREATER MANCHESTER COMBINED AUTHORITY - GMP
Police - Other Third Party Payments,45342,7758.1,GREATER MANCHESTER COMBINED AUTHORITY - GMP
Training Expenses (External),45328,807,NDORS TRAINER
Equipment General,45330,827.78,GOPAK LTD.
Police - Tyres,45330,22031.829999999998,GOODYEAR TYRES UK LTD
Clothing & Uniform,45351,1460,GMK LTD
Police -Stray / Dangerous Animals,45335,11664.7,ANIMAL RELATED SERVICES
Police Reactive Maintenance - Building Fabric,45351,1160,GABLES UK LTD
Police Reactive Maintenance - Building Fabric,45351,4580,GABLES UK LTD
Police Reactive Maintenance - Building Fabric,45351,7325,GABLES UK LTD
PCC Commissioning - Community Liason,45335,25000,FYLDE BOROUGH COUNCIL
Lubricants,45344,699.6,FUCHS LUBRICANTS (UK) PLC
Import Duty,45328,1140.98,FRICTIONLESS TRADE SERVICES LTD
Police - Vehicle Recovery & Storage,45351,27878,FMG SUPPORT
Police - Vehicle Recovery & Storage,45351,4569,FMG SUPPORT
Police - Other Third Party Payments,45342,2460,FLEETWOOD TOWN COMMUNITY TRUST
Police - Other Third Party Payments,45342,1910,FLEETWOOD TOWN COMMUNITY TRUST
Computer Maintenance,45330,9351.5,FIVIUM LTD
Subsistence,45351,900,FIREBRAND TRAINING LTD
Police - Other Investigative Expenses,45330,6471.6,THIRD PARTY SUPPLIER
Police - Mobile Data,45351,6127.95,EVERYTHING EVERYWHERE LTD
Police - Mobile Data,45351,6223.74,EVERYTHING EVERYWHERE LTD
Police - Mobile Data,45351,6200.74,EVERYTHING EVERYWHERE LTD
Police - Mobile Data,45351,7469.02,EVERYTHING EVERYWHERE LTD
Police - FSS,45328,1569.7,THIRD PARTY FORENSIC SERVICES
Police - FSS,45328,14558.92,THIRD PARTY FORENSIC SERVICES
Clothing & Uniform,45351,556.32,ESSENTRA COMPONENTS LTD
Police - Trainer/Lecturer Fees,45351,1400,ENLIGHTEN TRAINING & CONSULTANCY LTD
Police - Trainer/Lecturer Fees,45344,1400,ENLIGHTEN TRAINING & CONSULTANCY LTD
Police - Trainer/Lecturer Fees,45344,1120,ENLIGHTEN TRAINING & CONSULTANCY LTD
Police - Trainer/Lecturer Fees,45344,3600,ENLIGHTEN TRAINING & CONSULTANCY LTD
Police - Trainer/Lecturer Fees,45330,1680,ENLIGHTEN TRAINING & CONSULTANCY LTD
Police - Trainer/Lecturer Fees,45330,1400,ENLIGHTEN TRAINING & CONSULTANCY LTD
Clothing & Uniform,45328,5812.5,ENDURA LTD
Laundry,45351,895.9,ELIS UK LTD FORMERLY BERENDSEN UK LTD
Laundry,45351,1059.18,ELIS UK LTD FORMERLY BERENDSEN UK LTD
Laundry,45351,1344.78,ELIS UK LTD FORMERLY BERENDSEN UK LTD
Police - Statutory Maintenance,45351,949.59,ELECTRICITY NORTH WEST LTD
Computer Licences,45351,8529.85,EGRESS SOFTWARE TECHNOLOGIES LTD
Police - Other Specialist Operational Equipment,45342,16200.91,EDGAR BROTHERS
Equipment General,45344,974.25,EASTERN SHIRES PURCHASING ORGANISATION
PCC Commissioning - Public Protection,45349,53861,EAST LANCASHIRE HOSPITALS NHS TRUST
Police - Other Third Party Payments,45328,3105,THIRD PARTY SUPPLIER
Police - Pathologists Fees,45349,3074.47,DR P D LUMB T/A HIGH PEAK FORENSICS LTD
Police - Pathologists Fees,45328,3085.93,DR P D LUMB T/A HIGH PEAK FORENSICS LTD
Police - Pathologists Fees,45328,3035.86,DR P D LUMB T/A HIGH PEAK FORENSICS LTD
Police - Other Third Party Payments,45349,976.52,DR NICHOLAS JOHN TODD
Police - Other Third Party Payments,45349,2339.4,DR NICHOLAS JOHN TODD
Police - Pathologists Fees,45335,5937.4,DR M P CIEKA
Police - Pathologists Fees,45349,2885.89,DR J E MEDCALF
Police - Pathologists Fees,45349,2914.56,DR J E MEDCALF
Police - Pathologists Fees,45349,2914.56,DR J E MEDCALF
Police - Pathologists Fees,45349,2960.13,DR J E MEDCALF
Clothing & Uniform,45349,605,DMS PROTECTIVE EQUIPMENT LTD
Clothing & Uniform,45330,7782.75,DHL SUPPLY CHAIN
Police - Interpreters,45351,929.3,DA LANGUAGES LTD
Police - Interpreters,45335,1130.6,DA LANGUAGES LTD
Equipment General,45330,4322.5,D.TEC INTERNATIONAL LTD
Police - Drinking Water,45342,777.6,CULLIGAN (UK) LTD
Police - Drinking Water,45342,929.88,CULLIGAN (UK) LTD
Equipment General,45351,1601,CUBIC TRANSPORTATION SYSTEMS (ITMS) LTD
Equipment General,45344,2727.6,CUBIC TRANSPORTATION SYSTEMS (ITMS) LTD
Equipment General,45344,6402.68,CUBIC TRANSPORTATION SYSTEMS (ITMS) LTD
Police - Horse Expenses,45342,638.77,ANIMAL RELATED SERVICES
Police - Horse Expenses,45330,820.95,ANIMAL RELATED SERVICES
Police - Horse Expenses,45342,1360,ANIMAL RELATED SERVICES
Equipment General,45351,1500,COLLINS & SONS LOCKSMITHS
Training Expenses (External),45330,5597.5,COLLEGE OF POLICING
Training Expenses (External),45330,2215,COLLEGE OF POLICING
Subsistence,45330,2215,COLLEGE OF POLICING
Training Expenses (External),45328,551,COLLEGE OF POLICING
Training Expenses (External),45328,1102,COLLEGE OF POLICING
Training Expenses (External),45328,807,COLLEGE OF POLICING
Training Expenses (External),45328,1430,COLLEGE OF POLICING
Subsistence,45328,551,COLLEGE OF POLICING
Training Expenses (External),45328,551,COLLEGE OF POLICING
Training Expenses (External),45328,2204,COLLEGE OF POLICING
Other Expenses,45349,845.48,COFFEE 1652
Other Expenses,45342,847.13,COFFEE 1652
Police - Counsel Fees,45349,4800,COBDEN HOUSE CHAMBERS
Consolidated invoice suspense,45349,23215.890000000003,CLARITY TRAVEL LIMITED
Consolidated invoice suspense,45328,26315.660000000003,CLARITY TRAVEL LIMITED
Police - Other Third Party Payments,45335,2975.52,CLARETS IN THE COMMUNITY LTD
Police - Other Third Party Payments,45335,2750.18,CLARETS IN THE COMMUNITY LTD
Equipment General,45342,1982,CIVIL DEFENCE SUPPLY LTD
Vehicle & Plant R&M (External),45337,832.23,CICELEY COMMERCIALS LTD [227519]
Police - Vehicle Workshop Parts,45328,585.09,CICELEY COMMERCIALS LTD [227519]
Training Expenses (External),45342,530,CHRISTIAN POLICE ASSOCIATION
Police - Detained Persons - Meals / Refreshments,45351,1209.03,CHILD ACTION NORTHWEST
Police - Other Third Party Payments,45349,534,CHARTERED MANAGEMENT INSTITUTE
Police - Detained Persons - Other Expenses,45351,852,CHARLES FELLOWS SUPPLIES LTD
Police - Detained Persons - Other Expenses,45337,2272,CHARLES FELLOWS SUPPLIES LTD
Police - Detained Persons - Other Expenses,45330,812.25,CHARLES FELLOWS SUPPLIES LTD
Police - FSS,45349,1388.75,THIRD PARTY FORENSIC SERVICES
Police - FSS,45349,990,THIRD PARTY FORENSIC SERVICES
Police - FSS,45349,4032.6,THIRD PARTY FORENSIC SERVICES
Police - FSS,45349,5792.6,THIRD PARTY FORENSIC SERVICES
Police - FSS,45349,2790.7,THIRD PARTY FORENSIC SERVICES
Police - FSS,45349,1178.76,THIRD PARTY FORENSIC SERVICES
Police - FSS,45349,1382.7,THIRD PARTY FORENSIC SERVICES
Police - FSS,45349,7907.5,THIRD PARTY FORENSIC SERVICES
Police - FSS,45342,1894.75,THIRD PARTY FORENSIC SERVICES
Police - FSS,45342,535.7,THIRD PARTY FORENSIC SERVICES
Police - FSS,45335,1964.6,THIRD PARTY FORENSIC SERVICES
Police - FSS,45335,1614.25,THIRD PARTY FORENSIC SERVICES
Police - FSS,45335,1980,THIRD PARTY FORENSIC SERVICES
Police - FSS,45335,3120.7,THIRD PARTY FORENSIC SERVICES
Police - FSS,45335,704,THIRD PARTY FORENSIC SERVICES
Police - FSS,45335,3261.5,THIRD PARTY FORENSIC SERVICES
Police - FSS,45335,990,THIRD PARTY FORENSIC SERVICES
Police - FSS,45328,2381.5,THIRD PARTY FORENSIC SERVICES
Police - FSS,45328,3004.1,THIRD PARTY FORENSIC SERVICES
Ext  Adapt  Improv  Etc,45337,5335,CCH JOINERY (PRESTON) LTD
Police - Vehicle Workshop Parts,45335,1584,CARTWRIGHT VEHICLE CONVERSIONS LTD
Hire of Transport,45335,522,CAR-PORT UK
Hire of Transport,45328,1044,CAR-PORT UK
Hire of Transport,45328,891,CAR-PORT UK
Hire of Transport,45328,1387.18,CAR-PORT UK
Hire of Transport,45328,3132,CAR-PORT UK
Hire of Transport,45328,4338.8,CAR-PORT UK
Police - Other Third Party Payments,45328,11499.3,CABINET OFFICE
Police - Dog Expenses,45351,515.9,ANIMAL RELATED SERVICES
Delegated Grounds Maintenance,45342,646.38,C & W BERRY LTD
Police - Property External Fees,45351,1664,BUILDING COST INFORMATION SERVICE LTD
Equipment General,45351,3206.25,THIRD PARTY SUPPLIER
Equipment General,45351,3800,THIRD PARTY SUPPLIER
Police - Telecom Forensics,45342,1820,BT GLOBAL SERVICES (BT PLC)
Police- Collaboration - CDSE,45349,775,BROWNS LADDERS & CEILINGS LTD
Police - Damage to Property / Boarding Up,45351,4191.5,BOING RAPID SECURE LTD
Computer Software,45329,-10000,BLUELIGHT COMMERCIAL LIMITED
Police - Other Third Party Payments,45337,125000,BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST
Police - Other Third Party Payments,45330,3058.77,BLACKPOOL FC COMMUNITY TRUST
Police - Other Third Party Payments,45328,2966.65,BLACKPOOL FC COMMUNITY TRUST
Stationery,45344,1102.75,BLACKBURN WITH DARWEN BOROUGH COUNCIL
Waste Collection Charges,45344,708.72,BIFFA WASTE SERVICES LTD
Waste Collection Charges,45344,2403.899999999999,BIFFA WASTE SERVICES LTD
Waste Collection Charges,45344,1012.6099999999999,BIFFA WASTE SERVICES LTD
Waste Collection Charges,45344,928.7,BIFFA WASTE SERVICES LTD
Waste Collection Charges,45328,1131.25,BIFFA WASTE SERVICES LTD
Police - Detained Persons - Meals / Refreshments,45349,2288.5,BIDFOOD
Police - Detained Persons - Meals / Refreshments,45342,2047.16,BIDFOOD
Police - Detained Persons - Meals / Refreshments,45342,1785.12,BIDFOOD
Police - Detained Persons - Meals / Refreshments,45335,1506.12,BIDFOOD
Police - Detained Persons - Meals / Refreshments,45328,1594.26,BIDFOOD
Police - Detained Persons - Meals / Refreshments,45328,862.3,BIDFOOD
Training Expenses (External),45351,2440,THIRD PARTY
Training Expenses (External),45351,1220,THIRD PARTY
Computer Software,45344,8700,THIRD PARTY
Training Expenses (External),45344,1220,THIRD PARTY
Clothing & Uniform,45328,1080.25,BENNETT SAFETYWEAR LIMITED
Recruitment - Advertising,45328,1037.32,BAUER RADIO
Recruitment - Advertising,45328,1070.17,BAUER RADIO
Recruitment - Advertising,45328,1784.4,BAUER RADIO
Clothing & Uniform,45349,3322,B K S LEATHER
Equipment General,45349,3016,AVR GROUP LIMITED
Equipment General,45335,5591.5,AVR GROUP LIMITED
Equipment General,45335,3444.5,AVR GROUP LIMITED
Equipment General,45328,3832,AVR GROUP LIMITED
Lump Sum,45328,2067.41,AVC WISE LTD
Ext  Adapt  Improv  Etc,45351,21426.53,AUSTIN WATSON
Police Reactive Maintenance - Building Fabric,45349,2284.5,AUSTIN WATSON
Police Reactive Maintenance - Building Fabric,45349,3928.62,AUSTIN WATSON
Police Reactive Maintenance - Building Fabric,45349,6168.46,AUSTIN WATSON
Police - Professional Subscriptions,45342,1000,ASSOCIATION OF POLICING AND CRIME CHIEF EXECUTIVES
Police Reactive Maintenance - Building Fabric,45351,6100.07,ASHTON JOINERY & BUILDING SERVICES LTD
Police Reactive Maintenance - Building Fabric,45351,1223.62,ASHTON JOINERY & BUILDING SERVICES LTD
Police Reactive Maintenance - Building Fabric,45351,5119.26,ASHTON JOINERY & BUILDING SERVICES LTD
Police Reactive Maintenance - Building Fabric,45351,2319.52,ASHTON JOINERY & BUILDING SERVICES LTD
Police Reactive Maintenance - Building Fabric,45351,2941.08,ASHTON JOINERY & BUILDING SERVICES LTD
Police Reactive Maintenance - Building Fabric,45349,3031.3900000000003,ASHTON JOINERY & BUILDING SERVICES LTD
Police Reactive Maintenance - Building Fabric,45349,509.78999999999996,ASHTON JOINERY & BUILDING SERVICES LTD
Police Reactive Maintenance - Building Fabric,45349,509.78999999999996,ASHTON JOINERY & BUILDING SERVICES LTD
Police - Planned Preventative Maintenance,45330,60974.54,ASHTON JOINERY & BUILDING SERVICES LTD
Police Reactive Maintenance - Building Fabric,45330,2217.95,ASHTON JOINERY & BUILDING SERVICES LTD
Police Reactive Maintenance - Building Fabric,45330,935.63,ASHTON JOINERY & BUILDING SERVICES LTD
Police Reactive Maintenance - Building Fabric,45328,560.57,ASHTON JOINERY & BUILDING SERVICES LTD
Police Reactive Maintenance - Building Fabric,45328,6547.66,ASHTON JOINERY & BUILDING SERVICES LTD
Police Reactive Maintenance - Building Fabric,45328,863.77,ASHTON JOINERY & BUILDING SERVICES LTD
Police Reactive Maintenance - Building Fabric,45328,725.1,ASHTON JOINERY & BUILDING SERVICES LTD
Equipment General,45330,1196.8,ASHTON JOINERY & BUILDING SERVICES LTD
Police Reactive Maintenance - Building Fabric,45330,6029.990000000001,ASHTON JOINERY & BUILDING SERVICES LTD
Police Reactive Maintenance - Building Fabric,45330,3622.72,ASHTON JOINERY & BUILDING SERVICES LTD
Police Reactive Maintenance - Building Fabric,45330,628.55,ASHTON JOINERY & BUILDING SERVICES LTD
Equipment General,45328,5566.64,ASHTON JOINERY & BUILDING SERVICES LTD
Programmed Work,45328,29475.069999999996,ASHTON JOINERY & BUILDING SERVICES LTD
Police Reactive Maintenance - Building Fabric,45328,747.99,ASHTON JOINERY & BUILDING SERVICES LTD
Equipment General,45349,20922.4,ARROW COUNTY SUPPLIES
Hire of Transport,45351,538.44,ARNOLD CLARK CAR & VAN RENTAL
Hire of Transport,45349,800.25,ARNOLD CLARK CAR & VAN RENTAL
Hire of Transport,45349,614.32,ARNOLD CLARK CAR & VAN RENTAL
Hire of Transport,45349,538.44,ARNOLD CLARK CAR & VAN RENTAL
Hire of Transport,45349,538.44,ARNOLD CLARK CAR & VAN RENTAL
Hire of Transport,45349,1019,ARNOLD CLARK CAR & VAN RENTAL
Hire of Transport,45337,538.44,ARNOLD CLARK CAR & VAN RENTAL
Hire of Transport,45335,538.44,ARNOLD CLARK CAR & VAN RENTAL
Hire of Transport,45328,538.44,ARNOLD CLARK CAR & VAN RENTAL
Hire of Transport,45328,538.44,ARNOLD CLARK CAR & VAN RENTAL
Hire of Transport,45328,737.6,ARNOLD CLARK CAR & VAN RENTAL
Hire of Transport,45328,538.44,ARNOLD CLARK CAR & VAN RENTAL
Hire of Transport,45328,538.44,ARNOLD CLARK CAR & VAN RENTAL
Vehicle & Plant R&M (External),45351,2380.89,AP FLEET SERVICES LTD
Vehicle & Plant R&M (External),45342,615.58,AP FLEET SERVICES LTD
Vehicle & Plant R&M (External),45337,585.96,AP FLEET SERVICES LTD
Training Expenses (External),45328,1207,NDORS TRAINER
Police - FSS,45351,21535,ANALYTICAL SERVICES INTERNATIONAL LTD
Police - FSS,45342,599.6,ANALYTICAL SERVICES INTERNATIONAL LTD
Police - FSS,45342,1199.2,ANALYTICAL SERVICES INTERNATIONAL LTD
Training Expenses (External),45351,750,AMPLIVOX LTD
Clothing & Uniform,45328,2432.92,ALTBERG LTD
Petrol,45349,39935.08000000001,ALLSTAR BUSINESS SOLUTIONS LTD [ARVAL PHH BUSINESS SOLUTIONS LTD]
Petrol,45349,42374.990000000005,ALLSTAR BUSINESS SOLUTIONS LTD [ARVAL PHH BUSINESS SOLUTIONS LTD]
Petrol,45349,42374.990000000005,ALLSTAR BUSINESS SOLUTIONS LTD [ARVAL PHH BUSINESS SOLUTIONS LTD]
Petrol,45349,42374.990000000005,ALLSTAR BUSINESS SOLUTIONS LTD [ARVAL PHH BUSINESS SOLUTIONS LTD]
Petrol,45349,39935.08000000001,ALLSTAR BUSINESS SOLUTIONS LTD [ARVAL PHH BUSINESS SOLUTIONS LTD]
Petrol,45328,38527.27000000002,ALLSTAR BUSINESS SOLUTIONS LTD [ARVAL PHH BUSINESS SOLUTIONS LTD]
Petrol,45328,38527.27000000002,ALLSTAR BUSINESS SOLUTIONS LTD [ARVAL PHH BUSINESS SOLUTIONS LTD]
Training Expenses (External),45330,1127,NDORS TRAINER
Police - Vehicle Recovery & Storage,45330,14438,THIRD PARTY
Police - Other Third Party Payments,45342,3692.35,AFC FYLDE COMMUNITY FOUNDATION
Police - Other Third Party Payments,45342,3072.3,AFC FYLDE COMMUNITY FOUNDATION
Police - Other Third Party Payments,45342,1041.67,AFC FYLDE COMMUNITY FOUNDATION
Police - Other Third Party Payments,45342,1041.67,AFC FYLDE COMMUNITY FOUNDATION
Police - Health & Safety - Occ Health,45330,9960,AERO HEALTHCARE
Equipment General,45330,852.3000000000001,AERO HEALTHCARE
Equipment General,45330,852.3000000000001,AERO HEALTHCARE
Training Expenses (External),45328,2250,ADR MEDIATION AND TRAINING CIC
Agency Staff,45344,1151.25,ADECCO UK LTD
Agency Staff,45344,640.2,ADECCO UK LTD
Agency Staff,45335,517.75,ADECCO UK LTD
Agency Staff,45335,543.64,ADECCO UK LTD
Agency Staff,45335,774.54,ADECCO UK LTD
Agency Staff,45335,517.75,ADECCO UK LTD
Agency Staff,45335,621.3,ADECCO UK LTD
Agency Staff,45335,736.23,ADECCO UK LTD
Agency Staff,45335,1105.2,ADECCO UK LTD
Agency Staff,45335,533.5,ADECCO UK LTD
Agency Staff,45335,640.2,ADECCO UK LTD
Agency Staff,45335,1105.2,ADECCO UK LTD
Agency Staff,45335,533.5,ADECCO UK LTD
Agency Staff,45335,682.88,ADECCO UK LTD
Agency Staff,45335,1082.18,ADECCO UK LTD
Agency Staff,45335,512.16,ADECCO UK LTD
Agency Staff,45335,897.98,ADECCO UK LTD
Police - Other Third Party Payments,45344,2531.25,ACCRINGTON STANLEY COMMUNITY TRUST
Police - Other Third Party Payments,45344,2946.83,ACCRINGTON STANLEY COMMUNITY TRUST
Vehicle Purchase,45330,10837.08,A J ENGINEERING SERVICES LTD
Delegated Grounds Maintenance,45335,2160,A J BRETHERTON GROUNDWORK & PLANT HIRE
Equipment General,45351,710.74,ANIMAL RELATED SERVICES
